Date,transactions30wma
2011/07/05,10194
2011/07/06,10180
2011/07/07,10079
2011/07/08,9933
2011/07/09,9752
2011/07/10,9616
2011/07/11,9622
2011/07/12,9476
2011/07/13,9403
2011/07/14,9308
2011/07/15,9176
2011/07/16,9110
2011/07/17,9020
2011/07/18,8975
2011/07/19,8951
2011/07/20,8910
2011/07/21,8829
2011/07/22,8804
2011/07/23,8683
2011/07/24,8619
2011/07/25,8643
2011/07/26,8594
2011/07/27,8525
2011/07/28,8473
2011/07/29,8374
2011/07/30,8210
2011/07/31,8174
2011/08/01,8150
2011/08/02,8167
2011/08/03,8113
2011/08/04,8102
2011/08/05,8030
2011/08/06,7932
2011/08/07,7830
2011/08/08,7768
2011/08/09,7833
2011/08/10,7838
2011/08/11,7801
2011/08/12,7738
2011/08/13,7695
2011/08/14,7658
2011/08/15,7682
2011/08/16,7787
2011/08/17,7766
2011/08/18,7727
2011/08/19,7706
2011/08/20,7658
2011/08/21,7643
2011/08/22,7640
2011/08/23,7602
2011/08/24,7574
2011/08/25,7542
2011/08/26,7522
2011/08/27,7438
2011/08/28,7307
2011/08/29,7341
2011/08/30,7351
2011/08/31,7328
2011/09/01,7303
2011/09/02,7268
2011/09/03,7164
2011/09/04,7152
2011/09/05,7125
2011/09/06,7149
2011/09/07,7124
2011/09/08,7061
2011/09/09,7059
2011/09/10,6972
2011/09/11,6917
2011/09/12,6872
2011/09/13,6825
2011/09/14,6758
2011/09/15,6714
2011/09/16,6662
2011/09/17,6563
2011/09/18,6501
2011/09/19,6488
2011/09/20,6571
2011/09/21,6623
2011/09/22,6575
2011/09/23,6543
2011/09/24,6475
2011/09/25,6410
2011/09/26,6342
2011/09/27,6306
2011/09/28,6263
2011/09/29,6198
2011/09/30,6156
2011/10/01,6083
2011/10/02,5995
2011/10/03,6004
2011/10/04,5969
2011/10/05,5932
2011/10/06,5908
2011/10/07,5872
2011/10/08,5823
2011/10/09,5779
2011/10/10,5767
2011/10/11,5761
2011/10/12,5754
2011/10/13,5689
2011/10/14,5696
2011/10/15,5670
2011/10/16,5608
2011/10/17,5600
2011/10/18,5532
2011/10/19,5483
2011/10/20,5407
2011/10/21,5374
2011/10/22,5342
2011/10/23,5344
2011/10/24,5367
2011/10/25,5343
2011/10/26,5324
2011/10/27,5269
2011/10/28,5245
2011/10/29,5253
2011/10/30,5221
2011/10/31,5203
2011/11/01,5223
2011/11/02,5254
2011/11/03,5306
2011/11/04,5373
2011/11/05,5400
2011/11/06,5369
2011/11/07,5370
2011/11/08,5402
2011/11/09,5461
2011/11/10,5527
2011/11/11,5499
2011/11/12,5474
2011/11/13,5464
2011/11/14,5490
2011/11/15,5528
2011/11/16,5561
2011/11/17,5523
2011/11/18,5498
2011/11/19,5446
2011/11/20,5418
2011/11/21,5369
2011/11/22,5366
2011/11/23,5370
2011/11/24,5339
2011/11/25,5338
2011/11/26,5289
2011/11/27,5261
2011/11/28,5288
2011/11/29,5345
2011/11/30,5426
2011/12/01,5469
2011/12/02,5512
2011/12/03,5509
2011/12/04,5492
2011/12/05,5532
2011/12/06,5682
2011/12/07,5710
2011/12/08,5714
2011/12/09,5704
2011/12/10,5703
2011/12/11,5675
2011/12/12,5624
2011/12/13,5608
2011/12/14,5608
2011/12/15,5558
2011/12/16,5530
2011/12/17,5490
2011/12/18,5428
2011/12/19,5444
2011/12/20,5489
2011/12/21,5484
2011/12/22,5495
2011/12/23,5495
2011/12/24,5428
2011/12/25,5400
2011/12/26,5396
2011/12/27,5365
2011/12/28,5318
2011/12/29,5289
2011/12/30,5252
2011/12/31,5223
2012/01/01,5188
2012/01/02,5183
2012/01/03,5201
2012/01/04,5216
2012/01/05,5313
2012/01/06,5389
2012/01/07,5415
2012/01/08,5474
2012/01/09,5513
2012/01/10,5589
2012/01/11,5691
2012/01/12,5759
2012/01/13,5835
2012/01/14,5906
2012/01/15,5941
2012/01/16,6014
2012/01/17,6070
2012/01/18,6116
2012/01/19,6176
2012/01/20,6227
2012/01/21,6247
2012/01/22,6201
2012/01/23,6203
2012/01/24,6280
2012/01/25,6396
2012/01/26,6420
2012/01/27,6425
2012/01/28,6398
2012/01/29,6402
2012/01/30,6385
2012/01/31,6417
2012/02/01,6418
2012/02/02,6458
2012/02/03,6488
2012/02/04,6528
2012/02/05,6538
2012/02/06,6506
2012/02/07,6531
2012/02/08,6554
2012/02/09,6606
2012/02/10,6718
2012/02/11,6777
2012/02/12,6792
2012/02/13,6869
2012/02/14,7041
2012/02/15,7196
2012/02/16,7358
2012/02/17,7336
2012/02/18,7295
2012/02/19,7220
2012/02/20,7173
2012/02/21,7131
2012/02/22,7135
2012/02/23,7190
2012/02/24,7173
2012/02/25,7118
2012/02/26,7033
2012/02/27,7008
2012/02/28,6980
2012/02/29,6950
2012/03/01,6926
2012/03/02,6958
2012/03/03,6830
2012/03/04,6795
2012/03/05,6785
2012/03/06,6737
2012/03/07,6706
2012/03/08,6674
2012/03/09,6634
2012/03/10,6522
2012/03/11,6406
2012/03/12,6355
2012/03/13,6389
2012/03/14,6391
2012/03/15,6357
2012/03/16,6370
2012/03/17,6383
2012/03/18,6348
2012/03/19,6356
2012/03/20,6374
2012/03/21,6401
2012/03/22,6400
2012/03/23,6373
2012/03/24,6359
2012/03/25,6339
2012/03/26,6348
2012/03/27,6358
2012/03/28,6404
2012/03/29,6468
2012/03/30,6484
2012/03/31,6458
2012/04/01,6395
2012/04/02,6397
2012/04/03,6476
2012/04/04,6514
2012/04/05,6546
2012/04/06,6554
2012/04/07,6522
2012/04/08,6479
2012/04/09,6483
2012/04/10,6604
2012/04/11,6679
2012/04/12,6779
2012/04/13,6796
2012/04/14,6876
2012/04/15,6911
2012/04/16,7021
2012/04/17,7078
2012/04/18,7182
2012/04/19,7236
2012/04/20,7313
2012/04/21,7317
2012/04/22,7265
2012/04/23,7263
2012/04/24,7294
2012/04/25,7316
2012/04/26,7498
2012/04/27,7487
2012/04/28,7489
2012/04/29,7510
2012/04/30,7638
2012/05/01,7810
2012/05/02,7959
2012/05/03,8359
2012/05/04,8753
2012/05/05,9059
2012/05/06,9234
2012/05/07,9857
2012/05/08,10420
2012/05/09,10927
2012/05/10,11062
2012/05/11,11658
2012/05/12,12183
2012/05/13,12454
2012/05/14,13588
2012/05/15,14283
2012/05/16,14679
2012/05/17,14982
2012/05/18,15749
2012/05/19,17187
2012/05/20,18312
2012/05/21,19397
2012/05/22,19906
2012/05/23,20632
2012/05/24,21261
2012/05/25,22004
2012/05/26,22331
2012/05/27,22833
2012/05/28,23517
2012/05/29,24148
2012/05/30,24459
2012/05/31,24439
2012/06/01,24786
2012/06/02,24175
2012/06/03,24909
2012/06/04,26397
2012/06/05,27714
2012/06/06,27124
2012/06/07,27654
2012/06/08,27550
2012/06/09,28020
2012/06/10,28940
2012/06/11,29287
2012/06/12,28680
2012/06/13,30554
2012/06/14,32697
2012/06/15,34307
2012/06/16,35083
2012/06/17,35841
2012/06/18,36246
2012/06/19,36443
2012/06/20,36392
2012/06/21,35987
2012/06/22,35367
2012/06/23,34673
2012/06/24,33996
2012/06/25,33739
2012/06/26,33569
2012/06/27,33432
2012/06/28,33013
2012/06/29,32365
2012/06/30,31708
2012/07/01,30831
2012/07/02,30349
2012/07/03,29679
2012/07/04,29066
2012/07/05,28404
2012/07/06,27937
2012/07/07,27562
2012/07/08,26893
2012/07/09,26509
2012/07/10,26786
2012/07/11,26828
2012/07/12,26424
2012/07/13,26023
2012/07/14,25576
2012/07/15,25445
2012/07/16,25700
2012/07/17,26225
2012/07/18,26602
2012/07/19,26893
2012/07/20,27566
2012/07/21,28087
2012/07/22,28609
2012/07/23,28967
2012/07/24,29022
2012/07/25,28997
2012/07/26,29193
2012/07/27,29158
2012/07/28,29654
2012/07/29,30082
2012/07/30,30478
2012/07/31,31311
2012/08/01,31389
2012/08/02,31625
2012/08/03,31489
2012/08/04,31422
2012/08/05,31616
2012/08/06,31927
2012/08/07,31841
2012/08/08,32417
2012/08/09,32301
2012/08/10,32096
2012/08/11,32204
2012/08/12,32390
2012/08/13,33473
2012/08/14,33573
2012/08/15,34846
2012/08/16,35655
2012/08/17,36058
2012/08/18,36225
2012/08/19,36362
2012/08/20,36428
2012/08/21,36916
2012/08/22,37096
2012/08/23,36873
2012/08/24,36674
2012/08/25,36540
2012/08/26,36144
2012/08/27,35976
2012/08/28,35602
2012/08/29,35519
2012/08/30,35418
2012/08/31,35767
2012/09/01,36103
2012/09/02,35959
2012/09/03,36103
2012/09/04,36338
2012/09/05,36633
2012/09/06,37023
2012/09/07,36785
2012/09/08,36413
2012/09/09,36057
2012/09/10,35834
2012/09/11,35907
2012/09/12,35319
2012/09/13,34836
2012/09/14,34821
2012/09/15,34270
2012/09/16,33836
2012/09/17,33171
2012/09/18,33073
2012/09/19,32949
2012/09/20,32769
2012/09/21,32553
2012/09/22,31816
2012/09/23,31486
2012/09/24,31242
2012/09/25,30685
2012/09/26,30670
2012/09/27,30394
2012/09/28,30406
2012/09/29,29854
2012/09/30,29110
2012/10/01,28672
2012/10/02,28794
2012/10/03,28518
2012/10/04,28650
2012/10/05,29040
2012/10/06,29200
2012/10/07,29516
2012/10/08,30051
2012/10/09,30395
2012/10/10,30457
2012/10/11,30297
2012/10/12,30224
2012/10/13,30433
2012/10/14,30269
2012/10/15,30352
2012/10/16,30656
2012/10/17,30772
2012/10/18,30642
2012/10/19,30336
2012/10/20,30371
2012/10/21,31078
2012/10/22,31913
2012/10/23,31986
2012/10/24,32059
2012/10/25,31792
2012/10/26,31190
2012/10/27,30248
2012/10/28,29439
2012/10/29,28890
2012/10/30,28944
2012/10/31,28784
2012/11/01,28351
2012/11/02,28284
2012/11/03,27883
2012/11/04,27526
2012/11/05,27703
2012/11/06,27870
2012/11/07,28332
2012/11/08,28535
2012/11/09,28277
2012/11/10,28158
2012/11/11,27811
2012/11/12,27498
2012/11/13,27413
2012/11/14,27507
2012/11/15,28100
2012/11/16,28806
2012/11/17,29049
2012/11/18,29386
2012/11/19,29884
2012/11/20,30364
2012/11/21,30994
2012/11/22,31107
2012/11/23,31315
2012/11/24,31353
2012/11/25,31839
2012/11/26,32237
2012/11/27,32061
2012/11/28,32484
2012/11/29,32884
2012/11/30,32777
2012/12/01,32905
2012/12/02,32181
2012/12/03,31544
2012/12/04,31603
2012/12/05,31734
2012/12/06,32081
2012/12/07,32094
2012/12/08,32182
2012/12/09,32197
2012/12/10,32465
2012/12/11,32749
2012/12/12,33002
2012/12/13,33601
2012/12/14,33942
2012/12/15,33834
2012/12/16,33939
2012/12/17,34409
2012/12/18,35428
2012/12/19,36086
2012/12/20,36159
2012/12/21,36791
2012/12/22,37840
2012/12/23,37911
2012/12/24,37931
2012/12/25,37463
2012/12/26,37516
2012/12/27,38031
2012/12/28,38726
2012/12/29,38820
2012/12/30,39385
2012/12/31,38924
2013/01/01,38589
2013/01/02,38716
2013/01/03,38989
2013/01/04,39648
2013/01/05,39695
2013/01/06,39312
2013/01/07,39395
2013/01/08,39358
2013/01/09,39601
2013/01/10,40431
2013/01/11,41243
2013/01/12,41563
2013/01/13,42119
2013/01/14,42337
2013/01/15,42560
2013/01/16,43317
2013/01/17,43692
2013/01/18,44137
2013/01/19,45024
2013/01/20,44915
2013/01/21,44752
2013/01/22,44825
2013/01/23,45073
2013/01/24,45267
2013/01/25,45572
2013/01/26,46099
2013/01/27,46805
2013/01/28,47284
2013/01/29,47702
2013/01/30,47430
2013/01/31,47803
2013/02/01,48637
2013/02/02,49111
2013/02/03,49988
2013/02/04,50442
2013/02/05,50761
2013/02/06,50337
2013/02/07,51112
2013/02/08,51818
2013/02/09,52283
2013/02/10,52650
2013/02/11,53084
2013/02/12,53556
2013/02/13,54041
2013/02/14,53969
2013/02/15,54187
2013/02/16,54129
2013/02/17,53948
2013/02/18,53815
2013/02/19,53962
2013/02/20,54416
2013/02/21,54582
2013/02/22,55127
2013/02/23,55362
2013/02/24,55526
2013/02/25,56312
2013/02/26,56830
2013/02/27,57168
2013/02/28,57623
2013/03/01,58152
2013/03/02,58070
2013/03/03,57889
2013/03/04,58336
2013/03/05,58303
2013/03/06,58657
2013/03/07,59253
2013/03/08,59117
2013/03/09,58931
2013/03/10,59937
2013/03/11,59977
2013/03/12,59319
2013/03/13,59206
2013/03/14,59183
2013/03/15,59465
2013/03/16,57894
2013/03/17,56432
2013/03/18,55540
2013/03/19,54835
2013/03/20,54147
2013/03/21,54066
2013/03/22,54306
2013/03/23,54050
2013/03/24,53701
2013/03/25,53226
2013/03/26,52775
2013/03/27,52610
2013/03/28,52974
2013/03/29,53425
2013/03/30,53676
2013/03/31,52955
2013/04/01,52842
2013/04/02,53415
2013/04/03,54012
2013/04/04,54801
2013/04/05,55212
2013/04/06,55003
2013/04/07,55590
2013/04/08,56040
2013/04/09,56817
2013/04/10,57409
2013/04/11,58284
2013/04/12,58489
2013/04/13,58357
2013/04/14,58361
2013/04/15,58317
2013/04/16,59086
2013/04/17,59071
2013/04/18,58379
2013/04/19,58518
2013/04/20,57904
2013/04/21,57040
2013/04/22,56404
2013/04/23,56714
2013/04/24,57218
2013/04/25,57529
2013/04/26,57339
2013/04/27,56444
2013/04/28,55422
2013/04/29,55082
2013/04/30,54491
2013/05/01,54390
2013/05/02,54291
2013/05/03,53950
2013/05/04,53559
2013/05/05,53209
2013/05/06,53077
2013/05/07,53160
2013/05/08,52851
2013/05/09,53621
2013/05/10,54462
2013/05/11,55650
2013/05/12,56314
2013/05/13,56677
2013/05/14,57378
2013/05/15,57908
2013/05/16,58223
2013/05/17,58394
2013/05/18,58141
2013/05/19,57593
2013/05/20,57135
2013/05/21,57006
2013/05/22,56729
2013/05/23,56944
2013/05/24,56881
2013/05/25,56572
2013/05/26,55607
2013/05/27,55448
2013/05/28,55551
2013/05/29,55491
2013/05/30,55576
2013/05/31,55441
2013/06/01,55304
2013/06/02,54889
2013/06/03,54858
2013/06/04,54928
2013/06/05,54916
2013/06/06,54774
2013/06/07,54479
2013/06/08,53923
2013/06/09,53166
2013/06/10,52493
2013/06/11,52182
2013/06/12,51660
2013/06/13,50997
2013/06/14,50835
2013/06/15,49778
2013/06/16,49236
2013/06/17,48922
2013/06/18,48626
2013/06/19,48401
2013/06/20,48531
2013/06/21,48310
2013/06/22,47942
2013/06/23,47214
2013/06/24,46895
2013/06/25,46614
2013/06/26,46388
2013/06/27,46211
2013/06/28,46278
2013/06/29,45517
2013/06/30,44442
2013/07/01,43944
2013/07/02,43513
2013/07/03,42835
2013/07/04,42188
2013/07/05,41699
2013/07/06,41016
2013/07/07,40184
2013/07/08,39998
2013/07/09,39907
2013/07/10,39721
2013/07/11,39820
2013/07/12,40244
2013/07/13,40000
2013/07/14,39569
2013/07/15,39290
2013/07/16,39178
2013/07/17,39154
2013/07/18,39176
2013/07/19,38924
2013/07/20,38496
2013/07/21,38220
2013/07/22,38264
2013/07/23,38219
2013/07/24,38427
2013/07/25,38650
2013/07/26,38544
2013/07/27,38424
2013/07/28,38351
2013/07/29,38594
2013/07/30,38846
2013/07/31,39551
2013/08/01,40324
2013/08/02,41121
2013/08/03,41503
2013/08/04,41681
2013/08/05,42365
2013/08/06,43228
2013/08/07,44249
2013/08/08,45257
2013/08/09,45688
2013/08/10,46228
2013/08/11,45894
2013/08/12,46342
2013/08/13,46951
2013/08/14,47430
2013/08/15,48293
2013/08/16,49955
2013/08/17,50610
2013/08/18,51222
2013/08/19,52755
2013/08/20,53684
2013/08/21,54380
2013/08/22,55435
2013/08/23,55681
2013/08/24,55683
2013/08/25,55191
2013/08/26,55435
2013/08/27,56030
2013/08/28,56736
2013/08/29,57021
2013/08/30,57502
2013/08/31,56979
2013/09/01,56405
2013/09/02,56144
2013/09/03,55930
2013/09/04,55751
2013/09/05,56067
2013/09/06,56376
2013/09/07,56108
2013/09/08,55497
2013/09/09,55613
2013/09/10,55433
2013/09/11,54959
2013/09/12,54685
2013/09/13,53932
2013/09/14,53110
2013/09/15,52974
2013/09/16,52763
2013/09/17,53595
2013/09/18,53927
2013/09/19,54233
2013/09/20,54493
2013/09/21,54338
2013/09/22,54109
2013/09/23,54820
2013/09/24,55326
2013/09/25,55274
2013/09/26,55421
2013/09/27,54892
2013/09/28,54122
2013/09/29,53296
2013/09/30,52903
2013/10/01,53155
2013/10/02,53693
2013/10/03,54052
2013/10/04,53906
2013/10/05,53342
2013/10/06,52644
2013/10/07,52095
2013/10/08,51600
2013/10/09,51465
2013/10/10,51742
2013/10/11,51693
2013/10/12,51480
2013/10/13,51389
2013/10/14,51680
2013/10/15,51835
2013/10/16,51667
2013/10/17,51248
2013/10/18,51699
2013/10/19,51868
2013/10/20,51669
2013/10/21,52201
2013/10/22,53011
2013/10/23,53164
2013/10/24,53876
2013/10/25,54186
2013/10/26,53867
2013/10/27,53307
2013/10/28,53232
2013/10/29,53064
2013/10/30,52780
2013/10/31,53120
2013/11/01,52631
2013/11/02,51779
2013/11/03,50763
2013/11/04,50399
2013/11/05,50429
2013/11/06,50660
2013/11/07,51226
2013/11/08,51675
2013/11/09,51846
2013/11/10,52169
2013/11/11,52470
2013/11/12,52812
2013/11/13,53564
2013/11/14,54592
2013/11/15,55043
2013/11/16,54585
2013/11/17,54394
2013/11/18,56010
2013/11/19,58470
2013/11/20,59847
2013/11/21,60817
2013/11/22,62101
2013/11/23,63055
2013/11/24,63236
2013/11/25,64115
2013/11/26,65690
2013/11/27,67963
2013/11/28,70359
2013/11/29,72080
2013/11/30,72750
2013/12/01,73185
2013/12/02,73786
2013/12/03,74442
2013/12/04,75136
2013/12/05,75993
2013/12/06,76058
2013/12/07,75803
2013/12/08,74228
2013/12/09,73722
2013/12/10,73454
2013/12/11,73146
2013/12/12,72231
2013/12/13,71437
2013/12/14,70261
2013/12/15,69006
2013/12/16,68870
2013/12/17,68581
2013/12/18,69145
2013/12/19,68977
2013/12/20,68525
2013/12/21,67522
2013/12/22,66346
2013/12/23,65309
2013/12/24,64416
2013/12/25,63505
2013/12/26,62361
2013/12/27,61376
2013/12/28,60184
2013/12/29,59314
2013/12/30,58804
2013/12/31,57899
2014/01/01,56669
2014/01/02,56269
2014/01/03,56318
2014/01/04,55831
2014/01/05,55835
2014/01/06,56429
2014/01/07,56738
2014/01/08,56917
2014/01/09,56945
2014/01/10,56678
2014/01/11,56548
2014/01/12,56080
2014/01/13,55823
2014/01/14,55821
2014/01/15,56080
2014/01/16,56038
2014/01/17,56173
2014/01/18,55873
2014/01/19,55384
2014/01/20,55897
2014/01/21,57015
2014/01/22,57654
2014/01/23,58123
2014/01/24,58706
2014/01/25,58511
2014/01/26,58293
2014/01/27,58768
2014/01/28,59299
2014/01/29,59406
2014/01/30,59575
2014/01/31,59684
2014/02/01,59405
2014/02/02,58975
2014/02/03,58893
2014/02/04,59586
2014/02/05,60110
2014/02/06,60802
2014/02/07,61503
2014/02/08,61828
2014/02/09,61599
2014/02/10,62025
2014/02/11,62452
2014/02/12,62513
2014/02/13,62892
2014/02/14,63735
2014/02/15,63712
2014/02/16,63396
2014/02/17,63300
2014/02/18,63477
2014/02/19,63920
2014/02/20,64413
2014/02/21,64798
2014/02/22,64483
2014/02/23,64269
2014/02/24,64950
2014/02/25,65996
2014/02/26,66538
2014/02/27,66912
2014/02/28,67238
2014/03/01,67100
2014/03/02,66520
2014/03/03,67536
2014/03/04,68710
2014/03/05,69027
2014/03/06,69190
2014/03/07,69470
2014/03/08,69239
2014/03/09,68862
2014/03/10,69069
2014/03/11,69604
2014/03/12,70105
2014/03/13,70360
2014/03/14,70462
2014/03/15,69880
2014/03/16,69249
2014/03/17,69107
2014/03/18,68167
2014/03/19,68501
2014/03/20,68626
2014/03/21,68873
2014/03/22,68700
2014/03/23,67962
2014/03/24,68101
2014/03/25,68274
2014/03/26,68191
2014/03/27,68338
2014/03/28,68204
2014/03/29,67192
2014/03/30,66451
2014/03/31,66264
2014/04/01,66017
2014/04/02,65931
2014/04/03,65882
2014/04/04,65786
2014/04/05,65068
2014/04/06,64009
2014/04/07,64018
2014/04/08,64156
2014/04/09,64106
2014/04/10,64255
2014/04/11,64273
2014/04/12,63153
2014/04/13,62306
2014/04/14,62730
2014/04/15,63300
2014/04/16,63571
2014/04/17,63618
2014/04/18,63112
2014/04/19,62418
2014/04/20,61472
2014/04/21,61163
2014/04/22,62159
2014/04/23,62847
2014/04/24,63449
2014/04/25,64043
2014/04/26,63309
