Date,transactions3ema
2010/10/29,268.354
2010/10/30,221.177
2010/10/31,174.589
2010/11/01,174.294
2010/11/02,142.147
2010/11/03,149.574
2010/11/04,145.287
2010/11/05,184.143
2010/11/06,180.072
2010/11/07,195.036
2010/11/08,217.518
2010/11/09,204.759
2010/11/10,199.379
2010/11/11,187.69
2010/11/12,152.345
2010/11/13,136.172
2010/11/14,148.086
2010/11/15,2410
2010/11/16,5659
2010/11/17,2923
2010/11/18,2080
2010/11/19,5781
2010/11/20,7698
2010/11/21,8801
2010/11/22,4491
2010/11/23,2346
2010/11/24,3052
2010/11/25,3927
2010/11/26,2524
2010/11/27,1394
2010/11/28,838.149
2010/11/29,541.574
2010/11/30,396.787
2010/12/01,360.394
2010/12/02,316.197
2010/12/03,255.598
2010/12/04,222.299
2010/12/05,208.65
2010/12/06,216.325
2010/12/07,275.162
2010/12/08,280.081
2010/12/09,271.541
2010/12/10,248.77
2010/12/11,311.885
2010/12/12,391.943
2010/12/13,448.471
2010/12/14,465.236
2010/12/15,455.618
2010/12/16,406.809
2010/12/17,351.404
2010/12/18,344.702
2010/12/19,355.851
2010/12/20,564.426
2010/12/21,499.213
2010/12/22,500.606
2010/12/23,437.303
2010/12/24,410.152
2010/12/25,438.076
2010/12/26,438.538
2010/12/27,399.269
2010/12/28,445.634
2010/12/29,396.817
2010/12/30,410.409
2010/12/31,401.704
2011/01/01,439.852
2011/01/02,416.926
2011/01/03,694.463
2011/01/04,766.232
2011/01/05,961.116
2011/01/06,757.058
2011/01/07,806.529
2011/01/08,1036
2011/01/09,1048
2011/01/10,1099
2011/01/11,1145
2011/01/12,1070
2011/01/13,1074
2011/01/14,1077
2011/01/15,941.221
2011/01/16,849.11
2011/01/17,749.055
2011/01/18,713.028
2011/01/19,730.514
2011/01/20,734.257
2011/01/21,863.128
2011/01/22,1060
2011/01/23,985.532
2011/01/24,1058
2011/01/25,895.633
2011/01/26,860.317
2011/01/27,770.658
2011/01/28,846.829
2011/01/29,1016
2011/01/30,1726
2011/01/31,1475
2011/02/01,1162
2011/02/02,949.901
2011/02/03,789.45
2011/02/04,774.725
2011/02/05,713.863
2011/02/06,722.931
2011/02/07,705.966
2011/02/08,691.983
2011/02/09,863.491
2011/02/10,1356
2011/02/11,1762
2011/02/12,1739
2011/02/13,1682
2011/02/14,1746
2011/02/15,1872
2011/02/16,1865
2011/02/17,1942
2011/02/18,1893
2011/02/19,1658
2011/02/20,1699
2011/02/21,1738
2011/02/22,1861
2011/02/23,1941
2011/02/24,1921
2011/02/25,1878
2011/02/26,1777
2011/02/27,1901
2011/02/28,1736
2011/03/01,2167
2011/03/02,2004
2011/03/03,2511
2011/03/04,2136
2011/03/05,1954
2011/03/06,1855
2011/03/07,1785
2011/03/08,2019
2011/03/09,1847
2011/03/10,1699
2011/03/11,1726
2011/03/12,2271
2011/03/13,2433
2011/03/14,2482
2011/03/15,2612
2011/03/16,2829
2011/03/17,3028
2011/03/18,2639
2011/03/19,2857
2011/03/20,3398
2011/03/21,4552
2011/03/22,3336
2011/03/23,3874
2011/03/24,2943
2011/03/25,2385
2011/03/26,2791
2011/03/27,2555
2011/03/28,2659
2011/03/29,2607
2011/03/30,2104
2011/03/31,1999
2011/04/01,1701
2011/04/02,1646
2011/04/03,1638
2011/04/04,1885
2011/04/05,1905
2011/04/06,1810
2011/04/07,1670
2011/04/08,1636
2011/04/09,1606
2011/04/10,1589
2011/04/11,1684
2011/04/12,1799
2011/04/13,1988
2011/04/14,2355
2011/04/15,2118
2011/04/16,2050
2011/04/17,2063
2011/04/18,2475
2011/04/19,2960
2011/04/20,2892
2011/04/21,2330
2011/04/22,2126
2011/04/23,2132
2011/04/24,2121
2011/04/25,2261
2011/04/26,2760
2011/04/27,3579
2011/04/28,3225
2011/04/29,3279
2011/04/30,3782
2011/05/01,3776
2011/05/02,3337
2011/05/03,3038
2011/05/04,2820
2011/05/05,3033
2011/05/06,3052
2011/05/07,3363
2011/05/08,3021
2011/05/09,3149
2011/05/10,3058
2011/05/11,2979
2011/05/12,3085
2011/05/13,3471
2011/05/14,3822
2011/05/15,3686
2011/05/16,3894
2011/05/17,4050
2011/05/18,4672
2011/05/19,4582
2011/05/20,4578
2011/05/21,4661
2011/05/22,4846
2011/05/23,5152
2011/05/24,5359
2011/05/25,5655
2011/05/26,6163
2011/05/27,5425
2011/05/28,5141
2011/05/29,4857
2011/05/30,5020
2011/05/31,5467
2011/06/01,5909
2011/06/02,6428
2011/06/03,7333
2011/06/04,7960
2011/06/05,8172
2011/06/06,8821
2011/06/07,8827
2011/06/08,10228
2011/06/09,11091
2011/06/10,11069
2011/06/11,10857
2011/06/12,11532
2011/06/13,11275
2011/06/14,12593
2011/06/15,12460
2011/06/16,12513
2011/06/17,11811
2011/06/18,11589
2011/06/19,11419
2011/06/20,11205
2011/06/21,10328
2011/06/22,10793
2011/06/23,10486
2011/06/24,10596
2011/06/25,10073
2011/06/26,9954
2011/06/27,10768
2011/06/28,10664
2011/06/29,10247
2011/06/30,9846
2011/07/01,10138
2011/07/02,8993
2011/07/03,8596
2011/07/04,9015
2011/07/05,8921
2011/07/06,9641
2011/07/07,9345
2011/07/08,8854
2011/07/09,8278
2011/07/10,8267
2011/07/11,9316
2011/07/12,8661
2011/07/13,8832
2011/07/14,8702
2011/07/15,8269
2011/07/16,8494
2011/07/17,8351
2011/07/18,8579
2011/07/19,8811
2011/07/20,8762
2011/07/21,8387
2011/07/22,8613
2011/07/23,7941
2011/07/24,7997
2011/07/25,8659
2011/07/26,8426
2011/07/27,8124
2011/07/28,8044
2011/07/29,7597
2011/07/30,6827
2011/07/31,7376
2011/08/01,7703
2011/08/02,8183
2011/08/03,7881
2011/08/04,8030
2011/08/05,7625
2011/08/06,7168
2011/08/07,6876
2011/08/08,7004
2011/08/09,8038
2011/08/10,8111
2011/08/11,7785
2011/08/12,7409
2011/08/13,7339
2011/08/14,7339
2011/08/15,7794
2011/08/16,8644
2011/08/17,8115
2011/08/18,7693
2011/08/19,7588
2011/08/20,7313
2011/08/21,7410
2011/08/22,7528
2011/08/23,7325
2011/08/24,7279
2011/08/25,7193
2011/08/26,7233
2011/08/27,6736
2011/08/28,6105
2011/08/29,7030
2011/08/30,7344
2011/08/31,7241
2011/09/01,7157
2011/09/02,7014
2011/09/03,6397
2011/09/04,6760
2011/09/05,6822
2011/09/06,7250
2011/09/07,7102
2011/09/08,6735
2011/09/09,6979
2011/09/10,6419
2011/09/11,6369
2011/09/12,6405
2011/09/13,6391
2011/09/14,6223
2011/09/15,6270
2011/09/16,6180
2011/09/17,5750
2011/09/18,5789
2011/09/19,6158
2011/09/20,7081
2011/09/21,7310
2011/09/22,6650
2011/09/23,6423
2011/09/24,6011
2011/09/25,5798
2011/09/26,5651
2011/09/27,5810
2011/09/28,5840
2011/09/29,5652
2011/09/30,5697
2011/10/01,5464
2011/10/02,5189
2011/10/03,5783
2011/10/04,5740
2011/10/05,5683
2011/10/06,5733
2011/10/07,5635
2011/10/08,5459
2011/10/09,5394
2011/10/10,5577
2011/10/11,5707
2011/10/12,5768
2011/10/13,5327
2011/10/14,5650
2011/10/15,5547
2011/10/16,5205
2011/10/17,5434
2011/10/18,5088
2011/10/19,5043
2011/10/20,4788
2011/10/21,4937
2011/10/22,4976
2011/10/23,5238
2011/10/24,5523
2011/10/25,5310
2011/10/26,5232
2011/10/27,4905
2011/10/28,4959
2011/10/29,5221
2011/10/30,5045
2011/10/31,5048
2011/11/01,5337
2011/11/02,5587
2011/11/03,5858
2011/11/04,6125
2011/11/05,5954
2011/11/06,5422
2011/11/07,5393
2011/11/08,5619
2011/11/09,5953
2011/11/10,6176
2011/11/11,5575
2011/11/12,5280
2011/11/13,5255
2011/11/14,5510
2011/11/15,5725
2011/11/16,5819
2011/11/17,5320
2011/11/18,5178
2011/11/19,4889
2011/11/20,4936
2011/11/21,4794
2011/11/22,5072
2011/11/23,5268
2011/11/24,5087
2011/11/25,5219
2011/11/26,4925
2011/11/27,4936
2011/11/28,5370
2011/11/29,5823
2011/11/30,6259
2011/12/01,6214
2011/12/02,6193
2011/12/03,5836
2011/12/04,5543
2011/12/05,5811
2011/12/06,6809
2011/12/07,6403
2011/12/08,6029
2011/12/09,5735
2011/12/10,5635
2011/12/11,5372
2011/12/12,5053
2011/12/13,5164
2011/12/14,5351
2011/12/15,5045
2011/12/16,5045
2011/12/17,4944
2011/12/18,4716
2011/12/19,5201
2011/12/20,5681
2011/12/21,5554
2011/12/22,5633
2011/12/23,5586
2011/12/24,5050
2011/12/25,5081
2011/12/26,5272
2011/12/27,5169
2011/12/28,5007
2011/12/29,5041
2011/12/30,4975
2011/12/31,4980
2012/01/01,4914
2012/01/02,5087
2012/01/03,5350
2012/01/04,5466
2012/01/05,6157
2012/01/06,6315
2012/01/07,6018
2012/01/08,6129
2012/01/09,6039
2012/01/10,6287
2012/01/11,6637
2012/01/12,6589
2012/01/13,6648
2012/01/14,6652
2012/01/15,6413
2012/01/16,6606
2012/01/17,6600
2012/01/18,6560
2012/01/19,6656
2012/01/20,6645
2012/01/21,6424
2012/01/22,5806
2012/01/23,5868
2012/01/24,6499
2012/01/25,7156
2012/01/26,6808
2012/01/27,6502
2012/01/28,6133
2012/01/29,6196
2012/01/30,6089
2012/01/31,6432
2012/02/01,6396
2012/02/02,6701
2012/02/03,6796
2012/02/04,6938
2012/02/05,6785
2012/02/06,6388
2012/02/07,6631
2012/02/08,6755
2012/02/09,7049
2012/02/10,7684
2012/02/11,7606
2012/02/12,7239
2012/02/13,7547
2012/02/14,8449
2012/02/15,8826
2012/02/16,9113
2012/02/17,7869
2012/02/18,7107
2012/02/19,6454
2012/02/20,6326
2012/02/21,6309
2012/02/22,6672
2012/02/23,7260
2012/02/24,7020
2012/02/25,6581
2012/02/26,6126
2012/02/27,6353
2012/02/28,6459
2012/02/29,6500
2012/03/01,6580
2012/03/02,7045
2012/03/03,6060
2012/03/04,6257
2012/03/05,6545
2012/03/06,6388
2012/03/07,6435
2012/03/08,6458
2012/03/09,6396
2012/03/10,5800
2012/03/11,5445
2012/03/12,5710
2012/03/13,6472
2012/03/14,6615
2012/03/15,6389
2012/03/16,6586
2012/03/17,6646
2012/03/18,6262
2012/03/19,6386
2012/03/20,6530
2012/03/21,6686
2012/03/22,6557
2012/03/23,6294
2012/03/24,6242
2012/03/25,6149
2012/03/26,6308
2012/03/27,6409
2012/03/28,6749
2012/03/29,7063
2012/03/30,6869
2012/03/31,6445
2012/04/01,5933
2012/04/02,6145
2012/04/03,6875
2012/04/04,6941
2012/04/05,6926
2012/04/06,6744
2012/04/07,6348
2012/04/08,6056
2012/04/09,6264
2012/04/10,7292
2012/04/11,7505
2012/04/12,7834
2012/04/13,7376
2012/04/14,7632
2012/04/15,7448
2012/04/16,7937
2012/04/17,7804
2012/04/18,8127
2012/04/19,7935
2012/04/20,8033
2012/04/21,7540
2012/04/22,6877
2012/04/23,6923
2012/04/24,7222
2012/04/25,7326
2012/04/26,8635
2012/04/27,7848
2012/04/28,7561
2012/04/29,7556
2012/04/30,8395
2012/05/01,9216
2012/05/02,9522
2012/05/03,11684
2012/05/04,12810
2012/05/05,12821
2012/05/06,11903
2012/05/07,14990
2012/05/08,16267
2012/05/09,16673
2012/05/10,14163
2012/05/11,16540
2012/05/12,17369
2012/05/13,15983
2012/05/14,22097
2012/05/15,22101
2012/05/16,20029
2012/05/17,18424
2012/05/18,21380
2012/05/19,28317
2012/05/20,29820
2012/05/21,30649
2012/05/22,27007
2012/05/23,27154
2012/05/24,26809
2012/05/25,27844
2012/05/26,25490
2012/05/27,25889
2012/05/28,27818
2012/05/29,28754
2012/05/30,27101
2012/05/31,23988
2012/06/01,25453
2012/06/02,19046
2012/06/03,26247
2012/06/04,36015
2012/06/05,40116
2012/06/06,27950
2012/06/07,30507
2012/06/08,27132
2012/06/09,30005
2012/06/10,35280
2012/06/11,33836
2012/06/12,25961
2012/06/13,41303
2012/06/14,51542
2012/06/15,53185
2012/06/16,48155
2012/06/17,45950
2012/06/18,42423
2012/06/19,39119
2012/06/20,35610
2012/06/21,31128
2012/06/22,27278
2012/06/23,24708
2012/06/24,23485
2012/06/25,26022
2012/06/26,28054
2012/06/27,29383
2012/06/28,27884
2012/06/29,25307
2012/06/30,23897
2012/07/01,21515
2012/07/02,23255
2012/07/03,22881
2012/07/04,22948
2012/07/05,22223
2012/07/06,22992
2012/07/07,24221
2012/07/08,22433
2012/07/09,23700
2012/07/10,29315
2012/07/11,30215
2012/07/12,27184
2012/07/13,25789
2012/07/14,24207
2012/07/15,25206
2012/07/16,28218
2012/07/17,31623
2012/07/18,32028
2012/07/19,31464
2012/07/20,34055
2012/07/21,34254
2012/07/22,34479
2012/07/23,33518
2012/07/24,30863
2012/07/25,29015
2012/07/26,29777
2012/07/27,28377
2012/07/28,31727
2012/07/29,33022
2012/07/30,33620
2012/07/31,37499
2012/08/01,33951
2012/08/02,33499
2012/08/03,30558
2012/08/04,29706
2012/08/05,31425
2012/08/06,33343
2012/08/07,31391
2012/08/08,35696
2012/08/09,32734
2012/08/10,30477
2012/08/11,31724
2012/08/12,33100
2012/08/13,40906
2012/08/14,37628
2012/08/15,45215
2012/08/16,45769
2012/08/17,43092
2012/08/18,40052
2012/08/19,38410
2012/08/20,37037
2012/08/21,39639
2012/08/22,38679
2012/08/23,35166
2012/08/24,33646
2012/08/25,33474
2012/08/26,31407
2012/08/27,32179
2012/08/28,30933
2012/08/29,32487
2012/08/30,33124
2012/08/31,36804
2012/09/01,38708
2012/09/02,36066
2012/09/03,37074
2012/09/04,38433
2012/09/05,39694
2012/09/06,41157
2012/09/07,37236
2012/09/08,34132
2012/09/09,32718
2012/09/10,33100
2012/09/11,35590
2012/09/12,31766
2012/09/13,30330
2012/09/14,33143
2012/09/15,30124
2012/09/16,29189
2012/09/17,26733
2012/09/18,29694
2012/09/19,30892
2012/09/20,31011
2012/09/21,30594
2012/09/22,26226
2012/09/23,27033
2012/09/24,28035
2012/09/25,26037
2012/09/26,29155
2012/09/27,28670
2012/09/28,30640
2012/09/29,27232
2012/09/30,23871
2012/10/01,24233
2012/10/02,28483
2012/10/03,27509
2012/10/04,29997
2012/10/05,33116
2012/10/06,32816
2012/10/07,33709
2012/10/08,35871
2012/10/09,35589
2012/10/10,33333
2012/10/11,30440
2012/10/12,29492
2012/10/13,31217
2012/10/14,29252
2012/10/15,30040
2012/10/16,32209
2012/10/17,31940
2012/10/18,30020
2012/10/19,27619
2012/10/20,28952
2012/10/21,34812
2012/10/22,38904
2012/10/23,35403
2012/10/24,33717
2012/10/25,30286
2012/10/26,26024
2012/10/27,21081
2012/10/28,19440
2012/10/29,20391
2012/10/30,25498
2012/10/31,26554
2012/11/01,25028
2012/11/02,26937
2012/11/03,25345
2012/11/04,24746
2012/11/05,28385
2012/11/06,30118
2012/11/07,33221
2012/11/08,32741
2012/11/09,28873
2012/11/10,27919
2012/11/11,25663
2012/11/12,24717
2012/11/13,25854
2012/11/14,27806
2012/11/15,32637
2012/11/16,35969
2012/11/17,34184
2012/11/18,34087
2012/11/19,35432
2012/11/20,36071
2012/11/21,37493
2012/11/22,34124
2012/11/23,33154
2012/11/24,31361
2012/11/25,33975
2012/11/26,34858
2012/11/27,31171
2012/11/28,34128
2012/11/29,35692
2012/11/30,32663
2012/12/01,32994
2012/12/02,26728
2012/12/03,24120
2012/12/04,28182
2012/12/05,30902
2012/12/06,33964
2012/12/07,32990
2012/12/08,33013
2012/12/09,32473
2012/12/10,34276
2012/12/11,35455
2012/12/12,36031
2012/12/13,39207
2012/12/14,39058
2012/12/15,35653
2012/12/16,35509
2012/12/17,38208
2012/12/18,43947
2012/12/19,44285
2012/12/20,40051
2012/12/21,42252
2012/12/22,46679
2012/12/23,41647
2012/12/24,38813
2012/12/25,33716
2012/12/26,35074
2012/12/27,39353
2012/12/28,43144
2012/12/29,40555
2012/12/30,42918
2012/12/31,36412
2013/01/01,34073
2013/01/02,36677
2013/01/03,39412
2013/01/04,43924
2013/01/05,41689
2013/01/06,37285
2013/01/07,38703
2013/01/08,38597
2013/01/09,40828
2013/01/10,46610
2013/01/11,49621
2013/01/12,47585
2013/01/13,48447
2013/01/14,46425
2013/01/15,45663
2013/01/16,49580
2013/01/17,48785
2013/01/18,48901
2013/01/19,52459
2013/01/20,46850
2013/01/21,43579
2013/01/22,43594
2013/01/23,45073
2013/01/24,45569
2013/01/25,46971
2013/01/26,49591
2013/01/27,52426
2013/01/28,52230
2013/01/29,51887
2013/01/30,46477
2013/01/31,48958
2013/02/01,54097
2013/02/02,54204
2013/02/03,57591
2013/02/04,56216
2013/02/05,54735
2013/02/06,48572
2013/02/07,54827
2013/02/08,57799
2013/02/09,57703
2013/02/10,56992
2013/02/11,57214
2013/02/12,57813
2013/02/13,58366
2013/02/14,54571
2013/02/15,55020
2013/02/16,53132
2013/02/17,51289
2013/02/18,50751
2013/02/19,52556
2013/02/20,56055
2013/02/21,55898
2013/02/22,58949
2013/02/23,58336
2013/02/24,57672
2013/02/25,62306
2013/02/26,62789
2013/02/27,61772
2013/02/28,62313
2013/03/01,63348
2013/03/02,59514
2013/03/03,56906
2013/03/04,60385
2013/03/05,58557
2013/03/06,60581
2013/03/07,63596
2013/03/08,59646
2013/03/09,57512
2013/03/10,65586
2013/03/11,62356
2013/03/12,55352
2013/03/13,55943
2013/03/14,56916
2013/03/15,59760
2013/03/16,46886
2013/03/17,41013
2013/03/18,42154
2013/03/19,44046
2013/03/20,45055
2013/03/21,50201
2013/03/22,55278
2013/03/23,53987
2013/03/24,52567
2013/03/25,50708
2013/03/26,49809
2013/03/27,51442
2013/03/28,56124
2013/03/29,59105
2013/03/30,59064
2013/03/31,51440
2013/04/01,52006
2013/04/02,57551
2013/04/03,60658
2013/04/04,63698
2013/04/05,62457
2013/04/06,57006
2013/04/07,60191
2013/04/08,60858
2013/04/09,63831
2013/04/10,63760
2013/04/11,66004
2013/04/12,62260
2013/04/13,57805
2013/04/14,56562
2013/04/15,55447
2013/04/16,61527
2013/04/17,59031
2013/04/18,52758
2013/04/19,56074
2013/04/20,52111
2013/04/21,48080
2013/04/22,47560
2013/04/23,54530
2013/04/24,59696
2013/04/25,61045
2013/04/26,58069
2013/04/27,51145
2013/04/28,46424
2013/04/29,49013
2013/04/30,48231
2013/05/01,51704
2013/05/02,53499
2013/05/03,52387
2013/05/04,51245
2013/05/05,50706
2013/05/06,51940
2013/05/07,54253
2013/05/08,52264
2013/05/09,59437
2013/05/10,63573
2013/05/11,68396
2013/05/12,66828
2013/05/13,63826
2013/05/14,65071
2013/05/15,64551
2013/05/16,62780
2013/05/17,60675
2013/05/18,56371
2013/05/19,52017
2013/05/20,50355
2013/05/21,52073
2013/05/22,51953
2013/05/23,55784
2013/05/24,55508
2013/05/25,53312
2013/05/26,46935
2013/05/27,49759
2013/05/28,53335
2013/05/29,54114
2013/05/30,55680
2013/05/31,54926
2013/06/01,54512
2013/06/02,52130
2013/06/03,53895
2013/06/04,55652
2013/06/05,56014
2013/06/06,55236
2013/06/07,53631
2013/06/08,50834
2013/06/09,47573
2013/06/10,46200
2013/06/11,47841
2013/06/12,46773
2013/06/13,44890
2013/06/14,47441
2013/06/15,41547
2013/06/16,42164
2013/06/17,43981
2013/06/18,44929
2013/06/19,45912
2013/06/20,49136
2013/06/21,47998
2013/06/22,46208
2013/06/23,42275
2013/06/24,43185
2013/06/25,43828
2013/06/26,44641
2013/06/27,45301
2013/06/28,47342
2013/06/29,41859
2013/06/30,36329
2013/07/01,37650
2013/07/02,38574
2013/07/03,36960
2013/07/04,36044
2013/07/05,36447
2013/07/06,34816
2013/07/07,32493
2013/07/08,35965
2013/07/09,38306
2013/07/10,38675
2013/07/11,40967
2013/07/12,44537
2013/07/13,41175
2013/07/14,37968
2013/07/15,37279
2013/07/16,38253
2013/07/17,39356
2013/07/18,40183
2013/07/19,38385
2013/07/20,35951
2013/07/21,35604
2013/07/22,37709
2013/07/23,38000
2013/07/24,40101
2013/07/25,41242
2013/07/26,39226
2013/07/27,37968
2013/07/28,37551
2013/07/29,39593
2013/07/30,40764
2013/07/31,45049
2013/08/01,47888
2013/08/02,49689
2013/08/03,47632
2013/08/04,45200
2013/08/05,48006
2013/08/06,51092
2013/08/07,54256
2013/08/08,56037
2013/08/09,52750
2013/08/10,52117
2013/08/11,45162
2013/08/12,47587
2013/08/13,50242
2013/08/14,50867
2013/08/15,54413
2013/08/16,62682
2013/08/17,59519
2013/08/18,57861
2013/08/19,64499
2013/08/20,63768
2013/08/21,62052
2013/08/22,64324
2013/08/23,59661
2013/08/24,55648
2013/08/25,49972
2013/08/26,52949
2013/08/27,57484
2013/08/28,61026
2013/08/29,59915
2013/08/30,61156
2013/08/31,54219
2013/09/01,50298
2013/09/02,50675
2013/09/03,51322
2013/09/04,52069
2013/09/05,56310
2013/09/06,58487
2013/09/07,55155
2013/09/08,50725
2013/09/09,54099
2013/09/10,53595
2013/09/11,51303
2013/09/12,51695
2013/09/13,48162
2013/09/14,45752
2013/09/15,49622
2013/09/16,50676
2013/09/17,59214
2013/09/18,59800
2013/09/19,59713
2013/09/20,59253
2013/09/21,55781
2013/09/22,53241
2013/09/23,59179
2013/09/24,60780
2013/09/25,57561
2013/09/26,57472
2013/09/27,52107
2013/09/28,47255
2013/09/29,44133
2013/09/30,45563
2013/10/01,51273
2013/10/02,56523
2013/10/03,57938
2013/10/04,54849
2013/10/05,50054
2013/10/06,46363
2013/10/07,45377
2013/10/08,45174
2013/10/09,47834
2013/10/10,52247
2013/10/11,51992
2013/10/12,50626
2013/10/13,50855
2013/10/14,54028
2013/10/15,54797
2013/10/16,52707
2013/10/17,49705
2013/10/18,54587
2013/10/19,54837
2013/10/20,52028
2013/10/21,56134
2013/10/22,60469
2013/10/23,57781
2013/10/24,60600
2013/10/25,58918
2013/10/26,53241
2013/10/27,48377
2013/10/28,49653
2013/10/29,49711
2013/10/30,48981
2013/10/31,53476
2013/11/01,49319
2013/11/02,44149
2013/11/03,39952
2013/11/04,42640
2013/11/05,47032
2013/11/06,50938
2013/11/07,55665
2013/11/08,57377
2013/11/09,56216
2013/11/10,56792
2013/11/11,57005
2013/11/12,57555
2013/11/13,61129
2013/11/14,65179
2013/11/15,62964
2013/11/16,54972
2013/11/17,53055
2013/11/18,65965
2013/11/19,79356
2013/11/20,78375
2013/11/21,75023
2013/11/22,75899
2013/11/23,74137
2013/11/24,67415
2013/11/25,69518
2013/11/26,76371
2013/11/27,85864
2013/11/28,92302
2013/11/29,91107
2013/11/30,83060
2013/12/01,77504
2013/12/02,76457
2013/12/03,76962
2013/12/04,78208
2013/12/05,80660
2013/12/06,76276
2013/12/07,71896
2013/12/08,59589
2013/12/09,61519
2013/12/10,64475
2013/12/11,65808
2013/12/12,61932
2013/12/13,60936
2013/12/14,57398
2013/12/15,54764
2013/12/16,61973
2013/12/17,64755
2013/12/18,73033
2013/12/19,71542
2013/12/20,68224
2013/12/21,62073
2013/12/22,57400
2013/12/23,55748
2013/12/24,55722
2013/12/25,55494
2013/12/26,53295
2013/12/27,52893
2013/12/28,50376
2013/12/29,50766
2013/12/30,53103
2013/12/31,50883
2014/01/01,46874
2014/01/02,50755
2014/01/03,55787
2014/01/04,53849
2014/01/05,56159
2014/01/06,61666
2014/01/07,62200
2014/01/08,61723
2014/01/09,60273
2014/01/10,57126
2014/01/11,56386
2014/01/12,53358
2014/01/13,53325
2014/01/14,55271
2014/01/15,58349
2014/01/16,57434
2014/01/17,58154
2014/01/18,54776
2014/01/19,51306
2014/01/20,57057
2014/01/21,64734
2014/01/22,65189
2014/01/23,64294
2014/01/24,64852
2014/01/25,59276
2014/01/26,56353
2014/01/27,60276
2014/01/28,62942
2014/01/29,61236
2014/01/30,60930
2014/01/31,60507
2014/02/01,57578
2014/02/02,54938
2014/02/03,56178
2014/02/04,62903
2014/02/05,65132
2014/02/06,67555
2014/02/07,68957
2014/02/08,66892
2014/02/09,61666
2014/02/10,64180
2014/02/11,65623
2014/02/12,63785
2014/02/13,65473
2014/02/14,70086
2014/02/15,65897
2014/02/16,61617
2014/02/17,61157
2014/02/18,63201
2014/02/19,66572
2014/02/20,68769
2014/02/21,69004
2014/02/22,63748
2014/02/23,61827
2014/02/24,67716
2014/02/25,73819
2014/02/26,73405
2014/02/27,72038
2014/02/28,71074
2014/03/01,67166
2014/03/02,61830
2014/03/03,71473
2014/03/04,77962
2014/03/05,75099
2014/03/06,72727
2014/03/07,72453
2014/03/08,68437
2014/03/09,65210
2014/03/10,67972
2014/03/11,72004
2014/03/12,74081
2014/03/13,73362
2014/03/14,71922
2014/03/15,66032
2014/03/16,62597
2014/03/17,64416
2014/03/18,59206
2014/03/19,66425
2014/03/20,68625
2014/03/21,70765
2014/03/22,68634
2014/03/23,63115
2014/03/24,66955
2014/03/25,69341
2014/03/26,68748
2014/03/27,70147
2014/03/28,68526
2014/03/29,60811
2014/03/30,58762
2014/03/31,61812
2014/04/01,62888
2014/04/02,64802
2014/04/03,65811
2014/04/04,65654
2014/04/05,60639
2014/04/06,55249
2014/04/07,60454
2014/04/08,64081
2014/04/09,64536
2014/04/10,66204
2014/04/11,65884
2014/04/12,56731
2014/04/13,53856
2014/04/14,61941
2014/04/15,67284
2014/04/16,67860
2014/04/17,66440
2014/04/18,61638
2014/04/19,57497
2014/04/20,53181
2014/04/21,55560
2014/04/22,66724
2014/04/23,70257
2014/04/24,71400
2014/04/25,71934
2014/04/26,61973
