Date,top100cap7std
2015/03/02,0.039
2015/03/03,0.035
2015/03/04,0.09
2015/03/05,0.088
2015/03/06,0.094
2015/03/07,0.113
2015/03/08,0.51
2015/03/09,0.681
2015/03/10,0.774
2015/03/11,0.743
2015/03/12,0.694
2015/03/13,0.498
2015/03/14,0.099
2015/03/15,0.071
2015/03/16,0.061
2015/03/17,0.058
2015/03/18,0.014
2015/03/19,0.019
2015/03/20,0.023
2015/03/21,0.027
2015/03/22,0.028
2015/03/23,0.048
2015/03/24,0.05
2015/03/25,0.05
2015/03/26,0.049
2015/03/27,0.067
2015/03/28,0.066
2015/03/29,0.077
2015/03/30,0.077
2015/03/31,0.063
2015/04/01,0.067
2015/04/02,0.082
2015/04/03,0.087
2015/04/04,0.089
2015/04/05,0.048
2015/04/06,0.041
2015/04/07,0.029
2015/04/08,0.072
2015/04/09,0.073
2015/04/10,0.074
2015/04/11,0.068
2015/04/12,0.06
2015/04/13,0.048
2015/04/14,0.059
2015/04/15,0.11
2015/04/16,0.125
2015/04/17,0.131
2015/04/18,0.118
2015/04/19,0.093
2015/04/20,0.059
2015/04/21,0.011
2015/04/22,0.033
2015/04/23,0.041
2015/04/24,0.056
2015/04/25,0.064
2015/04/26,0.061
2015/04/27,0.064
2015/04/28,0.073
2015/04/29,0.069
2015/04/30,0.06
2015/05/01,0.057
2015/05/02,0.049
2015/05/03,0.037
2015/05/04,0.04
2015/05/05,0.042
2015/05/06,0.034
2015/05/07,0.032
2015/05/08,0.033
2015/05/09,0.05
2015/05/10,0.062
2015/05/11,0.084
2015/05/12,0.093
2015/05/13,0.097
2015/05/14,0.1
2015/05/15,0.099
2015/05/16,0.094
2015/05/17,0.076
2015/05/18,0.07
2015/05/19,0.049
2015/05/20,0.024
2015/05/21,0.024
2015/05/22,0.054
2015/05/23,0.05
2015/05/24,0.042
2015/05/25,0.043
2015/05/26,0.041
2015/05/27,0.044
2015/05/28,0.047
2015/05/29,0.023
2015/05/30,0.025
2015/05/31,0.022
2015/06/01,0.031
2015/06/02,0.03
2015/06/03,0.04
2015/06/04,0.052
2015/06/05,0.063
2015/06/06,0.074
2015/06/07,0.074
2015/06/08,0.052
2015/06/09,0.043
2015/06/10,0.055
2015/06/11,0.066
2015/06/12,0.066
2015/06/13,0.057
2015/06/14,0.036
2015/06/15,0.023
2015/06/16,0.026
2015/06/17,0.027
2015/06/18,0.027
2015/06/19,0.114
2015/06/20,0.163
2015/06/21,0.183
2015/06/22,0.171
2015/06/23,0.157
2015/06/24,0.125
2015/06/25,0.028
2015/06/26,0.022
2015/06/27,0.02
2015/06/28,0.027
2015/06/29,0.03
2015/06/30,0.038
2015/07/01,0.039
2015/07/02,0.04
2015/07/03,0.052
2015/07/04,0.052
2015/07/05,0.039
2015/07/06,0.044
2015/07/07,0.052
2015/07/08,0.057
2015/07/09,0.054
2015/07/10,0.053
2015/07/11,0.045
2015/07/12,0.042
2015/07/13,0.042
2015/07/14,0.042
2015/07/15,0.04
2015/07/16,0.062
2015/07/17,0.095
2015/07/18,0.109
2015/07/19,0.099
2015/07/20,0.095
2015/07/21,0.075
2015/07/22,14.633
2015/07/23,18.896
2015/07/24,20.695
2015/07/25,20.693
2015/07/26,20.693
2015/07/27,20.702
2015/07/28,20.715
2015/07/29,18.915
2015/07/30,14.651
2015/07/31,0.04
2015/08/01,0.035
2015/08/02,0.025
2015/08/03,0.026
2015/08/04,0.082
2015/08/05,0.129
2015/08/06,0.197
2015/08/07,0.219
2015/08/08,0.259
2015/08/09,0.258
2015/08/10,0.372
2015/08/11,0.454
2015/08/12,0.494
2015/08/13,0.475
2015/08/14,0.414
2015/08/15,0.164
2015/08/16,0.102
2015/08/17,0.11
2015/08/18,0.134
2015/08/19,0.142
2015/08/20,0.133
2015/08/21,0.144
2015/08/22,0.158
2015/08/23,0.16
2015/08/24,0.135
2015/08/25,0.114
2015/08/26,0.089
2015/08/27,0.047
2015/08/28,0.049
2015/08/29,0.065
2015/08/30,0.078
2015/08/31,0.078
2015/09/01,0.068
2015/09/02,0.064
2015/09/03,0.053
2015/09/04,0.051
2015/09/05,0.043
2015/09/06,0.033
2015/09/07,0.056
2015/09/08,0.068
2015/09/09,0.076
2015/09/10,0.094
2015/09/11,0.096
2015/09/12,0.081
2015/09/13,0.065
2015/09/14,0.06
2015/09/15,0.076
2015/09/16,0.079
2015/09/17,0.098
2015/09/18,0.101
2015/09/19,0.103
2015/09/20,0.083
2015/09/21,0.043
2015/09/22,0.035
2015/09/23,0.045
2015/09/24,0.079
2015/09/25,0.097
2015/09/26,0.112
2015/09/27,0.116
2015/09/28,0.098
2015/09/29,0.054
2015/09/30,0.057
2015/10/01,0.069
2015/10/02,0.07
2015/10/03,0.133
2015/10/04,0.17
2015/10/05,0.194
2015/10/06,0.199
2015/10/07,0.171
2015/10/08,0.105
2015/10/09,0.04
2015/10/10,0.042
2015/10/11,0.041
2015/10/12,0.053
2015/10/13,0.065
2015/10/14,0.074
2015/10/15,0.065
2015/10/16,0.057
2015/10/17,0.057
2015/10/18,0.052
2015/10/19,0.055
2015/10/20,0.052
2015/10/21,0.045
2015/10/22,0.1
2015/10/23,0.121
2015/10/24,0.138
2015/10/25,0.144
2015/10/26,0.138
2015/10/27,0.109
2015/10/28,0.089
2015/10/29,0.103
2015/10/30,0.146
2015/10/31,0.176
2015/11/01,0.196
2015/11/02,0.166
2015/11/03,0.113
2015/11/04,0.143
2015/11/05,0.188
2015/11/06,0.223
2015/11/07,0.211
2015/11/08,0.152
2015/11/09,0.132
2015/11/10,0.2
2015/11/11,0.241
2015/11/12,0.288
2015/11/13,0.267
2015/11/14,0.225
2015/11/15,0.159
2015/11/16,0.179
2015/11/17,0.182
2015/11/18,0.206
2015/11/19,0.212
2015/11/20,0.206
2015/11/21,0.166
2015/11/22,0.069
2015/11/23,0.058
2015/11/24,0.03
2015/11/25,0.032
2015/11/26,0.088
2015/11/27,0.207
2015/11/28,0.365
2015/11/29,0.447
2015/11/30,0.471
2015/12/01,0.524
2015/12/02,0.587
2015/12/03,0.593
2015/12/04,0.622
2015/12/05,0.559
2015/12/06,0.42
2015/12/07,0.107
2015/12/08,0.117
2015/12/09,0.089
2015/12/10,0.096
2015/12/11,0.11
2015/12/12,0.111
2015/12/13,0.099
2015/12/14,0.121
2015/12/15,0.105
2015/12/16,0.116
2015/12/17,0.166
2015/12/18,0.168
2015/12/19,0.199
2015/12/20,0.203
2015/12/21,0.27
2015/12/22,0.267
2015/12/23,0.234
2015/12/24,0.218
2015/12/25,0.169
2015/12/26,0.133
2015/12/27,0.059
2015/12/28,0.047
2015/12/29,0.039
2015/12/30,0.036
2015/12/31,0.035
2016/01/01,0.044
2016/01/02,0.049
2016/01/03,0.044
2016/01/04,0.055
2016/01/05,0.059
2016/01/06,0.064
2016/01/07,0.08
2016/01/08,0.121
2016/01/09,0.141
2016/01/10,0.142
2016/01/11,0.151
2016/01/12,0.098
2016/01/13,0.087
2016/01/14,0.077
2016/01/15,0.091
2016/01/16,0.107
2016/01/17,0.111
2016/01/18,0.053
2016/01/19,0.045
2016/01/20,0.036
2016/01/21,0.031
2016/01/22,0.031
2016/01/23,0.095
2016/01/24,0.111
2016/01/25,0.142
2016/01/26,0.153
2016/01/27,0.143
2016/01/28,0.102
2016/01/29,0.042
2016/01/30,0.059
2016/01/31,0.069
2016/02/01,0.059
2016/02/02,0.045
2016/02/03,0.047
2016/02/04,0.056
2016/02/05,0.118
2016/02/06,0.136
2016/02/07,0.147
2016/02/08,0.141
2016/02/09,0.144
2016/02/10,0.083
2016/02/11,0.053
2016/02/12,0.061
2016/02/13,0.061
2016/02/14,0.061
2016/02/15,0.052
2016/02/16,0.046
2016/02/17,0.044
2016/02/18,0.043
2016/02/19,0.043
2016/02/20,0.04
2016/02/21,0.036
2016/02/22,0.034
2016/02/23,0.038
2016/02/24,0.028
2016/02/25,0.028
2016/02/26,0.021
2016/02/27,0.025
2016/02/28,0.024
2016/02/29,0.055
2016/03/01,0.301
2016/03/02,0.303
2016/03/03,0.294
2016/03/04,0.34
2016/03/05,0.466
2016/03/06,0.565
2016/03/07,0.563
2016/03/08,0.4
2016/03/09,0.331
2016/03/10,0.295
2016/03/11,0.323
2016/03/12,0.281
2016/03/13,0.102
2016/03/14,0.092
2016/03/15,0.09
2016/03/16,0.082
2016/03/17,0.078
2016/03/18,0.132
2016/03/19,0.166
2016/03/20,0.18
2016/03/21,0.191
2016/03/22,0.196
2016/03/23,0.14
2016/03/24,0.287
2016/03/25,0.363
2016/03/26,0.493
2016/03/27,0.515
2016/03/28,0.495
2016/03/29,0.365
2016/03/30,0.249
2016/03/31,0.275
2016/04/01,0.314
2016/04/02,0.277
2016/04/03,0.259
2016/04/04,0.133
2016/04/05,0.146
2016/04/06,0.137
2016/04/07,0.118
2016/04/08,0.12
2016/04/09,0.094
2016/04/10,0.057
2016/04/11,0.058
2016/04/12,0.059
2016/04/13,0.042
2016/04/14,0.06
2016/04/15,0.099
2016/04/16,0.195
2016/04/17,0.228
2016/04/18,0.245
2016/04/19,0.236
2016/04/20,0.172
2016/04/21,0.12
2016/04/22,0.066
2016/04/23,0.079
2016/04/24,0.091
2016/04/25,0.159
2016/04/26,0.174
2016/04/27,0.166
2016/04/28,0.172
2016/04/29,0.173
2016/04/30,0.142
2016/05/01,0.109
2016/05/02,0.134
2016/05/03,0.128
2016/05/04,0.348
2016/05/05,0.393
2016/05/06,0.39
2016/05/07,0.416
2016/05/08,0.431
2016/05/09,0.423
2016/05/10,0.425
2016/05/11,0.325
2016/05/12,0.203
2016/05/13,0.104
2016/05/14,0.125
2016/05/15,0.133
2016/05/16,0.092
2016/05/17,0.074
2016/05/18,0.08
2016/05/19,0.099
2016/05/20,0.087
2016/05/21,0.081
2016/05/22,0.072
2016/05/23,0.074
2016/05/24,0.11
2016/05/25,0.218
2016/05/26,0.281
2016/05/27,0.423
2016/05/28,0.516
2016/05/29,0.597
2016/05/30,0.71
2016/05/31,0.745
2016/06/01,0.716
2016/06/02,0.545
2016/06/03,0.426
2016/06/04,0.282
2016/06/05,0.211
2016/06/06,0.254
2016/06/07,0.231
2016/06/08,0.184
2016/06/09,0.214
2016/06/10,0.172
2016/06/11,0.13
2016/06/12,0.109
2016/06/13,0.131
2016/06/14,0.11
2016/06/15,0.122
2016/06/16,0.171
2016/06/17,0.194
2016/06/18,0.196
2016/06/19,0.213
2016/06/20,0.214
2016/06/21,0.154
2016/06/22,0.216
2016/06/23,0.233
2016/06/24,0.239
2016/06/25,0.226
2016/06/26,0.181
2016/06/27,0.16
2016/06/28,0.178
2016/06/29,0.122
2016/06/30,0.122
2016/07/01,0.104
2016/07/02,0.098
2016/07/03,0.065
2016/07/04,0.077
2016/07/05,0.078
2016/07/06,0.034
2016/07/07,0.04
2016/07/08,0.144
2016/07/09,0.164
2016/07/10,0.174
2016/07/11,0.159
2016/07/12,0.137
2016/07/13,0.108
2016/07/14,0.079
2016/07/15,0.101
2016/07/16,0.095
2016/07/17,0.1
2016/07/18,0.102
2016/07/19,0.128
2016/07/20,0.13
2016/07/21,0.113
2016/07/22,0.086
2016/07/23,0.083
2016/07/24,0.116
2016/07/25,0.119
2016/07/26,0.089
2016/07/27,0.07
2016/07/28,0.068
2016/07/29,0.082
2016/07/30,0.092
2016/07/31,0.119
2016/08/01,0.157
2016/08/02,0.146
2016/08/03,0.157
2016/08/04,0.174
2016/08/05,0.182
2016/08/06,0.168
2016/08/07,0.224
2016/08/08,0.275
2016/08/09,0.297
2016/08/10,0.293
2016/08/11,0.351
2016/08/12,0.406
2016/08/13,0.443
2016/08/14,0.43
2016/08/15,0.36
2016/08/16,0.222
2016/08/17,0.054
2016/08/18,0.046
2016/08/19,0.057
2016/08/20,0.141
2016/08/21,0.177
2016/08/22,0.187
2016/08/23,0.179
2016/08/24,0.151
2016/08/25,0.121
2016/08/26,0.087
2016/08/27,0.091
2016/08/28,0.082
2016/08/29,0.069
2016/08/30,0.065
2016/08/31,0.207
2016/09/01,0.213
2016/09/02,0.204
2016/09/03,0.186
2016/09/04,0.168
2016/09/05,0.14
2016/09/06,0.154
2016/09/07,0.112
2016/09/08,0.118
2016/09/09,0.107
2016/09/10,0.083
2016/09/11,0.067
2016/09/12,0.051
2016/09/13,0.034
2016/09/14,0.042
2016/09/15,0.046
2016/09/16,0.05
2016/09/17,0.051
2016/09/18,0.053
2016/09/19,0.026
2016/09/20,0.034
2016/09/21,0.037
2016/09/22,0.038
2016/09/23,0.036
2016/09/24,0.031
2016/09/25,0.024
2016/09/26,0.033
2016/09/27,0.036
2016/09/28,0.037
2016/09/29,0.093
2016/09/30,0.119
2016/10/01,0.134
2016/10/02,0.134
2016/10/03,0.129
2016/10/04,0.1
2016/10/05,0.019
2016/10/06,0.031
2016/10/07,0.04
2016/10/08,0.043
2016/10/09,0.045
2016/10/10,0.043
2016/10/11,0.037
2016/10/12,0.026
2016/10/13,0.033
2016/10/14,0.043
2016/10/15,0.078
2016/10/16,0.093
2016/10/17,0.1
2016/10/18,0.08
2016/10/19,0.07
2016/10/20,0.057
2016/10/21,0.05
2016/10/22,0.059
2016/10/23,0.062
2016/10/24,0.062
2016/10/25,0.052
2016/10/26,0.039
2016/10/27,0.136
2016/10/28,0.165
2016/10/29,0.173
2016/10/30,0.167
2016/10/31,0.155
2016/11/01,0.111
2016/11/02,0.05
2016/11/03,0.055
2016/11/04,0.067
2016/11/05,0.077
2016/11/06,0.083
2016/11/07,0.066
2016/11/08,0.078
2016/11/09,0.078
2016/11/10,0.079
2016/11/11,0.073
2016/11/12,0.066
2016/11/13,0.059
2016/11/14,0.047
2016/11/15,0.062
2016/11/16,0.057
2016/11/17,0.047
2016/11/18,0.044
2016/11/19,0.042
2016/11/20,0.053
2016/11/21,0.091
2016/11/22,0.142
2016/11/23,0.137
2016/11/24,0.13
2016/11/25,0.115
2016/11/26,0.091
2016/11/27,0.086
2016/11/28,0.09
2016/11/29,0.076
2016/11/30,0.076
2016/12/01,0.061
2016/12/02,0.053
2016/12/03,0.082
2016/12/04,0.097
2016/12/05,0.109
2016/12/06,0.097
2016/12/07,0.064
2016/12/08,0.036
2016/12/09,0.015
2016/12/10,0.026
2016/12/11,0.033
2016/12/12,0.051
2016/12/13,0.06
2016/12/14,0.053
2016/12/15,0.047
2016/12/16,0.03
2016/12/17,0.023
2016/12/18,0.028
2016/12/19,0.037
2016/12/20,0.063
2016/12/21,0.093
2016/12/22,0.09
2016/12/23,0.095
2016/12/24,0.084
2016/12/25,0.096
2016/12/26,0.117
2016/12/27,0.137
2016/12/28,0.144
2016/12/29,0.145
2016/12/30,0.115
2016/12/31,0.05
2017/01/01,0.054
2017/01/02,0.071
2017/01/03,0.103
2017/01/04,0.121
2017/01/05,0.134
2017/01/06,0.111
2017/01/07,0.108
2017/01/08,0.104
2017/01/09,0.114
2017/01/10,0.109
2017/01/11,0.103
2017/01/12,0.052
2017/01/13,0.051
2017/01/14,0.077
2017/01/15,0.103
2017/01/16,0.119
2017/01/17,0.118
2017/01/18,0.139
2017/01/19,0.135
2017/01/20,0.092
2017/01/21,0.068
2017/01/22,0.058
2017/01/23,0.045
2017/01/24,0.044
2017/01/25,0.064
2017/01/26,0.078
2017/01/27,0.082
2017/01/28,0.082
2017/01/29,0.068
2017/01/30,0.017
2017/01/31,0.008
2017/02/01,0.042
2017/02/02,0.05
2017/02/03,0.049
2017/02/04,0.046
2017/02/05,0.047
2017/02/06,0.064
2017/02/07,0.084
2017/02/08,0.112
2017/02/09,0.121
2017/02/10,0.122
2017/02/11,0.102
2017/02/12,0.071
2017/02/13,0.069
2017/02/14,0.057
2017/02/15,0.071
2017/02/16,0.073
2017/02/17,0.076
2017/02/18,0.06
2017/02/19,0.02
2017/02/20,0.026
2017/02/21,0.024
2017/02/22,0.025
2017/02/23,0.023
2017/02/24,0.037
2017/02/25,0.034
2017/02/26,0.032
2017/02/27,0.043
2017/02/28,0.05
2017/03/01,0.05
2017/03/02,0.069
2017/03/03,0.076
2017/03/04,0.124
2017/03/05,0.142
2017/03/06,0.149
2017/03/07,0.148
2017/03/08,0.112
2017/03/09,0.087
2017/03/10,0.046
2017/03/11,0.05
2017/03/12,0.051
2017/03/13,0.049
2017/03/14,0.05
2017/03/15,0.052
2017/03/16,0.064
2017/03/17,0.065
2017/03/18,0.09
2017/03/19,0.116
2017/03/20,0.126
2017/03/21,0.122
2017/03/22,0.134
2017/03/23,0.128
2017/03/24,0.123
2017/03/25,0.219
2017/03/26,0.223
2017/03/27,0.211
2017/03/28,0.195
2017/03/29,0.19
2017/03/30,0.155
2017/03/31,0.091
2017/04/01,0.095
2017/04/02,0.094
2017/04/03,0.077
2017/04/04,0.077
2017/04/05,0.072
2017/04/06,0.051
2017/04/07,0.036
2017/04/08,0.043
2017/04/09,0.047
2017/04/10,0.046
2017/04/11,0.037
2017/04/12,0.042
2017/04/13,0.061
2017/04/14,0.081
2017/04/15,0.067
2017/04/16,0.052
2017/04/17,0.05
2017/04/18,0.051
2017/04/19,0.044
2017/04/20,0.046
2017/04/21,0.094
2017/04/22,0.142
2017/04/23,0.15
2017/04/24,0.155
2017/04/25,0.145
2017/04/26,0.128
2017/04/27,0.118
2017/04/28,0.106
2017/04/29,0.109
2017/04/30,0.095
2017/05/01,0.086
2017/05/02,0.085
2017/05/03,0.099
2017/05/04,0.084
2017/05/05,0.072
2017/05/06,0.048
2017/05/07,0.035
2017/05/08,0.054
2017/05/09,0.053
2017/05/10,0.06
2017/05/11,0.051
2017/05/12,0.059
2017/05/13,0.052
2017/05/14,0.063
2017/05/15,0.063
2017/05/16,0.052
2017/05/17,0.101
2017/05/18,0.09
2017/05/19,0.091
2017/05/20,0.091
2017/05/21,0.11
2017/05/22,0.126
2017/05/23,0.138
2017/05/24,0.096
2017/05/25,0.078
2017/05/26,0.102
2017/05/27,0.146
2017/05/28,0.193
2017/05/29,0.212
2017/05/30,0.191
2017/05/31,0.15
2017/06/01,0.106
2017/06/02,0.081
2017/06/03,0.075
2017/06/04,0.077
2017/06/05,0.074
2017/06/06,0.087
2017/06/07,0.054
2017/06/08,0.055
2017/06/09,0.056
2017/06/10,0.054
2017/06/11,0.058
2017/06/12,0.068
2017/06/13,0.068
2017/06/14,0.07
2017/06/15,0.077
2017/06/16,0.123
2017/06/17,0.14
2017/06/18,0.146
2017/06/19,0.103
2017/06/20,0.088
2017/06/21,0.074
2017/06/22,0.06
2017/06/23,0.056
2017/06/24,0.056
2017/06/25,0.062
2017/06/26,0.059
2017/06/27,0.054
2017/06/28,0.076
2017/06/29,0.137
2017/06/30,0.179
2017/07/01,0.181
2017/07/02,0.155
2017/07/03,0.125
2017/07/04,0.101
2017/07/05,0.061
2017/07/06,0.071
2017/07/07,0.099
2017/07/08,0.122
2017/07/09,0.122
2017/07/10,0.104
2017/07/11,0.084
2017/07/12,0.095
2017/07/13,0.102
2017/07/14,0.102
2017/07/15,0.058
2017/07/16,0.055
2017/07/17,0.055
2017/07/18,0.053
2017/07/19,0.058
2017/07/20,0.07
2017/07/21,0.09
2017/07/22,0.095
2017/07/23,0.095
2017/07/24,0.077
2017/07/25,0.087
2017/07/26,0.254
2017/07/27,0.327
2017/07/28,0.302
2017/07/29,0.268
2017/07/30,0.245
2017/07/31,0.29
2017/08/01,0.379
2017/08/02,0.48
2017/08/03,0.499
2017/08/04,0.471
2017/08/05,0.406
2017/08/06,0.158
2017/08/07,0.15
2017/08/08,0.155
2017/08/09,0.201
2017/08/10,0.249
2017/08/11,0.258
2017/08/12,0.223
2017/08/13,0.185
2017/08/14,0.166
2017/08/15,0.078
2017/08/16,0.071
2017/08/17,0.081
2017/08/18,0.104
2017/08/19,0.12
2017/08/20,0.125
2017/08/21,0.115
2017/08/22,0.116
2017/08/23,0.055
2017/08/24,0.064
2017/08/25,0.061
2017/08/26,0.062
2017/08/27,0.068
2017/08/28,0.083
2017/08/29,0.115
2017/08/30,0.123
2017/08/31,0.101
2017/09/01,0.103
2017/09/02,0.071
2017/09/03,0.05
2017/09/04,0.044
2017/09/05,0.043
2017/09/06,0.042
2017/09/07,0.041
2017/09/08,0.043
2017/09/09,0.042
2017/09/10,0.092
2017/09/11,0.095
2017/09/12,0.096
2017/09/13,0.098
2017/09/14,0.105
2017/09/15,0.098
2017/09/16,0.105
2017/09/17,0.057
2017/09/18,0.075
2017/09/19,0.089
2017/09/20,0.086
2017/09/21,0.088
2017/09/22,0.092
2017/09/23,0.095
2017/09/24,0.082
2017/09/25,0.096
2017/09/26,0.098
2017/09/27,0.079
2017/09/28,0.042
2017/09/29,0.028
2017/09/30,0.014
2017/10/01,0.014
2017/10/02,0.011
2017/10/03,0.016
2017/10/04,0.019
2017/10/05,0.019
2017/10/06,0.019
2017/10/07,0.018
2017/10/08,0.032
2017/10/09,0.067
2017/10/10,0.137
2017/10/11,0.171
2017/10/12,0.198
2017/10/13,0.204
2017/10/14,0.183
2017/10/15,0.139
2017/10/16,0.093
2017/10/17,0.074
2017/10/18,0.076
2017/10/19,0.099
2017/10/20,0.132
2017/10/21,0.145
2017/10/22,0.142
2017/10/23,0.127
2017/10/24,0.073
2017/10/25,0.1
2017/10/26,0.114
2017/10/27,0.118
2017/10/28,12.061
2017/10/29,15.557
2017/10/30,17.021
2017/10/31,17.002
2017/11/01,17.005
2017/11/02,17.001
2017/11/03,16.996
2017/11/04,15.515
2017/11/05,12.017
2017/11/06,0.007
2017/11/07,0.108
2017/11/08,0.148
2017/11/09,0.183
2017/11/10,0.214
2017/11/11,0.216
2017/11/12,0.179
2017/11/13,0.122
2017/11/14,0.119
2017/11/15,0.118
2017/11/16,0.118
2017/11/17,0.099
2017/11/18,0.06
2017/11/19,0.048
2017/11/20,0.025
2017/11/21,0.103
2017/11/22,0.165
2017/11/23,0.224
2017/11/24,0.251
2017/11/25,0.233
2017/11/26,0.195
2017/11/27,0.119
2017/11/28,0.076
2017/11/29,0.069
2017/11/30,0.121
2017/12/01,0.148
2017/12/02,0.171
2017/12/03,0.171
2017/12/04,0.141
2017/12/05,0.068
2017/12/06,0.067
2017/12/07,0.082
2017/12/08,0.132
2017/12/09,0.143
2017/12/10,0.123
2017/12/11,0.102
2017/12/12,0.088
2017/12/13,0.175
2017/12/14,0.209
2017/12/15,0.228
2017/12/16,0.214
2017/12/17,0.27
2017/12/18,0.304
2017/12/19,0.255
2017/12/20,0.233
2017/12/21,0.195
2017/12/22,0.171
2017/12/23,0.14
2017/12/24,0.134
2017/12/25,0.106
2017/12/26,0.101
2017/12/27,0.107
2017/12/28,0.086
2017/12/29,0.124
2017/12/30,0.121
2017/12/31,0.247
2018/01/01,0.336
2018/01/02,0.368
2018/01/03,0.371
2018/01/04,0.319
2018/01/05,0.259
2018/01/06,0.111
2018/01/07,0.107
2018/01/08,0.12
2018/01/09,0.137
2018/01/10,0.128
2018/01/11,0.139
2018/01/12,0.149
2018/01/13,0.128
2018/01/14,0.089
2018/01/15,0.112
2018/01/16,0.143
2018/01/17,0.124
2018/01/18,0.107
2018/01/19,0.1
2018/01/20,0.169
2018/01/21,0.267
2018/01/22,0.327
2018/01/23,0.349
2018/01/24,0.317
2018/01/25,0.253
2018/01/26,0.131
2018/01/27,0.182
2018/01/28,0.231
2018/01/29,0.307
2018/01/30,0.342
2018/01/31,0.352
2018/02/01,0.296
2018/02/02,0.188
2018/02/03,0.16
2018/02/04,0.114
2018/02/05,0.148
2018/02/06,0.175
2018/02/07,0.155
2018/02/08,0.119
2018/02/09,0.159
2018/02/10,0.172
2018/02/11,0.158
2018/02/12,0.179
2018/02/13,0.19
2018/02/14,0.188
2018/02/15,0.07
2018/02/16,0.068
2018/02/17,0.058
2018/02/18,0.066
2018/02/19,0.077
2018/02/20,0.091
2018/02/21,0.102
2018/02/22,0.08
2018/02/23,0.157
2018/02/24,0.307
2018/02/25,0.378
2018/02/26,0.403
2018/02/27,0.391
2018/02/28,0.311
2018/03/01,0.167
2018/03/02,0.145
2018/03/03,0.152
2018/03/04,0.142
2018/03/05,0.133
2018/03/06,0.182
2018/03/07,0.211
2018/03/08,0.236
2018/03/09,0.252
2018/03/10,0.22
2018/03/11,0.16
2018/03/12,0.095
2018/03/13,0.101
2018/03/14,0.103
2018/03/15,0.096
2018/03/16,0.024
2018/03/17,0.022
2018/03/18,0.04
2018/03/19,0.062
2018/03/20,0.076
2018/03/21,0.089
2018/03/22,0.076
2018/03/23,0.086
2018/03/24,0.064
2018/03/25,0.122
2018/03/26,0.137
2018/03/27,0.161
2018/03/28,0.17
2018/03/29,0.157
2018/03/30,0.16
2018/03/31,0.094
2018/04/01,0.091
2018/04/02,0.088
2018/04/03,0.088
2018/04/04,0.074
2018/04/05,0.054
2018/04/06,0.071
2018/04/07,0.067
2018/04/08,0.064
2018/04/09,0.061
2018/04/10,0.057
2018/04/11,0.072
2018/04/12,0.094
2018/04/13,0.098
2018/04/14,0.108
2018/04/15,0.113
2018/04/16,0.095
2018/04/17,0.078
2018/04/18,0.103
2018/04/19,0.116
2018/04/20,0.112
2018/04/21,0.106
2018/04/22,0.1
2018/04/23,0.097
2018/04/24,0.122
2018/04/25,0.211
2018/04/26,0.276
2018/04/27,0.288
2018/04/28,0.266
2018/04/29,0.226
2018/04/30,0.136
2018/05/01,0.095
2018/05/02,0.093
2018/05/03,0.062
2018/05/04,0.023
2018/05/05,0.03
2018/05/06,0.036
2018/05/07,0.03
2018/05/08,0.023
2018/05/09,0.043
2018/05/10,0.071
2018/05/11,0.08
2018/05/12,0.083
2018/05/13,0.08
2018/05/14,0.08
2018/05/15,0.078
2018/05/16,0.112
2018/05/17,0.12
2018/05/18,0.118
2018/05/19,0.109
2018/05/20,0.095
2018/05/21,0.096
2018/05/22,0.1
2018/05/23,0.069
2018/05/24,0.028
2018/05/25,0.044
2018/05/26,0.048
2018/05/27,0.045
2018/05/28,0.048
2018/05/29,0.078
2018/05/30,0.081
2018/05/31,0.088
2018/06/01,0.089
2018/06/02,0.089
2018/06/03,0.098
2018/06/04,0.107
2018/06/05,0.049
2018/06/06,0.048
2018/06/07,0.049
2018/06/08,0.043
2018/06/09,0.039
2018/06/10,0.036
2018/06/11,0.031
2018/06/12,0.025
2018/06/13,0.049
2018/06/14,0.061
2018/06/15,0.072
2018/06/16,0.072
2018/06/17,0.073
2018/06/18,0.084
2018/06/19,0.078
2018/06/20,0.094
2018/06/21,0.096
2018/06/22,0.095
2018/06/23,0.076
2018/06/24,0.057
2018/06/25,0.051
2018/06/26,0.048
2018/06/27,0.042
2018/06/28,0.032
2018/06/29,0.023
2018/06/30,0.022
2018/07/01,0.028
2018/07/02,0.037
2018/07/03,0.036
2018/07/04,0.061
2018/07/05,0.07
2018/07/06,0.084
2018/07/07,0.086
2018/07/08,0.142
2018/07/09,0.147
2018/07/10,0.133
2018/07/11,0.128
2018/07/12,0.108
2018/07/13,0.086
2018/07/14,0.025
2018/07/15,0.019
2018/07/16,0.015
2018/07/17,0.023
2018/07/18,0.032
2018/07/19,0.038
2018/07/20,0.053
2018/07/21,0.055
2018/07/22,0.048
2018/07/23,0.042
2018/07/24,0.032
2018/07/25,0.025
2018/07/26,0.03
2018/07/27,0.045
2018/07/28,0.049
2018/07/29,0.128
2018/07/30,0.157
2018/07/31,0.15
2018/08/01,0.138
2018/08/02,0.118
2018/08/03,0.118
2018/08/04,0.11
2018/08/05,0.107
2018/08/06,0.085
2018/08/07,0.078
2018/08/08,0.047
2018/08/09,0.025
2018/08/10,0.025
2018/08/11,0.025
2018/08/12,0.024
2018/08/13,0.022
2018/08/14,0.034
2018/08/15,0.054
2018/08/16,0.101
2018/08/17,0.126
2018/08/18,0.138
2018/08/19,0.138
2018/08/20,0.13
2018/08/21,0.132
2018/08/22,0.025
2018/08/23,0.023
