Date,top100cap14roc
2011/06/30,-0.839
2011/07/01,0.122
2011/07/02,0.245
2011/07/03,-2.372
2011/07/04,-2.343
2011/07/05,-1.93
2011/07/06,-1.779
2011/07/07,-3.881
2011/07/08,-3.656
2011/07/09,-2.936
2011/07/10,-2.74
2011/07/11,-3.718
2011/07/12,-2.998
2011/07/13,-2.298
2011/07/14,-1.641
2011/07/15,-1.996
2011/07/16,-1.915
2011/07/17,-1.805
2011/07/18,-0.814
2011/07/19,-1.265
2011/07/20,-1.396
2011/07/21,-1.485
2011/07/22,-1.591
2011/07/23,-1.5
2011/07/24,-1.301
2011/07/25,-1.427
2011/07/26,-1.423
2011/07/27,-1.549
2011/07/28,-1.925
2011/07/29,-1.853
2011/07/30,-1.895
2011/07/31,-2.231
2011/08/01,-3.551
2011/08/02,-3.325
2011/08/03,-3.284
2011/08/04,-2.52
2011/08/05,-2.548
2011/08/06,-1.187
2011/08/07,-0.745
2011/08/08,0.488
2011/08/09,0.371
2011/08/10,0.548
2011/08/11,0.956
2011/08/12,0.928
2011/08/13,0.851
2011/08/14,0.97
2011/08/15,1.529
2011/08/16,1.379
2011/08/17,2.837
2011/08/18,2.128
2011/08/19,2.355
2011/08/20,0.942
2011/08/21,0.474
2011/08/22,-0.56
2011/08/23,-0.366
2011/08/24,0.036
2011/08/25,-2.127
2011/08/26,-2.045
2011/08/27,-0.351
2011/08/28,-0.088
2011/08/29,-0.318
2011/08/30,-0.224
2011/08/31,-1.553
2011/09/01,-1.345
2011/09/02,-1.365
2011/09/03,-1.475
2011/09/04,-1.335
2011/09/05,-1.424
2011/09/06,-1.422
2011/09/07,-0.195
2011/09/08,2.031
2011/09/09,2.327
2011/09/10,0.837
2011/09/11,4.305
2011/09/12,5.157
2011/09/13,5.152
2011/09/14,5.039
2011/09/15,4.724
2011/09/16,4.852
2011/09/17,4.973
2011/09/18,4.946
2011/09/19,4.826
2011/09/20,4.708
2011/09/21,4.825
2011/09/22,4.648
2011/09/23,4.07
2011/09/24,4.122
2011/09/25,0.419
2011/09/26,-0.339
2011/09/27,-0.314
2011/09/28,-0.208
2011/09/29,-0.108
2011/09/30,-0.204
2011/10/01,-0.182
2011/10/02,-0.268
2011/10/03,-0.142
2011/10/04,0.002
2011/10/05,-1.672
2011/10/06,-1.569
2011/10/07,-0.991
2011/10/08,-1.105
2011/10/09,-0.869
2011/10/10,-0.809
2011/10/11,-0.79
2011/10/12,-0.891
2011/10/13,-0.738
2011/10/14,-0.815
2011/10/15,-0.817
2011/10/16,-0.81
2011/10/17,-1.078
2011/10/18,-1.274
2011/10/19,-1.153
2011/10/20,-1.267
2011/10/21,-1.352
2011/10/22,-1.666
2011/10/23,-1.583
2011/10/24,-1.567
2011/10/25,-1.607
2011/10/26,-1.487
2011/10/27,-1.665
2011/10/28,-1.567
2011/10/29,-0.516
2011/10/30,-0.518
2011/10/31,-0.311
2011/11/01,-0.167
2011/11/02,-0.304
2011/11/03,0.383
2011/11/04,0.031
2011/11/05,0.273
2011/11/06,0.153
2011/11/07,0.226
2011/11/08,-0.183
2011/11/09,-0.408
2011/11/10,-0.321
2011/11/11,-0.34
2011/11/12,-1.338
2011/11/13,-1.357
2011/11/14,-1.316
2011/11/15,-1.297
2011/11/16,-1.019
2011/11/17,-1.718
2011/11/18,-2.14
2011/11/19,-1.689
2011/11/20,-1.995
2011/11/21,-2.107
2011/11/22,-1.742
2011/11/23,-1.614
2011/11/24,-1.558
2011/11/25,-1.627
2011/11/26,-1.717
2011/11/27,-1.722
2011/11/28,0.008
2011/11/29,0.089
2011/11/30,-0.703
2011/12/01,-0.47
2011/12/02,-0.169
2011/12/03,-0.752
2011/12/04,-0.474
2011/12/05,-0.533
2011/12/06,-0.886
2011/12/07,-1.043
2011/12/08,-7.89
2011/12/09,-18.663
2011/12/10,-18.907
2011/12/11,-19.649
2011/12/12,-21.53
2011/12/13,-21.574
2011/12/14,-21.158
2011/12/15,-21.186
2011/12/16,-21.065
2011/12/17,-20.935
2011/12/18,-20.891
2011/12/19,-20.828
2011/12/20,-19.09
2011/12/21,-18.971
2011/12/22,-13.139
2011/12/23,-1.575
2011/12/24,-1.244
2011/12/25,-0.36
2011/12/26,0.335
2011/12/27,0.2
2011/12/28,0.2
2011/12/29,0.178
2011/12/30,0.193
2011/12/31,0.198
2012/01/01,0.247
2012/01/02,0.226
2012/01/03,-1.487
2012/01/04,-1.455
2012/01/05,-1.077
2012/01/06,-1.354
2012/01/07,-1.422
2012/01/08,-1.374
2012/01/09,0.314
2012/01/10,0.432
2012/01/11,0.426
2012/01/12,0.406
2012/01/13,0.709
2012/01/14,1.061
2012/01/15,0.996
2012/01/16,0.964
2012/01/17,1.023
2012/01/18,1.319
2012/01/19,2.325
2012/01/20,2.604
2012/01/21,2.838
2012/01/22,3.039
2012/01/23,1.161
2012/01/24,1.203
2012/01/25,1.622
2012/01/26,1.56
2012/01/27,1.32
2012/01/28,1.073
2012/01/29,1.45
2012/01/30,1.616
2012/01/31,1.689
2012/02/01,1.371
2012/02/02,0.357
2012/02/03,0.315
2012/02/04,0.574
2012/02/05,0.387
2012/02/06,0.461
2012/02/07,0.395
2012/02/08,0.017
2012/02/09,0.162
2012/02/10,0.149
2012/02/11,-0.367
2012/02/12,-0.693
2012/02/13,0.313
2012/02/14,2.537
2012/02/15,-2.237
2012/02/16,-3.441
2012/02/17,-3.637
2012/02/18,-4.347
2012/02/19,-4.336
2012/02/20,-4.385
2012/02/21,-3.957
2012/02/22,-4.036
2012/02/23,-4.15
2012/02/24,-4.279
2012/02/25,-1.564
2012/02/26,-1.535
2012/02/27,-2.622
2012/02/28,-4.362
2012/02/29,-0.142
2012/03/01,1.057
2012/03/02,1.519
2012/03/03,1.27
2012/03/04,1.147
2012/03/05,1.227
2012/03/06,0.841
2012/03/07,1.108
2012/03/08,1.154
2012/03/09,1.222
2012/03/10,-1.091
2012/03/11,-1.042
2012/03/12,-1.275
2012/03/13,-1.929
2012/03/14,-1.039
2012/03/15,-0.732
2012/03/16,-0.865
2012/03/17,-0.368
2012/03/18,-0.158
2012/03/19,-0.136
2012/03/20,-0.072
2012/03/21,-0.331
2012/03/22,-0.667
2012/03/23,-0.263
2012/03/24,-0.422
2012/03/25,1.376
2012/03/26,1.689
2012/03/27,1.616
2012/03/28,1.813
2012/03/29,1.282
2012/03/30,1.086
2012/03/31,1.094
2012/04/01,1.048
2012/04/02,1.569
2012/04/03,1.004
2012/04/04,2.231
2012/04/05,3.055
2012/04/06,4.173
2012/04/07,4.288
2012/04/08,2.387
2012/04/09,0.452
2012/04/10,0.649
2012/04/11,0.221
2012/04/12,0.408
2012/04/13,0.05
2012/04/14,0.128
2012/04/15,0.544
2012/04/16,1.377
2012/04/17,2.966
2012/04/18,1.866
2012/04/19,1.88
2012/04/20,1.339
2012/04/21,1.33
2012/04/22,1.847
2012/04/23,3.727
2012/04/24,3.744
2012/04/25,3.089
2012/04/26,3.409
2012/04/27,3.947
2012/04/28,3.915
2012/04/29,2.712
2012/04/30,1.299
2012/05/01,0.282
2012/05/02,0.127
2012/05/03,-0.326
2012/05/04,-1.444
2012/05/05,-1.078
2012/05/06,0.901
2012/05/07,1.266
2012/05/08,1.112
2012/05/09,2.127
2012/05/10,1.977
2012/05/11,3.495
2012/05/12,3.135
2012/05/13,3.976
2012/05/14,3.996
2012/05/15,4.412
2012/05/16,5.194
2012/05/17,6.266
2012/05/18,6.63
2012/05/19,6.123
2012/05/20,3.655
2012/05/21,3.48
2012/05/22,4.69
2012/05/23,4.514
2012/05/24,4.5
2012/05/25,3.158
2012/05/26,3.59
2012/05/27,3.471
2012/05/28,3.538
2012/05/29,3.213
2012/05/30,2.806
2012/05/31,0.728
2012/06/01,-1.448
2012/06/02,-1.404
2012/06/03,-1.341
2012/06/04,-1.842
2012/06/05,-2.933
2012/06/06,-3.168
2012/06/07,-3.508
2012/06/08,-3.708
2012/06/09,-2.212
2012/06/10,-2.507
2012/06/11,-3.009
2012/06/12,-3.204
2012/06/13,-2.381
2012/06/14,-1.627
2012/06/15,0.096
2012/06/16,0.441
2012/06/17,-0.254
2012/06/18,0.5
2012/06/19,0.72
2012/06/20,0.577
2012/06/21,0.825
2012/06/22,0.78
2012/06/23,-0.883
2012/06/24,-0.012
2012/06/25,-0.279
2012/06/26,-0.571
2012/06/27,-1.054
2012/06/28,0.14
2012/06/29,0.152
2012/06/30,-0.004
2012/07/01,0.755
2012/07/02,-0.252
2012/07/03,-0.166
2012/07/04,0.573
2012/07/05,0.319
2012/07/06,0.481
2012/07/07,0.553
2012/07/08,0.052
2012/07/09,0.625
2012/07/10,0.948
2012/07/11,0.627
2012/07/12,1.38
2012/07/13,1.233
2012/07/14,0.961
2012/07/15,0.826
2012/07/16,0.774
2012/07/17,0.203
2012/07/18,-0.465
2012/07/19,-0.824
2012/07/20,-0.887
2012/07/21,-0.937
2012/07/22,-1.085
2012/07/23,-0.816
2012/07/24,-1.13
2012/07/25,-1.037
2012/07/26,-2.307
2012/07/27,-1.884
2012/07/28,-1.74
2012/07/29,-1.553
2012/07/30,-0.984
2012/07/31,-0.78
2012/08/01,-0.439
2012/08/02,-0.529
2012/08/03,-0.555
2012/08/04,-0.413
2012/08/05,-0.418
2012/08/06,-0.294
2012/08/07,0.109
2012/08/08,-0.456
2012/08/09,-1.312
2012/08/10,-1.172
2012/08/11,-1.449
2012/08/12,-1.798
2012/08/13,-2.177
2012/08/14,-1.633
2012/08/15,-1.834
2012/08/16,-1.142
2012/08/17,-1.351
2012/08/18,-1.49
2012/08/19,-3.283
2012/08/20,-5.118
2012/08/21,-5.882
2012/08/22,-6.705
2012/08/23,-6.388
2012/08/24,-7.283
2012/08/25,-7.43
2012/08/26,-7.254
2012/08/27,-7.617
2012/08/28,-8.162
2012/08/29,-8.886
2012/08/30,-10.352
2012/08/31,-10.259
2012/09/01,-10.839
2012/09/02,-9.585
2012/09/03,-7.967
2012/09/04,-7.521
2012/09/05,-7.522
2012/09/06,-7.952
2012/09/07,-7.752
2012/09/08,-7.631
2012/09/09,-7.911
2012/09/10,-7.587
2012/09/11,-8.545
2012/09/12,-8.711
2012/09/13,-8.208
2012/09/14,-8.951
2012/09/15,-8.845
2012/09/16,-9.049
2012/09/17,-9.661
2012/09/18,-9.613
2012/09/19,-10.04
2012/09/20,-9.695
2012/09/21,-7.465
2012/09/22,-7.777
2012/09/23,-8.164
2012/09/24,-7.663
2012/09/25,-6.786
2012/09/26,-6.06
2012/09/27,-5.201
2012/09/28,-4.356
2012/09/29,-3.619
2012/09/30,-2.951
2012/10/01,-2.408
2012/10/02,-1.955
2012/10/03,-0.456
2012/10/04,0.072
2012/10/05,-1.525
2012/10/06,-0.979
2012/10/07,-0.469
2012/10/08,-1.213
2012/10/09,-0.761
2012/10/10,-0.161
2012/10/11,-0.036
2012/10/12,-0.179
2012/10/13,-0.464
2012/10/14,-0.318
2012/10/15,-0.213
2012/10/16,0.308
2012/10/17,0.309
2012/10/18,-0.079
2012/10/19,-0.145
2012/10/20,0.046
2012/10/21,1.508
2012/10/22,3.889
2012/10/23,3.396
2012/10/24,2.904
2012/10/25,2.434
2012/10/26,2.848
2012/10/27,2.878
2012/10/28,2.618
2012/10/29,2.471
2012/10/30,3.584
2012/10/31,2.901
2012/11/01,3.123
2012/11/02,2.571
2012/11/03,2.896
2012/11/04,1.599
2012/11/05,-0.17
2012/11/06,0.389
2012/11/07,-0.078
2012/11/08,0.075
2012/11/09,-0.111
2012/11/10,-0.01
2012/11/11,0.427
2012/11/12,0.272
2012/11/13,-1.567
2012/11/14,-0.901
2012/11/15,-0.711
2012/11/16,0.108
2012/11/17,0.44
2012/11/18,0.337
2012/11/19,0.704
2012/11/20,0.676
2012/11/21,1.804
2012/11/22,2.211
2012/11/23,2.147
2012/11/24,1.796
2012/11/25,1.568
2012/11/26,0.345
2012/11/27,2.389
2012/11/28,2.943
2012/11/29,2.66
2012/11/30,2.521
2012/12/01,1.89
2012/12/02,1.834
2012/12/03,2.088
2012/12/04,1.407
2012/12/05,0.514
2012/12/06,0.248
2012/12/07,0.345
2012/12/08,0.751
2012/12/09,0.306
2012/12/10,1.909
2012/12/11,-0.236
2012/12/12,-0.865
2012/12/13,-1.75
2012/12/14,-2.38
2012/12/15,-2.381
2012/12/16,-2.518
2012/12/17,-2.731
2012/12/18,-2.858
2012/12/19,-2.183
2012/12/20,-2.332
2012/12/21,-2.863
2012/12/22,-2.89
2012/12/23,-2.435
2012/12/24,-2.751
2012/12/25,-2.632
2012/12/26,-2.128
2012/12/27,-1.176
2012/12/28,-0.604
2012/12/29,-0.463
2012/12/30,-0.037
2012/12/31,-0.325
2013/01/01,0.45
2013/01/02,0.27
2013/01/03,0.609
2013/01/04,0.714
2013/01/05,0.737
2013/01/06,1.044
2013/01/07,1.4
2013/01/08,0.271
2013/01/09,-0.14
2013/01/10,-0.365
2013/01/11,-0.366
2013/01/12,-0.584
2013/01/13,-1.275
2013/01/14,-1.402
2013/01/15,-1.619
2013/01/16,-1.932
2013/01/17,-2.189
2013/01/18,-1.755
2013/01/19,-1.736
2013/01/20,-1.97
2013/01/21,-2.273
2013/01/22,-0.914
2013/01/23,-0.604
2013/01/24,-0.988
2013/01/25,-0.908
2013/01/26,-0.12
2013/01/27,0.464
2013/01/28,0.699
2013/01/29,0.951
2013/01/30,1.411
2013/01/31,1.348
2013/02/01,1.392
2013/02/02,1.079
2013/02/03,0.98
2013/02/04,1.09
2013/02/05,0.982
2013/02/06,0.572
2013/02/07,1.236
2013/02/08,0.884
2013/02/09,-0.125
2013/02/10,-0.159
2013/02/11,-0.064
2013/02/12,0.142
2013/02/13,-0.278
2013/02/14,-0.159
2013/02/15,-0.418
2013/02/16,-0.143
2013/02/17,-1.104
2013/02/18,-1.034
2013/02/19,-1.063
2013/02/20,-0.157
2013/02/21,-0.251
2013/02/22,0.159
2013/02/23,0.163
2013/02/24,-0.496
2013/02/25,-0.724
2013/02/26,-0.938
2013/02/27,-1.027
2013/02/28,-0.887
2013/03/01,-0.775
2013/03/02,-0.589
2013/03/03,0.811
2013/03/04,1.081
2013/03/05,0.68
2013/03/06,0.218
2013/03/07,0.218
2013/03/08,0.511
2013/03/09,0.801
2013/03/10,0.869
2013/03/11,1.167
2013/03/12,1.101
2013/03/13,1.275
2013/03/14,1.268
2013/03/15,0.913
2013/03/16,0.711
2013/03/17,0.237
2013/03/18,-0.206
2013/03/19,0.055
2013/03/20,0.113
2013/03/21,-0.038
2013/03/22,-0.742
2013/03/23,-0.876
2013/03/24,-0.162
2013/03/25,0.012
2013/03/26,0.678
2013/03/27,0.971
2013/03/28,1.116
2013/03/29,2.33
2013/03/30,2.84
2013/03/31,2.334
2013/04/01,3.135
2013/04/02,3.526
2013/04/03,2.964
2013/04/04,3.139
2013/04/05,2.439
2013/04/06,2.527
2013/04/07,1.984
2013/04/08,1.255
2013/04/09,0.626
2013/04/10,0.471
2013/04/11,2.44
2013/04/12,1.384
2013/04/13,0.908
2013/04/14,1.527
2013/04/15,2.118
2013/04/16,2.468
2013/04/17,2.011
2013/04/18,2.186
2013/04/19,2.98
2013/04/20,3.596
2013/04/21,3.813
2013/04/22,4.212
2013/04/23,4.088
2013/04/24,2.773
2013/04/25,0.953
2013/04/26,1.411
2013/04/27,0.143
2013/04/28,0.173
2013/04/29,-1.611
2013/04/30,-2.097
2013/05/01,-1.143
2013/05/02,-1.037
2013/05/03,-0.953
2013/05/04,-1.672
2013/05/05,-1.683
2013/05/06,-2.056
2013/05/07,-2.06
2013/05/08,-0.907
2013/05/09,-1.203
2013/05/10,-1.746
2013/05/11,-0.685
2013/05/12,-0.864
2013/05/13,-0.276
2013/05/14,-0.33
2013/05/15,-0.545
2013/05/16,-0.362
2013/05/17,-0.585
2013/05/18,-0.445
2013/05/19,-0.382
2013/05/20,0.067
2013/05/21,-0.066
2013/05/22,0.027
2013/05/23,-0.122
2013/05/24,0.399
2013/05/25,-0.635
2013/05/26,-0.507
2013/05/27,-0.127
2013/05/28,-0.223
2013/05/29,-0.593
2013/05/30,-0.972
2013/05/31,-1.16
2013/06/01,-1.155
2013/06/02,-1.066
2013/06/03,-1.554
2013/06/04,-1.494
2013/06/05,-1.304
2013/06/06,-1.468
2013/06/07,-1.623
2013/06/08,-0.249
2013/06/09,0.034
2013/06/10,-0.336
2013/06/11,-0.48
2013/06/12,0.246
2013/06/13,0.124
2013/06/14,0.605
2013/06/15,0.619
2013/06/16,0.748
2013/06/17,1.242
2013/06/18,1.307
2013/06/19,1.045
2013/06/20,1.276
2013/06/21,1.347
2013/06/22,0.989
2013/06/23,0.832
2013/06/24,0.87
2013/06/25,0.748
2013/06/26,0.38
2013/06/27,0.561
2013/06/28,0.524
2013/06/29,0.705
2013/06/30,0.574
2013/07/01,0.836
2013/07/02,1.039
2013/07/03,0.92
2013/07/04,1.38
2013/07/05,1.722
2013/07/06,2.471
2013/07/07,2.266
2013/07/08,2.539
2013/07/09,2.849
2013/07/10,2.606
2013/07/11,2.543
2013/07/12,2.008
2013/07/13,1.35
2013/07/14,1.051
2013/07/15,0.549
2013/07/16,0.161
2013/07/17,0.434
2013/07/18,1.556
2013/07/19,0.593
2013/07/20,-0.122
2013/07/21,-0.035
2013/07/22,-0.256
2013/07/23,-0.588
2013/07/24,-0.349
2013/07/25,-0.426
2013/07/26,-0.15
2013/07/27,0.376
2013/07/28,0.699
2013/07/29,1.332
2013/07/30,1.683
2013/07/31,1.935
2013/08/01,0.005
2013/08/02,0.607
2013/08/03,0.383
2013/08/04,0.299
2013/08/05,-0.053
2013/08/06,0.384
2013/08/07,0.448
2013/08/08,0.553
2013/08/09,0.527
2013/08/10,0.111
2013/08/11,0.651
2013/08/12,1.351
2013/08/13,1.591
2013/08/14,0.654
2013/08/15,0.617
2013/08/16,0.179
2013/08/17,-0.161
2013/08/18,-0.149
2013/08/19,0.208
2013/08/20,-0.582
2013/08/21,-1.021
2013/08/22,-1.114
2013/08/23,-1.649
2013/08/24,-1.373
2013/08/25,-1.857
2013/08/26,-3.137
2013/08/27,-3.769
2013/08/28,-3.306
2013/08/29,-3.672
2013/08/30,-3.316
2013/08/31,-2.731
2013/09/01,-3.013
2013/09/02,-3.247
2013/09/03,-2.662
2013/09/04,-2.105
2013/09/05,-2.723
2013/09/06,-2.042
2013/09/07,-2.126
2013/09/08,-2.195
2013/09/09,-2.78
2013/09/10,-2.469
2013/09/11,-2.835
2013/09/12,-2.234
2013/09/13,-2.379
2013/09/14,-2.327
2013/09/15,-2.134
2013/09/16,-2.273
2013/09/17,-2.231
2013/09/18,-2.676
2013/09/19,-1.412
2013/09/20,-1.397
2013/09/21,-1.298
2013/09/22,-2.132
2013/09/23,-1.181
2013/09/24,-1.45
2013/09/25,-1.364
2013/09/26,-1.022
2013/09/27,-0.675
2013/09/28,-0.651
2013/09/29,-0.308
2013/09/30,0.018
2013/10/01,0.189
2013/10/02,1.302
2013/10/03,1.61
2013/10/04,1.516
2013/10/05,1.62
2013/10/06,2.286
2013/10/07,2.043
2013/10/08,2.261
2013/10/09,2.182
2013/10/10,1.985
2013/10/11,2.305
2013/10/12,2.427
2013/10/13,2.257
2013/10/14,2.055
2013/10/15,1.807
2013/10/16,0.576
2013/10/17,-0.485
2013/10/18,0.094
2013/10/19,0.176
2013/10/20,0.275
2013/10/21,-0.222
2013/10/22,-0.634
2013/10/23,-0.407
2013/10/24,-0.618
2013/10/25,4.174
2013/10/26,4.336
2013/10/27,4.275
2013/10/28,4.362
2013/10/29,4.434
2013/10/30,4.88
2013/10/31,5.054
2013/11/01,4.723
2013/11/02,4.456
2013/11/03,4.786
2013/11/04,7.762
2013/11/05,8.575
2013/11/06,8.835
2013/11/07,9.21
2013/11/08,3.67
2013/11/09,3.377
2013/11/10,3.474
2013/11/11,3.433
2013/11/12,3.346
