Date,size30sma
2010/11/18,1214
2010/11/19,1671
2010/11/20,2274
2010/11/21,2779
2010/11/22,2770
2010/11/23,2769
2010/11/24,2930
2010/11/25,3227
2010/11/26,3260
2010/11/27,3261
2010/11/28,3260
2010/11/29,3267
2010/11/30,3271
2010/12/01,3280
2010/12/02,3289
2010/12/03,3294
2010/12/04,3296
2010/12/05,3289
2010/12/06,3288
2010/12/07,3296
2010/12/08,3288
2010/12/09,3292
2010/12/10,3297
2010/12/11,3312
2010/12/12,3332
2010/12/13,3375
2010/12/14,3391
2010/12/15,3129
2010/12/16,2793
2010/12/17,2809
2010/12/18,2792
2010/12/19,2341
2010/12/20,1762
2010/12/21,1245
2010/12/22,1265
2010/12/23,1277
2010/12/24,1127
2010/12/25,843.447
2010/12/26,817.858
2010/12/27,829.871
2010/12/28,843.166
2010/12/29,852.784
2010/12/30,866.356
2010/12/31,869.083
2011/01/01,882.861
2011/01/02,894.13
2011/01/03,957.558
2011/01/04,1001
2011/01/05,1066
2011/01/06,1092
2011/01/07,1127
2011/01/08,1181
2011/01/09,1229
2011/01/10,1274
2011/01/11,1315
2011/01/12,1321
2011/01/13,1354
2011/01/14,1391
2011/01/15,1426
2011/01/16,1449
2011/01/17,1465
2011/01/18,1492
2011/01/19,1492
2011/01/20,1508
2011/01/21,1540
2011/01/22,1608
2011/01/23,1648
2011/01/24,1692
2011/01/25,1709
2011/01/26,1729
2011/01/27,1754
2011/01/28,1791
2011/01/29,1856
2011/01/30,2039
2011/01/31,2103
2011/02/01,2155
2011/02/02,2135
2011/02/03,2127
2011/02/04,2096
2011/02/05,2096
2011/02/06,2099
2011/02/07,2067
2011/02/08,2048
2011/02/09,2036
2011/02/10,2082
2011/02/11,2146
2011/02/12,2181
2011/02/13,2204
2011/02/14,2266
2011/02/15,2308
2011/02/16,2350
2011/02/17,2386
2011/02/18,2440
2011/02/19,2495
2011/02/20,2518
2011/02/21,2509
2011/02/22,2542
2011/02/23,2561
2011/02/24,2612
2011/02/25,2649
2011/02/26,2662
2011/02/27,2690
2011/02/28,2715
2011/03/01,2726
2011/03/02,2752
2011/03/03,2835
2011/03/04,2876
2011/03/05,2927
2011/03/06,2954
2011/03/07,3003
2011/03/08,3093
2011/03/09,3181
2011/03/10,3293
2011/03/11,3389
2011/03/12,3470
2011/03/13,3569
2011/03/14,3720
2011/03/15,3904
2011/03/16,4010
2011/03/17,4135
2011/03/18,4255
2011/03/19,4428
2011/03/20,4658
2011/03/21,4913
2011/03/22,5018
2011/03/23,5229
2011/03/24,5295
2011/03/25,5343
2011/03/26,5508
2011/03/27,5637
2011/03/28,5775
2011/03/29,5866
2011/03/30,5878
2011/03/31,5783
2011/04/01,5773
2011/04/02,5723
2011/04/03,5736
2011/04/04,5789
2011/04/05,5841
2011/04/06,5891
2011/04/07,5879
2011/04/08,5885
2011/04/09,5855
2011/04/10,5823
2011/04/11,5778
2011/04/12,5739
2011/04/13,5646
2011/04/14,5582
2011/04/15,5586
2011/04/16,5569
2011/04/17,5515
2011/04/18,5493
2011/04/19,5427
2011/04/20,5372
2011/04/21,5327
2011/04/22,5167
2011/04/23,5178
2011/04/24,5227
2011/04/25,5155
2011/04/26,5151
2011/04/27,5293
2011/04/28,5356
2011/04/29,5444
2011/04/30,5632
2011/05/01,5828
2011/05/02,5903
2011/05/03,5989
2011/05/04,6034
2011/05/05,6125
2011/05/06,6180
2011/05/07,6256
2011/05/08,6297
2011/05/09,6369
2011/05/10,6506
2011/05/11,6585
2011/05/12,6679
2011/05/13,6831
2011/05/14,6877
2011/05/15,6899
2011/05/16,6961
2011/05/17,7054
2011/05/18,7080
2011/05/19,7191
2011/05/20,7203
2011/05/21,7348
2011/05/22,7472
2011/05/23,7562
2011/05/24,7624
2011/05/25,7709
2011/05/26,7813
2011/05/27,7835
2011/05/28,8009
2011/05/29,8141
2011/05/30,8299
2011/05/31,8558
2011/06/01,8851
2011/06/02,9184
2011/06/03,9654
2011/06/04,9990
2011/06/05,10311
2011/06/06,10708
2011/06/07,11233
2011/06/08,12049
2011/06/09,12568
2011/06/10,13035
2011/06/11,13338
2011/06/12,13782
2011/06/13,14249
2011/06/14,14745
2011/06/15,15125
2011/06/16,15884
2011/06/17,16492
2011/06/18,16916
2011/06/19,17338
2011/06/20,17655
2011/06/21,17911
2011/06/22,18197
2011/06/23,18503
2011/06/24,18882
2011/06/25,19495
2011/06/26,20080
2011/06/27,20735
2011/06/28,21312
2011/06/29,21638
2011/06/30,21771
2011/07/01,22168
2011/07/02,22361
2011/07/03,22383
2011/07/04,22619
2011/07/05,23057
2011/07/06,23452
2011/07/07,23721
2011/07/08,23430
2011/07/09,23406
2011/07/10,23657
2011/07/11,23981
2011/07/12,24048
2011/07/13,23985
2011/07/14,24109
2011/07/15,24141
2011/07/16,23921
2011/07/17,23758
2011/07/18,23849
2011/07/19,24088
2011/07/20,24335
2011/07/21,24617
2011/07/22,24902
2011/07/23,25089
2011/07/24,25147
2011/07/25,25089
2011/07/26,24845
2011/07/27,24461
2011/07/28,24328
2011/07/29,24149
2011/07/30,24015
2011/07/31,23789
2011/08/01,23811
2011/08/02,23958
2011/08/03,23902
2011/08/04,23842
2011/08/05,23579
2011/08/06,23476
2011/08/07,23491
2011/08/08,23637
2011/08/09,23621
2011/08/10,23482
2011/08/11,23412
2011/08/12,23495
2011/08/13,23421
2011/08/14,23609
2011/08/15,23814
2011/08/16,24017
2011/08/17,23970
2011/08/18,23726
2011/08/19,23764
2011/08/20,23637
2011/08/21,23470
2011/08/22,23416
2011/08/23,23382
2011/08/24,23294
2011/08/25,23360
2011/08/26,23428
2011/08/27,23459
2011/08/28,23542
2011/08/29,23799
2011/08/30,23868
2011/08/31,23752
2011/09/01,23708
2011/09/02,23582
2011/09/03,23249
2011/09/04,23845
2011/09/05,23638
2011/09/06,23662
2011/09/07,23500
2011/09/08,23291
2011/09/09,23372
2011/09/10,23345
2011/09/11,23383
2011/09/12,23353
2011/09/13,23119
2011/09/14,22728
2011/09/15,22415
2011/09/16,22299
2011/09/17,22137
2011/09/18,21760
2011/09/19,21886
2011/09/20,22146
2011/09/21,22306
2011/09/22,22218
2011/09/23,22101
2011/09/24,22012
2011/09/25,21882
2011/09/26,21651
2011/09/27,21606
2011/09/28,21340
2011/09/29,21216
2011/09/30,21239
2011/10/01,20985
2011/10/02,20950
2011/10/03,20981
2011/10/04,20397
2011/10/05,20300
2011/10/06,20205
2011/10/07,20058
2011/10/08,19966
2011/10/09,19725
2011/10/10,19654
2011/10/11,19839
2011/10/12,19783
2011/10/13,19881
2011/10/14,19912
2011/10/15,19884
2011/10/16,19749
2011/10/17,19938
2011/10/18,20005
2011/10/19,19747
2011/10/20,19352
2011/10/21,19038
2011/10/22,19173
2011/10/23,19204
2011/10/24,19151
2011/10/25,19082
2011/10/26,19114
2011/10/27,19092
2011/10/28,19243
2011/10/29,19365
2011/10/30,19322
2011/10/31,19312
2011/11/01,19249
2011/11/02,19157
2011/11/03,19048
2011/11/04,19114
2011/11/05,19008
2011/11/06,18855
2011/11/07,18817
2011/11/08,18811
2011/11/09,18720
2011/11/10,18413
2011/11/11,18326
2011/11/12,18106
2011/11/13,17967
2011/11/14,18000
2011/11/15,17944
2011/11/16,17831
2011/11/17,17779
2011/11/18,17782
2011/11/19,17798
2011/11/20,17820
2011/11/21,17637
2011/11/22,17498
2011/11/23,17421
2011/11/24,17526
2011/11/25,17456
2011/11/26,17392
2011/11/27,17282
2011/11/28,17230
2011/11/29,17339
2011/11/30,17489
2011/12/01,17518
2011/12/02,17627
2011/12/03,17526
2011/12/04,17457
2011/12/05,17437
2011/12/06,17654
2011/12/07,17701
2011/12/08,17663
2011/12/09,17633
2011/12/10,17522
2011/12/11,17477
2011/12/12,17598
2011/12/13,17727
2011/12/14,17636
2011/12/15,17665
2011/12/16,17680
2011/12/17,17625
2011/12/18,17520
2011/12/19,17539
2011/12/20,17808
2011/12/21,17800
2011/12/22,17816
2011/12/23,17805
2011/12/24,17580
2011/12/25,17446
2011/12/26,17327
2011/12/27,17262
2011/12/28,17070
2011/12/29,16904
2011/12/30,16722
2011/12/31,16721
2012/01/01,16672
2012/01/02,16764
2012/01/03,16808
2012/01/04,16903
2012/01/05,17065
2012/01/06,17141
2012/01/07,17136
2012/01/08,17280
2012/01/09,17411
2012/01/10,17814
2012/01/11,18098
2012/01/12,18150
2012/01/13,18353
2012/01/14,18444
2012/01/15,18478
2012/01/16,18650
2012/01/17,18854
2012/01/18,19104
2012/01/19,18979
2012/01/20,19131
2012/01/21,19164
2012/01/22,19164
2012/01/23,19226
2012/01/24,19600
2012/01/25,19976
2012/01/26,20175
2012/01/27,20409
2012/01/28,20487
2012/01/29,20588
2012/01/30,20573
2012/01/31,20735
2012/02/01,20793
2012/02/02,20909
2012/02/03,20956
2012/02/04,20837
2012/02/05,20821
2012/02/06,20890
2012/02/07,20947
2012/02/08,20972
2012/02/09,20757
2012/02/10,20758
2012/02/11,20856
2012/02/12,20785
2012/02/13,20999
2012/02/14,21366
2012/02/15,21710
2012/02/16,22143
2012/02/17,21943
2012/02/18,21779
2012/02/19,21633
2012/02/20,21660
2012/02/21,21871
2012/02/22,22016
2012/02/23,21966
2012/02/24,21873
2012/02/25,21742
2012/02/26,21630
2012/02/27,21644
2012/02/28,21689
2012/02/29,21731
2012/03/01,21757
2012/03/02,21996
2012/03/03,21947
2012/03/04,21972
2012/03/05,22082
2012/03/06,22153
2012/03/07,22169
2012/03/08,22096
2012/03/09,22015
2012/03/10,21852
2012/03/11,21581
2012/03/12,21405
2012/03/13,21578
2012/03/14,21569
2012/03/15,21342
2012/03/16,21015
2012/03/17,20534
2012/03/18,20453
2012/03/19,20614
2012/03/20,20697
2012/03/21,20714
2012/03/22,20590
2012/03/23,20651
2012/03/24,20393
2012/03/25,20253
2012/03/26,20350
2012/03/27,20401
2012/03/28,20492
2012/03/29,20642
2012/03/30,20753
2012/03/31,20536
2012/04/01,20219
2012/04/02,20426
2012/04/03,20618
2012/04/04,20587
2012/04/05,20805
2012/04/06,21012
2012/04/07,21052
2012/04/08,21026
2012/04/09,21088
2012/04/10,21285
2012/04/11,21566
2012/04/12,21722
2012/04/13,21728
2012/04/14,21738
2012/04/15,22051
2012/04/16,22361
2012/04/17,22783
2012/04/18,23178
2012/04/19,23331
2012/04/20,23618
2012/04/21,23717
2012/04/22,23709
2012/04/23,24045
2012/04/24,24277
2012/04/25,24486
2012/04/26,24748
2012/04/27,24840
2012/04/28,24776
2012/04/29,24729
2012/04/30,24969
2012/05/01,25291
2012/05/02,25460
2012/05/03,25849
2012/05/04,26370
2012/05/05,26511
2012/05/06,26820
2012/05/07,27703
2012/05/08,28580
2012/05/09,29500
2012/05/10,30048
2012/05/11,31158
2012/05/12,32237
2012/05/13,32891
2012/05/14,35032
2012/05/15,36622
2012/05/16,38065
2012/05/17,39362
2012/05/18,40785
2012/05/19,43484
2012/05/20,45855
2012/05/21,48792
2012/05/22,51110
2012/05/23,53409
2012/05/24,55726
2012/05/25,58295
2012/05/26,59749
2012/05/27,61341
2012/05/28,63721
2012/05/29,66608
2012/05/30,68766
2012/05/31,70124
2012/06/01,71724
2012/06/02,71633
2012/06/03,73529
2012/06/04,76732
2012/06/05,79847
2012/06/06,79853
2012/06/07,81863
2012/06/08,82882
2012/06/09,84323
2012/06/10,85759
2012/06/11,87053
2012/06/12,87484
2012/06/13,89870
2012/06/14,93272
2012/06/15,96057
2012/06/16,97970
2012/06/17,99250
2012/06/18,99091
2012/06/19,99542
2012/06/20,99374
2012/06/21,99440
2012/06/22,99000
2012/06/23,97989
2012/06/24,97120
2012/06/25,97522
2012/06/26,98047
2012/06/27,97696
2012/06/28,97026
2012/06/29,96276
2012/06/30,96384
2012/07/01,95622
2012/07/02,96701
2012/07/03,95518
2012/07/04,93429
2012/07/05,91418
2012/07/06,92095
2012/07/07,90746
2012/07/08,90109
2012/07/09,89516
2012/07/10,89484
2012/07/11,89569
2012/07/12,89984
2012/07/13,86973
2012/07/14,83044
2012/07/15,80627
2012/07/16,79596
2012/07/17,78838
2012/07/18,78761
2012/07/19,78575
2012/07/20,78773
2012/07/21,79198
2012/07/22,79569
2012/07/23,80686
2012/07/24,80630
2012/07/25,80249
2012/07/26,79933
2012/07/27,79270
2012/07/28,79560
2012/07/29,80319
2012/07/30,80900
2012/07/31,83590
2012/08/01,84602
2012/08/02,85490
2012/08/03,85671
2012/08/04,86129
2012/08/05,87137
2012/08/06,88411
2012/08/07,88810
2012/08/08,89882
2012/08/09,89058
2012/08/10,88076
2012/08/11,88299
2012/08/12,88888
2012/08/13,91089
2012/08/14,91528
2012/08/15,93186
2012/08/16,94403
2012/08/17,95355
2012/08/18,95135
2012/08/19,94767
2012/08/20,94308
2012/08/21,94549
2012/08/22,94637
2012/08/23,94653
2012/08/24,95185
2012/08/25,95844
2012/08/26,96024
2012/08/27,96056
2012/08/28,95896
2012/08/29,95638
2012/08/30,94109
2012/08/31,94757
2012/09/01,95323
2012/09/02,95776
2012/09/03,96516
2012/09/04,97106
2012/09/05,97004
2012/09/06,98102
2012/09/07,97572
2012/09/08,98077
2012/09/09,98323
2012/09/10,98896
2012/09/11,99660
2012/09/12,98013
2012/09/13,98185
2012/09/14,96712
2012/09/15,95162
2012/09/16,93666
2012/09/17,92463
2012/09/18,91971
2012/09/19,92237
2012/09/20,91773
2012/09/21,91143
2012/09/22,90989
2012/09/23,90763
2012/09/24,90325
2012/09/25,90414
2012/09/26,90683
2012/09/27,90487
2012/09/28,90870
2012/09/29,90071
2012/09/30,88244
2012/10/01,87944
2012/10/02,88539
2012/10/03,88480
2012/10/04,88599
2012/10/05,89196
2012/10/06,89045
2012/10/07,90603
2012/10/08,90765
2012/10/09,91896
2012/10/10,91903
2012/10/11,91232
2012/10/12,91619
2012/10/13,91713
2012/10/14,91791
2012/10/15,91954
2012/10/16,92734
2012/10/17,94308
2012/10/18,94532
2012/10/19,94341
2012/10/20,94597
2012/10/21,95710
2012/10/22,97296
2012/10/23,98644
2012/10/24,98950
2012/10/25,99677
2012/10/26,98427
2012/10/27,97378
2012/10/28,96031
2012/10/29,96193
2012/10/30,97311
2012/10/31,97222
2012/11/01,96440
2012/11/02,96132
2012/11/03,94643
2012/11/04,93206
2012/11/05,93103
2012/11/06,92392
2012/11/07,92705
2012/11/08,92165
2012/11/09,91561
2012/11/10,91480
2012/11/11,90867
2012/11/12,90221
2012/11/13,89727
2012/11/14,89961
2012/11/15,90492
2012/11/16,90891
2012/11/17,91791
2012/11/18,92192
2012/11/19,92899
2012/11/20,92819
2012/11/21,92873
2012/11/22,92149
2012/11/23,92325
2012/11/24,92248
2012/11/25,94003
2012/11/26,96061
2012/11/27,97268
2012/11/28,98173
2012/11/29,98431
2012/11/30,98904
2012/12/01,99264
2012/12/02,98445
2012/12/03,98291
2012/12/04,100402
2012/12/05,101678
2012/12/06,102408
2012/12/07,102581
2012/12/08,102808
2012/12/09,104125
2012/12/10,105147
2012/12/11,106710
2012/12/12,108292
2012/12/13,110407
2012/12/14,112906
2012/12/15,113028
2012/12/16,113677
2012/12/17,114100
2012/12/18,116670
2012/12/19,117436
2012/12/20,118858
2012/12/21,119918
2012/12/22,121249
2012/12/23,122383
2012/12/24,123885
2012/12/25,123307
2012/12/26,123630
2012/12/27,125037
2012/12/28,125941
2012/12/29,126616
2012/12/30,126898
2012/12/31,126791
2013/01/01,127489
2013/01/02,128947
2013/01/03,127973
2013/01/04,128207
2013/01/05,127793
2013/01/06,127429
2013/01/07,127421
2013/01/08,128507
2013/01/09,129472
2013/01/10,130989
2013/01/11,132864
2013/01/12,133273
2013/01/13,133081
2013/01/14,133180
2013/01/15,133684
2013/01/16,135316
2013/01/17,135884
2013/01/18,137495
2013/01/19,137648
2013/01/20,137221
2013/01/21,137223
2013/01/22,137579
2013/01/23,138874
2013/01/24,140534
2013/01/25,142087
2013/01/26,142781
2013/01/27,143965
2013/01/28,145409
2013/01/29,146818
2013/01/30,148115
2013/01/31,149297
2013/02/01,151462
2013/02/02,153149
2013/02/03,153396
2013/02/04,154570
2013/02/05,155937
2013/02/06,156733
2013/02/07,157680
2013/02/08,158746
2013/02/09,159267
2013/02/10,158159
2013/02/11,158217
2013/02/12,159220
2013/02/13,160261
2013/02/14,160245
2013/02/15,159082
2013/02/16,156579
2013/02/17,154606
2013/02/18,154082
2013/02/19,154744
2013/02/20,155073
2013/02/21,154987
2013/02/22,154743
2013/02/23,155152
2013/02/24,154994
2013/02/25,154915
2013/02/26,155334
2013/02/27,154581
2013/02/28,155124
2013/03/01,157429
2013/03/02,159292
2013/03/03,158560
2013/03/04,158762
2013/03/05,160271
2013/03/06,161640
2013/03/07,163646
2013/03/08,164718
2013/03/09,164022
2013/03/10,164190
2013/03/11,163895
2013/03/12,164761
2013/03/13,164850
2013/03/14,163634
2013/03/15,164108
2013/03/16,162212
2013/03/17,160047
2013/03/18,159469
2013/03/19,159684
2013/03/20,158354
2013/03/21,157240
2013/03/22,156617
2013/03/23,156050
2013/03/24,154815
2013/03/25,154998
2013/03/26,155064
2013/03/27,156430
2013/03/28,156449
2013/03/29,157517
2013/03/30,157989
2013/03/31,156366
2013/04/01,154996
2013/04/02,155608
2013/04/03,156259
2013/04/04,157161
2013/04/05,157013
2013/04/06,155571
2013/04/07,157037
2013/04/08,158313
2013/04/09,158105
2013/04/10,158038
2013/04/11,159257
2013/04/12,159133
2013/04/13,158774
2013/04/14,158860
2013/04/15,160892
2013/04/16,164235
2013/04/17,166110
2013/04/18,166509
2013/04/19,170094
2013/04/20,171107
2013/04/21,170853
2013/04/22,171582
2013/04/23,173066
2013/04/24,174432
2013/04/25,174907
2013/04/26,173804
2013/04/27,172867
2013/04/28,171004
2013/04/29,169662
2013/04/30,170782
2013/05/01,171816
2013/05/02,172530
2013/05/03,172469
2013/05/04,170346
2013/05/05,169096
2013/05/06,169248
2013/05/07,168099
2013/05/08,166812
2013/05/09,167143
2013/05/10,167880
2013/05/11,167015
2013/05/12,167626
2013/05/13,168410
2013/05/14,169299
2013/05/15,171166
2013/05/16,171829
2013/05/17,172166
2013/05/18,172934
2013/05/19,170598
2013/05/20,171380
2013/05/21,173076
2013/05/22,173468
2013/05/23,173060
2013/05/24,171372
2013/05/25,170482
2013/05/26,169673
2013/05/27,169718
2013/05/28,171304
2013/05/29,171721
2013/05/30,170882
2013/05/31,170115
2013/06/01,167713
2013/06/02,165675
2013/06/03,164625
2013/06/04,163864
2013/06/05,163351
2013/06/06,162434
2013/06/07,162376
2013/06/08,160170
2013/06/09,158283
2013/06/10,155887
2013/06/11,153921
2013/06/12,151837
2013/06/13,148710
2013/06/14,145800
2013/06/15,142316
2013/06/16,140066
2013/06/17,139255
2013/06/18,139521
2013/06/19,138833
2013/06/20,138313
2013/06/21,137422
2013/06/22,135936
2013/06/23,134197
2013/06/24,133745
2013/06/25,133566
2013/06/26,132639
2013/06/27,131235
2013/06/28,130413
2013/06/29,128729
2013/06/30,126906
2013/07/01,126523
2013/07/02,126391
2013/07/03,125044
2013/07/04,123961
2013/07/05,122043
2013/07/06,120071
2013/07/07,117447
2013/07/08,116501
2013/07/09,115478
2013/07/10,114621
2013/07/11,114357
2013/07/12,115883
2013/07/13,116131
2013/07/14,115021
2013/07/15,115300
2013/07/16,115449
2013/07/17,114038
2013/07/18,112957
2013/07/19,110844
2013/07/20,108333
2013/07/21,106696
2013/07/22,106438
2013/07/23,107019
2013/07/24,106670
2013/07/25,107078
2013/07/26,106576
2013/07/27,105486
2013/07/28,104440
2013/07/29,104608
2013/07/30,104853
2013/07/31,105245
2013/08/01,105850
2013/08/02,106971
2013/08/03,107907
2013/08/04,108677
2013/08/05,109925
2013/08/06,111584
2013/08/07,112942
2013/08/08,113713
2013/08/09,114351
2013/08/10,114263
2013/08/11,111894
2013/08/12,112514
2013/08/13,113893
2013/08/14,115245
2013/08/15,116986
2013/08/16,119707
2013/08/17,120129
2013/08/18,121252
2013/08/19,124415
2013/08/20,126695
2013/08/21,127635
2013/08/22,127919
2013/08/23,128189
2013/08/24,127887
2013/08/25,129129
2013/08/26,130998
2013/08/27,133399
2013/08/28,135036
2013/08/29,136139
2013/08/30,136601
2013/08/31,135355
2013/09/01,134535
2013/09/02,133893
2013/09/03,134476
2013/09/04,135317
2013/09/05,135873
2013/09/06,136264
2013/09/07,137273
2013/09/08,137916
2013/09/09,138280
2013/09/10,139767
2013/09/11,138869
2013/09/12,138055
2013/09/13,136569
2013/09/14,134132
2013/09/15,132709
2013/09/16,133770
2013/09/17,134938
2013/09/18,134476
2013/09/19,133990
2013/09/20,133755
2013/09/21,133478
2013/09/22,132800
2013/09/23,133037
2013/09/24,132673
2013/09/25,131562
2013/09/26,131055
2013/09/27,129840
2013/09/28,129188
2013/09/29,128388
2013/09/30,129570
2013/10/01,131053
2013/10/02,132914
2013/10/03,133395
2013/10/04,132833
2013/10/05,131291
2013/10/06,130154
2013/10/07,129782
2013/10/08,129648
2013/10/09,129963
2013/10/10,130368
2013/10/11,131051
2013/10/12,130821
2013/10/13,131403
2013/10/14,132181
2013/10/15,130881
2013/10/16,129412
2013/10/17,128337
2013/10/18,127640
2013/10/19,127411
2013/10/20,127097
2013/10/21,127610
2013/10/22,128336
2013/10/23,128220
2013/10/24,129118
2013/10/25,129441
2013/10/26,128308
2013/10/27,128080
2013/10/28,128816
2013/10/29,129840
2013/10/30,129541
2013/10/31,129399
2013/11/01,127544
2013/11/02,126223
2013/11/03,125353
2013/11/04,126145
2013/11/05,127605
2013/11/06,128924
2013/11/07,131991
2013/11/08,135218
2013/11/09,137282
2013/11/10,138828
2013/11/11,140269
2013/11/12,141041
2013/11/13,143431
2013/11/14,146191
2013/11/15,148130
2013/11/16,147597
2013/11/17,147499
2013/11/18,151673
2013/11/19,158033
2013/11/20,161147
2013/11/21,165796
2013/11/22,168869
2013/11/23,170551
2013/11/24,172426
2013/11/25,174538
2013/11/26,179031
2013/11/27,183344
2013/11/28,186776
2013/11/29,190956
2013/11/30,193122
2013/12/01,195870
2013/12/02,200049
2013/12/03,202762
2013/12/04,206521
2013/12/05,209239
2013/12/06,208699
2013/12/07,206877
2013/12/08,203236
2013/12/09,202334
2013/12/10,202924
2013/12/11,204430
2013/12/12,205397
2013/12/13,205135
2013/12/14,204590
2013/12/15,204467
2013/12/16,206544
2013/12/17,207499
2013/12/18,205794
2013/12/19,200325
2013/12/20,198656
2013/12/21,195319
2013/12/22,193155
2013/12/23,191791
2013/12/24,191253
2013/12/25,190787
2013/12/26,187949
2013/12/27,183991
2013/12/28,181629
2013/12/29,179120
2013/12/30,178281
2013/12/31,176806
2014/01/01,172610
2014/01/02,173531
2014/01/03,172322
2014/01/04,170548
2014/01/05,170454
2014/01/06,171731
2014/01/07,173596
2014/01/08,173106
2014/01/09,171442
2014/01/10,169803
2014/01/11,168795
2014/01/12,167101
2014/01/13,167074
2014/01/14,167159
2014/01/15,166574
2014/01/16,166262
2014/01/17,165791
2014/01/18,165662
2014/01/19,164308
2014/01/20,164654
2014/01/21,166585
2014/01/22,166695
2014/01/23,167301
2014/01/24,167122
2014/01/25,167121
2014/01/26,168179
2014/01/27,168500
2014/01/28,169869
2014/01/29,170448
2014/01/30,171450
2014/01/31,173529
2014/02/01,171481
2014/02/02,170211
2014/02/03,170072
2014/02/04,171904
2014/02/05,172499
2014/02/06,173616
2014/02/07,176525
2014/02/08,178025
2014/02/09,180151
2014/02/10,182494
2014/02/11,184924
2014/02/12,187739
2014/02/13,189178
2014/02/14,191262
2014/02/15,191948
2014/02/16,190468
2014/02/17,192874
2014/02/18,195641
2014/02/19,196357
2014/02/20,196573
2014/02/21,199363
2014/02/22,199346
2014/02/23,200665
2014/02/24,202655
2014/02/25,206109
2014/02/26,207629
2014/02/27,207364
2014/02/28,208834
2014/03/01,211723
2014/03/02,214114
2014/03/03,220140
2014/03/04,226767
2014/03/05,230188
2014/03/06,230986
2014/03/07,231922
2014/03/08,231958
2014/03/09,230445
2014/03/10,233489
2014/03/11,234852
2014/03/12,235817
2014/03/13,237733
2014/03/14,239565
2014/03/15,238510
2014/03/16,236602
2014/03/17,237649
2014/03/18,238648
2014/03/19,238852
2014/03/20,238554
2014/03/21,239502
2014/03/22,240053
2014/03/23,236367
2014/03/24,237444
2014/03/25,238645
2014/03/26,239238
2014/03/27,237812
2014/03/28,237380
2014/03/29,236218
2014/03/30,236078
2014/03/31,234353
2014/04/01,233644
2014/04/02,229106
2014/04/03,223034
2014/04/04,220187
2014/04/05,218420
2014/04/06,217200
2014/04/07,218287
2014/04/08,221384
2014/04/09,220239
2014/04/10,220339
2014/04/11,219812
2014/04/12,216919
2014/04/13,212135
2014/04/14,213136
2014/04/15,215607
2014/04/16,217592
2014/04/17,219199
2014/04/18,218622
2014/04/19,217844
2014/04/20,215689
2014/04/21,213945
2014/04/22,218719
2014/04/23,219543
2014/04/24,220653
2014/04/25,220084
2014/04/26,218124
2014/04/27,216822
2014/04/28,219022
2014/04/29,218847
2014/04/30,220876
2014/05/01,220008
