Date,confirmationtime7roc
2010/10/14,-21.951
2010/10/15,-12.994
2010/10/16,-38.76
2010/10/17,-34.074
2010/10/18,-36.145
2010/10/19,-39.453
2010/10/20,-33.333
2010/10/21,10.215
2010/10/22,14.935
2010/10/23,47.429
2010/10/24,31.707
2010/10/25,22.66
2010/10/26,6.224
2010/10/27,23.944
2010/10/28,-15.068
2010/10/29,-30.942
2010/10/30,-30.556
2010/10/31,14.525
2010/11/01,14.689
2010/11/02,36.932
2010/11/03,12.105
2010/11/04,8.955
2010/11/05,1.826
2010/11/06,15.596
2010/11/07,-25.726
2010/11/08,-35.636
2010/11/09,-18.894
2010/11/10,-6.404
2010/11/11,-8.219
2010/11/12,29.586
2010/11/13,-2.242
2010/11/14,-5.859
2010/11/15,37.5
2010/11/16,10.152
2010/11/17,-17.814
2010/11/18,-14.786
2010/11/19,12.667
2010/11/20,92.241
2010/11/21,82.857
2010/11/22,22.699
2010/11/23,40.714
2010/11/24,39.548
2010/11/25,41.989
2010/11/26,-22.68
2010/11/27,-35.556
2010/11/28,-18.605
2010/11/29,-22.01
2010/11/30,-30.693
2010/12/01,-5.851
2010/12/02,-3.723
2010/12/03,2.646
2010/12/04,-21.397
2010/12/05,-28.033
2010/12/06,-13.278
2010/12/07,-15.481
2010/12/08,-21.008
2010/12/09,-15.695
2010/12/10,28.571
2010/12/11,30.857
2010/12/12,39.766
2010/12/13,70.922
2010/12/14,39.766
2010/12/15,21.429
2010/12/16,28.902
2010/12/17,-11.446
2010/12/18,8.696
2010/12/19,-7.065
2010/12/20,-11.321
2010/12/21,-12.308
2010/12/22,24.051
2010/12/23,19.31
2010/12/24,12.162
2010/12/25,-4.167
2010/12/26,26.897
2010/12/27,-4.217
2010/12/28,15.385
2010/12/29,-4.242
2010/12/30,-14.201
2010/12/31,-8.642
2011/01/01,-7.182
2011/01/02,-17.143
2011/01/03,6.41
2011/01/04,19.858
2011/01/05,7.143
2011/01/06,19.858
2011/01/07,-1.22
2011/01/08,6.471
2011/01/09,7.362
2011/01/10,-3.704
2011/01/11,-18.023
2011/01/12,-7.784
2011/01/13,-25
2011/01/14,-9.392
2011/01/15,8.28
2011/01/16,-6.322
2011/01/17,-10.497
2011/01/18,21.986
2011/01/19,-1.183
2011/01/20,1.075
2011/01/21,4.023
2011/01/22,-4.848
2011/01/23,2.353
2011/01/24,-3.723
2011/01/25,-9.615
2011/01/26,-6.111
2011/01/27,16.25
2011/01/28,10.127
2011/01/29,2.484
2011/01/30,8.974
2011/01/31,10.588
2011/02/01,-4.878
2011/02/02,13.924
2011/02/03,0
2011/02/04,-18.557
2011/02/05,-10.056
2011/02/06,-11.864
2011/02/07,-16.256
2011/02/08,-2.381
2011/02/09,-17.708
2011/02/10,-13.978
2011/02/11,4.301
2011/02/12,-8.673
2011/02/13,-10.606
2011/02/14,3.571
2011/02/15,-25.333
2011/02/16,-17.241
2011/02/17,-19.481
2011/02/18,-12.264
2011/02/19,21.739
2011/02/20,0
2011/02/21,1.031
2011/02/22,6.635
2011/02/23,-4.527
2011/02/24,11.594
2011/02/25,-5.778
2011/02/26,-41.667
2011/02/27,-18.852
2011/02/28,29.333
2011/03/01,62.308
2011/03/02,44.643
2011/03/03,11.29
2011/03/04,1.81
2011/03/05,-0.361
2011/03/06,-10.949
2011/03/07,-28.91
2011/03/08,-30.481
2011/03/09,5
2011/03/10,69.091
2011/03/11,70
2011/03/12,97.857
2011/03/13,134.188
2011/03/14,88.393
2011/03/15,66.964
2011/03/16,17.647
2011/03/17,-21.986
2011/03/18,8.333
2011/03/19,21.739
2011/03/20,-14.599
2011/03/21,-24.324
2011/03/22,-5.882
2011/03/23,-13.376
2011/03/24,-7.237
2011/03/25,-30.636
2011/03/26,-16.667
2011/03/27,-4.196
2011/03/28,-11.905
2011/03/29,-26.994
2011/03/30,0.641
2011/03/31,-24.378
2011/04/01,-1.705
2011/04/02,-23.333
2011/04/03,-18.286
2011/04/04,-5.618
2011/04/05,-15.979
2011/04/06,5.405
2011/04/07,36.735
2011/04/08,6.024
2011/04/09,15.385
2011/04/10,1.156
2011/04/11,9.202
2011/04/12,19.018
2011/04/13,-23.711
2011/04/14,-8.125
2011/04/15,22.059
2011/04/16,-9.827
2011/04/17,-3.889
2011/04/18,10.135
2011/04/19,5.844
2011/04/20,34.722
2011/04/21,8.844
2011/04/22,-22.727
2011/04/23,0.581
2011/04/24,11.111
2011/04/25,-22.917
2011/04/26,-21.026
2011/04/27,-21.311
2011/04/28,-10.366
2011/04/29,-12
2011/04/30,-8.995
2011/05/01,-9.497
2011/05/02,-2.538
2011/05/03,-0.51
2011/05/04,-7.107
2011/05/05,-25.114
2011/05/06,-8.257
2011/05/07,-11.682
2011/05/08,-18.265
2011/05/09,-17.573
2011/05/10,7.104
2011/05/11,3.141
2011/05/12,29.586
2011/05/13,5.314
2011/05/14,-11.57
2011/05/15,-0.455
2011/05/16,-3.239
2011/05/17,-28.794
2011/05/18,-33.681
2011/05/19,-1.17
2011/05/20,-5.909
2011/05/21,10
2011/05/22,-12.698
2011/05/23,-13.636
2011/05/24,-14.047
2011/05/25,-6.189
2011/05/26,-42.23
2011/05/27,31.737
2011/05/28,41.935
2011/05/29,40
2011/05/30,85.714
2011/05/31,99.333
2011/06/01,63.298
2011/06/02,55.789
2011/06/03,-17.327
2011/06/04,-30.804
2011/06/05,-13.462
2011/06/06,-33.906
2011/06/07,-11.765
2011/06/08,1.622
2011/06/09,-14.414
2011/06/10,-9.417
2011/06/11,-11.111
2011/06/12,-10.73
2011/06/13,2.643
2011/06/14,-31.174
2011/06/15,-33.692
2011/06/16,23.333
2011/06/17,19.892
2011/06/18,27.919
2011/06/19,4.484
2011/06/20,-2.991
2011/06/21,-2.372
2011/06/22,7.308
2011/06/23,-25
2011/06/24,-13.889
2011/06/25,37.762
2011/06/26,49.664
2011/06/27,38.462
2011/06/28,58.125
2011/06/29,51.163
2011/06/30,25.654
2011/07/01,24.855
2011/07/02,-15.385
2011/07/03,-9.697
2011/07/04,-0.588
2011/07/05,15.108
2011/07/06,9.554
2011/07/07,45.802
2011/07/08,4.848
2011/07/09,13.423
2011/07/10,20.438
2011/07/11,8.28
2011/07/12,-1.418
2011/07/13,-17.801
2011/07/14,-9.028
2011/07/15,1.852
2011/07/16,-5.096
2011/07/17,-19.412
2011/07/18,-7.647
2011/07/19,-0.704
2011/07/20,28.188
2011/07/21,-5.263
2011/07/22,7.285
2011/07/23,7.534
2011/07/24,2.41
2011/07/25,3.03
2011/07/26,-19.318
2011/07/27,-14.368
2011/07/28,-1.935
2011/07/29,-7.927
2011/07/30,-3.947
2011/07/31,-5.143
2011/08/01,0
2011/08/02,14.286
2011/08/03,10.828
2011/08/04,20.155
2011/08/05,17.143
2011/08/06,24.59
2011/08/07,38.889
2011/08/08,21.324
2011/08/09,5.479
2011/08/10,3.289
2011/08/11,-5.839
2011/08/12,6.87
2011/08/13,-6.154
2011/08/14,-4.545
2011/08/15,5.426
2011/08/16,-0.68
2011/08/17,11.765
2011/08/18,-4.861
2011/08/19,0
2011/08/20,-14.474
2011/08/21,-17.5
2011/08/22,-23.669
2011/08/23,-5.161
2011/08/24,1.493
2011/08/25,6.667
2011/08/26,-10.884
2011/08/27,24.59
2011/08/28,37.931
2011/08/29,22.464
2011/08/30,6.164
2011/08/31,-13.548
2011/09/01,4.651
2011/09/02,-5.769
2011/09/03,-15.862
2011/09/04,-13.433
2011/09/05,-11.538
2011/09/06,-3.311
2011/09/07,13.971
2011/09/08,0
2011/09/09,1.299
2011/09/10,9.023
2011/09/11,7.2
2011/09/12,17.293
2011/09/13,6.338
2011/09/14,-6.849
2011/09/15,-17.308
2011/09/16,29.412
2011/09/17,-0.746
2011/09/18,-20.886
2011/09/19,4.724
2011/09/20,1.429
2011/09/21,0
2011/09/22,5.405
2011/09/23,-10.526
2011/09/24,3.876
2011/09/25,15.328
2011/09/26,-5.224
2011/09/27,5.263
2011/09/28,-0.68
2011/09/29,18.4
2011/09/30,9.016
2011/10/01,-9.79
2011/10/02,13.223
2011/10/03,-7.586
2011/10/04,18.75
2011/10/05,1.379
2011/10/06,-2.344
2011/10/07,-11.594
2011/10/08,20.168
2011/10/09,-4.724
2011/10/10,17.886
2011/10/11,20.43
2011/10/12,20.833
2011/10/13,31.959
2011/10/14,-0.719
2011/10/15,-11.194
2011/10/16,6.723
2011/10/17,4.237
2011/10/18,-22.5
2011/10/19,-9.774
2011/10/20,-15.652
2011/10/21,14.876
2011/10/22,36.735
2011/10/23,10.185
2011/10/24,-7.087
2011/10/25,-6.977
2011/10/26,13.675
2011/10/27,15
2011/10/28,15.238
2011/10/29,-13.274
2011/10/30,-2.703
2011/10/31,-3.053
2011/11/01,-14
2011/11/02,-24.026
2011/11/03,-20
2011/11/04,-28.571
2011/11/05,-22.603
2011/11/06,-22.917
2011/11/07,-0.758
2011/11/08,0.671
2011/11/09,-4.348
2011/11/10,-11.348
2011/11/11,23.529
2011/11/12,2.098
2011/11/13,0
2011/11/14,-7.692
2011/11/15,-9.697
2011/11/16,19.259
2011/11/17,1.439
2011/11/18,-10.526
2011/11/19,16.26
2011/11/20,0.699
2011/11/21,21.186
2011/11/22,17.857
2011/11/23,0.746
2011/11/24,23.009
2011/11/25,-1.481
2011/11/26,2.5
2011/11/27,25.439
2011/11/28,-7.087
2011/11/29,1.449
2011/11/30,-17.284
2011/12/01,-37.912
2011/12/02,-7.534
2011/12/03,-21.053
2011/12/04,-16.176
2011/12/05,-19.62
2011/12/06,-19.298
2011/12/07,17.391
2011/12/08,10.976
2011/12/09,-0.68
2011/12/10,5.556
2011/12/11,-10.526
2011/12/12,24.409
2011/12/13,29.545
2011/12/14,-9.804
2011/12/15,46.429
2011/12/16,24.576
2011/12/17,-4
2011/12/18,5.556
2011/12/19,-20.126
2011/12/20,-1.493
2011/12/21,2.685
2011/12/22,-24.324
2011/12/23,-16.901
2011/12/24,3.448
2011/12/25,-17.241
2011/12/26,-10.169
2011/12/27,-7.586
2011/12/28,-3.871
2011/12/29,7.246
2011/12/30,0
2011/12/31,-3.974
2012/01/01,13.725
2012/01/02,17.219
2012/01/03,-8.805
2012/01/04,4.027
2012/01/05,-6.122
2012/01/06,-16.959
2012/01/07,-17.935
2012/01/08,-6.135
2012/01/09,-7.927
2012/01/10,12.766
2012/01/11,-2.614
2012/01/12,-5.161
2012/01/13,22.143
2012/01/14,22.667
2012/01/15,17.266
2012/01/16,-6.286
2012/01/17,-10.191
2012/01/18,19.531
2012/01/19,3.333
2012/01/20,-3.448
2012/01/21,-8.537
2012/01/22,2.206
2012/01/23,2.941
2012/01/24,12.95
2012/01/25,-13.514
2012/01/26,8.696
2012/01/27,2.837
2012/01/28,13.103
2012/01/29,-18.563
2012/01/30,-1.163
2012/01/31,-7.333
2012/02/01,4.965
2012/02/02,-13.208
2012/02/03,-10.759
2012/02/04,-7.643
2012/02/05,17.606
2012/02/06,17.808
2012/02/07,9.489
2012/02/08,-2.759
2012/02/09,9.655
2012/02/10,14.493
2012/02/11,4.667
2012/02/12,-10.127
2012/02/13,6.569
2012/02/14,-0.725
2012/02/15,8.209
2012/02/16,5.072
2012/02/17,-9.211
2012/02/18,-12.281
2012/02/19,0
2012/02/20,-2.143
2012/02/21,6.977
2012/02/22,-15.723
2012/02/23,-16.867
2012/02/24,2.013
2012/02/25,3.636
2012/02/26,5.333
2012/02/27,-9.091
2012/02/28,-19.375
2012/02/29,-11.173
2012/03/01,9.934
2012/03/02,11.194
2012/03/03,46.018
2012/03/04,9.489
2012/03/05,6.207
2012/03/06,16.788
2012/03/07,16.234
2012/03/08,-3.205
2012/03/09,-20.238
2012/03/10,-31.515
2012/03/11,2.239
2012/03/12,-12.651
2012/03/13,-14.375
2012/03/14,12.409
2012/03/15,28.926
2012/03/16,9.804
2012/03/17,-2.941
2012/03/18,-16.25
2012/03/19,16.084
2012/03/20,0
2012/03/21,-13.291
2012/03/22,-23.418
2012/03/23,21.429
2012/03/24,-7.609
2012/03/25,1.911
2012/03/26,-5.298
2012/03/27,2.564
2012/03/28,5.333
2012/03/29,12.057
2012/03/30,-18.182
2012/03/31,8.235
2012/04/01,10.563
2012/04/02,30.172
2012/04/03,17.293
2012/04/04,9.489
2012/04/05,20.513
2012/04/06,13.235
2012/04/07,31.783
2012/04/08,-5.333
2012/04/09,-20.548
2012/04/10,-9.524
2012/04/11,-2.837
2012/04/12,-7.874
2012/04/13,10.569
2012/04/14,-7.194
2012/04/15,40.187
2012/04/16,-2.667
2012/04/17,8.889
2012/04/18,8.462
2012/04/19,-19.108
2012/04/20,-20.13
2012/04/21,-9.74
2012/04/22,-23.571
2012/04/23,11.111
2012/04/24,-2.174
2012/04/25,2.362
2012/04/26,1.29
2012/04/27,14.074
2012/04/28,1.316
2012/04/29,-21.788
2012/04/30,-24.581
2012/05/01,-18.824
2012/05/02,-15.333
2012/05/03,-1.274
2012/05/04,-16.149
2012/05/05,-8.982
2012/05/06,9.146
2012/05/07,5.294
2012/05/08,-3.409
2012/05/09,-9.639
2012/05/10,21.705
2012/05/11,12.587
2012/05/12,30.469
2012/05/13,17.143
2012/05/14,22.302
2012/05/15,35.385
2012/05/16,37.19
2012/05/17,11.207
2012/05/18,-1.379
2012/05/19,-14.094
2012/05/20,1.449
2012/05/21,10.317
2012/05/22,13.043
2012/05/23,-6.923
2012/05/24,-7.2
2012/05/25,19.835
2012/05/26,4.93
2012/05/27,-13.208
2012/05/28,-11.268
2012/05/29,-8.73
2012/05/30,-0.763
2012/05/31,-9.42
2012/06/01,-20.395
2012/06/02,-11.25
2012/06/03,3.922
2012/06/04,-8.387
2012/06/05,-14.286
2012/06/06,-14.379
2012/06/07,-0.719
2012/06/08,7.801
2012/06/09,-6.433
2012/06/10,-7.831
2012/06/11,10.714
2012/06/12,-5.769
2012/06/13,2
2012/06/14,-10.897
2012/06/15,-11.321
2012/06/16,9.615
2012/06/17,1.22
2012/06/18,-20
2012/06/19,6.122
2012/06/20,3.448
2012/06/21,14.706
2012/06/22,15.217
2012/06/23,-4.878
2012/06/24,25.191
2012/06/25,13.636
2012/06/26,-1.342
2012/06/27,-11.043
2012/06/28,-0.73
2012/06/29,-5.479
2012/06/30,24.242
2012/07/01,-7.746
2012/07/02,1.316
2012/07/03,-6.875
2012/07/04,8.667
2012/07/05,-4.861
2012/07/06,-5.806
2012/07/07,-20.482
2012/07/08,-7.19
2012/07/09,-6.748
2012/07/10,6.667
2012/07/11,11.94
2012/07/12,-4
2012/07/13,-4.908
2012/07/14,3.106
2012/07/15,9.286
2012/07/16,8.667
2012/07/17,-12.791
2012/07/18,-13.548
2012/07/19,11.111
2012/07/20,10.135
2012/07/21,14.184
2012/07/22,-9.677
2012/07/23,6.383
2012/07/24,6.832
2012/07/25,-3.125
2012/07/26,-20.118
2012/07/27,-16.854
2012/07/28,-7.843
2012/07/29,-6.627
2012/07/30,-19.886
2012/07/31,23.846
2012/08/01,19.403
2012/08/02,2.424
2012/08/03,9.877
2012/08/04,-1.923
2012/08/05,19.424
2012/08/06,25.714
2012/08/07,-20.732
2012/08/08,-19.277
2012/08/09,-2.941
2012/08/10,3.846
2012/08/11,-7.143
2012/08/12,-12.579
2012/08/13,-12.5
2012/08/14,4.459
2012/08/15,-0.599
2012/08/16,10.39
2012/08/17,13.043
2012/08/18,11.258
2012/08/19,-12.637
2012/08/20,-8.046
2012/08/21,-9.249
2012/08/22,7.051
2012/08/23,-6.667
2012/08/24,-6.757
2012/08/25,9.42
2012/08/26,1.676
2012/08/27,20
2012/08/28,14.57
2012/08/29,-7.143
2012/08/30,7.143
2012/08/31,5.714
2012/09/01,-14.286
2012/09/02,9.146
2012/09/03,-7.643
2012/09/04,-1.307
2012/09/05,-6.667
2012/09/06,-9.942
2012/09/07,-16.667
2012/09/08,11.034
2012/09/09,3.145
2012/09/10,4.667
2012/09/11,5.517
2012/09/12,16.129
2012/09/13,31.538
2012/09/14,3.704
2012/09/15,0.694
2012/09/16,-1.242
2012/09/17,-10.714
2012/09/18,-13.174
2012/09/19,9.929
2012/09/20,-14.474
2012/09/21,-4.142
2012/09/22,-8.28
2012/09/23,1.899
2012/09/24,9.804
2012/09/25,20.144
2012/09/26,0.714
2012/09/27,-5.59
2012/09/28,6.962
2012/09/29,-6.548
2012/09/30,-0.629
2012/10/01,16.794
2012/10/02,-4.795
2012/10/03,5.263
2012/10/04,22.901
2012/10/05,16.176
2012/10/06,8.387
2012/10/07,27.2
2012/10/08,-26.404
2012/10/09,2.817
2012/10/10,-10.738
2012/10/11,-5.072
2012/10/12,-8.725
2012/10/13,4.73
2012/10/14,-1.575
2012/10/15,5.325
2012/10/16,-8.387
2012/10/17,4.93
2012/10/18,-12.102
2012/10/19,10.37
2012/10/20,-6.329
2012/10/21,-21.118
2012/10/22,7.643
2012/10/23,19.231
2012/10/24,-12.346
2012/10/25,9.79
2012/10/26,-18.182
2012/10/27,-9.714
2012/10/28,-3.012
2012/10/29,-0.633
2012/10/30,-9.091
2012/10/31,12.5
2012/11/01,4.38
2012/11/02,15.385
2012/11/03,19.863
2012/11/04,5.732
2012/11/05,-1.25
2012/11/06,5.926
2012/11/07,-8.28
2012/11/08,-11.039
2012/11/09,-5.921
2012/11/10,1.389
2012/11/11,6.803
2012/11/12,21.212
2012/11/13,-3.571
2012/11/14,9.79
2012/11/15,13.235
2012/11/16,4.828
2012/11/17,2.857
2012/11/18,0.685
2012/11/19,-9.589
2012/11/20,-4.762
2012/11/21,-5.921
2012/11/22,-5.556
2012/11/23,-11.043
2012/11/24,-7.285
2012/11/25,0
2012/11/26,-7.006
2012/11/27,-0.676
2012/11/28,-11.628
2012/11/29,-13.253
2012/11/30,30.4
2012/12/01,-9.581
2012/12/02,2.098
2012/12/03,6.803
2012/12/04,32.143
2012/12/05,40.984
2012/12/06,21.168
2012/12/07,-3.101
2012/12/08,21.014
2012/12/09,13.492
2012/12/10,2.797
2012/12/11,-22.222
2012/12/12,-6.154
2012/12/13,4.58
2012/12/14,21.698
2012/12/15,18.966
2012/12/16,13.514
2012/12/17,6.716
2012/12/18,15.2
2012/12/19,-8.451
2012/12/20,23.585
2012/12/21,-15.873
2012/12/22,-24.183
2012/12/23,-9.016
2012/12/24,1.515
2012/12/25,0.806
2012/12/26,-7.792
2012/12/27,-32.051
2012/12/28,-25.444
2012/12/29,6.25
2012/12/30,-26.506
2012/12/31,-16.456
2013/01/01,-23.457
2013/01/02,0.654
2013/01/03,-3.704
2013/01/04,10.458
2013/01/05,2.128
2013/01/06,14.483
2013/01/07,-5.952
2013/01/08,21.805
2013/01/09,17.692
2013/01/10,10.204
2013/01/11,30.769
2013/01/12,15.574
2013/01/13,9.023
2013/01/14,7.006
2013/01/15,9.917
2013/01/16,-0.763
2013/01/17,32.432
2013/01/18,-3.306
2013/01/19,-20.779
2013/01/20,2.308
2013/01/21,18.939
2013/01/22,-15.972
2013/01/23,3.968
2013/01/24,-28.846
2013/01/25,-11.679
2013/01/26,-1.282
2013/01/27,-13.907
2013/01/28,-10.204
2013/01/29,-8.861
2013/01/30,-17.647
2013/01/31,-19.171
2013/02/01,-6.803
2013/02/02,1.961
2013/02/03,-18.817
2013/02/04,-10.366
2013/02/05,-5.389
2013/02/06,4.795
2013/02/07,25.325
2013/02/08,-2.649
2013/02/09,6.993
2013/02/10,15.528
2013/02/11,3.145
2013/02/12,20.144
2013/02/13,-14.62
2013/02/14,1.987
2013/02/15,-15.642
2013/02/16,-24.339
2013/02/17,-14.362
2013/02/18,-1.242
2013/02/19,-12.579
2013/02/20,-11.399
2013/02/21,-14.205
2013/02/22,5.294
2013/02/23,15.244
2013/02/24,20.513
2013/02/25,-21.078
2013/02/26,-4.217
2013/02/27,0
2013/02/28,4.762
2013/03/01,11.842
2013/03/02,13.103
2013/03/03,-3.106
2013/03/04,13.966
2013/03/05,19.424
2013/03/06,24.516
2013/03/07,5
2013/03/08,-5
2013/03/09,-14.201
2013/03/10,-12.022
2013/03/11,9.146
2013/03/12,2.963
2013/03/13,-1.274
2013/03/14,-10.615
2013/03/15,-6.977
2013/03/16,-3.429
2013/03/17,-12.44
2013/03/18,-13.684
2013/03/19,-20.588
2013/03/20,-25.592
2013/03/21,-17.89
2013/03/22,-24.891
2013/03/23,-19.355
2013/03/24,10.582
2013/03/25,31.944
2013/03/26,12.583
2013/03/27,61.069
2013/03/28,19.126
2013/03/29,31.609
2013/03/30,25.434
2013/03/31,11.834
2013/04/01,-27.273
2013/04/02,-16.575
2013/04/03,-25.143
2013/04/04,18.831
2013/04/05,10.127
2013/04/06,6.135
2013/04/07,3.049
2013/04/08,27.742
2013/04/09,2.841
2013/04/10,-8.377
2013/04/11,-3.75
2013/04/12,-8.671
2013/04/13,-2.395
2013/04/14,7.19
2013/04/15,-5.488
2013/04/16,-0.565
2013/04/17,11.696
2013/04/18,8.844
2013/04/19,26.277
2013/04/20,8.442
2013/04/21,-13.068
2013/04/22,7.19
2013/04/23,5.357
2013/04/24,5.556
2013/04/25,-14.535
2013/04/26,-19.883
2013/04/27,4.762
2013/04/28,-0.565
2013/04/29,-12.069
2013/04/30,12.752
2013/05/01,7.285
2013/05/02,28.358
2013/05/03,24.818
2013/05/04,-7.547
2013/05/05,7.273
2013/05/06,4.819
2013/05/07,-11.31
2013/05/08,-8.485
2013/05/09,-18.293
2013/05/10,-20.349
2013/05/11,-12.637
2013/05/12,-1.786
2013/05/13,-4.598
2013/05/14,9.091
2013/05/15,17.021
2013/05/16,10.811
2013/05/17,6.832
2013/05/18,22.148
2013/05/19,7.692
2013/05/20,34.884
2013/05/21,1.987
2013/05/22,-9.615
2013/05/23,-14.943
2013/05/24,-4.734
2013/05/25,-9.697
2013/05/26,-4.294
2013/05/27,-26.705
2013/05/28,-4.43
2013/05/29,-7.143
2013/05/30,-2.793
2013/05/31,-3.429
2013/06/01,-22.535
2013/06/02,-18.09
2013/06/03,-17.371
2013/06/04,-25.822
2013/06/05,-8.696
2013/06/06,-1.105
2013/06/07,8.696
2013/06/08,17.68
2013/06/09,25.157
2013/06/10,22.414
2013/06/11,18.333
2013/06/12,-9.36
2013/06/13,-2.688
2013/06/14,-10.556
2013/06/15,4.624
2013/06/16,-14.054
2013/06/17,20
2013/06/18,28.571
2013/06/19,49.265
2013/06/20,20.779
2013/06/21,7.143
2013/06/22,-1.705
2013/06/23,12.121
2013/06/24,-3.333
2013/06/25,-10.828
2013/06/26,-21.839
2013/06/27,-7.784
2013/06/28,-0.592
2013/06/29,4.142
2013/06/30,7.843
2013/07/01,-4.459
2013/07/02,2.614
2013/07/03,-5.435
2013/07/04,1.212
2013/07/05,-9.14
2013/07/06,-9.626
2013/07/07,-17.742
2013/07/08,-18.229
2013/07/09,-17.297
2013/07/10,-5.641
2013/07/11,-5.172
2013/07/12,20.779
2013/07/13,19.108
2013/07/14,8.14
2013/07/15,17.073
2013/07/16,12.805
2013/07/17,5.978
2013/07/18,8.075
2013/07/19,-9.942
2013/07/20,-15.591
2013/07/21,-13.568
2013/07/22,-0.606
2013/07/23,16.312
2013/07/24,15.723
2013/07/25,10.274
2013/07/26,4.268
2013/07/27,2.762
2013/07/28,18.452
2013/07/29,-7.303
2013/07/30,-28.426
2013/07/31,-16.316
2013/08/01,-17.514
2013/08/02,-14.583
2013/08/03,6.471
2013/08/04,-6.145
2013/08/05,-5.82
2013/08/06,3.684
2013/08/07,2.151
2013/08/08,-13.659
2013/08/09,-1.538
2013/08/10,-19.048
2013/08/11,-17.13
2013/08/12,-12.5
2013/08/13,3.825
2013/08/14,10.714
2013/08/15,20.588
2013/08/16,16.071
2013/08/17,10.526
2013/08/18,11.34
2013/08/19,22.034
2013/08/20,-3.684
2013/08/21,-14.286
2013/08/22,-21.296
2013/08/23,-14.286
2013/08/24,3.825
2013/08/25,28.477
2013/08/26,6.627
2013/08/27,12.426
2013/08/28,10.112
2013/08/29,14.286
2013/08/30,-4.39
2013/08/31,-17.937
2013/09/01,-31.674
2013/09/02,-22.791
2013/09/03,-12.887
2013/09/04,9.202
2013/09/05,5.587
2013/09/06,10.811
2013/09/07,53.793
2013/09/08,40.764
2013/09/09,5.911
2013/09/10,1.571
2013/09/11,-18.5
2013/09/12,-15.962
2013/09/13,-9.314
2013/09/14,-33.486
2013/09/15,-13.26
2013/09/16,31.818
2013/09/17,6.704
2013/09/18,21.212
2013/09/19,12.105
2013/09/20,2
2013/09/21,15.344
2013/09/22,-10.837
2013/09/23,-26.667
2013/09/24,-15.566
2013/09/25,-19.903
2013/09/26,17.284
2013/09/27,12.36
2013/09/28,6.78
2013/09/29,19.412
2013/09/30,28.834
2013/10/01,13.369
2013/10/02,7.853
2013/10/03,-18.593
2013/10/04,-1.111
2013/10/05,-19.178
2013/10/06,-8.108
2013/10/07,4.487
2013/10/08,16.149
2013/10/09,6.704
2013/10/10,3.646
2013/10/11,-2.703
2013/10/12,2.336
2013/10/13,-16.29
2013/10/14,-37.6
2013/10/15,-38.077
2013/10/16,-14.762
2013/10/17,14.97
2013/10/18,-3.646
2013/10/19,-4.036
2013/10/20,11.055
2013/10/21,18.483
2013/10/22,6.122
2013/10/23,-4.977
2013/10/24,-22.326
2013/10/25,-18.298
2013/10/26,22.527
2013/10/27,11.173
2013/10/28,20.571
2013/10/29,53.125
2013/10/30,13.333
2013/10/31,1.896
2013/11/01,12.981
2013/11/02,-9.901
2013/11/03,-6.771
2013/11/04,-10.256
2013/11/05,-8.046
2013/11/06,19.632
2013/11/07,46.528
2013/11/08,55.224
2013/11/09,36.486
2013/11/10,12.281
2013/11/11,4.278
2013/11/12,-13.433
2013/11/13,-2.976
2013/11/14,-21.311
2013/11/15,-19.277
2013/11/16,-23.711
2013/11/17,-8.065
