Date,size7var
2011/06/09,21910988
2011/06/10,21797677
2011/06/11,20942148
2011/06/12,16183702
2011/06/13,13865632
2011/06/14,13486612
2011/06/15,3827386
2011/06/16,13586004
2011/06/17,15442012
2011/06/18,10548519
2011/06/19,10793900
2011/06/20,14002504
2011/06/21,21065853
2011/06/22,24190717
2011/06/23,14869089
2011/06/24,8297939
2011/06/25,15458524
2011/06/26,25611839
2011/06/27,40666718
2011/06/28,35076163
2011/06/29,25647104
2011/06/30,17356932
2011/07/01,11100161
2011/07/02,13894924
2011/07/03,15695643
2011/07/04,6451092
2011/07/05,7618465
2011/07/06,12522348
2011/07/07,12166184
2011/07/08,13895589
2011/07/09,13137389
2011/07/10,10308057
2011/07/11,9140311
2011/07/12,8990108
2011/07/13,10927044
2011/07/14,8482423
2011/07/15,9943761
2011/07/16,9693400
2011/07/17,7212303
2011/07/18,6968892
2011/07/19,11330061
2011/07/20,8608592
2011/07/21,8261271
2011/07/22,5319396
2011/07/23,6028567
2011/07/24,5907209
2011/07/25,5583331
2011/07/26,3508512
2011/07/27,3731730
2011/07/28,3659226
2011/07/29,4915648
2011/07/30,8052839
2011/07/31,8406177
2011/08/01,4708754
2011/08/02,7174871
2011/08/03,7273231
2011/08/04,10770056
2011/08/05,9217422
2011/08/06,5786168
2011/08/07,3702682
2011/08/08,4489979
2011/08/09,6068544
2011/08/10,5435716
2011/08/11,5436742
2011/08/12,5417889
2011/08/13,5041437
2011/08/14,4721304
2011/08/15,7264679
2011/08/16,6834333
2011/08/17,6154937
2011/08/18,6728240
2011/08/19,5372845
2011/08/20,8932550
2011/08/21,12102781
2011/08/22,8935337
2011/08/23,6488219
2011/08/24,5174018
2011/08/25,5390062
2011/08/26,1959033
2011/08/27,2769826
2011/08/28,2312351
2011/08/29,2342046
2011/08/30,1702374
2011/08/31,3768371
2011/09/01,3856391
2011/09/02,6043763
2011/09/03,6976698
2011/09/04,52690254
2011/09/05,53980957
2011/09/06,53781154
2011/09/07,51370968
2011/09/08,51662383
2011/09/09,47895206
2011/09/10,40977612
2011/09/11,2572849
2011/09/12,1328074
2011/09/13,3312324
2011/09/14,5763973
2011/09/15,7342994
2011/09/16,4764156
2011/09/17,6156149
2011/09/18,6215139
2011/09/19,7596885
2011/09/20,17223373
2011/09/21,18880262
2011/09/22,19119808
2011/09/23,19294080
2011/09/24,16557118
2011/09/25,12121359
2011/09/26,13357458
2011/09/27,5848037
2011/09/28,1719003
2011/09/29,1701686
2011/09/30,1609842
2011/10/01,1726904
2011/10/02,1704703
2011/10/03,1704762
2011/10/04,4107706
2011/10/05,4061160
2011/10/06,4445644
2011/10/07,4318621
2011/10/08,3457755
2011/10/09,3149421
2011/10/10,3015851
2011/10/11,14142032
2011/10/12,12480409
2011/10/13,12561613
2011/10/14,11748771
2011/10/15,13175345
2011/10/16,13281021
2011/10/17,13344550
2011/10/18,4322163
2011/10/19,4861110
2011/10/20,4114042
2011/10/21,4488887
2011/10/22,6521156
2011/10/23,7207416
2011/10/24,4871274
2011/10/25,5099757
2011/10/26,4575041
2011/10/27,3620033
2011/10/28,2617482
2011/10/29,2416363
2011/10/30,2308186
2011/10/31,3867874
2011/11/01,5036368
2011/11/02,6460579
2011/11/03,6510697
2011/11/04,5035110
2011/11/05,2591677
2011/11/06,3995301
2011/11/07,4202870
2011/11/08,4017461
2011/11/09,3455440
2011/11/10,3720696
2011/11/11,3718233
2011/11/12,4273718
2011/11/13,2899419
2011/11/14,2979144
2011/11/15,3047185
2011/11/16,3590388
2011/11/17,2884635
2011/11/18,2303291
2011/11/19,1989291
2011/11/20,1232008
2011/11/21,1033355
2011/11/22,982138
2011/11/23,58862
2011/11/24,1393257
2011/11/25,1354715
2011/11/26,1306600
2011/11/27,1315332
2011/11/28,1878747
2011/11/29,3173730
2011/11/30,2852478
2011/12/01,3696211
2011/12/02,3177665
2011/12/03,3736498
2011/12/04,4158676
2011/12/05,4209553
2011/12/06,2610175
2011/12/07,2029184
2011/12/08,1839155
2011/12/09,2041085
2011/12/10,2004686
2011/12/11,1951860
2011/12/12,1971534
2011/12/13,1498793
2011/12/14,1371449
2011/12/15,1353550
2011/12/16,1857090
2011/12/17,3047897
2011/12/18,5029061
2011/12/19,4384614
2011/12/20,12841967
2011/12/21,12541406
2011/12/22,12532723
2011/12/23,11793734
2011/12/24,12862026
2011/12/25,13496845
2011/12/26,14714052
2011/12/27,2791923
2011/12/28,2634356
2011/12/29,2314159
2011/12/30,1798318
2011/12/31,1790111
2012/01/01,1389762
2012/01/02,2052528
2012/01/03,2432562
2012/01/04,2170793
2012/01/05,8433582
2012/01/06,7172016
2012/01/07,6772726
2012/01/08,5770809
2012/01/09,5637111
2012/01/10,15156472
2012/01/11,17485199
2012/01/12,17815837
2012/01/13,17814461
2012/01/14,13816580
2012/01/15,13522207
2012/01/16,14075484
2012/01/17,6782328
2012/01/18,2935544
2012/01/19,2834862
2012/01/20,2772929
2012/01/21,3599910
2012/01/22,5688200
2012/01/23,8728920
2012/01/24,11298955
2012/01/25,11605468
2012/01/26,11947936
2012/01/27,12059018
2012/01/28,11652245
2012/01/29,10362733
2012/01/30,9519177
2012/01/31,8044200
2012/02/01,4736529
2012/02/02,4506299
2012/02/03,4280387
2012/02/04,4415909
2012/02/05,3828812
2012/02/06,930735
2012/02/07,998880
2012/02/08,1001988
2012/02/09,1596596
2012/02/10,6365798
2012/02/11,6260594
2012/02/12,7156773
2012/02/13,6725178
2012/02/14,15092868
2012/02/15,15716346
2012/02/16,19021361
2012/02/17,27795580
2012/02/18,39169752
2012/02/19,45236516
2012/02/20,48088558
2012/02/21,36712722
2012/02/22,27070501
2012/02/23,5858908
2012/02/24,6729307
2012/02/25,5272472
2012/02/26,3965973
2012/02/27,3826604
2012/02/28,2830780
2012/02/29,3872109
2012/03/01,3973945
2012/03/02,12471775
2012/03/03,11669146
2012/03/04,10480999
2012/03/05,11071617
2012/03/06,10122304
2012/03/07,7312539
2012/03/08,8309902
2012/03/09,3929222
2012/03/10,4823956
2012/03/11,4927279
2012/03/12,2843862
2012/03/13,4638227
2012/03/14,9412882
2012/03/15,11469150
2012/03/16,10558057
2012/03/17,10747270
2012/03/18,13831072
2012/03/19,12031052
2012/03/20,10993980
2012/03/21,6409066
2012/03/22,2007312
2012/03/23,2564113
2012/03/24,5007875
2012/03/25,4185347
2012/03/26,4160057
2012/03/27,4190084
2012/03/28,5445594
2012/03/29,7712236
2012/03/30,7469278
2012/03/31,5669116
2012/04/01,5413076
2012/04/02,10206979
2012/04/03,14248564
2012/04/04,14475472
2012/04/05,21665742
2012/04/06,20751343
2012/04/07,12805100
2012/04/08,13895271
2012/04/09,15233614
2012/04/10,13667304
2012/04/11,14762670
2012/04/12,14022548
2012/04/13,14553370
2012/04/14,13519036
2012/04/15,8561799
2012/04/16,2783778
2012/04/17,2570676
2012/04/18,5476244
2012/04/19,8188085
2012/04/20,7838454
2012/04/21,11483407
2012/04/22,15310702
2012/04/23,15348588
2012/04/24,13863457
2012/04/25,5617614
2012/04/26,6271245
2012/04/27,4742389
2012/04/28,4946195
2012/04/29,7776457
2012/04/30,7831130
2012/05/01,9822893
2012/05/02,15245598
2012/05/03,38826816
2012/05/04,55728134
2012/05/05,49806574
2012/05/06,27762235
2012/05/07,34236426
2012/05/08,28401406
2012/05/09,27920977
2012/05/10,27291952
2012/05/11,65673590
2012/05/12,79467334
2012/05/13,51490465
2012/05/14,240457968
2012/05/15,264932887
2012/05/16,245744366
2012/05/17,164679000
2012/05/18,159768410
2012/05/19,285743561
2012/05/20,176892849
2012/05/21,264856737
2012/05/22,251532084
2012/05/23,199646110
2012/05/24,105159537
2012/05/25,42830012
2012/05/26,133676906
2012/05/27,186157521
2012/05/28,128340552
2012/05/29,163977351
2012/05/30,162957913
2012/05/31,209968612
2012/06/01,157147390
2012/06/02,422083628
2012/06/03,454742515
2012/06/04,750623669
2012/06/05,937058763
2012/06/06,1152721886
2012/06/07,1156040462
2012/06/08,1159320872
2012/06/09,718599324
2012/06/10,724629431
2012/06/11,548161080
2012/06/12,429358235
2012/06/13,876820752
2012/06/14,1686735764
2012/06/15,1718159114
2012/06/16,1510440521
2012/06/17,1450415237
2012/06/18,1456896318
2012/06/19,754363850
2012/06/20,723856598
2012/06/21,353646355
2012/06/22,189398999
2012/06/23,281094091
2012/06/24,249486094
2012/06/25,239366329
2012/06/26,140042390
2012/06/27,69799992
2012/06/28,53062658
2012/06/29,79781495
2012/06/30,55590085
2012/07/01,119819474
2012/07/02,117531895
2012/07/03,99551114
2012/07/04,73329785
2012/07/05,23818390
2012/07/06,24651211
2012/07/07,18289025
2012/07/08,13139524
2012/07/09,11987790
2012/07/10,167916310
2012/07/11,290481689
2012/07/12,283835629
2012/07/13,278455509
2012/07/14,288414868
2012/07/15,239954530
2012/07/16,233733051
2012/07/17,192928042
2012/07/18,162447864
2012/07/19,219026742
2012/07/20,239015770
2012/07/21,90882266
2012/07/22,55361300
2012/07/23,51504223
2012/07/24,115981057
2012/07/25,202963589
2012/07/26,197603292
2012/07/27,197630371
2012/07/28,142894395
2012/07/29,134798285
2012/07/30,105095705
2012/07/31,492425921
2012/08/01,448356555
2012/08/02,424461139
2012/08/03,347091425
2012/08/04,371382066
2012/08/05,368454591
2012/08/06,367950373
2012/08/07,139708510
2012/08/08,141047678
2012/08/09,154861962
2012/08/10,152003819
2012/08/11,158301679
2012/08/12,134446863
2012/08/13,342517868
2012/08/14,298315480
2012/08/15,646599446
2012/08/16,662892814
2012/08/17,532006907
2012/08/18,371918966
2012/08/19,297750880
2012/08/20,350725203
2012/08/21,332527910
2012/08/22,175569124
2012/08/23,181855706
2012/08/24,68544576
2012/08/25,65377712
2012/08/26,129394859
2012/08/27,133529870
2012/08/28,120663026
2012/08/29,93459683
2012/08/30,87849125
2012/08/31,211987106
2012/09/01,226980251
2012/09/02,144962979
2012/09/03,155730756
2012/09/04,172869304
2012/09/05,117979977
2012/09/06,96747016
2012/09/07,108744625
2012/09/08,110940461
2012/09/09,132017134
2012/09/10,124837104
2012/09/11,100464000
2012/09/12,131030740
2012/09/13,119109154
2012/09/14,113672031
2012/09/15,133587959
2012/09/16,133427819
2012/09/17,224311836
2012/09/18,134072984
2012/09/19,152255125
2012/09/20,125717967
2012/09/21,90504827
2012/09/22,103495489
2012/09/23,103533802
2012/09/24,56954908
2012/09/25,78253527
2012/09/26,97656754
2012/09/27,99546050
2012/09/28,115691374
2012/09/29,134242255
2012/09/30,180172445
2012/10/01,205525961
2012/10/02,240591141
2012/10/03,234701585
2012/10/04,348172723
2012/10/05,424963068
2012/10/06,293441056
2012/10/07,139264049
2012/10/08,131692117
2012/10/09,128631022
2012/10/10,151870119
2012/10/11,176997486
2012/10/12,185981120
2012/10/13,184520500
2012/10/14,64009667
2012/10/15,84574602
2012/10/16,45478931
2012/10/17,75290392
2012/10/18,73567496
2012/10/19,65207291
2012/10/20,66849540
2012/10/21,102797988
2012/10/22,114961989
2012/10/23,150547638
2012/10/24,160895381
2012/10/25,158805613
2012/10/26,339918606
2012/10/27,705912886
2012/10/28,801073162
2012/10/29,599811720
2012/10/30,372374024
2012/10/31,358942090
2012/11/01,313500555
2012/11/02,350261313
2012/11/03,203522651
2012/11/04,91708449
2012/11/05,86391894
2012/11/06,137208414
2012/11/07,176185718
2012/11/08,165992227
2012/11/09,197323371
2012/11/10,157614980
2012/11/11,172970619
2012/11/12,178964419
2012/11/13,124343544
2012/11/14,75193343
2012/11/15,213674267
2012/11/16,324064481
2012/11/17,378647261
2012/11/18,243175810
2012/11/19,171661479
2012/11/20,93060415
2012/11/21,33828043
2012/11/22,65084561
2012/11/23,65954386
2012/11/24,95197425
2012/11/25,112898048
2012/11/26,107269718
2012/11/27,139134610
2012/11/28,86892898
2012/11/29,88543591
2012/11/30,91205606
2012/12/01,86928623
2012/12/02,169277410
2012/12/03,207572522
2012/12/04,478897875
2012/12/05,657697384
2012/12/06,760788715
2012/12/07,765155948
2012/12/08,730588156
2012/12/09,461082279
2012/12/10,125980315
2012/12/11,89018522
2012/12/12,74103798
2012/12/13,190932111
2012/12/14,415803595
2012/12/15,328998245
2012/12/16,294552250
2012/12/17,253226184
2012/12/18,396992836
2012/12/19,373370855
2012/12/20,378645565
2012/12/21,324126527
2012/12/22,254021355
2012/12/23,278988422
2012/12/24,263981398
2012/12/25,272400330
2012/12/26,315861457
2012/12/27,240158811
2012/12/28,151353229
2012/12/29,123462262
2012/12/30,115248154
2012/12/31,200940178
2013/01/01,266225259
2013/01/02,263454462
2013/01/03,206917362
2013/01/04,309690966
2013/01/05,289384346
2013/01/06,296891008
2013/01/07,234563304
2013/01/08,300613894
2013/01/09,389903607
2013/01/10,506713130
2013/01/11,879612854
2013/01/12,860399261
2013/01/13,537557860
2013/01/14,292620966
2013/01/15,281987326
2013/01/16,315701985
2013/01/17,481944530
2013/01/18,471826569
2013/01/19,478243836
2013/01/20,569067398
2013/01/21,455458578
2013/01/22,508622834
2013/01/23,483548124
2013/01/24,266088854
2013/01/25,147095976
2013/01/26,140594950
2013/01/27,125194932
2013/01/28,96116097
2013/01/29,62642089
2013/01/30,158004738
2013/01/31,271325567
2013/02/01,355177391
2013/02/02,358772867
2013/02/03,348841352
2013/02/04,306710466
2013/02/05,303787808
2013/02/06,293131452
2013/02/07,283066177
2013/02/08,291784823
2013/02/09,361082075
2013/02/10,351012581
2013/02/11,347632190
2013/02/12,382592161
2013/02/13,162340752
2013/02/14,180653391
2013/02/15,220276898
2013/02/16,355160744
2013/02/17,474085878
2013/02/18,456204291
2013/02/19,192440686
2013/02/20,168914764
2013/02/21,137290405
2013/02/22,216307948
2013/02/23,177298952
2013/02/24,82223219
2013/02/25,67947071
2013/02/26,111361840
2013/02/27,121743479
2013/02/28,106061357
2013/03/01,256063975
2013/03/02,277674402
2013/03/03,284378242
2013/03/04,232616746
2013/03/05,305021381
2013/03/06,213624936
2013/03/07,258081671
2013/03/08,285372252
2013/03/09,345363912
2013/03/10,291734445
2013/03/11,270720976
2013/03/12,239296313
2013/03/13,205932851
2013/03/14,108852689
2013/03/15,102485336
2013/03/16,691954709
2013/03/17,1325558567
2013/03/18,1386596614
2013/03/19,1092837821
2013/03/20,926336204
2013/03/21,748621798
2013/03/22,309201470
2013/03/23,305047430
2013/03/24,116117514
2013/03/25,313059422
2013/03/26,426507656
2013/03/27,573044314
2013/03/28,573901714
2013/03/29,524570930
2013/03/30,358956876
2013/03/31,192348282
2013/04/01,332631544
2013/04/02,327964049
2013/04/03,295869877
2013/04/04,632653615
2013/04/05,656453039
2013/04/06,679604633
2013/04/07,657543447
2013/04/08,356244249
2013/04/09,342522929
2013/04/10,401668889
2013/04/11,356640891
2013/04/12,422778212
2013/04/13,541321269
2013/04/14,450479934
2013/04/15,419532052
2013/04/16,423741141
2013/04/17,432636198
2013/04/18,162790827
2013/04/19,464213882
2013/04/20,399243180
2013/04/21,666492571
2013/04/22,699589096
2013/04/23,666688627
2013/04/24,969456314
2013/04/25,889245504
2013/04/26,623890302
2013/04/27,654778985
2013/04/28,667353249
2013/04/29,665535649
2013/04/30,696282382
2013/05/01,362358110
2013/05/02,528215705
2013/05/03,583736906
2013/05/04,546324688
2013/05/05,280302757
2013/05/06,210409989
2013/05/07,195896609
2013/05/08,220274158
2013/05/09,164789859
2013/05/10,207713286
2013/05/11,237808019
2013/05/12,169404036
2013/05/13,150101143
2013/05/14,201657381
2013/05/15,202830849
2013/05/16,211973888
2013/05/17,258623698
2013/05/18,325983369
2013/05/19,591423602
2013/05/20,564150161
2013/05/21,513403700
2013/05/22,292899249
2013/05/23,144989447
2013/05/24,136561132
2013/05/25,157009525
2013/05/26,210161822
2013/05/27,141325572
2013/05/28,119737408
2013/05/29,121418153
2013/05/30,112643130
2013/05/31,111639248
2013/06/01,203980393
2013/06/02,274132951
2013/06/03,323139481
2013/06/04,222909710
2013/06/05,164135167
2013/06/06,110937251
2013/06/07,145454103
2013/06/08,151835720
2013/06/09,121111348
2013/06/10,151893874
2013/06/11,168834157
2013/06/12,228213763
2013/06/13,235593885
2013/06/14,94219182
2013/06/15,161233767
2013/06/16,118482948
2013/06/17,232935543
2013/06/18,369338079
2013/06/19,512876269
2013/06/20,538884041
2013/06/21,537326513
2013/06/22,359137431
2013/06/23,356090171
2013/06/24,352566043
2013/06/25,333388685
2013/06/26,228981689
2013/06/27,81583031
2013/06/28,90422114
2013/06/29,130981171
2013/06/30,220295160
2013/07/01,187468267
2013/07/02,169782867
2013/07/03,271138024
2013/07/04,241979198
2013/07/05,123131629
2013/07/06,146470519
2013/07/07,201983656
2013/07/08,146505857
2013/07/09,70148085
2013/07/10,67683498
2013/07/11,138104915
2013/07/12,541885931
2013/07/13,497727180
2013/07/14,364853466
2013/07/15,331592180
2013/07/16,320603215
2013/07/17,283848862
2013/07/18,285002555
2013/07/19,60256676
2013/07/20,103328663
2013/07/21,145844884
2013/07/22,156484926
2013/07/23,218724735
2013/07/24,281082742
2013/07/25,422757132
2013/07/26,402156183
2013/07/27,328166554
2013/07/28,209398050
2013/07/29,208257532
2013/07/30,215870484
2013/07/31,216264944
2013/08/01,179946557
2013/08/02,183336242
2013/08/03,139972660
2013/08/04,115452681
2013/08/05,105873844
2013/08/06,39304771
2013/08/07,55687561
2013/08/08,39287183
2013/08/09,55512519
2013/08/10,66364577
2013/08/11,266741386
2013/08/12,304281280
2013/08/13,352880004
2013/08/14,410351184
2013/08/15,627184309
2013/08/16,939835943
2013/08/17,857465181
2013/08/18,331620487
2013/08/19,413616393
2013/08/20,383193104
2013/08/21,408730225
2013/08/22,436779004
2013/08/23,262889430
2013/08/24,258146545
2013/08/25,236061177
2013/08/26,62588541
2013/08/27,216958752
2013/08/28,241197305
2013/08/29,239902802
2013/08/30,221229563
2013/08/31,509953519
2013/09/01,789046671
2013/09/02,844454874
2013/09/03,494813749
2013/09/04,379625259
2013/09/05,422568999
2013/09/06,467890818
2013/09/07,458165621
2013/09/08,234552828
2013/09/09,116115967
2013/09/10,133280491
2013/09/11,237607031
2013/09/12,261368056
2013/09/13,289654648
2013/09/14,187880807
2013/09/15,240154934
2013/09/16,515616639
2013/09/17,777026267
2013/09/18,873275716
2013/09/19,810393847
2013/09/20,610946803
2013/09/21,252054798
2013/09/22,391353445
2013/09/23,329823123
2013/09/24,212425614
2013/09/25,80633252
2013/09/26,214898551
2013/09/27,221837905
2013/09/28,253370412
2013/09/29,244140456
2013/09/30,233854985
2013/10/01,249608230
2013/10/02,344726230
2013/10/03,261171793
2013/10/04,248042778
2013/10/05,385624475
2013/10/06,395981619
2013/10/07,421112294
2013/10/08,416712167
2013/10/09,266298026
2013/10/10,234264854
2013/10/11,232205723
2013/10/12,153569574
2013/10/13,134488266
2013/10/14,101307020
2013/10/15,158801153
2013/10/16,129660917
2013/10/17,107311622
2013/10/18,184223804
2013/10/19,171106527
2013/10/20,168681177
2013/10/21,182812122
2013/10/22,73277192
2013/10/23,41058014
2013/10/24,117353772
2013/10/25,123038158
2013/10/26,128910374
2013/10/27,151213377
2013/10/28,146509061
2013/10/29,164891842
2013/10/30,178453936
2013/10/31,75856816
2013/11/01,147653935
2013/11/02,205317279
2013/11/03,252211660
2013/11/04,223256686
2013/11/05,318305407
2013/11/06,815533818
2013/11/07,1798386007
2013/11/08,2389147885
2013/11/09,2007936208
2013/11/10,1217267756
2013/11/11,777336679
2013/11/12,940617379
2013/11/13,940629539
2013/11/14,753086502
2013/11/15,351730600
2013/11/16,551531400
2013/11/17,566937733
2013/11/18,1736067898
2013/11/19,3863031189
2013/11/20,4001219742
2013/11/21,4512791239
2013/11/22,4251703276
2013/11/23,2518509985
2013/11/24,1565918828
2013/11/25,1839347406
2013/11/26,905782805
2013/11/27,1112521872
2013/11/28,862239834
2013/11/29,940167778
2013/11/30,999597884
2013/12/01,937037944
2013/12/02,703838097
2013/12/03,901525639
2013/12/04,652738112
2013/12/05,579753726
2013/12/06,644797253
2013/12/07,862358769
2013/12/08,1679362225
2013/12/09,1440592856
2013/12/10,1449257200
2013/12/11,1102622414
2013/12/12,517539955
2013/12/13,525118965
2013/12/14,521810225
2013/12/15,106548755
2013/12/16,101361971
2013/12/17,83428023
2013/12/18,138052631
2013/12/19,239553216
2013/12/20,249514114
2013/12/21,240661973
2013/12/22,263359677
2013/12/23,261437860
2013/12/24,263513987
2013/12/25,107503363
2013/12/26,43971084
2013/12/27,82976436
2013/12/28,93726222
2013/12/29,97902947
2013/12/30,103951836
2013/12/31,179367682
2014/01/01,586680649
2014/01/02,995936107
2014/01/03,1074772041
2014/01/04,1098112562
2014/01/05,1096985769
2014/01/06,1238583177
2014/01/07,1100110262
2014/01/08,344219627
2014/01/09,404207299
2014/01/10,405013642
2014/01/11,434478347
2014/01/12,578315251
2014/01/13,251104466
2014/01/14,237176259
2014/01/15,248466887
2014/01/16,239348869
2014/01/17,381239819
2014/01/18,359887289
2014/01/19,234340182
2014/01/20,291821062
2014/01/21,663677892
2014/01/22,648477488
2014/01/23,629272495
2014/01/24,603008232
2014/01/25,476689884
