Date,transactions7wma
2010/11/16,3306
2010/11/17,2840
2010/11/18,2637
2010/11/19,4458
2010/11/20,5977
2010/11/21,7230
2010/11/22,5703
2010/11/23,4342
2010/11/24,4181
2010/11/25,4154
2010/11/26,3079
2010/11/27,2089
2010/11/28,1437
2010/11/29,1119
2010/11/30,800.964
2010/12/01,498.929
2010/12/02,306.571
2010/12/03,256.75
2010/12/04,238.464
2010/12/05,224.393
2010/12/06,220.679
2010/12/07,245.214
2010/12/08,254.571
2010/12/09,259.821
2010/12/10,256.143
2010/12/11,288.607
2010/12/12,338.679
2010/12/13,387.107
2010/12/14,419.75
2010/12/15,438.107
2010/12/16,428.714
2010/12/17,400.429
2010/12/18,380.143
2010/12/19,368.429
2010/12/20,461.964
2010/12/21,461.179
2010/12/22,479.107
2010/12/23,463.036
2010/12/24,448.643
2010/12/25,451.893
2010/12/26,443.821
2010/12/27,413.429
2010/12/28,430.786
2010/12/29,410.071
2010/12/30,413.857
2010/12/31,408.107
2011/01/01,423.25
2011/01/02,416.964
2011/01/03,556.786
2011/01/04,641.25
2011/01/05,792.857
2011/01/06,764.857
2011/01/07,808
2011/01/08,937.107
2011/01/09,986.571
2011/01/10,1035
2011/01/11,1087
2011/01/12,1077
2011/01/13,1094
2011/01/14,1093
2011/01/15,1015
2011/01/16,941.464
2011/01/17,851.714
2011/01/18,786.857
2011/01/19,758.071
2011/01/20,735.607
2011/01/21,788.786
2011/01/22,911.393
2011/01/23,931.357
2011/01/24,1001
2011/01/25,953.571
2011/01/26,927.321
2011/01/27,862.321
2011/01/28,859.857
2011/01/29,925.607
2011/01/30,1306
2011/01/31,1329
2011/02/01,1256
2011/02/02,1150
2011/02/03,1020
2011/02/04,925.25
2011/02/05,809.179
2011/02/06,731.893
2011/02/07,704.714
2011/02/08,693.857
2011/02/09,778.357
2011/02/10,1056
2011/02/11,1369
2011/02/12,1520
2011/02/13,1609
2011/02/14,1713
2011/02/15,1824
2011/02/16,1853
2011/02/17,1892
2011/02/18,1882
2011/02/19,1778
2011/02/20,1764
2011/02/21,1755
2011/02/22,1799
2011/02/23,1852
2011/02/24,1871
2011/02/25,1876
2011/02/26,1842
2011/02/27,1886
2011/02/28,1807
2011/03/01,1992
2011/03/02,1965
2011/03/03,2240
2011/03/04,2160
2011/03/05,2085
2011/03/06,2003
2011/03/07,1921
2011/03/08,1968
2011/03/09,1882
2011/03/10,1771
2011/03/11,1764
2011/03/12,2023
2011/03/13,2188
2011/03/14,2308
2011/03/15,2452
2011/03/16,2654
2011/03/17,2852
2011/03/18,2747
2011/03/19,2829
2011/03/20,3119
2011/03/21,3803
2011/03/22,3476
2011/03/23,3745
2011/03/24,3364
2011/03/25,2981
2011/03/26,2956
2011/03/27,2707
2011/03/28,2626
2011/03/29,2599
2011/03/30,2317
2011/03/31,2209
2011/04/01,1983
2011/04/02,1819
2011/04/03,1722
2011/04/04,1775
2011/04/05,1799
2011/04/06,1793
2011/04/07,1737
2011/04/08,1711
2011/04/09,1672
2011/04/10,1633
2011/04/11,1647
2011/04/12,1708
2011/04/13,1835
2011/04/14,2081
2011/04/15,2075
2011/04/16,2084
2011/04/17,2102
2011/04/18,2305
2011/04/19,2607
2011/04/20,2700
2011/04/21,2506
2011/04/22,2384
2011/04/23,2315
2011/04/24,2233
2011/04/25,2223
2011/04/26,2445
2011/04/27,2957
2011/04/28,3032
2011/04/29,3184
2011/04/30,3522
2011/05/01,3656
2011/05/02,3512
2011/05/03,3310
2011/05/04,3093
2011/05/05,3101
2011/05/06,3052
2011/05/07,3163
2011/05/08,3047
2011/05/09,3120
2011/05/10,3101
2011/05/11,3058
2011/05/12,3076
2011/05/13,3264
2011/05/14,3501
2011/05/15,3566
2011/05/16,3737
2011/05/17,3905
2011/05/18,4301
2011/05/19,4411
2011/05/20,4495
2011/05/21,4595
2011/05/22,4747
2011/05/23,4953
2011/05/24,5137
2011/05/25,5369
2011/05/26,5758
2011/05/27,5572
2011/05/28,5426
2011/05/29,5204
2011/05/30,5151
2011/05/31,5291
2011/06/01,5527
2011/06/02,5898
2011/06/03,6583
2011/06/04,7227
2011/06/05,7688
2011/06/06,8284
2011/06/07,8567
2011/06/08,9445
2011/06/09,10217
2011/06/10,10582
2011/06/11,10746
2011/06/12,11228
2011/06/13,11276
2011/06/14,11992
2011/06/15,12130
2011/06/16,12304
2011/06/17,12091
2011/06/18,11941
2011/06/19,11735
2011/06/20,11499
2011/06/21,10879
2011/06/22,10870
2011/06/23,10629
2011/06/24,10605
2011/06/25,10307
2011/06/26,10145
2011/06/27,10470
2011/06/28,10519
2011/06/29,10345
2011/06/30,10126
2011/07/01,10180
2011/07/02,9598
2011/07/03,9165
2011/07/04,9098
2011/07/05,8957
2011/07/06,9261
2011/07/07,9218
2011/07/08,9018
2011/07/09,8726
2011/07/10,8578
2011/07/11,8955
2011/07/12,8710
2011/07/13,8742
2011/07/14,8716
2011/07/15,8522
2011/07/16,8569
2011/07/17,8451
2011/07/18,8484
2011/07/19,8633
2011/07/20,8662
2011/07/21,8525
2011/07/22,8616
2011/07/23,8278
2011/07/24,8188
2011/07/25,8420
2011/07/26,8353
2011/07/27,8222
2011/07/28,8159
2011/07/29,7895
2011/07/30,7417
2011/07/31,7450
2011/08/01,7513
2011/08/02,7781
2011/08/03,7761
2011/08/04,7900
2011/08/05,7791
2011/08/06,7553
2011/08/07,7260
2011/08/08,7151
2011/08/09,7559
2011/08/10,7731
2011/08/11,7700
2011/08/12,7588
2011/08/13,7542
2011/08/14,7493
2011/08/15,7646
2011/08/16,8069
2011/08/17,8000
2011/08/18,7874
2011/08/19,7807
2011/08/20,7614
2011/08/21,7546
2011/08/22,7506
2011/08/23,7357
2011/08/24,7321
2011/08/25,7265
2011/08/26,7257
2011/08/27,6998
2011/08/28,6576
2011/08/29,6847
2011/08/30,7033
2011/08/31,7070
2011/09/01,7094
2011/09/02,7068
2011/09/03,6784
2011/09/04,6853
2011/09/05,6802
2011/09/06,6989
2011/09/07,6993
2011/09/08,6858
2011/09/09,6962
2011/09/10,6712
2011/09/11,6574
2011/09/12,6496
2011/09/13,6417
2011/09/14,6304
2011/09/15,6289
2011/09/16,6219
2011/09/17,5997
2011/09/18,5921
2011/09/19,6037
2011/09/20,6520
2011/09/21,6828
2011/09/22,6697
2011/09/23,6628
2011/09/24,6406
2011/09/25,6171
2011/09/26,5924
2011/09/27,5830
2011/09/28,5784
2011/09/29,5696
2011/09/30,5696
2011/10/01,5585
2011/10/02,5407
2011/10/03,5619
2011/10/04,5631
2011/10/05,5634
2011/10/06,5685
2011/10/07,5663
2011/10/08,5585
2011/10/09,5517
2011/10/10,5541
2011/10/11,5607
2011/10/12,5666
2011/10/13,5482
2011/10/14,5601
2011/10/15,5573
2011/10/16,5394
2011/10/17,5432
2011/10/18,5242
2011/10/19,5156
2011/10/20,4983
2011/10/21,4961
2011/10/22,4953
2011/10/23,5082
2011/10/24,5265
2011/10/25,5264
2011/10/26,5266
2011/10/27,5118
2011/10/28,5077
2011/10/29,5156
2011/10/30,5065
2011/10/31,5042
2011/11/01,5190
2011/11/02,5372
2011/11/03,5602
2011/11/04,5842
2011/11/05,5881
2011/11/06,5686
2011/11/07,5609
2011/11/08,5641
2011/11/09,5776
2011/11/10,5923
2011/11/11,5703
2011/11/12,5537
2011/11/13,5461
2011/11/14,5506
2011/11/15,5581
2011/11/16,5646
2011/11/17,5451
2011/11/18,5366
2011/11/19,5170
2011/11/20,5083
2011/11/21,4923
2011/11/22,4977
2011/11/23,5080
2011/11/24,5060
2011/11/25,5148
2011/11/26,5045
2011/11/27,5019
2011/11/28,5209
2011/11/29,5476
2011/11/30,5815
2011/12/01,5979
2011/12/02,6098
2011/12/03,6014
2011/12/04,5843
2011/12/05,5868
2011/12/06,6316
2011/12/07,6256
2011/12/08,6136
2011/12/09,5980
2011/12/10,5874
2011/12/11,5660
2011/12/12,5357
2011/12/13,5237
2011/12/14,5274
2011/12/15,5127
2011/12/16,5089
2011/12/17,5015
2011/12/18,4877
2011/12/19,5060
2011/12/20,5329
2011/12/21,5382
2011/12/22,5510
2011/12/23,5561
2011/12/24,5337
2011/12/25,5275
2011/12/26,5278
2011/12/27,5190
2011/12/28,5086
2011/12/29,5060
2011/12/30,5015
2011/12/31,5012
2012/01/01,4958
2012/01/02,5016
2012/01/03,5170
2012/01/04,5296
2012/01/05,5713
2012/01/06,5972
2012/01/07,5988
2012/01/08,6107
2012/01/09,6104
2012/01/10,6222
2012/01/11,6421
2012/01/12,6458
2012/01/13,6547
2012/01/14,6616
2012/01/15,6530
2012/01/16,6603
2012/01/17,6594
2012/01/18,6565
2012/01/19,6610
2012/01/20,6619
2012/01/21,6522
2012/01/22,6188
2012/01/23,6074
2012/01/24,6292
2012/01/25,6661
2012/01/26,6645
2012/01/27,6574
2012/01/28,6411
2012/01/29,6388
2012/01/30,6256
2012/01/31,6321
2012/02/01,6295
2012/02/02,6482
2012/02/03,6622
2012/02/04,6783
2012/02/05,6786
2012/02/06,6614
2012/02/07,6664
2012/02/08,6711
2012/02/09,6856
2012/02/10,7232
2012/02/11,7360
2012/02/12,7308
2012/02/13,7493
2012/02/14,7985
2012/02/15,8352
2012/02/16,8685
2012/02/17,8251
2012/02/18,7808
2012/02/19,7270
2012/02/20,6871
2012/02/21,6553
2012/02/22,6531
2012/02/23,6790
2012/02/24,6837
2012/02/25,6719
2012/02/26,6490
2012/02/27,6494
2012/02/28,6480
2012/02/29,6450
2012/03/01,6467
2012/03/02,6740
2012/03/03,6378
2012/03/04,6398
2012/03/05,6486
2012/03/06,6414
2012/03/07,6416
2012/03/08,6420
2012/03/09,6394
2012/03/10,6128
2012/03/11,5828
2012/03/12,5798
2012/03/13,6114
2012/03/14,6275
2012/03/15,6278
2012/03/16,6446
2012/03/17,6579
2012/03/18,6453
2012/03/19,6455
2012/03/20,6479
2012/03/21,6566
2012/03/22,6546
2012/03/23,6417
2012/03/24,6355
2012/03/25,6278
2012/03/26,6297
2012/03/27,6329
2012/03/28,6511
2012/03/29,6756
2012/03/30,6792
2012/03/31,6641
2012/04/01,6347
2012/04/02,6309
2012/04/03,6587
2012/04/04,6676
2012/04/05,6745
2012/04/06,6743
2012/04/07,6592
2012/04/08,6397
2012/04/09,6366
2012/04/10,6794
2012/04/11,7045
2012/04/12,7382
2012/04/13,7363
2012/04/14,7574
2012/04/15,7560
2012/04/16,7783
2012/04/17,7747
2012/04/18,7929
2012/04/19,7909
2012/04/20,8000
2012/04/21,7777
2012/04/22,7376
2012/04/23,7201
2012/04/24,7216
2012/04/25,7214
2012/04/26,7876
2012/04/27,7739
2012/04/28,7694
2012/04/29,7710
2012/04/30,8099
2012/05/01,8608
2012/05/02,8974
2012/05/03,10260
2012/05/04,11429
2012/05/05,12075
2012/05/06,12062
2012/05/07,13700
2012/05/08,14887
2012/05/09,15691
2012/05/10,14879
2012/05/11,15962
2012/05/12,16687
2012/05/13,16320
2012/05/14,19228
2012/05/15,20247
2012/05/16,20066
2012/05/17,19569
2012/05/18,20768
2012/05/19,24502
2012/05/20,26644
2012/05/21,28228
2012/05/22,27666
2012/05/23,28044
2012/05/24,27879
2012/05/25,27973
2012/05/26,26469
2012/05/27,26186
2012/05/28,26947
2012/05/29,27756
2012/05/30,27278
2012/05/31,25724
2012/06/01,25879
2012/06/02,22536
2012/06/03,24769
2012/06/04,29830
2012/06/05,33927
2012/06/06,30397
2012/06/07,31533
2012/06/08,29905
2012/06/09,30672
2012/06/10,32634
2012/06/11,32302
2012/06/12,28872
2012/06/13,36015
2012/06/14,42983
2012/06/15,47186
2012/06/16,47355
2012/06/17,47312
2012/06/18,45943
2012/06/19,43571
2012/06/20,39638
2012/06/21,35218
2012/06/22,31248
2012/06/23,28077
2012/06/24,25686
2012/06/25,25637
2012/06/26,26339
2012/06/27,27402
2012/06/28,27433
2012/06/29,26560
2012/06/30,25650
2012/07/01,23890
2012/07/02,23707
2012/07/03,23029
2012/07/04,22748
2012/07/05,22364
2012/07/06,22720
2012/07/07,23461
2012/07/08,22895
2012/07/09,23356
2012/07/10,26308
2012/07/11,27863
2012/07/12,27389
2012/07/13,26879
2012/07/14,25905
2012/07/15,25927
2012/07/16,27006
2012/07/17,28811
2012/07/18,29964
2012/07/19,30686
2012/07/20,32605
2012/07/21,33537
2012/07/22,34109
2012/07/23,33842
2012/07/24,32439
2012/07/25,31020
2012/07/26,30632
2012/07/27,29367
2012/07/28,30472
2012/07/29,31364
2012/07/30,32246
2012/07/31,34858
2012/08/01,34256
2012/08/02,34200
2012/08/03,32696
2012/08/04,31479
2012/08/05,31557
2012/08/06,32205
2012/08/07,31361
2012/08/08,33585
2012/08/09,32907
2012/08/10,31959
2012/08/11,32177
2012/08/12,32625
2012/08/13,36583
2012/08/14,36471
2012/08/15,40796
2012/08/16,43045
2012/08/17,43226
2012/08/18,42119
2012/08/19,40808
2012/08/20,39139
2012/08/21,39581
2012/08/22,38609
2012/08/23,36660
2012/08/24,35354
2012/08/25,34637
2012/08/26,33062
2012/08/27,32655
2012/08/28,31530
2012/08/29,31941
2012/08/30,32413
2012/08/31,34491
2012/09/01,36302
2012/09/02,36056
2012/09/03,36827
2012/09/04,37844
2012/09/05,38790
2012/09/06,39905
2012/09/07,38378
2012/09/08,36535
2012/09/09,35103
2012/09/10,34292
2012/09/11,34794
2012/09/12,32823
2012/09/13,31554
2012/09/14,32542
2012/09/15,31222
2012/09/16,30330
2012/09/17,28552
2012/09/18,29198
2012/09/19,29896
2012/09/20,30206
2012/09/21,30198
2012/09/22,28316
2012/09/23,28118
2012/09/24,28233
2012/09/25,26929
2012/09/26,27991
2012/09/27,28025
2012/09/28,29270
2012/09/29,28231
2012/09/30,26294
2012/10/01,25640
2012/10/02,27179
2012/10/03,26859
2012/10/04,28230
2012/10/05,30385
2012/10/06,31482
2012/10/07,32789
2012/10/08,34451
2012/10/09,34951
2012/10/10,34302
2012/10/11,32608
2012/10/12,31340
2012/10/13,31446
2012/10/14,30123
2012/10/15,29947
2012/10/16,30915
2012/10/17,31240
2012/10/18,30651
2012/10/19,29321
2012/10/20,29377
2012/10/21,32125
2012/10/22,34976
2012/10/23,34618
2012/10/24,34382
2012/10/25,32838
2012/10/26,30066
2012/10/27,26011
2012/10/28,22877
2012/10/29,21445
2012/10/30,23102
2012/10/31,24057
2012/11/01,24143
2012/11/02,25685
2012/11/03,25700
2012/11/04,25542
2012/11/05,27126
2012/11/06,28286
2012/11/07,30519
2012/11/08,31425
2012/11/09,30205
2012/11/10,29612
2012/11/11,28015
2012/11/12,26535
2012/11/13,26154
2012/11/14,26639
2012/11/15,29287
2012/11/16,32206
2012/11/17,32889
2012/11/18,33776
2012/11/19,34982
2012/11/20,35706
2012/11/21,36635
2012/11/22,35197
2012/11/23,34355
2012/11/24,33114
2012/11/25,33729
2012/11/26,34039
2012/11/27,32323
2012/11/28,33335
2012/11/29,34456
2012/11/30,33439
2012/12/01,33436
2012/12/02,30084
2012/12/03,27569
2012/12/04,28246
2012/12/05,29097
2012/12/06,30923
2012/12/07,31505
2012/12/08,32257
2012/12/09,32743
2012/12/10,33856
2012/12/11,34587
2012/12/12,35155
2012/12/13,37061
2012/12/14,37906
2012/12/15,36840
2012/12/16,36582
2012/12/17,37586
2012/12/18,40613
2012/12/19,41908
2012/12/20,40715
2012/12/21,41916
2012/12/22,44581
2012/12/23,42951
2012/12/24,41117
2012/12/25,37619
2012/12/26,36826
2012/12/27,38126
2012/12/28,39973
2012/12/29,39489
2012/12/30,41303
2012/12/31,38964
2013/01/01,37298
2013/01/02,37408
2013/01/03,38133
2013/01/04,40483
2013/01/05,40534
2013/01/06,38889
2013/01/07,39496
2013/01/08,39331
2013/01/09,40067
2013/01/10,43001
2013/01/11,45629
2013/01/12,46337
2013/01/13,47766
2013/01/14,47383
2013/01/15,46971
2013/01/16,48480
2013/01/17,48239
2013/01/18,48412
2013/01/19,50463
2013/01/20,48447
2013/01/21,46487
2013/01/22,45497
2013/01/23,45289
2013/01/24,45208
2013/01/25,45772
2013/01/26,47319
2013/01/27,49764
2013/01/28,50902
2013/01/29,51499
2013/01/30,49192
2013/01/31,49675
2013/02/01,51915
2013/02/02,52536
2013/02/03,54749
2013/02/04,55223
2013/02/05,55200
2013/02/06,52405
2013/02/07,54231
2013/02/08,55633
2013/02/09,56191
2013/02/10,56299
2013/02/11,56863
2013/02/12,57579
2013/02/13,58238
2013/02/14,56271
2013/02/15,55845
2013/02/16,54552
2013/02/17,53038
2013/02/18,51959
2013/02/19,52175
2013/02/20,53834
2013/02/21,54516
2013/02/22,56587
2013/02/23,57355
2013/02/24,57713
2013/02/25,60283
2013/02/26,61340
2013/02/27,61449
2013/02/28,62039
2013/03/01,62758
2013/03/02,61216
2013/03/03,59402
2013/03/04,60076
2013/03/05,59076
2013/03/06,59778
2013/03/07,61416
2013/03/08,60191
2013/03/09,59197
2013/03/10,62784
2013/03/11,62046
2013/03/12,58783
2013/03/13,57865
2013/03/14,57504
2013/03/15,58632
2013/03/16,52366
2013/03/17,47145
2013/03/18,45338
2013/03/19,44757
2013/03/20,44295
2013/03/21,46526
2013/03/22,50100
2013/03/23,51841
2013/03/24,52526
2013/03/25,52065
2013/03/26,51422
2013/03/27,51713
2013/03/28,53687
2013/03/29,55785
2013/03/30,57056
2013/03/31,54300
2013/04/01,53994
2013/04/02,56186
2013/04/03,58039
2013/04/04,60254
2013/04/05,60876
2013/04/06,59113
2013/04/07,60573
2013/04/08,60872
2013/04/09,62170
2013/04/10,62558
2013/04/11,64087
2013/04/12,63130
2013/04/13,60978
2013/04/14,59254
2013/04/15,57571
2013/04/16,59463
2013/04/17,58559
2013/04/18,55398
2013/04/19,56240
2013/04/20,54241
2013/04/21,51402
2013/04/22,49715
2013/04/23,51902
2013/04/24,55148
2013/04/25,57479
2013/04/26,57417
2013/04/27,54791
2013/04/28,51675
2013/04/29,51118
2013/04/30,49360
2013/05/01,50036
2013/05/02,51087
2013/05/03,51386
2013/05/04,51529
2013/05/05,51477
2013/05/06,51876
2013/05/07,53066
2013/05/08,52357
2013/05/09,55908
2013/05/10,59329
2013/05/11,63541
2013/05/12,64938
2013/05/13,64686
2013/05/14,65534
2013/05/15,65463
2013/05/16,64145
2013/05/17,62417
2013/05/18,59390
2013/05/19,56017
2013/05/20,53530
2013/05/21,52751
2013/05/22,51930
2013/05/23,53490
2013/05/24,54004
2013/05/25,53608
2013/05/26,50607
2013/05/27,50866
2013/05/28,52068
2013/05/29,52653
2013/05/30,53718
2013/05/31,54099
2013/06/01,54499
2013/06/02,53705
2013/06/03,54062
2013/06/04,54745
2013/06/05,55152
2013/06/06,55027
2013/06/07,54394
2013/06/08,52840
2013/06/09,50571
2013/06/10,48624
2013/06/11,48229
2013/06/12,47172
2013/06/13,45822
2013/06/14,46628
2013/06/15,43921
2013/06/16,43438
2013/06/17,43765
2013/06/18,44076
2013/06/19,44771
2013/06/20,46790
2013/06/21,47099
2013/06/22,46910
2013/06/23,44889
2013/06/24,44464
2013/06/25,44195
2013/06/26,44221
2013/06/27,44425
2013/06/28,45714
2013/06/29,43661
2013/06/30,40500
2013/07/01,39653
2013/07/02,39119
2013/07/03,37726
2013/07/04,36638
2013/07/05,36369
2013/07/06,35631
2013/07/07,34252
2013/07/08,35214
2013/07/09,36461
2013/07/10,37265
2013/07/11,38993
2013/07/12,41641
2013/07/13,41314
2013/07/14,40058
2013/07/15,39096
2013/07/16,38896
2013/07/17,39053
2013/07/18,39298
2013/07/19,38517
2013/07/20,37380
2013/07/21,36832
2013/07/22,37405
2013/07/23,37483
2013/07/24,38571
2013/07/25,39643
2013/07/26,39372
2013/07/27,38954
2013/07/28,38528
2013/07/29,39160
2013/07/30,39802
2013/07/31,42164
2013/08/01,44619
2013/08/02,46967
2013/08/03,47327
2013/08/04,46667
2013/08/05,47818
2013/08/06,49483
2013/08/07,51521
2013/08/08,53369
2013/08/09,52875
2013/08/10,52960
2013/08/11,49513
2013/08/12,49181
2013/08/13,49599
2013/08/14,49711
2013/08/15,51652
2013/08/16,56835
2013/08/17,57603
2013/08/18,58158
2013/08/19,61804
2013/08/20,62671
2013/08/21,62500
2013/08/22,63578
2013/08/23,61449
2013/08/24,59048
2013/08/25,54981
2013/08/26,54247
2013/08/27,55580
2013/08/28,57586
2013/08/29,58000
2013/08/30,59590
2013/08/31,57138
2013/09/01,54614
2013/09/02,53185
2013/09/03,52160
2013/09/04,51705
2013/09/05,53603
2013/09/06,55468
2013/09/07,55184
2013/09/08,53356
2013/09/09,54325
2013/09/10,53970
2013/09/11,52554
2013/09/12,52043
2013/09/13,49971
2013/09/14,48149
2013/09/15,49167
2013/09/16,49488
2013/09/17,54020
2013/09/18,56186
2013/09/19,57756
2013/09/20,58849
2013/09/21,57814
2013/09/22,56058
2013/09/23,58005
2013/09/24,58790
2013/09/25,57757
2013/09/26,57701
2013/09/27,55064
2013/09/28,51773
2013/09/29,48487
2013/09/30,47043
2013/10/01,48745
2013/10/02,51836
2013/10/03,54056
2013/10/04,54308
2013/10/05,52756
2013/10/06,50455
2013/10/07,48525
2013/10/08,46832
2013/10/09,46949
2013/10/10,49011
2013/10/11,49938
2013/10/12,50246
2013/10/13,50867
2013/10/14,52718
2013/10/15,53702
2013/10/16,53070
2013/10/17,51456
2013/10/18,53388
2013/10/19,53950
2013/10/20,52836
2013/10/21,54543
2013/10/22,57283
2013/10/23,57266
2013/10/24,59170
2013/10/25,58932
2013/10/26,56355
2013/10/27,53034
2013/10/28,51771
2013/10/29,50551
2013/10/30,49488
2013/10/31,51099
2013/11/01,49703
2013/11/02,47192
2013/11/03,44181
2013/11/04,43841
2013/11/05,45225
2013/11/06,47405
2013/11/07,50736
2013/11/08,53656
2013/11/09,55069
2013/11/10,56487
2013/11/11,57095
2013/11/12,57500
2013/11/13,59316
2013/11/14,61912
2013/11/15,62071
2013/11/16,58730
2013/11/17,56716
2013/11/18,61859
2013/11/19,69696
2013/11/20,72458
2013/11/21,73337
2013/11/22,75403
2013/11/23,75798
2013/11/24,72365
2013/11/25,71322
2013/11/26,73440
2013/11/27,78931
2013/11/28,84626
2013/11/29,87147
2013/11/30,85475
2013/12/01,82942
2013/12/02,80873
2013/12/03,79182
2013/12/04,78194
2013/12/05,78688
2013/12/06,76935
2013/12/07,74733
2013/12/08,67739
2013/12/09,65668
2013/12/10,65019
2013/12/11,64657
2013/12/12,62463
2013/12/13,61635
2013/12/14,59713
2013/12/15,57848
2013/12/16,60071
2013/12/17,61679
2013/12/18,66727
2013/12/19,68453
2013/12/20,68465
2013/12/21,66053
2013/12/22,62770
2013/12/23,59807
2013/12/24,57782
2013/12/25,56074
2013/12/26,54252
2013/12/27,53457
2013/12/28,51947
2013/12/29,51549
2013/12/30,52278
2013/12/31,51265
2014/01/01,49054
2014/01/02,50228
2014/01/03,52822
2014/01/04,52891
2014/01/05,54455
2014/01/06,57934
2014/01/07,59884
2014/01/08,60960
2014/01/09,60773
2014/01/10,59226
2014/01/11,58340
2014/01/12,55991
2014/01/13,54674
2014/01/14,54833
2014/01/15,56243
2014/01/16,56418
2014/01/17,57265
2014/01/18,56068
2014/01/19,54132
2014/01/20,56028
2014/01/21,59985
2014/01/22,61708
2014/01/23,62719
2014/01/24,63987
2014/01/25,62093
2014/01/26,60051
2014/01/27,60500
2014/01/28,61253
2014/01/29,60728
2014/01/30,60696
2014/01/31,60628
2014/02/01,59391
2014/02/02,57532
2014/02/03,56994
2014/02/04,59751
2014/02/05,61797
2014/02/06,64218
2014/02/07,66400
2014/02/08,66832
2014/02/09,64804
2014/02/10,65191
2014/02/11,65340
2014/02/12,64301
2014/02/13,64759
2014/02/14,67202
2014/02/15,66242
2014/02/16,64300
2014/02/17,63167
2014/02/18,63385
2014/02/19,64842
2014/02/20,66270
2014/02/21,67130
2014/02/22,65498
2014/02/23,64335
2014/02/24,66504
2014/02/25,69792
2014/02/26,70823
2014/02/27,71165
2014/02/28,71377
2014/03/01,69845
2014/03/02,66452
2014/03/03,69337
2014/03/04,72786
2014/03/05,73021
2014/03/06,72812
2014/03/07,73070
2014/03/08,71315
2014/03/09,68909
2014/03/10,68495
2014/03/11,69776
2014/03/12,71389
2014/03/13,71983
2014/03/14,71955
2014/03/15,69403
2014/03/16,66759
2014/03/17,65983
2014/03/18,62309
2014/03/19,64334
2014/03/20,65743
2014/03/21,67738
2014/03/22,68045
2014/03/23,65899
2014/03/24,67109
2014/03/25,68388
2014/03/26,68141
2014/03/27,68938
2014/03/28,68549
2014/03/29,64922
2014/03/30,62678
2014/03/31,62503
2014/04/01,62316
2014/04/02,63093
2014/04/03,63948
2014/04/04,64641
2014/04/05,62916
2014/04/06,59659
2014/04/07,60598
2014/04/08,62019
2014/04/09,62629
2014/04/10,64020
2014/04/11,64796
2014/04/12,61073
2014/04/13,58489
2014/04/14,60626
2014/04/15,63257
2014/04/16,64664
2014/04/17,65095
2014/04/18,63581
2014/04/19,61510
2014/04/20,58109
2014/04/21,57052
2014/04/22,61414
2014/04/23,64563
2014/04/24,67210
2014/04/25,69569
2014/04/26,66256
2014/04/27,63101
