Date,difficulty90std
2010/11/24,3509
2010/11/25,3634
2010/11/26,3749
2010/11/27,3857
2010/11/28,3956
2010/11/29,4048
2010/11/30,4148
2010/12/01,4288
2010/12/02,4418
2010/12/03,4538
2010/12/04,4649
2010/12/05,4752
2010/12/06,4846
2010/12/07,4935
2010/12/08,5018
2010/12/09,5100
2010/12/10,5407
2010/12/11,5687
2010/12/12,5942
2010/12/13,6176
2010/12/14,6392
2010/12/15,6590
2010/12/16,6773
2010/12/17,6941
2010/12/18,7101
2010/12/19,7248
2010/12/20,7385
2010/12/21,7526
2010/12/22,7749
2010/12/23,7954
2010/12/24,8143
2010/12/25,8317
2010/12/26,8477
2010/12/27,8624
2010/12/28,8767
2010/12/29,8898
2010/12/30,9018
2010/12/31,9126
2011/01/01,9224
2011/01/02,9312
2011/01/03,9447
2011/01/04,9586
2011/01/05,9712
2011/01/06,9824
2011/01/07,9925
2011/01/08,10013
2011/01/09,10089
2011/01/10,10155
2011/01/11,10211
2011/01/12,10255
2011/01/13,10289
2011/01/14,10311
2011/01/15,10354
2011/01/16,10432
2011/01/17,10495
2011/01/18,10544
2011/01/19,10599
2011/01/20,10647
2011/01/21,10682
2011/01/22,10705
2011/01/23,10716
2011/01/24,10715
2011/01/25,10701
2011/01/26,10675
2011/01/27,10711
2011/01/28,10795
2011/01/29,10892
2011/01/30,10972
2011/01/31,11036
2011/02/01,11083
2011/02/02,11115
2011/02/03,11130
2011/02/04,11130
2011/02/05,11113
2011/02/06,11081
2011/02/07,11055
2011/02/08,11167
2011/02/09,11306
2011/02/10,11423
2011/02/11,11519
2011/02/12,11595
2011/02/13,11650
2011/02/14,11686
2011/02/15,11703
2011/02/16,11715
2011/02/17,11781
2011/02/18,12254
2011/02/19,12837
2011/02/20,13363
2011/02/21,13837
2011/02/22,14266
2011/02/23,14652
2011/02/24,15000
2011/02/25,15312
2011/02/26,15590
2011/02/27,16339
2011/02/28,17864
2011/03/01,19235
2011/03/02,20461
2011/03/03,21565
2011/03/04,22566
2011/03/05,23477
2011/03/06,24309
2011/03/07,25068
2011/03/08,25762
2011/03/09,26811
2011/03/10,28805
2011/03/11,30604
2011/03/12,32241
2011/03/13,33738
2011/03/14,35114
2011/03/15,36383
2011/03/16,37556
2011/03/17,38640
2011/03/18,39644
2011/03/19,40574
2011/03/20,41434
2011/03/21,42236
2011/03/22,43016
2011/03/23,43739
2011/03/24,44408
2011/03/25,44782
2011/03/26,45099
2011/03/27,45382
2011/03/28,45631
2011/03/29,45846
2011/03/30,46029
2011/03/31,46179
2011/04/01,46297
2011/04/02,46383
2011/04/03,46472
2011/04/04,46541
2011/04/05,46606
2011/04/06,47032
2011/04/07,47410
2011/04/08,47739
2011/04/09,48021
2011/04/10,48256
2011/04/11,48446
2011/04/12,48592
2011/04/13,48692
2011/04/14,48748
2011/04/15,48787
2011/04/16,48819
2011/04/17,48810
2011/04/18,48980
2011/04/19,49200
2011/04/20,49364
2011/04/21,49473
2011/04/22,49528
2011/04/23,49528
2011/04/24,49474
2011/04/25,49365
2011/04/26,49201
2011/04/27,49056
2011/04/28,48911
2011/04/29,48716
2011/04/30,49006
2011/05/01,49306
2011/05/02,49527
2011/05/03,49670
2011/05/04,49737
2011/05/05,49728
2011/05/06,49642
2011/05/07,49480
2011/05/08,49240
2011/05/09,49269
2011/05/10,51654
2011/05/11,53775
2011/05/12,55663
2011/05/13,57340
2011/05/14,58824
2011/05/15,60130
2011/05/16,61270
2011/05/17,62252
2011/05/18,63358
2011/05/19,70916
2011/05/20,77534
2011/05/21,83375
2011/05/22,88593
2011/05/23,93292
2011/05/24,97547
2011/05/25,101415
2011/05/26,107165
2011/05/27,126983
2011/05/28,143739
2011/05/29,158458
2011/05/30,171508
2011/05/31,183246
2011/06/01,193909
2011/06/02,203668
2011/06/03,212646
2011/06/04,220939
2011/06/05,228621
2011/06/06,238626
2011/06/07,253438
2011/06/08,267166
2011/06/09,279797
2011/06/10,291474
2011/06/11,302307
2011/06/12,312384
2011/06/13,321776
2011/06/14,330541
2011/06/15,345459
2011/06/16,372414
2011/06/17,396748
2011/06/18,418919
2011/06/19,439253
2011/06/20,457996
2011/06/21,475336
2011/06/22,491421
2011/06/23,506256
2011/06/24,531175
2011/06/25,576814
2011/06/26,617726
2011/06/27,654799
2011/06/28,688653
2011/06/29,719741
2011/06/30,748410
2011/07/01,774927
2011/07/02,799506
2011/07/03,822322
2011/07/04,843535
2011/07/05,863482
2011/07/06,883306
2011/07/07,909526
2011/07/08,933852
2011/07/09,956429
2011/07/10,977378
2011/07/11,996802
2011/07/12,1014788
2011/07/13,1031411
2011/07/14,1046738
2011/07/15,1060822
2011/07/16,1073715
2011/07/17,1085618
2011/07/18,1096480
2011/07/19,1107022
2011/07/20,1120522
2011/07/21,1132747
2011/07/22,1143739
2011/07/23,1153534
2011/07/24,1162160
2011/07/25,1169644
2011/07/26,1176009
2011/07/27,1181271
2011/07/28,1185446
2011/07/29,1188973
2011/07/30,1191509
2011/07/31,1193004
2011/08/01,1197128
2011/08/02,1202847
2011/08/03,1207245
2011/08/04,1210335
2011/08/05,1212130
2011/08/06,1212633
2011/08/07,1212040
2011/08/08,1211556
2011/08/09,1209849
2011/08/10,1206914
2011/08/11,1202741
2011/08/12,1197319
2011/08/13,1190629
2011/08/14,1182650
2011/08/15,1173321
2011/08/16,1160806
2011/08/17,1150174
2011/08/18,1138385
2011/08/19,1125404
2011/08/20,1111187
2011/08/21,1095688
2011/08/22,1078851
2011/08/23,1060612
2011/08/24,1042429
2011/08/25,1029550
2011/08/26,1015594
2011/08/27,1000516
2011/08/28,984266
2011/08/29,966783
2011/08/30,947607
2011/08/31,926978
2011/09/01,904897
2011/09/02,881253
2011/09/03,855917
2011/09/04,831480
2011/09/05,809774
2011/09/06,786552
2011/09/07,761673
2011/09/08,734969
2011/09/09,706234
2011/09/10,675209
2011/09/11,641560
2011/09/12,604851
2011/09/13,573682
2011/09/14,552526
2011/09/15,529808
2011/09/16,505317
2011/09/17,478783
2011/09/18,449842
2011/09/19,417996
2011/09/20,382519
2011/09/21,342285
2011/09/22,315631
2011/09/23,308291
2011/09/24,300539
2011/09/25,292342
2011/09/26,283663
2011/09/27,274444
2011/09/28,264703
2011/09/29,254403
2011/09/30,243473
2011/10/01,231823
2011/10/02,219340
2011/10/03,205872
2011/10/04,193416
2011/10/05,189860
2011/10/06,186194
2011/10/07,182411
2011/10/08,178504
2011/10/09,174464
2011/10/10,170282
2011/10/11,165948
2011/10/12,161448
2011/10/13,156769
2011/10/14,162315
2011/10/15,168492
2011/10/16,174426
2011/10/17,181067
2011/10/18,190361
2011/10/19,199100
2011/10/20,207352
2011/10/21,215175
2011/10/22,222613
2011/10/23,229704
2011/10/24,236479
2011/10/25,242965
2011/10/26,249183
2011/10/27,255154
2011/10/28,260895
2011/10/29,266420
2011/10/30,271234
2011/10/31,287422
2011/11/01,304358
2011/11/02,319677
2011/11/03,333599
2011/11/04,346294
2011/11/05,357892
2011/11/06,368498
2011/11/07,378193
2011/11/08,387048
2011/11/09,395118
2011/11/10,402450
2011/11/11,409085
2011/11/12,415055
2011/11/13,420426
2011/11/14,427535
2011/11/15,434253
2011/11/16,440446
2011/11/17,446138
2011/11/18,451347
2011/11/19,456089
2011/11/20,460380
2011/11/21,464231
2011/11/22,467653
2011/11/23,470657
2011/11/24,473249
2011/11/25,475436
2011/11/26,477225
2011/11/27,478619
2011/11/28,480209
2011/11/29,482895
2011/11/30,487210
2011/12/01,491012
2011/12/02,494313
2011/12/03,497124
2011/12/04,499453
2011/12/05,501306
2011/12/06,502689
2011/12/07,503605
2011/12/08,504057
2011/12/09,504047
2011/12/10,503574
2011/12/11,502637
2011/12/12,501346
2011/12/13,498627
2011/12/14,495533
2011/12/15,492059
2011/12/16,488195
2011/12/17,483933
2011/12/18,479262
2011/12/19,474169
2011/12/20,468642
2011/12/21,462664
2011/12/22,456217
2011/12/23,449283
2011/12/24,441836
2011/12/25,433852
2011/12/26,425373
2011/12/27,419058
2011/12/28,412311
2011/12/29,405110
2011/12/30,397430
2011/12/31,389244
2012/01/01,380519
2012/01/02,371216
2012/01/03,361291
2012/01/04,350691
2012/01/05,339352
2012/01/06,327199
2012/01/07,314137
2012/01/08,299854
2012/01/09,284202
2012/01/10,267282
2012/01/11,248834
2012/01/12,242928
2012/01/13,237300
2012/01/14,231434
2012/01/15,225312
2012/01/16,218912
2012/01/17,212209
2012/01/18,205173
2012/01/19,197770
2012/01/20,189956
2012/01/21,181677
2012/01/22,173830
2012/01/23,165782
2012/01/24,157241
2012/01/25,148122
2012/01/26,138313
2012/01/27,127652
2012/01/28,115907
2012/01/29,118224
2012/01/30,120849
2012/01/31,123374
2012/02/01,125806
2012/02/02,128150
2012/02/03,130411
2012/02/04,134290
2012/02/05,139770
2012/02/06,144936
2012/02/07,149823
2012/02/08,154455
2012/02/09,158857
2012/02/10,163045
2012/02/11,167037
2012/02/12,170826
2012/02/13,174420
2012/02/14,177845
2012/02/15,181109
2012/02/16,184222
2012/02/17,187190
2012/02/18,189951
2012/02/19,192535
2012/02/20,194999
2012/02/21,197348
2012/02/22,199585
2012/02/23,201715
2012/02/24,203741
2012/02/25,205666
2012/02/26,207493
2012/02/27,208583
2012/02/28,207984
2012/02/29,207189
2012/03/01,206196
2012/03/02,207336
2012/03/03,210481
2012/03/04,213197
2012/03/05,215501
2012/03/06,217406
2012/03/07,218922
2012/03/08,220058
2012/03/09,220820
2012/03/10,221210
2012/03/11,221659
2012/03/12,223597
2012/03/13,225262
2012/03/14,226660
2012/03/15,227797
2012/03/16,228708
2012/03/17,229376
2012/03/18,229790
2012/03/19,229949
2012/03/20,229856
2012/03/21,229509
2012/03/22,228908
2012/03/23,228050
2012/03/24,226932
2012/03/25,225595
2012/03/26,224137
2012/03/27,222415
2012/03/28,220423
2012/03/29,221657
2012/03/30,224031
2012/03/31,225905
2012/04/01,227291
2012/04/02,228198
2012/04/03,228631
2012/04/04,228594
2012/04/05,228085
2012/04/06,227103
2012/04/07,226542
2012/04/08,228377
2012/04/09,229893
2012/04/10,231098
2012/04/11,231996
2012/04/12,232124
2012/04/13,230880
2012/04/14,229399
2012/04/15,227676
2012/04/16,225706
2012/04/17,223483
2012/04/18,220998
2012/04/19,218243
2012/04/20,215207
2012/04/21,213789
2012/04/22,212483
2012/04/23,210998
2012/04/24,209330
2012/04/25,207475
2012/04/26,205429
2012/04/27,202411
2012/04/28,199080
2012/04/29,195589
2012/04/30,191932
2012/05/01,188098
2012/05/02,184075
2012/05/03,179852
2012/05/04,177068
2012/05/05,175319
2012/05/06,173506
2012/05/07,171626
2012/05/08,169676
2012/05/09,169004
2012/05/10,173506
2012/05/11,177546
2012/05/12,181156
2012/05/13,184361
2012/05/14,187182
2012/05/15,189635
2012/05/16,191736
2012/05/17,193495
2012/05/18,194850
2012/05/19,195824
2012/05/20,196473
2012/05/21,196800
2012/05/22,196808
2012/05/23,196496
2012/05/24,194684
2012/05/25,190636
2012/05/26,186378
2012/05/27,181896
2012/05/28,177171
2012/05/29,172185
2012/05/30,166914
2012/05/31,164536
2012/06/01,163603
2012/06/02,162637
2012/06/03,161638
2012/06/04,160606
2012/06/05,159540
2012/06/06,158439
2012/06/07,157301
2012/06/08,156132
2012/06/09,154931
2012/06/10,153696
2012/06/11,152427
2012/06/12,151123
2012/06/13,149783
2012/06/14,148433
2012/06/15,147058
2012/06/16,145645
2012/06/17,144194
2012/06/18,142703
2012/06/19,141171
2012/06/20,139649
2012/06/21,140440
2012/06/22,141045
2012/06/23,141465
2012/06/24,141702
2012/06/25,141757
2012/06/26,141631
2012/06/27,143452
2012/06/28,145271
2012/06/29,147034
2012/06/30,148742
2012/07/01,150399
2012/07/02,152005
2012/07/03,153561
2012/07/04,155483
2012/07/05,157732
2012/07/06,159901
2012/07/07,161994
2012/07/08,164013
2012/07/09,165961
2012/07/10,167840
2012/07/11,169604
2012/07/12,170917
2012/07/13,172135
2012/07/14,173258
2012/07/15,174288
2012/07/16,175227
2012/07/17,177460
2012/07/18,182713
2012/07/19,187600
2012/07/20,192149
2012/07/21,196383
2012/07/22,200323
2012/07/23,203986
2012/07/24,207386
2012/07/25,210536
2012/07/26,212169
2012/07/27,212867
2012/07/28,213267
2012/07/29,213369
2012/07/30,216932
2012/07/31,225076
2012/08/01,232343
2012/08/02,238814
2012/08/03,244551
2012/08/04,249606
2012/08/05,254019
2012/08/06,257823
2012/08/07,264049
2012/08/08,271323
2012/08/09,278245
2012/08/10,284838
2012/08/11,291127
2012/08/12,300811
2012/08/13,314232
2012/08/14,326786
2012/08/15,338570
2012/08/16,349662
2012/08/17,360125
2012/08/18,370014
2012/08/19,379372
2012/08/20,388239
2012/08/21,396647
2012/08/22,404282
2012/08/23,409511
2012/08/24,414246
2012/08/25,429982
2012/08/26,445574
2012/08/27,459864
2012/08/28,472970
2012/08/29,484988
2012/08/30,495997
2012/08/31,506063
2012/09/01,515242
2012/09/02,523579
2012/09/03,531116
2012/09/04,537884
2012/09/05,543863
2012/09/06,551073
2012/09/07,567678
2012/09/08,582766
2012/09/09,596453
2012/09/10,608832
2012/09/11,619982
2012/09/12,629968
2012/09/13,638846
2012/09/14,646660
2012/09/15,653449
2012/09/16,659245
2012/09/17,664072
2012/09/18,669302
2012/09/19,677137
2012/09/20,690896
2012/09/21,703478
2012/09/22,714946
2012/09/23,725352
2012/09/24,734742
2012/09/25,743154
2012/09/26,750621
2012/09/27,757171
2012/09/28,762827
2012/09/29,767610
2012/09/30,771535
2012/10/01,774616
2012/10/02,777267
2012/10/03,786060
2012/10/04,794448
2012/10/05,801704
2012/10/06,807857
2012/10/07,812932
2012/10/08,816950
2012/10/09,819926
2012/10/10,821872
2012/10/11,822794
2012/10/12,822697
2012/10/13,821579
2012/10/14,819437
2012/10/15,817874
2012/10/16,817853
2012/10/17,817514
2012/10/18,816295
2012/10/19,814193
2012/10/20,811201
2012/10/21,807308
2012/10/22,802503
2012/10/23,796767
2012/10/24,790081
2012/10/25,782421
2012/10/26,773758
2012/10/27,764057
2012/10/28,756845
2012/10/29,752028
2012/10/30,753845
2012/10/31,754606
2012/11/01,754315
2012/11/02,752971
2012/11/03,750568
2012/11/04,747096
2012/11/05,742539
2012/11/06,736878
2012/11/07,730087
2012/11/08,722134
2012/11/09,712981
2012/11/10,706165
2012/11/11,701529
2012/11/12,696507
2012/11/13,692057
2012/11/14,686580
2012/11/15,680053
2012/11/16,672445
2012/11/17,663718
2012/11/18,653827
2012/11/19,642720
2012/11/20,630331
2012/11/21,616584
2012/11/22,601384
2012/11/23,596199
2012/11/24,591046
2012/11/25,585121
2012/11/26,579380
2012/11/27,573934
2012/11/28,567570
2012/11/29,560255
2012/11/30,551953
2012/12/01,542618
2012/12/02,532196
2012/12/03,520621
2012/12/04,507814
2012/12/05,496569
2012/12/06,493766
2012/12/07,490387
2012/12/08,486423
2012/12/09,481857
2012/12/10,476239
2012/12/11,468790
2012/12/12,460732
2012/12/13,452030
2012/12/14,442649
2012/12/15,432542
2012/12/16,421659
2012/12/17,409937
2012/12/18,398184
2012/12/19,393007
2012/12/20,387435
2012/12/21,381450
2012/12/22,375033
2012/12/23,368160
2012/12/24,360807
2012/12/25,352942
2012/12/26,343877
2012/12/27,338960
2012/12/28,333950
2012/12/29,328845
2012/12/30,323638
2012/12/31,318326
2013/01/01,320304
2013/01/02,322756
2013/01/03,325181
2013/01/04,327579
2013/01/05,329951
2013/01/06,332299
2013/01/07,334621
2013/01/08,333252
2013/01/09,330674
2013/01/10,328019
2013/01/11,325285
2013/01/12,322469
2013/01/13,319569
2013/01/14,316608
2013/01/15,314039
2013/01/16,311400
2013/01/17,308688
2013/01/18,305901
2013/01/19,303038
2013/01/20,300095
2013/01/21,297071
2013/01/22,293963
2013/01/23,291358
2013/01/24,295415
2013/01/25,299400
2013/01/26,303315
2013/01/27,307163
2013/01/28,313733
2013/01/29,319995
2013/01/30,325966
2013/01/31,331662
2013/02/01,337097
2013/02/02,342283
2013/02/03,347232
2013/02/04,351953
2013/02/05,352769
2013/02/06,352598
2013/02/07,352427
2013/02/08,352254
2013/02/09,352079
2013/02/10,351750
2013/02/11,350792
2013/02/12,349819
2013/02/13,348831
2013/02/14,347828
2013/02/15,346809
2013/02/16,345775
2013/02/17,344725
2013/02/18,353963
2013/02/19,363444
2013/02/20,372578
2013/02/21,381390
2013/02/22,389902
2013/02/23,398134
2013/02/24,405626
2013/02/25,412267
2013/02/26,418751
2013/02/27,425083
2013/02/28,431270
2013/03/01,446637
2013/03/02,501392
2013/03/03,549955
2013/03/04,593848
2013/03/05,634041
2013/03/06,671199
2013/03/07,705802
2013/03/08,738209
2013/03/09,768697
2013/03/10,797549
2013/03/11,824924
2013/03/12,850841
2013/03/13,875430
2013/03/14,914955
2013/03/15,963230
2013/03/16,1008129
2013/03/17,1050086
2013/03/18,1089441
2013/03/19,1126466
2013/03/20,1161385
2013/03/21,1194381
2013/03/22,1225611
2013/03/23,1255207
2013/03/24,1324178
2013/03/25,1475376
2013/03/26,1607090
2013/03/27,1722037
2013/03/28,1826046
2013/03/29,1920895
2013/03/30,2007883
2013/03/31,2087991
2013/04/01,2161986
2013/04/02,2230475
2013/04/03,2293952
2013/04/04,2352822
2013/04/05,2423226
2013/04/06,2526499
2013/04/07,2621567
2013/04/08,2711968
2013/04/09,2798086
2013/04/10,2878277
2013/04/11,2953023
2013/04/12,3022728
2013/04/13,3087734
2013/04/14,3148331
2013/04/15,3204770
2013/04/16,3257267
2013/04/17,3321596
2013/04/18,3427443
2013/04/19,3525530
2013/04/20,3616489
2013/04/21,3700845
2013/04/22,3779040
2013/04/23,3850125
2013/04/24,3910624
2013/04/25,3965714
2013/04/26,4015615
2013/04/27,4060520
2013/04/28,4100593
2013/04/29,4135974
2013/04/30,4203084
2013/05/01,4273705
2013/05/02,4337430
2013/05/03,4394560
2013/05/04,4445347
2013/05/05,4490009
2013/05/06,4533001
2013/05/07,4574842
2013/05/08,4611353
2013/05/09,4642661
2013/05/10,4668870
2013/05/11,4690065
2013/05/12,4714220
2013/05/13,4767904
2013/05/14,4814574
2013/05/15,4854432
2013/05/16,4887645
2013/05/17,4914349
2013/05/18,4934647
2013/05/19,4960435
2013/05/20,4980809
2013/05/21,4995489
2013/05/22,5004525
2013/05/23,5007947
2013/05/24,5005767
2013/05/25,5006734
2013/05/26,5027426
2013/05/27,5040956
2013/05/28,5047382
2013/05/29,5046732
2013/05/30,5046336
2013/05/31,5057770
2013/06/01,5063269
2013/06/02,5062853
2013/06/03,5056521
2013/06/04,5044251
2013/06/05,5074925
2013/06/06,5205155
2013/06/07,5320497
2013/06/08,5421900
2013/06/09,5510136
2013/06/10,5585826
2013/06/11,5649477
2013/06/12,5712936
2013/06/13,5772221
2013/06/14,5821094
2013/06/15,5859814
2013/06/16,5903692
2013/06/17,6126009
2013/06/18,6324158
2013/06/19,6500350
2013/06/20,6656328
2013/06/21,6793486
2013/06/22,6939695
2013/06/23,7103954
2013/06/24,7253625
2013/06/25,7389595
2013/06/26,7512607
2013/06/27,7623289
2013/06/28,7722170
2013/06/29,7847196
2013/06/30,8015110
2013/07/01,8166628
2013/07/02,8302649
2013/07/03,8423923
2013/07/04,8540495
2013/07/05,8662690
2013/07/06,8772683
2013/07/07,8870930
2013/07/08,8957816
2013/07/09,9033669
2013/07/10,9098765
2013/07/11,9380712
2013/07/12,9640131
2013/07/13,9875669
2013/07/14,10088998
2013/07/15,10281502
2013/07/16,10465168
2013/07/17,10655924
2013/07/18,10829862
2013/07/19,10987779
2013/07/20,11130359
2013/07/21,11258182
2013/07/22,11414214
2013/07/23,11756021
2013/07/24,12067867
2013/07/25,12352020
2013/07/26,12610353
2013/07/27,12844424
2013/07/28,13055537
2013/07/29,13269303
2013/07/30,13468736
2013/07/31,13649038
2013/08/01,13810957
2013/08/02,13955133
2013/08/03,14207236
2013/08/04,14599801
2013/08/05,14957468
2013/08/06,15282687
2013/08/07,15577490
2013/08/08,15843577
2013/08/09,16082371
2013/08/10,16301732
2013/08/11,16521509
2013/08/12,16718128
2013/08/13,16998174
2013/08/14,17889667
2013/08/15,18697375
2013/08/16,19431749
2013/08/17,20100828
2013/08/18,20710942
2013/08/19,21267166
2013/08/20,21773630
2013/08/21,22233735
2013/08/22,22650306
2013/08/23,23033349
2013/08/24,23664599
2013/08/25,24825702
2013/08/26,25880119
2013/08/27,26840427
2013/08/28,27716410
2013/08/29,28515839
2013/08/30,29244993
2013/08/31,29909013
2013/09/01,30512150
2013/09/02,31057953
2013/09/03,31586330
2013/09/04,32999412
2013/09/05,34627123
2013/09/06,36112176
2013/09/07,37471538
2013/09/08,38718448
2013/09/09,39863461
2013/09/10,40915132
2013/09/11,41880494
2013/09/12,42765391
2013/09/13,43574727
2013/09/14,44332252
2013/09/15,46525429
2013/09/16,48531300
2013/09/17,50372246
2013/09/18,52065765
2013/09/19,53625824
2013/09/20,55063770
2013/09/21,56388945
2013/09/22,57609131
2013/09/23,58730872
2013/09/24,59759713
2013/09/25,61336731
2013/09/26,64123331
2013/09/27,66689889
2013/09/28,69070210
2013/09/29,71258649
2013/09/30,73272401
2013/10/01,75125515
2013/10/02,76829615
2013/10/03,78394419
2013/10/04,79828119
2013/10/05,81137666
2013/10/06,83051382
2013/10/07,86191992
2013/10/08,89065871
2013/10/09,91815108
2013/10/10,94346427
2013/10/11,96675765
2013/10/12,98817405
2013/10/13,100783314
2013/10/14,102583596
2013/10/15,104226834
2013/10/16,107221878
2013/10/17,112905170
2013/10/18,118071964
2013/10/19,122787480
2013/10/20,127127389
2013/10/21,131204921
2013/10/22,134955029
2013/10/23,138404331
2013/10/24,141574814
2013/10/25,144484834
2013/10/26,153582973
2013/10/27,163082232
2013/10/28,171686145
2013/10/29,179523491
2013/10/30,186690836
2013/10/31,193262738
2013/11/01,199366527
2013/11/02,205057912
2013/11/03,210302254
2013/11/04,215132248
2013/11/05,220640816
2013/11/06,231498364
2013/11/07,241410741
2013/11/08,250490181
2013/11/09,258824355
2013/11/10,266483195
2013/11/11,273581562
2013/11/12,280364526
2013/11/13,286622691
2013/11/14,292389759
2013/11/15,297694270
2013/11/16,302560556
2013/11/17,308430707
2013/11/18,317128879
2013/11/19,325121037
2013/11/20,332458103
2013/11/21,339182591
2013/11/22,345463450
2013/11/23,351437783
2013/11/24,356903405
2013/11/25,361883366
2013/11/26,366397469
2013/11/27,370462744
2013/11/28,374093823
2013/11/29,378273247
2013/11/30,385146433
2013/12/01,391379942
2013/12/02,397003905
2013/12/03,402477841
2013/12/04,407541269
2013/12/05,412081452
2013/12/06,416115518
2013/12/07,419658061
2013/12/08,422721440
2013/12/09,425316008
2013/12/10,430083510
2013/12/11,440541867
2013/12/12,450017833
2013/12/13,458579366
2013/12/14,467009503
2013/12/15,474631816
2013/12/16,481484671
2013/12/17,487600512
2013/12/18,493006767
2013/12/19,497726560
2013/12/20,501779262
2013/12/21,512417311
2013/12/22,528167184
2013/12/23,542422791
2013/12/24,555704640
2013/12/25,568389444
2013/12/26,579890839
2013/12/27,590278004
2013/12/28,599608850
2013/12/29,607932015
2013/12/30,615288396
2013/12/31,621712311
2014/01/01,627232411
2014/01/02,642633793
2014/01/03,657149030
2014/01/04,670651966
2014/01/05,683527833
2014/01/06,695092984
2014/01/07,705411890
2014/01/08,714538547
2014/01/09,722518134
2014/01/10,729388302
2014/01/11,735180152
2014/01/12,739919007
2014/01/13,758609820
2014/01/14,779666487
2014/01/15,800121837
2014/01/16,818671329
2014/01/17,835441921
2014/01/18,850538848
2014/01/19,864049842
2014/01/20,876048283
2014/01/21,886595583
2014/01/22,895743005
2014/01/23,903533066
2014/01/24,919981794
2014/01/25,948413405
2014/01/26,974371122
2014/01/27,998047991
2014/01/28,1019602920
2014/01/29,1039167960
2014/01/30,1056853630
2014/01/31,1072752887
2014/02/01,1086944124
2014/02/02,1099493480
2014/02/03,1111097761
2014/02/04,1123951880
2014/02/05,1147643571
2014/02/06,1176938526
2014/02/07,1203695854
2014/02/08,1228081433
2014/02/09,1250234054
2014/02/10,1270270546
2014/02/11,1288289647
2014/02/12,1304374967
2014/02/13,1318597278
2014/02/14,1331016301
2014/02/15,1342628459
2014/02/16,1354476425
2014/02/17,1387424873
2014/02/18,1417742911
2014/02/19,1445257657
2014/02/20,1470126518
2014/02/21,1492481763
2014/02/22,1512434857
2014/02/23,1530079778
2014/02/24,1545495587
2014/02/25,1558748421
2014/02/26,1569893060
2014/02/27,1579768790
2014/02/28,1602907145
2014/03/01,1641933565
2014/03/02,1677211377
2014/03/03,1708972741
2014/03/04,1737410518
2014/03/05,1762685577
2014/03/06,1784932276
2014/03/07,1804262639
2014/03/08,1820769553
2014/03/09,1834529235
2014/03/10,1847878045
2014/03/11,1862872939
2014/03/12,1875523777
2014/03/13,1902746668
2014/03/14,1928238514
2014/03/15,1950572341
2014/03/16,1969855565
2014/03/17,1986177041
2014/03/18,1999609295
