Date,price14smaUSD
2021/04/09,57761
2021/04/10,58096
2021/04/11,58378
2021/04/12,58607
2021/04/13,58878
2021/04/14,59217
2021/04/15,59505
2021/04/16,59681
2021/04/17,59850
2021/04/18,59734
2021/04/19,59613
2021/04/20,59403
2021/04/21,59294
2021/04/22,59054
2021/04/23,58460
2021/04/24,57760
2021/04/25,57036
2021/04/26,56529
2021/04/27,55988
2021/04/28,55370
2021/04/29,54727
2021/04/30,54264
2021/05/01,54013
2021/05/02,54069
2021/05/03,54178
2021/05/04,54163
2021/05/05,54193
2021/05/06,54418
2021/05/07,54913
2021/05/08,55517
2021/05/09,56111
2021/05/10,56451
2021/05/11,56542
2021/05/12,56626
2021/05/13,56337
2021/05/14,55975
2021/05/15,55338
2021/05/16,54687
2021/05/17,53717
2021/05/18,52923
2021/05/19,51728
2021/05/20,50503
2021/05/21,49241
2021/05/22,47740
2021/05/23,46104
2021/05/24,44622
2021/05/25,43353
2021/05/26,42159
2021/05/27,41371
2021/05/28,40402
2021/05/29,39430
2021/05/30,38555
2021/05/31,37970
2021/06/01,37428
2021/06/02,37296
2021/06/03,37204
2021/06/04,37060
2021/06/05,36995
2021/06/06,37057
2021/06/07,36976
2021/06/08,36604
2021/06/09,36289
2021/06/10,36159
2021/06/11,36185
2021/06/12,36218
2021/06/13,36281
2021/06/14,36531
2021/06/15,36789
2021/06/16,36941
2021/06/17,36946
2021/06/18,36938
2021/06/19,36877
2021/06/20,36815
2021/06/21,36621
2021/06/22,36559
2021/06/23,36482
2021/06/24,36250
2021/06/25,35992
2021/06/26,35689
2021/06/27,35453
2021/06/28,35083
2021/06/29,34750
2021/06/30,34429
2021/07/01,34081
2021/07/02,33815
2021/07/03,33711
2021/07/04,33724
2021/07/05,33790
2021/07/06,33943
2021/07/07,34001
2021/07/08,33940
2021/07/09,33925
2021/07/10,34084
2021/07/11,34136
2021/07/12,34081
2021/07/13,33889
2021/07/14,33714
2021/07/15,33598
2021/07/16,33489
2021/07/17,33293
2021/07/18,33042
2021/07/19,32834
2021/07/20,32526
2021/07/21,32284
2021/07/22,32229
2021/07/23,32180
2021/07/24,32190
2021/07/25,32230
2021/07/26,32557
2021/07/27,32901
2021/07/28,33426
2021/07/29,33979
2021/07/30,34541
2021/07/31,35260
2021/08/01,35956
2021/08/02,36557
2021/08/03,37173
2021/08/04,37712
2021/08/05,38232
2021/08/06,38865
2021/08/07,39556
2021/08/08,40269
2021/08/09,40739
2021/08/10,41305
2021/08/11,41750
2021/08/12,42112
2021/08/13,42578
2021/08/14,42969
2021/08/15,43319
2021/08/16,43842
2021/08/17,44377
2021/08/18,44835
2021/08/19,45249
2021/08/20,45707
2021/08/21,46099
2021/08/22,46424
2021/08/23,46781
2021/08/24,47018
2021/08/25,47173
2021/08/26,47346
2021/08/27,47458
2021/08/28,47586
2021/08/29,47744
2021/08/30,47827
2021/08/31,47922
2021/09/01,48104
2021/09/02,48422
2021/09/03,48574
2021/09/04,48648
2021/09/05,48752
2021/09/06,48888
2021/09/07,48966
2021/09/08,48827
2021/09/09,48759
2021/09/10,48632
2021/09/11,48381
2021/09/12,48166
2021/09/13,47933
2021/09/14,47842
2021/09/15,47834
2021/09/16,47709
2021/09/17,47544
2021/09/18,47412
2021/09/19,47227
2021/09/20,46720
2021/09/21,46182
2021/09/22,45913
2021/09/23,45746
2021/09/24,45547
2021/09/25,45347
2021/09/26,45145
2021/09/27,45054
2021/09/28,44764
2021/09/29,44357
2021/09/30,44026
2021/10/01,43913
2021/10/02,43886
2021/10/03,43906
2021/10/04,44152
2021/10/05,44688
2021/10/06,45417
2021/10/07,46153
2021/10/08,46959
2021/10/09,47829
2021/10/10,48710
2021/10/11,49647
2021/10/12,50696
2021/10/13,51706
2021/10/14,52734
2021/10/15,53716
2021/10/16,54679
2021/10/17,55597
2021/10/18,56575
2021/10/19,57481
2021/10/20,58346
2021/10/21,59061
2021/10/22,59619
2021/10/23,60072
2021/10/24,60471
2021/10/25,60897
2021/10/26,61305
2021/10/27,61559
2021/10/28,61741
2021/10/29,61869
2021/10/30,61891
2021/10/31,61909
2021/11/01,61872
2021/11/02,61858
2021/11/03,61715
2021/11/04,61532
2021/11/05,61479
2021/11/06,61470
2021/11/07,61568
2021/11/08,61790
2021/11/09,62161
2021/11/10,62679
2021/11/11,63015
2021/11/12,63202
2021/11/13,63374
2021/11/14,63615
2021/11/15,63889
2021/11/16,63776
2021/11/17,63563
2021/11/18,63365
2021/11/19,63056
2021/11/20,62891
2021/11/21,62677
2021/11/22,62079
2021/11/23,61318
2021/11/24,60599
2021/11/25,60119
2021/11/26,59530
2021/11/27,58861
2021/11/28,58155
2021/11/29,57614
2021/11/30,57360
2021/12/01,57183
2021/12/02,57015
2021/12/03,56922
2021/12/04,56239
2021/12/05,55523
2021/12/06,54912
2021/12/07,54491
2021/12/08,54030
2021/12/09,53381
2021/12/10,52833
2021/12/11,52389
2021/12/12,52028
2021/12/13,51362
2021/12/14,50631
