Date,hashrate30mom
2011/09/04,-539790293743
2011/09/05,491361091289
2011/09/06,1509428108325
2011/09/07,1118190687714
2011/09/08,-1557068450317
2011/09/09,-2688514595679
2011/09/10,-25210746478
2011/09/11,-352655295475
2011/09/12,-1817178401649
2011/09/13,696799442005
2011/09/14,-279950396994
2011/09/15,857493573111
2011/09/16,-744042310624
2011/09/17,-2521669001071
2011/09/18,1318686426820
2011/09/19,-296958399937
2011/09/20,-2124097311177
2011/09/21,-2812200281067
2011/09/22,-2093610630863
2011/09/23,-413458355199
2011/09/24,-902983700372
2011/09/25,-1048100385542
2011/09/26,-276820015698
2011/09/27,1394354776004
2011/09/28,256126916223
2011/09/29,-1461128467900
2011/09/30,-2783896929645
2011/10/01,-1673623300403
2011/10/02,-1500708546494
2011/10/03,-1866922558943
2011/10/04,-751529201473
2011/10/05,-2313311814426
2011/10/06,-1359517147433
2011/10/07,-2601707391161
2011/10/08,-213428038595
2011/10/09,-2235203005061
2011/10/10,-2606971166363
2011/10/11,-2814344701193
2011/10/12,-1546696389644
2011/10/13,-4237559186131
2011/10/14,-3587178313011
2011/10/15,-2306042665866
2011/10/16,-2593451007779
2011/10/17,-2196736589726
2011/10/18,-4867368591878
2011/10/19,-3042290074422
2011/10/20,-2590476893879
2011/10/21,-3465066018996
2011/10/22,-5151852377773
2011/10/23,-4960699759326
2011/10/24,-2798572700974
2011/10/25,-2640451494484
2011/10/26,-2507833724397
2011/10/27,-3812695966977
2011/10/28,-4174011926600
2011/10/29,-3009679315504
2011/10/30,-3354321862350
2011/10/31,-2704178428317
2011/11/01,-3228220077978
2011/11/02,-2214701032248
2011/11/03,-2719852958009
2011/11/04,-2572859519542
2011/11/05,-2778332674871
2011/11/06,-1918348774621
2011/11/07,-3302702941451
2011/11/08,-1743607102042
2011/11/09,-870202706047
2011/11/10,22831901206
2011/11/11,-1847096645280
2011/11/12,-203988914207
2011/11/13,-462209579531
2011/11/14,-1940149642911
2011/11/15,142444357146
2011/11/16,25734537680
2011/11/17,-573314539818
2011/11/18,-1373454629964
2011/11/19,-455319516729
2011/11/20,-2246720115578
2011/11/21,457479539623
2011/11/22,401886684322
2011/11/23,-100237996743
2011/11/24,-2331647520937
2011/11/25,-1567390178335
2011/11/26,-760697354703
2011/11/27,-322748967603
2011/11/28,-1309910064187
2011/11/29,274827997857
2011/11/30,18215326569
2011/12/01,1284010845161
2011/12/02,429305961886
2011/12/03,-768063604880
2011/12/04,-134522478265
2011/12/05,-863743749548
2011/12/06,-12622391165
2011/12/07,509787805150
2011/12/08,-350491251526
2011/12/09,-1315308607809
2011/12/10,-702386140459
2011/12/11,51448340819
2011/12/12,66665176152
2011/12/13,-1391592284242
2011/12/14,-172898734779
2011/12/15,-1797450634208
2011/12/16,-1688719334498
2011/12/17,-638069278476
2011/12/18,729411356904
2011/12/19,245923572430
2011/12/20,1212923112856
2011/12/21,214729274791
2011/12/22,240953815217
2011/12/23,541705275650
2011/12/24,861686005963
2011/12/25,1649327548253
2011/12/26,3017127395161
2011/12/27,2479502662084
2011/12/28,1396955960201
2011/12/29,982187103508
2011/12/30,-481432995997
2011/12/31,-644579520173
2012/01/01,-806083410097
2012/01/02,977415662916
2012/01/03,1391656296921
2012/01/04,896958879002
2012/01/05,-684158980084
2012/01/06,1265023451484
2012/01/07,2278112728232
2012/01/08,1686849629579
2012/01/09,1549140576031
2012/01/10,1753555812485
2012/01/11,1273279908180
2012/01/12,2998062622810
2012/01/13,150012380481
2012/01/14,1710754611542
2012/01/15,2493253806701
2012/01/16,1875431257401
2012/01/17,1669234167548
2012/01/18,647350125033
2012/01/19,35107515458
2012/01/20,256242770730
2012/01/21,2176138689978
2012/01/22,1003091281540
2012/01/23,2278024175940
2012/01/24,378935010990
2012/01/25,-579385742418
2012/01/26,-872293661025
2012/01/27,638730165175
2012/01/28,865774246330
2012/01/29,2836671681927
2012/01/30,2132893316328
2012/01/31,2104123035630
2012/02/01,700260575659
2012/02/02,315919028092
2012/02/03,1847593289402
2012/02/04,2149862383167
2012/02/05,519817235135
2012/02/06,-176783815158
2012/02/07,-150664013564
2012/02/08,-631371557268
2012/02/09,165654787554
2012/02/10,1044850488969
2012/02/11,-728444358720
2012/02/12,2375785353142
2012/02/13,1212685301930
2012/02/14,-379530245358
2012/02/15,-327238893271
2012/02/16,-632764200894
2012/02/17,435096878394
2012/02/18,2826053407225
2012/02/19,2922552449424
2012/02/20,188364057775
2012/02/21,-879737465401
2012/02/22,-72280822410
2012/02/23,1832497504183
2012/02/24,169636102209
2012/02/25,2721640827227
2012/02/26,1732947668294
2012/02/27,884605607535
2012/02/28,410413122506
2012/02/29,1049573276558
2012/03/01,148674503199
2012/03/02,1139055009774
2012/03/03,-1029978631125
2012/03/04,-1512946312764
2012/03/05,-10788386129
2012/03/06,691868016354
2012/03/07,666475877226
2012/03/08,2047411177974
2012/03/09,2312761755296
2012/03/10,3436439467453
2012/03/11,112396264452
2012/03/12,2140702965367
2012/03/13,1112700107696
2012/03/14,590632101953
2012/03/15,316576262762
2012/03/16,1193176233922
2012/03/17,2451054495845
2012/03/18,2759249354394
2012/03/19,464014643478
2012/03/20,-428790477907
2012/03/21,1673685822324
2012/03/22,2982506779988
2012/03/23,-214329134485
2012/03/24,719736811187
2012/03/25,3016350843478
2012/03/26,24926431932
2012/03/27,383826910293
2012/03/28,995379744623
2012/03/29,1074447611760
2012/03/30,-254044667723
2012/03/31,2286641733857
2012/04/01,1612766291033
2012/04/02,2312518725707
2012/04/03,754879069210
2012/04/04,1036223499124
2012/04/05,-989513574924
2012/04/06,-732378475655
2012/04/07,-1012859056522
2012/04/08,-613434650157
2012/04/09,-692369765500
2012/04/10,1209466287690
2012/04/11,348817259590
2012/04/12,-740336819282
2012/04/13,-1122275055875
2012/04/14,796711321816
2012/04/15,-806489391529
2012/04/16,-1970557055633
2012/04/17,-1373037788464
2012/04/18,-1528878666412
2012/04/19,205891264757
2012/04/20,503449768827
2012/04/21,-73726947443
2012/04/22,1628435837293
2012/04/23,-207670907037
2012/04/24,-2808825167998
2012/04/25,-877980740914
2012/04/26,-246454386611
2012/04/27,-1137232383027
2012/04/28,-272986725552
2012/04/29,372604439375
2012/04/30,-229622479119
2012/05/01,1123142061995
2012/05/02,1301997435409
2012/05/03,1405149355184
2012/05/04,899670173496
2012/05/05,1945224911912
2012/05/06,2663463258005
2012/05/07,1851178375944
2012/05/08,2498842670982
2012/05/09,1173788004010
2012/05/10,1520832170824
2012/05/11,-1618614101978
2012/05/12,1160851209240
2012/05/13,1608110276848
2012/05/14,1807218678748
2012/05/15,2248337355053
2012/05/16,-58819203401
2012/05/17,-502591314523
2012/05/18,1566664345191
2012/05/19,951777704928
2012/05/20,-443702415675
2012/05/21,203979823343
2012/05/22,-1391087115970
2012/05/23,-1205613870472
2012/05/24,689288252745
2012/05/25,-1030457938859
2012/05/26,-549990465947
2012/05/27,1992689647439
2012/05/28,216593699539
2012/05/29,-1596754458047
2012/05/30,-2932134758698
2012/05/31,-1817995256955
2012/06/01,-1248941179507
2012/06/02,812350513678
2012/06/03,565922131359
2012/06/04,322735936213
2012/06/05,-1489407809176
2012/06/06,-47333370811
2012/06/07,-2695760476255
2012/06/08,-2229004046262
2012/06/09,-386938781138
2012/06/10,2502760680839
2012/06/11,606024576138
2012/06/12,-594157830960
2012/06/13,696477268760
2012/06/14,-247726709390
2012/06/15,2623603320703
2012/06/16,1755618926936
2012/06/17,1166249121501
2012/06/18,80248057253
2012/06/19,2458329121732
2012/06/20,-1000739622389
2012/06/21,1427024839173
2012/06/22,774092033736
2012/06/23,2850051238070
2012/06/24,3608994656892
2012/06/25,2004832384372
2012/06/26,391261005476
2012/06/27,2044521373684
2012/06/28,1707896868628
2012/06/29,2150357315293
2012/06/30,477895111707
2012/07/01,957631678036
2012/07/02,502478443527
2012/07/03,168601159530
2012/07/04,1574726934092
2012/07/05,1546979158567
2012/07/06,414904932263
2012/07/07,3149356354514
2012/07/08,2872084182404
2012/07/09,1425663256802
2012/07/10,255463796752
2012/07/11,-340184456182
2012/07/12,1262586982119
2012/07/13,962571425243
2012/07/14,2505239699290
2012/07/15,696945212170
2012/07/16,526869654971
2012/07/17,1721822926825
2012/07/18,2350710306109
2012/07/19,-729123272813
2012/07/20,2083896145815
2012/07/21,1699034720842
2012/07/22,2384536208358
2012/07/23,-48540024018
2012/07/24,1153465298987
2012/07/25,2255078826922
2012/07/26,3135156638715
2012/07/27,1732623995323
2012/07/28,3915289535348
2012/07/29,1465868239731
2012/07/30,6086353130955
2012/07/31,2928813600395
2012/08/01,521852696654
2012/08/02,2414992251222
2012/08/03,3308379894588
2012/08/04,3171088245328
2012/08/05,2194298773215
2012/08/06,238908993333
2012/08/07,883086944327
2012/08/08,2227488392299
2012/08/09,3737073433673
2012/08/10,3974042417229
2012/08/11,4560170257891
2012/08/12,3637056267334
2012/08/13,2977665504644
2012/08/14,4185752329907
2012/08/15,5119788907531
2012/08/16,3036530824123
2012/08/17,1057126095740
2012/08/18,1652735909013
2012/08/19,4102984500919
2012/08/20,7106807140307
2012/08/21,6408999421855
2012/08/22,2771929324859
2012/08/23,3566376404118
2012/08/24,3094081639796
2012/08/25,744529113471
2012/08/26,4540068530256
2012/08/27,2992973101817
2012/08/28,4211670382155
2012/08/29,1805954108410
2012/08/30,4750165288829
2012/08/31,4133853870850
2012/09/01,3866656754572
2012/09/02,1634311370853
2012/09/03,4776912174849
2012/09/04,1842296841012
2012/09/05,7056053280818
2012/09/06,7272128054494
2012/09/07,6439724770934
2012/09/08,3850794731837
2012/09/09,3029110785876
2012/09/10,3677217892471
2012/09/11,3788964407118
2012/09/12,1994241313675
2012/09/13,1673990355148
2012/09/14,3215762761644
2012/09/15,1783806315446
2012/09/16,4538220665362
2012/09/17,6665332766221
2012/09/18,6192851639677
2012/09/19,416293606377
2012/09/20,169590817698
2012/09/21,6428335137459
2012/09/22,6705674161447
2012/09/23,3682485101691
2012/09/24,5234452886668
2012/09/25,2286294581495
2012/09/26,231127717010
2012/09/27,2687513083041
2012/09/28,3952226312902
2012/09/29,3261768614675
2012/09/30,5428449728946
2012/10/01,1746393748199
2012/10/02,1188605487360
2012/10/03,873697605472
2012/10/04,3077717191886
2012/10/05,-847233599481
2012/10/06,-1094669837828
2012/10/07,-1382069769216
2012/10/08,2724346293045
2012/10/09,3570597615812
2012/10/10,2181455321478
2012/10/11,1334509466424
2012/10/12,3307818436793
2012/10/13,2711673406555
2012/10/14,98212799986
2012/10/15,3474731335603
2012/10/16,3417731317695
2012/10/17,568699767584
2012/10/18,-768435534000
2012/10/19,3075639703808
2012/10/20,1430350540081
2012/10/21,1978922439137
2012/10/22,-936605329058
2012/10/23,1399896554540
2012/10/24,765782830271
2012/10/25,-34321933435
2012/10/26,3931806366817
2012/10/27,6935466897591
2012/10/28,965180716718
2012/10/29,2590831504918
2012/10/30,1803606291268
2012/10/31,2399046821741
2012/11/01,2761837663668
2012/11/02,1942095383826
2012/11/03,3566908264602
2012/11/04,5245829223034
2012/11/05,4024831384998
2012/11/06,2349668238894
2012/11/07,633980378711
2012/11/08,3395416240476
2012/11/09,1737686064417
2012/11/10,3315880309431
2012/11/11,1127254025216
2012/11/12,1695920181186
2012/11/13,984912211823
2012/11/14,1648095320730
2012/11/15,-309597600271
2012/11/16,336851042750
2012/11/17,1818403970687
2012/11/18,1919811378405
2012/11/19,450923844702
2012/11/20,606415169637
2012/11/21,1162361263577
2012/11/22,2910241131261
2012/11/23,1564285916251
2012/11/24,4799847844827
2012/11/25,1582302019755
2012/11/26,-820110836528
2012/11/27,1127307403409
2012/11/28,2207185026268
2012/11/29,4253201881687
2012/11/30,342955339206
2012/12/01,3002402612648
2012/12/02,2826433079288
2012/12/03,1582167073923
2012/12/04,-3914722252184
2012/12/05,-5283558541833
2012/12/06,-1219371242730
2012/12/07,-2054299181372
2012/12/08,-2611611784080
2012/12/09,-1999039644167
2012/12/10,-2799803453960
2012/12/11,169458267413
2012/12/12,232365513051
2012/12/13,-207206777327
2012/12/14,-4818996107768
2012/12/15,-5381607197150
2012/12/16,-3470284331920
2012/12/17,-4311932291683
2012/12/18,-4310284935379
2012/12/19,1112397931263
2012/12/20,-5900205186006
2012/12/21,-4433458159532
2012/12/22,-3587578957596
2012/12/23,1223567609168
2012/12/24,-6003214487228
2012/12/25,-3274064778811
2012/12/26,-5584514744125
2012/12/27,-2018377275370
2012/12/28,-3131303636851
2012/12/29,-6576374894651
2012/12/30,-1312640610150
2012/12/31,-200239187279
2013/01/01,-1981823209115
2013/01/02,-2461818805191
2013/01/03,1768423331195
2013/01/04,2624377116844
2013/01/05,62184473171
2013/01/06,-1334664484393
2013/01/07,-1239052131882
2013/01/08,2317313925105
2013/01/09,-1725770082119
2013/01/10,-542925623700
2013/01/11,-2617677189920
2013/01/12,-3043644929395
2013/01/13,719361086520
2013/01/14,5241341358325
2013/01/15,2491561497312
2013/01/16,-191846779293
2013/01/17,-623018118381
2013/01/18,-4326599405505
2013/01/19,2533223720798
2013/01/20,1282560082070
2013/01/21,579754777449
2013/01/22,-3689472761956
2013/01/23,628457347873
2013/01/24,-493018171161
2013/01/25,454203414885
2013/01/26,-2989653558252
2013/01/27,-1757598942048
2013/01/28,-92091588877
2013/01/29,15667797420
2013/01/30,-2734684534914
2013/01/31,1495205226463
2013/02/01,2209289629617
2013/02/02,210479420417
2013/02/03,1076685472587
2013/02/04,4054535930574
2013/02/05,5778460757739
2013/02/06,2506172923183
2013/02/07,-656299556236
2013/02/08,3513042958255
2013/02/09,554882820695
2013/02/10,3936393161194
2013/02/11,8086786252070
2013/02/12,3230363280849
2013/02/13,1469153663287
2013/02/14,4672539215831
2013/02/15,7320856504057
2013/02/16,9253660386057
2013/02/17,12109972665699
2013/02/18,10228648726868
2013/02/19,7179402362309
2013/02/20,8305611924292
2013/02/21,12783077712596
2013/02/22,8395059476238
2013/02/23,9520383011743
2013/02/24,8356422487475
2013/02/25,12261412865122
2013/02/26,8382716439189
2013/02/27,11860029782621
2013/02/28,9941196661479
2013/03/01,8530885193526
2013/03/02,6386008114882
2013/03/03,7933059725025
2013/03/04,13690209577787
2013/03/05,10634604669140
2013/03/06,7117257778883
2013/03/07,5801250289091
2013/03/08,9525640117706
2013/03/09,11618165452160
2013/03/10,14409078545787
2013/03/11,15113721069113
2013/03/12,3780444432437
2013/03/13,6801298206042
2013/03/14,15983896822200
2013/03/15,17624275653188
2013/03/16,14096445178163
2013/03/17,19600676978884
2013/03/18,17544687465079
2013/03/19,14444070304430
2013/03/20,12313133550258
2013/03/21,23810591570507
2013/03/22,23538644209729
2013/03/23,17883868576078
2013/03/24,30300661277238
2013/03/25,21360224645921
2013/03/26,20367934359410
2013/03/27,12595270073103
2013/03/28,22369717457343
2013/03/29,24733992779547
2013/03/30,25767773648712
2013/03/31,23324328126871
2013/04/01,33289359261546
2013/04/02,28898599580993
2013/04/03,22644792950968
2013/04/04,20952983860921
2013/04/05,18052965546765
2013/04/06,29481914738664
2013/04/07,27921624910729
2013/04/08,27667086857724
2013/04/09,26026202102526
2013/04/10,31436013998035
2013/04/11,36854858265789
2013/04/12,29894183457997
2013/04/13,23254334329829
2013/04/14,19185941030728
2013/04/15,21027375414742
2013/04/16,21297182930534
2013/04/17,19884723518410
2013/04/18,26689391584743
2013/04/19,15218572759254
2013/04/20,12098714534494
2013/04/21,21872052231265
2013/04/22,20132791435402
2013/04/23,12681280231424
2013/04/24,22114768348408
2013/04/25,21127766636304
2013/04/26,33462643311341
2013/04/27,19465358550956
2013/04/28,12072002357227
2013/04/29,20908670557573
2013/04/30,24752848942818
2013/05/01,9529578436631
2013/05/02,8756073646223
2013/05/03,10363559264371
2013/05/04,19376785880231
2013/05/05,23592830093971
2013/05/06,25209698597191
2013/05/07,21473360813433
2013/05/08,22131125929180
2013/05/09,17886006152980
2013/05/10,13406756516262
2013/05/11,21662015633248
2013/05/12,27794332517994
2013/05/13,32631802138699
2013/05/14,29249938036572
2013/05/15,19739780351281
2013/05/16,13070281084980
2013/05/17,18531025116090
2013/05/18,9431734877165
2013/05/19,30395421093549
2013/05/20,14067832670201
2013/05/21,1653827320477
2013/05/22,15929866358758
2013/05/23,17486564814946
2013/05/24,21063869246101
2013/05/25,23664063798273
2013/05/26,20398598927334
2013/05/27,31830298704169
2013/05/28,25196786562631
2013/05/29,21617509139888
2013/05/30,24060625603076
2013/05/31,35165600198803
2013/06/01,45521934990210
2013/06/02,56607168510124
2013/06/03,49728858713424
2013/06/04,49875774006296
2013/06/05,51995088922891
2013/06/06,58206499599134
2013/06/07,39721774733419
2013/06/08,48835035306786
2013/06/09,52029006846271
2013/06/10,48314138939339
2013/06/11,39850509528907
2013/06/12,54779877838005
2013/06/13,64058176037324
2013/06/14,55441833337670
2013/06/15,56545984282828
2013/06/16,60749638165071
2013/06/17,76937215448966
2013/06/18,53802318616468
2013/06/19,42841711406651
2013/06/20,64967748628794
2013/06/21,63313397166691
2013/06/22,78619470955059
2013/06/23,73060401734347
2013/06/24,51840337607081
2013/06/25,49345954586208
2013/06/26,63306262923617
2013/06/27,57179266682962
2013/06/28,65383233489115
2013/06/29,62188872609740
2013/06/30,65295485202669
2013/07/01,50166524741838
2013/07/02,39286516824067
2013/07/03,54478106120118
2013/07/04,61281535854285
2013/07/05,47813152532890
2013/07/06,46701182085509
2013/07/07,81851587826944
2013/07/08,67291165955293
2013/07/09,68638919868362
2013/07/10,60956686196338
2013/07/11,1.0926269032744E+14
2013/07/12,77293361022836
2013/07/13,35652089593817
2013/07/14,83012809173637
2013/07/15,79177135424883
2013/07/16,72736243444247
2013/07/17,57740638205536
