Date,hashrate3ema
2010/10/23,18519615673
2010/10/24,18872305913
2010/10/25,20659320401
2010/10/26,22452320241
2010/10/27,23563064223
2010/10/28,23099214185
2010/10/29,23803901137
2010/10/30,24741604579
2010/10/31,28959177404
2010/11/01,28019625594
2010/11/02,27595879123
2010/11/03,28300001852
2010/11/04,29095706532
2010/11/05,30725670795
2010/11/06,31502562147
2010/11/07,34177562033
2010/11/08,36596382507
2010/11/09,41833436106
2010/11/10,42703566319
2010/11/11,46777621957
2010/11/12,44810795147
2010/11/13,44345851313
2010/11/14,49515165683
2010/11/15,49814691569
2010/11/16,46581131716
2010/11/17,49335166207
2010/11/18,56490186192
2010/11/19,62650778579
2010/11/20,52477638513
2010/11/21,49190231423
2010/11/22,50759425642
2010/11/23,51072012312
2010/11/24,53717315619
2010/11/25,54081922771
2010/11/26,60753844894
2010/11/27,63301662363
2010/11/28,60435563202
2010/11/29,63226240028
2010/11/30,70077883260
2010/12/01,71488850643
2010/12/02,74947901430
2010/12/03,75736472449
2010/12/04,80739351268
2010/12/05,86966345610
2010/12/06,91921556047
2010/12/07,92229557273
2010/12/08,94356085575
2010/12/09,98081649333
2010/12/10,101119570737
2010/12/11,100088958225
2010/12/12,103809797197
2010/12/13,100906653150
2010/12/14,97742721334
2010/12/15,103754423644
2010/12/16,108627934635
2010/12/17,107762361920
2010/12/18,102983750181
2010/12/19,103128580421
2010/12/20,105823362138
2010/12/21,108946743655
2010/12/22,118786399188
2010/12/23,111538352668
2010/12/24,109280739558
2010/12/25,111225747957
2010/12/26,109890213532
2010/12/27,110978708736
2010/12/28,118230650437
2010/12/29,119926498327
2010/12/30,118591882289
2010/12/31,119264746530
2011/01/01,122123860420
2011/01/02,125591984626
2011/01/03,130882078179
2011/01/04,124451804998
2011/01/05,121960708228
2011/01/06,124321538999
2011/01/07,121436232884
2011/01/08,132276764576
2011/01/09,129561927671
2011/01/10,134197935398
2011/01/11,133066235613
2011/01/12,134756404651
2011/01/13,139310686659
2011/01/14,142224261079
2011/01/15,146628632220
2011/01/16,151324650799
2011/01/17,155365963108
2011/01/18,151499098532
2011/01/19,149105803998
2011/01/20,153570834177
2011/01/21,163624549310
2011/01/22,155004445428
2011/01/23,157326986610
2011/01/24,158696218541
2011/01/25,154867438556
2011/01/26,161132329645
2011/01/27,168431063115
2011/01/28,171097021063
2011/01/29,169188369539
2011/01/30,173890248150
2011/01/31,170439069812
2011/02/01,182612798006
2011/02/02,179481482578
2011/02/03,175224304819
2011/02/04,184876924612
2011/02/05,197124650871
2011/02/06,196073259443
2011/02/07,201291214004
2011/02/08,218689818081
2011/02/09,224827131865
2011/02/10,233495832316
2011/02/11,237768377940
2011/02/12,244597242300
2011/02/13,249341505835
2011/02/14,252455654442
2011/02/15,260593133261
2011/02/16,274224349326
2011/02/17,296201994371
2011/02/18,332927556291
2011/02/19,332474660320
2011/02/20,333366769280
2011/02/21,341667987498
2011/02/22,358585509163
2011/02/23,382133235225
2011/02/24,394905578482
2011/02/25,398300254218
2011/02/26,424359974454
2011/02/27,526453245446
2011/02/28,509909113044
2011/03/01,451298761747
2011/03/02,440505097579
2011/03/03,455628768364
2011/03/04,506354822765
2011/03/05,592647309824
2011/03/06,683540810480
2011/03/07,692234933556
2011/03/08,618662698020
2011/03/09,572590945597
2011/03/10,539415370312
2011/03/11,504744350240
2011/03/12,499782143567
2011/03/13,498091243170
2011/03/14,461919866329
2011/03/15,435397662743
2011/03/16,471129582539
2011/03/17,481479504762
2011/03/18,505800683552
2011/03/19,469460751363
2011/03/20,472270879683
2011/03/21,511638656221
2011/03/22,513157550876
2011/03/23,518682314095
2011/03/24,565176126085
2011/03/25,546061106986
2011/03/26,536490954810
2011/03/27,523441719463
2011/03/28,524338354273
2011/03/29,546087087884
2011/03/30,539380666210
2011/03/31,589776208987
2011/04/01,612331911560
2011/04/02,616088227876
2011/04/03,605110328878
2011/04/04,615149500547
2011/04/05,636745266912
2011/04/06,656865268604
2011/04/07,637575237963
2011/04/08,634935266884
2011/04/09,651814982429
2011/04/10,662974659048
2011/04/11,662350699621
2011/04/12,671292675463
2011/04/13,725311078975
2011/04/14,715665845563
2011/04/15,658188600872
2011/04/16,654185429777
2011/04/17,678853900716
2011/04/18,697856743393
2011/04/19,678216763612
2011/04/20,686255381182
2011/04/21,699647223641
2011/04/22,723622194536
2011/04/23,754733500253
2011/04/24,765717111052
2011/04/25,782018361351
2011/04/26,849717496218
2011/04/27,864793236318
2011/04/28,806768921456
2011/04/29,845521180125
2011/04/30,935863993859
2011/05/01,969703984831
2011/05/02,1009193526026
2011/05/03,1042697372595
2011/05/04,1052266950506
2011/05/05,1099952436699
2011/05/06,1131320287722
2011/05/07,1163632003273
2011/05/08,1152664021197
2011/05/09,1258925841093
2011/05/10,1462393328010
2011/05/11,1462102261854
2011/05/12,1422639846450
2011/05/13,1450339568555
2011/05/14,1635820201224
2011/05/15,1725740450757
2011/05/16,1766095944613
2011/05/17,1876396162930
2011/05/18,2048559797168
2011/05/19,2311752498258
2011/05/20,2421224803700
2011/05/21,2504546471866
2011/05/22,2757545032669
2011/05/23,2958926996785
2011/05/24,3244465702891
2011/05/25,3462586037101
2011/05/26,3887872871533
2011/05/27,4411662259976
2011/05/28,3989645199840
2011/05/29,3770625154193
2011/05/30,3655323907990
2011/05/31,3493869358481
2011/06/01,3559925834584
2011/06/02,3871321213599
2011/06/03,4093096894491
2011/06/04,4321031670777
2011/06/05,4455981058887
2011/06/06,5093283081732
2011/06/07,5140675879728
2011/06/08,5119383456687
2011/06/09,5494684052474
2011/06/10,5886509736136
2011/06/11,6161076480467
2011/06/12,6521474218162
2011/06/13,6526298158600
2011/06/14,6587799154268
2011/06/15,8004556894964
2011/06/16,8933610743269
2011/06/17,8510490981719
2011/06/18,8401605712759
2011/06/19,8855507704016
2011/06/20,9442963217376
2011/06/21,9931238763444
2011/06/22,10690053571183
2011/06/23,10656113769198
2011/06/24,11935729387501
2011/06/25,11536964425533
2011/06/26,10973693030482
2011/06/27,10867175150189
2011/06/28,10817314850762
2011/06/29,11253081053284
2011/06/30,11789075790684
2011/07/01,12298459681821
2011/07/02,12131323746189
2011/07/03,11798801010549
2011/07/04,11504781887345
2011/07/05,11140277314932
2011/07/06,10901222658724
2011/07/07,11061177471514
2011/07/08,11044620665129
2011/07/09,11767558791476
2011/07/10,11517741622534
2011/07/11,11629919529946
2011/07/12,11467136542331
2011/07/13,12296062464703
2011/07/14,12538908801289
2011/07/15,12377811092085
2011/07/16,12669876307904
2011/07/17,12487897255427
2011/07/18,12626209350290
2011/07/19,12869534554008
2011/07/20,12309825466409
2011/07/21,12592914306849
2011/07/22,12586280751841
2011/07/23,12572910614136
2011/07/24,13015649061838
2011/07/25,13431326505572
2011/07/26,13692774111175
2011/07/27,14541648484437
2011/07/28,14334460032686
2011/07/29,13849657921668
2011/07/30,13355711928539
2011/07/31,13715519908453
2011/08/01,14778808109300
2011/08/02,14669120622153
2011/08/03,14612802887301
2011/08/04,14051126911664
2011/08/05,13265373950438
2011/08/06,12836236580967
2011/08/07,12313068341106
2011/08/08,12264162034862
2011/08/09,12617669832004
2011/08/10,13801080556760
2011/08/11,13416182367762
2011/08/12,12935414276775
2011/08/13,12898387473410
2011/08/14,12244995992947
2011/08/15,12638267747743
2011/08/16,12256543209884
2011/08/17,12412541708226
2011/08/18,12856568416102
2011/08/19,12622139438710
2011/08/20,12629896301289
2011/08/21,13021748725093
2011/08/22,14341263427635
2011/08/23,14684985861523
2011/08/24,13771145775015
2011/08/25,12852939585215
2011/08/26,13020464134784
2011/08/27,12354370546461
2011/08/28,11483763942225
2011/08/29,11422343157371
2011/08/30,12186387881757
2011/08/31,12905196351458
2011/09/01,12527345522157
2011/09/02,12771122526276
2011/09/03,12931146655146
2011/09/04,12435488675308
2011/09/05,12666974489046
2011/09/06,12983151349308
2011/09/07,13158298882820
2011/09/08,12286204030825
2011/09/09,12291090358331
2011/09/10,12648581895309
2011/09/11,12375286392810
2011/09/12,11709734330603
2011/09/13,11999069142546
2011/09/14,12375329124046
2011/09/15,12553820684591
2011/09/16,12189159290267
2011/09/17,11484042706588
2011/09/18,12595219797363
2011/09/19,12467957280647
2011/09/20,11878730559184
2011/09/21,12363654204147
2011/09/22,12649375934348
2011/09/23,12546611633828
2011/09/24,11789180664436
2011/09/25,11964534481624
2011/09/26,11687995712032
2011/09/27,11847753913012
2011/09/28,11732401600877
2011/09/29,11610852869559
2011/09/30,11225480380537
2011/10/01,10850675886495
2011/10/02,11182433435198
2011/10/03,11203340830136
2011/10/04,11195821162066
2011/10/05,10890484825212
2011/10/06,11415147943674
2011/10/07,11073443484423
2011/10/08,11137062312328
2011/10/09,10598917996553
2011/10/10,10499010131238
2011/10/11,9893328160178
2011/10/12,9695407019465
2011/10/13,8873125893912
2011/10/14,9018768343223
2011/10/15,9722518961246
2011/10/16,9476782924706
2011/10/17,9029486228944
2011/10/18,8934257262602
2011/10/19,9116330976056
2011/10/20,8907678959949
2011/10/21,9145595395032
2011/10/22,8464420340904
2011/10/23,7973783957442
2011/10/24,8103480475756
2011/10/25,8801458640042
2011/10/26,8852540929042
2011/10/27,8523678538029
2011/10/28,7983357950085
2011/10/29,8231491386411
2011/10/30,7858638707787
2011/10/31,7815165835962
2011/11/01,8050568370942
2011/11/02,8530057781884
2011/11/03,8499253158935
2011/11/04,8255771063876
2011/11/05,8708624725571
2011/11/06,8761007488060
2011/11/07,8329492843422
2011/11/08,8323329711078
2011/11/09,8926114635477
2011/11/10,9118296362901
2011/11/11,8384342798187
2011/11/12,8115599326169
2011/11/13,8408900269586
2011/11/14,8447510102972
2011/11/15,8910500674141
2011/11/16,8759212372502
2011/11/17,8512463064472
2011/11/18,8218706562009
2011/11/19,8231206994561
2011/11/20,7683999354548
2011/11/21,7962362090474
2011/11/22,7923698174388
2011/11/23,8028318585858
2011/11/24,7598053934624
2011/11/25,7467143487166
2011/11/26,7450631139739
2011/11/27,7285459767139
2011/11/28,7227587262845
2011/11/29,7494100644933
2011/11/30,7642004467819
2011/12/01,8605993109451
2011/12/02,9022423132081
2011/12/03,8361404031594
2011/12/04,8119585261072
2011/12/05,8208659949395
2011/12/06,8504713904390
2011/12/07,8456239954161
2011/12/08,8211457640685
2011/12/09,8212524296376
2011/12/10,8410308123121
2011/12/11,8056072848706
2011/12/12,7984796939504
2011/12/13,7647702934133
2011/12/14,7980462067856
2011/12/15,7778251339479
2011/12/16,7348728037922
2011/12/17,7488186257944
2011/12/18,8071273837197
2011/12/19,8280452418370
2011/12/20,8315083622881
2011/12/21,8385268862035
2011/12/22,8255628467777
2011/12/23,8465136370377
2011/12/24,8247305829865
2011/12/25,8616433208913
2011/12/26,9533839698193
2011/12/27,9566815377408
2011/12/28,9066743048080
2011/12/29,8904772089305
2011/12/30,8106623692006
2011/12/31,8516012961458
2012/01/01,8574391353036
2012/01/02,8626095973530
2012/01/03,8947759380501
2012/01/04,9071226448610
2012/01/05,8593917663956
2012/01/06,9133353559686
2012/01/07,9689070807564
2012/01/08,9794755694605
2012/01/09,9975994110251
2012/01/10,9715693748514
2012/01/11,9451247343498
2012/01/12,9879959447535
2012/01/13,9171596514797
2012/01/14,9229195868721
2012/01/15,9320827205893
2012/01/16,9411951470630
2012/01/17,9867773527314
2012/01/18,9502377325945
2012/01/19,8943599834397
2012/01/20,8827648353158
2012/01/21,9564887558328
2012/01/22,9621311556422
2012/01/23,9964405510858
2012/01/24,9664450554905
2012/01/25,9768155499980
2012/01/26,9247826447789
2012/01/27,9226613665858
2012/01/28,9417594521358
2012/01/29,9781370748997
2012/01/30,10419833148117
2012/01/31,10578362964181
2012/02/01,9978212066931
2012/02/02,9781776941247
2012/02/03,10412031873685
2012/02/04,10339251568077
2012/02/05,10265929129314
2012/02/06,10166966684799
2012/02/07,9958371626440
2012/02/08,9742116297535
2012/02/09,9681582235933
2012/02/10,9956616831692
2012/02/11,9768422012272
2012/02/12,10303720473737
2012/02/13,10401600499156
2012/02/14,9717264398432
2012/02/15,9446550620264
2012/02/16,9568691001684
2012/02/17,9570384502327
2012/02/18,10390630126200
2012/02/19,11012439723772
2012/02/20,10751465272522
2012/02/21,9774731680819
2012/02/22,10004975161851
2012/02/23,10600984132493
2012/02/24,10321240339878
2012/02/25,10885189281352
2012/02/26,10911768916787
2012/02/27,10702474950591
2012/02/28,10629017524866
2012/02/29,11368443174331
2012/03/01,11127005228887
2012/03/02,10822060704172
2012/03/03,9688711944305
2012/03/04,9609026218831
2012/03/05,9932354547586
2012/03/06,10408414627246
2012/03/07,10571447372378
2012/03/08,11184317559217
2012/03/09,11511470141571
2012/03/10,12284478891677
2012/03/11,11314263291791
2012/03/12,11517596725005
2012/03/13,11734657883952
2012/03/14,11412385255239
2012/03/15,10380944907854
2012/03/16,10374978991936
2012/03/17,11258432435442
2012/03/18,11794879896403
2012/03/19,11734885144977
2012/03/20,11470171994207
2012/03/21,11817174318902
2012/03/22,11798839594003
2012/03/23,10909864551200
2012/03/24,11413297232761
2012/03/25,12235572311751
2012/03/26,11854818483254
2012/03/27,11588496972884
2012/03/28,11538528850951
2012/03/29,11584268280926
2012/03/30,11719046218499
2012/03/31,12445627617900
2012/04/01,12287755044194
2012/04/02,11577818477170
2012/04/03,10931019019869
2012/04/04,11111462697666
2012/04/05,10503211914825
2012/04/06,10252656778339
2012/04/07,10518492733936
2012/04/08,10871840403852
2012/04/09,11618479140068
2012/04/10,11585996559831
2012/04/11,11827871988820
2012/04/12,11519627106218
2012/04/13,10743732338435
2012/04/14,10444974110360
2012/04/15,10003748897425
2012/04/16,10087538860370
2012/04/17,10522914214635
2012/04/18,10334462970887
2012/04/19,10872906539540
2012/04/20,11770266475982
2012/04/21,11738522198821
2012/04/22,11693923772256
2012/04/23,11701491389770
2012/04/24,10975256806257
2012/04/25,10785670360050
2012/04/26,10930695717977
2012/04/27,10641012031983
2012/04/28,10999016508666
2012/04/29,11612722552057
2012/04/30,12277654545120
2012/05/01,12765339538802
2012/05/02,12467609442178
2012/05/03,12078489179965
2012/05/04,12135032864462
2012/05/05,11987609454179
2012/05/06,12326587177019
2012/05/07,12481047121248
2012/05/08,13102538932999
2012/05/09,13320722406646
2012/05/10,13197534278532
2012/05/11,11824333797181
2012/05/12,12098283615019
2012/05/13,11837115731259
2012/05/14,11895275146146
2012/05/15,11853068092844
2012/05/16,10982788856379
2012/05/17,10719243555378
2012/05/18,11215959813854
2012/05/19,11789543813488
2012/05/20,12006733905118
2012/05/21,11958745825061
2012/05/22,11108492027390
2012/05/23,10805968582101
2012/05/24,10872139528795
2012/05/25,10218882751890
2012/05/26,10372306680923
2012/05/27,11358162337176
2012/05/28,11465888511032
2012/05/29,11047781324216
2012/05/30,10529116551850
2012/05/31,10982072913689
2012/06/01,10951505539868
2012/06/02,11726612485649
2012/06/03,12242055582984
2012/06/04,12202488781546
2012/06/05,11689322936115
2012/06/06,12138748315391
2012/06/07,11583509291943
2012/06/08,11446705562987
2012/06/09,12067056466133
2012/06/10,12510475231402
2012/06/11,12744366620198
2012/06/12,11863078318369
2012/06/13,12256495074081
2012/06/14,11909814702117
2012/06/15,12322963821367
2012/06/16,12267140501339
2012/06/17,12573032847586
2012/06/18,12508204358980
2012/06/19,13595228738730
2012/06/20,12252623430672
2012/06/21,11968943249783
2012/06/22,11623240210166
2012/06/23,12705800961863
2012/06/24,12940210796869
2012/06/25,12735386895599
2012/06/26,12735332947252
2012/06/27,13176734502912
2012/06/28,12757152754470
2012/06/29,12458980924624
2012/06/30,12185952655930
2012/07/01,12032261250007
2012/07/02,12518229562481
2012/07/03,12722164701165
2012/07/04,13229906807683
2012/07/05,12976521528467
2012/07/06,12989800077698
2012/07/07,13583713350354
2012/07/08,13882849683394
2012/07/09,13997960154738
2012/07/10,13603658974080
2012/07/11,13120866263446
2012/07/12,12682621631052
2012/07/13,13147552443045
2012/07/14,13607963236243
2012/07/15,13520510694515
2012/07/16,13129348765399
2012/07/17,13865048443028
2012/07/18,14329567309756
2012/07/19,14141348577711
2012/07/20,13567631423070
2012/07/21,13475964606403
2012/07/22,13569018992655
2012/07/23,13654420341098
2012/07/24,13991253135981
2012/07/25,14388447478616
2012/07/26,15129441558118
2012/07/27,15240100806006
2012/07/28,15746480673691
2012/07/29,14686579004100
2012/07/30,16342928261145
2012/07/31,15575155852812
2012/08/01,14550603212211
2012/08/02,14945847651641
2012/08/03,15995938230215
2012/08/04,15945081362396
2012/08/05,15571229381271
2012/08/06,14993882498806
2012/08/07,15029477729784
2012/08/08,15685018374082
2012/08/09,16315724800589
2012/08/10,16463920385315
2012/08/11,16634233820932
2012/08/12,16941886671651
2012/08/13,16993963102868
2012/08/14,17306386792782
2012/08/15,17582181268298
2012/08/16,17609730106539
2012/08/17,16730471189382
2012/08/18,16168168472031
2012/08/19,16632533620689
2012/08/20,18561819275366
2012/08/21,19316446038064
2012/08/22,17914098526232
2012/08/23,17904280430607
2012/08/24,17892001945827
2012/08/25,17253483348459
2012/08/26,18572155966305
2012/08/27,18908994804749
2012/08/28,18373671260706
2012/08/29,19089451443653
2012/08/30,19323500088480
2012/08/31,18491702265470
2012/09/01,18849725555557
2012/09/02,18765032867599
2012/09/03,19718084768513
2012/09/04,18378879504835
2012/09/05,19925734200998
2012/09/06,21131467608127
2012/09/07,21955875698721
2012/09/08,21376550828826
2012/09/09,20508888792372
2012/09/10,20495326970696
2012/09/11,20766915450093
2012/09/12,19903598148926
2012/09/13,19598199493385
2012/09/14,20335968999421
2012/09/15,19878527129823
2012/09/16,20133980033705
2012/09/17,21202589277303
2012/09/18,22246169843164
2012/09/19,21576784189792
2012/09/20,20908723904126
2012/09/21,21924405027993
2012/09/22,23262270762210
2012/09/23,22412239662474
2012/09/24,22130828650117
2012/09/25,22153975907881
2012/09/26,20815468634042
2012/09/27,20670664716873
2012/09/28,22214061328188
2012/09/29,22516689338085
2012/09/30,22802521754746
2012/10/01,21878332174294
2012/10/02,20873638920647
2012/10/03,21209236597774
2012/10/04,20663314015408
2012/10/05,20644334656544
2012/10/06,20943432916986
2012/10/07,21170823468542
2012/10/08,22346197860260
2012/10/09,22779011115995
2012/10/10,22721115793246
2012/10/11,22547064594580
2012/10/12,22447581939566
2012/10/13,22226028091982
2012/10/14,21698989698713
2012/10/15,22297403147270
2012/10/16,23052283701276
2012/10/17,22946090994880
2012/10/18,22733702934953
2012/10/19,23358370587590
2012/10/20,22514692373066
2012/10/21,23716850482031
2012/10/22,23690190824700
2012/10/23,23326147970989
2012/10/24,22970674219510
2012/10/25,22556737725861
2012/10/26,22982752726440
2012/10/27,25222040211868
2012/10/28,24972339434044
2012/10/29,25191244143473
2012/10/30,25041602303074
2012/10/31,24197395859329
2012/11/01,23414089594999
2012/11/02,23450509626862
2012/11/03,23567404662254
2012/11/04,24719294591483
2012/11/05,24993328576955
2012/11/06,24370605417973
2012/11/07,24263079024331
2012/11/08,25435159818268
2012/11/09,24918033176591
2012/11/10,25303463440968
2012/11/11,24389408375368
2012/11/12,24044901400476
2012/11/13,23100882458872
2012/11/14,23822397187715
2012/11/15,23659981921363
2012/11/16,23418365626299
2012/11/17,23879042236005
2012/11/18,24890945927319
2012/11/19,23506441965281
2012/11/20,24515932862957
2012/11/21,24670912646952
2012/11/22,25271629447745
2012/11/23,24725557916014
2012/11/24,25834103496526
2012/11/25,25412586621650
2012/11/26,26026901741209
2012/11/27,25938423900419
2012/11/28,26777878889794
2012/11/29,27961520617078
2012/11/30,25828832685934
2012/12/01,25731009314626
2012/12/02,26022186026320
2012/12/03,25644326398944
2012/12/04,23800394333737
2012/12/05,21892099177165
2012/12/06,22210305096714
2012/12/07,22155779273015
2012/12/08,23075704050570
2012/12/09,22738785470659
2012/12/10,22813937861022
2012/12/11,23229374719102
2012/12/12,23581067328869
2012/12/13,22765362034405
2012/12/14,21245138921598
2012/12/15,19680549189729
2012/12/16,19693507094522
2012/12/17,19860646824275
2012/12/18,20726605753765
2012/12/19,21980470844135
2012/12/20,20802844709381
2012/12/21,20597639490398
2012/12/22,21441203390670
2012/12/23,23422128692060
2012/12/24,22180781640935
2012/12/25,21948893304450
2012/12/26,21502797710546
2012/12/27,22667183247403
2012/12/28,23576606744861
2012/12/29,23072697097286
2012/12/30,22728100620963
2012/12/31,24080523688500
2013/01/01,24206031608700
2013/01/02,23505339787539
2013/01/03,23615112693632
2013/01/04,23111646915535
2013/01/05,22851171202484
2013/01/06,21808880083703
2013/01/07,22282728389973
2013/01/08,23500954602913
2013/01/09,22332137386090
2013/01/10,22717011669786
2013/01/11,22016047209251
2013/01/12,20461029509898
2013/01/13,20452653202604
2013/01/14,21904977009395
2013/01/15,22051501753011
2013/01/16,20943720763873
2013/01/17,20956633664373
2013/01/18,19932185096687
2013/01/19,21045313696055
2013/01/20,21360154024770
2013/01/21,22112338046581
2013/01/22,21912959639038
2013/01/23,21740425788360
2013/01/24,21482206292581
2013/01/25,21496555912055
2013/01/26,21169235569031
2013/01/27,21948833434651
2013/01/28,22212764647742
2013/01/29,22305968294901
2013/01/30,22502115258012
2013/01/31,24164430006687
2013/02/01,24589183801341
2013/02/02,24262274410741
2013/02/03,23973570510383
2013/02/04,25309400965195
2013/02/05,25927225343929
2013/02/06,25594987481677
2013/02/07,24828934370647
2013/02/08,24752648749084
2013/02/09,24204708761631
2013/02/10,24728092335771
2013/02/11,25860445199193
2013/02/12,24767542687676
2013/02/13,24796998583575
2013/02/14,25833782148016
2013/02/15,26495289213404
2013/02/16,28359248082167
2013/02/17,29688478638433
2013/02/18,31037784830363
2013/02/19,29946090773078
2013/02/20,30558112382881
2013/02/21,32527385663486
2013/02/22,31245168538703
2013/02/23,30994769173625
2013/02/24,30431048596314
2013/02/25,31767188343722
2013/02/26,31439168041591
2013/02/27,32887946842523
2013/02/28,32614157723031
2013/03/01,31921652568840
2013/03/02,32067202719542
2013/03/03,32507100020281
2013/03/04,35066337309105
2013/03/05,34692904294134
2013/03/06,34227696746513
2013/03/07,33286998379133
2013/03/08,34037694058132
2013/03/09,34859370384955
2013/03/10,36972406029131
2013/03/11,37871447936211
2013/03/12,33451684139279
2013/03/13,33622890203968
2013/03/14,36640713601164
2013/03/15,39545721866913
2013/03/16,40256366378767
2013/03/17,43506919818221
2013/03/18,45637407117115
2013/03/19,45549593308122
2013/03/20,45124908940336
2013/03/21,48894948613318
2013/03/22,51801863407866
2013/03/23,52091195464017
2013/03/24,56177404077588
2013/03/25,54140999266028
2013/03/26,52188130822220
2013/03/27,48943364493226
2013/03/28,51212114845014
2013/03/29,55141416634008
2013/03/30,56624779443129
2013/03/31,55589127492325
2013/04/01,60545619812057
2013/04/02,61195608357035
2013/04/03,60732987952966
2013/04/04,58002721546526
2013/04/05,54909088146090
2013/04/06,58368651448253
2013/04/07,60539333048057
2013/04/08,61943733308779
2013/04/09,63527688542306
2013/04/10,66867096191816
2013/04/11,66376937399976
2013/04/12,65032608563315
2013/04/13,63972739945752
2013/04/14,62804705554571
2013/04/15,62399545929966
2013/04/16,65227101059088
2013/04/17,66439859496754
2013/04/18,69295515290313
2013/04/19,64607156311058
2013/04/20,64685429565926
2013/04/21,70633129999802
2013/04/22,71573224477686
2013/04/23,72259058700134
2013/04/24,73239210751505
2013/04/25,72301119883111
2013/04/26,75731180679342
2013/04/27,74338702213550
2013/04/28,72740711496889
2013/04/29,75878762153356
2013/04/30,77592543318848
2013/05/01,76312116943634
2013/05/02,73456893745935
2013/05/03,72045410279601
2013/05/04,73347325649959
2013/05/05,74377805244793
2013/05/06,80707859296200
2013/05/07,82445617378747
2013/05/08,83962438438714
2013/05/09,83480044183764
2013/05/10,83546652270675
2013/05/11,85547723256030
2013/05/12,88515167750339
2013/05/13,92029920608613
2013/05/14,91458264904287
2013/05/15,86596215780465
2013/05/16,83860576526828
2013/05/17,85022109788668
2013/05/18,83302507874852
2013/05/19,86808363150103
2013/05/20,82819949320549
2013/05/21,80527303537352
2013/05/22,84485244425840
2013/05/23,87458351081684
2013/05/24,91370791565330
2013/05/25,93198942189160
2013/05/26,96379391296033
2013/05/27,1.0057795687398E+14
2013/05/28,98458732108420
2013/05/29,99546527029066
2013/05/30,1.0145673855824E+14
2013/05/31,1.0582701466273E+14
2013/06/01,1.1097531010059E+14
2013/06/02,1.1910820271199E+14
2013/06/03,1.2174315122286E+14
2013/06/04,1.2351360503439E+14
2013/06/05,1.3127330365245E+14
2013/06/06,1.3683158935644E+14
2013/06/07,1.3101631179427E+14
2013/06/08,1.3142449851493E+14
2013/06/09,1.335333828594E+14
2013/06/10,1.3469815802006E+14
2013/06/11,1.3301563989681E+14
2013/06/12,1.4167009560085E+14
2013/06/13,1.4830744041907E+14
2013/06/14,1.4274172020669E+14
2013/06/15,1.4020632088135E+14
2013/06/16,1.4356980104847E+14
2013/06/17,1.5104496122924E+14
2013/06/18,1.4758074913553E+14
2013/06/19,1.3462699801659E+14
2013/06/20,1.3891470219977E+14
2013/06/21,1.4533564234039E+14
2013/06/22,1.5719328551649E+14
2013/06/23,1.6276845964991E+14
2013/06/24,1.5481794503499E+14
2013/06/25,1.5186187001205E+14
2013/06/26,1.599723276938E+14
2013/06/27,1.5674555085981E+14
2013/06/28,1.6138155314932E+14
2013/06/29,1.6346868792324E+14
2013/06/30,1.6948073194656E+14
2013/07/01,167885431113424
2013/07/02,1.6720652163044E+14
2013/07/03,1.7303136374215E+14
