Date,activeaddresses14var
2011/12/10,1704898
2011/12/11,1355155
2011/12/12,1576417
2011/12/13,1544710
2011/12/14,1136017
2011/12/15,1470288
2011/12/16,1620947
2011/12/17,1864627
2011/12/18,2190698
2011/12/19,2141199
2011/12/20,1563349
2011/12/21,1471542
2011/12/22,1070954
2011/12/23,1086878
2011/12/24,1196845
2011/12/25,1173445
2011/12/26,1204952
2011/12/27,1193200
2011/12/28,1206162
2011/12/29,1058231
2011/12/30,1070012
2011/12/31,975273
2012/01/01,760567
2012/01/02,683010
2012/01/03,538815
2012/01/04,587497
2012/01/05,1531445
2012/01/06,2152581
2012/01/07,2001361
2012/01/08,2349754
2012/01/09,2701375
2012/01/10,3374473
2012/01/11,3981823
2012/01/12,3645510
2012/01/13,2948829
2012/01/14,2265451
2012/01/15,1744090
2012/01/16,1312896
2012/01/17,1173700
2012/01/18,824418
2012/01/19,804228
2012/01/20,821122
2012/01/21,803148
2012/01/22,1524034
2012/01/23,1612131
2012/01/24,1413525
2012/01/25,1266980
2012/01/26,1259231
2012/01/27,1257580
2012/01/28,1346382
2012/01/29,1319198
2012/01/30,1316610
2012/01/31,1465936
2012/02/01,1486617
2012/02/02,1677678
2012/02/03,2006778
2012/02/04,2152695
2012/02/05,1325156
2012/02/06,1189493
2012/02/07,1194370
2012/02/08,996617
2012/02/09,990348
2012/02/10,1115945
2012/02/11,823309
2012/02/12,849926
2012/02/13,704634
2012/02/14,1327371
2012/02/15,1615802
2012/02/16,2181927
2012/02/17,2334661
2012/02/18,2404781
2012/02/19,2754217
2012/02/20,2672806
2012/02/21,2671503
2012/02/22,2632463
2012/02/23,2837672
2012/02/24,2851414
2012/02/25,2862972
2012/02/26,3113144
2012/02/27,3141843
2012/02/28,2620266
2012/02/29,2238402
2012/03/01,1473240
2012/03/02,1767029
2012/03/03,2262330
2012/03/04,1955341
2012/03/05,1884596
2012/03/06,1837770
2012/03/07,1807311
2012/03/08,1493806
2012/03/09,1411233
2012/03/10,1809317
2012/03/11,2019325
2012/03/12,2055721
2012/03/13,2160316
2012/03/14,2231488
2012/03/15,2158695
2012/03/16,1791275
2012/03/17,1398782
2012/03/18,1519950
2012/03/19,1459157
2012/03/20,1506610
2012/03/21,1578315
2012/03/22,1578907
2012/03/23,1615505
2012/03/24,1349791
2012/03/25,916571
2012/03/26,852581
2012/03/27,707845
2012/03/28,714907
2012/03/29,895377
2012/03/30,860951
2012/03/31,936687
2012/04/01,1241097
2012/04/02,1236038
2012/04/03,2108310
2012/04/04,2182362
2012/04/05,2247323
2012/04/06,2191175
2012/04/07,2122526
2012/04/08,2209751
2012/04/09,2212383
2012/04/10,2455062
2012/04/11,2969451
2012/04/12,3500177
2012/04/13,3441098
2012/04/14,3250137
2012/04/15,2330854
2012/04/16,2558518
2012/04/17,2488901
2012/04/18,2940770
2012/04/19,2959040
2012/04/20,3253850
2012/04/21,2658929
2012/04/22,2314073
2012/04/23,1979394
2012/04/24,1981908
2012/04/25,1920541
2012/04/26,1992759
2012/04/27,1773608
2012/04/28,1953193
2012/04/29,2002799
2012/04/30,2001195
2012/05/01,2368745
2012/05/02,2622924
2012/05/03,3793684
2012/05/04,5191220
2012/05/05,5105655
2012/05/06,4806343
2012/05/07,7200967
2012/05/08,7842219
2012/05/09,8666681
2012/05/10,8511330
2012/05/11,9330114
2012/05/12,7169923
2012/05/13,4710915
2012/05/14,10633230
2012/05/15,10860212
2012/05/16,10135772
2012/05/17,9951341
2012/05/18,10067968
2012/05/19,11867560
2012/05/20,12360148
2012/05/21,13820741
2012/05/22,13565122
2012/05/23,14102716
2012/05/24,11220462
2012/05/25,11691763
2012/05/26,10307320
2012/05/27,6837790
2012/05/28,5604386
2012/05/29,8263795
2012/05/30,7657224
2012/05/31,4917684
2012/06/01,4307152
2012/06/02,8577739
2012/06/03,8764658
2012/06/04,20147150
2012/06/05,28790971
2012/06/06,31236645
2012/06/07,32942262
2012/06/08,33232592
2012/06/09,31684777
2012/06/10,30769602
2012/06/11,30687916
2012/06/12,33971268
2012/06/13,50501785
2012/06/14,69741887
2012/06/15,83799295
2012/06/16,68805381
2012/06/17,66676248
2012/06/18,65046994
2012/06/19,63594121
2012/06/20,54028857
2012/06/21,57281946
2012/06/22,56228933
2012/06/23,57232603
2012/06/24,61023702
2012/06/25,60493124
2012/06/26,48424834
2012/06/27,41617101
2012/06/28,28592479
2012/06/29,13812674
2012/06/30,11852354
2012/07/01,9360639
2012/07/02,8757435
2012/07/03,8484925
2012/07/04,8563441
2012/07/05,9564432
2012/07/06,9506886
2012/07/07,9301883
2012/07/08,9681036
2012/07/09,9558832
2012/07/10,10135846
2012/07/11,7609016
2012/07/12,7835839
2012/07/13,7879943
2012/07/14,8276124
2012/07/15,8486676
2012/07/16,8625836
2012/07/17,12725449
2012/07/18,12854206
2012/07/19,11776776
2012/07/20,10980500
2012/07/21,10513435
2012/07/22,8794150
2012/07/23,11432849
2012/07/24,11839830
2012/07/25,12990780
2012/07/26,14339447
2012/07/27,13886935
2012/07/28,12246160
2012/07/29,9920267
2012/07/30,9900459
2012/07/31,43253779
2012/08/01,42983476
2012/08/02,43799013
2012/08/03,43721555
2012/08/04,43602093
2012/08/05,43609391
2012/08/06,43777282
2012/08/07,43813934
2012/08/08,51248173
2012/08/09,44889569
2012/08/10,40023606
2012/08/11,40103203
2012/08/12,38497128
2012/08/13,39688194
2012/08/14,18713516
2012/08/15,24515616
2012/08/16,51090870
2012/08/17,59013072
2012/08/18,55895911
2012/08/19,60427762
2012/08/20,58660026
2012/08/21,55904327
2012/08/22,55125809
2012/08/23,52014212
2012/08/24,45530733
2012/08/25,48495965
2012/08/26,55942700
2012/08/27,62894549
2012/08/28,65622641
2012/08/29,69497940
2012/08/30,61855556
2012/08/31,53077106
2012/09/01,49220489
2012/09/02,38050162
2012/09/03,41364537
2012/09/04,30361054
2012/09/05,24528202
2012/09/06,26764030
2012/09/07,26202147
2012/09/08,28292646
2012/09/09,26075886
2012/09/10,26468909
2012/09/11,27987457
2012/09/12,30782114
2012/09/13,29971798
2012/09/14,23965837
2012/09/15,27469651
2012/09/16,29979526
2012/09/17,29929130
2012/09/18,25478638
2012/09/19,26302081
2012/09/20,26860520
2012/09/21,24167773
2012/09/22,30458033
2012/09/23,34335615
2012/09/24,34790559
2012/09/25,32466257
2012/09/26,42121558
2012/09/27,43517468
2012/09/28,54088872
2012/09/29,48870043
2012/09/30,46275405
2012/10/01,43638874
2012/10/02,56006880
2012/10/03,61941500
2012/10/04,67370882
2012/10/05,67645746
2012/10/06,52716559
2012/10/07,37879171
2012/10/08,30678757
2012/10/09,34353108
2012/10/10,34013713
2012/10/11,34436589
2012/10/12,32580676
2012/10/13,31760555
2012/10/14,27112951
2012/10/15,23263046
2012/10/16,19207888
2012/10/17,17172788
2012/10/18,16432270
2012/10/19,16462610
2012/10/20,14254659
2012/10/21,16620710
2012/10/22,16408887
2012/10/23,11538181
2012/10/24,10379240
2012/10/25,10964784
2012/10/26,12290517
2012/10/27,22522788
2012/10/28,35229953
2012/10/29,34457799
2012/10/30,35728597
2012/10/31,36700403
2012/11/01,27041608
2012/11/02,22919947
2012/11/03,19913962
2012/11/04,20575130
2012/11/05,17977234
2012/11/06,17693413
2012/11/07,19554014
2012/11/08,18503742
2012/11/09,18101444
2012/11/10,16282827
2012/11/11,14073011
2012/11/12,14889055
2012/11/13,15197546
2012/11/14,15230288
2012/11/15,22243073
2012/11/16,30926101
2012/11/17,44895639
2012/11/18,40807165
2012/11/19,40981208
2012/11/20,41891756
2012/11/21,42218205
2012/11/22,41819786
2012/11/23,42774929
2012/11/24,41260913
2012/11/25,34734280
2012/11/26,28009616
2012/11/27,22813688
2012/11/28,21565760
2012/11/29,20433749
2012/11/30,18909212
2012/12/01,10806869
2012/12/02,19770933
2012/12/03,23723436
2012/12/04,22756907
2012/12/05,23083283
2012/12/06,22922497
2012/12/07,22798820
2012/12/08,22670272
2012/12/09,22294964
2012/12/10,22180523
2012/12/11,22275632
2012/12/12,21441831
2012/12/13,24942135
2012/12/14,25478450
2012/12/15,25555637
2012/12/16,17340224
2012/12/17,10973466
2012/12/18,15067746
2012/12/19,14685055
2012/12/20,14703232
2012/12/21,16951657
2012/12/22,30023575
2012/12/23,29652876
2012/12/24,27239302
2012/12/25,35300244
2012/12/26,36089193
2012/12/27,35721529
2012/12/28,35853050
2012/12/29,32993873
2012/12/30,31856817
2012/12/31,35275980
2013/01/01,32493674
2013/01/02,32239335
2013/01/03,39443885
2013/01/04,40340114
2013/01/05,37202718
2013/01/06,37040639
2013/01/07,46841991
2013/01/08,45309648
2013/01/09,50467188
2013/01/10,58265316
2013/01/11,67659884
2013/01/12,61695567
2013/01/13,62607937
2013/01/14,47357746
2013/01/15,36095595
2013/01/16,31254869
2013/01/17,32672539
2013/01/18,29595016
2013/01/19,31468954
2013/01/20,25675798
2013/01/21,30852613
2013/01/22,30608390
2013/01/23,33025584
2013/01/24,32496844
2013/01/25,28567792
2013/01/26,28595070
2013/01/27,28620674
2013/01/28,23754245
2013/01/29,22713933
2013/01/30,24605677
2013/01/31,21694797
2013/02/01,31491225
2013/02/02,32564726
2013/02/03,31261499
2013/02/04,28392148
2013/02/05,30845129
2013/02/06,27236235
2013/02/07,25578257
2013/02/08,25487984
2013/02/09,25516344
2013/02/10,23060708
2013/02/11,23820000
2013/02/12,24892949
2013/02/13,16189931
2013/02/14,12720381
2013/02/15,10055031
2013/02/16,14483963
2013/02/17,19284351
2013/02/18,21115735
2013/02/19,18348428
2013/02/20,18402070
2013/02/21,15664245
2013/02/22,10812032
2013/02/23,8850957
2013/02/24,5617407
2013/02/25,7956947
2013/02/26,12173256
2013/02/27,12903047
2013/02/28,17510642
2013/03/01,25043445
2013/03/02,23563327
2013/03/03,23054767
2013/03/04,20342271
2013/03/05,19755854
2013/03/06,33177614
2013/03/07,38639720
2013/03/08,38231294
2013/03/09,36605056
2013/03/10,34736779
2013/03/11,35691681
2013/03/12,35973868
2013/03/13,37769458
2013/03/14,38266042
2013/03/15,38596355
2013/03/16,36697290
2013/03/17,28953465
2013/03/18,27116828
2013/03/19,33371574
2013/03/20,27420931
2013/03/21,31626348
2013/03/22,46646827
2013/03/23,45501251
2013/03/24,47123066
2013/03/25,41526326
2013/03/26,46271608
2013/03/27,50719034
2013/03/28,105771478
2013/03/29,120618657
2013/03/30,99989614
2013/03/31,76918176
2013/04/01,64982806
2013/04/02,86865914
2013/04/03,143182571
2013/04/04,200432683
2013/04/05,222392877
2013/04/06,204447338
2013/04/07,188964667
2013/04/08,213677509
2013/04/09,230615669
2013/04/10,317615334
2013/04/11,374556908
2013/04/12,360557325
2013/04/13,347881893
2013/04/14,315701737
2013/04/15,271884049
2013/04/16,265112235
2013/04/17,263963560
2013/04/18,284670698
2013/04/19,286369549
2013/04/20,312388012
2013/04/21,363071480
2013/04/22,346831693
2013/04/23,329517268
2013/04/24,225457536
2013/04/25,150187037
2013/04/26,139963973
2013/04/27,145852402
2013/04/28,170342144
2013/04/29,167762192
2013/04/30,175446676
2013/05/01,159651200
2013/05/02,159786892
2013/05/03,140206229
2013/05/04,149576981
2013/05/05,144474752
2013/05/06,142711720
2013/05/07,175154830
2013/05/08,174942422
2013/05/09,175946339
2013/05/10,176344683
2013/05/11,173605508
2013/05/12,113581882
2013/05/13,112630180
2013/05/14,109658180
2013/05/15,109744202
2013/05/16,109520145
2013/05/17,111436470
2013/05/18,114750845
2013/05/19,131680396
2013/05/20,139289404
2013/05/21,82784250
2013/05/22,44848096
2013/05/23,45706356
2013/05/24,46283864
2013/05/25,50300101
2013/05/26,50244909
2013/05/27,48549087
2013/05/28,44789613
2013/05/29,40821490
2013/05/30,36150221
2013/05/31,35470632
2013/06/01,36047863
2013/06/02,33702061
2013/06/03,33864035
2013/06/04,31147233
2013/06/05,31677073
2013/06/06,27805062
2013/06/07,20503262
2013/06/08,36827376
2013/06/09,55466044
2013/06/10,64235308
2013/06/11,64183489
2013/06/12,60048234
2013/06/13,55171350
2013/06/14,55439081
2013/06/15,70835538
2013/06/16,95410065
2013/06/17,87519496
2013/06/18,73563680
2013/06/19,59728699
2013/06/20,53896013
2013/06/21,48154486
2013/06/22,47959995
2013/06/23,53279662
2013/06/24,53510798
2013/06/25,52356957
2013/06/26,52721944
2013/06/27,51566663
2013/06/28,40872597
2013/06/29,36445420
2013/06/30,33422645
2013/07/01,33882432
2013/07/02,33959279
2013/07/03,31856059
2013/07/04,30169596
2013/07/05,26686800
2013/07/06,27862221
2013/07/07,32879010
2013/07/08,32169054
2013/07/09,35277279
2013/07/10,35212091
2013/07/11,44258536
2013/07/12,59274536
2013/07/13,58900355
2013/07/14,63029577
2013/07/15,60738648
2013/07/16,61436289
2013/07/17,60691845
2013/07/18,60447645
2013/07/19,61234895
2013/07/20,66024256
2013/07/21,61953026
2013/07/22,62268092
2013/07/23,60223745
2013/07/24,60695590
2013/07/25,52847300
2013/07/26,31689145
2013/07/27,35898368
2013/07/28,34671446
2013/07/29,38244615
2013/07/30,42253023
2013/07/31,69931212
2013/08/01,253631305
2013/08/02,255392910
2013/08/03,243373526
2013/08/04,228015934
2013/08/05,225255621
2013/08/06,224175633
2013/08/07,225857272
2013/08/08,225240776
2013/08/09,223581987
2013/08/10,207813917
2013/08/11,194003429
2013/08/12,259692686
2013/08/13,258474115
2013/08/14,256412925
2013/08/15,133501054
2013/08/16,141290273
2013/08/17,139836950
2013/08/18,144844250
2013/08/19,147847113
2013/08/20,151702804
2013/08/21,157893146
2013/08/22,165261772
2013/08/23,161766375
2013/08/24,151867257
2013/08/25,121249057
2013/08/26,66495789
2013/08/27,93860804
2013/08/28,97656296
2013/08/29,97806127
2013/08/30,107250420
2013/08/31,95151692
2013/09/01,96846934
2013/09/02,114039049
2013/09/03,115692551
2013/09/04,113378320
2013/09/05,111722769
2013/09/06,109171589
2013/09/07,112157471
2013/09/08,133103809
2013/09/09,132915202
2013/09/10,99416139
2013/09/11,89867571
2013/09/12,91154167
2013/09/13,67852216
2013/09/14,57436832
2013/09/15,61133823
2013/09/16,59574610
2013/09/17,60175320
2013/09/18,63260331
2013/09/19,70889439
2013/09/20,74233712
2013/09/21,71607795
2013/09/22,61766036
2013/09/23,68347459
2013/09/24,72544643
2013/09/25,75513908
2013/09/26,76545399
2013/09/27,77463266
2013/09/28,53598996
2013/09/29,28160673
2013/09/30,28620991
2013/10/01,42075786
2013/10/02,99440791
2013/10/03,109003736
2013/10/04,108829200
2013/10/05,110001432
2013/10/06,115900261
2013/10/07,116020250
2013/10/08,116392409
2013/10/09,116462947
2013/10/10,116719008
2013/10/11,116756164
2013/10/12,119768779
2013/10/13,120195167
2013/10/14,120633072
2013/10/15,115944412
2013/10/16,79937542
2013/10/17,70692409
2013/10/18,74706555
2013/10/19,72394603
2013/10/20,47853721
2013/10/21,59769456
2013/10/22,101213584
2013/10/23,131203538
2013/10/24,166369556
2013/10/25,166543595
2013/10/26,145677689
2013/10/27,191757420
2013/10/28,188400315
2013/10/29,188488638
2013/10/30,190065676
2013/10/31,185781150
2013/11/01,185019307
2013/11/02,197642427
2013/11/03,179944692
2013/11/04,184058947
2013/11/05,209314036
2013/11/06,298078470
2013/11/07,368138314
2013/11/08,451023763
2013/11/09,470946692
2013/11/10,381815250
2013/11/11,361892724
2013/11/12,329358636
2013/11/13,325915865
2013/11/14,339232779
2013/11/15,284699042
2013/11/16,186819861
2013/11/17,104956349
2013/11/18,200703439
2013/11/19,651525908
2013/11/20,731121251
2013/11/21,932826600
2013/11/22,979097180
2013/11/23,977952780
2013/11/24,955115238
2013/11/25,904067807
2013/11/26,919932597
2013/11/27,1028400239
2013/11/28,1139991685
2013/11/29,1075646321
2013/11/30,801117990
2013/12/01,523841071
2013/12/02,521254043
2013/12/03,430264149
2013/12/04,439454564
2013/12/05,429664843
2013/12/06,427077021
2013/12/07,427070967
2013/12/08,502514873
2013/12/09,460516928
2013/12/10,476170120
2013/12/11,428356074
2013/12/12,410481750
2013/12/13,365332245
2013/12/14,370813822
2013/12/15,382162230
2013/12/16,381030346
2013/12/17,357025219
2013/12/18,344922944
2013/12/19,280767205
2013/12/20,259943043
2013/12/21,299377117
2013/12/22,256959845
2013/12/23,254929733
2013/12/24,279251763
2013/12/25,299916333
2013/12/26,323363760
2013/12/27,350402760
2013/12/28,405554734
2013/12/29,417841286
2013/12/30,331941956
2013/12/31,330809099
2014/01/01,272422223
2014/01/02,223648145
2014/01/03,195657673
2014/01/04,206187936
2014/01/05,208392398
2014/01/06,342322791
2014/01/07,350754234
2014/01/08,365954682
2014/01/09,357275011
2014/01/10,356188517
2014/01/11,332588177
2014/01/12,352870636
2014/01/13,351620918
2014/01/14,335070130
2014/01/15,226270729
2014/01/16,228062578
2014/01/17,229282676
2014/01/18,264167742
2014/01/19,311328181
2014/01/20,312837029
2014/01/21,354139088
2014/01/22,366062693
2014/01/23,380667441
2014/01/24,376352198
2014/01/25,380265452
2014/01/26,360291244
2014/01/27,419859605
2014/01/28,437686510
2014/01/29,432547641
2014/01/30,431717574
2014/01/31,418625155
2014/02/01,318024906
2014/02/02,221867243
2014/02/03,195724856
