Date,size3rsi
2010/11/13,27.136
2010/11/14,61.646
2010/11/15,99.258
2010/11/16,99.465
2010/11/17,32.936
2010/11/18,38.108
2010/11/19,77.538
2010/11/20,83.028
2010/11/21,68.358
2010/11/22,26.281
2010/11/23,26.819
2010/11/24,48.206
2010/11/25,62.219
2010/11/26,35.187
2010/11/27,31.984
2010/11/28,31.872
2010/11/29,31.743
2010/11/30,31.364
2010/12/01,36.832
2010/12/02,33.719
2010/12/03,33.45
2010/12/04,29.981
2010/12/05,26.471
2010/12/06,28.394
2010/12/07,58.116
2010/12/08,43.939
2010/12/09,47.973
2010/12/10,57.001
2010/12/11,80.972
2010/12/12,85.306
2010/12/13,95.942
2010/12/14,45.339
2010/12/15,40.222
2010/12/16,38.339
2010/12/17,49.091
2010/12/18,37.856
2010/12/19,58.158
2010/12/20,85.979
2010/12/21,39.987
2010/12/22,54.297
2010/12/23,47.937
2010/12/24,40.312
2010/12/25,39.94
2010/12/26,58.609
2010/12/27,52.063
2010/12/28,53.683
2010/12/29,29.777
2010/12/30,48.42
2010/12/31,31.048
2011/01/01,62.543
2011/01/02,45.571
2011/01/03,93.098
2011/01/04,57.036
2011/01/05,72.468
2011/01/06,41.979
2011/01/07,46.915
2011/01/08,66.176
2011/01/09,58.999
2011/01/10,65.082
2011/01/11,66.006
2011/01/12,35.303
2011/01/13,45.168
2011/01/14,48.427
2011/01/15,34.027
2011/01/16,19.16
2011/01/17,9.467
2011/01/18,56.787
2011/01/19,46.022
2011/01/20,30.518
2011/01/21,71.249
2011/01/22,86.371
2011/01/23,48.952
2011/01/24,52.152
2011/01/25,31.755
2011/01/26,33.63
2011/01/27,46.268
2011/01/28,60.527
2011/01/29,84.804
2011/01/30,96.576
2011/01/31,44.841
2011/02/01,40.47
2011/02/02,33.161
2011/02/03,28.935
2011/02/04,29.013
2011/02/05,31.094
2011/02/06,43.317
2011/02/07,27.011
2011/02/08,44.537
2011/02/09,64.432
2011/02/10,89.76
2011/02/11,90.705
2011/02/12,54.719
2011/02/13,44.185
2011/02/14,71.25
2011/02/15,45.315
2011/02/16,36.22
2011/02/17,49.652
2011/02/18,63.325
2011/02/19,51.495
2011/02/20,40.429
2011/02/21,40.908
2011/02/22,66.163
2011/02/23,39.305
2011/02/24,61.682
2011/02/25,37.555
2011/02/26,20.338
2011/02/27,57.068
2011/02/28,75.99
2011/03/01,93.088
2011/03/02,45.598
2011/03/03,58.722
2011/03/04,37.502
2011/03/05,36.474
2011/03/06,28.464
2011/03/07,45.785
2011/03/08,69.802
2011/03/09,56.613
2011/03/10,71.931
2011/03/11,67.735
2011/03/12,83.832
2011/03/13,88.361
2011/03/14,92.242
2011/03/15,94.458
2011/03/16,51.11
2011/03/17,44.486
2011/03/18,33.128
2011/03/19,73.017
2011/03/20,86.648
2011/03/21,88.718
2011/03/22,28.474
2011/03/23,57.583
2011/03/24,32.472
2011/03/25,28.485
2011/03/26,60.684
2011/03/27,48.062
2011/03/28,45.39
2011/03/29,37.394
2011/03/30,23.924
2011/03/31,22.451
2011/04/01,18.549
2011/04/02,20.142
2011/04/03,19.997
2011/04/04,67.696
2011/04/05,42.845
2011/04/06,60.631
2011/04/07,45.801
2011/04/08,47.858
2011/04/09,41.128
2011/04/10,32.715
2011/04/11,75.87
2011/04/12,87.498
2011/04/13,52.818
2011/04/14,77.753
2011/04/15,84.4
2011/04/16,55.136
2011/04/17,29.623
2011/04/18,68.785
2011/04/19,74.904
2011/04/20,80.833
2011/04/21,28.639
2011/04/22,27.209
2011/04/23,45.397
2011/04/24,50.691
2011/04/25,54.953
2011/04/26,66.283
2011/04/27,91.607
2011/04/28,49.549
2011/04/29,42.214
2011/04/30,67.954
2011/05/01,64.839
2011/05/02,29.368
2011/05/03,34.171
2011/05/04,32.626
2011/05/05,48.727
2011/05/06,38.508
2011/05/07,46.625
2011/05/08,25.596
2011/05/09,51.274
2011/05/10,77.7
2011/05/11,56.084
2011/05/12,73.064
2011/05/13,81.286
2011/05/14,45.118
2011/05/15,46.59
2011/05/16,53.525
2011/05/17,36.949
2011/05/18,60.395
2011/05/19,88.445
2011/05/20,53.242
2011/05/21,47.117
2011/05/22,35.762
2011/05/23,36.139
2011/05/24,27.277
2011/05/25,55.654
2011/05/26,74.151
2011/05/27,86.902
2011/05/28,92.013
2011/05/29,50.239
2011/05/30,77.421
2011/05/31,86.151
2011/06/01,56.199
2011/06/02,66.599
2011/06/03,82.525
2011/06/04,51.607
2011/06/05,44.228
2011/06/06,64.089
2011/06/07,77.444
2011/06/08,92.237
2011/06/09,53.228
2011/06/10,43.854
2011/06/11,31.34
2011/06/12,57.445
2011/06/13,51.807
2011/06/14,57.43
2011/06/15,35.321
2011/06/16,78.067
2011/06/17,58.058
2011/06/18,47.541
2011/06/19,37.322
2011/06/20,24.253
2011/06/21,17.514
2011/06/22,27.937
2011/06/23,29.293
2011/06/24,63.316
2011/06/25,87.399
2011/06/26,88.541
2011/06/27,92.803
2011/06/28,54.994
2011/06/29,35.65
2011/06/30,25.493
2011/07/01,57.94
2011/07/02,37.143
2011/07/03,32.528
2011/07/04,54.554
2011/07/05,74.618
2011/07/06,78.244
2011/07/07,66.837
2011/07/08,26.174
2011/07/09,33.45
2011/07/10,66.753
2011/07/11,56.366
2011/07/12,40.068
2011/07/13,21.639
2011/07/14,59.104
2011/07/15,35.685
2011/07/16,51.319
2011/07/17,41.659
2011/07/18,66.69
2011/07/19,73.787
2011/07/20,50.181
2011/07/21,40.778
2011/07/22,49.743
2011/07/23,30.466
2011/07/24,26.275
2011/07/25,66.579
2011/07/26,36.097
2011/07/27,33.075
2011/07/28,58.802
2011/07/29,29.783
2011/07/30,24.299
2011/07/31,47.57
2011/08/01,65.196
2011/08/02,76.003
2011/08/03,49.372
2011/08/04,73.057
2011/08/05,43.354
2011/08/06,61.683
2011/08/07,42.035
2011/08/08,64.388
2011/08/09,68.145
2011/08/10,37.179
2011/08/11,35.222
2011/08/12,33.232
2011/08/13,55.037
2011/08/14,70.213
2011/08/15,85.111
2011/08/16,59.782
2011/08/17,41.709
2011/08/18,23.152
2011/08/19,60.299
2011/08/20,31.152
2011/08/21,30.429
2011/08/22,36.223
2011/08/23,34.629
2011/08/24,66.508
2011/08/25,64.664
2011/08/26,54.245
2011/08/27,75.84
2011/08/28,32.564
2011/08/29,63.206
2011/08/30,40.055
2011/08/31,26.995
2011/09/01,60.673
2011/09/02,33.783
2011/09/03,29.294
2011/09/04,84.851
2011/09/05,41.592
2011/09/06,48.111
2011/09/07,46.141
2011/09/08,44.86
2011/09/09,59.801
2011/09/10,42.199
2011/09/11,51.732
2011/09/12,50.02
2011/09/13,25.871
2011/09/14,22.077
2011/09/15,25.862
2011/09/16,66.622
2011/09/17,32.302
2011/09/18,26.619
2011/09/19,72.063
2011/09/20,80.292
2011/09/21,62.467
2011/09/22,30.844
2011/09/23,42.882
2011/09/24,47.508
2011/09/25,36.514
2011/09/26,30.387
2011/09/27,52.179
2011/09/28,29.488
2011/09/29,44.087
2011/09/30,61.191
2011/10/01,31.316
2011/10/02,44.089
2011/10/03,52.628
2011/10/04,80.663
2011/10/05,38.426
2011/10/06,57.933
2011/10/07,43.205
2011/10/08,52.82
2011/10/09,44.273
2011/10/10,59.289
2011/10/11,88.459
2011/10/12,47.52
2011/10/13,49.393
2011/10/14,35.182
2011/10/15,28.826
2011/10/16,36.367
2011/10/17,69.892
2011/10/18,37.85
2011/10/19,32.512
2011/10/20,31.171
2011/10/21,30.57
2011/10/22,78.093
2011/10/23,66.195
2011/10/24,47.534
2011/10/25,30.568
2011/10/26,52.798
2011/10/27,55.311
2011/10/28,74.088
2011/10/29,76.315
2011/10/30,33.43
2011/10/31,19.773
2011/11/01,17.824
2011/11/02,16.981
2011/11/03,71.023
2011/11/04,64.136
2011/11/05,40.572
2011/11/06,18.749
2011/11/07,59.386
2011/11/08,59.102
2011/11/09,47.303
2011/11/10,70.893
2011/11/11,58.685
2011/11/12,28.693
2011/11/13,25.553
2011/11/14,63.443
2011/11/15,44.559
2011/11/16,66.79
2011/11/17,40.677
2011/11/18,45.111
2011/11/19,46.74
2011/11/20,49.348
2011/11/21,42.129
2011/11/22,51.536
2011/11/23,55.206
2011/11/24,90.498
2011/11/25,41.089
2011/11/26,46.903
2011/11/27,57.732
2011/11/28,77.058
2011/11/29,85.218
2011/11/30,58.942
2011/12/01,24.812
2011/12/02,49.057
2011/12/03,33.418
2011/12/04,40.216
2011/12/05,36.242
2011/12/06,72.499
2011/12/07,66.61
2011/12/08,34.534
2011/12/09,28.435
2011/12/10,37.092
2011/12/11,57.688
2011/12/12,74.258
2011/12/13,65.179
2011/12/14,24.871
2011/12/15,49.537
2011/12/16,72.383
2011/12/17,30.419
2011/12/18,25.931
2011/12/19,58.855
2011/12/20,82.338
2011/12/21,41.873
2011/12/22,46.414
2011/12/23,42.978
2011/12/24,27.965
2011/12/25,26.006
2011/12/26,37.8
2011/12/27,62.803
2011/12/28,43.387
2011/12/29,65.464
2011/12/30,45.407
2011/12/31,58.637
2012/01/01,66.5
2012/01/02,80.332
2012/01/03,63.01
2012/01/04,73.677
2012/01/05,91.293
2012/01/06,58.854
2012/01/07,30.643
2012/01/08,54.654
2012/01/09,54.427
2012/01/10,84.471
2012/01/11,68.699
2012/01/12,35.217
2012/01/13,43.942
2012/01/14,35.664
2012/01/15,43.766
2012/01/16,35.173
2012/01/17,34.085
2012/01/18,77.283
2012/01/19,46.262
2012/01/20,43.572
2012/01/21,27.077
2012/01/22,19.685
2012/01/23,14.721
2012/01/24,74.969
2012/01/25,77.505
2012/01/26,52.561
2012/01/27,47.061
2012/01/28,31.507
2012/01/29,25.117
2012/01/30,15.897
2012/01/31,66.872
2012/02/01,57.769
2012/02/02,63.623
2012/02/03,51.688
2012/02/04,56.12
2012/02/05,58.953
2012/02/06,23.983
2012/02/07,65.393
2012/02/08,52.694
2012/02/09,70.535
2012/02/10,86.441
2012/02/11,47.488
2012/02/12,30.662
2012/02/13,65.602
2012/02/14,78.674
2012/02/15,65.992
2012/02/16,74.392
2012/02/17,24.585
2012/02/18,20.823
2012/02/19,22.016
2012/02/20,42.596
2012/02/21,63.731
2012/02/22,42.919
2012/02/23,60.17
2012/02/24,57.528
2012/02/25,30.394
2012/02/26,29.627
2012/02/27,49.425
2012/02/28,46.557
2012/02/29,24.733
2012/03/01,72.402
2012/03/02,85.478
2012/03/03,41.993
2012/03/04,48.489
2012/03/05,62.49
2012/03/06,54.661
2012/03/07,30.769
2012/03/08,37.784
2012/03/09,29.916
2012/03/10,27.304
2012/03/11,46.997
2012/03/12,29.943
2012/03/13,79.958
2012/03/14,83.369
2012/03/15,69.397
2012/03/16,31.909
2012/03/17,23.736
2012/03/18,17.879
2012/03/19,58.93
2012/03/20,44.179
2012/03/21,49.572
2012/03/22,45.384
2012/03/23,68.172
2012/03/24,23.502
2012/03/25,48.466
2012/03/26,64.615
2012/03/27,52.028
2012/03/28,68.31
2012/03/29,75.427
2012/03/30,43.138
2012/03/31,24.283
2012/04/01,44.617
2012/04/02,76.517
2012/04/03,78.451
2012/04/04,49.982
2012/04/05,73.986
2012/04/06,49.25
2012/04/07,33.337
2012/04/08,24.406
2012/04/09,41.059
2012/04/10,66.295
2012/04/11,69.984
2012/04/12,80.357
2012/04/13,52.845
2012/04/14,45.868
2012/04/15,71.421
2012/04/16,52.323
2012/04/17,63.164
2012/04/18,79.96
2012/04/19,30.544
2012/04/20,52.267
2012/04/21,32.343
2012/04/22,29.488
2012/04/23,52.338
2012/04/24,53.333
2012/04/25,67.74
2012/04/26,68.092
2012/04/27,39.981
2012/04/28,22.046
2012/04/29,13.412
2012/04/30,53.864
2012/05/01,73.709
2012/05/02,81.914
2012/05/03,91.106
2012/05/04,91.236
2012/05/05,52.077
2012/05/06,55.33
2012/05/07,86.683
2012/05/08,67.755
2012/05/09,75.99
2012/05/10,46.235
2012/05/11,80.336
2012/05/12,82.427
2012/05/13,38.59
2012/05/14,80.745
2012/05/15,62.656
2012/05/16,52.993
2012/05/17,48.349
2012/05/18,62.26
2012/05/19,84.982
2012/05/20,72.995
2012/05/21,81.251
2012/05/22,44.647
2012/05/23,50.077
2012/05/24,51.586
2012/05/25,71.007
2012/05/26,23.383
2012/05/27,27.265
2012/05/28,61.359
2012/05/29,72.741
2012/05/30,44.609
2012/05/31,27.196
2012/06/01,45.014
2012/06/02,18.047
2012/06/03,63.399
2012/06/04,75.211
2012/06/05,73.053
2012/06/06,27.546
2012/06/07,56.336
2012/06/08,44.192
2012/06/09,48.402
2012/06/10,60.44
2012/06/11,58.101
2012/06/12,26.539
2012/06/13,75.462
2012/06/14,79.178
2012/06/15,60.318
2012/06/16,42.751
2012/06/17,36.54
2012/06/18,28.639
2012/06/19,44.975
2012/06/20,37.458
2012/06/21,26.497
2012/06/22,18.666
2012/06/23,11.616
2012/06/24,40.503
2012/06/25,49
2012/06/26,58.978
2012/06/27,45.032
2012/06/28,52.781
2012/06/29,20.47
2012/06/30,38.88
2012/07/01,21.298
2012/07/02,48.331
2012/07/03,35.747
2012/07/04,52.127
2012/07/05,52.674
2012/07/06,53.941
2012/07/07,36.513
2012/07/08,23.366
2012/07/09,59.608
2012/07/10,90.115
2012/07/11,90.575
2012/07/12,36.286
2012/07/13,35.742
2012/07/14,25.783
2012/07/15,61.175
2012/07/16,73.168
2012/07/17,65.855
2012/07/18,73.85
2012/07/19,83.182
2012/07/20,86.145
2012/07/21,61.984
2012/07/22,31.023
2012/07/23,47.965
2012/07/24,20.741
2012/07/25,17.304
2012/07/26,39.768
2012/07/27,21.034
2012/07/28,66.641
2012/07/29,57.45
2012/07/30,59.125
2012/07/31,88.218
2012/08/01,47.491
2012/08/02,39.134
2012/08/03,29.774
2012/08/04,42.329
2012/08/05,62.232
2012/08/06,66.254
2012/08/07,29.064
2012/08/08,59.771
2012/08/09,39.422
2012/08/10,36.726
2012/08/11,44.231
2012/08/12,61.316
2012/08/13,85.754
2012/08/14,47.872
2012/08/15,73.921
2012/08/16,59.274
2012/08/17,57.383
2012/08/18,34.227
2012/08/19,33.822
2012/08/20,26.021
2012/08/21,43.042
2012/08/22,46.45
2012/08/23,18.261
2012/08/24,42.111
2012/08/25,60.527
2012/08/26,26.333
2012/08/27,57.772
2012/08/28,45.301
2012/08/29,43.148
2012/08/30,59.049
2012/08/31,81.078
2012/09/01,56.73
2012/09/02,36.56
2012/09/03,58.337
2012/09/04,69.595
2012/09/05,44.783
2012/09/06,52.287
2012/09/07,28.232
2012/09/08,44.365
2012/09/09,31.141
2012/09/10,56.172
2012/09/11,73.108
2012/09/12,33.373
2012/09/13,56.683
2012/09/14,56.45
2012/09/15,33.973
2012/09/16,33.806
2012/09/17,18.778
2012/09/18,55.724
2012/09/19,69.808
2012/09/20,46.931
2012/09/21,41.773
2012/09/22,29.746
2012/09/23,49.919
2012/09/24,59.946
2012/09/25,31.359
2012/09/26,73.254
2012/09/27,42.487
2012/09/28,58.476
2012/09/29,34.624
2012/09/30,31.654
2012/10/01,66.265
2012/10/02,72.452
2012/10/03,67.568
2012/10/04,81.265
2012/10/05,74.455
2012/10/06,40.052
2012/10/07,72.878
2012/10/08,38.514
2012/10/09,55.639
2012/10/10,38.234
2012/10/11,34.8
2012/10/12,33.157
2012/10/13,58.549
2012/10/14,56.918
2012/10/15,28.348
2012/10/16,61.572
2012/10/17,69.779
2012/10/18,37.159
2012/10/19,40.866
2012/10/20,38.637
2012/10/21,76.207
2012/10/22,80.422
2012/10/23,81.61
2012/10/24,28.052
2012/10/25,26.001
2012/10/26,10.838
2012/10/27,6.638
2012/10/28,22.148
2012/10/29,54.871
2012/10/30,74.924
2012/10/31,66.544
2012/11/01,47.114
2012/11/02,63.498
2012/11/03,37.362
2012/11/04,36.087
2012/11/05,70.126
2012/11/06,79.182
2012/11/07,72.621
2012/11/08,52.578
2012/11/09,23.935
2012/11/10,47.027
2012/11/11,27.824
2012/11/12,49.444
2012/11/13,55.773
2012/11/14,65.481
2012/11/15,86.428
2012/11/16,87.737
2012/11/17,72.645
2012/11/18,41.683
2012/11/19,57.97
2012/11/20,53.804
2012/11/21,72.294
2012/11/22,29.591
2012/11/23,31.254
2012/11/24,19.871
2012/11/25,68.803
2012/11/26,51.237
2012/11/27,30.344
2012/11/28,47.976
2012/11/29,56.4
2012/11/30,59.672
2012/12/01,30.684
2012/12/02,14.234
2012/12/03,20.358
2012/12/04,80.928
2012/12/05,77.671
2012/12/06,70.527
2012/12/07,43.023
2012/12/08,36.441
2012/12/09,55.598
2012/12/10,59.956
2012/12/11,56.102
2012/12/12,77.923
2012/12/13,89.778
2012/12/14,93.994
2012/12/15,36.565
2012/12/16,54.557
2012/12/17,43.48
2012/12/18,76.152
2012/12/19,42.76
2012/12/20,54.551
2012/12/21,53.065
2012/12/22,39.417
2012/12/23,34.364
2012/12/24,37.389
2012/12/25,13.437
2012/12/26,40.798
2012/12/27,57.462
2012/12/28,50.257
2012/12/29,47.232
2012/12/30,30.085
2012/12/31,12.299
2013/01/01,13.922
2013/01/02,61.422
2013/01/03,51.182
2013/01/04,79.624
2013/01/05,49.466
2013/01/06,34.714
2013/01/07,41.792
2013/01/08,76.62
2013/01/09,75.135
2013/01/10,82.986
2013/01/11,90.138
2013/01/12,54.756
2013/01/13,53.794
2013/01/14,23.692
2013/01/15,56.207
2013/01/16,70.003
2013/01/17,78.653
2013/01/18,59.04
2013/01/19,35.849
2013/01/20,24.906
2013/01/21,24.278
2013/01/22,36.128
2013/01/23,72.37
2013/01/24,43.131
2013/01/25,57.692
2013/01/26,42.843
2013/01/27,56.742
2013/01/28,64.724
2013/01/29,43.397
2013/01/30,18.55
2013/01/31,17.132
2013/02/01,73.85
2013/02/02,53.349
2013/02/03,44.764
2013/02/04,50.19
2013/02/05,35.573
2013/02/06,24.44
2013/02/07,73.416
2013/02/08,74.731
2013/02/09,72.611
2013/02/10,35.291
2013/02/11,51.396
2013/02/12,75.026
2013/02/13,39.469
2013/02/14,39.05
2013/02/15,28.503
2013/02/16,16.666
2013/02/17,19.38
2013/02/18,54.515
2013/02/19,71.601
2013/02/20,51.933
2013/02/21,41.045
2013/02/22,71.805
2013/02/23,63.954
2013/02/24,55.31
2013/02/25,36.166
2013/02/26,72.732
2013/02/27,36.441
2013/02/28,63.044
2013/03/01,75.653
2013/03/02,55.596
2013/03/03,35.367
2013/03/04,45.142
2013/03/05,70.977
2013/03/06,70.993
2013/03/07,76.972
2013/03/08,28.417
2013/03/09,25.652
2013/03/10,60.966
2013/03/11,44.437
2013/03/12,55.832
2013/03/13,39.774
2013/03/14,28.369
2013/03/15,55.746
2013/03/16,16.061
2013/03/17,12.365
2013/03/18,39.927
2013/03/19,58.308
2013/03/20,38.268
2013/03/21,56.436
2013/03/22,59.27
2013/03/23,51.672
2013/03/24,58.6
2013/03/25,84.937
2013/03/26,72.124
2013/03/27,85.497
2013/03/28,62.007
2013/03/29,64.44
2013/03/30,74.084
2013/03/31,28.102
2013/04/01,23.419
2013/04/02,62.736
2013/04/03,68.594
2013/04/04,84.337
2013/04/05,51.614
2013/04/06,32.626
2013/04/07,62.994
2013/04/08,54.846
2013/04/09,42.144
2013/04/10,34.203
2013/04/11,71.026
2013/04/12,36.974
2013/04/13,29.495
2013/04/14,52.661
2013/04/15,43.223
2013/04/16,59.175
2013/04/17,42.893
2013/04/18,29.377
2013/04/19,73.228
2013/04/20,41.814
2013/04/21,29.697
2013/04/22,46.071
2013/04/23,61.449
2013/04/24,75.097
2013/04/25,49.629
2013/04/26,39.062
2013/04/27,32.963
2013/04/28,21.067
2013/04/29,49.034
2013/04/30,70.123
2013/05/01,58.275
2013/05/02,74.01
2013/05/03,56.587
2013/05/04,35.39
2013/05/05,31.542
2013/05/06,48.254
2013/05/07,59.354
2013/05/08,37.292
2013/05/09,72.196
2013/05/10,73.237
2013/05/11,73.216
2013/05/12,49.809
2013/05/13,28.321
2013/05/14,72.45
2013/05/15,80.976
2013/05/16,54.469
2013/05/17,30.419
2013/05/18,26.276
2013/05/19,14.425
2013/05/20,57.765
2013/05/21,50.93
2013/05/22,36.763
2013/05/23,42.153
2013/05/24,37.511
2013/05/25,24.923
2013/05/26,13.944
2013/05/27,47.607
2013/05/28,71.074
2013/05/29,54.487
2013/05/30,47.878
2013/05/31,33.376
2013/06/01,15.594
2013/06/02,13.859
2013/06/03,30.739
2013/06/04,41.742
2013/06/05,74.661
2013/06/06,62.124
2013/06/07,77.249
2013/06/08,28.733
2013/06/09,46.345
2013/06/10,30.688
2013/06/11,39.607
2013/06/12,22.867
2013/06/13,27.848
2013/06/14,67.002
2013/06/15,30.068
2013/06/16,43.597
2013/06/17,72.86
2013/06/18,76.067
2013/06/19,81.617
2013/06/20,76.883
2013/06/21,34.973
2013/06/22,24.111
2013/06/23,17.87
2013/06/24,59.442
2013/06/25,49.633
2013/06/26,39.996
2013/06/27,52.733
2013/06/28,65.66
2013/06/29,25.94
2013/06/30,18.502
2013/07/01,51.445
2013/07/02,56.535
2013/07/03,25.342
2013/07/04,42.449
2013/07/05,34.948
2013/07/06,28.54
2013/07/07,20.691
2013/07/08,58.811
2013/07/09,69.375
2013/07/10,47.82
2013/07/11,73.976
2013/07/12,88.394
2013/07/13,48.441
2013/07/14,36.223
2013/07/15,44.926
2013/07/16,52.58
2013/07/17,38.925
2013/07/18,62.484
2013/07/19,36.328
2013/07/20,25.367
2013/07/21,25.363
2013/07/22,67.746
2013/07/23,77.82
2013/07/24,78.35
2013/07/25,87.489
2013/07/26,35.934
2013/07/27,28.096
2013/07/28,43.725
2013/07/29,54.549
2013/07/30,37.384
2013/07/31,70.168
2013/08/01,77.497
2013/08/02,49.682
2013/08/03,57.848
2013/08/04,38.198
2013/08/05,54.429
2013/08/06,61.842
2013/08/07,75.405
2013/08/08,50.211
2013/08/09,27.671
2013/08/10,29.306
2013/08/11,9.195
2013/08/12,66.703
2013/08/13,69.253
2013/08/14,73.647
2013/08/15,83.117
2013/08/16,89.391
2013/08/17,35.481
2013/08/18,36.412
2013/08/19,71.09
2013/08/20,48.763
2013/08/21,39.418
2013/08/22,35.339
2013/08/23,35.929
2013/08/24,33.217
2013/08/25,60.77
2013/08/26,72.278
2013/08/27,88.494
2013/08/28,56.68
2013/08/29,29.9
2013/08/30,39.299
2013/08/31,16.364
2013/09/01,15.366
2013/09/02,36.532
2013/09/03,65.497
2013/09/04,76.161
2013/09/05,67.587
2013/09/06,72.264
2013/09/07,81.236
2013/09/08,35.935
2013/09/09,28.532
2013/09/10,33.694
2013/09/11,16.818
2013/09/12,35.682
2013/09/13,21.779
2013/09/14,14.781
2013/09/15,73.414
2013/09/16,81.674
2013/09/17,83.147
2013/09/18,79.453
2013/09/19,36.89
2013/09/20,31.524
2013/09/21,25.19
2013/09/22,16.458
2013/09/23,60.885
2013/09/24,50.898
2013/09/25,32.465
2013/09/26,74.256
2013/09/27,41.231
2013/09/28,35.043
2013/09/29,37.047
2013/09/30,61.034
2013/10/01,67.108
2013/10/02,82.401
2013/10/03,54.2
2013/10/04,36.975
2013/10/05,17.915
2013/10/06,40.466
2013/10/07,67.175
2013/10/08,48.891
2013/10/09,54.591
2013/10/10,60.189
2013/10/11,43.147
2013/10/12,23.263
2013/10/13,44.133
2013/10/14,37.174
2013/10/15,23.316
2013/10/16,55.998
2013/10/17,72.647
2013/10/18,79.71
2013/10/19,52.315
2013/10/20,39.49
2013/10/21,66.453
2013/10/22,55.585
2013/10/23,56.158
2013/10/24,83.469
2013/10/25,37.446
2013/10/26,37.151
2013/10/27,26.561
2013/10/28,59.001
2013/10/29,69.594
2013/10/30,38.37
2013/10/31,54.082
2013/11/01,26.542
2013/11/02,26.092
2013/11/03,24.536
2013/11/04,59.89
2013/11/05,84.555
2013/11/06,91.009
2013/11/07,94.876
2013/11/08,95.712
2013/11/09,55.877
2013/11/10,36.554
2013/11/11,24.795
2013/11/12,20.846
2013/11/13,62.919
2013/11/14,61.281
2013/11/15,50.524
2013/11/16,17.265
2013/11/17,40.335
2013/11/18,80.806
2013/11/19,87.264
2013/11/20,51.388
2013/11/21,63.097
2013/11/22,44.536
2013/11/23,38.242
2013/11/24,29.099
2013/11/25,35.211
2013/11/26,69.935
2013/11/27,74.516
2013/11/28,58.458
2013/11/29,59.58
2013/11/30,24.534
2013/12/01,20.354
2013/12/02,58.825
2013/12/03,33.019
2013/12/04,60.244
2013/12/05,62.789
2013/12/06,27.925
2013/12/07,26.588
2013/12/08,15.109
2013/12/09,51.817
2013/12/10,61.107
2013/12/11,63.405
2013/12/12,41.175
2013/12/13,48.325
2013/12/14,37.994
2013/12/15,46.17
2013/12/16,59.382
2013/12/17,39.193
2013/12/18,77.088
2013/12/19,31.09
2013/12/20,55.812
2013/12/21,48.796
2013/12/22,39.348
2013/12/23,47.618
2013/12/24,45.85
2013/12/25,61.71
2013/12/26,41.406
2013/12/27,20.928
2013/12/28,63.56
2013/12/29,58.996
2013/12/30,59.568
2013/12/31,22.729
2014/01/01,10.373
2014/01/02,72.303
2014/01/03,62.455
2014/01/04,54.554
2014/01/05,41.726
2014/01/06,65.541
2014/01/07,45.48
