Date,transactionvalue7momUSD
2010/10/19,7.368
2010/10/20,-3.054
2010/10/21,-15.593
2010/10/22,-23.141
2010/10/23,-36.257
2010/10/24,-3.046
2010/10/25,2.038
2010/10/26,21.272
2010/10/27,32.322
2010/10/28,34.567
2010/10/29,11.46
2010/10/30,17.625
2010/10/31,19.688
2010/11/01,-17.269
2010/11/02,-7.417
2010/11/03,-28.419
2010/11/04,29.293
2010/11/05,-11.749
2010/11/06,78.163
2010/11/07,39.741
2010/11/08,262.199
2010/11/09,-12.175
2010/11/10,1.415
2010/11/11,-74.455
2010/11/12,6.938
2010/11/13,-73.423
2010/11/14,-56.972
2010/11/15,-270.838
2010/11/16,-19.798
2010/11/17,-0.862
2010/11/18,-14.11
2010/11/19,-27.73
2010/11/20,-26.671
2010/11/21,-20.156
2010/11/22,10.932
2010/11/23,25.147
2010/11/24,-29.543
2010/11/25,-6.899
2010/11/26,17.554
2010/11/27,10.877
2010/11/28,11.319
2010/11/29,-6.206
2010/11/30,-6.517
2010/12/01,20.715
2010/12/02,29.303
2010/12/03,-1.107
2010/12/04,20.4
2010/12/05,-4.669
2010/12/06,24.855
2010/12/07,3.517
2010/12/08,-9.92
2010/12/09,-13.535
2010/12/10,-3.567
2010/12/11,-4.601
2010/12/12,5.785
2010/12/13,16.559
2010/12/14,10.012
2010/12/15,29.008
2010/12/16,20.313
2010/12/17,18.96
2010/12/18,9.537
2010/12/19,27.51
2010/12/20,-38.242
2010/12/21,-1.974
2010/12/22,-11.62
2010/12/23,-8.755
2010/12/24,-5.062
2010/12/25,3.353
2010/12/26,-12.539
2010/12/27,22.274
2010/12/28,-17.084
2010/12/29,30.732
2010/12/30,2.009
2010/12/31,3.791
2011/01/01,-19.354
2011/01/02,-6.548
2011/01/03,-27.359
2011/01/04,-11.087
2011/01/05,-50.58
2011/01/06,-18.434
2011/01/07,-15
2011/01/08,-11.834
2011/01/09,-14.218
2011/01/10,2.803
2011/01/11,12.801
2011/01/12,5.321
2011/01/13,16.391
2011/01/14,7.125
2011/01/15,10.327
2011/01/16,17.264
2011/01/17,5.55
2011/01/18,17.459
2011/01/19,3.981
2011/01/20,-10.309
2011/01/21,-3.067
2011/01/22,-2.377
2011/01/23,5.486
2011/01/24,-3.401
2011/01/25,-16.98
2011/01/26,6.651
2011/01/27,491.425
2011/01/28,-2.684
2011/01/29,1.258
2011/01/30,36.793
2011/01/31,45.436
2011/02/01,49.459
2011/02/02,63.511
2011/02/03,-452.454
2011/02/04,24.158
2011/02/05,51.408
2011/02/06,8.242
2011/02/07,87.342
2011/02/08,-3.701
2011/02/09,13.637
2011/02/10,51.242
2011/02/11,66.995
2011/02/12,-1.613
2011/02/13,-17.801
2011/02/14,-86.798
2011/02/15,-27.805
2011/02/16,-73.417
2011/02/17,-66.669
2011/02/18,-54.058
2011/02/19,28.15
2011/02/20,40.016
2011/02/21,28.479
2011/02/22,92.622
2011/02/23,112.993
2011/02/24,57.229
2011/02/25,24.612
2011/02/26,-21.143
2011/02/27,-22.845
2011/02/28,-33.408
2011/03/01,200.98
2011/03/02,983.905
2011/03/03,-34.522
2011/03/04,58.003
2011/03/05,-22.014
2011/03/06,4.265
2011/03/07,30.868
2011/03/08,-270.089
2011/03/09,-1013
2011/03/10,117.115
2011/03/11,-21.866
2011/03/12,-9.38
2011/03/13,-13.703
2011/03/14,-24.188
2011/03/15,-29.384
2011/03/16,-72.711
2011/03/17,-143.386
2011/03/18,-56.343
2011/03/19,-18.804
2011/03/20,-42.16
2011/03/21,-50.548
2011/03/22,34.135
2011/03/23,4.538
2011/03/24,59.017
2011/03/25,64.892
2011/03/26,54.437
2011/03/27,22.929
2011/03/28,17.758
2011/03/29,-39.476
2011/03/30,8.82
2011/03/31,-47.284
2011/04/01,-86.338
2011/04/02,-41.486
2011/04/03,-13.394
2011/04/04,8.004
2011/04/05,7.382
2011/04/06,-20.717
2011/04/07,-2.02
2011/04/08,15.903
2011/04/09,18.719
2011/04/10,1.037
2011/04/11,-11.706
2011/04/12,14.956
2011/04/13,32.579
2011/04/14,-0.458
2011/04/15,-4.607
2011/04/16,101.825
2011/04/17,586.05
2011/04/18,14.941
2011/04/19,814.054
2011/04/20,1806
2011/04/21,216.058
2011/04/22,48.669
2011/04/23,-51.168
2011/04/24,-545.583
2011/04/25,11.599
2011/04/26,-781.622
2011/04/27,-1773
2011/04/28,-164.852
2011/04/29,460.885
2011/04/30,179.396
2011/05/01,57.59
2011/05/02,61.376
2011/05/03,124.64
2011/05/04,244.373
2011/05/05,54.171
2011/05/06,-269.804
2011/05/07,-88.005
2011/05/08,552.062
2011/05/09,44.868
2011/05/10,654.868
2011/05/11,-21.604
2011/05/12,210.185
2011/05/13,519.157
2011/05/14,2899
2011/05/15,-108.126
2011/05/16,313.935
2011/05/17,-501.487
2011/05/18,-94.08
2011/05/19,-101.574
2011/05/20,-362.314
2011/05/21,-2316
2011/05/22,488.916
2011/05/23,71.524
2011/05/24,75.145
2011/05/25,256.469
2011/05/26,242.126
2011/05/27,503.944
2011/05/28,-407.066
2011/05/29,-599.872
2011/05/30,-116.967
2011/05/31,-35.004
2011/06/01,-104.45
2011/06/02,-4.4
2011/06/03,-47.889
2011/06/04,513.729
2011/06/05,681.69
2011/06/06,1068
2011/06/07,826.809
2011/06/08,1406
2011/06/09,1363
2011/06/10,1259
2011/06/11,1721
2011/06/12,1298
2011/06/13,660.512
2011/06/14,888.731
2011/06/15,4717
2011/06/16,10681
2011/06/17,104.956
2011/06/18,-824.868
2011/06/19,4386
2011/06/20,-146.157
2011/06/21,3680
2011/06/22,-4552
2011/06/23,-9897
2011/06/24,5165
2011/06/25,17009
2011/06/26,44.325
2011/06/27,623.65
2011/06/28,4989
2011/06/29,2740
2011/06/30,-89.267
2011/07/01,-5786
2011/07/02,-17135
2011/07/03,-5826
2011/07/04,-574.229
2011/07/05,-10180
2011/07/06,-3942
2011/07/07,-1811
2011/07/08,-1126
2011/07/09,2131
2011/07/10,3179
2011/07/11,-674.588
2011/07/12,1240
2011/07/13,1421
2011/07/14,2340
2011/07/15,517.872
2011/07/16,-1858
2011/07/17,-3328
2011/07/18,3507
2011/07/19,2218
2011/07/20,-1326
2011/07/21,-856.457
2011/07/22,1318
2011/07/23,-820.233
2011/07/24,9.305
2011/07/25,-2781
2011/07/26,-2100
2011/07/27,1361
2011/07/28,3490
2011/07/29,-1084
2011/07/30,-408.55
2011/07/31,74.779
2011/08/01,-1246
2011/08/02,-1400
2011/08/03,-1644
2011/08/04,-5336
2011/08/05,-583.827
2011/08/06,-254.474
2011/08/07,-594.389
2011/08/08,248.483
2011/08/09,1827
2011/08/10,803.042
2011/08/11,238.786
2011/08/12,-241.055
2011/08/13,-49.323
2011/08/14,236.055
2011/08/15,-684.382
2011/08/16,-1979
2011/08/17,-907.454
2011/08/18,-34.638
2011/08/19,373.811
2011/08/20,-41.901
2011/08/21,-267.49
2011/08/22,-48.493
2011/08/23,246.007
2011/08/24,370.295
2011/08/25,-59.546
2011/08/26,-487.276
2011/08/27,3205
2011/08/28,-70.771
2011/08/29,-123.897
2011/08/30,-390.573
2011/08/31,-520.015
2011/09/01,-154.53
2011/09/02,-29.21
2011/09/03,-3243
2011/09/04,1703
2011/09/05,2266
2011/09/06,2640
2011/09/07,315.832
2011/09/08,35.806
2011/09/09,9.349
2011/09/10,-106.694
2011/09/11,-1156
2011/09/12,-1963
2011/09/13,-2590
2011/09/14,-351.129
2011/09/15,-174.945
2011/09/16,206.337
2011/09/17,88.843
2011/09/18,-594.707
2011/09/19,-304.235
2011/09/20,-73.217
2011/09/21,24.704
2011/09/22,38.417
2011/09/23,-226.643
2011/09/24,-88.588
2011/09/25,29.692
2011/09/26,-11.291
2011/09/27,93.4
2011/09/28,-15.056
2011/09/29,6.272
2011/09/30,-51.922
2011/10/01,174.036
2011/10/02,44.081
2011/10/03,57.499
2011/10/04,15.971
2011/10/05,58.843
2011/10/06,149.556
2011/10/07,57.329
2011/10/08,-177.498
2011/10/09,-94.62
2011/10/10,-92.545
2011/10/11,-134.281
2011/10/12,-126.463
2011/10/13,-182.743
2011/10/14,-120.94
2011/10/15,50.615
2011/10/16,-31.564
2011/10/17,37.221
2011/10/18,-49.013
2011/10/19,-76.514
2011/10/20,-102.156
2011/10/21,87.431
2011/10/22,51.605
2011/10/23,125.31
2011/10/24,-80.271
2011/10/25,17.682
2011/10/26,84.296
2011/10/27,168.057
2011/10/28,7.283
2011/10/29,-53.936
2011/10/30,-172.541
2011/10/31,67.227
2011/11/01,105.193
2011/11/02,-7.745
2011/11/03,-133.917
2011/11/04,-83.976
2011/11/05,-115.778
2011/11/06,-11.427
2011/11/07,-98.42
2011/11/08,265.956
2011/11/09,239.049
2011/11/10,-21.173
2011/11/11,-14.665
2011/11/12,8.615
2011/11/13,5.164
2011/11/14,11.871
2011/11/15,-429.93
2011/11/16,365.381
2011/11/17,1433
2011/11/18,1941
2011/11/19,1684
2011/11/20,522.003
2011/11/21,641.188
2011/11/22,1377
2011/11/23,-168.185
2011/11/24,-873.814
2011/11/25,-1628
2011/11/26,-1009
2011/11/27,219.582
2011/11/28,903.973
2011/11/29,119.407
2011/11/30,2092
2011/12/01,291.607
2011/12/02,2192
2011/12/03,1005
2011/12/04,658.388
2011/12/05,-345.019
2011/12/06,926.245
2011/12/07,5.228
2011/12/08,1343
2011/12/09,-1611
2011/12/10,-1240
2011/12/11,-1019
2011/12/12,-871.78
2011/12/13,-2347
2011/12/14,-2509
2011/12/15,-2059
2011/12/16,-772.513
2011/12/17,-366.007
2011/12/18,-292.877
2011/12/19,-208.591
2011/12/20,105.199
2011/12/21,161.183
2011/12/22,-7.149
2011/12/23,-113.68
2011/12/24,31.086
2011/12/25,6.003
2011/12/26,234.219
2011/12/27,206.131
2011/12/28,-173.161
2011/12/29,117.322
2011/12/30,49.276
2011/12/31,-30.242
2012/01/01,108.597
2012/01/02,-261.41
2012/01/03,-288.166
2012/01/04,131.031
2012/01/05,208.547
2012/01/06,388.815
2012/01/07,125.044
2012/01/08,41.251
2012/01/09,236.56
2012/01/10,137.089
2012/01/11,1.132
2012/01/12,-247.446
2012/01/13,-232.098
2012/01/14,-27.744
2012/01/15,-87.132
2012/01/16,-63.746
2012/01/17,27.7
2012/01/18,-39.402
2012/01/19,-12.036
2012/01/20,-50.15
2012/01/21,-29.05
2012/01/22,23.861
2012/01/23,-128.549
2012/01/24,-65.996
2012/01/25,-6.215
2012/01/26,-2.159
2012/01/27,-41.53
2012/01/28,-69.265
2012/01/29,-23.058
2012/01/30,-4.2
2012/01/31,-60.976
2012/02/01,68.328
2012/02/02,-36.777
2012/02/03,26.454
2012/02/04,64.274
2012/02/05,-4.299
2012/02/06,0.452
2012/02/07,-17.177
2012/02/08,-139.404
2012/02/09,-107.563
2012/02/10,-103.575
2012/02/11,44.749
2012/02/12,-36.987
2012/02/13,-3.03
2012/02/14,439.132
2012/02/15,386.682
2012/02/16,513.79
2012/02/17,400.965
2012/02/18,122.561
2012/02/19,28.111
2012/02/20,10.969
2012/02/21,-428.346
2012/02/22,-158.543
2012/02/23,-315.373
2012/02/24,-203.863
2012/02/25,-138.501
2012/02/26,2.387
2012/02/27,-24.592
2012/02/28,9.464
2012/02/29,-232.659
2012/03/01,68.42
2012/03/02,-64.088
2012/03/03,21.478
2012/03/04,202.93
2012/03/05,-8.276
2012/03/06,7.612
2012/03/07,41.327
2012/03/08,-85.415
2012/03/09,91.302
2012/03/10,4.001
2012/03/11,-89.66
2012/03/12,214.443
2012/03/13,83.394
2012/03/14,187.743
2012/03/15,28.233
2012/03/16,-57.963
2012/03/17,5.817
2012/03/18,-73.319
2012/03/19,-139.149
2012/03/20,-17.319
2012/03/21,-117.741
2012/03/22,128.419
2012/03/23,297.256
2012/03/24,243.42
2012/03/25,-13.785
2012/03/26,27.595
2012/03/27,57.087
2012/03/28,104.006
2012/03/29,219.345
2012/03/30,11.107
2012/03/31,93.132
2012/04/01,228.278
2012/04/02,160.017
2012/04/03,122.731
2012/04/04,71.238
2012/04/05,-106.408
2012/04/06,-263.371
2012/04/07,-419.266
2012/04/08,468.923
2012/04/09,668.066
2012/04/10,-52.584
2012/04/11,414.073
2012/04/12,103.305
2012/04/13,149.383
2012/04/14,340.529
2012/04/15,-149.022
2012/04/16,-263.002
2012/04/17,249.326
2012/04/18,-331.337
2012/04/19,-314.468
2012/04/20,1228
2012/04/21,292.246
2012/04/22,-76.906
2012/04/23,-374.151
2012/04/24,-233.27
2012/04/25,77.377
2012/04/26,491.578
2012/04/27,-771.578
2012/04/28,-304.782
2012/04/29,-153.634
2012/04/30,17.629
2012/05/01,39.775
2012/05/02,-141.816
2012/05/03,-496.267
2012/05/04,-632.765
2012/05/05,-131.456
2012/05/06,-331.115
2012/05/07,31.158
2012/05/08,585.339
2012/05/09,143.817
2012/05/10,61.503
2012/05/11,-9.365
2012/05/12,396.179
2012/05/13,208.162
2012/05/14,-201.311
2012/05/15,-267.836
2012/05/16,273.986
2012/05/17,535.682
2012/05/18,-4.33
2012/05/19,-686.076
2012/05/20,-177.232
2012/05/21,211.293
2012/05/22,36.033
2012/05/23,-625.28
2012/05/24,-821.382
2012/05/25,40.39
2012/05/26,882.083
2012/05/27,63.583
2012/05/28,-249.398
2012/05/29,-335.24
2012/05/30,143.45
2012/05/31,957.793
2012/06/01,142.679
2012/06/02,-243.724
2012/06/03,-121.892
2012/06/04,163.496
2012/06/05,0.53
2012/06/06,376.228
2012/06/07,-369.249
2012/06/08,708.097
2012/06/09,-580.613
2012/06/10,176.587
2012/06/11,-13.82
2012/06/12,252.988
2012/06/13,-606.745
2012/06/14,-341.722
2012/06/15,-889.269
2012/06/16,345.429
2012/06/17,-242.625
2012/06/18,-113.781
2012/06/19,-423.134
2012/06/20,100.019
2012/06/21,-204.242
2012/06/22,244.858
2012/06/23,297.211
2012/06/24,337.906
2012/06/25,-2.557
2012/06/26,-13.948
2012/06/27,71.418
2012/06/28,607.375
2012/06/29,92.685
2012/06/30,-467.686
2012/07/01,-77.22
2012/07/02,-84.688
2012/07/03,55.188
2012/07/04,215.316
2012/07/05,-254.562
2012/07/06,-346.98
2012/07/07,672.851
2012/07/08,-195.764
2012/07/09,269.469
2012/07/10,21.147
2012/07/11,-371.936
2012/07/12,-186.146
2012/07/13,390
2012/07/14,-263.133
2012/07/15,123.263
2012/07/16,-41.628
2012/07/17,181.759
2012/07/18,173.788
2012/07/19,-71.973
2012/07/20,-384.949
2012/07/21,-222.181
2012/07/22,32.84
2012/07/23,15.946
2012/07/24,-96.876
2012/07/25,-114.661
2012/07/26,311.982
2012/07/27,324.28
2012/07/28,-159.246
2012/07/29,-142.05
2012/07/30,-306.966
2012/07/31,135.455
2012/08/01,378.475
2012/08/02,-126.279
2012/08/03,-158.682
2012/08/04,94.199
2012/08/05,365.285
2012/08/06,358.85
2012/08/07,67.817
2012/08/08,-244.672
2012/08/09,-4.894
2012/08/10,112.779
2012/08/11,11.991
2012/08/12,-109.019
2012/08/13,-156.531
2012/08/14,-196.18
2012/08/15,-28.813
2012/08/16,60.518
2012/08/17,189.925
2012/08/18,132.484
2012/08/19,1032
2012/08/20,1967
2012/08/21,758.231
2012/08/22,1590
2012/08/23,1781
2012/08/24,2690
2012/08/25,711.194
2012/08/26,-375.318
2012/08/27,-367.498
2012/08/28,1203
2012/08/29,2675
2012/08/30,1304
2012/08/31,-1233
2012/09/01,767.848
2012/09/02,598.874
2012/09/03,-1048
2012/09/04,-795.794
2012/09/05,-2283
2012/09/06,1987
2012/09/07,3787
2012/09/08,534.49
2012/09/09,-427.714
2012/09/10,5223
2012/09/11,4251
2012/09/12,1969
2012/09/13,3121
2012/09/14,-326.762
2012/09/15,292.457
2012/09/16,4454
2012/09/17,115.297
2012/09/18,-1166
2012/09/19,7673
2012/09/20,-2468
2012/09/21,4793
2012/09/22,5294
2012/09/23,-2412
2012/09/24,-2975
2012/09/25,-3891
2012/09/26,-11398
2012/09/27,-5724
2012/09/28,-9592
2012/09/29,-7607
2012/09/30,-2549
2012/10/01,-2559
2012/10/02,-121.249
2012/10/03,-48.768
2012/10/04,-127.67
2012/10/05,-53.225
2012/10/06,93.358
2012/10/07,-234.696
2012/10/08,-262.366
2012/10/09,-316.012
2012/10/10,-269.235
2012/10/11,71.668
2012/10/12,173.464
2012/10/13,212.333
2012/10/14,-29.086
2012/10/15,-224.272
2012/10/16,487.812
2012/10/17,900.901
2012/10/18,883.849
2012/10/19,159.183
2012/10/20,61.628
2012/10/21,77.437
2012/10/22,287.765
2012/10/23,9.668
2012/10/24,-549.819
2012/10/25,-817.762
2012/10/26,-760.467
2012/10/27,14.159
2012/10/28,-126.947
2012/10/29,-112.034
2012/10/30,504.124
2012/10/31,817.338
2012/11/01,593.231
2012/11/02,-177.532
2012/11/03,-209.151
2012/11/04,443.726
2012/11/05,269.09
2012/11/06,-815.266
2012/11/07,-951.425
2012/11/08,-754.598
2012/11/09,57.384
2012/11/10,-668.87
2012/11/11,-796.141
2012/11/12,-549.3
2012/11/13,-295.787
2012/11/14,-77.719
2012/11/15,337.438
2012/11/16,702.045
2012/11/17,782.773
2012/11/18,513.938
2012/11/19,220.952
2012/11/20,154.55
2012/11/21,-198.39
2012/11/22,-221.613
2012/11/23,-643.174
2012/11/24,-466.741
2012/11/25,-434.019
2012/11/26,-51.726
2012/11/27,132.287
2012/11/28,344.637
2012/11/29,-161.569
2012/11/30,-100.654
2012/12/01,-254.536
2012/12/02,341.416
2012/12/03,616.702
2012/12/04,371.522
2012/12/05,497.73
2012/12/06,765.384
2012/12/07,535.262
2012/12/08,173.487
2012/12/09,-26.707
2012/12/10,-622.038
2012/12/11,-408.914
2012/12/12,208.028
2012/12/13,70.809
2012/12/14,156.867
2012/12/15,284.718
2012/12/16,85.164
2012/12/17,198.636
2012/12/18,39.185
2012/12/19,-985.871
2012/12/20,-883.296
2012/12/21,-519.174
2012/12/22,-325.686
2012/12/23,-356.175
2012/12/24,-187.793
2012/12/25,-351.348
2012/12/26,-110.244
2012/12/27,-103.823
2012/12/28,-198.955
2012/12/29,-17.156
2012/12/30,-91.083
2012/12/31,217.53
2013/01/01,345.233
2013/01/02,420.25
2013/01/03,293.864
2013/01/04,326.672
2013/01/05,347.987
2013/01/06,211.366
2013/01/07,-124.91
2013/01/08,118.945
2013/01/09,-109.887
2013/01/10,-194.254
2013/01/11,-279.908
2013/01/12,-398.339
2013/01/13,-187.532
2013/01/14,-136.157
2013/01/15,-96.094
2013/01/16,50.139
2013/01/17,215.524
2013/01/18,161.938
2013/01/19,119.909
2013/01/20,194.875
2013/01/21,99.642
2013/01/22,-92.904
2013/01/23,288.087
2013/01/24,27.096
2013/01/25,26.88
2013/01/26,20.226
2013/01/27,14.451
2013/01/28,122.822
2013/01/29,313.339
2013/01/30,358.536
2013/01/31,14.033
2013/02/01,74.917
2013/02/02,57.071
2013/02/03,-4.737
2013/02/04,161.934
2013/02/05,-114.882
2013/02/06,-344.054
2013/02/07,-7.48
2013/02/08,172.887
2013/02/09,219.103
2013/02/10,110.011
2013/02/11,-189.44
2013/02/12,-230.799
2013/02/13,-394.05
2013/02/14,142.818
2013/02/15,-182.273
2013/02/16,-63.47
2013/02/17,46.926
2013/02/18,104.091
2013/02/19,214.741
2013/02/20,79.931
2013/02/21,-192.897
2013/02/22,134.007
2013/02/23,-10.795
2013/02/24,247.326
2013/02/25,150.67
2013/02/26,10.529
2013/02/27,171.119
2013/02/28,189.849
2013/03/01,105.823
2013/03/02,244.207
2013/03/03,-303.085
2013/03/04,-292.275
2013/03/05,498.173
2013/03/06,690.906
2013/03/07,254.105
2013/03/08,44.142
2013/03/09,-92.958
2013/03/10,189.825
2013/03/11,256.064
2013/03/12,107.732
2013/03/13,-307.697
2013/03/14,-108.217
2013/03/15,2819
2013/03/16,2183
2013/03/17,369.399
2013/03/18,3243
2013/03/19,808.181
2013/03/20,1216
2013/03/21,1462
2013/03/22,-2067
2013/03/23,-1252
2013/03/24,136.673
2013/03/25,-1831
2013/03/26,534.237
2013/03/27,1723
2013/03/28,216.724
2013/03/29,381.93
2013/03/30,964.256
2013/03/31,1861
2013/04/01,416.582
2013/04/02,1704
2013/04/03,405.138
2013/04/04,1687
2013/04/05,2323
2013/04/06,770.682
2013/04/07,-666.347
2013/04/08,1452
2013/04/09,1673
2013/04/10,3647
2013/04/11,-220.97
2013/04/12,-1559
2013/04/13,-1063
2013/04/14,-1052
2013/04/15,-2372
2013/04/16,-4090
2013/04/17,-5750
2013/04/18,7836
2013/04/19,563.785
2013/04/20,206.593
2013/04/21,1137
2013/04/22,2288
2013/04/23,1193
2013/04/24,2191
2013/04/25,-8192
2013/04/26,-459.237
2013/04/27,-311.009
2013/04/28,-826.447
2013/04/29,803.953
2013/04/30,-352.425
2013/05/01,-1511
2013/05/02,-1861
2013/05/03,-1284
2013/05/04,-1244
2013/05/05,-268.519
2013/05/06,-2954
2013/05/07,-913.789
2013/05/08,-1255
2013/05/09,-675.939
2013/05/10,-123.151
2013/05/11,7.243
2013/05/12,-476.075
2013/05/13,264.277
2013/05/14,-606.998
2013/05/15,-571.225
2013/05/16,124.179
2013/05/17,133.404
2013/05/18,564.455
2013/05/19,43.902
2013/05/20,-811.021
2013/05/21,135.581
2013/05/22,441.702
2013/05/23,146.283
2013/05/24,86.577
2013/05/25,203.731
2013/05/26,213.497
2013/05/27,348.031
2013/05/28,120.612
2013/05/29,187.1
2013/05/30,-20.321
2013/05/31,-138.088
2013/06/01,-686.659
2013/06/02,-150.928
2013/06/03,65.003
2013/06/04,-195.394
2013/06/05,-417.986
2013/06/06,263.831
2013/06/07,-82.822
2013/06/08,-225.594
2013/06/09,533.715
2013/06/10,-551.797
2013/06/11,-89.764
2013/06/12,-103.425
2013/06/13,-150.536
2013/06/14,3.003
2013/06/15,245.17
2013/06/16,-393.495
2013/06/17,138.322
2013/06/18,166.988
2013/06/19,-40.788
2013/06/20,7.135
2013/06/21,128.045
2013/06/22,-144.364
2013/06/23,-316.002
2013/06/24,86.852
2013/06/25,113.323
2013/06/26,53.601
2013/06/27,-327.842
2013/06/28,-388.848
2013/06/29,284.458
2013/06/30,301.92
2013/07/01,543.096
2013/07/02,-13.898
2013/07/03,514.768
2013/07/04,730.243
2013/07/05,881.429
2013/07/06,81.245
2013/07/07,277.527
2013/07/08,-346.806
2013/07/09,512.341
2013/07/10,246.559
2013/07/11,94.67
2013/07/12,-316.904
2013/07/13,649.374
2013/07/14,-10.226
2013/07/15,151.782
2013/07/16,109.605
2013/07/17,241.675
2013/07/18,101.826
2013/07/19,66.79
2013/07/20,-803.295
2013/07/21,-294.979
2013/07/22,194.043
2013/07/23,82.358
2013/07/24,-507.341
2013/07/25,-424.946
2013/07/26,12.455
2013/07/27,-121.565
2013/07/28,292.383
2013/07/29,-265.944
2013/07/30,-31.525
2013/07/31,-178.494
2013/08/01,472.939
2013/08/02,-192.609
2013/08/03,301.233
2013/08/04,-341.549
2013/08/05,-40.396
2013/08/06,-865.933
2013/08/07,-289.044
2013/08/08,-961.603
2013/08/09,-509.429
2013/08/10,-477.539
2013/08/11,-87.342
2013/08/12,-9.678
2013/08/13,972.419
2013/08/14,1117
2013/08/15,172.161
2013/08/16,292.294
2013/08/17,789.906
2013/08/18,318.354
2013/08/19,-49.34
2013/08/20,-772.812
2013/08/21,-286.823
2013/08/22,-44.3
2013/08/23,117.548
2013/08/24,-564.162
2013/08/25,-8.666
2013/08/26,-148.369
2013/08/27,83.046
2013/08/28,-811.125
2013/08/29,3852
2013/08/30,-6.366
2013/08/31,1093
2013/09/01,854.26
2013/09/02,606.872
2013/09/03,631.864
2013/09/04,704.562
2013/09/05,-3465
2013/09/06,-255.299
2013/09/07,-846.549
2013/09/08,-1195
2013/09/09,111.531
2013/09/10,-800.237
2013/09/11,-51.494
2013/09/12,-47.09
2013/09/13,489.116
2013/09/14,248.388
2013/09/15,-70.377
2013/09/16,-439.456
2013/09/17,-294.359
2013/09/18,-317.088
2013/09/19,42.008
2013/09/20,-290.568
2013/09/21,-613.451
2013/09/22,245.486
2013/09/23,198.813
2013/09/24,685.336
2013/09/25,168.101
2013/09/26,-95.998
2013/09/27,281.338
2013/09/28,560.074
2013/09/29,487.175
2013/09/30,338.594
2013/10/01,485.325
2013/10/02,293.794
2013/10/03,83.948
2013/10/04,18.922
2013/10/05,-421.735
2013/10/06,-494.583
2013/10/07,-324.058
2013/10/08,-384.853
2013/10/09,-5.143
2013/10/10,-44.653
2013/10/11,150.833
2013/10/12,567.541
2013/10/13,616.139
2013/10/14,201.094
2013/10/15,302.246
2013/10/16,558.086
2013/10/17,880.989
2013/10/18,330.256
2013/10/19,1058
2013/10/20,511.541
2013/10/21,831.197
2013/10/22,1109
2013/10/23,1036
2013/10/24,532.901
2013/10/25,6027
2013/10/26,-313.608
2013/10/27,-218.802
2013/10/28,-509.874
2013/10/29,3164
2013/10/30,-800.071
2013/10/31,-730.671
2013/11/01,-5514
2013/11/02,816.301
2013/11/03,1275
2013/11/04,2407
2013/11/05,-1482
2013/11/06,1185
2013/11/07,3396
2013/11/08,2777
2013/11/09,2212
2013/11/10,731.761
2013/11/11,-679.164
2013/11/12,1459
2013/11/13,3088
2013/11/14,958.369
2013/11/15,11889
2013/11/16,8134
2013/11/17,6454
2013/11/18,10678
2013/11/19,8216
2013/11/20,3867
2013/11/21,11802
2013/11/22,3577
2013/11/23,2135
2013/11/24,6999
2013/11/25,-65.359
2013/11/26,24425
2013/11/27,20052
2013/11/28,14128
2013/11/29,7748
2013/11/30,10984
2013/12/01,1682
2013/12/02,2863
2013/12/03,-24048
