Date,mining_profitability14roc
2010/10/18,39.439
2010/10/19,78.695
2010/10/20,36.952
2010/10/21,-14.518
2010/10/22,-16.952
2010/10/23,-24.778
2010/10/24,-22.738
2010/10/25,-24.644
2010/10/26,4.701
2010/10/27,-3.953
2010/10/28,4.848
2010/10/29,22.727
2010/10/30,8.047
2010/10/31,-27.379
2010/11/01,-11.387
2010/11/02,-19.123
2010/11/03,-15.906
2010/11/04,78.877
2010/11/05,70.512
2010/11/06,114.405
2010/11/07,122.75
2010/11/08,106.675
2010/11/09,-22.401
2010/11/10,-28.299
2010/11/11,-43.612
2010/11/12,-41.74
2010/11/13,-24.565
2010/11/14,24.604
2010/11/15,-13.878
2010/11/16,-10.649
2010/11/17,-15.266
2010/11/18,-31.409
2010/11/19,-62.436
2010/11/20,-64.934
2010/11/21,-68.151
2010/11/22,-57.954
2010/11/23,-29.493
2010/11/24,-15.223
2010/11/25,-4.15
2010/11/26,-17.328
2010/11/27,-45.791
2010/11/28,-36.414
2010/11/29,-26.234
2010/11/30,-48.479
2010/12/01,-47.524
2010/12/02,-41.457
2010/12/03,3.535
2010/12/04,-20.432
2010/12/05,-37.674
2010/12/06,-38.854
2010/12/07,-28.454
2010/12/08,-33.546
2010/12/09,-50.099
2010/12/10,-64.827
2010/12/11,-50.873
2010/12/12,-58.804
2010/12/13,-60.706
2010/12/14,-25.251
2010/12/15,-23.327
2010/12/16,-35.777
2010/12/17,-38.634
2010/12/18,-34.653
2010/12/19,-17.292
2010/12/20,-30.38
2010/12/21,-21.075
2010/12/22,-48.622
2010/12/23,-25.797
2010/12/24,20.783
2010/12/25,-3.094
2010/12/26,1.049
2010/12/27,20.735
2010/12/28,-14.794
2010/12/29,-10.348
2010/12/30,14.524
2010/12/31,6.72
2011/01/01,6.789
2011/01/02,-7.295
2011/01/03,-9.793
2011/01/04,-18.299
2011/01/05,25.109
2011/01/06,-4.032
2011/01/07,24.04
2011/01/08,1.686
2011/01/09,20.681
2011/01/10,-0.844
2011/01/11,16.224
2011/01/12,1.957
2011/01/13,-2.386
2011/01/14,10.426
2011/01/15,-4.698
2011/01/16,8.756
2011/01/17,24.737
2011/01/18,-10.983
2011/01/19,-5.021
2011/01/20,24.517
2011/01/21,-5.025
2011/01/22,28.257
2011/01/23,13.76
2011/01/24,33.637
2011/01/25,0.662
2011/01/26,12.759
2011/01/27,-9.03
2011/01/28,-11.775
2011/01/29,4.136
2011/01/30,-7.825
2011/01/31,21.758
2011/02/01,66.724
2011/02/02,77.183
2011/02/03,59.69
2011/02/04,88.195
2011/02/05,56.165
2011/02/06,74.91
2011/02/07,73.707
2011/02/08,50.097
2011/02/09,86.218
2011/02/10,109.23
2011/02/11,99.54
2011/02/12,91.49
2011/02/13,102.595
2011/02/14,59.011
2011/02/15,67.074
2011/02/16,32.165
2011/02/17,14.567
2011/02/18,-27.506
2011/02/19,-42.389
2011/02/20,-35.475
2011/02/21,-47.511
2011/02/22,-24.868
2011/02/23,-34.625
2011/02/24,-37.872
2011/02/25,-33.118
2011/02/26,-29.703
2011/02/27,-56.182
2011/02/28,-67.125
2011/03/01,-66.558
2011/03/02,-56.93
2011/03/03,-51.628
2011/03/04,-35.088
2011/03/05,-14.265
2011/03/06,-39.894
2011/03/07,-42.757
2011/03/08,-37.688
2011/03/09,-51.889
2011/03/10,-60.263
2011/03/11,-53.497
2011/03/12,-55.575
2011/03/13,-41.095
2011/03/14,-11.609
2011/03/15,-17.952
2011/03/16,-36.304
2011/03/17,-34.586
2011/03/18,-47.488
2011/03/19,-44.904
2011/03/20,-32.175
2011/03/21,-22.654
2011/03/22,-39.704
2011/03/23,-4.484
2011/03/24,8.17
2011/03/25,17.368
2011/03/26,-10.434
2011/03/27,9.419
2011/03/28,10.155
2011/03/29,-5.499
2011/03/30,0.08
2011/03/31,3.239
2011/04/01,13.887
2011/04/02,10.516
2011/04/03,5.885
2011/04/04,1.524
2011/04/05,13.656
2011/04/06,-34.678
2011/04/07,-15.481
2011/04/08,-31.321
2011/04/09,-24.198
2011/04/10,-17.433
2011/04/11,-28.32
2011/04/12,-14.029
2011/04/13,-4.25
2011/04/14,-10.979
2011/04/15,4.886
2011/04/16,19.712
2011/04/17,20.184
2011/04/18,14.49
2011/04/19,33.775
2011/04/20,48.195
2011/04/21,35.813
2011/04/22,56.2
2011/04/23,95.972
2011/04/24,87.583
2011/04/25,106.768
2011/04/26,82.572
2011/04/27,72.641
2011/04/28,103.757
2011/04/29,155.683
2011/04/30,118.927
2011/05/01,111.044
2011/05/02,149.104
2011/05/03,118.116
2011/05/04,164.867
2011/05/05,165.125
2011/05/06,106.349
2011/05/07,87.541
2011/05/08,101.192
2011/05/09,75.011
2011/05/10,47.456
2011/05/11,92.818
2011/05/12,60.742
2011/05/13,76.648
2011/05/14,71.911
2011/05/15,45.473
2011/05/16,73.729
2011/05/17,63.861
2011/05/18,43.045
2011/05/19,-30.104
2011/05/20,-15.221
2011/05/21,-20.036
2011/05/22,-25.358
2011/05/23,-6.688
2011/05/24,16.84
2011/05/25,-10.19
2011/05/26,-18.735
2011/05/27,-71.36
2011/05/28,-64.01
2011/05/29,-50.058
2011/05/30,-63.428
2011/05/31,-59.887
2011/06/01,-47.912
2011/06/02,2.321
2011/06/03,8.244
2011/06/04,60.522
2011/06/05,50.581
2011/06/06,14.576
2011/06/07,12.23
2011/06/08,47.264
2011/06/09,90.635
2011/06/10,223.226
2011/06/11,106.675
2011/06/12,33.494
2011/06/13,77.957
2011/06/14,83.911
2011/06/15,20.971
2011/06/16,-27.326
2011/06/17,-35.449
2011/06/18,-51.919
2011/06/19,-49.062
2011/06/20,-44.7
2011/06/21,-40.394
2011/06/22,-60.438
2011/06/23,-65.565
2011/06/24,-70.463
2011/06/25,-71.107
2011/06/26,-56.902
2011/06/27,-60.923
2011/06/28,-65.52
2011/06/29,-56.705
2011/06/30,-23.483
2011/07/01,-43.509
2011/07/02,-44.433
2011/07/03,-46.119
2011/07/04,-43.975
2011/07/05,-58.095
2011/07/06,-47.119
2011/07/07,-55.166
2011/07/08,-21.673
2011/07/09,-21.705
2011/07/10,-26.884
2011/07/11,-25.448
2011/07/12,-29.76
2011/07/13,-18.199
2011/07/14,-38.283
2011/07/15,-13.261
2011/07/16,-23.309
2011/07/17,-16.346
2011/07/18,-20.177
2011/07/19,-14.422
2011/07/20,-14.362
2011/07/21,-6.329
2011/07/22,-24.68
2011/07/23,-7.078
2011/07/24,-4.171
2011/07/25,-14.227
2011/07/26,-0.072
2011/07/27,-22.789
2011/07/28,-4.748
2011/07/29,-10.299
2011/07/30,-4.257
2011/07/31,-10.033
2011/08/01,-22.415
2011/08/02,-10.2
2011/08/03,-34.29
2011/08/04,-40.607
2011/08/05,-29.86
2011/08/06,-49.527
2011/08/07,-54.808
2011/08/08,-47.678
2011/08/09,-43.081
2011/08/10,-35.637
2011/08/11,-31.577
2011/08/12,-39.896
2011/08/13,-37.962
2011/08/14,-28.659
2011/08/15,-21.095
2011/08/16,2.984
2011/08/17,2.951
2011/08/18,23.172
2011/08/19,3.346
2011/08/20,72.959
2011/08/21,75.958
2011/08/22,37.055
2011/08/23,12.458
2011/08/24,12.211
2011/08/25,12.843
2011/08/26,-0.141
2011/08/27,-11.674
2011/08/28,-19.057
2011/08/29,0.808
2011/08/30,-26.875
2011/08/31,-18.337
2011/09/01,-26.202
2011/09/02,-14.876
2011/09/03,-31.953
2011/09/04,-31.167
2011/09/05,-20.645
2011/09/06,-27.076
2011/09/07,-36.907
2011/09/08,-33.128
2011/09/09,-27.151
2011/09/10,-42.784
2011/09/11,-43.075
2011/09/12,-33.949
2011/09/13,-31.662
2011/09/14,-32.256
2011/09/15,-26.444
2011/09/16,-51.976
2011/09/17,-36.962
2011/09/18,-38.571
2011/09/19,-42.297
2011/09/20,-12.655
2011/09/21,-6.878
2011/09/22,-18.371
2011/09/23,-19.015
2011/09/24,28.62
2011/09/25,10.37
2011/09/26,-17.274
2011/09/27,-20.839
2011/09/28,-6.393
2011/09/29,-18.877
2011/09/30,14.544
2011/10/01,16.751
2011/10/02,-7.945
2011/10/03,18.373
2011/10/04,-30.385
2011/10/05,0.842
2011/10/06,-18.656
2011/10/07,-1.117
2011/10/08,-31.476
2011/10/09,-15.61
2011/10/10,-19.012
2011/10/11,-26.137
2011/10/12,-16.71
2011/10/13,-4.903
2011/10/14,9.531
2011/10/15,-27.726
2011/10/16,-9.764
2011/10/17,-35.258
2011/10/18,-32.633
2011/10/19,-50.195
2011/10/20,-40.978
2011/10/21,-45.31
2011/10/22,-18.016
2011/10/23,-11.933
2011/10/24,-9.797
2011/10/25,-10.221
2011/10/26,-28.876
2011/10/27,-28.278
2011/10/28,-27.961
2011/10/29,-10.583
2011/10/30,6.503
2011/10/31,30.697
2011/11/01,72.241
2011/11/02,63.209
2011/11/03,55.43
2011/11/04,81.562
2011/11/05,33.828
2011/11/06,7.437
2011/11/07,13.969
2011/11/08,50.596
2011/11/09,40.057
2011/11/10,24.224
2011/11/11,4.753
2011/11/12,23.476
2011/11/13,-1.832
2011/11/14,-20.072
2011/11/15,-30.975
2011/11/16,-29.929
2011/11/17,-14.293
2011/11/18,-37.114
2011/11/19,-35.088
2011/11/20,-8.98
2011/11/21,-35.502
2011/11/22,-24.288
2011/11/23,-24.503
2011/11/24,-14.847
2011/11/25,-1.17
2011/11/26,-28.285
2011/11/27,-20.542
2011/11/28,1.382
2011/11/29,17.737
2011/11/30,55.013
2011/12/01,42.147
2011/12/02,31.839
2011/12/03,85.626
2011/12/04,10.056
2011/12/05,68.976
2011/12/06,40.095
2011/12/07,28.625
2011/12/08,63.773
2011/12/09,17.016
2011/12/10,26.382
2011/12/11,61.641
2011/12/12,18.183
2011/12/13,23.051
2011/12/14,-1.265
2011/12/15,-18.552
2011/12/16,14.216
2011/12/17,7.818
2011/12/18,9.308
2011/12/19,15.699
2011/12/20,4.441
2011/12/21,39.335
2011/12/22,15.083
2011/12/23,20.466
2011/12/24,41.413
2011/12/25,23.409
2011/12/26,32.564
2011/12/27,5.37
2011/12/28,27.228
2011/12/29,40.796
2011/12/30,49.879
2011/12/31,20.581
2012/01/01,66.555
2012/01/02,45.045
2012/01/03,44.433
2012/01/04,23.264
2012/01/05,60.394
2012/01/06,88.101
2012/01/07,70.359
2012/01/08,44.759
2012/01/09,55.154
2012/01/10,54.852
2012/01/11,48.888
2012/01/12,56.727
2012/01/13,33.596
2012/01/14,40.339
2012/01/15,15.122
2012/01/16,38.72
2012/01/17,7.758
2012/01/18,-5.173
2012/01/19,-2.852
2012/01/20,-11.158
2012/01/21,-16.802
2012/01/22,-23.284
2012/01/23,-3.536
2012/01/24,-0.745
2012/01/25,-18.79
2012/01/26,-14.839
2012/01/27,-25.242
2012/01/28,-22.601
2012/01/29,-8.617
2012/01/30,-32.976
2012/01/31,-17.822
2012/02/01,8.516
2012/02/02,-8.376
2012/02/03,-19.472
2012/02/04,-10.283
2012/02/05,-8.237
2012/02/06,-22.857
2012/02/07,-16.382
2012/02/08,-4.819
2012/02/09,-2.222
2012/02/10,-2.984
2012/02/11,9.299
2012/02/12,-12.587
2012/02/13,-17.063
2012/02/14,-2.994
2012/02/15,-26.457
2012/02/16,-39.438
2012/02/17,-20.411
2012/02/18,-27.526
2012/02/19,-27.441
2012/02/20,-27.764
2012/02/21,-19.242
2012/02/22,-21.403
2012/02/23,-18.533
2012/02/24,-5.902
2012/02/25,-21.606
2012/02/26,-18.165
2012/02/27,3.112
2012/02/28,0.012
2012/02/29,12.001
2012/03/01,11
2012/03/02,-10.709
2012/03/03,-5.989
2012/03/04,16.058
2012/03/05,19.098
2012/03/06,-0.963
2012/03/07,5.424
2012/03/08,-7.067
2012/03/09,-6.775
2012/03/10,-13.266
2012/03/11,-5.067
2012/03/12,-4.298
2012/03/13,-8.519
2012/03/14,-8.384
2012/03/15,2.217
2012/03/16,28.69
2012/03/17,19.832
2012/03/18,0.371
2012/03/19,-12.098
2012/03/20,8.102
2012/03/21,-11.985
2012/03/22,-2.377
2012/03/23,-14.725
2012/03/24,18.131
2012/03/25,-12.073
2012/03/26,-13.051
2012/03/27,-4.494
2012/03/28,-4.725
2012/03/29,-16.369
2012/03/30,-20.424
2012/03/31,-14.822
2012/04/01,-16.609
2012/04/02,-14.538
2012/04/03,-5.452
2012/04/04,-4.553
2012/04/05,-8.6
2012/04/06,13.273
2012/04/07,-20.337
2012/04/08,14.155
2012/04/09,-5.451
2012/04/10,-4.954
2012/04/11,-9.101
2012/04/12,-3.818
2012/04/13,-3.416
2012/04/14,7.741
2012/04/15,-2.142
2012/04/16,40.229
2012/04/17,-4.631
2012/04/18,8.139
2012/04/19,21.212
2012/04/20,-4.964
2012/04/21,21.629
2012/04/22,-0.714
2012/04/23,2.732
2012/04/24,9.638
2012/04/25,7.523
2012/04/26,28.414
2012/04/27,9.772
2012/04/28,-0.529
2012/04/29,30.213
2012/04/30,-6.6
2012/05/01,4.249
2012/05/02,-3.998
2012/05/03,-2.761
2012/05/04,5.441
2012/05/05,2.083
2012/05/06,4.303
2012/05/07,16.183
2012/05/08,-3.964
2012/05/09,1
2012/05/10,-31.716
2012/05/11,0.897
2012/05/12,-24.043
2012/05/13,-17.321
2012/05/14,-14.829
2012/05/15,-13.052
2012/05/16,-2.289
2012/05/17,-17.506
2012/05/18,-5.773
2012/05/19,-13.593
2012/05/20,-11.941
2012/05/21,-20.554
2012/05/22,-11.985
2012/05/23,2.519
2012/05/24,20.108
2012/05/25,-3.12
2012/05/26,34.716
2012/05/27,10.468
2012/05/28,8.649
2012/05/29,10.132
2012/05/30,11.156
2012/05/31,10.105
2012/06/01,15.232
2012/06/02,8.938
2012/06/03,8.74
2012/06/04,23.92
2012/06/05,23.397
2012/06/06,4.396
2012/06/07,18.895
2012/06/08,7.675
2012/06/09,9.478
2012/06/10,7.215
2012/06/11,-5.436
2012/06/12,31.381
2012/06/13,2.94
2012/06/14,29.187
2012/06/15,6.865
2012/06/16,22.681
2012/06/17,28.205
2012/06/18,31.591
2012/06/19,-8.989
2012/06/20,32.309
2012/06/21,11.643
2012/06/22,15.758
2012/06/23,2.26
2012/06/24,-10.165
2012/06/25,30.493
2012/06/26,-6.941
2012/06/27,13.146
2012/06/28,-8.447
2012/06/29,2.094
2012/06/30,-10.434
2012/07/01,-1.05
2012/07/02,-11.309
2012/07/03,27.263
2012/07/04,-19.245
2012/07/05,-4.268
2012/07/06,-2.009
2012/07/07,2.431
2012/07/08,15.058
2012/07/09,2.562
2012/07/10,8.347
2012/07/11,-2.946
2012/07/12,24.259
2012/07/13,15.53
2012/07/14,17.211
2012/07/15,-0.632
2012/07/16,22.076
2012/07/17,24.736
2012/07/18,32.818
2012/07/19,16.761
2012/07/20,25.132
2012/07/21,16.056
2012/07/22,34.02
2012/07/23,8.69
2012/07/24,18.46
2012/07/25,23.272
2012/07/26,3.058
2012/07/27,12.292
2012/07/28,-3.292
2012/07/29,35.62
2012/07/30,-8.67
2012/07/31,-20.539
2012/08/01,-0.256
2012/08/02,24.104
2012/08/03,3.407
2012/08/04,17.484
2012/08/05,2.166
2012/08/06,21.867
2012/08/07,25.136
2012/08/08,20.417
2012/08/09,17.929
2012/08/10,3.149
2012/08/11,37.314
2012/08/12,-0.538
2012/08/13,27.661
2012/08/14,33.354
2012/08/15,27.194
2012/08/16,8.263
2012/08/17,6.301
2012/08/18,5.149
2012/08/19,4.139
2012/08/20,-27.178
2012/08/21,-28.105
2012/08/22,-17.494
2012/08/23,-17.749
2012/08/24,-19.465
2012/08/25,-23.636
2012/08/26,-10.479
2012/08/27,-26.873
2012/08/28,-14.072
2012/08/29,-22.196
2012/08/30,-27.294
2012/08/31,-23.821
2012/09/01,-25.445
2012/09/02,-14.784
2012/09/03,2.606
2012/09/04,9.186
2012/09/05,-3.795
2012/09/06,-7.043
2012/09/07,-4.484
2012/09/08,-12.075
2012/09/09,-6.353
2012/09/10,0.063
2012/09/11,-16.34
2012/09/12,-0.326
2012/09/13,-10.273
2012/09/14,6.969
2012/09/15,3.101
2012/09/16,4.95
2012/09/17,13.49
2012/09/18,-7.774
2012/09/19,-6.674
2012/09/20,9.929
2012/09/21,11.586
2012/09/22,1.25
2012/09/23,0.155
2012/09/24,4.546
2012/09/25,-1.931
2012/09/26,-4.801
2012/09/27,26.829
2012/09/28,-7.334
2012/09/29,4.805
2012/09/30,-8.602
2012/10/01,-13.601
2012/10/02,7.244
2012/10/03,-5.071
2012/10/04,-8.702
2012/10/05,-7.795
2012/10/06,18.099
2012/10/07,-20.539
2012/10/08,5.446
2012/10/09,-4.915
2012/10/10,-10.189
2012/10/11,-22.919
2012/10/12,-2.421
2012/10/13,-12.048
2012/10/14,-16.883
2012/10/15,11.7
2012/10/16,-17.022
2012/10/17,-6.876
2012/10/18,-2.93
2012/10/19,-20.878
2012/10/20,-7.306
2012/10/21,6.23
2012/10/22,-13.558
2012/10/23,-8.427
2012/10/24,5.657
2012/10/25,-2.534
2012/10/26,-7.89
2012/10/27,-18.984
2012/10/28,-0.699
2012/10/29,-23.395
2012/10/30,-19.99
2012/10/31,-7.906
2012/11/01,-20.412
2012/11/02,-3.742
2012/11/03,-23.957
2012/11/04,-13.844
2012/11/05,-11.889
2012/11/06,-7.117
2012/11/07,-14.941
2012/11/08,-12.953
2012/11/09,-8.564
2012/11/10,-6.409
2012/11/11,-3.107
2012/11/12,-8.078
2012/11/13,12.412
2012/11/14,-6.074
2012/11/15,-2.312
2012/11/16,12.164
2012/11/17,4.146
2012/11/18,1.623
2012/11/19,13.563
2012/11/20,9.728
2012/11/21,1.362
2012/11/22,6.384
2012/11/23,23.085
2012/11/24,14.212
2012/11/25,6.916
2012/11/26,19.836
2012/11/27,1.69
2012/11/28,-0.672
2012/11/29,-44.866
2012/11/30,-53.758
2012/12/01,-39.381
2012/12/02,-48.408
2012/12/03,-52.645
2012/12/04,-50.426
2012/12/05,-42.837
2012/12/06,-39.521
2012/12/07,-52.857
2012/12/08,-44.045
2012/12/09,-47.97
2012/12/10,-42.205
2012/12/11,-41.268
2012/12/12,-41.157
2012/12/13,16.541
2012/12/14,11.35
2012/12/15,6.18
2012/12/16,11.385
2012/12/17,21.849
2012/12/18,15.932
2012/12/19,0.644
2012/12/20,-9.085
2012/12/21,7.414
2012/12/22,19.547
2012/12/23,-14.47
2012/12/24,0.631
2012/12/25,-7.353
2012/12/26,31.772
2012/12/27,7.165
2012/12/28,25.931
2012/12/29,-1.064
2012/12/30,31.81
2012/12/31,-6.269
2013/01/01,15.41
2013/01/02,7.595
2013/01/03,22.718
2013/01/04,6.751
2013/01/05,-11.031
2013/01/06,42.358
2013/01/07,15.238
2013/01/08,-5.412
2013/01/09,-14.59
2013/01/10,2.616
2013/01/11,-16.705
2013/01/12,5.513
2013/01/13,-8.775
2013/01/14,12.77
2013/01/15,-14.305
2013/01/16,6.314
2013/01/17,-12.46
2013/01/18,9.724
2013/01/19,30.298
2013/01/20,0.434
2013/01/21,-5.947
2013/01/22,52.93
2013/01/23,19.493
2013/01/24,38.121
2013/01/25,39.22
2013/01/26,42.458
2013/01/27,26.898
2013/01/28,23.616
2013/01/29,72.021
2013/01/30,35.931
2013/01/31,86.691
2013/02/01,21.548
2013/02/02,20.724
2013/02/03,71.116
2013/02/04,35.813
2013/02/05,14.758
2013/02/06,18.369
2013/02/07,9.219
2013/02/08,25.719
2013/02/09,7.281
2013/02/10,28.977
2013/02/11,20.598
2013/02/12,8.38
2013/02/13,31.121
2013/02/14,-3.879
2013/02/15,46.048
2013/02/16,28.585
2013/02/17,2.211
2013/02/18,6.519
2013/02/19,20.781
2013/02/20,51.667
2013/02/21,9.907
2013/02/22,23.271
2013/02/23,12.205
2013/02/24,1.356
2013/02/25,27.202
2013/02/26,9.832
2013/02/27,0.258
2013/02/28,15.558
2013/03/01,-6.44
2013/03/02,-9.891
2013/03/03,-1.297
2013/03/04,20.472
2013/03/05,-2.492
2013/03/06,2.881
2013/03/07,32.905
2013/03/08,14.34
2013/03/09,32.181
2013/03/10,38.646
2013/03/11,7.445
2013/03/12,32.695
2013/03/13,18.727
2013/03/14,19.635
2013/03/15,8.896
2013/03/16,25.671
2013/03/17,23.177
2013/03/18,15.46
2013/03/19,29.185
2013/03/20,47.385
2013/03/21,33.097
2013/03/22,44.892
2013/03/23,28.584
2013/03/24,-2.788
2013/03/25,0.138
2013/03/26,4.286
2013/03/27,14.824
2013/03/28,50.367
2013/03/29,44.232
2013/03/30,39.075
2013/03/31,41.155
2013/04/01,55.716
2013/04/02,64.347
2013/04/03,28.977
2013/04/04,31.33
2013/04/05,42.951
2013/04/06,34.137
2013/04/07,83.748
2013/04/08,109.346
2013/04/09,144.858
2013/04/10,112.789
2013/04/11,-4.592
2013/04/12,-1.637
2013/04/13,-0.157
2013/04/14,-17.099
2013/04/15,-18.764
2013/04/16,-38.215
2013/04/17,-43.451
2013/04/18,-44.421
2013/04/19,-37.715
2013/04/20,-22.82
2013/04/21,-29.703
2013/04/22,-40.129
2013/04/23,-47.157
2013/04/24,-39.298
2013/04/25,20.394
2013/04/26,13.961
2013/04/27,-2.487
2013/04/28,34.488
2013/04/29,23.833
2013/04/30,29.505
2013/05/01,26.655
2013/05/02,9.708
2013/05/03,-18.587
2013/05/04,-17.854
2013/05/05,-5.355
2013/05/06,-9.977
2013/05/07,-21.085
2013/05/08,-28.301
2013/05/09,-36.268
2013/05/10,-20.392
2013/05/11,-7.855
2013/05/12,-33.111
2013/05/13,-28.696
2013/05/14,-26.949
2013/05/15,-27.642
2013/05/16,-6.908
2013/05/17,3.678
2013/05/18,-7.986
2013/05/19,-21.196
2013/05/20,-13.991
2013/05/21,1.133
2013/05/22,-2.693
2013/05/23,6.281
2013/05/24,-3.143
2013/05/25,-5.37
2013/05/26,2.145
2013/05/27,5.236
2013/05/28,11.903
2013/05/29,16.45
2013/05/30,11.742
2013/05/31,-3.066
2013/06/01,12.657
2013/06/02,-0.674
2013/06/03,10.981
2013/06/04,-8.742
2013/06/05,-22.755
2013/06/06,-33.803
2013/06/07,-33.192
2013/06/08,-31.626
2013/06/09,-41.012
2013/06/10,-38.383
2013/06/11,-29.402
2013/06/12,-31.144
2013/06/13,-41.843
2013/06/14,-32.924
2013/06/15,-45.888
2013/06/16,-35.113
2013/06/17,-55.276
2013/06/18,-50.481
2013/06/19,-26.235
2013/06/20,-24.339
2013/06/21,-20.565
2013/06/22,-28.739
2013/06/23,-19.831
2013/06/24,-24.341
2013/06/25,-29.929
2013/06/26,-30.411
2013/06/27,-18.263
2013/06/28,-30.199
2013/06/29,-27.787
2013/06/30,-37.968
2013/07/01,-12.728
2013/07/02,-24.199
2013/07/03,-29.042
2013/07/04,-39.775
2013/07/05,-38.3
2013/07/06,-39.9
2013/07/07,-37.378
2013/07/08,-29.742
2013/07/09,-36.04
2013/07/10,-26.073
2013/07/11,-43.868
2013/07/12,-38.96
2013/07/13,-20.158
2013/07/14,-12.268
2013/07/15,-16.504
2013/07/16,-12.226
2013/07/17,-9.722
2013/07/18,-11.554
2013/07/19,-10.212
2013/07/20,0.11
2013/07/21,10.069
2013/07/22,-25.117
2013/07/23,-24.025
2013/07/24,-18.01
2013/07/25,-8.353
2013/07/26,0.131
2013/07/27,-15.345
2013/07/28,-23.406
2013/07/29,-5.627
2013/07/30,-5.808
2013/07/31,-19.612
2013/08/01,-6.708
2013/08/02,-1.926
2013/08/03,-22.637
2013/08/04,-21.974
2013/08/05,-4.047
2013/08/06,8.639
2013/08/07,-16.278
2013/08/08,1.988
2013/08/09,-18.836
2013/08/10,-13.4
2013/08/11,-4.366
2013/08/12,-22.945
2013/08/13,-29.047
2013/08/14,-38.126
2013/08/15,-31.257
2013/08/16,-40.79
2013/08/17,-21.773
2013/08/18,-26.984
2013/08/19,-26.234
2013/08/20,-23.821
2013/08/21,-21.051
2013/08/22,-17.937
2013/08/23,-17.871
2013/08/24,-31.512
2013/08/25,-37.557
2013/08/26,-30.085
2013/08/27,-23.065
2013/08/28,3.065
2013/08/29,-10.81
2013/08/30,-0.861
2013/08/31,1.239
2013/09/01,-6.811
2013/09/02,-0.816
2013/09/03,-7.533
2013/09/04,-35.789
2013/09/05,-36.507
2013/09/06,-29.968
2013/09/07,-35.414
2013/09/08,-12.701
2013/09/09,-12.096
2013/09/10,-21.229
2013/09/11,-24.472
2013/09/12,-17.873
2013/09/13,-24.785
2013/09/14,-26.973
2013/09/15,-45.427
2013/09/16,-47.179
2013/09/17,-34.305
2013/09/18,-7.4
2013/09/19,-23.123
2013/09/20,-16.143
2013/09/21,-9.35
2013/09/22,-20.597
2013/09/23,-29.31
2013/09/24,-20.287
2013/09/25,-34.484
2013/09/26,-50.283
2013/09/27,-39.066
2013/09/28,-40.208
2013/09/29,-19.195
2013/09/30,-15.925
2013/10/01,-32.784
2013/10/02,-32.52
2013/10/03,-34.551
2013/10/04,-33.385
2013/10/05,-16.546
2013/10/06,-41.138
2013/10/07,-41.537
2013/10/08,-39.935
2013/10/09,-32.47
2013/10/10,-3.581
2013/10/11,-23.99
2013/10/12,-16.803
2013/10/13,-18.107
2013/10/14,-13.376
2013/10/15,-13.119
2013/10/16,-32.747
2013/10/17,-32.896
2013/10/18,-21.571
2013/10/19,-32.519
2013/10/20,-11.636
2013/10/21,0.504
2013/10/22,8.396
2013/10/23,11.411
2013/10/24,0.669
2013/10/25,-1.282
2013/10/26,-46.08
2013/10/27,-27.849
2013/10/28,-35.193
2013/10/29,-33.417
2013/10/30,-2.361
2013/10/31,6.355
2013/11/01,-9.219
2013/11/02,-19.751
2013/11/03,-10.724
2013/11/04,-13.329
