Date,sentinusd3stdUSD
2014/02/07,64971629
2014/02/08,173053323
2014/02/09,232132039
2014/02/10,156030560
2014/02/11,155567904
2014/02/12,110406119
2014/02/13,76051976
2014/02/14,21695247
2014/02/15,176821157
2014/02/16,164498777
2014/02/17,208377969
2014/02/18,76709808
2014/02/19,35794960
2014/02/20,45634206
2014/02/21,46583739
2014/02/22,88024225
2014/02/23,56418414
2014/02/24,163473947
2014/02/25,232776374
2014/02/26,123278773
2014/02/27,169295603
2014/02/28,69458190
2014/03/01,108512786
2014/03/02,136011281
2014/03/03,275287882
2014/03/04,334540337
2014/03/05,212814822
2014/03/06,237287634
2014/03/07,1096057037
2014/03/08,957681587
2014/03/09,803949924
2014/03/10,355635839
2014/03/11,324560363
2014/03/12,290476503
2014/03/13,147336550
2014/03/14,221660153
2014/03/15,99035083
2014/03/16,124839225
2014/03/17,100712261
2014/03/18,1224919117
2014/03/19,1058480023
2014/03/20,1024032830
2014/03/21,293804354
2014/03/22,127987681
2014/03/23,121961431
2014/03/24,148917148
2014/03/25,143408605
2014/03/26,71933640
2014/03/27,116569971
2014/03/28,111275715
2014/03/29,203389482
2014/03/30,172721716
2014/03/31,118586947
2014/04/01,47136670
2014/04/02,21568089
2014/04/03,38215737
2014/04/04,73547846
2014/04/05,35955273
2014/04/06,84874312
2014/04/07,86240833
2014/04/08,20097165
2014/04/09,55618370
2014/04/10,112177265
2014/04/11,60516948
2014/04/12,136802294
2014/04/13,128941433
2014/04/14,91600924
2014/04/15,116808108
2014/04/16,114072634
2014/04/17,88135399
2014/04/18,25380918
2014/04/19,156434246
2014/04/20,149509831
2014/04/21,130742955
2014/04/22,179883037
2014/04/23,92000346
2014/04/24,183529897
2014/04/25,93026671
2014/04/26,80676293
2014/04/27,102669747
2014/04/28,89713517
2014/04/29,96252994
2014/04/30,34884037
2014/05/01,36478284
2014/05/02,87099127
2014/05/03,77257571
2014/05/04,86089365
2014/05/05,67544326
2014/05/06,88053340
2014/05/07,70122693
2014/05/08,250256177
2014/05/09,205410778
2014/05/10,254049039
2014/05/11,298104507
2014/05/12,80606287
2014/05/13,76382964
2014/05/14,60378559
2014/05/15,42023850
2014/05/16,47599649
2014/05/17,101749423
2014/05/18,130808233
2014/05/19,94768955
2014/05/20,485738339
2014/05/21,386263329
2014/05/22,308205163
2014/05/23,252850521
2014/05/24,204270347
2014/05/25,151188762
2014/05/26,48627173
2014/05/27,95052688
2014/05/28,94146923
2014/05/29,138969950
2014/05/30,134301025
2014/05/31,156035826
2014/06/01,138954004
2014/06/02,190311053
2014/06/03,114346436
2014/06/04,67147070
2014/06/05,66645095
2014/06/06,61627292
2014/06/07,245916130
2014/06/08,239284476
2014/06/09,208061508
2014/06/10,207516292
2014/06/11,110797685
2014/06/12,314162242
2014/06/13,297828219
2014/06/14,344534023
2014/06/15,163459637
2014/06/16,165231595
2014/06/17,160436006
2014/06/18,129996567
2014/06/19,124662439
2014/06/20,97530644
2014/06/21,129155394
2014/06/22,49458472
2014/06/23,58803483
2014/06/24,154610875
2014/06/25,183081074
2014/06/26,202601002
2014/06/27,7294923
2014/06/28,77752397
2014/06/29,75976239
2014/06/30,201852747
2014/07/01,297518962
2014/07/02,149840365
2014/07/03,180693827
2014/07/04,289015443
2014/07/05,128937824
2014/07/06,33900233
2014/07/07,49205509
2014/07/08,56089390
2014/07/09,52444500
2014/07/10,64799723
2014/07/11,41130075
2014/07/12,41097644
2014/07/13,28808622
2014/07/14,18821124
2014/07/15,48888509
2014/07/16,37998296
2014/07/17,63781105
2014/07/18,51127046
2014/07/19,106492420
2014/07/20,115298610
2014/07/21,71774721
2014/07/22,61969282
2014/07/23,29722889
2014/07/24,84402538
2014/07/25,67494669
2014/07/26,111669093
2014/07/27,118406029
2014/07/28,110643761
2014/07/29,123938354
2014/07/30,45534469
2014/07/31,52617665
2014/08/01,31057018
2014/08/02,39498446
2014/08/03,37739412
2014/08/04,26404255
2014/08/05,101164232
2014/08/06,106715049
2014/08/07,98761601
2014/08/08,33781837
2014/08/09,32555941
2014/08/10,12918657
2014/08/11,93464216
2014/08/12,148293353
2014/08/13,72390412
2014/08/14,21367625
2014/08/15,11290137
2014/08/16,50736869
2014/08/17,106503622
2014/08/18,168601266
2014/08/19,174054745
2014/08/20,154857111
2014/08/21,107338281
2014/08/22,1220322167
2014/08/23,1193946001
2014/08/24,1287221521
2014/08/25,215919052
2014/08/26,559071369
2014/08/27,345436388
2014/08/28,429310185
2014/08/29,381425742
2014/08/30,84671426
2014/08/31,55262103
2014/09/01,55795800
2014/09/02,59461762
2014/09/03,79238701
2014/09/04,42270418
2014/09/05,9015761
2014/09/06,49873554
2014/09/07,48507568
2014/09/08,70734531
2014/09/09,64926542
2014/09/10,17248300
2014/09/11,34358769
2014/09/12,21219542
2014/09/13,44314692
2014/09/14,41981459
2014/09/15,38520674
2014/09/16,22148061
2014/09/17,11944055
2014/09/18,65933082
2014/09/19,58164199
2014/09/20,8806322
2014/09/21,35972352
2014/09/22,107250376
2014/09/23,107250178
2014/09/24,27966468
2014/09/25,21735186
2014/09/26,19376289
2014/09/27,35458609
2014/09/28,30979210
2014/09/29,77996344
2014/09/30,67740739
2014/10/01,18901723
2014/10/02,24366850
2014/10/03,28054622
2014/10/04,29224556
2014/10/05,58057671
2014/10/06,113883499
2014/10/07,74790419
2014/10/08,69384019
2014/10/09,22571214
2014/10/10,17731647
2014/10/11,82007691
2014/10/12,113784082
2014/10/13,86696344
2014/10/14,94266364
2014/10/15,27832268
2014/10/16,25222315
2014/10/17,16501152
2014/10/18,53432910
2014/10/19,62063118
2014/10/20,77932997
2014/10/21,76001242
2014/10/22,40994726
2014/10/23,44372510
2014/10/24,45851322
2014/10/25,50264513
2014/10/26,42296108
2014/10/27,46613017
2014/10/28,47101049
2014/10/29,28665134
2014/10/30,30094215
2014/10/31,23026626
2014/11/01,48228763
2014/11/02,67928015
2014/11/03,36321962
2014/11/04,108769268
2014/11/05,84570930
2014/11/06,52000172
2014/11/07,47310594
2014/11/08,77934678
2014/11/09,82071981
2014/11/10,104915919
2014/11/11,84558515
2014/11/12,107041235
2014/11/13,352404082
2014/11/14,297225151
2014/11/15,347361590
2014/11/16,60314610
2014/11/17,36373092
2014/11/18,71098969
2014/11/19,60665777
2014/11/20,67499365
2014/11/21,123899257
2014/11/22,147462715
2014/11/23,206437829
2014/11/24,70230057
2014/11/25,130387590
2014/11/26,64155416
2014/11/27,73089148
2014/11/28,173700990
2014/11/29,168820254
2014/11/30,131782854
2014/12/01,57706402
2014/12/02,115947306
2014/12/03,68609001
2014/12/04,61215653
2014/12/05,33019913
2014/12/06,125770216
2014/12/07,105795498
2014/12/08,318385861
2014/12/09,268878927
2014/12/10,214623425
2014/12/11,67843472
2014/12/12,83947803
2014/12/13,30180739
2014/12/14,24189776
2014/12/15,61155718
2014/12/16,80754147
2014/12/17,40627218
2014/12/18,30447896
2014/12/19,62359353
2014/12/20,91817844
2014/12/21,67097198
2014/12/22,91882926
2014/12/23,124452910
2014/12/24,79425545
2014/12/25,99367329
2014/12/26,29959665
2014/12/27,16578994
2014/12/28,19585723
2014/12/29,34898271
2014/12/30,62081491
2014/12/31,40537056
2015/01/01,130191974
2015/01/02,106659260
2015/01/03,90487959
2015/01/04,48974627
2015/01/05,40732314
2015/01/06,16856546
2015/01/07,39463019
2015/01/08,72096893
2015/01/09,67731059
2015/01/10,111410735
2015/01/11,58841480
2015/01/12,59569705
2015/01/13,113885509
2015/01/14,154970644
2015/01/15,94782334
2015/01/16,148664605
2015/01/17,244469408
2015/01/18,123401051
2015/01/19,21163141
2015/01/20,85732053
2015/01/21,82437659
2015/01/22,21099770
2015/01/23,56516654
2015/01/24,69532275
2015/01/25,39215582
2015/01/26,334534019
2015/01/27,287230953
2015/01/28,321635302
2015/01/29,98612015
2015/01/30,25311256
2015/01/31,33042325
2015/02/01,24110263
2015/02/02,23503273
2015/02/03,112950696
2015/02/04,87359489
2015/02/05,32228369
2015/02/06,72984808
2015/02/07,95937489
2015/02/08,41235655
2015/02/09,35729471
2015/02/10,33698970
2015/02/11,7533824
2015/02/12,21555896
2015/02/13,58818133
2015/02/14,63452878
2015/02/15,53464581
2015/02/16,17128663
2015/02/17,18529568
2015/02/18,27074095
2015/02/19,29589123
2015/02/20,30744528
2015/02/21,32786688
2015/02/22,56734514
2015/02/23,56802087
2015/02/24,59017440
2015/02/25,17579838
2015/02/26,87897824
2015/02/27,149803828
2015/02/28,177283611
2015/03/01,184741826
2015/03/02,273984305
2015/03/03,177118864
2015/03/04,220102459
2015/03/05,45880841
2015/03/06,47961893
2015/03/07,51596740
2015/03/08,339375634
2015/03/09,296921404
2015/03/10,271608990
2015/03/11,55256676
2015/03/12,57196708
2015/03/13,6048784
2015/03/14,26869990
2015/03/15,74054422
2015/03/16,81411634
2015/03/17,80595267
2015/03/18,160913367
2015/03/19,159760801
2015/03/20,164930147
2015/03/21,88370315
2015/03/22,65680626
2015/03/23,82381551
2015/03/24,99058997
2015/03/25,14023801
2015/03/26,4981682
2015/03/27,4745927
2015/03/28,78268306
2015/03/29,89662801
2015/03/30,54463358
2015/03/31,60470745
2015/04/01,45733455
2015/04/02,55439954
2015/04/03,62983500
2015/04/04,60535455
2015/04/05,61448625
2015/04/06,60545416
2015/04/07,69020915
2015/04/08,35399942
2015/04/09,25038844
2015/04/10,16326645
2015/04/11,64543756
2015/04/12,88746394
2015/04/13,78867978
2015/04/14,92265602
2015/04/15,33883789
2015/04/16,66574002
2015/04/17,73995383
2015/04/18,87671243
2015/04/19,73659038
2015/04/20,92593782
2015/04/21,53193098
2015/04/22,21737968
2015/04/23,46781200
2015/04/24,48362530
2015/04/25,59009077
2015/04/26,58895972
2015/04/27,58479814
2015/04/28,40473811
2015/04/29,4460608
2015/04/30,15639644
2015/05/01,12379929
2015/05/02,73490936
2015/05/03,82195234
2015/05/04,90909882
2015/05/05,90994928
2015/05/06,12662070
2015/05/07,17384279
2015/05/08,32251212
2015/05/09,64812644
2015/05/10,33164766
2015/05/11,50987921
2015/05/12,37659385
2015/05/13,19904586
2015/05/14,18440987
2015/05/15,39284260
2015/05/16,56747652
2015/05/17,58814248
2015/05/18,59352107
2015/05/19,102849050
2015/05/20,43440181
2015/05/21,50044657
2015/05/22,55318916
2015/05/23,61785350
2015/05/24,96383474
2015/05/25,46271434
2015/05/26,50500254
2015/05/27,49180871
2015/05/28,33320417
2015/05/29,26077089
2015/05/30,32750925
2015/05/31,42151694
2015/06/01,66393453
2015/06/02,62710354
2015/06/03,16276999
2015/06/04,15575790
2015/06/05,17048934
2015/06/06,57856355
2015/06/07,74436021
2015/06/08,29406085
2015/06/09,68093487
2015/06/10,43025552
2015/06/11,5253151
2015/06/12,15658199
2015/06/13,56706001
2015/06/14,56584899
2015/06/15,99719396
2015/06/16,115865639
2015/06/17,84814754
2015/06/18,76213841
2015/06/19,75368257
2015/06/20,119021809
2015/06/21,157232065
2015/06/22,53000227
2015/06/23,65611638
2015/06/24,7640303
2015/06/25,49524960
2015/06/26,109271892
2015/06/27,109366523
2015/06/28,123618761
2015/06/29,103193566
2015/06/30,169076605
2015/07/01,90314781
2015/07/02,89569969
2015/07/03,14752187
2015/07/04,76347961
2015/07/05,61904265
2015/07/06,127397245
2015/07/07,81419598
2015/07/08,61281119
2015/07/09,22724879
2015/07/10,142291230
2015/07/11,132843634
2015/07/12,124743609
2015/07/13,27037203
2015/07/14,19848829
2015/07/15,35828789
2015/07/16,33699295
2015/07/17,58625843
2015/07/18,117216522
2015/07/19,91530736
2015/07/20,57322821
2015/07/21,71739080
2015/07/22,11188120
2015/07/23,10362323
2015/07/24,45977515
2015/07/25,89619231
2015/07/26,128229575
2015/07/27,83816093
2015/07/28,136376417
2015/07/29,51822376
2015/07/30,43888200
2015/07/31,23464751
2015/08/01,59950351
2015/08/02,78348350
2015/08/03,65075168
2015/08/04,101597228
2015/08/05,61079093
2015/08/06,27333866
2015/08/07,31624373
2015/08/08,11188440
2015/08/09,25828107
2015/08/10,16764399
2015/08/11,20015860
2015/08/12,38088787
2015/08/13,44782140
2015/08/14,3937240
2015/08/15,68591328
2015/08/16,65102731
2015/08/17,91550790
2015/08/18,139581503
2015/08/19,70757273
2015/08/20,90190278
2015/08/21,41867857
2015/08/22,42680083
2015/08/23,70266381
2015/08/24,164515577
2015/08/25,180454385
2015/08/26,89091267
2015/08/27,88930074
2015/08/28,24252203
2015/08/29,122051944
2015/08/30,154745666
2015/08/31,80462845
2015/09/01,109344077
2015/09/02,27081043
2015/09/03,36834179
2015/09/04,45957826
2015/09/05,50223475
2015/09/06,34335414
2015/09/07,26512745
2015/09/08,87911568
2015/09/09,72999219
2015/09/10,21560730
2015/09/11,31630281
2015/09/12,108566313
2015/09/13,81499433
2015/09/14,87883777
2015/09/15,83752144
2015/09/16,8245739
2015/09/17,18887970
2015/09/18,20486289
2015/09/19,27742673
2015/09/20,58372436
2015/09/21,107462838
2015/09/22,121689299
2015/09/23,50827688
2015/09/24,55463285
2015/09/25,34482421
2015/09/26,59719468
2015/09/27,108314224
2015/09/28,123896552
2015/09/29,166570861
2015/09/30,53645692
2015/10/01,53892675
2015/10/02,62467800
2015/10/03,128807796
2015/10/04,154431727
2015/10/05,90813412
2015/10/06,151480714
2015/10/07,64039205
2015/10/08,100211228
2015/10/09,135763866
2015/10/10,160227562
2015/10/11,56055014
2015/10/12,74582993
2015/10/13,131871327
2015/10/14,70231681
2015/10/15,68457082
2015/10/16,58591494
2015/10/17,67647580
2015/10/18,147548319
2015/10/19,97543257
2015/10/20,96488672
2015/10/21,33351579
2015/10/22,40232418
2015/10/23,37349088
2015/10/24,33685933
2015/10/25,28293555
2015/10/26,52117565
2015/10/27,94618325
2015/10/28,90539530
2015/10/29,170166568
2015/10/30,212131026
2015/10/31,178067598
2015/11/01,228854604
2015/11/02,250162488
2015/11/03,654736801
2015/11/04,3594241493
2015/11/05,3307185325
2015/11/06,3466400527
2015/11/07,462681912
2015/11/08,239755608
2015/11/09,335061246
2015/11/10,343069754
2015/11/11,60227094
2015/11/12,104261353
2015/11/13,114583814
2015/11/14,67548368
2015/11/15,267287328
2015/11/16,257326545
2015/11/17,173020126
2015/11/18,216653844
2015/11/19,59952983
2015/11/20,90548989
2015/11/21,190283340
2015/11/22,270890373
2015/11/23,88800167
2015/11/24,63963941
2015/11/25,155074517
2015/11/26,219948213
2015/11/27,135337087
2015/11/28,56431188
2015/11/29,216249700
2015/11/30,324507180
2015/12/01,373536434
2015/12/02,1922511
2015/12/03,164031032
2015/12/04,182221898
2015/12/05,922795254
2015/12/06,999078091
2015/12/07,759467289
2015/12/08,894713376
2015/12/09,357814533
2015/12/10,338300716
2015/12/11,269522838
2015/12/12,243413038
2015/12/13,694199682
2015/12/14,700317789
2015/12/15,245981335
2015/12/16,118157959
2015/12/17,86939089
2015/12/18,122241089
2015/12/19,127950604
2015/12/20,92495650
2015/12/21,472033653
2015/12/22,395120958
2015/12/23,234891267
2015/12/24,130989192
2015/12/25,289139299
2015/12/26,781318569
2015/12/27,993723598
2015/12/28,512415279
2015/12/29,201308196
2015/12/30,185827108
2015/12/31,145538603
2016/01/01,94682503
2016/01/02,106463724
2016/01/03,52800017
2016/01/04,75142607
2016/01/05,170170749
2016/01/06,118608369
2016/01/07,116837962
2016/01/08,147834326
2016/01/09,269867695
2016/01/10,138219342
2016/01/11,215599133
2016/01/12,111010529
2016/01/13,75744227
2016/01/14,54837982
2016/01/15,130897519
2016/01/16,135090241
2016/01/17,3189767606
2016/01/18,3083703652
2016/01/19,509907521
2016/01/20,1836842009
2016/01/21,1509180970
2016/01/22,1200780135
2016/01/23,8495169761
2016/01/24,19580688651
2016/01/25,16922172451
2016/01/26,20145279147
2016/01/27,2286266699
2016/01/28,2564805685
2016/01/29,2800830065
2016/01/30,1184442537
2016/01/31,1706910142
2016/02/01,1069845296
2016/02/02,1074833218
2016/02/03,1129406938
2016/02/04,683445651
2016/02/05,612229040
2016/02/06,357089615
2016/02/07,201844855
2016/02/08,144824532
2016/02/09,233733629
2016/02/10,148601928
2016/02/11,155053301
2016/02/12,18646558
2016/02/13,13958790
2016/02/14,85658396
2016/02/15,449060300
2016/02/16,423412779
2016/02/17,78549383
2016/02/18,43439181
2016/02/19,355914629
2016/02/20,316746443
2016/02/21,193678562
2016/02/22,126812681
2016/02/23,224679122
2016/02/24,332909705
2016/02/25,280636290
2016/02/26,184849703
2016/02/27,323361826
2016/02/28,2318326271
2016/02/29,2845734097
2016/03/01,905767401
2016/03/02,1996080928
2016/03/03,2729433060
2016/03/04,1363919840
2016/03/05,5400673122
2016/03/06,5842643251
2016/03/07,6451527697
2016/03/08,308449488
2016/03/09,287896091
2016/03/10,99366256
2016/03/11,116247633
2016/03/12,195509022
2016/03/13,238316229
2016/03/14,205503112
2016/03/15,482900964
2016/03/16,4162821107
2016/03/17,3458135436
2016/03/18,2841630341
2016/03/19,1953322031
2016/03/20,1212686203
2016/03/21,122698802
2016/03/22,106123238
2016/03/23,78935391
2016/03/24,93635165
2016/03/25,89768965
2016/03/26,236197622
2016/03/27,174006253
2016/03/28,151911182
2016/03/29,57590367
2016/03/30,40891537
2016/03/31,18030212
2016/04/01,53735829
2016/04/02,90199587
2016/04/03,149170251
2016/04/04,109691531
2016/04/05,127479913
2016/04/06,27755575
2016/04/07,107161229
2016/04/08,88415214
2016/04/09,121821137
2016/04/10,102163811
2016/04/11,56985441
2016/04/12,271810059
2016/04/13,262249974
2016/04/14,125597677
2016/04/15,119628675
2016/04/16,194674625
2016/04/17,160867067
2016/04/18,180601421
2016/04/19,64546183
2016/04/20,101951573
2016/04/21,184170399
2016/04/22,136017838
2016/04/23,228686881
2016/04/24,230922412
2016/04/25,225265009
2016/04/26,324705289
2016/04/27,123028851
2016/04/28,122671691
2016/04/29,85732879
2016/04/30,214295809
2016/05/01,155622132
2016/05/02,176536839
2016/05/03,161381175
2016/05/04,54753808
2016/05/05,24820691
2016/05/06,32193641
2016/05/07,99213443
2016/05/08,196358163
2016/05/09,114548132
2016/05/10,178258978
2016/05/11,193487201
2016/05/12,115407831
2016/05/13,85351955
2016/05/14,216200926
2016/05/15,220423196
2016/05/16,257896846
2016/05/17,204922956
2016/05/18,147565688
2016/05/19,115752949
2016/05/20,210990071
2016/05/21,329937909
2016/05/22,166389727
2016/05/23,173021614
2016/05/24,258521061
2016/05/25,452767026
2016/05/26,456919806
2016/05/27,406154124
2016/05/28,294402183
2016/05/29,547044073
2016/05/30,583430073
2016/05/31,188782148
2016/06/01,189301664
2016/06/02,154423403
2016/06/03,145533278
2016/06/04,277469428
2016/06/05,148591923
2016/06/06,204495274
2016/06/07,145017803
2016/06/08,65940367
2016/06/09,34117039
2016/06/10,129572130
2016/06/11,156490702
2016/06/12,533997770
2016/06/13,609979603
2016/06/14,221689810
2016/06/15,256132904
2016/06/16,297983034
2016/06/17,313895036
2016/06/18,235551430
2016/06/19,341508591
2016/06/20,271995040
2016/06/21,326877808
2016/06/22,105314749
2016/06/23,110776720
2016/06/24,103516657
2016/06/25,436797288
2016/06/26,562339715
2016/06/27,185615115
2016/06/28,144509472
2016/06/29,131130184
2016/06/30,96497092
2016/07/01,151920744
2016/07/02,56322721
2016/07/03,156610752
2016/07/04,303344368
2016/07/05,299824301
2016/07/06,222312890
2016/07/07,359750340
2016/07/08,364812175
2016/07/09,434823412
2016/07/10,277733070
2016/07/11,203128811
2016/07/12,274757513
2016/07/13,79536539
2016/07/14,156631067
2016/07/15,521938659
2016/07/16,549526242
2016/07/17,474199783
2016/07/18,137969758
2016/07/19,67626070
2016/07/20,38276396
2016/07/21,51957907
2016/07/22,52994413
2016/07/23,215947525
2016/07/24,207888162
2016/07/25,139295871
2016/07/26,245737945
2016/07/27,322886279
2016/07/28,79504534
2016/07/29,160794071
2016/07/30,454415304
2016/07/31,344163665
2016/08/01,206940467
2016/08/02,712717269
2016/08/03,686599639
2016/08/04,551357201
2016/08/05,323248340
2016/08/06,544004076
2016/08/07,344798085
2016/08/08,79058043
2016/08/09,275369489
2016/08/10,244659503
2016/08/11,123899043
2016/08/12,104376269
2016/08/13,190124697
2016/08/14,223403987
2016/08/15,246735378
2016/08/16,385915824
2016/08/17,208917716
2016/08/18,201279887
2016/08/19,138326351
2016/08/20,94770394
2016/08/21,311895548
2016/08/22,352875798
2016/08/23,401806520
2016/08/24,79400727
2016/08/25,43284150
2016/08/26,49913453
2016/08/27,295372674
2016/08/28,357681527
2016/08/29,145353489
2016/08/30,166287692
2016/08/31,47971044
2016/09/01,44304352
2016/09/02,101123123
2016/09/03,100072870
2016/09/04,176685524
2016/09/05,274399294
2016/09/06,290666595
2016/09/07,68385264
2016/09/08,20918654
2016/09/09,92955347
2016/09/10,179013943
2016/09/11,214009703
2016/09/12,129794015
2016/09/13,163907818
2016/09/14,53241460
2016/09/15,134186338
2016/09/16,192677919
2016/09/17,291659873
2016/09/18,318994025
2016/09/19,142217421
2016/09/20,332555256
2016/09/21,217539532
2016/09/22,167934322
2016/09/23,157224314
2016/09/24,295652695
2016/09/25,197007577
2016/09/26,423541304
2016/09/27,352116015
2016/09/28,442299382
2016/09/29,453951227
2016/09/30,380253771
2016/10/01,398832498
2016/10/02,516342117
2016/10/03,329673654
2016/10/04,344825285
2016/10/05,101982401
2016/10/06,170425159
2016/10/07,76197865
2016/10/08,69878897
2016/10/09,328314180
2016/10/10,248254278
2016/10/11,145741409
2016/10/12,118988457
2016/10/13,663503554
2016/10/14,574836887
2016/10/15,971794780
2016/10/16,659475525
2016/10/17,762660853
2016/10/18,344413349
2016/10/19,297459935
2016/10/20,255200416
2016/10/21,636158052
2016/10/22,943489777
2016/10/23,958545136
2016/10/24,1287409540
2016/10/25,949293419
2016/10/26,757539903
2016/10/27,717970487
2016/10/28,1068184618
2016/10/29,1198182194
2016/10/30,57443979
2016/10/31,199838619
2016/11/01,261096057
2016/11/02,2032623445
2016/11/03,2894333338
2016/11/04,1144650870
2016/11/05,723049324
2016/11/06,287375155
2016/11/07,852422913
2016/11/08,1105408246
2016/11/09,953795142
2016/11/10,912505418
2016/11/11,741033903
2016/11/12,429260690
2016/11/13,210560318
2016/11/14,233722081
2016/11/15,336430732
2016/11/16,277847060
2016/11/17,175435999
2016/11/18,240463444
2016/11/19,212923759
2016/11/20,166830880
2016/11/21,233676490
2016/11/22,257682844
2016/11/23,81207570
2016/11/24,146739901
2016/11/25,219137726
2016/11/26,397638029
2016/11/27,308677498
2016/11/28,250058035
2016/11/29,298766632
2016/11/30,16720328
2016/12/01,53170411
2016/12/02,300003137
2016/12/03,406052720
2016/12/04,536949728
2016/12/05,460470022
2016/12/06,487827712
2016/12/07,114957068
2016/12/08,137144516
2016/12/09,62127656
2016/12/10,183576969
2016/12/11,258647876
2016/12/12,301057281
2016/12/13,334681720
2016/12/14,95866597
2016/12/15,327037167
2016/12/16,233037210
2016/12/17,465511964
2016/12/18,397776809
2016/12/19,162068475
2016/12/20,233719337
2016/12/21,866494587
2016/12/22,702331037
2016/12/23,428266132
2016/12/24,614145856
2016/12/25,851183937
2016/12/26,262322056
2016/12/27,374849446
2016/12/28,222299792
2016/12/29,107482849
2016/12/30,194566382
2016/12/31,448185152
2017/01/01,581370338
2017/01/02,314940668
2017/01/03,628903351
2017/01/04,546938079
2017/01/05,575984914
2017/01/06,501024547
2017/01/07,898875747
2017/01/08,731851704
2017/01/09,417457600
2017/01/10,475928502
2017/01/11,1390725989
2017/01/12,1224509023
2017/01/13,1181899002
2017/01/14,840460060
2017/01/15,609046401
2017/01/16,305437602
2017/01/17,432025157
2017/01/18,204136397
2017/01/19,224344024
2017/01/20,74465359
2017/01/21,210299016
2017/01/22,253090884
2017/01/23,217661456
2017/01/24,369784532
2017/01/25,189554030
2017/01/26,267835466
2017/01/27,317402654
2017/01/28,221421470
2017/01/29,163222786
2017/01/30,217577746
2017/01/31,361647185
2017/02/01,311660314
2017/02/02,121409188
2017/02/03,674305644
2017/02/04,737397005
2017/02/05,828402963
2017/02/06,156659100
2017/02/07,298577806
2017/02/08,154933668
2017/02/09,107601112
2017/02/10,304498167
2017/02/11,577660793
2017/02/12,424306527
2017/02/13,333508360
2017/02/14,473984525
2017/02/15,129776221
2017/02/16,99574030
2017/02/17,260657192
2017/02/18,363613107
2017/02/19,359894631
2017/02/20,188190259
2017/02/21,69975026
2017/02/22,210703185
2017/02/23,318991437
2017/02/24,209255921
2017/02/25,518477776
2017/02/26,625544303
2017/02/27,420686231
2017/02/28,534734593
2017/03/01,170116603
2017/03/02,629382667
2017/03/03,525269654
2017/03/04,624683108
2017/03/05,736996349
2017/03/06,524610009
2017/03/07,604133789
2017/03/08,134066547
2017/03/09,242552197
2017/03/10,179368793
2017/03/11,248157246
2017/03/12,528281110
2017/03/13,593208180
2017/03/14,932512559
2017/03/15,365846292
2017/03/16,887962953
2017/03/17,876318190
2017/03/18,1013809604
2017/03/19,934565709
2017/03/20,316251396
2017/03/21,503498060
2017/03/22,425549327
2017/03/23,200703243
2017/03/24,1156013086
2017/03/25,1088641091
2017/03/26,1701525062
2017/03/27,1211009084
2017/03/28,491558474
2017/03/29,197978804
2017/03/30,193908603
2017/03/31,512291568
2017/04/01,605734358
2017/04/02,690374510
2017/04/03,482236078
2017/04/04,477318038
2017/04/05,86760454
2017/04/06,88629378
2017/04/07,89903792
2017/04/08,565080650
2017/04/09,497204443
2017/04/10,543869603
2017/04/11,566120623
2017/04/12,146183522
2017/04/13,111921977
2017/04/14,182137704
2017/04/15,471322348
2017/04/16,609997439
2017/04/17,450314986
2017/04/18,730347910
2017/04/19,399943224
2017/04/20,381843436
2017/04/21,197827640
2017/04/22,458892227
2017/04/23,387596236
2017/04/24,436046467
2017/04/25,1525005824
2017/04/26,1094034959
2017/04/27,698640556
2017/04/28,354073332
2017/04/29,685647323
2017/04/30,602609610
2017/05/01,469071021
2017/05/02,691559049
2017/05/03,250057993
2017/05/04,751921402
2017/05/05,724857766
2017/05/06,757371228
2017/05/07,746972320
2017/05/08,867127312
2017/05/09,981768389
2017/05/10,269737927
2017/05/11,257413954
2017/05/12,427486593
2017/05/13,796439342
2017/05/14,797441405
2017/05/15,1053173217
2017/05/16,1016978644
2017/05/17,1154389372
2017/05/18,1163398016
2017/05/19,914806896
2017/05/20,223913181
2017/05/21,634220337
2017/05/22,1343350960
2017/05/23,1554566617
2017/05/24,861448763
2017/05/25,1787035506
2017/05/26,1397437093
2017/05/27,2847328117
2017/05/28,1661635894
2017/05/29,873165764
2017/05/30,1345677736
2017/05/31,1123738596
2017/06/01,1301387816
2017/06/02,1052630360
2017/06/03,949045000
2017/06/04,1157027544
2017/06/05,1492573425
2017/06/06,1400945077
2017/06/07,596294802
2017/06/08,463171952
2017/06/09,491460581
2017/06/10,607864561
2017/06/11,825680750
2017/06/12,1209450965
2017/06/13,1587762430
2017/06/14,408249350
2017/06/15,1048630250
2017/06/16,833432770
2017/06/17,1613860387
2017/06/18,1923527158
2017/06/19,1657766619
2017/06/20,2071100426
2017/06/21,576601271
2017/06/22,793240593
2017/06/23,1299949160
2017/06/24,1052625783
2017/06/25,697855513
2017/06/26,1682702838
2017/06/27,1552207042
2017/06/28,859300917
2017/06/29,1387450075
2017/06/30,1436837151
2017/07/01,2464043502
2017/07/02,1544345028
2017/07/03,1543281727
2017/07/04,1518912670
2017/07/05,929090018
2017/07/06,918391006
2017/07/07,653581786
2017/07/08,953002978
2017/07/09,950011435
2017/07/10,1429809250
2017/07/11,1332873877
2017/07/12,781694743
2017/07/13,594735616
2017/07/14,132361854
2017/07/15,1006921205
2017/07/16,1061866463
2017/07/17,1301230208
2017/07/18,1463701856
2017/07/19,128802642
2017/07/20,441436520
2017/07/21,432952937
2017/07/22,842482472
