Date,mediantransactionvalue3smaUSD
2010/10/22,3.733
2010/10/23,2.797
2010/10/24,1.56
2010/10/25,29.244
2010/10/26,60.818
2010/10/27,94.224
2010/10/28,97.784
2010/10/29,68.57
2010/10/30,40.966
2010/10/31,13.312
2010/11/01,10.552
2010/11/02,21.912
2010/11/03,21.173
2010/11/04,31.573
2010/11/05,15.717
2010/11/06,17.927
2010/11/07,13.954
2010/11/08,22.871
2010/11/09,21.387
2010/11/10,22.138
2010/11/11,17.755
2010/11/12,23.063
2010/11/13,20.255
2010/11/14,16.355
2010/11/15,9.496
2010/11/16,8.899
2010/11/17,12.721
2010/11/18,10.326
2010/11/19,6.233
2010/11/20,0.007
2010/11/21,0.003
2010/11/22,4.972
2010/11/23,9.842
2010/11/24,9.842
2010/11/25,4.9
2010/11/26,0.499
2010/11/27,1.307
2010/11/28,2.667
2010/11/29,3.312
2010/11/30,3.232
2010/12/01,3.16
2010/12/02,3.292
2010/12/03,3.506
2010/12/04,2.86
2010/12/05,2.065
2010/12/06,1.356
2010/12/07,1.359
2010/12/08,1.287
2010/12/09,3.183
2010/12/10,4.247
2010/12/11,5.442
2010/12/12,4.151
2010/12/13,6.079
2010/12/14,16.792
2010/12/15,36.116
2010/12/16,46.679
2010/12/17,38.468
2010/12/18,26.466
2010/12/19,13.359
2010/12/20,11.045
2010/12/21,7.05
2010/12/22,9.487
2010/12/23,11.877
2010/12/24,11.611
2010/12/25,29.324
2010/12/26,38.464
2010/12/27,38.863
2010/12/28,20.423
2010/12/29,11.892
2010/12/30,12.517
2010/12/31,13.949
2011/01/01,13.863
2011/01/02,13.874
2011/01/03,9.625
2011/01/04,5.019
2011/01/05,0.121
2011/01/06,0.582
2011/01/07,1.961
2011/01/08,2.238
2011/01/09,2.273
2011/01/10,0.953
2011/01/11,1.258
2011/01/12,0.86
2011/01/13,1.541
2011/01/14,1.117
2011/01/15,6.508
2011/01/16,9.448
2011/01/17,14.588
2011/01/18,10.554
2011/01/19,9.628
2011/01/20,6.28
2011/01/21,5.89
2011/01/22,3.404
2011/01/23,6.134
2011/01/24,6.496
2011/01/25,11.1
2011/01/26,11.527
2011/01/27,15.075
2011/01/28,13.076
2011/01/29,10.338
2011/01/30,41.461
2011/01/31,46.798
2011/02/01,54.106
2011/02/02,28.026
2011/02/03,29.213
2011/02/04,30.629
2011/02/05,33.847
2011/02/06,38.064
2011/02/07,40.513
2011/02/08,40.644
2011/02/09,41.656
2011/02/10,44.788
2011/02/11,58.664
2011/02/12,61.192
2011/02/13,58.809
2011/02/14,40.572
2011/02/15,30.677
2011/02/16,22.06
2011/02/17,20.526
2011/02/18,18.55
2011/02/19,26.274
2011/02/20,32.635
2011/02/21,40.48
2011/02/22,40.57
2011/02/23,39.726
2011/02/24,39.885
2011/02/25,40.466
2011/02/26,43.037
2011/02/27,36.574
2011/02/28,28.317
2011/03/01,16.865
2011/03/02,12.908
2011/03/03,11.581
2011/03/04,11.423
2011/03/05,20.374
2011/03/06,28.324
2011/03/07,32.08
2011/03/08,26.655
2011/03/09,26.423
2011/03/10,23.688
2011/03/11,22.126
2011/03/12,10.066
2011/03/13,5.316
2011/03/14,0.423
2011/03/15,0.791
2011/03/16,0.556
2011/03/17,0.571
2011/03/18,2.098
2011/03/19,2.253
2011/03/20,4.627
2011/03/21,2.552
2011/03/22,12.824
2011/03/23,16.756
2011/03/24,22.722
2011/03/25,22.665
2011/03/26,21.196
2011/03/27,17.959
2011/03/28,12.341
2011/03/29,9.661
2011/03/30,11.516
2011/03/31,12.353
2011/04/01,15.619
2011/04/02,15.495
2011/04/03,15.135
2011/04/04,18.504
2011/04/05,20.09
2011/04/06,18.989
2011/04/07,14.46
2011/04/08,13.425
2011/04/09,14.227
2011/04/10,12.919
2011/04/11,11.92
2011/04/12,12.779
2011/04/13,14.383
2011/04/14,13.747
2011/04/15,15.341
2011/04/16,20.123
2011/04/17,21.304
2011/04/18,15.299
2011/04/19,16.3
2011/04/20,20.693
2011/04/21,26.52
2011/04/22,22.89
2011/04/23,23.163
2011/04/24,21.702
2011/04/25,24.007
2011/04/26,28.837
2011/04/27,35.121
2011/04/28,34.385
2011/04/29,37.615
2011/04/30,38.453
2011/05/01,41.319
2011/05/02,40.464
2011/05/03,50.72
2011/05/04,71.344
2011/05/05,77.261
2011/05/06,75.448
2011/05/07,61.406
2011/05/08,51.621
2011/05/09,48.155
2011/05/10,59.001
2011/05/11,81.018
2011/05/12,84.71
2011/05/13,82.126
2011/05/14,76.409
2011/05/15,90.336
2011/05/16,101.883
2011/05/17,112.494
2011/05/18,104.235
2011/05/19,91.413
2011/05/20,101.606
2011/05/21,136.609
2011/05/22,154.67
2011/05/23,139.305
2011/05/24,124.907
2011/05/25,128.771
2011/05/26,143.939
2011/05/27,145.109
2011/05/28,148.997
2011/05/29,151.661
2011/05/30,156.986
2011/05/31,154.909
2011/06/01,157.74
2011/06/02,155.647
2011/06/03,181.222
2011/06/04,226.845
2011/06/05,301.713
2011/06/06,333.415
2011/06/07,373.335
2011/06/08,395.22
2011/06/09,468.747
2011/06/10,504.469
2011/06/11,552.049
2011/06/12,497.027
2011/06/13,471.434
2011/06/14,451.727
2011/06/15,473.108
2011/06/16,492.747
2011/06/17,423.743
2011/06/18,346.41
2011/06/19,290.662
2011/06/20,301.523
2011/06/21,322.571
2011/06/22,317.129
2011/06/23,289.15
2011/06/24,318.017
2011/06/25,285.569
2011/06/26,273.312
2011/06/27,212.476
2011/06/28,207.395
2011/06/29,218.126
2011/06/30,248.525
2011/07/01,225.201
2011/07/02,230.767
2011/07/03,209.605
2011/07/04,234.859
2011/07/05,210.524
2011/07/06,198.994
2011/07/07,187.302
2011/07/08,174.219
2011/07/09,186.083
2011/07/10,190.141
2011/07/11,182.286
2011/07/12,172.442
2011/07/13,168.518
2011/07/14,180.473
2011/07/15,197.243
2011/07/16,184.569
2011/07/17,176.575
2011/07/18,179.478
2011/07/19,197.966
2011/07/20,208.86
2011/07/21,195.17
2011/07/22,196.024
2011/07/23,200.911
2011/07/24,206.383
2011/07/25,206.093
2011/07/26,207.389
2011/07/27,235.052
2011/07/28,279.348
2011/07/29,279.469
2011/07/30,273.35
2011/07/31,230.574
2011/08/01,233.744
2011/08/02,201.106
2011/08/03,202.367
2011/08/04,164.574
2011/08/05,155.236
2011/08/06,123.446
2011/08/07,128.181
2011/08/08,126.724
2011/08/09,129.702
2011/08/10,135.259
2011/08/11,131.207
2011/08/12,131.526
2011/08/13,117.919
2011/08/14,116.349
2011/08/15,99.429
2011/08/16,91.263
2011/08/17,88.74
2011/08/18,109.406
2011/08/19,125.595
2011/08/20,134.843
2011/08/21,127.436
2011/08/22,141.08
2011/08/23,144.4
2011/08/24,152.816
2011/08/25,146.297
2011/08/26,144.393
2011/08/27,146.396
2011/08/28,144.118
2011/08/29,125.023
2011/08/30,114.275
2011/08/31,119.93
2011/09/01,138.089
2011/09/02,146.555
2011/09/03,148.602
2011/09/04,130.853
2011/09/05,132.539
2011/09/06,139.474
2011/09/07,144.132
2011/09/08,130.95
2011/09/09,109.085
2011/09/10,102.053
2011/09/11,93.072
2011/09/12,86.704
2011/09/13,94.121
2011/09/14,108.202
2011/09/15,111.105
2011/09/16,107.79
2011/09/17,101.277
2011/09/18,99.564
2011/09/19,90.254
2011/09/20,69.595
2011/09/21,56.008
2011/09/22,60.763
2011/09/23,87.389
2011/09/24,106.12
2011/09/25,104.871
2011/09/26,91.79
2011/09/27,86.094
2011/09/28,83.885
2011/09/29,89.538
2011/09/30,89.202
2011/10/01,96.838
2011/10/02,98.347
2011/10/03,90.355
2011/10/04,94.981
2011/10/05,97.604
2011/10/06,105.832
2011/10/07,106.537
2011/10/08,99.222
2011/10/09,95.105
2011/10/10,81.014
2011/10/11,70.819
2011/10/12,67.036
2011/10/13,65.564
2011/10/14,73.81
2011/10/15,75.056
2011/10/16,78.698
2011/10/17,71.461
2011/10/18,62.14
2011/10/19,50.652
2011/10/20,45.363
2011/10/21,45.831
2011/10/22,52.931
2011/10/23,58.107
2011/10/24,61.892
2011/10/25,58.484
2011/10/26,54.316
2011/10/27,51.71
2011/10/28,55.011
2011/10/29,61.464
2011/10/30,60.896
2011/10/31,55.822
2011/11/01,53.52
2011/11/02,57.247
2011/11/03,60.507
2011/11/04,60.71
2011/11/05,59.103
2011/11/06,59.922
2011/11/07,59.404
2011/11/08,60.158
2011/11/09,57.37
2011/11/10,52.636
2011/11/11,51.874
2011/11/12,56.728
2011/11/13,56.093
2011/11/14,53.767
2011/11/15,47.83
2011/11/16,50.122
2011/11/17,55.188
2011/11/18,53.676
2011/11/19,51.785
2011/11/20,44.026
2011/11/21,45.917
2011/11/22,46.634
2011/11/23,44.801
2011/11/24,42.461
2011/11/25,42.762
2011/11/26,47.915
2011/11/27,48.862
2011/11/28,46.44
2011/11/29,39.575
2011/11/30,39.889
2011/12/01,42.379
2011/12/02,48.648
2011/12/03,50.233
2011/12/04,47.827
2011/12/05,41.68
2011/12/06,32.348
2011/12/07,35.248
2011/12/08,41.825
2011/12/09,54.353
2011/12/10,62.9
2011/12/11,66.07
2011/12/12,67.371
2011/12/13,61.242
2011/12/14,62.708
2011/12/15,62.563
2011/12/16,65.423
2011/12/17,61.855
2011/12/18,57.455
2011/12/19,56.776
2011/12/20,62.755
2011/12/21,68.216
2011/12/22,69.167
2011/12/23,60.605
2011/12/24,55.905
2011/12/25,52.997
2011/12/26,56.885
2011/12/27,58.31
2011/12/28,63.901
2011/12/29,64.575
2011/12/30,68.098
2011/12/31,66.222
2012/01/01,71.049
2012/01/02,70.182
2012/01/03,70.235
2012/01/04,70.969
2012/01/05,79.281
2012/01/06,95.486
2012/01/07,103.687
2012/01/08,106.779
2012/01/09,99.164
2012/01/10,87.857
2012/01/11,79.189
2012/01/12,71.445
2012/01/13,72.26
2012/01/14,71.771
2012/01/15,69.735
2012/01/16,68.452
2012/01/17,70.382
2012/01/18,79.707
2012/01/19,87.106
2012/01/20,90.521
2012/01/21,91.171
2012/01/22,94.138
2012/01/23,95.848
2012/01/24,90.232
2012/01/25,80.749
2012/01/26,74.878
2012/01/27,72.346
2012/01/28,72.03
2012/01/29,67.4
2012/01/30,76.721
2012/01/31,82.716
2012/02/01,90.197
2012/02/02,81.221
2012/02/03,85.012
2012/02/04,82.802
2012/02/05,82.889
2012/02/06,73.725
2012/02/07,70.071
2012/02/08,69.989
2012/02/09,64.932
2012/02/10,56.591
2012/02/11,48.843
2012/02/12,49.016
2012/02/13,53.831
2012/02/14,51.854
2012/02/15,40.72
2012/02/16,29.662
2012/02/17,40.522
2012/02/18,54.795
2012/02/19,65.18
2012/02/20,56.836
2012/02/21,55.975
2012/02/22,61.362
2012/02/23,61.465
2012/02/24,64.104
2012/02/25,67.691
2012/02/26,75.845
2012/02/27,74.472
2012/02/28,73.151
2012/02/29,71.832
2012/03/01,74.433
2012/03/02,72.827
2012/03/03,72.192
2012/03/04,69.523
2012/03/05,66.526
2012/03/06,65.555
2012/03/07,67.281
2012/03/08,70.79
2012/03/09,73.906
2012/03/10,72.118
2012/03/11,68.891
2012/03/12,71.088
2012/03/13,71.893
2012/03/14,80.042
2012/03/15,77.276
2012/03/16,81.38
2012/03/17,70.099
2012/03/18,66.447
2012/03/19,61.853
2012/03/20,67.863
2012/03/21,72.983
2012/03/22,75.71
2012/03/23,73.058
2012/03/24,71.993
2012/03/25,66.536
2012/03/26,65.743
2012/03/27,62.125
2012/03/28,64.807
2012/03/29,69.336
2012/03/30,79.103
2012/03/31,84.243
2012/04/01,84.008
2012/04/02,73.64
2012/04/03,68.838
2012/04/04,67.253
2012/04/05,69.438
2012/04/06,71.994
2012/04/07,69.489
2012/04/08,65.973
2012/04/09,63.483
2012/04/10,55.745
2012/04/11,57.384
2012/04/12,59.331
2012/04/13,76.339
2012/04/14,75.179
2012/04/15,66.174
2012/04/16,60.339
2012/04/17,71.602
2012/04/18,79.599
2012/04/19,81.547
2012/04/20,86.075
2012/04/21,86.819
2012/04/22,80.158
2012/04/23,64.425
2012/04/24,64.851
2012/04/25,61.171
2012/04/26,53.748
2012/04/27,50.339
2012/04/28,51.341
2012/04/29,49.144
2012/04/30,38.182
2012/05/01,29.502
2012/05/02,30.159
2012/05/03,24.093
2012/05/04,19.412
2012/05/05,12.007
2012/05/06,12.071
2012/05/07,12.002
2012/05/08,11.742
2012/05/09,10.817
2012/05/10,12.384
2012/05/11,11.046
2012/05/12,8.997
2012/05/13,6.642
2012/05/14,6.889
2012/05/15,7.283
2012/05/16,7.143
2012/05/17,6.816
2012/05/18,5.426
2012/05/19,3.862
2012/05/20,3.382
2012/05/21,3.347
2012/05/22,4.294
2012/05/23,4.557
2012/05/24,5.102
2012/05/25,4.969
2012/05/26,4.671
2012/05/27,4.81
2012/05/28,4.471
2012/05/29,5.507
2012/05/30,5.866
2012/05/31,7.948
2012/06/01,7.312
2012/06/02,10.235
2012/06/03,8.18
2012/06/04,7.109
2012/06/05,3.196
2012/06/06,8.088
2012/06/07,9.452
2012/06/08,10.218
2012/06/09,5.235
2012/06/10,4.031
2012/06/11,3.182
2012/06/12,3.781
2012/06/13,3.871
2012/06/14,3.275
2012/06/15,2.178
2012/06/16,2.514
2012/06/17,3.127
2012/06/18,3.516
2012/06/19,3.856
2012/06/20,4.319
2012/06/21,4.757
2012/06/22,5.028
2012/06/23,5.585
2012/06/24,5.71
2012/06/25,5.354
2012/06/26,5.011
2012/06/27,5.738
2012/06/28,6.651
2012/06/29,7.434
2012/06/30,7.181
2012/07/01,6.925
2012/07/02,7.297
2012/07/03,11.483
2012/07/04,14.623
2012/07/05,14.647
2012/07/06,11.331
2012/07/07,9.064
2012/07/08,8.89
2012/07/09,10.886
2012/07/10,10.757
2012/07/11,10.633
2012/07/12,10.548
2012/07/13,12.633
2012/07/14,18.026
2012/07/15,17.382
2012/07/16,17.72
2012/07/17,13.48
2012/07/18,12.276
2012/07/19,10.361
2012/07/20,9.539
2012/07/21,9.298
2012/07/22,8.565
2012/07/23,10.622
2012/07/24,11.543
2012/07/25,14.648
2012/07/26,13.883
2012/07/27,19.546
2012/07/28,18.659
2012/07/29,20.113
2012/07/30,17.163
2012/07/31,20.684
2012/08/01,22.577
2012/08/02,22.748
2012/08/03,35.905
2012/08/04,42.244
2012/08/05,46.185
2012/08/06,32.214
2012/08/07,33.928
2012/08/08,29.187
2012/08/09,28.652
2012/08/10,22.708
2012/08/11,22.577
2012/08/12,19.876
2012/08/13,13.171
2012/08/14,13.812
2012/08/15,13.625
2012/08/16,25.401
2012/08/17,35.666
2012/08/18,44.894
2012/08/19,38.839
2012/08/20,34.193
2012/08/21,34.974
2012/08/22,42.235
2012/08/23,52.65
2012/08/24,53.036
2012/08/25,45.846
2012/08/26,34.068
2012/08/27,28.233
2012/08/28,25.357
2012/08/29,21.873
2012/08/30,17.386
2012/08/31,16.792
2012/09/01,13.446
2012/09/02,15.868
2012/09/03,14.06
2012/09/04,14.485
2012/09/05,12.207
2012/09/06,13.161
2012/09/07,17.003
2012/09/08,27.033
2012/09/09,37.214
2012/09/10,33.091
2012/09/11,21.605
2012/09/12,10.795
2012/09/13,10.091
2012/09/14,10.896
2012/09/15,10.686
2012/09/16,10.528
2012/09/17,11.656
2012/09/18,13.598
2012/09/19,18.714
2012/09/20,22.093
2012/09/21,21.066
2012/09/22,19.141
2012/09/23,14.876
2012/09/24,14.43
2012/09/25,18.002
2012/09/26,18.199
2012/09/27,19.45
2012/09/28,13.635
2012/09/29,15.225
2012/09/30,15.834
2012/10/01,16.592
2012/10/02,19.201
2012/10/03,24.411
2012/10/04,26.414
2012/10/05,22.09
2012/10/06,13.65
2012/10/07,10.372
2012/10/08,9.228
2012/10/09,10.53
2012/10/10,10.99
2012/10/11,12.204
2012/10/12,13.485
2012/10/13,13.418
2012/10/14,13.732
2012/10/15,14.611
2012/10/16,14.427
2012/10/17,17.452
2012/10/18,19.248
2012/10/19,22.79
2012/10/20,19.955
2012/10/21,14.581
2012/10/22,10.265
2012/10/23,9.707
2012/10/24,13.811
2012/10/25,19.875
2012/10/26,32.578
2012/10/27,45.291
2012/10/28,47.23
2012/10/29,37.887
2012/10/30,23.291
2012/10/31,19.638
2012/11/01,21.602
2012/11/02,21.93
2012/11/03,21.598
2012/11/04,17.485
2012/11/05,16.336
2012/11/06,13.306
2012/11/07,12.498
2012/11/08,15.647
2012/11/09,21.209
2012/11/10,20.282
2012/11/11,20.115
2012/11/12,15.425
2012/11/13,15.813
2012/11/14,12.533
2012/11/15,11.492
2012/11/16,11.512
2012/11/17,12.354
2012/11/18,12.746
2012/11/19,12.547
2012/11/20,12.252
2012/11/21,11.317
2012/11/22,11.877
2012/11/23,11.404
2012/11/24,15.19
2012/11/25,14.953
2012/11/26,15.522
2012/11/27,17.733
2012/11/28,19.475
2012/11/29,18.793
2012/11/30,14.53
2012/12/01,13.162
2012/12/02,16.621
2012/12/03,21.623
2012/12/04,23.588
2012/12/05,23.264
2012/12/06,27.656
2012/12/07,27.548
2012/12/08,26.626
2012/12/09,16.664
2012/12/10,16.808
2012/12/11,17.267
2012/12/12,19.944
2012/12/13,19.056
2012/12/14,17.652
2012/12/15,15.477
2012/12/16,13.174
2012/12/17,12.405
2012/12/18,11.866
2012/12/19,13.022
2012/12/20,13.438
2012/12/21,13.131
2012/12/22,12.466
2012/12/23,11.529
2012/12/24,15.88
2012/12/25,17.976
2012/12/26,18.796
2012/12/27,13.803
2012/12/28,11.722
2012/12/29,11.375
2012/12/30,10.922
2012/12/31,11.681
2013/01/01,12.454
2013/01/02,14.273
2013/01/03,16.255
2013/01/04,15.21
2013/01/05,15.02
2013/01/06,14.316
2013/01/07,15.866
2013/01/08,17.389
2013/01/09,18.34
2013/01/10,17.31
2013/01/11,15.67
2013/01/12,13.476
2013/01/13,12.403
2013/01/14,11.309
2013/01/15,11.838
2013/01/16,13.494
2013/01/17,15.502
2013/01/18,16.968
2013/01/19,16.518
2013/01/20,17.64
2013/01/21,18.185
2013/01/22,24.827
2013/01/23,28.068
2013/01/24,29.452
2013/01/25,25.735
2013/01/26,22.18
2013/01/27,19.382
2013/01/28,19.901
2013/01/29,22.026
2013/01/30,27.647
2013/01/31,26.322
2013/02/01,23.328
2013/02/02,18.619
2013/02/03,17.36
2013/02/04,18.701
2013/02/05,22.314
2013/02/06,28.122
2013/02/07,27.066
2013/02/08,23.95
2013/02/09,20.435
2013/02/10,20.964
2013/02/11,20.872
2013/02/12,20.941
2013/02/13,20.702
2013/02/14,22.045
2013/02/15,21.399
2013/02/16,21.347
2013/02/17,19.048
2013/02/18,19.095
2013/02/19,19.497
2013/02/20,19.543
2013/02/21,18.72
2013/02/22,18.491
2013/02/23,18.513
2013/02/24,17.241
2013/02/25,15.951
2013/02/26,15.98
2013/02/27,16.985
2013/02/28,18.665
2013/03/01,19.134
2013/03/02,18.644
2013/03/03,17.026
2013/03/04,16.56
2013/03/05,20.616
2013/03/06,24.706
2013/03/07,27.032
2013/03/08,26.686
2013/03/09,26.269
2013/03/10,24.966
2013/03/11,24.418
2013/03/12,27.124
2013/03/13,30.144
2013/03/14,31.006
2013/03/15,28.501
2013/03/16,32.712
2013/03/17,36.423
2013/03/18,46.192
2013/03/19,52.099
2013/03/20,58.107
2013/03/21,56.12
2013/03/22,53.401
2013/03/23,48.052
2013/03/24,44.864
2013/03/25,43.231
2013/03/26,52.027
2013/03/27,59.628
2013/03/28,63.573
2013/03/29,62.449
2013/03/30,57.032
2013/03/31,54.084
2013/04/01,54.192
2013/04/02,70.337
2013/04/03,87.492
2013/04/04,106.934
2013/04/05,117.01
2013/04/06,112.888
2013/04/07,93.214
2013/04/08,95.026
2013/04/09,129.352
2013/04/10,220.97
2013/04/11,215.803
2013/04/12,184.288
2013/04/13,94.837
2013/04/14,72.644
2013/04/15,62.862
2013/04/16,57.536
2013/04/17,64.806
2013/04/18,72.374
2013/04/19,84.698
2013/04/20,82.258
2013/04/21,76.145
2013/04/22,74.023
2013/04/23,77.082
2013/04/24,78.471
2013/04/25,80.412
2013/04/26,86.774
2013/04/27,89.456
2013/04/28,83.233
2013/04/29,83.225
2013/04/30,79.838
2013/05/01,85.011
2013/05/02,78.308
2013/05/03,76.814
2013/05/04,62.934
2013/05/05,59.009
2013/05/06,56.714
2013/05/07,64.564
2013/05/08,70.125
2013/05/09,68.681
2013/05/10,65.336
2013/05/11,55.401
2013/05/12,53.045
2013/05/13,55.248
2013/05/14,58.789
2013/05/15,61.76
2013/05/16,62.007
2013/05/17,65.803
2013/05/18,71.875
2013/05/19,68.449
2013/05/20,70.953
2013/05/21,73.887
2013/05/22,85.557
2013/05/23,90.311
2013/05/24,93.95
2013/05/25,88.401
2013/05/26,86.494
2013/05/27,77.676
2013/05/28,82.673
2013/05/29,87.861
2013/05/30,93.946
2013/05/31,98.802
2013/06/01,89.696
2013/06/02,85.252
2013/06/03,79.384
2013/06/04,87.633
2013/06/05,88.912
2013/06/06,86.049
2013/06/07,86.52
2013/06/08,85.163
2013/06/09,82.803
2013/06/10,76.609
2013/06/11,77.924
2013/06/12,83.312
2013/06/13,92.208
2013/06/14,97.156
2013/06/15,98.255
2013/06/16,81.537
2013/06/17,71.164
2013/06/18,68.302
2013/06/19,74.517
2013/06/20,74.205
2013/06/21,79.184
2013/06/22,78.423
2013/06/23,78.694
2013/06/24,72.872
2013/06/25,74.295
2013/06/26,80.411
2013/06/27,80.741
2013/06/28,81.356
2013/06/29,78.639
2013/06/30,73.083
2013/07/01,81.737
2013/07/02,89.521
2013/07/03,111.067
2013/07/04,104.288
2013/07/05,95.877
2013/07/06,70.522
2013/07/07,61.063
2013/07/08,61.169
2013/07/09,74.501
2013/07/10,91.973
2013/07/11,116.365
2013/07/12,119.208
2013/07/13,112.889
2013/07/14,83.489
2013/07/15,76.175
2013/07/16,80.319
2013/07/17,90.509
2013/07/18,96.907
2013/07/19,90.754
2013/07/20,77.794
2013/07/21,65.969
2013/07/22,64.367
2013/07/23,76.554
2013/07/24,84.43
2013/07/25,86.736
2013/07/26,88.039
2013/07/27,77.281
2013/07/28,65.731
2013/07/29,65.707
2013/07/30,79.672
2013/07/31,89.64
2013/08/01,84.362
2013/08/02,76.619
2013/08/03,65.801
2013/08/04,55.359
2013/08/05,56.381
2013/08/06,57.416
2013/08/07,59.007
2013/08/08,46.08
2013/08/09,45.902
2013/08/10,45.166
2013/08/11,48.783
2013/08/12,49.874
2013/08/13,54.94
2013/08/14,65.629
2013/08/15,64.654
2013/08/16,53.067
2013/08/17,32.711
2013/08/18,24.018
2013/08/19,24.031
2013/08/20,30.439
2013/08/21,40.229
2013/08/22,45.971
2013/08/23,49.894
2013/08/24,43.424
2013/08/25,43.102
2013/08/26,44.397
2013/08/27,57.02
2013/08/28,58.699
2013/08/29,53.855
2013/08/30,49.876
2013/08/31,57.474
2013/09/01,58.302
2013/09/02,55.115
2013/09/03,52.923
2013/09/04,62.17
2013/09/05,55.038
2013/09/06,46.613
2013/09/07,32.496
2013/09/08,29.91
2013/09/09,24.643
2013/09/10,27.442
2013/09/11,42.932
2013/09/12,57.113
2013/09/13,76.46
2013/09/14,67.92
2013/09/15,52.067
2013/09/16,37.62
2013/09/17,32.584
2013/09/18,39.345
2013/09/19,38.883
2013/09/20,49.547
2013/09/21,50.134
2013/09/22,44.551
2013/09/23,41.733
2013/09/24,48.729
2013/09/25,61.099
2013/09/26,63.842
2013/09/27,76.847
2013/09/28,81.93
2013/09/29,88.868
2013/09/30,96.333
2013/10/01,97.325
2013/10/02,100.516
2013/10/03,80.311
2013/10/04,72.16
2013/10/05,57.688
2013/10/06,51.251
2013/10/07,54.176
2013/10/08,57.739
2013/10/09,64.989
2013/10/10,58.567
2013/10/11,59.516
2013/10/12,51.398
2013/10/13,49.137
2013/10/14,46.228
2013/10/15,58.274
2013/10/16,77.337
2013/10/17,85.393
2013/10/18,78.975
2013/10/19,73.731
2013/10/20,68.171
2013/10/21,77.066
2013/10/22,86.102
2013/10/23,111.231
2013/10/24,116.351
2013/10/25,102.069
2013/10/26,73.53
2013/10/27,58.237
2013/10/28,59.74
2013/10/29,72.917
2013/10/30,95.215
2013/10/31,89.672
2013/11/01,110.774
2013/11/02,104.864
2013/11/03,125.021
2013/11/04,140.066
2013/11/05,182.967
2013/11/06,215.318
2013/11/07,241.183
2013/11/08,266.995
2013/11/09,309.613
2013/11/10,260.352
2013/11/11,190.876
2013/11/12,132.817
2013/11/13,146.581
2013/11/14,179.938
2013/11/15,193.14
2013/11/16,234.088
2013/11/17,249.346
2013/11/18,361.393
2013/11/19,464.951
2013/11/20,519.357
2013/11/21,456.922
2013/11/22,382.027
2013/11/23,370.57
2013/11/24,325.676
2013/11/25,273.093
2013/11/26,294.098
2013/11/27,447.667
2013/11/28,615.616
2013/11/29,695.229
2013/11/30,647.097
2013/12/01,577.003
2013/12/02,512.846
2013/12/03,474.483
2013/12/04,459.962
2013/12/05,507.598
2013/12/06,518.291
2013/12/07,534.815
2013/12/08,426.975
2013/12/09,380.351
2013/12/10,313.368
2013/12/11,308.816
2013/12/12,290.816
2013/12/13,278.348
2013/12/14,272.157
2013/12/15,259.597
2013/12/16,269.468
2013/12/17,278.441
2013/12/18,318.654
2013/12/19,306.39
2013/12/20,290.094
2013/12/21,227.963
2013/12/22,184.431
2013/12/23,151.339
2013/12/24,156.805
2013/12/25,193.934
2013/12/26,218.726
2013/12/27,224.709
2013/12/28,190.231
2013/12/29,158.77
2013/12/30,160.678
2013/12/31,170.924
2014/01/01,179.6
2014/01/02,190.088
2014/01/03,220.386
2014/01/04,245.52
2014/01/05,257.729
