Date,confirmationtime7std
2011/03/01,4.047
2011/03/02,3.958
2011/03/03,3.914
2011/03/04,3.891
2011/03/05,3.899
2011/03/06,4.099
2011/03/07,3.818
2011/03/08,2.374
2011/03/09,2.565
2011/03/10,5.079
2011/03/11,5.481
2011/03/12,4.965
2011/03/13,4.308
2011/03/14,3.77
2011/03/15,2.892
2011/03/16,2.193
2011/03/17,2.199
2011/03/18,2.203
2011/03/19,1.995
2011/03/20,2.176
2011/03/21,2.283
2011/03/22,2.015
2011/03/23,2.421
2011/03/24,2.589
2011/03/25,2.869
2011/03/26,2.23
2011/03/27,2.189
2011/03/28,2.382
2011/03/29,1.438
2011/03/30,1.437
2011/03/31,2.039
2011/04/01,2.066
2011/04/02,1.725
2011/04/03,1.224
2011/04/04,1.213
2011/04/05,1.225
2011/04/06,1.516
2011/04/07,1.681
2011/04/08,1.664
2011/04/09,1.649
2011/04/10,1.634
2011/04/11,1.541
2011/04/12,1.017
2011/04/13,1.37
2011/04/14,1.104
2011/04/15,1.772
2011/04/16,1.786
2011/04/17,1.844
2011/04/18,1.979
2011/04/19,2.011
2011/04/20,1.702
2011/04/21,1.717
2011/04/22,1.585
2011/04/23,1.572
2011/04/24,1.334
2011/04/25,1.684
2011/04/26,1.91
2011/04/27,1.561
2011/04/28,1.09
2011/04/29,1.27
2011/04/30,1.253
2011/05/01,0.978
2011/05/02,1.017
2011/05/03,1.025
2011/05/04,1.058
2011/05/05,0.821
2011/05/06,0.972
2011/05/07,0.983
2011/05/08,0.701
2011/05/09,0.854
2011/05/10,1.107
2011/05/11,1.176
2011/05/12,1.623
2011/05/13,1.577
2011/05/14,1.783
2011/05/15,1.788
2011/05/16,1.856
2011/05/17,1.947
2011/05/18,2.128
2011/05/19,2.071
2011/05/20,2.019
2011/05/21,2.008
2011/05/22,2.047
2011/05/23,2.207
2011/05/24,2.375
2011/05/25,2.459
2011/05/26,1.505
2011/05/27,2.638
2011/05/28,3.623
2011/05/29,3.815
2011/05/30,4.071
2011/05/31,3.918
2011/06/01,3.034
2011/06/02,1.572
2011/06/03,1.872
2011/06/04,2.124
2011/06/05,2.244
2011/06/06,2.092
2011/06/07,1.451
2011/06/08,1.476
2011/06/09,1.519
2011/06/10,1.573
2011/06/11,1.777
2011/06/12,1.837
2011/06/13,1.811
2011/06/14,1.259
2011/06/15,0.896
2011/06/16,1.651
2011/06/17,1.962
2011/06/18,1.95
2011/06/19,1.921
2011/06/20,1.945
2011/06/21,1.981
2011/06/22,1.832
2011/06/23,1.53
2011/06/24,1.128
2011/06/25,2.884
2011/06/26,3.555
2011/06/27,3.576
2011/06/28,3.391
2011/06/29,2.776
2011/06/30,2.185
2011/07/01,1.599
2011/07/02,1.207
2011/07/03,0.841
2011/07/04,0.839
2011/07/05,1.583
2011/07/06,1.612
2011/07/07,1.933
2011/07/08,1.844
2011/07/09,1.746
2011/07/10,1.773
2011/07/11,1.549
2011/07/12,1.522
2011/07/13,2.18
2011/07/14,1.896
2011/07/15,1.866
2011/07/16,1.862
2011/07/17,1.678
2011/07/18,1.724
2011/07/19,1.694
2011/07/20,1.283
2011/07/21,1.155
2011/07/22,1.15
2011/07/23,1.214
2011/07/24,1.133
2011/07/25,1.021
2011/07/26,1.163
2011/07/27,1.224
2011/07/28,1.186
2011/07/29,1.081
2011/07/30,0.884
2011/07/31,0.963
2011/08/01,0.963
2011/08/02,0.946
2011/08/03,0.821
2011/08/04,1.734
2011/08/05,1.809
2011/08/06,2.428
2011/08/07,2.258
2011/08/08,1.871
2011/08/09,1.712
2011/08/10,1.574
2011/08/11,1.52
2011/08/12,1.527
2011/08/13,1.282
2011/08/14,1.123
2011/08/15,1.221
2011/08/16,1.243
2011/08/17,0.878
2011/08/18,1.01
2011/08/19,1.01
2011/08/20,1.221
2011/08/21,1.484
2011/08/22,1.596
2011/08/23,1.63
2011/08/24,1.682
2011/08/25,1.806
2011/08/26,1.533
2011/08/27,2.136
2011/08/28,2.543
2011/08/29,2.003
2011/08/30,1.797
2011/08/31,2.094
2011/09/01,2.13
2011/09/02,2.295
2011/09/03,2.099
2011/09/04,1.343
2011/09/05,1.43
2011/09/06,1.455
2011/09/07,1.441
2011/09/08,1.441
2011/09/09,1.403
2011/09/10,1.487
2011/09/11,1.727
2011/09/12,1.5
2011/09/13,1.316
2011/09/14,1.423
2011/09/15,1.565
2011/09/16,1.823
2011/09/17,1.819
2011/09/18,1.925
2011/09/19,2.037
2011/09/20,2.03
2011/09/21,2.03
2011/09/22,1.894
2011/09/23,1.409
2011/09/24,1.515
2011/09/25,1.143
2011/09/26,0.966
2011/09/27,0.988
2011/09/28,1.015
2011/09/29,0.997
2011/09/30,1.235
2011/10/01,1.339
2011/10/02,1.534
2011/10/03,1.695
2011/10/04,2.207
2011/10/05,2.162
2011/10/06,2.143
2011/10/07,2.103
2011/10/08,2.119
2011/10/09,2.048
2011/10/10,1.824
2011/10/11,3.34
2011/10/12,2.992
2011/10/13,3.467
2011/10/14,3.493
2011/10/15,3.714
2011/10/16,3.632
2011/10/17,3.59
2011/10/18,2.662
2011/10/19,2.794
2011/10/20,1.597
2011/10/21,1.28
2011/10/22,2.171
2011/10/23,2.268
2011/10/24,2.409
2011/10/25,2.55
2011/10/26,2.272
2011/10/27,2.648
2011/10/28,2.626
2011/10/29,2.228
2011/10/30,2.185
2011/10/31,2.315
2011/11/01,3.024
2011/11/02,3.702
2011/11/03,3.124
2011/11/04,2.76
2011/11/05,2.435
2011/11/06,1.465
2011/11/07,1.439
2011/11/08,1.426
2011/11/09,1.578
2011/11/10,1.097
2011/11/11,1.87
2011/11/12,1.852
2011/11/13,1.852
2011/11/14,1.778
2011/11/15,2.029
2011/11/16,1.859
2011/11/17,1.859
2011/11/18,1.268
2011/11/19,1.691
2011/11/20,1.684
2011/11/21,2.095
2011/11/22,1.467
2011/11/23,1.461
2011/11/24,1.867
2011/11/25,1.89
2011/11/26,1.945
2011/11/27,1.886
2011/11/28,1.827
2011/11/29,1.773
2011/11/30,2.54
2011/12/01,3.099
2011/12/02,3.133
2011/12/03,2.904
2011/12/04,2.124
2011/12/05,1.728
2011/12/06,1.658
2011/12/07,1.845
2011/12/08,1.515
2011/12/09,1.507
2011/12/10,1.543
2011/12/11,1.311
2011/12/12,1.827
2011/12/13,1.61
2011/12/14,1.649
2011/12/15,2.317
2011/12/16,2.482
2011/12/17,2.577
2011/12/18,2.442
2011/12/19,2.716
2011/12/20,2.707
2011/12/21,2.652
2011/12/22,1.928
2011/12/23,0.971
2011/12/24,0.95
2011/12/25,1.467
2011/12/26,1.787
2011/12/27,1.541
2011/12/28,1.526
2011/12/29,1.697
2011/12/30,1.697
2011/12/31,1.655
2012/01/01,1.387
2012/01/02,0.782
2012/01/03,0.9
2012/01/04,0.857
2012/01/05,0.62
2012/01/06,0.868
2012/01/07,1.347
2012/01/08,1.332
2012/01/09,1.268
2012/01/10,1.566
2012/01/11,1.522
2012/01/12,1.416
2012/01/13,1.594
2012/01/14,1.108
2012/01/15,1.108
2012/01/16,1.4
2012/01/17,1.339
2012/01/18,1.819
2012/01/19,1.788
2012/01/20,1.748
2012/01/21,1.874
2012/01/22,1.931
2012/01/23,1.834
2012/01/24,1.833
2012/01/25,1.438
2012/01/26,1.541
2012/01/27,1.571
2012/01/28,1.334
2012/01/29,1.505
2012/01/30,1.551
2012/01/31,1.444
2012/02/01,1.515
2012/02/02,1.397
2012/02/03,1.249
2012/02/04,1.127
2012/02/05,1.208
2012/02/06,0.911
2012/02/07,1.114
2012/02/08,1.06
2012/02/09,0.933
2012/02/10,0.822
2012/02/11,0.602
2012/02/12,0.885
2012/02/13,0.976
2012/02/14,0.954
2012/02/15,1.085
2012/02/16,1.095
2012/02/17,1.172
2012/02/18,1.629
2012/02/19,1.629
2012/02/20,1.586
2012/02/21,1.807
2012/02/22,1.767
2012/02/23,1.782
2012/02/24,1.789
2012/02/25,1.695
2012/02/26,1.661
2012/02/27,1.566
2012/02/28,0.734
2012/02/29,1.073
2012/03/01,1.09
2012/03/02,1.555
2012/03/03,2.784
2012/03/04,2.808
2012/03/05,2.762
2012/03/06,2.625
2012/03/07,2.093
2012/03/08,2.18
2012/03/09,2.508
2012/03/10,1.467
2012/03/11,1.562
2012/03/12,1.646
2012/03/13,1.383
2012/03/14,1.671
2012/03/15,2.432
2012/03/16,2.268
2012/03/17,2.347
2012/03/18,2.268
2012/03/19,2.162
2012/03/20,2.162
2012/03/21,2.108
2012/03/22,0.901
2012/03/23,1.834
2012/03/24,2.072
2012/03/25,2.059
2012/03/26,1.99
2012/03/27,1.976
2012/03/28,1.973
2012/03/29,2.026
2012/03/30,1.346
2012/03/31,0.974
2012/04/01,1.091
2012/04/02,2.312
2012/04/03,2.311
2012/04/04,2.276
2012/04/05,2.68
2012/04/06,2.49
2012/04/07,1.653
2012/04/08,1.869
2012/04/09,1.652
2012/04/10,1.758
2012/04/11,1.774
2012/04/12,1.269
2012/04/13,1.584
2012/04/14,1.496
2012/04/15,2.44
2012/04/16,2.514
2012/04/17,2.359
2012/04/18,2.26
2012/04/19,2.645
2012/04/20,2.728
2012/04/21,2.851
2012/04/22,1.381
2012/04/23,1.437
2012/04/24,1.391
2012/04/25,1.509
2012/04/26,1.47
2012/04/27,1.37
2012/04/28,1.324
2012/04/29,2.066
2012/04/30,2.367
2012/05/01,2.377
2012/05/02,1.773
2012/05/03,1.767
2012/05/04,1.195
2012/05/05,1.072
2012/05/06,0.929
2012/05/07,0.763
2012/05/08,0.868
2012/05/09,0.593
2012/05/10,1.84
2012/05/11,1.991
2012/05/12,2.408
2012/05/13,2.377
2012/05/14,2.164
2012/05/15,1.667
2012/05/16,1.214
2012/05/17,1.629
2012/05/18,1.679
2012/05/19,1.912
2012/05/20,1.891
2012/05/21,1.889
2012/05/22,2.18
2012/05/23,2.1
2012/05/24,1.851
2012/05/25,1.748
2012/05/26,1.523
2012/05/27,2.144
2012/05/28,2.217
2012/05/29,1.866
2012/05/30,1.859
2012/05/31,1.75
2012/06/01,1.516
2012/06/02,1.75
2012/06/03,1.647
2012/06/04,1.747
2012/06/05,1.304
2012/06/06,0.848
2012/06/07,0.803
2012/06/08,0.928
2012/06/09,1.204
2012/06/10,1.356
2012/06/11,1.462
2012/06/12,1.471
2012/06/13,1.47
2012/06/14,1.314
2012/06/15,1.132
2012/06/16,0.932
2012/06/17,0.892
2012/06/18,0.81
2012/06/19,0.964
2012/06/20,1.077
2012/06/21,1.463
2012/06/22,1.604
2012/06/23,1.687
2012/06/24,1.847
2012/06/25,1.409
2012/06/26,1.422
2012/06/27,1.628
2012/06/28,1.608
2012/06/29,1.525
2012/06/30,1.508
2012/07/01,1.297
2012/07/02,1.27
2012/07/03,1.421
2012/07/04,1.202
2012/07/05,1.11
2012/07/06,1.178
2012/07/07,0.966
2012/07/08,0.788
2012/07/09,0.855
2012/07/10,0.854
2012/07/11,1.307
2012/07/12,1.25
2012/07/13,1.322
2012/07/14,1.25
2012/07/15,1.387
2012/07/16,1.26
2012/07/17,1.552
2012/07/18,1.159
2012/07/19,1.516
2012/07/20,1.443
2012/07/21,1.409
2012/07/22,1.358
2012/07/23,1.426
2012/07/24,1.156
2012/07/25,1.239
2012/07/26,1.214
2012/07/27,1.484
2012/07/28,1.255
2012/07/29,1.266
2012/07/30,0.871
2012/07/31,1.9
2012/08/01,2.262
2012/08/02,2.228
2012/08/03,2.049
2012/08/04,2.052
2012/08/05,2.068
2012/08/06,1.741
2012/08/07,1.591
2012/08/08,1.364
2012/08/09,1.433
2012/08/10,1.405
2012/08/11,1.494
2012/08/12,1.153
2012/08/13,0.515
2012/08/14,0.565
2012/08/15,0.577
2012/08/16,0.553
2012/08/17,1.154
2012/08/18,1.061
2012/08/19,1.449
2012/08/20,1.574
2012/08/21,1.645
2012/08/22,1.637
2012/08/23,1.62
2012/08/24,1.284
2012/08/25,1.667
2012/08/26,1.622
2012/08/27,1.633
2012/08/28,1.472
2012/08/29,1.578
2012/08/30,1.512
2012/08/31,1.632
2012/09/01,1.441
2012/09/02,1.157
2012/09/03,1.054
2012/09/04,1.037
2012/09/05,1.287
2012/09/06,1.36
2012/09/07,0.881
2012/09/08,1.21
2012/09/09,1.21
2012/09/10,1.291
2012/09/11,1.43
2012/09/12,1.13
2012/09/13,1.481
2012/09/14,1.363
2012/09/15,1.371
2012/09/16,1.403
2012/09/17,1.605
2012/09/18,1.677
2012/09/19,1.782
2012/09/20,1.223
2012/09/21,1.308
2012/09/22,1.133
2012/09/23,1.128
2012/09/24,1.055
2012/09/25,1.186
2012/09/26,1.213
2012/09/27,1.27
2012/09/28,1.09
2012/09/29,1.257
2012/09/30,1.265
2012/10/01,1.691
2012/10/02,1.6
2012/10/03,1.778
2012/10/04,1.903
2012/10/05,1.826
2012/10/06,1.52
2012/10/07,1.407
2012/10/08,2.178
2012/10/09,2.164
2012/10/10,2.127
2012/10/11,2.017
2012/10/12,1.956
2012/10/13,1.91
2012/10/14,1.824
2012/10/15,1.595
2012/10/16,1.64
2012/10/17,1.651
2012/10/18,1.642
2012/10/19,1.776
2012/10/20,1.848
2012/10/21,1.369
2012/10/22,1.193
2012/10/23,1.599
2012/10/24,1.665
2012/10/25,1.659
2012/10/26,1.57
2012/10/27,1.779
2012/10/28,1.819
2012/10/29,1.821
2012/10/30,1.31
2012/10/31,1.428
2012/11/01,1.593
2012/11/02,1.579
2012/11/03,1.176
2012/11/04,0.943
2012/11/05,0.994
2012/11/06,1.157
2012/11/07,1.256
2012/11/08,1.125
2012/11/09,1.062
2012/11/10,1.091
2012/11/11,1.055
2012/11/12,1.228
2012/11/13,1.118
2012/11/14,0.971
2012/11/15,0.894
2012/11/16,0.736
2012/11/17,0.713
2012/11/18,0.689
2012/11/19,0.504
2012/11/20,0.531
2012/11/21,0.669
2012/11/22,0.45
2012/11/23,0.858
2012/11/24,0.733
2012/11/25,0.733
2012/11/26,0.763
2012/11/27,0.75
2012/11/28,1.1
2012/11/29,1.048
2012/11/30,1.899
2012/12/01,2.008
2012/12/02,2.038
2012/12/03,2.036
2012/12/04,3.1
2012/12/05,3.007
2012/12/06,2.629
2012/12/07,2.58
2012/12/08,1.996
2012/12/09,1.878
2012/12/10,1.773
2012/12/11,1.291
2012/12/12,1.035
2012/12/13,1.047
2012/12/14,2.269
2012/12/15,2.366
2012/12/16,2.622
2012/12/17,2.434
2012/12/18,2.033
2012/12/19,2.333
2012/12/20,2.537
2012/12/21,2.269
2012/12/22,2.749
2012/12/23,2.475
2012/12/24,2.46
2012/12/25,2.466
2012/12/26,2.722
2012/12/27,2.148
2012/12/28,2.406
2012/12/29,2.341
2012/12/30,2.134
2012/12/31,1.942
2013/01/01,0.91
2013/01/02,0.92
2013/01/03,0.928
2013/01/04,0.83
2013/01/05,0.952
2013/01/06,0.94
2013/01/07,1.1
2013/01/08,1.439
2013/01/09,1.748
2013/01/10,1.571
2013/01/11,2.17
2013/01/12,2.373
2013/01/13,2.307
2013/01/14,2.001
2013/01/15,2.137
2013/01/16,2.136
2013/01/17,2.289
2013/01/18,2.215
2013/01/19,2.575
2013/01/20,2.571
2013/01/21,2.086
2013/01/22,2.195
2013/01/23,2.212
2013/01/24,1.925
2013/01/25,1.586
2013/01/26,1.631
2013/01/27,1.59
2013/01/28,1.46
2013/01/29,1.574
2013/01/30,0.894
2013/01/31,1.724
2013/02/01,1.493
2013/02/02,1.501
2013/02/03,1.782
2013/02/04,1.647
2013/02/05,1.633
2013/02/06,1.763
2013/02/07,1.393
2013/02/08,1.328
2013/02/09,1.501
2013/02/10,1.021
2013/02/11,0.955
2013/02/12,0.974
2013/02/13,1.236
2013/02/14,1.24
2013/02/15,1.557
2013/02/16,1.715
2013/02/17,1.902
2013/02/18,1.891
2013/02/19,1.367
2013/02/20,1.54
2013/02/21,1.186
2013/02/22,1.204
2013/02/23,1.158
2013/02/24,1.133
2013/02/25,1.503
2013/02/26,1.418
2013/02/27,1.418
2013/02/28,1.431
2013/03/01,1.646
2013/03/02,1.943
2013/03/03,1.902
2013/03/04,1.54
2013/03/05,1.913
2013/03/06,1.464
2013/03/07,1.382
2013/03/08,1.386
2013/03/09,1.326
2013/03/10,1.556
2013/03/11,1.411
2013/03/12,1.589
2013/03/13,1.579
2013/03/14,1.715
2013/03/15,1.743
2013/03/16,1.779
2013/03/17,2.145
2013/03/18,2.248
2013/03/19,1.334
2013/03/20,1.275
2013/03/21,1.481
2013/03/22,1.55
2013/03/23,1.378
2013/03/24,1.426
2013/03/25,2.47
2013/03/26,2.802
2013/03/27,3.529
2013/03/28,3.298
2013/03/29,2.823
2013/03/30,2.318
2013/03/31,2.099
2013/04/01,2.272
2013/04/02,2.202
2013/04/03,0.765
2013/04/04,1.153
2013/04/05,1.294
2013/04/06,1.327
2013/04/07,1.345
2013/04/08,0.981
2013/04/09,0.878
2013/04/10,1.214
2013/04/11,1.133
2013/04/12,1.093
2013/04/13,1.073
2013/04/14,1.235
2013/04/15,1.124
2013/04/16,1.133
2013/04/17,0.807
2013/04/18,1.123
2013/04/19,1.566
2013/04/20,1.523
2013/04/21,1.662
2013/04/22,1.668
2013/04/23,1.545
2013/04/24,1.445
2013/04/25,1.478
2013/04/26,0.902
2013/04/27,1.104
2013/04/28,1.12
2013/04/29,1.045
2013/04/30,1.263
2013/05/01,1.368
2013/05/02,1.799
2013/05/03,1.859
2013/05/04,1.869
2013/05/05,1.673
2013/05/06,1.522
2013/05/07,1.664
2013/05/08,1.723
2013/05/09,1.259
2013/05/10,0.385
2013/05/11,0.57
2013/05/12,0.551
2013/05/13,0.556
2013/05/14,0.841
2013/05/15,1.433
2013/05/16,1.579
2013/05/17,1.516
2013/05/18,1.274
2013/05/19,1.151
2013/05/20,1.372
2013/05/21,1.347
2013/05/22,1.343
2013/05/23,1.642
2013/05/24,1.738
2013/05/25,1.772
2013/05/26,1.795
2013/05/27,0.912
2013/05/28,0.738
2013/05/29,0.596
2013/05/30,0.684
2013/05/31,0.726
2013/06/01,1.405
2013/06/02,1.468
2013/06/03,1.697
2013/06/04,1.451
2013/06/05,1.203
2013/06/06,1.176
2013/06/07,1.531
2013/06/08,1.443
2013/06/09,1.696
2013/06/10,1.428
2013/06/11,0.938
2013/06/12,1.236
2013/06/13,1.267
2013/06/14,1.09
2013/06/15,1.109
2013/06/16,0.767
2013/06/17,1.632
2013/06/18,2.213
2013/06/19,2.335
2013/06/20,2.121
2013/06/21,1.972
2013/06/22,2.013
2013/06/23,1.707
2013/06/24,1.661
2013/06/25,1.466
2013/06/26,1.01
2013/06/27,0.924
2013/06/28,0.93
2013/06/29,0.842
2013/06/30,0.949
2013/07/01,0.797
2013/07/02,0.873
2013/07/03,1.075
2013/07/04,1.068
2013/07/05,1.298
2013/07/06,1.473
2013/07/07,1.389
2013/07/08,1.302
2013/07/09,0.734
2013/07/10,0.807
2013/07/11,0.521
2013/07/12,1.247
2013/07/13,1.475
2013/07/14,1.435
2013/07/15,1.322
2013/07/16,1.216
2013/07/17,0.984
2013/07/18,0.949
2013/07/19,0.825
2013/07/20,0.878
2013/07/21,1.205
2013/07/22,1.192
2013/07/23,1.819
2013/07/24,1.784
2013/07/25,1.984
2013/07/26,1.966
2013/07/27,1.905
2013/07/28,1.437
2013/07/29,1.574
2013/07/30,1.536
2013/07/31,1.588
2013/08/01,0.954
2013/08/02,0.812
2013/08/03,0.914
2013/08/04,0.773
2013/08/05,0.769
2013/08/06,0.688
2013/08/07,0.66
2013/08/08,0.839
2013/08/09,0.859
2013/08/10,0.763
2013/08/11,0.774
2013/08/12,0.813
2013/08/13,0.922
2013/08/14,1.314
2013/08/15,1.52
2013/08/16,1.687
2013/08/17,1.56
2013/08/18,1.326
2013/08/19,0.883
2013/08/20,0.946
2013/08/21,0.946
2013/08/22,1.12
2013/08/23,0.806
2013/08/24,0.859
2013/08/25,1.669
2013/08/26,1.773
2013/08/27,1.81
2013/08/28,1.731
2013/08/29,1.372
2013/08/30,1.503
2013/08/31,1.938
2013/09/01,1.697
2013/09/02,1.507
2013/09/03,1.14
2013/09/04,1.548
2013/09/05,1.636
2013/09/06,1.653
2013/09/07,2.22
2013/09/08,2.052
2013/09/09,1.891
2013/09/10,1.861
2013/09/11,1.963
2013/09/12,2.181
2013/09/13,2.265
2013/09/14,1.591
2013/09/15,0.848
2013/09/16,1.735
2013/09/17,1.777
2013/09/18,1.913
2013/09/19,1.74
2013/09/20,1.703
2013/09/21,1.371
2013/09/22,1.534
2013/09/23,1.18
2013/09/24,1.228
2013/09/25,0.608
2013/09/26,1.355
2013/09/27,1.439
2013/09/28,1.512
2013/09/29,1.581
2013/09/30,1.55
2013/10/01,1.235
2013/10/02,0.969
2013/10/03,1.022
2013/10/04,1.02
2013/10/05,1.403
2013/10/06,1.283
2013/10/07,1.501
2013/10/08,1.725
2013/10/09,1.701
2013/10/10,1.645
2013/10/11,1.652
2013/10/12,1.58
2013/10/13,1.897
2013/10/14,1.977
2013/10/15,1.814
2013/10/16,1.531
2013/10/17,2.007
2013/10/18,1.938
2013/10/19,1.952
2013/10/20,1.968
2013/10/21,1.76
2013/10/22,1.608
2013/10/23,1.649
2013/10/24,0.987
2013/10/25,0.83
2013/10/26,1.264
2013/10/27,1.541
2013/10/28,1.814
2013/10/29,1.963
2013/10/30,1.801
2013/10/31,1.765
2013/11/01,1.43
2013/11/02,1.486
2013/11/03,1.451
2013/11/04,1.349
2013/11/05,0.891
2013/11/06,1.374
2013/11/07,2.045
2013/11/08,2.57
2013/11/09,2.385
2013/11/10,2.146
2013/11/11,2.012
2013/11/12,2.388
2013/11/13,2.402
2013/11/14,2.308
2013/11/15,1.532
2013/11/16,1.094
2013/11/17,1.037
2013/11/18,1.383
2013/11/19,1.252
2013/11/20,1.282
2013/11/21,1.448
2013/11/22,1.458
2013/11/23,1.128
2013/11/24,0.818
2013/11/25,0.825
2013/11/26,0.846
2013/11/27,0.892
2013/11/28,0.616
2013/11/29,0.62
2013/11/30,0.642
2013/12/01,0.926
2013/12/02,1.098
2013/12/03,1.16
2013/12/04,1.174
2013/12/05,1.199
2013/12/06,1.456
2013/12/07,1.489
2013/12/08,1.489
2013/12/09,1.171
2013/12/10,1.113
2013/12/11,1.233
2013/12/12,1.366
2013/12/13,1.154
2013/12/14,1.192
2013/12/15,1.071
2013/12/16,1.264
2013/12/17,1.38
2013/12/18,1.278
2013/12/19,1.207
2013/12/20,1.131
2013/12/21,1.589
2013/12/22,1.686
2013/12/23,1.716
2013/12/24,1.665
2013/12/25,1.625
2013/12/26,0.664
2013/12/27,0.771
2013/12/28,1.085
2013/12/29,1.085
2013/12/30,1.094
2013/12/31,1.201
2014/01/01,1.475
2014/01/02,2.312
2014/01/03,2.24
2014/01/04,2.412
2014/01/05,2.593
2014/01/06,2.665
