Date,transactions14mom
2011/09/12,-1514
2011/09/13,-1281
2011/09/14,-1083
2011/09/15,-756
2011/09/16,-780
2011/09/17,-460
2011/09/18,-1296
2011/09/19,-357
2011/09/20,326
2011/09/21,584
2011/09/22,-377
2011/09/23,-1027
2011/09/24,-261
2011/09/25,-733
2011/09/26,-937
2011/09/27,-409
2011/09/28,-184
2011/09/29,-854
2011/09/30,-347
2011/10/01,-89
2011/10/02,-914
2011/10/03,-150
2011/10/04,-2308
2011/10/05,-1912
2011/10/06,-207
2011/10/07,-659
2011/10/08,-316
2011/10/09,-255
2011/10/10,254
2011/10/11,-131
2011/10/12,-41
2011/10/13,-577
2011/10/14,229
2011/10/15,214
2011/10/16,-52
2011/10/17,-713
2011/10/18,-954
2011/10/19,-629
2011/10/20,-1250
2011/10/21,-451
2011/10/22,-267
2011/10/23,170
2011/10/24,48
2011/10/25,-740
2011/10/26,-674
2011/10/27,-310
2011/10/28,-959
2011/10/29,38
2011/10/30,7
2011/10/31,-612
2011/11/01,884
2011/11/02,840
2011/11/03,1594
2011/11/04,1308
2011/11/05,766
2011/11/06,-610
2011/11/07,-443
2011/11/08,748
2011/11/09,1132
2011/11/10,1823
2011/11/11,-39
2011/11/12,-499
2011/11/13,361
2011/11/14,714
2011/11/15,314
2011/11/16,76
2011/11/17,-1308
2011/11/18,-1357
2011/11/19,-1181
2011/11/20,92
2011/11/21,-712
2011/11/22,-494
2011/11/23,-823
2011/11/24,-1495
2011/11/25,377
2011/11/26,-352
2011/11/27,-283
2011/11/28,38
2011/11/29,335
2011/11/30,782
2011/12/01,1350
2011/12/02,1136
2011/12/03,878
2011/12/04,267
2011/12/05,1427
2011/12/06,2456
2011/12/07,533
2011/12/08,751
2011/12/09,90
2011/12/10,902
2011/12/11,162
2011/12/12,-1068
2011/12/13,-1002
2011/12/14,-1156
2011/12/15,-1432
2011/12/16,-1126
2011/12/17,-636
2011/12/18,-761
2011/12/19,-394
2011/12/20,-1646
2011/12/21,-569
2011/12/22,55
2011/12/23,99
2011/12/24,-1021
2011/12/25,3
2011/12/26,729
2011/12/27,-208
2011/12/28,-694
2011/12/29,336
2011/12/30,-137
2011/12/31,143
2012/01/01,360
2012/01/02,-426
2012/01/03,-547
2012/01/04,154
2012/01/05,1136
2012/01/06,933
2012/01/07,1208
2012/01/08,1129
2012/01/09,484
2012/01/10,1470
2012/01/11,2141
2012/01/12,1467
2012/01/13,1798
2012/01/14,1671
2012/01/15,1325
2012/01/16,1540
2012/01/17,981
2012/01/18,937
2012/01/19,-95
2012/01/20,162
2012/01/21,481
2012/01/22,-1052
2012/01/23,-18
2012/01/24,593
2012/01/25,827
2012/01/26,-81
2012/01/27,-511
2012/01/28,-892
2012/01/29,86
2012/01/30,-818
2012/01/31,180
2012/02/01,-158
2012/02/02,253
2012/02/03,257
2012/02/04,878
2012/02/05,1443
2012/02/06,60
2012/02/07,-254
2012/02/08,-934
2012/02/09,883
2012/02/10,2122
2012/02/11,1764
2012/02/12,613
2012/02/13,1874
2012/02/14,2576
2012/02/15,2842
2012/02/16,2394
2012/02/17,-266
2012/02/18,-735
2012/02/19,-832
2012/02/20,209
2012/02/21,-584
2012/02/22,156
2012/02/23,505
2012/02/24,-1537
2012/02/25,-1388
2012/02/26,-1201
2012/02/27,-1274
2012/02/28,-2786
2012/02/29,-2663
2012/03/01,-2739
2012/03/02,885
2012/03/03,-1271
2012/03/04,654
2012/03/05,635
2012/03/06,-60
2012/03/07,-554
2012/03/08,-1367
2012/03/09,-447
2012/03/10,-936
2012/03/11,-582
2012/03/12,-606
2012/03/13,670
2012/03/14,218
2012/03/15,-497
2012/03/16,-729
2012/03/17,1632
2012/03/18,-575
2012/03/19,-325
2012/03/20,443
2012/03/21,361
2012/03/22,-52
2012/03/23,-304
2012/03/24,986
2012/03/25,966
2012/03/26,493
2012/03/27,-725
2012/03/28,331
2012/03/29,1214
2012/03/30,-108
2012/03/31,-684
2012/04/01,-458
2012/04/02,-153
2012/04/03,932
2012/04/04,164
2012/04/05,482
2012/04/06,533
2012/04/07,-240
2012/04/08,-290
2012/04/09,3
2012/04/10,1811
2012/04/11,628
2012/04/12,786
2012/04/13,244
2012/04/14,1866
2012/04/15,1843
2012/04/16,2071
2012/04/17,64
2012/04/18,1444
2012/04/19,832
2012/04/20,1568
2012/04/21,1096
2012/04/22,449
2012/04/23,498
2012/04/24,-799
2012/04/25,-287
2012/04/26,1781
2012/04/27,142
2012/04/28,-613
2012/04/29,286
2012/04/30,807
2012/05/01,2368
2012/05/02,1378
2012/05/03,6102
2012/05/04,5806
2012/05/05,5784
2012/05/06,4772
2012/05/07,11108
2012/05/08,10021
2012/05/09,9649
2012/05/10,1709
2012/05/11,11858
2012/05/12,10923
2012/05/13,7047
2012/05/14,18976
2012/05/15,12067
2012/05/16,8129
2012/05/17,2974
2012/05/18,10399
2012/05/19,22424
2012/05/20,20336
2012/05/21,13401
2012/05/22,5822
2012/05/23,10223
2012/05/24,14811
2012/05/25,9960
2012/05/26,4939
2012/05/27,11691
2012/05/28,1536
2012/05/29,7585
2012/05/30,7492
2012/05/31,4056
2012/06/01,2581
2012/06/02,-22615
2012/06/03,2126
2012/06/04,14305
2012/06/05,20852
2012/06/06,-11518
2012/06/07,6600
2012/06/08,-5122
2012/06/09,9742
2012/06/10,14267
2012/06/11,2645
2012/06/12,-11603
2012/06/13,31195
2012/06/14,40907
2012/06/15,27910
2012/06/16,30486
2012/06/17,10297
2012/06/18,-6887
2012/06/19,-8402
2012/06/20,16317
2012/06/21,-6418
2012/06/22,-329
2012/06/23,-10740
2012/06/24,-18294
2012/06/25,-3832
2012/06/26,11999
2012/06/27,-25932
2012/06/28,-35397
2012/06/29,-32096
2012/06/30,-20640
2012/07/01,-24611
2012/07/02,-13901
2012/07/03,-13308
2012/07/04,-9087
2012/07/05,-5147
2012/07/06,334
2012/07/07,3310
2012/07/08,-1615
2012/07/09,-3593
2012/07/10,4844
2012/07/11,404
2012/07/12,-2232
2012/07/13,1662
2012/07/14,140
2012/07/15,7071
2012/07/16,6234
2012/07/17,12522
2012/07/18,9419
2012/07/19,9401
2012/07/20,12885
2012/07/21,9003
2012/07/22,14059
2012/07/23,7591
2012/07/24,-6722
2012/07/25,-3949
2012/07/26,6385
2012/07/27,2584
2012/07/28,12451
2012/07/29,8112
2012/07/30,2990
2012/07/31,6348
2012/08/01,-2029
2012/08/02,2146
2012/08/03,-9028
2012/08/04,-5598
2012/08/05,-1561
2012/08/06,2703
2012/08/07,1231
2012/08/08,12835
2012/08/09,-766
2012/08/10,1242
2012/08/11,-2106
2012/08/12,160
2012/08/13,14493
2012/08/14,-7028
2012/08/15,22398
2012/08/16,13277
2012/08/17,12798
2012/08/18,8157
2012/08/19,3625
2012/08/20,403
2012/08/21,12803
2012/08/22,-2284
2012/08/23,1881
2012/08/24,3908
2012/08/25,330
2012/08/26,-5136
2012/08/27,-15761
2012/08/28,-4662
2012/08/29,-18761
2012/08/30,-12563
2012/08/31,68
2012/09/01,3602
2012/09/02,-3345
2012/09/03,2418
2012/09/04,-2449
2012/09/05,3237
2012/09/06,10966
2012/09/07,1188
2012/09/08,-2273
2012/09/09,1964
2012/09/10,531
2012/09/11,8393
2012/09/12,-6100
2012/09/13,-4865
2012/09/14,-4528
2012/09/15,-13509
2012/09/16,-5170
2012/09/17,-13803
2012/09/18,-7139
2012/09/19,-8865
2012/09/20,-11489
2012/09/21,-3137
2012/09/22,-9171
2012/09/23,-3464
2012/09/24,-4445
2012/09/25,-14042
2012/09/26,4332
2012/09/27,-709
2012/09/28,-3346
2012/09/29,-3280
2012/09/30,-7745
2012/10/01,318
2012/10/02,78
2012/10/03,-5554
2012/10/04,1354
2012/10/05,6057
2012/10/06,10660
2012/10/07,6760
2012/10/08,8996
2012/10/09,11270
2012/10/10,-1196
2012/10/11,-640
2012/10/12,-4066
2012/10/13,9118
2012/10/14,6778
2012/10/15,6233
2012/10/16,1646
2012/10/17,5135
2012/10/18,-4384
2012/10/19,-11017
2012/10/20,-2233
2012/10/21,6071
2012/10/22,4964
2012/10/23,-3407
2012/10/24,955
2012/10/25,-691
2012/10/26,-6782
2012/10/27,-16804
2012/10/28,-9488
2012/10/29,-9487
2012/10/30,-3774
2012/10/31,-4060
2012/11/01,-4599
2012/11/02,3629
2012/11/03,-6531
2012/11/04,-16525
2012/11/05,-10973
2012/11/06,-50
2012/11/07,4291
2012/11/08,5406
2012/11/09,3243
2012/11/10,10827
2012/11/11,5609
2012/11/12,2429
2012/11/13,-3613
2012/11/14,2147
2012/11/15,13967
2012/11/16,10454
2012/11/17,8645
2012/11/18,9843
2012/11/19,4753
2012/11/20,4860
2012/11/21,2591
2012/11/22,-1505
2012/11/23,7179
2012/11/24,2602
2012/11/25,13182
2012/11/26,11970
2012/11/27,493
2012/11/28,7326
2012/11/29,-211
2012/11/30,-9668
2012/12/01,927
2012/12/02,-13527
2012/12/03,-15265
2012/12/04,-4467
2012/12/05,-5292
2012/12/06,6270
2012/12/07,-168
2012/12/08,3469
2012/12/09,-4657
2012/12/10,337
2012/12/11,9151
2012/12/12,-478
2012/12/13,5127
2012/12/14,9275
2012/12/15,-1076
2012/12/16,14902
2012/12/17,19394
2012/12/18,17443
2012/12/19,11001
2012/12/20,-1210
2012/12/21,12438
2012/12/22,18069
2012/12/23,4683
2012/12/24,-99
2012/12/25,-8016
2012/12/26,-174
2012/12/27,1247
2012/12/28,8028
2012/12/29,5717
2012/12/30,9916
2012/12/31,-11000
2013/01/01,-17953
2013/01/02,-5343
2013/01/03,6331
2013/01/04,3982
2013/01/05,-11650
2013/01/06,-3735
2013/01/07,4141
2013/01/08,9872
2013/01/09,6628
2013/01/10,8761
2013/01/11,5696
2013/01/12,7583
2013/01/13,4027
2013/01/14,14497
2013/01/15,13167
2013/01/16,14218
2013/01/17,5842
2013/01/18,582
2013/01/19,16561
2013/01/20,8360
2013/01/21,189
2013/01/22,5117
2013/01/23,3492
2013/01/24,-6327
2013/01/25,-4258
2013/01/26,6661
2013/01/27,5954
2013/01/28,7630
2013/01/29,6644
2013/01/30,-12432
2013/01/31,3451
2013/02/01,10217
2013/02/02,-1704
2013/02/03,19737
2013/02/04,14532
2013/02/05,9645
2013/02/06,-4143
2013/02/07,15018
2013/02/08,12396
2013/02/09,5397
2013/02/10,1020
2013/02/11,5402
2013/02/12,6867
2013/02/13,17853
2013/02/14,-663
2013/02/15,-3767
2013/02/16,-3068
2013/02/17,-11531
2013/02/18,-4628
2013/02/19,1107
2013/02/20,17146
2013/02/21,-5343
2013/02/22,1231
2013/02/23,115
2013/02/24,726
2013/02/25,9505
2013/02/26,4860
2013/02/27,1837
2013/02/28,12076
2013/03/01,8915
2013/03/02,4436
2013/03/03,4851
2013/03/04,13652
2013/03/05,2369
2013/03/06,3050
2013/03/07,10870
2013/03/08,-6304
2013/03/09,-2345
2013/03/10,16653
2013/03/11,-7815
2013/03/12,-14923
2013/03/13,-4223
2013/03/14,-4963
2013/03/15,-1779
2013/03/16,-21668
2013/03/17,-19159
2013/03/18,-20570
2013/03/19,-10791
2013/03/20,-16540
2013/03/21,-11264
2013/03/22,4658
2013/03/23,-2680
2013/03/24,-22515
2013/03/25,-10276
2013/03/26,561
2013/03/27,-3457
2013/03/28,2916
2013/03/29,-519
2013/03/30,25011
2013/03/31,8678
2013/04/01,9277
2013/04/02,17157
2013/04/03,17701
2013/04/04,11392
2013/04/05,860
2013/04/06,-1142
2013/04/07,12231
2013/04/08,12676
2013/04/09,17893
2013/04/10,10614
2013/04/11,7441
2013/04/12,-3568
2013/04/13,-5673
2013/04/14,11501
2013/04/15,1760
2013/04/16,4513
2013/04/17,-7231
2013/04/18,-20254
2013/04/19,-1824
2013/04/20,-3407
2013/04/21,-19329
2013/04/22,-14484
2013/04/23,-5303
2013/04/24,1171
2013/04/25,-5853
2013/04/26,-3424
2013/04/27,-9128
2013/04/28,-13616
2013/04/29,-2730
2013/04/30,-20158
2013/05/01,-1359
2013/05/02,8811
2013/05/03,-8116
2013/05/04,1954
2013/05/05,6119
2013/05/06,6133
2013/05/07,-4933
2013/05/08,-14587
2013/05/09,4216
2013/05/10,12616
2013/05/11,28998
2013/05/12,23558
2013/05/13,9222
2013/05/14,18866
2013/05/15,8854
2013/05/16,5715
2013/05/17,7295
2013/05/18,1964
2013/05/19,-2503
2013/05/20,-4482
2013/05/21,-2776
2013/05/22,1560
2013/05/23,-6995
2013/05/24,-12477
2013/05/25,-22105
2013/05/26,-24701
2013/05/27,-8242
2013/05/28,-9404
2013/05/29,-9138
2013/05/30,-3763
2013/05/31,-4399
2013/06/01,2032
2013/06/02,2084
2013/06/03,6969
2013/06/04,3618
2013/06/05,4542
2013/06/06,-5158
2013/06/07,-3205
2013/06/08,-3078
2013/06/09,3753
2013/06/10,-7756
2013/06/11,-7429
2013/06/12,-9188
2013/06/13,-14240
2013/06/14,-4179
2013/06/15,-18445
2013/06/16,-6967
2013/06/17,-9863
2013/06/18,-11532
2013/06/19,-9481
2013/06/20,-2096
2013/06/21,-5168
2013/06/22,-3619
2013/06/23,-5970
2013/06/24,-731
2013/06/25,-5011
2013/06/26,-251
2013/06/27,2954
2013/06/28,-609
2013/06/29,723
2013/06/30,-11981
2013/07/01,-6827
2013/07/02,-6380
2013/07/03,-11548
2013/07/04,-17234
2013/07/05,-10008
2013/07/06,-11233
2013/07/07,-8172
2013/07/08,-4658
2013/07/09,-3825
2013/07/10,-6410
2013/07/11,-2701
2013/07/12,-1277
2013/07/13,1437
2013/07/14,3961
2013/07/15,-2381
2013/07/16,-269
2013/07/17,5112
2013/07/18,5882
2013/07/19,-263
2013/07/20,331
2013/07/21,5087
2013/07/22,377
2013/07/23,-2356
2013/07/24,3159
2013/07/25,-876
2013/07/26,-10897
2013/07/27,-1102
2013/07/28,2373
2013/07/29,5044
2013/07/30,2708
2013/07/31,8875
2013/08/01,9718
2013/08/02,14901
2013/08/03,12060
2013/08/04,7510
2013/08/05,10998
2013/08/06,15888
2013/08/07,15218
2013/08/08,15433
2013/08/09,12254
2013/08/10,14774
2013/08/11,1072
2013/08/12,8378
2013/08/13,10961
2013/08/14,2158
2013/08/15,7232
2013/08/16,19462
2013/08/17,10780
2013/08/18,13436
2013/08/19,20325
2013/08/20,8859
2013/08/21,2915
2013/08/22,8779
2013/08/23,5536
2013/08/24,149
2013/08/25,6090
2013/08/26,5915
2013/08/27,9121
2013/08/28,13077
2013/08/29,844
2013/08/30,-8553
2013/08/31,-9074
2013/09/01,-9826
2013/09/02,-20086
2013/09/03,-11069
2013/09/04,-7519
2013/09/05,-6045
2013/09/06,5666
2013/09/07,188
2013/09/08,1999
2013/09/09,1546
2013/09/10,-8926
2013/09/11,-15559
2013/09/12,-6716
2013/09/13,-17768
2013/09/14,-3940
2013/09/15,7114
2013/09/16,680
2013/09/17,15783
2013/09/18,7570
2013/09/19,-926
2013/09/20,-1871
2013/09/21,487
2013/09/22,4405
2013/09/23,7645
2013/09/24,9288
2013/09/25,5332
2013/09/26,5296
2013/09/27,2112
2013/09/28,-939
2013/09/29,-12480
2013/09/30,-4738
2013/10/01,-10768
2013/10/02,1387
2013/10/03,-273
2013/10/04,-7034
2013/10/05,-7049
2013/10/06,-8028
2013/10/07,-20727
2013/10/08,-17410
2013/10/09,-3848
2013/10/10,-722
2013/10/11,4995
2013/10/12,6857
2013/10/13,10072
2013/10/14,10209
2013/10/15,-1418
2013/10/16,-11157
2013/10/17,-12649
2013/10/18,7709
2013/10/19,9828
2013/10/20,6547
2013/10/21,15849
2013/10/22,19833
2013/10/23,4599
2013/10/24,6758
2013/10/25,5499
2013/10/26,-1695
2013/10/27,-7571
2013/10/28,-6273
2013/10/29,-5796
2013/10/30,-2365
2013/10/31,11267
2013/11/01,-14306
2013/11/02,-16109
2013/11/03,-13464
2013/11/04,-14912
2013/11/05,-13380
2013/11/06,-248
2013/11/07,-3028
2013/11/08,1853
2013/11/09,7491
2013/11/10,13855
2013/11/11,6289
2013/11/12,8336
2013/11/13,16451
2013/11/14,11260
2013/11/15,15585
2013/11/16,8002
2013/11/17,15382
2013/11/18,33548
2013/11/19,41323
2013/11/20,22549
2013/11/21,11281
2013/11/22,17686
2013/11/23,17319
2013/11/24,3326
2013/11/25,14402
2013/11/26,25118
2013/11/27,30656
2013/11/28,29510
2013/11/29,29163
2013/11/30,28033
2013/12/01,20810
2013/12/02,-3465
2013/12/03,-15279
2013/12/04,2059
2013/12/05,11441
2013/12/06,-4884
2013/12/07,-4858
2013/12/08,-13411
2013/12/09,-8171
2013/12/10,-15793
2013/12/11,-28218
2013/12/12,-40684
2013/12/13,-29970
2013/12/14,-21155
2013/12/15,-19816
2013/12/16,-6230
2013/12/17,-9930
2013/12/18,1858
2013/12/19,-13061
2013/12/20,-6986
2013/12/21,-11595
2013/12/22,5446
2013/12/23,-9353
2013/12/24,-11735
2013/12/25,-11874
2013/12/26,-6960
2013/12/27,-7451
2013/12/28,-6000
2013/12/29,-974
2013/12/30,-13741
2013/12/31,-18874
2014/01/01,-38446
2014/01/02,-15416
2014/01/03,-4086
2014/01/04,-4011
2014/01/05,5741
2014/01/06,13076
2014/01/07,7038
2014/01/08,5980
2014/01/09,7728
2014/01/10,1489
2014/01/11,7787
2014/01/12,-827
2014/01/13,-2148
2014/01/14,8553
2014/01/15,18563
2014/01/16,1882
2014/01/17,-1945
2014/01/18,-512
2014/01/19,-10633
2014/01/20,-4364
2014/01/21,9677
2014/01/22,4397
2014/01/23,4575
2014/01/24,11432
2014/01/25,-1947
2014/01/26,3100
2014/01/27,10908
2014/01/28,8392
2014/01/29,-1898
2014/01/30,4105
2014/01/31,1211
2014/02/01,3250
2014/02/02,4461
2014/02/03,-5389
2014/02/04,-2784
2014/02/05,1718
2014/02/06,6579
2014/02/07,4948
2014/02/08,11128
2014/02/09,3011
2014/02/10,2494
2014/02/11,1457
2014/02/12,2418
2014/02/13,6538
2014/02/14,14613
2014/02/15,7060
2014/02/16,5039
2014/02/17,3279
2014/02/18,-4382
2014/02/19,2581
2014/02/20,989
2014/02/21,-1121
2014/02/22,-6334
2014/02/23,3465
2014/02/24,6911
2014/02/25,12856
2014/02/26,11044
2014/02/27,3510
2014/02/28,-4589
2014/03/01,1549
2014/03/02,-841
2014/03/03,20418
2014/03/04,19206
2014/03/05,2294
2014/03/06,-613
2014/03/07,2941
2014/03/08,5929
2014/03/09,2076
2014/03/10,-2870
2014/03/11,-3885
2014/03/12,3165
2014/03/13,1972
2014/03/14,373
2014/03/15,-3115
2014/03/16,2666
2014/03/17,-14881
2014/03/18,-30455
2014/03/19,1408
2014/03/20,471
2014/03/21,726
2014/03/22,2081
2014/03/23,-4385
2014/03/24,60
2014/03/25,-4310
2014/03/26,-8001
2014/03/27,-1097
2014/03/28,-3577
2014/03/29,-7048
2014/03/30,-2448
2014/03/31,-1373
2014/04/01,9969
2014/04/02,-6928
2014/04/03,-4005
2014/04/04,-7408
2014/04/05,-10879
2014/04/06,-7738
2014/04/07,-5136
2014/04/08,-4019
2014/04/09,-3164
2014/04/10,-3674
2014/04/11,-1342
2014/04/12,-5516
2014/04/13,-5732
2014/04/14,5164
2014/04/15,8662
2014/04/16,1719
2014/04/17,-1799
2014/04/18,-8661
2014/04/19,-2268
2014/04/20,-994
2014/04/21,-7720
2014/04/22,10181
2014/04/23,8797
2014/04/24,4671
2014/04/25,6905
2014/04/26,4433
2014/04/27,1471
2014/04/28,-5632
2014/04/29,-7741
2014/04/30,-4934
2014/05/01,-5539
2014/05/02,2984
2014/05/03,659
2014/05/04,2753
