Date,activeaddresses3var
2011/07/23,2210706
2011/07/24,1081682
2011/07/25,4578944
2011/07/26,2682949
2011/07/27,2454805
2011/07/28,1145881
2011/07/29,2332339
2011/07/30,6367867
2011/07/31,3209523
2011/08/01,3919838
2011/08/02,1143075
2011/08/03,4850353
2011/08/04,2071573
2011/08/05,1821230
2011/08/06,1078667
2011/08/07,418620
2011/08/08,4469942
2011/08/09,3867321
2011/08/10,4530454
2011/08/11,5178339
2011/08/12,1116484
2011/08/13,709944
2011/08/14,3201272
2011/08/15,1179864
2011/08/16,958886
2011/08/17,538008
2011/08/18,65942
2011/08/19,669068
2011/08/20,430401
2011/08/21,483360
2011/08/22,2817654
2011/08/23,1349432
2011/08/24,1783624
2011/08/25,162560
2011/08/26,422982
2011/08/27,893056
2011/08/28,1721534
2011/08/29,1078505
2011/08/30,322338
2011/08/31,618169
2011/09/01,62172
2011/09/02,183350
2011/09/03,1089650
2011/09/04,1576044
2011/09/05,2691401
2011/09/06,257516
2011/09/07,678662
2011/09/08,1522163
2011/09/09,1341473
2011/09/10,1665355
2011/09/11,1946448
2011/09/12,248283
2011/09/13,544950
2011/09/14,725395
2011/09/15,87933
2011/09/16,144171
2011/09/17,923408
2011/09/18,403444
2011/09/19,1450809
2011/09/20,10466370
2011/09/21,5952805
2011/09/22,3901998
2011/09/23,1158254
2011/09/24,1102254
2011/09/25,102910
2011/09/26,555555
2011/09/27,370305
2011/09/28,4598953
2011/09/29,6675844
2011/09/30,159775
2011/10/01,79001
2011/10/02,468800
2011/10/03,678054
2011/10/04,875565
2011/10/05,6785
2011/10/06,117269
2011/10/07,123758
2011/10/08,647494
2011/10/09,418860
2011/10/10,214008
2011/10/11,372890
2011/10/12,22927
2011/10/13,883325
2011/10/14,1447506
2011/10/15,1397427
2011/10/16,1104387
2011/10/17,780305
2011/10/18,902488
2011/10/19,658181
2011/10/20,395255
2011/10/21,354386
2011/10/22,206215
2011/10/23,288348
2011/10/24,574494
2011/10/25,140918
2011/10/26,379928
2011/10/27,459214
2011/10/28,289525
2011/10/29,398865
2011/10/30,433331
2011/10/31,364070
2011/11/01,312316
2011/11/02,208594
2011/11/03,26836
2011/11/04,1619402
2011/11/05,1424774
2011/11/06,3051955
2011/11/07,639715
2011/11/08,804469
2011/11/09,495224
2011/11/10,83714
2011/11/11,1061498
2011/11/12,1053425
2011/11/13,27932
2011/11/14,421795
2011/11/15,472422
2011/11/16,171388
2011/11/17,648281
2011/11/18,168050
2011/11/19,1100187
2011/11/20,909908
2011/11/21,372823
2011/11/22,374376
2011/11/23,396954
2011/11/24,66870
2011/11/25,97888
2011/11/26,324211
2011/11/27,335937
2011/11/28,1016816
2011/11/29,2189618
2011/11/30,1346678
2011/12/01,358026
2011/12/02,767678
2011/12/03,231089
2011/12/04,367572
2011/12/05,274517
2011/12/06,1945247
2011/12/07,1129704
2011/12/08,907998
2011/12/09,865660
2011/12/10,1075808
2011/12/11,21150
2011/12/12,109466
2011/12/13,112946
2011/12/14,85164
2011/12/15,847619
2011/12/16,662219
2011/12/17,64550
2011/12/18,96360
2011/12/19,1610595
2011/12/20,2623561
2011/12/21,545808
2011/12/22,670813
2011/12/23,8635
2011/12/24,736953
2011/12/25,660374
2011/12/26,694567
2011/12/27,36327
2011/12/28,326867
2011/12/29,147737
2011/12/30,104465
2011/12/31,101351
2012/01/01,138193
2012/01/02,176248
2012/01/03,507601
2012/01/04,249553
2012/01/05,1554273
2012/01/06,1629527
2012/01/07,698471
2012/01/08,425088
2012/01/09,399328
2012/01/10,401107
2012/01/11,776623
2012/01/12,1704393
2012/01/13,1804638
2012/01/14,94371
2012/01/15,214629
2012/01/16,320217
2012/01/17,293587
2012/01/18,65253
2012/01/19,111389
2012/01/20,136813
2012/01/21,412710
2012/01/22,1414478
2012/01/23,875274
2012/01/24,2079641
2012/01/25,1889744
2012/01/26,837836
2012/01/27,1021982
2012/01/28,426588
2012/01/29,411345
2012/01/30,308646
2012/01/31,755205
2012/02/01,785081
2012/02/02,215253
2012/02/03,442510
2012/02/04,33835
2012/02/05,575744
2012/02/06,1031491
2012/02/07,179130
2012/02/08,129510
2012/02/09,51046
2012/02/10,546113
2012/02/11,300128
2012/02/12,791434
2012/02/13,717422
2012/02/14,2978286
2012/02/15,815724
2012/02/16,143022
2012/02/17,3681672
2012/02/18,4130654
2012/02/19,288690
2012/02/20,300728
2012/02/21,382212
2012/02/22,739374
2012/02/23,1350314
2012/02/24,305114
2012/02/25,967290
2012/02/26,1710416
2012/02/27,658665
2012/02/28,1498703
2012/02/29,338587
2012/03/01,144089
2012/03/02,817756
2012/03/03,4442327
2012/03/04,4206127
2012/03/05,2180140
2012/03/06,246294
2012/03/07,175627
2012/03/08,45683
2012/03/09,65732
2012/03/10,1822915
2012/03/11,2049961
2012/03/12,575809
2012/03/13,2935609
2012/03/14,1085369
2012/03/15,476717
2012/03/16,255022
2012/03/17,235294
2012/03/18,1159014
2012/03/19,868946
2012/03/20,807993
2012/03/21,83933
2012/03/22,41902
2012/03/23,688218
2012/03/24,594350
2012/03/25,30594
2012/03/26,619390
2012/03/27,385091
2012/03/28,89411
2012/03/29,379734
2012/03/30,674703
2012/03/31,1541598
2012/04/01,866780
2012/04/02,769651
2012/04/03,6263555
2012/04/04,2553921
2012/04/05,1152054
2012/04/06,23910
2012/04/07,969558
2012/04/08,1124282
2012/04/09,296952
2012/04/10,2084884
2012/04/11,1829022
2012/04/12,355301
2012/04/13,1849149
2012/04/14,1554104
2012/04/15,439974
2012/04/16,1393094
2012/04/17,1540266
2012/04/18,118096
2012/04/19,421014
2012/04/20,552405
2012/04/21,1532683
2012/04/22,3712043
2012/04/23,770896
2012/04/24,1270091
2012/04/25,98485
2012/04/26,704280
2012/04/27,763758
2012/04/28,1736598
2012/04/29,331922
2012/04/30,2164668
2012/05/01,2983185
2012/05/02,233023
2012/05/03,681820
2012/05/04,1063721
2012/05/05,1238522
2012/05/06,1340898
2012/05/07,5382234
2012/05/08,1992646
2012/05/09,582823
2012/05/10,3540016
2012/05/11,5985579
2012/05/12,5515019
2012/05/13,5019784
2012/05/14,26079817
2012/05/15,22935087
2012/05/16,8604668
2012/05/17,3618723
2012/05/18,2457739
2012/05/19,13795549
2012/05/20,5033776
2012/05/21,720480
2012/05/22,1424525
2012/05/23,1446227
2012/05/24,790334
2012/05/25,758605
2012/05/26,3325929
2012/05/27,3877218
2012/05/28,2983840
2012/05/29,10699823
2012/05/30,6184310
2012/05/31,7449069
2012/06/01,77755
2012/06/02,14895812
2012/06/03,18935731
2012/06/04,73644158
2012/06/05,26354743
2012/06/06,65098421
2012/06/07,48830856
2012/06/08,21497634
2012/06/09,8464934
2012/06/10,5218495
2012/06/11,878425
2012/06/12,21277717
2012/06/13,91419020
2012/06/14,136955915
2012/06/15,1592093
2012/06/16,22361054
2012/06/17,21062227
2012/06/18,678626
2012/06/19,2423248
2012/06/20,4830358
2012/06/21,5703739
2012/06/22,1775969
2012/06/23,176358
2012/06/24,518371
2012/06/25,5208407
2012/06/26,10027020
2012/06/27,4437041
2012/06/28,6764422
2012/06/29,8503795
2012/06/30,243955
2012/07/01,384585
2012/07/02,5072363
2012/07/03,4050541
2012/07/04,4165403
2012/07/05,7675691
2012/07/06,2337580
2012/07/07,1518561
2012/07/08,1528456
2012/07/09,3339095
2012/07/10,13864343
2012/07/11,3866636
2012/07/12,1322970
2012/07/13,2823100
2012/07/14,3238816
2012/07/15,370884
2012/07/16,9895843
2012/07/17,16763404
2012/07/18,6008318
2012/07/19,6166086
2012/07/20,830472
2012/07/21,95750
2012/07/22,2194322
2012/07/23,6960069
2012/07/24,2546958
2012/07/25,18886109
2012/07/26,11653493
2012/07/27,350920
2012/07/28,11425687
2012/07/29,6746220
2012/07/30,1445063
2012/07/31,114440655
2012/08/01,95185286
2012/08/02,67237848
2012/08/03,6022724
2012/08/04,8047576
2012/08/05,693753
2012/08/06,7330010
2012/08/07,3578447
2012/08/08,29562385
2012/08/09,33233681
2012/08/10,35049202
2012/08/11,786734
2012/08/12,75307
2012/08/13,21649793
2012/08/14,15326361
2012/08/15,10303115
2012/08/16,59901998
2012/08/17,21392117
2012/08/18,16997338
2012/08/19,7877884
2012/08/20,19431171
2012/08/21,19718438
2012/08/22,8548534
2012/08/23,18942052
2012/08/24,6132813
2012/08/25,13716461
2012/08/26,20129662
2012/08/27,2336544
2012/08/28,4815278
2012/08/29,367363
2012/08/30,6861932
2012/08/31,40356851
2012/09/01,41386230
2012/09/02,36763617
2012/09/03,27608860
2012/09/04,33034088
2012/09/05,29266810
2012/09/06,5437297
2012/09/07,4683467
2012/09/08,32057284
2012/09/09,18409763
2012/09/10,7060176
2012/09/11,10630502
2012/09/12,21507164
2012/09/13,25068606
2012/09/14,3049854
2012/09/15,11531345
2012/09/16,12817335
2012/09/17,1534393
2012/09/18,9663763
2012/09/19,16222403
2012/09/20,12015355
2012/09/21,10892918
2012/09/22,67193411
2012/09/23,28279390
2012/09/24,6922590
2012/09/25,37088176
2012/09/26,37947534
2012/09/27,7184216
2012/09/28,11609300
2012/09/29,23381406
2012/09/30,42688842
2012/10/01,2824134
2012/10/02,64915495
2012/10/03,43038591
2012/10/04,1582322
2012/10/05,9640562
2012/10/06,27659371
2012/10/07,5781755
2012/10/08,12562030
2012/10/09,13150937
2012/10/10,5087774
2012/10/11,20408590
2012/10/12,6271206
2012/10/13,4612658
2012/10/14,7101190
2012/10/15,11887568
2012/10/16,9970900
2012/10/17,1739315
2012/10/18,11756388
2012/10/19,8144982
2012/10/20,11055780
2012/10/21,7138822
2012/10/22,3305156
2012/10/23,1577259
2012/10/24,34318
2012/10/25,989166
2012/10/26,2751243
2012/10/27,18297668
2012/10/28,19177689
2012/10/29,11611448
2012/10/30,12518246
2012/10/31,2125260
2012/11/01,1426014
2012/11/02,344961
2012/11/03,346895
2012/11/04,1171382
2012/11/05,8414502
2012/11/06,18949505
2012/11/07,5930571
2012/11/08,5740462
2012/11/09,8979098
2012/11/10,1504748
2012/11/11,7563565
2012/11/12,3658956
2012/11/13,1068886
2012/11/14,7293156
2012/11/15,31555255
2012/11/16,20870393
2012/11/17,7662209
2012/11/18,16614604
2012/11/19,23343602
2012/11/20,307588
2012/11/21,544132
2012/11/22,1482342
2012/11/23,13906442
2012/11/24,6661827
2012/11/25,601678
2012/11/26,4917198
2012/11/27,4285396
2012/11/28,4665980
2012/11/29,4787420
2012/11/30,8057970
2012/12/01,9040903
2012/12/02,15607996
2012/12/03,8291651
2012/12/04,41071598
2012/12/05,40055363
2012/12/06,2024796
2012/12/07,2767942
2012/12/08,1556858
2012/12/09,1220478
2012/12/10,1642629
2012/12/11,1494395
2012/12/12,8819642
2012/12/13,14171226
2012/12/14,3701050
2012/12/15,22702045
2012/12/16,9611429
2012/12/17,7752025
2012/12/18,25793323
2012/12/19,8651204
2012/12/20,12316697
2012/12/21,7416560
2012/12/22,40888050
2012/12/23,39008664
2012/12/24,51107523
2012/12/25,20871580
2012/12/26,17742598
2012/12/27,11445481
2012/12/28,6106854
2012/12/29,5741840
2012/12/30,5625155
2012/12/31,20336215
2013/01/01,21613793
2013/01/02,11924348
2013/01/03,30494172
2013/01/04,11113822
2013/01/05,6328590
2013/01/06,20978790
2013/01/07,29587420
2013/01/08,37212545
2013/01/09,923945
2013/01/10,5768496
2013/01/11,5466576
2013/01/12,23962210
2013/01/13,17777668
2013/01/14,21025616
2013/01/15,34115454
2013/01/16,41893685
2013/01/17,282814
2013/01/18,620084
2013/01/19,17128263
2013/01/20,21142940
2013/01/21,2490200
2013/01/22,12407270
2013/01/23,10731190
2013/01/24,29772880
2013/01/25,34137480
2013/01/26,20734680
2013/01/27,5732565
2013/01/28,5340003
2013/01/29,6716198
2013/01/30,24419370
2013/01/31,21571336
2013/02/01,75599718
2013/02/02,45784530
2013/02/03,12204223
2013/02/04,165969
2013/02/05,1391282
2013/02/06,6644063
2013/02/07,7078670
2013/02/08,7563660
2013/02/09,2477072
2013/02/10,2583406
2013/02/11,5116206
2013/02/12,6777506
2013/02/13,293388
2013/02/14,520584
2013/02/15,1525983
2013/02/16,3332618
2013/02/17,3600084
2013/02/18,570741
2013/02/19,2452494
2013/02/20,2130755
2013/02/21,383942
2013/02/22,2901377
2013/02/23,2533811
2013/02/24,1585680
2013/02/25,5445302
2013/02/26,7933214
2013/02/27,2374028
2013/02/28,4190566
2013/03/01,10840567
2013/03/02,34898365
2013/03/03,54550660
2013/03/04,9392281
2013/03/05,22138753
2013/03/06,44095728
2013/03/07,25165826
2013/03/08,28988420
2013/03/09,27949749
2013/03/10,1613702
2013/03/11,2291389
2013/03/12,6464433
2013/03/13,15563473
2013/03/14,1834252
2013/03/15,1066358
2013/03/16,29764886
2013/03/17,32528414
2013/03/18,12459718
2013/03/19,47519513
2013/03/20,16462498
2013/03/21,9226658
2013/03/22,24646894
2013/03/23,10975317
2013/03/24,11473872
2013/03/25,1439428
2013/03/26,7864483
2013/03/27,10016278
2013/03/28,103479830
2013/03/29,78550161
2013/03/30,46884114
2013/03/31,64320735
2013/04/01,36385518
2013/04/02,128276687
2013/04/03,164220494
2013/04/04,58405224
2013/04/05,14667545
2013/04/06,114612206
2013/04/07,52298755
2013/04/08,187033355
2013/04/09,149476495
2013/04/10,93653570
2013/04/11,76927905
2013/04/12,164050774
2013/04/13,290973206
2013/04/14,170260204
2013/04/15,140710747
2013/04/16,185726546
2013/04/17,5441783
2013/04/18,99162325
2013/04/19,117774725
2013/04/20,168168641
2013/04/21,243035964
2013/04/22,88318166
2013/04/23,113576419
2013/04/24,22983774
2013/04/25,25767533
2013/04/26,47343549
2013/04/27,26722585
2013/04/28,295777727
2013/04/29,291868118
2013/04/30,306734198
2013/05/01,17449779
2013/05/02,8120935
2013/05/03,453055
2013/05/04,34408160
2013/05/05,31643566
2013/05/06,45199461
2013/05/07,234348074
2013/05/08,101462478
2013/05/09,133733018
2013/05/10,83723490
2013/05/11,2057481
2013/05/12,39640243
2013/05/13,33937133
2013/05/14,41563390
2013/05/15,642888
2013/05/16,180270
2013/05/17,8079414
2013/05/18,42621676
2013/05/19,35692809
2013/05/20,9289617
2013/05/21,56762169
2013/05/22,20989436
2013/05/23,14723110
2013/05/24,19749035
2013/05/25,47137203
2013/05/26,52166484
2013/05/27,4211951
2013/05/28,7440084
2013/05/29,7425550
2013/05/30,3132274
2013/05/31,4309127
2013/06/01,19450002
2013/06/02,17325468
2013/06/03,38421718
2013/06/04,40237913
2013/06/05,322888
2013/06/06,6437088
2013/06/07,5934578
2013/06/08,51793580
2013/06/09,59786333
2013/06/10,3233762
2013/06/11,16788130
2013/06/12,5313004
2013/06/13,1646403
2013/06/14,26597481
2013/06/15,80852390
2013/06/16,137211051
2013/06/17,11188531
2013/06/18,36511224
2013/06/19,25046282
2013/06/20,5565068
2013/06/21,485481
2013/06/22,21668450
2013/06/23,49299086
2013/06/24,27339662
2013/06/25,29234543
2013/06/26,2800394
2013/06/27,3219162
2013/06/28,9605822
2013/06/29,12871355
2013/06/30,55181910
2013/07/01,55543334
2013/07/02,59758860
2013/07/03,3436376
2013/07/04,4543377
2013/07/05,6347605
2013/07/06,3855161
2013/07/07,23433363
2013/07/08,33674294
2013/07/09,65810890
2013/07/10,4164982
2013/07/11,12318336
2013/07/12,31439054
2013/07/13,40665460
2013/07/14,150511825
2013/07/15,45664156
2013/07/16,58505056
2013/07/17,2885971
2013/07/18,2179876
2013/07/19,4178034
2013/07/20,19573778
2013/07/21,11154030
2013/07/22,16542974
2013/07/23,30444818
2013/07/24,5488687
2013/07/25,823723
2013/07/26,2438625
2013/07/27,37806403
2013/07/28,34945078
2013/07/29,64707944
2013/07/30,85387484
2013/07/31,34184355
2013/08/01,356891572
2013/08/02,301953711
2013/08/03,518268036
2013/08/04,46021718
2013/08/05,36432006
2013/08/06,33005244
2013/08/07,2872587
2013/08/08,3166914
2013/08/09,21396827
2013/08/10,28803812
2013/08/11,18369388
2013/08/12,488536801
2013/08/13,407548508
2013/08/14,161189175
2013/08/15,1888753
2013/08/16,7807633
2013/08/17,77447143
2013/08/18,120436569
2013/08/19,83314264
2013/08/20,104434386
2013/08/21,2967522
2013/08/22,2870288
2013/08/23,675941
2013/08/24,76717445
2013/08/25,55585774
2013/08/26,22075531
2013/08/27,124237195
2013/08/28,62207664
2013/08/29,67778582
2013/08/30,36736034
2013/08/31,43923675
2013/09/01,226314905
2013/09/02,183168856
2013/09/03,38694665
2013/09/04,34219681
2013/09/05,7475124
2013/09/06,6972714
2013/09/07,20378393
2013/09/08,48109700
2013/09/09,52657041
2013/09/10,57652217
2013/09/11,3062006
2013/09/12,6890914
2013/09/13,20060975
2013/09/14,88218976
2013/09/15,32871256
2013/09/16,52433342
2013/09/17,63086304
2013/09/18,14905188
2013/09/19,8163606
2013/09/20,893452
2013/09/21,31322732
2013/09/22,33963682
2013/09/23,55104244
2013/09/24,56831648
2013/09/25,971296
2013/09/26,17736
2013/09/27,29548
2013/09/28,18859054
2013/09/29,15100401
2013/09/30,24690892
2013/10/01,56920364
2013/10/02,108941875
2013/10/03,54852500
2013/10/04,130146480
2013/10/05,100292435
2013/10/06,49801561
2013/10/07,42136283
2013/10/08,52231154
2013/10/09,2128686
2013/10/10,3373442
2013/10/11,209353
2013/10/12,38921124
2013/10/13,72600265
2013/10/14,77161690
2013/10/15,4519962
2013/10/16,20564250
2013/10/17,23976871
2013/10/18,23674758
2013/10/19,20739718
2013/10/20,62307145
2013/10/21,100129120
2013/10/22,221654408
2013/10/23,34379457
2013/10/24,2856393
2013/10/25,20299068
2013/10/26,257774264
2013/10/27,234050611
2013/10/28,76517668
2013/10/29,95738925
2013/10/30,22074355
2013/10/31,26962201
2013/11/01,19751221
2013/11/02,60587665
2013/11/03,14207094
2013/11/04,93569633
2013/11/05,197123901
2013/11/06,159016075
2013/11/07,38973023
2013/11/08,145031
2013/11/09,154189
2013/11/10,39157420
2013/11/11,38645687
2013/11/12,110780
2013/11/13,9887208
2013/11/14,49169078
2013/11/15,33151929
2013/11/16,145903522
2013/11/17,47228630
2013/11/18,773000539
2013/11/19,1678209920
2013/11/20,404366360
2013/11/21,298459845
2013/11/22,120881808
2013/11/23,243643998
2013/11/24,284424954
2013/11/25,120744308
2013/11/26,519571378
2013/11/27,542878171
2013/11/28,100582291
2013/11/29,28272318
2013/11/30,251642322
2013/12/01,134359207
2013/12/02,37960954
2013/12/03,23788593
2013/12/04,17413814
2013/12/05,22287017
2013/12/06,48222131
2013/12/07,183975598
2013/12/08,519956044
2013/12/09,343523548
2013/12/10,371606259
2013/12/11,1853043
2013/12/12,117086019
2013/12/13,85192089
2013/12/14,59284122
2013/12/15,8060066
2013/12/16,249072936
2013/12/17,220367454
2013/12/18,96711778
2013/12/19,117315553
2013/12/20,148442233
2013/12/21,180167225
2013/12/22,173756103
2013/12/23,160451027
2013/12/24,147581178
2013/12/25,108392474
2013/12/26,13247814
2013/12/27,9556294
2013/12/28,18803734
2013/12/29,32903072
2013/12/30,230876618
2013/12/31,197016071
2014/01/01,519474737
2014/01/02,273965532
2014/01/03,419017692
2014/01/04,131002417
2014/01/05,126093395
2014/01/06,676845905
2014/01/07,354126515
2014/01/08,259630616
2014/01/09,30344497
2014/01/10,69145689
2014/01/11,7514618
2014/01/12,31659476
2014/01/13,210840771
2014/01/14,208266225
2014/01/15,88535820
2014/01/16,350977
2014/01/17,2619392
2014/01/18,133281792
2014/01/19,104447995
2014/01/20,1133422244
2014/01/21,876623459
2014/01/22,122960115
2014/01/23,15692682
2014/01/24,19312820
2014/01/25,94279463
2014/01/26,59692758
2014/01/27,435515352
2014/01/28,359944983
2014/01/29,143693460
2014/01/30,48809457
2014/01/31,19852341
2014/02/01,54083867
2014/02/02,42465323
2014/02/03,308360311
2014/02/04,279463489
2014/02/05,45223448
2014/02/06,25279934
2014/02/07,13575618
2014/02/08,58923600
2014/02/09,219968893
2014/02/10,298555193
2014/02/11,302277254
2014/02/12,645485668
2014/02/13,702462393
2014/02/14,468660667
2014/02/15,119612147
2014/02/16,411147225
2014/02/17,465953361
2014/02/18,467049183
2014/02/19,97223830
2014/02/20,100953956
2014/02/21,2097337
2014/02/22,127802553
2014/02/23,90498176
2014/02/24,697454358
