Date,sentinusd14wmaUSD
2010/11/02,16573
2010/11/03,15768
2010/11/04,18059
2010/11/05,17045
2010/11/06,20251
2010/11/07,22455
2010/11/08,39185
2010/11/09,36699
2010/11/10,34463
2010/11/11,31928
2010/11/12,29482
2010/11/13,27422
2010/11/14,25247
2010/11/15,31345
2010/11/16,30702
2010/11/17,28383
2010/11/18,26102
2010/11/19,24042
2010/11/20,25922
2010/11/21,26444
2010/11/22,23510
2010/11/23,22326
2010/11/24,20994
2010/11/25,20125
2010/11/26,20659
2010/11/27,18605
2010/11/28,16565
2010/11/29,14836
2010/11/30,14275
2010/12/01,13691
2010/12/02,13495
2010/12/03,12246
2010/12/04,12151
2010/12/05,10926
2010/12/06,12151
2010/12/07,12988
2010/12/08,12239
2010/12/09,11786
2010/12/10,10894
2010/12/11,11766
2010/12/12,11610
2010/12/13,15298
2010/12/14,17142
2010/12/15,18804
2010/12/16,19432
2010/12/17,19305
2010/12/18,19755
2010/12/19,20627
2010/12/20,20935
2010/12/21,21815
2010/12/22,21966
2010/12/23,21349
2010/12/24,20592
2010/12/25,21471
2010/12/26,20918
2010/12/27,20863
2010/12/28,20047
2010/12/29,21514
2010/12/30,21265
2010/12/31,20862
2011/01/01,20241
2011/01/02,19323
2011/01/03,19293
2011/01/04,18232
2011/01/05,17645
2011/01/06,16447
2011/01/07,16361
2011/01/08,16410
2011/01/09,15711
2011/01/10,16975
2011/01/11,19183
2011/01/12,19207
2011/01/13,21904
2011/01/14,23410
2011/01/15,23704
2011/01/16,24348
2011/01/17,24349
2011/01/18,26101
2011/01/19,25499
2011/01/20,24806
2011/01/21,24878
2011/01/22,25557
2011/01/23,26897
2011/01/24,27235
2011/01/25,26612
2011/01/26,26703
2011/01/27,80419
2011/01/28,75736
2011/01/29,72477
2011/01/30,89234
2011/01/31,93058
2011/02/01,93693
2011/02/02,94633
2011/02/03,90345
2011/02/04,85027
2011/02/05,82296
2011/02/06,80543
2011/02/07,87478
2011/02/08,82948
2011/02/09,86963
2011/02/10,102933
2011/02/11,125448
2011/02/12,129617
2011/02/13,129007
2011/02/14,132787
2011/02/15,130732
2011/02/16,124130
2011/02/17,122166
2011/02/18,121944
2011/02/19,126919
2011/02/20,135714
2011/02/21,142916
2011/02/22,163194
2011/02/23,185604
2011/02/24,191032
2011/02/25,190306
2011/02/26,188967
2011/02/27,190319
2011/02/28,182231
2011/03/01,282485
2011/03/02,554333
2011/03/03,531378
2011/03/04,515562
2011/03/05,477328
2011/03/06,445935
2011/03/07,417058
2011/03/08,385812
2011/03/09,361989
2011/03/10,351867
2011/03/11,329517
2011/03/12,296189
2011/03/13,268746
2011/03/14,241447
2011/03/15,202974
2011/03/16,175604
2011/03/17,168764
2011/03/18,163753
2011/03/19,153269
2011/03/20,144727
2011/03/21,138161
2011/03/22,138280
2011/03/23,145188
2011/03/24,152440
2011/03/25,165321
2011/03/26,181593
2011/03/27,175557
2011/03/28,168798
2011/03/29,159819
2011/03/30,152232
2011/03/31,146493
2011/04/01,134722
2011/04/02,125476
2011/04/03,115008
2011/04/04,110446
2011/04/05,103187
2011/04/06,93997
2011/04/07,88594
2011/04/08,86358
2011/04/09,86729
2011/04/10,83179
2011/04/11,80493
2011/04/12,84608
2011/04/13,94516
2011/04/14,101505
2011/04/15,102766
2011/04/16,136847
2011/04/17,308957
2011/04/18,300725
2011/04/19,685246
2011/04/20,1363077
2011/04/21,1321865
2011/04/22,1236451
2011/04/23,1156668
2011/04/24,1064460
2011/04/25,968771
2011/04/26,891472
2011/04/27,833062
2011/04/28,751646
2011/04/29,891683
2011/04/30,923377
2011/05/01,843638
2011/05/02,751706
2011/05/03,690225
2011/05/04,697869
2011/05/05,691748
2011/05/06,741091
2011/05/07,760947
2011/05/08,936356
2011/05/09,907332
2011/05/10,1160212
2011/05/11,1158651
2011/05/12,1182581
2011/05/13,1472580
2011/05/14,3136904
2011/05/15,3148830
2011/05/16,3133002
2011/05/17,3039545
2011/05/18,2888983
2011/05/19,2729262
2011/05/20,2684803
2011/05/21,2863271
2011/05/22,3244005
2011/05/23,3261213
2011/05/24,3175242
2011/05/25,3150861
2011/05/26,3171971
2011/05/27,3316765
2011/05/28,3086782
2011/05/29,3012591
2011/05/30,2951322
2011/05/31,2905916
2011/06/01,2856508
2011/06/02,2940605
2011/06/03,3540061
2011/06/04,4120890
2011/06/05,4923505
2011/06/06,6323773
2011/06/07,7149382
2011/06/08,9229814
2011/06/09,11348653
2011/06/10,13507750
2011/06/11,16026086
2011/06/12,18555193
2011/06/13,20000851
2011/06/14,21996227
2011/06/15,30655557
2011/06/16,48947707
2011/06/17,47845525
2011/06/18,45911680
2011/06/19,51553632
2011/06/20,49110031
2011/06/21,51075295
2011/06/22,48101714
2011/06/23,45797065
2011/06/24,50590244
2011/06/25,68313406
2011/06/26,69434168
2011/06/27,65170799
2011/06/28,72127949
2011/06/29,69106158
2011/06/30,63448120
2011/07/01,58117274
2011/07/02,52316008
2011/07/03,45979543
2011/07/04,41779870
2011/07/05,35688202
2011/07/06,30403356
2011/07/07,25121904
2011/07/08,19713802
2011/07/09,18416337
2011/07/10,19331506
2011/07/11,17781024
2011/07/12,16442896
2011/07/13,16714279
2011/07/14,18172920
2011/07/15,17128470
2011/07/16,17355250
2011/07/17,16262807
2011/07/18,20037743
2011/07/19,22699841
2011/07/20,21076070
2011/07/21,20885815
2011/07/22,20981443
2011/07/23,19197884
2011/07/24,17515541
2011/07/25,17778980
2011/07/26,17507674
2011/07/27,17379546
2011/07/28,21113739
2011/07/29,19710390
2011/07/30,17641749
2011/07/31,16175224
2011/08/01,14592935
2011/08/02,13074331
2011/08/03,11776809
2011/08/04,10355372
2011/08/05,9326748
2011/08/06,8188137
2011/08/07,7037512
2011/08/08,6667092
2011/08/09,8267518
2011/08/10,8389450
2011/08/11,7684739
2011/08/12,7174194
2011/08/13,6692005
2011/08/14,6451582
2011/08/15,6101488
2011/08/16,5826911
2011/08/17,5505918
2011/08/18,5303627
2011/08/19,5341551
2011/08/20,4880430
2011/08/21,4446662
2011/08/22,4049046
2011/08/23,3935907
2011/08/24,4159628
2011/08/25,4131500
2011/08/26,3931227
2011/08/27,6432457
2011/08/28,5937226
2011/08/29,5540610
2011/08/30,5153073
2011/08/31,4802017
2011/09/01,4523884
2011/09/02,4186990
2011/09/03,3859573
2011/09/04,5211857
2011/09/05,6898720
2011/09/06,9107531
2011/09/07,8696765
2011/09/08,8068189
2011/09/09,7403807
2011/09/10,6605437
2011/09/11,6556601
2011/09/12,6250170
2011/09/13,5708498
2011/09/14,5114583
2011/09/15,4504173
2011/09/16,4132308
2011/09/17,3541474
2011/09/18,2924119
2011/09/19,2470609
2011/09/20,2204727
2011/09/21,2173550
2011/09/22,2082568
2011/09/23,2024488
2011/09/24,1888865
2011/09/25,1795475
2011/09/26,1720722
2011/09/27,1754765
2011/09/28,1739124
2011/09/29,1705798
2011/09/30,1652222
2011/10/01,1707232
2011/10/02,1689938
2011/10/03,1728250
2011/10/04,1770335
2011/10/05,1798704
2011/10/06,1905207
2011/10/07,1891815
2011/10/08,1807880
2011/10/09,1732037
2011/10/10,1668520
2011/10/11,1611441
2011/10/12,1556658
2011/10/13,1499567
2011/10/14,1426845
2011/10/15,1408556
2011/10/16,1326407
2011/10/17,1320051
2011/10/18,1234765
2011/10/19,1143855
2011/10/20,1060505
2011/10/21,1089208
2011/10/22,1152170
2011/10/23,1230619
2011/10/24,1205845
2011/10/25,1178068
2011/10/26,1177447
2011/10/27,1216792
2011/10/28,1244797
2011/10/29,1278877
2011/10/30,1212139
2011/10/31,1219213
2011/11/01,1288914
2011/11/02,1294672
2011/11/03,1272862
2011/11/04,1262221
2011/11/05,1203803
2011/11/06,1125238
2011/11/07,1073884
2011/11/08,1369106
2011/11/09,1583967
2011/11/10,1529703
2011/11/11,1460137
2011/11/12,1382832
2011/11/13,1303904
2011/11/14,1248818
2011/11/15,1181669
2011/11/16,1676419
2011/11/17,2527975
2011/11/18,3720773
2011/11/19,4507690
2011/11/20,4514494
2011/11/21,4551764
2011/11/22,5159015
2011/11/23,5103131
2011/11/24,5036350
2011/11/25,4820553
2011/11/26,4756763
2011/11/27,4729698
2011/11/28,5424279
2011/11/29,6080515
2011/11/30,7748543
2011/12/01,7640587
2011/12/02,8950066
2011/12/03,9321043
2011/12/04,9406164
2011/12/05,9467251
2011/12/06,11072689
2011/12/07,12095498
2011/12/08,12567584
2011/12/09,11914372
2011/12/10,10884800
2011/12/11,9776279
2011/12/12,8634380
2011/12/13,7403623
2011/12/14,6258641
2011/12/15,5323548
2011/12/16,4451797
2011/12/17,3671763
2011/12/18,2963519
2011/12/19,2398783
2011/12/20,1947056
2011/12/21,1710928
2011/12/22,1539902
2011/12/23,1400075
2011/12/24,1328065
2011/12/25,1272316
2011/12/26,1448969
2011/12/27,1603384
2011/12/28,1532990
2011/12/29,1595417
2011/12/30,1527685
2011/12/31,1459714
2012/01/01,1458898
2012/01/02,1408826
2012/01/03,1354653
2012/01/04,1409472
2012/01/05,1746797
2012/01/06,1979121
2012/01/07,1946591
2012/01/08,1964472
2012/01/09,2032663
2012/01/10,2049618
2012/01/11,2086498
2012/01/12,2084932
2012/01/13,2127246
2012/01/14,2107979
2012/01/15,2037411
2012/01/16,2090274
2012/01/17,2093240
2012/01/18,2031078
2012/01/19,1995173
2012/01/20,1960645
2012/01/21,1872953
2012/01/22,1765882
2012/01/23,1687925
2012/01/24,1699234
2012/01/25,1732979
2012/01/26,1752905
2012/01/27,1721558
2012/01/28,1622775
2012/01/29,1594636
2012/01/30,1547307
2012/01/31,1519929
2012/02/01,1593582
2012/02/02,1628106
2012/02/03,1663345
2012/02/04,1682198
2012/02/05,1690544
2012/02/06,1663440
2012/02/07,1631124
2012/02/08,1588624
2012/02/09,1529727
2012/02/10,1530680
2012/02/11,1627438
2012/02/12,1603346
2012/02/13,1649816
2012/02/14,2265927
2012/02/15,2753402
2012/02/16,3335270
2012/02/17,3513614
2012/02/18,3511629
2012/02/19,3322376
2012/02/20,3170738
2012/02/21,2988015
2012/02/22,3032796
2012/02/23,3033521
2012/02/24,2967375
2012/02/25,2770827
2012/02/26,2530079
2012/02/27,2320520
2012/02/28,2111525
2012/02/29,1922992
2012/03/01,2005218
2012/03/02,2045709
2012/03/03,1984630
2012/03/04,2114128
2012/03/05,2048768
2012/03/06,1971191
2012/03/07,1901013
2012/03/08,1943740
2012/03/09,2030066
2012/03/10,1985538
2012/03/11,1952662
2012/03/12,2028449
2012/03/13,2068637
2012/03/14,2164062
2012/03/15,2178720
2012/03/16,2215534
2012/03/17,2222165
2012/03/18,2154980
2012/03/19,2143386
2012/03/20,2144359
2012/03/21,2147729
2012/03/22,2297486
2012/03/23,2533187
2012/03/24,2695504
2012/03/25,2583955
2012/03/26,2550568
2012/03/27,2550955
2012/03/28,2633456
2012/03/29,3036661
2012/03/30,3273090
2012/03/31,3422258
2012/04/01,3388238
2012/04/02,3403519
2012/04/03,3494375
2012/04/04,3505141
2012/04/05,3631287
2012/04/06,3517553
2012/04/07,3255471
2012/04/08,3590548
2012/04/09,4149237
2012/04/10,4131840
2012/04/11,4543468
2012/04/12,4778073
2012/04/13,4722353
2012/04/14,4775042
2012/04/15,5013266
2012/04/16,5437127
2012/04/17,5500144
2012/04/18,5492667
2012/04/19,5246927
2012/04/20,6538573
2012/04/21,6590154
2012/04/22,6391337
2012/04/23,6068921
2012/04/24,5759106
2012/04/25,5638948
2012/04/26,6110355
2012/04/27,6282623
2012/04/28,6020552
2012/04/29,5812354
2012/04/30,5688960
2012/05/01,5588593
2012/05/02,5499400
2012/05/03,5502166
2012/05/04,5421492
2012/05/05,5478566
2012/05/06,5169926
2012/05/07,5907372
2012/05/08,7728296
2012/05/09,8349060
2012/05/10,8123096
2012/05/11,8146299
2012/05/12,9280033
2012/05/13,9185567
2012/05/14,9605155
2012/05/15,10944647
2012/05/16,11968718
2012/05/17,12891398
2012/05/18,12650049
2012/05/19,11934913
2012/05/20,11753891
2012/05/21,12725381
2012/05/22,13791709
2012/05/23,13319013
2012/05/24,12401495
2012/05/25,12380599
2012/05/26,13930317
2012/05/27,13486125
2012/05/28,13096725
2012/05/29,13423429
2012/05/30,13238760
2012/05/31,14758308
2012/06/01,14985613
2012/06/02,14475711
2012/06/03,13736524
2012/06/04,15061735
2012/06/05,16329417
2012/06/06,16145980
2012/06/07,17666814
2012/06/08,19510232
2012/06/09,18128833
2012/06/10,18288060
2012/06/11,18197871
2012/06/12,17749472
2012/06/13,17267606
2012/06/14,18707840
2012/06/15,19144115
2012/06/16,19999817
2012/06/17,18557198
2012/06/18,18023899
2012/06/19,17287526
2012/06/20,16333210
2012/06/21,14835760
2012/06/22,14608023
2012/06/23,15139083
2012/06/24,14566787
2012/06/25,13971457
2012/06/26,13353807
2012/06/27,13034962
2012/06/28,14067746
2012/06/29,14317583
2012/06/30,13617685
2012/07/01,13030056
2012/07/02,12275160
2012/07/03,11827154
2012/07/04,12126336
2012/07/05,12193365
2012/07/06,11648314
2012/07/07,13639346
2012/07/08,12591391
2012/07/09,12823130
2012/07/10,13118883
2012/07/11,12424304
2012/07/12,12007241
2012/07/13,12857467
2012/07/14,13687996
2012/07/15,13298557
2012/07/16,13811024
2012/07/17,14862183
2012/07/18,14789505
2012/07/19,14248806
2012/07/20,14204149
2012/07/21,14980296
2012/07/22,15011883
2012/07/23,15446880
2012/07/24,15394317
2012/07/25,14545339
2012/07/26,15206725
2012/07/27,15653303
2012/07/28,15577615
2012/07/29,14773092
2012/07/30,13804120
2012/07/31,15450570
2012/08/01,16209219
2012/08/02,16430912
2012/08/03,16247952
2012/08/04,16027426
2012/08/05,16698753
2012/08/06,17315399
2012/08/07,17901802
2012/08/08,17989284
2012/08/09,17680108
2012/08/10,17808756
2012/08/11,17805280
2012/08/12,17857496
2012/08/13,18306848
2012/08/14,18128267
2012/08/15,18582479
2012/08/16,19701519
2012/08/17,21635523
2012/08/18,22221724
2012/08/19,27100911
2012/08/20,35457145
2012/08/21,38888413
2012/08/22,44899229
2012/08/23,50258531
2012/08/24,60245120
2012/08/25,60241410
2012/08/26,58447895
2012/08/27,60854086
2012/08/28,63686115
2012/08/29,77466416
2012/08/30,85170167
2012/08/31,87854550
2012/09/01,89141023
2012/09/02,86153100
2012/09/03,80241245
2012/09/04,78674333
2012/09/05,81133505
2012/09/06,102533338
2012/09/07,117261783
2012/09/08,115084512
2012/09/09,107100779
2012/09/10,121236028
2012/09/11,136404060
2012/09/12,136215109
2012/09/13,154000142
2012/09/14,164320798
2012/09/15,156604794
2012/09/16,160129286
2012/09/17,161293148
2012/09/18,161553787
2012/09/19,191859591
2012/09/20,193986680
2012/09/21,212882137
2012/09/22,212203575
2012/09/23,199036225
2012/09/24,185776989
2012/09/25,163341097
2012/09/26,142812757
2012/09/27,122717756
2012/09/28,106905310
2012/09/29,90665197
2012/09/30,75251841
2012/10/01,61562325
2012/10/02,49831231
2012/10/03,38172369
2012/10/04,29950337
2012/10/05,25899924
2012/10/06,23416522
2012/10/07,21996680
2012/10/08,21133261
2012/10/09,20387115
2012/10/10,18948896
2012/10/11,18216737
2012/10/12,19716649
2012/10/13,21336864
2012/10/14,20654273
2012/10/15,19129123
2012/10/16,20703543
2012/10/17,23125442
2012/10/18,25427690
2012/10/19,26379261
2012/10/20,27322246
2012/10/21,27630784
2012/10/22,27763095
2012/10/23,28342344
2012/10/24,27721548
2012/10/25,26212873
2012/10/26,23984072
2012/10/27,22787950
2012/10/28,20755184
2012/10/29,18905130
2012/10/30,21552077
2012/10/31,23688566
2012/11/01,24046843
2012/11/02,21956560
2012/11/03,21558359
2012/11/04,21773231
2012/11/05,22100636
2012/11/06,21870561
2012/11/07,21688176
2012/11/08,20779623
2012/11/09,19230253
2012/11/10,17056251
2012/11/11,14980898
2012/11/12,13068617
2012/11/13,11706918
2012/11/14,11345855
2012/11/15,13258649
2012/11/16,16879921
2012/11/17,18704477
2012/11/18,19506744
2012/11/19,19225284
2012/11/20,19318179
2012/11/21,18449462
2012/11/22,18530991
2012/11/23,18135928
2012/11/24,17751471
2012/11/25,16641869
2012/11/26,16035439
2012/11/27,15807121
2012/11/28,16215208
2012/11/29,15509037
2012/11/30,14305913
2012/12/01,13123110
2012/12/02,12834223
2012/12/03,13812124
2012/12/04,16172312
2012/12/05,19126714
2012/12/06,22531630
2012/12/07,23657589
2012/12/08,22782665
2012/12/09,22602954
2012/12/10,21636801
2012/12/11,21683540
2012/12/12,25294605
2012/12/13,29198921
2012/12/14,31057344
2012/12/15,30323763
2012/12/16,29662616
2012/12/17,28818252
2012/12/18,28976044
2012/12/19,26980420
2012/12/20,24864731
2012/12/21,24378852
2012/12/22,23406380
2012/12/23,21510253
2012/12/24,19972822
2012/12/25,17661328
2012/12/26,15507900
2012/12/27,14022294
2012/12/28,13403127
2012/12/29,12940559
2012/12/30,12174019
2012/12/31,12319442
2013/01/01,12969333
2013/01/02,14397393
2013/01/03,15342210
2013/01/04,17345826
2013/01/05,18917500
2013/01/06,18627352
2013/01/07,18966187
2013/01/08,20470123
2013/01/09,21043100
2013/01/10,20841076
2013/01/11,20597712
2013/01/12,19595565
2013/01/13,18518201
2013/01/14,17867312
2013/01/15,18931853
2013/01/16,20338424
2013/01/17,21010082
2013/01/18,21414938
2013/01/19,21576918
2013/01/20,21071540
2013/01/21,20562891
2013/01/22,20790069
2013/01/23,23324255
2013/01/24,23663452
2013/01/25,24013841
2013/01/26,23891178
2013/01/27,24051901
2013/01/28,24578837
2013/01/29,26895960
2013/01/30,27753953
2013/01/31,28192158
2013/02/01,29341600
2013/02/02,28939283
2013/02/03,28628581
2013/02/04,28935478
2013/02/05,30245257
2013/02/06,31118111
2013/02/07,31801014
2013/02/08,33793141
2013/02/09,34376731
2013/02/10,33990169
2013/02/11,33466716
2013/02/12,32665912
2013/02/13,31731242
2013/02/14,32203315
2013/02/15,32150393
2013/02/16,32163410
2013/02/17,31425217
2013/02/18,31058041
2013/02/19,31423569
2013/02/20,31226104
2013/02/21,30716050
2013/02/22,32268439
2013/02/23,32102738
2013/02/24,34067965
2013/02/25,36561299
2013/02/26,37255575
2013/02/27,38346881
2013/02/28,39397957
2013/03/01,40830957
2013/03/02,41923277
2013/03/03,40230663
2013/03/04,39064320
2013/03/05,42914629
2013/03/06,48183130
2013/03/07,49796371
2013/03/08,49839161
2013/03/09,48879900
2013/03/10,49378905
2013/03/11,48540147
2013/03/12,50534369
2013/03/13,52041338
2013/03/14,51196381
2013/03/15,74939631
2013/03/16,79698092
2013/03/17,75554752
2013/03/18,89329953
2013/03/19,91525318
2013/03/20,94632940
2013/03/21,99587657
2013/03/22,99604707
2013/03/23,98151859
2013/03/24,93578003
2013/03/25,94201571
2013/03/26,96485804
2013/03/27,109928807
2013/03/28,114410448
2013/03/29,114420008
2013/03/30,120334832
2013/03/31,123037536
2013/04/01,124388332
2013/04/02,143408864
2013/04/03,160188894
2013/04/04,172111754
2013/04/05,183120094
2013/04/06,183472339
2013/04/07,179002866
2013/04/08,184886835
2013/04/09,204917580
2013/04/10,237372074
2013/04/11,235583663
2013/04/12,226111597
2013/04/13,211153832
2013/04/14,191608255
2013/04/15,174874895
2013/04/16,164928301
2013/04/17,156405886
2013/04/18,205539697
2013/04/19,203959047
2013/04/20,191395028
2013/04/21,178919919
2013/04/22,176248120
2013/04/23,174873871
2013/04/24,182764585
2013/04/25,189399489
2013/04/26,186326608
2013/04/27,176185825
2013/04/28,161785102
2013/04/29,153656786
2013/04/30,140963483
2013/05/01,132656902
2013/05/02,121964370
2013/05/03,113121152
2013/05/04,101635693
2013/05/05,92842942
2013/05/06,88032724
2013/05/07,85598454
2013/05/08,81945741
2013/05/09,77420624
2013/05/10,76452008
2013/05/11,74429929
2013/05/12,70955916
2013/05/13,70698276
2013/05/14,70534969
2013/05/15,69476185
2013/05/16,68681559
2013/05/17,69560829
2013/05/18,69275540
2013/05/19,65636930
2013/05/20,63761139
2013/05/21,63975045
2013/05/22,65428527
2013/05/23,66568677
2013/05/24,69279590
2013/05/25,71205035
2013/05/26,68151831
2013/05/27,69156332
2013/05/28,70673667
2013/05/29,72840178
2013/05/30,73235052
2013/05/31,73871553
2013/06/01,71814445
2013/06/02,68779957
2013/06/03,70613713
2013/06/04,70348736
2013/06/05,70609485
2013/06/06,72091605
2013/06/07,71823562
2013/06/08,67541558
2013/06/09,67455736
2013/06/10,64520639
2013/06/11,63235085
2013/06/12,61791129
2013/06/13,61294172
2013/06/14,62208956
2013/06/15,58955321
2013/06/16,57006351
2013/06/17,56096033
2013/06/18,56379984
2013/06/19,55999740
2013/06/20,57828777
2013/06/21,59265391
2013/06/22,57086240
2013/06/23,53581604
2013/06/24,53753806
2013/06/25,55175911
2013/06/26,55266393
2013/06/27,54410662
2013/06/28,54637197
2013/06/29,53132530
2013/06/30,50433161
2013/07/01,52607377
2013/07/02,53028212
2013/07/03,54311168
2013/07/04,55677186
2013/07/05,57540282
2013/07/06,56212705
2013/07/07,54757476
2013/07/08,55275404
2013/07/09,58538971
2013/07/10,61452285
2013/07/11,64666408
2013/07/12,67765925
2013/07/13,69296208
2013/07/14,66974748
2013/07/15,66108802
2013/07/16,68175318
2013/07/17,71032394
2013/07/18,72761820
2013/07/19,72186992
2013/07/20,68190622
2013/07/21,64298611
2013/07/22,64726751
2013/07/23,65914766
2013/07/24,66394248
2013/07/25,66185568
2013/07/26,65876495
2013/07/27,62194997
2013/07/28,60562491
2013/07/29,60745690
2013/07/30,64146787
2013/07/31,65733193
2013/08/01,71326970
2013/08/02,73359699
2013/08/03,72340739
2013/08/04,69215154
2013/08/05,70081193
2013/08/06,70022717
2013/08/07,70577530
2013/08/08,70010807
2013/08/09,68159816
2013/08/10,65102768
2013/08/11,60950183
2013/08/12,61877578
2013/08/13,68550368
2013/08/14,75698394
2013/08/15,75694253
2013/08/16,79514037
2013/08/17,81723909
2013/08/18,81524206
2013/08/19,84748694
2013/08/20,86557853
2013/08/21,93035909
2013/08/22,92917793
2013/08/23,92691544
2013/08/24,88469585
2013/08/25,84076554
2013/08/26,81609892
2013/08/27,82281805
2013/08/28,81493252
2013/08/29,80292902
2013/08/30,81431258
2013/08/31,80567383
2013/09/01,78560795
2013/09/02,77925941
2013/09/03,80593597
2013/09/04,82480501
2013/09/05,83085948
2013/09/06,82470104
2013/09/07,81025461
2013/09/08,76042605
2013/09/09,74072088
2013/09/10,72433450
2013/09/11,72028026
2013/09/12,72093200
2013/09/13,71746766
2013/09/14,69878236
2013/09/15,66095622
2013/09/16,66805085
2013/09/17,66829027
2013/09/18,68926616
2013/09/19,72540308
2013/09/20,74268259
2013/09/21,71753675
2013/09/22,69833315
2013/09/23,75450230
2013/09/24,79711402
2013/09/25,81465845
2013/09/26,82226104
2013/09/27,82325402
2013/09/28,80168966
2013/09/29,77964189
2013/09/30,80059786
2013/10/01,86266920
2013/10/02,91440956
2013/10/03,91908752
2013/10/04,91770001
2013/10/05,86543553
2013/10/06,81153401
2013/10/07,80148870
2013/10/08,79314934
2013/10/09,81409991
2013/10/10,81284856
2013/10/11,82015646
2013/10/12,81044101
2013/10/13,80370693
2013/10/14,83203931
2013/10/15,86586826
2013/10/16,92489141
2013/10/17,95501979
2013/10/18,100638151
2013/10/19,108065771
2013/10/20,109378474
2013/10/21,117453172
2013/10/22,129475176
2013/10/23,139932027
2013/10/24,147228097
2013/10/25,192084647
2013/10/26,185800248
2013/10/27,175500916
2013/10/28,168862409
2013/10/29,189779459
2013/10/30,183728524
2013/10/31,176190761
2013/11/01,167181796
2013/11/02,156989268
2013/11/03,147338706
2013/11/04,149005006
2013/11/05,155231010
2013/11/06,158717247
2013/11/07,174255470
2013/11/08,187542607
2013/11/09,200443250
2013/11/10,203006992
2013/11/11,203076513
2013/11/12,219849160
2013/11/13,246594282
2013/11/14,269116652
2013/11/15,368743106
2013/11/16,407842706
2013/11/17,427906583
2013/11/18,514352960
2013/11/19,622108974
2013/11/20,662993050
2013/11/21,754196401
2013/11/22,881605181
2013/11/23,933105671
2013/11/24,969409925
2013/11/25,996480816
2013/11/26,1297785293
2013/11/27,1535860309
2013/11/28,1773714007
2013/11/29,1910506897
2013/11/30,1958878097
2013/12/01,1917872078
2013/12/02,1861550274
2013/12/03,1785178611
2013/12/04,1737333866
2013/12/05,1695785739
2013/12/06,1599274619
2013/12/07,1593857620
2013/12/08,1477237057
2013/12/09,1378331003
2013/12/10,1243843521
2013/12/11,1160236765
2013/12/12,1070753757
2013/12/13,1004088247
2013/12/14,919174699
2013/12/15,827569274
2013/12/16,907995789
2013/12/17,912712292
2013/12/18,921527277
2013/12/19,899352298
2013/12/20,853755389
2013/12/21,810704827
2013/12/22,775829988
2013/12/23,728208235
2013/12/24,701457271
2013/12/25,676122347
2013/12/26,635549670
2013/12/27,598625545
2013/12/28,564922650
2013/12/29,553825529
2013/12/30,537842029
2013/12/31,499577285
2014/01/01,475737925
2014/01/02,473873436
2014/01/03,498091660
2014/01/04,497782667
2014/01/05,535951718
2014/01/06,587464403
2014/01/07,620010142
2014/01/08,623172364
2014/01/09,604974070
2014/01/10,587281460
2014/01/11,556274014
2014/01/12,525867872
2014/01/13,506039257
2014/01/14,511247002
2014/01/15,500908407
2014/01/16,488847432
2014/01/17,455678466
2014/01/18,422047791
2014/01/19,413415881
2014/01/20,432123972
2014/01/21,435035491
2014/01/22,425772566
2014/01/23,422523192
2014/01/24,442260910
2014/01/25,431966395
2014/01/26,416564602
2014/01/27,456933493
2014/01/28,458333465
2014/01/29,446322871
2014/01/30,442023294
2014/01/31,425699052
