Date,mediantransactionvalue30smaUSD
2010/10/27,24.332
2010/10/28,27.413
2010/10/29,27.506
2010/10/30,28.093
2010/10/31,28.463
2010/11/01,28.492
2010/11/02,30.081
2010/11/03,29.823
2010/11/04,30.4
2010/11/05,30.474
2010/11/06,30.593
2010/11/07,30.849
2010/11/08,31.512
2010/11/09,31.587
2010/11/10,32.127
2010/11/11,32.62
2010/11/12,33.382
2010/11/13,30.754
2010/11/14,28.918
2010/11/15,25.207
2010/11/16,24.766
2010/11/17,24.875
2010/11/18,24.745
2010/11/19,24.579
2010/11/20,24.409
2010/11/21,24.372
2010/11/22,24.796
2010/11/23,25.237
2010/11/24,22.431
2010/11/25,19.205
2010/11/26,15.865
2010/11/27,12.784
2010/11/28,12.614
2010/11/29,12.099
2010/11/30,11.776
2010/12/01,11.875
2010/12/02,10.237
2010/12/03,10.009
2010/12/04,9.004
2010/12/05,8.872
2010/12/06,8.352
2010/12/07,7.744
2010/12/08,6.714
2010/12/09,6.532
2010/12/10,5.955
2010/12/11,5.482
2010/12/12,4.64
2010/12/13,4.538
2010/12/14,5.526
2010/12/15,7.302
2010/12/16,8.316
2010/12/17,8.101
2010/12/18,8.916
2010/12/19,9.028
2010/12/20,9.204
2010/12/21,9.621
2010/12/22,9.48
2010/12/23,9.408
2010/12/24,9.798
2010/12/25,11.922
2010/12/26,13.204
2010/12/27,13.553
2010/12/28,13.698
2010/12/29,14.062
2010/12/30,14.482
2010/12/31,14.777
2011/01/01,15.119
2011/01/02,15.519
2011/01/03,15.453
2011/01/04,15.415
2011/01/05,15.395
2011/01/06,15.376
2011/01/07,15.482
2011/01/08,15.301
2011/01/09,15.178
2011/01/10,15.033
2011/01/11,15.011
2011/01/12,14.656
2011/01/13,13.508
2011/01/14,11.512
2011/01/15,10.639
2011/01/16,10.606
2011/01/17,10.324
2011/01/18,10.359
2011/01/19,10.465
2011/01/20,10.247
2011/01/21,9.999
2011/01/22,9.617
2011/01/23,9.699
2011/01/24,7.716
2011/01/25,6.881
2011/01/26,6.965
2011/01/27,7.181
2011/01/28,6.999
2011/01/29,6.748
2011/01/30,9.932
2011/01/31,10.293
2011/02/01,10.771
2011/02/02,11.772
2011/02/03,12.712
2011/02/04,13.821
2011/02/05,15.099
2011/02/06,16.322
2011/02/07,17.649
2011/02/08,18.936
2011/02/09,20.393
2011/02/10,22.002
2011/02/11,24.716
2011/02/12,26.358
2011/02/13,27.771
2011/02/14,28.123
2011/02/15,28.481
2011/02/16,28.518
2011/02/17,29.12
2011/02/18,29.373
2011/02/19,30.518
2011/02/20,31.795
2011/02/21,33.081
2011/02/22,33.961
2011/02/23,35.118
2011/02/24,35.959
2011/02/25,36.855
2011/02/26,37.914
2011/02/27,38.309
2011/02/28,38.653
2011/03/01,35.454
2011/03/02,34.92
2011/03/03,34.401
2011/03/04,33.794
2011/03/05,34.036
2011/03/06,34.17
2011/03/07,33.617
2011/03/08,32.895
2011/03/09,32.761
2011/03/10,31.922
2011/03/11,30.942
2011/03/12,29.289
2011/03/13,26.587
2011/03/14,24.865
2011/03/15,23.487
2011/03/16,22.585
2011/03/17,21.855
2011/03/18,21.491
2011/03/19,20.758
2011/03/20,20.462
2011/03/21,19.119
2011/03/22,18.777
2011/03/23,18.09
2011/03/24,17.334
2011/03/25,17.071
2011/03/26,16.221
2011/03/27,15.083
2011/03/28,14.001
2011/03/29,13.53
2011/03/30,13.403
2011/03/31,13.55
2011/04/01,13.801
2011/04/02,13.795
2011/04/03,13.921
2011/04/04,13.614
2011/04/05,12.971
2011/04/06,12.612
2011/04/07,12.394
2011/04/08,11.671
2011/04/09,11.666
2011/04/10,11.474
2011/04/11,11.857
2011/04/12,12.412
2011/04/13,12.87
2011/04/14,13.152
2011/04/15,13.891
2011/04/16,14.825
2011/04/17,15.073
2011/04/18,15.195
2011/04/19,15.992
2011/04/20,16.887
2011/04/21,16.565
2011/04/22,16.606
2011/04/23,16.931
2011/04/24,16.469
2011/04/25,16.887
2011/04/26,18.019
2011/04/27,18.747
2011/04/28,19.359
2011/04/29,20.629
2011/04/30,21.356
2011/05/01,21.929
2011/05/02,23.126
2011/05/03,24.915
2011/05/04,27.213
2011/05/05,28.843
2011/05/06,30.561
2011/05/07,31.908
2011/05/08,32.662
2011/05/09,33.954
2011/05/10,36.516
2011/05/11,39.572
2011/05/12,41.147
2011/05/13,43.29
2011/05/14,45.838
2011/05/15,48.646
2011/05/16,51.466
2011/05/17,54.957
2011/05/18,57.54
2011/05/19,58.977
2011/05/20,63.049
2011/05/21,68.549
2011/05/22,72.156
2011/05/23,74.663
2011/05/24,78.869
2011/05/25,82.632
2011/05/26,86.173
2011/05/27,89.868
2011/05/28,94.093
2011/05/29,97.578
2011/05/30,101.721
2011/05/31,105.452
2011/06/01,109.305
2011/06/02,112.214
2011/06/03,116.44
2011/06/04,124.264
2011/06/05,134.841
2011/06/06,143.641
2011/06/07,156.435
2011/06/08,169.547
2011/06/09,184.615
2011/06/10,198.78
2011/06/11,216.281
2011/06/12,226.105
2011/06/13,238.283
2011/06/14,252.42
2011/06/15,263.228
2011/06/16,276.308
2011/06/17,284.371
2011/06/18,288.727
2011/06/19,295.214
2011/06/20,300.862
2011/06/21,305.517
2011/06/22,312.996
2011/06/23,317.287
2011/06/24,324.442
2011/06/25,327.159
2011/06/26,330.107
2011/06/27,330.79
2011/06/28,332.733
2011/06/29,336.221
2011/06/30,340.152
2011/07/01,339.479
2011/07/02,343.733
2011/07/03,342.99
2011/07/04,340.28
2011/07/05,334.614
2011/07/06,329.548
2011/07/07,321.677
2011/07/08,312.514
2011/07/09,301.282
2011/07/10,290.244
2011/07/11,275.538
2011/07/12,268.823
2011/07/13,259.952
2011/07/14,248.412
2011/07/15,241.237
2011/07/16,229.135
2011/07/17,223.695
2011/07/18,224.544
2011/07/19,219.865
2011/07/20,214.429
2011/07/21,211.803
2011/07/22,207.754
2011/07/23,205.605
2011/07/24,200.64
2011/07/25,199.807
2011/07/26,199.013
2011/07/27,202.898
2011/07/28,207.002
2011/07/29,205.147
2011/07/30,205.38
2011/07/31,207.54
2011/08/01,205.445
2011/08/02,204.53
2011/08/03,204.29
2011/08/04,200.85
2011/08/05,200.154
2011/08/06,197.905
2011/08/07,196.246
2011/08/08,194.218
2011/08/09,191.861
2011/08/10,191.544
2011/08/11,190.095
2011/08/12,188.162
2011/08/13,185.288
2011/08/14,182.005
2011/08/15,179.648
2011/08/16,176.757
2011/08/17,172.932
2011/08/18,170.792
2011/08/19,168.431
2011/08/20,166.899
2011/08/21,163.933
2011/08/22,162.447
2011/08/23,160.701
2011/08/24,158.605
2011/08/25,156.338
2011/08/26,151.635
2011/08/27,145.31
2011/08/28,142.803
2011/08/29,136.802
2011/08/30,133.68
2011/08/31,131.422
2011/09/01,130.5
2011/09/02,128.099
2011/09/03,129.825
2011/09/04,128.062
2011/09/05,129.008
2011/09/06,130.954
2011/09/07,129.803
2011/09/08,129.133
2011/09/09,128.336
2011/09/10,126.888
2011/09/11,125.287
2011/09/12,125.215
2011/09/13,124.665
2011/09/14,126.165
2011/09/15,127.199
2011/09/16,126.57
2011/09/17,125.352
2011/09/18,124.596
2011/09/19,122.111
2011/09/20,119.567
2011/09/21,116.089
2011/09/22,113.747
2011/09/23,113.025
2011/09/24,112.071
2011/09/25,109.795
2011/09/26,107.564
2011/09/27,106.269
2011/09/28,105.681
2011/09/29,105.091
2011/09/30,103.196
2011/10/01,101.556
2011/10/02,100.27
2011/10/03,97.371
2011/10/04,97.969
2011/10/05,96.776
2011/10/06,94.007
2011/10/07,94.209
2011/10/08,93.604
2011/10/09,92.609
2011/10/10,92.105
2011/10/11,91.378
2011/10/12,90.642
2011/10/13,89.25
2011/10/14,87.939
2011/10/15,87.037
2011/10/16,86.34
2011/10/17,84.957
2011/10/18,83.295
2011/10/19,82.38
2011/10/20,82.534
2011/10/21,82.277
2011/10/22,81.597
2011/10/23,79.606
2011/10/24,77.854
2011/10/25,76.958
2011/10/26,75.859
2011/10/27,74.416
2011/10/28,74.071
2011/10/29,73.051
2011/10/30,71.585
2011/10/31,69.969
2011/11/01,68.569
2011/11/02,68.274
2011/11/03,66.522
2011/11/04,64.879
2011/11/05,63.602
2011/11/06,61.861
2011/11/07,60.897
2011/11/08,60.107
2011/11/09,59.496
2011/11/10,59.079
2011/11/11,58.591
2011/11/12,58.613
2011/11/13,57.308
2011/11/14,56.462
2011/11/15,55.526
2011/11/16,55.174
2011/11/17,55.767
2011/11/18,55.828
2011/11/19,55.816
2011/11/20,55.586
2011/11/21,55.127
2011/11/22,54.669
2011/11/23,53.877
2011/11/24,53.525
2011/11/25,53.513
2011/11/26,53.498
2011/11/27,52.91
2011/11/28,52.011
2011/11/29,51.365
2011/11/30,51.316
2011/12/01,50.897
2011/12/02,50.506
2011/12/03,50.289
2011/12/04,49.608
2011/12/05,48.763
2011/12/06,47.531
2011/12/07,47.193
2011/12/08,46.93
2011/12/09,47.23
2011/12/10,48.219
2011/12/11,48.35
2011/12/12,48.294
2011/12/13,48.734
2011/12/14,49.244
2011/12/15,49.767
2011/12/16,50.264
2011/12/17,49.91
2011/12/18,50.145
2011/12/19,50.763
2011/12/20,51.783
2011/12/21,52.375
2011/12/22,53.016
2011/12/23,53.364
2011/12/24,53.719
2011/12/25,54.04
2011/12/26,54.261
2011/12/27,54.664
2011/12/28,55.786
2011/12/29,56.761
2011/12/30,57.485
2011/12/31,58.17
2012/01/01,59.001
2012/01/02,59.48
2012/01/03,60.411
2012/01/04,61.93
2012/01/05,64.173
2012/01/06,66.435
2012/01/07,68.116
2012/01/08,69.416
2012/01/09,70.061
2012/01/10,70.294
2012/01/11,70.598
2012/01/12,71.082
2012/01/13,71.25
2012/01/14,71.519
2012/01/15,71.513
2012/01/16,71.909
2012/01/17,72.811
2012/01/18,73.806
2012/01/19,74.344
2012/01/20,75.042
2012/01/21,76.006
2012/01/22,77.698
2012/01/23,79.036
2012/01/24,79.73
2012/01/25,80.084
2012/01/26,80.693
2012/01/27,80.574
2012/01/28,80.83
2012/01/29,80.623
2012/01/30,81.624
2012/01/31,81.996
2012/02/01,82.625
2012/02/02,82.723
2012/02/03,83.401
2012/02/04,82.977
2012/02/05,81.463
2012/02/06,80.404
2012/02/07,79.306
2012/02/08,78.546
2012/02/09,78.112
2012/02/10,77.046
2012/02/11,76.285
2012/02/12,75.788
2012/02/13,75.252
2012/02/14,74.497
2012/02/15,73.014
2012/02/16,71.18
2012/02/17,70.579
2012/02/18,69.783
2012/02/19,68.646
2012/02/20,67.145
2012/02/21,65.967
2012/02/22,65.197
2012/02/23,64.269
2012/02/24,64.303
2012/02/25,64.479
2012/02/26,64.619
2012/02/27,64.547
2012/02/28,65.054
2012/02/29,64.13
2012/03/01,63.718
2012/03/02,63.317
2012/03/03,63.227
2012/03/04,62.17
2012/03/05,61.689
2012/03/06,61.493
2012/03/07,61.525
2012/03/08,61.761
2012/03/09,61.885
2012/03/10,62.244
2012/03/11,62.991
2012/03/12,64.109
2012/03/13,64.531
2012/03/14,65.612
2012/03/15,66.652
2012/03/16,68.597
2012/03/17,69.656
2012/03/18,69.244
2012/03/19,69.303
2012/03/20,69.924
2012/03/21,70.859
2012/03/22,71.277
2012/03/23,71.094
2012/03/24,71.912
2012/03/25,71.52
2012/03/26,70.899
2012/03/27,70.54
2012/03/28,70.553
2012/03/29,70.518
2012/03/30,71.267
2012/03/31,71.534
2012/04/01,71.636
2012/04/02,71.412
2012/04/03,71.466
2012/04/04,71.708
2012/04/05,71.8
2012/04/06,71.937
2012/04/07,71.578
2012/04/08,71.007
2012/04/09,71.074
2012/04/10,70.263
2012/04/11,69.636
2012/04/12,69.818
2012/04/13,69.893
2012/04/14,69.426
2012/04/15,68.297
2012/04/16,68.917
2012/04/17,69.942
2012/04/18,70.072
2012/04/19,70.286
2012/04/20,71.251
2012/04/21,71.182
2012/04/22,70.996
2012/04/23,70.494
2012/04/24,71.014
2012/04/25,70.538
2012/04/26,69.657
2012/04/27,69.567
2012/04/28,68.739
2012/04/29,66.661
2012/04/30,64.961
2012/05/01,63.288
2012/05/02,62.313
2012/05/03,60.486
2012/05/04,58.504
2012/05/05,56.569
2012/05/06,54.494
2012/05/07,52.756
2012/05/08,51.146
2012/05/09,49.228
2012/05/10,48.42
2012/05/11,46.512
2012/05/12,44.194
2012/05/13,41.45
2012/05/14,39.684
2012/05/15,38.305
2012/05/16,36.13
2012/05/17,33.205
2012/05/18,30.888
2012/05/19,28.362
2012/05/20,24.936
2012/05/21,22.541
2012/05/22,20.775
2012/05/23,18.949
2012/05/24,16.566
2012/05/25,15.155
2012/05/26,14.041
2012/05/27,12.013
2012/05/28,10.468
2012/05/29,9.678
2012/05/30,8.781
2012/05/31,8.313
2012/06/01,7.393
2012/06/02,7.395
2012/06/03,7.19
2012/06/04,6.903
2012/06/05,6.508
2012/06/06,6.798
2012/06/07,6.674
2012/06/08,6.448
2012/06/09,6.083
2012/06/10,5.973
2012/06/11,5.866
2012/06/12,5.797
2012/06/13,5.671
2012/06/14,5.466
2012/06/15,5.301
2012/06/16,5.241
2012/06/17,5.236
2012/06/18,5.266
2012/06/19,5.288
2012/06/20,5.333
2012/06/21,5.312
2012/06/22,5.335
2012/06/23,5.381
2012/06/24,5.386
2012/06/25,5.403
2012/06/26,5.401
2012/06/27,5.513
2012/06/28,5.518
2012/06/29,5.558
2012/06/30,5.436
2012/07/01,5.479
2012/07/02,5.264
2012/07/03,5.767
2012/07/04,6.231
2012/07/05,6.41
2012/07/06,6.091
2012/07/07,6.192
2012/07/08,6.277
2012/07/09,6.656
2012/07/10,6.864
2012/07/11,7.022
2012/07/12,7.333
2012/07/13,7.74
2012/07/14,8.497
2012/07/15,8.853
2012/07/16,9.261
2012/07/17,9.532
2012/07/18,9.729
2012/07/19,9.912
2012/07/20,10.054
2012/07/21,10.183
2012/07/22,10.265
2012/07/23,10.558
2012/07/24,10.767
2012/07/25,11.195
2012/07/26,11.445
2012/07/27,12.147
2012/07/28,12.395
2012/07/29,12.713
2012/07/30,13.146
2012/07/31,13.771
2012/08/01,14.241
2012/08/02,14.272
2012/08/03,15.899
2012/08/04,17.001
2012/08/05,17.757
2012/08/06,18.214
2012/08/07,19.504
2012/08/08,19.588
2012/08/09,20.004
2012/08/10,20.712
2012/08/11,20.79
2012/08/12,20.728
2012/08/13,20.226
2012/08/14,20.433
2012/08/15,20.319
2012/08/16,21.419
2012/08/17,22.773
2012/08/18,23.772
2012/08/19,24.349
2012/08/20,25.262
2012/08/21,26.413
2012/08/22,27.51
2012/08/23,29.373
2012/08/24,30.252
2012/08/25,30.706
2012/08/26,30.825
2012/08/27,31.209
2012/08/28,31.231
2012/08/29,31.296
2012/08/30,30.879
2012/08/31,30.652
2012/09/01,30.366
2012/09/02,28.876
2012/09/03,27.834
2012/09/04,27.196
2012/09/05,26.875
2012/09/06,25.757
2012/09/07,25.977
2012/09/08,26.713
2012/09/09,27.208
2012/09/10,27.029
2012/09/11,26.886
2012/09/12,26.97
2012/09/13,26.657
2012/09/14,26.613
2012/09/15,25.499
2012/09/16,24.143
2012/09/17,23.289
2012/09/18,22.974
2012/09/19,22.595
2012/09/20,22.001
2012/09/21,20.857
2012/09/22,19.244
2012/09/23,18.185
2012/09/24,17.716
2012/09/25,17.637
2012/09/26,17.182
2012/09/27,17.125
2012/09/28,16.814
2012/09/29,16.966
2012/09/30,17.029
2012/10/01,17.128
2012/10/02,17.299
2012/10/03,18.064
2012/10/04,18.321
2012/10/05,18.287
2012/10/06,18.113
2012/10/07,17.658
2012/10/08,16.507
2012/10/09,15.445
2012/10/10,15.448
2012/10/11,15.567
2012/10/12,15.714
2012/10/13,15.78
2012/10/14,15.85
2012/10/15,16.107
2012/10/16,16.17
2012/10/17,16.43
2012/10/18,16.672
2012/10/19,16.578
2012/10/20,16.216
2012/10/21,16.023
2012/10/22,15.69
2012/10/23,15.699
2012/10/24,15.961
2012/10/25,15.878
2012/10/26,17.137
2012/10/27,18.545
2012/10/28,19.237
2012/10/29,19.403
2012/10/30,19.291
2012/10/31,19.542
2012/11/01,19.644
2012/11/02,19.043
2012/11/03,19.06
2012/11/04,19.183
2012/11/05,19.311
2012/11/06,19.354
2012/11/07,19.51
2012/11/08,19.823
2012/11/09,20.376
2012/11/10,20.318
2012/11/11,20.486
2012/11/12,20.576
2012/11/13,20.526
2012/11/14,20.278
2012/11/15,20.283
2012/11/16,19.932
2012/11/17,19.589
2012/11/18,19.278
2012/11/19,19.191
2012/11/20,19.356
2012/11/21,19.384
2012/11/22,19.408
2012/11/23,19.115
2012/11/24,18.915
2012/11/25,17.646
2012/11/26,16.138
2012/11/27,15.965
2012/11/28,15.805
2012/11/29,15.689
2012/11/30,15.455
2012/12/01,14.961
2012/12/02,15.158
2012/12/03,15.457
2012/12/04,15.571
2012/12/05,15.851
2012/12/06,16.892
2012/12/07,17.076
2012/12/08,16.948
2012/12/09,16.438
2012/12/10,16.728
2012/12/11,16.664
2012/12/12,16.889
2012/12/13,17.053
2012/12/14,17.176
2012/12/15,17.288
2012/12/16,17.219
2012/12/17,17.181
2012/12/18,17.2
2012/12/19,17.266
2012/12/20,17.299
2012/12/21,17.381
2012/12/22,17.325
2012/12/23,17.312
2012/12/24,17.45
2012/12/25,17.627
2012/12/26,17.639
2012/12/27,17.057
2012/12/28,16.852
2012/12/29,16.897
2012/12/30,16.697
2012/12/31,16.704
2013/01/01,16.481
2013/01/02,15.962
2013/01/03,15.971
2013/01/04,15.675
2013/01/05,14.698
2013/01/06,14.647
2013/01/07,14.599
2013/01/08,14.77
2013/01/09,14.801
2013/01/10,14.603
2013/01/11,14.343
2013/01/12,14.243
2013/01/13,14.079
2013/01/14,13.926
2013/01/15,14.109
2013/01/16,14.187
2013/01/17,14.29
2013/01/18,14.504
2013/01/19,14.495
2013/01/20,14.741
2013/01/21,15.076
2013/01/22,15.825
2013/01/23,15.96
2013/01/24,16.223
2013/01/25,16.519
2013/01/26,16.797
2013/01/27,16.989
2013/01/28,17.372
2013/01/29,17.908
2013/01/30,18.586
2013/01/31,18.759
2013/02/01,18.813
2013/02/02,18.822
2013/02/03,18.974
2013/02/04,19.181
2013/02/05,19.622
2013/02/06,20.199
2013/02/07,20.149
2013/02/08,20.183
2013/02/09,20.512
2013/02/10,20.678
2013/02/11,20.923
2013/02/12,21.365
2013/02/13,21.618
2013/02/14,21.944
2013/02/15,22.156
2013/02/16,22.202
2013/02/17,22.151
2013/02/18,22.414
2013/02/19,22.388
2013/02/20,22.287
2013/02/21,21.803
2013/02/22,21.43
2013/02/23,21.193
2013/02/24,20.954
2013/02/25,20.807
2013/02/26,20.853
2013/02/27,20.662
2013/02/28,20.471
2013/03/01,20.002
2013/03/02,19.894
2013/03/03,19.841
2013/03/04,19.796
2013/03/05,20.22
2013/03/06,20.441
2013/03/07,20.268
2013/03/08,20.076
2013/03/09,20.362
2013/03/10,20.369
2013/03/11,20.475
2013/03/12,20.978
2013/03/13,21.296
2013/03/14,21.481
2013/03/15,21.758
2013/03/16,22.363
2013/03/17,22.983
2013/03/18,24.242
2013/03/19,25.668
2013/03/20,26.885
2013/03/21,27.904
2013/03/22,29.054
2013/03/23,29.818
2013/03/24,30.542
2013/03/25,31.526
2013/03/26,33.296
2013/03/27,34.91
2013/03/28,36.285
2013/03/29,37.843
2013/03/30,38.746
2013/03/31,39.78
2013/04/01,41.397
2013/04/02,44.077
2013/04/03,46.873
2013/04/04,50.029
2013/04/05,53.308
2013/04/06,55.459
2013/04/07,56.682
2013/04/08,60.183
2013/04/09,65.897
2013/04/10,76.337
2013/04/11,79.051
2013/04/12,81.312
2013/04/13,82.721
2013/04/14,83.466
2013/04/15,84.327
2013/04/16,84.832
2013/04/17,85.327
2013/04/18,86.354
2013/04/19,87.491
2013/04/20,87.941
2013/04/21,88.629
2013/04/22,90.088
2013/04/23,91.163
2013/04/24,92.153
2013/04/25,92.927
2013/04/26,93.877
2013/04/27,94.741
2013/04/28,95.005
2013/04/29,96.497
2013/04/30,97.317
2013/05/01,98.087
2013/05/02,97.294
2013/05/03,96.249
2013/05/04,93.687
2013/05/05,91.493
2013/05/06,90.631
2013/05/07,90.822
2013/05/08,89.003
2013/05/09,84.564
2013/05/10,75.258
2013/05/11,72.963
2013/05/12,71.44
2013/05/13,71.299
2013/05/14,71.578
2013/05/15,71.33
2013/05/16,71.747
2013/05/17,71.677
2013/05/18,71.28
2013/05/19,70.122
2013/05/20,70.547
2013/05/21,71.054
2013/05/22,71.275
2013/05/23,71.87
2013/05/24,72.602
2013/05/25,72.074
2013/05/26,71.842
2013/05/27,71.424
2013/05/28,72.018
2013/05/29,72.305
2013/05/30,72.835
2013/05/31,73.397
2013/06/01,73.444
2013/06/02,73.679
2013/06/03,75.042
2013/06/04,76.307
2013/06/05,76.898
2013/06/06,77.19
2013/06/07,77.946
2013/06/08,78.547
2013/06/09,78.937
2013/06/10,80.067
2013/06/11,81.034
2013/06/12,81.744
2013/06/13,83.409
2013/06/14,84.574
2013/06/15,85.368
2013/06/16,84.982
2013/06/17,84.503
2013/06/18,85.354
2013/06/19,85.339
2013/06/20,84.535
2013/06/21,84.717
2013/06/22,84.15
2013/06/23,83.009
2013/06/24,83.164
2013/06/25,82.93
2013/06/26,83.283
2013/06/27,82.97
2013/06/28,82.279
2013/06/29,81.752
2013/06/30,80.398
2013/07/01,81.483
2013/07/02,82.179
2013/07/03,83.567
2013/07/04,83.149
2013/07/05,82.876
2013/07/06,82.014
2013/07/07,80.603
2013/07/08,80.476
2013/07/09,81.184
2013/07/10,82.14
2013/07/11,84.32
2013/07/12,84.774
2013/07/13,84.208
2013/07/14,82.953
2013/07/15,82.566
2013/07/16,84.086
2013/07/17,84.888
2013/07/18,85.426
2013/07/19,85.709
2013/07/20,85.247
2013/07/21,84.105
2013/07/22,84.304
2013/07/23,85.033
2013/07/24,85.26
2013/07/25,85.548
2013/07/26,85.796
2013/07/27,84.914
2013/07/28,83.986
2013/07/29,84.502
2013/07/30,85.573
2013/07/31,84.776
2013/08/01,83.986
2013/08/02,82.128
2013/08/03,80.927
2013/08/04,79.935
2013/08/05,80.714
2013/08/06,80.563
2013/08/07,79.718
2013/08/08,77.872
2013/08/09,75.955
2013/08/10,72.599
2013/08/11,70.83
2013/08/12,69.654
2013/08/13,69.744
2013/08/14,69.775
2013/08/15,68.087
2013/08/16,65.999
2013/08/17,63.355
2013/08/18,61.414
2013/08/19,60.623
2013/08/20,59.802
2013/08/21,59
2013/08/22,57.565
2013/08/23,56.349
2013/08/24,54.669
2013/08/25,53.071
2013/08/26,53.06
2013/08/27,53.798
2013/08/28,52.37
2013/08/29,50.479
2013/08/30,49.821
2013/08/31,49.682
2013/09/01,48.647
2013/09/02,48.753
2013/09/03,49.438
2013/09/04,49.226
2013/09/05,48.515
2013/09/06,48.198
2013/09/07,47.868
2013/09/08,46.916
2013/09/09,46.146
2013/09/10,45.733
2013/09/11,46.222
2013/09/12,46.363
2013/09/13,46.816
2013/09/14,46.548
2013/09/15,46.263
2013/09/16,47.307
2013/09/17,47.405
2013/09/18,47.795
2013/09/19,48.152
2013/09/20,48.336
2013/09/21,48.211
2013/09/22,47.618
2013/09/23,48.167
2013/09/24,48.774
2013/09/25,49.288
2013/09/26,48.85
2013/09/27,50.589
2013/09/28,52.095
2013/09/29,52.749
2013/09/30,54.475
2013/10/01,55.998
2013/10/02,57.289
2013/10/03,57.213
2013/10/04,56.997
2013/10/05,57.554
2013/10/06,57.677
2013/10/07,59.165
2013/10/08,60.337
2013/10/09,61.712
2013/10/10,62.277
2013/10/11,61.995
2013/10/12,61.14
2013/10/13,59.545
2013/10/14,59.826
2013/10/15,61.761
2013/10/16,63.517
2013/10/17,65.107
2013/10/18,65.724
2013/10/19,67.001
2013/10/20,66.969
2013/10/21,68.417
2013/10/22,71.157
2013/10/23,73.919
2013/10/24,75.18
2013/10/25,75.254
2013/10/26,74.888
2013/10/27,73.319
2013/10/28,73.035
2013/10/29,73.293
2013/10/30,73.207
2013/10/31,72.269
2013/11/01,74.319
2013/11/02,75.662
2013/11/03,77.555
2013/11/04,82.556
2013/11/05,88.834
2013/11/06,93.67
2013/11/07,100.901
2013/11/08,109.034
2013/11/09,118.774
2013/11/10,120.985
2013/11/11,122.982
2013/11/12,127.142
2013/11/13,131.02
2013/11/14,135.148
2013/11/15,138.723
2013/11/16,145.889
2013/11/17,152.185
2013/11/18,167.489
2013/11/19,185.567
2013/11/20,196.415
2013/11/21,204.571
2013/11/22,212.647
2013/11/23,221.837
2013/11/24,226.931
2013/11/25,232.603
2013/11/26,245.423
2013/11/27,265.724
2013/11/28,286.873
2013/11/29,305.424
2013/11/30,321.466
2013/12/01,333.496
2013/12/02,346.222
2013/12/03,356.413
2013/12/04,365.486
2013/12/05,378.685
2013/12/06,386.71
2013/12/07,394.849
2013/12/08,394.683
2013/12/09,393.784
2013/12/10,400.15
2013/12/11,406.477
2013/12/12,409.583
2013/12/13,413.327
2013/12/14,415.699
2013/12/15,416.229
2013/12/16,416.865
2013/12/17,418.609
2013/12/18,411.955
2013/12/19,401.009
2013/12/20,395.682
2013/12/21,389.059
2013/12/22,381.249
2013/12/23,373.759
2013/12/24,372.172
2013/12/25,373.333
2013/12/26,366.222
2013/12/27,349.877
2013/12/28,330.795
2013/12/29,312.576
2013/12/30,301.235
2013/12/31,290.187
2014/01/01,279.252
2014/01/02,272.795
2014/01/03,266.23
2014/01/04,253.044
2014/01/05,246.739
2014/01/06,239.464
2014/01/07,237.388
2014/01/08,233.865
2014/01/09,230.428
2014/01/10,227.718
