Date,top100cap3wma
2011/04/25,28.731
2011/04/26,28.685
2011/04/27,28.673
2011/04/28,28.583
2011/04/29,28.348
2011/04/30,28.784
2011/05/01,29.104
2011/05/02,29.268
2011/05/03,29.297
2011/05/04,29.407
2011/05/05,29.457
2011/05/06,29.335
2011/05/07,29.243
2011/05/08,29.13
2011/05/09,29.066
2011/05/10,29.021
2011/05/11,29.174
2011/05/12,29.356
2011/05/13,29.627
2011/05/14,29.769
2011/05/15,30.022
2011/05/16,30.193
2011/05/17,30.257
2011/05/18,30.32
2011/05/19,30.297
2011/05/20,30.213
2011/05/21,30.56
2011/05/22,30.782
2011/05/23,30.734
2011/05/24,30.569
2011/05/25,30.45
2011/05/26,30.38
2011/05/27,30.413
2011/05/28,30.433
2011/05/29,30.468
2011/05/30,30.488
2011/05/31,30.485
2011/06/01,30.482
2011/06/02,30.526
2011/06/03,30.606
2011/06/04,30.612
2011/06/05,30.632
2011/06/06,30.497
2011/06/07,30.332
2011/06/08,29.87
2011/06/09,29.557
2011/06/10,29.285
2011/06/11,29.26
2011/06/12,30.263
2011/06/13,31.028
2011/06/14,31.043
2011/06/15,30.752
2011/06/16,30.46
2011/06/17,30.244
2011/06/18,30.078
2011/06/19,30.374
2011/06/20,30.569
2011/06/21,30.63
2011/06/22,30.562
2011/06/23,30.845
2011/06/24,30.983
2011/06/25,30.903
2011/06/26,30.71
2011/06/27,30.752
2011/06/28,30.678
2011/06/29,30.488
2011/06/30,30.226
2011/07/01,30.134
2011/07/02,30.085
2011/07/03,30.04
2011/07/04,29.979
2011/07/05,29.974
2011/07/06,29.974
2011/07/07,29.961
2011/07/08,29.923
2011/07/09,29.872
2011/07/10,29.801
2011/07/11,29.749
2011/07/12,29.697
2011/07/13,29.643
2011/07/14,29.595
2011/07/15,29.553
2011/07/16,29.514
2011/07/17,29.478
2011/07/18,29.58
2011/07/19,29.613
2011/07/20,29.597
2011/07/21,29.536
2011/07/22,29.467
2011/07/23,29.416
2011/07/24,29.379
2011/07/25,29.333
2011/07/26,29.28
2011/07/27,29.202
2011/07/28,29.087
2011/07/29,29.013
2011/07/30,28.958
2011/07/31,28.871
2011/08/01,28.741
2011/08/02,28.66
2011/08/03,28.608
2011/08/04,28.677
2011/08/05,28.683
2011/08/06,28.867
2011/08/07,29.028
2011/08/08,29.273
2011/08/09,29.346
2011/08/10,29.342
2011/08/11,29.297
2011/08/12,29.267
2011/08/13,29.217
2011/08/14,29.138
2011/08/15,29.094
2011/08/16,29.05
2011/08/17,29.218
2011/08/18,29.319
2011/08/19,29.359
2011/08/20,29.331
2011/08/21,29.301
2011/08/22,29.283
2011/08/23,29.26
2011/08/24,29.284
2011/08/25,28.971
2011/08/26,28.762
2011/08/27,28.862
2011/08/28,28.991
2011/08/29,29.022
2011/08/30,28.982
2011/08/31,28.953
2011/09/01,28.959
2011/09/02,28.951
2011/09/03,28.916
2011/09/04,28.895
2011/09/05,28.872
2011/09/06,28.848
2011/09/07,29.048
2011/09/08,29.174
2011/09/09,29.28
2011/09/10,29.303
2011/09/11,29.809
2011/09/12,30.227
2011/09/13,30.435
2011/09/14,30.429
2011/09/15,30.378
2011/09/16,30.353
2011/09/17,30.33
2011/09/18,30.322
2011/09/19,30.284
2011/09/20,30.229
2011/09/21,30.438
2011/09/22,30.55
2011/09/23,30.564
2011/09/24,30.532
2011/09/25,30.474
2011/09/26,30.419
2011/09/27,30.374
2011/09/28,30.348
2011/09/29,30.325
2011/09/30,30.3
2011/10/01,30.276
2011/10/02,30.253
2011/10/03,30.226
2011/10/04,30.202
2011/10/05,30.175
2011/10/06,30.14
2011/10/07,30.168
2011/10/08,30.182
2011/10/09,30.179
2011/10/10,30.152
2011/10/11,30.128
2011/10/12,30.092
2011/10/13,30.083
2011/10/14,30.057
2011/10/15,30.033
2011/10/16,30.007
2011/10/17,29.941
2011/10/18,29.86
2011/10/19,29.818
2011/10/20,29.769
2011/10/21,29.779
2011/10/22,29.731
2011/10/23,29.705
2011/10/24,29.673
2011/10/25,29.649
2011/10/26,29.628
2011/10/27,29.603
2011/10/28,29.581
2011/10/29,29.715
2011/10/30,29.799
2011/10/31,29.817
2011/11/01,29.778
2011/11/02,29.741
2011/11/03,29.787
2011/11/04,29.806
2011/11/05,29.794
2011/11/06,29.756
2011/11/07,29.735
2011/11/08,29.652
2011/11/09,29.561
2011/11/10,29.506
2011/11/11,29.479
2011/11/12,29.466
2011/11/13,29.447
2011/11/14,29.419
2011/11/15,29.387
2011/11/16,29.395
2011/11/17,29.366
2011/11/18,29.266
2011/11/19,29.244
2011/11/20,29.185
2011/11/21,29.14
2011/11/22,29.087
2011/11/23,29.047
2011/11/24,29.031
2011/11/25,29.006
2011/11/26,28.977
2011/11/27,28.945
2011/11/28,29.167
2011/11/29,29.316
2011/11/30,29.301
2011/12/01,29.232
2011/12/02,29.161
2011/12/03,29.095
2011/12/04,29.035
2011/12/05,28.98
2011/12/06,28.883
2011/12/07,28.784
2011/12/08,27.742
2011/12/09,25.487
2011/12/10,24.055
2011/12/11,23.376
2011/12/12,23.195
2011/12/13,23.089
2011/12/14,23.043
2011/12/15,23.023
2011/12/16,23.002
2011/12/17,22.979
2011/12/18,22.956
2011/12/19,22.933
2011/12/20,23.114
2011/12/21,23.222
2011/12/22,23.253
2011/12/23,23.223
2011/12/24,23.2
2011/12/25,23.175
2011/12/26,23.157
2011/12/27,23.124
2011/12/28,23.094
2011/12/29,23.066
2011/12/30,23.045
2011/12/31,23.023
2012/01/01,23.007
2012/01/02,22.985
2012/01/03,22.968
2012/01/04,22.946
2012/01/05,22.958
2012/01/06,22.926
2012/01/07,22.888
2012/01/08,22.854
2012/01/09,23.033
2012/01/10,23.145
2012/01/11,23.188
2012/01/12,23.162
2012/01/13,23.174
2012/01/14,23.215
2012/01/15,23.23
2012/01/16,23.213
2012/01/17,23.197
2012/01/18,23.212
2012/01/19,23.365
2012/01/20,23.452
2012/01/21,23.5
2012/01/22,23.517
2012/01/23,23.507
2012/01/24,23.49
2012/01/25,23.514
2012/01/26,23.515
2012/01/27,23.51
2012/01/28,23.503
2012/01/29,23.533
2012/01/30,23.554
2012/01/31,23.574
2012/02/01,23.565
2012/02/02,23.578
2012/02/03,23.57
2012/02/04,23.607
2012/02/05,23.62
2012/02/06,23.614
2012/02/07,23.587
2012/02/08,23.565
2012/02/09,23.551
2012/02/10,23.541
2012/02/11,23.477
2012/02/12,23.428
2012/02/13,23.522
2012/02/14,23.871
2012/02/15,23.513
2012/02/16,23.096
2012/02/17,22.783
2012/02/18,22.672
2012/02/19,22.622
2012/02/20,22.584
2012/02/21,22.606
2012/02/22,22.607
2012/02/23,22.59
2012/02/24,22.554
2012/02/25,22.796
2012/02/26,22.959
2012/02/27,23.031
2012/02/28,23.077
2012/02/29,23.042
2012/03/01,23.03
2012/03/02,23.031
2012/03/03,22.97
2012/03/04,22.905
2012/03/05,22.856
2012/03/06,22.836
2012/03/07,22.842
2012/03/08,22.835
2012/03/09,22.82
2012/03/10,22.805
2012/03/11,22.801
2012/03/12,22.763
2012/03/13,22.716
2012/03/14,22.725
2012/03/15,22.792
2012/03/16,22.835
2012/03/17,22.834
2012/03/18,22.825
2012/03/19,22.815
2012/03/20,22.812
2012/03/21,22.793
2012/03/22,22.731
2012/03/23,22.726
2012/03/24,22.712
2012/03/25,22.916
2012/03/26,23.043
2012/03/27,23.079
2012/03/28,23.117
2012/03/29,23.137
2012/03/30,23.126
2012/03/31,23.09
2012/04/01,23.069
2012/04/02,23.115
2012/04/03,23.085
2012/04/04,23.183
2012/04/05,23.285
2012/04/06,23.517
2012/04/07,23.63
2012/04/08,23.674
2012/04/09,23.442
2012/04/10,23.281
2012/04/11,23.21
2012/04/12,23.226
2012/04/13,23.171
2012/04/14,23.124
2012/04/15,23.144
2012/04/16,23.321
2012/04/17,23.554
2012/04/18,23.681
2012/04/19,23.763
2012/04/20,23.894
2012/04/21,23.967
2012/04/22,24.051
2012/04/23,24.072
2012/04/24,24.076
2012/04/25,24.002
2012/04/26,24.006
2012/04/27,24.011
2012/04/28,24.013
2012/04/29,23.912
2012/04/30,23.834
2012/05/01,23.794
2012/05/02,23.77
2012/05/03,23.746
2012/05/04,23.7
2012/05/05,23.709
2012/05/06,24.015
2012/05/07,24.254
2012/05/08,24.348
2012/05/09,24.397
2012/05/10,24.458
2012/05/11,24.674
2012/05/12,24.748
2012/05/13,24.776
2012/05/14,24.751
2012/05/15,24.794
2012/05/16,24.895
2012/05/17,25.075
2012/05/18,25.185
2012/05/19,25.206
2012/05/20,25.206
2012/05/21,25.217
2012/05/22,25.35
2012/05/23,25.47
2012/05/24,25.567
2012/05/25,25.618
2012/05/26,25.638
2012/05/27,25.633
2012/05/28,25.623
2012/05/29,25.628
2012/05/30,25.657
2012/05/31,25.534
2012/06/01,25.181
2012/06/02,24.938
2012/06/03,24.858
2012/06/04,24.813
2012/06/05,24.765
2012/06/06,24.739
2012/06/07,24.724
2012/06/08,24.708
2012/06/09,24.887
2012/06/10,24.964
2012/06/11,24.929
2012/06/12,24.853
2012/06/13,24.949
2012/06/14,24.986
2012/06/15,24.953
2012/06/16,24.932
2012/06/17,24.867
2012/06/18,24.872
2012/06/19,24.884
2012/06/20,24.89
2012/06/21,24.903
2012/06/22,24.896
2012/06/23,24.875
2012/06/24,24.921
2012/06/25,24.856
2012/06/26,24.759
2012/06/27,24.758
2012/06/28,24.892
2012/06/29,24.94
2012/06/30,24.95
2012/07/01,24.966
2012/07/02,24.903
2012/07/03,24.874
2012/07/04,24.937
2012/07/05,24.983
2012/07/06,25.006
2012/07/07,24.997
2012/07/08,24.993
2012/07/09,24.961
2012/07/10,24.929
2012/07/11,24.94
2012/07/12,25.156
2012/07/13,25.234
2012/07/14,25.23
2012/07/15,25.201
2012/07/16,25.108
2012/07/17,24.998
2012/07/18,24.928
2012/07/19,24.85
2012/07/20,24.808
2012/07/21,24.771
2012/07/22,24.742
2012/07/23,24.73
2012/07/24,24.676
2012/07/25,24.683
2012/07/26,24.73
2012/07/27,24.758
2012/07/28,24.755
2012/07/29,24.78
2012/07/30,24.781
2012/07/31,24.753
2012/08/01,24.768
2012/08/02,24.716
2012/08/03,24.677
2012/08/04,24.652
2012/08/05,24.634
2012/08/06,24.642
2012/08/07,24.648
2012/08/08,24.623
2012/08/09,24.534
2012/08/10,24.486
2012/08/11,24.424
2012/08/12,24.389
2012/08/13,24.303
2012/08/14,24.297
2012/08/15,24.316
2012/08/16,24.356
2012/08/17,24.341
2012/08/18,24.311
2012/08/19,24.052
2012/08/20,23.68
2012/08/21,23.367
2012/08/22,23.105
2012/08/23,22.962
2012/08/24,22.799
2012/08/25,22.664
2012/08/26,22.604
2012/08/27,22.489
2012/08/28,22.395
2012/08/29,22.265
2012/08/30,22.042
2012/08/31,21.892
2012/09/01,21.743
2012/09/02,21.617
2012/09/03,21.549
2012/09/04,21.493
2012/09/05,21.35
2012/09/06,21.185
2012/09/07,21.026
2012/09/08,20.913
2012/09/09,20.843
2012/09/10,20.757
2012/09/11,20.577
2012/09/12,20.38
2012/09/13,20.183
2012/09/14,19.995
2012/09/15,19.835
2012/09/16,19.68
2012/09/17,19.541
2012/09/18,19.444
2012/09/19,19.25
2012/09/20,19.11
2012/09/21,19.208
2012/09/22,19.241
2012/09/23,19.193
2012/09/24,19.127
2012/09/25,19.072
2012/09/26,19.04
2012/09/27,19.022
2012/09/28,19.01
2012/09/29,19.015
2012/09/30,19.008
2012/10/01,18.995
2012/10/02,19.002
2012/10/03,19.002
2012/10/04,19.025
2012/10/05,19.051
2012/10/06,19.051
2012/10/07,19.036
2012/10/08,18.95
2012/10/09,18.908
2012/10/10,18.938
2012/10/11,18.984
2012/10/12,18.986
2012/10/13,18.959
2012/10/14,18.943
2012/10/15,18.94
2012/10/16,19.007
2012/10/17,19.044
2012/10/18,19.046
2012/10/19,19.042
2012/10/20,19.044
2012/10/21,19.178
2012/10/22,19.414
2012/10/23,19.521
2012/10/24,19.55
2012/10/25,19.506
2012/10/26,19.502
2012/10/27,19.488
2012/10/28,19.463
2012/10/29,19.43
2012/10/30,19.588
2012/10/31,19.627
2012/11/01,19.642
2012/11/02,19.577
2012/11/03,19.582
2012/11/04,19.597
2012/11/05,19.592
2012/11/06,19.599
2012/11/07,19.562
2012/11/08,19.521
2012/11/09,19.494
2012/11/10,19.483
2012/11/11,19.5
2012/11/12,19.484
2012/11/13,19.464
2012/11/14,19.444
2012/11/15,19.461
2012/11/16,19.511
2012/11/17,19.609
2012/11/18,19.663
2012/11/19,19.698
2012/11/20,19.722
2012/11/21,19.805
2012/11/22,19.876
2012/11/23,19.905
2012/11/24,19.869
2012/11/25,19.839
2012/11/26,19.677
2012/11/27,19.77
2012/11/28,19.896
2012/11/29,19.989
2012/11/30,20.026
2012/12/01,20.045
2012/12/02,20.05
2012/12/03,20.086
2012/12/04,20.059
2012/12/05,20.017
2012/12/06,19.981
2012/12/07,19.973
2012/12/08,19.974
2012/12/09,19.931
2012/12/10,19.909
2012/12/11,19.881
2012/12/12,19.856
2012/12/13,19.748
2012/12/14,19.642
2012/12/15,19.589
2012/12/16,19.558
2012/12/17,19.563
2012/12/18,19.505
2012/12/19,19.517
2012/12/20,19.507
2012/12/21,19.459
2012/12/22,19.417
2012/12/23,19.401
2012/12/24,19.377
2012/12/25,19.356
2012/12/26,19.379
2012/12/27,19.405
2012/12/28,19.435
2012/12/29,19.466
2012/12/30,19.505
2012/12/31,19.514
2013/01/01,19.527
2013/01/02,19.562
2013/01/03,19.599
2013/01/04,19.577
2013/01/05,19.555
2013/01/06,19.573
2013/01/07,19.604
2013/01/08,19.507
2013/01/09,19.428
2013/01/10,19.369
2013/01/11,19.372
2013/01/12,19.374
2013/01/13,19.331
2013/01/14,19.275
2013/01/15,19.236
2013/01/16,19.222
2013/01/17,19.205
2013/01/18,19.199
2013/01/19,19.199
2013/01/20,19.209
2013/01/21,19.196
2013/01/22,19.205
2013/01/23,19.236
2013/01/24,19.205
2013/01/25,19.2
2013/01/26,19.271
2013/01/27,19.338
2013/01/28,19.369
2013/01/29,19.387
2013/01/30,19.44
2013/01/31,19.455
2013/02/01,19.464
2013/02/02,19.435
2013/02/03,19.417
2013/02/04,19.398
2013/02/05,19.4
2013/02/06,19.389
2013/02/07,19.392
2013/02/08,19.382
2013/02/09,19.355
2013/02/10,19.343
2013/02/11,19.348
2013/02/12,19.391
2013/02/13,19.42
2013/02/14,19.426
2013/02/15,19.404
2013/02/16,19.389
2013/02/17,19.287
2013/02/18,19.221
2013/02/19,19.195
2013/02/20,19.272
2013/02/21,19.323
2013/02/22,19.377
2013/02/23,19.373
2013/02/24,19.311
2013/02/25,19.251
2013/02/26,19.238
2013/02/27,19.237
2013/02/28,19.243
2013/03/01,19.238
2013/03/02,19.253
2013/03/03,19.302
2013/03/04,19.358
2013/03/05,19.355
2013/03/06,19.371
2013/03/07,19.38
2013/03/08,19.447
2013/03/09,19.491
2013/03/10,19.463
2013/03/11,19.445
2013/03/12,19.446
2013/03/13,19.467
2013/03/14,19.482
2013/03/15,19.448
2013/03/16,19.421
2013/03/17,19.4
2013/03/18,19.376
2013/03/19,19.355
2013/03/20,19.379
2013/03/21,19.385
2013/03/22,19.376
2013/03/23,19.356
2013/03/24,19.366
2013/03/25,19.407
2013/03/26,19.508
2013/03/27,19.606
2013/03/28,19.676
2013/03/29,19.778
2013/03/30,19.883
2013/03/31,19.885
2013/04/01,19.922
2013/04/02,19.974
2013/04/03,19.995
2013/04/04,19.995
2013/04/05,19.911
2013/04/06,19.859
2013/04/07,19.8
2013/04/08,19.739
2013/04/09,19.714
2013/04/10,19.734
2013/04/11,19.968
2013/04/12,20.091
2013/04/13,20.146
2013/04/14,20.143
2013/04/15,20.265
2013/04/16,20.412
2013/04/17,20.431
2013/04/18,20.429
2013/04/19,20.419
2013/04/20,20.486
2013/04/21,20.513
2013/04/22,20.524
2013/04/23,20.519
2013/04/24,20.415
2013/04/25,20.381
2013/04/26,20.389
2013/04/27,20.287
2013/04/28,20.217
2013/04/29,20.117
2013/04/30,20.093
2013/05/01,20.117
2013/05/02,20.174
2013/05/03,20.212
2013/05/04,20.214
2013/05/05,20.193
2013/05/06,20.14
2013/05/07,20.11
2013/05/08,20.112
2013/05/09,20.127
2013/05/10,20.098
2013/05/11,20.058
2013/05/12,20.025
2013/05/13,20.008
2013/05/14,20.013
2013/05/15,20.03
2013/05/16,20.09
2013/05/17,20.11
2013/05/18,20.117
2013/05/19,20.105
2013/05/20,20.106
2013/05/21,20.095
2013/05/22,20.112
2013/05/23,20.114
2013/05/24,20.131
2013/05/25,20.017
2013/05/26,19.945
2013/05/27,19.941
2013/05/28,19.965
2013/05/29,19.952
2013/05/30,19.945
2013/05/31,19.909
2013/06/01,19.891
2013/06/02,19.882
2013/06/03,19.84
2013/06/04,19.805
2013/06/05,19.829
2013/06/06,19.829
2013/06/07,19.825
2013/06/08,19.834
2013/06/09,19.877
2013/06/10,19.901
2013/06/11,19.896
2013/06/12,19.933
2013/06/13,19.958
2013/06/14,19.985
2013/06/15,19.996
2013/06/16,20.017
2013/06/17,20.033
2013/06/18,20.041
2013/06/19,20.06
2013/06/20,20.068
2013/06/21,20.078
2013/06/22,20.063
2013/06/23,20.07
2013/06/24,20.076
2013/06/25,20.055
2013/06/26,20.05
2013/06/27,20.064
2013/06/28,20.088
2013/06/29,20.12
2013/06/30,20.139
2013/07/01,20.179
2013/07/02,20.22
2013/07/03,20.25
2013/07/04,20.303
2013/07/05,20.374
2013/07/06,20.473
2013/07/07,20.52
2013/07/08,20.565
2013/07/09,20.586
2013/07/10,20.586
2013/07/11,20.588
2013/07/12,20.547
2013/07/13,20.476
2013/07/14,20.403
2013/07/15,20.35
2013/07/16,20.309
2013/07/17,20.323
2013/07/18,20.496
2013/07/19,20.555
2013/07/20,20.553
2013/07/21,20.528
2013/07/22,20.532
2013/07/23,20.507
2013/07/24,20.501
2013/07/25,20.5
2013/07/26,20.49
2013/07/27,20.49
2013/07/28,20.494
2013/07/29,20.546
2013/07/30,20.593
2013/07/31,20.679
2013/08/01,20.684
2013/08/02,20.683
2013/08/03,20.634
2013/08/04,20.606
2013/08/05,20.56
2013/08/06,20.553
2013/08/07,20.571
2013/08/08,20.601
2013/08/09,20.597
2013/08/10,20.556
2013/08/11,20.587
2013/08/12,20.733
2013/08/13,20.872
2013/08/14,20.902
2013/08/15,20.848
2013/08/16,20.767
2013/08/17,20.651
2013/08/18,20.586
2013/08/19,20.566
2013/08/20,20.502
2013/08/21,20.433
2013/08/22,20.396
2013/08/23,20.316
2013/08/24,20.264
2013/08/25,20.245
2013/08/26,20.231
2013/08/27,20.196
2013/08/28,20.185
2013/08/29,20.105
2013/08/30,20.054
2013/08/31,20.014
2013/09/01,19.974
2013/09/02,19.932
2013/09/03,19.904
2013/09/04,19.926
2013/09/05,19.885
2013/09/06,19.853
2013/09/07,19.818
2013/09/08,19.81
2013/09/09,19.73
2013/09/10,19.685
2013/09/11,19.639
2013/09/12,19.607
2013/09/13,19.571
2013/09/14,19.548
2013/09/15,19.527
2013/09/16,19.486
2013/09/17,19.461
2013/09/18,19.436
2013/09/19,19.493
2013/09/20,19.532
2013/09/21,19.551
2013/09/22,19.467
2013/09/23,19.43
2013/09/24,19.395
2013/09/25,19.371
2013/09/26,19.37
2013/09/27,19.394
2013/09/28,19.407
2013/09/29,19.433
2013/09/30,19.446
2013/10/01,19.47
2013/10/02,19.575
2013/10/03,19.741
2013/10/04,19.827
2013/10/05,19.86
2013/10/06,19.844
2013/10/07,19.829
2013/10/08,19.82
2013/10/09,19.795
2013/10/10,19.776
2013/10/11,19.816
2013/10/12,19.856
2013/10/13,19.884
2013/10/14,19.871
2013/10/15,19.853
2013/10/16,19.816
2013/10/17,19.789
2013/10/18,19.823
2013/10/19,19.868
2013/10/20,19.886
2013/10/21,19.831
2013/10/22,19.752
2013/10/23,19.705
2013/10/24,19.668
2013/10/25,20.176
2013/10/26,20.543
2013/10/27,20.735
2013/10/28,20.731
2013/10/29,20.723
2013/10/30,20.736
2013/10/31,20.757
2013/11/01,20.786
2013/11/02,20.791
2013/11/03,20.814
2013/11/04,21.064
2013/11/05,21.266
2013/11/06,21.394
2013/11/07,21.434
2013/11/08,21.449
2013/11/09,21.448
2013/11/10,21.455
2013/11/11,21.444
2013/11/12,21.427
2013/11/13,21.384
2013/11/14,21.366
2013/11/15,21.342
2013/11/16,21.344
2013/11/17,21.358
2013/11/18,21.37
2013/11/19,21.402
2013/11/20,21.415
2013/11/21,21.385
2013/11/22,21.726
2013/11/23,21.801
2013/11/24,21.812
2013/11/25,21.729
2013/11/26,21.676
2013/11/27,21.605
2013/11/28,21.604
2013/11/29,21.533
2013/11/30,21.447
2013/12/01,21.402
2013/12/02,21.373
2013/12/03,21.369
2013/12/04,21.362
2013/12/05,21.334
2013/12/06,21.379
2013/12/07,21.418
2013/12/08,21.422
2013/12/09,21.419
2013/12/10,21.531
2013/12/11,21.697
2013/12/12,21.813
2013/12/13,21.888
2013/12/14,21.879
2013/12/15,21.857
2013/12/16,21.835
2013/12/17,21.829
2013/12/18,21.832
2013/12/19,21.829
2013/12/20,21.818
2013/12/21,21.77
2013/12/22,21.72
2013/12/23,21.683
2013/12/24,21.689
2013/12/25,21.508
2013/12/26,21.385
2013/12/27,21.312
2013/12/28,21.306
2013/12/29,21.293
2013/12/30,21.312
2013/12/31,21.309
2014/01/01,21.187
2014/01/02,21.108
2014/01/03,21.08
2014/01/04,21.117
2014/01/05,21.111
2014/01/06,21.124
2014/01/07,21.131
