Date,confirmationtime3roc
2012/01/10,30.496
2012/01/11,6.536
2012/01/12,5.806
2012/01/13,0.714
2012/01/14,2
2012/01/15,11.511
2012/01/16,-20
2012/01/17,-4.459
2012/01/18,8.594
2012/01/19,16.667
2012/01/20,8.276
2012/01/21,-21.951
2012/01/22,10.294
2012/01/23,-14.706
2012/01/24,17.986
2012/01/25,-8.108
2012/01/26,23.188
2012/01/27,-1.418
2012/01/28,2.069
2012/01/29,-17.365
2012/01/30,-18.023
2012/01/31,-3.333
2012/02/01,18.44
2012/02/02,8.176
2012/02/03,-5.063
2012/02/04,-10.191
2012/02/05,11.972
2012/02/06,8.219
2012/02/07,14.599
2012/02/08,-2.069
2012/02/09,0.69
2012/02/10,-0.725
2012/02/11,-3.333
2012/02/12,-8.228
2012/02/13,0.73
2012/02/14,8.696
2012/02/15,17.91
2012/02/16,-0.725
2012/02/17,-9.211
2012/02/18,-21.637
2012/02/19,-12.658
2012/02/20,8.571
2012/02/21,32.558
2012/02/22,-0.629
2012/02/23,-15.663
2012/02/24,-13.423
2012/02/25,-3.636
2012/02/26,10.667
2012/02/27,-3.247
2012/02/28,3.125
2012/02/29,-16.201
2012/03/01,1.987
2012/03/02,19.403
2012/03/03,58.407
2012/03/04,10.219
2012/03/05,-7.586
2012/03/06,-17.518
2012/03/07,-11.039
2012/03/08,-7.051
2012/03/09,-18.452
2012/03/10,-6.667
2012/03/11,16.418
2012/03/12,1.205
2012/03/13,3.125
2012/03/14,-2.19
2012/03/15,37.19
2012/03/16,4.575
2012/03/17,-19.412
2012/03/18,-24.375
2012/03/19,6.993
2012/03/20,6.25
2012/03/21,1.266
2012/03/22,-9.494
2012/03/23,26.984
2012/03/24,-14.13
2012/03/25,0.637
2012/03/26,-16.556
2012/03/27,17.949
2012/03/28,4.667
2012/03/29,7.092
2012/03/30,1.299
2012/03/31,-11.765
2012/04/01,-0.704
2012/04/02,32.759
2012/04/03,27.82
2012/04/04,3.65
2012/04/05,-0.855
2012/04/06,-2.206
2012/04/07,6.202
2012/04/08,-22
2012/04/09,-6.849
2012/04/10,-12.245
2012/04/11,6.383
2012/04/12,14.961
2012/04/13,19.512
2012/04/14,1.439
2012/04/15,18.692
2012/04/16,-18
2012/04/17,2.963
2012/04/18,-17.692
2012/04/19,-4.459
2012/04/20,-12.338
2012/04/21,-15.584
2012/04/22,12.143
2012/04/23,14.074
2012/04/24,11.594
2012/04/25,10.236
2012/04/26,-12.903
2012/04/27,2.222
2012/04/28,-16.447
2012/04/29,-13.408
2012/04/30,-24.581
2012/05/01,-10.588
2012/05/02,19.333
2012/05/03,14.013
2012/05/04,5.59
2012/05/05,-10.18
2012/05/06,-4.268
2012/05/07,-5.294
2012/05/08,-5.114
2012/05/09,-1.205
2012/05/10,31.783
2012/05/11,23.077
2012/05/12,29.687
2012/05/13,-7.857
2012/05/14,2.878
2012/05/15,-1.538
2012/05/16,15.702
2012/05/17,19.828
2012/05/18,-10.345
2012/05/19,-18.792
2012/05/20,-15.942
2012/05/21,15.079
2012/05/22,29.565
2012/05/23,6.154
2012/05/24,0.8
2012/05/25,-4.959
2012/05/26,-8.451
2012/05/27,-21.384
2012/05/28,-14.789
2012/05/29,12.698
2012/05/30,21.374
2012/05/31,2.899
2012/06/01,-17.105
2012/06/02,-18.125
2012/06/03,-9.804
2012/06/04,-1.935
2012/06/05,8.844
2012/06/06,0
2012/06/07,11.511
2012/06/08,4.255
2012/06/09,-10.526
2012/06/10,-16.265
2012/06/11,0.714
2012/06/12,9.615
2012/06/13,10.667
2012/06/14,-10.256
2012/06/15,-1.887
2012/06/16,-3.846
2012/06/17,-4.878
2012/06/18,-9.143
2012/06/19,6.122
2012/06/20,13.103
2012/06/21,28.676
2012/06/22,6.522
2012/06/23,-11.585
2012/06/24,3.817
2012/06/25,-10.39
2012/06/26,10.067
2012/06/27,-19.632
2012/06/28,12.409
2012/06/29,2.055
2012/06/30,23.485
2012/07/01,-3.521
2012/07/02,-3.947
2012/07/03,-17.5
2012/07/04,-5.333
2012/07/05,5.556
2012/07/06,3.226
2012/07/07,-9.639
2012/07/08,-5.882
2012/07/09,-4.908
2012/07/10,10.667
2012/07/11,14.179
2012/07/12,8.667
2012/07/13,-7.975
2012/07/14,-16.77
2012/07/15,7.143
2012/07/16,8.667
2012/07/17,-6.395
2012/07/18,-9.677
2012/07/19,11.111
2012/07/20,16.216
2012/07/21,9.929
2012/07/22,-12.903
2012/07/23,4.965
2012/07/24,-12.422
2012/07/25,-3.125
2012/07/26,-16.568
2012/07/27,-9.551
2012/07/28,4.575
2012/07/29,1.807
2012/07/30,1.136
2012/07/31,17.692
2012/08/01,23.881
2012/08/02,6.667
2012/08/03,-19.753
2012/08/04,-14.103
2012/08/05,18.705
2012/08/06,15.714
2012/08/07,-4.878
2012/08/08,-16.265
2012/08/09,-17.647
2012/08/10,5.128
2012/08/11,-1.19
2012/08/12,6.918
2012/08/13,-2.5
2012/08/14,7.006
2012/08/15,-4.79
2012/08/16,3.896
2012/08/17,13.768
2012/08/18,10.596
2012/08/19,-15.385
2012/08/20,-20.69
2012/08/21,-12.717
2012/08/22,16.667
2012/08/23,5.455
2012/08/24,16.892
2012/08/25,13.043
2012/08/26,-7.821
2012/08/27,2.069
2012/08/28,-8.609
2012/08/29,6.548
2012/08/30,-5.844
2012/08/31,7.857
2012/09/01,4.348
2012/09/02,-6.098
2012/09/03,-10.828
2012/09/04,5.229
2012/09/05,-8.889
2012/09/06,-8.187
2012/09/07,-8.929
2012/09/08,24.138
2012/09/09,7.547
2012/09/10,12
2012/09/11,0
2012/09/12,2.581
2012/09/13,15.385
2012/09/14,-10.494
2012/09/15,7.639
2012/09/16,-19.255
2012/09/17,-3.571
2012/09/18,-13.772
2012/09/19,14.184
2012/09/20,10.526
2012/09/21,-1.183
2012/09/22,-10.191
2012/09/23,-3.797
2012/09/24,10.458
2012/09/25,12.95
2012/09/26,12.857
2012/09/27,-4.969
2012/09/28,-12.025
2012/09/29,-16.667
2012/09/30,1.258
2012/10/01,20.611
2012/10/02,15.068
2012/10/03,19.549
2012/10/04,0
2012/10/05,7.353
2012/10/06,-14.194
2012/10/07,4.8
2012/10/08,-23.596
2012/10/09,9.155
2012/10/10,-16.107
2012/10/11,28.986
2012/10/12,-4.698
2012/10/13,0.676
2012/10/14,8.661
2012/10/15,-11.834
2012/10/16,-4.516
2012/10/17,-10.563
2012/10/18,7.643
2012/10/19,14.815
2012/10/20,-10.127
2012/10/21,-2.484
2012/10/22,-14.013
2012/10/23,21.538
2012/10/24,-0.617
2012/10/25,9.79
2012/10/26,-21.212
2012/10/27,-7.429
2012/10/28,-13.855
2012/10/29,4.43
2012/10/30,22.378
2012/10/31,15.278
2012/11/01,15.328
2012/11/02,0
2012/11/03,-1.37
2012/11/04,-12.739
2012/11/05,-10.625
2012/11/06,8.148
2012/11/07,0
2012/11/08,3.896
2012/11/09,-11.184
2012/11/10,9.028
2012/11/11,4.762
2012/11/12,15.152
2012/11/13,2.857
2012/11/14,2.797
2012/11/15,-2.941
2012/11/16,-3.448
2012/11/17,2.143
2012/11/18,-6.849
2012/11/19,-0.685
2012/11/20,-4.762
2012/11/21,-3.947
2012/11/22,1.389
2012/11/23,-9.816
2012/11/24,0.662
2012/11/25,-1.37
2012/11/26,3.822
2012/11/27,2.027
2012/11/28,-15.116
2012/11/29,-5.422
2012/11/30,18.4
2012/12/01,2.994
2012/12/02,16.084
2012/12/03,-14.966
2012/12/04,49.107
2012/12/05,17.213
2012/12/06,7.299
2012/12/07,-13.178
2012/12/08,-11.594
2012/12/09,8.73
2012/12/10,-9.79
2012/12/11,-4.167
2012/12/12,-3.077
2012/12/13,9.16
2012/12/14,35.849
2012/12/15,12.069
2012/12/16,18.018
2012/12/17,-20.896
2012/12/18,-7.2
2012/12/19,-21.831
2012/12/20,26.415
2012/12/21,-0.794
2012/12/22,-7.19
2012/12/23,-13.115
2012/12/24,-4.545
2012/12/25,23.387
2012/12/26,-20.779
2012/12/27,-15.385
2012/12/28,-26.627
2012/12/29,6.944
2012/12/30,-6.024
2012/12/31,6.962
2013/01/01,-11.111
2013/01/02,8.497
2013/01/03,-2.469
2013/01/04,5.882
2013/01/05,8.511
2013/01/06,11.724
2013/01/07,-8.929
2013/01/08,6.015
2013/01/09,11.538
2013/01/10,14.286
2013/01/11,13.675
2013/01/12,6.557
2013/01/13,10.526
2013/01/14,-25.478
2013/01/15,0.826
2013/01/16,1.527
2013/01/17,41.441
2013/01/18,0
2013/01/19,-14.935
2013/01/20,-14.615
2013/01/21,-8.333
2013/01/22,6.944
2013/01/23,3.175
2013/01/24,-15.385
2013/01/25,5.109
2013/01/26,-19.231
2013/01/27,3.311
2013/01/28,-6.803
2013/01/29,-1.266
2013/01/30,-1.307
2013/01/31,-23.834
2013/02/01,7.483
2013/02/02,0
2013/02/03,3.763
2013/02/04,-10.366
2013/02/05,-8.383
2013/02/06,27.397
2013/02/07,6.494
2013/02/08,10.596
2013/02/09,2.098
2013/02/10,-4.348
2013/02/11,-5.031
2013/02/12,2.878
2013/02/13,-5.848
2013/02/14,5.298
2013/02/15,-22.346
2013/02/16,-9.524
2013/02/17,-19.681
2013/02/18,11.18
2013/02/19,18.868
2013/02/20,-2.591
2013/02/21,-8.523
2013/02/22,-6.471
2013/02/23,17.683
2013/02/24,12.821
2013/02/25,-16.667
2013/02/26,-1.205
2013/02/27,-19.171
2013/02/28,21.429
2013/03/01,9.211
2013/03/02,33.103
2013/03/03,4.348
2013/03/04,-15.084
2013/03/05,4.317
2013/03/06,3.871
2013/03/07,11.875
2013/03/08,-13.125
2013/03/09,-8.284
2013/03/10,-12.568
2013/03/11,-2.439
2013/03/12,25.185
2013/03/13,16.561
2013/03/14,-8.38
2013/03/15,-21.512
2013/03/16,-10.286
2013/03/17,-14.354
2013/03/18,-9.474
2013/03/19,2.941
2013/03/20,-0.948
2013/03/21,-12.844
2013/03/22,-25.764
2013/03/23,-2.765
2013/03/24,15.344
2013/03/25,59.028
2013/03/26,43.709
2013/03/27,44.275
2013/03/28,-21.311
2013/03/29,-13.218
2013/03/30,-24.277
2013/03/31,8.284
2013/04/01,-12.121
2013/04/02,-4.42
2013/04/03,-3.429
2013/04/04,28.571
2013/04/05,14.557
2013/04/06,7.362
2013/04/07,-6.098
2013/04/08,1.935
2013/04/09,-7.386
2013/04/10,-14.136
2013/04/11,-3.125
2013/04/12,1.734
2013/04/13,14.371
2013/04/14,4.575
2013/04/15,5.488
2013/04/16,-5.65
2013/04/17,-10.526
2013/04/18,11.565
2013/04/19,29.197
2013/04/20,11.039
2013/04/21,-16.477
2013/04/22,-10.458
2013/04/23,-8.333
2013/04/24,8.642
2013/04/25,-11.047
2013/04/26,-1.754
2013/04/27,10.204
2013/04/28,-2.825
2013/04/29,-1.724
2013/04/30,-1.342
2013/05/01,17.219
2013/05/02,29.851
2013/05/03,8.759
2013/05/04,-5.031
2013/05/05,-18.788
2013/05/06,-17.47
2013/05/07,-5.357
2013/05/08,0
2013/05/09,1.22
2013/05/10,-2.326
2013/05/11,-9.341
2013/05/12,-2.381
2013/05/13,-1.149
2013/05/14,18.182
2013/05/15,19.149
2013/05/16,17.568
2013/05/17,-4.348
2013/05/18,-5.369
2013/05/19,-5.128
2013/05/20,24.806
2013/05/21,-1.325
2013/05/22,0
2013/05/23,-25.862
2013/05/24,-10.651
2013/05/25,-5.455
2013/05/26,6.748
2013/05/27,-3.977
2013/05/28,4.43
2013/05/29,-2.976
2013/05/30,-1.676
2013/05/31,-9.714
2013/06/01,-21.127
2013/06/02,-10.05
2013/06/03,-17.84
2013/06/04,0
2013/06/05,8.152
2013/06/06,17.68
2013/06/07,32.298
2013/06/08,1.657
2013/06/09,13.836
2013/06/10,-7.471
2013/06/11,0.556
2013/06/12,-21.675
2013/06/13,-6.452
2013/06/14,0
2013/06/15,17.341
2013/06/16,0.541
2013/06/17,24.138
2013/06/18,23.571
2013/06/19,36.029
2013/06/20,-5.844
2013/06/21,-16.667
2013/06/22,-22.727
2013/06/23,-6.667
2013/06/24,12
2013/06/25,12.102
2013/06/26,-5.172
2013/06/27,-10.18
2013/06/28,-7.101
2013/06/29,2.959
2013/06/30,9.15
2013/07/01,7.643
2013/07/02,10.458
2013/07/03,-16.848
2013/07/04,-4.848
2013/07/05,-17.742
2013/07/06,-1.604
2013/07/07,-11.29
2013/07/08,-3.125
2013/07/09,1.081
2013/07/10,-4.615
2013/07/11,10.345
2013/07/12,20.13
2013/07/13,24.204
2013/07/14,1.163
2013/07/15,-6.098
2013/07/16,-4.268
2013/07/17,-6.522
2013/07/18,1.863
2013/07/19,-4.094
2013/07/20,-1.075
2013/07/21,-19.095
2013/07/22,3.636
2013/07/23,31.915
2013/07/24,25.157
2013/07/25,13.014
2013/07/26,-14.024
2013/07/27,-12.155
2013/07/28,-13.095
2013/07/29,-7.865
2013/07/30,-8.122
2013/07/31,-11.579
2013/08/01,0.565
2013/08/02,2.604
2013/08/03,11.765
2013/08/04,-1.117
2013/08/05,1.587
2013/08/06,-10.526
2013/08/07,-3.763
2013/08/08,-7.805
2013/08/09,-2.564
2013/08/10,-11.429
2013/08/11,-5.093
2013/08/12,-9.722
2013/08/13,14.754
2013/08/14,28.571
2013/08/15,27.059
2013/08/16,8.929
2013/08/17,-11.579
2013/08/18,-12.371
2013/08/19,-5.085
2013/08/20,0
2013/08/21,-1.02
2013/08/22,-18.056
2013/08/23,-3.061
2013/08/24,7.104
2013/08/25,43.046
2013/08/26,18.072
2013/08/27,8.284
2013/08/28,-15.169
2013/08/29,-12.169
2013/08/30,-17.561
2013/08/31,-20.179
2013/09/01,-14.48
2013/09/02,-4.651
2013/09/03,14.948
2013/09/04,35.583
2013/09/05,20.112
2013/09/06,4.865
2013/09/07,12.414
2013/09/08,14.013
2013/09/09,-8.867
2013/09/10,-24.084
2013/09/11,-21.5
2013/09/12,-4.695
2013/09/13,-6.373
2013/09/14,-8.257
2013/09/15,17.68
2013/09/16,32.468
2013/09/17,21.788
2013/09/18,9.697
2013/09/19,-18.947
2013/09/20,-10.5
2013/09/21,-12.698
2013/09/22,-6.404
2013/09/23,-4.762
2013/09/24,-10.849
2013/09/25,-1.456
2013/09/26,29.63
2013/09/27,19.101
2013/09/28,16.384
2013/09/29,-4.706
2013/09/30,9.202
2013/10/01,-5.348
2013/10/02,-10.995
2013/10/03,-18.09
2013/10/04,3.889
2013/10/05,-12.785
2013/10/06,7.568
2013/10/07,15.385
2013/10/08,36.025
2013/10/09,3.352
2013/10/10,-18.75
2013/10/11,-12.973
2013/10/12,-16.355
2013/10/13,-13.122
2013/10/14,-26
2013/10/15,-17.692
2013/10/16,5.238
2013/10/17,49.701
2013/10/18,35.417
2013/10/19,-5.83
2013/10/20,-16.08
2013/10/21,-9.005
2013/10/22,-8.98
2013/10/23,-9.955
2013/10/24,-1.86
2013/10/25,4.255
2013/10/26,21.429
2013/10/27,20.112
2013/10/28,34.286
2013/10/29,13.75
2013/10/30,-8.205
2013/10/31,-17.062
2013/11/01,-23.077
2013/11/02,-3.465
2013/11/03,9.896
2013/11/04,6.667
2013/11/05,16.092
2013/11/06,17.791
2013/11/07,35.417
2013/11/08,29.851
2013/11/09,10.135
2013/11/10,-15.789
2013/11/11,-28.342
2013/11/12,-26.368
2013/11/13,1.786
2013/11/14,2.186
2013/11/15,21.084
2013/11/16,-13.402
2013/11/17,-1.613
