Date,sentbyaddress7wma
2015/04/07,164536
2015/04/08,167202
2015/04/09,168365
2015/04/10,171976
2015/04/11,173251
2015/04/12,167354
2015/04/13,169836
2015/04/14,169755
2015/04/15,165443
2015/04/16,162352
2015/04/17,159513
2015/04/18,158997
2015/04/19,155733
2015/04/20,157434
2015/04/21,160232
2015/04/22,165001
2015/04/23,168474
2015/04/24,169015
2015/04/25,170632
2015/04/26,168027
2015/04/27,169352
2015/04/28,169523
2015/04/29,171472
2015/04/30,171468
2015/05/01,166662
2015/05/02,167852
2015/05/03,161230
2015/05/04,161054
2015/05/05,164907
2015/05/06,169169
2015/05/07,172488
2015/05/08,180909
2015/05/09,173296
2015/05/10,167462
2015/05/11,169660
2015/05/12,172484
2015/05/13,171349
2015/05/14,169407
2015/05/15,168675
2015/05/16,168589
2015/05/17,162179
2015/05/18,160892
2015/05/19,163570
2015/05/20,166733
2015/05/21,166952
2015/05/22,167374
2015/05/23,161905
2015/05/24,161941
2015/05/25,163315
2015/05/26,166297
2015/05/27,168858
2015/05/28,171238
2015/05/29,175377
2015/05/30,182287
2015/05/31,181646
2015/06/01,189838
2015/06/02,196062
2015/06/03,199961
2015/06/04,199621
2015/06/05,196130
2015/06/06,189802
2015/06/07,178938
2015/06/08,171294
2015/06/09,174443
2015/06/10,183418
2015/06/11,187591
2015/06/12,191089
2015/06/13,189377
2015/06/14,188904
2015/06/15,196582
2015/06/16,195798
2015/06/17,202996
2015/06/18,202745
2015/06/19,201974
2015/06/20,195723
2015/06/21,187318
2015/06/22,182718
2015/06/23,187977
2015/06/24,186902
2015/06/25,178942
2015/06/26,185464
2015/06/27,188872
2015/06/28,184894
2015/06/29,187622
2015/06/30,196159
2015/07/01,200741
2015/07/02,208988
2015/07/03,210028
2015/07/04,203298
2015/07/05,202048
2015/07/06,212520
2015/07/07,219929
2015/07/08,227076
2015/07/09,228621
2015/07/10,229962
2015/07/11,227778
2015/07/12,221717
2015/07/13,213527
2015/07/14,205215
2015/07/15,197536
2015/07/16,189563
2015/07/17,179884
2015/07/18,170032
2015/07/19,166485
2015/07/20,171787
2015/07/21,180543
2015/07/22,187041
2015/07/23,186853
2015/07/24,187405
2015/07/25,180760
2015/07/26,177692
2015/07/27,178678
2015/07/28,181195
2015/07/29,191774
2015/07/30,193513
2015/07/31,198775
2015/08/01,200047
2015/08/02,193277
2015/08/03,191250
2015/08/04,194257
2015/08/05,198067
2015/08/06,199172
2015/08/07,195493
2015/08/08,190846
2015/08/09,181411
2015/08/10,181176
2015/08/11,180112
2015/08/12,182177
2015/08/13,183340
2015/08/14,184488
2015/08/15,181367
2015/08/16,176887
2015/08/17,179318
2015/08/18,184403
2015/08/19,187794
2015/08/20,188682
2015/08/21,192041
2015/08/22,195113
2015/08/23,190469
2015/08/24,192881
2015/08/25,193230
2015/08/26,192864
2015/08/27,192442
2015/08/28,193313
2015/08/29,189483
2015/08/30,185026
2015/08/31,186039
2015/09/01,189698
2015/09/02,194648
2015/09/03,197277
2015/09/04,192073
2015/09/05,194136
2015/09/06,189369
2015/09/07,190366
2015/09/08,192971
2015/09/09,193072
2015/09/10,191220
2015/09/11,193835
2015/09/12,188910
2015/09/13,188027
2015/09/14,191991
2015/09/15,198016
2015/09/16,200466
2015/09/17,204562
2015/09/18,206691
2015/09/19,201623
2015/09/20,197429
2015/09/21,198974
2015/09/22,203861
2015/09/23,203793
2015/09/24,203396
2015/09/25,204209
2015/09/26,200439
2015/09/27,196491
2015/09/28,198018
2015/09/29,204620
2015/09/30,207961
2015/10/01,208378
2015/10/02,210238
2015/10/03,202864
2015/10/04,195831
2015/10/05,191048
2015/10/06,190893
2015/10/07,193725
2015/10/08,200430
2015/10/09,194468
2015/10/10,197584
2015/10/11,190914
2015/10/12,190347
2015/10/13,190483
2015/10/14,195098
2015/10/15,210938
2015/10/16,218867
2015/10/17,226590
2015/10/18,224157
2015/10/19,227707
2015/10/20,233490
2015/10/21,236296
2015/10/22,237319
2015/10/23,237804
2015/10/24,240917
2015/10/25,238624
2015/10/26,233060
2015/10/27,234493
2015/10/28,235530
2015/10/29,237332
2015/10/30,242636
2015/10/31,246434
2015/11/01,248518
2015/11/02,253114
2015/11/03,267779
2015/11/04,287521
2015/11/05,292261
2015/11/06,294055
2015/11/07,285083
2015/11/08,269432
2015/11/09,264862
2015/11/10,258793
2015/11/11,254944
2015/11/12,254166
2015/11/13,252343
2015/11/14,254381
2015/11/15,254002
2015/11/16,254159
2015/11/17,251884
2015/11/18,254181
2015/11/19,253321
2015/11/20,252987
2015/11/21,253082
2015/11/22,247644
2015/11/23,243433
2015/11/24,248258
2015/11/25,248025
2015/11/26,252099
2015/11/27,252497
2015/11/28,261203
2015/11/29,247328
2015/11/30,264653
2015/12/01,272477
2015/12/02,281849
2015/12/03,275173
2015/12/04,272065
2015/12/05,284171
2015/12/06,286703
2015/12/07,289469
2015/12/08,298746
2015/12/09,311520
2015/12/10,322458
2015/12/11,322167
2015/12/12,330398
2015/12/13,324898
2015/12/14,327702
2015/12/15,330465
2015/12/16,329407
2015/12/17,325880
2015/12/18,322684
2015/12/19,328565
2015/12/20,323827
2015/12/21,326289
2015/12/22,326847
2015/12/23,322192
2015/12/24,316020
2015/12/25,298671
2015/12/26,291879
2015/12/27,275645
2015/12/28,270085
2015/12/29,268147
2015/12/30,267963
2015/12/31,259013
2016/01/01,244401
2016/01/02,246116
2016/01/03,244756
2016/01/04,251829
2016/01/05,261495
2016/01/06,263165
2016/01/07,273852
2016/01/08,278747
2016/01/09,287196
2016/01/10,284806
2016/01/11,287679
2016/01/12,292582
2016/01/13,292490
2016/01/14,292438
2016/01/15,290746
2016/01/16,300297
2016/01/17,314508
2016/01/18,319098
2016/01/19,312117
2016/01/20,324150
2016/01/21,331800
2016/01/22,333696
2016/01/23,331254
2016/01/24,329141
2016/01/25,334779
2016/01/26,344265
2016/01/27,348530
2016/01/28,352571
2016/01/29,354097
2016/01/30,346919
2016/01/31,332464
2016/02/01,332191
2016/02/02,345328
2016/02/03,335596
2016/02/04,330227
2016/02/05,332567
2016/02/06,331758
2016/02/07,330786
2016/02/08,328638
2016/02/09,333065
2016/02/10,337811
2016/02/11,337279
2016/02/12,333279
2016/02/13,324972
2016/02/14,319771
2016/02/15,323123
2016/02/16,320844
2016/02/17,330787
2016/02/18,333322
2016/02/19,336168
2016/02/20,338067
2016/02/21,336295
2016/02/22,345353
2016/02/23,354034
2016/02/24,349503
2016/02/25,349475
2016/02/26,343897
2016/02/27,332606
2016/02/28,330595
2016/02/29,343381
2016/03/01,358331
2016/03/02,371479
2016/03/03,366613
2016/03/04,353097
2016/03/05,346618
2016/03/06,320090
2016/03/07,299397
2016/03/08,291356
2016/03/09,282367
2016/03/10,278472
2016/03/11,275219
2016/03/12,265839
2016/03/13,260046
2016/03/14,264276
2016/03/15,269410
2016/03/16,278848
2016/03/17,287181
2016/03/18,291428
2016/03/19,287288
2016/03/20,283839
2016/03/21,282202
2016/03/22,285032
2016/03/23,281279
2016/03/24,279286
2016/03/25,273797
2016/03/26,265197
2016/03/27,258392
2016/03/28,261309
2016/03/29,267026
2016/03/30,271851
2016/03/31,274872
2016/04/01,282632
2016/04/02,281692
2016/04/03,279852
2016/04/04,284591
2016/04/05,287352
2016/04/06,291792
2016/04/07,292760
2016/04/08,291711
2016/04/09,286805
2016/04/10,281652
2016/04/11,283534
2016/04/12,291292
2016/04/13,295302
2016/04/14,298989
2016/04/15,297387
2016/04/16,289208
2016/04/17,287148
2016/04/18,288547
2016/04/19,292269
2016/04/20,293642
2016/04/21,296528
2016/04/22,295841
2016/04/23,289647
2016/04/24,283906
2016/04/25,287471
2016/04/26,299189
2016/04/27,303250
2016/04/28,303295
2016/04/29,309743
2016/04/30,305555
2016/05/01,294126
2016/05/02,290088
2016/05/03,287216
2016/05/04,286024
2016/05/05,284947
2016/05/06,284916
2016/05/07,278213
2016/05/08,272261
2016/05/09,277372
2016/05/10,283630
2016/05/11,286544
2016/05/12,287422
2016/05/13,289326
2016/05/14,286010
2016/05/15,279033
2016/05/16,284258
2016/05/17,286857
2016/05/18,291156
2016/05/19,290881
2016/05/20,287616
2016/05/21,281508
2016/05/22,273564
2016/05/23,277980
2016/05/24,285644
2016/05/25,292765
2016/05/26,294265
2016/05/27,299317
2016/05/28,296908
2016/05/29,286526
2016/05/30,287304
2016/05/31,287007
2016/06/01,291121
2016/06/02,292883
2016/06/03,296240
2016/06/04,289289
2016/06/05,283059
2016/06/06,288153
2016/06/07,295007
2016/06/08,298859
2016/06/09,307531
2016/06/10,311684
2016/06/11,308898
2016/06/12,306301
2016/06/13,313953
2016/06/14,317668
2016/06/15,327549
2016/06/16,336591
2016/06/17,342825
2016/06/18,340256
2016/06/19,331870
2016/06/20,333098
2016/06/21,335124
2016/06/22,332135
2016/06/23,333388
2016/06/24,334114
2016/06/25,326694
2016/06/26,314147
2016/06/27,305269
2016/06/28,302712
2016/06/29,298543
2016/06/30,299067
2016/07/01,294257
2016/07/02,286268
2016/07/03,275883
2016/07/04,277334
2016/07/05,277696
2016/07/06,277967
2016/07/07,278554
2016/07/08,277471
2016/07/09,271464
2016/07/10,261757
2016/07/11,265543
2016/07/12,270294
2016/07/13,273345
2016/07/14,276090
2016/07/15,278928
2016/07/16,273557
2016/07/17,263894
2016/07/18,267207
2016/07/19,269688
2016/07/20,274231
2016/07/21,275587
2016/07/22,279005
2016/07/23,274699
2016/07/24,268448
2016/07/25,276042
2016/07/26,283362
2016/07/27,287681
2016/07/28,292335
2016/07/29,292404
2016/07/30,285777
2016/07/31,277664
2016/08/01,280271
2016/08/02,289297
2016/08/03,295568
2016/08/04,298023
2016/08/05,300254
2016/08/06,292981
2016/08/07,281925
2016/08/08,284707
2016/08/09,288266
2016/08/10,295476
2016/08/11,305248
2016/08/12,308199
2016/08/13,302703
2016/08/14,295578
2016/08/15,289313
2016/08/16,298825
2016/08/17,303915
2016/08/18,308397
2016/08/19,312826
2016/08/20,309092
2016/08/21,298654
2016/08/22,300709
2016/08/23,302402
2016/08/24,303751
2016/08/25,304060
2016/08/26,304360
2016/08/27,297035
2016/08/28,284631
2016/08/29,285011
2016/08/30,296656
2016/08/31,299981
2016/09/01,305166
2016/09/02,307358
2016/09/03,301754
2016/09/04,292136
2016/09/05,295558
2016/09/06,299901
2016/09/07,306923
2016/09/08,309838
2016/09/09,310701
2016/09/10,305335
2016/09/11,296392
2016/09/12,295633
2016/09/13,301435
2016/09/14,304185
2016/09/15,307818
2016/09/16,304868
2016/09/17,306907
2016/09/18,298527
2016/09/19,299603
2016/09/20,305211
2016/09/21,309347
2016/09/22,310397
2016/09/23,311714
2016/09/24,307252
2016/09/25,302373
2016/09/26,309379
2016/09/27,318176
2016/09/28,325539
2016/09/29,334630
2016/09/30,343852
2016/10/01,339935
2016/10/02,327301
2016/10/03,338195
2016/10/04,348554
2016/10/05,356727
2016/10/06,368227
2016/10/07,373556
2016/10/08,373290
2016/10/09,356742
2016/10/10,342708
2016/10/11,344142
2016/10/12,338871
2016/10/13,334068
2016/10/14,335670
2016/10/15,330617
2016/10/16,322120
2016/10/17,326131
2016/10/18,333087
2016/10/19,321504
2016/10/20,337723
2016/10/21,348155
2016/10/22,342651
2016/10/23,328447
2016/10/24,325471
2016/10/25,327549
2016/10/26,324909
2016/10/27,348292
2016/10/28,350721
2016/10/29,346545
2016/10/30,332155
2016/10/31,333726
2016/11/01,334573
2016/11/02,340885
2016/11/03,347055
2016/11/04,348603
2016/11/05,348378
2016/11/06,341534
2016/11/07,349786
2016/11/08,361334
2016/11/09,363925
2016/11/10,368016
2016/11/11,365470
2016/11/12,359339
2016/11/13,347227
2016/11/14,351360
2016/11/15,358988
2016/11/16,364130
2016/11/17,370227
2016/11/18,375735
2016/11/19,372616
2016/11/20,366473
2016/11/21,371704
2016/11/22,377095
2016/11/23,379721
2016/11/24,395695
2016/11/25,403594
2016/11/26,402805
2016/11/27,387536
2016/11/28,393215
2016/11/29,394129
2016/11/30,396946
2016/12/01,381660
2016/12/02,401062
2016/12/03,404204
2016/12/04,391196
2016/12/05,393117
2016/12/06,405576
2016/12/07,413246
2016/12/08,410541
2016/12/09,402429
2016/12/10,390860
2016/12/11,374598
2016/12/12,371791
2016/12/13,375227
2016/12/14,378004
2016/12/15,380787
2016/12/16,383984
2016/12/17,376929
2016/12/18,364401
2016/12/19,369051
2016/12/20,374995
2016/12/21,387804
2016/12/22,397551
2016/12/23,402810
2016/12/24,387764
2016/12/25,358256
2016/12/26,348641
2016/12/27,356795
2016/12/28,367588
2016/12/29,378277
2016/12/30,385072
2016/12/31,381096
2017/01/01,353869
2017/01/02,361277
2017/01/03,368153
2017/01/04,381985
2017/01/05,384987
2017/01/06,401586
2017/01/07,401075
2017/01/08,390489
2017/01/09,382936
2017/01/10,386502
2017/01/11,383189
2017/01/12,380906
2017/01/13,376092
2017/01/14,366079
2017/01/15,352553
2017/01/16,353539
2017/01/17,361003
2017/01/18,368222
2017/01/19,378859
2017/01/20,388352
2017/01/21,387161
2017/01/22,373806
2017/01/23,361618
2017/01/24,367239
2017/01/25,375098
2017/01/26,384001
2017/01/27,382336
2017/01/28,378189
2017/01/29,369878
2017/01/30,365787
2017/01/31,378230
2017/02/01,401227
2017/02/02,394583
2017/02/03,411428
2017/02/04,412463
2017/02/05,411758
2017/02/06,394022
2017/02/07,402504
2017/02/08,401836
2017/02/09,414721
2017/02/10,412582
2017/02/11,401818
2017/02/12,383003
2017/02/13,384361
2017/02/14,389928
2017/02/15,390382
2017/02/16,389489
2017/02/17,400964
2017/02/18,402399
2017/02/19,393135
2017/02/20,393404
2017/02/21,392549
2017/02/22,392615
2017/02/23,405040
2017/02/24,421324
2017/02/25,426678
2017/02/26,413057
2017/02/27,407597
2017/02/28,412844
2017/03/01,413959
2017/03/02,420422
2017/03/03,428764
2017/03/04,419199
2017/03/05,413805
2017/03/06,414230
2017/03/07,422471
2017/03/08,420142
2017/03/09,420222
2017/03/10,423432
2017/03/11,419623
2017/03/12,395869
2017/03/13,393105
2017/03/14,400591
2017/03/15,403007
2017/03/16,418363
2017/03/17,420098
2017/03/18,414728
2017/03/19,408892
2017/03/20,404135
2017/03/21,406032
2017/03/22,415012
2017/03/23,415565
2017/03/24,418718
2017/03/25,411056
2017/03/26,396265
2017/03/27,385513
2017/03/28,394759
2017/03/29,399179
2017/03/30,402161
2017/03/31,403043
2017/04/01,403564
2017/04/02,398288
2017/04/03,406013
2017/04/04,403402
2017/04/05,417008
2017/04/06,424084
2017/04/07,428926
2017/04/08,415303
2017/04/09,402925
2017/04/10,405774
2017/04/11,417549
2017/04/12,421520
2017/04/13,408435
2017/04/14,415589
2017/04/15,415094
2017/04/16,394115
2017/04/17,385535
2017/04/18,396236
2017/04/19,408778
2017/04/20,408035
2017/04/21,427577
2017/04/22,426814
2017/04/23,417310
2017/04/24,402849
2017/04/25,417302
2017/04/26,431871
2017/04/27,436662
2017/04/28,444607
2017/04/29,458993
2017/04/30,449371
2017/05/01,443678
2017/05/02,449259
2017/05/03,444822
2017/05/04,463303
2017/05/05,452412
2017/05/06,468353
2017/05/07,465156
2017/05/08,481039
2017/05/09,485182
2017/05/10,482360
2017/05/11,473187
2017/05/12,474996
2017/05/13,475573
2017/05/14,485176
2017/05/15,485323
2017/05/16,455589
2017/05/17,460247
2017/05/18,457686
2017/05/19,467139
2017/05/20,475244
2017/05/21,471452
2017/05/22,473606
2017/05/23,489798
2017/05/24,488785
2017/05/25,492780
2017/05/26,492150
2017/05/27,491294
2017/05/28,476773
2017/05/29,468105
2017/05/30,471285
2017/05/31,469605
2017/06/01,468076
2017/06/02,453591
2017/06/03,451468
2017/06/04,436601
2017/06/05,436624
2017/06/06,444189
2017/06/07,459875
2017/06/08,461875
2017/06/09,459772
2017/06/10,444664
2017/06/11,420712
2017/06/12,416973
2017/06/13,427428
2017/06/14,428592
2017/06/15,433168
2017/06/16,429828
2017/06/17,415461
2017/06/18,391830
2017/06/19,393371
2017/06/20,404633
2017/06/21,410193
2017/06/22,411285
2017/06/23,407744
2017/06/24,397352
2017/06/25,371173
2017/06/26,374784
2017/06/27,385804
2017/06/28,397576
2017/06/29,394671
2017/06/30,402407
2017/07/01,388864
2017/07/02,368571
2017/07/03,369092
2017/07/04,377382
2017/07/05,373392
2017/07/06,370123
2017/07/07,380894
2017/07/08,371443
2017/07/09,349135
2017/07/10,352629
2017/07/11,368296
2017/07/12,374658
2017/07/13,376354
2017/07/14,375226
2017/07/15,370613
2017/07/16,357716
2017/07/17,358348
2017/07/18,375869
2017/07/19,384638
2017/07/20,386109
2017/07/21,397688
2017/07/22,386402
2017/07/23,359706
2017/07/24,358166
2017/07/25,364091
2017/07/26,362659
2017/07/27,358383
2017/07/28,362922
2017/07/29,353676
2017/07/30,340922
2017/07/31,340525
2017/08/01,307167
2017/08/02,303786
2017/08/03,307786
2017/08/04,317704
2017/08/05,328544
2017/08/06,326760
2017/08/07,345736
2017/08/08,375596
2017/08/09,388260
2017/08/10,400873
2017/08/11,418120
2017/08/12,418220
2017/08/13,415019
2017/08/14,414869
2017/08/15,430955
2017/08/16,430030
2017/08/17,441847
2017/08/18,442262
2017/08/19,431602
2017/08/20,404598
2017/08/21,393225
2017/08/22,369917
2017/08/23,391372
2017/08/24,375347
2017/08/25,371227
2017/08/26,370567
2017/08/27,371453
2017/08/28,374774
2017/08/29,395936
2017/08/30,406227
2017/08/31,423453
2017/09/01,436526
2017/09/02,433029
2017/09/03,408988
2017/09/04,414799
2017/09/05,424947
2017/09/06,431896
2017/09/07,427098
2017/09/08,436272
2017/09/09,416723
2017/09/10,391145
2017/09/11,388602
2017/09/12,390759
2017/09/13,393652
2017/09/14,400933
2017/09/15,422479
2017/09/16,412427
2017/09/17,392656
2017/09/18,383573
2017/09/19,391773
2017/09/20,384609
2017/09/21,387437
2017/09/22,386641
2017/09/23,372066
2017/09/24,351852
2017/09/25,354864
2017/09/26,364915
2017/09/27,375808
2017/09/28,387040
2017/09/29,398266
2017/09/30,390099
2017/10/01,373721
2017/10/02,391341
2017/10/03,403749
2017/10/04,398590
2017/10/05,405601
2017/10/06,420387
2017/10/07,410712
2017/10/08,401882
2017/10/09,410927
2017/10/10,423558
2017/10/11,432365
2017/10/12,437924
2017/10/13,453010
2017/10/14,450444
2017/10/15,442896
2017/10/16,448775
2017/10/17,459422
2017/10/18,463920
2017/10/19,476509
2017/10/20,477409
2017/10/21,469014
2017/10/22,450276
2017/10/23,441946
2017/10/24,464500
2017/10/25,470431
2017/10/26,468120
2017/10/27,453529
2017/10/28,433391
2017/10/29,445971
2017/10/30,449242
2017/10/31,446111
2017/11/01,461511
2017/11/02,473060
2017/11/03,471347
2017/11/04,458358
2017/11/05,431142
2017/11/06,419820
2017/11/07,428805
2017/11/08,427045
2017/11/09,438902
2017/11/10,438081
2017/11/11,409639
2017/11/12,385853
2017/11/13,404064
2017/11/14,404636
2017/11/15,423984
2017/11/16,438252
2017/11/17,449895
2017/11/18,447311
2017/11/19,438029
2017/11/20,451548
2017/11/21,468174
2017/11/22,468967
2017/11/23,483178
2017/11/24,487693
2017/11/25,489929
2017/11/26,490423
2017/11/27,508921
2017/11/28,522029
2017/11/29,546623
2017/11/30,555575
2017/12/01,564460
2017/12/02,538819
2017/12/03,526564
2017/12/04,536522
2017/12/05,546660
2017/12/06,568838
2017/12/07,568540
2017/12/08,566555
2017/12/09,560550
2017/12/10,530603
2017/12/11,522073
2017/12/12,524515
2017/12/13,543389
2017/12/14,591846
2017/12/15,600190
2017/12/16,586539
2017/12/17,579448
2017/12/18,578747
2017/12/19,579693
2017/12/20,576902
2017/12/21,573136
2017/12/22,583032
2017/12/23,558901
2017/12/24,516179
2017/12/25,465571
2017/12/26,431892
2017/12/27,437498
2017/12/28,445339
2017/12/29,476283
2017/12/30,509550
2017/12/31,499058
2018/01/01,470068
2018/01/02,483276
2018/01/03,505107
2018/01/04,541626
2018/01/05,549897
2018/01/06,555601
2018/01/07,573968
2018/01/08,582703
2018/01/09,592606
2018/01/10,592349
2018/01/11,584059
2018/01/12,564215
2018/01/13,532758
2018/01/14,488543
2018/01/15,470120
2018/01/16,475760
2018/01/17,491242
2018/01/18,502480
2018/01/19,481940
2018/01/20,455276
2018/01/21,424653
2018/01/22,409476
2018/01/23,387635
2018/01/24,377439
2018/01/25,366615
2018/01/26,359479
2018/01/27,341412
2018/01/28,334408
2018/01/29,334841
2018/01/30,340086
2018/01/31,338772
2018/02/01,355417
2018/02/02,367972
2018/02/03,354400
2018/02/04,333381
2018/02/05,330882
2018/02/06,344655
2018/02/07,339478
2018/02/08,319040
2018/02/09,313827
2018/02/10,307370
2018/02/11,291536
2018/02/12,287737
2018/02/13,282381
2018/02/14,287043
2018/02/15,295035
2018/02/16,294645
2018/02/17,290708
2018/02/18,283667
2018/02/19,285284
2018/02/20,290240
2018/02/21,292988
2018/02/22,302035
2018/02/23,303831
2018/02/24,292109
2018/02/25,280614
2018/02/26,283565
2018/02/27,291810
2018/02/28,291441
2018/03/01,299525
2018/03/02,305835
2018/03/03,296086
2018/03/04,281354
2018/03/05,282097
2018/03/06,282854
2018/03/07,286548
2018/03/08,284579
2018/03/09,290721
2018/03/10,276432
2018/03/11,261354
2018/03/12,261468
2018/03/13,261739
2018/03/14,261461
2018/03/15,268710
2018/03/16,274306
2018/03/17,265049
2018/03/18,260722
2018/03/19,262531
2018/03/20,264354
2018/03/21,267866
2018/03/22,269199
2018/03/23,273009
2018/03/24,264725
2018/03/25,249778
2018/03/26,252958
2018/03/27,255790
2018/03/28,255479
2018/03/29,263288
2018/03/30,271462
2018/03/31,261717
2018/04/01,248756
2018/04/02,245915
2018/04/03,253370
2018/04/04,258713
2018/04/05,258888
2018/04/06,268460
2018/04/07,258925
2018/04/08,245714
2018/04/09,246684
2018/04/10,251821
2018/04/11,255584
2018/04/12,267002
2018/04/13,285304
2018/04/14,280102
2018/04/15,280242
2018/04/16,283125
2018/04/17,287830
2018/04/18,293594
2018/04/19,304672
2018/04/20,315300
2018/04/21,314019
2018/04/22,302752
2018/04/23,309173
2018/04/24,323341
2018/04/25,324088
2018/04/26,325736
2018/04/27,330308
2018/04/28,325271
2018/04/29,315527
2018/04/30,316809
2018/05/01,316991
2018/05/02,317674
2018/05/03,324839
2018/05/04,331216
2018/05/05,327437
2018/05/06,312633
2018/05/07,310126
2018/05/08,313808
2018/05/09,313652
2018/05/10,315083
2018/05/11,324233
2018/05/12,320263
2018/05/13,305005
2018/05/14,307956
2018/05/15,312578
2018/05/16,313646
2018/05/17,309304
2018/05/18,317869
2018/05/19,306566
2018/05/20,293718
2018/05/21,294279
2018/05/22,295105
2018/05/23,304411
2018/05/24,306277
2018/05/25,309190
2018/05/26,296037
2018/05/27,280059
2018/05/28,277206
2018/05/29,280396
2018/05/30,284582
2018/05/31,291334
2018/06/01,309643
2018/06/02,302495
2018/06/03,291859
2018/06/04,295131
2018/06/05,298419
2018/06/06,299681
2018/06/07,298841
2018/06/08,304514
2018/06/09,295108
2018/06/10,288810
2018/06/11,290958
2018/06/12,293252
2018/06/13,297108
2018/06/14,298281
2018/06/15,304308
2018/06/16,289739
2018/06/17,272149
2018/06/18,274125
2018/06/19,274287
2018/06/20,277163
2018/06/21,279712
2018/06/22,288898
2018/06/23,283202
2018/06/24,273287
2018/06/25,275148
2018/06/26,275581
2018/06/27,275584
2018/06/28,275885
2018/06/29,284876
2018/06/30,280790
2018/07/01,270015
2018/07/02,275371
2018/07/03,285063
2018/07/04,290159
2018/07/05,291854
2018/07/06,306361
2018/07/07,295008
2018/07/08,281497
2018/07/09,283280
2018/07/10,287998
2018/07/11,288912
2018/07/12,288673
2018/07/13,299647
2018/07/14,292539
2018/07/15,281582
2018/07/16,286120
2018/07/17,300226
2018/07/18,314755
2018/07/19,322115
2018/07/20,331599
2018/07/21,322710
2018/07/22,308378
2018/07/23,313056
2018/07/24,325615
2018/07/25,335713
2018/07/26,337643
2018/07/27,344015
2018/07/28,331011
2018/07/29,313239
2018/07/30,315664
2018/07/31,320964
2018/08/01,326056
2018/08/02,328352
2018/08/03,339200
2018/08/04,331732
2018/08/05,315051
2018/08/06,313238
2018/08/07,316376
2018/08/08,322629
2018/08/09,323398
2018/08/10,340271
2018/08/11,336237
2018/08/12,323263
2018/08/13,329527
2018/08/14,346405
2018/08/15,360495
2018/08/16,366923
2018/08/17,377290
2018/08/18,365390
2018/08/19,348019
2018/08/20,347868
2018/08/21,344884
2018/08/22,352232
2018/08/23,351193
2018/08/24,358186
2018/08/25,354007
2018/08/26,339263
2018/08/27,343193
2018/08/28,352490
2018/08/29,363844
2018/08/30,366519
2018/08/31,376819
2018/09/01,372571
2018/09/02,356427
2018/09/03,353324
2018/09/04,354203
2018/09/05,361511
2018/09/06,370600
2018/09/07,381109
2018/09/08,372014
2018/09/09,357161
2018/09/10,354848
2018/09/11,356625
2018/09/12,356434
2018/09/13,358223
2018/09/14,361265
2018/09/15,356868
2018/09/16,340760
2018/09/17,346259
2018/09/18,351751
2018/09/19,357715
2018/09/20,367709
2018/09/21,389625
2018/09/22,386611
2018/09/23,371882
2018/09/24,369352
2018/09/25,371676
2018/09/26,371023
2018/09/27,372138
2018/09/28,380964
2018/09/29,373728
2018/09/30,361859
2018/10/01,363816
2018/10/02,365872
2018/10/03,367462
2018/10/04,371923
2018/10/05,382134
2018/10/06,377185
2018/10/07,372466
2018/10/08,371330
2018/10/09,367433
2018/10/10,369142
2018/10/11,375202
2018/10/12,380362
2018/10/13,367504
2018/10/14,349709
2018/10/15,358567
2018/10/16,364119
2018/10/17,369078
2018/10/18,371786
2018/10/19,378611
2018/10/20,372656
2018/10/21,358484
2018/10/22,360766
2018/10/23,362339
2018/10/24,363619
2018/10/25,365298
2018/10/26,372110
2018/10/27,365645
2018/10/28,354941
2018/10/29,360968
2018/10/30,369756
2018/10/31,378822
2018/11/01,385857
2018/11/02,401783
2018/11/03,396793
2018/11/04,381479
2018/11/05,389526
2018/11/06,393366
2018/11/07,396592
2018/11/08,395015
2018/11/09,401282
2018/11/10,391112
2018/11/11,375658
2018/11/12,377081
2018/11/13,376185
2018/11/14,382176
2018/11/15,388427
2018/11/16,394987
2018/11/17,383003
2018/11/18,363445
2018/11/19,360785
2018/11/20,374317
2018/11/21,371310
2018/11/22,366688
2018/11/23,366819
2018/11/24,355663
2018/11/25,344941
2018/11/26,344624
2018/11/27,343310
2018/11/28,345102
2018/11/29,348001
2018/11/30,352125
2018/12/01,347689
2018/12/02,332921
2018/12/03,331341
2018/12/04,343899
2018/12/05,344659
2018/12/06,354068
2018/12/07,363440
2018/12/08,352084
2018/12/09,337487
2018/12/10,337523
2018/12/11,336009
2018/12/12,337013
2018/12/13,339042
2018/12/14,347147
2018/12/15,344220
2018/12/16,332379
2018/12/17,341031
2018/12/18,347739
2018/12/19,359586
2018/12/20,365763
2018/12/21,373586
2018/12/22,361752
2018/12/23,345738
2018/12/24,338214
2018/12/25,319699
2018/12/26,312927
2018/12/27,316796
2018/12/28,331285
2018/12/29,335694
2018/12/30,331866
2018/12/31,327745
2019/01/01,307720
2019/01/02,310117
2019/01/03,318360
2019/01/04,326979
2019/01/05,323973
2019/01/06,321507
2019/01/07,329975
2019/01/08,340227
2019/01/09,345995
2019/01/10,355603
2019/01/11,364273
2019/01/12,356705
2019/01/13,341913
2019/01/14,343012
2019/01/15,346227
2019/01/16,355810
2019/01/17,359224
2019/01/18,367755
2019/01/19,359703
2019/01/20,347037
2019/01/21,346543
2019/01/22,347373
2019/01/23,353685
2019/01/24,358921
2019/01/25,367428
2019/01/26,367648
2019/01/27,354484
2019/01/28,359824
2019/01/29,364309
2019/01/30,365075
2019/01/31,370725
2019/02/01,379725
2019/02/02,371938
