Date,confirmationtime3sma
2010/10/16,6.914
2010/10/17,6.35
2010/10/18,5.566
2010/10/19,5.58
2010/10/20,5.621
2010/10/21,6.274
2010/10/22,7.516
2010/10/23,8.44
2010/10/24,8.201
2010/10/25,7.449
2010/10/26,6.698
2010/10/27,6.61
2010/10/28,6.437
2010/10/29,6.598
2010/10/30,6.249
2010/10/31,6.739
2010/11/01,7.298
2010/11/02,8.121
2010/11/03,7.965
2010/11/04,7.642
2010/11/05,7.106
2010/11/06,6.782
2010/11/07,6.385
2010/11/08,5.939
2010/11/09,5.949
2010/11/10,6.322
2010/11/11,6.768
2010/11/12,7.397
2010/11/13,7.184
2010/11/14,6.868
2010/11/15,6.427
2010/11/16,6.712
2010/11/17,6.78
2010/11/18,6.248
2010/11/19,7.011
2010/11/20,9.206
2010/11/21,10.767
2010/11/22,10.511
2010/11/23,9.802
2010/11/24,9.085
2010/11/25,8.792
2010/11/26,7.838
2010/11/27,7.793
2010/11/28,7.932
2010/11/29,7.754
2010/11/30,7.464
2010/12/01,7.226
2010/12/02,7.483
2010/12/03,7.646
2010/12/04,7.189
2010/12/05,6.644
2010/12/06,6.096
2010/12/07,6.008
2010/12/08,6.017
2010/12/09,6.178
2010/12/10,7.435
2010/12/11,8.161
2010/12/12,8.815
2010/12/13,8.954
2010/12/14,9.018
2010/12/15,8.66
2010/12/16,8.031
2010/12/17,8.115
2010/12/18,8.647
2010/12/19,8.482
2010/12/20,8.609
2010/12/21,8.089
2010/12/22,8.518
2010/12/23,8.81
2010/12/24,9.592
2010/12/25,9.411
2010/12/26,9.411
2010/12/27,9.059
2010/12/28,9.042
2010/12/29,8.641
2010/12/30,8.59
2010/12/31,8.712
2011/01/01,8.455
2011/01/02,8.358
2011/01/03,8.472
2011/01/04,9.224
2011/01/05,9.598
2011/01/06,9.925
2011/01/07,9.448
2011/01/08,9.155
2011/01/09,8.695
2011/01/10,8.731
2011/01/11,8.698
2011/01/12,8.628
2011/01/13,8.218
2011/01/14,8.079
2011/01/15,8.262
2011/01/16,8.468
2011/01/17,8.468
2011/01/18,8.815
2011/01/19,8.896
2011/01/20,8.825
2011/01/21,8.18
2011/01/22,8.248
2011/01/23,8.491
2011/01/24,8.286
2011/01/25,8.454
2011/01/26,8.297
2011/01/27,8.744
2011/01/28,8.705
2011/01/29,9.019
2011/01/30,9.096
2011/01/31,8.882
2011/02/01,8.827
2011/02/02,8.788
2011/02/03,8.965
2011/02/04,8.512
2011/02/05,8.156
2011/02/06,7.868
2011/02/07,7.758
2011/02/08,7.934
2011/02/09,7.722
2011/02/10,7.938
2011/02/11,7.661
2011/02/12,7.61
2011/02/13,7.454
2011/02/14,7.322
2011/02/15,7.007
2011/02/16,6.651
2011/02/17,6.28
2011/02/18,6.411
2011/02/19,7.323
2011/02/20,7.67
2011/02/21,7.88
2011/02/22,7.173
2011/02/23,6.724
2011/02/24,6.569
2011/02/25,6.427
2011/02/26,6.191
2011/02/27,5.84
2011/02/28,6.906
2011/03/01,8.86
2011/03/02,9.749
2011/03/03,9.13
2011/03/04,7.61
2011/03/05,6.485
2011/03/06,5.657
2011/03/07,5.76
2011/03/08,6.594
2011/03/09,7.842
2011/03/10,9.93
2011/03/11,11.056
2011/03/12,11.485
2011/03/13,11.223
2011/03/14,11.817
2011/03/15,12.674
2011/03/16,12.101
2011/03/17,11.219
2011/03/18,10.934
2011/03/19,11.578
2011/03/20,11.678
2011/03/21,10.921
2011/03/22,10.781
2011/03/23,10.334
2011/03/24,10.249
2011/03/25,8.99
2011/03/26,9.411
2011/03/27,9.609
2011/03/28,9.692
2011/03/29,9.159
2011/03/30,8.879
2011/03/31,8.41
2011/04/01,8.192
2011/04/02,7.782
2011/04/03,8.137
2011/04/04,8.106
2011/04/05,7.914
2011/04/06,8.414
2011/04/07,8.983
2011/04/08,9.4
2011/04/09,9.234
2011/04/10,8.743
2011/04/11,8.796
2011/04/12,8.664
2011/04/13,8.364
2011/04/14,8.419
2011/04/15,9.004
2011/04/16,9.304
2011/04/17,8.971
2011/04/18,8.684
2011/04/19,9.027
2011/04/20,9.693
2011/04/21,9.716
2011/04/22,9.326
2011/04/23,8.783
2011/04/24,8.481
2011/04/25,8.254
2011/04/26,7.925
2011/04/27,7.584
2011/04/28,8.011
2011/04/29,7.95
2011/04/30,7.867
2011/05/01,7.621
2011/05/02,7.658
2011/05/03,7.567
2011/05/04,7.322
2011/05/05,7.077
2011/05/06,6.83
2011/05/07,6.637
2011/05/08,6.637
2011/05/09,6.443
2011/05/10,6.823
2011/05/11,7.144
2011/05/12,7.976
2011/05/13,7.672
2011/05/14,7.143
2011/05/15,6.484
2011/05/16,6.109
2011/05/17,5.993
2011/05/18,5.478
2011/05/19,6.341
2011/05/20,6.656
2011/05/21,7.171
2011/05/22,6.268
2011/05/23,5.765
2011/05/24,5.188
2011/05/25,4.847
2011/05/26,4.79
2011/05/27,6.059
2011/05/28,7.593
2011/05/29,8.638
2011/05/30,8.88
2011/05/31,8.984
2011/06/01,8.87
2011/06/02,8.28
2011/06/03,7.456
2011/06/04,7.045
2011/06/05,6.827
2011/06/06,6.511
2011/06/07,7.191
2011/06/08,7.478
2011/06/09,7.58
2011/06/10,6.909
2011/06/11,6.219
2011/06/12,6.117
2011/06/13,6.079
2011/06/14,6.118
2011/06/15,5.778
2011/06/16,6.33
2011/06/17,6.968
2011/06/18,7.684
2011/06/19,7.17
2011/06/20,6.64
2011/06/21,6.101
2011/06/22,5.795
2011/06/23,5.743
2011/06/24,6.068
2011/06/25,7.579
2011/06/26,8.8
2011/06/27,9.418
2011/06/28,9.062
2011/06/29,8.631
2011/06/30,8.304
2011/07/01,8.078
2011/07/02,8.128
2011/07/03,8.524
2011/07/04,8.573
2011/07/05,9.186
2011/07/06,9.334
2011/07/07,10.175
2011/07/08,9.631
2011/07/09,9.795
2011/07/10,9.634
2011/07/11,9.782
2011/07/12,9.965
2011/07/13,8.975
2011/07/14,9.251
2011/07/15,8.809
2011/07/16,9.354
2011/07/17,8.844
2011/07/18,8.704
2011/07/19,9.027
2011/07/20,9.425
2011/07/21,9.76
2011/07/22,9.558
2011/07/23,9.624
2011/07/24,9.358
2011/07/25,9.088
2011/07/26,8.528
2011/07/27,8.395
2011/07/28,8.583
2011/07/29,8.782
2011/07/30,9.181
2011/07/31,8.828
2011/08/01,8.81
2011/08/02,8.769
2011/08/03,9.083
2011/08/04,9.895
2011/08/05,10.207
2011/08/06,11.084
2011/08/07,11.173
2011/08/08,11.273
2011/08/09,10.627
2011/08/10,9.975
2011/08/11,9.949
2011/08/12,10.326
2011/08/13,10.86
2011/08/14,10.993
2011/08/15,11.05
2011/08/16,10.623
2011/08/17,10.516
2011/08/18,10.128
2011/08/19,10.527
2011/08/20,10.155
2011/08/21,9.822
2011/08/22,8.998
2011/08/23,8.937
2011/08/24,9.519
2011/08/25,10.234
2011/08/26,10.403
2011/08/27,10.755
2011/08/28,11.338
2011/08/29,11.551
2011/08/30,10.904
2011/08/31,9.863
2011/09/01,10.105
2011/09/02,9.895
2011/09/03,10.108
2011/09/04,9.969
2011/09/05,9.969
2011/09/06,9.838
2011/09/07,9.785
2011/09/08,10.429
2011/09/09,10.367
2011/09/10,10.447
2011/09/11,10.566
2011/09/12,11.058
2011/09/13,10.829
2011/09/14,10.277
2011/09/15,9.745
2011/09/16,10.398
2011/09/17,10.693
2011/09/18,10.654
2011/09/19,10.4
2011/09/20,10.246
2011/09/21,10.496
2011/09/22,9.959
2011/09/23,10.14
2011/09/24,10.573
2011/09/25,10.834
2011/09/26,10.807
2011/09/27,10.695
2011/09/28,10.456
2011/09/29,10.714
2011/09/30,11.04
2011/10/01,11.131
2011/10/02,11.258
2011/10/03,10.634
2011/10/04,11.563
2011/10/05,10.906
2011/10/06,11.346
2011/10/07,10.539
2011/10/08,11.262
2011/10/09,11.291
2011/10/10,11.716
2011/10/11,12.843
2011/10/12,13.064
2011/10/13,14.11
2011/10/14,12.402
2011/10/15,11.984
2011/10/16,11.069
2011/10/17,11.683
2011/10/18,12.101
2011/10/19,11.677
2011/10/20,11.783
2011/10/21,11.75
2011/10/22,13.039
2011/10/23,13.309
2011/10/24,13.122
2011/10/25,11.945
2011/10/26,11.603
2011/10/27,12.623
2011/10/28,13.474
2011/10/29,13.619
2011/10/30,13.144
2011/10/31,12.236
2011/11/01,11.188
2011/11/02,9.981
2011/11/03,10.157
2011/11/04,10.222
2011/11/05,10.393
2011/11/06,9.886
2011/11/07,10.257
2011/11/08,10.191
2011/11/09,9.839
2011/11/10,9.607
2011/11/11,10.419
2011/11/12,10.795
2011/11/13,10.724
2011/11/14,10.047
2011/11/15,9.599
2011/11/16,9.821
2011/11/17,9.918
2011/11/18,10.618
2011/11/19,10.965
2011/11/20,10.868
2011/11/21,11.327
2011/11/22,10.853
2011/11/23,11.078
2011/11/24,11.258
2011/11/25,11.385
2011/11/26,11.803
2011/11/27,11.766
2011/11/28,11.99
2011/11/29,11.468
2011/11/30,10.221
2011/12/01,9.079
2011/12/02,8.888
2011/12/03,9.083
2011/12/04,9.975
2011/12/05,9.725
2011/12/06,9.374
2011/12/07,9.323
2011/12/08,9.212
2011/12/09,9.67
2011/12/10,9.525
2011/12/11,9.757
2011/12/12,10.271
2011/12/13,10.574
2011/12/14,10.553
2011/12/15,11.059
2011/12/16,11.491
2011/12/17,11.554
2011/12/18,10.601
2011/12/19,9.552
2011/12/20,9.934
2011/12/21,9.822
2011/12/22,10.047
2011/12/23,9.845
2011/12/24,9.934
2011/12/25,9.449
2011/12/26,8.781
2011/12/27,8.781
2011/12/28,9.119
2011/12/29,9.885
2011/12/30,9.955
2011/12/31,10.037
2012/01/01,9.696
2012/01/02,9.495
2012/01/03,9.335
2012/01/04,9.419
2012/01/05,9.506
2012/01/06,9.294
2012/01/07,8.681
2012/01/08,8.36
2012/01/09,8.48
2012/01/10,9.276
2012/01/11,9.468
2012/01/12,9.638
2012/01/13,9.663
2012/01/14,9.725
2012/01/15,10.082
2012/01/16,9.396
2012/01/17,9.253
2012/01/18,9.55
2012/01/19,10.007
2012/01/20,10.26
2012/01/21,9.437
2012/01/22,9.767
2012/01/23,9.28
2012/01/24,9.806
2012/01/25,9.52
2012/01/26,10.175
2012/01/27,10.126
2012/01/28,10.193
2012/01/29,9.589
2012/01/30,8.975
2012/01/31,8.865
2012/02/01,9.395
2012/02/02,9.623
2012/02/03,9.461
2012/02/04,9.114
2012/02/05,9.476
2012/02/06,9.725
2012/02/07,10.172
2012/02/08,10.102
2012/02/09,10.124
2012/02/10,10.099
2012/02/11,9.989
2012/02/12,9.716
2012/02/13,9.742
2012/02/14,10.02
2012/02/15,10.564
2012/02/16,10.539
2012/02/17,10.218
2012/02/18,9.443
2012/02/19,9.003
2012/02/20,9.274
2012/02/21,10.187
2012/02/22,10.168
2012/02/23,9.631
2012/02/24,9.132
2012/02/25,9.022
2012/02/26,9.331
2012/02/27,9.226
2012/02/28,9.317
2012/02/29,8.798
2012/03/01,8.86
2012/03/02,9.442
2012/03/03,11.009
2012/03/04,11.334
2012/03/05,11.062
2012/03/06,10.318
2012/03/07,9.931
2012/03/08,9.697
2012/03/09,9.051
2012/03/10,8.843
2012/03/11,9.348
2012/03/12,9.383
2012/03/13,9.474
2012/03/14,9.395
2012/03/15,10.471
2012/03/16,10.608
2012/03/17,9.928
2012/03/18,8.961
2012/03/19,9.18
2012/03/20,9.357
2012/03/21,9.395
2012/03/22,9.076
2012/03/23,9.885
2012/03/24,9.456
2012/03/25,9.476
2012/03/26,8.845
2012/03/27,9.313
2012/03/28,9.456
2012/03/29,9.681
2012/03/30,9.721
2012/03/31,9.345
2012/04/01,9.321
2012/04/02,10.342
2012/04/03,11.127
2012/04/04,11.251
2012/04/05,11.215
2012/04/06,11.136
2012/04/07,11.353
2012/04/08,10.45
2012/04/09,10.209
2012/04/10,9.753
2012/04/11,9.957
2012/04/12,10.449
2012/04/13,11.086
2012/04/14,11.135
2012/04/15,11.842
2012/04/16,11.139
2012/04/17,11.242
2012/04/18,10.448
2012/04/19,10.305
2012/04/20,9.867
2012/04/21,9.291
2012/04/22,9.662
2012/04/23,10.101
2012/04/24,10.462
2012/04/25,10.813
2012/04/26,10.355
2012/04/27,10.432
2012/04/28,9.81
2012/04/29,9.395
2012/04/30,8.521
2012/05/01,8.187
2012/05/02,8.705
2012/05/03,9.081
2012/05/04,9.239
2012/05/05,8.913
2012/05/06,8.782
2012/05/07,8.625
2012/05/08,8.478
2012/05/09,8.442
2012/05/10,9.34
2012/05/11,9.969
2012/05/12,10.828
2012/05/13,10.535
2012/05/14,10.632
2012/05/15,10.574
2012/05/16,11.112
2012/05/17,11.797
2012/05/18,11.415
2012/05/19,10.67
2012/05/20,10.01
2012/05/21,10.509
2012/05/22,11.462
2012/05/23,11.676
2012/05/24,11.706
2012/05/25,11.499
2012/05/26,11.187
2012/05/27,10.366
2012/05/28,9.779
2012/05/29,10.209
2012/05/30,10.854
2012/05/31,10.952
2012/06/01,10.3
2012/06/02,9.636
2012/06/03,9.295
2012/06/04,9.234
2012/06/05,9.499
2012/06/06,9.499
2012/06/07,9.856
2012/06/08,9.995
2012/06/09,9.665
2012/06/10,9.103
2012/06/11,9.127
2012/06/12,9.397
2012/06/13,9.705
2012/06/14,9.354
2012/06/15,9.296
2012/06/16,9.173
2012/06/17,9.023
2012/06/18,8.747
2012/06/19,8.935
2012/06/20,9.319
2012/06/21,10.105
2012/06/22,10.318
2012/06/23,9.935
2012/06/24,10.069
2012/06/25,9.708
2012/06/26,10.002
2012/06/27,9.283
2012/06/28,9.67
2012/06/29,9.736
2012/06/30,10.428
2012/07/01,10.304
2012/07/02,10.175
2012/07/03,9.538
2012/07/04,9.358
2012/07/05,9.533
2012/07/06,9.63
2012/07/07,9.322
2012/07/08,9.126
2012/07/09,8.974
2012/07/10,9.282
2012/07/11,9.727
2012/07/12,9.982
2012/07/13,9.727
2012/07/14,9.126
2012/07/15,9.355
2012/07/16,9.61
2012/07/17,9.419
2012/07/18,9.087
2012/07/19,9.443
2012/07/20,9.896
2012/07/21,10.203
2012/07/22,9.744
2012/07/23,9.905
2012/07/24,9.482
2012/07/25,9.386
2012/07/26,8.822
2012/07/27,8.537
2012/07/28,8.674
2012/07/29,8.725
2012/07/30,8.756
2012/07/31,9.311
2012/08/01,10.002
2012/08/02,10.183
2012/08/03,9.454
2012/08/04,8.949
2012/08/05,9.493
2012/08/06,9.959
2012/08/07,9.809
2012/08/08,9.247
2012/08/09,8.642
2012/08/10,8.792
2012/08/11,8.758
2012/08/12,8.953
2012/08/13,8.876
2012/08/14,9.076
2012/08/15,8.932
2012/08/16,9.048
2012/08/17,9.469
2012/08/18,9.774
2012/08/19,9.294
2012/08/20,8.575
2012/08/21,8.171
2012/08/22,8.61
2012/08/23,8.761
2012/08/24,9.229
2012/08/25,9.631
2012/08/26,9.403
2012/08/27,9.47
2012/08/28,9.171
2012/08/29,9.346
2012/08/30,9.153
2012/08/31,9.403
2012/09/01,9.527
2012/09/02,9.337
2012/09/03,8.966
2012/09/04,9.121
2012/09/05,8.861
2012/09/06,8.611
2012/09/07,8.331
2012/09/08,8.975
2012/09/09,9.186
2012/09/10,9.529
2012/09/11,9.529
2012/09/12,9.607
2012/09/13,10.099
2012/09/14,9.752
2012/09/15,9.989
2012/09/16,9.278
2012/09/17,9.172
2012/09/18,8.713
2012/09/19,9.136
2012/09/20,9.436
2012/09/21,9.402
2012/09/22,9.055
2012/09/23,8.936
2012/09/24,9.233
2012/09/25,9.628
2012/09/26,10.019
2012/09/27,9.863
2012/09/28,9.448
2012/09/29,8.876
2012/09/30,8.914
2012/10/01,9.54
2012/10/02,9.971
2012/10/03,10.561
2012/10/04,10.561
2012/10/05,10.803
2012/10/06,10.29
2012/10/07,10.466
2012/10/08,9.633
2012/10/09,9.917
2012/10/10,9.298
2012/10/11,10.08
2012/10/12,9.921
2012/10/13,9.943
2012/10/14,10.244
2012/10/15,9.863
2012/10/16,9.717
2012/10/17,9.317
2012/10/18,9.534
2012/10/19,9.993
2012/10/20,9.651
2012/10/21,9.575
2012/10/22,9.077
2012/10/23,9.731
2012/10/24,9.713
2012/10/25,10.012
2012/10/26,9.229
2012/10/27,9.009
2012/10/28,8.544
2012/10/29,8.672
2012/10/30,9.286
2012/10/31,9.728
2012/11/01,10.194
2012/11/02,10.194
2012/11/03,10.148
2012/11/04,9.702
2012/11/05,9.345
2012/11/06,9.613
2012/11/07,9.613
2012/11/08,9.73
2012/11/09,9.332
2012/11/10,9.608
2012/11/11,9.757
2012/11/12,10.235
2012/11/13,10.33
2012/11/14,10.422
2012/11/15,10.315
2012/11/16,10.196
2012/11/17,10.268
2012/11/18,10.027
2012/11/19,10.004
2012/11/20,9.841
2012/11/21,9.711
2012/11/22,9.757
2012/11/23,9.436
2012/11/24,9.457
2012/11/25,9.411
2012/11/26,9.524
2012/11/27,9.588
2012/11/28,9.091
2012/11/29,8.926
2012/11/30,9.522
2012/12/01,9.606
2012/12/02,10.071
2012/12/03,9.496
2012/12/04,10.908
2012/12/05,11.485
2012/12/06,11.724
2012/12/07,11.159
2012/12/08,10.703
2012/12/09,11.009
2012/12/10,10.644
2012/12/11,10.5
2012/12/12,10.382
2012/12/13,10.69
2012/12/14,11.885
2012/12/15,12.33
2012/12/16,12.991
2012/12/17,12.044
2012/12/18,11.746
2012/12/19,10.802
2012/12/20,11.749
2012/12/21,11.718
2012/12/22,11.475
2012/12/23,10.881
2012/12/24,10.708
2012/12/25,11.442
2012/12/26,10.624
2012/12/27,10.065
2012/12/28,9.034
2012/12/29,9.25
2012/12/30,9.065
2012/12/31,9.263
2013/01/01,8.893
2013/01/02,9.138
2013/01/03,9.063
2013/01/04,9.237
2013/01/05,9.504
2013/01/06,9.852
2013/01/07,9.572
2013/01/08,9.777
2013/01/09,10.158
2013/01/10,10.567
2013/01/11,11.06
2013/01/12,11.302
2013/01/13,11.646
2013/01/14,10.601
2013/01/15,10.633
2013/01/16,10.688
2013/01/17,11.955
2013/01/18,11.955
2013/01/19,11.408
2013/01/20,10.776
2013/01/21,10.446
2013/01/22,10.662
2013/01/23,10.779
2013/01/24,10.22
2013/01/25,10.39
2013/01/26,9.657
2013/01/27,9.759
2013/01/28,9.521
2013/01/29,9.482
2013/01/30,9.441
2013/01/31,8.662
2013/02/01,8.89
2013/02/02,8.89
2013/02/03,8.983
2013/02/04,8.645
2013/02/05,8.382
2013/02/06,9.089
2013/02/07,9.279
2013/02/08,9.583
2013/02/09,9.652
2013/02/10,9.517
2013/02/11,9.357
2013/02/12,9.453
2013/02/13,9.279
2013/02/14,9.439
2013/02/15,8.667
2013/02/16,8.4
2013/02/17,7.774
2013/02/18,8.074
2013/02/19,8.553
2013/02/20,8.487
2013/02/21,8.233
2013/02/22,8.038
2013/02/23,8.478
2013/02/24,8.827
2013/02/25,8.357
2013/02/26,8.321
2013/02/27,7.732
2013/02/28,8.236
2013/03/01,8.502
2013/03/02,9.325
2013/03/03,9.45
2013/03/04,8.973
2013/03/05,9.116
2013/03/06,9.232
2013/03/07,9.55
2013/03/08,9.097
2013/03/09,8.84
2013/03/10,8.463
2013/03/11,8.39
2013/03/12,9.105
2013/03/13,9.54
2013/03/14,9.294
2013/03/15,8.53
2013/03/16,8.215
2013/03/17,7.83
2013/03/18,7.566
2013/03/19,7.646
2013/03/20,7.625
2013/03/21,7.3
2013/03/22,6.573
2013/03/23,6.51
2013/03/24,6.848
2013/03/25,8.085
2013/03/26,9.052
2013/03/27,10.176
2013/03/28,9.466
2013/03/29,9.046
2013/03/30,8.156
2013/03/31,8.373
2013/04/01,8.039
2013/04/02,7.916
2013/04/03,7.819
2013/04/04,8.512
2013/04/05,8.898
2013/04/06,9.1
2013/04/07,8.91
2013/04/08,8.968
2013/04/09,8.751
2013/04/10,8.337
2013/04/11,8.24
2013/04/12,8.288
2013/04/13,8.649
2013/04/14,8.786
2013/04/15,8.938
2013/04/16,8.776
2013/04/17,8.446
2013/04/18,8.784
2013/04/19,9.576
2013/04/20,9.886
2013/04/21,9.348
2013/04/22,8.981
2013/04/23,8.722
2013/04/24,8.957
2013/04/25,8.611
2013/04/26,8.561
2013/04/27,8.863
2013/04/28,8.784
2013/04/29,8.736
2013/04/30,8.692
2013/05/01,9.159
2013/05/02,9.982
2013/05/03,10.265
2013/05/04,10.105
2013/05/05,9.432
2013/05/06,8.82
2013/05/07,8.658
2013/05/08,8.658
2013/05/09,8.693
2013/05/10,8.627
2013/05/11,8.355
2013/05/12,8.285
2013/05/13,8.253
2013/05/14,8.733
2013/05/15,9.28
2013/05/16,9.764
2013/05/17,9.629
2013/05/18,9.446
2013/05/19,9.28
2013/05/20,10.019
2013/05/21,9.977
2013/05/22,9.977
2013/05/23,9.014
2013/05/24,8.676
2013/05/25,8.508
2013/05/26,8.694
2013/05/27,8.581
2013/05/28,8.71
2013/05/29,8.622
2013/05/30,8.577
2013/05/31,8.282
2013/06/01,7.678
2013/06/02,7.408
2013/06/03,6.919
2013/06/04,6.919
2013/06/05,7.116
2013/06/06,7.514
2013/06/07,8.242
2013/06/08,8.285
2013/06/09,8.652
2013/06/10,8.429
2013/06/11,8.444
2013/06/12,7.79
2013/06/13,7.612
2013/06/14,7.612
2013/06/15,8.022
2013/06/16,8.036
2013/06/17,8.68
2013/06/18,9.334
2013/06/19,10.268
2013/06/20,10.075
2013/06/21,9.503
2013/06/22,8.701
2013/06/23,8.494
2013/06/24,8.836
2013/06/25,9.166
2013/06/26,9.016
2013/06/27,8.69
2013/06/28,8.473
2013/06/29,8.555
2013/06/30,8.818
2013/07/01,9.035
2013/07/02,9.332
2013/07/03,8.803
2013/07/04,8.655
2013/07/05,8.098
2013/07/06,8.057
2013/07/07,7.728
2013/07/08,7.647
2013/07/09,7.675
2013/07/10,7.556
2013/07/11,7.815
2013/07/12,8.337
2013/07/13,8.933
2013/07/14,8.965
2013/07/15,8.775
2013/07/16,8.644
2013/07/17,8.462
2013/07/18,8.517
2013/07/19,8.397
2013/07/20,8.369
2013/07/21,7.8
2013/07/22,7.902
2013/07/23,8.725
2013/07/24,9.332
2013/07/25,9.711
2013/07/26,9.233
2013/07/27,8.866
2013/07/28,8.436
2013/07/29,8.206
2013/07/30,7.99
2013/07/31,7.659
2013/08/01,7.675
2013/08/02,7.738
2013/08/03,8.035
2013/08/04,8.005
2013/08/05,8.045
2013/08/06,7.748
2013/08/07,7.647
2013/08/08,7.448
2013/08/09,7.384
2013/08/10,7.089
2013/08/11,6.969
2013/08/12,6.73
2013/08/13,7.067
2013/08/14,7.702
2013/08/15,8.304
2013/08/16,8.538
2013/08/17,8.207
2013/08/18,7.858
2013/08/19,7.712
2013/08/20,7.712
2013/08/21,7.687
2013/08/22,7.198
2013/08/23,7.12
2013/08/24,7.294
2013/08/25,8.251
2013/08/26,8.693
2013/08/27,8.911
2013/08/28,8.428
2013/08/29,8.077
2013/08/30,7.578
2013/08/31,7.034
2013/09/01,6.666
2013/09/02,6.557
2013/09/03,6.879
2013/09/04,7.652
2013/09/05,8.101
2013/09/06,8.221
2013/09/07,8.587
2013/09/08,8.962
2013/09/09,8.732
2013/09/10,7.935
2013/09/11,7.278
2013/09/12,7.167
2013/09/13,7.006
2013/09/14,6.808
2013/09/15,7.207
2013/09/16,7.971
2013/09/17,8.45
2013/09/18,8.708
2013/09/19,8.117
2013/09/20,7.835
2013/09/21,7.466
2013/09/22,7.304
2013/09/23,7.19
2013/09/24,6.914
2013/09/25,6.88
2013/09/26,7.557
2013/09/27,7.99
2013/09/28,8.371
2013/09/29,8.232
2013/09/30,8.48
2013/10/01,8.335
2013/10/02,8.025
2013/10/03,7.492
2013/10/04,7.592
2013/10/05,7.271
2013/10/06,7.453
2013/10/07,7.863
2013/10/08,8.653
2013/10/09,8.74
2013/10/10,8.163
2013/10/11,7.776
2013/10/12,7.338
2013/10/13,7.01
2013/10/14,6.335
2013/10/15,5.938
2013/10/16,6.052
2013/10/17,7.006
2013/10/18,7.66
2013/10/19,7.527
2013/10/20,7.065
2013/10/21,6.839
2013/10/22,6.646
2013/10/23,6.406
2013/10/24,6.364
2013/10/25,6.447
2013/10/26,6.912
2013/10/27,7.361
2013/10/28,8.062
2013/10/29,8.424
2013/10/30,8.204
2013/10/31,7.736
2013/11/01,7.044
2013/11/02,6.959
2013/11/03,7.184
2013/11/04,7.338
2013/11/05,7.72
2013/11/06,8.165
2013/11/07,9.037
2013/11/08,9.86
2013/11/09,10.159
2013/11/10,9.632
2013/11/11,8.617
2013/11/12,7.762
2013/11/13,7.812
2013/11/14,7.868
2013/11/15,8.372
2013/11/16,7.989
2013/11/17,7.946
2013/11/18,8.132
2013/11/19,8.639
2013/11/20,8.985
2013/11/21,9.108
2013/11/22,8.918
2013/11/23,8.814
2013/11/24,8.471
2013/11/25,8.455
2013/11/26,8.651
2013/11/27,8.568
2013/11/28,8.445
2013/11/29,8.201
2013/11/30,8.154
2013/12/01,7.963
2013/12/02,8.208
2013/12/03,7.88
2013/12/04,8.226
2013/12/05,8.031
2013/12/06,7.938
2013/12/07,7.593
2013/12/08,7.231
2013/12/09,7.65
2013/12/10,7.689
2013/12/11,8.136
2013/12/12,8.354
2013/12/13,8.612
2013/12/14,8.128
2013/12/15,7.895
2013/12/16,7.524
2013/12/17,7.464
2013/12/18,7.165
2013/12/19,6.9
2013/12/20,7.233
2013/12/21,7.802
2013/12/22,8.518
2013/12/23,8.629
2013/12/24,8.487
2013/12/25,8.61
2013/12/26,8.47
2013/12/27,8.238
2013/12/28,8.475
2013/12/29,8.666
2013/12/30,8.832
2013/12/31,8.24
2014/01/01,7.725
2014/01/02,8.532
2014/01/03,8.905
2014/01/04,9.968
2014/01/05,8.873
2014/01/06,8.472
