Date,sentinusd7momUSD
2013/12/20,-172732326
2013/12/21,72944497
2013/12/22,205748872
2013/12/23,-1134001437
2013/12/24,-471974755
2013/12/25,-497487072
2013/12/26,-386844637
2013/12/27,-164425026
2013/12/28,-153188471
2013/12/29,26448947
2013/12/30,123713052
2013/12/31,-233222724
2014/01/01,-174666321
2014/01/02,82886064
2014/01/03,253081801
2014/01/04,75383751
2014/01/05,194600008
2014/01/06,330528762
2014/01/07,459995293
2014/01/08,197997819
2014/01/09,-77340088
2014/01/10,-247060333
2014/01/11,-168870001
2014/01/12,-454065659
2014/01/13,-509133935
2014/01/14,-224312500
2014/01/15,-119897216
2014/01/16,31300872
2014/01/17,-134486343
2014/01/18,-65771321
2014/01/19,107127115
2014/01/20,226597618
2014/01/21,-87073031
2014/01/22,-100860118
2014/01/23,-64187630
2014/01/24,267464952
2014/01/25,82437820
2014/01/26,-125406929
2014/01/27,111298809
2014/01/28,-18177166
2014/01/29,-12724132
2014/01/30,7662088
2014/01/31,-256614577
2014/02/01,4324405
2014/02/02,76356151
2014/02/03,-368229766
2014/02/04,135571032
2014/02/05,182174698
2014/02/06,97730070
2014/02/07,271320009
2014/02/08,16245141
2014/02/09,-79817211
2014/02/10,135161791
2014/02/11,-164247948
2014/02/12,-174160992
2014/02/13,-155527624
2014/02/14,-208537670
2014/02/15,174315717
2014/02/16,59517931
2014/02/17,-199979005
2014/02/18,-152307911
2014/02/19,-108190602
2014/02/20,-36213644
2014/02/21,-100460270
2014/02/22,-341897527
2014/02/23,-139818363
2014/02/24,91149258
2014/02/25,232825702
2014/02/26,124754468
2014/02/27,528205
2014/02/28,28717569
2014/03/01,216818780
2014/03/02,30481349
2014/03/03,208664012
2014/03/04,116337398
2014/03/05,11180965
2014/03/06,58510059
2014/03/07,1241117580
2014/03/08,538774995
2014/03/09,302964099
2014/03/10,321008060
2014/03/11,-44574360
2014/03/12,252069469
2014/03/13,96495633
2014/03/14,-1166691067
2014/03/15,-608998435
2014/03/16,-331109147
2014/03/17,-596353111
2014/03/18,987930529
2014/03/19,14550413
2014/03/20,-90985894
2014/03/21,-53079054
2014/03/22,-129831592
2014/03/23,-55520943
2014/03/24,29889718
2014/03/25,-1299353199
2014/03/26,-380134051
2014/03/27,24634489
2014/03/28,67146783
2014/03/29,-41716990
2014/03/30,90416254
2014/03/31,-29125108
2014/04/01,33464948
2014/04/02,57858139
2014/04/03,-111462517
2014/04/04,-144985615
2014/04/05,93877167
2014/04/06,-95200060
2014/04/07,-127960150
2014/04/08,-132502771
2014/04/09,-92658267
2014/04/10,25171072
2014/04/11,50943338
2014/04/12,-112782957
2014/04/13,-14535618
2014/04/14,60921668
2014/04/15,120883901
2014/04/16,150037544
2014/04/17,75010883
2014/04/18,67846535
2014/04/19,51195223
2014/04/20,41532555
2014/04/21,87503407
2014/04/22,118704820
2014/04/23,-87723950
2014/04/24,-197553123
2014/04/25,-122237165
2014/04/26,-68893338
2014/04/27,-74685700
2014/04/28,-116186930
2014/04/29,-189684980
2014/04/30,-114815311
2014/05/01,-5686867
2014/05/02,38356129
2014/05/03,87572435
2014/05/04,49742108
2014/05/05,27676329
2014/05/06,50692829
2014/05/07,148175476
2014/05/08,382184563
2014/05/09,262251584
2014/05/10,55944992
2014/05/11,14150585
2014/05/12,-30767900
2014/05/13,4650580
2014/05/14,-44156992
2014/05/15,-236586164
2014/05/16,-268750693
2014/05/17,-79844733
2014/05/18,-74798850
2014/05/19,-3731271
2014/05/20,392722619
2014/05/21,36485353
2014/05/22,36326430
2014/05/23,341698869
2014/05/24,255313176
2014/05/25,334686022
2014/05/26,184030317
2014/05/27,-154012305
2014/05/28,130938556
2014/05/29,-14823843
2014/05/30,-101479727
2014/05/31,-117598507
2014/06/01,-6375973
2014/06/02,171437901
2014/06/03,24057652
2014/06/04,164489024
2014/06/05,231815359
2014/06/06,145954598
2014/06/07,25230815
2014/06/08,36969463
2014/06/09,-351173355
2014/06/10,-185589469
2014/06/11,-312896777
2014/06/12,82396927
2014/06/13,-246987940
2014/06/14,-121539688
2014/06/15,-247431713
2014/06/16,189361804
2014/06/17,-98038416
2014/06/18,-10726433
2014/06/19,-258028040
2014/06/20,-104195971
2014/06/21,4679297
2014/06/22,68954643
2014/06/23,-91519887
2014/06/24,214092319
2014/06/25,-46376047
2014/06/26,-144640241
2014/06/27,-51688371
2014/06/28,-74399746
2014/06/29,-126408864
2014/06/30,67304942
2014/07/01,61750417
2014/07/02,303624281
2014/07/03,93355236
2014/07/04,-49974648
2014/07/05,62744397
2014/07/06,29030305
2014/07/07,-127362089
2014/07/08,-332908287
2014/07/09,-305050830
2014/07/10,-75622049
2014/07/11,24653656
2014/07/12,14427434
2014/07/13,62512484
2014/07/14,15403085
2014/07/15,119260740
2014/07/16,58019005
2014/07/17,-31156314
2014/07/18,41767796
2014/07/19,-104672996
2014/07/20,-114698625
2014/07/21,-51313617
2014/07/22,-132036189
2014/07/23,-106423540
2014/07/24,36365095
2014/07/25,-12049584
2014/07/26,7083883
2014/07/27,-29763809
2014/07/28,25590453
2014/07/29,62302266
2014/07/30,-1479484
2014/07/31,-94855186
2014/08/01,-31697787
2014/08/02,26418630
2014/08/03,93365671
2014/08/04,-62197383
2014/08/05,54721792
2014/08/06,-5224614
2014/08/07,15120563
2014/08/08,-61349468
2014/08/09,-3188400
2014/08/10,-32252578
2014/08/11,90436051
2014/08/12,56112153
2014/08/13,149922093
2014/08/14,130596611
2014/08/15,168710656
2014/08/16,102540693
2014/08/17,24546978
2014/08/18,130541205
2014/08/19,-107261164
2014/08/20,-110190930
2014/08/21,22872645
2014/08/22,1253118751
2014/08/23,5935285
2014/08/24,-39124411
2014/08/25,20693558
2014/08/26,590436630
2014/08/27,471775077
2014/08/28,-21517440
2014/08/29,-1310010569
2014/08/30,-53601907
2014/08/31,45467978
2014/09/01,-151577698
2014/09/02,-624607974
2014/09/03,-526699996
2014/09/04,-165979314
2014/09/05,-102482061
2014/09/06,-113295602
2014/09/07,-83084048
2014/09/08,-79366728
2014/09/09,-25458556
2014/09/10,-2992936
2014/09/11,-17851485
2014/09/12,-11834040
2014/09/13,-8226371
2014/09/14,6485645
2014/09/15,-39675117
2014/09/16,-38127706
2014/09/17,-8489026
2014/09/18,79350321
2014/09/19,68403843
2014/09/20,129353378
2014/09/21,139261217
2014/09/22,-11853110
2014/09/23,23120815
2014/09/24,2797216
2014/09/25,-78292673
2014/09/26,-80325774
2014/09/27,-126167120
2014/09/28,-150370764
2014/09/29,54396592
2014/09/30,6523099
2014/10/01,5918255
2014/10/02,3474291
2014/10/03,40148753
2014/10/04,69137936
2014/10/05,125805979
2014/10/06,121986556
2014/10/07,54067495
2014/10/08,88808402
2014/10/09,94800109
2014/10/10,81757982
2014/10/11,-6586249
2014/10/12,-111542115
2014/10/13,-80855065
2014/10/14,-8855857
2014/10/15,-58550098
2014/10/16,-50648913
2014/10/17,-83975350
2014/10/18,-37883337
2014/10/19,-23064456
2014/10/20,-35911688
2014/10/21,-60583043
2014/10/22,9820897
2014/10/23,14893889
2014/10/24,-20012009
2014/10/25,18978804
2014/10/26,5543362
2014/10/27,-31111736
2014/10/28,-9867517
2014/10/29,-23176502
2014/10/30,-48202189
2014/10/31,18060042
2014/11/01,-29413739
2014/11/02,-13453270
2014/11/03,-24664960
2014/11/04,76665662
2014/11/05,47774851
2014/11/06,17394992
2014/11/07,27414133
2014/11/08,-7908176
2014/11/09,28964957
2014/11/10,88030027
2014/11/11,-48655293
2014/11/12,75240950
2014/11/13,424624039
2014/11/14,61037902
2014/11/15,94074792
2014/11/16,72997776
2014/11/17,11036167
2014/11/18,106680832
2014/11/19,-96922734
2014/11/20,-318989593
2014/11/21,97820795
2014/11/22,-22337037
2014/11/23,-78636770
2014/11/24,-38118028
2014/11/25,-6015999
2014/11/26,17964733
2014/11/27,-91094161
2014/11/28,27560895
2014/11/29,64981864
2014/11/30,134811487
2014/12/01,110363301
2014/12/02,116357465
2014/12/03,116554413
2014/12/04,132158913
2014/12/05,-84783424
2014/12/06,-66457475
2014/12/07,-41442851
2014/12/08,221697620
2014/12/09,-86685078
2014/12/10,-42777508
2014/12/11,-87724609
2014/12/12,-103102589
2014/12/13,20468927
2014/12/14,-36234617
2014/12/15,-283362427
2014/12/16,-38224072
2014/12/17,-3506147
2014/12/18,71044596
2014/12/19,33788281
2014/12/20,-7877842
2014/12/21,-22200966
2014/12/22,15126133
2014/12/23,29781391
2014/12/24,-95493352
2014/12/25,-117636347
2014/12/26,-68925861
2014/12/27,-19138714
2014/12/28,36615585
2014/12/29,-48324506
2014/12/30,-34463086
2014/12/31,44973087
2015/01/01,-67409163
2015/01/02,34912452
2015/01/03,50965796
2015/01/04,71018294
2015/01/05,56352622
2015/01/06,16737126
2015/01/07,69877669
2015/01/08,250280225
2015/01/09,85891286
2015/01/10,9416251
2015/01/11,41681104
2015/01/12,-25455885
2015/01/13,103926533
2015/01/14,110442787
2015/01/15,130927186
2015/01/16,32198567
2015/01/17,-30719974
2015/01/18,-124838650
2015/01/19,-60434457
2015/01/20,-112739708
2015/01/21,-153491873
2015/01/22,-248792741
2015/01/23,-112679094
2015/01/24,-36831694
2015/01/25,31330106
2015/01/26,354232838
2015/01/27,346260
2015/01/28,-118454293
2015/01/29,-64159091
2015/01/30,-37273018
2015/01/31,-19411274
2015/02/01,-67307083
2015/02/02,-371740471
2015/02/03,-235053
2015/02/04,86435252
2015/02/05,48170894
2015/02/06,-7467585
2015/02/07,-27602636
2015/02/08,-24396924
2015/02/09,-12658760
2015/02/10,-123972356
2015/02/11,-85612734
2015/02/12,-104117020
2015/02/13,40499987
2015/02/14,20568289
2015/02/15,37337220
2015/02/16,-21818858
2015/02/17,4526838
2015/02/18,10148211
2015/02/19,78426
2015/02/20,-43433572
2015/02/21,-19849661
2015/02/22,-64861242
2015/02/23,24810439
2015/02/24,-11266573
2015/02/25,-5500764
2015/02/26,112158783
2015/02/27,185926653
2015/02/28,7995623
2015/03/01,202305260
2015/03/02,304406765
2015/03/03,120740256
2015/03/04,45519546
2015/03/05,-156220
2015/03/06,-159768926
2015/03/07,107634705
2015/03/08,275670311
2015/03/09,-190193211
2015/03/10,23642576
2015/03/11,14973254
2015/03/12,-13643369
2015/03/13,40970806
2015/03/14,-35999946
2015/03/15,-429925814
2015/03/16,-36886696
2015/03/17,-96478365
2015/03/18,156672341
2015/03/19,11243886
2015/03/20,-43894538
2015/03/21,-66732049
2015/03/22,-35200662
2015/03/23,-35360205
2015/03/24,23288304
2015/03/25,-161319147
2015/03/26,-29109580
2015/03/27,32581211
2015/03/28,-2502812
2015/03/29,9257184
2015/03/30,-24477386
2015/03/31,-37838200
2015/04/01,6776406
2015/04/02,-52566300
2015/04/03,-58723556
2015/04/04,-36817056
2015/04/05,-23227928
2015/04/06,-21437338
2015/04/07,-8310531
2015/04/08,-27254236
2015/04/09,18119734
2015/04/10,33728632
2015/04/11,22464297
2015/04/12,-4757646
2015/04/13,23652506
2015/04/14,17352869
2015/04/15,-51227295
2015/04/16,50044489
2015/04/17,31213506
2015/04/18,15413450
2015/04/19,101347877
2015/04/20,65983025
2015/04/21,53408923
2015/04/22,117553325
2015/04/23,-21138034
2015/04/24,27187806
2015/04/25,44864007
2015/04/26,22568291
2015/04/27,2963605
2015/04/28,15342442
2015/04/29,-13977595
2015/04/30,28710911
2015/05/01,-2147526
2015/05/02,-13091846
2015/05/03,-52581298
2015/05/04,7613378
2015/05/05,-5576211
2015/05/06,-9688904
2015/05/07,25861065
2015/05/08,-24670343
2015/05/09,18310367
2015/05/10,39742799
2015/05/11,-14326169
2015/05/12,-30068826
2015/05/13,-5199040
2015/05/14,-47521187
2015/05/15,-34776790
2015/05/16,-37067588
2015/05/17,-79927372
2015/05/18,-53766366
2015/05/19,23000754
2015/05/20,-20355886
2015/05/21,-33984817
2015/05/22,60482504
2015/05/23,39604581
2015/05/24,14188229
2015/05/25,-18394301
2015/05/26,-50369546
2015/05/27,14006597
2015/05/28,17395292
2015/05/29,-30146975
2015/05/30,-7181742
2015/05/31,39601859
2015/06/01,74020504
2015/06/02,33178404
2015/06/03,7855815
2015/06/04,20754405
2015/06/05,18042552
2015/06/06,-10057590
2015/06/07,-20242371
2015/06/08,-58345300
2015/06/09,8407157
2015/06/10,-7641337
2015/06/11,7716585
2015/06/12,8228861
2015/06/13,9349860
2015/06/14,76211454
2015/06/15,112942883
2015/06/16,134952524
2015/06/17,170678951
2015/06/18,81907070
2015/06/19,116006610
2015/06/20,39144013
2015/06/21,-48237745
2015/06/22,-56514659
2015/06/23,-116350444
2015/06/24,-152749423
2015/06/25,-111214515
2015/06/26,-30730174
2015/06/27,63438790
2015/06/28,3299470
2015/06/29,56408861
2015/06/30,135931117
2015/07/01,38274462
2015/07/02,103475219
2015/07/03,-45557911
2015/07/04,-67265081
2015/07/05,89276213
2015/07/06,68473476
2015/07/07,-89573227
2015/07/08,21393501
2015/07/09,24626242
2015/07/10,182233910
2015/07/11,113079974
2015/07/12,74120517
2015/07/13,-8280101
2015/07/14,36769234
2015/07/15,7659581
2015/07/16,30987986
2015/07/17,-181690054
2015/07/18,-113084405
2015/07/19,-170095302
2015/07/20,-114367926
2015/07/21,-79382508
2015/07/22,-72435803
2015/07/23,-107327485
2015/07/24,9464302
2015/07/25,-27725447
2015/07/26,-32471117
2015/07/27,-336744
2015/07/28,52111406
2015/07/29,28798104
2015/07/30,5870357
2015/07/31,-51459022
2015/08/01,1075642
2015/08/02,5486699
2015/08/03,-17059744
2015/08/04,-37411411
2015/08/05,30197129
2015/08/06,21395942
2015/08/07,20785591
2015/08/08,88337617
2015/08/09,147337489
2015/08/10,54841429
2015/08/11,225441
2015/08/12,13579182
2015/08/13,43670652
2015/08/14,53154303
2015/08/15,-28810558
2015/08/16,-44799250
2015/08/17,62883171
2015/08/18,150300255
2015/08/19,30979638
2015/08/20,-7303828
2015/08/21,-20920334
2015/08/22,15720784
2015/08/23,-39649756
2015/08/24,59802996
2015/08/25,-21911240
2015/08/26,-38902892
2015/08/27,-11030700
2015/08/28,33860412
2015/08/29,-72867694
2015/08/30,-60701118
2015/08/31,-157167584
2015/09/01,-120932044
2015/09/02,-32896272
2015/09/03,-64516373
2015/09/04,-110457604
2015/09/05,-11314861
2015/09/06,48417468
2015/09/07,-38301196
2015/09/08,18631643
2015/09/09,-4436678
2015/09/10,46935962
2015/09/11,26494632
2015/09/12,-22580738
2015/09/13,-33133909
2015/09/14,43366479
2015/09/15,-41473819
2015/09/16,-7742904
2015/09/17,-44481530
2015/09/18,-4166666
2015/09/19,56575884
2015/09/20,5436471
2015/09/21,46570300
2015/09/22,44823415
2015/09/23,-16721324
2015/09/24,-2411404
2015/09/25,35596770
2015/09/26,-7047172
2015/09/27,-25591314
2015/09/28,-3744522
2015/09/29,39515156
2015/09/30,29416376
2015/10/01,82834566
2015/10/02,73822007
2015/10/03,-2612967
2015/10/04,31135434
2015/10/05,-12939213
2015/10/06,21471244
2015/10/07,42083873
2015/10/08,118197136
2015/10/09,-72015880
2015/10/10,57674101
2015/10/11,36271699
2015/10/12,21053037
2015/10/13,12491974
2015/10/14,64991480
2015/10/15,11620677
2015/10/16,157270458
2015/10/17,113030959
2015/10/18,45735702
2015/10/19,41543875
2015/10/20,-2590106
2015/10/21,-51775849
2015/10/22,-74926629
2015/10/23,-92312973
2015/10/24,-36477251
2015/10/25,111118132
2015/10/26,54539722
2015/10/27,110504632
2015/10/28,175210722
2015/10/29,297648333
2015/10/30,417331630
2015/10/31,208610676
2015/11/01,130063392
2015/11/02,384572280
2015/11/03,809601875
2015/11/04,4318935986
2015/11/05,670500663
2015/11/06,218120155
2015/11/07,240449694
2015/11/08,192569297
2015/11/09,300191701
2015/11/10,-273273025
2015/11/11,-3800372576
2015/11/12,-432748547
2015/11/13,-83468058
2015/11/14,188834828
2015/11/15,-32247755
2015/11/16,-288422369
2015/11/17,-430127964
2015/11/18,-474393483
2015/11/19,-287252038
2015/11/20,-237631009
2015/11/21,-532502455
2015/11/22,-326913828
2015/11/23,-412858542
2015/11/24,-177715812
2015/11/25,9588154
2015/11/26,55371974
2015/11/27,60242249
2015/11/28,208584665
2015/11/29,130158059
2015/11/30,476801360
2015/12/01,448224817
2015/12/02,300647141
2015/12/03,6458682
2015/12/04,173768582
2015/12/05,1100979158
2015/12/06,1614029637
2015/12/07,299379923
2015/12/08,241192998
2015/12/09,645200485
2015/12/10,545722794
2015/12/11,634326030
2015/12/12,-402439076
2015/12/13,80710179
2015/12/14,840099352
2015/12/15,757239788
2015/12/16,404069871
2015/12/17,572056640
2015/12/18,238093078
2015/12/19,303714646
2015/12/20,-458731458
2015/12/21,175018951
2015/12/22,157161283
2015/12/23,-21724395
2015/12/24,233740653
2015/12/25,-81060652
2015/12/26,-562344135
2015/12/27,-1231932634
2015/12/28,-1462181583
2015/12/29,-1403863329
2015/12/30,-1402444800
2015/12/31,-1599517693
2016/01/01,-1314151096
2016/01/02,-783164542
2016/01/03,-141259994
2016/01/04,-318214486
2016/01/05,-79364782
2016/01/06,20841994
2016/01/07,203235802
2016/01/08,98268128
2016/01/09,3185531
2016/01/10,115652407
2016/01/11,179763639
2016/01/12,-48717344
2016/01/13,13478614
2016/01/14,-187807695
2016/01/15,144131812
2016/01/16,184749349
2016/01/17,3493784049
2016/01/18,2990094537
2016/01/19,2832889645
2016/01/20,983575354
2016/01/21,1638274556
2016/01/22,2352279478
2016/01/23,11011619490
2016/01/24,22706569424
2016/01/25,3248443887
2016/01/26,697824535
2016/01/27,3906421071
2016/01/28,183638759
2016/01/29,-328191257
2016/01/30,-10267533426
2016/01/31,-26050687356
2016/02/01,-4911226477
2016/02/02,-2656313046
2016/02/03,-4881757655
2016/02/04,-1436673526
2016/02/05,-1362226721
2016/02/06,-156104352
2016/02/07,451784335
2016/02/08,-988239016
2016/02/09,-599157514
2016/02/10,388296671
2016/02/11,88525083
2016/02/12,-335178915
2016/02/13,-140026554
2016/02/14,-11281268
2016/02/15,544066757
2016/02/16,743976989
2016/02/17,637149117
2016/02/18,609372115
2016/02/19,982786948
2016/02/20,752193781
2016/02/21,716543923
2016/02/22,390683827
2016/02/23,74899551
2016/02/24,-104451884
2016/02/25,-299948478
2016/02/26,-645783617
2016/02/27,-780248744
2016/02/28,1786105251
2016/02/29,2367485873
2016/03/01,3057216810
2016/03/02,889400513
2016/03/03,144856350
2016/03/04,1768887032
2016/03/05,6842099721
2016/03/06,-2797356802
2016/03/07,-3109601127
2016/03/08,-3782432833
2016/03/09,-1570823366
2016/03/10,-494769674
2016/03/11,-2149810110
2016/03/12,-7073524213
2016/03/13,-121732461
2016/03/14,-246715460
2016/03/15,353038134
2016/03/16,4669226576
2016/03/17,2309851430
2016/03/18,1115090925
2016/03/19,120220799
2016/03/20,41643471
2016/03/21,-157389961
2016/03/22,-418845640
2016/03/23,-4735952958
2016/03/24,-2385544733
2016/03/25,-1263008879
2016/03/26,-269299567
2016/03/27,-8703999
2016/03/28,16833669
2016/03/29,-105588199
2016/03/30,-28777606
2016/03/31,-116579954
2016/04/01,-10528943
2016/04/02,92790131
2016/04/03,-92936491
2016/04/04,-29081331
2016/04/05,12044971
2016/04/06,47872347
2016/04/07,122904545
2016/04/08,-10531741
2016/04/09,41601985
2016/04/10,45861120
2016/04/11,-39278005
2016/04/12,219387252
2016/04/13,223263879
2016/04/14,-19884118
2016/04/15,148882177
2016/04/16,362269879
2016/04/17,247499447
2016/04/18,181025034
2016/04/19,-4095897
2016/04/20,12008728
2016/04/21,324993207
2016/04/22,163542277
2016/04/23,-182387965
2016/04/24,-86503563
2016/04/25,200982406
2016/04/26,243223697
2016/04/27,54501308
2016/04/28,-88438049
2016/04/29,-105681637
2016/04/30,-75443080
2016/05/01,864468
2016/05/02,-77160865
2016/05/03,-250581614
2016/05/04,-114749195
2016/05/05,-162194160
2016/05/06,-22648413
2016/05/07,17950391
2016/05/08,-93260763
2016/05/09,-163648151
2016/05/10,-11818805
2016/05/11,132182821
2016/05/12,66607548
2016/05/13,119126570
2016/05/14,-22648913
2016/05/15,169275737
2016/05/16,278879055
2016/05/17,151470971
2016/05/18,-126561256
2016/05/19,5911415
2016/05/20,-327936286
2016/05/21,-225992494
2016/05/22,-327475189
2016/05/23,-361786837
2016/05/24,-214326480
2016/05/25,335671964
2016/05/26,415284025
2016/05/27,1013609670
2016/05/28,1043456211
2016/05/29,569555959
2016/05/30,186929649
2016/05/31,282933662
2016/06/01,-315566586
2016/06/02,-369193693
2016/06/03,-902152781
2016/06/04,-935874064
2016/06/05,-279400470
2016/06/06,2950739
2016/06/07,-128576483
2016/06/08,21688615
2016/06/09,-11800868
2016/06/10,281168932
2016/06/11,253955705
2016/06/12,739224022
2016/06/13,662054126
2016/06/14,337100405
2016/06/15,325580008
2016/06/16,627401510
2016/06/17,502118215
2016/06/18,447089048
2016/06/19,-360820379
2016/06/20,-47277550
2016/06/21,222820670
2016/06/22,148745601
2016/06/23,-76713779
2016/06/24,-72022167
2016/06/25,-287931067
2016/06/26,-329577740
2016/06/27,-486589517
2016/06/28,-615972930
2016/06/29,-548123621
2016/06/30,-542013291
2016/07/01,-472049387
2016/07/02,-62479663
2016/07/03,15810839
2016/07/04,206870547
2016/07/05,120496233
2016/07/06,101040837
2016/07/07,396108318
2016/07/08,-23317808
2016/07/09,-139494651
2016/07/10,-177702959
2016/07/11,-303334849
2016/07/12,-31184624
2016/07/13,-43608528
2016/07/14,-561895310
2016/07/15,390660432
2016/07/16,-7374474
2016/07/17,334070462
2016/07/18,10268027
2016/07/19,-38832446
2016/07/20,59754358
2016/07/21,104714376
2016/07/22,-442794991
2016/07/23,-127394591
2016/07/24,-130759942
2016/07/25,-166792595
2016/07/26,98935834
2016/07/27,161630846
2016/07/28,130490613
2016/07/29,-26066068
2016/07/30,-196313370
2016/07/31,-126810719
2016/08/01,-44021765
2016/08/02,430254677
2016/08/03,-317710757
2016/08/04,157455707
2016/08/05,-13015992
2016/08/06,20266888
2016/08/07,-167052998
2016/08/08,-82462344
2016/08/09,-591113158
2016/08/10,71756876
2016/08/11,-438101899
2016/08/12,-117753036
2016/08/13,49327856
2016/08/14,-29042473
2016/08/15,197565486
2016/08/16,127796186
2016/08/17,-103152816
2016/08/18,187792566
2016/08/19,27321833
2016/08/20,302738848
2016/08/21,-21626703
2016/08/22,93714932
2016/08/23,-37671469
2016/08/24,235762297
2016/08/25,18286111
2016/08/26,133546571
2016/08/27,-234604409
2016/08/28,11299335
2016/08/29,-203313763
2016/08/30,-266620042
2016/08/31,-248026396
2016/09/01,-237224009
2016/09/02,-316561536
2016/09/03,-43940751
2016/09/04,-98869097
2016/09/05,60784519
2016/09/06,-5445679
2016/09/07,-67591682
2016/09/08,-279969
2016/09/09,163119968
2016/09/10,-13878407
2016/09/11,131799848
2016/09/12,-58332601
2016/09/13,54368942
2016/09/14,2769032
2016/09/15,-122867138
2016/09/16,28951862
2016/09/17,-104214373
2016/09/18,-60232941
2016/09/19,-69778666
2016/09/20,147960710
2016/09/21,48885239
2016/09/22,339749107
2016/09/23,-13334876
2016/09/24,99620969
2016/09/25,229579794
2016/09/26,443941034
2016/09/27,-212938588
2016/09/28,468493641
2016/09/29,-153567108
2016/09/30,332252355
2016/10/01,107496668
2016/10/02,-190748708
2016/10/03,-143028775
2016/10/04,171688202
2016/10/05,-224322633
2016/10/06,290939053
2016/10/07,-83673858
2016/10/08,455843269
2016/10/09,901561068
2016/10/10,330864578
2016/10/11,535475541
2016/10/12,411110026
2016/10/13,-376191539
2016/10/14,9700961
2016/10/15,719919131
2016/10/16,-132404262
2016/10/17,-339854984
2016/10/18,-117536921
2016/10/19,-381765659
2016/10/20,597479839
2016/10/21,711397643
2016/10/22,-1227665072
2016/10/23,-300298578
2016/10/24,1215985787
2016/10/25,510744958
2016/10/26,212101902
2016/10/27,802473414
2016/10/28,-972717720
2016/10/29,201724255
2016/10/30,-245479056
2016/10/31,-1144179595
2016/11/01,-721759724
2016/11/02,1964080249
2016/11/03,2495765891
2016/11/04,2988230846
2016/11/05,3013134501
2016/11/06,2756316834
2016/11/07,1822417791
2016/11/08,1098639522
2016/11/09,-1530739470
2016/11/10,-3537491522
2016/11/11,-3026381356
2016/11/12,-3320998119
2016/11/13,-2936330591
2016/11/14,-2027092400
2016/11/15,-1170711830
2016/11/16,-523577741
2016/11/17,-126008111
2016/11/18,80395307
2016/11/19,146305438
2016/11/20,95774639
2016/11/21,126174124
2016/11/22,-20624281
2016/11/23,-112989372
2016/11/24,224573511
2016/11/25,28498294
2016/11/26,-8461346
2016/11/27,-175326311
2016/11/28,-112750042
2016/11/29,-144282787
2016/11/30,-203412253
2016/12/01,-268471997
2016/12/02,282851816
2016/12/03,5109257
2016/12/04,37217234
2016/12/05,270230216
2016/12/06,203078393
2016/12/07,123081506
2016/12/08,-14310861
2016/12/09,-258389682
2016/12/10,25988087
2016/12/11,53692502
2016/12/12,-128472852
2016/12/13,-85878504
2016/12/14,109457719
2016/12/15,468743994
2016/12/16,318816129
2016/12/17,101224799
2016/12/18,214270390
2016/12/19,21557508
2016/12/20,146520729
2016/12/21,895501783
2016/12/22,87783040
2016/12/23,459733745
2016/12/24,147156571
2016/12/25,-131041687
2016/12/26,-4758752
2016/12/27,36912664
2016/12/28,-707814520
2016/12/29,-172023888
2016/12/30,-232553388
2016/12/31,-33896649
2017/01/01,102322878
2017/01/02,190775012
2017/01/03,419440879
2017/01/04,586856979
2017/01/05,1000359327
2017/01/06,203965046
2017/01/07,243028437
2017/01/08,-19473368
2017/01/09,82670613
2017/01/10,-264212291
2017/01/11,912879847
2017/01/12,-561595476
2017/01/13,-304042823
2017/01/14,-473070714
2017/01/15,-25532542
2017/01/16,-215255653
2017/01/17,-22833956
2017/01/18,-1663371155
2017/01/19,-693097385
2017/01/20,-353866062
2017/01/21,95374340
2017/01/22,-36197723
2017/01/23,-68824289
2017/01/24,-113107934
2017/01/25,91271125
2017/01/26,-121185107
2017/01/27,-198490768
2017/01/28,-162119497
2017/01/29,-55203458
2017/01/30,-101352957
2017/01/31,-63655823
2017/02/01,68741893
2017/02/02,285679656
2017/02/03,1111825126
2017/02/04,488022844
2017/02/05,332786786
2017/02/06,309201490
2017/02/07,255584084
2017/02/08,79011231
2017/02/09,279437803
2017/02/10,-837170635
2017/02/11,-366683695
2017/02/12,-413907447
2017/02/13,-196402718
2017/02/14,-217405886
2017/02/15,-295824455
2017/02/16,-419928578
2017/02/17,222726442
2017/02/18,122458277
2017/02/19,505923827
2017/02/20,67315998
2017/02/21,-3319941
2017/02/22,271611947
2017/02/23,491114011
2017/02/24,217456581
2017/02/25,107183129
2017/02/26,-292001001
2017/02/27,249017163
2017/02/28,266505445
2017/03/01,203872587
2017/03/02,591208362
2017/03/03,466500746
2017/03/04,424764531
2017/03/05,317092115
2017/03/06,449774955
2017/03/07,345557556
2017/03/08,98306529
2017/03/09,-665609582
2017/03/10,-330957211
2017/03/11,-32819253
2017/03/12,-91217632
2017/03/13,-6531312
2017/03/14,395382161
2017/03/15,161818510
2017/03/16,1389046291
2017/03/17,694064324
2017/03/18,239461500
2017/03/19,216223511
2017/03/20,-238237160
2017/03/21,-294937169
2017/03/22,247797990
2017/03/23,-1063155913
2017/03/24,747952866
2017/03/25,934115165
2017/03/26,-147170803
2017/03/27,64682146
2017/03/28,-210245753
2017/03/29,-613828916
2017/03/30,-282038114
2017/03/31,-1118964609
2017/04/01,-1283001329
2017/04/02,162834864
2017/04/03,195587145
2017/04/04,105959724
2017/04/05,262062621
2017/04/06,145522567
2017/04/07,-426685414
2017/04/08,-254397824
2017/04/09,-184184072
2017/04/10,-156181389
2017/04/11,-35548433
2017/04/12,123257593
2017/04/13,10945058
2017/04/14,312938360
