Date,confirmationtime7rsi
2011/06/15,34.629
2011/06/16,61.434
2011/06/17,58.873
2011/06/18,54.439
2011/06/19,46.401
2011/06/20,43.719
2011/06/21,39.648
2011/06/22,38.269
2011/06/23,44.99
2011/06/24,53.518
2011/06/25,75.832
2011/06/26,71.089
2011/06/27,58.953
2011/06/28,62.115
2011/06/29,55.572
2011/06/30,47.783
2011/07/01,54.752
2011/07/02,56.455
2011/07/03,58.371
2011/07/04,54.87
2011/07/05,70.211
2011/07/06,56.199
2011/07/07,67.718
2011/07/08,49.008
2011/07/09,55.008
2011/07/10,59.972
2011/07/11,49.827
2011/07/12,56.5
2011/07/13,40.398
2011/07/14,54.364
2011/07/15,48.391
2011/07/16,50.023
2011/07/17,45.833
2011/07/18,45.833
2011/07/19,57.399
2011/07/20,53.591
2011/07/21,51.98
2011/07/22,52.528
2011/07/23,55.602
2011/07/24,43.612
2011/07/25,44.233
2011/07/26,39.032
2011/07/27,40.441
2011/07/28,53.857
2011/07/29,47.574
2011/07/30,55.761
2011/07/31,42.012
2011/08/01,48.003
2011/08/02,54.811
2011/08/03,52.512
2011/08/04,69.269
2011/08/05,58.635
2011/08/06,68.421
2011/08/07,64.056
2011/08/08,54.892
2011/08/09,47.981
2011/08/10,44.474
2011/08/11,54.753
2011/08/12,58.876
2011/08/13,59.629
2011/08/14,57.202
2011/08/15,60.069
2011/08/16,42.27
2011/08/17,51.907
2011/08/18,45.35
2011/08/19,56.232
2011/08/20,41.484
2011/08/21,37.869
2011/08/22,34.338
2011/08/23,44.103
2011/08/24,57.917
2011/08/25,57.018
2011/08/26,47.592
2011/08/27,63.722
2011/08/28,67.293
2011/08/29,49.036
2011/08/30,44.927
2011/08/31,40.921
2011/09/01,55.917
2011/09/02,42.83
2011/09/03,47.978
2011/09/04,53.648
2011/09/05,43.392
2011/09/06,45.829
2011/09/07,53.811
2011/09/08,57.776
2011/09/09,43.907
2011/09/10,54.328
2011/09/11,58.545
2011/09/12,52.852
2011/09/13,47.513
2011/09/14,45.35
2011/09/15,40.458
2011/09/16,62.105
2011/09/17,51.746
2011/09/18,41.917
2011/09/19,55.39
2011/09/20,49.101
2011/09/21,46.622
2011/09/22,45.772
2011/09/23,53.855
2011/09/24,56.186
2011/09/25,50.417
2011/09/26,52.472
2011/09/27,53.249
2011/09/28,42.832
2011/09/29,58.622
2011/09/30,60.702
2011/10/01,44.668
2011/10/02,58.256
2011/10/03,44.53
2011/10/04,60.613
2011/10/05,45.292
2011/10/06,51.711
2011/10/07,47.678
2011/10/08,55.883
2011/10/09,51.566
2011/10/10,53.589
2011/10/11,69.041
2011/10/12,50.828
2011/10/13,60.705
2011/10/14,44.328
2011/10/15,45.799
2011/10/16,51.08
2011/10/17,51.497
2011/10/18,50.5
2011/10/19,44.68
2011/10/20,53.679
2011/10/21,50.189
2011/10/22,62.861
2011/10/23,54.921
2011/10/24,45.163
2011/10/25,44.353
2011/10/26,51.028
2011/10/27,61.002
2011/10/28,56.595
2011/10/29,50.561
2011/10/30,51.973
2011/10/31,40.365
2011/11/01,34.116
2011/11/02,33.047
2011/11/03,49.202
2011/11/04,40.207
2011/11/05,40.699
2011/11/06,41.84
2011/11/07,49.377
2011/11/08,40.909
2011/11/09,36.663
2011/11/10,47.796
2011/11/11,60.002
2011/11/12,46.39
2011/11/13,45.971
2011/11/14,46.534
2011/11/15,37.724
2011/11/16,52.788
2011/11/17,50.531
2011/11/18,54.022
2011/11/19,60.196
2011/11/20,46.613
2011/11/21,60.248
2011/11/22,47.521
2011/11/23,50.453
2011/11/24,61.374
2011/11/25,48.425
2011/11/26,55.464
2011/11/27,58.587
2011/11/28,50.182
2011/11/29,44.926
2011/11/30,37.159
2011/12/01,32.959
2011/12/02,46.935
2011/12/03,44.763
2011/12/04,52.159
2011/12/05,43.226
2011/12/06,39.516
2011/12/07,53.152
2011/12/08,43.708
2011/12/09,50.062
2011/12/10,51.349
2011/12/11,47.653
2011/12/12,59.659
2011/12/13,56.196
2011/12/14,45.462
2011/12/15,63.948
2011/12/16,59.484
2011/12/17,44.919
2011/12/18,47.235
2011/12/19,42.336
2011/12/20,52.606
2011/12/21,46.429
2011/12/22,46.869
2011/12/23,49.887
2011/12/24,48.255
2011/12/25,37.087
2011/12/26,36.257
2011/12/27,52.219
2011/12/28,47.289
2011/12/29,55.955
2011/12/30,53.328
2011/12/31,47.929
2012/01/01,46.79
2012/01/02,48.226
2012/01/03,43.012
2012/01/04,50.863
2012/01/05,52.514
2012/01/06,37.247
2012/01/07,32.48
2012/01/08,46.115
2012/01/09,45.542
2012/01/10,60.698
2012/01/11,51.37
2012/01/12,50.011
2012/01/13,60.106
2012/01/14,51.713
2012/01/15,59.096
2012/01/16,39.387
2012/01/17,48.293
2012/01/18,62.466
2012/01/19,49.817
2012/01/20,52.087
2012/01/21,44.012
2012/01/22,56.402
2012/01/23,43.305
2012/01/24,54.34
2012/01/25,50.515
2012/01/26,54.68
2012/01/27,53.04
2012/01/28,50.785
2012/01/29,41.276
2012/01/30,39.618
2012/01/31,50.892
2012/02/01,55.707
2012/02/02,45.818
2012/02/03,46.369
2012/02/04,47.005
2012/02/05,56.952
2012/02/06,53.587
2012/02/07,60.014
2012/02/08,52.432
2012/02/09,52.432
2012/02/10,58.614
2012/02/11,46.844
2012/02/12,41.221
2012/02/13,58.09
2012/02/14,57.049
2012/02/15,60.433
2012/02/16,55.345
2012/02/17,42.473
2012/02/18,32.743
2012/02/19,42.805
2012/02/20,55.841
2012/02/21,63.17
2012/02/22,43.119
2012/02/23,40.406
2012/02/24,49.931
2012/02/25,42.438
2012/02/26,50.508
2012/02/27,48.253
2012/02/28,44.96
2012/02/29,36.946
2012/03/01,52.402
2012/03/02,61.364
2012/03/03,71.645
2012/03/04,53.187
2012/03/05,49.335
2012/03/06,53.283
2012/03/07,45.083
2012/03/08,44.262
2012/03/09,39.631
2012/03/10,41.324
2012/03/11,58.791
2012/03/12,43.345
2012/03/13,45.947
2012/03/14,56.717
2012/03/15,64.342
2012/03/16,47.031
2012/03/17,42.042
2012/03/18,45.814
2012/03/19,53.024
2012/03/20,45.899
2012/03/21,46.787
2012/03/22,46.787
2012/03/23,63.403
2012/03/24,40.462
2012/03/25,48.573
2012/03/26,50.694
2012/03/27,48.727
2012/03/28,51.386
2012/03/29,55.821
2012/03/30,48.551
2012/03/31,42.031
2012/04/01,55.317
2012/04/02,67.238
2012/04/03,55.236
2012/04/04,53.036
2012/04/05,62.849
2012/04/06,50.96
2012/04/07,54.328
2012/04/08,44.606
2012/04/09,46.487
2012/04/10,46.022
2012/04/11,49.67
2012/04/12,58.507
2012/04/13,61.116
2012/04/14,48.196
2012/04/15,66.941
2012/04/16,43.876
2012/04/17,49.49
2012/04/18,51.66
2012/04/19,41.908
2012/04/20,43.084
2012/04/21,43.084
2012/04/22,50.255
2012/04/23,53.066
2012/04/24,51.019
2012/04/25,58.329
2012/04/26,41.825
2012/04/27,52.386
2012/04/28,44.261
2012/04/29,36.376
2012/04/30,36.376
2012/05/01,40.664
2012/05/02,50.902
2012/05/03,47.294
2012/05/04,45.299
2012/05/05,42.361
2012/05/06,44.425
2012/05/07,41.054
2012/05/08,37.926
2012/05/09,46.104
2012/05/10,69.652
2012/05/11,56.91
2012/05/12,64.981
2012/05/13,55.136
2012/05/14,55.736
2012/05/15,61.554
2012/05/16,67.312
2012/05/17,70.519
2012/05/18,45.379
2012/05/19,43.439
2012/05/20,50.564
2012/05/21,58.442
2012/05/22,65.499
2012/05/23,51.908
2012/05/24,55.232
2012/05/25,58.133
2012/05/26,43.08
2012/05/27,36.32
2012/05/28,46.174
2012/05/29,55.677
2012/05/30,52.045
2012/05/31,47.432
2012/06/01,40.256
2012/06/02,37.034
2012/06/03,41.761
2012/06/04,40.71
2012/06/05,47.171
2012/06/06,43.016
2012/06/07,54.543
2012/06/08,52.618
2012/06/09,35.03
2012/06/10,38.43
2012/06/11,55.63
2012/06/12,45.846
2012/06/13,49.474
2012/06/14,45.887
2012/06/15,44.126
2012/06/16,46.52
2012/06/17,41.196
2012/06/18,35.402
2012/06/19,55.935
2012/06/20,57.3
2012/06/21,63.684
2012/06/22,61.192
2012/06/23,41.008
2012/06/24,61.049
2012/06/25,47.172
2012/06/26,49.721
2012/06/27,43.277
2012/06/28,56.547
2012/06/29,51.152
2012/06/30,58.593
2012/07/01,51.828
2012/07/02,46.401
2012/07/03,42.697
2012/07/04,48.743
2012/07/05,52.63
2012/07/06,45.489
2012/07/07,39.997
2012/07/08,48.656
2012/07/09,42.986
2012/07/10,51.694
2012/07/11,61.867
2012/07/12,49.665
2012/07/13,43.048
2012/07/14,44.29
2012/07/15,57.499
2012/07/16,50.377
2012/07/17,40.02
2012/07/18,49.142
2012/07/19,59.826
2012/07/20,51.272
2012/07/21,55.131
2012/07/22,46.862
2012/07/23,54.775
2012/07/24,44.211
2012/07/25,44.759
2012/07/26,40.757
2012/07/27,37.263
2012/07/28,51.995
2012/07/29,45.105
2012/07/30,40.879
2012/07/31,63.996
2012/08/01,60.827
2012/08/02,44.964
2012/08/03,46.273
2012/08/04,49.251
2012/08/05,58.18
2012/08/06,57.408
2012/08/07,43.654
2012/08/08,42.813
2012/08/09,41.033
2012/08/10,50.054
2012/08/11,43.344
2012/08/12,49.191
2012/08/13,48.51
2012/08/14,50.92
2012/08/15,43.359
2012/08/16,53.935
2012/08/17,65.22
2012/08/18,52.731
2012/08/19,37.56
2012/08/20,41.926
2012/08/21,42.542
2012/08/22,53.467
2012/08/23,47.605
2012/08/24,58.24
2012/08/25,64.202
2012/08/26,41.033
2012/08/27,55.74
2012/08/28,52.542
2012/08/29,45.15
2012/08/30,51.569
2012/08/31,58.386
2012/09/01,47.252
2012/09/02,46.004
2012/09/03,49.712
2012/09/04,52.065
2012/09/05,39.404
2012/09/06,44.131
2012/09/07,45.89
2012/09/08,59.379
2012/09/09,50.022
2012/09/10,55.147
2012/09/11,58.193
2012/09/12,50.455
2012/09/13,65.416
2012/09/14,45.699
2012/09/15,53.926
2012/09/16,46.17
2012/09/17,43.589
2012/09/18,44.091
2012/09/19,57.702
2012/09/20,50.973
2012/09/21,43.365
2012/09/22,49.388
2012/09/23,48.848
2012/09/24,51.991
2012/09/25,60.91
2012/09/26,59.897
2012/09/27,44.305
2012/09/28,46.366
2012/09/29,40.745
2012/09/30,47.399
2012/10/01,65.456
2012/10/02,53.059
2012/10/03,60.508
2012/10/04,61.723
2012/10/05,56.743
2012/10/06,43.572
2012/10/07,61.488
2012/10/08,39.168
2012/10/09,51.459
2012/10/10,48.788
2012/10/11,53.356
2012/10/12,48.327
2012/10/13,48.804
2012/10/14,59.544
2012/10/15,41.678
2012/10/16,46.767
2012/10/17,52.151
2012/10/18,45.972
2012/10/19,55.468
2012/10/20,45.727
2012/10/21,44.725
2012/10/22,46.559
2012/10/23,59.622
2012/10/24,44.911
2012/10/25,52.319
2012/10/26,44.4
2012/10/27,41.667
2012/10/28,45.188
2012/10/29,48.742
2012/10/30,55.989
2012/10/31,55.321
2012/11/01,59.443
2012/11/02,54.39
2012/11/03,51.972
2012/11/04,44.299
2012/11/05,42.478
2012/11/06,60.729
2012/11/07,45.593
2012/11/08,47.421
2012/11/09,48.803
2012/11/10,54.738
2012/11/11,52.011
2012/11/12,63.565
2012/11/13,54.925
2012/11/14,52.067
2012/11/15,58.167
2012/11/16,48.951
2012/11/17,53.582
2012/11/18,47.581
2012/11/19,47.581
2012/11/20,46.457
2012/11/21,41.026
2012/11/22,51.77
2012/11/23,35.201
2012/11/24,47.098
2012/11/25,51.892
2012/11/26,42.406
2012/11/27,50.864
2012/11/28,35.895
2012/11/29,40.452
2012/11/30,66.543
2012/12/01,43.764
2012/12/02,53.116
2012/12/03,51.234
2012/12/04,66.642
2012/12/05,59.137
2012/12/06,50.932
2012/12/07,54.636
2012/12/08,49.743
2012/12/09,56.016
2012/12/10,46.716
2012/12/11,46.255
2012/12/12,54.351
2012/12/13,53.611
2012/12/14,68.801
2012/12/15,58.675
2012/12/16,61.807
2012/12/17,45.715
2012/12/18,50.897
2012/12/19,42.466
2012/12/20,61.194
2012/12/21,49.439
2012/12/22,40.872
2012/12/23,52.306
2012/12/24,48.237
2012/12/25,51.688
2012/12/26,41.35
2012/12/27,40.845
2012/12/28,37.665
2012/12/29,47.582
2012/12/30,40.798
2012/12/31,43.891
2013/01/01,42.562
2013/01/02,46.919
2013/01/03,43.104
2013/01/04,48.034
2013/01/05,55.002
2013/01/06,52.134
2013/01/07,40.3
2013/01/08,58.523
2013/01/09,60.097
2013/01/10,48.979
2013/01/11,64.15
2013/01/12,59.972
2013/01/13,52.284
2013/01/14,41.707
2013/01/15,58.036
2013/01/16,52.341
2013/01/17,61.86
2013/01/18,54.931
2013/01/19,41.906
2013/01/20,51.069
2013/01/21,50.171
2013/01/22,45.156
2013/01/23,53.651
2013/01/24,41.98
2013/01/25,49.452
2013/01/26,42.993
2013/01/27,44.994
2013/01/28,46.842
2013/01/29,42.467
2013/01/30,45.081
2013/01/31,33.464
2013/02/01,51.071
2013/02/02,48.602
2013/02/03,39.033
2013/02/04,46.654
2013/02/05,45.643
2013/02/06,54.657
2013/02/07,50.612
2013/02/08,52.111
2013/02/09,56.532
2013/02/10,46.063
2013/02/11,47.203
2013/02/12,58.931
2013/02/13,42.532
2013/02/14,51.577
2013/02/15,41.408
2013/02/16,38.858
2013/02/17,39.273
2013/02/18,51.468
2013/02/19,52.444
2013/02/20,39.353
2013/02/21,46.403
2013/02/22,49.166
2013/02/23,52.248
2013/02/24,56.698
2013/02/25,37.193
2013/02/26,51.634
2013/02/27,42.976
2013/02/28,51.633
2013/03/01,57.719
2013/03/02,60.647
2013/03/03,51.643
2013/03/04,44.602
2013/03/05,60.694
2013/03/06,52.479
2013/03/07,50.321
2013/03/08,50.321
2013/03/09,46.066
2013/03/10,40.616
2013/03/11,50.224
2013/03/12,64.204
2013/03/13,50.969
2013/03/14,43.144
2013/03/15,45.956
2013/03/16,44.822
2013/03/17,35.338
2013/03/18,42.628
2013/03/19,50.973
2013/03/20,38.814
2013/03/21,37.427
2013/03/22,35.297
2013/03/23,39.686
2013/03/24,50.714
2013/03/25,67.503
2013/03/26,62.655
2013/03/27,70.435
2013/03/28,46.295
2013/03/29,48.955
2013/03/30,49.299
2013/03/31,50.89
2013/04/01,41.308
2013/04/02,47.608
2013/04/03,50.103
2013/04/04,59.386
2013/04/05,56.785
2013/04/06,53.554
2013/04/07,52.878
2013/04/08,58.645
2013/04/09,44.753
2013/04/10,38.573
2013/04/11,55.039
2013/04/12,48.078
2013/04/13,51.258
2013/04/14,58.99
2013/04/15,51.382
2013/04/16,44.536
2013/04/17,48.106
2013/04/18,61.891
2013/04/19,67.181
2013/04/20,53.201
2013/04/21,42.746
2013/04/22,53.874
2013/04/23,46.647
2013/04/24,49.626
2013/04/25,44.869
2013/04/26,45.447
2013/04/27,59.393
2013/04/28,43.666
2013/04/29,45.099
2013/04/30,57.565
2013/05/01,56.192
2013/05/02,65.311
2013/05/03,62.365
2013/05/04,47.061
2013/05/05,44.195
2013/05/06,43.7
2013/05/07,42.605
2013/05/08,45.03
2013/05/09,45.939
2013/05/10,40.011
2013/05/11,34.209
2013/05/12,47.048
2013/05/13,42.691
2013/05/14,58.856
2013/05/15,67.449
2013/05/16,59.347
2013/05/17,48.331
2013/05/18,56.891
2013/05/19,50.961
2013/05/20,68.193
2013/05/21,50.697
2013/05/22,47.997
2013/05/23,40.195
2013/05/24,42.968
2013/05/25,45.458
2013/05/26,46.861
2013/05/27,39.617
2013/05/28,51.986
2013/05/29,45.638
2013/05/30,40.092
2013/05/31,42.917
2013/06/01,29.82
2013/06/02,37.078
2013/06/03,33.086
2013/06/04,33.086
2013/06/05,49.625
2013/06/06,51.333
2013/06/07,62.606
2013/06/08,49.287
2013/06/09,60.27
2013/06/10,51.111
2013/06/11,48.098
2013/06/12,39.232
2013/06/13,47.333
2013/06/14,50.404
2013/06/15,54.302
2013/06/16,47.098
2013/06/17,67.255
2013/06/18,69.495
2013/06/19,71.439
2013/06/20,54.777
2013/06/21,46.765
2013/06/22,43.089
2013/06/23,49.565
2013/06/24,58.401
2013/06/25,53.08
2013/06/26,43.418
2013/06/27,47.716
2013/06/28,46.504
2013/06/29,46.504
2013/06/30,58.912
2013/07/01,54.913
2013/07/02,58.221
2013/07/03,37.176
2013/07/04,49.322
2013/07/05,39.564
2013/07/06,39.184
2013/07/07,39.858
2013/07/08,37.059
2013/07/09,42.578
2013/07/10,37.222
2013/07/11,52.717
2013/07/12,64.904
2013/07/13,61.814
2013/07/14,49.504
2013/07/15,54.859
2013/07/16,54.859
2013/07/17,41.022
2013/07/18,56.141
2013/07/19,49.25
2013/07/20,41.528
2013/07/21,36.55
2013/07/22,55.075
2013/07/23,66.458
2013/07/24,54.028
2013/07/25,60.1
2013/07/26,49.798
2013/07/27,43.215
2013/07/28,49.078
2013/07/29,44.852
2013/07/30,38.573
2013/07/31,41.851
2013/08/01,48.481
2013/08/02,42.088
2013/08/03,53.104
2013/08/04,48.392
2013/08/05,43.854
2013/08/06,43.407
2013/08/07,46.018
2013/08/08,37.202
2013/08/09,43.537
2013/08/10,37.137
2013/08/11,34.971
2013/08/12,34.971
2013/08/13,56.677
2013/08/14,64.709
2013/08/15,62.761
2013/08/16,64.024
2013/08/17,46.072
2013/08/18,43.815
2013/08/19,55.434
2013/08/20,46.647
2013/08/21,43.308
2013/08/22,34.791
2013/08/23,46.961
2013/08/24,54.552
2013/08/25,70.365
2013/08/26,58.164
2013/08/27,56.135
2013/08/28,50.396
2013/08/29,44.585
2013/08/30,38.11
2013/08/31,32.809
2013/09/01,33.914
2013/09/02,37.638
2013/09/03,50.59
2013/09/04,66.428
2013/09/05,54.936
2013/09/06,51.501
2013/09/07,69.694
2013/09/08,60.356
2013/09/09,42.267
2013/09/10,46.294
2013/09/11,43.593
2013/09/12,40.062
2013/09/13,43.675
2013/09/14,39.458
2013/09/15,54.669
2013/09/16,65.205
2013/09/17,52.003
2013/09/18,57.278
2013/09/19,47.115
2013/09/20,44.102
2013/09/21,48.362
2013/09/22,43.511
2013/09/23,41.335
2013/09/24,40.685
2013/09/25,43.835
2013/09/26,64.775
2013/09/27,54.752
2013/09/28,55.215
2013/09/29,58.814
2013/09/30,62.62
2013/10/01,46.87
2013/10/02,44.992
2013/10/03,41.359
2013/10/04,52.611
2013/10/05,37.114
2013/10/06,51.307
2013/10/07,62.98
2013/10/08,59.673
2013/10/09,50.055
2013/10/10,44.937
2013/10/11,48.159
2013/10/12,38.413
2013/10/13,36.664
2013/10/14,30.852
2013/10/15,29.265
2013/10/16,47.878
2013/10/17,63.061
2013/10/18,51.855
2013/10/19,43.483
2013/10/20,50.454
2013/10/21,46.888
2013/10/22,39.411
2013/10/23,46.162
2013/10/24,48.084
2013/10/25,42.53
2013/10/26,59.581
2013/10/27,60.595
2013/10/28,62.131
2013/10/29,68.2
2013/10/30,49.012
2013/10/31,44.005
2013/11/01,45.154
2013/11/02,47.766
2013/11/03,52.529
2013/11/04,50.848
2013/11/05,61.851
2013/11/06,67.216
2013/11/07,75.579
2013/11/08,79.487
2013/11/09,63.37
2013/11/10,48.577
2013/11/11,42.242
2013/11/12,37.945
2013/11/13,52.68
2013/11/14,46.279
2013/11/15,53.792
2013/11/16,42.914
2013/11/17,46.153
2013/11/18,58.856
2013/11/19,55.894
2013/11/20,54.082
2013/11/21,61.396
2013/11/22,48.024
2013/11/23,49.062
2013/11/24,50.249
2013/11/25,47.103
2013/11/26,56.503
2013/11/27,46.8
2013/11/28,42.524
2013/11/29,48.061
2013/11/30,46.064
2013/12/01,36.205
2013/12/02,58.132
2013/12/03,40.222
2013/12/04,51.651
2013/12/05,52.085
2013/12/06,39.254
2013/12/07,44.05
2013/12/08,44.05
2013/12/09,52.809
2013/12/10,45.674
2013/12/11,57.681
2013/12/12,58.612
2013/12/13,51.692
2013/12/14,41.439
2013/12/15,51.16
2013/12/16,42.002
2013/12/17,41.374
2013/12/18,43.369
2013/12/19,34.955
2013/12/20,55.137
2013/12/21,61.98
2013/12/22,56.956
2013/12/23,55.716
2013/12/24,56.813
2013/12/25,60.98
2013/12/26,47.95
2013/12/27,45.721
2013/12/28,65.057
2013/12/29,52.424
2013/12/30,49.711
2013/12/31,44.335
2014/01/01,36.846
2014/01/02,67.021
2014/01/03,52.776
2014/01/04,59.794
2014/01/05,43.453
2014/01/06,45.235
