Date,confirmationtime3wma
2010/12/13,9.285
2010/12/14,9.018
2010/12/15,8.183
2010/12/16,8.014
2010/12/17,8.336
2010/12/18,8.751
2010/12/19,8.34
2010/12/20,8.628
2010/12/21,8.016
2010/12/22,8.528
2010/12/23,9.234
2010/12/24,9.694
2010/12/25,9.184
2010/12/26,9.444
2010/12/27,9.076
2010/12/28,8.807
2010/12/29,8.65
2010/12/30,8.59
2010/12/31,8.739
2011/01/01,8.361
2011/01/02,8.248
2011/01/03,8.684
2011/01/04,9.555
2011/01/05,9.618
2011/01/06,9.925
2011/01/07,9.353
2011/01/08,8.864
2011/01/09,8.704
2011/01/10,8.801
2011/01/11,8.621
2011/01/12,8.584
2011/01/13,8.099
2011/01/14,7.968
2011/01/15,8.515
2011/01/16,8.521
2011/01/17,8.265
2011/01/18,9.138
2011/01/19,8.991
2011/01/20,8.413
2011/01/21,8.139
2011/01/22,8.413
2011/01/23,8.524
2011/01/24,8.108
2011/01/25,8.58
2011/01/26,8.354
2011/01/27,8.705
2011/01/28,8.89
2011/01/29,9.01
2011/01/30,9.116
2011/01/31,8.803
2011/02/01,8.752
2011/02/02,8.896
2011/02/03,9.001
2011/02/04,8.23
2011/02/05,7.997
2011/02/06,7.986
2011/02/07,7.599
2011/02/08,8.006
2011/02/09,7.789
2011/02/10,7.8
2011/02/11,7.702
2011/02/12,7.544
2011/02/13,7.376
2011/02/14,7.322
2011/02/15,6.861
2011/02/16,6.461
2011/02/17,6.253
2011/02/18,6.509
2011/02/19,7.775
2011/02/20,7.75
2011/02/21,7.626
2011/02/22,7.099
2011/02/23,6.475
2011/02/24,6.591
2011/02/25,6.506
2011/02/26,5.901
2011/02/27,5.757
2011/02/28,7.637
2011/03/01,9.722
2011/03/02,9.578
2011/03/03,8.574
2011/03/04,7.267
2011/03/05,6.062
2011/03/06,5.447
2011/03/07,6.031
2011/03/08,7.001
2011/03/09,8.204
2011/03/10,10.829
2011/03/11,11.402
2011/03/12,11.017
2011/03/13,11.429
2011/03/14,12.245
2011/03/15,12.766
2011/03/16,11.723
2011/03/17,10.779
2011/03/18,11.169
2011/03/19,11.963
2011/03/20,11.429
2011/03/21,10.455
2011/03/22,11.045
2011/03/23,10.241
2011/03/24,9.811
2011/03/25,8.848
2011/03/26,9.571
2011/03/27,9.901
2011/03/28,9.381
2011/03/29,8.953
2011/03/30,8.989
2011/03/31,8.131
2011/04/01,8.017
2011/04/02,7.921
2011/04/03,8.145
2011/04/04,8.121
2011/04/05,7.779
2011/04/06,8.687
2011/04/07,9.378
2011/04/08,9.224
2011/04/09,9.14
2011/04/10,8.685
2011/04/11,8.73
2011/04/12,8.749
2011/04/13,8.129
2011/04/14,8.447
2011/04/15,9.531
2011/04/16,9.191
2011/04/17,8.539
2011/04/18,8.919
2011/04/19,9.252
2011/04/20,9.739
2011/04/21,9.79
2011/04/22,9.023
2011/04/23,8.546
2011/04/24,8.599
2011/04/25,8.108
2011/04/26,7.674
2011/04/27,7.646
2011/04/28,8.244
2011/04/29,7.838
2011/04/30,7.673
2011/05/01,7.762
2011/05/02,7.606
2011/05/03,7.451
2011/05/04,7.322
2011/05/05,6.949
2011/05/06,6.713
2011/05/07,6.662
2011/05/08,6.632
2011/05/09,6.326
2011/05/10,7.039
2011/05/11,7.397
2011/05/12,8.085
2011/05/13,7.575
2011/05/14,6.714
2011/05/15,6.416
2011/05/16,6.089
2011/05/17,5.836
2011/05/18,5.339
2011/05/19,6.811
2011/05/20,6.913
2011/05/21,6.858
2011/05/22,6.13
2011/05/23,5.513
2011/05/24,5.039
2011/05/25,4.79
2011/05/26,4.799
2011/05/27,6.715
2011/05/28,8.33
2011/05/29,8.534
2011/05/30,8.89
2011/05/31,9.25
2011/06/01,8.588
2011/06/02,7.943
2011/06/03,7.367
2011/06/04,6.854
2011/06/05,6.793
2011/06/06,6.469
2011/06/07,7.449
2011/06/08,7.745
2011/06/09,7.25
2011/06/10,6.688
2011/06/11,6.091
2011/06/12,6.071
2011/06/13,6.184
2011/06/14,6.06
2011/06/15,5.581
2011/06/16,6.692
2011/06/17,7.398
2011/06/18,7.569
2011/06/19,6.956
2011/06/20,6.448
2011/06/21,5.973
2011/06/22,5.692
2011/06/23,5.795
2011/06/24,6.256
2011/06/25,8.257
2011/06/26,9.3
2011/06/27,9.16
2011/06/28,8.951
2011/06/29,8.606
2011/06/30,8.06
2011/07/01,8.07
2011/07/02,8.291
2011/07/03,8.591
2011/07/04,8.565
2011/07/05,9.458
2011/07/06,9.451
2011/07/07,10.28
2011/07/08,9.556
2011/07/09,9.573
2011/07/10,9.931
2011/07/11,9.7
2011/07/12,9.916
2011/07/13,8.703
2011/07/14,9.215
2011/07/15,9.034
2011/07/16,9.216
2011/07/17,8.774
2011/07/18,8.587
2011/07/19,9.306
2011/07/20,9.624
2011/07/21,9.648
2011/07/22,9.537
2011/07/23,9.689
2011/07/24,9.214
2011/07/25,8.899
2011/07/26,8.446
2011/07/27,8.32
2011/07/28,8.767
2011/07/29,8.866
2011/07/30,9.212
2011/07/31,8.736
2011/08/01,8.685
2011/08/02,8.956
2011/08/03,9.157
2011/08/04,10.197
2011/08/05,10.392
2011/08/06,11.191
2011/08/07,11.363
2011/08/08,11.071
2011/08/09,10.366
2011/08/10,9.789
2011/08/11,10.057
2011/08/12,10.579
2011/08/13,10.954
2011/08/14,10.979
2011/08/15,11.064
2011/08/16,10.437
2011/08/17,10.42
2011/08/18,10.162
2011/08/19,10.594
2011/08/20,10.068
2011/08/21,9.49
2011/08/22,8.839
2011/08/23,8.985
2011/08/24,9.89
2011/08/25,10.464
2011/08/26,10.245
2011/08/27,10.945
2011/08/28,11.774
2011/08/29,11.323
2011/08/30,10.479
2011/08/31,9.672
2011/09/01,10.322
2011/09/02,9.885
2011/09/03,9.903
2011/09/04,10.222
2011/09/05,9.853
2011/09/06,9.636
2011/09/07,10.011
2011/09/08,10.7
2011/09/09,10.161
2011/09/10,10.391
2011/09/11,10.927
2011/09/12,11.058
2011/09/13,10.599
2011/09/14,10.116
2011/09/15,9.593
2011/09/16,10.771
2011/09/17,10.945
2011/09/18,10.156
2011/09/19,10.498
2011/09/20,10.441
2011/09/21,10.25
2011/09/22,9.867
2011/09/23,10.301
2011/09/24,10.812
2011/09/25,10.781
2011/09/26,10.737
2011/09/27,10.747
2011/09/28,10.298
2011/09/29,10.83
2011/09/30,11.374
2011/10/01,10.889
2011/10/02,11.274
2011/10/03,10.611
2011/10/04,11.722
2011/10/05,10.906
2011/10/06,11.078
2011/10/07,10.623
2011/10/08,11.404
2011/10/09,11.442
2011/10/10,11.65
2011/10/11,13.534
2011/10/12,13.113
2011/10/13,14.003
2011/10/14,12.128
2011/10/15,11.301
2011/10/16,11.359
2011/10/17,11.926
2011/10/18,12.085
2011/10/19,11.447
2011/10/20,11.87
2011/10/21,11.929
2011/10/22,13.401
2011/10/23,13.548
2011/10/24,12.563
2011/10/25,11.583
2011/10/26,11.765
2011/10/27,13.163
2011/10/28,13.708
2011/10/29,13.343
2011/10/30,13.02
2011/10/31,11.944
2011/11/01,10.626
2011/11/02,9.707
2011/11/03,10.477
2011/11/04,10.296
2011/11/05,10.117
2011/11/06,9.92
2011/11/07,10.432
2011/11/08,10.135
2011/11/09,9.512
2011/11/10,9.698
2011/11/11,10.945
2011/11/12,10.771
2011/11/13,10.373
2011/11/14,10.047
2011/11/15,9.387
2011/11/16,9.921
2011/11/17,10.19
2011/11/18,10.645
2011/11/19,11.189
2011/11/20,10.742
2011/11/21,11.41
2011/11/22,10.889
2011/11/23,10.836
2011/11/24,11.668
2011/11/25,11.372
2011/11/26,11.679
2011/11/27,12.094
2011/11/28,11.88
2011/11/29,11.102
2011/11/30,9.812
2011/12/01,8.658
2011/12/02,9.05
2011/12/03,9.343
2011/12/04,10.096
2011/12/05,9.665
2011/12/06,9.013
2011/12/07,9.543
2011/12/08,9.272
2011/12/09,9.564
2011/12/10,9.729
2011/12/11,9.703
2011/12/12,10.494
2011/12/13,10.813
2011/12/14,10.232
2011/12/15,11.384
2011/12/16,11.956
2011/12/17,11.011
2011/12/18,10.234
2011/12/19,9.462
2011/12/20,10.059
2011/12/21,9.924
2011/12/22,9.877
2011/12/23,9.924
2011/12/24,9.967
2011/12/25,9.138
2011/12/26,8.482
2011/12/27,9.057
2011/12/28,9.311
2011/12/29,9.969
2011/12/30,10.097
2011/12/31,9.888
2012/01/01,9.575
2012/01/02,9.495
2012/01/03,9.276
2012/01/04,9.44
2012/01/05,9.629
2012/01/06,9.087
2012/01/07,8.353
2012/01/08,8.429
2012/01/09,8.639
2012/01/10,9.506
2012/01/11,9.574
2012/01/12,9.485
2012/01/13,9.808
2012/01/14,9.777
2012/01/15,10.094
2012/01/16,9.168
2012/01/17,9.055
2012/01/18,10.054
2012/01/19,10.079
2012/01/20,10.041
2012/01/21,9.301
2012/01/22,9.876
2012/01/23,9.228
2012/01/24,9.768
2012/01/25,9.73
2012/01/26,10.187
2012/01/27,10.206
2012/01/28,10.109
2012/01/29,9.324
2012/01/30,8.715
2012/01/31,9.028
2012/02/01,9.702
2012/02/02,9.533
2012/02/03,9.278
2012/02/04,9.133
2012/02/05,9.647
2012/02/06,9.84
2012/02/07,10.233
2012/02/08,10.113
2012/02/09,10.028
2012/02/10,10.183
2012/02/11,9.933
2012/02/12,9.496
2012/02/13,9.893
2012/02/14,10.24
2012/02/15,10.603
2012/02/16,10.539
2012/02/17,10.006
2012/02/18,9.108
2012/02/19,8.943
2012/02/20,9.584
2012/02/21,10.529
2012/02/22,9.964
2012/02/23,9.217
2012/02/24,9.233
2012/02/25,9.031
2012/02/26,9.32
2012/02/27,9.33
2012/02/28,9.217
2012/02/29,8.581
2012/03/01,8.95
2012/03/02,9.893
2012/03/03,11.543
2012/03/04,11.294
2012/03/05,10.593
2012/03/06,10.318
2012/03/07,9.834
2012/03/08,9.484
2012/03/09,8.921
2012/03/10,8.759
2012/03/11,9.711
2012/03/12,9.374
2012/03/13,9.183
2012/03/14,9.701
2012/03/15,10.954
2012/03/16,10.425
2012/03/17,9.356
2012/03/18,8.892
2012/03/19,9.447
2012/03/20,9.357
2012/03/21,9.235
2012/03/22,9.095
2012/03/23,10.271
2012/03/24,9.242
2012/03/25,9.099
2012/03/26,9.13
2012/03/27,9.323
2012/03/28,9.466
2012/03/29,9.845
2012/03/30,9.68
2012/03/31,9.054
2012/04/01,9.452
2012/04/02,10.999
2012/04/03,11.242
2012/04/04,10.933
2012/04/05,11.462
2012/04/06,11.149
2012/04/07,11.162
2012/04/08,10.286
2012/04/09,9.992
2012/04/10,9.786
2012/04/11,10.016
2012/04/12,10.706
2012/04/13,11.335
2012/04/14,10.972
2012/04/15,12.133
2012/04/16,11.013
2012/04/17,10.776
2012/04/18,10.694
2012/04/19,10.056
2012/04/20,9.579
2012/04/21,9.321
2012/04/22,9.818
2012/04/23,10.32
2012/04/24,10.487
2012/04/25,10.925
2012/04/26,10.164
2012/04/27,10.32
2012/04/28,9.841
2012/04/29,8.958
2012/04/30,8.283
2012/05/01,8.258
2012/05/02,8.964
2012/05/03,9.198
2012/05/04,9.129
2012/05/05,8.821
2012/05/06,8.755
2012/05/07,8.599
2012/05/08,8.378
2012/05/09,8.476
2012/05/10,9.837
2012/05/11,10.202
2012/05/12,10.842
2012/05/13,10.571
2012/05/14,10.483
2012/05/15,10.706
2012/05/16,11.369
2012/05/17,12.02
2012/05/18,11.087
2012/05/19,10.212
2012/05/20,10.094
2012/05/21,10.803
2012/05/22,11.81
2012/05/23,11.617
2012/05/24,11.539
2012/05/25,11.637
2012/05/26,10.957
2012/05/27,9.892
2012/05/28,9.779
2012/05/29,10.604
2012/05/30,10.996
2012/05/31,10.786
2012/06/01,10.047
2012/06/02,9.397
2012/06/03,9.285
2012/06/04,9.282
2012/06/05,9.563
2012/06/06,9.52
2012/06/07,9.95
2012/06/08,10.128
2012/06/09,9.341
2012/06/10,8.846
2012/06/11,9.438
2012/06/12,9.49
2012/06/13,9.591
2012/06/14,9.354
2012/06/15,9.205
2012/06/16,9.173
2012/06/17,8.977
2012/06/18,8.58
2012/06/19,9.104
2012/06/20,9.602
2012/06/21,10.237
2012/06/22,10.402
2012/06/23,9.633
2012/06/24,10.162
2012/06/25,9.803
2012/06/26,9.781
2012/06/27,9.197
2012/06/28,9.811
2012/06/29,9.908
2012/06/30,10.494
2012/07/01,10.351
2012/07/02,9.935
2012/07/03,9.348
2012/07/04,9.379
2012/07/05,9.7
2012/07/06,9.578
2012/07/07,9.101
2012/07/08,9.146
2012/07/09,9
2012/07/10,9.313
2012/07/11,10.046
2012/07/12,9.982
2012/07/13,9.408
2012/07/14,9.017
2012/07/15,9.597
2012/07/16,9.719
2012/07/17,9.1
2012/07/18,9.036
2012/07/19,9.825
2012/07/20,9.969
2012/07/21,10.127
2012/07/22,9.671
2012/07/23,9.905
2012/07/24,9.425
2012/07/25,9.183
2012/07/26,8.751
2012/07/27,8.385
2012/07/28,8.823
2012/07/29,8.823
2012/07/30,8.551
2012/07/31,9.712
2012/08/01,10.429
2012/08/02,9.792
2012/08/03,9.145
2012/08/04,9.033
2012/08/05,9.738
2012/08/06,10.135
2012/08/07,9.545
2012/08/08,8.978
2012/08/09,8.59
2012/08/10,8.885
2012/08/11,8.774
2012/08/12,8.924
2012/08/13,8.947
2012/08/14,9.095
2012/08/15,8.869
2012/08/16,9.078
2012/08/17,9.771
2012/08/18,9.805
2012/08/19,8.874
2012/08/20,8.365
2012/08/21,8.239
2012/08/22,8.769
2012/08/23,8.828
2012/08/24,9.312
2012/08/25,9.915
2012/08/26,9.122
2012/08/27,9.386
2012/08/28,9.419
2012/08/29,9.12
2012/08/30,9.122
2012/08/31,9.688
2012/09/01,9.459
2012/09/02,9.086
2012/09/03,9.003
2012/09/04,9.227
2012/09/05,8.666
2012/09/06,8.446
2012/09/07,8.426
2012/09/08,9.226
2012/09/09,9.267
2012/09/10,9.474
2012/09/11,9.675
2012/09/12,9.556
2012/09/13,10.29
2012/09/14,9.685
2012/09/15,9.809
2012/09/16,9.287
2012/09/17,8.934
2012/09/18,8.659
2012/09/19,9.409
2012/09/20,9.578
2012/09/21,9.12
2012/09/22,9.005
2012/09/23,9.034
2012/09/24,9.273
2012/09/25,9.836
2012/09/26,10.165
2012/09/27,9.627
2012/09/28,9.253
2012/09/29,8.814
2012/09/30,8.904
2012/10/01,9.944
2012/10/02,10.105
2012/10/03,10.533
2012/10/04,10.749
2012/10/05,10.763
2012/10/06,10.007
2012/10/07,10.621
2012/10/08,9.433
2012/10/09,9.687
2012/10/10,9.561
2012/10/11,10.129
2012/10/12,9.921
2012/10/13,9.825
2012/10/14,10.523
2012/10/15,9.662
2012/10/16,9.375
2012/10/17,9.587
2012/10/18,9.515
2012/10/19,10.081
2012/10/20,9.641
2012/10/21,9.288
2012/10/22,9.086
2012/10/23,10.086
2012/10/24,9.665
2012/10/25,9.844
2012/10/26,9.202
2012/10/27,8.702
2012/10/28,8.535
2012/10/29,8.82
2012/10/30,9.519
2012/10/31,9.876
2012/11/01,10.267
2012/11/02,10.205
2012/11/03,10.04
2012/11/04,9.552
2012/11/05,9.201
2012/11/06,9.862
2012/11/07,9.642
2012/11/08,9.51
2012/11/09,9.382
2012/11/10,9.716
2012/11/11,9.81
2012/11/12,10.387
2012/11/13,10.412
2012/11/14,10.282
2012/11/15,10.365
2012/11/16,10.173
2012/11/17,10.218
2012/11/18,10.015
2012/11/19,9.933
2012/11/20,9.829
2012/11/21,9.646
2012/11/22,9.791
2012/11/23,9.329
2012/11/24,9.38
2012/11/25,9.583
2012/11/26,9.463
2012/11/27,9.566
2012/11/28,8.958
2012/11/29,8.75
2012/11/30,10.047
2012/12/01,9.597
2012/12/02,9.829
2012/12/03,9.692
2012/12/04,11.372
2012/12/05,11.82
2012/12/06,11.333
2012/12/07,11.052
2012/12/08,10.69
2012/12/09,11.053
2012/12/10,10.584
2012/12/11,10.261
2012/12/12,10.55
2012/12/13,10.855
2012/12/14,12.303
2012/12/15,12.567
2012/12/16,12.889
2012/12/17,11.766
2012/12/18,11.504
2012/12/19,10.701
2012/12/20,12.093
2012/12/21,11.933
2012/12/22,10.78
2012/12/23,10.944
2012/12/24,10.958
2012/12/25,11.41
2012/12/26,10.364
2012/12/27,9.668
2012/12/28,8.896
2012/12/29,9.379
2012/12/30,9.091
2012/12/31,9.115
2013/01/01,8.928
2013/01/02,9.188
2013/01/03,9.063
2013/01/04,9.237
2013/01/05,9.725
2013/01/06,9.938
2013/01/07,9.298
2013/01/08,9.926
2013/01/09,10.576
2013/01/10,10.395
2013/01/11,11.265
2013/01/12,11.637
2013/01/13,11.399
2013/01/14,10.162
2013/01/15,10.812
2013/01/16,10.992
2013/01/17,12.134
2013/01/18,12.107
2013/01/19,10.804
2013/01/20,10.639
2013/01/21,10.705
2013/01/22,10.483
2013/01/23,10.866
2013/01/24,10.092
2013/01/25,10.237
2013/01/26,9.657
2013/01/27,9.597
2013/01/28,9.615
2013/01/29,9.412
2013/01/30,9.377
2013/01/31,8.387
2013/02/01,8.954
2013/02/02,9.215
2013/02/03,8.641
2013/02/04,8.54
2013/02/05,8.529
2013/02/06,9.269
2013/02/07,9.4
2013/02/08,9.529
2013/02/09,9.772
2013/02/10,9.418
2013/02/11,9.188
2013/02/12,9.689
2013/02/13,9.173
2013/02/14,9.302
2013/02/15,8.605
2013/02/16,8.08
2013/02/17,7.71
2013/02/18,8.295
2013/02/19,8.786
2013/02/20,8.24
2013/02/21,8.087
2013/02/22,8.206
2013/02/23,8.577
2013/02/24,8.954
2013/02/25,8.07
2013/02/26,8.229
2013/02/27,7.799
2013/02/28,8.219
2013/03/01,8.838
2013/03/02,9.552
2013/03/03,9.361
2013/03/04,8.659
2013/03/05,9.352
2013/03/06,9.439
2013/03/07,9.323
2013/03/08,9.048
2013/03/09,8.76
2013/03/10,8.275
2013/03/11,8.433
2013/03/12,9.572
2013/03/13,9.605
2013/03/14,8.857
2013/03/15,8.396
2013/03/16,8.246
2013/03/17,7.583
2013/03/18,7.458
2013/03/19,7.91
2013/03/20,7.499
2013/03/21,6.989
2013/03/22,6.483
2013/03/23,6.515
2013/03/24,7.07
2013/03/25,8.646
2013/03/26,9.371
2013/03/27,10.342
2013/03/28,9.188
2013/03/29,8.593
2013/03/30,8.232
2013/03/31,8.414
2013/04/01,7.864
2013/04/02,7.822
2013/04/03,7.978
2013/04/04,8.744
2013/04/05,9.045
2013/04/06,9.014
2013/04/07,8.854
2013/04/08,9.044
2013/04/09,8.651
2013/04/10,8.045
2013/04/11,8.377
2013/04/12,8.418
2013/04/13,8.586
2013/04/14,8.967
2013/04/15,8.965
2013/04/16,8.563
2013/04/17,8.386
2013/04/18,9.061
2013/04/19,9.924
2013/04/20,9.812
2013/04/21,8.96
2013/04/22,8.992
2013/04/23,8.787
2013/04/24,8.87
2013/04/25,8.578
2013/04/26,8.483
2013/04/27,9.1
2013/04/28,8.737
2013/04/29,8.482
2013/04/30,8.947
2013/05/01,9.369
2013/05/02,10.163
2013/05/03,10.427
2013/05/04,9.823
2013/05/05,9.134
2013/05/06,8.756
2013/05/07,8.632
2013/05/08,8.667
2013/05/09,8.728
2013/05/10,8.567
2013/05/11,8.21
2013/05/12,8.318
2013/05/13,8.314
2013/05/14,8.863
2013/05/15,9.603
2013/05/16,9.828
2013/05/17,9.417
2013/05/18,9.435
2013/05/19,9.328
2013/05/20,10.269
2013/05/21,10.028
2013/05/22,9.655
2013/05/23,8.804
2013/05/24,8.557
2013/05/25,8.583
2013/05/26,8.746
2013/05/27,8.49
2013/05/28,8.757
2013/05/29,8.687
2013/05/30,8.398
2013/05/31,8.224
2013/06/01,7.464
2013/06/02,7.243
2013/06/03,6.919
2013/06/04,6.84
2013/06/05,7.293
2013/06/06,7.713
2013/06/07,8.428
2013/06/08,8.285
2013/06/09,8.671
2013/06/10,8.483
2013/06/11,8.268
2013/06/12,7.593
2013/06/13,7.569
2013/06/14,7.763
2013/06/15,8.119
2013/06/16,8
2013/06/17,8.947
2013/06/18,9.75
2013/06/19,10.378
2013/06/20,9.919
2013/06/21,9.167
2013/06/22,8.506
2013/06/23,8.519
2013/06/24,9.073
2013/06/25,9.241
2013/06/26,8.795
2013/06/27,8.599
2013/06/28,8.514
2013/06/29,8.538
2013/06/30,8.966
2013/07/01,9.143
2013/07/02,9.332
2013/07/03,8.579
2013/07/04,8.541
2013/07/05,8.084
2013/07/06,7.885
2013/07/07,7.728
2013/07/08,7.614
2013/07/09,7.682
2013/07/10,7.537
2013/07/11,7.897
2013/07/12,8.665
2013/07/13,9.082
2013/07/14,8.802
2013/07/15,8.71
2013/07/16,8.712
2013/07/17,8.303
2013/07/18,8.544
2013/07/19,8.496
2013/07/20,8.169
2013/07/21,7.602
2013/07/22,8.066
2013/07/23,9.222
2013/07/24,9.387
2013/07/25,9.653
2013/07/26,9.187
2013/07/27,8.549
2013/07/28,8.401
2013/07/29,8.228
2013/07/30,7.78
2013/07/31,7.574
2013/08/01,7.812
2013/08/02,7.725
2013/08/03,8.091
2013/08/04,8.096
2013/08/05,7.903
2013/08/06,7.67
2013/08/07,7.667
2013/08/08,7.356
2013/08/09,7.324
2013/08/10,7.061
2013/08/11,6.85
2013/08/12,6.698
2013/08/13,7.268
2013/08/14,8.02
2013/08/15,8.404
2013/08/16,8.538
2013/08/17,8.058
2013/08/18,7.666
2013/08/19,7.805
2013/08/20,7.738
2013/08/21,7.556
2013/08/22,7.045
2013/08/23,7.12
2013/08/24,7.495
2013/08/25,8.616
2013/08/26,8.828
2013/08/27,8.741
2013/08/28,8.331
2013/08/29,7.926
2013/08/30,7.4
2013/08/31,6.84
2013/09/01,6.581
2013/09/02,6.597
2013/09/03,7.03
2013/09/04,8.008
2013/09/05,8.204
2013/09/06,8.046
2013/09/07,8.901
2013/09/08,9.194
2013/09/09,8.259
2013/09/10,7.663
2013/09/11,7.295
2013/09/12,7.037
2013/09/13,6.983
2013/09/14,6.782
2013/09/15,7.356
2013/09/16,8.428
2013/09/17,8.465
2013/09/18,8.604
2013/09/19,8.039
2013/09/20,7.581
2013/09/21,7.473
2013/09/22,7.286
2013/09/23,7.063
2013/09/24,6.864
2013/09/25,6.902
2013/09/26,7.907
2013/09/27,8.173
2013/09/28,8.246
2013/09/29,8.295
2013/09/30,8.597
2013/10/01,8.207
2013/10/02,7.809
2013/10/03,7.415
2013/10/04,7.669
2013/10/05,7.16
2013/10/06,7.417
2013/10/07,8.306
2013/10/08,8.846
2013/10/09,8.542
2013/10/10,7.922
2013/10/11,7.733
2013/10/12,7.209
2013/10/13,6.798
2013/10/14,6.173
2013/10/15,5.775
2013/10/16,6.235
2013/10/17,7.52
2013/10/18,7.767
2013/10/19,7.166
2013/10/20,7.021
2013/10/21,6.901
2013/10/22,6.42
2013/10/23,6.355
2013/10/24,6.5
2013/10/25,6.382
2013/10/26,7.115
2013/10/27,7.681
2013/10/28,8.115
2013/10/29,8.584
2013/10/30,8.064
2013/10/31,7.374
2013/11/01,6.967
2013/11/02,7.009
2013/11/03,7.28
2013/11/04,7.38
2013/11/05,7.849
2013/11/06,8.407
2013/11/07,9.324
2013/11/08,10.179
2013/11/09,10.114
2013/11/10,9.245
2013/11/11,8.279
2013/11/12,7.552
2013/11/13,7.957
2013/11/14,7.986
2013/11/15,8.389
2013/11/16,7.914
2013/11/17,7.791
2013/11/18,8.433
2013/11/19,8.839
2013/11/20,8.91
2013/11/21,9.218
2013/11/22,8.849
2013/11/23,8.626
2013/11/24,8.505
2013/11/25,8.431
2013/11/26,8.731
2013/11/27,8.568
2013/11/28,8.262
2013/11/29,8.201
2013/11/30,8.191
2013/12/01,7.807
2013/12/02,8.353
2013/12/03,7.85
2013/12/04,8.12
2013/12/05,8.242
2013/12/06,7.689
2013/12/07,7.412
2013/12/08,7.308
2013/12/09,7.783
2013/12/10,7.708
2013/12/11,8.227
2013/12/12,8.576
2013/12/13,8.537
2013/12/14,7.867
2013/12/15,7.871
2013/12/16,7.506
2013/12/17,7.291
2013/12/18,7.177
2013/12/19,6.78
2013/12/20,7.375
2013/12/21,8.231
2013/12/22,8.59
2013/12/23,8.541
2013/12/24,8.487
2013/12/25,8.688
2013/12/26,8.383
2013/12/27,8.061
2013/12/28,8.742
2013/12/29,8.79
2013/12/30,8.619
2013/12/31,8.116
2014/01/01,7.508
2014/01/02,9.019
2014/01/03,9.225
2014/01/04,9.879
2014/01/05,8.626
2014/01/06,8.06
