Date,mining_profitability30roc
2010/10/22,-32.597
2010/10/23,-35.627
2010/10/24,-10.029
2010/10/25,-21.129
2010/10/26,2.065
2010/10/27,3.873
2010/10/28,42.181
2010/10/29,108.379
2010/10/30,102.38
2010/10/31,13.205
2010/11/01,69.665
2010/11/02,21.317
2010/11/03,23.486
2010/11/04,66.798
2010/11/05,44.586
2010/11/06,133.455
2010/11/07,135.737
2010/11/08,52.045
2010/11/09,-29.002
2010/11/10,-21.346
2010/11/11,-27.464
2010/11/12,-35.588
2010/11/13,-13.295
2010/11/14,-5.252
2010/11/15,-37.783
2010/11/16,-22.242
2010/11/17,-24.96
2010/11/18,-35.975
2010/11/19,-60.342
2010/11/20,-4.234
2010/11/21,-9.594
2010/11/22,-15.014
2010/11/23,-35.21
2010/11/24,-11.512
2010/11/25,-33.596
2010/11/26,-44.557
2010/11/27,-55.171
2010/11/28,-50.91
2010/11/29,-57.523
2010/11/30,-44.835
2010/12/01,-55.561
2010/12/02,-53.655
2010/12/03,-51.174
2010/12/04,-57.402
2010/12/05,-66.954
2010/12/06,-75.763
2010/12/07,-79.19
2010/12/08,-71.548
2010/12/09,-57.298
2010/12/10,-72.803
2010/12/11,-60.943
2010/12/12,-65.288
2010/12/13,-77.874
2010/12/14,-66.907
2010/12/15,-60.437
2010/12/16,-66.688
2010/12/17,-64.64
2010/12/18,-59.416
2010/12/19,-27.241
2010/12/20,-51.88
2010/12/21,-48.43
2010/12/22,-65.232
2010/12/23,-55.059
2010/12/24,-61.251
2010/12/25,-60.513
2010/12/26,-57.573
2010/12/27,-50.72
2010/12/28,-55.655
2010/12/29,-51.917
2010/12/30,-25.953
2010/12/31,-28.089
2011/01/01,-25.971
2011/01/02,-34.851
2011/01/03,-45.445
2011/01/04,-32.4
2011/01/05,-28.863
2011/01/06,-39.72
2011/01/07,-27.674
2011/01/08,-19.535
2011/01/09,45.571
2011/01/10,-0.535
2011/01/11,25.109
2011/01/12,24.762
2011/01/13,-3.303
2011/01/14,3.569
2011/01/15,9.853
2011/01/16,15.461
2011/01/17,4.136
2011/01/18,-27.243
2011/01/19,-2.951
2011/01/20,-4.897
2011/01/21,33.698
2011/01/22,39.081
2011/01/23,37.107
2011/01/24,37.166
2011/01/25,24.63
2011/01/26,16.519
2011/01/27,3.239
2011/01/28,1.92
2011/01/29,-0.111
2011/01/30,-0.275
2011/01/31,18.733
2011/02/01,30.85
2011/02/02,90.621
2011/02/03,85.884
2011/02/04,101.114
2011/02/05,126.321
2011/02/06,93.336
2011/02/07,134.316
2011/02/08,55.009
2011/02/09,118.826
2011/02/10,85.854
2011/02/11,99.468
2011/02/12,95.953
2011/02/13,82.961
2011/02/14,98.104
2011/02/15,101.015
2011/02/16,101.973
2011/02/17,139.238
2011/02/18,53.502
2011/02/19,4.713
2011/02/20,31.349
2011/02/21,-4.107
2011/02/22,2.374
2011/02/23,7.049
2011/02/24,14.708
2011/02/25,18.313
2011/02/26,51.423
2011/02/27,-9.13
2011/02/28,-37.46
2011/03/01,-27.07
2011/03/02,-28.556
2011/03/03,-30.59
2011/03/04,-43.764
2011/03/05,-43.782
2011/03/06,-58.049
2011/03/07,-64.85
2011/03/08,-63.529
2011/03/09,-70.351
2011/03/10,-69.632
2011/03/11,-70.455
2011/03/12,-67.849
2011/03/13,-73.175
2011/03/14,-71.132
2011/03/15,-70.464
2011/03/16,-71.381
2011/03/17,-72.824
2011/03/18,-77.656
2011/03/19,-72.965
2011/03/20,-60.751
2011/03/21,-52.808
2011/03/22,-65.92
2011/03/23,-46.047
2011/03/24,-56.278
2011/03/25,-46.957
2011/03/26,-53.65
2011/03/27,-56.114
2011/03/28,-54.764
2011/03/29,-36.301
2011/03/30,-12.875
2011/03/31,-16.104
2011/04/01,-40.918
2011/04/02,-38.232
2011/04/03,-35.976
2011/04/04,-44.117
2011/04/05,-35.557
2011/04/06,-38.433
2011/04/07,-40.696
2011/04/08,-24.28
2011/04/09,-11.583
2011/04/10,-22.079
2011/04/11,-27.011
2011/04/12,-7.032
2011/04/13,-5.622
2011/04/14,-8.975
2011/04/15,-2.712
2011/04/16,13.039
2011/04/17,46.533
2011/04/18,16.126
2011/04/19,27.104
2011/04/20,17.962
2011/04/21,33.578
2011/04/22,23.827
2011/04/23,60.186
2011/04/24,24.537
2011/04/25,68.499
2011/04/26,55.123
2011/04/27,47.915
2011/04/28,96.263
2011/04/29,148.55
2011/04/30,139.71
2011/05/01,171.541
2011/05/02,161.749
2011/05/03,161.825
2011/05/04,207.752
2011/05/05,211.597
2011/05/06,291.165
2011/05/07,255.438
2011/05/08,264.827
2011/05/09,289.031
2011/05/10,177.032
2011/05/11,297.885
2011/05/12,266.957
2011/05/13,358.549
2011/05/14,362.913
2011/05/15,276.619
2011/05/16,279.856
2011/05/17,256.976
2011/05/18,284.509
2011/05/19,62.806
2011/05/20,123.778
2011/05/21,109.275
2011/05/22,74.337
2011/05/23,85.237
2011/05/24,72.555
2011/05/25,72.823
2011/05/26,63.337
2011/05/27,-23.93
2011/05/28,-18.234
2011/05/29,-26.436
2011/05/30,-36.545
2011/05/31,-32.149
2011/06/01,-19.599
2011/06/02,-23.625
2011/06/03,-8.548
2011/06/04,26.707
2011/06/05,27.221
2011/06/06,13.168
2011/06/07,-3.745
2011/06/08,45.423
2011/06/09,111.166
2011/06/10,27.517
2011/06/11,5.131
2011/06/12,-44.407
2011/06/13,-34.313
2011/06/14,-14.221
2011/06/15,-44.015
2011/06/16,-66.127
2011/06/17,-58.731
2011/06/18,-12.84
2011/06/19,-23.562
2011/06/20,-21.738
2011/06/21,-23.134
2011/06/22,-38.345
2011/06/23,-37.765
2011/06/24,-58.062
2011/06/25,-62.621
2011/06/26,-16.342
2011/06/27,-28.68
2011/06/28,-40.779
2011/06/29,-33.723
2011/06/30,-35.386
2011/07/01,-55.242
2011/07/02,-52.667
2011/07/03,-61.951
2011/07/04,-72.685
2011/07/05,-78.609
2011/07/06,-71.544
2011/07/07,-75.138
2011/07/08,-77.694
2011/07/09,-84.648
2011/07/10,-81.076
2011/07/11,-74.274
2011/07/12,-68.84
2011/07/13,-69.534
2011/07/14,-78.317
2011/07/15,-67.908
2011/07/16,-50.051
2011/07/17,-50.691
2011/07/18,-54.652
2011/07/19,-64.063
2011/07/20,-55.932
2011/07/21,-60.93
2011/07/22,-57.533
2011/07/23,-58.574
2011/07/24,-38.602
2011/07/25,-23.628
2011/07/26,-27.752
2011/07/27,-39.803
2011/07/28,-40.099
2011/07/29,-33.51
2011/07/30,-37.5
2011/07/31,-21.471
2011/08/01,-36.683
2011/08/02,-40.106
2011/08/03,-48.314
2011/08/04,-44.624
2011/08/05,-43.673
2011/08/06,-53.364
2011/08/07,-64.576
2011/08/08,-48.963
2011/08/09,-43.756
2011/08/10,-48.03
2011/08/11,-41.649
2011/08/12,-51.146
2011/08/13,-37.176
2011/08/14,-35.411
2011/08/15,-34.854
2011/08/16,-26.265
2011/08/17,-33.339
2011/08/18,-20.298
2011/08/19,-32.026
2011/08/20,-13.888
2011/08/21,-17.244
2011/08/22,-24.722
2011/08/23,-33.996
2011/08/24,-32.012
2011/08/25,-34.107
2011/08/26,-36.817
2011/08/27,-41.744
2011/08/28,-41.718
2011/08/29,-31.408
2011/08/30,-40.069
2011/08/31,-29.835
2011/09/01,-34.5
2011/09/02,-11.943
2011/09/03,-1.343
2011/09/04,-18.786
2011/09/05,18.353
2011/09/06,6.507
2011/09/07,-18.016
2011/09/08,-22.586
2011/09/09,-28.486
2011/09/10,-51.285
2011/09/11,-44.8
2011/09/12,-26.97
2011/09/13,-42.592
2011/09/14,-39.76
2011/09/15,-53.217
2011/09/16,-58.924
2011/09/17,-49.508
2011/09/18,-51.726
2011/09/19,-60.515
2011/09/20,-47.13
2011/09/21,-44.296
2011/09/22,-43.808
2011/09/23,-48.387
2011/09/24,-44.474
2011/09/25,-38.989
2011/09/26,-31.601
2011/09/27,-43.856
2011/09/28,-44.063
2011/09/29,-48.1
2011/09/30,-42.385
2011/10/01,-20.121
2011/10/02,-47.795
2011/10/03,-31.312
2011/10/04,-46.53
2011/10/05,-29.213
2011/10/06,-37.32
2011/10/07,-19.109
2011/10/08,-43.102
2011/10/09,-29.324
2011/10/10,-3.184
2011/10/11,-27.151
2011/10/12,-29.464
2011/10/13,-27.777
2011/10/14,-6.845
2011/10/15,-21.513
2011/10/16,-1.909
2011/10/17,-29.456
2011/10/18,-41.361
2011/10/19,-38.902
2011/10/20,-57.645
2011/10/21,-52.493
2011/10/22,-42.854
2011/10/23,-23.143
2011/10/24,-32.102
2011/10/25,-40.742
2011/10/26,-39.357
2011/10/27,-34.564
2011/10/28,-28.31
2011/10/29,-13.489
2011/10/30,-8.795
2011/10/31,-21.029
2011/11/01,9.718
2011/11/02,-15.76
2011/11/03,-5.432
2011/11/04,-14.466
2011/11/05,-5.983
2011/11/06,-16.494
2011/11/07,12.928
2011/11/08,5.748
2011/11/09,4.875
2011/11/10,10.052
2011/11/11,-9.835
2011/11/12,12.328
2011/11/13,-18.256
2011/11/14,-12.666
2011/11/15,-16.073
2011/11/16,-8.826
2011/11/17,20.312
2011/11/18,7.999
2011/11/19,3.398
2011/11/20,38.978
2011/11/21,-11.158
2011/11/22,-9.088
2011/11/23,-12.223
2011/11/24,4.381
2011/11/25,25.288
2011/11/26,12.317
2011/11/27,-9.837
2011/11/28,-0.98
2011/11/29,-7.221
2011/11/30,8.137
2011/12/01,-0.709
2011/12/02,-12.759
2011/12/03,23.486
2011/12/04,-15.757
2011/12/05,12.176
2011/12/06,18.547
2011/12/07,-0.934
2011/12/08,13.515
2011/12/09,4.676
2011/12/10,14.268
2011/12/11,39.127
2011/12/12,-5.225
2011/12/13,16.296
2011/12/14,33.582
2011/12/15,17.16
2011/12/16,42.203
2011/12/17,55.344
2011/12/18,46.431
2011/12/19,99.94
2011/12/20,36.026
2011/12/21,114.011
2011/12/22,72.543
2011/12/23,67.025
2011/12/24,89.765
2011/12/25,73.729
2011/12/26,75.19
2011/12/27,54.22
2011/12/28,67.637
2011/12/29,40.107
2011/12/30,37.494
2011/12/31,31.776
2012/01/01,84.988
2012/01/02,56.23
2012/01/03,78.516
2012/01/04,56.116
2012/01/05,97.543
2012/01/06,144.255
2012/01/07,97.396
2012/01/08,114.918
2012/01/09,115.073
2012/01/10,47.743
2012/01/11,111.191
2012/01/12,78.452
2012/01/13,86.039
2012/01/14,127.056
2012/01/15,86.457
2012/01/16,101.006
2012/01/17,75.985
2012/01/18,27.953
2012/01/19,83.749
2012/01/20,55.74
2012/01/21,42.706
2012/01/22,36.867
2012/01/23,46.712
2012/01/24,18.825
2012/01/25,29.378
2012/01/26,44.227
2012/01/27,9.315
2012/01/28,24.818
2012/01/29,13.685
2012/01/30,11.729
2012/01/31,-13.169
2012/02/01,-4.271
2012/02/02,16.565
2012/02/03,1.745
2012/02/04,-20.177
2012/02/05,-33.231
2012/02/06,-33.565
2012/02/07,-31.362
2012/02/08,-20.631
2012/02/09,-8.931
2012/02/10,-28.771
2012/02/11,-12.954
2012/02/12,-25.615
2012/02/13,-33.97
2012/02/14,-26.833
2012/02/15,-49.249
2012/02/16,-34.488
2012/02/17,-14.604
2012/02/18,-40.451
2012/02/19,-45.468
2012/02/20,-42.319
2012/02/21,-27.746
2012/02/22,-35.332
2012/02/23,-25.251
2012/02/24,-17.466
2012/02/25,-19.871
2012/02/26,-18.573
2012/02/27,-12.034
2012/02/28,-19.925
2012/02/29,-15.193
2012/03/01,-11.511
2012/03/02,-29.733
2012/03/03,-38.899
2012/03/04,-21.408
2012/03/05,-23.429
2012/03/06,-22.019
2012/03/07,-11.623
2012/03/08,-16.925
2012/03/09,-19.163
2012/03/10,-28.922
2012/03/11,-20.321
2012/03/12,-22.977
2012/03/13,-16.198
2012/03/14,-6.318
2012/03/15,-6.758
2012/03/16,22.957
2012/03/17,20.897
2012/03/18,-0.886
2012/03/19,-7.129
2012/03/20,16.18
2012/03/21,7.682
2012/03/22,0.425
2012/03/23,-12.296
2012/03/24,3.066
2012/03/25,-25.547
2012/03/26,-14.571
2012/03/27,-2.199
2012/03/28,-13.439
2012/03/29,-22.03
2012/03/30,-12.64
2012/03/31,-7.228
2012/04/01,-7.436
2012/04/02,-15.575
2012/04/03,-5.353
2012/04/04,-13.702
2012/04/05,-7.32
2012/04/06,-5.766
2012/04/07,-11.651
2012/04/08,-8.832
2012/04/09,-6.873
2012/04/10,-2.081
2012/04/11,-17.783
2012/04/12,-18.023
2012/04/13,-7.903
2012/04/14,-2.214
2012/04/15,-29.612
2012/04/16,-1.204
2012/04/17,-10.07
2012/04/18,6.166
2012/04/19,3.92
2012/04/20,1.751
2012/04/21,10.074
2012/04/22,6.148
2012/04/23,-19.012
2012/04/24,22.097
2012/04/25,1.672
2012/04/26,10.224
2012/04/27,6.11
2012/04/28,16.307
2012/04/29,15.177
2012/04/30,8.333
2012/05/01,12.424
2012/05/02,19.259
2012/05/03,6.878
2012/05/04,12.406
2012/05/05,22.94
2012/05/06,-2.258
2012/05/07,18.115
2012/05/08,2.718
2012/05/09,8.608
2012/05/10,-20.813
2012/05/11,17.78
2012/05/12,-8.15
2012/05/13,-1.405
2012/05/14,-14.361
2012/05/15,-0.11
2012/05/16,-16.901
2012/05/17,-7.551
2012/05/18,-2.055
2012/05/19,-12.361
2012/05/20,-9.433
2012/05/21,-22.849
2012/05/22,-8.943
2012/05/23,8.382
2012/05/24,-13.25
2012/05/25,6.121
2012/05/26,-3.643
2012/05/27,-0.78
2012/05/28,-6.46
2012/05/29,-15.515
2012/05/30,-1.103
2012/05/31,-2.357
2012/06/01,17.564
2012/06/02,-1.817
2012/06/03,-6.6
2012/06/04,-6.345
2012/06/05,7.726
2012/06/06,-2.614
2012/06/07,7.397
2012/06/08,13.135
2012/06/09,54.487
2012/06/10,5.434
2012/06/11,16.455
2012/06/12,34.251
2012/06/13,19.529
2012/06/14,45.078
2012/06/15,28.578
2012/06/16,46.013
2012/06/17,27.079
2012/06/18,42.629
2012/06/19,11.338
2012/06/20,62.187
2012/06/21,36.228
2012/06/22,27.745
2012/06/23,31.53
2012/06/24,-2.233
2012/06/25,12.804
2012/06/26,13.095
2012/06/27,24.478
2012/06/28,20.605
2012/06/29,18.095
2012/06/30,18.775
2012/07/01,9.123
2012/07/02,16.12
2012/07/03,30.305
2012/07/04,5.692
2012/07/05,5.687
2012/07/06,19.908
2012/07/07,13.317
2012/07/08,4.471
2012/07/09,5.678
2012/07/10,14.289
2012/07/11,27.755
2012/07/12,14.067
2012/07/13,32.54
2012/07/14,7.764
2012/07/15,1.468
2012/07/16,15.548
2012/07/17,26.779
2012/07/18,6.678
2012/07/19,35.589
2012/07/20,13.404
2012/07/21,17.797
2012/07/22,20.952
2012/07/23,12.323
2012/07/24,50.705
2012/07/25,20.686
2012/07/26,26.322
2012/07/27,31.539
2012/07/28,13.831
2012/07/29,34.788
2012/07/30,17.825
2012/07/31,1.809
2012/08/01,19.972
2012/08/02,32.222
2012/08/03,45.215
2012/08/04,44.562
2012/08/05,26.105
2012/08/06,33.636
2012/08/07,63.906
2012/08/08,41.697
2012/08/09,37.494
2012/08/10,39.799
2012/08/11,25.79
2012/08/12,16.041
2012/08/13,28.329
2012/08/14,36.629
2012/08/15,25.002
2012/08/16,14.76
2012/08/17,16.223
2012/08/18,30.185
2012/08/19,4.948
2012/08/20,-16.148
2012/08/21,-12.073
2012/08/22,7.562
2012/08/23,-4.533
2012/08/24,-8.667
2012/08/25,-6.792
2012/08/26,-7.49
2012/08/27,-2.962
2012/08/28,-13.433
2012/08/29,6.488
2012/08/30,5.004
2012/08/31,-11.235
2012/09/01,-21.792
2012/09/02,-13.514
2012/09/03,-26.767
2012/09/04,-6.031
2012/09/05,-15.087
2012/09/06,-29.083
2012/09/07,-27.555
2012/09/08,-30.506
2012/09/09,-16.011
2012/09/10,-29.287
2012/09/11,-27.186
2012/09/12,-16.857
2012/09/13,-29.348
2012/09/14,-25.349
2012/09/15,-25.52
2012/09/16,-14.613
2012/09/17,-20.957
2012/09/18,-16.78
2012/09/19,8.822
2012/09/20,8.434
2012/09/21,-2.021
2012/09/22,-14.454
2012/09/23,4.45
2012/09/24,-3.189
2012/09/25,-20.233
2012/09/26,8.238
2012/09/27,4.282
2012/09/28,-11.089
2012/09/29,7.362
2012/09/30,2.445
2012/10/01,-8.4
2012/10/02,4.731
2012/10/03,0.679
2012/10/04,-9.331
2012/10/05,-6.095
2012/10/06,8.684
2012/10/07,-13.106
2012/10/08,16.102
2012/10/09,-19.009
2012/10/10,-2.851
2012/10/11,-3.918
2012/10/12,-12.958
2012/10/13,5.238
2012/10/14,-20.399
2012/10/15,-0.761
2012/10/16,-17.195
2012/10/17,-17.389
2012/10/18,-4.569
2012/10/19,-20.387
2012/10/20,-8.356
2012/10/21,-17.277
2012/10/22,-0.878
2012/10/23,-25.948
2012/10/24,-1.818
2012/10/25,-4.509
2012/10/26,-15.782
2012/10/27,-32.776
2012/10/28,-14.699
2012/10/29,-27.463
2012/10/30,-27.512
2012/10/31,-11.943
2012/11/01,-29.179
2012/11/02,-19.272
2012/11/03,-23.669
2012/11/04,-22.705
2012/11/05,-26.047
2012/11/06,-13.441
2012/11/07,-20.8
2012/11/08,-12.581
2012/11/09,-14.258
2012/11/10,-18.378
2012/11/11,-15.299
2012/11/12,-24.189
2012/11/13,-1.964
2012/11/14,-25.955
2012/11/15,-16.623
2012/11/16,-2.766
2012/11/17,-18.105
2012/11/18,-0.723
2012/11/19,-9.398
2012/11/20,-10.59
2012/11/21,-7.131
2012/11/22,1.558
2012/11/23,-0.115
2012/11/24,-4.354
2012/11/25,-1.684
2012/11/26,12.137
2012/11/27,0.395
2012/11/28,-3.991
2012/11/29,-42.546
2012/11/30,-51.177
2012/12/01,-37.624
2012/12/02,-46.79
2012/12/03,-43.578
2012/12/04,-48.554
2012/12/05,-39.75
2012/12/06,-33.873
2012/12/07,-44.641
2012/12/08,-38.518
2012/12/09,-44.055
2012/12/10,-30.752
2012/12/11,-39.146
2012/12/12,-38.541
2012/12/13,-40.436
2012/12/14,-42.119
2012/12/15,-32.203
2012/12/16,-47.159
2012/12/17,-33.987
2012/12/18,-41.31
2012/12/19,-46.604
2012/12/20,-45.21
2012/12/21,-41.335
2012/12/22,-30.911
2012/12/23,-61.125
2012/12/24,-38.986
2012/12/25,-47.267
2012/12/26,-32.42
2012/12/27,-37.229
2012/12/28,-26.617
2012/12/29,21.66
2012/12/30,50.617
2012/12/31,2.073
2013/01/01,31.289
2013/01/02,21.319
2013/01/03,35.629
2013/01/04,9.556
2013/01/05,1.636
2013/01/06,17.391
2013/01/07,25.656
2013/01/08,-4.133
2013/01/09,-0.129
2013/01/10,9.674
2013/01/11,3.877
2013/01/12,10.148
2013/01/13,23.395
2013/01/14,8.409
2013/01/15,1.009
2013/01/16,5.852
2013/01/17,2.414
2013/01/18,19.44
2013/01/19,45.663
2013/01/20,9.763
2013/01/21,-1.141
2013/01/22,71.412
2013/01/23,18.591
2013/01/24,63.505
2013/01/25,9.749
2013/01/26,46.424
2013/01/27,24.342
2013/01/28,35.451
2013/01/29,31.824
2013/01/30,53.509
2013/01/31,65.667
2013/02/01,34.93
2013/02/02,43.296
2013/02/03,75.943
2013/02/04,50.909
2013/02/05,38.18
2013/02/06,21.814
2013/02/07,88.796
2013/02/08,61.544
2013/02/09,53.079
2013/02/10,92.535
2013/02/11,54.816
2013/02/12,56.614
2013/02/13,78.489
2013/02/14,85.823
2013/02/15,85.358
2013/02/16,110.481
2013/02/17,63.896
2013/02/18,23.369
2013/02/19,66.174
2013/02/20,96.434
2013/02/21,35.683
2013/02/22,66.65
2013/02/23,24.357
2013/02/24,40.171
2013/02/25,38.236
2013/02/26,35.552
2013/02/27,44.763
2013/02/28,24.829
2013/03/01,27.58
2013/03/02,1.592
2013/03/03,33.091
2013/03/04,23.112
2013/03/05,-5.308
2013/03/06,48.802
2013/03/07,57.138
2013/03/08,60.978
2013/03/09,50.501
2013/03/10,54.584
2013/03/11,38.448
2013/03/12,39.46
2013/03/13,42.517
2013/03/14,37.793
2013/03/15,5.955
2013/03/16,32.824
2013/03/17,12.25
2013/03/18,10.546
2013/03/19,19.682
2013/03/20,105.89
2013/03/21,73.161
2013/03/22,53.787
2013/03/23,76.077
2013/03/24,21.906
2013/03/25,23.559
2013/03/26,43.491
2013/03/27,28.648
2013/03/28,88.647
2013/03/29,52.428
2013/03/30,59.855
2013/03/31,69.351
2013/04/01,91.032
2013/04/02,99.278
2013/04/03,120.425
2013/04/04,133.223
2013/04/05,113.685
2013/04/06,77.709
2013/04/07,95.906
2013/04/08,95.691
2013/04/09,153.414
2013/04/10,154.781
2013/04/11,35.637
2013/04/12,26.284
2013/04/13,33.41
2013/04/14,28.925
2013/04/15,23.486
2013/04/16,-0.043
2013/04/17,7.959
2013/04/18,0.339
2013/04/19,-9.697
2013/04/20,3.05
2013/04/21,-4.953
2013/04/22,-8.883
2013/04/23,37.753
2013/04/24,54.444
2013/04/25,56.588
2013/04/26,25.335
2013/04/27,-13.484
2013/04/28,20.216
2013/04/29,9.952
2013/04/30,-8.293
2013/05/01,-12.189
2013/05/02,-33.02
2013/05/03,-42.999
2013/05/04,-35.543
2013/05/05,-37.071
2013/05/06,-38.849
2013/05/07,-40.839
2013/05/08,-47.104
2013/05/09,-59.243
2013/05/10,-53.11
2013/05/11,-16.442
2013/05/12,-18.252
2013/05/13,-21.476
2013/05/14,-19.189
2013/05/15,-21.785
2013/05/16,0.92
2013/05/17,4.507
2013/05/18,6.713
2013/05/19,-20.381
2013/05/20,-31.853
2013/05/21,-14.887
2013/05/22,-14.029
2013/05/23,-18.027
2013/05/24,-25.182
2013/05/25,-34.324
2013/05/26,-26.728
2013/05/27,-15.258
2013/05/28,-32.76
2013/05/29,-26.448
2013/05/30,-12.922
2013/05/31,-20.016
2013/06/01,9.581
2013/06/02,-2.863
2013/06/03,-7.932
2013/06/04,-17.933
2013/06/05,-26.232
2013/06/06,-31.239
2013/06/07,-30.286
2013/06/08,-29.54
2013/06/09,-45.706
2013/06/10,-43.334
2013/06/11,-29.031
2013/06/12,-28.974
2013/06/13,-30.676
2013/06/14,-25.855
2013/06/15,-36.304
2013/06/16,-39.207
2013/06/17,-55.25
2013/06/18,-48.43
2013/06/19,-36.734
2013/06/20,-48.557
2013/06/21,-43.09
2013/06/22,-52.757
2013/06/23,-55.061
2013/06/24,-54.694
2013/06/25,-51.316
2013/06/26,-53.033
2013/06/27,-49.364
2013/06/28,-55.557
2013/06/29,-58.836
2013/06/30,-61.096
2013/07/01,-65.334
2013/07/02,-60.644
2013/07/03,-59.55
2013/07/04,-66.051
2013/07/05,-54.543
2013/07/06,-57.108
2013/07/07,-57.877
2013/07/08,-53.446
2013/07/09,-47.213
2013/07/10,-43.649
2013/07/11,-59.739
2013/07/12,-60.602
2013/07/13,-43.488
2013/07/14,-49.116
2013/07/15,-46.509
2013/07/16,-46.762
2013/07/17,-18.348
2013/07/18,-39.363
2013/07/19,-44.668
2013/07/20,-43.248
2013/07/21,-41.632
2013/07/22,-51.08
2013/07/23,-49.974
2013/07/24,-38.934
2013/07/25,-47.343
2013/07/26,-43.311
2013/07/27,-41.471
2013/07/28,-44.164
2013/07/29,-30.094
2013/07/30,-19.162
2013/07/31,-24.788
2013/08/01,-25.371
2013/08/02,-23.523
2013/08/03,-27.1
2013/08/04,-26.188
2013/08/05,-21.895
2013/08/06,-13.213
2013/08/07,-27.232
2013/08/08,-16.035
2013/08/09,-37.762
2013/08/10,-9.702
2013/08/11,-12.518
2013/08/12,-32.534
2013/08/13,-34.622
2013/08/14,-44.265
2013/08/15,-41.551
2013/08/16,-49.841
2013/08/17,-35.523
2013/08/18,-39.976
2013/08/19,-42.448
2013/08/20,-39.935
2013/08/21,-23.28
2013/08/22,-9.306
2013/08/23,-37.656
2013/08/24,-32.519
2013/08/25,-45.445
2013/08/26,-44.281
2013/08/27,-34.332
2013/08/28,-39.132
2013/08/29,-44.655
2013/08/30,-38.142
2013/08/31,-30.03
2013/09/01,-42.966
2013/09/02,-26.215
2013/09/03,-28.818
2013/09/04,-48.66
2013/09/05,-46.996
2013/09/06,-47.85
2013/09/07,-57.266
2013/09/08,-41.321
2013/09/09,-43.442
2013/09/10,-45.911
2013/09/11,-40.337
2013/09/12,-35.94
2013/09/13,-24.805
2013/09/14,-25.671
2013/09/15,-47.433
2013/09/16,-50.178
2013/09/17,-35.956
2013/09/18,-35.552
2013/09/19,-46.51
2013/09/20,-44.608
2013/09/21,-52.794
2013/09/22,-43.269
2013/09/23,-41.624
2013/09/24,-30.952
2013/09/25,-44.092
2013/09/26,-58.603
2013/09/27,-55.543
2013/09/28,-50.171
2013/09/29,-57.154
2013/09/30,-58.625
2013/10/01,-53.806
2013/10/02,-56.152
2013/10/03,-62.139
2013/10/04,-42.534
2013/10/05,-37.953
2013/10/06,-52.318
2013/10/07,-47.159
2013/10/08,-52.493
2013/10/09,-57.05
2013/10/10,-49.328
2013/10/11,-55.26
2013/10/12,-49.521
2013/10/13,-53.35
2013/10/14,-50.921
2013/10/15,-26.457
2013/10/16,-44.172
2013/10/17,-61.327
2013/10/18,-51.328
2013/10/19,-45.537
2013/10/20,-49.755
2013/10/21,-41.415
2013/10/22,-35.145
2013/10/23,-32.308
2013/10/24,-36.007
2013/10/25,-32.586
2013/10/26,-45.254
2013/10/27,-44.762
2013/10/28,-46.804
2013/10/29,-39.401
2013/10/30,-35.165
2013/10/31,-38.808
2013/11/01,-34.522
2013/11/02,-33.22
2013/11/03,-32.662
