Date,hashrate7roc
2010/12/09,29.845
2010/12/10,36.109
2010/12/11,15.53
2010/12/12,15.384
2010/12/13,1.163
2010/12/14,2.206
2010/12/15,13.768
2010/12/16,11.487
2010/12/17,2.63
2010/12/18,-0.861
2010/12/19,-3.959
2010/12/20,10.729
2010/12/21,18.494
2010/12/22,17.182
2010/12/23,-8.115
2010/12/24,0.118
2010/12/25,15.239
2010/12/26,5.114
2010/12/27,3.27
2010/12/28,11.968
2010/12/29,-5.445
2010/12/30,12.434
2010/12/31,12.067
2011/01/01,10.438
2011/01/02,18.889
2011/01/03,21.509
2011/01/04,-5.946
2011/01/05,-1.77
2011/01/06,8.038
2011/01/07,-1.156
2011/01/08,14.509
2011/01/09,-1.715
2011/01/10,1.955
2011/01/11,11.789
2011/01/12,14.21
2011/01/13,13.564
2011/01/14,22.427
2011/01/15,5.531
2011/01/16,22.999
2011/01/17,14.819
2011/01/18,11.898
2011/01/19,7.524
2011/01/20,9.85
2011/01/21,19.664
2011/01/22,-3.078
2011/01/23,2.326
2011/01/24,0.413
2011/01/25,2.307
2011/01/26,14.099
2011/01/27,11.196
2011/01/28,0.049
2011/01/29,14.274
2011/01/30,11.865
2011/01/31,4.325
2011/02/01,28.965
2011/02/02,5.348
2011/02/03,-2.71
2011/02/04,11.951
2011/02/05,25.163
2011/02/06,9.2
2011/02/07,23.667
2011/02/08,21.204
2011/02/09,30.969
2011/02/10,41.644
2011/02/11,24.424
2011/02/12,20.086
2011/02/13,30.286
2011/02/14,23.757
2011/02/15,13.826
2011/02/16,24.632
2011/02/17,31.39
2011/02/18,52.723
2011/02/19,32.055
2011/02/20,31.554
2011/02/21,36.937
2011/02/22,39.732
2011/02/23,40.932
2011/02/24,28.128
2011/02/25,8.668
2011/02/26,35.66
2011/02/27,88.042
2011/02/28,40.974
2011/03/01,4.577
2011/03/02,5.923
2011/03/03,15.472
2011/03/04,38.683
2011/03/05,50.735
2011/03/06,23.21
2011/03/07,42.071
2011/03/08,38.81
2011/03/09,22.529
2011/03/10,7.538
2011/03/11,-15.618
2011/03/12,-27.119
2011/03/13,-35.902
2011/03/14,-39.259
2011/03/15,-24.989
2011/03/16,-3.734
2011/03/17,-2.847
2011/03/18,12.774
2011/03/19,-12.469
2011/03/20,-4.295
2011/03/21,29.421
2011/03/22,25.876
2011/03/23,3.422
2011/03/24,24.366
2011/03/25,-0.599
2011/03/26,21.657
2011/03/27,7.433
2011/03/28,-4.677
2011/03/29,10.329
2011/03/30,1.615
2011/03/31,4.66
2011/04/01,20.484
2011/04/02,17.635
2011/04/03,16.407
2011/04/04,19.03
2011/04/05,15.939
2011/04/06,27.092
2011/04/07,-3.419
2011/04/08,-0.408
2011/04/09,7.881
2011/04/10,13.465
2011/04/11,5.844
2011/04/12,3.326
2011/04/13,15.118
2011/04/14,14.19
2011/04/15,-4.995
2011/04/16,-2.768
2011/04/17,4.359
2011/04/18,8.332
2011/04/19,-3.184
2011/04/20,-10.911
2011/04/21,0.994
2011/04/22,24.452
2011/04/23,20.865
2011/04/24,10.402
2011/04/25,11.363
2011/04/26,39.303
2011/04/27,26.729
2011/04/28,5.008
2011/04/29,18.282
2011/04/30,30.586
2011/05/01,29.206
2011/05/02,31.361
2011/05/03,17.308
2011/05/04,20.681
2011/05/05,53.275
2011/05/06,31.485
2011/05/07,16.54
2011/05/08,13.766
2011/05/09,30.181
2011/05/10,54.791
2011/05/11,37.668
2011/05/12,20.524
2011/05/13,27.123
2011/05/14,52.29
2011/05/15,59.032
2011/05/16,32.323
2011/05/17,19.259
2011/05/18,51.916
2011/05/19,86.162
2011/05/20,71.22
2011/05/21,42.089
2011/05/22,65.81
2011/05/23,74.946
2011/05/24,77.682
2011/05/25,65.744
2011/05/26,67.505
2011/05/27,95.023
2011/05/28,37.86
2011/05/29,17.972
2011/05/30,12.015
2011/05/31,-5.597
2011/06/01,-1.487
2011/06/02,-3.024
2011/06/03,-12.574
2011/06/04,27.507
2011/06/05,29.264
2011/06/06,61.88
2011/06/07,55.685
2011/06/08,40.599
2011/06/09,40.339
2011/06/10,45.505
2011/06/11,41.475
2011/06/12,49.901
2011/06/13,13.97
2011/06/14,28.165
2011/06/15,84.801
2011/06/16,68.019
2011/06/17,28.814
2011/06/18,28.856
2011/06/19,35.274
2011/06/20,53.579
2011/06/21,56.701
2011/06/22,21.521
2011/06/23,7.701
2011/06/24,63.407
2011/06/25,34.313
2011/06/26,11.827
2011/06/27,7.28
2011/06/28,3.339
2011/06/29,2.096
2011/06/30,16.032
2011/07/01,-3.084
2011/07/02,7.416
2011/07/03,10.142
2011/07/04,4.183
2011/07/05,0.077
2011/07/06,-8.783
2011/07/07,-8.957
2011/07/08,-13.896
2011/07/09,4.399
2011/07/10,-1.73
2011/07/11,4.74
2011/07/12,4.905
2011/07/13,23.099
2011/07/14,13.908
2011/07/15,10.778
2011/07/16,3.774
2011/07/17,9.212
2011/07/18,8.707
2011/07/19,15.998
2011/07/20,-10.475
2011/07/21,0.737
2011/07/22,2.971
2011/07/23,-3.104
2011/07/24,9.365
2011/07/25,8.48
2011/07/26,6.416
2011/07/27,30.982
2011/07/28,9.718
2011/07/29,6.242
2011/07/30,2.406
2011/07/31,4.584
2011/08/01,14.408
2011/08/02,4.337
2011/08/03,-5.419
2011/08/04,-4.515
2011/08/05,-6.624
2011/08/06,-3.535
2011/08/07,-16.237
2011/08/08,-22.894
2011/08/09,-10.909
2011/08/10,2.94
2011/08/11,-3.396
2011/08/12,-0.2
2011/08/13,3.661
2011/08/14,-1.682
2011/08/15,6.682
2011/08/16,-8.452
2011/08/17,-16.123
2011/08/18,2.067
2011/08/19,-0.537
2011/08/20,-1.739
2011/08/21,15.718
2011/08/22,20.176
2011/08/23,26.559
2011/08/24,2.298
2011/08/25,-10.269
2011/08/26,6.46
2011/08/27,-7.512
2011/08/28,-20.878
2011/08/29,-27.456
2011/08/30,-13.829
2011/08/31,5.963
2011/09/01,1.799
2011/09/02,-1.312
2011/09/03,12.003
2011/09/04,12.5
2011/09/05,13.534
2011/09/06,2.694
2011/09/07,-2.133
2011/09/08,-6.053
2011/09/09,-5.524
2011/09/10,-0.65
2011/09/11,1.358
2011/09/12,-14.376
2011/09/13,-7.601
2011/09/14,-4.364
2011/09/15,11.549
2011/09/16,-3.834
2011/09/17,-17.124
2011/09/18,13.257
2011/09/19,11.739
2011/09/20,-8.129
2011/09/21,0.761
2011/09/22,1.593
2011/09/23,5.238
2011/09/24,2.346
2011/09/25,-11.429
2011/09/26,-7.53
2011/09/27,6.36
2011/09/28,-9.585
2011/09/29,-11.177
2011/09/30,-12.888
2011/10/01,-5.039
2011/10/02,-5.154
2011/10/03,-1.641
2011/10/04,-6.822
2011/10/05,-8.883
2011/10/06,3.921
2011/10/07,-1
2011/10/08,6.919
2011/10/09,-12.623
2011/10/10,-7.351
2011/10/11,-16.988
2011/10/12,-10.275
2011/10/13,-32.571
2011/10/14,-14.605
2011/10/15,-6.914
2011/10/16,-8.247
2011/10/17,-17.472
2011/10/18,-4.83
2011/10/19,-2.096
2011/10/20,8.051
2011/10/21,2.391
2011/10/22,-25.35
2011/10/23,-18.935
2011/10/24,-4.067
2011/10/25,7.472
2011/10/26,-4.246
2011/10/27,-5.796
2011/10/28,-20.68
2011/10/29,8.947
2011/10/30,0.035
2011/10/31,-5.605
2011/11/01,-12.774
2011/11/02,1.19
2011/11/03,3.339
2011/11/04,7.648
2011/11/05,8.041
2011/11/06,17.735
2011/11/07,1.625
2011/11/08,0.376
2011/11/09,5.764
2011/11/10,9.943
2011/11/11,-4.517
2011/11/12,-14.349
2011/11/13,-1.262
2011/11/14,7.447
2011/11/15,12.701
2011/11/16,-9.665
2011/11/17,-11.221
2011/11/18,3.589
2011/11/19,5.057
2011/11/20,-17.989
2011/11/21,-2.892
2011/11/22,-15.879
2011/11/23,-5.518
2011/11/24,-13.283
2011/11/25,-7.429
2011/11/26,-9.821
2011/11/27,-0.231
2011/11/28,-12.997
2011/11/29,-1.578
2011/11/30,-4.218
2011/12/01,33.514
2011/12/02,28.661
2011/12/03,3.582
2011/12/04,10.638
2011/12/05,15.733
2011/12/06,13.403
2011/12/07,7.932
2011/12/08,-16.753
2011/12/09,-12.981
2011/12/10,11.788
2011/12/11,-2.233
2011/12/12,-4.63
2011/12/13,-16.932
2011/12/14,-1.124
2011/12/15,-4.903
2011/12/16,-15.759
2011/12/17,-11.39
2011/12/18,12.367
2011/12/19,7.28
2011/12/20,14.214
2011/12/21,1.711
2011/12/22,7.259
2011/12/23,25.371
2011/12/24,5.268
2011/12/25,3.827
2011/12/26,23.106
2011/12/27,14.971
2011/12/28,1.315
2011/12/29,7.591
2011/12/30,-15.749
2011/12/31,11.158
2012/01/01,-3.926
2012/01/02,-16.969
2012/01/03,-3.441
2012/01/04,7.331
2012/01/05,-7.162
2012/01/06,32.35
2012/01/07,14.782
2012/01/08,14.684
2012/01/09,17.048
2012/01/10,2.006
2012/01/11,-0.086
2012/01/12,27.007
2012/01/13,-12.505
2012/01/14,-9.351
2012/01/15,-4.929
2012/01/16,-6.44
2012/01/17,9.182
2012/01/18,-0.542
2012/01/19,-18.662
2012/01/20,2.936
2012/01/21,10.933
2012/01/22,2.818
2012/01/23,8.465
2012/01/24,-9.29
2012/01/25,8.043
2012/01/26,4.087
2012/01/27,5.667
2012/01/28,-6.732
2012/01/29,4.83
2012/01/30,7.284
2012/01/31,14.655
2012/02/01,-5.002
2012/02/02,9.829
2012/02/03,19.954
2012/02/04,6.847
2012/02/05,0.468
2012/02/06,-8.955
2012/02/07,-9.194
2012/02/08,1.576
2012/02/09,0.373
2012/02/10,-7.341
2012/02/11,-6.684
2012/02/12,6.342
2012/02/13,4.286
2012/02/14,-7.352
2012/02/15,-3.674
2012/02/16,0.725
2012/02/17,-6.446
2012/02/18,17.021
2012/02/19,7.337
2012/02/20,-0.086
2012/02/21,-2.601
2012/02/22,11.545
2012/02/23,15.542
2012/02/24,4.904
2012/02/25,2.125
2012/02/26,-5.981
2012/02/27,0.026
2012/02/28,19.977
2012/02/29,18.296
2012/03/01,-2.781
2012/03/02,4.737
2012/03/03,-25.275
2012/03/04,-12.881
2012/03/05,-2.263
2012/03/06,3.116
2012/03/07,-11.343
2012/03/08,8.375
2012/03/09,12.565
2012/03/10,52.623
2012/03/11,8.549
2012/03/12,14.287
2012/03/13,9.805
2012/03/14,3.313
2012/03/15,-20.748
2012/03/16,-12.414
2012/03/17,-7.012
2012/03/18,19.212
2012/03/19,-0.393
2012/03/20,-6.244
2012/03/21,9.685
2012/03/22,26.001
2012/03/23,-3.357
2012/03/24,-1.854
2012/03/25,5.892
2012/03/26,-1.72
2012/03/27,1.042
2012/03/28,-5.554
2012/03/29,-1.278
2012/03/30,18.291
2012/03/31,10.535
2012/04/01,-7.107
2012/04/02,-5.283
2012/04/03,-9.167
2012/04/04,-1.712
2012/04/05,-14.919
2012/04/06,-15.621
2012/04/07,-18.128
2012/04/08,-7.458
2012/04/09,13.777
2012/04/10,12.342
2012/04/11,6.888
2012/04/12,13.304
2012/04/13,-0.343
2012/04/14,-5.917
2012/04/15,-14.812
2012/04/16,-17.742
2012/04/17,-5.152
2012/04/18,-15.938
2012/04/19,1.784
2012/04/20,27.085
2012/04/21,15.381
2012/04/22,21.823
2012/04/23,15.118
2012/04/24,-6.472
2012/04/25,4.436
2012/04/26,-2.941
2012/04/27,-18.285
2012/04/28,-2.988
2012/04/29,4.954
2012/04/30,10.535
2012/05/01,29.31
2012/05/02,14.853
2012/05/03,5.54
2012/05/04,17.778
2012/05/05,4.254
2012/05/06,3.592
2012/05/07,-2.373
2012/05/08,3.554
2012/05/09,11.249
2012/05/10,11.848
2012/05/11,-14.276
2012/05/12,4.494
2012/05/13,-8.603
2012/05/14,-5.398
2012/05/15,-13.94
2012/05/16,-25.308
2012/05/17,-20.029
2012/05/18,12.071
2012/05/19,-0.074
2012/05/20,5.598
2012/05/21,-0.357
2012/05/22,-13.146
2012/05/23,3.866
2012/05/24,4.616
2012/05/25,-18.331
2012/05/26,-14.862
2012/05/27,0.982
2012/05/28,-2.831
2012/05/29,3.621
2012/05/30,-4.694
2012/05/31,4.541
2012/06/01,14.169
2012/06/02,18.773
2012/06/03,3.35
2012/06/04,5.092
2012/06/05,5.141
2012/06/06,25.75
2012/06/07,-3.557
2012/06/08,3.562
2012/06/09,1.485
2012/06/10,1.539
2012/06/11,6.703
2012/06/12,-1.739
2012/06/13,0.49
2012/06/14,4.85
2012/06/15,12.61
2012/06/16,-3.752
2012/06/17,-0.579
2012/06/18,-4.121
2012/06/19,33.696
2012/06/20,-13.754
2012/06/21,1.056
2012/06/22,-11.452
2012/06/23,12.915
2012/06/24,2.296
2012/06/25,0.701
2012/06/26,-13.261
2012/06/27,24.822
2012/06/28,5.582
2012/06/29,7.832
2012/06/30,-13.602
2012/07/01,-9.837
2012/07/02,3.78
2012/07/03,1.498
2012/07/04,0.878
2012/07/05,3.125
2012/07/06,6.926
2012/07/07,19.01
2012/07/08,19.391
2012/07/09,8.527
2012/07/10,2.191
2012/07/11,-8.004
2012/07/12,-3.763
2012/07/13,4.687
2012/07/14,-0.771
2012/07/15,-5.281
2012/07/16,-9.742
2012/07/17,10.533
2012/07/18,17.06
2012/07/19,13.955
2012/07/20,-4.544
2012/07/21,-4.863
2012/07/22,1.705
2012/07/23,7.863
2012/07/24,-1.867
2012/07/25,-0.057
2012/07/26,13.741
2012/07/27,18.138
2012/07/28,21.432
2012/07/29,-0.259
2012/07/30,31.001
2012/07/31,3.345
2012/08/01,-8.519
2012/08/02,-3.335
2012/08/03,11.044
2012/08/04,-2.207
2012/08/05,11.527
2012/08/06,-19.905
2012/08/07,1.74
2012/08/08,20.808
2012/08/09,10.464
2012/08/10,-2.546
2012/08/11,5.727
2012/08/12,13.503
2012/08/13,18.239
2012/08/14,16.951
2012/08/15,9.286
2012/08/16,4.077
2012/08/17,-4.58
2012/08/18,-7.133
2012/08/19,-0.885
2012/08/20,20.21
2012/08/21,13.918
2012/08/22,-7.539
2012/08/23,1.458
2012/08/24,12.797
2012/08/25,6.466
2012/08/26,16.342
2012/08/27,-6.077
2012/08/28,-11.124
2012/08/29,19.946
2012/08/30,9.294
2012/08/31,-1.229
2012/09/01,15.605
2012/09/02,-6.086
2012/09/03,7.406
2012/09/04,-4.477
2012/09/05,8.419
2012/09/06,14.213
2012/09/07,28.994
2012/09/08,8.275
2012/09/09,5.144
2012/09/10,-0.916
2012/09/11,23.468
2012/09/12,-11.328
2012/09/13,-13.629
2012/09/14,-7.491
2012/09/15,-6.617
2012/09/16,3.809
2012/09/17,8.737
2012/09/18,10.701
2012/09/19,9.806
2012/09/20,4.913
2012/09/21,8.856
2012/09/22,26.667
2012/09/23,5.752
2012/09/24,-1.894
2012/09/25,-4.777
2012/09/26,-6.842
2012/09/27,1.409
2012/09/28,3.563
2012/09/29,-7.239
2012/09/30,7.078
2012/10/01,-4.097
2012/10/02,-10.408
2012/10/03,10.617
2012/10/04,-1.99
2012/10/05,-13.184
2012/10/06,-6.91
2012/10/07,-7.32
2012/10/08,12.253
2012/10/09,16.825
2012/10/10,5.191
2012/10/11,11.212
2012/10/12,8.353
2012/10/13,3.587
2012/10/14,-1.057
2012/10/15,-2.66
2012/10/16,2.565
2012/10/17,0.78
2012/10/18,0.663
2012/10/19,7.316
2012/10/20,-1.515
2012/10/21,17.698
2012/10/22,3.353
2012/10/23,-3.55
2012/10/24,-0.984
2012/10/25,-1.681
2012/10/26,-2.394
2012/10/27,26.719
2012/10/28,-0.788
2012/10/29,7.381
2012/10/30,8.405
2012/10/31,3.263
2012/11/01,2.204
2012/11/02,0.334
2012/11/03,-13.754
2012/11/04,4.646
2012/11/05,-0.562
2012/11/06,-4.596
2012/11/07,3.436
2012/11/08,17.571
2012/11/09,3.891
2012/11/10,8.464
2012/11/11,-9.261
2012/11/12,-6.202
2012/11/13,-6.7
2012/11/14,1.608
2012/11/15,-11.687
2012/11/16,-5.017
2012/11/17,-5.252
2012/11/18,10.341
2012/11/19,-6.66
2012/11/20,15.203
2012/11/21,1.149
2012/11/22,10.106
2012/11/23,4.326
2012/11/24,10.694
2012/11/25,-3.52
2012/11/26,20.429
2012/11/27,1.271
2012/11/28,11.244
2012/11/29,12.65
2012/11/30,-1.999
2012/12/01,-4.86
2012/12/02,5.291
2012/12/03,-5.16
2012/12/04,-15.062
2012/12/05,-27.64
2012/12/06,-22.702
2012/12/07,-6.731
2012/12/08,-6.388
2012/12/09,-14.865
2012/12/10,-9.409
2012/12/11,7.69
2012/12/12,19.761
2012/12/13,-2.569
2012/12/14,-10.752
2012/12/15,-24.503
2012/12/16,-12.032
2012/12/17,-12.501
2012/12/18,-8.679
2012/12/19,-2.918
2012/12/20,-10.59
2012/12/21,3.384
2012/12/22,23.012
2012/12/23,28.907
2012/12/24,4.552
2012/12/25,0.576
2012/12/26,-9.372
2012/12/27,21.433
2012/12/28,20.074
2012/12/29,1.275
2012/12/30,-11.887
2012/12/31,21.46
2013/01/01,12.039
2013/01/02,8.301
2013/01/03,-0.448
2013/01/04,-7.669
2013/01/05,0.097
2013/01/06,-7.224
2013/01/07,-10.523
2013/01/08,1.593
2013/01/09,-7.197
2013/01/10,-2.626
2013/01/11,-5.72
2013/01/12,-16.311
2013/01/13,-1.552
2013/01/14,2.64
2013/01/15,-10.199
2013/01/16,-6.272
2013/01/17,-9.23
2013/01/18,-11.294
2013/01/19,17.203
2013/01/20,6.02
2013/01/21,-2.11
2013/01/22,-2.182
2013/01/23,8.731
2013/01/24,1.213
2013/01/25,13.768
2013/01/26,-5.941
2013/01/27,4.86
2013/01/28,-1.696
2013/01/29,3.157
2013/01/30,5.241
2013/01/31,21.687
2013/02/01,16.285
2013/02/02,14.842
2013/02/03,4.208
2013/02/04,18.546
2013/02/05,18.509
2013/02/06,11.298
2013/02/07,-6.83
2013/02/08,-1.35
2013/02/09,-1.164
2013/02/10,6.614
2013/02/11,1.304
2013/02/12,-10.813
2013/02/13,-1.727
2013/02/14,11.668
2013/02/15,10.052
2013/02/16,27.757
2013/02/17,22.835
2013/02/18,19.984
2013/02/19,21.879
2013/02/20,25.552
2013/02/21,28.381
2013/02/22,10.333
2013/02/23,1.724
2013/02/24,-3.709
2013/02/25,2.211
2013/02/26,7.821
2013/02/27,10.159
2013/02/28,-6.251
2013/03/01,4.226
2013/03/02,4.776
2013/03/03,10.311
2013/03/04,13.661
2013/03/05,10.312
2013/03/06,-1.672
2013/03/07,0.018
2013/03/08,11.397
2013/03/09,10.767
2013/03/10,18.631
2013/03/11,3.043
2013/03/12,-15.407
2013/03/13,0.094
2013/03/14,22.606
2013/03/15,22.026
2013/03/16,14.814
2013/03/17,19.629
2013/03/18,23.207
2013/03/19,56.592
2013/03/20,32.272
2013/03/21,32.796
2013/03/22,28.876
2013/03/23,27.86
2013/03/24,28.886
2013/03/25,9.079
2013/03/26,10.5
2013/03/27,2.233
2013/03/28,1.549
2013/03/29,7.973
2013/03/30,10.935
2013/03/31,-9.475
2013/04/01,25.713
2013/04/02,23.112
2013/04/03,31.887
2013/04/04,3.35
2013/04/05,-12.282
2013/04/06,6.402
2013/04/07,14.951
2013/04/08,-3.288
2013/04/09,5.281
2013/04/10,16.486
2013/04/11,19.204
2013/04/12,22.914
2013/04/13,1.754
2013/04/14,-1.712
2013/04/15,-2.137
2013/04/16,4.52
2013/04/17,-3.638
2013/04/18,9.508
2013/04/19,-5.919
2013/04/20,2.942
2013/04/21,24.246
2013/04/22,16.968
2013/04/23,7.186
2013/04/24,9.707
2013/04/25,-1.092
2013/04/26,32.114
2013/04/27,12.634
2013/04/28,-7.101
2013/04/29,8.969
2013/04/30,8.721
2013/05/01,1.094
2013/05/02,-1.067
2013/05/03,-10.772
2013/05/04,2.335
2013/05/05,5.996
2013/05/06,10.151
2013/05/07,6.15
2013/05/08,13.924
2013/05/09,17.558
2013/05/10,18.375
2013/05/11,17.28
2013/05/12,21.316
2013/05/13,9.774
2013/05/14,7.963
2013/05/15,-4.381
2013/05/16,-2.256
2013/05/17,3.074
2013/05/18,-6.814
2013/05/19,-1.277
2013/05/20,-17.492
2013/05/21,-13.921
2013/05/22,8.208
2013/05/23,11.472
2013/05/24,10.558
2013/05/25,16.479
2013/05/26,10.237
2013/05/27,32.912
2013/05/28,23.142
2013/05/29,13.784
2013/05/30,14.304
2013/05/31,15.652
2013/06/01,22.201
2013/06/02,27.804
2013/06/03,18.708
2013/06/04,30.044
2013/06/05,38.157
2013/06/06,37.752
2013/06/07,13.615
2013/06/08,13.528
2013/06/09,6.603
2013/06/10,9.234
2013/06/11,4.828
2013/06/12,8.121
2013/06/13,8.817
2013/06/14,9.565
2013/06/15,4.429
2013/06/16,8.324
2013/06/17,16.677
2013/06/18,9.734
2013/06/19,-19.06
2013/06/20,-7.578
2013/06/21,10.629
2013/06/22,22.793
2013/06/23,14.571
2013/06/24,-7.351
2013/06/25,3.323
2013/06/26,38.143
2013/06/27,7.204
2013/06/28,9.397
2013/06/29,-2.067
2013/06/30,4.247
2013/07/01,13.225
2013/07/02,11.834
2013/07/03,6.41
2013/07/04,21.526
2013/07/05,12.546
2013/07/06,14.216
2013/07/07,17.984
2013/07/08,19.745
2013/07/09,22.671
2013/07/10,10.043
2013/07/11,28.96
2013/07/12,21.821
2013/07/13,0.796
2013/07/14,6.344
2013/07/15,8.901
2013/07/16,7.533
2013/07/17,9.878
2013/07/18,-5.366
2013/07/19,-3.688
2013/07/20,25.062
2013/07/21,10.037
2013/07/22,20.633
2013/07/23,9.538
2013/07/24,3.303
2013/07/25,4.433
2013/07/26,15.527
2013/07/27,9.243
2013/07/28,16.188
2013/07/29,-2.452
2013/07/30,20.338
2013/07/31,34.872
2013/08/01,25.018
2013/08/02,13.004
2013/08/03,23.152
2013/08/04,12.066
2013/08/05,38.624
2013/08/06,17.476
2013/08/07,16.492
2013/08/08,20.259
2013/08/09,37.436
2013/08/10,14.614
2013/08/11,26.379
2013/08/12,16.778
2013/08/13,13.578
2013/08/14,23.066
2013/08/15,18.209
2013/08/16,9.257
2013/08/17,26.499
2013/08/18,20.69
2013/08/19,12.169
2013/08/20,20.409
2013/08/21,17.029
2013/08/22,21.192
2013/08/23,25.95
2013/08/24,14.006
2013/08/25,7.546
2013/08/26,13.909
2013/08/27,17.818
2013/08/28,10.169
2013/08/29,21.724
2013/08/30,19.486
2013/08/31,28.175
2013/09/01,45.463
2013/09/02,37.491
2013/09/03,15.666
2013/09/04,35.06
2013/09/05,17.286
2013/09/06,22.336
2013/09/07,4.131
2013/09/08,-11.434
2013/09/09,9.284
2013/09/10,32.471
2013/09/11,10.368
2013/09/12,24.965
2013/09/13,12.877
2013/09/14,30.292
2013/09/15,68.415
2013/09/16,22.545
2013/09/17,11.921
2013/09/18,4.545
2013/09/19,16.745
2013/09/20,19.907
2013/09/21,16.071
2013/09/22,0.622
2013/09/23,23.09
2013/09/24,25.866
2013/09/25,51.112
2013/09/26,30.091
2013/09/27,19.486
2013/09/28,16.539
2013/09/29,15.167
2013/09/30,1.217
2013/10/01,15.803
2013/10/02,0.625
2013/10/03,7.656
2013/10/04,9.368
2013/10/05,17.269
2013/10/06,31.959
2013/10/07,24.729
2013/10/08,9.291
2013/10/09,28.759
2013/10/10,14.942
2013/10/11,24.817
2013/10/12,24.891
2013/10/13,23.647
2013/10/14,49.951
2013/10/15,59.531
2013/10/16,53.45
2013/10/17,39.277
2013/10/18,34.144
2013/10/19,56.106
2013/10/20,29.91
2013/10/21,22.7
2013/10/22,30.806
2013/10/23,12.659
2013/10/24,20.381
2013/10/25,31.769
2013/10/26,41.019
2013/10/27,22.461
2013/10/28,27.453
2013/10/29,1.547
2013/10/30,20.854
2013/10/31,38.834
2013/11/01,24.527
2013/11/02,3.632
2013/11/03,13.936
2013/11/04,8.91
2013/11/05,16.041
2013/11/06,17.772
2013/11/07,1.664
2013/11/08,-8.31
2013/11/09,-16.51
2013/11/10,6.202
2013/11/11,24.76
2013/11/12,33.175
2013/11/13,15.962
2013/11/14,7.967
2013/11/15,19.024
2013/11/16,40.445
2013/11/17,26.543
2013/11/18,6.122
2013/11/19,-4.88
2013/11/20,2.615
2013/11/21,6.971
2013/11/22,16.531
2013/11/23,6.386
2013/11/24,-2.003
2013/11/25,3.531
2013/11/26,13.745
2013/11/27,-2.684
2013/11/28,15.112
2013/11/29,19.266
2013/11/30,8.494
2013/12/01,35.777
2013/12/02,17.908
2013/12/03,18.673
2013/12/04,34.743
