Date,hashrate14var
2011/01/31,1.1770097629704E+20
2011/02/01,1.6601372045193E+20
2011/02/02,1.4379123294944E+20
2011/02/03,1.3677361817352E+20
2011/02/04,1.8025475528552E+20
2011/02/05,2.2864109546109E+20
2011/02/06,2.3532014736489E+20
2011/02/07,2.6419061586696E+20
2011/02/08,3.8485671550299E+20
2011/02/09,4.7785499407198E+20
2011/02/10,6.2367298916145E+20
2011/02/11,7.1641356361585E+20
2011/02/12,7.8271124918307E+20
2011/02/13,8.5604579214882E+20
2011/02/14,8.0390723438103E+20
2011/02/15,9.1540521508834E+20
2011/02/16,9.8352199804508E+20
2011/02/17,1.1413921604605E+21
2011/02/18,1.9798017617695E+21
2011/02/19,2.1810117668917E+21
2011/02/20,2.1029182451483E+21
2011/02/21,2.0942372322526E+21
2011/02/22,2.4334188628905E+21
2011/02/23,2.8911336946017E+21
2011/02/24,3.1934499393336E+21
2011/02/25,3.1505562375188E+21
2011/02/26,3.5589327249547E+21
2011/02/27,8.0673435729447E+21
2011/02/28,7.9166208744184E+21
2011/03/01,6.8343901634545E+21
2011/03/02,5.9724369113997E+21
2011/03/03,5.5939126144575E+21
2011/03/04,6.6486351759237E+21
2011/03/05,9.7422267050886E+21
2011/03/06,1.4972568762803E+22
2011/03/07,1.6277363720658E+22
2011/03/08,1.4879022552805E+22
2011/03/09,1.3803772119961E+22
2011/03/10,1.2687702781945E+22
2011/03/11,1.1649311692061E+22
2011/03/12,1.1182514277447E+22
2011/03/13,1.0816401197542E+22
2011/03/14,1.1554277769003E+22
2011/03/15,1.1245968286349E+22
2011/03/16,1.0483773306324E+22
2011/03/17,1.0304139209644E+22
2011/03/18,1.0293119931399E+22
2011/03/19,9.4140641539822E+21
2011/03/20,4.5718109642885E+21
2011/03/21,1.7771323181563E+21
2011/03/22,1.5996797798683E+21
2011/03/23,1.5872966085457E+21
2011/03/24,2.602428731525E+21
2011/03/25,2.6118344854596E+21
2011/03/26,2.6592552977853E+21
2011/03/27,2.6616950736474E+21
2011/03/28,2.2248511375201E+21
2011/03/29,1.6093735616581E+21
2011/03/30,1.6009288859767E+21
2011/03/31,2.4003421153817E+21
2011/04/01,3.0766410641334E+21
2011/04/02,2.5099348722238E+21
2011/04/03,2.1010529007123E+21
2011/04/04,2.3400059688286E+21
2011/04/05,2.6104870336171E+21
2011/04/06,2.9745198126105E+21
2011/04/07,2.9984935955815E+21
2011/04/08,2.7879823670686E+21
2011/04/09,2.6942834149418E+21
2011/04/10,2.2011410056525E+21
2011/04/11,1.6047282123368E+21
2011/04/12,1.4614727335846E+21
2011/04/13,1.8216447063211E+21
2011/04/14,1.9736147316353E+21
2011/04/15,2.1702396942299E+21
2011/04/16,2.0708974346202E+21
2011/04/17,1.8505845251654E+21
2011/04/18,1.8626049821277E+21
2011/04/19,1.8621021693684E+21
2011/04/20,1.890845585977E+21
2011/04/21,1.7236007772496E+21
2011/04/22,1.7965175113396E+21
2011/04/23,2.3563018101186E+21
2011/04/24,2.7042833883809E+21
2011/04/25,3.0909087117192E+21
2011/04/26,5.6411849928111E+21
2011/04/27,6.9909841378675E+21
2011/04/28,6.9094774759057E+21
2011/04/29,6.5085397396558E+21
2011/04/30,9.8523617019434E+21
2011/05/01,1.2142901308945E+22
2011/05/02,1.4992522325115E+22
2011/05/03,1.6064385891757E+22
2011/05/04,1.6095920789272E+22
2011/05/05,1.7600000346791E+22
2011/05/06,1.8707938146594E+22
2011/05/07,2.0170500534701E+22
2011/05/08,1.8376117644004E+22
2011/05/09,2.2818837243241E+22
2011/05/10,4.6103022091307E+22
2011/05/11,5.0214724032145E+22
2011/05/12,4.1254478519445E+22
2011/05/13,3.8919150292494E+22
2011/05/14,5.7713328668167E+22
2011/05/15,6.860867448709E+22
2011/05/16,7.4650197726197E+22
2011/05/17,8.7671604231477E+22
2011/05/18,1.1019289402211E+23
2011/05/19,1.6395800393291E+23
2011/05/20,1.9312604872896E+23
2011/05/21,2.1219441276612E+23
2011/05/22,2.5588612316801E+23
2011/05/23,3.1215681024902E+23
2011/05/24,4.2504973149714E+23
2011/05/25,5.0474762954182E+23
2011/05/26,6.4892205742255E+23
2011/05/27,8.8348366607322E+23
2011/05/28,8.2779402316283E+23
2011/05/29,7.3890734971957E+23
2011/05/30,6.1688062481498E+23
2011/05/31,4.9838267814148E+23
2011/06/01,4.0787585390717E+23
2011/06/02,3.8422535099532E+23
2011/06/03,3.3830632738133E+23
2011/06/04,2.9116008185981E+23
2011/06/05,2.7706144304237E+23
2011/06/06,4.3642774873123E+23
2011/06/07,4.8299622877484E+23
2011/06/08,5.0671252946697E+23
2011/06/09,6.6530378821234E+23
2011/06/10,8.8109352701202E+23
2011/06/11,1.0323575601692E+24
2011/06/12,1.2050212585926E+24
2011/06/13,1.1862193814714E+24
2011/06/14,1.0374325931646E+24
2011/06/15,1.7770436539655E+24
2011/06/16,2.5743165839775E+24
2011/06/17,2.4791459220014E+24
2011/06/18,2.3586460017746E+24
2011/06/19,2.3598563263646E+24
2011/06/20,2.7345836298259E+24
2011/06/21,2.8787708963034E+24
2011/06/22,3.1046489330505E+24
2011/06/23,2.9858672891957E+24
2011/06/24,3.8860171473417E+24
2011/06/25,3.5720918774658E+24
2011/06/26,3.1173945279193E+24
2011/06/27,2.4047974217228E+24
2011/06/28,1.5723346218977E+24
2011/06/29,1.6382974473371E+24
2011/06/30,1.8400357410974E+24
2011/07/01,1.6179709898619E+24
2011/07/02,1.1206624663201E+24
2011/07/03,8.4429649781532E+23
2011/07/04,7.1220416924705E+23
2011/07/05,6.6837440442302E+23
2011/07/06,7.1197428944786E+23
2011/07/07,6.6789879117957E+23
2011/07/08,4.3615051799244E+23
2011/07/09,5.258142685262E+23
2011/07/10,4.5354352627951E+23
2011/07/11,4.1941246808818E+23
2011/07/12,3.8005506903741E+23
2011/07/13,5.4160306014217E+23
2011/07/14,5.9812149357797E+23
2011/07/15,5.2803252249172E+23
2011/07/16,6.3724922459804E+23
2011/07/17,6.520809212352E+23
2011/07/18,6.8309301660226E+23
2011/07/19,6.6888058622759E+23
2011/07/20,5.2852505599121E+23
2011/07/21,4.9103091478459E+23
2011/07/22,3.7625225449071E+23
2011/07/23,3.7768695361102E+23
2011/07/24,3.4730146994477E+23
2011/07/25,4.0169424984343E+23
2011/07/26,3.4332530016052E+23
2011/07/27,7.6365576541595E+23
2011/07/28,8.3410695320118E+23
2011/07/29,7.7075109518438E+23
2011/07/30,7.7508192255318E+23
2011/07/31,7.5398228676995E+23
2011/08/01,1.1303725569027E+24
2011/08/02,1.1773587812326E+24
2011/08/03,9.3385853714282E+23
2011/08/04,8.7250682269099E+23
2011/08/05,8.9210493718712E+23
2011/08/06,9.2278496408569E+23
2011/08/07,1.2095142869035E+24
2011/08/08,1.3675834640123E+24
2011/08/09,1.3890899597683E+24
2011/08/10,1.2950486901874E+24
2011/08/11,1.284607147429E+24
2011/08/12,1.3536774342363E+24
2011/08/13,1.3537090943348E+24
2011/08/14,1.5262325979915E+24
2011/08/15,1.0017820360451E+24
2011/08/16,8.9333674261821E+23
2011/08/17,6.6755457209362E+23
2011/08/18,6.4852646156046E+23
2011/08/19,6.5175707776566E+23
2011/08/20,6.4641191066588E+23
2011/08/21,6.1181847620248E+23
2011/08/22,1.107031363788E+24
2011/08/23,1.3631862741896E+24
2011/08/24,1.1216239453297E+24
2011/08/25,1.2043100008618E+24
2011/08/26,1.1858131401196E+24
2011/08/27,1.3043536370718E+24
2011/08/28,1.5563666587524E+24
2011/08/29,1.7030206767918E+24
2011/08/30,1.6451149165855E+24
2011/08/31,1.67989871487E+24
2011/09/01,1.7024472365887E+24
2011/09/02,1.6897108675281E+24
2011/09/03,1.6885680586549E+24
2011/09/04,1.7241275276438E+24
2011/09/05,1.0985436066678E+24
2011/09/06,6.958175824222E+23
2011/09/07,7.370532559927E+23
2011/09/08,7.9753032859734E+23
2011/09/09,7.5868010222392E+23
2011/09/10,7.3888685167703E+23
2011/09/11,4.8472646187815E+23
2011/09/12,5.4770615300458E+23
2011/09/13,5.4203520384816E+23
2011/09/14,4.5689460978981E+23
2011/09/15,4.5244785247171E+23
2011/09/16,4.6144620650777E+23
2011/09/17,5.9769336831679E+23
2011/09/18,7.2263615229654E+23
2011/09/19,7.0284529552844E+23
2011/09/20,6.9856296562488E+23
2011/09/21,6.3618066408527E+23
2011/09/22,6.2470680097286E+23
2011/09/23,6.2645802581717E+23
2011/09/24,6.8367655663199E+23
2011/09/25,6.8350502642775E+23
2011/09/26,6.3422339566252E+23
2011/09/27,6.3511503865005E+23
2011/09/28,6.2462994683806E+23
2011/09/29,6.1111784246661E+23
2011/09/30,6.9870913946922E+23
2011/10/01,7.5420218032056E+23
2011/10/02,5.0672539888886E+23
2011/10/03,4.9387519037972E+23
2011/10/04,4.9994027488762E+23
2011/10/05,4.537340798098E+23
2011/10/06,3.144119271228E+23
2011/10/07,2.5891391333375E+23
2011/10/08,2.543392689053E+23
2011/10/09,2.9509668991524E+23
2011/10/10,3.2718321013203E+23
2011/10/11,4.6172776441489E+23
2011/10/12,5.4158874785677E+23
2011/10/13,9.6031379786795E+23
2011/10/14,1.0650700558372E+24
2011/10/15,1.0645540287784E+24
2011/10/16,1.0392161713664E+24
2011/10/17,1.1206728850394E+24
2011/10/18,1.0962094155249E+24
2011/10/19,1.0721543106234E+24
2011/10/20,7.6187157578889E+23
2011/10/21,6.5164409844126E+23
2011/10/22,5.6530919190951E+23
2011/10/23,6.8647668246978E+23
2011/10/24,5.6749319237797E+23
2011/10/25,5.8358117577105E+23
2011/10/26,5.5368522561568E+23
2011/10/27,5.3909751301208E+23
2011/10/28,6.5517623617242E+23
2011/10/29,4.304257292617E+23
2011/10/30,4.6894355698141E+23
2011/10/31,4.9727479342712E+23
2011/11/01,4.822972986728E+23
2011/11/02,4.4882640680833E+23
2011/11/03,4.4028095105172E+23
2011/11/04,3.5589265901918E+23
2011/11/05,3.9625669565364E+23
2011/11/06,3.5524405871535E+23
2011/11/07,3.7123999435232E+23
2011/11/08,2.7617293365896E+23
2011/11/09,3.5573725356058E+23
2011/11/10,4.1390084072936E+23
2011/11/11,3.8758941670815E+23
2011/11/12,4.1077840099384E+23
2011/11/13,3.5054514989538E+23
2011/11/14,3.1169410728183E+23
2011/11/15,3.5143589551694E+23
2011/11/16,3.3936926339681E+23
2011/11/17,3.4544428696047E+23
2011/11/18,3.5290377191728E+23
2011/11/19,3.3035142595176E+23
2011/11/20,4.4120696551328E+23
2011/11/21,4.2549266540313E+23
2011/11/22,4.4314809960138E+23
2011/11/23,3.416194757085E+23
2011/11/24,3.2824089113547E+23
2011/11/25,3.5581353994908E+23
2011/11/26,3.8182980838578E+23
2011/11/27,4.0425673102233E+23
2011/11/28,4.191237859403E+23
2011/11/29,2.4292921279242E+23
2011/11/30,1.864419593314E+23
2011/12/01,4.0722534356165E+23
2011/12/02,5.9069920402619E+23
2011/12/03,5.8264023982473E+23
2011/12/04,5.4368646869562E+23
2011/12/05,5.4666282316549E+23
2011/12/06,5.9956407319261E+23
2011/12/07,6.1092291762786E+23
2011/12/08,5.5932048637915E+23
2011/12/09,5.2117584286901E+23
2011/12/10,4.9913777013158E+23
2011/12/11,4.3233063860735E+23
2011/12/12,3.5572663542371E+23
2011/12/13,4.0313297692611E+23
2011/12/14,3.8638034818911E+23
2011/12/15,2.8671736494376E+23
2011/12/16,2.4456804872762E+23
2011/12/17,2.4774089536166E+23
2011/12/18,2.7787060802229E+23
2011/12/19,2.8786595018881E+23
2011/12/20,2.5207653865256E+23
2011/12/21,2.5498005602088E+23
2011/12/22,2.5574311416507E+23
2011/12/23,2.826921937386E+23
2011/12/24,2.5888439245564E+23
2011/12/25,3.1165560066089E+23
2011/12/26,6.7054787548066E+23
2011/12/27,7.0010666225132E+23
2011/12/28,6.995390926894E+23
2011/12/29,6.4171401958699E+23
2011/12/30,5.6118640194288E+23
2011/12/31,4.9710616524191E+23
2012/01/01,4.9718074512902E+23
2012/01/02,4.9476202053892E+23
2012/01/03,5.0741565558988E+23
2012/01/04,5.1296682724555E+23
2012/01/05,5.1387430000542E+23
2012/01/06,5.6233120545277E+23
2012/01/07,6.2197916981489E+23
2012/01/08,6.7197780911183E+23
2012/01/09,6.2066745216345E+23
2012/01/10,6.1116549114876E+23
2012/01/11,5.9280803942069E+23
2012/01/12,6.7416866030241E+23
2012/01/13,4.4761561207524E+23
2012/01/14,4.3691630648367E+23
2012/01/15,3.9999496125073E+23
2012/01/16,3.6215329273343E+23
2012/01/17,4.1003895691111E+23
2012/01/18,4.1291044220772E+23
2012/01/19,3.6421340503561E+23
2012/01/20,4.0604180231461E+23
2012/01/21,4.1266720129139E+23
2012/01/22,4.0215629504214E+23
2012/01/23,4.1881962708903E+23
2012/01/24,4.1944683561978E+23
2012/01/25,4.2432691330636E+23
2012/01/26,4.0837445817291E+23
2012/01/27,3.4654346562456E+23
2012/01/28,3.4618445940776E+23
2012/01/29,3.7608317714667E+23
2012/01/30,5.3289819590865E+23
2012/01/31,5.8515515610376E+23
2012/02/01,5.7099964657408E+23
2012/02/02,4.4495468404786E+23
2012/02/03,4.5522745203892E+23
2012/02/04,4.5341309736388E+23
2012/02/05,4.5267441000765E+23
2012/02/06,4.4471280343485E+23
2012/02/07,4.2252505307838E+23
2012/02/08,4.3551475015889E+23
2012/02/09,3.3250863369899E+23
2012/02/10,2.8394469499909E+23
2012/02/11,2.8593318349328E+23
2012/02/12,3.2388765239866E+23
2012/02/13,2.7080993930218E+23
2012/02/14,3.0690614510153E+23
2012/02/15,3.2678678950085E+23
2012/02/16,3.2191051041037E+23
2012/02/17,2.391043187678E+23
2012/02/18,3.5304389019967E+23
2012/02/19,5.4541411981741E+23
2012/02/20,5.5949566012296E+23
2012/02/21,6.6189966633624E+23
2012/02/22,6.4793185429843E+23
2012/02/23,7.1750472637761E+23
2012/02/24,7.1785547495269E+23
2012/02/25,7.9935103656888E+23
2012/02/26,8.0799197650747E+23
2012/02/27,8.0780004518782E+23
2012/02/28,6.8969413131677E+23
2012/02/29,7.5065727861742E+23
2012/03/01,6.8998291304361E+23
2012/03/02,5.9878456839368E+23
2012/03/03,8.9313116258207E+23
2012/03/04,8.652305259999E+23
2012/03/05,8.6631606031106E+23
2012/03/06,6.7843093121875E+23
2012/03/07,6.7279086036488E+23
2012/03/08,7.4943545566285E+23
2012/03/09,8.1393882516542E+23
2012/03/10,1.1454602487569E+24
2012/03/11,1.1629033263319E+24
2012/03/12,1.2046082476561E+24
2012/03/13,1.2625793997026E+24
2012/03/14,1.1720732533073E+24
2012/03/15,1.3405479576461E+24
2012/03/16,1.3486318382239E+24
2012/03/17,1.0415638458142E+24
2012/03/18,9.4318529166027E+23
2012/03/19,8.6987790753397E+23
2012/03/20,8.5410173067228E+23
2012/03/21,8.536506644248E+23
2012/03/22,8.5296703666621E+23
2012/03/23,9.8455291614997E+23
2012/03/24,7.9611890588334E+23
2012/03/25,9.1782936544807E+23
2012/03/26,9.1351323402965E+23
2012/03/27,8.9614355769395E+23
2012/03/28,8.8782049830313E+23
2012/03/29,5.4852130660033E+23
2012/03/30,4.3094733896284E+23
2012/03/31,5.6363991394432E+23
2012/04/01,5.508203630261E+23
2012/04/02,6.0589713891116E+23
2012/04/03,7.2994336924251E+23
2012/04/04,7.1689721209215E+23
2012/04/05,9.0198199014781E+23
2012/04/06,9.0586126819046E+23
2012/04/07,9.1640832942844E+23
2012/04/08,6.9866583081583E+23
2012/04/09,7.8056489206201E+23
2012/04/10,7.8458213741114E+23
2012/04/11,8.2060302302224E+23
2012/04/12,8.1644174782481E+23
2012/04/13,9.1288954580085E+23
2012/04/14,6.6828762330726E+23
2012/04/15,6.8567656254314E+23
2012/04/16,7.1129389686638E+23
2012/04/17,6.9636913391048E+23
2012/04/18,7.0298806574556E+23
2012/04/19,6.7710788451752E+23
2012/04/20,8.3433023819228E+23
2012/04/21,8.6008407594209E+23
2012/04/22,8.8062709559113E+23
2012/04/23,7.9185684731966E+23
2012/04/24,8.1396652340788E+23
2012/04/25,7.2718348479799E+23
2012/04/26,7.2175050603238E+23
2012/04/27,6.827175735208E+23
2012/04/28,6.5203467855622E+23
2012/04/29,5.8623199657095E+23
2012/04/30,7.0320182527161E+23
2012/05/01,9.2062092570773E+23
2012/05/02,7.9377681874741E+23
2012/05/03,7.8867259036064E+23
2012/05/04,7.3713682871163E+23
2012/05/05,7.3930789670298E+23
2012/05/06,8.0562790282398E+23
2012/05/07,8.5886924205678E+23
2012/05/08,8.8832055910932E+23
2012/05/09,8.5094101533316E+23
2012/05/10,7.7731877549607E+23
2012/05/11,7.4870894208348E+23
2012/05/12,6.641522613509E+23
2012/05/13,7.1614357153548E+23
2012/05/14,7.096592521711E+23
2012/05/15,6.6502368188245E+23
2012/05/16,9.733681523072E+23
2012/05/17,1.1496483671657E+24
2012/05/18,1.1537176373772E+24
2012/05/19,1.160327467587E+24
2012/05/20,1.1332825232041E+24
2012/05/21,1.1023557499772E+24
2012/05/22,1.0199833183775E+24
2012/05/23,8.3412659374257E+23
2012/05/24,6.5151121498459E+23
2012/05/25,8.1489842285721E+23
2012/05/26,7.498523554224E+23
2012/05/27,8.372041771241E+23
2012/05/28,8.0541985329874E+23
2012/05/29,7.8883741091564E+23
2012/05/30,8.0363120728731E+23
2012/05/31,7.8094804505528E+23
2012/06/01,7.58031718939E+23
2012/06/02,7.8459287171953E+23
2012/06/03,8.8946585287704E+23
2012/06/04,9.2166728652239E+23
2012/06/05,8.6035959123518E+23
2012/06/06,9.3595933940393E+23
2012/06/07,9.309943127821E+23
2012/06/08,6.8246584747026E+23
2012/06/09,6.9232635472461E+23
2012/06/10,7.7730242907797E+23
2012/06/11,8.8372759271028E+23
2012/06/12,8.3329559983112E+23
2012/06/13,6.127230243154E+23
2012/06/14,6.0329974861526E+23
2012/06/15,5.3720874723855E+23
2012/06/16,5.2813721525904E+23
2012/06/17,5.4004383408655E+23
2012/06/18,5.4633310493408E+23
2012/06/19,8.7079702783656E+23
2012/06/20,1.0140619421087E+24
2012/06/21,9.2457460785425E+23
2012/06/22,9.2937755942285E+23
2012/06/23,1.0657690433413E+24
2012/06/24,1.0861504149659E+24
2012/06/25,1.0641095884173E+24
2012/06/26,9.1433934272886E+23
2012/06/27,9.9461846847344E+23
2012/06/28,9.2099025773682E+23
2012/06/29,9.3533309862162E+23
2012/06/30,9.5791090671007E+23
2012/07/01,9.8172543241161E+23
2012/07/02,9.9727578554958E+23
2012/07/03,6.6682430702625E+23
2012/07/04,5.8545499115879E+23
2012/07/05,5.1738191695492E+23
2012/07/06,3.641271615041E+23
2012/07/07,4.2782476196346E+23
2012/07/08,5.4163960348624E+23
2012/07/09,6.1893307098455E+23
2012/07/10,6.1344383834428E+23
2012/07/11,6.004501538645E+23
2012/07/12,6.0984935664193E+23
2012/07/13,5.7690898761126E+23
2012/07/14,5.2035556443699E+23
2012/07/15,3.7578928713181E+23
2012/07/16,3.9409212250872E+23
2012/07/17,4.8028616817038E+23
2012/07/18,5.9576900353033E+23
2012/07/19,5.5286008462626E+23
2012/07/20,5.5368152013711E+23
2012/07/21,5.3286341385331E+23
2012/07/22,5.0525908408107E+23
2012/07/23,4.8350537488608E+23
2012/07/24,5.1924485887031E+23
2012/07/25,5.346177980975E+23
2012/07/26,6.3275747627454E+23
2012/07/27,7.3757251338394E+23
2012/07/28,1.0374665122091E+24
2012/07/29,1.0165916746475E+24
2012/07/30,1.6850178473666E+24
2012/07/31,1.6858861230658E+24
2012/08/01,1.7722350829121E+24
2012/08/02,1.7734412307199E+24
2012/08/03,1.8803332088459E+24
2012/08/04,1.7260036046278E+24
2012/08/05,1.5539569679919E+24
2012/08/06,1.4365017124165E+24
2012/08/07,1.3683769435694E+24
2012/08/08,1.3989442195731E+24
2012/08/09,1.535592747293E+24
2012/08/10,1.6037976483973E+24
2012/08/11,1.6716569396052E+24
2012/08/12,1.4756790669025E+24
2012/08/13,1.2563603820753E+24
2012/08/14,1.3505904099271E+24
2012/08/15,1.0154318642386E+24
2012/08/16,1.02162111166E+24
2012/08/17,1.0320384627786E+24
2012/08/18,1.0611477165345E+24
2012/08/19,9.6153547459772E+23
2012/08/20,1.5297752402889E+24
2012/08/21,1.7967568595837E+24
2012/08/22,1.7734382772503E+24
2012/08/23,1.773550446334E+24
2012/08/24,1.7277664937591E+24
2012/08/25,1.7501776753131E+24
2012/08/26,2.1068927084097E+24
2012/08/27,2.2163263105899E+24
2012/08/28,2.2114484515238E+24
2012/08/29,2.4534944029754E+24
2012/08/30,2.5900507100707E+24
2012/08/31,2.2083543642443E+24
2012/09/01,1.6839062966789E+24
2012/09/02,1.520448775514E+24
2012/09/03,1.5694923831432E+24
2012/09/04,1.5768533064826E+24
2012/09/05,1.8255261481169E+24
2012/09/06,2.5482391420961E+24
2012/09/07,3.2617556143873E+24
2012/09/08,2.7066488311875E+24
2012/09/09,2.7069919217582E+24
2012/09/10,2.716336235859E+24
2012/09/11,2.4736357158667E+24
2012/09/12,2.5428662398188E+24
2012/09/13,2.5653444397338E+24
2012/09/14,2.1921880633536E+24
2012/09/15,2.1633237659983E+24
2012/09/16,1.969150134809E+24
2012/09/17,2.2029448149455E+24
2012/09/18,1.6993626461315E+24
2012/09/19,1.6785115948892E+24
2012/09/20,1.5430618295278E+24
2012/09/21,1.5908351263206E+24
2012/09/22,2.5630967222058E+24
