Date,difficulty90ema
2011/11/05,1524962
2011/11/06,1517896
2011/11/07,1510986
2011/11/08,1504227
2011/11/09,1497617
2011/11/10,1491152
2011/11/11,1484829
2011/11/12,1478645
2011/11/13,1472597
2011/11/14,1466518
2011/11/15,1460496
2011/11/16,1454606
2011/11/17,1448845
2011/11/18,1443211
2011/11/19,1437701
2011/11/20,1432312
2011/11/21,1427041
2011/11/22,1421887
2011/11/23,1416845
2011/11/24,1411914
2011/11/25,1407092
2011/11/26,1402376
2011/11/27,1397763
2011/11/28,1393252
2011/11/29,1387899
2011/11/30,1381368
2011/12/01,1374980
2011/12/02,1368732
2011/12/03,1362622
2011/12/04,1356646
2011/12/05,1350801
2011/12/06,1345085
2011/12/07,1339495
2011/12/08,1334027
2011/12/09,1328680
2011/12/10,1323450
2011/12/11,1318335
2011/12/12,1313566
2011/12/13,1310082
2011/12/14,1306674
2011/12/15,1303341
2011/12/16,1300082
2011/12/17,1296894
2011/12/18,1293776
2011/12/19,1290727
2011/12/20,1287745
2011/12/21,1284828
2011/12/22,1281976
2011/12/23,1279186
2011/12/24,1276458
2011/12/25,1273789
2011/12/26,1271205
2011/12/27,1268759
2011/12/28,1266367
2011/12/29,1264028
2011/12/30,1261740
2011/12/31,1259502
2012/01/01,1257314
2012/01/02,1255174
2012/01/03,1253080
2012/01/04,1251033
2012/01/05,1249031
2012/01/06,1247073
2012/01/07,1245157
2012/01/08,1243701
2012/01/09,1243856
2012/01/10,1244007
2012/01/11,1244156
2012/01/12,1244301
2012/01/13,1244443
2012/01/14,1244582
2012/01/15,1244717
2012/01/16,1244850
2012/01/17,1244980
2012/01/18,1245107
2012/01/19,1245231
2012/01/20,1245353
2012/01/21,1245471
2012/01/22,1246646
2012/01/23,1247989
2012/01/24,1249302
2012/01/25,1250586
2012/01/26,1251842
2012/01/27,1253070
2012/01/28,1254271
2012/01/29,1255446
2012/01/30,1256595
2012/01/31,1257719
2012/02/01,1258818
2012/02/02,1259893
2012/02/03,1260944
2012/02/04,1262818
2012/02/05,1265386
2012/02/06,1267897
2012/02/07,1270353
2012/02/08,1272755
2012/02/09,1275105
2012/02/10,1277402
2012/02/11,1279649
2012/02/12,1281847
2012/02/13,1283997
2012/02/14,1286099
2012/02/15,1288155
2012/02/16,1290166
2012/02/17,1292132
2012/02/18,1294013
2012/02/19,1295822
2012/02/20,1297590
2012/02/21,1299320
2012/02/22,1301012
2012/02/23,1302667
2012/02/24,1304285
2012/02/25,1305868
2012/02/26,1307416
2012/02/27,1308930
2012/02/28,1310411
2012/02/29,1311859
2012/03/01,1313275
2012/03/02,1316185
2012/03/03,1320158
2012/03/04,1324044
2012/03/05,1327845
2012/03/06,1331562
2012/03/07,1335198
2012/03/08,1338753
2012/03/09,1342231
2012/03/10,1345632
2012/03/11,1348958
2012/03/12,1352211
2012/03/13,1355393
2012/03/14,1358505
2012/03/15,1361548
2012/03/16,1364545
2012/03/17,1367485
2012/03/18,1370359
2012/03/19,1373171
2012/03/20,1375921
2012/03/21,1378611
2012/03/22,1381241
2012/03/23,1383814
2012/03/24,1386330
2012/03/25,1388791
2012/03/26,1391197
2012/03/27,1393551
2012/03/28,1395853
2012/03/29,1400204
2012/03/30,1405178
2012/03/31,1410044
2012/04/01,1414802
2012/04/02,1419456
2012/04/03,1424008
2012/04/04,1428459
2012/04/05,1432813
2012/04/06,1437071
2012/04/07,1441235
2012/04/08,1445308
2012/04/09,1449292
2012/04/10,1453188
2012/04/11,1456998
2012/04/12,1460438
2012/04/13,1463020
2012/04/14,1465545
2012/04/15,1468015
2012/04/16,1470430
2012/04/17,1472792
2012/04/18,1475103
2012/04/19,1477362
2012/04/20,1479572
2012/04/21,1481734
2012/04/22,1483847
2012/04/23,1485915
2012/04/24,1487937
2012/04/25,1489914
2012/04/26,1491848
2012/04/27,1492645
2012/04/28,1492996
2012/04/29,1493338
2012/04/30,1493674
2012/05/01,1494001
2012/05/02,1494322
2012/05/03,1494636
2012/05/04,1494942
2012/05/05,1495242
2012/05/06,1495536
2012/05/07,1495822
2012/05/08,1496103
2012/05/09,1498519
2012/05/10,1503677
2012/05/11,1508721
2012/05/12,1513655
2012/05/13,1518480
2012/05/14,1523200
2012/05/15,1527815
2012/05/16,1532329
2012/05/17,1536744
2012/05/18,1541062
2012/05/19,1545285
2012/05/20,1549415
2012/05/21,1553455
2012/05/22,1557405
2012/05/23,1561269
2012/05/24,1564298
2012/05/25,1564887
2012/05/26,1565462
2012/05/27,1566025
2012/05/28,1566576
2012/05/29,1567114
2012/05/30,1567641
2012/05/31,1568156
2012/06/01,1568660
2012/06/02,1569152
2012/06/03,1569634
2012/06/04,1570105
2012/06/05,1570566
2012/06/06,1571017
2012/06/07,1571418
2012/06/08,1571676
2012/06/09,1571929
2012/06/10,1572176
2012/06/11,1572418
2012/06/12,1572654
2012/06/13,1572886
2012/06/14,1573112
2012/06/15,1573333
2012/06/16,1573550
2012/06/17,1573761
2012/06/18,1573968
2012/06/19,1574171
2012/06/20,1575281
2012/06/21,1578606
2012/06/22,1581858
2012/06/23,1585039
2012/06/24,1588149
2012/06/25,1591191
2012/06/26,1594166
2012/06/27,1597076
2012/06/28,1599922
2012/06/29,1602706
2012/06/30,1605428
2012/07/01,1608090
2012/07/02,1610694
2012/07/03,1613241
2012/07/04,1616023
2012/07/05,1619000
2012/07/06,1621911
2012/07/07,1624758
2012/07/08,1627542
2012/07/09,1630266
2012/07/10,1632929
2012/07/11,1635534
2012/07/12,1638082
2012/07/13,1640574
2012/07/14,1643011
2012/07/15,1645394
2012/07/16,1647725
2012/07/17,1650959
2012/07/18,1655694
2012/07/19,1660325
2012/07/20,1664854
2012/07/21,1669283
2012/07/22,1673615
2012/07/23,1677852
2012/07/24,1681996
2012/07/25,1686048
2012/07/26,1690012
2012/07/27,1693888
2012/07/28,1697680
2012/07/29,1701388
2012/07/30,1706864
2012/07/31,1714113
2012/08/01,1721202
2012/08/02,1728135
2012/08/03,1734916
2012/08/04,1741548
2012/08/05,1748034
2012/08/06,1754378
2012/08/07,1760582
2012/08/08,1766650
2012/08/09,1772585
2012/08/10,1778389
2012/08/11,1784065
2012/08/12,1791322
2012/08/13,1800103
2012/08/14,1808692
2012/08/15,1817091
2012/08/16,1825306
2012/08/17,1833340
2012/08/18,1841198
2012/08/19,1848883
2012/08/20,1856399
2012/08/21,1863750
2012/08/22,1870939
2012/08/23,1877971
2012/08/24,1884847
2012/08/25,1896625
2012/08/26,1908582
2012/08/27,1920275
2012/08/28,1931712
2012/08/29,1942897
2012/08/30,1953837
2012/08/31,1964536
2012/09/01,1975000
2012/09/02,1985233
2012/09/03,1995242
2012/09/04,2005031
2012/09/05,2014605
2012/09/06,2025076
2012/09/07,2039779
2012/09/08,2054158
2012/09/09,2068222
2012/09/10,2081976
2012/09/11,2095428
2012/09/12,2108585
2012/09/13,2121452
2012/09/14,2134037
2012/09/15,2146345
2012/09/16,2158382
2012/09/17,2170155
2012/09/18,2181669
2012/09/19,2193275
2012/09/20,2208019
2012/09/21,2222439
2012/09/22,2236543
2012/09/23,2250336
2012/09/24,2263826
2012/09/25,2277020
2012/09/26,2289924
2012/09/27,2302544
2012/09/28,2314887
2012/09/29,2326958
2012/09/30,2338764
2012/10/01,2350311
2012/10/02,2361604
2012/10/03,2376458
2012/10/04,2391362
2012/10/05,2405940
2012/10/06,2420197
2012/10/07,2434140
2012/10/08,2447777
2012/10/09,2461115
2012/10/10,2474159
2012/10/11,2486916
2012/10/12,2499394
2012/10/13,2511596
2012/10/14,2523531
2012/10/15,2535204
2012/10/16,2546637
2012/10/17,2558191
2012/10/18,2569490
2012/10/19,2580541
2012/10/20,2591350
2012/10/21,2601921
2012/10/22,2612259
2012/10/23,2622370
2012/10/24,2632259
2012/10/25,2641931
2012/10/26,2651390
2012/10/27,2660642
2012/10/28,2669689
2012/10/29,2678539
2012/10/30,2692293
2012/10/31,2705745
2012/11/01,2718901
2012/11/02,2731768
2012/11/03,2744353
2012/11/04,2756660
2012/11/05,2768698
2012/11/06,2780470
2012/11/07,2791984
2012/11/08,2803245
2012/11/09,2814259
2012/11/10,2825030
2012/11/11,2835565
2012/11/12,2846243
2012/11/13,2857727
2012/11/14,2868959
2012/11/15,2879944
2012/11/16,2890687
2012/11/17,2901194
2012/11/18,2911471
2012/11/19,2921521
2012/11/20,2931351
2012/11/21,2940964
2012/11/22,2950366
2012/11/23,2959562
2012/11/24,2968556
2012/11/25,2977351
2012/11/26,2986690
2012/11/27,2996629
2012/11/28,3006350
2012/11/29,3015856
2012/11/30,3025154
2012/12/01,3034248
2012/12/02,3043142
2012/12/03,3051840
2012/12/04,3060347
2012/12/05,3068667
2012/12/06,3076804
2012/12/07,3084762
2012/12/08,3092546
2012/12/09,3100158
2012/12/10,3107244
2012/12/11,3113023
2012/12/12,3118675
2012/12/13,3124202
2012/12/14,3129609
2012/12/15,3134896
2012/12/16,3140067
2012/12/17,3145124
2012/12/18,3150071
2012/12/19,3154908
2012/12/20,3159640
2012/12/21,3164267
2012/12/22,3168793
2012/12/23,3173219
2012/12/24,3177548
2012/12/25,3181781
2012/12/26,3181797
2012/12/27,3177354
2012/12/28,3173009
2012/12/29,3168759
2012/12/30,3164602
2012/12/31,3160537
2013/01/01,3156561
2013/01/02,3152673
2013/01/03,3148870
2013/01/04,3145151
2013/01/05,3141513
2013/01/06,3137955
2013/01/07,3134476
2013/01/08,3134106
2013/01/09,3136643
2013/01/10,3139124
2013/01/11,3141551
2013/01/12,3143925
2013/01/13,3146246
2013/01/14,3148517
2013/01/15,3150737
2013/01/16,3152909
2013/01/17,3155033
2013/01/18,3157110
2013/01/19,3159142
2013/01/20,3161129
2013/01/21,3163072
2013/01/22,3164973
2013/01/23,3165460
2013/01/24,3161137
2013/01/25,3156910
2013/01/26,3152775
2013/01/27,3148731
2013/01/28,3144776
2013/01/29,3140908
2013/01/30,3137125
2013/01/31,3133425
2013/02/01,3129806
2013/02/02,3126267
2013/02/03,3122805
2013/02/04,3119420
2013/02/05,3119338
2013/02/06,3122770
2013/02/07,3126126
2013/02/08,3129408
2013/02/09,3132618
2013/02/10,3135757
2013/02/11,3138828
2013/02/12,3141831
2013/02/13,3144768
2013/02/14,3147640
2013/02/15,3150450
2013/02/16,3153197
2013/02/17,3155884
2013/02/18,3166510
2013/02/19,3177158
2013/02/20,3187573
2013/02/21,3197758
2013/02/22,3207720
2013/02/23,3217462
2013/02/24,3226991
2013/02/25,3236310
2013/02/26,3245424
2013/02/27,3254338
2013/02/28,3263057
2013/03/01,3275833
2013/03/02,3299834
2013/03/03,3323307
2013/03/04,3346265
2013/03/05,3368718
2013/03/06,3390677
2013/03/07,3412154
2013/03/08,3433159
2013/03/09,3453702
2013/03/10,3473794
2013/03/11,3493444
2013/03/12,3512662
2013/03/13,3531458
2013/03/14,3556380
2013/03/15,3584759
2013/03/16,3612515
2013/03/17,3639661
2013/03/18,3666210
2013/03/19,3692176
2013/03/20,3717571
2013/03/21,3742408
2013/03/22,3766698
2013/03/23,3790456
2013/03/24,3829809
2013/03/25,3892799
2013/03/26,3954404
2013/03/27,4014655
2013/03/28,4073582
2013/03/29,4131213
2013/03/30,4187579
2013/03/31,4242705
2013/04/01,4296620
2013/04/02,4349349
2013/04/03,4400920
2013/04/04,4451358
2013/04/05,4507483
2013/04/06,4577055
2013/04/07,4645098
2013/04/08,4711645
2013/04/09,4776730
2013/04/10,4840384
2013/04/11,4902639
2013/04/12,4963526
2013/04/13,5023075
2013/04/14,5081315
2013/04/15,5138275
2013/04/16,5193984
2013/04/17,5256496
2013/04/18,5338205
2013/04/19,5418120
2013/04/20,5496277
2013/04/21,5572717
2013/04/22,5647477
2013/04/23,5720594
2013/04/24,5792104
2013/04/25,5862042
2013/04/26,5930443
2013/04/27,5997341
2013/04/28,6062769
2013/04/29,6126759
2013/04/30,6208685
2013/05/01,6293687
2013/05/02,6376822
2013/05/03,6458129
2013/05/04,6537649
2013/05/05,6615421
2013/05/06,6691484
2013/05/07,6765876
2013/05/08,6838632
2013/05/09,6909789
2013/05/10,6979383
2013/05/11,7047447
2013/05/12,7118956
2013/05/13,7208370
2013/05/14,7295818
2013/05/15,7381344
2013/05/16,7464990
2013/05/17,7546798
2013/05/18,7626808
2013/05/19,7705060
2013/05/20,7781592
2013/05/21,7856442
2013/05/22,7929646
2013/05/23,8001242
2013/05/24,8071265
2013/05/25,8145539
2013/05/26,8233624
2013/05/27,8319773
2013/05/28,8404029
2013/05/29,8486433
2013/05/30,8567026
2013/05/31,8645848
2013/06/01,8722937
2013/06/02,8798332
2013/06/03,8872070
2013/06/04,8944188
2013/06/05,9043585
2013/06/06,9187806
2013/06/07,9328857
2013/06/08,9466808
2013/06/09,9601727
2013/06/10,9733681
2013/06/11,9862735
2013/06/12,9988952
2013/06/13,10112396
2013/06/14,10233126
2013/06/15,10351203
2013/06/16,10474226
2013/06/17,10669062
2013/06/18,10859616
2013/06/19,11045981
2013/06/20,11228251
2013/06/21,11406515
2013/06/22,11580861
2013/06/23,11751375
2013/06/24,11918142
2013/06/25,12081243
2013/06/26,12240760
2013/06/27,12396771
2013/06/28,12549353
2013/06/29,12717012
2013/06/30,12906426
2013/07/01,13091677
2013/07/02,13272856
2013/07/03,13450053
2013/07/04,13623356
2013/07/05,13792850
2013/07/06,13958618
2013/07/07,14120744
2013/07/08,14279306
2013/07/09,14434384
2013/07/10,14586053
2013/07/11,14839269
2013/07/12,15088139
2013/07/13,15331540
2013/07/14,15569592
2013/07/15,15802411
2013/07/16,16030113
2013/07/17,16252812
2013/07/18,16470615
2013/07/19,16683632
2013/07/20,16891967
2013/07/21,17095723
2013/07/22,17317393
2013/07/23,17623757
2013/07/24,17923388
2013/07/25,18216433
2013/07/26,18503038
2013/07/27,18783344
2013/07/28,19057490
2013/07/29,19325610
2013/07/30,19587837
2013/07/31,19844302
2013/08/01,20095129
2013/08/02,20340444
2013/08/03,20643828
2013/08/04,21011937
2013/08/05,21371955
2013/08/06,21724060
2013/08/07,22068428
2013/08/08,22405226
2013/08/09,22734623
2013/08/10,23056780
2013/08/11,23371856
2013/08/12,23680008
2013/08/13,24034565
2013/08/14,24623043
2013/08/15,25198588
2013/08/16,25761484
2013/08/17,26312008
2013/08/18,26850433
2013/08/19,27377024
2013/08/20,27892042
2013/08/21,28395741
2013/08/22,28888370
2013/08/23,29370171
2013/08/24,29958009
2013/08/25,30744648
2013/08/26,31513997
2013/08/27,32266438
2013/08/28,33002342
2013/08/29,33722072
2013/08/30,34425984
2013/08/31,35114425
2013/09/01,35787736
2013/09/02,36446248
2013/09/03,37090288
2013/09/04,38071485
2013/09/05,39145365
2013/09/06,40195643
2013/09/07,41222838
2013/09/08,42227457
2013/09/09,43209997
2013/09/10,44170943
2013/09/11,45110769
2013/09/12,46029939
2013/09/13,46928908
2013/09/14,47813300
2013/09/15,49237811
2013/09/16,50631014
2013/09/17,51993597
2013/09/18,53326233
2013/09/19,54629581
2013/09/20,55904284
2013/09/21,57150971
2013/09/22,58370258
2013/09/23,59562748
2013/09/24,60729029
2013/09/25,62159265
2013/09/26,64063879
2013/09/27,65926633
2013/09/28,67748448
2013/09/29,69530223
2013/09/30,71272838
2013/10/01,72977153
2013/10/02,74644011
2013/10/03,76274235
2013/10/04,77868630
2013/10/05,79427983
2013/10/06,81289548
2013/10/07,83662992
2013/10/08,85984272
2013/10/09,88254535
2013/10/10,90474903
2013/10/11,92646471
2013/10/12,94770312
2013/10/13,96847476
2013/10/14,98878987
2013/10/15,100865850
2013/10/16,103482295
2013/10/17,107092162
2013/10/18,110622692
2013/10/19,114075627
2013/10/20,117452674
2013/10/21,120755500
2013/10/22,123985736
2013/10/23,127144978
2013/10/24,130234786
2013/10/25,133256686
2013/10/26,138533004
2013/10/27,144080164
2013/10/28,149505409
2013/10/29,154811417
2013/10/30,160000810
2013/10/31,165076150
2013/11/01,170039944
2013/11/02,174894644
2013/11/03,179642647
2013/11/04,184286298
2013/11/05,189297770
2013/11/06,196366605
2013/11/07,203280080
2013/11/08,210041611
2013/11/09,216654537
2013/11/10,223122124
2013/11/11,229447566
2013/11/12,235633987
2013/11/13,241684443
2013/11/14,247601922
2013/11/15,253389347
2013/11/16,259049575
2013/11/17,265284112
2013/11/18,272848916
2013/11/19,280247460
2013/11/20,287483399
2013/11/21,294560306
2013/11/22,301481677
2013/11/23,308250930
2013/11/24,314871408
2013/11/25,321346381
2013/11/26,327679047
2013/11/27,333872533
2013/11/28,339929899
2013/11/29,346401519
2013/11/30,354335734
2013/12/01,362095570
2013/12/02,369684861
2013/12/03,377107353
2013/12/04,384366714
2013/12/05,391466529
2013/12/06,398410304
2013/12/07,405201468
2013/12/08,411843376
2013/12/09,418339308
2013/12/10,426187581
2013/12/11,436784576
2013/12/12,447148671
2013/12/13,457284982
2013/12/14,467198518
2013/12/15,476894174
2013/12/16,486376739
2013/12/17,495650895
2013/12/18,504721224
2013/12/19,513592205
2013/12/20,522268220
2013/12/21,534251170
2013/12/22,548463742
2013/12/23,562363950
2013/12/24,575958659
2013/12/25,589254583
2013/12/26,602258288
2013/12/27,614976199
2013/12/28,627414594
2013/12/29,639579618
2013/12/30,651477279
2013/12/31,663113453
2014/01/01,674493887
2014/01/02,690572519
2014/01/03,706570516
2014/01/04,722216909
2014/01/05,737519425
2014/01/06,752485623
2014/01/07,767122892
2014/01/08,781438464
2014/01/09,795439407
2014/01/10,809132638
2014/01/11,822524918
2014/01/12,835622863
2014/01/13,855285312
2014/01/14,875818535
2014/01/15,895900478
2014/01/16,915541060
2014/01/17,934749980
2014/01/18,953536727
2014/01/19,971910578
2014/01/20,989880608
2014/01/21,1007455693
2014/01/22,1024644511
2014/01/23,1041455554
2014/01/24,1061235151
2014/01/25,1086127738
2014/01/26,1110473235
2014/01/27,1134283667
2014/01/28,1157570792
2014/01/29,1180346112
2014/01/30,1202620876
