Date,transactionfees3trxUSD
2010/10/18,-26.415
2010/10/19,-29.258
2010/10/20,-32.006
2010/10/21,-30.763
2010/10/22,-31.772
2010/10/23,20.725
2010/10/24,3.051
2010/10/25,-12.732
2010/10/26,-22.042
2010/10/27,-27.833
2010/10/28,-31.707
2010/10/29,-34.458
2010/10/30,-36.504
2010/10/31,-38.082
2010/11/01,-39.334
2010/11/02,-40.35
2010/11/03,-41.191
2010/11/04,-41.898
2010/11/05,-42.501
2010/11/06,-43.021
2010/11/07,-43.474
2010/11/08,1436404
2010/11/09,49.996
2010/11/10,-0.001
2010/11/11,-16.667
2010/11/12,-25
2010/11/13,-30
2010/11/14,-33.333
2010/11/15,-29.403
2010/11/16,-29.678
2010/11/17,-31.473
2010/11/18,-33.507
2010/11/19,-33.066
2010/11/20,9.438
2010/11/21,37.867
2010/11/22,860.226
2010/11/23,112.219
2010/11/24,15.962
2010/11/25,-9.597
2010/11/26,-16.758
2010/11/27,-22.305
2010/11/28,-27.204
2010/11/29,-27.883
2010/11/30,-29.01
2010/12/01,-26.085
2010/12/02,-13.894
2010/12/03,-13.61
2010/12/04,-15.405
2010/12/05,-8.615
2010/12/06,3.524
2010/12/07,13.525
2010/12/08,7.406
2010/12/09,1.158
2010/12/10,9.36
2010/12/11,14.394
2010/12/12,13.359
2010/12/13,27.117
2010/12/14,4.381
2010/12/15,-5.597
2010/12/16,-2.791
2010/12/17,25.893
2010/12/18,8.435
2010/12/19,1.46
2010/12/20,-9.329
2010/12/21,-8.856
2010/12/22,-1.633
2010/12/23,-5.08
2010/12/24,-5.929
2010/12/25,-8.441
2010/12/26,-4.995
2010/12/27,-1.785
2010/12/28,0.582
2010/12/29,14.333
2010/12/30,8.543
2010/12/31,-5.639
2011/01/01,-6.168
2011/01/02,-1.623
2011/01/03,35.082
2011/01/04,5.677
2011/01/05,-8.601
2011/01/06,-11.622
2011/01/07,-15.738
2011/01/08,-21.234
2011/01/09,-14.233
2011/01/10,-12.486
2011/01/11,-14.721
2011/01/12,20.742
2011/01/13,2.737
2011/01/14,-5.192
2011/01/15,3.113
2011/01/16,6.494
2011/01/17,21.859
2011/01/18,3.3
2011/01/19,-6.946
2011/01/20,-1.148
2011/01/21,-6.149
2011/01/22,34.127
2011/01/23,45.328
2011/01/24,19.07
2011/01/25,4.218
2011/01/26,-4.652
2011/01/27,33.4
2011/01/28,6.515
2011/01/29,4.323
2011/01/30,39.036
2011/01/31,25.401
2011/02/01,28.415
2011/02/02,1.359
2011/02/03,-6.675
2011/02/04,-11.698
2011/02/05,-9.194
2011/02/06,-8.781
2011/02/07,7.405
2011/02/08,6.115
2011/02/09,-6.393
2011/02/10,9.775
2011/02/11,5.903
2011/02/12,11.744
2011/02/13,0.153
2011/02/14,55.182
2011/02/15,13.276
2011/02/16,-0.936
2011/02/17,-12.99
2011/02/18,-13.798
2011/02/19,-9.135
2011/02/20,-12.825
2011/02/21,-12.236
2011/02/22,-14.065
2011/02/23,-11.342
2011/02/24,-12.864
2011/02/25,-4.817
2011/02/26,9.775
2011/02/27,27.395
2011/02/28,15.584
2011/03/01,0.327
2011/03/02,-4.783
2011/03/03,89.887
2011/03/04,26.919
2011/03/05,21.047
2011/03/06,40.889
2011/03/07,40.328
2011/03/08,15.799
2011/03/09,5.06
2011/03/10,-2.153
2011/03/11,9.064
2011/03/12,-3.842
2011/03/13,-11.976
2011/03/14,-15.617
2011/03/15,-16.689
2011/03/16,-16.641
2011/03/17,-17.257
2011/03/18,-14.594
2011/03/19,-14.464
2011/03/20,-10.26
2011/03/21,10.615
2011/03/22,79.914
2011/03/23,55.869
2011/03/24,33.544
2011/03/25,14.339
2011/03/26,-1.122
2011/03/27,-3.203
2011/03/28,-7.534
2011/03/29,-11.004
2011/03/30,-5.851
2011/03/31,-3.532
2011/04/01,-0.591
2011/04/02,-2.796
2011/04/03,0.798
2011/04/04,2.567
2011/04/05,2.653
2011/04/06,3.555
2011/04/07,-0.809
2011/04/08,-0.34
2011/04/09,0.812
2011/04/10,4.803
2011/04/11,2.156
2011/04/12,0.913
2011/04/13,-1.825
2011/04/14,18.38
2011/04/15,4.495
2011/04/16,-2.014
2011/04/17,-8.438
2011/04/18,-10.506
2011/04/19,-6.164
2011/04/20,4.988
2011/04/21,5.825
2011/04/22,12.509
2011/04/23,14.622
2011/04/24,19.985
2011/04/25,19.547
2011/04/26,4.763
2011/04/27,0.601
2011/04/28,2.181
2011/04/29,6.217
2011/04/30,13.408
2011/05/01,19.354
2011/05/02,7.606
2011/05/03,1.606
2011/05/04,4.103
2011/05/05,8.313
2011/05/06,6.405
2011/05/07,0.854
2011/05/08,4.143
2011/05/09,9.7
2011/05/10,11.324
2011/05/11,12.702
2011/05/12,8.51
2011/05/13,13.721
2011/05/14,18.564
2011/05/15,18.681
2011/05/16,13.141
2011/05/17,7.381
2011/05/18,4.436
2011/05/19,1.845
2011/05/20,0.01
2011/05/21,0.622
2011/05/22,-0.104
2011/05/23,-1.282
2011/05/24,0.721
2011/05/25,2.127
2011/05/26,2.081
2011/05/27,0.792
2011/05/28,-0.662
2011/05/29,-0.854
2011/05/30,2.189
2011/05/31,3.043
2011/06/01,5.141
2011/06/02,5.344
2011/06/03,6.649
2011/06/04,15.003
2011/06/05,12.119
2011/06/06,9.355
2011/06/07,10.881
2011/06/08,18.277
2011/06/09,18.687
2011/06/10,12.104
2011/06/11,2.69
2011/06/12,-2.816
2011/06/13,-4.5
2011/06/14,-6.573
2011/06/15,-5.008
2011/06/16,-6.16
2011/06/17,-6.786
2011/06/18,-7.357
2011/06/19,-7.303
2011/06/20,-8.502
2011/06/21,-8.423
2011/06/22,-8.988
2011/06/23,-9.433
2011/06/24,-8.206
2011/06/25,-0.209
2011/06/26,5.74
2011/06/27,5.146
2011/06/28,1.187
2011/06/29,-0.289
2011/06/30,-1.938
2011/07/01,-3.568
2011/07/02,-3.781
2011/07/03,-4.743
2011/07/04,-4.982
2011/07/05,-2.899
2011/07/06,-3.661
2011/07/07,-4.036
2011/07/08,-3.658
2011/07/09,-2.361
2011/07/10,-2.273
2011/07/11,-2.809
2011/07/12,-1.973
2011/07/13,-0.738
2011/07/14,-0.719
2011/07/15,3.127
2011/07/16,-1.081
2011/07/17,-2.802
2011/07/18,-3.251
2011/07/19,-1.301
2011/07/20,-3.131
2011/07/21,-5.095
2011/07/22,-2.148
2011/07/23,-3.764
2011/07/24,-2.836
2011/07/25,-1.185
2011/07/26,-3.508
2011/07/27,-3.106
2011/07/28,-4.297
2011/07/29,-4.348
2011/07/30,-4.292
2011/07/31,-4.816
2011/08/01,-3.657
2011/08/02,-4.132
2011/08/03,-3.462
2011/08/04,-4.556
2011/08/05,-5.424
2011/08/06,17.278
2011/08/07,4.161
2011/08/08,-3.757
2011/08/09,-4.549
2011/08/10,-1.901
2011/08/11,-3.628
2011/08/12,-5.97
2011/08/13,-5.539
2011/08/14,2.146
2011/08/15,4.599
2011/08/16,2.859
2011/08/17,-0.796
2011/08/18,-3.681
2011/08/19,-1.587
2011/08/20,-2.802
2011/08/21,-3.897
2011/08/22,-1.166
2011/08/23,0.577
2011/08/24,4.219
2011/08/25,0.24
2011/08/26,-6.043
2011/08/27,-8.03
2011/08/28,-7.098
2011/08/29,-7.141
2011/08/30,1.828
2011/08/31,0.555
2011/09/01,-2.276
2011/09/02,-0.679
2011/09/03,-3.586
2011/09/04,4.392
2011/09/05,3.589
2011/09/06,-1.41
2011/09/07,-1.041
2011/09/08,-5.065
2011/09/09,-5.525
2011/09/10,-7.59
2011/09/11,-8.702
2011/09/12,-6.916
2011/09/13,-7.241
2011/09/14,-7.782
2011/09/15,-0.903
2011/09/16,-1.629
2011/09/17,-0.976
2011/09/18,-0.483
2011/09/19,0.473
2011/09/20,0.695
2011/09/21,-1.296
2011/09/22,-3.897
2011/09/23,-4.26
2011/09/24,4.775
2011/09/25,0.025
2011/09/26,-5.369
2011/09/27,-4.616
2011/09/28,-3.487
2011/09/29,-4.488
2011/09/30,-4.426
2011/10/01,-2.185
2011/10/02,-1.501
2011/10/03,13.069
2011/10/04,5.375
2011/10/05,0.017
2011/10/06,7.624
2011/10/07,1.966
2011/10/08,-4.823
2011/10/09,-9.307
2011/10/10,-10.447
2011/10/11,-5.3
2011/10/12,-2.119
2011/10/13,0.584
2011/10/14,-2.901
2011/10/15,-4.679
2011/10/16,-4.869
2011/10/17,-4.759
2011/10/18,-7.88
2011/10/19,-9.429
2011/10/20,-0.807
2011/10/21,-4.407
2011/10/22,-5.78
2011/10/23,-4.646
2011/10/24,-3.576
2011/10/25,-4.511
2011/10/26,-3.185
2011/10/27,-1.412
2011/10/28,1.127
2011/10/29,4.145
2011/10/30,6.212
2011/10/31,4.127
2011/11/01,7.145
2011/11/02,2.02
2011/11/03,-3.176
2011/11/04,-5.449
2011/11/05,-3.486
2011/11/06,-4.501
2011/11/07,-1.538
2011/11/08,2.311
2011/11/09,-0.068
2011/11/10,-2.362
2011/11/11,-5.215
2011/11/12,-4.357
2011/11/13,-1.869
2011/11/14,-3.223
2011/11/15,-5.282
2011/11/16,-2.045
2011/11/17,-0.508
2011/11/18,0.226
2011/11/19,0.417
2011/11/20,3.076
2011/11/21,0.778
2011/11/22,-1.54
2011/11/23,-0.642
2011/11/24,4.149
2011/11/25,6.588
2011/11/26,2.716
2011/11/27,-1.876
2011/11/28,-3.789
2011/11/29,0.218
2011/11/30,0.696
2011/12/01,5.509
2011/12/02,8.102
2011/12/03,9.189
2011/12/04,1.678
2011/12/05,-3.6
2011/12/06,-4.509
2011/12/07,-1.64
2011/12/08,-2.857
2011/12/09,-2.303
2011/12/10,-2.051
2011/12/11,1007
2011/12/12,125.429
2011/12/13,17.973
2011/12/14,-8.307
2011/12/15,-18.783
2011/12/16,-24.974
2011/12/17,-28.361
2011/12/18,-30.033
2011/12/19,-30.021
2011/12/20,-26.988
2011/12/21,-22.798
2011/12/22,-19.554
2011/12/23,-17.722
2011/12/24,-15.429
2011/12/25,-11.089
2011/12/26,-6.344
2011/12/27,-3.222
2011/12/28,0.017
2011/12/29,5.464
2011/12/30,4.609
2011/12/31,6.085
2012/01/01,6.531
2012/01/02,13.348
2012/01/03,11.599
2012/01/04,35.781
2012/01/05,15.455
2012/01/06,7.159
2012/01/07,0.321
2012/01/08,-5.155
2012/01/09,-1.375
2012/01/10,-2.907
2012/01/11,-2.651
2012/01/12,80.111
2012/01/13,27.118
2012/01/14,8.48
2012/01/15,3.032
2012/01/16,21.77
2012/01/17,3.341
2012/01/18,-6.195
2012/01/19,0.965
2012/01/20,6.016
2012/01/21,-5.785
2012/01/22,-14.478
2012/01/23,-17.759
2012/01/24,-14.64
2012/01/25,-13.021
2012/01/26,-8.833
2012/01/27,13.1
2012/01/28,7.224
2012/01/29,230.253
2012/01/30,40.734
2012/01/31,0.947
2012/02/01,-14.355
2012/02/02,-20.015
2012/02/03,-23.194
2012/02/04,-23.664
2012/02/05,-24.491
2012/02/06,-24.179
2012/02/07,-20.895
2012/02/08,-17.885
2012/02/09,-11.898
2012/02/10,-11.945
2012/02/11,-12.259
2012/02/12,-11.166
2012/02/13,-7.87
2012/02/14,9.362
2012/02/15,2.268
2012/02/16,0.851
2012/02/17,-5.613
2012/02/18,-9.576
2012/02/19,-11.818
2012/02/20,-8.559
2012/02/21,-6.895
2012/02/22,-6.618
2012/02/23,-1.745
2012/02/24,2.914
2012/02/25,1.06
2012/02/26,1.264
2012/02/27,7.433
2012/02/28,3.832
2012/02/29,-0.732
2012/03/01,6.792
2012/03/02,2.641
2012/03/03,-3.187
2012/03/04,-1.266
2012/03/05,1.673
2012/03/06,3.613
2012/03/07,0.915
2012/03/08,-0.955
2012/03/09,-1.341
2012/03/10,2.136
2012/03/11,-0.777
2012/03/12,-1.784
2012/03/13,16.521
2012/03/14,9.819
2012/03/15,0.769
2012/03/16,7.269
2012/03/17,-0.687
2012/03/18,-5.851
2012/03/19,-6.849
2012/03/20,-5.479
2012/03/21,-7.235
2012/03/22,-7.642
2012/03/23,-3.81
2012/03/24,31.532
2012/03/25,18.979
2012/03/26,1.3
2012/03/27,-5.798
2012/03/28,-7.477
2012/03/29,-8.27
2012/03/30,-6.907
2012/03/31,-3.426
2012/04/01,-1.673
2012/04/02,-1.547
2012/04/03,-1.16
2012/04/04,-0.201
2012/04/05,0.391
2012/04/06,1.128
2012/04/07,-0.893
2012/04/08,-1.423
2012/04/09,-2.561
2012/04/10,1.676
2012/04/11,1.364
2012/04/12,2.204
2012/04/13,-0.701
2012/04/14,0.782
2012/04/15,-2.739
2012/04/16,-1.23
2012/04/17,3.557
2012/04/18,3.363
2012/04/19,2.816
2012/04/20,4.834
2012/04/21,2.289
2012/04/22,1.476
2012/04/23,-2
2012/04/24,0.176
2012/04/25,0.119
2012/04/26,8.077
2012/04/27,6.967
2012/04/28,3.929
2012/04/29,-3.805
2012/04/30,-7.835
2012/05/01,-7.208
2012/05/02,-4.648
2012/05/03,-0.321
2012/05/04,0.977
2012/05/05,-1.309
2012/05/06,-1.796
2012/05/07,-0.277
2012/05/08,0.095
2012/05/09,2.224
2012/05/10,1.718
2012/05/11,-0.975
2012/05/12,-3.213
2012/05/13,-0.4
2012/05/14,4.993
2012/05/15,6.124
2012/05/16,2.167
2012/05/17,-0.876
2012/05/18,-2.067
2012/05/19,1.045
2012/05/20,-1.286
2012/05/21,-3.293
2012/05/22,-5.231
2012/05/23,-2.988
2012/05/24,-0.152
2012/05/25,0.149
2012/05/26,0.016
2012/05/27,-0.184
2012/05/28,-0.481
2012/05/29,-2.114
2012/05/30,0.335
2012/05/31,-0.596
2012/06/01,-1.053
2012/06/02,-1.941
2012/06/03,-2.076
2012/06/04,-0.699
2012/06/05,1.69
2012/06/06,3.692
2012/06/07,2.892
2012/06/08,2.961
2012/06/09,2.578
2012/06/10,0.554
2012/06/11,-1.84
2012/06/12,-1.506
2012/06/13,0.581
2012/06/14,1.133
2012/06/15,1.37
2012/06/16,2.355
2012/06/17,1.572
2012/06/18,2.965
2012/06/19,3.556
2012/06/20,3.058
2012/06/21,12.575
2012/06/22,9.725
2012/06/23,4.387
2012/06/24,-1.158
2012/06/25,-5.354
2012/06/26,-6.25
2012/06/27,-5.623
2012/06/28,-4.211
2012/06/29,-4.343
2012/06/30,-2.079
2012/07/01,-2.722
2012/07/02,1.832
2012/07/03,0.432
2012/07/04,-0.677
2012/07/05,-0.686
2012/07/06,1.811
2012/07/07,24.244
2012/07/08,9.049
2012/07/09,0.626
2012/07/10,-1.892
2012/07/11,-3.422
2012/07/12,-4.313
2012/07/13,-3.361
2012/07/14,-0.633
2012/07/15,0.991
2012/07/16,2.616
2012/07/17,1.652
2012/07/18,6.485
2012/07/19,4.949
2012/07/20,9.668
2012/07/21,2.816
2012/07/22,-2.897
2012/07/23,-3.18
2012/07/24,-3.945
2012/07/25,-4.017
2012/07/26,-2.485
2012/07/27,-0.208
2012/07/28,-0.012
2012/07/29,-1.31
2012/07/30,-0.9
2012/07/31,-1.57
2012/08/01,1.87
2012/08/02,3.33
2012/08/03,11.858
2012/08/04,6.729
2012/08/05,6.707
2012/08/06,4.766
2012/08/07,1.939
2012/08/08,13.046
2012/08/09,4.296
2012/08/10,14.557
2012/08/11,3.453
2012/08/12,-4.873
2012/08/13,-8.15
2012/08/14,-7.128
2012/08/15,-3.749
2012/08/16,-1.104
2012/08/17,2.445
2012/08/18,-1.962
2012/08/19,-4.905
2012/08/20,-3.851
2012/08/21,-4.305
2012/08/22,-4.013
2012/08/23,-2.267
2012/08/24,-1.489
2012/08/25,1.656
2012/08/26,2.991
2012/08/27,6.684
2012/08/28,7.26
2012/08/29,3.632
2012/08/30,3.488
2012/08/31,1.162
2012/09/01,0.945
2012/09/02,1.684
2012/09/03,1.889
2012/09/04,-0.348
2012/09/05,-3.091
2012/09/06,-4.558
2012/09/07,-4.704
2012/09/08,-1.984
2012/09/09,-0.16
2012/09/10,0.975
2012/09/11,3.165
2012/09/12,2.658
2012/09/13,0.788
2012/09/14,-2.246
2012/09/15,-3.906
2012/09/16,-4.555
2012/09/17,-2.575
2012/09/18,1.183
2012/09/19,3.094
2012/09/20,1.461
2012/09/21,8.205
2012/09/22,5.312
2012/09/23,1.491
2012/09/24,4.89
2012/09/25,0.283
2012/09/26,-2.688
2012/09/27,-4.268
2012/09/28,18.306
2012/09/29,6.954
2012/09/30,-2.156
2012/10/01,-4.731
2012/10/02,-0.561
2012/10/03,-0.978
2012/10/04,53.226
2012/10/05,17.368
2012/10/06,-0.796
2012/10/07,-8.237
2012/10/08,-11.401
2012/10/09,-11.708
2012/10/10,-9.955
2012/10/11,-6.647
2012/10/12,-5.244
2012/10/13,-5.499
2012/10/14,-5.622
2012/10/15,-3.897
2012/10/16,-1.703
2012/10/17,23.867
2012/10/18,8.331
2012/10/19,-1.738
2012/10/20,-6.753
2012/10/21,-8.201
2012/10/22,-8.104
2012/10/23,-5.789
2012/10/24,-3.415
2012/10/25,-2.939
2012/10/26,0.329
2012/10/27,0.892
2012/10/28,-0.024
2012/10/29,1.24
2012/10/30,1.397
2012/10/31,2.513
2012/11/01,3.083
2012/11/02,3.626
2012/11/03,1.182
2012/11/04,-0.019
2012/11/05,-0.468
2012/11/06,-0.47
2012/11/07,-0.266
2012/11/08,-0.446
2012/11/09,-0.685
2012/11/10,-0.388
2012/11/11,-0.944
2012/11/12,-1.079
2012/11/13,-0.74
2012/11/14,-0.217
2012/11/15,1.407
2012/11/16,2.085
2012/11/17,1.987
2012/11/18,1.691
2012/11/19,0.664
2012/11/20,0.07
2012/11/21,0.245
2012/11/22,-0.543
2012/11/23,1.232
2012/11/24,0.775
2012/11/25,1.42
2012/11/26,0.518
2012/11/27,36.081
2012/11/28,18.103
2012/11/29,2.43
2012/11/30,-5.19
2012/12/01,-7.751
2012/12/02,-8.414
2012/12/03,-6.316
2012/12/04,-3.258
2012/12/05,-1.687
2012/12/06,-0.5
2012/12/07,-1.032
2012/12/08,-1.03
2012/12/09,-1.18
2012/12/10,0.315
2012/12/11,1.45
2012/12/12,0.697
2012/12/13,4.46
2012/12/14,2.437
2012/12/15,-0.594
2012/12/16,-1.829
2012/12/17,-1.768
2012/12/18,-1.453
2012/12/19,-1.245
2012/12/20,0.456
2012/12/21,0.79
2012/12/22,0.116
2012/12/23,0.49
2012/12/24,-0.471
2012/12/25,-0.522
2012/12/26,-0.528
2012/12/27,0.245
2012/12/28,-0.077
2012/12/29,-0.497
2012/12/30,-0.879
2012/12/31,-0.28
2013/01/01,-0.106
2013/01/02,-0.011
2013/01/03,1.225
2013/01/04,0.319
2013/01/05,-0.476
2013/01/06,3.157
2013/01/07,2.611
2013/01/08,0.977
2013/01/09,-1.071
2013/01/10,30.474
2013/01/11,11.621
2013/01/12,-0.207
2013/01/13,-5.66
2013/01/14,-7.513
2013/01/15,-7.813
2013/01/16,-6.52
2013/01/17,-4.062
2013/01/18,-2.062
2013/01/19,5.1
2013/01/20,3.142
2013/01/21,0.167
2013/01/22,-0.428
2013/01/23,3.114
2013/01/24,4.814
2013/01/25,3.064
2013/01/26,2.651
2013/01/27,1.537
2013/01/28,0.518
2013/01/29,2.611
2013/01/30,2.213
2013/01/31,3.203
2013/02/01,3.014
2013/02/02,9.456
2013/02/03,4.317
2013/02/04,-0.015
2013/02/05,-2.48
2013/02/06,-3.563
2013/02/07,-2.655
2013/02/08,-0.891
2013/02/09,0.262
2013/02/10,1.316
2013/02/11,2.682
2013/02/12,2.912
2013/02/13,4.589
2013/02/14,3.841
2013/02/15,6.26
2013/02/16,6.174
2013/02/17,4.325
2013/02/18,2.007
2013/02/19,0.496
2013/02/20,0.095
2013/02/21,1.456
2013/02/22,1.166
2013/02/23,0.218
2013/02/24,-1.108
2013/02/25,1.315
2013/02/26,1.577
2013/02/27,1.52
2013/02/28,2.956
2013/03/01,5.672
2013/03/02,4.097
2013/03/03,0.841
2013/03/04,-0.2
2013/03/05,1.405
2013/03/06,29.541
2013/03/07,13.626
2013/03/08,2.563
2013/03/09,-1.096
2013/03/10,-3.107
2013/03/11,-3.298
2013/03/12,4.043
2013/03/13,1.85
2013/03/14,-0.693
2013/03/15,-0.244
2013/03/16,-0.889
2013/03/17,-1.592
2013/03/18,-1.541
2013/03/19,3.938
2013/03/20,3.384
2013/03/21,5.309
2013/03/22,9.695
2013/03/23,7.687
2013/03/24,2.401
2013/03/25,1.762
2013/03/26,2.507
2013/03/27,7.515
2013/03/28,8.321
2013/03/29,6.665
2013/03/30,6.451
2013/03/31,5.256
2013/04/01,1.552
2013/04/02,3.267
2013/04/03,8.329
2013/04/04,10.577
2013/04/05,6.964
2013/04/06,1.726
2013/04/07,1.025
2013/04/08,1.276
2013/04/09,3.608
2013/04/10,8.273
2013/04/11,2.075
2013/04/12,-3.822
2013/04/13,-8.017
2013/04/14,-8.03
2013/04/15,-3.074
2013/04/16,-6.502
2013/04/17,-2.2
2013/04/18,-1.772
2013/04/19,-0.202
2013/04/20,2.151
2013/04/21,-0.09
2013/04/22,1.729
2013/04/23,3.911
2013/04/24,5.587
2013/04/25,6.129
2013/04/26,1.216
2013/04/27,-0.403
2013/04/28,-2.306
2013/04/29,-1.058
2013/04/30,1.701
2013/05/01,-1.114
2013/05/02,-1.62
2013/05/03,-3.043
2013/05/04,-3.031
2013/05/05,-4.057
2013/05/06,-0.565
2013/05/07,-0.779
2013/05/08,1.551
2013/05/09,2.032
2013/05/10,1.485
2013/05/11,-0.323
2013/05/12,-1.089
2013/05/13,0.147
2013/05/14,-0.713
2013/05/15,-0.735
2013/05/16,4.054
2013/05/17,2.554
2013/05/18,-1.397
2013/05/19,-0.462
2013/05/20,-0.58
2013/05/21,-0.865
2013/05/22,0.6
2013/05/23,1.485
2013/05/24,1.247
2013/05/25,1.9
2013/05/26,-0.003
2013/05/27,0.957
2013/05/28,1.848
2013/05/29,1.921
2013/05/30,0.01
2013/05/31,-1.217
2013/06/01,-2.548
2013/06/02,-0.121
2013/06/03,2.245
2013/06/04,1.472
2013/06/05,2.192
2013/06/06,-1.623
2013/06/07,-4.354
2013/06/08,-3.024
2013/06/09,-3.721
2013/06/10,-4.727
2013/06/11,-1.925
2013/06/12,0.064
2013/06/13,1.074
2013/06/14,-2.178
2013/06/15,-1.753
2013/06/16,-3.455
2013/06/17,-3.194
2013/06/18,-1.81
2013/06/19,-0.937
2013/06/20,8.052
2013/06/21,5.6
2013/06/22,6.764
2013/06/23,1.44
2013/06/24,-1.908
2013/06/25,-4.871
2013/06/26,-4.291
2013/06/27,-5.966
2013/06/28,-3.056
2013/06/29,-4.844
2013/06/30,-2.146
2013/07/01,-4.844
2013/07/02,-2.946
2013/07/03,-2.636
2013/07/04,-4.644
2013/07/05,-3.332
2013/07/06,-2.72
2013/07/07,-5.458
2013/07/08,-3.056
2013/07/09,-0.473
2013/07/10,-1.362
2013/07/11,1.191
2013/07/12,0.113
2013/07/13,4.258
2013/07/14,2.033
2013/07/15,-0.739
2013/07/16,3.531
2013/07/17,4.258
2013/07/18,4.519
2013/07/19,-1.552
2013/07/20,-3.494
2013/07/21,-3.459
2013/07/22,-0.649
2013/07/23,-3
2013/07/24,0.546
2013/07/25,2.449
2013/07/26,-1.415
2013/07/27,1.881
2013/07/28,0.017
2013/07/29,0.431
2013/07/30,4.188
2013/07/31,8.033
2013/08/01,4.332
2013/08/02,-1.756
2013/08/03,-4.725
2013/08/04,-2.913
2013/08/05,-4.104
2013/08/06,-0.472
2013/08/07,-1.935
2013/08/08,2.356
2013/08/09,5.239
2013/08/10,0.157
2013/08/11,1.559
2013/08/12,-3
2013/08/13,-4.749
2013/08/14,0.853
2013/08/15,9.047
2013/08/16,3.875
2013/08/17,-2.718
2013/08/18,-0.871
2013/08/19,-0.877
2013/08/20,-3.189
2013/08/21,-4.151
2013/08/22,-2.799
2013/08/23,-0.852
2013/08/24,-1.368
2013/08/25,1.584
2013/08/26,4.395
2013/08/27,3.618
2013/08/28,74.669
2013/08/29,19.564
2013/08/30,0.579
2013/08/31,-7.128
2013/09/01,-11.063
2013/09/02,-6.856
2013/09/03,-6.906
2013/09/04,-8.598
2013/09/05,-8.924
2013/09/06,-8.022
2013/09/07,-7.953
2013/09/08,-5.314
2013/09/09,-3.419
2013/09/10,-3.067
2013/09/11,-3.078
2013/09/12,0.443
2013/09/13,-0.136
2013/09/14,-1.012
2013/09/15,-0.146
2013/09/16,7.579
2013/09/17,96.83
2013/09/18,39.169
2013/09/19,13.677
2013/09/20,-4.702
2013/09/21,-13.218
2013/09/22,-16.685
2013/09/23,-16.256
2013/09/24,-15.373
2013/09/25,-12.31
2013/09/26,-10.437
2013/09/27,16.4
2013/09/28,7.86
2013/09/29,0.216
2013/09/30,-4.795
2013/10/01,-4.483
2013/10/02,-4.695
2013/10/03,-5.254
2013/10/04,-6.738
2013/10/05,-4.991
2013/10/06,-4.603
2013/10/07,1.181
2013/10/08,-2.878
2013/10/09,-0.873
2013/10/10,-0.086
2013/10/11,-2.299
2013/10/12,1.477
2013/10/13,3.059
2013/10/14,2.869
2013/10/15,5.477
2013/10/16,11.742
2013/10/17,9.784
2013/10/18,4.562
2013/10/19,2.421
2013/10/20,0.083
2013/10/21,0.415
2013/10/22,2.497
2013/10/23,8.707
2013/10/24,9.183
2013/10/25,7.648
2013/10/26,3.445
2013/10/27,10.954
2013/10/28,3.036
2013/10/29,-0.877
2013/10/30,-3.445
2013/10/31,-5.931
2013/11/01,-1.979
2013/11/02,-1.746
2013/11/03,8.578
2013/11/04,13.965
2013/11/05,10.575
2013/11/06,37.72
2013/11/07,33.053
2013/11/08,20.809
2013/11/09,6.358
