Date,size90std
2010/11/09,645.686
2010/11/10,644.212
2010/11/11,645.766
2010/11/12,646.203
2010/11/13,645.295
2010/11/14,643.036
2010/11/15,1806
2010/11/16,2778
2010/11/17,2779
2010/11/18,2780
2010/11/19,3988
2010/11/20,5482
2010/11/21,6331
2010/11/22,6333
2010/11/23,6330
2010/11/24,6383
2010/11/25,6595
2010/11/26,6592
2010/11/27,6589
2010/11/28,6589
2010/11/29,6591
2010/11/30,6592
2010/12/01,6590
2010/12/02,6589
2010/12/03,6587
2010/12/04,6587
2010/12/05,6587
2010/12/06,6587
2010/12/07,6585
2010/12/08,6586
2010/12/09,6585
2010/12/10,6584
2010/12/11,6582
2010/12/12,6581
2010/12/13,6577
2010/12/14,6576
2010/12/15,6573
2010/12/16,6573
2010/12/17,6569
2010/12/18,6567
2010/12/19,6565
2010/12/20,6565
2010/12/21,6566
2010/12/22,6564
2010/12/23,6561
2010/12/24,6560
2010/12/25,6557
2010/12/26,6557
2010/12/27,6557
2010/12/28,6557
2010/12/29,6556
2010/12/30,6556
2010/12/31,6558
2011/01/01,6557
2011/01/02,6557
2011/01/03,6557
2011/01/04,6554
2011/01/05,6552
2011/01/06,6549
2011/01/07,6547
2011/01/08,6543
2011/01/09,6539
2011/01/10,6536
2011/01/11,6534
2011/01/12,6528
2011/01/13,6522
2011/01/14,6517
2011/01/15,6510
2011/01/16,6506
2011/01/17,6505
2011/01/18,6501
2011/01/19,6498
2011/01/20,6498
2011/01/21,6494
2011/01/22,6495
2011/01/23,6489
2011/01/24,6483
2011/01/25,6479
2011/01/26,6474
2011/01/27,6468
2011/01/28,6460
2011/01/29,6455
2011/01/30,6511
2011/01/31,6503
2011/02/01,6494
2011/02/02,6485
2011/02/03,6479
2011/02/04,6471
2011/02/05,6462
2011/02/06,6456
2011/02/07,6449
2011/02/08,6441
2011/02/09,6430
2011/02/10,6425
2011/02/11,6420
2011/02/12,6411
2011/02/13,6266
2011/02/14,6002
2011/02/15,5992
2011/02/16,5990
2011/02/17,5395
2011/02/18,4044
2011/02/19,2652
2011/02/20,2648
2011/02/21,2646
2011/02/22,2549
2011/02/23,1977
2011/02/24,1999
2011/02/25,1998
2011/02/26,1986
2011/02/27,1985
2011/02/28,2007
2011/03/01,2241
2011/03/02,2259
2011/03/03,2331
2011/03/04,2321
2011/03/05,2305
2011/03/06,2281
2011/03/07,2270
2011/03/08,2298
2011/03/09,2305
2011/03/10,2351
2011/03/11,2394
2011/03/12,2508
2011/03/13,2671
2011/03/14,2866
2011/03/15,3089
2011/03/16,3202
2011/03/17,3293
2011/03/18,3350
2011/03/19,3510
2011/03/20,3827
2011/03/21,4138
2011/03/22,4166
2011/03/23,4336
2011/03/24,4330
2011/03/25,4310
2011/03/26,4405
2011/03/27,4432
2011/03/28,4448
2011/03/29,4439
2011/03/30,4410
2011/03/31,4375
2011/04/01,4343
2011/04/02,4308
2011/04/03,4301
2011/04/04,4287
2011/04/05,4280
2011/04/06,4258
2011/04/07,4236
2011/04/08,4225
2011/04/09,4210
2011/04/10,4198
2011/04/11,4190
2011/04/12,4186
2011/04/13,4171
2011/04/14,4181
2011/04/15,4209
2011/04/16,4203
2011/04/17,4163
2011/04/18,4192
2011/04/19,4243
2011/04/20,4320
2011/04/21,4296
2011/04/22,4289
2011/04/23,4270
2011/04/24,4256
2011/04/25,4226
2011/04/26,4204
2011/04/27,4355
2011/04/28,4362
2011/04/29,4368
2011/04/30,4471
2011/05/01,4557
2011/05/02,4536
2011/05/03,4497
2011/05/04,4443
2011/05/05,4395
2011/05/06,4338
2011/05/07,4287
2011/05/08,4210
2011/05/09,4143
2011/05/10,4122
2011/05/11,4124
2011/05/12,4161
2011/05/13,4215
2011/05/14,4199
2011/05/15,4208
2011/05/16,4202
2011/05/17,4168
2011/05/18,4159
2011/05/19,4301
2011/05/20,4328
2011/05/21,4328
2011/05/22,4301
2011/05/23,4282
2011/05/24,4239
2011/05/25,4223
2011/05/26,4221
2011/05/27,4263
2011/05/28,4406
2011/05/29,4454
2011/05/30,4744
2011/05/31,5193
2011/06/01,5429
2011/06/02,5703
2011/06/03,6260
2011/06/04,6484
2011/06/05,6651
2011/06/06,6990
2011/06/07,7489
2011/06/08,8857
2011/06/09,9396
2011/06/10,9756
2011/06/11,9928
2011/06/12,10352
2011/06/13,10698
2011/06/14,11063
2011/06/15,11258
2011/06/16,12058
2011/06/17,12562
2011/06/18,12925
2011/06/19,13175
2011/06/20,13265
2011/06/21,13316
2011/06/22,13341
2011/06/23,13346
2011/06/24,13480
2011/06/25,13935
2011/06/26,14400
2011/06/27,15025
2011/06/28,15340
2011/06/29,15467
2011/06/30,15483
2011/07/01,15663
2011/07/02,15675
2011/07/03,15675
2011/07/04,15731
2011/07/05,15976
2011/07/06,16244
2011/07/07,16445
2011/07/08,16399
2011/07/09,16359
2011/07/10,16510
2011/07/11,16614
2011/07/12,16610
2011/07/13,16539
2011/07/14,16616
2011/07/15,16534
2011/07/16,16458
2011/07/17,16408
2011/07/18,16493
2011/07/19,16656
2011/07/20,16593
2011/07/21,16471
2011/07/22,16394
2011/07/23,16261
2011/07/24,16114
2011/07/25,16057
2011/07/26,16012
2011/07/27,15880
2011/07/28,15758
2011/07/29,15658
2011/07/30,15550
2011/07/31,15329
2011/08/01,15132
2011/08/02,14957
2011/08/03,14752
2011/08/04,14599
2011/08/05,14360
2011/08/06,14119
2011/08/07,13843
2011/08/08,13703
2011/08/09,13537
2011/08/10,13318
2011/08/11,13123
2011/08/12,12844
2011/08/13,12568
2011/08/14,12316
2011/08/15,12106
2011/08/16,11855
2011/08/17,11696
2011/08/18,11407
2011/08/19,11132
2011/08/20,10744
2011/08/21,10337
2011/08/22,9868
2011/08/23,9429
2011/08/24,9025
2011/08/25,8696
2011/08/26,8430
2011/08/27,8029
2011/08/28,7822
2011/08/29,7724
2011/08/30,7508
2011/08/31,7406
2011/09/01,7373
2011/09/02,7315
2011/09/03,7257
2011/09/04,7978
2011/09/05,8001
2011/09/06,7863
2011/09/07,7868
2011/09/08,7859
2011/09/09,7761
2011/09/10,7768
2011/09/11,7757
2011/09/12,7754
2011/09/13,7765
2011/09/14,7733
2011/09/15,7789
2011/09/16,7792
2011/09/17,7900
2011/09/18,7997
2011/09/19,7838
2011/09/20,7769
2011/09/21,7648
2011/09/22,7700
2011/09/23,7680
2011/09/24,7619
2011/09/25,7435
2011/09/26,7450
2011/09/27,7480
2011/09/28,7586
2011/09/29,7626
2011/09/30,7653
2011/10/01,7771
2011/10/02,7859
2011/10/03,7819
2011/10/04,7660
2011/10/05,7630
2011/10/06,7643
2011/10/07,7704
2011/10/08,7622
2011/10/09,7601
2011/10/10,7602
2011/10/11,7717
2011/10/12,7671
2011/10/13,7661
2011/10/14,7688
2011/10/15,7753
2011/10/16,7733
2011/10/17,7582
2011/10/18,7588
2011/10/19,7655
2011/10/20,7706
2011/10/21,7791
2011/10/22,7791
2011/10/23,7731
2011/10/24,7746
2011/10/25,7805
2011/10/26,7805
2011/10/27,7798
2011/10/28,7743
2011/10/29,7734
2011/10/30,7757
2011/10/31,7808
2011/11/01,7906
2011/11/02,7912
2011/11/03,7918
2011/11/04,7863
2011/11/05,7902
2011/11/06,7957
2011/11/07,7827
2011/11/08,7833
2011/11/09,7861
2011/11/10,7855
2011/11/11,7828
2011/11/12,7817
2011/11/13,7655
2011/11/14,7504
2011/11/15,7457
2011/11/16,7447
2011/11/17,7341
2011/11/18,7372
2011/11/19,7401
2011/11/20,7423
2011/11/21,7452
2011/11/22,7431
2011/11/23,7408
2011/11/24,7375
2011/11/25,7307
2011/11/26,7312
2011/11/27,7227
2011/11/28,7211
2011/11/29,7228
2011/11/30,7171
2011/12/01,7197
2011/12/02,7183
2011/12/03,5695
2011/12/04,5711
2011/12/05,5668
2011/12/06,5626
2011/12/07,5592
2011/12/08,5432
2011/12/09,5424
2011/12/10,5352
2011/12/11,5268
2011/12/12,5268
2011/12/13,5267
2011/12/14,5302
2011/12/15,5256
2011/12/16,5254
2011/12/17,5289
2011/12/18,5254
2011/12/19,4840
2011/12/20,4797
2011/12/21,4815
2011/12/22,4803
2011/12/23,4783
2011/12/24,4886
2011/12/25,5009
2011/12/26,5076
2011/12/27,5085
2011/12/28,5143
2011/12/29,5134
2011/12/30,5159
2011/12/31,5169
2012/01/01,5172
2012/01/02,5080
2012/01/03,5077
2012/01/04,5060
2012/01/05,5258
2012/01/06,5312
2012/01/07,5319
2012/01/08,5331
2012/01/09,4818
2012/01/10,5364
2012/01/11,5667
2012/01/12,5682
2012/01/13,5734
2012/01/14,5748
2012/01/15,5692
2012/01/16,5702
2012/01/17,5701
2012/01/18,5856
2012/01/19,5874
2012/01/20,5846
2012/01/21,5817
2012/01/22,5822
2012/01/23,5850
2012/01/24,5978
2012/01/25,6142
2012/01/26,6160
2012/01/27,6152
2012/01/28,6154
2012/01/29,6133
2012/01/30,6126
2012/01/31,6136
2012/02/01,6154
2012/02/02,6191
2012/02/03,6203
2012/02/04,6127
2012/02/05,6151
2012/02/06,6150
2012/02/07,6183
2012/02/08,6199
2012/02/09,6271
2012/02/10,6492
2012/02/11,6494
2012/02/12,6494
2012/02/13,6651
2012/02/14,7170
2012/02/15,7488
2012/02/16,7955
2012/02/17,7934
2012/02/18,7943
2012/02/19,7944
2012/02/20,7923
2012/02/21,7933
2012/02/22,7933
2012/02/23,7933
2012/02/24,7934
2012/02/25,7933
2012/02/26,7941
2012/02/27,7930
2012/02/28,7929
2012/02/29,7916
2012/03/01,7936
2012/03/02,8087
2012/03/03,8061
2012/03/04,8034
2012/03/05,8086
2012/03/06,8114
2012/03/07,8087
2012/03/08,8041
2012/03/09,8009
2012/03/10,8000
2012/03/11,7997
2012/03/12,8005
2012/03/13,8004
2012/03/14,8068
2012/03/15,8126
2012/03/16,8028
2012/03/17,7904
2012/03/18,7924
2012/03/19,7870
2012/03/20,7826
2012/03/21,7799
2012/03/22,7759
2012/03/23,7606
2012/03/24,7529
2012/03/25,7404
2012/03/26,7338
2012/03/27,7214
2012/03/28,7167
2012/03/29,7078
2012/03/30,7006
2012/03/31,7032
2012/04/01,7040
2012/04/02,7103
2012/04/03,7206
2012/04/04,7185
2012/04/05,7411
2012/04/06,7394
2012/04/07,7391
2012/04/08,7425
2012/04/09,7220
2012/04/10,7151
2012/04/11,7224
2012/04/12,7422
2012/04/13,7485
2012/04/14,7527
2012/04/15,7703
2012/04/16,7783
2012/04/17,7906
2012/04/18,8245
2012/04/19,8250
2012/04/20,8316
2012/04/21,8235
2012/04/22,8107
2012/04/23,8116
2012/04/24,8116
2012/04/25,8187
2012/04/26,8255
2012/04/27,8246
2012/04/28,8194
2012/04/29,8106
2012/04/30,8107
2012/05/01,8186
2012/05/02,8396
2012/05/03,9050
2012/05/04,9658
2012/05/05,9924
2012/05/06,10164
2012/05/07,11359
2012/05/08,12132
2012/05/09,13121
2012/05/10,13611
2012/05/11,15482
2012/05/12,17282
2012/05/13,17817
2012/05/14,22284
2012/05/15,24726
2012/05/16,26371
2012/05/17,27667
2012/05/18,29338
2012/05/19,33313
2012/05/20,36337
2012/05/21,39998
2012/05/22,41826
2012/05/23,43746
2012/05/24,45566
2012/05/25,47807
2012/05/26,48286
2012/05/27,48815
2012/05/28,50164
2012/05/29,52038
2012/05/30,53013
2012/05/31,53357
2012/06/01,53895
2012/06/02,53768
2012/06/03,54957
2012/06/04,57984
2012/06/05,60569
2012/06/06,60387
2012/06/07,61525
2012/06/08,61703
2012/06/09,62045
2012/06/10,62922
2012/06/11,63778
2012/06/12,63669
2012/06/13,67799
2012/06/14,72826
2012/06/15,75655
2012/06/16,76799
2012/06/17,77530
2012/06/18,77738
2012/06/19,78288
2012/06/20,78549
2012/06/21,78520
2012/06/22,78116
2012/06/23,77642
2012/06/24,77313
2012/06/25,76981
2012/06/26,76762
2012/06/27,76472
2012/06/28,76108
2012/06/29,75463
2012/06/30,74880
2012/07/01,74474
2012/07/02,74062
2012/07/03,73549
2012/07/04,73169
2012/07/05,72671
2012/07/06,72044
2012/07/07,71304
2012/07/08,70628
2012/07/09,70058
2012/07/10,69846
2012/07/11,69708
2012/07/12,69099
2012/07/13,68442
2012/07/14,67915
2012/07/15,67316
2012/07/16,66870
2012/07/17,66460
2012/07/18,65821
2012/07/19,65471
2012/07/20,64954
2012/07/21,64207
2012/07/22,63335
2012/07/23,62491
2012/07/24,61555
2012/07/25,60606
2012/07/26,59506
2012/07/27,58342
2012/07/28,56941
2012/07/29,55627
2012/07/30,54470
2012/07/31,54584
2012/08/01,53841
2012/08/02,52980
2012/08/03,51941
2012/08/04,50827
2012/08/05,50240
2012/08/06,49541
2012/08/07,48956
2012/08/08,48053
2012/08/09,47734
2012/08/10,47507
2012/08/11,46705
2012/08/12,46704
2012/08/13,47346
2012/08/14,47197
2012/08/15,48340
2012/08/16,48873
2012/08/17,49346
2012/08/18,49356
2012/08/19,49227
2012/08/20,49228
2012/08/21,49252
2012/08/22,49286
2012/08/23,49293
2012/08/24,49118
2012/08/25,48991
2012/08/26,49226
2012/08/27,49138
2012/08/28,49159
2012/08/29,48976
2012/08/30,48916
2012/08/31,47834
2012/09/01,47893
2012/09/02,47221
2012/09/03,46658
2012/09/04,46013
2012/09/05,45964
2012/09/06,45939
2012/09/07,45951
2012/09/08,45899
2012/09/09,45923
2012/09/10,45384
2012/09/11,43185
2012/09/12,39092
2012/09/13,36764
2012/09/14,36064
2012/09/15,35740
2012/09/16,35714
2012/09/17,35735
2012/09/18,35570
2012/09/19,35636
2012/09/20,35604
2012/09/21,35258
2012/09/22,35357
2012/09/23,35377
2012/09/24,35383
2012/09/25,35558
2012/09/26,35682
2012/09/27,35422
2012/09/28,35253
2012/09/29,34879
2012/09/30,35027
2012/10/01,34509
2012/10/02,34325
2012/10/03,34087
2012/10/04,34300
2012/10/05,34249
2012/10/06,33594
2012/10/07,34112
2012/10/08,34071
2012/10/09,34324
2012/10/10,34024
2012/10/11,33696
2012/10/12,33024
2012/10/13,32984
2012/10/14,33030
2012/10/15,33065
2012/10/16,33133
2012/10/17,33227
2012/10/18,33029
2012/10/19,32938
2012/10/20,32936
2012/10/21,33223
2012/10/22,33465
2012/10/23,33585
2012/10/24,33417
2012/10/25,32717
2012/10/26,33303
2012/10/27,34821
2012/10/28,35891
2012/10/29,34995
2012/10/30,34984
2012/10/31,34959
2012/11/01,34790
2012/11/02,34696
2012/11/03,34904
2012/11/04,35091
2012/11/05,34787
2012/11/06,34914
2012/11/07,34837
2012/11/08,34589
2012/11/09,34604
2012/11/10,34602
2012/11/11,34198
2012/11/12,34261
2012/11/13,32554
2012/11/14,31694
2012/11/15,31454
2012/11/16,32091
2012/11/17,32533
2012/11/18,32648
2012/11/19,32919
2012/11/20,33134
2012/11/21,33480
2012/11/22,33476
2012/11/23,33486
2012/11/24,33051
2012/11/25,33439
2012/11/26,33478
2012/11/27,33387
2012/11/28,33395
2012/11/29,33090
2012/11/30,33127
2012/12/01,33088
2012/12/02,33499
2012/12/03,33555
2012/12/04,34752
2012/12/05,35719
2012/12/06,36426
2012/12/07,36582
2012/12/08,36519
2012/12/09,36786
2012/12/10,36975
2012/12/11,37068
2012/12/12,37762
2012/12/13,39423
2012/12/14,41977
2012/12/15,42165
2012/12/16,42548
2012/12/17,42967
2012/12/18,46342
2012/12/19,46816
2012/12/20,47933
2012/12/21,48677
2012/12/22,49020
2012/12/23,49265
2012/12/24,49163
2012/12/25,49170
2012/12/26,48885
2012/12/27,49104
2012/12/28,48597
2012/12/29,47869
2012/12/30,47822
2012/12/31,47987
2013/01/01,48129
2013/01/02,48080
2013/01/03,48036
2013/01/04,48552
2013/01/05,48372
2013/01/06,48342
2013/01/07,48318
2013/01/08,49036
2013/01/09,49621
2013/01/10,50772
2013/01/11,53295
2013/01/12,54393
2013/01/13,55179
2013/01/14,55247
2013/01/15,56084
2013/01/16,57689
2013/01/17,60294
2013/01/18,61877
2013/01/19,62551
2013/01/20,62751
2013/01/21,62927
2013/01/22,63020
2013/01/23,63912
2013/01/24,63284
2013/01/25,62046
2013/01/26,60703
2013/01/27,60375
2013/01/28,60877
2013/01/29,60924
2013/01/30,60230
2013/01/31,59846
2013/02/01,59949
2013/02/02,59291
2013/02/03,59108
2013/02/04,59212
2013/02/05,59094
2013/02/06,58755
2013/02/07,58596
2013/02/08,58868
2013/02/09,58340
2013/02/10,57583
2013/02/11,57137
2013/02/12,57774
2013/02/13,57895
2013/02/14,58027
2013/02/15,57955
2013/02/16,57649
2013/02/17,57495
2013/02/18,57286
2013/02/19,57405
2013/02/20,56895
2013/02/21,56336
2013/02/22,55724
2013/02/23,55770
2013/02/24,55510
2013/02/25,54471
2013/02/26,54210
2013/02/27,53646
2013/02/28,53507
2013/03/01,53557
2013/03/02,51611
2013/03/03,49152
2013/03/04,49263
2013/03/05,50207
2013/03/06,51044
2013/03/07,51683
2013/03/08,50921
2013/03/09,50461
2013/03/10,50574
2013/03/11,50261
2013/03/12,50424
2013/03/13,50529
2013/03/14,50422
2013/03/15,50256
2013/03/16,51372
2013/03/17,53334
2013/03/18,53698
2013/03/19,53756
2013/03/20,54625
2013/03/21,54832
2013/03/22,54937
2013/03/23,55080
2013/03/24,55155
2013/03/25,54328
2013/03/26,53932
2013/03/27,54416
2013/03/28,54388
2013/03/29,54354
2013/03/30,54263
2013/03/31,52509
2013/04/01,50776
2013/04/02,50230
2013/04/03,49584
2013/04/04,51353
2013/04/05,51155
2013/04/06,49700
2013/04/07,49383
2013/04/08,49894
2013/04/09,49992
2013/04/10,50016
2013/04/11,51080
2013/04/12,51081
2013/04/13,51184
2013/04/14,50778
2013/04/15,50775
2013/04/16,50783
2013/04/17,50115
2013/04/18,49958
2013/04/19,51103
2013/04/20,50928
2013/04/21,51352
2013/04/22,51323
2013/04/23,51325
2013/04/24,52282
2013/04/25,52363
2013/04/26,52331
2013/04/27,52420
2013/04/28,53051
2013/04/29,53122
2013/04/30,52812
2013/05/01,52254
2013/05/02,52643
2013/05/03,52807
2013/05/04,52741
2013/05/05,52748
2013/05/06,52561
2013/05/07,52103
2013/05/08,52032
2013/05/09,52192
2013/05/10,52400
2013/05/11,52672
2013/05/12,52813
2013/05/13,52475
2013/05/14,53070
2013/05/15,54237
2013/05/16,54615
2013/05/17,53963
2013/05/18,53297
2013/05/19,53345
2013/05/20,53416
2013/05/21,53313
2013/05/22,53085
2013/05/23,53094
2013/05/24,53115
2013/05/25,53226
2013/05/26,53570
2013/05/27,53677
2013/05/28,53502
2013/05/29,53499
2013/05/30,53158
2013/05/31,53214
2013/06/01,53872
2013/06/02,54657
2013/06/03,54876
2013/06/04,54958
2013/06/05,54442
2013/06/06,54591
2013/06/07,54602
2013/06/08,55010
2013/06/09,55287
2013/06/10,55864
2013/06/11,56396
2013/06/12,57518
2013/06/13,58458
2013/06/14,57472
2013/06/15,56611
2013/06/16,56658
2013/06/17,56475
2013/06/18,55280
2013/06/19,54835
2013/06/20,54472
2013/06/21,54291
2013/06/22,54663
2013/06/23,55791
2013/06/24,56028
2013/06/25,56030
2013/06/26,56493
2013/06/27,56712
2013/06/28,56548
2013/06/29,57541
2013/06/30,58987
2013/07/01,59526
2013/07/02,59749
2013/07/03,59780
2013/07/04,60410
2013/07/05,61779
2013/07/06,62303
2013/07/07,63476
2013/07/08,64161
2013/07/09,64688
2013/07/10,63989
2013/07/11,64194
2013/07/12,64209
2013/07/13,64197
2013/07/14,64853
2013/07/15,64880
2013/07/16,65080
2013/07/17,65664
2013/07/18,64190
2013/07/19,64756
2013/07/20,65768
2013/07/21,66822
2013/07/22,66680
2013/07/23,65016
2013/07/24,64563
2013/07/25,64419
2013/07/26,64709
2013/07/27,65228
2013/07/28,65525
2013/07/29,64999
2013/07/30,64961
2013/07/31,63602
2013/08/01,62742
2013/08/02,62570
2013/08/03,62437
2013/08/04,62204
2013/08/05,61665
2013/08/06,61431
2013/08/07,60174
2013/08/08,58785
2013/08/09,57429
2013/08/10,56374
2013/08/11,56529
2013/08/12,54256
2013/08/13,50704
2013/08/14,48274
2013/08/15,47831
2013/08/16,48532
2013/08/17,48410
2013/08/18,46917
2013/08/19,47112
2013/08/20,46891
2013/08/21,46277
2013/08/22,45704
2013/08/23,45424
2013/08/24,45404
2013/08/25,45278
2013/08/26,44583
2013/08/27,45301
2013/08/28,45426
2013/08/29,45182
2013/08/30,45309
2013/08/31,45604
2013/09/01,45959
2013/09/02,46054
2013/09/03,45768
2013/09/04,45847
2013/09/05,45526
2013/09/06,45833
2013/09/07,46344
2013/09/08,46378
2013/09/09,46378
2013/09/10,46256
2013/09/11,46269
2013/09/12,46269
2013/09/13,46170
2013/09/14,46550
2013/09/15,46487
2013/09/16,46869
2013/09/17,47075
2013/09/18,47283
2013/09/19,47336
2013/09/20,47359
2013/09/21,47240
2013/09/22,47211
2013/09/23,47313
2013/09/24,47351
2013/09/25,47354
2013/09/26,47953
2013/09/27,47814
2013/09/28,47419
2013/09/29,47405
2013/09/30,47434
2013/10/01,46872
2013/10/02,47179
2013/10/03,46789
2013/10/04,45973
2013/10/05,45185
2013/10/06,44773
2013/10/07,44677
2013/10/08,44093
2013/10/09,44033
2013/10/10,43781
2013/10/11,43709
2013/10/12,43450
2013/10/13,43229
2013/10/14,43190
2013/10/15,43192
2013/10/16,43188
2013/10/17,42702
2013/10/18,41723
2013/10/19,40574
2013/10/20,40397
2013/10/21,40438
2013/10/22,40438
2013/10/23,40392
2013/10/24,40524
2013/10/25,39821
2013/10/26,39427
2013/10/27,39313
2013/10/28,38769
2013/10/29,38859
2013/10/30,38879
2013/10/31,38805
2013/11/01,39148
2013/11/02,39340
2013/11/03,39708
2013/11/04,39761
2013/11/05,40111
2013/11/06,41648
2013/11/07,45283
2013/11/08,49387
2013/11/09,49924
2013/11/10,50561
2013/11/11,50648
2013/11/12,50623
2013/11/13,51342
2013/11/14,51387
2013/11/15,52010
2013/11/16,52157
2013/11/17,51437
2013/11/18,57059
2013/11/19,67807
2013/11/20,70566
2013/11/21,75867
2013/11/22,77870
2013/11/23,79090
2013/11/24,79506
2013/11/25,79811
2013/11/26,82832
2013/11/27,86477
2013/11/28,89031
2013/11/29,90894
2013/11/30,90741
2013/12/01,90568
2013/12/02,91945
2013/12/03,92180
2013/12/04,93629
2013/12/05,95234
2013/12/06,95274
2013/12/07,95150
2013/12/08,95199
2013/12/09,95036
2013/12/10,94730
2013/12/11,94616
2013/12/12,93854
2013/12/13,92766
2013/12/14,92675
2013/12/15,92706
2013/12/16,92786
2013/12/17,92799
2013/12/18,93093
2013/12/19,92910
2013/12/20,92674
2013/12/21,92099
2013/12/22,91948
2013/12/23,91711
2013/12/24,91184
2013/12/25,91215
2013/12/26,90797
2013/12/27,90229
2013/12/28,89625
2013/12/29,89376
2013/12/30,89209
2013/12/31,89328
2014/01/01,90150
2014/01/02,90344
2014/01/03,89284
2014/01/04,88569
2014/01/05,88430
2014/01/06,88255
2014/01/07,87909
2014/01/08,87674
2014/01/09,87413
2014/01/10,86526
2014/01/11,86047
2014/01/12,85697
2014/01/13,84370
2014/01/14,83556
2014/01/15,83162
2014/01/16,82966
2014/01/17,82509
2014/01/18,81997
2014/01/19,81947
2014/01/20,81524
2014/01/21,81598
2014/01/22,81521
2014/01/23,80871
2014/01/24,80180
2014/01/25,79172
2014/01/26,78659
2014/01/27,78369
2014/01/28,77886
2014/01/29,77347
2014/01/30,75737
2014/01/31,74078
2014/02/01,72503
2014/02/02,71470
2014/02/03,71253
2014/02/04,71691
2014/02/05,71725
2014/02/06,71279
2014/02/07,72366
2014/02/08,72337
2014/02/09,72193
2014/02/10,71802
2014/02/11,71860
2014/02/12,73142
2014/02/13,73395
2014/02/14,72314
2014/02/15,71619
2014/02/16,70774
2014/02/17,65935
2014/02/18,65711
2014/02/19,63169
2014/02/20,63155
2014/02/21,64651
2014/02/22,64649
2014/02/23,64847
2014/02/24,63924
2014/02/25,64923
2014/02/26,64336
2014/02/27,63065
2014/02/28,63897
2014/03/01,65818
2014/03/02,66085
2014/03/03,72790
2014/03/04,80440
2014/03/05,82189
2014/03/06,82855
2014/03/07,83542
2014/03/08,82240
2014/03/09,82135
2014/03/10,84033
2014/03/11,84879
2014/03/12,85227
2014/03/13,86086
2014/03/14,88842
2014/03/15,88706
2014/03/16,88858
2014/03/17,88682
2014/03/18,88807
2014/03/19,88316
2014/03/20,88325
2014/03/21,88451
2014/03/22,88526
2014/03/23,89050
2014/03/24,88828
2014/03/25,89165
2014/03/26,89255
2014/03/27,88745
2014/03/28,88630
2014/03/29,88658
2014/03/30,88627
2014/03/31,87691
2014/04/01,85082
2014/04/02,85103
2014/04/03,85337
2014/04/04,85233
2014/04/05,84855
2014/04/06,84858
2014/04/07,84944
2014/04/08,86100
2014/04/09,85186
2014/04/10,84583
2014/04/11,83246
2014/04/12,81723
2014/04/13,81833
2014/04/14,81423
2014/04/15,80892
2014/04/16,80898
2014/04/17,80728
2014/04/18,79323
2014/04/19,77913
2014/04/20,78251
2014/04/21,78446
2014/04/22,79258
2014/04/23,79107
2014/04/24,79468
2014/04/25,78654
2014/04/26,78607
2014/04/27,78739
2014/04/28,78825
2014/04/29,78605
2014/04/30,78636
2014/05/01,78043
2014/05/02,76616
2014/05/03,75498
2014/05/04,75097
2014/05/05,76721
2014/05/06,76725
2014/05/07,76765
2014/05/08,76661
2014/05/09,76251
2014/05/10,77049
2014/05/11,77003
