Date,difficulty7ema
2011/10/22,1485128
2011/10/23,1480895
2011/10/24,1477720
2011/10/25,1475339
2011/10/26,1473553
2011/10/27,1472214
2011/10/28,1471209
2011/10/29,1470456
2011/10/30,1469891
2011/10/31,1411367
2011/11/01,1359391
2011/11/02,1320408
2011/11/03,1291172
2011/11/04,1269244
2011/11/05,1252799
2011/11/06,1240465
2011/11/07,1231214
2011/11/08,1224276
2011/11/09,1219072
2011/11/10,1215170
2011/11/11,1212243
2011/11/12,1210048
2011/11/13,1208401
2011/11/14,1205307
2011/11/15,1202105
2011/11/16,1199703
2011/11/17,1197902
2011/11/18,1196551
2011/11/19,1195537
2011/11/20,1194778
2011/11/21,1194208
2011/11/22,1193780
2011/11/23,1193460
2011/11/24,1193219
2011/11/25,1193039
2011/11/26,1192904
2011/11/27,1192802
2011/11/28,1192726
2011/11/29,1181974
2011/11/30,1159160
2011/12/01,1142049
2011/12/02,1129215
2011/12/03,1119591
2011/12/04,1112372
2011/12/05,1106958
2011/12/06,1102897
2011/12/07,1099852
2011/12/08,1097568
2011/12/09,1095855
2011/12/10,1094570
2011/12/11,1093606
2011/12/12,1095543
2011/12/13,1110417
2011/12/14,1121572
2011/12/15,1129939
2011/12/16,1136214
2011/12/17,1140920
2011/12/18,1144449
2011/12/19,1147097
2011/12/20,1149082
2011/12/21,1150571
2011/12/22,1151688
2011/12/23,1152526
2011/12/24,1153154
2011/12/25,1153625
2011/12/26,1154268
2011/12/27,1155684
2011/12/28,1156745
2011/12/29,1157541
2011/12/30,1158138
2011/12/31,1158586
2012/01/01,1158922
2012/01/02,1159174
2012/01/03,1159363
2012/01/04,1159504
2012/01/05,1159611
2012/01/06,1159690
2012/01/07,1159750
2012/01/08,1164531
2012/01/09,1186088
2012/01/10,1202255
2012/01/11,1214381
2012/01/12,1223475
2012/01/13,1230296
2012/01/14,1235411
2012/01/15,1239248
2012/01/16,1242125
2012/01/17,1244283
2012/01/18,1245902
2012/01/19,1247116
2012/01/20,1248026
2012/01/21,1248709
2012/01/22,1261265
2012/01/23,1272881
2012/01/24,1281593
2012/01/25,1288127
2012/01/26,1293027
2012/01/27,1296702
2012/01/28,1299459
2012/01/29,1301526
2012/01/30,1303077
2012/01/31,1304240
2012/02/01,1305112
2012/02/02,1305766
2012/02/03,1306257
2012/02/04,1316244
2012/02/05,1332095
2012/02/06,1343983
2012/02/07,1352899
2012/02/08,1359586
2012/02/09,1364602
2012/02/10,1368363
2012/02/11,1371184
2012/02/12,1373300
2012/02/13,1374887
2012/02/14,1376077
2012/02/15,1376970
2012/02/16,1377639
2012/02/17,1378141
2012/02/18,1378034
2012/02/19,1377601
2012/02/20,1377276
2012/02/21,1377033
2012/02/22,1376850
2012/02/23,1376713
2012/02/24,1376610
2012/02/25,1376533
2012/02/26,1376476
2012/02/27,1376432
2012/02/28,1376400
2012/02/29,1376375
2012/03/01,1376357
2012/03/02,1393679
2012/03/03,1419504
2012/03/04,1438873
2012/03/05,1453399
2012/03/06,1464294
2012/03/07,1472465
2012/03/08,1478594
2012/03/09,1483190
2012/03/10,1486637
2012/03/11,1489222
2012/03/12,1491161
2012/03/13,1492616
2012/03/14,1493706
2012/03/15,1494524
2012/03/16,1495368
2012/03/17,1496100
2012/03/18,1496648
2012/03/19,1497060
2012/03/20,1497368
2012/03/21,1497600
2012/03/22,1497774
2012/03/23,1497904
2012/03/24,1498001
2012/03/25,1498075
2012/03/26,1498130
2012/03/27,1498171
2012/03/28,1498202
2012/03/29,1522103
2012/03/30,1548216
2012/03/31,1567800
2012/04/01,1582488
2012/04/02,1593505
2012/04/03,1601767
2012/04/04,1607964
2012/04/05,1612611
2012/04/06,1616097
2012/04/07,1618711
2012/04/08,1620672
2012/04/09,1622142
2012/04/10,1623245
2012/04/11,1624072
2012/04/12,1621437
2012/04/13,1610556
2012/04/14,1602395
2012/04/15,1596275
2012/04/16,1591685
2012/04/17,1588242
2012/04/18,1585660
2012/04/19,1583723
2012/04/20,1582271
2012/04/21,1581181
2012/04/22,1580364
2012/04/23,1579752
2012/04/24,1579292
2012/04/25,1578947
2012/04/26,1578689
2012/04/27,1566042
2012/04/28,1551679
2012/04/29,1540907
2012/04/30,1532828
2012/05/01,1526768
2012/05/02,1522223
2012/05/03,1518815
2012/05/04,1516259
2012/05/05,1514341
2012/05/06,1512904
2012/05/07,1511825
2012/05/08,1511016
2012/05/09,1534766
2012/05/10,1584376
2012/05/11,1621584
2012/05/12,1649490
2012/05/13,1670419
2012/05/14,1686116
2012/05/15,1697889
2012/05/16,1706719
2012/05/17,1713341
2012/05/18,1718308
2012/05/19,1722033
2012/05/20,1724826
2012/05/21,1726922
2012/05/22,1728493
2012/05/23,1729672
2012/05/24,1722028
2012/05/25,1689290
2012/05/26,1664736
2012/05/27,1646321
2012/05/28,1632509
2012/05/29,1622151
2012/05/30,1614382
2012/05/31,1608555
2012/06/01,1604185
2012/06/02,1600908
2012/06/03,1598449
2012/06/04,1596606
2012/06/05,1595223
2012/06/06,1594186
2012/06/07,1592954
2012/06/08,1590510
2012/06/09,1588677
2012/06/10,1587302
2012/06/11,1586271
2012/06/12,1585498
2012/06/13,1584918
2012/06/14,1584483
2012/06/15,1584157
2012/06/16,1583912
2012/06/17,1583728
2012/06/18,1583591
2012/06/19,1583488
2012/06/20,1593793
2012/06/21,1626987
2012/06/22,1651882
2012/06/23,1670553
2012/06/24,1684556
2012/06/25,1695059
2012/06/26,1702936
2012/06/27,1708843
2012/06/28,1713274
2012/06/29,1716597
2012/06/30,1719090
2012/07/01,1720959
2012/07/02,1722361
2012/07/03,1723412
2012/07/04,1727519
2012/07/05,1733503
2012/07/06,1737991
2012/07/07,1741357
2012/07/08,1743881
2012/07/09,1745775
2012/07/10,1747195
2012/07/11,1748260
2012/07/12,1749058
2012/07/13,1749657
2012/07/14,1750107
2012/07/15,1750444
2012/07/16,1750696
2012/07/17,1761745
2012/07/18,1787906
2012/07/19,1807528
2012/07/20,1822244
2012/07/21,1833280
2012/07/22,1841558
2012/07/23,1847766
2012/07/24,1852423
2012/07/25,1855915
2012/07/26,1858534
2012/07/27,1860498
2012/07/28,1861972
2012/07/29,1863076
2012/07/30,1884948
2012/07/31,1922879
2012/08/01,1951327
2012/08/02,1972663
2012/08/03,1988665
2012/08/04,2000667
2012/08/05,2009668
2012/08/06,2016419
2012/08/07,2021482
2012/08/08,2025279
2012/08/09,2028127
2012/08/10,2030263
2012/08/11,2031865
2012/08/12,2052462
2012/08/13,2087063
2012/08/14,2113014
2012/08/15,2132477
2012/08/16,2147074
2012/08/17,2158022
2012/08/18,2166233
2012/08/19,2172391
2012/08/20,2177010
2012/08/21,2180474
2012/08/22,2183072
2012/08/23,2185020
2012/08/24,2186482
2012/08/25,2245045
2012/08/26,2293944
2012/08/27,2330619
2012/08/28,2358125
2012/08/29,2378754
2012/08/30,2394226
2012/08/31,2405830
2012/09/01,2414533
2012/09/02,2421061
2012/09/03,2425956
2012/09/04,2429628
2012/09/05,2432381
2012/09/06,2447043
2012/09/07,2508794
2012/09/08,2555108
2012/09/09,2589843
2012/09/10,2615894
2012/09/11,2635433
2012/09/12,2650086
2012/09/13,2661077
2012/09/14,2669320
2012/09/15,2675502
2012/09/16,2680138
2012/09/17,2683616
2012/09/18,2686224
2012/09/19,2692100
2012/09/20,2735110
2012/09/21,2767368
2012/09/22,2791561
2012/09/23,2809706
2012/09/24,2823315
2012/09/25,2833521
2012/09/26,2841176
2012/09/27,2846917
2012/09/28,2851223
2012/09/29,2854452
2012/09/30,2856874
2012/10/01,2858691
2012/10/02,2860053
2012/10/03,2904400
2012/10/04,2941957
2012/10/05,2970125
2012/10/06,2991250
2012/10/07,3007095
2012/10/08,3018978
2012/10/09,3027890
2012/10/10,3034575
2012/10/11,3039588
2012/10/12,3043348
2012/10/13,3046168
2012/10/14,3048283
2012/10/15,3049869
2012/10/16,3051258
2012/10/17,3056524
2012/10/18,3060474
2012/10/19,3063436
2012/10/20,3065657
2012/10/21,3067323
2012/10/22,3068573
2012/10/23,3069510
2012/10/24,3070213
2012/10/25,3070740
2012/10/26,3071136
2012/10/27,3071432
2012/10/28,3071655
2012/10/29,3071821
2012/10/30,3129955
2012/10/31,3173555
2012/11/01,3206256
2012/11/02,3230781
2012/11/03,3249175
2012/11/04,3262970
2012/11/05,3273317
2012/11/06,3281077
2012/11/07,3286897
2012/11/08,3291262
2012/11/09,3294535
2012/11/10,3296991
2012/11/11,3298832
2012/11/12,3304483
2012/11/13,3320554
2012/11/14,3332607
2012/11/15,3341647
2012/11/16,3348427
2012/11/17,3353512
2012/11/18,3357326
2012/11/19,3360186
2012/11/20,3362331
2012/11/21,3363940
2012/11/22,3365147
2012/11/23,3366052
2012/11/24,3366731
2012/11/25,3367240
2012/11/26,3375999
2012/11/27,3391726
2012/11/28,3403522
2012/11/29,3412369
2012/11/30,3419004
2012/12/01,3423980
2012/12/02,3427712
2012/12/03,3430511
2012/12/04,3432611
2012/12/05,3434185
2012/12/06,3435366
2012/12/07,3436252
2012/12/08,3436916
2012/12/09,3437414
2012/12/10,3433703
2012/12/11,3417823
2012/12/12,3405912
2012/12/13,3396980
2012/12/14,3390280
2012/12/15,3385256
2012/12/16,3381487
2012/12/17,3378661
2012/12/18,3376541
2012/12/19,3374951
2012/12/20,3373759
2012/12/21,3372865
2012/12/22,3372194
2012/12/23,3371691
2012/12/24,3371314
2012/12/25,3371031
2012/12/26,3323902
2012/12/27,3237836
2012/12/28,3173286
2012/12/29,3124874
2012/12/30,3088564
2012/12/31,3061332
2013/01/01,3040909
2013/01/02,3025591
2013/01/03,3014102
2013/01/04,3005486
2013/01/05,2999023
2013/01/06,2994177
2013/01/07,2990542
2013/01/08,3022316
2013/01/09,3079124
2013/01/10,3121730
2013/01/11,3153685
2013/01/12,3177651
2013/01/13,3195626
2013/01/14,3209107
2013/01/15,3219218
2013/01/16,3226801
2013/01/17,3232488
2013/01/18,3236753
2013/01/19,3239952
2013/01/20,3242352
2013/01/21,3244151
2013/01/22,3245501
2013/01/23,3230914
2013/01/24,3165380
2013/01/25,3116229
2013/01/26,3079365
2013/01/27,3051718
2013/01/28,3030982
2013/01/29,3015430
2013/01/30,3003767
2013/01/31,2995019
2013/02/01,2988458
2013/02/02,2983537
2013/02/03,2979847
2013/02/04,2977079
2013/02/05,3011732
2013/02/06,3077665
2013/02/07,3127115
2013/02/08,3164203
2013/02/09,3192018
2013/02/10,3212880
2013/02/11,3228526
2013/02/12,3240261
2013/02/13,3249062
2013/02/14,3255662
2013/02/15,3260613
2013/02/16,3264326
2013/02/17,3267111
2013/02/18,3360170
2013/02/19,3432880
2013/02/20,3487413
2013/02/21,3528313
2013/02/22,3558988
2013/02/23,3581994
2013/02/24,3599248
2013/02/25,3612189
2013/02/26,3621895
2013/02/27,3629174
2013/02/28,3634633
2013/03/01,3687069
2013/03/02,3857271
2013/03/03,3984922
2013/03/04,4080661
2013/03/05,4152464
2013/03/06,4206317
2013/03/07,4246707
2013/03/08,4276999
2013/03/09,4299718
2013/03/10,4316758
2013/03/11,4329537
2013/03/12,4339122
2013/03/13,4346311
2013/03/14,4426080
2013/03/15,4531472
2013/03/16,4610516
2013/03/17,4669798
2013/03/18,4714261
2013/03/19,4747607
2013/03/20,4772617
2013/03/21,4791375
2013/03/22,4805443
2013/03/23,4815994
2013/03/24,5007258
2013/03/25,5429400
2013/03/26,5746007
2013/03/27,5983462
2013/03/28,6161553
2013/03/29,6295121
2013/03/30,6395297
2013/03/31,6470430
2013/04/01,6526779
2013/04/02,6569041
2013/04/03,6600737
2013/04/04,6624509
2013/04/05,6719647
2013/04/06,6957985
2013/04/07,7136739
2013/04/08,7270804
2013/04/09,7371353
2013/04/10,7446765
2013/04/11,7503324
2013/04/12,7545743
2013/04/13,7577557
2013/04/14,7601418
2013/04/15,7619313
2013/04/16,7632735
2013/04/17,7734120
2013/04/18,8044164
2013/04/19,8276697
2013/04/20,8451097
2013/04/21,8581897
2013/04/22,8679996
2013/04/23,8753571
2013/04/24,8808753
2013/04/25,8850138
2013/04/26,8881178
2013/04/27,8904457
2013/04/28,8921917
2013/04/29,8935012
2013/04/30,9164862
2013/05/01,9392720
2013/05/02,9563613
2013/05/03,9691783
2013/05/04,9787911
2013/05/05,9860006
2013/05/06,9914078
2013/05/07,9954632
2013/05/08,9985047
2013/05/09,10007858
2013/05/10,10024967
2013/05/11,10037798
2013/05/12,10103632
2013/05/13,10374538
2013/05/14,10577718
2013/05/15,10730103
2013/05/16,10844391
2013/05/17,10930108
2013/05/18,10994395
2013/05/19,11042611
2013/05/20,11078773
2013/05/21,11105894
2013/05/22,11126235
2013/05/23,11141490
2013/05/24,11152932
2013/05/25,11227388
2013/05/26,11458894
2013/05/27,11632523
2013/05/28,11762745
2013/05/29,11860412
2013/05/30,11933662
2013/05/31,11988599
2013/06/01,12029802
2013/06/02,12060705
2013/06/03,12083881
2013/06/04,12101264
2013/06/05,12442637
2013/06/06,13233386
2013/06/07,13826448
2013/06/08,14271244
2013/06/09,14604841
2013/06/10,14855039
2013/06/11,15042687
2013/06/12,15183424
2013/06/13,15288976
2013/06/14,15368140
2013/06/15,15427513
2013/06/16,15557816
2013/06/17,16503176
2013/06/18,17212197
2013/06/19,17743962
2013/06/20,18142786
2013/06/21,18441904
2013/06/22,18666243
2013/06/23,18834497
2013/06/24,18960687
2013/06/25,19055330
2013/06/26,19126312
2013/06/27,19179549
2013/06/28,19219476
2013/06/29,19459068
2013/06/30,19928133
2013/07/01,20279932
2013/07/02,20543781
2013/07/03,20741668
2013/07/04,20890084
2013/07/05,21001395
2013/07/06,21084878
2013/07/07,21147491
2013/07/08,21194451
2013/07/09,21229670
2013/07/10,21256085
2013/07/11,22468910
2013/07/12,23392402
2013/07/13,24085020
2013/07/14,24604484
2013/07/15,24994082
2013/07/16,25286280
2013/07/17,25505429
2013/07/18,25669791
2013/07/19,25793062
2013/07/20,25885515
2013/07/21,25954856
2013/07/22,26261565
2013/07/23,27510414
2013/07/24,28447051
2013/07/25,29149528
2013/07/26,29676386
2013/07/27,30071530
2013/07/28,30367888
2013/07/29,30590156
2013/07/30,30756857
2013/07/31,30881883
2013/08/01,30975652
2013/08/02,31045980
2013/08/03,31820584
2013/08/04,33213630
2013/08/05,34258414
2013/08/06,35042002
2013/08/07,35629693
2013/08/08,36070461
2013/08/09,36401037
2013/08/10,36648970
2013/08/11,36834919
2013/08/12,36974381
2013/08/13,37683868
2013/08/14,40965485
2013/08/15,43426699
2013/08/16,45272609
2013/08/17,46657041
2013/08/18,47695366
2013/08/19,48474109
2013/08/20,49058167
2013/08/21,49496210
2013/08/22,49824742
2013/08/23,50071141
2013/08/24,51582555
2013/08/25,55124432
2013/08/26,57780839
2013/08/27,59773144
2013/08/28,61267373
2013/08/29,62388045
2013/08/30,63228549
2013/08/31,63858927
2013/09/01,64331710
2013/09/02,64686297
2013/09/03,64952238
2013/09/04,69147865
2013/09/05,73594153
2013/09/06,76928869
2013/09/07,79429906
2013/09/08,81305684
2013/09/09,82712518
2013/09/10,83767643
2013/09/11,84558986
2013/09/12,85152494
2013/09/13,85597625
2013/09/14,85990408
2013/09/15,92649943
2013/09/16,97644595
2013/09/17,101390583
2013/09/18,104200074
2013/09/19,106307193
2013/09/20,107887532
2013/09/21,109072786
2013/09/22,109961727
2013/09/23,110628432
2013/09/24,111128461
2013/09/25,114797535
2013/09/26,123302951
2013/09/27,129682013
2013/09/28,134466310
2013/09/29,138054532
2013/09/30,140745699
2013/10/01,142764074
2013/10/02,144277856
2013/10/03,145413192
2013/10/04,146264694
2013/10/05,146903320
2013/10/06,151209781
2013/10/07,160727648
2013/10/08,167866049
2013/10/09,173219849
2013/10/10,177235199
2013/10/11,180246711
2013/10/12,182505346
2013/10/13,184199322
2013/10/14,185469804
2013/10/15,186422665
2013/10/16,194795525
2013/10/17,213029456
2013/10/18,226704905
2013/10/19,236961491
2013/10/20,244653931
2013/10/21,250423260
2013/10/22,254750258
2013/10/23,257995506
2013/10/24,260429442
2013/10/25,262254894
2013/10/26,290023455
2013/10/27,315249788
2013/10/28,334169538
2013/10/29,348359350
2013/10/30,359001710
2013/10/31,366983479
2013/11/01,372969806
2013/11/02,377459552
2013/11/03,380826861
2013/11/04,383352342
2013/11/05,390591324
2013/11/06,420675927
2013/11/07,443239380
2013/11/08,460161969
2013/11/09,472853912
2013/11/10,482372868
2013/11/11,489512086
2013/11/12,494866499
2013/11/13,498882309
2013/11/14,501894166
2013/11/15,504153059
2013/11/16,505847229
2013/11/17,515065674
2013/11/18,538669925
2013/11/19,556373114
2013/11/20,569650506
2013/11/21,579608549
2013/11/22,587077082
2013/11/23,592678481
2013/11/24,596879531
2013/11/25,600030318
2013/11/26,602393409
2013/11/27,604165726
2013/11/28,605494965
2013/11/29,612718377
2013/11/30,636390854
2013/12/01,654145211
2013/12/02,667460979
2013/12/03,677447805
2013/12/04,684937924
2013/12/05,690555514
2013/12/06,694768706
2013/12/07,697928601
2013/12/08,700298521
2013/12/09,702075962
2013/12/10,720415901
2013/12/11,767399641
2013/12/12,802637447
2013/12/13,829065801
2013/12/14,848887066
2013/12/15,863753015
2013/12/16,874902477
2013/12/17,883264573
2013/12/18,889536146
2013/12/19,894239825
2013/12/20,897767584
2013/12/21,940198806
2013/12/22,1000379904
2013/12/23,1045515727
2013/12/24,1079367594
2013/12/25,1104756494
2013/12/26,1123798169
2013/12/27,1138079426
2013/12/28,1148790368
2013/12/29,1156823575
2013/12/30,1162848480
2013/12/31,1167367159
2014/01/01,1170756168
2014/01/02,1229585036
2014/01/03,1276809126
2014/01/04,1312227193
2014/01/05,1338790744
2014/01/06,1358713406
2014/01/07,1373655404
2014/01/08,1384861902
2014/01/09,1393266775
2014/01/10,1399570430
2014/01/11,1404298171
2014/01/12,1407843977
2014/01/13,1488449055
2014/01/14,1563723529
2014/01/15,1620179385
2014/01/16,1662521276
2014/01/17,1694277695
2014/01/18,1718095009
2014/01/19,1735957994
2014/01/20,1749355234
2014/01/21,1759403163
2014/01/22,1766939110
2014/01/23,1772591070
2014/01/24,1814800100
2014/01/25,1909562043
2014/01/26,1980633500
2014/01/27,2033937092
