Date,top100cap14rsi
2011/07/26,31.408
2011/07/27,29.006
2011/07/28,25.834
2011/07/29,25.476
2011/07/30,24.433
2011/07/31,21.869
2011/08/01,19.319
2011/08/02,19.101
2011/08/03,18.439
2011/08/04,29.214
2011/08/05,27.196
2011/08/06,44.494
2011/08/07,48.164
2011/08/08,57.011
2011/08/09,54.057
2011/08/10,52.498
2011/08/11,51.506
2011/08/12,50.593
2011/08/13,48.015
2011/08/14,44.645
2011/08/15,44.778
2011/08/16,42.794
2011/08/17,56.403
2011/08/18,55.324
2011/08/19,54.311
2011/08/20,53.12
2011/08/21,51.772
2011/08/22,51.543
2011/08/23,50.125
2011/08/24,53.268
2011/08/25,32.597
2011/08/26,32.57
2011/08/27,47.611
2011/08/28,46.981
2011/08/29,45.241
2011/08/30,44.42
2011/08/31,43.915
2011/09/01,45.196
2011/09/02,44.166
2011/09/03,42.154
2011/09/04,42.579
2011/09/05,41.467
2011/09/06,40.371
2011/09/07,57.562
2011/09/08,56.607
2011/09/09,59.218
2011/09/10,59.192
2011/09/11,77.582
2011/09/12,79.415
2011/09/13,78.173
2011/09/14,76.168
2011/09/15,73.911
2011/09/16,73.97
2011/09/17,72.673
2011/09/18,72.71
2011/09/19,69.462
2011/09/20,66.354
2011/09/21,75.17
2011/09/22,71.98
2011/09/23,68.59
2011/09/24,68.873
2011/09/25,64.7
2011/09/26,62.622
2011/09/27,61.565
2011/09/28,60.728
2011/09/29,59.531
2011/09/30,58.326
2011/10/01,57.204
2011/10/02,55.964
2011/10/03,54.438
2011/10/04,53.241
2011/10/05,51.612
2011/10/06,49.239
2011/10/07,54.233
2011/10/08,53.052
2011/10/09,51.535
2011/10/10,49.643
2011/10/11,48.483
2011/10/12,45.481
2011/10/13,46.976
2011/10/14,43.981
2011/10/15,42.588
2011/10/16,41.246
2011/10/17,35.245
2011/10/18,31.593
2011/10/19,32.266
2011/10/20,28.983
2011/10/21,35.276
2011/10/22,30.414
2011/10/23,30.455
2011/10/24,29.396
2011/10/25,28.143
2011/10/26,27.634
2011/10/27,26.263
2011/10/28,25.527
2011/10/29,50.211
2011/10/30,48.887
2011/10/31,46.098
2011/11/01,43.942
2011/11/02,42.052
2011/11/03,50.702
2011/11/04,48.482
2011/11/05,45.945
2011/11/06,43.896
2011/11/07,43.642
2011/11/08,35.731
2011/11/09,32.447
2011/11/10,32.153
2011/11/11,31.18
2011/11/12,30.901
2011/11/13,29.672
2011/11/14,28.174
2011/11/15,26.833
2011/11/16,32.252
2011/11/17,28.467
2011/11/18,22.807
2011/11/19,31.237
2011/11/20,26.938
2011/11/21,25.796
2011/11/22,24.574
2011/11/23,23.412
2011/11/24,24.331
2011/11/25,22.97
2011/11/26,21.973
2011/11/27,21.105
2011/11/28,53.644
2011/11/29,53.243
2011/11/30,44.993
2011/12/01,44.453
2011/12/02,41.523
2011/12/03,38.581
2011/12/04,37.01
2011/12/05,35.084
2011/12/06,30.588
2011/12/07,28.27
2011/12/08,9.749
2011/12/09,4.582
2011/12/10,4.503
2011/12/11,4.307
2011/12/12,4.166
2011/12/13,4.15
2011/12/14,4.13
2011/12/15,4.112
2011/12/16,4.088
2011/12/17,4.062
2011/12/18,4.037
2011/12/19,4.006
2011/12/20,14.916
2011/12/21,14.755
2011/12/22,14.542
2011/12/23,14.435
2011/12/24,14.337
2011/12/25,14.165
2011/12/26,14.102
2011/12/27,13.777
2011/12/28,13.627
2011/12/29,13.461
2011/12/30,13.32
2011/12/31,13.143
2012/01/01,13.056
2012/01/02,12.8
2012/01/03,12.699
2012/01/04,12.45
2012/01/05,15.483
2012/01/06,14.46
2012/01/07,14.067
2012/01/08,13.846
2012/01/09,36.381
2012/01/10,35.762
2012/01/11,35.103
2012/01/12,34.297
2012/01/13,37.076
2012/01/14,40.205
2012/01/15,39.274
2012/01/16,37.899
2012/01/17,38.046
2012/01/18,40.69
2012/01/19,54.659
2012/01/20,53.53
2012/01/21,54.382
2012/01/22,55.622
2012/01/23,53.117
2012/01/24,52.311
2012/01/25,56.059
2012/01/26,53.378
2012/01/27,53.116
2012/01/28,53.21
2012/01/29,56.836
2012/01/30,56.87
2012/01/31,58.057
2012/02/01,55.348
2012/02/02,58.107
2012/02/03,55.209
2012/02/04,60.395
2012/02/05,58.877
2012/02/06,56.411
2012/02/07,53.752
2012/02/08,52.329
2012/02/09,51.483
2012/02/10,50.771
2012/02/11,40.837
2012/02/12,39.741
2012/02/13,58.107
2012/02/14,76.078
2012/02/15,38.365
2012/02/16,34.495
2012/02/17,33.334
2012/02/18,31.991
2012/02/19,31.787
2012/02/20,31.192
2012/02/21,33.804
2012/02/22,33.175
2012/02/23,32.485
2012/02/24,31.741
2012/02/25,49.214
2012/02/26,48.99
2012/02/27,48.36
2012/02/28,51.536
2012/02/29,47.621
2012/03/01,48.565
2012/03/02,49.416
2012/03/03,44.901
2012/03/04,43.7
2012/03/05,43.114
2012/03/06,42.681
2012/03/07,43.849
2012/03/08,42.928
2012/03/09,42.097
2012/03/10,41.878
2012/03/11,42.039
2012/03/12,38.877
2012/03/13,37.142
2012/03/14,41.745
2012/03/15,47.509
2012/03/16,47.276
2012/03/17,45.566
2012/03/18,45.997
2012/03/19,45.183
2012/03/20,45.24
2012/03/21,43.211
2012/03/22,37.551
2012/03/23,43.031
2012/03/24,40.719
2012/03/25,62.225
2012/03/26,61.858
2012/03/27,58.251
2012/03/28,62.775
2012/03/29,61.63
2012/03/30,58.607
2012/03/31,56.686
2012/04/01,56.463
2012/04/02,61.277
2012/04/03,53.458
2012/04/04,63.198
2012/04/05,65.768
2012/04/06,73.644
2012/04/07,72.678
2012/04/08,72.161
2012/04/09,51.856
2012/04/10,51.304
2012/04/11,51.988
2012/04/12,52.852
2012/04/13,47.8
2012/04/14,47.294
2012/04/15,51.047
2012/04/16,60.74
2012/04/17,66.43
2012/04/18,66.325
2012/04/19,68.278
2012/04/20,72.342
2012/04/21,71.39
2012/04/22,73.544
2012/04/23,72.222
2012/04/24,71.53
2012/04/25,64.68
2012/04/26,67.237
2012/04/27,66.587
2012/04/28,65.4
2012/04/29,56.287
2012/04/30,55.102
2012/05/01,55.023
2012/05/02,53.085
2012/05/03,52.034
2012/05/04,48.794
2012/05/05,52.166
2012/05/06,70.305
2012/05/07,71.526
2012/05/08,69.054
2012/05/09,71.402
2012/05/10,72.723
2012/05/11,78.483
2012/05/12,73.33
2012/05/13,73.529
2012/05/14,72.399
2012/05/15,74.244
2012/05/16,76.739
2012/05/17,80.076
2012/05/18,80.298
2012/05/19,77.69
2012/05/20,78.095
2012/05/21,78.455
2012/05/22,82.053
2012/05/23,82.967
2012/05/24,83.765
2012/05/25,84.183
2012/05/26,83.815
2012/05/27,82.554
2012/05/28,82.061
2012/05/29,82.409
2012/05/30,83.246
2012/05/31,63.726
2012/06/01,43.304
2012/06/02,42.322
2012/06/03,43.884
2012/06/04,40.81
2012/06/05,39.686
2012/06/06,40.147
2012/06/07,39.377
2012/06/08,38.777
2012/06/09,54.305
2012/06/10,50.895
2012/06/11,46.344
2012/06/12,45.35
2012/06/13,54.226
2012/06/14,51.21
2012/06/15,48.059
2012/06/16,49.813
2012/06/17,45.454
2012/06/18,48.458
2012/06/19,49
2012/06/20,48.071
2012/06/21,49.585
2012/06/22,48.365
2012/06/23,46.864
2012/06/24,52.461
2012/06/25,44.402
2012/06/26,40.929
2012/06/27,46.788
2012/06/28,54.468
2012/06/29,51.029
2012/06/30,51.432
2012/07/01,53.499
2012/07/02,47.064
2012/07/03,48.486
2012/07/04,54.334
2012/07/05,53.259
2012/07/06,53.665
2012/07/07,52.839
2012/07/08,52.886
2012/07/09,49.973
2012/07/10,48.785
2012/07/11,51.676
2012/07/12,66.268
2012/07/13,59.968
2012/07/14,57.407
2012/07/15,58.203
2012/07/16,50.312
2012/07/17,46.387
2012/07/18,46.097
2012/07/19,41.974
2012/07/20,41.796
2012/07/21,40.689
2012/07/22,39.369
2012/07/23,39.888
2012/07/24,36.049
2012/07/25,40.795
2012/07/26,45.015
2012/07/27,44.117
2012/07/28,43.222
2012/07/29,47.379
2012/07/30,45.459
2012/07/31,42.785
2012/08/01,47.535
2012/08/02,40.984
2012/08/03,40.485
2012/08/04,40.814
2012/08/05,39.039
2012/08/06,41.938
2012/08/07,41.802
2012/08/08,38.548
2012/08/09,32.425
2012/08/10,33.663
2012/08/11,30.152
2012/08/12,29.498
2012/08/13,25.082
2012/08/14,31.944
2012/08/15,33.999
2012/08/16,36.831
2012/08/17,34.049
2012/08/18,32.804
2012/08/19,19.987
2012/08/20,14.646
2012/08/21,12.933
2012/08/22,11.041
2012/08/23,10.717
2012/08/24,9.482
2012/08/25,8.854
2012/08/26,10.319
2012/08/27,9.093
2012/08/28,8.786
2012/08/29,8.008
2012/08/30,6.657
2012/08/31,6.534
2012/09/01,5.946
2012/09/02,5.536
2012/09/03,5.76
2012/09/04,5.512
2012/09/05,4.774
2012/09/06,4.394
2012/09/07,4.048
2012/09/08,3.864
2012/09/09,3.776
2012/09/10,3.507
2012/09/11,2.997
2012/09/12,2.715
2012/09/13,2.453
2012/09/14,2.215
2012/09/15,2.069
2012/09/16,1.903
2012/09/17,1.78
2012/09/18,1.728
2012/09/19,1.471
2012/09/20,1.428
2012/09/21,16.747
2012/09/22,15.659
2012/09/23,14.801
2012/09/24,14.752
2012/09/25,14.23
2012/09/26,14.091
2012/09/27,14.066
2012/09/28,13.93
2012/09/29,15.203
2012/09/30,14.943
2012/10/01,14.729
2012/10/02,17.068
2012/10/03,16.844
2012/10/04,20.038
2012/10/05,22.143
2012/10/06,21.437
2012/10/07,21.054
2012/10/08,18.088
2012/10/09,19.705
2012/10/10,27.292
2012/10/11,28.845
2012/10/12,27.559
2012/10/13,26.57
2012/10/14,26.948
2012/10/15,27.067
2012/10/16,38.245
2012/10/17,37.542
2012/10/18,36.104
2012/10/19,37.439
2012/10/20,37.759
2012/10/21,55.538
2012/10/22,67.117
2012/10/23,62.827
2012/10/24,63.065
2012/10/25,59.005
2012/10/26,60.43
2012/10/27,58.685
2012/10/28,55.908
2012/10/29,54.268
2012/10/30,67.689
2012/10/31,59.791
2012/11/01,60.164
2012/11/02,55.614
2012/11/03,58.13
2012/11/04,58.808
2012/11/05,56.376
2012/11/06,57.943
2012/11/07,53.2
2012/11/08,51.17
2012/11/09,51.109
2012/11/10,50.616
2012/11/11,52.969
2012/11/12,49.407
2012/11/13,48.538
2012/11/14,47.721
2012/11/15,51.083
2012/11/16,55.675
2012/11/17,62.576
2012/11/18,62.37
2012/11/19,63.762
2012/11/20,65.314
2012/11/21,71.07
2012/11/22,72.548
2012/11/23,71.232
2012/11/24,64.187
2012/11/25,63.882
2012/11/26,44.403
2012/11/27,61.018
2012/11/28,63.884
2012/11/29,63.579
2012/11/30,65.04
2012/12/01,65.357
2012/12/02,64.489
2012/12/03,67.195
2012/12/04,60.689
2012/12/05,58.297
2012/12/06,57.576
2012/12/07,57.833
2012/12/08,58.001
2012/12/09,51.884
2012/12/10,52.856
2012/12/11,50.476
2012/12/12,48.419
2012/12/13,38.628
2012/12/14,35.237
2012/12/15,35.952
2012/12/16,34.208
2012/12/17,36.923
2012/12/18,31.688
2012/12/19,38.835
2012/12/20,37.027
2012/12/21,33.009
2012/12/22,32.927
2012/12/23,33.051
2012/12/24,31.104
2012/12/25,30.63
2012/12/26,36.911
2012/12/27,37.657
2012/12/28,40.534
2012/12/29,43.744
2012/12/30,47.28
2012/12/31,45.626
2013/01/01,47.866
2013/01/02,52.768
2013/01/03,54.606
2013/01/04,47.938
2013/01/05,48.141
2013/01/06,53.125
2013/01/07,54.785
2013/01/08,38.992
2013/01/09,38.45
2013/01/10,36.604
2013/01/11,39.44
2013/01/12,39.116
2013/01/13,34.029
2013/01/14,31.753
2013/01/15,30.967
2013/01/16,30.897
2013/01/17,29.556
2013/01/18,30.252
2013/01/19,31.04
2013/01/20,32.94
2013/01/21,30.485
2013/01/22,35.732
2013/01/23,41.769
2013/01/24,34.175
2013/01/25,39.291
2013/01/26,51.906
2013/01/27,53.332
2013/01/28,53.14
2013/01/29,55.535
2013/01/30,61.373
2013/01/31,57.728
2013/02/01,58.691
2013/02/02,53.654
2013/02/03,53.222
2013/02/04,51.578
2013/02/05,53.242
2013/02/06,50.354
2013/02/07,52.042
2013/02/08,49.94
2013/02/09,45.35
2013/02/10,46.863
2013/02/11,48.701
2013/02/12,55.99
2013/02/13,56.455
2013/02/14,54.528
2013/02/15,50.209
2013/02/16,50.162
2013/02/17,33.833
2013/02/18,33.599
2013/02/19,35.245
2013/02/20,50.283
2013/02/21,50.223
2013/02/22,55.105
2013/02/23,50.941
2013/02/24,42.378
2013/02/25,40.571
2013/02/26,43.314
2013/02/27,42.439
2013/02/28,43.622
2013/03/01,42.484
2013/03/02,46.233
2013/03/03,53.466
2013/03/04,57.246
2013/03/05,51.271
2013/03/06,55.815
2013/03/07,55.737
2013/03/08,63.561
2013/03/09,64.152
2013/03/10,54.521
2013/03/11,56.519
2013/03/12,57.703
2013/03/13,59.175
2013/03/14,59.929
2013/03/15,51.861
2013/03/16,51.59
2013/03/17,50.417
2013/03/18,46.92
2013/03/19,45.702
2013/03/20,52.571
2013/03/21,49.656
2013/03/22,47.674
2013/03/23,46.138
2013/03/24,50.15
2013/03/25,56.041
2013/03/26,66.114
2013/03/27,70.061
2013/03/28,71.81
2013/03/29,77.389
2013/03/30,80.069
2013/03/31,69.767
2013/04/01,73.605
2013/04/02,75.389
2013/04/03,72.249
2013/04/04,72.35
2013/04/05,60.032
2013/04/06,60.051
2013/04/07,55.41
2013/04/08,50.519
2013/04/09,52.004
2013/04/10,54.798
2013/04/11,70.922
2013/04/12,67.636
2013/04/13,67.699
2013/04/14,68.044
2013/04/15,74.435
2013/04/16,77.199
2013/04/17,69.361
2013/04/18,70.319
2013/04/19,70.119
2013/04/20,73.234
2013/04/21,71.515
2013/04/22,71.375
2013/04/23,71.43
2013/04/24,57.936
2013/04/25,60.67
2013/04/26,62.067
2013/04/27,49.368
2013/04/28,50.103
2013/04/29,44.847
2013/04/30,46.342
2013/05/01,49.542
2013/05/02,52.22
2013/05/03,52.854
2013/05/04,51.477
2013/05/05,49.971
2013/05/06,45.915
2013/05/07,45.983
2013/05/08,47.793
2013/05/09,48.474
2013/05/10,44.165
2013/05/11,42.257
2013/05/12,41.2
2013/05/13,40.749
2013/05/14,42.489
2013/05/15,44.612
2013/05/16,52.061
2013/05/17,49.721
2013/05/18,49.893
2013/05/19,48.661
2013/05/20,49.711
2013/05/21,47.462
2013/05/22,51.835
2013/05/23,50.007
2013/05/24,52.837
2013/05/25,35.732
2013/05/26,36.321
2013/05/27,42.355
2013/05/28,42.451
2013/05/29,39.308
2013/05/30,41.103
2013/05/31,36.856
2013/06/01,37.17
2013/06/02,37.486
2013/06/03,32.299
2013/06/04,31.573
2013/06/05,40.778
2013/06/06,37.461
2013/06/07,37.398
2013/06/08,41.156
2013/06/09,47.199
2013/06/10,46.724
2013/06/11,44.421
2013/06/12,53.037
2013/06/13,52.55
2013/06/14,54.812
2013/06/15,55.318
2013/06/16,57.78
2013/06/17,58.72
2013/06/18,58.636
2013/06/19,61.734
2013/06/20,60.761
2013/06/21,61.986
2013/06/22,56.807
2013/06/23,60.074
2013/06/24,60.25
2013/06/25,52.755
2013/06/26,55.34
2013/06/27,58.687
2013/06/28,60.687
2013/06/29,64.669
2013/06/30,64.896
2013/07/01,70.151
2013/07/02,72.901
2013/07/03,73.614
2013/07/04,78.418
2013/07/05,81.824
2013/07/06,85.31
2013/07/07,84.051
2013/07/08,85.613
2013/07/09,85.84
2013/07/10,81.733
2013/07/11,82.408
2013/07/12,69.606
2013/07/13,59.441
2013/07/14,53.973
2013/07/15,50.719
2013/07/16,47.552
2013/07/17,53.013
2013/07/18,69.335
2013/07/19,61.076
2013/07/20,58.946
2013/07/21,59.406
2013/07/22,59.962
2013/07/23,55.546
2013/07/24,56.912
2013/07/25,57.082
2013/07/26,54.619
2013/07/27,55.834
2013/07/28,56.388
2013/07/29,62.239
2013/07/30,64.082
2013/07/31,69.893
2013/08/01,62.668
2013/08/02,63.201
2013/08/03,56.535
2013/08/04,55.929
2013/08/05,51.097
2013/08/06,53.209
2013/08/07,55.777
2013/08/08,57.44
2013/08/09,54.213
2013/08/10,48.728
2013/08/11,57.013
2013/08/12,68.064
2013/08/13,70.88
2013/08/14,65.312
2013/08/15,59.421
2013/08/16,54.507
2013/08/17,46.813
2013/08/18,46.571
2013/08/19,47.284
2013/08/20,40.942
2013/08/21,38.692
2013/08/22,39.036
2013/08/23,33.285
2013/08/24,32.955
2013/08/25,34.256
2013/08/26,32.817
2013/08/27,30.765
2013/08/28,32.948
2013/08/29,27.171
2013/08/30,27.051
2013/08/31,26.28
2013/09/01,24.252
2013/09/02,23.152
2013/09/03,22.872
2013/09/04,29.152
2013/09/05,24.859
2013/09/06,24.738
2013/09/07,23.866
2013/09/08,24.157
2013/09/09,19.485
2013/09/10,20.709
2013/09/11,19.345
2013/09/12,18.418
2013/09/13,17.561
2013/09/14,17.243
2013/09/15,16.622
2013/09/16,15.036
2013/09/17,15.025
2013/09/18,14.304
2013/09/19,30.854
2013/09/20,30.814
2013/09/21,30.507
2013/09/22,23.613
2013/09/23,27.616
2013/09/24,25.965
2013/09/25,24.762
2013/09/26,28.487
2013/09/27,32.355
2013/09/28,31.968
2013/09/29,36.858
2013/09/30,36.942
2013/10/01,40.629
2013/10/02,56.332
2013/10/03,66.317
2013/10/04,64.734
2013/10/05,65.394
2013/10/06,62.228
2013/10/07,61.396
2013/10/08,61.377
2013/10/09,56.94
2013/10/10,56.496
2013/10/11,62.883
2013/10/12,63.837
2013/10/13,64.557
2013/10/14,60.388
2013/10/15,58.816
2013/10/16,53.612
2013/10/17,52.182
2013/10/18,59.683
2013/10/19,61.749
2013/10/20,59.937
2013/10/21,49.812
2013/10/22,43.773
2013/10/23,43.611
2013/10/24,40.402
2013/10/25,78.657
2013/10/26,79.326
2013/10/27,79.333
2013/10/28,77.998
2013/10/29,77.92
2013/10/30,78.545
2013/10/31,78.897
2013/11/01,79.563
2013/11/02,77.97
2013/11/03,79.008
2013/11/04,86.021
2013/11/05,86.741
2013/11/06,87.222
2013/11/07,87.455
2013/11/08,87.425
2013/11/09,86.651
2013/11/10,86.914
2013/11/11,84.109
2013/11/12,82.406
2013/11/13,76.926
2013/11/14,77.24
2013/11/15,74.239
2013/11/16,74.937
2013/11/17,75.672
2013/11/18,75.738
2013/11/19,77.563
2013/11/20,76.213
2013/11/21,68.72
2013/11/22,85.134
2013/11/23,68.436
2013/11/24,67.941
2013/11/25,65.455
2013/11/26,62.418
2013/11/27,58.757
2013/11/28,61.022
2013/11/29,54.019
2013/11/30,50.737
2013/12/01,51.562
2013/12/02,49.802
2013/12/03,50.366
2013/12/04,49.986
2013/12/05,47.535
2013/12/06,53.422
2013/12/07,53.782
2013/12/08,51.724
2013/12/09,52.592
2013/12/10,61.897
2013/12/11,67.317
2013/12/12,68.373
2013/12/13,70.149
2013/12/14,65.609
2013/12/15,64.686
2013/12/16,64.186
2013/12/17,64.058
2013/12/18,64.479
2013/12/19,63.499
2013/12/20,62.15
2013/12/21,56.143
2013/12/22,53.236
2013/12/23,51.825
2013/12/24,54.441
2013/12/25,35.184
2013/12/26,35.075
2013/12/27,34.517
2013/12/28,34.463
2013/12/29,33.62
2013/12/30,37.776
2013/12/31,36.199
2014/01/01,27.461
2014/01/02,28.467
2014/01/03,29.683
2014/01/04,34.455
2014/01/05,32.243
2014/01/06,35.757
