Date,hashrate90rsi
2011/08/16,55.477
2011/08/17,56.167
2011/08/18,56.881
2011/08/19,55.736
2011/08/20,55.982
2011/08/21,56.734
2011/08/22,58.796
2011/08/23,58.009
2011/08/24,55.434
2011/08/25,54.396
2011/08/26,55.539
2011/08/27,53.904
2011/08/28,52.778
2011/08/29,53.462
2011/08/30,54.867
2011/08/31,55.444
2011/09/01,53.919
2011/09/02,54.659
2011/09/03,54.724
2011/09/04,53.555
2011/09/05,54.375
2011/09/06,54.714
2011/09/07,54.743
2011/09/08,52.826
2011/09/09,53.581
2011/09/10,54.178
2011/09/11,53.296
2011/09/12,52.288
2011/09/13,53.338
2011/09/14,53.721
2011/09/15,53.702
2011/09/16,52.833
2011/09/17,51.855
2011/09/18,54.252
2011/09/19,53.007
2011/09/20,52.077
2011/09/21,53.306
2011/09/22,53.373
2011/09/23,52.936
2011/09/24,51.706
2011/09/25,52.581
2011/09/26,51.955
2011/09/27,52.423
2011/09/28,52.087
2011/09/29,51.977
2011/09/30,51.417
2011/10/01,51.105
2011/10/02,51.946
2011/10/03,51.695
2011/10/04,51.664
2011/10/05,51.138
2011/10/06,52.242
2011/10/07,51.199
2011/10/08,51.578
2011/10/09,50.612
2011/10/10,50.888
2011/10/11,49.959
2011/10/12,50.133
2011/10/13,48.948
2011/10/14,49.87
2011/10/15,50.887
2011/10/16,49.917
2011/10/17,49.401
2011/10/18,49.61
2011/10/19,49.983
2011/10/20,49.499
2011/10/21,50.057
2011/10/22,48.782
2011/10/23,48.548
2011/10/24,49.165
2011/10/25,50.186
2011/10/26,49.711
2011/10/27,49.152
2011/10/28,48.565
2011/10/29,49.407
2011/10/30,48.635
2011/10/31,48.868
2011/11/01,49.285
2011/11/02,49.867
2011/11/03,49.438
2011/11/04,49.078
2011/11/05,50.005
2011/11/06,49.728
2011/11/07,49.005
2011/11/08,49.346
2011/11/09,50.317
2011/11/10,50.142
2011/11/11,48.835
2011/11/12,48.994
2011/11/13,49.683
2011/11/14,49.512
2011/11/15,50.223
2011/11/16,49.613
2011/11/17,49.343
2011/11/18,49.073
2011/11/19,49.335
2011/11/20,48.46
2011/11/21,49.366
2011/11/22,49.085
2011/11/23,49.288
2011/11/24,48.525
2011/11/25,48.665
2011/11/26,48.747
2011/11/27,48.496
2011/11/28,48.538
2011/11/29,49.044
2011/11/30,49.069
2011/12/01,50.564
2011/12/02,50.454
2011/12/03,49.02
2011/12/04,49.169
2011/12/05,49.522
2011/12/06,49.944
2011/12/07,49.616
2011/12/08,49.25
2011/12/09,49.461
2011/12/10,49.799
2011/12/11,49.038
2011/12/12,49.221
2011/12/13,48.716
2011/12/14,49.586
2011/12/15,48.968
2011/12/16,48.425
2011/12/17,49.042
2011/12/18,49.919
2011/12/19,49.78
2011/12/20,49.661
2011/12/21,49.753
2011/12/22,49.469
2011/12/23,49.95
2011/12/24,49.391
2011/12/25,50.225
2011/12/26,51.466
2011/12/27,50.723
2011/12/28,49.841
2011/12/29,49.991
2011/12/30,48.789
2011/12/31,50.155
2012/01/01,49.911
2012/01/02,49.949
2012/01/03,50.446
2012/01/04,50.382
2012/01/05,49.468
2012/01/06,50.772
2012/01/07,51.24
2012/01/08,50.945
2012/01/09,51.157
2012/01/10,50.554
2012/01/11,50.324
2012/01/12,51.26
2012/01/13,49.703
2012/01/14,50.383
2012/01/15,50.486
2012/01/16,50.561
2012/01/17,51.238
2012/01/18,50.232
2012/01/19,49.608
2012/01/20,49.882
2012/01/21,51.186
2012/01/22,50.663
2012/01/23,51.172
2012/01/24,50.384
2012/01/25,50.796
2012/01/26,49.852
2012/01/27,50.243
2012/01/28,50.571
2012/01/29,51.006
2012/01/30,51.738
2012/01/31,51.464
2012/02/01,50.327
2012/02/02,50.496
2012/02/03,51.663
2012/02/04,51.015
2012/02/05,50.954
2012/02/06,50.849
2012/02/07,50.581
2012/02/08,50.392
2012/02/09,50.472
2012/02/10,50.982
2012/02/11,50.422
2012/02/12,51.464
2012/02/13,51.17
2012/02/14,49.927
2012/02/15,50.047
2012/02/16,50.478
2012/02/17,50.376
2012/02/18,51.729
2012/02/19,52.07
2012/02/20,51.084
2012/02/21,49.675
2012/02/22,50.839
2012/02/23,51.597
2012/02/24,50.648
2012/02/25,51.741
2012/02/26,51.324
2012/02/27,50.962
2012/02/28,51.011
2012/02/29,52.212
2012/03/01,51.212
2012/03/02,50.915
2012/03/03,49.373
2012/03/04,50.132
2012/03/05,50.688
2012/03/06,51.166
2012/03/07,51.047
2012/03/08,51.851
2012/03/09,51.882
2012/03/10,52.79
2012/03/11,50.638
2012/03/12,51.649
2012/03/13,51.817
2012/03/14,51.148
2012/03/15,49.835
2012/03/16,50.586
2012/03/17,51.855
2012/03/18,51.988
2012/03/19,51.489
2012/03/20,51.134
2012/03/21,51.82
2012/03/22,51.527
2012/03/23,50.212
2012/03/24,51.559
2012/03/25,52.344
2012/03/26,51.18
2012/03/27,51.07
2012/03/28,51.186
2012/03/29,51.286
2012/03/30,51.444
2012/03/31,52.368
2012/04/01,51.584
2012/04/02,50.655
2012/04/03,50.232
2012/04/04,50.947
2012/04/05,49.941
2012/04/06,50.018
2012/04/07,50.575
2012/04/08,50.888
2012/04/09,51.687
2012/04/10,51.088
2012/04/11,51.45
2012/04/12,50.818
2012/04/13,49.921
2012/04/14,50.049
2012/04/15,49.629
2012/04/16,50.071
2012/04/17,50.637
2012/04/18,50.045
2012/04/19,50.948
2012/04/20,51.822
2012/04/21,51.117
2012/04/22,51.075
2012/04/23,51.118
2012/04/24,50.05
2012/04/25,50.3
2012/04/26,50.644
2012/04/27,50.113
2012/04/28,50.837
2012/04/29,51.452
2012/04/30,51.953
2012/05/01,52.169
2012/05/02,51.353
2012/05/03,50.996
2012/05/04,51.354
2012/05/05,51.09
2012/05/06,51.68
2012/05/07,51.657
2012/05/08,52.431
2012/05/09,52.287
2012/05/10,51.925
2012/05/11,49.951
2012/05/12,51.322
2012/05/13,50.739
2012/05/14,51.006
2012/05/15,50.901
2012/05/16,49.667
2012/05/17,49.915
2012/05/18,50.813
2012/05/19,51.27
2012/05/20,51.167
2012/05/21,50.935
2012/05/22,49.728
2012/05/23,49.906
2012/05/24,50.222
2012/05/25,49.231
2012/05/26,49.93
2012/05/27,51.217
2012/05/28,50.659
2012/05/29,49.985
2012/05/30,49.547
2012/05/31,50.554
2012/06/01,50.188
2012/06/02,51.284
2012/06/03,51.458
2012/06/04,51.028
2012/06/05,50.323
2012/06/06,51.297
2012/06/07,50.197
2012/06/08,50.391
2012/06/09,51.33
2012/06/10,51.51
2012/06/11,51.527
2012/06/12,50.111
2012/06/13,51.243
2012/06/14,50.488
2012/06/15,51.271
2012/06/16,50.907
2012/06/17,51.352
2012/06/18,51.046
2012/06/19,52.513
2012/06/20,49.963
2012/06/21,50.463
2012/06/22,50.196
2012/06/23,51.783
2012/06/24,51.379
2012/06/25,50.956
2012/06/26,51.085
2012/06/27,51.641
2012/06/28,50.794
2012/06/29,50.678
2012/06/30,50.514
2012/07/01,50.492
2012/07/02,51.223
2012/07/03,51.17
2012/07/04,51.695
2012/07/05,51.001
2012/07/06,51.184
2012/07/07,51.945
2012/07/08,51.948
2012/07/09,51.899
2012/07/10,51.264
2012/07/11,50.866
2012/07/12,50.593
2012/07/13,51.509
2012/07/14,51.811
2012/07/15,51.361
2012/07/16,50.873
2012/07/17,52.107
2012/07/18,52.233
2012/07/19,51.635
2012/07/20,50.963
2012/07/21,51.225
2012/07/22,51.411
2012/07/23,51.463
2012/07/24,51.861
2012/07/25,52.17
2012/07/26,52.893
2012/07/27,52.508
2012/07/28,53.107
2012/07/29,51.206
2012/07/30,53.979
2012/07/31,51.806
2012/08/01,50.973
2012/08/02,52.077
2012/08/03,53.08
2012/08/04,52.332
2012/08/05,51.884
2012/08/06,51.386
2012/08/07,51.775
2012/08/08,52.53
2012/08/09,52.884
2012/08/10,52.665
2012/08/11,52.779
2012/08/12,53.044
2012/08/13,52.907
2012/08/14,53.25
2012/08/15,53.394
2012/08/16,53.241
2012/08/17,52.024
2012/08/18,51.859
2012/08/19,52.778
2012/08/20,54.766
2012/08/21,54.479
2012/08/22,52.138
2012/08/23,52.932
2012/08/24,52.923
2012/08/25,52.114
2012/08/26,53.957
2012/08/27,53.547
2012/08/28,52.663
2012/08/29,53.742
2012/08/30,53.586
2012/08/31,52.411
2012/09/01,53.257
2012/09/02,52.933
2012/09/03,54.001
2012/09/04,51.831
2012/09/05,54.108
2012/09/06,54.532
2012/09/07,54.748
2012/09/08,53.593
2012/09/09,52.934
2012/09/10,53.355
2012/09/11,53.634
2012/09/12,52.498
2012/09/13,52.626
2012/09/14,53.521
2012/09/15,52.588
2012/09/16,53.073
2012/09/17,53.996
2012/09/18,54.486
2012/09/19,53.147
2012/09/20,52.78
2012/09/21,54.079
2012/09/22,54.851
2012/09/23,53.195
2012/09/24,53.33
2012/09/25,53.484
2012/09/26,52.049
2012/09/27,52.549
2012/09/28,54.043
2012/09/29,53.548
2012/09/30,53.671
2012/10/01,52.555
2012/10/02,51.999
2012/10/03,52.779
2012/10/04,52.05
2012/10/05,52.287
2012/10/06,52.575
2012/10/07,52.648
2012/10/08,53.632
2012/10/09,53.468
2012/10/10,53.177
2012/10/11,53.023
2012/10/12,53.009
2012/10/13,52.824
2012/10/14,52.375
2012/10/15,53.208
2012/10/16,53.642
2012/10/17,53.113
2012/10/18,52.94
2012/10/19,53.643
2012/10/20,52.391
2012/10/21,53.919
2012/10/22,53.251
2012/10/23,52.88
2012/10/24,52.697
2012/10/25,52.447
2012/10/26,53.051
2012/10/27,54.906
2012/10/28,53.463
2012/10/29,53.771
2012/10/30,53.501
2012/10/31,52.705
2012/11/01,52.336
2012/11/02,52.733
2012/11/03,52.824
2012/11/04,53.827
2012/11/05,53.51
2012/11/06,52.718
2012/11/07,52.907
2012/11/08,54.025
2012/11/09,52.883
2012/11/10,53.463
2012/11/11,52.342
2012/11/12,52.445
2012/11/13,51.673
2012/11/14,52.76
2012/11/15,52.239
2012/11/16,52.08
2012/11/17,52.61
2012/11/18,53.311
2012/11/19,51.448
2012/11/20,52.945
2012/11/21,52.608
2012/11/22,53.06
2012/11/23,52.245
2012/11/24,53.426
2012/11/25,52.499
2012/11/26,53.193
2012/11/27,52.819
2012/11/28,53.557
2012/11/29,54.185
2012/11/30,51.668
2012/12/01,52.462
2012/12/02,52.738
2012/12/03,52.266
2012/12/04,50.813
2012/12/05,49.976
2012/12/06,51.029
2012/12/07,50.847
2012/12/08,51.619
2012/12/09,50.938
2012/12/10,51.138
2012/12/11,51.447
2012/12/12,51.565
2012/12/13,50.706
2012/12/14,49.766
2012/12/15,49.1
2012/12/16,49.772
2012/12/17,49.907
2012/12/18,50.561
2012/12/19,51.238
2012/12/20,49.726
2012/12/21,50.043
2012/12/22,50.816
2012/12/23,52.053
2012/12/24,50.225
2012/12/25,50.531
2012/12/26,50.265
2012/12/27,51.351
2012/12/28,51.603
2012/12/29,50.823
2012/12/30,50.748
2012/12/31,51.928
2013/01/01,51.478
2013/01/02,50.859
2013/01/03,51.216
2013/01/04,50.764
2013/01/05,50.757
2013/01/06,50.018
2013/01/07,50.808
2013/01/08,51.571
2013/01/09,50.145
2013/01/10,50.894
2013/01/11,50.192
2013/01/12,49.265
2013/01/13,49.863
2013/01/14,50.969
2013/01/15,50.52
2013/01/16,49.62
2013/01/17,50.052
2013/01/18,49.276
2013/01/19,50.5
2013/01/20,50.317
2013/01/21,50.761
2013/01/22,50.321
2013/01/23,50.266
2013/01/24,50.133
2013/01/25,50.244
2013/01/26,49.983
2013/01/27,50.714
2013/01/28,50.614
2013/01/29,50.583
2013/01/30,50.701
2013/01/31,51.913
2013/02/01,51.58
2013/02/02,51.139
2013/02/03,51.037
2013/02/04,52.181
2013/02/05,52.139
2013/02/06,51.606
2013/02/07,51.11
2013/02/08,51.352
2013/02/09,50.929
2013/02/10,51.56
2013/02/11,52.237
2013/02/12,50.866
2013/02/13,51.315
2013/02/14,52.099
2013/02/15,52.208
2013/02/16,53.359
2013/02/17,53.651
2013/02/18,54.152
2013/02/19,52.667
2013/02/20,53.512
2013/02/21,54.687
2013/02/22,52.846
2013/02/23,53.121
2013/02/24,52.772
2013/02/25,53.903
2013/02/26,53.111
2013/02/27,54.213
2013/02/28,53.427
2013/03/01,52.995
2013/03/02,53.333
2013/03/03,53.585
2013/03/04,55.145
2013/03/05,53.851
2013/03/06,53.637
2013/03/07,53.094
2013/03/08,53.908
2013/03/09,54.202
2013/03/10,55.301
2013/03/11,55.177
2013/03/12,51.566
2013/03/13,53.084
2013/03/14,54.847
2013/03/15,55.649
2013/03/16,55.123
2013/03/17,56.737
2013/03/18,57.01
2013/03/19,56.192
2013/03/20,55.924
2013/03/21,58.041
2013/03/22,58.557
2013/03/23,57.739
2013/03/24,59.669
2013/03/25,56.946
2013/03/26,56.351
2013/03/27,54.94
2013/03/28,56.815
2013/03/29,58.082
2013/03/30,57.787
2013/03/31,56.711
2013/04/01,59.085
2013/04/02,58.01
2013/04/03,57.554
2013/04/04,56.139
2013/04/05,55.189
2013/04/06,57.304
2013/04/07,57.483
2013/04/08,57.613
2013/04/09,57.971
2013/04/10,58.985
2013/04/11,57.79
2013/04/12,57.193
2013/04/13,56.984
2013/04/14,56.638
2013/04/15,56.712
2013/04/16,57.949
2013/04/17,57.838
2013/04/18,58.732
2013/04/19,55.498
2013/04/20,56.458
2013/04/21,58.658
2013/04/22,57.645
2013/04/23,57.723
2013/04/24,57.955
2013/04/25,57.242
2013/04/26,58.647
2013/04/27,57.134
2013/04/28,56.705
2013/04/29,58.095
2013/04/30,58.145
2013/05/01,57.128
2013/05/02,56.1
2013/05/03,56.105
2013/05/04,56.826
2013/05/05,56.961
2013/05/06,58.949
2013/05/07,58.281
2013/05/08,58.497
2013/05/09,57.916
2013/05/10,58.021
2013/05/11,58.684
2013/05/12,59.334
2013/05/13,59.991
2013/05/14,58.888
2013/05/15,56.812
2013/05/16,56.677
2013/05/17,57.522
2013/05/18,56.509
2013/05/19,57.931
2013/05/20,55.517
2013/05/21,55.396
2013/05/22,57.02
2013/05/23,57.326
2013/05/24,58.063
2013/05/25,58.01
2013/05/26,58.691
2013/05/27,59.456
2013/05/28,57.708
2013/05/29,58.338
2013/05/30,58.734
2013/05/31,59.702
2013/06/01,60.515
2013/06/02,61.969
2013/06/03,61.38
2013/06/04,61.497
2013/06/05,63.209
2013/06/06,63.609
2013/06/07,60.223
2013/06/08,61.032
2013/06/09,61.487
2013/06/10,61.514
2013/06/11,60.653
2013/06/12,62.857
2013/06/13,63.361
2013/06/14,60.18
2013/06/15,60.237
2013/06/16,61.272
2013/06/17,62.506
2013/06/18,60.098
2013/06/19,56.658
2013/06/20,58.938
2013/06/21,59.788
2013/06/22,61.42
2013/06/23,61.317
2013/06/24,58.316
2013/06/25,58.511
2013/06/26,60.278
2013/06/27,58.369
2013/06/28,59.483
2013/06/29,59.423
2013/06/30,60.286
2013/07/01,59.109
2013/07/02,59.13
2013/07/03,60.194
2013/07/04,60.839
2013/07/05,60.862
2013/07/06,61.05
2013/07/07,62.505
2013/07/08,61.48
2013/07/09,61.891
2013/07/10,60.939
2013/07/11,64.205
2013/07/12,62.635
2013/07/13,58.508
2013/07/14,60.606
2013/07/15,60.258
2013/07/16,60.452
2013/07/17,60.094
2013/07/18,60.88
2013/07/19,59.995
2013/07/20,61.282
2013/07/21,61.538
2013/07/22,62.765
2013/07/23,60.64
2013/07/24,58.982
2013/07/25,59.908
2013/07/26,60.869
2013/07/27,61.302
2013/07/28,62.541
2013/07/29,60.113
2013/07/30,62.058
2013/07/31,62.687
2013/08/01,62.327
2013/08/02,61.353
2013/08/03,63.166
2013/08/04,62.717
2013/08/05,64.589
2013/08/06,63.446
2013/08/07,63.961
2013/08/08,64.265
2013/08/09,65.877
2013/08/10,63.784
2013/08/11,65.137
2013/08/12,65.735
2013/08/13,63.683
2013/08/14,65.538
2013/08/15,64.849
2013/08/16,65.133
2013/08/17,66.474
2013/08/18,67.066
2013/08/19,65.778
2013/08/20,65.846
2013/08/21,67.296
2013/08/22,67.524
2013/08/23,68.505
2013/08/24,67.71
2013/08/25,66.83
2013/08/26,67.184
2013/08/27,67.866
2013/08/28,68.157
2013/08/29,70.213
2013/08/30,70.88
2013/08/31,71.776
2013/09/01,73.617
2013/09/02,71.866
2013/09/03,66.453
2013/09/04,69.452
2013/09/05,68.353
2013/09/06,69.736
2013/09/07,65.689
2013/09/08,63.864
2013/09/09,66.758
2013/09/10,67.725
2013/09/11,67.317
2013/09/12,68.957
2013/09/13,68.104
2013/09/14,68.651
2013/09/15,72.041
2013/09/16,66.574
2013/09/17,65.51
2013/09/18,63.208
2013/09/19,66.495
2013/09/20,66.558
2013/09/21,66.53
2013/09/22,67.434
2013/09/23,68.392
2013/09/24,67.989
2013/09/25,69.739
2013/09/26,70.7
2013/09/27,67.619
2013/09/28,66.731
2013/09/29,67.45
2013/09/30,65.084
2013/10/01,67.137
2013/10/02,65.899
2013/10/03,67.969
2013/10/04,65.779
2013/10/05,66.504
2013/10/06,69.184
2013/10/07,64.922
2013/10/08,64.669
2013/10/09,66.709
2013/10/10,66.881
2013/10/11,67.163
2013/10/12,67.907
2013/10/13,70.437
2013/10/14,71.52
2013/10/15,72.414
2013/10/16,73.879
2013/10/17,70.163
2013/10/18,69.37
2013/10/19,72.642
2013/10/20,71.237
2013/10/21,71.362
2013/10/22,73.321
2013/10/23,70.678
2013/10/24,69.879
2013/10/25,71.056
2013/10/26,75.404
2013/10/27,68.26
2013/10/28,69.018
2013/10/29,65.465
2013/10/30,67.212
2013/10/31,69.084
2013/11/01,67.751
2013/11/02,69.026
2013/11/03,66.399
2013/11/04,66.435
2013/11/05,65.04
2013/11/06,67.033
2013/11/07,66.136
2013/11/08,62.274
2013/11/09,61.955
2013/11/10,64.35
2013/11/11,66.863
2013/11/12,67.157
2013/11/13,66.797
2013/11/14,63.878
2013/11/15,62.727
2013/11/16,65.021
2013/11/17,65.904
2013/11/18,65.525
2013/11/19,63.027
2013/11/20,64.002
2013/11/21,62.491
2013/11/22,63.105
2013/11/23,64.036
2013/11/24,63.358
2013/11/25,64.012
2013/11/26,64.065
2013/11/27,61.686
2013/11/28,63.352
2013/11/29,64.545
2013/11/30,63.603
2013/12/01,66.761
2013/12/02,63.842
2013/12/03,63.994
2013/12/04,64.55
2013/12/05,62.323
2013/12/06,63.993
2013/12/07,64.891
2013/12/08,62.638
2013/12/09,63.617
2013/12/10,64.631
2013/12/11,64.903
2013/12/12,64.942
2013/12/13,65.109
2013/12/14,66.253
2013/12/15,67.247
2013/12/16,65.897
2013/12/17,67.313
2013/12/18,67.56
2013/12/19,68.784
2013/12/20,66.864
2013/12/21,64.213
2013/12/22,65.836
2013/12/23,66.519
2013/12/24,66.646
2013/12/25,66.009
2013/12/26,66.309
2013/12/27,67.321
2013/12/28,64.873
2013/12/29,62.931
2013/12/30,64.889
2013/12/31,65.183
2014/01/01,66.362
2014/01/02,66.966
2014/01/03,63.433
2014/01/04,63.915
2014/01/05,65.413
2014/01/06,67.343
