Date,sentinusd30wmaUSD
2014/02/03,420506077
2014/02/04,429078581
2014/02/05,434087921
2014/02/06,437642500
2014/02/07,446941666
2014/02/08,442714572
2014/02/09,434667403
2014/02/10,438973707
2014/02/11,438816205
2014/02/12,433832722
2014/02/13,427876259
2014/02/14,424096456
2014/02/15,431681236
2014/02/16,427732073
2014/02/17,418977433
2014/02/18,409123158
2014/02/19,397847106
2014/02/20,390961724
2014/02/21,381998682
2014/02/22,368822767
2014/02/23,357747500
2014/02/24,357643770
2014/02/25,365562088
2014/02/26,364315897
2014/02/27,359416842
2014/02/28,354218570
2014/03/01,356853864
2014/03/02,349118237
2014/03/03,363232392
2014/03/04,378972599
2014/03/05,378678031
2014/03/06,376968151
2014/03/07,451422036
2014/03/08,486119766
2014/03/09,494284484
2014/03/10,525395060
2014/03/11,533890321
2014/03/12,545413327
2014/03/13,545232585
2014/03/14,539158953
2014/03/15,531443809
2014/03/16,516099202
2014/03/17,506851532
2014/03/18,578857747
2014/03/19,589096404
2014/03/20,580361166
2014/03/21,568046764
2014/03/22,549020555
2014/03/23,527360446
2014/03/24,517210997
2014/03/25,501758282
2014/03/26,486336094
2014/03/27,479067623
2014/03/28,471410440
2014/03/29,450141867
2014/03/30,434854970
2014/03/31,423233701
2014/04/01,410876147
2014/04/02,400116458
2014/04/03,386910885
2014/04/04,371643712
2014/04/05,358511494
2014/04/06,339086363
2014/04/07,324087107
2014/04/08,309492333
2014/04/09,300002523
2014/04/10,296558329
2014/04/11,292565271
2014/04/12,280576711
2014/04/13,269083837
2014/04/14,264407296
2014/04/15,262563080
2014/04/16,266732681
2014/04/17,270502326
2014/04/18,275224160
2014/04/19,270761597
2014/04/20,265865557
2014/04/21,270548246
2014/04/22,279608867
2014/04/23,280990641
2014/04/24,275139638
2014/04/25,272730456
2014/04/26,264023798
2014/04/27,254711096
2014/04/28,252604641
2014/04/29,250294458
2014/04/30,245738098
2014/05/01,241173787
2014/05/02,242976976
2014/05/03,241699875
2014/05/04,236948032
2014/05/05,237560068
2014/05/06,239595679
2014/05/07,245360568
2014/05/08,265621025
2014/05/09,283404518
2014/05/10,284034370
2014/05/11,278426887
2014/05/12,275364440
2014/05/13,275834255
2014/05/14,276843211
2014/05/15,280158926
2014/05/16,279691298
2014/05/17,275158131
2014/05/18,265046192
2014/05/19,262371059
2014/05/20,288923980
2014/05/21,292277744
2014/05/22,298037732
2014/05/23,319892981
2014/05/24,331185931
2014/05/25,341047033
2014/05/26,347642586
2014/05/27,361113069
2014/05/28,369938918
2014/05/29,371235512
2014/05/30,382660620
2014/05/31,382454829
2014/06/01,388233506
2014/06/02,402314695
2014/06/03,413582057
2014/06/04,429320108
2014/06/05,441578317
2014/06/06,458036126
2014/06/07,455079180
2014/06/08,459631677
2014/06/09,447929693
2014/06/10,444972235
2014/06/11,438701640
2014/06/12,455060752
2014/06/13,454201630
2014/06/14,442457386
2014/06/15,429853106
2014/06/16,429128724
2014/06/17,418027980
2014/06/18,409297108
2014/06/19,407256044
2014/06/20,399320859
2014/06/21,387827303
2014/06/22,379688567
2014/06/23,373663079
2014/06/24,377724024
2014/06/25,367609772
2014/06/26,358341198
2014/06/27,349155245
2014/06/28,335338416
2014/06/29,321649100
2014/06/30,322624310
2014/07/01,332929953
2014/07/02,344518656
2014/07/03,343103021
2014/07/04,332373890
2014/07/05,324747292
2014/07/06,315436698
2014/07/07,310952248
2014/07/08,302865343
2014/07/09,298654188
2014/07/10,296141365
2014/07/11,290547957
2014/07/12,286671411
2014/07/13,284359301
2014/07/14,283168426
2014/07/15,284781090
2014/07/16,285529839
2014/07/17,282506130
2014/07/18,280962786
2014/07/19,271575619
2014/07/20,262776278
2014/07/21,259210114
2014/07/22,253359995
2014/07/23,248730629
2014/07/24,249573026
2014/07/25,249154469
2014/07/26,242052686
2014/07/27,232835170
2014/07/28,232374924
2014/07/29,231784196
2014/07/30,227893437
2014/07/31,223598127
2014/08/01,222453319
2014/08/02,219095855
2014/08/03,218085771
2014/08/04,215488372
2014/08/05,220572355
2014/08/06,218433548
2014/08/07,216940120
2014/08/08,212915195
2014/08/09,209905851
2014/08/10,207213009
2014/08/11,210970626
2014/08/12,220031720
2014/08/13,227936042
2014/08/14,234949650
2014/08/15,241866353
2014/08/16,245291561
2014/08/17,243713898
2014/08/18,255462064
2014/08/19,256665783
2014/08/20,256507719
2014/08/21,264170304
2014/08/22,350773565
2014/08/23,350498134
2014/08/24,342378194
2014/08/25,351501534
2014/08/26,386808776
2014/08/27,411764886
2014/08/28,411756785
2014/08/29,407741027
2014/08/30,400719247
2014/08/31,392155847
2014/09/01,387957155
2014/09/02,379807070
2014/09/03,369166526
2014/09/04,357833003
2014/09/05,347063047
2014/09/06,332798577
2014/09/07,319217783
2014/09/08,310288264
2014/09/09,301049124
2014/09/10,290754309
2014/09/11,279008822
2014/09/12,268374185
2014/09/13,254825650
2014/09/14,243208496
2014/09/15,233613377
2014/09/16,224114308
2014/09/17,215606522
2014/09/18,211614108
2014/09/19,207625006
2014/09/20,204270157
2014/09/21,203256916
2014/09/22,196911789
2014/09/23,192957351
2014/09/24,188549134
2014/09/25,183463170
2014/09/26,179687478
2014/09/27,174775847
2014/09/28,170869351
2014/09/29,172347917
2014/09/30,172896304
2014/10/01,173035644
2014/10/02,172000861
2014/10/03,173291728
2014/10/04,174097897
2014/10/05,179059576
2014/10/06,188668960
2014/10/07,192460307
2014/10/08,197789006
2014/10/09,201968477
2014/10/10,207373550
2014/10/11,206412037
2014/10/12,202810461
2014/10/13,206050826
2014/10/14,208274456
2014/10/15,208862348
2014/10/16,208851359
2014/10/17,207942806
2014/10/18,203803682
2014/10/19,198232667
2014/10/20,198871446
2014/10/21,197257197
2014/10/22,198979173
2014/10/23,200382947
2014/10/24,198654856
2014/10/25,196260782
2014/10/26,191358829
2014/10/27,190117159
2014/10/28,187788637
2014/10/29,187635538
2014/10/30,185716500
2014/10/31,185058269
2014/11/01,180645118
2014/11/02,174824523
2014/11/03,172056150
2014/11/04,174940110
2014/11/05,178241249
2014/11/06,177976052
2014/11/07,179696924
2014/11/08,175516050
2014/11/09,172527520
2014/11/10,176515395
2014/11/11,177133720
2014/11/12,186027289
2014/11/13,213559677
2014/11/14,218688748
2014/11/15,219790307
2014/11/16,220413168
2014/11/17,223677336
2014/11/18,229637373
2014/11/19,230457919
2014/11/20,235721595
2014/11/21,246028661
2014/11/22,244366849
2014/11/23,238674166
2014/11/24,238362976
2014/11/25,242941543
2014/11/26,243952621
2014/11/27,242265232
2014/11/28,253451077
2014/11/29,254973188
2014/11/30,256726159
2014/12/01,262032242
2014/12/02,272314206
2014/12/03,278762225
2014/12/04,283214821
2014/12/05,286425032
2014/12/06,281438899
2014/12/07,278477800
2014/12/08,296194698
2014/12/09,298498043
2014/12/10,300048899
2014/12/11,296985825
2014/12/12,291772259
2014/12/13,286718240
2014/12/14,280900112
2014/12/15,280025439
2014/12/16,280364284
2014/12/17,282429693
2014/12/18,284722172
2014/12/19,282537161
2014/12/20,277542462
2014/12/21,270190524
2014/12/22,270448352
2014/12/23,272784633
2014/12/24,268532079
2014/12/25,263201402
2014/12/26,256775893
2014/12/27,250939629
2014/12/28,246188435
2014/12/29,243547529
2014/12/30,244123031
2014/12/31,243598644
2015/01/01,234886290
2015/01/02,232075695
2015/01/03,231065619
2015/01/04,232608932
2015/01/05,234981303
2015/01/06,237750136
2015/01/07,242722383
2015/01/08,251472033
2015/01/09,254793047
2015/01/10,254704000
2015/01/11,259041040
2015/01/12,259564357
2015/01/13,268930150
2015/01/14,280618341
2015/01/15,296558615
2015/01/16,300336898
2015/01/17,296569076
2015/01/18,291374017
2015/01/19,286861477
2015/01/20,287929907
2015/01/21,288886268
2015/01/22,288308889
2015/01/23,284950129
2015/01/24,278975603
2015/01/25,275797602
2015/01/26,293918950
2015/01/27,293986926
2015/01/28,286356281
2015/01/29,280845628
2015/01/30,274352042
2015/01/31,266571934
2015/02/01,258395078
2015/02/02,252096533
2015/02/03,252621754
2015/02/04,251193219
2015/02/05,249351315
2015/02/06,242869299
2015/02/07,233968059
2015/02/08,225474487
2015/02/09,219853709
2015/02/10,213922646
2015/02/11,208868885
2015/02/12,202337300
2015/02/13,200943138
2015/02/14,195994251
2015/02/15,192772230
2015/02/16,188595430
2015/02/17,185788925
2015/02/18,183944187
2015/02/19,179820170
2015/02/20,177783731
2015/02/21,173477424
2015/02/22,167501661
2015/02/23,166253553
2015/02/24,163915629
2015/02/25,163003064
2015/02/26,168175779
2015/02/27,179954833
2015/02/28,177330016
2015/03/01,185416675
2015/03/02,204302962
2015/03/03,209553598
2015/03/04,210972241
2015/03/05,214632007
2015/03/06,214600349
2015/03/07,217946137
2015/03/08,242716530
2015/03/09,247621941
2015/03/10,253037215
2015/03/11,253957875
2015/03/12,255214000
2015/03/13,256064929
2015/03/14,255055227
2015/03/15,249909070
2015/03/16,251266961
2015/03/17,249413650
2015/03/18,259685804
2015/03/19,260527092
2015/03/20,257391419
2015/03/21,251037949
2015/03/22,242725985
2015/03/23,240890071
2015/03/24,239660086
2015/03/25,238455839
2015/03/26,236750653
2015/03/27,235086931
2015/03/28,227860029
2015/03/29,219679926
2015/03/30,216179384
2015/03/31,212492618
2015/04/01,212226388
2015/04/02,208270723
2015/04/03,204331982
2015/04/04,196467562
2015/04/05,188605501
2015/04/06,185244885
2015/04/07,182822510
2015/04/08,183209208
2015/04/09,182483418
2015/04/10,182793454
2015/04/11,178410747
2015/04/12,172196492
2015/04/13,172414937
2015/04/14,173036909
2015/04/15,171081539
2015/04/16,174578184
2015/04/17,177580650
2015/04/18,175140817
2015/04/19,176404627
2015/04/20,181507185
2015/04/21,185916628
2015/04/22,191696519
2015/04/23,193651749
2015/04/24,198326137
2015/04/25,198293236
2015/04/26,200366460
2015/04/27,205035147
2015/04/28,209797599
2015/04/29,214025796
2015/04/30,217160850
2015/05/01,220881078
2015/05/02,219207122
2015/05/03,217006695
2015/05/04,221272049
2015/05/05,224684676
2015/05/06,227259754
2015/05/07,231009969
2015/05/08,232011780
2015/05/09,230386800
2015/05/10,229617676
2015/05/11,231813078
2015/05/12,232219219
2015/05/13,233446744
2015/05/14,233180992
2015/05/15,231128569
2015/05/16,226266185
2015/05/17,219681847
2015/05/18,217988854
2015/05/19,219608091
2015/05/20,219419999
2015/05/21,217045019
2015/05/22,219165977
2015/05/23,217252744
2015/05/24,211847163
2015/05/25,209258785
2015/05/26,208055757
2015/05/27,209355555
2015/05/28,208663342
2015/05/29,209395409
2015/05/30,207609686
2015/05/31,205427101
2015/06/01,208192493
2015/06/02,209520922
2015/06/03,211534032
2015/06/04,212386777
2015/06/05,214432219
2015/06/06,212087321
2015/06/07,208765722
2015/06/08,207924324
2015/06/09,210117425
2015/06/10,212027208
2015/06/11,213753084
2015/06/12,216623449
2015/06/13,215146918
2015/06/14,216885034
2015/06/15,223234437
2015/06/16,233715712
2015/06/17,245756494
2015/06/18,251403471
2015/06/19,260268227
2015/06/20,259533958
2015/06/21,256219537
2015/06/22,257216215
2015/06/23,258691100
2015/06/24,259657898
2015/06/25,257199500
2015/06/26,263282267
2015/06/27,265937635
2015/06/28,262033877
2015/06/29,265795702
2015/06/30,275029448
2015/07/01,277247518
2015/07/02,280323766
2015/07/03,282174963
2015/07/04,279313165
2015/07/05,280180969
2015/07/06,287219054
2015/07/07,289363614
2015/07/08,291800741
2015/07/09,295133128
2015/07/10,307373821
2015/07/11,310031641
2015/07/12,313678962
2015/07/13,318038692
2015/07/14,320449220
2015/07/15,321359094
2015/07/16,324895702
2015/07/17,323843033
2015/07/18,318391445
2015/07/19,310670571
2015/07/20,307872693
2015/07/21,305712871
2015/07/22,302567548
2015/07/23,299832121
2015/07/24,300022967
2015/07/25,293066708
2015/07/26,283355445
2015/07/27,280644108
2015/07/28,282091730
2015/07/29,280944794
2015/07/30,278787923
2015/07/31,276138356
2015/08/01,269923992
2015/08/02,261459423
2015/08/03,258430398
2015/08/04,258139351
2015/08/05,259888035
2015/08/06,260141281
2015/08/07,259623809
2015/08/08,259901043
2015/08/09,261597501
2015/08/10,262837061
2015/08/11,263416233
2015/08/12,267055581
2015/08/13,271093865
2015/08/14,274958439
2015/08/15,274231826
2015/08/16,274021508
2015/08/17,280007155
2015/08/18,290593801
2015/08/19,295853496
2015/08/20,298729651
2015/08/21,300398604
2015/08/22,299729527
2015/08/23,295739831
2015/08/24,304468029
2015/08/25,312337107
2015/08/26,313760288
2015/08/27,314681075
2015/08/28,317426648
2015/08/29,310937621
2015/08/30,302082244
2015/08/31,299740995
2015/09/01,299218709
2015/09/02,298202123
2015/09/03,294677192
2015/09/04,290071387
2015/09/05,282929772
2015/09/06,277345852
2015/09/07,272621883
2015/09/08,273662305
2015/09/09,272996935
2015/09/10,273265064
2015/09/11,271033072
2015/09/12,263071340
2015/09/13,256128930
2015/09/14,255167546
2015/09/15,254341766
2015/09/16,253979231
2015/09/17,252331845
2015/09/18,251204181
2015/09/19,248341236
2015/09/20,243060921
2015/09/21,246358745
2015/09/22,249613128
2015/09/23,249178465
2015/09/24,248546739
2015/09/25,250844942
2015/09/26,248496427
2015/09/27,242525578
2015/09/28,246670192
2015/09/29,253413661
2015/09/30,255601030
2015/10/01,260636416
2015/10/02,267582067
2015/10/03,264720210
2015/10/04,260280209
2015/10/05,262807645
2015/10/06,270157458
2015/10/07,274338967
2015/10/08,286106155
2015/10/09,287297682
2015/10/10,287194127
2015/10/11,284108536
2015/10/12,286987506
2015/10/13,294042691
2015/10/14,301218517
2015/10/15,312490239
2015/10/16,322468877
2015/10/17,327943406
2015/10/18,325755532
2015/10/19,329154462
2015/10/20,333914580
2015/10/21,335639327
2015/10/22,340177868
2015/10/23,342559153
2015/10/24,344201195
2015/10/25,347776378
2015/10/26,353125733
2015/10/27,363314470
2015/10/28,374349744
2015/10/29,395713162
2015/10/30,422085702
2015/10/31,433418905
2015/11/01,441347195
2015/11/02,467348638
2015/11/03,524778070
2015/11/04,807788568
2015/11/05,856428427
2015/11/06,879495807
2015/11/07,888585892
2015/11/08,890919098
2015/11/09,917699836
2015/11/10,938389297
2015/11/11,957770702
2015/11/12,968265653
2015/11/13,976679857
2015/11/14,989003962
2015/11/15,979926690
2015/11/16,979177122
2015/11/17,964057320
2015/11/18,945796985
2015/11/19,931833381
2015/11/20,919602562
2015/11/21,892657369
2015/11/22,858558615
2015/11/23,827747263
2015/11/24,798545597
2015/11/25,778908675
2015/11/26,766618947
2015/11/27,756494781
2015/11/28,741473963
2015/11/29,714431339
2015/11/30,713657777
2015/12/01,712073500
2015/12/02,709848607
2015/12/03,696171493
2015/12/04,697181317
2015/12/05,762028866
2015/12/06,847028877
2015/12/07,870479886
2015/12/08,889239452
2015/12/09,933318835
2015/12/10,958786127
2015/12/11,1002895413
2015/12/12,1034417366
2015/12/13,1117197520
2015/12/14,1187068449
2015/12/15,1245501589
2015/12/16,1304771567
2015/12/17,1354778079
2015/12/18,1399725314
2015/12/19,1434786635
2015/12/20,1470645191
2015/12/21,1534957130
2015/12/22,1585157621
2015/12/23,1623612916
2015/12/24,1668445212
2015/12/25,1687023617
2015/12/26,1664860506
2015/12/27,1601623792
2015/12/28,1554764561
2015/12/29,1501149396
2015/12/30,1439179523
2015/12/31,1374913662
2016/01/01,1307208405
2016/01/02,1236491512
2016/01/03,1167812329
2016/01/04,1104771690
2016/01/05,1053436804
2016/01/06,1003853874
2016/01/07,964341303
2016/01/08,914698856
2016/01/09,857086611
2016/01/10,809934750
2016/01/11,773673070
2016/01/12,733124385
2016/01/13,698618636
2016/01/14,662974713
2016/01/15,640648726
2016/01/16,613532434
2016/01/17,811195554
2016/01/18,980251271
2016/01/19,1129100571
2016/01/20,1157603453
2016/01/21,1225467988
2016/01/22,1349530103
2016/01/23,2022363626
2016/01/24,3651311225
2016/01/25,3947282828
2016/01/26,4050296685
2016/01/27,4235820335
2016/01/28,4208980752
2016/01/29,4201903474
2016/01/30,4100039501
2016/01/31,3954662502
2016/02/01,3893342545
2016/02/02,3793420679
2016/02/03,3637840253
2016/02/04,3501974156
2016/02/05,3393592328
2016/02/06,3271212492
2016/02/07,3145311030
2016/02/08,3009801628
2016/02/09,2862924445
2016/02/10,2725632648
2016/02/11,2588266621
2016/02/12,2450753976
2016/02/13,2312583598
2016/02/14,2179094988
2016/02/15,2072161563
2016/02/16,1965985066
2016/02/17,1868415399
2016/02/18,1774039534
2016/02/19,1708390088
2016/02/20,1627207628
2016/02/21,1550312493
2016/02/22,1482467023
2016/02/23,1417846024
2016/02/24,1398931051
2016/02/25,1377807726
2016/02/26,1365244625
2016/02/27,1338263027
2016/02/28,1483212856
2016/02/29,1670173903
2016/03/01,1877686107
2016/03/02,1928447577
2016/03/03,1916491122
2016/03/04,2011847043
2016/03/05,2405786049
2016/03/06,2331952249
2016/03/07,2283071173
2016/03/08,2217684362
2016/03/09,2147337143
2016/03/10,2084947687
2016/03/11,2022869315
2016/03/12,1947173347
2016/03/13,1867609524
2016/03/14,1804475981
2016/03/15,1763759921
2016/03/16,1995763742
2016/03/17,2074636262
2016/03/18,2073371072
2016/03/19,1993275286
2016/03/20,1905294076
2016/03/21,1822926244
2016/03/22,1748063883
2016/03/23,1669840046
2016/03/24,1601149175
2016/03/25,1530033539
2016/03/26,1446689105
2016/03/27,1372205955
2016/03/28,1303613710
2016/03/29,1232914594
2016/03/30,1167877683
2016/03/31,1111862325
2016/04/01,1067089572
2016/04/02,1018689100
2016/04/03,967279519
2016/04/04,929884453
2016/04/05,907812559
2016/04/06,887672590
2016/04/07,874604694
2016/04/08,855772037
2016/04/09,833319661
2016/04/10,806979471
2016/04/11,784439075
2016/04/12,778782522
2016/04/13,774574408
2016/04/14,760740691
2016/04/15,752832344
2016/04/16,764792398
2016/04/17,769648441
2016/04/18,775881395
2016/04/19,786924143
2016/04/20,800552703
2016/04/21,824383909
2016/04/22,842124643
2016/04/23,846879148
2016/04/24,845977761
2016/04/25,862470648
2016/04/26,885487215
2016/04/27,898372175
2016/04/28,912156883
2016/04/29,918701745
2016/04/30,914376639
2016/05/01,909230243
2016/05/02,916419726
2016/05/03,919309939
2016/05/04,921170950
2016/05/05,921054974
2016/05/06,923076812
2016/05/07,916999617
2016/05/08,903151926
2016/05/09,897276905
2016/05/10,897339454
2016/05/11,905787270
2016/05/12,907658704
2016/05/13,915384836
2016/05/14,906089079
2016/05/15,901411008
2016/05/16,911732931
2016/05/17,919951884
2016/05/18,918825053
2016/05/19,920329940
2016/05/20,906129442
2016/05/21,882215139
2016/05/22,857556167
2016/05/23,846739486
2016/05/24,843719209
2016/05/25,867111808
2016/05/26,897982731
2016/05/27,951379902
2016/05/28,994926253
2016/05/29,1004719543
2016/05/30,1002217432
2016/05/31,1013141290
2016/06/01,1011258505
2016/06/02,1013906931
2016/06/03,1004952226
2016/06/04,985664476
2016/06/05,976640629
2016/06/06,974089742
2016/06/07,976511455
2016/06/08,975896994
2016/06/09,977254559
2016/06/10,985910233
2016/06/11,982156769
2016/06/12,1019571941
2016/06/13,1057147828
2016/06/14,1077259079
2016/06/15,1093229991
2016/06/16,1130544853
2016/06/17,1166051522
2016/06/18,1184246787
2016/06/19,1190538730
2016/06/20,1217290676
2016/06/21,1243619344
2016/06/22,1259845205
2016/06/23,1281771329
2016/06/24,1301896005
2016/06/25,1291656431
2016/06/26,1268338945
2016/06/27,1258240243
2016/06/28,1242661368
2016/06/29,1223906585
2016/06/30,1212827039
2016/07/01,1206233926
2016/07/02,1196036937
2016/07/03,1177153436
2016/07/04,1181841038
2016/07/05,1173018414
2016/07/06,1158904703
2016/07/07,1171291894
2016/07/08,1159977413
2016/07/09,1137660565
2016/07/10,1104466762
2016/07/11,1087725600
2016/07/12,1076230766
2016/07/13,1060300095
2016/07/14,1038950024
2016/07/15,1057286814
2016/07/16,1038801607
2016/07/17,1032833261
2016/07/18,1022788470
2016/07/19,1015761633
2016/07/20,1009966952
2016/07/21,1001423341
2016/07/22,997497397
2016/07/23,978370001
2016/07/24,971651336
2016/07/25,958657857
2016/07/26,965565589
2016/07/27,976828781
2016/07/28,981939975
2016/07/29,979963106
2016/07/30,950678384
2016/07/31,937542994
2016/08/01,922731564
2016/08/02,958380131
2016/08/03,949237047
2016/08/04,965725997
2016/08/05,964049228
2016/08/06,937457170
2016/08/07,915737554
2016/08/08,898108465
2016/08/09,898000543
2016/08/10,896755833
2016/08/11,887442392
2016/08/12,881505992
2016/08/13,861593167
2016/08/14,840182174
2016/08/15,838384165
2016/08/16,849165346
2016/08/17,844353402
2016/08/18,850487315
2016/08/19,849157952
2016/08/20,851690752
2016/08/21,831372714
2016/08/22,837203317
2016/08/23,846661064
2016/08/24,857966385
2016/08/25,865321131
2016/08/26,872822201
2016/08/27,860494152
2016/08/28,841965175
2016/08/29,835658477
2016/08/30,828909702
2016/08/31,825508755
2016/09/01,819292881
2016/09/02,809540219
2016/09/03,797544405
2016/09/04,776237009
2016/09/05,777636755
2016/09/06,774234373
2016/09/07,769822858
2016/09/08,766907127
2016/09/09,769725930
2016/09/10,758685852
2016/09/11,746820479
2016/09/12,744858968
2016/09/13,745597922
2016/09/14,741819338
2016/09/15,731849896
2016/09/16,737948823
2016/09/17,721313402
2016/09/18,707318171
2016/09/19,702799237
2016/09/20,715829584
2016/09/21,717585722
2016/09/22,732012821
2016/09/23,738917020
2016/09/24,730910038
2016/09/25,733752773
2016/09/26,759695039
2016/09/27,759348019
2016/09/28,792172391
2016/09/29,796090025
2016/09/30,823584826
2016/10/01,820420167
2016/10/02,808122254
2016/10/03,821732011
2016/10/04,829569896
2016/10/05,844448244
2016/10/06,864275676
2016/10/07,882874315
2016/10/08,905655635
2016/10/09,947078778
2016/10/10,976002418
2016/10/11,1011613509
2016/10/12,1045373362
2016/10/13,1032279097
2016/10/14,1043778264
2016/10/15,1105265733
2016/10/16,1128593974
2016/10/17,1126385798
2016/10/18,1145714928
2016/10/19,1146269039
2016/10/20,1163817099
2016/10/21,1212341421
2016/10/22,1184328466
2016/10/23,1181357163
2016/10/24,1251291366
2016/10/25,1294862683
2016/10/26,1299787030
2016/10/27,1360292391
2016/10/28,1335061870
2016/10/29,1312163903
2016/10/30,1284691693
2016/10/31,1273386743
2016/11/01,1265663578
2016/11/02,1393715401
2016/11/03,1607119120
2016/11/04,1761560873
2016/11/05,1913033150
2016/11/06,2037508119
2016/11/07,2111791289
2016/11/08,2140022003
2016/11/09,2133966526
2016/11/10,2087798520
2016/11/11,2024402466
2016/11/12,1946421858
2016/11/13,1872594119
2016/11/14,1813570661
2016/11/15,1769652658
2016/11/16,1735431970
2016/11/17,1687143509
2016/11/18,1634961568
2016/11/19,1571453444
2016/11/20,1509808406
2016/11/21,1466252826
2016/11/22,1425420355
2016/11/23,1387724709
2016/11/24,1360597552
2016/11/25,1317542324
2016/11/26,1261171267
2016/11/27,1197641759
2016/11/28,1154524069
2016/11/29,1112771404
2016/11/30,1070123135
2016/12/01,1031822796
2016/12/02,1012188852
2016/12/03,964935749
2016/12/04,917951928
2016/12/05,912759287
2016/12/06,910498014
2016/12/07,907670883
2016/12/08,903982146
2016/12/09,905606223
2016/12/10,895221859
2016/12/11,879230762
2016/12/12,886654425
2016/12/13,892891834
2016/12/14,905035718
2016/12/15,934903022
2016/12/16,956884666
2016/12/17,951008117
2016/12/18,946329426
2016/12/19,952344504
2016/12/20,965503745
2016/12/21,1032781687
2016/12/22,1064017697
2016/12/23,1111131730
2016/12/24,1108989640
2016/12/25,1090263620
2016/12/26,1090721753
2016/12/27,1101004564
2016/12/28,1116902734
2016/12/29,1132605817
2016/12/30,1160341453
2016/12/31,1151700198
2017/01/01,1134758908
2017/01/02,1143096593
2017/01/03,1175612313
2017/01/04,1223722443
2017/01/05,1297634140
2017/01/06,1330483531
2017/01/07,1329302306
2017/01/08,1302332028
2017/01/09,1306716861
2017/01/10,1312778288
2017/01/11,1411059221
2017/01/12,1437774811
2017/01/13,1441067444
2017/01/14,1400313684
2017/01/15,1364669709
2017/01/16,1348881179
2017/01/17,1347864150
2017/01/18,1333735418
2017/01/19,1314263154
2017/01/20,1295059454
2017/01/21,1263479426
2017/01/22,1228504338
2017/01/23,1212346274
2017/01/24,1208567177
2017/01/25,1204823555
2017/01/26,1181823032
2017/01/27,1154443606
2017/01/28,1115939066
2017/01/29,1080915974
2017/01/30,1061351123
2017/01/31,1056742378
2017/02/01,1061067841
2017/02/02,1060394823
2017/02/03,1108930269
2017/02/04,1104966329
2017/02/05,1095570407
2017/02/06,1099834056
2017/02/07,1115452317
2017/02/08,1128021468
2017/02/09,1148530754
2017/02/10,1145040110
2017/02/11,1123167625
2017/02/12,1092397299
2017/02/13,1089555376
2017/02/14,1096118037
2017/02/15,1094984955
2017/02/16,1093958558
2017/02/17,1111247812
2017/02/18,1099630187
2017/02/19,1102100551
2017/02/20,1102353028
2017/02/21,1107513272
2017/02/22,1122644610
2017/02/23,1151311935
2017/02/24,1179340190
2017/02/25,1171075784
2017/02/26,1150654438
2017/02/27,1163120700
2017/02/28,1180738840
2017/03/01,1203595397
2017/03/02,1264320947
2017/03/03,1314953465
2017/03/04,1325745267
2017/03/05,1317134414
2017/03/06,1351680455
2017/03/07,1384736926
2017/03/08,1407052670
2017/03/09,1418406034
2017/03/10,1443237904
2017/03/11,1448345416
2017/03/12,1430954158
2017/03/13,1460579227
2017/03/14,1513870105
2017/03/15,1539611226
2017/03/16,1632795586
2017/03/17,1691166168
2017/03/18,1698354386
2017/03/19,1680126565
2017/03/20,1679609012
2017/03/21,1699874893
2017/03/22,1729328471
2017/03/23,1741259481
2017/03/24,1837501660
2017/03/25,1893547556
2017/03/26,1853464337
2017/03/27,1845543464
2017/03/28,1840760141
2017/03/29,1818951073
2017/03/30,1802880879
2017/03/31,1818306259
2017/04/01,1785797154
2017/04/02,1754469246
2017/04/03,1758069780
2017/04/04,1759518304
2017/04/05,1754466286
2017/04/06,1748038111
2017/04/07,1736619049
2017/04/08,1689509845
2017/04/09,1647227432
2017/04/10,1641364443
2017/04/11,1641397511
2017/04/12,1645055868
2017/04/13,1639812983
2017/04/14,1649889396
2017/04/15,1622817849
2017/04/16,1590691030
2017/04/17,1595250820
2017/04/18,1622844071
2017/04/19,1618490401
2017/04/20,1629329098
2017/04/21,1630094152
2017/04/22,1606496915
2017/04/23,1581310283
2017/04/24,1591201702
2017/04/25,1688138932
2017/04/26,1726005671
2017/04/27,1784571285
2017/04/28,1815260942
2017/04/29,1816150777
2017/04/30,1797499093
2017/05/01,1817159607
2017/05/02,1851524254
2017/05/03,1885391484
2017/05/04,1968836688
2017/05/05,2047374091
2017/05/06,2072294119
2017/05/07,2095211459
2017/05/08,2176446188
2017/05/09,2266133666
2017/05/10,2359028531
2017/05/11,2427734568
2017/05/12,2480007728
2017/05/13,2483208096
2017/05/14,2471748258
2017/05/15,2537833688
2017/05/16,2578150654
2017/05/17,2702348782
2017/05/18,2753062968
2017/05/19,2814194725
2017/05/20,2854511022
2017/05/21,2859696794
2017/05/22,2966577831
2017/05/23,3072247592
2017/05/24,3227555278
2017/05/25,3459500979
2017/05/26,3580027943
2017/05/27,3574069057
2017/05/28,3582831830
2017/05/29,3639550615
2017/05/30,3747230052
2017/05/31,3879150445
2017/06/01,4072595660
2017/06/02,4182126409
2017/06/03,4326574696
2017/06/04,4373515518
2017/06/05,4527522061
2017/06/06,4625807501
2017/06/07,4740018476
2017/06/08,4812233949
2017/06/09,4910598207
2017/06/10,4956605717
2017/06/11,4983474956
2017/06/12,5095641767
2017/06/13,5231004413
2017/06/14,5345676444
2017/06/15,5387470980
2017/06/16,5458472411
2017/06/17,5402003545
2017/06/18,5328832210
2017/06/19,5374691317
2017/06/20,5451168090
2017/06/21,5525526432
2017/06/22,5538294854
