Date,difficulty14wma
2011/10/20,1528014
2011/10/21,1513166
2011/10/22,1500423
2011/10/23,1489787
2011/10/24,1481256
2011/10/25,1474832
2011/10/26,1470514
2011/10/27,1468301
2011/10/28,1468195
2011/10/29,1468195
2011/10/30,1468195
2011/10/31,1437209
2011/11/01,1404124
2011/11/02,1373561
2011/11/03,1345519
2011/11/04,1319999
2011/11/05,1296999
2011/11/06,1276521
2011/11/07,1258564
2011/11/08,1243129
2011/11/09,1230214
2011/11/10,1219821
2011/11/11,1211950
2011/11/12,1206599
2011/11/13,1203770
2011/11/14,1202470
2011/11/15,1201079
2011/11/16,1199793
2011/11/17,1198610
2011/11/18,1197533
2011/11/19,1196559
2011/11/20,1195690
2011/11/21,1194926
2011/11/22,1194266
2011/11/23,1193710
2011/11/24,1193259
2011/11/25,1192912
2011/11/26,1192669
2011/11/27,1192531
2011/11/28,1192498
2011/11/29,1186794
2011/11/30,1173630
2011/12/01,1161436
2011/12/02,1150211
2011/12/03,1139956
2011/12/04,1130670
2011/12/05,1122353
2011/12/06,1115006
2011/12/07,1108628
2011/12/08,1103219
2011/12/09,1098780
2011/12/10,1095310
2011/12/11,1092809
2011/12/12,1092696
2011/12/13,1100609
2011/12/14,1108471
2011/12/15,1115721
2011/12/16,1122358
2011/12/17,1128383
2011/12/18,1133795
2011/12/19,1138595
2011/12/20,1142782
2011/12/21,1146356
2011/12/22,1149318
2011/12/23,1151667
2011/12/24,1153403
2011/12/25,1154527
2011/12/26,1155193
2011/12/27,1155834
2011/12/28,1156429
2011/12/29,1156977
2011/12/30,1157478
2011/12/31,1157933
2012/01/01,1158341
2012/01/02,1158703
2012/01/03,1159018
2012/01/04,1159286
2012/01/05,1159508
2012/01/06,1159683
2012/01/07,1159812
2012/01/08,1162420
2012/01/09,1174386
2012/01/10,1185451
2012/01/11,1195650
2012/01/12,1204985
2012/01/13,1213455
2012/01/14,1221060
2012/01/15,1227800
2012/01/16,1233675
2012/01/17,1238684
2012/01/18,1242829
2012/01/19,1246109
2012/01/20,1248524
2012/01/21,1250073
2012/01/22,1257181
2012/01/23,1264318
2012/01/24,1270913
2012/01/25,1276965
2012/01/26,1282475
2012/01/27,1287442
2012/01/28,1291866
2012/01/29,1295748
2012/01/30,1299087
2012/01/31,1301884
2012/02/01,1304138
2012/02/02,1305849
2012/02/03,1307018
2012/02/04,1312775
2012/02/05,1322082
2012/02/06,1330619
2012/02/07,1338472
2012/02/08,1345640
2012/02/09,1352123
2012/02/10,1357921
2012/02/11,1363034
2012/02/12,1367462
2012/02/13,1371206
2012/02/14,1374264
2012/02/15,1376637
2012/02/16,1378326
2012/02/17,1379329
2012/02/18,1379389
2012/02/19,1378962
2012/02/20,1378566
2012/02/21,1378202
2012/02/22,1377870
2012/02/23,1377570
2012/02/24,1377302
2012/02/25,1377065
2012/02/26,1376861
2012/02/27,1376688
2012/02/28,1376547
2012/02/29,1376438
2012/03/01,1376361
2012/03/02,1385562
2012/03/03,1400978
2012/03/04,1415258
2012/03/05,1428389
2012/03/06,1440371
2012/03/07,1451204
2012/03/08,1460887
2012/03/09,1469421
2012/03/10,1476806
2012/03/11,1483041
2012/03/12,1488127
2012/03/13,1492064
2012/03/14,1494852
2012/03/15,1496490
2012/03/16,1497101
2012/03/17,1497268
2012/03/18,1497422
2012/03/19,1497564
2012/03/20,1497693
2012/03/21,1497809
2012/03/22,1497913
2012/03/23,1498005
2012/03/24,1498084
2012/03/25,1498150
2012/03/26,1498204
2012/03/27,1498245
2012/03/28,1498274
2012/03/29,1511026
2012/03/30,1527221
2012/03/31,1542191
2012/04/01,1555939
2012/04/02,1568467
2012/04/03,1579772
2012/04/04,1589856
2012/04/05,1598719
2012/04/06,1606359
2012/04/07,1612779
2012/04/08,1617977
2012/04/09,1621953
2012/04/10,1624708
2012/04/11,1626242
2012/04/12,1624817
2012/04/13,1618456
2012/04/14,1612558
2012/04/15,1607123
2012/04/16,1602151
2012/04/17,1597643
2012/04/18,1593598
2012/04/19,1590016
2012/04/20,1586897
2012/04/21,1584242
2012/04/22,1582050
2012/04/23,1580321
2012/04/24,1579055
2012/04/25,1578253
2012/04/26,1577913
2012/04/27,1571272
2012/04/28,1562503
2012/04/29,1554395
2012/04/30,1546946
2012/05/01,1540158
2012/05/02,1534030
2012/05/03,1528563
2012/05/04,1523755
2012/05/05,1519608
2012/05/06,1516121
2012/05/07,1513294
2012/05/08,1511128
2012/05/09,1522612
2012/05/10,1550787
2012/05/11,1577483
2012/05/12,1602226
2012/05/13,1624829
2012/05/14,1645293
2012/05/15,1663619
2012/05/16,1679804
2012/05/17,1693851
2012/05/18,1705759
2012/05/19,1715527
2012/05/20,1723156
2012/05/21,1728646
2012/05/22,1731996
2012/05/23,1733208
2012/05/24,1728659
2012/05/25,1710033
2012/05/26,1692761
2012/05/27,1676842
2012/05/28,1662277
2012/05/29,1649065
2012/05/30,1637207
2012/05/31,1626703
2012/06/01,1617552
2012/06/02,1609755
2012/06/03,1603312
2012/06/04,1598222
2012/06/05,1594486
2012/06/06,1592104
2012/06/07,1590833
2012/06/08,1589797
2012/06/09,1588836
2012/06/10,1587951
2012/06/11,1587141
2012/06/12,1586406
2012/06/13,1585747
2012/06/14,1585163
2012/06/15,1584653
2012/06/16,1584219
2012/06/17,1583861
2012/06/18,1583577
2012/06/19,1583369
2012/06/20,1588774
2012/06/21,1607439
2012/06/22,1624796
2012/06/23,1640788
2012/06/24,1655414
2012/06/25,1668674
2012/06/26,1680569
2012/06/27,1691098
2012/06/28,1700262
2012/06/29,1708060
2012/06/30,1714493
2012/07/01,1719560
2012/07/02,1723261
2012/07/03,1725597
2012/07/04,1728336
2012/07/05,1731528
2012/07/06,1734483
2012/07/07,1737201
2012/07/08,1739682
2012/07/09,1741926
2012/07/10,1743933
2012/07/11,1745703
2012/07/12,1747235
2012/07/13,1748531
2012/07/14,1749590
2012/07/15,1750412
2012/07/16,1750996
2012/07/17,1757135
2012/07/18,1772157
2012/07/19,1785974
2012/07/20,1798696
2012/07/21,1810323
2012/07/22,1820856
2012/07/23,1830294
2012/07/24,1838637
2012/07/25,1845886
2012/07/26,1852040
2012/07/27,1857100
2012/07/28,1861065
2012/07/29,1863935
2012/07/30,1876933
2012/07/31,1899517
2012/08/01,1919797
2012/08/02,1938456
2012/08/03,1955493
2012/08/04,1970909
2012/08/05,1984703
2012/08/06,1996875
2012/08/07,2007425
2012/08/08,2016354
2012/08/09,2023661
2012/08/10,2029346
2012/08/11,2033409
2012/08/12,2046195
2012/08/13,2066836
2012/08/14,2085188
2012/08/15,2102071
2012/08/16,2117486
2012/08/17,2131432
2012/08/18,2143910
2012/08/19,2154919
2012/08/20,2164460
2012/08/21,2172533
2012/08/22,2179136
2012/08/23,2184271
2012/08/24,2187938
2012/08/25,2220785
2012/08/26,2252629
2012/08/27,2281365
2012/08/28,2307721
2012/08/29,2331699
2012/08/30,2353298
2012/08/31,2372519
2012/09/01,2389360
2012/09/02,2403823
2012/09/03,2415906
2012/09/04,2425611
2012/09/05,2432937
2012/09/06,2444603
2012/09/07,2480478
2012/09/08,2511562
2012/09/09,2540043
2012/09/10,2566110
2012/09/11,2589764
2012/09/12,2611005
2012/09/13,2629832
2012/09/14,2646246
2012/09/15,2660246
2012/09/16,2671834
2012/09/17,2681007
2012/09/18,2687768
2012/09/19,2694205
2012/09/20,2718669
2012/09/21,2739578
2012/09/22,2758868
2012/09/23,2776538
2012/09/24,2792588
2012/09/25,2807018
2012/09/26,2819828
2012/09/27,2831018
2012/09/28,2840588
2012/09/29,2848539
2012/09/30,2854869
2012/10/01,2859579
2012/10/02,2862670
2012/10/03,2887247
2012/10/04,2910995
2012/10/05,2932929
2012/10/06,2953048
2012/10/07,2971353
2012/10/08,2987845
2012/10/09,3002522
2012/10/10,3015384
2012/10/11,3026433
2012/10/12,3035667
2012/10/13,3043088
2012/10/14,3048694
2012/10/15,3052486
2012/10/16,3054570
2012/10/17,3057086
2012/10/18,3059269
2012/10/19,3061283
2012/10/20,3063129
2012/10/21,3064807
2012/10/22,3066316
2012/10/23,3067657
2012/10/24,3068829
2012/10/25,3069832
2012/10/26,3070667
2012/10/27,3071333
2012/10/28,3071831
2012/10/29,3072161
2012/10/30,3103260
2012/10/31,3131988
2012/11/01,3158506
2012/11/02,3182814
2012/11/03,3204913
2012/11/04,3224802
2012/11/05,3242480
2012/11/06,3257949
2012/11/07,3271209
2012/11/08,3282258
2012/11/09,3291097
2012/11/10,3297727
2012/11/11,3302147
2012/11/12,3306634
2012/11/13,3315059
2012/11/14,3322871
2012/11/15,3330070
2012/11/16,3336655
2012/11/17,3342626
2012/11/18,3347985
2012/11/19,3352730
2012/11/20,3356861
2012/11/21,3360379
2012/11/22,3363283
2012/11/23,3365574
2012/11/24,3367252
2012/11/25,3368316
2012/11/26,3373235
2012/11/27,3382268
2012/11/28,3390633
2012/11/29,3398330
2012/11/30,3405359
2012/12/01,3411720
2012/12/02,3417413
2012/12/03,3422438
2012/12/04,3426795
2012/12/05,3430484
2012/12/06,3433505
2012/12/07,3435858
2012/12/08,3437543
2012/12/09,3438560
2012/12/10,3436730
2012/12/11,3427722
2012/12/12,3419369
2012/12/13,3411670
2012/12/14,3404625
2012/12/15,3398236
2012/12/16,3392500
2012/12/17,3387420
2012/12/18,3382993
2012/12/19,3379222
2012/12/20,3376105
2012/12/21,3373642
2012/12/22,3371834
2012/12/23,3370681
2012/12/24,3370182
2012/12/25,3370182
2012/12/26,3345160
2012/12/27,3294874
2012/12/28,3248309
2012/12/29,3205462
2012/12/30,3166335
2012/12/31,3130928
2013/01/01,3099240
2013/01/02,3071271
2013/01/03,3047022
2013/01/04,3026492
2013/01/05,3009682
2013/01/06,2996592
2013/01/07,2987220
2013/01/08,2999969
2013/01/09,3032711
2013/01/10,3064814
2013/01/11,3094347
2013/01/12,3121310
2013/01/13,3145701
2013/01/14,3167522
2013/01/15,3186773
2013/01/16,3203453
2013/01/17,3217562
2013/01/18,3229101
2013/01/19,3238069
2013/01/20,3244466
2013/01/21,3248293
2013/01/22,3249550
2013/01/23,3241230
2013/01/24,3204388
2013/01/25,3170220
2013/01/26,3138725
2013/01/27,3109905
2013/01/28,3083759
2013/01/29,3060287
2013/01/30,3039489
2013/01/31,3021365
2013/02/01,3005915
2013/02/02,2993139
2013/02/03,2983037
2013/02/04,2975609
2013/02/05,2990444
2013/02/06,3027857
2013/02/07,3064429
2013/02/08,3098080
2013/02/09,3128810
2013/02/10,3156619
2013/02/11,3181508
2013/02/12,3203475
2013/02/13,3222522
2013/02/14,3238648
2013/02/15,3251853
2013/02/16,3262137
2013/02/17,3269500
2013/02/18,3322461
2013/02/19,3370590
2013/02/20,3413621
2013/02/21,3453075
2013/02/22,3488952
2013/02/23,3521253
2013/02/24,3549977
2013/02/25,3575125
2013/02/26,3596696
2013/02/27,3614690
2013/02/28,3629107
2013/03/01,3665730
2013/03/02,3766735
2013/03/03,3857336
2013/03/04,3937533
2013/03/05,4010791
2013/03/06,4077223
2013/03/07,4136826
2013/03/08,4189603
2013/03/09,4235553
2013/03/10,4274675
2013/03/11,4306969
2013/03/12,4332437
2013/03/13,4351077
2013/03/14,4402559
2013/03/15,4468680
2013/03/16,4525247
2013/03/17,4577245
2013/03/18,4624673
2013/03/19,4667532
2013/03/20,4705822
2013/03/21,4739542
2013/03/22,4768694
2013/03/23,4793276
2013/03/24,4911076
2013/03/25,5165958
2013/03/26,5398670
2013/03/27,5609211
2013/03/28,5797580
2013/03/29,5966613
2013/03/30,6118043
2013/03/31,6251872
2013/04/01,6368099
2013/04/02,6466725
2013/04/03,6547748
2013/04/04,6611170
2013/04/05,6698222
2013/04/06,6853785
2013/04/07,6982440
2013/04/08,7091172
2013/04/09,7190598
2013/04/10,7280717
2013/04/11,7361530
2013/04/12,7433036
2013/04/13,7495236
2013/04/14,7548129
2013/04/15,7591716
2013/04/16,7625997
2013/04/17,7699674
2013/04/18,7885369
2013/04/19,8049365
2013/04/20,8194605
2013/04/21,8327453
2013/04/22,8447907
2013/04/23,8555968
2013/04/24,8651635
2013/04/25,8734910
2013/04/26,8805791
2013/04/27,8864278
2013/04/28,8910373
2013/04/29,8944074
2013/04/30,9082731
2013/05/01,9230196
2013/05/02,9358252
2013/05/03,9475812
2013/05/04,9582877
2013/05/05,9679447
2013/05/06,9765522
2013/05/07,9841102
2013/05/08,9906186
2013/05/09,9960775
2013/05/10,10004869
2013/05/11,10038468
2013/05/12,10091550
2013/05/13,10250145
2013/05/14,10387665
2013/05/15,10512491
2013/05/16,10626737
2013/05/17,10730402
2013/05/18,10823486
2013/05/19,10905989
2013/05/20,10977912
2013/05/21,11039255
2013/05/22,11090017
2013/05/23,11130198
2013/05/24,11159798
2013/05/25,11213951
2013/05/26,11348701
2013/05/27,11465811
2013/05/28,11573719
2013/05/29,11672426
2013/05/30,11761931
2013/05/31,11842235
2013/06/01,11913337
2013/06/02,11975238
2013/06/03,12027937
2013/06/04,12071435
2013/06/05,12280844
2013/06/06,12753727
2013/06/07,13184530
2013/06/08,13573254
2013/06/09,13922407
2013/06/10,14238682
2013/06/11,14522078
2013/06/12,14772597
2013/06/13,14990237
2013/06/14,15174998
2013/06/15,15326882
2013/06/16,15491632
2013/06/17,16072308
2013/06/18,16584548
2013/06/19,17028351
2013/06/20,17416225
2013/06/21,17768541
2013/06/22,18085298
2013/06/23,18366497
2013/06/24,18612138
2013/06/25,18822221
2013/06/26,18996745
2013/06/27,19135711
2013/06/28,19239118
2013/06/29,19418779
2013/06/30,19709226
2013/07/01,19948372
2013/07/02,20168508
2013/07/03,20369634
2013/07/04,20551749
2013/07/05,20714854
2013/07/06,20858949
2013/07/07,20984034
2013/07/08,21090109
2013/07/09,21177173
2013/07/10,21245228
2013/07/11,21930546
2013/07/12,22558804
2013/07/13,23122076
2013/07/14,23628348
2013/07/15,24088642
2013/07/16,24502961
2013/07/17,24871302
2013/07/18,25193667
2013/07/19,25470055
2013/07/20,25700467
2013/07/21,25884902
2013/07/22,26159203
2013/07/23,26921193
2013/07/24,27588691
2013/07/25,28161698
2013/07/26,28685661
2013/07/27,29161109
2013/07/28,29588041
2013/07/29,29966459
2013/07/30,30296362
2013/07/31,30577749
2013/08/01,30810622
2013/08/02,30994979
2013/08/03,31515813
2013/08/04,32393748
2013/08/05,33164732
2013/08/06,33838468
2013/08/07,34453767
2013/08/08,35010630
2013/08/09,35509057
2013/08/10,35949047
2013/08/11,36330602
2013/08/12,36653720
2013/08/13,37241010
2013/08/14,39213221
2013/08/15,40999211
2013/08/16,42598977
2013/08/17,44012521
2013/08/18,45267342
2013/08/19,46394376
2013/08/20,47393624
2013/08/21,48265085
2013/08/22,49008760
2013/08/23,49624649
2013/08/24,50820279
2013/08/25,53122020
2013/08/26,55153691
2013/08/27,56915293
2013/08/28,58429869
2013/08/29,59802162
2013/08/30,61032172
2013/08/31,62119898
2013/09/01,63065342
2013/09/02,63868503
2013/09/03,64529380
2013/09/04,67179266
2013/09/05,70227737
2013/09/06,72932182
2013/09/07,75292602
2013/09/08,77359534
2013/09/09,79224723
2013/09/10,80888170
2013/09/11,82349875
2013/09/12,83609837
2013/09/13,84668056
2013/09/14,85555965
2013/09/15,89634526
2013/09/16,93266624
2013/09/17,96452261
2013/09/18,99191436
2013/09/19,101636384
2013/09/20,103836613
2013/09/21,105792123
2013/09/22,107502913
2013/09/23,108968984
2013/09/24,110190336
2013/09/25,112923796
2013/09/26,118355641
2013/09/27,123198094
2013/09/28,127451155
2013/09/29,131117069
2013/09/30,134438310
2013/10/01,137414878
2013/10/02,140046773
2013/10/03,142333996
2013/10/04,144276545
2013/10/05,145874422
2013/10/06,149168954
2013/10/07,155326616
2013/10/08,160754252
2013/10/09,165451862
2013/10/10,169544934
2013/10/11,173252654
2013/10/12,176575020
2013/10/13,179512034
2013/10/14,182063695
2013/10/15,184230002
2013/10/16,190095338
2013/10/17,201659199
2013/10/18,212090564
2013/10/19,221389434
2013/10/20,229555807
2013/10/21,236735494
2013/10/22,243168039
2013/10/23,248853440
2013/10/24,253791698
2013/10/25,257982814
2013/10/26,275506506
2013/10/27,293623980
2013/10/28,309821001
2013/10/29,324097570
2013/10/30,336453686
2013/10/31,347181090
2013/11/01,356735185
2013/11/02,365115970
2013/11/03,372323445
2013/11/04,378357610
2013/11/05,386069063
2013/11/06,405553121
2013/11/07,422721003
2013/11/08,437572709
2013/11/09,450108238
2013/11/10,461333286
2013/11/11,471415468
2013/11/12,480354783
2013/11/13,488151232
2013/11/14,494804816
2013/11/15,500315532
2013/11/16,504683383
2013/11/17,512147204
2013/11/18,527066940
2013/11/19,539905211
2013/11/20,550865631
2013/11/21,560887450
2013/11/22,569970671
2013/11/23,578115292
2013/11/24,585321313
2013/11/25,591588736
2013/11/26,596917558
2013/11/27,601307781
2013/11/28,604759405
2013/11/29,610593221
2013/11/30,624987193
2013/12/01,637509942
2013/12/02,648464240
2013/12/03,658485913
2013/12/04,667574962
2013/12/05,675731385
2013/12/06,682955184
2013/12/07,689246359
2013/12/08,694604908
2013/12/09,699030833
2013/12/10,711594457
2013/12/11,740299596
2013/12/12,766158371
2013/12/13,789170782
2013/12/14,809574029
2013/12/15,828063537
2013/12/16,844639307
2013/12/17,859301337
2013/12/18,872049629
2013/12/19,882884181
2013/12/20,891804995
2013/12/21,920030952
2013/12/22,959951631
2013/12/23,995362645
2013/12/24,1026263993
2013/12/25,1053303555
2013/12/26,1077747191
2013/12/27,1099594899
2013/12/28,1118846681
2013/12/29,1135502535
2013/12/30,1149562462
2013/12/31,1161026463
2014/01/01,1169894537
2014/01/02,1206186476
2014/01/03,1239392851
2014/01/04,1267740840
2014/01/05,1292746078
2014/01/06,1315488857
2014/01/07,1335969176
2014/01/08,1354187037
2014/01/09,1370142438
2014/01/10,1383835381
2014/01/11,1395265864
2014/01/12,1404433888
2014/01/13,1452910506
2014/01/14,1504059659
2014/01/15,1549412395
2014/01/16,1588968714
2014/01/17,1624872888
2014/01/18,1657243104
2014/01/19,1686079362
2014/01/20,1711381662
2014/01/21,1733150005
2014/01/22,1751384390
2014/01/23,1766084818
2014/01/24,1797501986
2014/01/25,1857594809
2014/01/26,1910303189
2014/01/27,1955627127
