Date,top100cap14trx
2010/12/03,0.075
2010/12/04,0.085
2010/12/05,0.095
2010/12/06,0.103
2010/12/07,0.109
2010/12/08,0.113
2010/12/09,0.114
2010/12/10,0.114
2010/12/11,0.113
2010/12/12,0.11
2010/12/13,0.108
2010/12/14,0.107
2010/12/15,0.105
2010/12/16,0.102
2010/12/17,0.098
2010/12/18,0.094
2010/12/19,0.087
2010/12/20,0.08
2010/12/21,0.071
2010/12/22,0.061
2010/12/23,0.05
2010/12/24,0.039
2010/12/25,0.029
2010/12/26,0.019
2010/12/27,0.011
2010/12/28,0.003
2010/12/29,-0.005
2010/12/30,-0.013
2010/12/31,-0.022
2011/01/01,-0.032
2011/01/02,-0.042
2011/01/03,-0.051
2011/01/04,-0.06
2011/01/05,-0.068
2011/01/06,-0.074
2011/01/07,-0.08
2011/01/08,-0.085
2011/01/09,-0.088
2011/01/10,-0.092
2011/01/11,-0.094
2011/01/12,-0.096
2011/01/13,-0.096
2011/01/14,-0.095
2011/01/15,-0.093
2011/01/16,-0.09
2011/01/17,-0.086
2011/01/18,-0.082
2011/01/19,-0.078
2011/01/20,-0.075
2011/01/21,-0.072
2011/01/22,-0.07
2011/01/23,-0.066
2011/01/24,-0.061
2011/01/25,-0.057
2011/01/26,-0.054
2011/01/27,-0.029
2011/01/28,0.008
2011/01/29,0.05
2011/01/30,0.094
2011/01/31,0.136
2011/02/01,0.175
2011/02/02,0.209
2011/02/03,0.237
2011/02/04,0.259
2011/02/05,0.276
2011/02/06,0.286
2011/02/07,0.293
2011/02/08,0.295
2011/02/09,0.294
2011/02/10,0.29
2011/02/11,0.283
2011/02/12,0.274
2011/02/13,0.261
2011/02/14,0.247
2011/02/15,0.232
2011/02/16,0.216
2011/02/17,0.199
2011/02/18,0.181
2011/02/19,0.163
2011/02/20,0.146
2011/02/21,0.13
2011/02/22,0.113
2011/02/23,0.097
2011/02/24,0.08
2011/02/25,0.065
2011/02/26,0.049
2011/02/27,0.039
2011/02/28,0.03
2011/03/01,0.025
2011/03/02,0.003
2011/03/03,-0.029
2011/03/04,-0.067
2011/03/05,-0.107
2011/03/06,-0.145
2011/03/07,-0.181
2011/03/08,-0.213
2011/03/09,-0.242
2011/03/10,-0.267
2011/03/11,-0.29
2011/03/12,-0.31
2011/03/13,-0.327
2011/03/14,-0.34
2011/03/15,-0.349
2011/03/16,-0.355
2011/03/17,-0.357
2011/03/18,-0.354
2011/03/19,-0.348
2011/03/20,-0.341
2011/03/21,-0.33
2011/03/22,-0.319
2011/03/23,-0.307
2011/03/24,-0.294
2011/03/25,-0.282
2011/03/26,-0.269
2011/03/27,-0.258
2011/03/28,-0.247
2011/03/29,-0.237
2011/03/30,-0.228
2011/03/31,-0.22
2011/04/01,-0.213
2011/04/02,-0.208
2011/04/03,-0.205
2011/04/04,-0.203
2011/04/05,-0.201
2011/04/06,-0.2
2011/04/07,-0.198
2011/04/08,-0.196
2011/04/09,-0.195
2011/04/10,-0.194
2011/04/11,-0.192
2011/04/12,-0.191
2011/04/13,-0.19
2011/04/14,-0.185
2011/04/15,-0.178
2011/04/16,-0.169
2011/04/17,-0.162
2011/04/18,-0.157
2011/04/19,-0.142
2011/04/20,-0.123
2011/04/21,-0.103
2011/04/22,-0.085
2011/04/23,-0.07
2011/04/24,-0.06
2011/04/25,-0.053
2011/04/26,-0.049
2011/04/27,-0.046
2011/04/28,-0.046
2011/04/29,-0.051
2011/04/30,-0.049
2011/05/01,-0.042
2011/05/02,-0.033
2011/05/03,-0.022
2011/05/04,-0.009
2011/05/05,0.005
2011/05/06,0.016
2011/05/07,0.024
2011/05/08,0.03
2011/05/09,0.033
2011/05/10,0.034
2011/05/11,0.036
2011/05/12,0.04
2011/05/13,0.047
2011/05/14,0.057
2011/05/15,0.07
2011/05/16,0.086
2011/05/17,0.102
2011/05/18,0.118
2011/05/19,0.131
2011/05/20,0.142
2011/05/21,0.156
2011/05/22,0.171
2011/05/23,0.183
2011/05/24,0.19
2011/05/25,0.194
2011/05/26,0.194
2011/05/27,0.192
2011/05/28,0.189
2011/05/29,0.184
2011/05/30,0.178
2011/05/31,0.172
2011/06/01,0.165
2011/06/02,0.158
2011/06/03,0.153
2011/06/04,0.147
2011/06/05,0.141
2011/06/06,0.133
2011/06/07,0.123
2011/06/08,0.105
2011/06/09,0.083
2011/06/10,0.057
2011/06/11,0.03
2011/06/12,0.02
2011/06/13,0.023
2011/06/14,0.027
2011/06/15,0.032
2011/06/16,0.034
2011/06/17,0.033
2011/06/18,0.029
2011/06/19,0.029
2011/06/20,0.03
2011/06/21,0.033
2011/06/22,0.035
2011/06/23,0.041
2011/06/24,0.049
2011/06/25,0.056
2011/06/26,0.059
2011/06/27,0.063
2011/06/28,0.064
2011/06/29,0.061
2011/06/30,0.054
2011/07/01,0.044
2011/07/02,0.033
2011/07/03,0.021
2011/07/04,0.008
2011/07/05,-0.004
2011/07/06,-0.015
2011/07/07,-0.026
2011/07/08,-0.035
2011/07/09,-0.044
2011/07/10,-0.053
2011/07/11,-0.061
2011/07/12,-0.069
2011/07/13,-0.077
2011/07/14,-0.084
2011/07/15,-0.09
2011/07/16,-0.096
2011/07/17,-0.102
2011/07/18,-0.104
2011/07/19,-0.105
2011/07/20,-0.106
2011/07/21,-0.105
2011/07/22,-0.105
2011/07/23,-0.106
2011/07/24,-0.106
2011/07/25,-0.106
2011/07/26,-0.107
2011/07/27,-0.108
2011/07/28,-0.111
2011/07/29,-0.114
2011/07/30,-0.118
2011/07/31,-0.123
2011/08/01,-0.129
2011/08/02,-0.135
2011/08/03,-0.141
2011/08/04,-0.145
2011/08/05,-0.149
2011/08/06,-0.147
2011/08/07,-0.142
2011/08/08,-0.132
2011/08/09,-0.12
2011/08/10,-0.107
2011/08/11,-0.094
2011/08/12,-0.081
2011/08/13,-0.07
2011/08/14,-0.061
2011/08/15,-0.053
2011/08/16,-0.048
2011/08/17,-0.04
2011/08/18,-0.033
2011/08/19,-0.025
2011/08/20,-0.017
2011/08/21,-0.011
2011/08/22,-0.006
2011/08/23,-0.002
2011/08/24,0.002
2011/08/25,0
2011/08/26,-0.006
2011/08/27,-0.01
2011/08/28,-0.013
2011/08/29,-0.017
2011/08/30,-0.02
2011/08/31,-0.023
2011/09/01,-0.025
2011/09/02,-0.027
2011/09/03,-0.029
2011/09/04,-0.031
2011/09/05,-0.033
2011/09/06,-0.036
2011/09/07,-0.034
2011/09/08,-0.03
2011/09/09,-0.025
2011/09/10,-0.018
2011/09/11,-0.003
2011/09/12,0.019
2011/09/13,0.043
2011/09/14,0.067
2011/09/15,0.09
2011/09/16,0.11
2011/09/17,0.126
2011/09/18,0.14
2011/09/19,0.15
2011/09/20,0.157
2011/09/21,0.164
2011/09/22,0.17
2011/09/23,0.174
2011/09/24,0.177
2011/09/25,0.177
2011/09/26,0.175
2011/09/27,0.17
2011/09/28,0.164
2011/09/29,0.156
2011/09/30,0.148
2011/10/01,0.138
2011/10/02,0.128
2011/10/03,0.117
2011/10/04,0.107
2011/10/05,0.096
2011/10/06,0.085
2011/10/07,0.075
2011/10/08,0.066
2011/10/09,0.057
2011/10/10,0.049
2011/10/11,0.042
2011/10/12,0.034
2011/10/13,0.027
2011/10/14,0.021
2011/10/15,0.014
2011/10/16,0.008
2011/10/17,0.001
2011/10/18,-0.006
2011/10/19,-0.013
2011/10/20,-0.02
2011/10/21,-0.027
2011/10/22,-0.033
2011/10/23,-0.039
2011/10/24,-0.045
2011/10/25,-0.05
2011/10/26,-0.055
2011/10/27,-0.059
2011/10/28,-0.063
2011/10/29,-0.064
2011/10/30,-0.063
2011/10/31,-0.06
2011/11/01,-0.058
2011/11/02,-0.055
2011/11/03,-0.052
2011/11/04,-0.048
2011/11/05,-0.044
2011/11/06,-0.041
2011/11/07,-0.038
2011/11/08,-0.037
2011/11/09,-0.037
2011/11/10,-0.039
2011/11/11,-0.041
2011/11/12,-0.043
2011/11/13,-0.045
2011/11/14,-0.048
2011/11/15,-0.051
2011/11/16,-0.053
2011/11/17,-0.055
2011/11/18,-0.059
2011/11/19,-0.062
2011/11/20,-0.065
2011/11/21,-0.069
2011/11/22,-0.073
2011/11/23,-0.077
2011/11/24,-0.081
2011/11/25,-0.084
2011/11/26,-0.087
2011/11/27,-0.09
2011/11/28,-0.089
2011/11/29,-0.084
2011/11/30,-0.079
2011/12/01,-0.074
2011/12/02,-0.07
2011/12/03,-0.067
2011/12/04,-0.064
2011/12/05,-0.063
2011/12/06,-0.064
2011/12/07,-0.066
2011/12/08,-0.085
2011/12/09,-0.139
2011/12/10,-0.215
2011/12/11,-0.303
2011/12/12,-0.395
2011/12/13,-0.485
2011/12/14,-0.569
2011/12/15,-0.646
2011/12/16,-0.712
2011/12/17,-0.767
2011/12/18,-0.812
2011/12/19,-0.846
2011/12/20,-0.867
2011/12/21,-0.876
2011/12/22,-0.876
2011/12/23,-0.869
2011/12/24,-0.854
2011/12/25,-0.835
2011/12/26,-0.811
2011/12/27,-0.784
2011/12/28,-0.755
2011/12/29,-0.724
2011/12/30,-0.692
2011/12/31,-0.659
2012/01/01,-0.626
2012/01/02,-0.594
2012/01/03,-0.562
2012/01/04,-0.53
2012/01/05,-0.5
2012/01/06,-0.47
2012/01/07,-0.442
2012/01/08,-0.415
2012/01/09,-0.386
2012/01/10,-0.356
2012/01/11,-0.327
2012/01/12,-0.298
2012/01/13,-0.27
2012/01/14,-0.243
2012/01/15,-0.218
2012/01/16,-0.194
2012/01/17,-0.172
2012/01/18,-0.152
2012/01/19,-0.131
2012/01/20,-0.11
2012/01/21,-0.089
2012/01/22,-0.07
2012/01/23,-0.052
2012/01/24,-0.036
2012/01/25,-0.022
2012/01/26,-0.01
2012/01/27,0.001
2012/01/28,0.01
2012/01/29,0.018
2012/01/30,0.024
2012/01/31,0.03
2012/02/01,0.035
2012/02/02,0.039
2012/02/03,0.042
2012/02/04,0.045
2012/02/05,0.047
2012/02/06,0.049
2012/02/07,0.049
2012/02/08,0.048
2012/02/09,0.047
2012/02/10,0.045
2012/02/11,0.042
2012/02/12,0.037
2012/02/13,0.034
2012/02/14,0.038
2012/02/15,0.034
2012/02/16,0.023
2012/02/17,0.007
2012/02/18,-0.013
2012/02/19,-0.034
2012/02/20,-0.055
2012/02/21,-0.075
2012/02/22,-0.092
2012/02/23,-0.108
2012/02/24,-0.121
2012/02/25,-0.128
2012/02/26,-0.129
2012/02/27,-0.126
2012/02/28,-0.119
2012/02/29,-0.112
2012/03/01,-0.104
2012/03/02,-0.095
2012/03/03,-0.088
2012/03/04,-0.081
2012/03/05,-0.076
2012/03/06,-0.072
2012/03/07,-0.069
2012/03/08,-0.066
2012/03/09,-0.063
2012/03/10,-0.061
2012/03/11,-0.06
2012/03/12,-0.059
2012/03/13,-0.059
2012/03/14,-0.058
2012/03/15,-0.057
2012/03/16,-0.054
2012/03/17,-0.051
2012/03/18,-0.048
2012/03/19,-0.045
2012/03/20,-0.042
2012/03/21,-0.04
2012/03/22,-0.039
2012/03/23,-0.038
2012/03/24,-0.037
2012/03/25,-0.033
2012/03/26,-0.026
2012/03/27,-0.018
2012/03/28,-0.009
2012/03/29,0
2012/03/30,0.009
2012/03/31,0.016
2012/04/01,0.022
2012/04/02,0.027
2012/04/03,0.032
2012/04/04,0.037
2012/04/05,0.043
2012/04/06,0.054
2012/04/07,0.065
2012/04/08,0.078
2012/04/09,0.084
2012/04/10,0.087
2012/04/11,0.087
2012/04/12,0.085
2012/04/13,0.08
2012/04/14,0.074
2012/04/15,0.067
2012/04/16,0.064
2012/04/17,0.065
2012/04/18,0.069
2012/04/19,0.075
2012/04/20,0.084
2012/04/21,0.094
2012/04/22,0.106
2012/04/23,0.117
2012/04/24,0.127
2012/04/25,0.134
2012/04/26,0.14
2012/04/27,0.143
2012/04/28,0.145
2012/04/29,0.144
2012/04/30,0.139
2012/05/01,0.133
2012/05/02,0.125
2012/05/03,0.115
2012/05/04,0.105
2012/05/05,0.094
2012/05/06,0.09
2012/05/07,0.091
2012/05/08,0.094
2012/05/09,0.099
2012/05/10,0.106
2012/05/11,0.116
2012/05/12,0.128
2012/05/13,0.139
2012/05/14,0.148
2012/05/15,0.157
2012/05/16,0.166
2012/05/17,0.177
2012/05/18,0.188
2012/05/19,0.197
2012/05/20,0.205
2012/05/21,0.211
2012/05/22,0.218
2012/05/23,0.225
2012/05/24,0.231
2012/05/25,0.237
2012/05/26,0.241
2012/05/27,0.244
2012/05/28,0.244
2012/05/29,0.243
2012/05/30,0.241
2012/05/31,0.234
2012/06/01,0.22
2012/06/02,0.2
2012/06/03,0.178
2012/06/04,0.154
2012/06/05,0.129
2012/06/06,0.105
2012/06/07,0.081
2012/06/08,0.059
2012/06/09,0.043
2012/06/10,0.03
2012/06/11,0.018
2012/06/12,0.007
2012/06/13,0.001
2012/06/14,-0.004
2012/06/15,-0.008
2012/06/16,-0.012
2012/06/17,-0.015
2012/06/18,-0.018
2012/06/19,-0.02
2012/06/20,-0.022
2012/06/21,-0.022
2012/06/22,-0.023
2012/06/23,-0.023
2012/06/24,-0.023
2012/06/25,-0.023
2012/06/26,-0.025
2012/06/27,-0.027
2012/06/28,-0.026
2012/06/29,-0.025
2012/06/30,-0.022
2012/07/01,-0.02
2012/07/02,-0.018
2012/07/03,-0.016
2012/07/04,-0.014
2012/07/05,-0.011
2012/07/06,-0.008
2012/07/07,-0.005
2012/07/08,-0.002
2012/07/09,0
2012/07/10,0.002
2012/07/11,0.003
2012/07/12,0.007
2012/07/13,0.013
2012/07/14,0.019
2012/07/15,0.024
2012/07/16,0.027
2012/07/17,0.027
2012/07/18,0.026
2012/07/19,0.022
2012/07/20,0.017
2012/07/21,0.01
2012/07/22,0.003
2012/07/23,-0.004
2012/07/24,-0.011
2012/07/25,-0.018
2012/07/26,-0.024
2012/07/27,-0.028
2012/07/28,-0.031
2012/07/29,-0.033
2012/07/30,-0.034
2012/07/31,-0.035
2012/08/01,-0.036
2012/08/02,-0.036
2012/08/03,-0.037
2012/08/04,-0.039
2012/08/05,-0.04
2012/08/06,-0.041
2012/08/07,-0.042
2012/08/08,-0.043
2012/08/09,-0.045
2012/08/10,-0.047
2012/08/11,-0.051
2012/08/12,-0.055
2012/08/13,-0.06
2012/08/14,-0.065
2012/08/15,-0.069
2012/08/16,-0.072
2012/08/17,-0.074
2012/08/18,-0.076
2012/08/19,-0.082
2012/08/20,-0.094
2012/08/21,-0.112
2012/08/22,-0.134
2012/08/23,-0.158
2012/08/24,-0.184
2012/08/25,-0.211
2012/08/26,-0.236
2012/08/27,-0.261
2012/08/28,-0.284
2012/08/29,-0.306
2012/08/30,-0.329
2012/08/31,-0.351
2012/09/01,-0.372
2012/09/02,-0.392
2012/09/03,-0.409
2012/09/04,-0.424
2012/09/05,-0.438
2012/09/06,-0.451
2012/09/07,-0.464
2012/09/08,-0.476
2012/09/09,-0.485
2012/09/10,-0.494
2012/09/11,-0.502
2012/09/12,-0.511
2012/09/13,-0.521
2012/09/14,-0.532
2012/09/15,-0.544
2012/09/16,-0.556
2012/09/17,-0.567
2012/09/18,-0.578
2012/09/19,-0.589
2012/09/20,-0.6
2012/09/21,-0.605
2012/09/22,-0.606
2012/09/23,-0.605
2012/09/24,-0.601
2012/09/25,-0.594
2012/09/26,-0.585
2012/09/27,-0.574
2012/09/28,-0.561
2012/09/29,-0.546
2012/09/30,-0.529
2012/10/01,-0.51
2012/10/02,-0.49
2012/10/03,-0.469
2012/10/04,-0.447
2012/10/05,-0.424
2012/10/06,-0.4
2012/10/07,-0.377
2012/10/08,-0.356
2012/10/09,-0.336
2012/10/10,-0.316
2012/10/11,-0.296
2012/10/12,-0.277
2012/10/13,-0.259
2012/10/14,-0.241
2012/10/15,-0.225
2012/10/16,-0.208
2012/10/17,-0.191
2012/10/18,-0.175
2012/10/19,-0.159
2012/10/20,-0.144
2012/10/21,-0.127
2012/10/22,-0.105
2012/10/23,-0.082
2012/10/24,-0.058
2012/10/25,-0.037
2012/10/26,-0.017
2012/10/27,0
2012/10/28,0.015
2012/10/29,0.026
2012/10/30,0.04
2012/10/31,0.051
2012/11/01,0.062
2012/11/02,0.069
2012/11/03,0.075
2012/11/04,0.08
2012/11/05,0.083
2012/11/06,0.085
2012/11/07,0.085
2012/11/08,0.083
2012/11/09,0.08
2012/11/10,0.075
2012/11/11,0.071
2012/11/12,0.065
2012/11/13,0.06
2012/11/14,0.053
2012/11/15,0.048
2012/11/16,0.043
2012/11/17,0.042
2012/11/18,0.042
2012/11/19,0.043
2012/11/20,0.045
2012/11/21,0.05
2012/11/22,0.056
2012/11/23,0.062
2012/11/24,0.067
2012/11/25,0.071
2012/11/26,0.071
2012/11/27,0.071
2012/11/28,0.074
2012/11/29,0.078
2012/11/30,0.082
2012/12/01,0.086
2012/12/02,0.09
2012/12/03,0.094
2012/12/04,0.097
2012/12/05,0.098
2012/12/06,0.097
2012/12/07,0.095
2012/12/08,0.092
2012/12/09,0.088
2012/12/10,0.082
2012/12/11,0.076
2012/12/12,0.069
2012/12/13,0.059
2012/12/14,0.047
2012/12/15,0.034
2012/12/16,0.02
2012/12/17,0.007
2012/12/18,-0.006
2012/12/19,-0.018
2012/12/20,-0.029
2012/12/21,-0.039
2012/12/22,-0.049
2012/12/23,-0.058
2012/12/24,-0.066
2012/12/25,-0.074
2012/12/26,-0.079
2012/12/27,-0.083
2012/12/28,-0.085
2012/12/29,-0.084
2012/12/30,-0.082
2012/12/31,-0.079
2013/01/01,-0.074
2013/01/02,-0.069
2013/01/03,-0.062
2013/01/04,-0.055
2013/01/05,-0.049
2013/01/06,-0.043
2013/01/07,-0.037
2013/01/08,-0.033
2013/01/09,-0.031
2013/01/10,-0.032
2013/01/11,-0.033
2013/01/12,-0.034
2013/01/13,-0.036
2013/01/14,-0.04
2013/01/15,-0.045
2013/01/16,-0.049
2013/01/17,-0.054
2013/01/18,-0.058
2013/01/19,-0.062
2013/01/20,-0.064
2013/01/21,-0.067
2013/01/22,-0.068
2013/01/23,-0.068
2013/01/24,-0.068
2013/01/25,-0.067
2013/01/26,-0.064
2013/01/27,-0.06
2013/01/28,-0.054
2013/01/29,-0.047
2013/01/30,-0.039
2013/01/31,-0.031
2013/02/01,-0.023
2013/02/02,-0.016
2013/02/03,-0.01
2013/02/04,-0.005
2013/02/05,0
2013/02/06,0.003
2013/02/07,0.005
2013/02/08,0.007
2013/02/09,0.008
2013/02/10,0.007
2013/02/11,0.007
2013/02/12,0.007
2013/02/13,0.008
2013/02/14,0.009
2013/02/15,0.01
2013/02/16,0.01
2013/02/17,0.007
2013/02/18,0.003
2013/02/19,-0.002
2013/02/20,-0.005
2013/02/21,-0.007
2013/02/22,-0.007
2013/02/23,-0.007
2013/02/24,-0.008
2013/02/25,-0.01
2013/02/26,-0.012
2013/02/27,-0.014
2013/02/28,-0.016
2013/03/01,-0.018
2013/03/02,-0.02
2013/03/03,-0.019
2013/03/04,-0.017
2013/03/05,-0.015
2013/03/06,-0.013
2013/03/07,-0.009
2013/03/08,-0.005
2013/03/09,0.001
2013/03/10,0.006
2013/03/11,0.01
2013/03/12,0.014
2013/03/13,0.018
2013/03/14,0.021
2013/03/15,0.023
2013/03/16,0.024
2013/03/17,0.024
2013/03/18,0.023
2013/03/19,0.021
2013/03/20,0.02
2013/03/21,0.018
2013/03/22,0.016
2013/03/23,0.013
2013/03/24,0.011
2013/03/25,0.01
2013/03/26,0.011
2013/03/27,0.015
2013/03/28,0.021
2013/03/29,0.03
2013/03/30,0.041
2013/03/31,0.051
2013/04/01,0.063
2013/04/02,0.074
2013/04/03,0.085
2013/04/04,0.094
2013/04/05,0.1
2013/04/06,0.103
2013/04/07,0.103
2013/04/08,0.1
2013/04/09,0.095
2013/04/10,0.09
2013/04/11,0.089
2013/04/12,0.091
2013/04/13,0.094
2013/04/14,0.097
2013/04/15,0.103
2013/04/16,0.112
2013/04/17,0.121
2013/04/18,0.129
2013/04/19,0.136
2013/04/20,0.143
2013/04/21,0.15
2013/04/22,0.154
2013/04/23,0.158
2013/04/24,0.157
2013/04/25,0.154
2013/04/26,0.15
2013/04/27,0.143
2013/04/28,0.133
2013/04/29,0.12
2013/04/30,0.106
2013/05/01,0.092
2013/05/02,0.08
2013/05/03,0.07
2013/05/04,0.06
2013/05/05,0.052
2013/05/06,0.043
2013/05/07,0.034
2013/05/08,0.026
2013/05/09,0.019
2013/05/10,0.012
2013/05/11,0.005
2013/05/12,-0.002
2013/05/13,-0.008
2013/05/14,-0.014
2013/05/15,-0.019
2013/05/16,-0.021
2013/05/17,-0.023
2013/05/18,-0.023
2013/05/19,-0.023
2013/05/20,-0.023
2013/05/21,-0.022
2013/05/22,-0.021
2013/05/23,-0.02
2013/05/24,-0.018
2013/05/25,-0.019
2013/05/26,-0.021
2013/05/27,-0.023
2013/05/28,-0.025
2013/05/29,-0.028
2013/05/30,-0.03
2013/05/31,-0.033
2013/06/01,-0.036
2013/06/02,-0.038
2013/06/03,-0.042
2013/06/04,-0.045
2013/06/05,-0.048
2013/06/06,-0.05
2013/06/07,-0.052
2013/06/08,-0.053
2013/06/09,-0.052
2013/06/10,-0.051
2013/06/11,-0.049
2013/06/12,-0.046
2013/06/13,-0.041
2013/06/14,-0.037
2013/06/15,-0.031
2013/06/16,-0.026
2013/06/17,-0.02
2013/06/18,-0.014
2013/06/19,-0.008
2013/06/20,-0.003
2013/06/21,0.003
2013/06/22,0.007
2013/06/23,0.011
2013/06/24,0.014
2013/06/25,0.017
2013/06/26,0.019
2013/06/27,0.02
2013/06/28,0.022
2013/06/29,0.024
2013/06/30,0.026
2013/07/01,0.028
2013/07/02,0.032
2013/07/03,0.036
2013/07/04,0.04
2013/07/05,0.046
2013/07/06,0.054
2013/07/07,0.062
2013/07/08,0.071
2013/07/09,0.08
2013/07/10,0.087
2013/07/11,0.094
2013/07/12,0.098
2013/07/13,0.099
2013/07/14,0.098
2013/07/15,0.094
2013/07/16,0.087
2013/07/17,0.081
2013/07/18,0.078
2013/07/19,0.075
2013/07/20,0.073
2013/07/21,0.071
2013/07/22,0.07
2013/07/23,0.067
2013/07/24,0.064
2013/07/25,0.061
2013/07/26,0.058
2013/07/27,0.055
2013/07/28,0.052
2013/07/29,0.05
2013/07/30,0.049
2013/07/31,0.05
2013/08/01,0.051
2013/08/02,0.052
2013/08/03,0.053
2013/08/04,0.052
2013/08/05,0.05
2013/08/06,0.048
2013/08/07,0.045
2013/08/08,0.043
2013/08/09,0.041
2013/08/10,0.037
2013/08/11,0.035
2013/08/12,0.036
2013/08/13,0.04
2013/08/14,0.044
2013/08/15,0.048
2013/08/16,0.051
2013/08/17,0.05
2013/08/18,0.046
2013/08/19,0.042
2013/08/20,0.036
2013/08/21,0.027
2013/08/22,0.018
2013/08/23,0.007
2013/08/24,-0.004
2013/08/25,-0.016
2013/08/26,-0.027
2013/08/27,-0.037
2013/08/28,-0.047
2013/08/29,-0.058
2013/08/30,-0.068
2013/08/31,-0.077
2013/09/01,-0.087
2013/09/02,-0.096
2013/09/03,-0.104
2013/09/04,-0.11
2013/09/05,-0.116
2013/09/06,-0.121
2013/09/07,-0.126
2013/09/08,-0.129
2013/09/09,-0.133
2013/09/10,-0.137
2013/09/11,-0.141
2013/09/12,-0.145
2013/09/13,-0.148
2013/09/14,-0.151
2013/09/15,-0.154
2013/09/16,-0.156
2013/09/17,-0.158
2013/09/18,-0.159
2013/09/19,-0.159
2013/09/20,-0.156
2013/09/21,-0.152
2013/09/22,-0.149
2013/09/23,-0.145
2013/09/24,-0.142
2013/09/25,-0.14
2013/09/26,-0.137
2013/09/27,-0.133
2013/09/28,-0.129
2013/09/29,-0.123
2013/09/30,-0.117
2013/10/01,-0.111
2013/10/02,-0.101
2013/10/03,-0.087
2013/10/04,-0.072
2013/10/05,-0.056
2013/10/06,-0.04
2013/10/07,-0.026
2013/10/08,-0.013
2013/10/09,-0.002
2013/10/10,0.008
2013/10/11,0.016
2013/10/12,0.024
2013/10/13,0.031
2013/10/14,0.037
2013/10/15,0.042
2013/10/16,0.044
2013/10/17,0.045
2013/10/18,0.046
2013/10/19,0.047
2013/10/20,0.048
2013/10/21,0.047
2013/10/22,0.044
2013/10/23,0.04
2013/10/24,0.034
2013/10/25,0.041
2013/10/26,0.055
2013/10/27,0.074
2013/10/28,0.094
2013/10/29,0.113
2013/10/30,0.132
2013/10/31,0.149
2013/11/01,0.164
2013/11/02,0.177
2013/11/03,0.187
2013/11/04,0.2
2013/11/05,0.216
2013/11/06,0.231
2013/11/07,0.246
2013/11/08,0.259
2013/11/09,0.269
2013/11/10,0.277
2013/11/11,0.281
2013/11/12,0.283
2013/11/13,0.28
2013/11/14,0.275
2013/11/15,0.268
