Date,top100cap90sma
2011/02/02,31.199
2011/02/03,31.228
2011/02/04,31.256
2011/02/05,31.286
2011/02/06,31.306
2011/02/07,31.328
2011/02/08,31.351
2011/02/09,31.376
2011/02/10,31.401
2011/02/11,31.426
2011/02/12,31.449
2011/02/13,31.473
2011/02/14,31.496
2011/02/15,31.519
2011/02/16,31.541
2011/02/17,31.564
2011/02/18,31.584
2011/02/19,31.603
2011/02/20,31.624
2011/02/21,31.644
2011/02/22,31.66
2011/02/23,31.676
2011/02/24,31.69
2011/02/25,31.705
2011/02/26,31.719
2011/02/27,31.739
2011/02/28,31.756
2011/03/01,31.772
2011/03/02,31.758
2011/03/03,31.739
2011/03/04,31.719
2011/03/05,31.699
2011/03/06,31.682
2011/03/07,31.665
2011/03/08,31.647
2011/03/09,31.63
2011/03/10,31.611
2011/03/11,31.589
2011/03/12,31.567
2011/03/13,31.541
2011/03/14,31.516
2011/03/15,31.492
2011/03/16,31.469
2011/03/17,31.446
2011/03/18,31.425
2011/03/19,31.405
2011/03/20,31.385
2011/03/21,31.367
2011/03/22,31.348
2011/03/23,31.33
2011/03/24,31.312
2011/03/25,31.292
2011/03/26,31.273
2011/03/27,31.252
2011/03/28,31.231
2011/03/29,31.212
2011/03/30,31.192
2011/03/31,31.173
2011/04/01,31.155
2011/04/02,31.134
2011/04/03,31.114
2011/04/04,31.092
2011/04/05,31.07
2011/04/06,31.048
2011/04/07,31.027
2011/04/08,31.006
2011/04/09,30.983
2011/04/10,30.961
2011/04/11,30.938
2011/04/12,30.914
2011/04/13,30.889
2011/04/14,30.869
2011/04/15,30.849
2011/04/16,30.827
2011/04/17,30.802
2011/04/18,30.777
2011/04/19,30.766
2011/04/20,30.755
2011/04/21,30.74
2011/04/22,30.725
2011/04/23,30.704
2011/04/24,30.682
2011/04/25,30.661
2011/04/26,30.64
2011/04/27,30.588
2011/04/28,30.535
2011/04/29,30.477
2011/04/30,30.434
2011/05/01,30.39
2011/05/02,30.345
2011/05/03,30.303
2011/05/04,30.262
2011/05/05,30.222
2011/05/06,30.178
2011/05/07,30.135
2011/05/08,30.09
2011/05/09,30.045
2011/05/10,29.999
2011/05/11,29.957
2011/05/12,29.917
2011/05/13,29.883
2011/05/14,29.848
2011/05/15,29.819
2011/05/16,29.791
2011/05/17,29.762
2011/05/18,29.736
2011/05/19,29.709
2011/05/20,29.681
2011/05/21,29.662
2011/05/22,29.642
2011/05/23,29.621
2011/05/24,29.598
2011/05/25,29.576
2011/05/26,29.554
2011/05/27,29.533
2011/05/28,29.507
2011/05/29,29.483
2011/05/30,29.458
2011/05/31,29.46
2011/06/01,29.463
2011/06/02,29.469
2011/06/03,29.475
2011/06/04,29.481
2011/06/05,29.487
2011/06/06,29.491
2011/06/07,29.493
2011/06/08,29.49
2011/06/09,29.487
2011/06/10,29.482
2011/06/11,29.48
2011/06/12,29.499
2011/06/13,29.521
2011/06/14,29.534
2011/06/15,29.544
2011/06/16,29.551
2011/06/17,29.556
2011/06/18,29.56
2011/06/19,29.572
2011/06/20,29.584
2011/06/21,29.595
2011/06/22,29.606
2011/06/23,29.625
2011/06/24,29.642
2011/06/25,29.657
2011/06/26,29.671
2011/06/27,29.689
2011/06/28,29.704
2011/06/29,29.717
2011/06/30,29.728
2011/07/01,29.742
2011/07/02,29.755
2011/07/03,29.769
2011/07/04,29.782
2011/07/05,29.796
2011/07/06,29.81
2011/07/07,29.823
2011/07/08,29.838
2011/07/09,29.853
2011/07/10,29.866
2011/07/11,29.881
2011/07/12,29.895
2011/07/13,29.903
2011/07/14,29.912
2011/07/15,29.92
2011/07/16,29.932
2011/07/17,29.944
2011/07/18,29.945
2011/07/19,29.946
2011/07/20,29.949
2011/07/21,29.953
2011/07/22,29.959
2011/07/23,29.966
2011/07/24,29.974
2011/07/25,29.981
2011/07/26,29.987
2011/07/27,29.994
2011/07/28,30.004
2011/07/29,30
2011/07/30,29.996
2011/07/31,29.991
2011/08/01,29.984
2011/08/02,29.974
2011/08/03,29.964
2011/08/04,29.959
2011/08/05,29.953
2011/08/06,29.953
2011/08/07,29.954
2011/08/08,29.959
2011/08/09,29.959
2011/08/10,29.957
2011/08/11,29.951
2011/08/12,29.945
2011/08/13,29.933
2011/08/14,29.92
2011/08/15,29.907
2011/08/16,29.892
2011/08/17,29.882
2011/08/18,29.874
2011/08/19,29.856
2011/08/20,29.838
2011/08/21,29.824
2011/08/22,29.811
2011/08/23,29.798
2011/08/24,29.786
2011/08/25,29.766
2011/08/26,29.746
2011/08/27,29.731
2011/08/28,29.714
2011/08/29,29.698
2011/08/30,29.681
2011/08/31,29.663
2011/09/01,29.644
2011/09/02,29.626
2011/09/03,29.606
2011/09/04,29.59
2011/09/05,29.575
2011/09/06,29.567
2011/09/07,29.566
2011/09/08,29.567
2011/09/09,29.567
2011/09/10,29.545
2011/09/11,29.533
2011/09/12,29.53
2011/09/13,29.529
2011/09/14,29.53
2011/09/15,29.533
2011/09/16,29.537
2011/09/17,29.532
2011/09/18,29.528
2011/09/19,29.525
2011/09/20,29.521
2011/09/21,29.516
2011/09/22,29.511
2011/09/23,29.508
2011/09/24,29.508
2011/09/25,29.503
2011/09/26,29.501
2011/09/27,29.501
2011/09/28,29.504
2011/09/29,29.506
2011/09/30,29.509
2011/10/01,29.512
2011/10/02,29.515
2011/10/03,29.517
2011/10/04,29.52
2011/10/05,29.522
2011/10/06,29.525
2011/10/07,29.529
2011/10/08,29.534
2011/10/09,29.538
2011/10/10,29.544
2011/10/11,29.549
2011/10/12,29.555
2011/10/13,29.561
2011/10/14,29.567
2011/10/15,29.573
2011/10/16,29.577
2011/10/17,29.58
2011/10/18,29.582
2011/10/19,29.586
2011/10/20,29.589
2011/10/21,29.594
2011/10/22,29.598
2011/10/23,29.602
2011/10/24,29.607
2011/10/25,29.612
2011/10/26,29.619
2011/10/27,29.626
2011/10/28,29.633
2011/10/29,29.644
2011/10/30,29.658
2011/10/31,29.671
2011/11/01,29.684
2011/11/02,29.694
2011/11/03,29.707
2011/11/04,29.716
2011/11/05,29.723
2011/11/06,29.726
2011/11/07,29.73
2011/11/08,29.733
2011/11/09,29.736
2011/11/10,29.738
2011/11/11,29.742
2011/11/12,29.746
2011/11/13,29.75
2011/11/14,29.754
2011/11/15,29.754
2011/11/16,29.754
2011/11/17,29.754
2011/11/18,29.752
2011/11/19,29.752
2011/11/20,29.751
2011/11/21,29.749
2011/11/22,29.746
2011/11/23,29.75
2011/11/24,29.755
2011/11/25,29.754
2011/11/26,29.753
2011/11/27,29.752
2011/11/28,29.757
2011/11/29,29.762
2011/11/30,29.764
2011/12/01,29.767
2011/12/02,29.77
2011/12/03,29.772
2011/12/04,29.773
2011/12/05,29.775
2011/12/06,29.77
2011/12/07,29.764
2011/12/08,29.735
2011/12/09,29.671
2011/12/10,29.596
2011/12/11,29.515
2011/12/12,29.433
2011/12/13,29.352
2011/12/14,29.27
2011/12/15,29.189
2011/12/16,29.107
2011/12/17,29.026
2011/12/18,28.944
2011/12/19,28.864
2011/12/20,28.782
2011/12/21,28.7
2011/12/22,28.619
2011/12/23,28.538
2011/12/24,28.458
2011/12/25,28.377
2011/12/26,28.297
2011/12/27,28.217
2011/12/28,28.137
2011/12/29,28.056
2011/12/30,27.976
2011/12/31,27.896
2012/01/01,27.815
2012/01/02,27.735
2012/01/03,27.655
2012/01/04,27.576
2012/01/05,27.495
2012/01/06,27.414
2012/01/07,27.333
2012/01/08,27.252
2012/01/09,27.175
2012/01/10,27.099
2012/01/11,27.022
2012/01/12,26.946
2012/01/13,26.87
2012/01/14,26.795
2012/01/15,26.721
2012/01/16,26.648
2012/01/17,26.574
2012/01/18,26.502
2012/01/19,26.432
2012/01/20,26.363
2012/01/21,26.294
2012/01/22,26.226
2012/01/23,26.158
2012/01/24,26.09
2012/01/25,26.023
2012/01/26,25.955
2012/01/27,25.885
2012/01/28,25.814
2012/01/29,25.745
2012/01/30,25.677
2012/01/31,25.608
2012/02/01,25.538
2012/02/02,25.469
2012/02/03,25.4
2012/02/04,25.333
2012/02/05,25.265
2012/02/06,25.199
2012/02/07,25.133
2012/02/08,25.067
2012/02/09,25.001
2012/02/10,24.935
2012/02/11,24.868
2012/02/12,24.802
2012/02/13,24.738
2012/02/14,24.68
2012/02/15,24.61
2012/02/16,24.539
2012/02/17,24.466
2012/02/18,24.393
2012/02/19,24.321
2012/02/20,24.249
2012/02/21,24.178
2012/02/22,24.107
2012/02/23,24.035
2012/02/24,23.964
2012/02/25,23.899
2012/02/26,23.828
2012/02/27,23.757
2012/02/28,23.69
2012/02/29,23.621
2012/03/01,23.553
2012/03/02,23.486
2012/03/03,23.419
2012/03/04,23.351
2012/03/05,23.285
2012/03/06,23.219
2012/03/07,23.176
2012/03/08,23.168
2012/03/09,23.16
2012/03/10,23.155
2012/03/11,23.152
2012/03/12,23.149
2012/03/13,23.145
2012/03/14,23.142
2012/03/15,23.141
2012/03/16,23.139
2012/03/17,23.138
2012/03/18,23.137
2012/03/19,23.131
2012/03/20,23.126
2012/03/21,23.121
2012/03/22,23.115
2012/03/23,23.11
2012/03/24,23.105
2012/03/25,23.105
2012/03/26,23.105
2012/03/27,23.105
2012/03/28,23.106
2012/03/29,23.107
2012/03/30,23.108
2012/03/31,23.109
2012/04/01,23.11
2012/04/02,23.112
2012/04/03,23.114
2012/04/04,23.117
2012/04/05,23.122
2012/04/06,23.132
2012/04/07,23.141
2012/04/08,23.146
2012/04/09,23.146
2012/04/10,23.146
2012/04/11,23.147
2012/04/12,23.148
2012/04/13,23.146
2012/04/14,23.145
2012/04/15,23.145
2012/04/16,23.148
2012/04/17,23.153
2012/04/18,23.156
2012/04/19,23.159
2012/04/20,23.165
2012/04/21,23.17
2012/04/22,23.177
2012/04/23,23.183
2012/04/24,23.189
2012/04/25,23.194
2012/04/26,23.2
2012/04/27,23.206
2012/04/28,23.21
2012/04/29,23.213
2012/04/30,23.216
2012/05/01,23.218
2012/05/02,23.22
2012/05/03,23.222
2012/05/04,23.222
2012/05/05,23.223
2012/05/06,23.231
2012/05/07,23.24
2012/05/08,23.249
2012/05/09,23.259
2012/05/10,23.27
2012/05/11,23.286
2012/05/12,23.301
2012/05/13,23.313
2012/05/14,23.32
2012/05/15,23.34
2012/05/16,23.364
2012/05/17,23.392
2012/05/18,23.421
2012/05/19,23.45
2012/05/20,23.479
2012/05/21,23.508
2012/05/22,23.54
2012/05/23,23.573
2012/05/24,23.608
2012/05/25,23.636
2012/05/26,23.665
2012/05/27,23.694
2012/05/28,23.722
2012/05/29,23.751
2012/05/30,23.781
2012/05/31,23.807
2012/06/01,23.829
2012/06/02,23.851
2012/06/03,23.873
2012/06/04,23.895
2012/06/05,23.916
2012/06/06,23.937
2012/06/07,23.958
2012/06/08,23.979
2012/06/09,24.004
2012/06/10,24.03
2012/06/11,24.054
2012/06/12,24.076
2012/06/13,24.101
2012/06/14,24.125
2012/06/15,24.148
2012/06/16,24.171
2012/06/17,24.194
2012/06/18,24.217
2012/06/19,24.24
2012/06/20,24.265
2012/06/21,24.289
2012/06/22,24.313
2012/06/23,24.333
2012/06/24,24.353
2012/06/25,24.373
2012/06/26,24.389
2012/06/27,24.408
2012/06/28,24.429
2012/06/29,24.45
2012/06/30,24.471
2012/07/01,24.491
2012/07/02,24.511
2012/07/03,24.529
2012/07/04,24.547
2012/07/05,24.561
2012/07/06,24.576
2012/07/07,24.591
2012/07/08,24.611
2012/07/09,24.63
2012/07/10,24.649
2012/07/11,24.668
2012/07/12,24.693
2012/07/13,24.717
2012/07/14,24.739
2012/07/15,24.758
2012/07/16,24.772
2012/07/17,24.786
2012/07/18,24.798
2012/07/19,24.807
2012/07/20,24.815
2012/07/21,24.823
2012/07/22,24.83
2012/07/23,24.837
2012/07/24,24.845
2012/07/25,24.852
2012/07/26,24.861
2012/07/27,24.869
2012/07/28,24.879
2012/07/29,24.891
2012/07/30,24.902
2012/07/31,24.912
2012/08/01,24.924
2012/08/02,24.935
2012/08/03,24.946
2012/08/04,24.949
2012/08/05,24.952
2012/08/06,24.955
2012/08/07,24.958
2012/08/08,24.959
2012/08/09,24.954
2012/08/10,24.951
2012/08/11,24.947
2012/08/12,24.943
2012/08/13,24.936
2012/08/14,24.929
2012/08/15,24.919
2012/08/16,24.909
2012/08/17,24.9
2012/08/18,24.889
2012/08/19,24.874
2012/08/20,24.85
2012/08/21,24.824
2012/08/22,24.795
2012/08/23,24.764
2012/08/24,24.731
2012/08/25,24.697
2012/08/26,24.664
2012/08/27,24.628
2012/08/28,24.591
2012/08/29,24.555
2012/08/30,24.521
2012/08/31,24.488
2012/09/01,24.452
2012/09/02,24.416
2012/09/03,24.381
2012/09/04,24.344
2012/09/05,24.305
2012/09/06,24.265
2012/09/07,24.219
2012/09/08,24.173
2012/09/09,24.128
2012/09/10,24.082
2012/09/11,24.031
2012/09/12,23.978
2012/09/13,23.924
2012/09/14,23.868
2012/09/15,23.812
2012/09/16,23.753
2012/09/17,23.692
2012/09/18,23.631
2012/09/19,23.566
2012/09/20,23.501
2012/09/21,23.44
2012/09/22,23.376
2012/09/23,23.313
2012/09/24,23.252
2012/09/25,23.187
2012/09/26,23.121
2012/09/27,23.055
2012/09/28,22.989
2012/09/29,22.923
2012/09/30,22.858
2012/10/01,22.793
2012/10/02,22.726
2012/10/03,22.659
2012/10/04,22.593
2012/10/05,22.527
2012/10/06,22.461
2012/10/07,22.395
2012/10/08,22.328
2012/10/09,22.261
2012/10/10,22.19
2012/10/11,22.121
2012/10/12,22.052
2012/10/13,21.982
2012/10/14,21.915
2012/10/15,21.848
2012/10/16,21.784
2012/10/17,21.72
2012/10/18,21.656
2012/10/19,21.592
2012/10/20,21.529
2012/10/21,21.469
2012/10/22,21.413
2012/10/23,21.356
2012/10/24,21.298
2012/10/25,21.239
2012/10/26,21.181
2012/10/27,21.122
2012/10/28,21.062
2012/10/29,21.003
2012/10/30,20.947
2012/10/31,20.891
2012/11/01,20.835
2012/11/02,20.779
2012/11/03,20.723
2012/11/04,20.667
2012/11/05,20.61
2012/11/06,20.555
2012/11/07,20.5
2012/11/08,20.445
2012/11/09,20.39
2012/11/10,20.336
2012/11/11,20.284
2012/11/12,20.23
2012/11/13,20.175
2012/11/14,20.121
2012/11/15,20.067
2012/11/16,20.014
2012/11/17,19.968
2012/11/18,19.927
2012/11/19,19.888
2012/11/20,19.853
2012/11/21,19.819
2012/11/22,19.789
2012/11/23,19.759
2012/11/24,19.728
2012/11/25,19.7
2012/11/26,19.669
2012/11/27,19.643
2012/11/28,19.623
2012/11/29,19.603
2012/11/30,19.585
2012/12/01,19.568
2012/12/02,19.552
2012/12/03,19.537
2012/12/04,19.524
2012/12/05,19.512
2012/12/06,19.501
2012/12/07,19.491
2012/12/08,19.482
2012/12/09,19.473
2012/12/10,19.467
2012/12/11,19.463
2012/12/12,19.461
2012/12/13,19.458
2012/12/14,19.456
2012/12/15,19.456
2012/12/16,19.457
2012/12/17,19.459
2012/12/18,19.463
2012/12/19,19.469
2012/12/20,19.471
2012/12/21,19.472
2012/12/22,19.476
2012/12/23,19.479
2012/12/24,19.482
2012/12/25,19.486
2012/12/26,19.49
2012/12/27,19.495
2012/12/28,19.5
2012/12/29,19.505
2012/12/30,19.511
2012/12/31,19.517
2013/01/01,19.523
2013/01/02,19.529
2013/01/03,19.535
2013/01/04,19.541
2013/01/05,19.546
2013/01/06,19.555
2013/01/07,19.563
2013/01/08,19.567
2013/01/09,19.571
2013/01/10,19.576
2013/01/11,19.581
2013/01/12,19.585
2013/01/13,19.589
2013/01/14,19.591
2013/01/15,19.593
2013/01/16,19.595
2013/01/17,19.597
2013/01/18,19.598
2013/01/19,19.597
2013/01/20,19.593
2013/01/21,19.589
2013/01/22,19.585
2013/01/23,19.583
2013/01/24,19.579
2013/01/25,19.576
2013/01/26,19.575
2013/01/27,19.575
2013/01/28,19.57
2013/01/29,19.568
2013/01/30,19.567
2013/01/31,19.566
2013/02/01,19.564
2013/02/02,19.562
2013/02/03,19.56
2013/02/04,19.557
2013/02/05,19.556
2013/02/06,19.555
2013/02/07,19.554
2013/02/08,19.553
2013/02/09,19.551
2013/02/10,19.549
2013/02/11,19.548
2013/02/12,19.548
2013/02/13,19.548
2013/02/14,19.546
2013/02/15,19.543
2013/02/16,19.54
2013/02/17,19.534
2013/02/18,19.528
2013/02/19,19.52
2013/02/20,19.514
2013/02/21,19.508
2013/02/22,19.503
2013/02/23,19.498
2013/02/24,19.495
2013/02/25,19.487
2013/02/26,19.478
2013/02/27,19.47
2013/02/28,19.461
2013/03/01,19.452
2013/03/02,19.443
2013/03/03,19.435
2013/03/04,19.428
2013/03/05,19.42
2013/03/06,19.414
2013/03/07,19.407
2013/03/08,19.402
2013/03/09,19.398
2013/03/10,19.393
2013/03/11,19.388
2013/03/12,19.384
2013/03/13,19.382
2013/03/14,19.381
2013/03/15,19.379
2013/03/16,19.378
2013/03/17,19.376
2013/03/18,19.375
2013/03/19,19.372
2013/03/20,19.371
2013/03/21,19.371
2013/03/22,19.371
2013/03/23,19.37
2013/03/24,19.37
2013/03/25,19.371
2013/03/26,19.373
2013/03/27,19.376
2013/03/28,19.379
2013/03/29,19.383
2013/03/30,19.388
2013/03/31,19.392
2013/04/01,19.396
2013/04/02,19.401
2013/04/03,19.405
2013/04/04,19.41
2013/04/05,19.413
2013/04/06,19.416
2013/04/07,19.418
2013/04/08,19.421
2013/04/09,19.424
2013/04/10,19.429
2013/04/11,19.438
2013/04/12,19.446
2013/04/13,19.456
2013/04/14,19.466
2013/04/15,19.479
2013/04/16,19.494
2013/04/17,19.507
2013/04/18,19.52
2013/04/19,19.534
2013/04/20,19.549
2013/04/21,19.564
2013/04/22,19.578
2013/04/23,19.592
2013/04/24,19.605
2013/04/25,19.618
2013/04/26,19.63
2013/04/27,19.639
2013/04/28,19.648
2013/04/29,19.655
2013/04/30,19.662
2013/05/01,19.669
2013/05/02,19.678
2013/05/03,19.687
2013/05/04,19.696
2013/05/05,19.704
2013/05/06,19.712
2013/05/07,19.72
2013/05/08,19.728
2013/05/09,19.737
2013/05/10,19.745
2013/05/11,19.752
2013/05/12,19.76
2013/05/13,19.766
2013/05/14,19.773
2013/05/15,19.78
2013/05/16,19.788
2013/05/17,19.796
2013/05/18,19.806
2013/05/19,19.816
2013/05/20,19.826
2013/05/21,19.835
2013/05/22,19.843
2013/05/23,19.851
2013/05/24,19.86
2013/05/25,19.867
2013/05/26,19.875
2013/05/27,19.883
2013/05/28,19.891
2013/05/29,19.899
2013/05/30,19.907
2013/05/31,19.913
2013/06/01,19.919
2013/06/02,19.925
2013/06/03,19.93
2013/06/04,19.934
2013/06/05,19.94
2013/06/06,19.943
2013/06/07,19.947
2013/06/08,19.951
2013/06/09,19.957
2013/06/10,19.962
2013/06/11,19.966
2013/06/12,19.971
2013/06/13,19.978
2013/06/14,19.984
2013/06/15,19.991
2013/06/16,19.999
2013/06/17,20.006
2013/06/18,20.013
2013/06/19,20.021
2013/06/20,20.029
2013/06/21,20.037
2013/06/22,20.045
2013/06/23,20.052
2013/06/24,20.057
2013/06/25,20.061
2013/06/26,20.065
2013/06/27,20.067
2013/06/28,20.069
2013/06/29,20.072
2013/06/30,20.074
2013/07/01,20.076
2013/07/02,20.079
2013/07/03,20.082
2013/07/04,20.088
2013/07/05,20.095
2013/07/06,20.103
2013/07/07,20.113
2013/07/08,20.123
2013/07/09,20.132
2013/07/10,20.136
2013/07/11,20.141
2013/07/12,20.145
2013/07/13,20.148
2013/07/14,20.148
2013/07/15,20.146
2013/07/16,20.145
2013/07/17,20.144
2013/07/18,20.146
2013/07/19,20.147
2013/07/20,20.147
2013/07/21,20.147
2013/07/22,20.147
2013/07/23,20.149
2013/07/24,20.15
2013/07/25,20.151
2013/07/26,20.154
2013/07/27,20.158
2013/07/28,20.163
2013/07/29,20.168
2013/07/30,20.174
2013/07/31,20.179
2013/08/01,20.184
2013/08/02,20.19
2013/08/03,20.194
2013/08/04,20.2
2013/08/05,20.205
2013/08/06,20.209
2013/08/07,20.214
2013/08/08,20.221
2013/08/09,20.227
2013/08/10,20.232
2013/08/11,20.239
2013/08/12,20.249
2013/08/13,20.259
2013/08/14,20.267
2013/08/15,20.275
2013/08/16,20.281
2013/08/17,20.287
2013/08/18,20.292
2013/08/19,20.297
2013/08/20,20.3
2013/08/21,20.303
2013/08/22,20.306
2013/08/23,20.31
2013/08/24,20.314
2013/08/25,20.317
2013/08/26,20.319
2013/08/27,20.322
2013/08/28,20.325
2013/08/29,20.326
2013/08/30,20.328
2013/08/31,20.329
2013/09/01,20.331
2013/09/02,20.332
2013/09/03,20.332
2013/09/04,20.334
2013/09/05,20.334
2013/09/06,20.334
2013/09/07,20.333
2013/09/08,20.331
2013/09/09,20.329
2013/09/10,20.326
2013/09/11,20.322
2013/09/12,20.317
2013/09/13,20.312
2013/09/14,20.306
2013/09/15,20.301
2013/09/16,20.294
2013/09/17,20.287
2013/09/18,20.28
2013/09/19,20.274
2013/09/20,20.268
2013/09/21,20.262
2013/09/22,20.255
2013/09/23,20.248
2013/09/24,20.241
2013/09/25,20.232
2013/09/26,20.224
2013/09/27,20.216
2013/09/28,20.208
2013/09/29,20.2
2013/09/30,20.191
2013/10/01,20.182
2013/10/02,20.175
2013/10/03,20.168
2013/10/04,20.161
2013/10/05,20.153
2013/10/06,20.145
2013/10/07,20.136
2013/10/08,20.128
2013/10/09,20.119
2013/10/10,20.11
2013/10/11,20.104
2013/10/12,20.099
2013/10/13,20.094
2013/10/14,20.089
2013/10/15,20.084
2013/10/16,20.074
2013/10/17,20.065
2013/10/18,20.058
2013/10/19,20.051
2013/10/20,20.044
2013/10/21,20.036
2013/10/22,20.027
2013/10/23,20.018
2013/10/24,20.009
2013/10/25,20.011
2013/10/26,20.014
2013/10/27,20.015
2013/10/28,20.016
2013/10/29,20.016
2013/10/30,20.017
2013/10/31,20.018
2013/11/01,20.02
2013/11/02,20.023
2013/11/03,20.026
2013/11/04,20.034
2013/11/05,20.043
2013/11/06,20.052
2013/11/07,20.062
2013/11/08,20.072
2013/11/09,20.081
2013/11/10,20.088
2013/11/11,20.093
2013/11/12,20.099
2013/11/13,20.105
2013/11/14,20.112
2013/11/15,20.121
2013/11/16,20.13
2013/11/17,20.139
2013/11/18,20.149
2013/11/19,20.161
2013/11/20,20.172
2013/11/21,20.184
2013/11/22,20.205
2013/11/23,20.222
2013/11/24,20.239
2013/11/25,20.256
2013/11/26,20.272
2013/11/27,20.289
2013/11/28,20.307
2013/11/29,20.323
2013/11/30,20.339
2013/12/01,20.355
2013/12/02,20.372
2013/12/03,20.387
2013/12/04,20.404
2013/12/05,20.421
2013/12/06,20.439
2013/12/07,20.457
2013/12/08,20.476
2013/12/09,20.496
2013/12/10,20.519
2013/12/11,20.543
2013/12/12,20.569
2013/12/13,20.596
2013/12/14,20.622
2013/12/15,20.648
2013/12/16,20.675
2013/12/17,20.701
2013/12/18,20.727
2013/12/19,20.752
2013/12/20,20.777
2013/12/21,20.803
2013/12/22,20.828
2013/12/23,20.854
2013/12/24,20.88
2013/12/25,20.901
2013/12/26,20.923
2013/12/27,20.944
2013/12/28,20.964
2013/12/29,20.984
2013/12/30,21.005
2013/12/31,21.023
2014/01/01,21.036
2014/01/02,21.05
2014/01/03,21.064
2014/01/04,21.078
2014/01/05,21.092
2014/01/06,21.107
