Date,transactions90sma
2011/02/04,1120
2011/02/05,1125
2011/02/06,1130
2011/02/07,1136
2011/02/08,1141
2011/02/09,1150
2011/02/10,1170
2011/02/11,1192
2011/02/12,1210
2011/02/13,1176
2011/02/14,1097
2011/02/15,1117
2011/02/16,1124
2011/02/17,1041
2011/02/18,954.811
2011/02/19,860.567
2011/02/20,877.911
2011/02/21,895.411
2011/02/22,875.7
2011/02/23,844.789
2011/02/24,853.478
2011/02/25,870.922
2011/02/26,886.411
2011/02/27,906.189
2011/02/28,920.833
2011/03/01,946.111
2011/03/02,963.544
2011/03/03,994.911
2011/03/04,1012
2011/03/05,1030
2011/03/06,1047
2011/03/07,1062
2011/03/08,1084
2011/03/09,1100
2011/03/10,1115
2011/03/11,1130
2011/03/12,1156
2011/03/13,1179
2011/03/14,1202
2011/03/15,1227
2011/03/16,1257
2011/03/17,1290
2011/03/18,1311
2011/03/19,1341
2011/03/20,1376
2011/03/21,1435
2011/03/22,1453
2011/03/23,1498
2011/03/24,1516
2011/03/25,1531
2011/03/26,1562
2011/03/27,1583
2011/03/28,1609
2011/03/29,1633
2011/03/30,1646
2011/03/31,1663
2011/04/01,1673
2011/04/02,1686
2011/04/03,1694
2011/04/04,1708
2011/04/05,1717
2011/04/06,1730
2011/04/07,1737
2011/04/08,1741
2011/04/09,1747
2011/04/10,1751
2011/04/11,1758
2011/04/12,1768
2011/04/13,1780
2011/04/14,1798
2011/04/15,1810
2011/04/16,1824
2011/04/17,1840
2011/04/18,1864
2011/04/19,1894
2011/04/20,1918
2011/04/21,1926
2011/04/22,1934
2011/04/23,1947
2011/04/24,1958
2011/04/25,1977
2011/04/26,2004
2011/04/27,2045
2011/04/28,2067
2011/04/29,2091
2011/04/30,2111
2011/05/01,2139
2011/05/02,2162
2011/05/03,2184
2011/05/04,2206
2011/05/05,2234
2011/05/06,2261
2011/05/07,2293
2011/05/08,2316
2011/05/09,2344
2011/05/10,2366
2011/05/11,2378
2011/05/12,2389
2011/05/13,2413
2011/05/14,2441
2011/05/15,2460
2011/05/16,2484
2011/05/17,2510
2011/05/18,2546
2011/05/19,2576
2011/05/20,2611
2011/05/21,2644
2011/05/22,2680
2011/05/23,2719
2011/05/24,2758
2011/05/25,2803
2011/05/26,2857
2011/05/27,2890
2011/05/28,2922
2011/05/29,2955
2011/05/30,2984
2011/05/31,3029
2011/06/01,3066
2011/06/02,3124
2011/06/03,3196
2011/06/04,3272
2011/06/05,3346
2011/06/06,3426
2011/06/07,3505
2011/06/08,3617
2011/06/09,3731
2011/06/10,3822
2011/06/11,3912
2011/06/12,4019
2011/06/13,4111
2011/06/14,4232
2011/06/15,4333
2011/06/16,4448
2011/06/17,4537
2011/06/18,4619
2011/06/19,4681
2011/06/20,4780
2011/06/21,4835
2011/06/22,4938
2011/06/23,5031
2011/06/24,5114
2011/06/25,5195
2011/06/26,5273
2011/06/27,5374
2011/06/28,5473
2011/06/29,5561
2011/06/30,5651
2011/07/01,5749
2011/07/02,5818
2011/07/03,5885
2011/07/04,5969
2011/07/05,6048
2011/07/06,6146
2011/07/07,6229
2011/07/08,6304
2011/07/09,6372
2011/07/10,6444
2011/07/11,6538
2011/07/12,6603
2011/07/13,6673
2011/07/14,6747
2011/07/15,6812
2011/07/16,6886
2011/07/17,6945
2011/07/18,7005
2011/07/19,7074
2011/07/20,7151
2011/07/21,7219
2011/07/22,7293
2011/07/23,7350
2011/07/24,7413
2011/07/25,7480
2011/07/26,7523
2011/07/27,7578
2011/07/28,7629
2011/07/29,7661
2011/07/30,7686
2011/07/31,7742
2011/08/01,7801
2011/08/02,7868
2011/08/03,7917
2011/08/04,7973
2011/08/05,8013
2011/08/06,8057
2011/08/07,8094
2011/08/08,8140
2011/08/09,8209
2011/08/10,8265
2011/08/11,8305
2011/08/12,8336
2011/08/13,8378
2011/08/14,8414
2011/08/15,8459
2011/08/16,8505
2011/08/17,8540
2011/08/18,8570
2011/08/19,8600
2011/08/20,8622
2011/08/21,8645
2011/08/22,8668
2011/08/23,8681
2011/08/24,8687
2011/08/25,8714
2011/08/26,8741
2011/08/27,8760
2011/08/28,8763
2011/08/29,8786
2011/08/30,8800
2011/08/31,8802
2011/09/01,8789
2011/09/02,8770
2011/09/03,8741
2011/09/04,8715
2011/09/05,8694
2011/09/06,8650
2011/09/07,8594
2011/09/08,8542
2011/09/09,8504
2011/09/10,8434
2011/09/11,8381
2011/09/12,8298
2011/09/13,8232
2011/09/14,8160
2011/09/15,8107
2011/09/16,8048
2011/09/17,7982
2011/09/18,7925
2011/09/19,7892
2011/09/20,7856
2011/09/21,7827
2011/09/22,7774
2011/09/23,7737
2011/09/24,7690
2011/09/25,7623
2011/09/26,7567
2011/09/27,7524
2011/09/28,7485
2011/09/29,7429
2011/09/30,7406
2011/10/01,7373
2011/10/02,7323
2011/10/03,7296
2011/10/04,7244
2011/10/05,7206
2011/10/06,7177
2011/10/07,7153
2011/10/08,7120
2011/10/09,7064
2011/10/10,7039
2011/10/11,7004
2011/10/12,6973
2011/10/13,6941
2011/10/14,6910
2011/10/15,6879
2011/10/16,6836
2011/10/17,6798
2011/10/18,6754
2011/10/19,6720
2011/10/20,6673
2011/10/21,6648
2011/10/22,6615
2011/10/23,6572
2011/10/24,6546
2011/10/25,6515
2011/10/26,6484
2011/10/27,6456
2011/10/28,6444
2011/10/29,6417
2011/10/30,6382
2011/10/31,6342
2011/11/01,6320
2011/11/02,6294
2011/11/03,6282
2011/11/04,6278
2011/11/05,6269
2011/11/06,6244
2011/11/07,6203
2011/11/08,6177
2011/11/09,6164
2011/11/10,6157
2011/11/11,6132
2011/11/12,6105
2011/11/13,6072
2011/11/14,6030
2011/11/15,6012
2011/11/16,5997
2011/11/17,5968
2011/11/18,5945
2011/11/19,5913
2011/11/20,5883
2011/11/21,5856
2011/11/22,5835
2011/11/23,5817
2011/11/24,5790
2011/11/25,5781
2011/11/26,5771
2011/11/27,5738
2011/11/28,5717
2011/11/29,5708
2011/11/30,5703
2011/12/01,5696
2011/12/02,5700
2011/12/03,5682
2011/12/04,5664
2011/12/05,5646
2011/12/06,5655
2011/12/07,5651
2011/12/08,5634
2011/12/09,5629
2011/12/10,5620
2011/12/11,5606
2011/12/12,5587
2011/12/13,5579
2011/12/14,5570
2011/12/15,5555
2011/12/16,5552
2011/12/17,5541
2011/12/18,5518
2011/12/19,5493
2011/12/20,5477
2011/12/21,5471
2011/12/22,5466
2011/12/23,5465
2011/12/24,5453
2011/12/25,5449
2011/12/26,5443
2011/12/27,5434
2011/12/28,5427
2011/12/29,5420
2011/12/30,5416
2011/12/31,5417
2012/01/01,5400
2012/01/02,5395
2012/01/03,5395
2012/01/04,5393
2012/01/05,5407
2012/01/06,5421
2012/01/07,5425
2012/01/08,5430
2012/01/09,5432
2012/01/10,5439
2012/01/11,5463
2012/01/12,5469
2012/01/13,5483
2012/01/14,5503
2012/01/15,5509
2012/01/16,5532
2012/01/17,5549
2012/01/18,5571
2012/01/19,5590
2012/01/20,5608
2012/01/21,5616
2012/01/22,5609
2012/01/23,5618
2012/01/24,5640
2012/01/25,5676
2012/01/26,5692
2012/01/27,5700
2012/01/28,5710
2012/01/29,5723
2012/01/30,5727
2012/01/31,5738
2012/02/01,5740
2012/02/02,5747
2012/02/03,5759
2012/02/04,5784
2012/02/05,5798
2012/02/06,5799
2012/02/07,5806
2012/02/08,5811
2012/02/09,5838
2012/02/10,5875
2012/02/11,5900
2012/02/12,5913
2012/02/13,5934
2012/02/14,5972
2012/02/15,6021
2012/02/16,6069
2012/02/17,6092
2012/02/18,6107
2012/02/19,6120
2012/02/20,6129
2012/02/21,6138
2012/02/22,6162
2012/02/23,6190
2012/02/24,6213
2012/02/25,6227
2012/02/26,6225
2012/02/27,6229
2012/02/28,6227
2012/02/29,6231
2012/03/01,6237
2012/03/02,6259
2012/03/03,6257
2012/03/04,6262
2012/03/05,6251
2012/03/06,6253
2012/03/07,6263
2012/03/08,6274
2012/03/09,6283
2012/03/10,6284
2012/03/11,6288
2012/03/12,6296
2012/03/13,6315
2012/03/14,6337
2012/03/15,6349
2012/03/16,6371
2012/03/17,6396
2012/03/18,6398
2012/03/19,6402
2012/03/20,6415
2012/03/21,6428
2012/03/22,6438
2012/03/23,6455
2012/03/24,6467
2012/03/25,6473
2012/03/26,6489
2012/03/27,6507
2012/03/28,6530
2012/03/29,6557
2012/03/30,6576
2012/03/31,6589
2012/04/01,6591
2012/04/02,6599
2012/04/03,6622
2012/04/04,6623
2012/04/05,6628
2012/04/06,6638
2012/04/07,6634
2012/04/08,6632
2012/04/09,6632
2012/04/10,6646
2012/04/11,6659
2012/04/12,6676
2012/04/13,6679
2012/04/14,6698
2012/04/15,6703
2012/04/16,6723
2012/04/17,6736
2012/04/18,6755
2012/04/19,6767
2012/04/20,6789
2012/04/21,6809
2012/04/22,6812
2012/04/23,6811
2012/04/24,6807
2012/04/25,6818
2012/04/26,6860
2012/04/27,6874
2012/04/28,6885
2012/04/29,6903
2012/04/30,6930
2012/05/01,6971
2012/05/02,7002
2012/05/03,7080
2012/05/04,7156
2012/05/05,7225
2012/05/06,7280
2012/05/07,7405
2012/05/08,7523
2012/05/09,7631
2012/05/10,7668
2012/05/11,7795
2012/05/12,7921
2012/05/13,7996
2012/05/14,8205
2012/05/15,8349
2012/05/16,8444
2012/05/17,8557
2012/05/18,8757
2012/05/19,9084
2012/05/20,9363
2012/05/21,9643
2012/05/22,9825
2012/05/23,10041
2012/05/24,10259
2012/05/25,10512
2012/05/26,10706
2012/05/27,10925
2012/05/28,11183
2012/05/29,11440
2012/05/30,11649
2012/05/31,11797
2012/06/01,12040
2012/06/02,12109
2012/06/03,12404
2012/06/04,12844
2012/06/05,13263
2012/06/06,13366
2012/06/07,13663
2012/06/08,13870
2012/06/09,14178
2012/06/10,14563
2012/06/11,14842
2012/06/12,14968
2012/06/13,15529
2012/06/14,16140
2012/06/15,16675
2012/06/16,17088
2012/06/17,17502
2012/06/18,17860
2012/06/19,18182
2012/06/20,18467
2012/06/21,18696
2012/06/22,18888
2012/06/23,19067
2012/06/24,19242
2012/06/25,19487
2012/06/26,19743
2012/06/27,20002
2012/06/28,20221
2012/06/29,20407
2012/06/30,20596
2012/07/01,20738
2012/07/02,20931
2012/07/03,21104
2012/07/04,21283
2012/07/05,21449
2012/07/06,21646
2012/07/07,21865
2012/07/08,22023
2012/07/09,22208
2012/07/10,22510
2012/07/11,22765
2012/07/12,22956
2012/07/13,23140
2012/07/14,23311
2012/07/15,23508
2012/07/16,23770
2012/07/17,24065
2012/07/18,24340
2012/07/19,24593
2012/07/20,24921
2012/07/21,25235
2012/07/22,25543
2012/07/23,25821
2012/07/24,26052
2012/07/25,26244
2012/07/26,26505
2012/07/27,26723
2012/07/28,27029
2012/07/29,27308
2012/07/30,27577
2012/07/31,27927
2012/08/01,28111
2012/08/02,28324
2012/08/03,28488
2012/08/04,28686
2012/08/05,28854
2012/08/06,29051
2012/08/07,29188
2012/08/08,29503
2012/08/09,29624
2012/08/10,29735
2012/08/11,29939
2012/08/12,30009
2012/08/13,30304
2012/08/14,30487
2012/08/15,30886
2012/08/16,31131
2012/08/17,31188
2012/08/18,31251
2012/08/19,31310
2012/08/20,31447
2012/08/21,31613
2012/08/22,31738
2012/08/23,31768
2012/08/24,31868
2012/08/25,31946
2012/08/26,31942
2012/08/27,31978
2012/08/28,32025
2012/08/29,32171
2012/08/30,32247
2012/08/31,32557
2012/09/01,32636
2012/09/02,32499
2012/09/03,32431
2012/09/04,32698
2012/09/05,32785
2012/09/06,32995
2012/09/07,33000
2012/09/08,32894
2012/09/09,32882
2012/09/10,33053
2012/09/11,32847
2012/09/12,32471
2012/09/13,32183
2012/09/14,32103
2012/09/15,31918
2012/09/16,31800
2012/09/17,31672
2012/09/18,31678
2012/09/19,31738
2012/09/20,31824
2012/09/21,31913
2012/09/22,31909
2012/09/23,31901
2012/09/24,31889
2012/09/25,31815
2012/09/26,31880
2012/09/27,31941
2012/09/28,32053
2012/09/29,32105
2012/09/30,32056
2012/10/01,32079
2012/10/02,32187
2012/10/03,32243
2012/10/04,32340
2012/10/05,32460
2012/10/06,32591
2012/10/07,32698
2012/10/08,32733
2012/10/09,32780
2012/10/10,32856
2012/10/11,32891
2012/10/12,32957
2012/10/13,33032
2012/10/14,32988
2012/10/15,32942
2012/10/16,32963
2012/10/17,32972
2012/10/18,32877
2012/10/19,32774
2012/10/20,32725
2012/10/21,32815
2012/10/22,32980
2012/10/23,33032
2012/10/24,33049
2012/10/25,33047
2012/10/26,32900
2012/10/27,32698
2012/10/28,32515
2012/10/29,32292
2012/10/30,32295
2012/10/31,32234
2012/11/01,32189
2012/11/02,32188
2012/11/03,32084
2012/11/04,31961
2012/11/05,31989
2012/11/06,31899
2012/11/07,31972
2012/11/08,32017
2012/11/09,31928
2012/11/10,31845
2012/11/11,31563
2012/11/12,31446
2012/11/13,31159
2012/11/14,30975
2012/11/15,30942
2012/11/16,30968
2012/11/17,30919
2012/11/18,30901
2012/11/19,30840
2012/11/20,30829
2012/11/21,30909
2012/11/22,30894
2012/11/23,30882
2012/11/24,30884
2012/11/25,30925
2012/11/26,30992
2012/11/27,30919
2012/11/28,30956
2012/11/29,30920
2012/11/30,30798
2012/12/01,30797
2012/12/02,30601
2012/12/03,30398
2012/12/04,30301
2012/12/05,30201
2012/12/06,30243
2012/12/07,30254
2012/12/08,30273
2012/12/09,30256
2012/12/10,30233
2012/12/11,30330
2012/12/12,30416
2012/12/13,30487
2012/12/14,30618
2012/12/15,30663
2012/12/16,30786
2012/12/17,30877
2012/12/18,31073
2012/12/19,31223
2012/12/20,31286
2012/12/21,31537
2012/12/22,31795
2012/12/23,31879
2012/12/24,32012
2012/12/25,31971
2012/12/26,32063
2012/12/27,32185
2012/12/28,32442
2012/12/29,32636
2012/12/30,32866
2012/12/31,32835
2013/01/01,32892
2013/01/02,32968
2013/01/03,33034
2013/01/04,33211
2013/01/05,33264
2013/01/06,33207
2013/01/07,33261
2013/01/08,33343
2013/01/09,33515
2013/01/10,33780
2013/01/11,33999
2013/01/12,34202
2013/01/13,34407
2013/01/14,34519
2013/01/15,34666
2013/01/16,34948
2013/01/17,35201
2013/01/18,35409
2013/01/19,35580
2013/01/20,35560
2013/01/21,35654
2013/01/22,35782
2013/01/23,36001
2013/01/24,36271
2013/01/25,36629
2013/01/26,37012
2013/01/27,37389
2013/01/28,37627
2013/01/29,37893
2013/01/30,38088
2013/01/31,38339
2013/02/01,38733
2013/02/02,39068
2013/02/03,39390
2013/02/04,39645
2013/02/05,39833
2013/02/06,39946
2013/02/07,40347
2013/02/08,40723
2013/02/09,41103
2013/02/10,41464
2013/02/11,41802
2013/02/12,42121
2013/02/13,42359
2013/02/14,42486
2013/02/15,42743
2013/02/16,42934
2013/02/17,43075
2013/02/18,43225
2013/02/19,43397
2013/02/20,43717
2013/02/21,43979
2013/02/22,44339
2013/02/23,44574
2013/02/24,44810
2013/02/25,45248
2013/02/26,45539
2013/02/27,45801
2013/02/28,46170
2013/03/01,46515
2013/03/02,46906
2013/03/03,47270
2013/03/04,47622
2013/03/05,47878
2013/03/06,48163
2013/03/07,48547
2013/03/08,48799
2013/03/09,49059
2013/03/10,49477
2013/03/11,49727
2013/03/12,49857
2013/03/13,50014
2013/03/14,50225
2013/03/15,50563
2013/03/16,50548
2013/03/17,50484
2013/03/18,50412
2013/03/19,50427
2013/03/20,50541
2013/03/21,50662
2013/03/22,50765
2013/03/23,50943
2013/03/24,51112
2013/03/25,51337
2013/03/26,51475
2013/03/27,51580
2013/03/28,51734
2013/03/29,52002
2013/03/30,52155
2013/03/31,52310
2013/04/01,52541
2013/04/02,52806
2013/04/03,53046
2013/04/04,53249
2013/04/05,53491
2013/04/06,53699
2013/04/07,53957
2013/04/08,54213
2013/04/09,54477
2013/04/10,54602
2013/04/11,54776
2013/04/12,54920
2013/04/13,54965
2013/04/14,55086
2013/04/15,55191
2013/04/16,55348
2013/04/17,55443
2013/04/18,55415
2013/04/19,55452
2013/04/20,55529
2013/04/21,55570
2013/04/22,55608
2013/04/23,55775
2013/04/24,55983
2013/04/25,56139
2013/04/26,56171
2013/04/27,56049
2013/04/28,55934
2013/04/29,55934
2013/04/30,56005
2013/05/01,56047
2013/05/02,56003
2013/05/03,55969
2013/05/04,55848
2013/05/05,55797
2013/05/06,55796
2013/05/07,55953
2013/05/08,55833
2013/05/09,55898
2013/05/10,56010
2013/05/11,56198
2013/05/12,56285
2013/05/13,56312
2013/05/14,56394
2013/05/15,56541
2013/05/16,56603
2013/05/17,56684
2013/05/18,56713
2013/05/19,56685
2013/05/20,56622
2013/05/21,56558
2013/05/22,56515
2013/05/23,56488
2013/05/24,56461
2013/05/25,56395
2013/05/26,56102
2013/05/27,55983
2013/05/28,55940
2013/05/29,55852
2013/05/30,55773
2013/05/31,55756
2013/06/01,55754
2013/06/02,55597
2013/06/03,55585
2013/06/04,55527
2013/06/05,55414
2013/06/06,55400
2013/06/07,55363
2013/06/08,55078
2013/06/09,54913
2013/06/10,54874
2013/06/11,54796
2013/06/12,54660
2013/06/13,54443
2013/06/14,54620
2013/06/15,54626
2013/06/16,54620
2013/06/17,54619
2013/06/18,54617
2013/06/19,54523
2013/06/20,54434
2013/06/21,54369
2013/06/22,54294
2013/06/23,54177
2013/06/24,54124
2013/06/25,54028
2013/06/26,53858
2013/06/27,53679
2013/06/28,53571
2013/06/29,53489
2013/06/30,53247
2013/07/01,52979
2013/07/02,52709
2013/07/03,52360
2013/07/04,52071
2013/07/05,51907
2013/07/06,51572
2013/07/07,51223
2013/07/08,50919
2013/07/09,50663
2013/07/10,50339
2013/07/11,50169
2013/07/12,50111
2013/07/13,49916
2013/07/14,49699
2013/07/15,49354
2013/07/16,49162
2013/07/17,49095
2013/07/18,48891
2013/07/19,48762
2013/07/20,48645
2013/07/21,48514
2013/07/22,48273
2013/07/23,47978
2013/07/24,47754
2013/07/25,47613
2013/07/26,47535
2013/07/27,47479
2013/07/28,47319
2013/07/29,47254
2013/07/30,47107
2013/07/31,47041
2013/08/01,47034
2013/08/02,47050
2013/08/03,46999
2013/08/04,46883
2013/08/05,46819
2013/08/06,46863
2013/08/07,46761
2013/08/08,46651
2013/08/09,46387
2013/08/10,46234
2013/08/11,45982
2013/08/12,45801
2013/08/13,45677
2013/08/14,45572
2013/08/15,45565
2013/08/16,45775
2013/08/17,45871
2013/08/18,45955
2013/08/19,46148
2013/08/20,46272
2013/08/21,46280
2013/08/22,46406
2013/08/23,46449
2013/08/24,46573
2013/08/25,46480
2013/08/26,46470
2013/08/27,46549
2013/08/28,46630
2013/08/29,46682
2013/08/30,46774
2013/08/31,46746
2013/09/01,46643
2013/09/02,46573
2013/09/03,46524
2013/09/04,46505
2013/09/05,46600
2013/09/06,46740
2013/09/07,46824
2013/09/08,46840
2013/09/09,46929
2013/09/10,47011
2013/09/11,47078
2013/09/12,47101
2013/09/13,47201
2013/09/14,47207
2013/09/15,47292
2013/09/16,47357
2013/09/17,47589
2013/09/18,47678
2013/09/19,47820
2013/09/20,47980
2013/09/21,48135
2013/09/22,48209
2013/09/23,48438
2013/09/24,48626
2013/09/25,48719
2013/09/26,48808
2013/09/27,48923
2013/09/28,49052
2013/09/29,49075
2013/09/30,49158
2013/10/01,49398
2013/10/02,49695
2013/10/03,49945
2013/10/04,50151
2013/10/05,50319
2013/10/06,50355
2013/10/07,50396
2013/10/08,50462
2013/10/09,50542
2013/10/10,50637
2013/10/11,50792
2013/10/12,50953
2013/10/13,51114
2013/10/14,51314
2013/10/15,51482
2013/10/16,51589
2013/10/17,51701
2013/10/18,51989
2013/10/19,52210
2013/10/20,52314
2013/10/21,52558
2013/10/22,52809
2013/10/23,52950
2013/10/24,53242
2013/10/25,53470
2013/10/26,53586
2013/10/27,53606
2013/10/28,53706
2013/10/29,53711
2013/10/30,53684
2013/10/31,53756
2013/11/01,53751
2013/11/02,53709
2013/11/03,53542
2013/11/04,53443
2013/11/05,53377
2013/11/06,53344
2013/11/07,53465
2013/11/08,53550
2013/11/09,53737
2013/11/10,53819
2013/11/11,53867
2013/11/12,53940
2013/11/13,54015
2013/11/14,53996
2013/11/15,54045
2013/11/16,53942
2013/11/17,53720
2013/11/18,53896
2013/11/19,54256
2013/11/20,54376
2013/11/21,54561
2013/11/22,54841
2013/11/23,55153
2013/11/24,55206
2013/11/25,55312
2013/11/26,55520
2013/11/27,55926
2013/11/28,56330
2013/11/29,56803
2013/11/30,57121
2013/12/01,57354
2013/12/02,57614
2013/12/03,57888
2013/12/04,58098
2013/12/05,58347
2013/12/06,58570
2013/12/07,58806
2013/12/08,58693
2013/12/09,58808
2013/12/10,59013
2013/12/11,59180
2013/12/12,59329
2013/12/13,59514
2013/12/14,59518
2013/12/15,59522
2013/12/16,59538
2013/12/17,59617
2013/12/18,59858
2013/12/19,59983
2013/12/20,60123
2013/12/21,60181
2013/12/22,60044
2013/12/23,59952
2013/12/24,59967
2013/12/25,59943
2013/12/26,59992
2013/12/27,60104
2013/12/28,60180
2013/12/29,60226
2013/12/30,60209
2013/12/31,60063
2014/01/01,59880
2014/01/02,59912
2014/01/03,60085
2014/01/04,60188
2014/01/05,60344
2014/01/06,60591
2014/01/07,60727
2014/01/08,60778
2014/01/09,60856
2014/01/10,60909
2014/01/11,60960
2014/01/12,60883
2014/01/13,60858
2014/01/14,60931
2014/01/15,61095
2014/01/16,61062
2014/01/17,61104
2014/01/18,61128
2014/01/19,60991
2014/01/20,60968
2014/01/21,61161
2014/01/22,61185
2014/01/23,61254
2014/01/24,61452
2014/01/25,61565
2014/01/26,61593
2014/01/27,61754
2014/01/28,61946
2014/01/29,61964
2014/01/30,62136
2014/01/31,62370
2014/02/01,62580
2014/02/02,62657
2014/02/03,62724
2014/02/04,62888
2014/02/05,62966
2014/02/06,63087
2014/02/07,63257
2014/02/08,63340
2014/02/09,63331
2014/02/10,63426
2014/02/11,63453
2014/02/12,63372
2014/02/13,63443
2014/02/14,63751
2014/02/15,63868
2014/02/16,63629
2014/02/17,63273
2014/02/18,63138
2014/02/19,63119
2014/02/20,63054
2014/02/21,63019
2014/02/22,62995
2014/02/23,62865
2014/02/24,62758
2014/02/25,62586
2014/02/26,62300
2014/02/27,62087
2014/02/28,62032
2014/03/01,61936
2014/03/02,61725
2014/03/03,61766
2014/03/04,61821
2014/03/05,61701
2014/03/06,61683
2014/03/07,61735
2014/03/08,61926
2014/03/09,61909
2014/03/10,61946
2014/03/11,62045
2014/03/12,62246
2014/03/13,62387
2014/03/14,62572
2014/03/15,62661
2014/03/16,62550
2014/03/17,62535
2014/03/18,62232
2014/03/19,62272
2014/03/20,62337
2014/03/21,62526
2014/03/22,62679
2014/03/23,62718
2014/03/24,62886
2014/03/25,63069
2014/03/26,63258
2014/03/27,63470
2014/03/28,63682
2014/03/29,63703
2014/03/30,63717
2014/03/31,63897
2014/04/01,64132
2014/04/02,64266
2014/04/03,64333
2014/04/04,64484
2014/04/05,64452
2014/04/06,64260
2014/04/07,64292
2014/04/08,64364
2014/04/09,64432
2014/04/10,64587
2014/04/11,64697
2014/04/12,64666
2014/04/13,64641
2014/04/14,64783
2014/04/15,64907
2014/04/16,65040
2014/04/17,65108
2014/04/18,65169
2014/04/19,65230
2014/04/20,65075
2014/04/21,64914
2014/04/22,65050
2014/04/23,65166
