Date,mining_profitability7ema
2016/07/12,1.087
2016/07/13,1
2016/07/14,0.962
2016/07/15,0.927
2016/07/16,0.9
2016/07/17,0.87
2016/07/18,0.854
2016/07/19,0.829
2016/07/20,0.835
2016/07/21,0.823
2016/07/22,0.812
2016/07/23,0.816
2016/07/24,0.804
2016/07/25,0.802
2016/07/26,0.801
2016/07/27,0.803
2016/07/28,0.81
2016/07/29,0.811
2016/07/30,0.788
2016/07/31,0.808
2016/08/01,0.804
2016/08/02,0.78
2016/08/03,0.773
2016/08/04,0.76
2016/08/05,0.761
2016/08/06,0.747
2016/08/07,0.746
2016/08/08,0.756
2016/08/09,0.729
2016/08/10,0.745
2016/08/11,0.768
2016/08/12,0.762
2016/08/13,0.759
2016/08/14,0.758
2016/08/15,0.732
2016/08/16,0.722
2016/08/17,0.709
2016/08/18,0.721
2016/08/19,0.72
2016/08/20,0.708
2016/08/21,0.707
2016/08/22,0.701
2016/08/23,0.692
2016/08/24,0.699
2016/08/25,0.678
2016/08/26,0.684
2016/08/27,0.699
2016/08/28,0.693
2016/08/29,0.677
2016/08/30,0.695
2016/08/31,0.679
2016/09/01,0.679
2016/09/02,0.679
2016/09/03,0.667
2016/09/04,0.706
2016/09/05,0.685
2016/09/06,0.691
2016/09/07,0.702
2016/09/08,0.705
2016/09/09,0.711
2016/09/10,0.723
2016/09/11,0.73
2016/09/12,0.71
2016/09/13,0.72
2016/09/14,0.708
2016/09/15,0.705
2016/09/16,0.686
2016/09/17,0.699
2016/09/18,0.695
2016/09/19,0.689
2016/09/20,0.698
2016/09/21,0.711
2016/09/22,0.681
2016/09/23,0.683
2016/09/24,0.716
2016/09/25,0.693
2016/09/26,0.67
2016/09/27,0.679
2016/09/28,0.659
2016/09/29,0.654
2016/09/30,0.66
2016/10/01,0.656
2016/10/02,0.64
2016/10/03,0.665
2016/10/04,0.663
2016/10/05,0.667
2016/10/06,0.663
2016/10/07,0.653
2016/10/08,0.66
2016/10/09,0.646
2016/10/10,0.618
2016/10/11,0.631
2016/10/12,0.641
2016/10/13,0.637
2016/10/14,0.635
2016/10/15,0.644
2016/10/16,0.637
2016/10/17,0.635
2016/10/18,0.648
2016/10/19,0.622
2016/10/20,0.645
2016/10/21,0.665
2016/10/22,0.64
2016/10/23,0.65
2016/10/24,0.651
2016/10/25,0.654
2016/10/26,0.671
2016/10/27,0.7
2016/10/28,0.697
2016/10/29,0.702
2016/10/30,0.721
2016/10/31,0.699
2016/11/01,0.708
2016/11/02,0.724
2016/11/03,0.734
2016/11/04,0.711
2016/11/05,0.732
2016/11/06,0.733
2016/11/07,0.726
2016/11/08,0.739
2016/11/09,0.742
2016/11/10,0.745
2016/11/11,0.735
2016/11/12,0.736
2016/11/13,0.714
2016/11/14,0.729
2016/11/15,0.726
2016/11/16,0.73
2016/11/17,0.726
2016/11/18,0.721
2016/11/19,0.712
2016/11/20,0.696
2016/11/21,0.705
2016/11/22,0.701
2016/11/23,0.7
2016/11/24,0.718
2016/11/25,0.707
2016/11/26,0.702
2016/11/27,0.687
2016/11/28,0.701
2016/11/29,0.693
2016/11/30,0.688
2016/12/01,0.682
2016/12/02,0.698
2016/12/03,0.713
2016/12/04,0.693
2016/12/05,0.695
2016/12/06,0.705
2016/12/07,0.714
2016/12/08,0.699
2016/12/09,0.692
2016/12/10,0.696
2016/12/11,0.722
2016/12/12,0.704
2016/12/13,0.713
2016/12/14,0.695
2016/12/15,0.684
2016/12/16,0.682
2016/12/17,0.698
2016/12/18,0.674
2016/12/19,0.68
2016/12/20,0.676
2016/12/21,0.691
2016/12/22,0.699
2016/12/23,0.713
2016/12/24,0.72
2016/12/25,0.734
2016/12/26,0.721
2016/12/27,0.748
2016/12/28,0.763
2016/12/29,0.77
2016/12/30,0.778
2016/12/31,0.765
2017/01/01,0.777
2017/01/02,0.815
2017/01/03,0.818
2017/01/04,0.847
2017/01/05,0.83
2017/01/06,0.835
2017/01/07,0.793
2017/01/08,0.807
2017/01/09,0.764
2017/01/10,0.786
2017/01/11,0.744
2017/01/12,0.721
2017/01/13,0.679
2017/01/14,0.686
2017/01/15,0.671
2017/01/16,0.663
2017/01/17,0.668
2017/01/18,0.663
2017/01/19,0.688
2017/01/20,0.702
2017/01/21,0.696
2017/01/22,0.697
2017/01/23,0.656
2017/01/24,0.659
2017/01/25,0.649
2017/01/26,0.638
2017/01/27,0.637
2017/01/28,0.626
2017/01/29,0.636
2017/01/30,0.621
2017/01/31,0.624
2017/02/01,0.65
2017/02/02,0.634
2017/02/03,0.669
2017/02/04,0.658
2017/02/05,0.665
2017/02/06,0.644
2017/02/07,0.676
2017/02/08,0.667
2017/02/09,0.675
2017/02/10,0.655
2017/02/11,0.644
2017/02/12,0.642
2017/02/13,0.649
2017/02/14,0.64
2017/02/15,0.634
2017/02/16,0.644
2017/02/17,0.655
2017/02/18,0.654
2017/02/19,0.638
2017/02/20,0.656
2017/02/21,0.658
2017/02/22,0.666
2017/02/23,0.696
2017/02/24,0.711
2017/02/25,0.717
2017/02/26,0.718
2017/02/27,0.702
2017/02/28,0.722
2017/03/01,0.727
2017/03/02,0.747
2017/03/03,0.774
2017/03/04,0.753
2017/03/05,0.768
2017/03/06,0.771
2017/03/07,0.781
2017/03/08,0.757
2017/03/09,0.751
2017/03/10,0.755
2017/03/11,0.748
2017/03/12,0.736
2017/03/13,0.729
2017/03/14,0.748
2017/03/15,0.747
2017/03/16,0.758
2017/03/17,0.732
2017/03/18,0.695
2017/03/19,0.685
2017/03/20,0.658
2017/03/21,0.658
2017/03/22,0.664
2017/03/23,0.651
2017/03/24,0.643
2017/03/25,0.598
2017/03/26,0.605
2017/03/27,0.58
2017/03/28,0.597
2017/03/29,0.597
2017/03/30,0.605
2017/03/31,0.591
2017/04/01,0.592
2017/04/02,0.604
2017/04/03,0.618
2017/04/04,0.602
2017/04/05,0.628
2017/04/06,0.632
2017/04/07,0.652
2017/04/08,0.63
2017/04/09,0.644
2017/04/10,0.651
2017/04/11,0.662
2017/04/12,0.656
2017/04/13,0.643
2017/04/14,0.659
2017/04/15,0.654
2017/04/16,0.645
2017/04/17,0.634
2017/04/18,0.65
2017/04/19,0.649
2017/04/20,0.651
2017/04/21,0.673
2017/04/22,0.662
2017/04/23,0.663
2017/04/24,0.638
2017/04/25,0.68
2017/04/26,0.688
2017/04/27,0.695
2017/04/28,0.7
2017/04/29,0.721
2017/04/30,0.708
2017/05/01,0.712
2017/05/02,0.737
2017/05/03,0.737
2017/05/04,0.789
2017/05/05,0.777
2017/05/06,0.806
2017/05/07,0.819
2017/05/08,0.848
2017/05/09,0.854
2017/05/10,0.867
2017/05/11,0.859
2017/05/12,0.897
2017/05/13,0.898
2017/05/14,0.903
2017/05/15,0.898
2017/05/16,0.875
2017/05/17,0.933
2017/05/18,0.935
2017/05/19,0.993
2017/05/20,1.004
2017/05/21,1.013
2017/05/22,1.054
2017/05/23,1.095
2017/05/24,1.129
2017/05/25,1.183
2017/05/26,1.189
2017/05/27,1.189
2017/05/28,1.153
2017/05/29,1.155
2017/05/30,1.181
2017/05/31,1.169
2017/06/01,1.202
2017/06/02,1.196
2017/06/03,1.253
2017/06/04,1.235
2017/06/05,1.224
2017/06/06,1.219
2017/06/07,1.282
2017/06/08,1.272
2017/06/09,1.272
2017/06/10,1.263
2017/06/11,1.278
2017/06/12,1.259
2017/06/13,1.272
2017/06/14,1.255
2017/06/15,1.218
2017/06/16,1.178
2017/06/17,1.157
2017/06/18,1.139
2017/06/19,1.133
2017/06/20,1.109
2017/06/21,1.144
2017/06/22,1.164
2017/06/23,1.154
2017/06/24,1.144
2017/06/25,1.082
2017/06/26,1.108
2017/06/27,1.076
2017/06/28,1.098
2017/06/29,1.058
2017/06/30,1.096
2017/07/01,1.066
2017/07/02,1.047
2017/07/03,1.028
2017/07/04,1.026
2017/07/05,1.009
2017/07/06,1.003
2017/07/07,1.024
2017/07/08,1.028
2017/07/09,0.983
2017/07/10,1.015
2017/07/11,0.975
2017/07/12,0.969
2017/07/13,0.938
2017/07/14,0.898
2017/07/15,0.878
2017/07/16,0.835
2017/07/17,0.8
2017/07/18,0.808
2017/07/19,0.797
2017/07/20,0.808
2017/07/21,0.843
2017/07/22,0.876
2017/07/23,0.888
2017/07/24,0.899
2017/07/25,0.883
2017/07/26,0.875
2017/07/27,0.871
2017/07/28,0.864
2017/07/29,0.863
2017/07/30,0.858
2017/07/31,0.864
2017/08/01,0.858
2017/08/02,0.862
2017/08/03,0.851
2017/08/04,0.884
2017/08/05,0.897
2017/08/06,0.902
2017/08/07,0.933
2017/08/08,0.965
2017/08/09,0.969
2017/08/10,0.985
2017/08/11,1.015
2017/08/12,1.055
2017/08/13,1.098
2017/08/14,1.131
2017/08/15,1.205
2017/08/16,1.235
2017/08/17,1.316
2017/08/18,1.299
2017/08/19,1.285
2017/08/20,1.25
2017/08/21,1.262
2017/08/22,1.255
2017/08/23,1.399
2017/08/24,1.335
2017/08/25,1.41
2017/08/26,1.488
2017/08/27,1.537
2017/08/28,1.48
2017/08/29,1.556
2017/08/30,1.565
2017/08/31,1.579
2017/09/01,1.59
2017/09/02,1.55
2017/09/03,1.529
2017/09/04,1.505
2017/09/05,1.507
2017/09/06,1.44
2017/09/07,1.441
2017/09/08,1.424
2017/09/09,1.373
2017/09/10,1.299
2017/09/11,1.329
2017/09/12,1.324
2017/09/13,1.282
2017/09/14,1.206
2017/09/15,1.154
2017/09/16,1.138
2017/09/17,1.118
2017/09/18,1.055
2017/09/19,1.07
2017/09/20,1.026
2017/09/21,1.031
2017/09/22,0.961
2017/09/23,0.972
2017/09/24,0.93
2017/09/25,0.924
2017/09/26,0.946
2017/09/27,0.957
2017/09/28,1.001
2017/09/29,1.003
2017/09/30,0.964
2017/10/01,0.998
2017/10/02,1.043
2017/10/03,1.05
2017/10/04,0.996
2017/10/05,1.017
2017/10/06,1.05
2017/10/07,1.055
2017/10/08,1.065
2017/10/09,1.064
2017/10/10,1.08
2017/10/11,1.097
2017/10/12,1.128
2017/10/13,1.226
2017/10/14,1.257
2017/10/15,1.31
2017/10/16,1.291
2017/10/17,1.285
2017/10/18,1.263
2017/10/19,1.308
2017/10/20,1.284
2017/10/21,1.302
2017/10/22,1.325
2017/10/23,1.328
2017/10/24,1.31
2017/10/25,1.314
2017/10/26,1.292
2017/10/27,1.179
2017/10/28,1.143
2017/10/29,1.244
2017/10/30,1.236
2017/10/31,1.204
2017/11/01,1.273
2017/11/02,1.288
2017/11/03,1.282
2017/11/04,1.367
2017/11/05,1.373
2017/11/06,1.358
2017/11/07,1.423
2017/11/08,1.408
2017/11/09,1.451
2017/11/10,1.401
2017/11/11,1.365
2017/11/12,1.52
2017/11/13,1.644
2017/11/14,1.628
2017/11/15,1.7
2017/11/16,1.713
2017/11/17,1.718
2017/11/18,1.68
2017/11/19,1.675
2017/11/20,1.732
2017/11/21,1.717
2017/11/22,1.667
2017/11/23,1.709
2017/11/24,1.682
2017/11/25,1.703
2017/11/26,1.741
2017/11/27,1.831
2017/11/28,1.87
2017/11/29,1.969
2017/11/30,1.997
2017/12/01,2.062
2017/12/02,2.055
2017/12/03,2.153
2017/12/04,2.194
2017/12/05,2.245
2017/12/06,2.302
2017/12/07,2.392
2017/12/08,2.66
2017/12/09,2.804
2017/12/10,2.767
2017/12/11,2.89
2017/12/12,2.97
2017/12/13,3.159
2017/12/14,3.19
2017/12/15,3.227
2017/12/16,3.35
2017/12/17,3.472
2017/12/18,3.485
2017/12/19,3.345
2017/12/20,3.326
2017/12/21,3.396
2017/12/22,3.47
2017/12/23,3.368
2017/12/24,3.223
2017/12/25,3.029
2017/12/26,3.017
2017/12/27,3.015
2017/12/28,2.927
2017/12/29,2.921
2017/12/30,2.794
2017/12/31,2.666
2018/01/01,2.543
2018/01/02,2.515
2018/01/03,2.57
2018/01/04,2.579
2018/01/05,2.592
2018/01/06,2.729
2018/01/07,2.763
2018/01/08,2.761
2018/01/09,2.734
2018/01/10,2.657
2018/01/11,2.631
2018/01/12,2.528
2018/01/13,2.376
2018/01/14,2.283
2018/01/15,2.225
2018/01/16,2.136
2018/01/17,1.984
2018/01/18,1.925
2018/01/19,1.873
2018/01/20,1.807
2018/01/21,1.755
2018/01/22,1.659
2018/01/23,1.581
2018/01/24,1.554
2018/01/25,1.459
2018/01/26,1.401
2018/01/27,1.343
2018/01/28,1.336
2018/01/29,1.286
2018/01/30,1.243
2018/01/31,1.16
2018/02/01,1.177
2018/02/02,1.121
2018/02/03,1.069
2018/02/04,1.047
2018/02/05,0.981
2018/02/06,0.904
2018/02/07,0.86
2018/02/08,0.814
2018/02/09,0.811
2018/02/10,0.823
2018/02/11,0.793
2018/02/12,0.804
2018/02/13,0.793
2018/02/14,0.813
2018/02/15,0.808
2018/02/16,0.845
2018/02/17,0.854
2018/02/18,0.893
2018/02/19,0.917
2018/02/20,0.936
2018/02/21,0.937
2018/02/22,0.905
2018/02/23,0.899
2018/02/24,0.9
2018/02/25,0.891
2018/02/26,0.871
2018/02/27,0.883
2018/02/28,0.874
2018/03/01,0.907
2018/03/02,0.907
2018/03/03,0.938
2018/03/04,0.923
2018/03/05,0.912
2018/03/06,0.907
2018/03/07,0.878
2018/03/08,0.855
2018/03/09,0.802
2018/03/10,0.778
2018/03/11,0.781
2018/03/12,0.765
2018/03/13,0.746
2018/03/14,0.725
2018/03/15,0.704
2018/03/16,0.697
2018/03/17,0.671
2018/03/18,0.652
2018/03/19,0.642
2018/03/20,0.626
2018/03/21,0.647
2018/03/22,0.646
2018/03/23,0.643
2018/03/24,0.649
2018/03/25,0.633
2018/03/26,0.632
2018/03/27,0.624
2018/03/28,0.601
2018/03/29,0.6
2018/03/30,0.577
2018/03/31,0.549
2018/04/01,0.549
2018/04/02,0.537
2018/04/03,0.54
2018/04/04,0.53
2018/04/05,0.523
2018/04/06,0.504
2018/04/07,0.514
2018/04/08,0.511
2018/04/09,0.497
2018/04/10,0.507
2018/04/11,0.503
2018/04/12,0.506
2018/04/13,0.532
2018/04/14,0.514
2018/04/15,0.539
2018/04/16,0.53
2018/04/17,0.54
2018/04/18,0.539
2018/04/19,0.549
2018/04/20,0.526
2018/04/21,0.557
2018/04/22,0.564
2018/04/23,0.567
2018/04/24,0.589
2018/04/25,0.578
2018/04/26,0.592
2018/04/27,0.606
2018/04/28,0.598
2018/04/29,0.6
2018/04/30,0.605
2018/05/01,0.596
2018/05/02,0.582
2018/05/03,0.589
2018/05/04,0.586
2018/05/05,0.617
2018/05/06,0.597
2018/05/07,0.608
2018/05/08,0.6
2018/05/09,0.602
2018/05/10,0.592
2018/05/11,0.574
2018/05/12,0.574
2018/05/13,0.552
2018/05/14,0.549
2018/05/15,0.543
2018/05/16,0.549
2018/05/17,0.515
2018/05/18,0.531
2018/05/19,0.529
2018/05/20,0.516
2018/05/21,0.53
2018/05/22,0.512
2018/05/23,0.518
2018/05/24,0.493
2018/05/25,0.489
2018/05/26,0.477
2018/05/27,0.464
2018/05/28,0.453
2018/05/29,0.439
2018/05/30,0.455
2018/05/31,0.451
2018/06/01,0.447
2018/06/02,0.437
2018/06/03,0.445
2018/06/04,0.456
2018/06/05,0.44
2018/06/06,0.423
2018/06/07,0.418
2018/06/08,0.408
2018/06/09,0.403
2018/06/10,0.39
2018/06/11,0.382
2018/06/12,0.375
2018/06/13,0.364
2018/06/14,0.358
2018/06/15,0.359
2018/06/16,0.353
2018/06/17,0.343
2018/06/18,0.346
2018/06/19,0.346
2018/06/20,0.353
2018/06/21,0.351
2018/06/22,0.341
2018/06/23,0.339
2018/06/24,0.327
2018/06/25,0.321
2018/06/26,0.318
2018/06/27,0.304
2018/06/28,0.316
2018/06/29,0.315
2018/06/30,0.312
2018/07/01,0.314
2018/07/02,0.31
2018/07/03,0.306
2018/07/04,0.311
2018/07/05,0.315
2018/07/06,0.319
2018/07/07,0.316
2018/07/08,0.319
2018/07/09,0.313
2018/07/10,0.313
2018/07/11,0.306
2018/07/12,0.305
2018/07/13,0.302
2018/07/14,0.301
2018/07/15,0.3
2018/07/16,0.296
2018/07/17,0.32
2018/07/18,0.335
2018/07/19,0.341
2018/07/20,0.339
2018/07/21,0.336
2018/07/22,0.361
2018/07/23,0.36
2018/07/24,0.365
2018/07/25,0.383
2018/07/26,0.383
2018/07/27,0.392
2018/07/28,0.384
2018/07/29,0.38
2018/07/30,0.372
2018/07/31,0.365
2018/08/01,0.354
2018/08/02,0.346
2018/08/03,0.342
2018/08/04,0.336
2018/08/05,0.323
2018/08/06,0.31
2018/08/07,0.314
2018/08/08,0.304
2018/08/09,0.294
2018/08/10,0.295
2018/08/11,0.281
2018/08/12,0.27
2018/08/13,0.267
2018/08/14,0.257
2018/08/15,0.261
2018/08/16,0.259
2018/08/17,0.258
2018/08/18,0.257
2018/08/19,0.253
2018/08/20,0.256
2018/08/21,0.254
2018/08/22,0.259
2018/08/23,0.256
2018/08/24,0.257
2018/08/25,0.252
2018/08/26,0.258
2018/08/27,0.262
2018/08/28,0.257
2018/08/29,0.256
2018/08/30,0.259
2018/08/31,0.264
2018/09/01,0.263
2018/09/02,0.263
2018/09/03,0.265
2018/09/04,0.264
2018/09/05,0.269
2018/09/06,0.264
2018/09/07,0.258
2018/09/08,0.25
2018/09/09,0.249
2018/09/10,0.237
2018/09/11,0.234
2018/09/12,0.24
2018/09/13,0.235
2018/09/14,0.232
2018/09/15,0.235
2018/09/16,0.233
2018/09/17,0.234
2018/09/18,0.231
2018/09/19,0.233
2018/09/20,0.232
2018/09/21,0.235
2018/09/22,0.235
2018/09/23,0.236
2018/09/24,0.234
2018/09/25,0.235
2018/09/26,0.227
2018/09/27,0.232
2018/09/28,0.234
2018/09/29,0.233
2018/09/30,0.236
2018/10/01,0.235
2018/10/02,0.23
2018/10/03,0.23
2018/10/04,0.233
2018/10/05,0.226
2018/10/06,0.226
2018/10/07,0.224
2018/10/08,0.226
2018/10/09,0.228
2018/10/10,0.227
2018/10/11,0.227
2018/10/12,0.218
2018/10/13,0.218
2018/10/14,0.214
2018/10/15,0.224
2018/10/16,0.22
2018/10/17,0.222
2018/10/18,0.221
2018/10/19,0.226
2018/10/20,0.227
2018/10/21,0.227
2018/10/22,0.23
2018/10/23,0.228
2018/10/24,0.225
2018/10/25,0.233
2018/10/26,0.231
2018/10/27,0.226
2018/10/28,0.231
2018/10/29,0.228
2018/10/30,0.232
2018/10/31,0.23
2018/11/01,0.224
2018/11/02,0.225
2018/11/03,0.228
2018/11/04,0.22
2018/11/05,0.227
2018/11/06,0.222
2018/11/07,0.224
2018/11/08,0.223
2018/11/09,0.226
2018/11/10,0.231
2018/11/11,0.23
2018/11/12,0.229
2018/11/13,0.224
2018/11/14,0.224
2018/11/15,0.217
2018/11/16,0.216
2018/11/17,0.216
2018/11/18,0.209
2018/11/19,0.209
2018/11/20,0.205
2018/11/21,0.192
2018/11/22,0.19
2018/11/23,0.187
2018/11/24,0.184
2018/11/25,0.172
2018/11/26,0.167
2018/11/27,0.163
2018/11/28,0.159
2018/11/29,0.162
2018/11/30,0.16
2018/12/01,0.163
2018/12/02,0.161
2018/12/03,0.16
2018/12/04,0.172
2018/12/05,0.17
2018/12/06,0.172
2018/12/07,0.164
2018/12/08,0.163
2018/12/09,0.165
2018/12/10,0.162
2018/12/11,0.159
2018/12/12,0.157
2018/12/13,0.16
2018/12/14,0.158
2018/12/15,0.155
2018/12/16,0.149
2018/12/17,0.158
2018/12/18,0.152
2018/12/19,0.166
2018/12/20,0.172
2018/12/21,0.181
2018/12/22,0.19
2018/12/23,0.193
2018/12/24,0.191
2018/12/25,0.192
2018/12/26,0.192
2018/12/27,0.193
2018/12/28,0.191
2018/12/29,0.185
2018/12/30,0.194
2018/12/31,0.187
2019/01/01,0.183
2019/01/02,0.18
2019/01/03,0.18
2019/01/04,0.177
2019/01/05,0.175
2019/01/06,0.174
2019/01/07,0.176
2019/01/08,0.181
2019/01/09,0.183
2019/01/10,0.178
2019/01/11,0.174
2019/01/12,0.169
2019/01/13,0.169
2019/01/14,0.167
2019/01/15,0.161
2019/01/16,0.161
2019/01/17,0.159
2019/01/18,0.161
2019/01/19,0.16
2019/01/20,0.16
2019/01/21,0.159
2019/01/22,0.155
2019/01/23,0.155
2019/01/24,0.16
2019/01/25,0.155
2019/01/26,0.158
2019/01/27,0.154
2019/01/28,0.154
2019/01/29,0.154
2019/01/30,0.15
2019/01/31,0.154
2019/02/01,0.155
2019/02/02,0.151
2019/02/03,0.15
2019/02/04,0.151
2019/02/05,0.151
2019/02/06,0.152
2019/02/07,0.152
2019/02/08,0.15
2019/02/09,0.151
2019/02/10,0.152
2019/02/11,0.152
2019/02/12,0.149
2019/02/13,0.156
2019/02/14,0.15
2019/02/15,0.149
2019/02/16,0.155
2019/02/17,0.153
2019/02/18,0.154
2019/02/19,0.156
2019/02/20,0.157
2019/02/21,0.156
2019/02/22,0.166
2019/02/23,0.162
2019/02/24,0.164
2019/02/25,0.164
2019/02/26,0.167
2019/02/27,0.166
2019/02/28,0.163
2019/03/01,0.162
2019/03/02,0.158
2019/03/03,0.16
2019/03/04,0.158
2019/03/05,0.161
2019/03/06,0.159
2019/03/07,0.16
2019/03/08,0.162
2019/03/09,0.163
2019/03/10,0.16
2019/03/11,0.164
2019/03/12,0.163
2019/03/13,0.162
2019/03/14,0.168
2019/03/15,0.164
2019/03/16,0.167
2019/03/17,0.162
2019/03/18,0.169
2019/03/19,0.169
2019/03/20,0.168
2019/03/21,0.167
2019/03/22,0.167
2019/03/23,0.166
2019/03/24,0.162
2019/03/25,0.163
2019/03/26,0.159
2019/03/27,0.161
2019/03/28,0.163
2019/03/29,0.163
2019/03/30,0.161
2019/03/31,0.164
2019/04/01,0.164
2019/04/02,0.176
2019/04/03,0.183
2019/04/04,0.19
2019/04/05,0.196
2019/04/06,0.195
2019/04/07,0.202
2019/04/08,0.207
2019/04/09,0.205
2019/04/10,0.211
2019/04/11,0.213
2019/04/12,0.211
2019/04/13,0.208
2019/04/14,0.204
2019/04/15,0.213
2019/04/16,0.211
2019/04/17,0.211
2019/04/18,0.215
2019/04/19,0.214
2019/04/20,0.21
2019/04/21,0.214
2019/04/22,0.211
2019/04/23,0.213
2019/04/24,0.227
2019/04/25,0.223
2019/04/26,0.223
2019/04/27,0.215
2019/04/28,0.223
2019/04/29,0.22
2019/04/30,0.215
2019/05/01,0.219
2019/05/02,0.223
2019/05/03,0.22
2019/05/04,0.216
2019/05/05,0.219
2019/05/06,0.224
2019/05/07,0.222
2019/05/08,0.229
2019/05/09,0.234
2019/05/10,0.233
2019/05/11,0.244
2019/05/12,0.261
2019/05/13,0.27
2019/05/14,0.277
2019/05/15,0.291
2019/05/16,0.3
2019/05/17,0.302
2019/05/18,0.301
2019/05/19,0.307
2019/05/20,0.306
2019/05/21,0.313
2019/05/22,0.321
2019/05/23,0.314
2019/05/24,0.319
2019/05/25,0.312
2019/05/26,0.32
2019/05/27,0.332
2019/05/28,0.337
2019/05/29,0.344
2019/05/30,0.341
2019/05/31,0.324
2019/06/01,0.328
2019/06/02,0.322
2019/06/03,0.318
2019/06/04,0.324
2019/06/05,0.312
2019/06/06,0.302
2019/06/07,0.3
2019/06/08,0.288
2019/06/09,0.286
2019/06/10,0.285
2019/06/11,0.285
2019/06/12,0.28
2019/06/13,0.288
2019/06/14,0.296
2019/06/15,0.289
2019/06/16,0.294
2019/06/17,0.306
2019/06/18,0.319
2019/06/19,0.327
2019/06/20,0.318
2019/06/21,0.325
2019/06/22,0.343
2019/06/23,0.361
2019/06/24,0.368
2019/06/25,0.367
2019/06/26,0.4
2019/06/27,0.396
2019/06/28,0.404
2019/06/29,0.402
2019/06/30,0.394
2019/07/01,0.383
2019/07/02,0.383
2019/07/03,0.38
2019/07/04,0.379
2019/07/05,0.381
2019/07/06,0.375
2019/07/07,0.367
2019/07/08,0.378
2019/07/09,0.369
2019/07/10,0.365
2019/07/11,0.356
2019/07/12,0.358
2019/07/13,0.346
2019/07/14,0.334
2019/07/15,0.327
2019/07/16,0.324
2019/07/17,0.303
2019/07/18,0.299
2019/07/19,0.299
2019/07/20,0.311
2019/07/21,0.301
2019/07/22,0.3
2019/07/23,0.304
2019/07/24,0.292
2019/07/25,0.295
2019/07/26,0.295
2019/07/27,0.285
2019/07/28,0.286
2019/07/29,0.279
2019/07/30,0.276
2019/07/31,0.286
2019/08/01,0.274
2019/08/02,0.289
2019/08/03,0.294
2019/08/04,0.295
2019/08/05,0.288
2019/08/06,0.296
2019/08/07,0.295
2019/08/08,0.301
2019/08/09,0.303
2019/08/10,0.304
2019/08/11,0.298
2019/08/12,0.29
2019/08/13,0.297
2019/08/14,0.293
2019/08/15,0.284
2019/08/16,0.276
2019/08/17,0.27
2019/08/18,0.265
2019/08/19,0.273
2019/08/20,0.271
2019/08/21,0.265
2019/08/22,0.265
2019/08/23,0.266
2019/08/24,0.264
2019/08/25,0.261
2019/08/26,0.256
2019/08/27,0.255
2019/08/28,0.257
2019/08/29,0.255
2019/08/30,0.251
2019/08/31,0.251
2019/09/01,0.239
2019/09/02,0.24
2019/09/03,0.245
2019/09/04,0.242
2019/09/05,0.247
2019/09/06,0.247
2019/09/07,0.249
2019/09/08,0.252
2019/09/09,0.243
2019/09/10,0.249
2019/09/11,0.249
2019/09/12,0.242
2019/09/13,0.238
2019/09/14,0.235
2019/09/15,0.233
2019/09/16,0.228
2019/09/17,0.225
2019/09/18,0.229
2019/09/19,0.221
2019/09/20,0.219
2019/09/21,0.222
2019/09/22,0.221
2019/09/23,0.209
2019/09/24,0.216
2019/09/25,0.207
2019/09/26,0.199
2019/09/27,0.184
2019/09/28,0.183
2019/09/29,0.176
2019/09/30,0.171
2019/10/01,0.172
2019/10/02,0.17
2019/10/03,0.17
2019/10/04,0.169
2019/10/05,0.166
2019/10/06,0.165
2019/10/07,0.164
2019/10/08,0.165
2019/10/09,0.162
2019/10/10,0.168
2019/10/11,0.164
2019/10/12,0.161
2019/10/13,0.161
2019/10/14,0.162
2019/10/15,0.165
2019/10/16,0.164
2019/10/17,0.162
2019/10/18,0.161
2019/10/19,0.158
2019/10/20,0.16
2019/10/21,0.161
2019/10/22,0.161
2019/10/23,0.158
2019/10/24,0.148
2019/10/25,0.151
2019/10/26,0.156
2019/10/27,0.159
2019/10/28,0.166
2019/10/29,0.167
2019/10/30,0.169
2019/10/31,0.167
2019/11/01,0.17
2019/11/02,0.171
2019/11/03,0.172
2019/11/04,0.173
2019/11/05,0.176
2019/11/06,0.173
2019/11/07,0.173
2019/11/08,0.173
2019/11/09,0.179
2019/11/10,0.182
2019/11/11,0.178
2019/11/12,0.172
2019/11/13,0.178
2019/11/14,0.179
2019/11/15,0.175
2019/11/16,0.174
2019/11/17,0.176
2019/11/18,0.168
2019/11/19,0.172
2019/11/20,0.168
2019/11/21,0.166
2019/11/22,0.162
2019/11/23,0.159
2019/11/24,0.15
2019/11/25,0.145
2019/11/26,0.147
2019/11/27,0.148
2019/11/28,0.149
2019/11/29,0.148
2019/11/30,0.145
2019/12/01,0.148
2019/12/02,0.146
2019/12/03,0.149
2019/12/04,0.149
2019/12/05,0.144
2019/12/06,0.146
2019/12/07,0.148
2019/12/08,0.146
2019/12/09,0.146
2019/12/10,0.147
2019/12/11,0.145
2019/12/12,0.142
2019/12/13,0.145
2019/12/14,0.143
2019/12/15,0.141
2019/12/16,0.144
2019/12/17,0.14
2019/12/18,0.138
2019/12/19,0.141
2019/12/20,0.142
2019/12/21,0.143
2019/12/22,0.142
2019/12/23,0.14
2019/12/24,0.14
2019/12/25,0.139
2019/12/26,0.145
2019/12/27,0.143
2019/12/28,0.143
2019/12/29,0.144
2019/12/30,0.146
2019/12/31,0.143
2020/01/01,0.146
2020/01/02,0.137
2020/01/03,0.139
