Date,activeaddresses14std
2010/10/17,217.438
2010/10/18,240.814
2010/10/19,421.102
2010/10/20,464.041
2010/10/21,461.585
2010/10/22,465.746
2010/10/23,462.278
2010/10/24,443.151
2010/10/25,428
2010/10/26,407.14
2010/10/27,421.918
2010/10/28,393.059
2010/10/29,343.977
2010/10/30,377.683
2010/10/31,413.206
2010/11/01,446.746
2010/11/02,406.529
2010/11/03,377.964
2010/11/04,371.483
2010/11/05,356.022
2010/11/06,361.899
2010/11/07,356.985
2010/11/08,563.38
2010/11/09,565.594
2010/11/10,533.777
2010/11/11,517.007
2010/11/12,525.951
2010/11/13,528.456
2010/11/14,537.42
2010/11/15,1975
2010/11/16,2301
2010/11/17,2294
2010/11/18,2292
2010/11/19,2303
2010/11/20,2291
2010/11/21,2287
2010/11/22,2294
2010/11/23,2293
2010/11/24,2281
2010/11/25,2265
2010/11/26,2230
2010/11/27,2214
2010/11/28,2225
2010/11/29,1362
2010/11/30,310.11
2010/12/01,342.674
2010/12/02,326.344
2010/12/03,308.586
2010/12/04,313.302
2010/12/05,320.072
2010/12/06,303.098
2010/12/07,317.552
2010/12/08,314.868
2010/12/09,315.225
2010/12/10,282.692
2010/12/11,307.048
2010/12/12,341.069
2010/12/13,530.332
2010/12/14,532.356
2010/12/15,530.682
2010/12/16,523.945
2010/12/17,530.148
2010/12/18,517.399
2010/12/19,494.808
2010/12/20,521.054
2010/12/21,519.362
2010/12/22,517.677
2010/12/23,501.52
2010/12/24,456.013
2010/12/25,455.889
2010/12/26,454.78
2010/12/27,323.913
2010/12/28,320.956
2010/12/29,321.599
2010/12/30,318.202
2010/12/31,298.496
2011/01/01,276.862
2011/01/02,277.014
2011/01/03,252.568
2011/01/04,252.366
2011/01/05,345.793
2011/01/06,345.079
2011/01/07,323.541
2011/01/08,366.569
2011/01/09,376.138
2011/01/10,396.939
2011/01/11,421.715
2011/01/12,397.945
2011/01/13,443.451
2011/01/14,406.669
2011/01/15,377.031
2011/01/16,336.865
2011/01/17,338.536
2011/01/18,283.998
2011/01/19,284.538
2011/01/20,240.475
2011/01/21,333.015
2011/01/22,485.259
2011/01/23,510.189
2011/01/24,552.697
2011/01/25,560.389
2011/01/26,522.597
2011/01/27,522.168
2011/01/28,521.751
2011/01/29,544.726
2011/01/30,930.998
2011/01/31,912.123
2011/02/01,873.574
2011/02/02,880.835
2011/02/03,913.86
2011/02/04,935.475
2011/02/05,933.46
2011/02/06,957.077
2011/02/07,964.27
2011/02/08,965.892
2011/02/09,977.595
2011/02/10,1333
2011/02/11,1807
2011/02/12,1910
2011/02/13,1921
2011/02/14,2163
2011/02/15,2218
2011/02/16,2170
2011/02/17,2098
2011/02/18,2036
2011/02/19,1900
2011/02/20,1694
2011/02/21,1418
2011/02/22,1042
2011/02/23,775.976
2011/02/24,781.098
2011/02/25,641.88
2011/02/26,640.275
2011/02/27,635.844
2011/02/28,573.14
2011/03/01,1082
2011/03/02,1040
2011/03/03,1234
2011/03/04,1252
2011/03/05,1177
2011/03/06,1160
2011/03/07,1149
2011/03/08,1151
2011/03/09,1165
2011/03/10,1237
2011/03/11,1271
2011/03/12,1288
2011/03/13,1340
2011/03/14,1356
2011/03/15,1004
2011/03/16,995.31
2011/03/17,527.56
2011/03/18,533.484
2011/03/19,492.675
2011/03/20,807.964
2011/03/21,1071
2011/03/22,1071
2011/03/23,2091
2011/03/24,2085
2011/03/25,2060
2011/03/26,2095
2011/03/27,2053
2011/03/28,2043
2011/03/29,1984
2011/03/30,1916
2011/03/31,1815
2011/04/01,1778
2011/04/02,1753
2011/04/03,1805
2011/04/04,1803
2011/04/05,1780
2011/04/06,1174
2011/04/07,1236
2011/04/08,1262
2011/04/09,1217
2011/04/10,1167
2011/04/11,876.089
2011/04/12,803.026
2011/04/13,909.407
2011/04/14,1405
2011/04/15,1345
2011/04/16,1423
2011/04/17,1384
2011/04/18,1523
2011/04/19,1839
2011/04/20,1859
2011/04/21,1772
2011/04/22,1702
2011/04/23,1597
2011/04/24,1439
2011/04/25,1371
2011/04/26,1459
2011/04/27,1898
2011/04/28,1929
2011/04/29,1957
2011/04/30,2394
2011/05/01,2446
2011/05/02,2438
2011/05/03,2428
2011/05/04,2422
2011/05/05,2231
2011/05/06,1971
2011/05/07,1847
2011/05/08,1529
2011/05/09,1309
2011/05/10,1258
2011/05/11,1222
2011/05/12,1174
2011/05/13,1728
2011/05/14,1905
2011/05/15,1985
2011/05/16,2927
2011/05/17,3107
2011/05/18,3870
2011/05/19,4182
2011/05/20,4257
2011/05/21,4196
2011/05/22,3897
2011/05/23,3877
2011/05/24,3836
2011/05/25,3877
2011/05/26,3645
2011/05/27,3486
2011/05/28,3162
2011/05/29,2536
2011/05/30,2557
2011/05/31,2576
2011/06/01,2698
2011/06/02,3116
2011/06/03,4017
2011/06/04,4936
2011/06/05,5080
2011/06/06,5983
2011/06/07,6251
2011/06/08,8769
2011/06/09,10112
2011/06/10,10098
2011/06/11,9848
2011/06/12,9701
2011/06/13,9238
2011/06/14,9445
2011/06/15,8690
2011/06/16,8101
2011/06/17,7394
2011/06/18,6849
2011/06/19,5687
2011/06/20,5032
2011/06/21,3223
2011/06/22,3198
2011/06/23,3380
2011/06/24,3222
2011/06/25,3530
2011/06/26,3787
2011/06/27,4312
2011/06/28,3886
2011/06/29,3910
2011/06/30,3735
2011/07/01,4446
2011/07/02,5538
2011/07/03,5834
2011/07/04,5954
2011/07/05,6075
2011/07/06,6084
2011/07/07,6210
2011/07/08,6224
2011/07/09,6207
2011/07/10,6320
2011/07/11,5854
2011/07/12,5975
2011/07/13,6023
2011/07/14,6138
2011/07/15,5679
2011/07/16,4292
2011/07/17,4040
2011/07/18,4190
2011/07/19,4042
2011/07/20,3972
2011/07/21,3729
2011/07/22,3743
2011/07/23,3947
2011/07/24,3682
2011/07/25,3787
2011/07/26,3680
2011/07/27,3623
2011/07/28,2993
2011/07/29,3271
2011/07/30,4123
2011/07/31,4119
2011/08/01,3606
2011/08/02,3748
2011/08/03,4449
2011/08/04,4768
2011/08/05,4711
2011/08/06,4854
2011/08/07,4978
2011/08/08,4460
2011/08/09,4444
2011/08/10,4516
2011/08/11,4215
2011/08/12,4661
2011/08/13,4709
2011/08/14,4361
2011/08/15,4044
2011/08/16,3990
2011/08/17,3857
2011/08/18,3777
2011/08/19,3849
2011/08/20,3854
2011/08/21,3993
2011/08/22,4157
2011/08/23,3996
2011/08/24,4003
2011/08/25,3850
2011/08/26,3073
2011/08/27,2802
2011/08/28,3271
2011/08/29,3341
2011/08/30,3917
2011/08/31,4472
2011/09/01,4933
2011/09/02,5398
2011/09/03,6152
2011/09/04,6027
2011/09/05,5136
2011/09/06,4702
2011/09/07,4376
2011/09/08,3644
2011/09/09,3046
2011/09/10,2547
2011/09/11,2605
2011/09/12,2390
2011/09/13,2560
2011/09/14,2722
2011/09/15,2757
2011/09/16,2913
2011/09/17,3218
2011/09/18,3252
2011/09/19,2999
2011/09/20,4115
2011/09/21,4215
2011/09/22,4274
2011/09/23,4546
2011/09/24,4809
2011/09/25,4946
2011/09/26,4966
2011/09/27,4903
2011/09/28,5076
2011/09/29,5494
2011/09/30,5655
2011/10/01,5679
2011/10/02,6126
2011/10/03,6293
2011/10/04,5661
2011/10/05,5658
2011/10/06,5584
2011/10/07,5016
2011/10/08,4495
2011/10/09,3753
2011/10/10,3112
2011/10/11,1389
2011/10/12,1376
2011/10/13,1599
2011/10/14,1741
2011/10/15,1736
2011/10/16,1703
2011/10/17,1736
2011/10/18,1788
2011/10/19,1801
2011/10/20,1925
2011/10/21,1911
2011/10/22,1938
2011/10/23,1932
2011/10/24,2003
2011/10/25,1953
2011/10/26,1914
2011/10/27,1949
2011/10/28,1665
2011/10/29,1644
2011/10/30,1729
2011/10/31,1493
2011/11/01,1506
2011/11/02,1548
2011/11/03,1389
2011/11/04,2125
2011/11/05,2104
2011/11/06,2220
2011/11/07,2134
2011/11/08,2189
2011/11/09,2316
2011/11/10,2271
2011/11/11,2317
2011/11/12,2361
2011/11/13,2201
2011/11/14,2129
2011/11/15,2159
2011/11/16,2158
2011/11/17,2238
2011/11/18,1780
2011/11/19,2318
2011/11/20,2338
2011/11/21,2706
2011/11/22,2689
2011/11/23,2513
2011/11/24,2302
2011/11/25,2307
2011/11/26,2459
2011/11/27,2486
2011/11/28,2290
2011/11/29,2357
2011/11/30,2983
2011/12/01,3192
2011/12/02,3264
2011/12/03,3107
2011/12/04,3083
2011/12/05,2880
2011/12/06,3160
2011/12/07,3087
2011/12/08,2963
2011/12/09,2950
2011/12/10,2611
2011/12/11,2328
2011/12/12,2511
2011/12/13,2486
2011/12/14,2132
2011/12/15,2425
2011/12/16,2546
2011/12/17,2731
2011/12/18,2960
2011/12/19,2927
2011/12/20,2501
2011/12/21,2426
2011/12/22,2070
2011/12/23,2085
2011/12/24,2188
2011/12/25,2167
2011/12/26,2195
2011/12/27,2185
2011/12/28,2197
2011/12/29,2057
2011/12/30,2069
2011/12/31,1975
2012/01/01,1744
2012/01/02,1653
2012/01/03,1468
2012/01/04,1533
2012/01/05,2475
2012/01/06,2934
2012/01/07,2829
2012/01/08,3066
2012/01/09,3287
2012/01/10,3674
2012/01/11,3991
2012/01/12,3819
2012/01/13,3434
2012/01/14,3010
2012/01/15,2641
2012/01/16,2292
2012/01/17,2167
2012/01/18,1816
2012/01/19,1794
2012/01/20,1812
2012/01/21,1792
2012/01/22,2469
2012/01/23,2539
2012/01/24,2378
2012/01/25,2251
2012/01/26,2244
2012/01/27,2243
2012/01/28,2321
2012/01/29,2297
2012/01/30,2295
2012/01/31,2422
2012/02/01,2439
2012/02/02,2591
2012/02/03,2833
2012/02/04,2934
2012/02/05,2302
2012/02/06,2181
2012/02/07,2186
2012/02/08,1997
2012/02/09,1990
2012/02/10,2113
2012/02/11,1815
2012/02/12,1844
2012/02/13,1679
2012/02/14,2304
2012/02/15,2542
2012/02/16,2954
2012/02/17,3056
2012/02/18,3101
2012/02/19,3319
2012/02/20,3270
2012/02/21,3269
2012/02/22,3245
2012/02/23,3369
2012/02/24,3377
2012/02/25,3384
2012/02/26,3529
2012/02/27,3545
2012/02/28,3237
2012/02/29,2992
2012/03/01,2428
2012/03/02,2659
2012/03/03,3008
2012/03/04,2797
2012/03/05,2746
2012/03/06,2711
2012/03/07,2689
2012/03/08,2444
2012/03/09,2376
2012/03/10,2690
2012/03/11,2842
2012/03/12,2868
2012/03/13,2940
2012/03/14,2988
2012/03/15,2939
2012/03/16,2677
2012/03/17,2365
2012/03/18,2466
2012/03/19,2416
2012/03/20,2455
2012/03/21,2513
2012/03/22,2513
2012/03/23,2542
2012/03/24,2324
2012/03/25,1915
2012/03/26,1847
2012/03/27,1683
2012/03/28,1691
2012/03/29,1892
2012/03/30,1856
2012/03/31,1936
2012/04/01,2228
2012/04/02,2224
2012/04/03,2904
2012/04/04,2955
2012/04/05,2998
2012/04/06,2961
2012/04/07,2914
2012/04/08,2973
2012/04/09,2975
2012/04/10,3134
2012/04/11,3446
2012/04/12,3742
2012/04/13,3710
2012/04/14,3606
2012/04/15,3053
2012/04/16,3199
2012/04/17,3155
2012/04/18,3430
2012/04/19,3440
2012/04/20,3608
2012/04/21,3261
2012/04/22,3042
2012/04/23,2814
2012/04/24,2816
2012/04/25,2772
2012/04/26,2823
2012/04/27,2664
2012/04/28,2795
2012/04/29,2830
2012/04/30,2829
2012/05/01,3078
2012/05/02,3239
2012/05/03,3895
2012/05/04,4557
2012/05/05,4519
2012/05/06,4385
2012/05/07,5367
2012/05/08,5601
2012/05/09,5888
2012/05/10,5835
2012/05/11,6109
2012/05/12,5355
2012/05/13,4341
2012/05/14,6522
2012/05/15,6591
2012/05/16,6367
2012/05/17,6309
2012/05/18,6346
2012/05/19,6890
2012/05/20,7031
2012/05/21,7435
2012/05/22,7366
2012/05/23,7511
2012/05/24,6699
2012/05/25,6839
2012/05/26,6421
2012/05/27,5230
2012/05/28,4735
2012/05/29,5749
2012/05/30,5534
2012/05/31,4435
2012/06/01,4151
2012/06/02,5858
2012/06/03,5921
2012/06/04,8977
2012/06/05,10731
2012/06/06,11178
2012/06/07,11479
2012/06/08,11530
2012/06/09,11258
2012/06/10,11094
2012/06/11,11079
2012/06/12,11657
2012/06/13,14213
2012/06/14,16702
2012/06/15,18308
2012/06/16,16590
2012/06/17,16331
2012/06/18,16130
2012/06/19,15949
2012/06/20,14701
2012/06/21,15137
2012/06/22,14997
2012/06/23,15130
2012/06/24,15624
2012/06/25,15555
2012/06/26,13918
2012/06/27,12902
2012/06/28,10694
2012/06/29,7433
2012/06/30,6885
2012/07/01,6119
2012/07/02,5919
2012/07/03,5826
2012/07/04,5853
2012/07/05,6185
2012/07/06,6167
2012/07/07,6100
2012/07/08,6223
2012/07/09,6183
2012/07/10,6367
2012/07/11,5517
2012/07/12,5599
2012/07/13,5614
2012/07/14,5754
2012/07/15,5826
2012/07/16,5874
2012/07/17,7135
2012/07/18,7171
2012/07/19,6863
2012/07/20,6627
2012/07/21,6485
2012/07/22,5931
2012/07/23,6762
2012/07/24,6882
2012/07/25,7209
2012/07/26,7573
2012/07/27,7453
2012/07/28,6999
2012/07/29,6299
2012/07/30,6293
2012/07/31,13154
2012/08/01,13112
2012/08/02,13236
2012/08/03,13224
2012/08/04,13206
2012/08/05,13207
2012/08/06,13233
2012/08/07,13238
2012/08/08,14318
2012/08/09,13400
2012/08/10,12653
2012/08/11,12665
2012/08/12,12409
2012/08/13,12600
2012/08/14,8652
2012/08/15,9903
2012/08/16,14296
2012/08/17,15364
2012/08/18,14953
2012/08/19,15547
2012/08/20,15318
2012/08/21,14954
2012/08/22,14849
2012/08/23,14424
2012/08/24,13495
2012/08/25,13928
2012/08/26,14959
2012/08/27,15861
2012/08/28,16202
2012/08/29,16673
2012/08/30,15730
2012/08/31,14571
2012/09/01,14031
2012/09/02,12337
2012/09/03,12863
2012/09/04,11020
2012/09/05,9905
2012/09/06,10347
2012/09/07,10238
2012/09/08,10638
2012/09/09,10213
2012/09/10,10290
2012/09/11,10581
2012/09/12,11096
2012/09/13,10949
2012/09/14,9791
2012/09/15,10482
2012/09/16,10951
2012/09/17,10942
2012/09/18,10095
2012/09/19,10257
2012/09/20,10365
2012/09/21,9832
2012/09/22,11038
2012/09/23,11719
2012/09/24,11797
2012/09/25,11396
2012/09/26,12980
2012/09/27,13194
2012/09/28,14709
2012/09/29,13981
2012/09/30,13605
2012/10/01,13212
2012/10/02,14968
2012/10/03,15741
2012/10/04,16416
2012/10/05,16449
2012/10/06,14521
2012/10/07,12309
2012/10/08,11078
2012/10/09,11722
2012/10/10,11664
2012/10/11,11737
2012/10/12,11416
2012/10/13,11271
2012/10/14,10414
2012/10/15,9646
2012/10/16,8765
2012/10/17,8288
2012/10/18,8107
2012/10/19,8115
2012/10/20,7551
2012/10/21,8154
2012/10/22,8102
2012/10/23,6794
2012/10/24,6443
2012/10/25,6623
2012/10/26,7012
2012/10/27,9492
2012/10/28,11871
2012/10/29,11740
2012/10/30,11955
2012/10/31,12116
2012/11/01,10400
2012/11/02,9575
2012/11/03,8925
2012/11/04,9072
2012/11/05,8480
2012/11/06,8413
2012/11/07,8844
2012/11/08,8603
2012/11/09,8509
2012/11/10,8070
2012/11/11,7503
2012/11/12,7717
2012/11/13,7797
2012/11/14,7805
2012/11/15,9433
2012/11/16,11122
2012/11/17,13401
2012/11/18,12776
2012/11/19,12803
2012/11/20,12945
2012/11/21,12995
2012/11/22,12934
2012/11/23,13081
2012/11/24,12847
2012/11/25,11787
2012/11/26,10585
2012/11/27,9553
2012/11/28,9288
2012/11/29,9041
2012/11/30,8697
2012/12/01,6575
2012/12/02,8893
2012/12/03,9741
2012/12/04,9541
2012/12/05,9609
2012/12/06,9575
2012/12/07,9550
2012/12/08,9523
2012/12/09,9444
2012/12/10,9419
2012/12/11,9439
2012/12/12,9261
2012/12/13,9988
2012/12/14,10095
2012/12/15,10111
2012/12/16,8328
2012/12/17,6625
2012/12/18,7763
2012/12/19,7664
2012/12/20,7669
2012/12/21,8234
2012/12/22,10959
2012/12/23,10891
2012/12/24,10438
2012/12/25,11883
2012/12/26,12015
2012/12/27,11953
2012/12/28,11975
2012/12/29,11488
2012/12/30,11288
2012/12/31,11879
2013/01/01,11401
2013/01/02,11356
2013/01/03,12561
2013/01/04,12703
2013/01/05,12199
2013/01/06,12172
2013/01/07,13688
2013/01/08,13462
2013/01/09,14208
2013/01/10,15266
2013/01/11,16451
2013/01/12,15709
2013/01/13,15825
2013/01/14,13763
2013/01/15,12016
2013/01/16,11181
2013/01/17,11432
2013/01/18,10880
2013/01/19,11219
2013/01/20,10134
2013/01/21,11109
2013/01/22,11065
2013/01/23,11494
2013/01/24,11401
2013/01/25,10690
2013/01/26,10695
2013/01/27,10700
2013/01/28,9748
2013/01/29,9532
2013/01/30,9921
2013/01/31,9316
2013/02/01,11223
2013/02/02,11413
2013/02/03,11182
2013/02/04,10657
2013/02/05,11108
2013/02/06,10438
2013/02/07,10115
2013/02/08,10097
2013/02/09,10103
2013/02/10,9604
2013/02/11,9761
2013/02/12,9979
2013/02/13,8047
2013/02/14,7133
2013/02/15,6342
2013/02/16,7612
2013/02/17,8783
2013/02/18,9190
2013/02/19,8567
2013/02/20,8580
2013/02/21,7916
2013/02/22,6576
2013/02/23,5950
2013/02/24,4740
2013/02/25,5642
2013/02/26,6978
2013/02/27,7184
2013/02/28,8369
2013/03/01,10009
2013/03/02,9708
2013/03/03,9603
2013/03/04,9020
2013/03/05,8890
2013/03/06,11520
2013/03/07,12432
2013/03/08,12366
2013/03/09,12100
2013/03/10,11788
2013/03/11,11949
2013/03/12,11996
2013/03/13,12291
2013/03/14,12372
2013/03/15,12425
2013/03/16,12116
2013/03/17,10762
2013/03/18,10415
2013/03/19,11554
2013/03/20,10473
2013/03/21,11247
2013/03/22,13660
2013/03/23,13491
2013/03/24,13729
2013/03/25,12888
2013/03/26,13605
2013/03/27,14243
2013/03/28,20569
2013/03/29,21965
2013/03/30,19999
2013/03/31,17541
2013/04/01,16122
2013/04/02,18640
2013/04/03,23932
2013/04/04,28315
2013/04/05,29826
2013/04/06,28597
2013/04/07,27493
2013/04/08,29235
2013/04/09,30372
2013/04/10,35644
2013/04/11,38707
2013/04/12,37977
2013/04/13,37303
2013/04/14,35536
2013/04/15,32978
2013/04/16,32565
2013/04/17,32494
2013/04/18,33744
2013/04/19,33845
2013/04/20,35349
2013/04/21,38109
2013/04/22,37247
2013/04/23,36305
2013/04/24,30030
2013/04/25,24510
2013/04/26,23661
2013/04/27,24154
2013/04/28,26103
2013/04/29,25905
2013/04/30,26491
2013/05/01,25271
2013/05/02,25281
2013/05/03,23682
2013/05/04,24460
2013/05/05,24040
2013/05/06,23892
2013/05/07,26469
2013/05/08,26453
2013/05/09,26529
2013/05/10,26559
2013/05/11,26352
2013/05/12,21315
2013/05/13,21225
2013/05/14,20944
2013/05/15,20952
2013/05/16,20930
2013/05/17,21113
2013/05/18,21424
2013/05/19,22950
2013/05/20,23604
2013/05/21,18197
2013/05/22,13394
2013/05/23,13521
2013/05/24,13606
2013/05/25,14185
2013/05/26,14177
2013/05/27,13935
2013/05/28,13385
2013/05/29,12778
2013/05/30,12025
2013/05/31,11911
2013/06/01,12008
2013/06/02,11611
2013/06/03,11639
2013/06/04,11162
2013/06/05,11256
2013/06/06,10546
2013/06/07,9056
2013/06/08,12137
2013/06/09,14895
2013/06/10,16029
2013/06/11,16023
2013/06/12,15498
2013/06/13,14855
2013/06/14,14891
2013/06/15,16833
2013/06/16,19536
2013/06/17,18710
2013/06/18,17154
2013/06/19,15457
2013/06/20,14683
2013/06/21,13879
2013/06/22,13851
2013/06/23,14599
2013/06/24,14630
2013/06/25,14472
2013/06/26,14522
2013/06/27,14362
2013/06/28,12786
2013/06/29,12074
2013/06/30,11562
2013/07/01,11642
2013/07/02,11655
2013/07/03,11288
2013/07/04,10985
2013/07/05,10332
2013/07/06,10557
2013/07/07,11468
2013/07/08,11344
2013/07/09,11879
2013/07/10,11868
2013/07/11,13305
2013/07/12,15398
2013/07/13,15349
2013/07/14,15878
2013/07/15,15587
2013/07/16,15676
2013/07/17,15581
2013/07/18,15550
2013/07/19,15651
2013/07/20,16251
2013/07/21,15742
2013/07/22,15782
2013/07/23,15521
2013/07/24,15581
2013/07/25,14539
2013/07/26,11259
2013/07/27,11983
2013/07/28,11776
2013/07/29,12368
2013/07/30,13000
2013/07/31,16725
2013/08/01,31852
2013/08/02,31962
2013/08/03,31201
2013/08/04,30200
2013/08/05,30017
2013/08/06,29945
2013/08/07,30057
2013/08/08,30016
2013/08/09,29905
2013/08/10,28832
2013/08/11,27857
2013/08/12,32230
2013/08/13,32154
2013/08/14,32026
2013/08/15,23109
2013/08/16,23773
2013/08/17,23651
2013/08/18,24070
2013/08/19,24318
2013/08/20,24634
2013/08/21,25131
2013/08/22,25711
2013/08/23,25437
2013/08/24,24647
2013/08/25,22023
2013/08/26,16309
2013/08/27,19376
2013/08/28,19764
2013/08/29,19779
2013/08/30,20712
2013/08/31,19509
2013/09/01,19682
2013/09/02,21358
2013/09/03,21512
2013/09/04,21296
2013/09/05,21140
2013/09/06,20897
2013/09/07,21181
2013/09/08,23074
2013/09/09,23058
2013/09/10,19942
2013/09/11,18960
2013/09/12,19095
2013/09/13,16474
2013/09/14,15157
2013/09/15,15638
2013/09/16,15437
2013/09/17,15515
2013/09/18,15907
2013/09/19,16839
2013/09/20,17232
2013/09/21,16924
2013/09/22,15718
2013/09/23,16535
2013/09/24,17035
2013/09/25,17380
2013/09/26,17498
2013/09/27,17603
2013/09/28,14642
2013/09/29,10613
2013/09/30,10700
2013/10/01,12973
2013/10/02,19944
2013/10/03,20881
2013/10/04,20864
2013/10/05,20976
2013/10/06,21531
2013/10/07,21543
2013/10/08,21577
2013/10/09,21584
2013/10/10,21607
2013/10/11,21611
2013/10/12,21888
2013/10/13,21927
2013/10/14,21967
2013/10/15,21535
2013/10/16,17882
2013/10/17,16816
2013/10/18,17287
2013/10/19,17017
2013/10/20,13835
2013/10/21,15462
2013/10/22,20121
2013/10/23,22909
2013/10/24,25797
2013/10/25,25810
2013/10/26,24139
2013/10/27,27695
2013/10/28,27452
2013/10/29,27458
2013/10/30,27573
2013/10/31,27260
2013/11/01,27204
2013/11/02,28117
2013/11/03,26829
2013/11/04,27134
2013/11/05,28935
2013/11/06,34530
2013/11/07,38374
2013/11/08,42475
2013/11/09,43403
2013/11/10,39080
2013/11/11,38047
2013/11/12,36296
2013/11/13,36106
2013/11/14,36837
2013/11/15,33746
2013/11/16,27336
2013/11/17,20490
2013/11/18,28334
2013/11/19,51050
2013/11/20,54079
2013/11/21,61084
2013/11/22,62581
2013/11/23,62544
2013/11/24,61810
2013/11/25,60135
2013/11/26,60661
2013/11/27,64137
2013/11/28,67528
2013/11/29,65594
2013/11/30,56608
2013/12/01,45775
2013/12/02,45662
2013/12/03,41486
2013/12/04,41926
2013/12/05,41457
2013/12/06,41332
2013/12/07,41331
2013/12/08,44834
2013/12/09,42919
2013/12/10,43643
2013/12/11,41394
2013/12/12,40521
2013/12/13,38227
2013/12/14,38513
2013/12/15,39098
2013/12/16,39040
2013/12/17,37790
2013/12/18,37144
2013/12/19,33512
2013/12/20,32245
2013/12/21,34605
2013/12/22,32060
2013/12/23,31933
2013/12/24,33422
2013/12/25,34636
2013/12/26,35965
2013/12/27,37438
2013/12/28,40277
2013/12/29,40882
2013/12/30,36439
2013/12/31,36376
2014/01/01,33010
2014/01/02,29910
2014/01/03,27976
2014/01/04,28718
2014/01/05,28872
2014/01/06,37004
2014/01/07,37457
2014/01/08,38260
2014/01/09,37803
2014/01/10,37746
2014/01/11,36474
2014/01/12,37570
2014/01/13,37503
2014/01/14,36610
2014/01/15,30085
2014/01/16,30203
2014/01/17,30284
2014/01/18,32506
2014/01/19,35289
2014/01/20,35374
2014/01/21,37637
2014/01/22,38266
2014/01/23,39021
2014/01/24,38800
2014/01/25,39001
2014/01/26,37963
2014/01/27,40981
2014/01/28,41842
2014/01/29,41596
2014/01/30,41556
2014/01/31,40921
2014/02/01,35667
2014/02/02,29790
2014/02/03,27980
2014/02/04,29493
2014/02/05,29722
2014/02/06,30648
2014/02/07,31354
2014/02/08,28364
2014/02/09,27404
2014/02/10,27575
2014/02/11,27460
2014/02/12,41234
2014/02/13,41155
2014/02/14,41716
2014/02/15,39638
2014/02/16,41323
2014/02/17,42097
2014/02/18,41973
2014/02/19,42650
2014/02/20,43642
2014/02/21,44266
2014/02/22,43592
2014/02/23,38671
2014/02/24,45621
2014/02/25,48496
2014/02/26,45714
2014/02/27,45639
2014/02/28,46881
2014/03/01,44509
2014/03/02,36180
2014/03/03,46145
2014/03/04,49241
2014/03/05,48946
2014/03/06,48521
2014/03/07,48326
2014/03/08,45423
2014/03/09,43540
2014/03/10,42801
2014/03/11,42149
2014/03/12,42269
2014/03/13,41956
2014/03/14,41964
2014/03/15,48352
2014/03/16,52771
2014/03/17,46002
2014/03/18,43932
2014/03/19,42936
2014/03/20,42147
2014/03/21,42679
2014/03/22,42751
2014/03/23,44992
2014/03/24,42379
2014/03/25,41429
2014/03/26,37597
2014/03/27,36030
2014/03/28,34601
2014/03/29,34827
2014/03/30,31322
2014/03/31,29426
2014/04/01,26141
2014/04/02,26249
2014/04/03,26157
2014/04/04,24586
2014/04/05,26236
2014/04/06,24236
2014/04/07,22519
2014/04/08,22597
2014/04/09,23024
2014/04/10,22995
2014/04/11,22039
2014/04/12,26863
2014/04/13,26881
2014/04/14,27779
2014/04/15,31164
2014/04/16,31648
2014/04/17,32502
2014/04/18,34170
2014/04/19,36406
2014/04/20,35466
2014/04/21,37556
2014/04/22,38626
2014/04/23,38383
2014/04/24,37226
