Date,difficulty3ema
2011/08/04,1871320
2011/08/05,1880053
2011/08/06,1884420
2011/08/07,1886603
2011/08/08,1887695
2011/08/09,1888241
2011/08/10,1888514
2011/08/11,1888650
2011/08/12,1888718
2011/08/13,1888753
2011/08/14,1888770
2011/08/15,1888134
2011/08/16,1846917
2011/08/17,1826309
2011/08/18,1816005
2011/08/19,1810853
2011/08/20,1808277
2011/08/21,1806989
2011/08/22,1806345
2011/08/23,1806023
2011/08/24,1805862
2011/08/25,1805781
2011/08/26,1805741
2011/08/27,1805721
2011/08/28,1805711
2011/08/29,1805706
2011/08/30,1794418
2011/08/31,1786096
2011/09/01,1781935
2011/09/02,1779855
2011/09/03,1778815
2011/09/04,1778295
2011/09/05,1778035
2011/09/06,1777905
2011/09/07,1777839
2011/09/08,1777807
2011/09/09,1777791
2011/09/10,1777783
2011/09/11,1777779
2011/09/12,1777777
2011/09/13,1771480
2011/09/14,1763453
2011/09/15,1759439
2011/09/16,1757432
2011/09/17,1756429
2011/09/18,1755927
2011/09/19,1755676
2011/09/20,1755551
2011/09/21,1755488
2011/09/22,1755457
2011/09/23,1755441
2011/09/24,1755433
2011/09/25,1755429
2011/09/26,1755427
2011/09/27,1754432
2011/09/28,1721883
2011/09/29,1705609
2011/09/30,1697472
2011/10/01,1693403
2011/10/02,1691369
2011/10/03,1690352
2011/10/04,1689843
2011/10/05,1689589
2011/10/06,1689462
2011/10/07,1689398
2011/10/08,1689366
2011/10/09,1689350
2011/10/10,1689342
2011/10/11,1689338
2011/10/12,1689336
2011/10/13,1689335
2011/10/14,1584334
2011/10/15,1526265
2011/10/16,1497230
2011/10/17,1482713
2011/10/18,1475454
2011/10/19,1471825
2011/10/20,1470010
2011/10/21,1469103
2011/10/22,1468649
2011/10/23,1468422
2011/10/24,1468309
2011/10/25,1468252
2011/10/26,1468224
2011/10/27,1468210
2011/10/28,1468203
2011/10/29,1468199
2011/10/30,1468197
2011/10/31,1351996
2011/11/01,1277729
2011/11/02,1240596
2011/11/03,1222029
2011/11/04,1212745
2011/11/05,1208104
2011/11/06,1205783
2011/11/07,1204622
2011/11/08,1204042
2011/11/09,1203752
2011/11/10,1203607
2011/11/11,1203534
2011/11/12,1203498
2011/11/13,1203480
2011/11/14,1199752
2011/11/15,1196125
2011/11/16,1194311
2011/11/17,1193405
2011/11/18,1192951
2011/11/19,1192724
2011/11/20,1192611
2011/11/21,1192554
2011/11/22,1192526
2011/11/23,1192512
2011/11/24,1192505
2011/11/25,1192501
2011/11/26,1192500
2011/11/27,1192499
2011/11/28,1192498
2011/11/29,1171109
2011/11/30,1130912
2011/12/01,1110814
2011/12/02,1100765
2011/12/03,1095740
2011/12/04,1093228
2011/12/05,1091972
2011/12/06,1091344
2011/12/07,1091030
2011/12/08,1090873
2011/12/09,1090794
2011/12/10,1090755
2011/12/11,1090735
2011/12/12,1096044
2011/12/13,1125541
2011/12/14,1140290
2011/12/15,1147664
2011/12/16,1151351
2011/12/17,1153195
2011/12/18,1154117
2011/12/19,1154577
2011/12/20,1154808
2011/12/21,1154923
2011/12/22,1154981
2011/12/23,1155010
2011/12/24,1155024
2011/12/25,1155031
2011/12/26,1155615
2011/12/27,1157772
2011/12/28,1158851
2011/12/29,1159390
2011/12/30,1159660
2011/12/31,1159795
2012/01/01,1159862
2012/01/02,1159896
2012/01/03,1159913
2012/01/04,1159921
2012/01/05,1159925
2012/01/06,1159927
2012/01/07,1159928
2012/01/08,1169402
2012/01/09,1210080
2012/01/10,1230419
2012/01/11,1240588
2012/01/12,1245673
2012/01/13,1248215
2012/01/14,1249487
2012/01/15,1250122
2012/01/16,1250440
2012/01/17,1250599
2012/01/18,1250678
2012/01/19,1250718
2012/01/20,1250738
2012/01/21,1250748
2012/01/22,1274840
2012/01/23,1291284
2012/01/24,1299506
2012/01/25,1303617
2012/01/26,1305673
2012/01/27,1306701
2012/01/28,1307214
2012/01/29,1307471
2012/01/30,1307600
2012/01/31,1307664
2012/02/01,1307696
2012/02/02,1307712
2012/02/03,1307720
2012/02/04,1326964
2012/02/05,1353306
2012/02/06,1366477
2012/02/07,1373062
2012/02/08,1376355
2012/02/09,1378001
2012/02/10,1378824
2012/02/11,1379236
2012/02/12,1379442
2012/02/13,1379545
2012/02/14,1379596
2012/02/15,1379622
2012/02/16,1379635
2012/02/17,1379641
2012/02/18,1378676
2012/02/19,1377489
2012/02/20,1376896
2012/02/21,1376599
2012/02/22,1376451
2012/02/23,1376376
2012/02/24,1376339
2012/02/25,1376321
2012/02/26,1376312
2012/02/27,1376307
2012/02/28,1376305
2012/02/29,1376303
2012/03/01,1376303
2012/03/02,1410974
2012/03/03,1453977
2012/03/04,1475478
2012/03/05,1486228
2012/03/06,1491603
2012/03/07,1494291
2012/03/08,1495635
2012/03/09,1496307
2012/03/10,1496643
2012/03/11,1496811
2012/03/12,1496895
2012/03/13,1496937
2012/03/14,1496958
2012/03/15,1496968
2012/03/16,1497433
2012/03/17,1497864
2012/03/18,1498079
2012/03/19,1498187
2012/03/20,1498241
2012/03/21,1498267
2012/03/22,1498281
2012/03/23,1498288
2012/03/24,1498291
2012/03/25,1498293
2012/03/26,1498294
2012/03/27,1498294
2012/03/28,1498294
2012/03/29,1546050
2012/03/30,1586302
2012/03/31,1606428
2012/04/01,1616491
2012/04/02,1621522
2012/04/03,1624038
2012/04/04,1625296
2012/04/05,1625925
2012/04/06,1626239
2012/04/07,1626396
2012/04/08,1626475
2012/04/09,1626514
2012/04/10,1626534
2012/04/11,1626544
2012/04/12,1620038
2012/04/13,1598976
2012/04/14,1588445
2012/04/15,1583179
2012/04/16,1580546
2012/04/17,1579230
2012/04/18,1578572
2012/04/19,1578243
2012/04/20,1578078
2012/04/21,1577996
2012/04/22,1577955
2012/04/23,1577934
2012/04/24,1577924
2012/04/25,1577919
2012/04/26,1577916
2012/04/27,1553010
2012/04/28,1530800
2012/04/29,1519695
2012/04/30,1514142
2012/05/01,1511366
2012/05/02,1509978
2012/05/03,1509284
2012/05/04,1508937
2012/05/05,1508763
2012/05/06,1508676
2012/05/07,1508633
2012/05/08,1508611
2012/05/09,1557313
2012/05/10,1645260
2012/05/11,1689234
2012/05/12,1711221
2012/05/13,1722214
2012/05/14,1727711
2012/05/15,1730459
2012/05/16,1731833
2012/05/17,1732520
2012/05/18,1732864
2012/05/19,1733036
2012/05/20,1733122
2012/05/21,1733165
2012/05/22,1733186
2012/05/23,1733197
2012/05/24,1716146
2012/05/25,1653611
2012/05/26,1622343
2012/05/27,1606709
2012/05/28,1598892
2012/05/29,1594983
2012/05/30,1593029
2012/05/31,1592052
2012/06/01,1591564
2012/06/02,1591319
2012/06/03,1591197
2012/06/04,1591136
2012/06/05,1591105
2012/06/06,1591090
2012/06/07,1590174
2012/06/08,1586676
2012/06/09,1584927
2012/06/10,1584052
2012/06/11,1583615
2012/06/12,1583396
2012/06/13,1583287
2012/06/14,1583233
2012/06/15,1583205
2012/06/16,1583192
2012/06/17,1583185
2012/06/18,1583181
2012/06/19,1583180
2012/06/20,1603945
2012/06/21,1665256
2012/06/22,1695911
2012/06/23,1711239
2012/06/24,1718903
2012/06/25,1722735
2012/06/26,1724651
2012/06/27,1725609
2012/06/28,1726088
2012/06/29,1726327
2012/06/30,1726447
2012/07/01,1726507
2012/07/02,1726537
2012/07/03,1726552
2012/07/04,1733196
2012/07/05,1742325
2012/07/06,1746890
2012/07/07,1749172
2012/07/08,1750313
2012/07/09,1750884
2012/07/10,1751169
2012/07/11,1751312
2012/07/12,1751383
2012/07/13,1751419
2012/07/14,1751437
2012/07/15,1751446
2012/07/16,1751450
2012/07/17,1773170
2012/07/18,1819781
2012/07/19,1843086
2012/07/20,1854739
2012/07/21,1860565
2012/07/22,1863478
2012/07/23,1864935
2012/07/24,1865663
2012/07/25,1866027
2012/07/26,1866209
2012/07/27,1866300
2012/07/28,1866346
2012/07/29,1866369
2012/07/30,1908466
2012/07/31,1972569
2012/08/01,2004620
2012/08/02,2020645
2012/08/03,2028658
2012/08/04,2032665
2012/08/05,2034668
2012/08/06,2035669
2012/08/07,2036170
2012/08/08,2036421
2012/08/09,2036546
2012/08/10,2036608
2012/08/11,2036640
2012/08/12,2075447
2012/08/13,2133156
2012/08/14,2162011
2012/08/15,2176439
2012/08/16,2183652
2012/08/17,2187259
2012/08/18,2189063
2012/08/19,2189964
2012/08/20,2190415
2012/08/21,2190641
2012/08/22,2190753
2012/08/23,2190810
2012/08/24,2190838
2012/08/25,2305785
2012/08/26,2373214
2012/08/27,2406928
2012/08/28,2423785
2012/08/29,2432214
2012/08/30,2436428
2012/08/31,2438535
2012/09/01,2439589
2012/09/02,2440116
2012/09/03,2440379
2012/09/04,2440511
2012/09/05,2440577
2012/09/06,2465802
2012/09/07,2579925
2012/09/08,2636986
2012/09/09,2665517
2012/09/10,2679783
2012/09/11,2686915
2012/09/12,2690482
2012/09/13,2692265
2012/09/14,2693156
2012/09/15,2693602
2012/09/16,2693825
2012/09/17,2693937
2012/09/18,2693992
2012/09/19,2701861
2012/09/20,2783001
2012/09/21,2823571
2012/09/22,2843856
2012/09/23,2853998
2012/09/24,2859069
2012/09/25,2861605
2012/09/26,2862873
2012/09/27,2863507
2012/09/28,2863824
2012/09/29,2863982
2012/09/30,2864061
2012/10/01,2864101
2012/10/02,2864121
2012/10/03,2950781
2012/10/04,3002704
2012/10/05,3028666
2012/10/06,3041647
2012/10/07,3048137
2012/10/08,3051382
2012/10/09,3053005
2012/10/10,3053816
2012/10/11,3054222
2012/10/12,3054425
2012/10/13,3054526
2012/10/14,3054577
2012/10/15,3054602
2012/10/16,3055014
2012/10/17,3063668
2012/10/18,3067995
2012/10/19,3070158
2012/10/20,3071240
2012/10/21,3071781
2012/10/22,3072051
2012/10/23,3072187
2012/10/24,3072254
2012/10/25,3072288
2012/10/26,3072305
2012/10/27,3072313
2012/10/28,3072318
2012/10/29,3072320
2012/10/30,3188338
2012/10/31,3246347
2012/11/01,3275352
2012/11/02,3289854
2012/11/03,3297105
2012/11/04,3300731
2012/11/05,3302544
2012/11/06,3303450
2012/11/07,3303903
2012/11/08,3304130
2012/11/09,3304243
2012/11/10,3304300
2012/11/11,3304328
2012/11/12,3312882
2012/11/13,3340824
2012/11/14,3354796
2012/11/15,3361781
2012/11/16,3365274
2012/11/17,3367021
2012/11/18,3367894
2012/11/19,3368331
2012/11/20,3368549
2012/11/21,3368658
2012/11/22,3368713
2012/11/23,3368740
2012/11/24,3368753
2012/11/25,3368760
2012/11/26,3385517
2012/11/27,3412213
2012/11/28,3425561
2012/11/29,3432235
2012/11/30,3435572
2012/12/01,3437240
2012/12/02,3438075
2012/12/03,3438492
2012/12/04,3438700
2012/12/05,3438805
2012/12/06,3438857
2012/12/07,3438883
2012/12/08,3438896
2012/12/09,3438902
2012/12/10,3430735
2012/12/11,3400459
2012/12/12,3385320
2012/12/13,3377751
2012/12/14,3373966
2012/12/15,3372074
2012/12/16,3371128
2012/12/17,3370655
2012/12/18,3370418
2012/12/19,3370300
2012/12/20,3370241
2012/12/21,3370211
2012/12/22,3370197
2012/12/23,3370189
2012/12/24,3370185
2012/12/25,3370184
2012/12/26,3276350
2012/12/27,3127994
2012/12/28,3053815
2012/12/29,3016726
2012/12/30,2998181
2012/12/31,2988909
2013/01/01,2984273
2013/01/02,2981955
2013/01/03,2980796
2013/01/04,2980216
2013/01/05,2979926
2013/01/06,2979781
2013/01/07,2979709
2013/01/08,3048673
2013/01/09,3149111
2013/01/10,3199330
2013/01/11,3224440
2013/01/12,3236995
2013/01/13,3243272
2013/01/14,3246411
2013/01/15,3247980
2013/01/16,3248765
2013/01/17,3249157
2013/01/18,3249353
2013/01/19,3249452
2013/01/20,3249501
2013/01/21,3249525
2013/01/22,3249537
2013/01/23,3218346
2013/01/24,3093561
2013/01/25,3031168
2013/01/26,2999972
2013/01/27,2984374
2013/01/28,2976574
2013/01/29,2972675
2013/01/30,2970725
2013/01/31,2969750
2013/02/01,2969263
2013/02/02,2969019
2013/02/03,2968897
2013/02/04,2968836
2013/02/05,3042264
2013/02/06,3158864
2013/02/07,3217165
2013/02/08,3246315
2013/02/09,3260890
2013/02/10,3268177
2013/02/11,3271821
2013/02/12,3273643
2013/02/13,3274554
2013/02/14,3275009
2013/02/15,3275237
2013/02/16,3275351
2013/02/17,3275408
2013/02/18,3457378
2013/02/19,3554195
2013/02/20,3602603
2013/02/21,3626807
2013/02/22,3638910
2013/02/23,3644961
2013/02/24,3647986
2013/02/25,3649499
2013/02/26,3650255
2013/02/27,3650633
2013/02/28,3650823
2013/03/01,3747599
2013/03/02,4057738
2013/03/03,4212807
2013/03/04,4290341
2013/03/05,4329109
2013/03/06,4348492
2013/03/07,4358184
2013/03/08,4363030
2013/03/09,4365453
2013/03/10,4366665
2013/03/11,4367270
2013/03/12,4367573
2013/03/13,4367725
2013/03/14,4516556
2013/03/15,4682102
2013/03/16,4764874
2013/03/17,4806261
2013/03/18,4826954
2013/03/19,4837301
2013/03/20,4842474
2013/03/21,4845061
2013/03/22,4846354
2013/03/23,4847000
2013/03/24,5214026
2013/03/25,5954926
2013/03/26,6325376
2013/03/27,6510601
2013/03/28,6603214
2013/03/29,6649520
2013/03/30,6672673
2013/03/31,6684250
2013/04/01,6690038
2013/04/02,6692932
2013/04/03,6694379
2013/04/04,6695103
2013/04/05,6850081
2013/04/06,7261540
2013/04/07,7467270
2013/04/08,7570135
2013/04/09,7621567
2013/04/10,7647284
2013/04/11,7660142
2013/04/12,7666571
2013/04/13,7669785
2013/04/14,7671393
2013/04/15,7672196
2013/04/16,7672598
2013/04/17,7855437
2013/04/18,8414867
2013/04/19,8694581
2013/04/20,8834439
2013/04/21,8904367
2013/04/22,8939332
2013/04/23,8956814
2013/04/24,8965555
2013/04/25,8969925
2013/04/26,8972111
2013/04/27,8973203
2013/04/28,8973750
2013/04/29,8974023
2013/04/30,9414219
2013/05/01,9745256
2013/05/02,9910774
2013/05/03,9993534
2013/05/04,10034913
2013/05/05,10055603
2013/05/06,10065948
2013/05/07,10071120
2013/05/08,10073707
2013/05/09,10075000
2013/05/10,10075646
2013/05/11,10075970
2013/05/12,10188550
2013/05/13,10687904
2013/05/14,10937581
2013/05/15,11062419
2013/05/16,11124838
2013/05/17,11156048
2013/05/18,11171653
2013/05/19,11179455
2013/05/20,11183356
2013/05/21,11185307
2013/05/22,11186282
2013/05/23,11186770
2013/05/24,11187014
2013/05/25,11318884
2013/05/26,11736148
2013/05/27,11944780
2013/05/28,12049096
2013/05/29,12101254
2013/05/30,12127333
2013/05/31,12140372
2013/06/01,12146892
2013/06/02,12150152
2013/06/03,12151782
2013/06/04,12152597
2013/06/05,12809677
2013/06/06,14207655
2013/06/07,14906644
2013/06/08,15256138
2013/06/09,15430885
2013/06/10,15518259
2013/06/11,15561946
2013/06/12,15583789
2013/06/13,15594711
2013/06/14,15600172
2013/06/15,15602902
2013/06/16,15775812
2013/06/17,17557535
2013/06/18,18448397
2013/06/19,18893828
2013/06/20,19116543
2013/06/21,19227901
2013/06/22,19283579
2013/06/23,19311419
2013/06/24,19325339
2013/06/25,19332298
2013/06/26,19335778
2013/06/27,19337518
2013/06/28,19338388
2013/06/29,19758116
2013/06/30,20546723
2013/07/01,20941026
2013/07/02,21138178
2013/07/03,21236753
2013/07/04,21286041
2013/07/05,21310685
2013/07/06,21323007
2013/07/07,21329168
2013/07/08,21332249
2013/07/09,21333789
2013/07/10,21334559
2013/07/11,23720973
2013/07/12,24941924
2013/07/13,25552400
2013/07/14,25857638
2013/07/15,26010257
2013/07/16,26086566
2013/07/17,26124721
2013/07/18,26143798
2013/07/19,26153337
2013/07/20,26158106
2013/07/21,26160491
2013/07/22,26671092
2013/07/23,28964026
2013/07/24,30110494
2013/07/25,30683727
2013/07/26,30970344
2013/07/27,31113652
2013/07/28,31185307
2013/07/29,31221134
2013/07/30,31239047
2013/07/31,31248004
2013/08/01,31252482
2013/08/02,31254722
2013/08/03,32699560
2013/08/04,35046163
2013/08/05,36219465
2013/08/06,36806115
2013/08/07,37099441
2013/08/08,37246103
2013/08/09,37319435
2013/08/10,37356100
2013/08/11,37374433
2013/08/12,37383600
2013/08/13,38597964
2013/08/14,44704152
2013/08/15,47757245
2013/08/16,49283792
2013/08/17,50047066
2013/08/18,50428702
2013/08/19,50619521
2013/08/20,50714930
2013/08/21,50762634
2013/08/22,50786487
2013/08/23,50798413
2013/08/24,53457605
2013/08/25,59603833
2013/08/26,62676946
2013/08/27,64213503
2013/08/28,64981782
2013/08/29,65365921
2013/08/30,65557991
2013/08/31,65654025
2013/09/01,65702043
2013/09/02,65726051
2013/09/03,65738056
2013/09/04,73736401
2013/09/05,80334709
2013/09/06,83633864
2013/09/07,85283441
2013/09/08,86108229
2013/09/09,86520623
2013/09/10,86726821
2013/09/11,86829919
2013/09/12,86881468
2013/09/13,86907243
2013/09/14,87038000
2013/09/15,99833274
2013/09/16,106230911
2013/09/17,109429730
2013/09/18,111029139
2013/09/19,111828844
2013/09/20,112228696
2013/09/21,112428623
2013/09/22,112528586
2013/09/23,112578567
2013/09/24,112603558
2013/09/25,119204157
2013/09/26,134011679
2013/09/27,141415439
2013/09/28,145117319
2013/09/29,146968260
2013/09/30,147893730
2013/10/01,148356465
2013/10/02,148587832
2013/10/03,148703516
2013/10/04,148761358
2013/10/05,148790279
2013/10/06,156459722
2013/10/07,172870485
2013/10/08,181075867
2013/10/09,185178558
2013/10/10,187229904
2013/10/11,188255577
2013/10/12,188768413
2013/10/13,189024831
2013/10/14,189153040
2013/10/15,189217145
2013/10/16,204565626
2013/10/17,236148438
2013/10/18,251939844
2013/10/19,259835546
2013/10/20,263783398
2013/10/21,265757324
2013/10/22,266744287
2013/10/23,267237768
2013/10/24,267484509
2013/10/25,267607879
2013/10/26,320468509
2013/10/27,355698648
2013/10/28,373313718
2013/10/29,382121253
2013/10/30,386525020
2013/10/31,388726904
2013/11/01,389827846
2013/11/02,390378317
2013/11/03,390653552
2013/11/04,390791170
2013/11/05,401549719
2013/11/06,456239728
2013/11/07,483584733
2013/11/08,497257236
2013/11/09,504093487
2013/11/10,507511612
2013/11/11,509220675
2013/11/12,510075207
2013/11/13,510502472
2013/11/14,510716105
2013/11/15,510822922
2013/11/16,510876330
2013/11/17,526798670
2013/11/18,568140675
2013/11/19,588811677
2013/11/20,599147179
2013/11/21,604314929
2013/11/22,606898805
2013/11/23,608190742
2013/11/24,608836711
2013/11/25,609159695
2013/11/26,609321188
2013/11/27,609401934
2013/11/28,609442307
2013/11/29,621915460
2013/11/30,664661872
2013/12/01,686035077
2013/12/02,696721680
2013/12/03,702064982
2013/12/04,704736632
2013/12/05,706072458
2013/12/06,706740370
2013/12/07,707074327
2013/12/08,707241305
2013/12/09,707324794
2013/12/10,741380256
2013/12/11,824865559
2013/12/12,866608211
2013/12/13,887479537
2013/12/14,897915200
2013/12/15,903133031
2013/12/16,905741947
2013/12/17,907046405
2013/12/18,907698634
2013/12/19,908024748
2013/12/20,908187805
2013/12/21,987840139
2013/12/22,1084381667
2013/12/23,1132652431
2013/12/24,1156787813
2013/12/25,1168855504
2013/12/26,1174889350
2013/12/27,1177906273
2013/12/28,1179414734
2013/12/29,1180168965
2013/12/30,1180546080
2013/12/31,1180734638
2014/01/01,1180828916
2014/01/02,1293450277
2014/01/03,1355965836
2014/01/04,1387223616
2014/01/05,1402852506
2014/01/06,1410666950
2014/01/07,1414574173
2014/01/08,1416527784
2014/01/09,1417504590
2014/01/10,1417992992
2014/01/11,1418237194
2014/01/12,1418359295
2014/01/13,1574311791
2014/01/14,1681929371
2014/01/15,1735738161
2014/01/16,1762642556
2014/01/17,1776094754
2014/01/18,1782820852
2014/01/19,1786183902
2014/01/20,1787865426
2014/01/21,1788706189
2014/01/22,1789126570
2014/01/23,1789336760
2014/01/24,1865381975
2014/01/25,2029614923
2014/01/26,2111731397
2014/01/27,2152789633
