Date,size14rsi
2012/05/27,51.155
2012/05/28,57.767
2012/05/29,61.132
2012/05/30,54.462
2012/05/31,48.21
2012/06/01,51.526
2012/06/02,40.232
2012/06/03,54.909
2012/06/04,60.851
2012/06/05,60.329
2012/06/06,44.524
2012/06/07,53.735
2012/06/08,49.643
2012/06/09,50.664
2012/06/10,53.4
2012/06/11,53.036
2012/06/12,46.096
2012/06/13,59.917
2012/06/14,61.801
2012/06/15,57.775
2012/06/16,53.461
2012/06/17,51.839
2012/06/18,49.781
2012/06/19,51.673
2012/06/20,50.476
2012/06/21,48.48
2012/06/22,46.585
2012/06/23,44.046
2012/06/24,46.726
2012/06/25,47.643
2012/06/26,48.723
2012/06/27,47.607
2012/06/28,48.199
2012/06/29,44.19
2012/06/30,45.783
2012/07/01,42.665
2012/07/02,45.735
2012/07/03,44.001
2012/07/04,45.934
2012/07/05,45.995
2012/07/06,46.1
2012/07/07,44.985
2012/07/08,43.664
2012/07/09,46.475
2012/07/10,56.617
2012/07/11,56.995
2012/07/12,47.451
2012/07/13,47.306
2012/07/14,44.785
2012/07/15,50.928
2012/07/16,54.347
2012/07/17,53.387
2012/07/18,55.127
2012/07/19,57.808
2012/07/20,58.865
2012/07/21,56.612
2012/07/22,51.569
2012/07/23,53.507
2012/07/24,46.386
2012/07/25,44.885
2012/07/26,47.623
2012/07/27,42.636
2012/07/28,52.91
2012/07/29,51.091
2012/07/30,51.447
2012/07/31,63.439
2012/08/01,52.271
2012/08/02,49.384
2012/08/03,46.117
2012/08/04,48.35
2012/08/05,52.514
2012/08/06,53.445
2012/08/07,45.715
2012/08/08,52.432
2012/08/09,47.41
2012/08/10,46.717
2012/08/11,47.795
2012/08/12,50.472
2012/08/13,58.94
2012/08/14,51.086
2012/08/15,59.785
2012/08/16,56.234
2012/08/17,55.838
2012/08/18,50.432
2012/08/19,50.328
2012/08/20,48.511
2012/08/21,50.184
2012/08/22,50.503
2012/08/23,45.143
2012/08/24,47.841
2012/08/25,50.629
2012/08/26,43.773
2012/08/27,50.159
2012/08/28,47.652
2012/08/29,47.261
2012/08/30,49.688
2012/08/31,55.771
2012/09/01,52.158
2012/09/02,48.053
2012/09/03,52.037
2012/09/04,54.727
2012/09/05,50.554
2012/09/06,51.72
2012/09/07,46.757
2012/09/08,48.973
2012/09/09,46.357
2012/09/10,50.029
2012/09/11,53.95
2012/09/12,45.97
2012/09/13,51.111
2012/09/14,51.069
2012/09/15,46.722
2012/09/16,46.687
2012/09/17,42.889
2012/09/18,48.532
2012/09/19,52.022
2012/09/20,48.41
2012/09/21,47.518
2012/09/22,45.311
2012/09/23,47.748
2012/09/24,49.166
2012/09/25,45.16
2012/09/26,53.999
2012/09/27,47.48
2012/09/28,51.346
2012/09/29,45.401
2012/09/30,44.549
2012/10/01,52.244
2012/10/02,54.264
2012/10/03,53.622
2012/10/04,57.535
2012/10/05,56.79
2012/10/06,51.85
2012/10/07,58.619
2012/10/08,50.34
2012/10/09,54.146
2012/10/10,49.678
2012/10/11,48.767
2012/10/12,48.415
2012/10/13,51.663
2012/10/14,51.488
2012/10/15,47.311
2012/10/16,52.115
2012/10/17,53.883
2012/10/18,48.589
2012/10/19,49.07
2012/10/20,48.75
2012/10/21,54.879
2012/10/22,56.202
2012/10/23,56.536
2012/10/24,48.238
2012/10/25,47.634
2012/10/26,40.65
2012/10/27,36.483
2012/10/28,38.799
2012/10/29,45.073
2012/10/30,51.821
2012/10/31,50.557
2012/11/01,47.491
2012/11/02,50.785
2012/11/03,46.097
2012/11/04,45.837
2012/11/05,52.304
2012/11/06,55.425
2012/11/07,54.659
2012/11/08,52.275
2012/11/09,46.026
2012/11/10,49.495
2012/11/11,44.796
2012/11/12,48.474
2012/11/13,49.625
2012/11/14,51.377
2012/11/15,58.639
2012/11/16,59.405
2012/11/17,57.751
2012/11/18,53.164
2012/11/19,55.473
2012/11/20,54.934
2012/11/21,57.676
2012/11/22,49.828
2012/11/23,50.028
2012/11/24,46.782
2012/11/25,55.674
2012/11/26,52.161
2012/11/27,46.482
2012/11/28,49.747
2012/11/29,51.373
2012/11/30,51.932
2012/12/01,47.041
2012/12/02,40.523
2012/12/03,41.36
2012/12/04,59.537
2012/12/05,58.815
2012/12/06,57.554
2012/12/07,51.993
2012/12/08,50.375
2012/12/09,53.317
2012/12/10,54.024
2012/12/11,53.616
2012/12/12,57.184
2012/12/13,62.071
2012/12/14,65.742
2012/12/15,51.988
2012/12/16,56.246
2012/12/17,53.203
2012/12/18,62.922
2012/12/19,52.373
2012/12/20,55.539
2012/12/21,55.181
2012/12/22,52.115
2012/12/23,50.953
2012/12/24,51.247
2012/12/25,43.931
2012/12/26,47.792
2012/12/27,50.806
2012/12/28,49.755
2012/12/29,49.381
2012/12/30,46.978
2012/12/31,41.239
2013/01/01,41.403
2013/01/02,48.293
2013/01/03,46.858
2013/01/04,54.908
2013/01/05,49.298
2013/01/06,45.549
2013/01/07,46.735
2013/01/08,56.154
2013/01/09,55.919
2013/01/10,58.857
2013/01/11,62.929
2013/01/12,56.731
2013/01/13,56.549
2013/01/14,48.469
2013/01/15,54.643
2013/01/16,58.496
2013/01/17,61.515
2013/01/18,58.024
2013/01/19,52.477
2013/01/20,48.735
2013/01/21,48.525
2013/01/22,49.673
2013/01/23,55.629
2013/01/24,50.502
2013/01/25,53.143
2013/01/26,50.524
2013/01/27,52.617
2013/01/28,53.92
2013/01/29,51.227
2013/01/30,44.71
2013/01/31,44.128
2013/02/01,55.848
2013/02/02,51.494
2013/02/03,49.577
2013/02/04,50.473
2013/02/05,47.916
2013/02/06,45.336
2013/02/07,55.468
2013/02/08,55.939
2013/02/09,55.69
2013/02/10,49.751
2013/02/11,52.115
2013/02/12,57.563
2013/02/13,49.996
2013/02/14,49.889
2013/02/15,47.362
2013/02/16,43.228
2013/02/17,43.515
2013/02/18,47.991
2013/02/19,51.779
2013/02/20,49.186
2013/02/21,47.535
2013/02/22,53.379
2013/02/23,52.394
2013/02/24,51.419
2013/02/25,48.864
2013/02/26,55.074
2013/02/27,47.824
2013/02/28,54.085
2013/03/01,58.508
2013/03/02,54.521
2013/03/03,49.316
2013/03/04,50.962
2013/03/05,56.879
2013/03/06,56.884
2013/03/07,58.314
2013/03/08,48.7
2013/03/09,47.735
2013/03/10,53.843
2013/03/11,50.523
2013/03/12,52.523
2013/03/13,49.684
2013/03/14,47.128
2013/03/15,51.031
2013/03/16,38.01
2013/03/17,35.295
2013/03/18,41.296
2013/03/19,46.309
2013/03/20,41.912
2013/03/21,46.349
2013/03/22,47.036
2013/03/23,46.079
2013/03/24,47.088
2013/03/25,54.539
2013/03/26,53.041
2013/03/27,58.091
2013/03/28,54.753
2013/03/29,55.213
2013/03/30,57.036
2013/03/31,48.488
2013/04/01,46.863
2013/04/02,53.887
2013/04/03,55.424
2013/04/04,61.338
2013/04/05,54.742
2013/04/06,49.061
2013/04/07,56.321
2013/04/08,54.484
2013/04/09,51.664
2013/04/10,49.809
2013/04/11,57.244
2013/04/12,48.717
2013/04/13,46.109
2013/04/14,50.694
2013/04/15,48.717
2013/04/16,51.667
2013/04/17,48.936
2013/04/18,46.016
2013/04/19,55.849
2013/04/20,48.219
2013/04/21,44.105
2013/04/22,47.476
2013/04/23,51.103
2013/04/24,55.356
2013/04/25,50.761
2013/04/26,48.457
2013/04/27,47.123
2013/04/28,43.979
2013/04/29,47.782
2013/04/30,52.404
2013/05/01,50.817
2013/05/02,54.371
2013/05/03,52.162
2013/05/04,48.558
2013/05/05,47.786
2013/05/06,49.498
2013/05/07,50.794
2013/05/08,48.338
2013/05/09,53.759
2013/05/10,54.002
2013/05/11,54
2013/05/12,52.23
2013/05/13,49.467
2013/05/14,55.712
2013/05/15,58.4
2013/05/16,54.656
2013/05/17,49.187
2013/05/18,47.957
2013/05/19,43.271
2013/05/20,51.08
2013/05/21,49.776
2013/05/22,46.973
2013/05/23,47.682
2013/05/24,47.027
2013/05/25,44.992
2013/05/26,41.935
2013/05/27,45.792
2013/05/28,50.67
2013/05/29,48.539
2013/05/30,47.687
2013/05/31,45.627
2013/06/01,40.858
2013/06/02,40.15
2013/06/03,41.737
2013/06/04,42.788
2013/06/05,48.264
2013/06/06,47.108
2013/06/07,50.479
2013/06/08,42.295
2013/06/09,45.604
2013/06/10,42.031
2013/06/11,43.422
2013/06/12,39.546
2013/06/13,40.172
2013/06/14,47.366
2013/06/15,39.623
2013/06/16,42.557
2013/06/17,51.906
2013/06/18,53.315
2013/06/19,55.696
2013/06/20,55.16
2013/06/21,48.266
2013/06/22,44.934
2013/06/23,42.563
2013/06/24,50.058
2013/06/25,48.291
2013/06/26,46.569
2013/06/27,48.403
2013/06/28,50.563
2013/06/29,43.279
2013/06/30,40.495
2013/07/01,46.356
2013/07/02,47.433
2013/07/03,40.568
2013/07/04,43.718
2013/07/05,42.213
2013/07/06,40.928
2013/07/07,39.157
2013/07/08,44.916
2013/07/09,47.477
2013/07/10,44.846
2013/07/11,51.135
2013/07/12,59.378
2013/07/13,50.308
2013/07/14,46.502
2013/07/15,48.263
2013/07/16,49.669
2013/07/17,47.337
2013/07/18,51.306
2013/07/19,46.6
2013/07/20,43.633
2013/07/21,43.632
2013/07/22,50.681
2013/07/23,53.985
2013/07/24,54.158
2013/07/25,57.649
2013/07/26,48.615
2013/07/27,46.156
2013/07/28,48.536
2013/07/29,50.264
2013/07/30,47.528
2013/07/31,53.83
2013/08/01,56.18
2013/08/02,51.861
2013/08/03,53.253
2013/08/04,49.964
2013/08/05,52.187
2013/08/06,53.29
2013/08/07,55.771
2013/08/08,52.922
2013/08/09,48.577
2013/08/10,48.733
2013/08/11,40.265
2013/08/12,54.539
2013/08/13,55.538
2013/08/14,57.014
2013/08/15,60.692
2013/08/16,64.301
2013/08/17,50.65
2013/08/18,50.832
2013/08/19,59.699
2013/08/20,53.846
2013/08/21,51.129
2013/08/22,50.037
2013/08/23,50.105
2013/08/24,49.671
2013/08/25,52.428
2013/08/26,54.239
2013/08/27,59.55
2013/08/28,55.141
2013/08/29,48.693
2013/08/30,50.067
2013/08/31,41.688
2013/09/01,41.139
2013/09/02,44.037
2013/09/03,49.975
2013/09/04,53.45
2013/09/05,52.378
2013/09/06,53.383
2013/09/07,55.614
2013/09/08,49.048
2013/09/09,47.187
2013/09/10,47.726
2013/09/11,43.323
2013/09/12,45.439
2013/09/13,42.251
2013/09/14,39.814
2013/09/15,53.134
2013/09/16,57.552
2013/09/17,58.345
2013/09/18,57.896
2013/09/19,50.628
2013/09/20,49.218
2013/09/21,47.574
2013/09/22,44.741
2013/09/23,51.531
2013/09/24,49.907
2013/09/25,46.281
2013/09/26,56.46
2013/09/27,48.006
2013/09/28,46.041
2013/09/29,46.376
2013/09/30,50.747
2013/10/01,52.105
2013/10/02,56.866
2013/10/03,52.66
2013/10/04,49.11
2013/10/05,42.263
2013/10/06,46.219
2013/10/07,53.058
2013/10/08,49.306
2013/10/09,50.466
2013/10/10,51.471
2013/10/11,49.176
2013/10/12,44.842
2013/10/13,47.533
2013/10/14,46.414
2013/10/15,43.634
2013/10/16,48.082
2013/10/17,51.968
2013/10/18,54.232
2013/10/19,50.75
2013/10/20,48.632
2013/10/21,53.227
2013/10/22,51.768
2013/10/23,51.844
2013/10/24,57.918
2013/10/25,49.138
2013/10/26,49.062
2013/10/27,46.422
2013/10/28,51.61
2013/10/29,54.126
2013/10/30,48.433
2013/10/31,51.241
2013/11/01,44.207
2013/11/02,44.06
2013/11/03,43.67
2013/11/04,48.508
2013/11/05,57.452
2013/11/06,62.859
2013/11/07,68.112
2013/11/08,69.516
2013/11/09,61.082
2013/11/10,54.998
2013/11/11,50.086
2013/11/12,48.264
2013/11/13,56.381
2013/11/14,56.064
2013/11/15,54.269
2013/11/16,43.337
2013/11/17,47.774
2013/11/18,63.352
2013/11/19,68.409
2013/11/20,56.744
2013/11/21,60.478
2013/11/22,54.62
2013/11/23,52.575
2013/11/24,49.61
2013/11/25,50.402
2013/11/26,56.919
2013/11/27,58.241
2013/11/28,56.017
2013/11/29,56.172
2013/11/30,49.551
2013/12/01,48.129
2013/12/02,53.395
2013/12/03,47.763
2013/12/04,53.285
2013/12/05,53.874
2013/12/06,45.789
2013/12/07,45.346
2013/12/08,40.849
2013/12/09,47.452
2013/12/10,49.679
2013/12/11,50.173
2013/12/12,47.138
2013/12/13,48.029
2013/12/14,46.763
2013/12/15,47.469
2013/12/16,48.675
2013/12/17,47.048
2013/12/18,52.583
2013/12/19,44.631
2013/12/20,49.747
2013/12/21,48.459
2013/12/22,46.797
2013/12/23,47.844
2013/12/24,47.653
2013/12/25,49.271
2013/12/26,47.506
2013/12/27,44.132
2013/12/28,50.146
2013/12/29,49.596
2013/12/30,49.674
2013/12/31,43.99
2014/01/01,37.98
2014/01/02,55.808
2014/01/03,53.298
2014/01/04,51.529
2014/01/05,48.708
2014/01/06,54.02
2014/01/07,50.006
