Date,transactions7rsi
2011/09/21,61.296
2011/09/22,43.672
2011/09/23,46.058
2011/09/24,40.248
2011/09/25,40.109
2011/09/26,39.208
2011/09/27,47.212
2011/09/28,45.725
2011/09/29,39.686
2011/09/30,45.461
2011/10/01,37.727
2011/10/02,33.598
2011/10/03,58.208
2011/10/04,48.474
2011/10/05,47.504
2011/10/06,50.095
2011/10/07,45.943
2011/10/08,41.818
2011/10/09,42.929
2011/10/10,52.57
2011/10/11,54.21
2011/10/12,53.987
2011/10/13,34.468
2011/10/14,55.896
2011/10/15,47.158
2011/10/16,39.241
2011/10/17,52.124
2011/10/18,40.591
2011/10/19,44.543
2011/10/20,39.022
2011/10/21,47.975
2011/10/22,46.968
2011/10/23,54.745
2011/10/24,59.175
2011/10/25,46.811
2011/10/26,47.849
2011/10/27,38.996
2011/10/28,47.538
2011/10/29,55.393
2011/10/30,45.101
2011/10/31,48.416
2011/11/01,57.819
2011/11/02,60.854
2011/11/03,64.933
2011/11/04,68.429
2011/11/05,53.96
2011/11/06,39.673
2011/11/07,48.179
2011/11/08,55.592
2011/11/09,61.497
2011/11/10,62.966
2011/11/11,40.321
2011/11/12,40.496
2011/11/13,45.117
2011/11/14,54.151
2011/11/15,56.876
2011/11/16,56.255
2011/11/17,37.583
2011/11/18,42.02
2011/11/19,36.007
2011/11/20,44.171
2011/11/21,39.127
2011/11/22,52.525
2011/11/23,54.417
2011/11/24,44.24
2011/11/25,52.508
2011/11/26,41.058
2011/11/27,46.969
2011/11/28,59.761
2011/11/29,65.176
2011/11/30,69.428
2011/12/01,58.913
2011/12/02,58.941
2011/12/03,46.339
2011/12/04,42.797
2011/12/05,56.726
2011/12/06,72.808
2011/12/07,50.069
2011/12/08,46.853
2011/12/09,44.739
2011/12/10,45.969
2011/12/11,41.092
2011/12/12,37.055
2011/12/13,45.978
2011/12/14,50.04
2011/12/15,39.552
2011/12/16,44.747
2011/12/17,41.973
2011/12/18,37.261
2011/12/19,56.481
2011/12/20,61.897
2011/12/21,50.587
2011/12/22,54.345
2011/12/23,51.58
2011/12/24,38.024
2011/12/25,47.426
2011/12/26,52.379
2011/12/27,46.589
2011/12/28,43.476
2011/12/29,47.701
2011/12/30,44.881
2011/12/31,46.6
2012/01/01,43.747
2012/01/02,53.613
2012/01/03,60.579
2012/01/04,59.637
2012/01/05,76.494
2012/01/06,66.862
2012/01/07,51.617
2012/01/08,59.134
2012/01/09,53.654
2012/01/10,61.917
2012/01/11,67.147
2012/01/12,57.963
2012/01/13,60.325
2012/01/14,59.157
2012/01/15,48.544
2012/01/16,59.506
2012/01/17,55.048
2012/01/18,53.311
2012/01/19,58.044
2012/01/20,54.79
2012/01/21,44.113
2012/01/22,28.797
2012/01/23,45.072
2012/01/24,61.629
2012/01/25,68.041
2012/01/26,49.105
2012/01/27,46.18
2012/01/28,41.473
2012/01/29,48.493
2012/01/30,44.953
2012/01/31,55.722
2012/02/01,49.796
2012/02/02,57.918
2012/02/03,56.062
2012/02/04,58.636
2012/02/05,50.424
2012/02/06,40.857
2012/02/07,54.684
2012/02/08,54.74
2012/02/09,61.204
2012/02/10,71.266
2012/02/11,57.249
2012/02/12,48.065
2012/02/13,59.426
2012/02/14,70.777
2012/02/15,68.563
2012/02/16,70.013
2012/02/17,39.759
2012/02/18,37.826
2012/02/19,34.079
2012/02/20,39.222
2012/02/21,40.471
2012/02/22,50.142
2012/02/23,58.696
2012/02/24,46.485
2012/02/25,40.577
2012/02/26,36.593
2012/02/27,48.103
2012/02/28,47.925
2012/02/29,47.603
2012/03/01,49.503
2012/03/02,61.155
2012/03/03,34.533
2012/03/04,49.155
2012/03/05,52.559
2012/03/06,46.763
2012/03/07,49.459
2012/03/08,49.459
2012/03/09,47.533
2012/03/10,35.235
2012/03/11,34.176
2012/03/12,48.089
2012/03/13,61.568
2012/03/14,55.234
2012/03/15,48.041
2012/03/16,55.133
2012/03/17,54.075
2012/03/18,43.489
2012/03/19,51.864
2012/03/20,53.95
2012/03/21,56.204
2012/03/22,49.285
2012/03/23,43.28
2012/03/24,46.357
2012/03/25,44.005
2012/03/26,52.538
2012/03/27,53.381
2012/03/28,63.738
2012/03/29,67.879
2012/03/30,51.221
2012/03/31,40.473
2012/04/01,33.022
2012/04/02,49.798
2012/04/03,63.9
2012/04/04,55.214
2012/04/05,53.862
2012/04/06,48.758
2012/04/07,40.821
2012/04/08,38.594
2012/04/09,50.544
2012/04/10,68.992
2012/04/11,60.409
2012/04/12,64.242
2012/04/13,48.844
2012/04/14,57.995
2012/04/15,51.13
2012/04/16,61.134
2012/04/17,52.909
2012/04/18,59.465
2012/04/19,51.834
2012/04/20,55.491
2012/04/21,44.483
2012/04/22,37.766
2012/04/23,46.335
2012/04/24,51.984
2012/04/25,50.943
2012/04/26,70.057
2012/04/27,46.046
2012/04/28,47.608
2012/04/29,49.777
2012/04/30,61.242
2012/05/01,65.615
2012/05/02,63.434
2012/05/03,79.005
2012/05/04,79.241
2012/05/05,68.442
2012/05/06,54.094
2012/05/07,76.337
2012/05/08,73.22
2012/05/09,70.31
2012/05/10,45.588
2012/05/11,64.878
2012/05/12,62.324
2012/05/13,50.68
2012/05/14,72.96
2012/05/15,59.012
2012/05/16,51.246
2012/05/17,49.175
2012/05/18,61.246
2012/05/19,72.368
2012/05/20,64.58
2012/05/21,64.755
2012/05/22,49.786
2012/05/23,55.597
2012/05/24,54.044
2012/05/25,57.988
2012/05/26,46.835
2012/05/27,52.665
2012/05/28,58.492
2012/05/29,58.357
2012/05/30,48.427
2012/05/31,39.888
2012/06/01,52.733
2012/06/02,33.184
2012/06/03,59.017
2012/06/04,67.664
2012/06/05,65.613
2012/06/06,39.962
2012/06/07,52.992
2012/06/08,46.632
2012/06/09,53.073
2012/06/10,58.043
2012/06/11,51.301
2012/06/12,41.457
2012/06/13,63.489
2012/06/14,65.507
2012/06/15,60.248
2012/06/16,52.047
2012/06/17,52.446
2012/06/18,48.735
2012/06/19,46.306
2012/06/20,43.273
2012/06/21,38.907
2012/06/22,36.38
2012/06/23,35.309
2012/06/24,35.519
2012/06/25,46.052
2012/06/26,48.434
2012/06/27,49.501
2012/06/28,42.424
2012/06/29,37.186
2012/06/30,36.83
2012/07/01,31.952
2012/07/02,46.427
2012/07/03,42.002
2012/07/04,43.287
2012/07/05,40.183
2012/07/06,46.825
2012/07/07,51.513
2012/07/08,39.851
2012/07/09,51.397
2012/07/10,67.951
2012/07/11,58.98
2012/07/12,46.035
2012/07/13,46.507
2012/07/14,43.257
2012/07/15,51.3
2012/07/16,60.476
2012/07/17,66.11
2012/07/18,59.365
2012/07/19,55.466
2012/07/20,65.402
2012/07/21,59.49
2012/07/22,59.976
2012/07/23,53.597
2012/07/24,42.835
2012/07/25,40.561
2012/07/26,50.492
2012/07/27,41.87
2012/07/28,59.997
2012/07/29,58.017
2012/07/30,57.73
2012/07/31,70.254
2012/08/01,45.92
2012/08/02,50.716
2012/08/03,41.826
2012/08/04,44.414
2012/08/05,52.9
2012/08/06,56.704
2012/08/07,45.032
2012/08/08,61.715
2012/08/09,45.956
2012/08/10,43.967
2012/08/11,51.464
2012/08/12,53.752
2012/08/13,69.57
2012/08/14,49.6
2012/08/15,64.762
2012/08/16,57.657
2012/08/17,51.632
2012/08/18,48.242
2012/08/19,47.98
2012/08/20,46.634
2012/08/21,55.333
2012/08/22,48.934
2012/08/23,41.439
2012/08/24,42.245
2012/08/25,44.456
2012/08/26,38.636
2012/08/27,46.136
2012/08/28,40.867
2012/08/29,49.79
2012/08/30,49.231
2012/08/31,61.352
2012/09/01,61.558
2012/09/02,45.748
2012/09/03,54.566
2012/09/04,57.527
2012/09/05,59.612
2012/09/06,62.672
2012/09/07,41.941
2012/09/08,38.307
2012/09/09,39.053
2012/09/10,45.137
2012/09/11,55.969
2012/09/12,37.117
2012/09/13,39.359
2012/09/14,53.635
2012/09/15,39.898
2012/09/16,42.144
2012/09/17,36.623
2012/09/18,52.058
2012/09/19,51.08
2012/09/20,49.245
2012/09/21,47.279
2012/09/22,33.601
2012/09/23,46.57
2012/09/24,48.897
2012/09/25,40.33
2012/09/26,55.361
2012/09/27,48.314
2012/09/28,55.472
2012/09/29,41.997
2012/09/30,37.94
2012/10/01,45.511
2012/10/02,57.541
2012/10/03,48.105
2012/10/04,56.157
2012/10/05,60.65
2012/10/06,54.224
2012/10/07,57.19
2012/10/08,61.929
2012/10/09,56.169
2012/10/10,48.071
2012/10/11,42.153
2012/10/12,44.41
2012/10/13,53.696
2012/10/14,42.936
2012/10/15,50.225
2012/10/16,56.691
2012/10/17,50.817
2012/10/18,43.827
2012/10/19,38.802
2012/10/20,50.452
2012/10/21,65.957
2012/10/22,68.528
2012/10/23,48.24
2012/10/24,48.45
2012/10/25,40.808
2012/10/26,34.554
2012/10/27,28.856
2012/10/28,32.681
2012/10/29,40.625
2012/10/30,56.339
2012/10/31,51.227
2012/11/01,44.727
2012/11/02,53.652
2012/11/03,45.487
2012/11/04,46.225
2012/11/05,59.137
2012/11/06,58.776
2012/11/07,65.194
2012/11/08,55.961
2012/11/09,43.208
2012/11/10,47.013
2012/11/11,41.172
2012/11/12,42.03
2012/11/13,49.629
2012/11/14,55.479
2012/11/15,67.682
2012/11/16,69.965
2012/11/17,53.391
2012/11/18,56.184
2012/11/19,60.962
2012/11/20,60.778
2012/11/21,64.885
2012/11/22,44.675
2012/11/23,47.984
2012/11/24,42.544
2012/11/25,57.595
2012/11/26,55.543
2012/11/27,39.553
2012/11/28,56.529
2012/11/29,56.784
2012/11/30,43.62
2012/12/01,50.149
2012/12/02,34.099
2012/12/03,36.047
2012/12/04,52.723
2012/12/05,54.5
2012/12/06,58.948
2012/12/07,50.476
2012/12/08,52.11
2012/12/09,50.027
2012/12/10,57.48
2012/12/11,58.452
2012/12/12,58.371
2012/12/13,68.514
2012/12/14,58.508
2012/12/15,44.111
2012/12/16,50.73
2012/12/17,60.448
2012/12/18,71.017
2012/12/19,60.194
2012/12/20,45.978
2012/12/21,57.471
2012/12/22,64.295
2012/12/23,45.671
2012/12/24,45.002
2012/12/25,37.585
2012/12/26,48.166
2012/12/27,56.156
2012/12/28,59.499
2012/12/29,47.926
2012/12/30,56.058
2012/12/31,40.536
2013/01/01,42.735
2013/01/02,51.394
2013/01/03,54.447
2013/01/04,60.755
2013/01/05,49.365
2013/01/06,42.553
2013/01/07,51.204
2013/01/08,49.256
2013/01/09,54.873
2013/01/10,64.29
2013/01/11,64.512
2013/01/12,53.129
2013/01/13,57.746
2013/01/14,50.216
2013/01/15,50.974
2013/01/16,62.47
2013/01/17,53.152
2013/01/18,54.627
2013/01/19,63.695
2013/01/20,42.683
2013/01/21,41.671
2013/01/22,46.871
2013/01/23,51.384
2013/01/24,50.555
2013/01/25,54.605
2013/01/26,60.824
2013/01/27,65.244
2013/01/28,57.269
2013/01/29,56.061
2013/01/30,36.676
2013/01/31,54.748
2013/02/01,63.804
2013/02/02,55.605
2013/02/03,63.096
2013/02/04,53.415
2013/02/05,51.05
2013/02/06,37.74
2013/02/07,59.142
2013/02/08,58.747
2013/02/09,54.46
2013/02/10,52.585
2013/02/11,54.186
2013/02/12,55.667
2013/02/13,56.518
2013/02/14,41.572
2013/02/15,50.39
2013/02/16,43.494
2013/02/17,40.728
2013/02/18,42.545
2013/02/19,51.867
2013/02/20,61.092
2013/02/21,52.475
2013/02/22,62.581
2013/02/23,53.509
2013/02/24,52.04
2013/02/25,66.819
2013/02/26,58.987
2013/02/27,53.929
2013/02/28,57.475
2013/03/01,60.09
2013/03/02,42.676
2013/03/03,40.501
2013/03/04,57.848
2013/03/05,46.141
2013/03/06,54.908
2013/03/07,60.075
2013/03/08,44.034
2013/03/09,43.635
2013/03/10,64.847
2013/03/11,48.069
2013/03/12,39.279
2013/03/13,47.745
2013/03/14,49.118
2013/03/15,54.013
2013/03/16,32.136
2013/03/17,33.377
2013/03/18,42.287
2013/03/19,45.064
2013/03/20,45.212
2013/03/21,55.436
2013/03/22,60.121
2013/03/23,50.627
2013/03/24,48.806
2013/03/25,45.95
2013/03/26,46.048
2013/03/27,52.847
2013/03/28,62.953
2013/03/29,64.425
2013/03/30,57.99
2013/03/31,36.733
2013/04/01,49.233
2013/04/02,60.247
2013/04/03,60.878
2013/04/04,63.846
2013/04/05,54.829
2013/04/06,42.564
2013/04/07,56.468
2013/04/08,54.075
2013/04/09,59.746
2013/04/10,55.067
2013/04/11,60.368
2013/04/12,46.657
2013/04/13,40.902
2013/04/14,43.973
2013/04/15,42.676
2013/04/16,60.82
2013/04/17,46.499
2013/04/18,37.218
2013/04/19,51.67
2013/04/20,41.874
2013/04/21,38.749
2013/04/22,42.41
2013/04/23,56.921
2013/04/24,59.676
2013/04/25,56.577
2013/04/26,47.976
2013/04/27,37.952
2013/04/28,35.922
2013/04/29,48.537
2013/04/30,44.273
2013/05/01,53.199
2013/05/02,53.334
2013/05/03,47.914
2013/05/04,46.311
2013/05/05,46.427
2013/05/06,52.014
2013/05/07,57.806
2013/05/08,45.835
2013/05/09,66.713
2013/05/10,67.69
2013/05/11,72.427
2013/05/12,58.079
2013/05/13,51.452
2013/05/14,58.321
2013/05/15,54.571
2013/05/16,49.651
2013/05/17,45.762
2013/05/18,36.798
2013/05/19,31.869
2013/05/20,34.268
2013/05/21,45.394
2013/05/22,42.196
2013/05/23,56.434
2013/05/24,48.571
2013/05/25,42.138
2013/05/26,30.181
2013/05/27,49.299
2013/05/28,54.53
2013/05/29,51.631
2013/05/30,54.893
2013/05/31,49.777
2013/06/01,49.649
2013/06/02,42.114
2013/06/03,53.343
2013/06/04,56.269
2013/06/05,53.937
2013/06/06,49.492
2013/06/07,44.12
2013/06/08,36.525
2013/06/09,30.758
2013/06/10,32.474
2013/06/11,46.494
2013/06/12,38.856
2013/06/13,34.181
2013/06/14,51.73
2013/06/15,31.571
2013/06/16,44.185
2013/06/17,48.842
2013/06/18,48.972
2013/06/19,50.851
2013/06/20,60.061
2013/06/21,49.228
2013/06/22,45.024
2013/06/23,36.078
2013/06/24,47.583
2013/06/25,48.295
2013/06/26,50.341
2013/06/27,51.5
2013/06/28,59.021
2013/06/29,34.973
2013/06/30,29.052
2013/07/01,44.977
2013/07/02,45.889
2013/07/03,39.814
2013/07/04,39.49
2013/07/05,43.673
2013/07/06,37.28
2013/07/07,32.689
2013/07/08,53.308
2013/07/09,55.39
2013/07/10,51.817
2013/07/11,59.775
2013/07/12,67.068
2013/07/13,46.278
2013/07/14,41.796
2013/07/15,45.487
2013/07/16,50.743
2013/07/17,53.2
2013/07/18,54.386
2013/07/19,43.944
2013/07/20,38.025
2013/07/21,43.093
2013/07/22,54.464
2013/07/23,50.527
2013/07/24,59.333
2013/07/25,59.722
2013/07/26,45.33
2013/07/27,44.136
2013/07/28,45.557
2013/07/29,58.622
2013/07/30,59.386
2013/07/31,73.404
2013/08/01,75.279
2013/08/02,76.343
2013/08/03,54.935
2013/08/04,47.546
2013/08/05,63.811
2013/08/06,68.57
2013/08/07,72.614
2013/08/08,73.108
2013/08/09,50.655
2013/08/10,54.593
2013/08/11,33.878
2013/08/12,52.552
2013/08/13,56.088
2013/08/14,53.81
2013/08/15,62.081
2013/08/16,73.29
2013/08/17,52.824
2013/08/18,52.644
2013/08/19,65.872
2013/08/20,55.979
2013/08/21,52.886
2013/08/22,59.006
2013/08/23,46.073
2013/08/24,42.89
2013/08/25,36.479
2013/08/26,50.235
2013/08/27,56.049
2013/08/28,58.423
2013/08/29,51.14
2013/08/30,55.202
2013/08/31,39.21
2013/09/01,38.432
2013/09/02,45.005
2013/09/03,46.318
2013/09/04,47.663
2013/09/05,58.691
2013/09/06,58.84
2013/09/07,44.351
2013/09/08,37.599
2013/09/09,54.09
2013/09/10,48.258
2013/09/11,43.196
2013/09/12,47.994
2013/09/13,38.742
2013/09/14,37.293
2013/09/15,53.334
2013/09/16,50.71
2013/09/17,67.628
2013/09/18,57.113
2013/09/19,56.062
2013/09/20,54.778
2013/09/21,45.328
2013/09/22,43.172
2013/09/23,62.045
2013/09/24,57.793
2013/09/25,46.806
2013/09/26,50.924
2013/09/27,38.695
2013/09/28,34.728
2013/09/29,33.444
2013/09/30,43.848
2013/10/01,56.958
2013/10/02,61.929
2013/10/03,57.98
2013/10/04,47.012
2013/10/05,39.541
2013/10/06,36.822
2013/10/07,40.018
2013/10/08,41.187
2013/10/09,51.67
2013/10/10,60.777
2013/10/11,51.702
2013/10/12,47.536
2013/10/13,50.931
2013/10/14,60.851
2013/10/15,57.241
2013/10/16,47.331
2013/10/17,40.814
2013/10/18,61.166
2013/10/19,53.764
2013/10/20,45.213
2013/10/21,59.37
2013/10/22,63.879
2013/10/23,50.082
2013/10/24,58.951
2013/10/25,51.087
2013/10/26,41.085
2013/10/27,37.496
2013/10/28,47.321
2013/10/29,46.003
2013/10/30,44.123
2013/10/31,57.182
2013/11/01,42.068
2013/11/02,36.615
2013/11/03,33.94
2013/11/04,47.284
2013/11/05,54.162
2013/11/06,57.771
2013/11/07,63.242
2013/11/08,61.075
2013/11/09,54.344
2013/11/10,57.477
2013/11/11,57.182
2013/11/12,58.658
2013/11/13,68.168
2013/11/14,73.12
2013/11/15,54.568
2013/11/16,36.859
2013/11/17,43.336
2013/11/18,68.497
2013/11/19,74.979
2013/11/20,59.24
2013/11/21,54.285
2013/11/22,57.945
2013/11/23,53.626
2013/11/24,43.568
2013/11/25,53.156
2013/11/26,61.302
2013/11/27,68.075
2013/11/28,69.794
2013/11/29,59.96
2013/11/30,46.941
2013/12/01,44.615
2013/12/02,48.01
2013/12/03,50.128
2013/12/04,52.316
2013/12/05,56.427
2013/12/06,43.127
2013/12/07,38.952
2013/12/08,25.584
2013/12/09,43.62
2013/12/10,47.29
2013/12/11,47.029
2013/12/12,39.157
2013/12/13,41.527
2013/12/14,36.217
2013/12/15,34.744
2013/12/16,55.549
2013/12/17,53.626
2013/12/18,65.352
2013/12/19,52.655
2013/12/20,47.711
2013/12/21,40.054
2013/12/22,37.554
2013/12/23,39.442
2013/12/24,41.843
2013/12/25,41.329
2013/12/26,36.289
2013/12/27,39.182
2013/12/28,33.319
2013/12/29,40.692
2013/12/30,49.202
2013/12/31,38.898
2014/01/01,32.173
2014/01/02,51.879
2014/01/03,59.152
2014/01/04,47.169
2014/01/05,54.999
2014/01/06,63.397
