Date,size14mom
2011/04/17,1074
2011/04/18,2784
2011/04/19,4316
2011/04/20,4595
2011/04/21,562.367
2011/04/22,277.968
2011/04/23,1474
2011/04/24,1934
2011/04/25,1243
2011/04/26,899.759
2011/04/27,5818
2011/04/28,1228
2011/04/29,-350.857
2011/04/30,3432
2011/05/01,4781
2011/05/02,-1620
2011/05/03,-2121
2011/05/04,-3132
2011/05/05,1993
2011/05/06,1725
2011/05/07,899.817
2011/05/08,-426.584
2011/05/09,168.096
2011/05/10,1469
2011/05/11,-3529
2011/05/12,888.771
2011/05/13,2661
2011/05/14,-1910
2011/05/15,-1634
2011/05/16,2223
2011/05/17,1295
2011/05/18,2219
2011/05/19,4910
2011/05/20,3316
2011/05/21,2613
2011/05/22,2790
2011/05/23,2010
2011/05/24,-315.79
2011/05/25,1429
2011/05/26,1207
2011/05/27,1900
2011/05/28,5079
2011/05/29,2944
2011/05/30,6328
2011/05/31,9743
2011/06/01,6388
2011/06/02,4551
2011/06/03,10593
2011/06/04,7750
2011/06/05,7612
2011/06/06,10125
2011/06/07,13433
2011/06/08,22117
2011/06/09,13911
2011/06/10,9830
2011/06/11,4747
2011/06/12,12013
2011/06/13,7373
2011/06/14,5456
2011/06/15,4850
2011/06/16,14062
2011/06/17,6384
2011/06/18,7534
2011/06/19,6346
2011/06/20,197.429
2011/06/21,-5257
2011/06/22,-13903
2011/06/23,-6683
2011/06/24,-1220
2011/06/25,10516
2011/06/26,6134
2011/06/27,10701
2011/06/28,5406
2011/06/29,4681
2011/06/30,-9023
2011/07/01,45.11
2011/07/02,-2373
2011/07/03,-1410
2011/07/04,5343
2011/07/05,13051
2011/07/06,13402
2011/07/07,12295
2011/07/08,2037
2011/07/09,-5206
2011/07/10,-184.313
2011/07/11,-5193
2011/07/12,-3288
2011/07/13,-4286
2011/07/14,5184
2011/07/15,-6110
2011/07/16,1681
2011/07/17,835.94
2011/07/18,3159
2011/07/19,399.557
2011/07/20,-4250
2011/07/21,-4859
2011/07/22,3368
2011/07/23,-364.733
2011/07/24,-6995
2011/07/25,-957.781
2011/07/26,-3198
2011/07/27,1079
2011/07/28,-2302
2011/07/29,-1637
2011/07/30,-6475
2011/07/31,-1829
2011/08/01,-4432
2011/08/02,-4180
2011/08/03,-3752
2011/08/04,2803
2011/08/05,-3042
2011/08/06,3605
2011/08/07,755.033
2011/08/08,930.72
2011/08/09,6644
2011/08/10,2147
2011/08/11,-1406
2011/08/12,3575
2011/08/13,7005
2011/08/14,6295
2011/08/15,7173
2011/08/16,2521
2011/08/17,3426
2011/08/18,-5119
2011/08/19,4761
2011/08/20,-5552
2011/08/21,-2129
2011/08/22,-6348
2011/08/23,-7528
2011/08/24,569.55
2011/08/25,871.57
2011/08/26,653.888
2011/08/27,817.514
2011/08/28,-4781
2011/08/29,-4898
2011/08/30,-5855
2011/08/31,-6508
2011/09/01,1827
2011/09/02,-8671
2011/09/03,-3386
2011/09/04,19867
2011/09/05,-1023
2011/09/06,2523
2011/09/07,-1299
2011/09/08,-1579
2011/09/09,2490
2011/09/10,-3115
2011/09/11,2220
2011/09/12,-1616
2011/09/13,-2774
2011/09/14,-1079
2011/09/15,-5569
2011/09/16,3760
2011/09/17,-8.26
2011/09/18,-24434
2011/09/19,4446
2011/09/20,4949
2011/09/21,3319
2011/09/22,-3926
2011/09/23,-5340
2011/09/24,-996.941
2011/09/25,-4394
2011/09/26,-5200
2011/09/27,887.022
2011/09/28,-1168
2011/09/29,-177.146
2011/09/30,-2337
2011/10/01,-927.638
2011/10/02,1586
2011/10/03,-6236
2011/10/04,-5472
2011/10/05,-8694
2011/10/06,2314
2011/10/07,-2222
2011/10/08,-1647
2011/10/09,-854.054
2011/10/10,1668
2011/10/11,9127
2011/10/12,4709
2011/10/13,3884
2011/10/14,-859.106
2011/10/15,1215
2011/10/16,760.557
2011/10/17,4740
2011/10/18,-4908
2011/10/19,-408.922
2011/10/20,-4021
2011/10/21,-1684
2011/10/22,2861
2011/10/23,2821
2011/10/24,-425.298
2011/10/25,-12053
2011/10/26,-2553
2011/10/27,-2714
2011/10/28,2445
2011/10/29,4303
2011/10/30,435.449
2011/10/31,-6890
2011/11/01,-2315
2011/11/02,-1268
2011/11/03,3101
2011/11/04,2725
2011/11/05,-4921
2011/11/06,-7724
2011/11/07,-1226
2011/11/08,1047
2011/11/09,-2036
2011/11/10,586.12
2011/11/11,-2452
2011/11/12,-6358
2011/11/13,-3737
2011/11/14,2509
2011/11/15,962.706
2011/11/16,4139
2011/11/17,-3208
2011/11/18,-2310
2011/11/19,-378.229
2011/11/20,3587
2011/11/21,-1483
2011/11/22,-1164
2011/11/23,-10.393
2011/11/24,306.217
2011/11/25,-2039
2011/11/26,1977
2011/11/27,3299
2011/11/28,1730
2011/11/29,5402
2011/11/30,997.507
2011/12/01,101.713
2011/12/02,1915
2011/12/03,-389.953
2011/12/04,-10.829
2011/12/05,-55.767
2011/12/06,2961
2011/12/07,2522
2011/12/08,-3266
2011/12/09,-810.866
2011/12/10,-839.943
2011/12/11,-506.605
2011/12/12,-1149
2011/12/13,-3142
2011/12/14,-4726
2011/12/15,956.56
2011/12/16,1328
2011/12/17,-1827
2011/12/18,-3409
2011/12/19,804.496
2011/12/20,5160
2011/12/21,-3146
2011/12/22,460.537
2011/12/23,558.065
2011/12/24,-3124
2011/12/25,-4676
2011/12/26,-5243
2011/12/27,-2515
2011/12/28,-1321
2011/12/29,-438.493
2011/12/30,-4914
2011/12/31,1710
2012/01/01,3603
2012/01/02,1809
2012/01/03,-6761
2012/01/04,3026
2012/01/05,7358
2012/01/06,5112
2012/01/07,3339
2012/01/08,7531
2012/01/09,6650
2012/01/10,13538
2012/01/11,13159
2012/01/12,3399
2012/01/13,6804
2012/01/14,3729
2012/01/15,3811
2012/01/16,583.132
2012/01/17,1364
2012/01/18,5465
2012/01/19,-3436
2012/01/20,-877.47
2012/01/21,1615
2012/01/22,-3798
2012/01/23,-5162
2012/01/24,-5572
2012/01/25,-2474
2012/01/26,1892
2012/01/27,-378.265
2012/01/28,-832.859
2012/01/29,-2896
2012/01/30,-3911
2012/01/31,2350
2012/02/01,-3953
2012/02/02,459.249
2012/02/03,-104.727
2012/02/04,2789
2012/02/05,4649
2012/02/06,3521
2012/02/07,-1957
2012/02/08,-3901
2012/02/09,1125
2012/02/10,6151
2012/02/11,4026
2012/02/12,1631
2012/02/13,10603
2012/02/14,9966
2012/02/15,9176
2012/02/16,10851
2012/02/17,-1962
2012/02/18,-4769
2012/02/19,-4772
2012/02/20,364.573
2012/02/21,820.655
2012/02/22,-1558
2012/02/23,-649.563
2012/02/24,-5264
2012/02/25,-4998
2012/02/26,-1603
2012/02/27,-6827
2012/02/28,-12550
2012/02/29,-12994
2012/03/01,-9864
2012/03/02,9229
2012/03/03,3908
2012/03/04,5031
2012/03/05,5279
2012/03/06,425.418
2012/03/07,-350.077
2012/03/08,-2623
2012/03/09,-3557
2012/03/10,166.976
2012/03/11,1391
2012/03/12,-1667
2012/03/13,5462
2012/03/14,9081
2012/03/15,2395
2012/03/16,-7826
2012/03/17,-2102
2012/03/18,-5156
2012/03/19,-3251
2012/03/20,-4368
2012/03/21,390.904
2012/03/22,-708.493
2012/03/23,2703
2012/03/24,-3524
2012/03/25,-1343
2012/03/26,3198
2012/03/27,-5266
2012/03/28,-3841
2012/03/29,-1236
2012/03/30,164.045
2012/03/31,-1965
2012/04/01,2152
2012/04/02,5315
2012/04/03,8261
2012/04/04,3859
2012/04/05,10681
2012/04/06,4015
2012/04/07,6345
2012/04/08,-138.9
2012/04/09,-904.808
2012/04/10,5800
2012/04/11,4037
2012/04/12,5640
2012/04/13,5933
2012/04/14,9191
2012/04/15,11091
2012/04/16,969.386
2012/04/17,1754
2012/04/18,9503
2012/04/19,-6282
2012/04/20,2799
2012/04/21,1049
2012/04/22,3257
2012/04/23,4681
2012/04/24,-299.343
2012/04/25,1027
2012/04/26,-2084
2012/04/27,-1269
2012/04/28,-3434
2012/04/29,-10657
2012/04/30,-4030
2012/05/01,-859.665
2012/05/02,-1452
2012/05/03,15313
2012/05/04,10869
2012/05/05,11944
2012/05/06,13524
2012/05/07,22777
2012/05/08,19180
2012/05/09,20467
2012/05/10,14368
2012/05/11,34577
2012/05/12,39915
2012/05/13,26993
2012/05/14,66174
2012/05/15,49167
2012/05/16,39171
2012/05/17,28998
2012/05/18,36580
2012/05/19,70464
2012/05/20,64643
2012/05/21,62645
2012/05/22,46505
2012/05/23,46058
2012/05/24,52769
2012/05/25,44785
2012/05/26,9179
2012/05/27,26843
2012/05/28,3782
2012/05/29,28217
2012/05/30,17431
2012/05/31,956.212
2012/06/01,3873
2012/06/02,-68381
2012/06/03,-3388
2012/06/04,19951
2012/06/05,37435
2012/06/06,-46033
2012/06/07,9976
2012/06/08,-26014
2012/06/09,13953
2012/06/10,29914
2012/06/11,7319
2012/06/12,-46675
2012/06/13,72995
2012/06/14,110494
2012/06/15,74706
2012/06/16,89109
2012/06/17,18125
2012/06/18,-30407
2012/06/19,-15277
2012/06/20,57421
2012/06/21,-11829
2012/06/22,2286
2012/06/23,-20760
2012/06/24,-24392
2012/06/25,-17561
2012/06/26,29667
2012/06/27,-78322
2012/06/28,-93934
2012/06/29,-88616
2012/06/30,-53195
2012/07/01,-57406
2012/07/02,-31236
2012/07/03,-52422
2012/07/04,-37665
2012/07/05,-24876
2012/07/06,-12514
2012/07/07,-177.683
2012/07/08,-19056
2012/07/09,-15908
2012/07/10,13193
2012/07/11,20423
2012/07/12,-14129
2012/07/13,5159
2012/07/14,-10619
2012/07/15,25071
2012/07/16,25784
2012/07/17,30903
2012/07/18,29942
2012/07/19,39487
2012/07/20,43039
2012/07/21,41404
2012/07/22,32541
2012/07/23,30529
2012/07/24,-25133
2012/07/25,-31549
2012/07/26,7740
2012/07/27,-7882
2012/07/28,32660
2012/07/29,6658
2012/07/30,-4837
2012/07/31,46020
2012/08/01,1425
2012/08/02,-20183
2012/08/03,-38190
2012/08/04,-23878
2012/08/05,6589
2012/08/06,4534
2012/08/07,-5374
2012/08/08,27684
2012/08/09,-2072
2012/08/10,10874
2012/08/11,-16176
2012/08/12,65.888
2012/08/13,38002
2012/08/14,-42461
2012/08/15,45151
2012/08/16,40781
2012/08/17,53091
2012/08/18,19110
2012/08/19,1782
2012/08/20,-10586
2012/08/21,27780
2012/08/22,1003
2012/08/23,93.614
2012/08/24,13841
2012/08/25,20851
2012/08/26,-20169
2012/08/27,-32406
2012/08/28,-11315
2012/08/29,-62288
2012/08/30,-36382
2012/08/31,-7696
2012/09/01,3422
2012/09/02,-13589
2012/09/03,12072
2012/09/04,17079
2012/09/05,-1148
2012/09/06,27086
2012/09/07,-4189
2012/09/08,-6700
2012/09/09,12876
2012/09/10,54.159
2012/09/11,27792
2012/09/12,-3695
2012/09/13,8574
2012/09/14,-18486
2012/09/15,-22716
2012/09/16,-5354
2012/09/17,-39155
2012/09/18,-30682
2012/09/19,424.933
2012/09/20,-19079
2012/09/21,-1988
2012/09/22,-19663
2012/09/23,-330.832
2012/09/24,-9496
2012/09/25,-40431
2012/09/26,25114
2012/09/27,-22375
2012/09/28,-6597
2012/09/29,-13845
2012/09/30,-17645
2012/10/01,30512
2012/10/02,19015
2012/10/03,2333
2012/10/04,34580
2012/10/05,35675
2012/10/06,27164
2012/10/07,49315
2012/10/08,11320
2012/10/09,44148
2012/10/10,-7839
2012/10/11,13549
2012/10/12,-3581
2012/10/13,35384
2012/10/14,38674
2012/10/15,-8841
2012/10/16,203.931
2012/10/17,9823
2012/10/18,-27532
2012/10/19,-23219
2012/10/20,-6895
2012/10/21,-15297
2012/10/22,23023
2012/10/23,6196
2012/10/24,-519.484
2012/10/25,1508
2012/10/26,-23977
2012/10/27,-56697
2012/10/28,-49339
2012/10/29,-13863
2012/10/30,-7517
2012/10/31,-19357
2012/11/01,-11184
2012/11/02,-1179
2012/11/03,-17739
2012/11/04,-40856
2012/11/05,-23485
2012/11/06,-12464
2012/11/07,11519
2012/11/08,6152
2012/11/09,11529
2012/11/10,42604
2012/11/11,18419
2012/11/12,11148
2012/11/13,-9674
2012/11/14,819.518
2012/11/15,39597
2012/11/16,31040
2012/11/17,44147
2012/11/18,31923
2012/11/19,17393
2012/11/20,3630
2012/11/21,15251
2012/11/22,666.448
2012/11/23,22901
2012/11/24,1619
2012/11/25,47078
2012/11/26,24399
2012/11/27,1689
2012/11/28,6292
2012/11/29,-15702
2012/11/30,-17133
2012/12/01,-27413
2012/12/02,-37770
2012/12/03,-43538
2012/12/04,24844
2012/12/05,13204
2012/12/06,31146
2012/12/07,11424
2012/12/08,15263
2012/12/09,-1607
2012/12/10,11533
2012/12/11,29107
2012/12/12,31458
2012/12/13,46026
2012/12/14,61577
2012/12/15,32478
2012/12/16,75070
2012/12/17,61439
2012/12/18,45715
2012/12/19,2085
2012/12/20,24391
2012/12/21,41862
2012/12/22,33804
2012/12/23,17385
2012/12/24,16050
2012/12/25,-17178
2012/12/26,-13377
2012/12/27,-19553
2012/12/28,-41528
2012/12/29,864.805
2012/12/30,-28132
2012/12/31,-43311
2013/01/01,-93922
2013/01/02,-22789
2013/01/03,-47022
2013/01/04,-11586
2013/01/05,-21196
2013/01/06,-33508
2013/01/07,-30051
2013/01/08,48326
2013/01/09,30778
2013/01/10,32424
2013/01/11,60570
2013/01/12,38075
2013/01/13,47344
2013/01/14,38641
2013/01/15,69264
2013/01/16,66661
2013/01/17,91958
2013/01/18,43391
2013/01/19,41401
2013/01/20,39971
2013/01/21,34101
2013/01/22,-4519
2013/01/23,25963
2013/01/24,-12891
2013/01/25,-23034
2013/01/26,-11003
2013/01/27,-246.18
2013/01/28,41231
2013/01/29,-999.32
2013/01/30,-53369
2013/01/31,-75497
2013/02/01,-6157
2013/02/02,-1019
2013/02/03,8638
2013/02/04,13959
2013/02/05,-3160
2013/02/06,-45019
2013/02/07,26930
2013/02/08,16173
2013/02/09,27200
2013/02/10,-8180
2013/02/11,-3503
2013/02/12,35158
2013/02/13,30970
2013/02/14,33338
2013/02/15,-33187
2013/02/16,-33743
2013/02/17,-23204
2013/02/18,-9523
2013/02/19,18811
2013/02/20,20067
2013/02/21,-35513
2013/02/22,-13340
2013/02/23,-16204
2013/02/24,5448
2013/02/25,-15114
2013/02/26,-17768
2013/02/27,-12584
2013/02/28,15759
2013/03/01,50681
2013/03/02,55477
2013/03/03,31070
2013/03/04,20742
2013/03/05,34059
2013/03/06,45170
2013/03/07,59620
2013/03/08,-5541
2013/03/09,-6259
2013/03/10,25967
2013/03/11,20740
2013/03/12,5223
2013/03/13,21758
2013/03/14,-17625
2013/03/15,-23962
2013/03/16,-79407
2013/03/17,-76185
2013/03/18,-57133
2013/03/19,-62043
2013/03/20,-90481
2013/03/21,-74805
2013/03/22,-30787
2013/03/23,-31644
2013/03/24,-55417
2013/03/25,-1893
2013/03/26,-18532
2013/03/27,23177
2013/03/28,19301
2013/03/29,5244
2013/03/30,86795
2013/03/31,66931
2013/04/01,31708
2013/04/02,42991
2013/04/03,80171
2013/04/04,94544
2013/04/05,59420
2013/04/06,33379
2013/04/07,75473
2013/04/08,26547
2013/04/09,17750
2013/04/10,-22247
2013/04/11,41236
2013/04/12,-14044
2013/04/13,-42555
2013/04/14,27339
2013/04/15,22631
2013/04/16,5748
2013/04/17,-20406
2013/04/18,-77149
2013/04/19,21525
2013/04/20,-1158
2013/04/21,-82359
2013/04/22,-48068
2013/04/23,-4677
2013/04/24,41118
2013/04/25,-40861
2013/04/26,-6185
2013/04/27,1950
2013/04/28,-53230
2013/04/29,-14403
2013/04/30,219.94
2013/05/01,6495
2013/05/02,52426
2013/05/03,-29197
2013/05/04,477.306
2013/05/05,29512
2013/05/06,16052
2013/05/07,-3491
2013/05/08,-53048
2013/05/09,13410
2013/05/10,32968
2013/05/11,43412
2013/05/12,60156
2013/05/13,21230
2013/05/14,20424
2013/05/15,47612
2013/05/16,4214
2013/05/17,-8469
2013/05/18,9580
2013/05/19,-11075
2013/05/20,17789
2013/05/21,2970
2013/05/22,2305
2013/05/23,-26851
2013/05/24,-31635
2013/05/25,-41615
2013/05/26,-48781
2013/05/27,-20208
2013/05/28,-32326
2013/05/29,-57919
2013/05/30,-44820
2013/05/31,-26648
2013/06/01,-42681
2013/06/02,-20230
2013/06/03,-54486
2013/06/04,-44218
2013/06/05,-11079
2013/06/06,-18746
2013/06/07,-4151
2013/06/08,-26095
2013/06/09,654.032
2013/06/10,-29851
2013/06/11,-46392
2013/06/12,-53801
2013/06/13,-48205
2013/06/14,-16666
2013/06/15,-28244
2013/06/16,-14835
2013/06/17,16742
2013/06/18,19758
2013/06/19,12502
2013/06/20,14888
2013/06/21,-22700
2013/06/22,-5235
2013/06/23,-27206
2013/06/24,16738
2013/06/25,4824
2013/06/26,14495
2013/06/27,19364
2013/06/28,4722
2013/06/29,9172
2013/06/30,-13834
2013/07/01,-29857
2013/07/02,-32181
2013/07/03,-74247
2013/07/04,-61101
2013/07/05,-41860
2013/07/06,-33337
2013/07/07,-30694
2013/07/08,-40927
2013/07/09,-24673
2013/07/10,-27731
2013/07/11,-12202
2013/07/12,16611
2013/07/13,9760
2013/07/14,4739
2013/07/15,-8383
2013/07/16,-6405
2013/07/17,14834
2013/07/18,19806
2013/07/19,6651
2013/07/20,-1285
2013/07/21,6911
2013/07/22,15387
2013/07/23,20916
2013/07/24,31978
2013/07/25,24998
2013/07/26,-46331
2013/07/27,-20772
2013/07/28,6636
2013/07/29,5824
2013/07/30,-10921
2013/07/31,24208
2013/08/01,18394
2013/08/02,22771
2013/08/03,42337
2013/08/04,30330
2013/08/05,11851
2013/08/06,1662
2013/08/07,10271
2013/08/08,-13797
2013/08/09,6468
2013/08/10,17873
2013/08/11,-23104
2013/08/12,23341
2013/08/13,38755
2013/08/14,20425
2013/08/15,27670
2013/08/16,62825
2013/08/17,4376
2013/08/18,17243
2013/08/19,56172
2013/08/20,25542
2013/08/21,2854
2013/08/22,6308
2013/08/23,20940
2013/08/24,18555
2013/08/25,62017
2013/08/26,16688
2013/08/27,37288
2013/08/28,14396
2013/08/29,-30069
2013/08/30,-43566
2013/08/31,-31641
2013/09/01,-35525
2013/09/02,-71806
2013/09/03,-20598
2013/09/04,8884
2013/09/05,9817
2013/09/06,13913
2013/09/07,25557
2013/09/08,-11524
2013/09/09,-27264
2013/09/10,-50530
2013/09/11,-52715
2013/09/12,-18735
2013/09/13,-38027
2013/09/14,-8069
2013/09/15,44747
2013/09/16,55446
2013/09/17,34807
2013/09/18,17082
2013/09/19,-5725
2013/09/20,-15906
2013/09/21,-32304
2013/09/22,-18671
2013/09/23,14744
2013/09/24,6478
2013/09/25,10305
2013/09/26,46500
2013/09/27,22522
2013/09/28,23501
2013/09/29,-24886
2013/09/30,-28005
2013/10/01,-26065
2013/10/02,-2126
2013/10/03,8414
2013/10/04,-961.497
2013/10/05,-28109
2013/10/06,146.664
2013/10/07,7278
2013/10/08,-4602
2013/10/09,15491
2013/10/10,-23167
2013/10/11,4216
2013/10/12,-6063
2013/10/13,3443
2013/10/14,-20187
2013/10/15,-38782
2013/10/16,-44444
2013/10/17,-11854
2013/10/18,13044
2013/10/19,33650
2013/10/20,8786
2013/10/21,-5744
2013/10/22,7111
2013/10/23,1809
2013/10/24,21276
2013/10/25,-477.214
2013/10/26,19399
2013/10/27,-1801
2013/10/28,22253
2013/10/29,44845
2013/10/30,7110
2013/10/31,1899
2013/11/01,-36869
2013/11/02,-24336
2013/11/03,-17661
2013/11/04,-19724
2013/11/05,22167
2013/11/06,50349
2013/11/07,60456
2013/11/08,102595
2013/11/09,72729
2013/11/10,57476
2013/11/11,15070
2013/11/12,-4114
2013/11/13,60464
2013/11/14,48312
2013/11/15,69364
2013/11/16,11783
2013/11/17,36222
2013/11/18,135087
2013/11/19,155798
2013/11/20,48080
2013/11/21,54590
2013/11/22,-2807
2013/11/23,9819
2013/11/24,9364
2013/11/25,39560
2013/11/26,109826
2013/11/27,79942
2013/11/28,64981
2013/11/29,74351
2013/11/30,82872
2013/12/01,48493
2013/12/02,-24163
2013/12/03,-127086
2013/12/04,-343.223
2013/12/05,-35795
2013/12/06,-58020
2013/12/07,-44660
2013/12/08,-62899
2013/12/09,-17693
2013/12/10,-59625
2013/12/11,-69127
2013/12/12,-78058
2013/12/13,-72797
2013/12/14,-33029
2013/12/15,-16744
2013/12/16,-51302
2013/12/17,-16509
2013/12/18,-28839
2013/12/19,-89814
2013/12/20,14235
2013/12/21,9125
2013/12/22,41531
2013/12/23,-4080
2013/12/24,-24459
2013/12/25,-19600
2013/12/26,-4318
2013/12/27,-30951
2013/12/28,10478
2013/12/29,2756
2013/12/30,-4598
2013/12/31,-24394
2014/01/01,-98898
2014/01/02,64628
2014/01/03,13431
2014/01/04,11092
2014/01/05,4079
2014/01/06,34576
2014/01/07,9214
2014/01/08,-18422
2014/01/09,-24415
2014/01/10,439.833
2014/01/11,-37422
2014/01/12,-48339
2014/01/13,-8681
2014/01/14,30031
2014/01/15,57047
2014/01/16,-53517
2014/01/17,-6702
2014/01/18,-40454
2014/01/19,-23569
2014/01/20,-18781
2014/01/21,43478
2014/01/22,13924
2014/01/23,43652
2014/01/24,24204
2014/01/25,25875
2014/01/26,51630
2014/01/27,20928
2014/01/28,41275
2014/01/29,30305
2014/01/30,15020
2014/01/31,-22387
2014/02/01,7060
2014/02/02,15951
2014/02/03,-3473
2014/02/04,1142
2014/02/05,49117
2014/02/06,24530
2014/02/07,74226
2014/02/08,20631
2014/02/09,32458
2014/02/10,23227
2014/02/11,-16492
2014/02/12,58374
2014/02/13,43165
2014/02/14,57190
2014/02/15,28519
2014/02/16,-13018
2014/02/17,35912
2014/02/18,4448
