Date,sentbyaddress7mom
2014/04/27,-3542
2014/04/28,17556
2014/04/29,-14786
2014/04/30,5682
2014/05/01,-2216
2014/05/02,-24320
2014/05/03,-16383
2014/05/04,-11411
2014/05/05,-15241
2014/05/06,-322
2014/05/07,-347
2014/05/08,10293
2014/05/09,13211
2014/05/10,17596
2014/05/11,7392
2014/05/12,2398
2014/05/13,-14471
2014/05/14,-2667
2014/05/15,7615
2014/05/16,-12097
2014/05/17,-3511
2014/05/18,9477
2014/05/19,8912
2014/05/20,31236
2014/05/21,-5166
2014/05/22,-10980
2014/05/23,26386
2014/05/24,-7441
2014/05/25,13975
2014/05/26,4894
2014/05/27,-7215
2014/05/28,26826
2014/05/29,7802
2014/05/30,-20759
2014/05/31,16060
2014/06/01,1824
2014/06/02,4816
2014/06/03,8855
2014/06/04,-9944
2014/06/05,6900
2014/06/06,13018
2014/06/07,-555
2014/06/08,-13089
2014/06/09,-9692
2014/06/10,-16644
2014/06/11,-3511
2014/06/12,-8464
2014/06/13,-75
2014/06/14,3646
2014/06/15,-2987
2014/06/16,10543
2014/06/17,11962
2014/06/18,-1590
2014/06/19,-13141
2014/06/20,-8453
2014/06/21,2471
2014/06/22,8134
2014/06/23,-13607
2014/06/24,-7376
2014/06/25,5986
2014/06/26,6610
2014/06/27,10645
2014/06/28,-6748
2014/06/29,-9905
2014/06/30,16424
2014/07/01,8452
2014/07/02,1905
2014/07/03,-2354
2014/07/04,-26246
2014/07/05,-13222
2014/07/06,7857
2014/07/07,-3596
2014/07/08,11220
2014/07/09,1924
2014/07/10,13670
2014/07/11,27677
2014/07/12,12789
2014/07/13,5152
2014/07/14,-9731
2014/07/15,-13161
2014/07/16,-9667
2014/07/17,-2356
2014/07/18,-4078
2014/07/19,9168
2014/07/20,715
2014/07/21,-3833
2014/07/22,-10929
2014/07/23,6474
2014/07/24,-2672
2014/07/25,5425
2014/07/26,-9502
2014/07/27,-7720
2014/07/28,11544
2014/07/29,-867
2014/07/30,5646
2014/07/31,2788
2014/08/01,49
2014/08/02,1813
2014/08/03,-7569
2014/08/04,-13503
2014/08/05,24083
2014/08/06,14252
2014/08/07,3365
2014/08/08,4419
2014/08/09,9536
2014/08/10,20446
2014/08/11,34318
2014/08/12,5322
2014/08/13,-782
2014/08/14,10779
2014/08/15,1307
2014/08/16,11910
2014/08/17,-4144
2014/08/18,-6019
2014/08/19,-9281
2014/08/20,-7296
2014/08/21,-435
2014/08/22,686
2014/08/23,-14308
2014/08/24,6952
2014/08/25,-8069
2014/08/26,94
2014/08/27,-6620
2014/08/28,-9989
2014/08/29,-13106
2014/08/30,865
2014/08/31,-7591
2014/09/01,-4395
2014/09/02,-7835
2014/09/03,-7182
2014/09/04,3616
2014/09/05,8957
2014/09/06,-31
2014/09/07,12277
2014/09/08,9944
2014/09/09,16516
2014/09/10,7220
2014/09/11,-7367
2014/09/12,-946
2014/09/13,1498
2014/09/14,7303
2014/09/15,1397
2014/09/16,8490
2014/09/17,8808
2014/09/18,17208
2014/09/19,-1309
2014/09/20,4942
2014/09/21,-19280
2014/09/22,3367
2014/09/23,-12821
2014/09/24,-2908
2014/09/25,2743
2014/09/26,8590
2014/09/27,1917
2014/09/28,23139
2014/09/29,-4896
2014/09/30,3420
2014/10/01,8970
2014/10/02,3219
2014/10/03,247
2014/10/04,8967
2014/10/05,23482
2014/10/06,8213
2014/10/07,10486
2014/10/08,5224
2014/10/09,2044
2014/10/10,20778
2014/10/11,1076
2014/10/12,-8173
2014/10/13,17499
2014/10/14,3424
2014/10/15,12794
2014/10/16,162
2014/10/17,-6830
2014/10/18,4201
2014/10/19,1013
2014/10/20,-6219
2014/10/21,2420
2014/10/22,-7628
2014/10/23,5850
2014/10/24,1366
2014/10/25,17932
2014/10/26,-9732
2014/10/27,14855
2014/10/28,-3049
2014/10/29,5013
2014/10/30,8260
2014/10/31,4725
2014/11/01,-20606
2014/11/02,24120
2014/11/03,-8696
2014/11/04,-2831
2014/11/05,-3560
2014/11/06,-838
2014/11/07,-4982
2014/11/08,-5325
2014/11/09,-7518
2014/11/10,-5910
2014/11/11,-3496
2014/11/12,16473
2014/11/13,1386
2014/11/14,15595
2014/11/15,9226
2014/11/16,-8032
2014/11/17,2250
2014/11/18,4689
2014/11/19,-23567
2014/11/20,-5957
2014/11/21,-14749
2014/11/22,-646
2014/11/23,-5638
2014/11/24,-10214
2014/11/25,-3694
2014/11/26,203
2014/11/27,-3075
2014/11/28,1977
2014/11/29,2438
2014/11/30,18664
2014/12/01,7649
2014/12/02,28833
2014/12/03,15771
2014/12/04,9053
2014/12/05,8311
2014/12/06,-900
2014/12/07,-14214
2014/12/08,14532
2014/12/09,-21865
2014/12/10,-4514
2014/12/11,-8978
2014/12/12,-2605
2014/12/13,3306
2014/12/14,21097
2014/12/15,2356
2014/12/16,29720
2014/12/17,22722
2014/12/18,15396
2014/12/19,-647
2014/12/20,33964
2014/12/21,-21389
2014/12/22,9475
2014/12/23,-16651
2014/12/24,-45757
2014/12/25,-53777
2014/12/26,-22645
2014/12/27,-32733
2014/12/28,4679
2014/12/29,-37630
2014/12/30,-22770
2014/12/31,-10253
2015/01/01,-16377
2015/01/02,8890
2015/01/03,12371
2015/01/04,-1920
2015/01/05,25773
2015/01/06,4414
2015/01/07,22905
2015/01/08,69026
2015/01/09,23967
2015/01/10,22280
2015/01/11,1188
2015/01/12,-8599
2015/01/13,28672
2015/01/14,30464
2015/01/15,27316
2015/01/16,9523
2015/01/17,14023
2015/01/18,5476
2015/01/19,13596
2015/01/20,-18351
2015/01/21,-16516
2015/01/22,-32820
2015/01/23,-22764
2015/01/24,-48971
2015/01/25,28694
2015/01/26,6576
2015/01/27,11833
2015/01/28,-34361
2015/01/29,-15354
2015/01/30,-18616
2015/01/31,38149
2015/02/01,-30093
2015/02/02,-23829
2015/02/03,-3470
2015/02/04,37800
2015/02/05,6226
2015/02/06,25902
2015/02/07,-37431
2015/02/08,19866
2015/02/09,7423
2015/02/10,-7390
2015/02/11,-3529
2015/02/12,11193
2015/02/13,56988
2015/02/14,33152
2015/02/15,30086
2015/02/16,17942
2015/02/17,21185
2015/02/18,9172
2015/02/19,-9214
2015/02/20,-49478
2015/02/21,11375
2015/02/22,-45560
2015/02/23,-5231
2015/02/24,-16793
2015/02/25,-5404
2015/02/26,11557
2015/02/27,4418
2015/02/28,1500
2015/03/01,6635
2015/03/02,8618
2015/03/03,18633
2015/03/04,1556
2015/03/05,14971
2015/03/06,-7614
2015/03/07,-17899
2015/03/08,-11179
2015/03/09,-9163
2015/03/10,-11828
2015/03/11,2561
2015/03/12,-16171
2015/03/13,2719
2015/03/14,4021
2015/03/15,-1529
2015/03/16,5
2015/03/17,-17060
2015/03/18,-14080
2015/03/19,-3291
2015/03/20,-2565
2015/03/21,-11410
2015/03/22,4456
2015/03/23,-5139
2015/03/24,-4873
2015/03/25,-805
2015/03/26,-3315
2015/03/27,1388
2015/03/28,-5879
2015/03/29,707
2015/03/30,7421
2015/03/31,33089
2015/04/01,36724
2015/04/02,20127
2015/04/03,-1545
2015/04/04,12192
2015/04/05,-2435
2015/04/06,-7102
2015/04/07,-6005
2015/04/08,-11693
2015/04/09,-3800
2015/04/10,21461
2015/04/11,14675
2015/04/12,-2620
2015/04/13,15516
2015/04/14,-5379
2015/04/15,-23887
2015/04/16,-14739
2015/04/17,-25082
2015/04/18,-13093
2015/04/19,635
2015/04/20,-12556
2015/04/21,-1928
2015/04/22,23371
2015/04/23,20062
2015/04/24,12293
2015/04/25,12642
2015/04/26,10425
2015/04/27,7679
2015/04/28,1571
2015/04/29,1299
2015/04/30,-4483
2015/05/01,-15473
2015/05/02,244
2015/05/03,-15886
2015/05/04,-9582
2015/05/05,8685
2015/05/06,4225
2015/05/07,8677
2015/05/08,50180
2015/05/09,-28561
2015/05/10,5684
2015/05/11,15113
2015/05/12,5026
2015/05/13,-12968
2015/05/14,-14877
2015/05/15,-33812
2015/05/16,20904
2015/05/17,-4436
2015/05/18,-17518
2015/05/19,-8825
2015/05/20,6976
2015/05/21,1271
2015/05/22,-447
2015/05/23,-21827
2015/05/24,19385
2015/05/25,7647
2015/05/26,1815
2015/05/27,-296
2015/05/28,9727
2015/05/29,17154
2015/05/30,54315
2015/05/31,12970
2015/06/01,42033
2015/06/02,32641
2015/06/03,29430
2015/06/04,17441
2015/06/05,-1093
2015/06/06,-26130
2015/06/07,-25567
2015/06/08,-53518
2015/06/09,-16130
2015/06/10,9511
2015/06/11,4410
2015/06/12,12455
2015/06/13,4897
2015/06/14,32431
2015/06/15,60433
2015/06/16,-298
2015/06/17,10580
2015/06/18,153
2015/06/19,158
2015/06/20,-2679
2015/06/21,-17330
2015/06/22,-41822
2015/06/23,16848
2015/06/24,-37960
2015/06/25,-42643
2015/06/26,11256
2015/06/27,22303
2015/06/28,4944
2015/06/29,19728
2015/06/30,12327
2015/07/01,21191
2015/07/02,71844
2015/07/03,1439
2015/07/04,-18582
2015/07/05,27040
2015/07/06,50259
2015/07/07,19134
2015/07/08,34878
2015/07/09,-234
2015/07/10,17482
2015/07/11,36751
2015/07/12,7225
2015/07/13,-51001
2015/07/14,-53710
2015/07/15,-60533
2015/07/16,-52934
2015/07/17,-66469
2015/07/18,-65051
2015/07/19,-38868
2015/07/20,-1543
2015/07/21,19826
2015/07/22,18770
2015/07/23,4529
2015/07/24,22523
2015/07/25,7142
2015/07/26,6540
2015/07/27,-6151
2015/07/28,-14500
2015/07/29,21875
2015/07/30,13701
2015/07/31,26145
2015/08/01,39487
2015/08/02,-2361
2015/08/03,-885
2015/08/04,13884
2015/08/05,-11097
2015/08/06,8732
2015/08/07,-25206
2015/08/08,-20453
2015/08/09,-16003
2015/08/10,-119
2015/08/11,-23467
2015/08/12,-19495
2015/08/13,-13483
2015/08/14,2415
2015/08/15,-6838
2015/08/16,8821
2015/08/17,3210
2015/08/18,17622
2015/08/19,4193
2015/08/20,1180
2015/08/21,13219
2015/08/22,30682
2015/08/23,10620
2015/08/24,11458
2015/08/25,-6235
2015/08/26,-5720
2015/08/27,2644
2015/08/28,-1858
2015/08/29,-21664
2015/08/30,-790
2015/08/31,-8760
2015/09/01,7186
2015/09/02,17122
2015/09/03,11331
2015/09/04,-23932
2015/09/05,20783
2015/09/06,2040
2015/09/07,3613
2015/09/08,1235
2015/09/09,-14798
2015/09/10,-17885
2015/09/11,27141
2015/09/12,-24790
2015/09/13,12185
2015/09/14,9970
2015/09/15,12687
2015/09/16,10041
2015/09/17,27986
2015/09/18,8802
2015/09/19,7555
2015/09/20,-498
2015/09/21,1257
2015/09/22,5138
2015/09/23,-1460
2015/09/24,-11005
2015/09/25,-3866
2015/09/26,4780
2015/09/27,180
2015/09/28,-782
2015/09/29,5855
2015/09/30,12740
2015/10/01,4382
2015/10/02,7517
2015/10/03,-9462
2015/10/04,-9426
2015/10/05,-23691
2015/10/06,-28754
2015/10/07,-8711
2015/10/08,15419
2015/10/09,-39448
2015/10/10,27092
2015/10/11,-8190
2015/10/12,7393
2015/10/13,-3863
2015/10/14,5662
2015/10/15,37120
2015/10/16,59244
2015/10/17,36210
2015/10/18,36025
2015/10/19,41870
2015/10/20,52911
2015/10/21,31198
2015/10/22,-17183
2015/10/23,4549
2015/10/24,8069
2015/10/25,23055
2015/10/26,-15821
2015/10/27,-5003
2015/10/28,-2954
2015/10/29,2359
2015/10/30,21313
2015/10/31,7174
2015/11/01,21809
2015/11/02,44768
2015/11/03,65707
2015/11/04,97704
2015/11/05,49016
2015/11/06,29884
2015/11/07,-5928
2015/11/08,-27661
2015/11/09,-450
2015/11/10,-53181
2015/11/11,-81596
2015/11/12,-34919
2015/11/13,-39302
2015/11/14,9318
2015/11/15,28551
2015/11/16,-5608
2015/11/17,-10070
2015/11/18,5495
2015/11/19,-6975
2015/11/20,3302
2015/11/21,-4344
2015/11/22,-18758
2015/11/23,-22752
2015/11/24,20672
2015/11/25,-13459
2015/11/26,13692
2015/11/27,-167
2015/11/28,30859
2015/11/29,-32308
2015/11/30,85650
2015/12/01,26986
2015/12/02,54316
2015/12/03,-17428
2015/12/04,7109
2015/12/05,35767
2015/12/06,88501
2015/12/07,-18107
2015/12/08,31118
2015/12/09,39502
2015/12/10,94239
2015/12/11,50997
2015/12/12,30507
2015/12/13,13118
2015/12/14,34636
2015/12/15,15961
2015/12/16,-15478
2015/12/17,-25861
2015/12/18,3221
2015/12/19,-1388
2015/12/20,6508
2015/12/21,1146
2015/12/22,-11091
2015/12/23,-20522
2015/12/24,-17435
2015/12/25,-62262
2015/12/26,-65700
2015/12/27,-70179
2015/12/28,-67238
2015/12/29,-54901
2015/12/30,-33290
2015/12/31,-64114
2016/01/01,-48724
2016/01/02,-23704
2016/01/03,7760
2016/01/04,9930
2016/01/05,16841
2016/01/06,-11914
2016/01/07,62269
2016/01/08,79812
2016/01/09,47077
2016/01/10,26135
2016/01/11,16080
2016/01/12,14699
2016/01/13,26407
2016/01/14,-4030
2016/01/15,3106
2016/01/16,22901
2016/01/17,81447
2016/01/18,29813
2016/01/19,-22629
2016/01/20,68073
2016/01/21,56334
2016/01/22,48501
2016/01/23,-7337
2016/01/24,-28980
2016/01/25,24730
2016/01/26,85682
2016/01/27,4212
2016/01/28,11728
2016/01/29,18309
2016/01/30,-3461
2016/01/31,-33339
2016/02/01,-8238
2016/02/02,25305
2016/02/03,-53913
2016/02/04,-43872
2016/02/05,-10916
2016/02/06,7125
2016/02/07,37101
2016/02/08,-14273
2016/02/09,-42473
2016/02/10,40592
2016/02/11,15533
2016/02/12,-20690
2016/02/13,-26718
2016/02/14,-18482
2016/02/15,12503
2016/02/16,-32504
2016/02/17,16539
2016/02/18,4580
2016/02/19,18129
2016/02/20,37118
2016/02/21,19128
2016/02/22,33606
2016/02/23,57640
2016/02/24,-31220
2016/02/25,9602
2016/02/26,-13121
2016/02/27,-36654
2016/02/28,4614
2016/02/29,18407
2016/03/01,26400
2016/03/02,67578
2016/03/03,-8376
2016/03/04,-23346
2016/03/05,26193
2016/03/06,-82142
2016/03/07,-130385
2016/03/08,-109690
2016/03/09,-125717
2016/03/10,-60897
2016/03/11,-31229
2016/03/12,-85014
2016/03/13,-6358
2016/03/14,21223
2016/03/15,-4113
2016/03/16,31979
2016/03/17,29713
2016/03/18,23742
2016/03/19,22556
2016/03/20,26340
2016/03/21,-1837
2016/03/22,9126
2016/03/23,-32533
2016/03/24,-30290
2016/03/25,-36499
2016/03/26,-24002
2016/03/27,-26238
2016/03/28,-2106
2016/03/29,-8815
2016/03/30,11385
2016/03/31,3405
2016/04/01,41152
2016/04/02,29894
2016/04/03,26815
2016/04/04,21823
2016/04/05,6125
2016/04/06,18549
2016/04/07,12894
2016/04/08,-12771
2016/04/09,-1102
2016/04/10,-2920
2016/04/11,-5342
2016/04/12,22194
2016/04/13,2778
2016/04/14,13127
2016/04/15,68
2016/04/16,-8977
2016/04/17,15361
2016/04/18,3668
2016/04/19,-9253
2016/04/20,-8152
2016/04/21,-2372
2016/04/22,2281
2016/04/23,6879
2016/04/24,-13522
2016/04/25,5735
2016/04/26,29353
2016/04/27,13641
2016/04/28,-5367
2016/04/29,34114
2016/04/30,18140
2016/05/01,-11021
2016/05/02,-18324
2016/05/03,-49715
2016/05/04,-23660
2016/05/05,-12463
2016/05/06,-34904
2016/05/07,-28910
2016/05/08,-3667
2016/05/09,12077
2016/05/10,16346
2016/05/11,5681
2016/05/12,1272
2016/05/13,3153
2016/05/14,14399
2016/05/15,2939
2016/05/16,8436
2016/05/17,-7177
2016/05/18,9641
2016/05/19,54
2016/05/20,-16186
2016/05/21,-9436
2016/05/22,-5544
2016/05/23,-6125
2016/05/24,15292
2016/05/25,9532
2016/05/26,5330
2016/05/27,32245
2016/05/28,20693
2016/05/29,454
2016/05/30,-3493
2016/05/31,-20404
2016/06/01,-5693
2016/06/02,5205
2016/06/03,-2629
2016/06/04,-19008
2016/06/05,10096
2016/06/06,12132
2016/06/07,25704
2016/06/08,2638
2016/06/09,32519
2016/06/10,11958
2016/06/11,27526
2016/06/12,32042
2016/06/13,30881
2016/06/14,10763
2016/06/15,45307
2016/06/16,28767
2016/06/17,35073
2016/06/18,30920
2016/06/19,7379
2016/06/20,1314
2016/06/21,16039
2016/06/22,-27939
2016/06/23,-18080
2016/06/24,-15644
2016/06/25,-20263
2016/06/26,-24816
2016/06/27,-53191
2016/06/28,-38891
2016/06/29,-33121
2016/06/30,-32059
2016/07/01,-53284
2016/07/02,-38796
2016/07/03,-30518
2016/07/04,1337
2016/07/05,-20517
2016/07/06,-11806
2016/07/07,-26267
2016/07/08,-10787
2016/07/09,-11691
2016/07/10,-13035
2016/07/11,-3914
2016/07/12,3555
2016/07/13,554
2016/07/14,-167
2016/07/15,10618
2016/07/16,528
2016/07/17,-90
2016/07/18,-306
2016/07/19,-6981
2016/07/20,6562
2016/07/21,-4102
2016/07/22,3209
2016/07/23,4091
2016/07/24,13989
2016/07/25,19473
2016/07/26,24534
2016/07/27,8783
2016/07/28,23190
2016/07/29,497
2016/07/30,4225
2016/07/31,6080
2016/08/01,-7551
2016/08/02,15360
2016/08/03,15039
2016/08/04,-681
2016/08/05,13359
2016/08/06,3964
2016/08/07,-5260
2016/08/08,5590
2016/08/09,-15101
2016/08/10,6169
2016/08/11,30417
2016/08/12,8474
2016/08/13,12002
2016/08/14,21762
2016/08/15,-26285
2016/08/16,29160
2016/08/17,3189
2016/08/18,-9910
2016/08/19,11392
2016/08/20,12952
2016/08/21,-7217
2016/08/22,35178
2016/08/23,-20599
2016/08/24,-11393
2016/08/25,-15206
2016/08/26,-15787
2016/08/27,-17519
2016/08/28,-15368
2016/08/29,-15369
2016/08/30,23915
2016/08/31,-1625
2016/09/01,11364
2016/09/02,3228
2016/09/03,5258
2016/09/04,12773
2016/09/05,17817
2016/09/06,-18816
2016/09/07,19071
2016/09/08,-1836
2016/09/09,38
2016/09/10,5855
2016/09/11,7686
2016/09/12,-12469
2016/09/13,5772
2016/09/14,-13643
2016/09/15,1643
2016/09/16,-15981
2016/09/17,26598
2016/09/18,2198
2016/09/19,6500
2016/09/20,1091
2016/09/21,6745
2016/09/22,-6218
2016/09/23,20061
2016/09/24,-17867
2016/09/25,15791
2016/09/26,27449
2016/09/27,19478
2016/09/28,22256
2016/09/29,43730
2016/09/30,50319
2016/10/01,25205
2016/10/02,-1850
2016/10/03,42212
2016/10/04,35010
2016/10/05,34225
2016/10/06,42324
2016/10/07,16922
2016/10/08,42324
2016/10/09,14515
2016/10/10,-67210
2016/10/11,-18827
2016/10/12,-44596
2016/10/13,-67287
2016/10/14,-32646
2016/10/15,-43965
2016/10/16,-4941
2016/10/17,32254
2016/10/18,-3625
2016/10/19,-48793
2016/10/20,59946
2016/10/21,29351
2016/10/22,1086
2016/10/23,-13503
2016/10/24,-19846
2016/10/25,-18854
2016/10/26,34257
2016/10/27,39001
2016/10/28,-24652
2016/10/29,4950
2016/10/30,-549
2016/10/31,20233
2016/11/01,2845
2016/11/02,46679
2016/11/03,-56208
2016/11/04,-4483
2016/11/05,17727
2016/11/06,33932
2016/11/07,35399
2016/11/08,53649
2016/11/09,3214
2016/11/10,3574
2016/11/11,4052
2016/11/12,-1971
2016/11/13,-2236
2016/11/14,-2809
2016/11/15,-7471
2016/11/16,9685
2016/11/17,8426
2016/11/18,33314
2016/11/19,17324
2016/11/20,31909
2016/11/21,17304
2016/11/22,6837
2016/11/23,7761
2016/11/24,57065
2016/11/25,34066
2016/11/26,33927
2016/11/27,-9520
2016/11/28,22854
2016/11/29,3945
2016/11/30,22210
2016/12/01,-101537
2016/12/02,46864
2016/12/03,18404
2016/12/04,9499
2016/12/05,-11855
2016/12/06,44404
2016/12/07,23405
2016/12/08,54498
2016/12/09,-83600
2016/12/10,-51023
2016/12/11,-15108
2016/12/12,-24521
2016/12/13,-43518
2016/12/14,-39550
2016/12/15,-7023
2016/12/16,7473
2016/12/17,-6697
2016/12/18,-3487
2016/12/19,13068
2016/12/20,-1359
2016/12/21,34763
2016/12/22,33101
2016/12/23,19230
2016/12/24,-19302
2016/12/25,-57064
2016/12/26,-53853
2016/12/27,2486
2016/12/28,-13873
2016/12/29,-8985
2016/12/30,-12623
2016/12/31,20966
2017/01/01,-8437
2017/01/02,57469
2017/01/03,177
2017/01/04,17114
2017/01/05,-21366
2017/01/06,46829
2017/01/07,29969
2017/01/08,83955
2017/01/09,-29249
2017/01/10,4966
2017/01/11,-49696
2017/01/12,-11793
2017/01/13,-74940
2017/01/14,-44696
2017/01/15,-29105
2017/01/16,652
2017/01/17,-13640
2017/01/18,10243
2017/01/19,28354
2017/01/20,39637
2017/01/21,34067
2017/01/22,10711
2017/01/23,-36979
2017/01/24,2972
2017/01/25,15273
2017/01/26,6498
2017/01/27,-34320
2017/01/28,-12078
2017/01/29,13330
2017/01/30,25919
2017/01/31,29798
2017/02/01,66898
2017/02/02,-48469
2017/02/03,79910
2017/02/04,42914
2017/02/05,60466
2017/02/06,-17802
2017/02/07,14686
2017/02/08,-66289
2017/02/09,87464
2017/02/10,-47173
2017/02/11,-36587
2017/02/12,-73188
2017/02/13,56533
2017/02/14,-20881
2017/02/15,-9813
2017/02/16,-61350
2017/02/17,26964
2017/02/18,31891
2017/02/19,31084
2017/02/20,3423
2017/02/21,-25502
2017/02/22,-2021
2017/02/23,53911
2017/02/24,36342
2017/02/25,34127
2017/02/26,1338
2017/02/27,-8402
2017/02/28,37235
2017/03/01,25984
2017/03/02,1946
2017/03/03,-13400
2017/03/04,-48418
2017/03/05,32379
2017/03/06,27441
2017/03/07,21004
2017/03/08,-7073
2017/03/09,-23550
2017/03/10,-22190
2017/03/11,20113
2017/03/12,-66569
2017/03/13,-20012
2017/03/14,-17064
2017/03/15,-495
2017/03/16,42565
2017/03/17,-14992
2017/03/18,-14311
2017/03/19,58693
2017/03/20,-3066
2017/03/21,-15019
2017/03/22,33881
2017/03/23,-46675
2017/03/24,5458
2017/03/25,-6460
2017/03/26,-31992
2017/03/27,-33102
2017/03/28,15982
2017/03/29,-27228
2017/03/30,-8002
2017/03/31,-21276
2017/04/01,16722
2017/04/02,25362
2017/04/03,69404
2017/04/04,-37294
2017/04/05,39269
2017/04/06,28406
2017/04/07,33067
2017/04/08,-31588
2017/04/09,-10316
2017/04/10,-6515
2017/04/11,59693
2017/04/12,-22537
2017/04/13,-73472
2017/04/14,1866
2017/04/15,40675
2017/04/16,-35921
2017/04/17,-50888
2017/04/18,-15809
2017/04/19,11989
2017/04/20,32001
2017/04/21,47254
2017/04/22,3116
2017/04/23,44717
2017/04/24,-13179
2017/04/25,30733
2017/04/26,30482
2017/04/27,47155
2017/04/28,-19204
2017/04/29,78283
2017/04/30,27956
2017/05/01,61100
2017/05/02,1157
2017/05/03,-43604
2017/05/04,76594
2017/05/05,-49306
2017/05/06,27959
2017/05/07,40252
2017/05/08,102614
2017/05/09,16486
2017/05/10,30888
2017/05/11,-75550
2017/05/12,64140
2017/05/13,-31914
2017/05/14,72187
2017/05/15,-37396
2017/05/16,-129961
2017/05/17,14548
2017/05/18,8746
2017/05/19,24908
2017/05/20,18841
2017/05/21,-57594
2017/05/22,-14530
2017/05/23,164414
2017/05/24,74
2017/05/25,46919
2017/05/26,-14187
2017/05/27,-15277
2017/05/28,-27230
2017/05/29,-23262
2017/05/30,-33269
2017/05/31,-12131
2017/06/01,-33304
2017/06/02,-78082
2017/06/03,-36862
2017/06/04,-36262
2017/06/05,-1402
2017/06/06,-15507
2017/06/07,38961
2017/06/08,-9092
2017/06/09,29777
2017/06/10,-56282
2017/06/11,-43457
2017/06/12,-23190
2017/06/13,307
2017/06/14,-67085
2017/06/15,-13845
2017/06/16,-29771
2017/06/17,-30367
2017/06/18,-28347
2017/06/19,-6350
2017/06/20,-21838
2017/06/21,-10647
2017/06/22,-34100
2017/06/23,-23865
2017/06/24,-6317
2017/06/25,-28969
2017/06/26,-10594
2017/06/27,-20445
2017/06/28,5576
2017/06/29,-32948
2017/06/30,28312
2017/07/01,-21945
2017/07/02,11971
2017/07/03,-18086
2017/07/04,-17713
2017/07/05,-69454
2017/07/06,-18579
2017/07/07,-2929
2017/07/08,-3166
2017/07/09,-24910
2017/07/10,-10225
2017/07/11,8508
2017/07/12,24158
2017/07/13,15983
2017/07/14,-46536
2017/07/15,14182
2017/07/16,34948
2017/07/17,-5586
2017/07/18,13941
2017/07/19,16925
2017/07/20,5363
2017/07/21,55576
2017/07/22,-7353
2017/07/23,-38937
2017/07/24,-2986
2017/07/25,-40306
2017/07/26,-42479
2017/07/27,-33147
2017/07/28,-43820
2017/07/29,-21708
2017/07/30,23861
2017/07/31,-18368
2017/08/01,-182272
2017/08/02,-53215
2017/08/03,-13847
2017/08/04,-22681
2017/08/05,39171
2017/08/06,11399
2017/08/07,43233
2017/08/08,227413
2017/08/09,97244
2017/08/10,89017
2017/08/11,98572
2017/08/12,43616
2017/08/13,81546
2017/08/14,20729
2017/08/15,38927
2017/08/16,12737
2017/08/17,51835
2017/08/18,-17620
2017/08/19,-9925
2017/08/20,-69753
2017/08/21,-41044
2017/08/22,-162557
2017/08/23,55765
2017/08/24,-138985
2017/08/25,-73012
2017/08/26,-22792
2017/08/27,46938
2017/08/28,10819
2017/08/29,137333
2017/08/30,-42362
2017/08/31,121283
2017/09/01,94227
2017/09/02,38006
2017/09/03,-41674
2017/09/04,55337
2017/09/05,7678
2017/09/06,19846
2017/09/07,-45996
2017/09/08,2609
2017/09/09,-59095
2017/09/10,-14906
2017/09/11,-38345
2017/09/12,-50279
2017/09/13,-42822
2017/09/14,12767
2017/09/15,22338
2017/09/16,13653
2017/09/17,9289
2017/09/18,-36651
2017/09/19,13931
2017/09/20,-41296
2017/09/21,-18667
2017/09/22,-94713
2017/09/23,-40154
2017/09/24,-31529
2017/09/25,12801
2017/09/26,-21115
2017/09/27,38701
2017/09/28,11524
2017/09/29,30302
2017/09/30,25705
2017/10/01,24835
2017/10/02,75964
2017/10/03,35990
2017/10/04,-29492
2017/10/05,8091
2017/10/06,38725
2017/10/07,19657
2017/10/08,55013
2017/10/09,-5162
2017/10/10,18436
2017/10/11,70906
2017/10/12,23571
2017/10/13,32792
2017/10/14,59182
2017/10/15,41519
2017/10/16,21800
2017/10/17,30380
2017/10/18,22783
2017/10/19,61268
2017/10/20,-18212
2017/10/21,7929
2017/10/22,-20836
2017/10/23,-41819
2017/10/24,53552
2017/10/25,14973
2017/10/26,-51480
2017/10/27,-69945
2017/10/28,-62351
2017/10/29,99860
2017/10/30,38229
2017/10/31,-99477
2017/11/01,19275
2017/11/02,37457
2017/11/03,46234
2017/11/04,39914
2017/11/05,-133260
2017/11/06,-65747
2017/11/07,26240
2017/11/08,-72911
2017/11/09,-16207
2017/11/10,-21539
2017/11/11,-96595
2017/11/12,-40571
2017/11/13,77085
2017/11/14,-54296
2017/11/15,52285
2017/11/16,-4617
2017/11/17,37249
2017/11/18,99220
2017/11/19,81786
2017/11/20,22474
2017/11/21,97659
2017/11/22,-19068
2017/11/23,44729
2017/11/24,23491
2017/11/25,69324
2017/11/26,84876
2017/11/27,66130
2017/11/28,38375
2017/11/29,139181
2017/11/30,45551
2017/12/01,84186
2017/12/02,-36130
2017/12/03,9309
2017/12/04,15356
2017/12/05,30380
2017/12/06,31456
2017/12/07,-11269
2017/12/08,-25867
2017/12/09,80431
2017/12/10,-52225
2017/12/11,-64199
2017/12/12,-32397
2017/12/13,-23796
2017/12/14,176543
2017/12/15,49670
2017/12/16,-11436
2017/12/17,97450
2017/12/18,58717
2017/12/19,38981
2017/12/20,-31500
2017/12/21,-154831
2017/12/22,12932
2017/12/23,-40446
2017/12/24,-145196
2017/12/25,-236961
2017/12/26,-218075
2017/12/27,-82707
2017/12/28,-77187
2017/12/29,-28325
