Date,confirmationtime14roc
2010/10/30,2.381
2010/10/31,50.838
2010/11/01,40.678
2010/11/02,45.455
2010/11/03,38.947
2010/11/04,-7.463
2010/11/05,-29.68
2010/11/06,-19.725
2010/11/07,-14.938
2010/11/08,-26.182
2010/11/09,11.06
2010/11/10,4.926
2010/11/11,0
2010/11/12,31.953
2010/11/13,13.004
2010/11/14,-30.078
2010/11/15,-11.5
2010/11/16,-10.66
2010/11/17,-23.077
2010/11/18,-21.79
2010/11/19,46
2010/11/20,87.931
2010/11/21,72.143
2010/11/22,68.712
2010/11/23,55
2010/11/24,14.689
2010/11/25,20.994
2010/11/26,-12.887
2010/11/27,23.889
2010/11/28,48.837
2010/11/29,-4.306
2010/11/30,-2.475
2010/12/01,31.383
2010/12/02,36.702
2010/12/03,-20.635
2010/12/04,-49.345
2010/12/05,-41.423
2010/12/06,-32.365
2010/12/07,-41.423
2010/12/08,-25.63
2010/12/09,-18.834
2010/12/10,31.973
2010/12/11,2.857
2010/12/12,0.585
2010/12/13,48.227
2010/12/14,18.129
2010/12/15,-4.082
2010/12/16,8.671
2010/12/17,13.855
2010/12/18,42.236
2010/12/19,29.891
2010/12/20,51.572
2010/12/21,22.564
2010/12/22,50.633
2010/12/23,53.793
2010/12/24,-0.676
2010/12/25,4.167
2010/12/26,17.931
2010/12/27,-15.06
2010/12/28,1.183
2010/12/29,18.788
2010/12/30,2.367
2010/12/31,2.469
2011/01/01,-11.05
2011/01/02,5.143
2011/01/03,1.923
2011/01/04,38.298
2011/01/05,2.597
2011/01/06,2.837
2011/01/07,-9.756
2011/01/08,-1.176
2011/01/09,-11.043
2011/01/10,2.469
2011/01/11,-1.744
2011/01/12,-1.198
2011/01/13,-10.106
2011/01/14,-10.497
2011/01/15,15.287
2011/01/16,0.575
2011/01/17,-13.812
2011/01/18,0
2011/01/19,-8.876
2011/01/20,-24.194
2011/01/21,-5.747
2011/01/22,3.03
2011/01/23,-4.118
2011/01/24,-13.83
2011/01/25,10.256
2011/01/26,-7.222
2011/01/27,17.5
2011/01/28,14.557
2011/01/29,-2.484
2011/01/30,11.538
2011/01/31,6.471
2011/02/01,-14.024
2011/02/02,6.962
2011/02/03,16.25
2011/02/04,-10.309
2011/02/05,-7.821
2011/02/06,-3.955
2011/02/07,-7.389
2011/02/08,-7.143
2011/02/09,-6.25
2011/02/10,-13.978
2011/02/11,-15.054
2011/02/12,-17.857
2011/02/13,-21.212
2011/02/14,-13.265
2011/02/15,-27.111
2011/02/16,-31.897
2011/02/17,-30.736
2011/02/18,-8.491
2011/02/19,11.18
2011/02/20,-10.606
2011/02/21,4.639
2011/02/22,-20.379
2011/02/23,-20.988
2011/02/24,-10.145
2011/02/25,-17.333
2011/02/26,-28.986
2011/02/27,-18.852
2011/02/28,30.667
2011/03/01,73.077
2011/03/02,38.095
2011/03/03,24.194
2011/03/04,-4.072
2011/03/05,-41.877
2011/03/06,-27.737
2011/03/07,-8.057
2011/03/08,12.834
2011/03/09,51.875
2011/03/10,88.182
2011/03/11,73.077
2011/03/12,97.143
2011/03/13,108.547
2011/03/14,33.929
2011/03/15,16.071
2011/03/16,23.529
2011/03/17,31.915
2011/03/18,84.167
2011/03/19,140.87
2011/03/20,100
2011/03/21,42.568
2011/03/22,57.143
2011/03/23,1.911
2011/03/24,-27.632
2011/03/25,-24.855
2011/03/26,1.449
2011/03/27,-18.182
2011/03/28,-33.333
2011/03/29,-31.288
2011/03/30,-12.821
2011/03/31,-29.851
2011/04/01,-31.818
2011/04/02,-36.111
2011/04/03,-21.714
2011/04/04,-16.854
2011/04/05,-38.66
2011/04/06,6.081
2011/04/07,3.401
2011/04/08,4.217
2011/04/09,-11.538
2011/04/10,-17.341
2011/04/11,3.067
2011/04/12,0
2011/04/13,-19.588
2011/04/14,25.625
2011/04/15,29.412
2011/04/16,4.046
2011/04/17,-2.778
2011/04/18,20.27
2011/04/19,25.974
2011/04/20,2.778
2011/04/21,0
2011/04/22,-5.682
2011/04/23,-9.302
2011/04/24,6.79
2011/04/25,-15.104
2011/04/26,-16.41
2011/04/27,6.011
2011/04/28,-2.439
2011/04/29,-32
2011/04/30,-8.466
2011/05/01,0.559
2011/05/02,-24.873
2011/05/03,-21.429
2011/05/04,-26.904
2011/05/05,-32.877
2011/05/06,-19.266
2011/05/07,-19.626
2011/05/08,-26.027
2011/05/09,-19.665
2011/05/10,6.557
2011/05/11,-4.188
2011/05/12,-2.959
2011/05/13,-3.382
2011/05/14,-21.901
2011/05/15,-18.636
2011/05/16,-20.243
2011/05/17,-23.735
2011/05/18,-31.597
2011/05/19,28.07
2011/05/20,-0.909
2011/05/21,-2.727
2011/05/22,-13.095
2011/05/23,-16.434
2011/05/24,-38.796
2011/05/25,-37.785
2011/05/26,-42.905
2011/05/27,23.952
2011/05/28,56.129
2011/05/29,22.222
2011/05/30,60.39
2011/05/31,71.333
2011/06/01,53.191
2011/06/02,-10
2011/06/03,8.911
2011/06/04,-1.786
2011/06/05,21.154
2011/06/06,22.747
2011/06/07,75.882
2011/06/08,65.946
2011/06/09,33.333
2011/06/10,-25.112
2011/06/11,-38.492
2011/06/12,-22.747
2011/06/13,-32.159
2011/06/14,-39.271
2011/06/15,-32.616
2011/06/16,5.556
2011/06/17,8.602
2011/06/18,13.706
2011/06/19,-6.726
2011/06/20,-0.427
2011/06/21,-32.806
2011/06/22,-28.846
2011/06/23,-7.5
2011/06/24,3.241
2011/06/25,76.224
2011/06/26,56.376
2011/06/27,34.32
2011/06/28,54.375
2011/06/29,62.209
2011/06/30,-5.759
2011/07/01,7.514
2011/07/02,16.568
2011/07/03,35.152
2011/07/04,37.647
2011/07/05,82.014
2011/07/06,65.605
2011/07/07,83.206
2011/07/08,30.909
2011/07/09,-4.027
2011/07/10,8.759
2011/07/11,7.643
2011/07/12,13.475
2011/07/13,-9.948
2011/07/14,32.639
2011/07/15,6.79
2011/07/16,7.643
2011/07/17,-2.941
2011/07/18,0
2011/07/19,-2.113
2011/07/20,5.369
2011/07/21,-13.816
2011/07/22,9.272
2011/07/23,2.055
2011/07/24,-17.47
2011/07/25,-4.848
2011/07/26,-19.886
2011/07/27,9.77
2011/07/28,-7.097
2011/07/29,-1.22
2011/07/30,3.289
2011/07/31,-2.857
2011/08/01,3.03
2011/08/02,-7.792
2011/08/03,-5.096
2011/08/04,17.829
2011/08/05,7.857
2011/08/06,19.672
2011/08/07,31.746
2011/08/08,21.324
2011/08/09,20.548
2011/08/10,14.474
2011/08/11,13.139
2011/08/12,25.191
2011/08/13,16.923
2011/08/14,32.576
2011/08/15,27.907
2011/08/16,4.762
2011/08/17,15.441
2011/08/18,-10.417
2011/08/19,6.87
2011/08/20,-19.737
2011/08/21,-21.25
2011/08/22,-19.527
2011/08/23,-5.806
2011/08/24,13.433
2011/08/25,1.481
2011/08/26,-10.884
2011/08/27,6.557
2011/08/28,13.793
2011/08/29,-6.522
2011/08/30,0.685
2011/08/31,-12.258
2011/09/01,11.628
2011/09/02,-16.026
2011/09/03,4.828
2011/09/04,19.403
2011/09/05,8.333
2011/09/06,2.649
2011/09/07,-1.471
2011/09/08,4.651
2011/09/09,-4.545
2011/09/10,-8.271
2011/09/11,-7.2
2011/09/12,3.759
2011/09/13,2.817
2011/09/14,6.164
2011/09/15,-17.308
2011/09/16,31.092
2011/09/17,8.209
2011/09/18,-15.19
2011/09/19,22.835
2011/09/20,7.857
2011/09/21,-6.849
2011/09/22,-12.838
2011/09/23,15.789
2011/09/24,3.101
2011/09/25,-8.759
2011/09/26,-0.746
2011/09/27,6.767
2011/09/28,-0.68
2011/09/29,24.8
2011/09/30,-2.459
2011/10/01,-6.294
2011/10/02,30.579
2011/10/03,-12.414
2011/10/04,25
2011/10/05,0.69
2011/10/06,15.625
2011/10/07,-3.623
2011/10/08,8.403
2011/10/09,7.874
2011/10/10,8.943
2011/10/11,43.011
2011/10/12,22.5
2011/10/13,28.866
2011/10/14,-12.23
2011/10/15,6.716
2011/10/16,1.681
2011/10/17,22.881
2011/10/18,-6.667
2011/10/19,9.023
2011/10/20,11.304
2011/10/21,14.05
2011/10/22,21.429
2011/10/23,17.593
2011/10/24,-3.15
2011/10/25,-27.907
2011/10/26,2.564
2011/10/27,-3
2011/10/28,32.381
2011/10/29,18.584
2011/10/30,7.207
2011/10/31,-9.924
2011/11/01,-20
2011/11/02,-13.636
2011/11/03,-8
2011/11/04,-17.687
2011/11/05,-32.877
2011/11/06,-25
2011/11/07,-3.788
2011/11/08,-13.423
2011/11/09,-27.329
2011/11/10,-29.078
2011/11/11,-11.765
2011/11/12,-20.979
2011/11/13,-22.917
2011/11/14,-8.392
2011/11/15,-9.091
2011/11/16,14.074
2011/11/17,-10.072
2011/11/18,10.526
2011/11/19,18.699
2011/11/20,0.699
2011/11/21,11.864
2011/11/22,6.429
2011/11/23,20.149
2011/11/24,24.779
2011/11/25,-11.852
2011/11/26,19.167
2011/11/27,26.316
2011/11/28,12.598
2011/11/29,19.565
2011/11/30,-16.667
2011/12/01,-23.626
2011/12/02,-8.904
2011/12/03,-19.079
2011/12/04,5.147
2011/12/05,-25.316
2011/12/06,-18.129
2011/12/07,-2.899
2011/12/08,-31.098
2011/12/09,-8.163
2011/12/10,-16.667
2011/12/11,-25
2011/12/12,0
2011/12/13,4.545
2011/12/14,5.882
2011/12/15,62.5
2011/12/16,23.729
2011/12/17,1.333
2011/12/18,-5.556
2011/12/19,-0.629
2011/12/20,27.612
2011/12/21,-7.383
2011/12/22,10.811
2011/12/23,3.521
2011/12/24,-0.69
2011/12/25,-12.644
2011/12/26,-28.249
2011/12/27,-8.966
2011/12/28,-1.29
2011/12/29,-18.841
2011/12/30,-16.901
2011/12/31,-0.662
2012/01/01,-5.882
2012/01/02,5.298
2012/01/03,-15.723
2012/01/04,0
2012/01/05,0.68
2012/01/06,-16.959
2012/01/07,-21.196
2012/01/08,6.748
2012/01/09,7.927
2012/01/10,2.837
2012/01/11,1.307
2012/01/12,-10.968
2012/01/13,1.429
2012/01/14,0.667
2012/01/15,10.072
2012/01/16,-13.714
2012/01/17,1.274
2012/01/18,16.406
2012/01/19,-2
2012/01/20,17.931
2012/01/21,12.195
2012/01/22,19.853
2012/01/23,-3.529
2012/01/24,1.439
2012/01/25,3.378
2012/01/26,12.319
2012/01/27,-0.709
2012/01/28,3.448
2012/01/29,-16.766
2012/01/30,1.744
2012/01/31,4.667
2012/02/01,-9.22
2012/02/02,-5.66
2012/02/03,-8.228
2012/02/04,4.459
2012/02/05,-4.225
2012/02/06,16.438
2012/02/07,1.46
2012/02/08,2.069
2012/02/09,-4.828
2012/02/10,2.174
2012/02/11,-3.333
2012/02/12,5.696
2012/02/13,25.547
2012/02/14,8.696
2012/02/15,5.224
2012/02/16,15.217
2012/02/17,3.947
2012/02/18,-8.187
2012/02/19,-10.127
2012/02/20,4.286
2012/02/21,6.202
2012/02/22,-8.805
2012/02/23,-12.651
2012/02/24,-7.383
2012/02/25,-9.091
2012/02/26,5.333
2012/02/27,-11.039
2012/02/28,-13.75
2012/02/29,-25.14
2012/03/01,-8.609
2012/03/02,13.433
2012/03/03,51.327
2012/03/04,15.328
2012/03/05,-3.448
2012/03/06,-5.839
2012/03/07,3.247
2012/03/08,6.41
2012/03/09,-11.31
2012/03/10,0
2012/03/11,11.94
2012/03/12,-7.229
2012/03/13,0
2012/03/14,30.657
2012/03/15,24.793
2012/03/16,-12.418
2012/03/17,-33.529
2012/03/18,-14.375
2012/03/19,1.399
2012/03/20,-14.375
2012/03/21,-2.532
2012/03/22,-1.266
2012/03/23,33.333
2012/03/24,-10.326
2012/03/25,-14.65
2012/03/26,9.934
2012/03/27,2.564
2012/03/28,-8.667
2012/03/29,-14.184
2012/03/30,-0.649
2012/03/31,0
2012/04/01,12.676
2012/04/02,23.276
2012/04/03,20.301
2012/04/04,15.328
2012/04/05,35.043
2012/04/06,-7.353
2012/04/07,42.636
2012/04/08,4.667
2012/04/09,3.425
2012/04/10,6.122
2012/04/11,6.383
2012/04/12,11.024
2012/04/13,25.203
2012/04/14,22.302
2012/04/15,32.71
2012/04/16,-22.667
2012/04/17,-1.481
2012/04/18,5.385
2012/04/19,-25.478
2012/04/20,-11.688
2012/04/21,-16.234
2012/04/22,7.143
2012/04/23,8.148
2012/04/24,6.522
2012/04/25,11.024
2012/04/26,-18.065
2012/04/27,-8.889
2012/04/28,-8.553
2012/04/29,-40.223
2012/04/30,-16.201
2012/05/01,-20.588
2012/05/02,-13.333
2012/05/03,0
2012/05/04,-4.348
2012/05/05,-7.784
2012/05/06,-14.634
2012/05/07,-20.588
2012/05/08,-21.591
2012/05/09,-23.494
2012/05/10,20.155
2012/05/11,-5.594
2012/05/12,18.75
2012/05/13,27.857
2012/05/14,28.777
2012/05/15,30.769
2012/05/16,23.967
2012/05/17,35.345
2012/05/18,11.034
2012/05/19,12.081
2012/05/20,18.841
2012/05/21,34.921
2012/05/22,53.043
2012/05/23,27.692
2012/05/24,3.2
2012/05/25,18.182
2012/05/26,-9.859
2012/05/27,-11.95
2012/05/28,-2.113
2012/05/29,3.175
2012/05/30,-7.634
2012/05/31,-15.942
2012/06/01,-4.605
2012/06/02,-6.875
2012/06/03,-9.804
2012/06/04,-18.71
2012/06/05,-21.769
2012/06/06,-15.033
2012/06/07,-10.072
2012/06/08,-14.184
2012/06/09,-16.959
2012/06/10,-4.217
2012/06/11,1.429
2012/06/12,-19.231
2012/06/13,-12.667
2012/06/14,-11.538
2012/06/15,-4.403
2012/06/16,2.564
2012/06/17,-6.707
2012/06/18,-11.429
2012/06/19,0
2012/06/20,5.517
2012/06/21,2.206
2012/06/22,2.174
2012/06/23,4.268
2012/06/24,26.718
2012/06/25,-9.091
2012/06/26,4.698
2012/06/27,-7.975
2012/06/28,13.869
2012/06/29,8.904
2012/06/30,18.182
2012/07/01,15.493
2012/07/02,15.132
2012/07/03,-8.125
2012/07/04,-3.333
2012/07/05,-5.556
2012/07/06,-10.968
2012/07/07,-1.205
2012/07/08,-14.379
2012/07/09,-5.521
2012/07/10,-0.667
2012/07/11,21.642
2012/07/12,-8.667
2012/07/13,-10.429
2012/07/14,-18.012
2012/07/15,1.429
2012/07/16,1.333
2012/07/17,-6.977
2012/07/18,-3.226
2012/07/19,6.667
2012/07/20,4.73
2012/07/21,17.73
2012/07/22,-1.29
2012/07/23,15.603
2012/07/24,-6.832
2012/07/25,-16.25
2012/07/26,-11.243
2012/07/27,-8.427
2012/07/28,5.229
2012/07/29,-15.663
2012/07/30,-14.773
2012/07/31,32.308
2012/08/01,15.672
2012/08/02,-18.182
2012/08/03,-8.642
2012/08/04,-9.615
2012/08/05,11.511
2012/08/06,0.714
2012/08/07,-1.829
2012/08/08,-3.614
2012/08/09,-0.588
2012/08/10,14.103
2012/08/11,-8.929
2012/08/12,4.403
2012/08/13,10
2012/08/14,-17.197
2012/08/15,-19.76
2012/08/16,7.143
2012/08/17,17.391
2012/08/18,3.311
2012/08/19,-23.626
2012/08/20,-19.54
2012/08/21,-5.202
2012/08/22,6.41
2012/08/23,3.03
2012/08/24,5.405
2012/08/25,21.739
2012/08/26,-11.173
2012/08/27,10.345
2012/08/28,3.974
2012/08/29,-0.595
2012/08/30,0
2012/08/31,-1.429
2012/09/01,-6.211
2012/09/02,10.976
2012/09/03,10.828
2012/09/04,13.072
2012/09/05,-13.333
2012/09/06,-3.509
2012/09/07,-11.905
2012/09/08,-4.828
2012/09/09,12.579
2012/09/10,-3.333
2012/09/11,4.138
2012/09/12,8.387
2012/09/13,18.462
2012/09/14,-13.58
2012/09/15,11.806
2012/09/16,1.863
2012/09/17,-6.548
2012/09/18,-8.383
2012/09/19,27.66
2012/09/20,12.5
2012/09/21,-0.592
2012/09/22,-7.643
2012/09/23,0.633
2012/09/24,-1.961
2012/09/25,4.317
2012/09/26,10.714
2012/09/27,-19.255
2012/09/28,2.532
2012/09/29,-14.286
2012/09/30,1.258
2012/10/01,28.244
2012/10/02,14.384
2012/10/03,6.015
2012/10/04,16.031
2012/10/05,24.265
2012/10/06,1.29
2012/10/07,26.4
2012/10/08,-14.045
2012/10/09,-2.113
2012/10/10,-6.04
2012/10/11,16.667
2012/10/12,6.04
2012/10/13,13.514
2012/10/14,25.197
2012/10/15,-22.485
2012/10/16,-5.806
2012/10/17,-6.338
2012/10/18,-16.561
2012/10/19,0.741
2012/10/20,-1.899
2012/10/21,-22.36
2012/10/22,13.376
2012/10/23,9.231
2012/10/24,-8.025
2012/10/25,-3.497
2012/10/26,-9.697
2012/10/27,-15.429
2012/10/28,-23.494
2012/10/29,6.962
2012/10/30,8.392
2012/10/31,-1.389
2012/11/01,14.599
2012/11/02,-5.594
2012/11/03,8.219
2012/11/04,2.548
2012/11/05,-1.875
2012/11/06,-3.704
2012/11/07,3.185
2012/11/08,-7.143
2012/11/09,8.553
2012/11/10,21.528
2012/11/11,12.925
2012/11/12,19.697
2012/11/13,2.143
2012/11/14,0.699
2012/11/15,0.735
2012/11/16,-1.379
2012/11/17,4.286
2012/11/18,7.534
2012/11/19,9.589
2012/11/20,-8.163
2012/11/21,3.289
2012/11/22,6.944
2012/11/23,-6.748
2012/11/24,-4.636
2012/11/25,0.685
2012/11/26,-15.924
2012/11/27,-5.405
2012/11/28,-16.86
2012/11/29,-18.072
2012/11/30,16
2012/12/01,-16.168
2012/12/02,2.098
2012/12/03,-0.68
2012/12/04,31.25
2012/12/05,24.59
2012/12/06,5.109
2012/12/07,26.357
2012/12/08,9.42
2012/12/09,15.873
2012/12/10,9.79
2012/12/11,2.778
2012/12/12,32.308
2012/12/13,26.718
2012/12/14,17.925
2012/12/15,43.966
2012/12/16,28.829
2012/12/17,9.701
2012/12/18,-10.4
2012/12/19,-14.085
2012/12/20,29.245
2012/12/21,2.381
2012/12/22,-9.804
2012/12/23,3.279
2012/12/24,8.333
2012/12/25,16.129
2012/12/26,-15.584
2012/12/27,-16.026
2012/12/28,-37.278
2012/12/29,-19.444
2012/12/30,-33.133
2012/12/31,-15.19
2013/01/01,-22.84
2013/01/02,-7.19
2013/01/03,-34.568
2013/01/04,-17.647
2013/01/05,8.511
2013/01/06,-15.862
2013/01/07,-21.429
2013/01/08,-6.767
2013/01/09,18.462
2013/01/10,6.122
2013/01/11,44.444
2013/01/12,18.033
2013/01/13,24.812
2013/01/14,0.637
2013/01/15,33.884
2013/01/16,16.794
2013/01/17,45.946
2013/01/18,26.446
2013/01/19,-8.442
2013/01/20,11.538
2013/01/21,27.273
2013/01/22,-7.639
2013/01/23,3.175
2013/01/24,-5.769
2013/01/25,-14.599
2013/01/26,-21.795
2013/01/27,-11.921
2013/01/28,6.803
2013/01/29,-23.418
2013/01/30,-14.379
2013/01/31,-42.487
2013/02/01,-17.687
2013/02/02,0.654
2013/02/03,-30.108
2013/02/04,-19.512
2013/02/05,-13.772
2013/02/06,-13.699
2013/02/07,1.299
2013/02/08,-9.272
2013/02/09,9.091
2013/02/10,-6.211
2013/02/11,-7.547
2013/02/12,13.669
2013/02/13,-10.526
2013/02/14,27.815
2013/02/15,-17.877
2013/02/16,-19.048
2013/02/17,-1.064
2013/02/18,1.863
2013/02/19,5.031
2013/02/20,-24.352
2013/02/21,-12.5
2013/02/22,-11.176
2013/02/23,-12.805
2013/02/24,3.205
2013/02/25,-22.059
2013/02/26,-16.265
2013/02/27,-11.399
2013/02/28,-10.119
2013/03/01,17.763
2013/03/02,30.345
2013/03/03,16.77
2013/03/04,-10.056
2013/03/05,14.388
2013/03/06,24.516
2013/03/07,10
2013/03/08,6.25
2013/03/09,-2.959
2013/03/10,-14.754
2013/03/11,24.39
2013/03/12,22.963
2013/03/13,22.93
2013/03/14,-6.145
2013/03/15,-11.628
2013/03/16,-17.143
2013/03/17,-22.967
2013/03/18,-5.789
2013/03/19,-18.235
2013/03/20,-26.54
2013/03/21,-26.606
2013/03/22,-30.131
2013/03/23,-22.12
2013/03/24,-3.175
2013/03/25,13.889
2013/03/26,-10.596
2013/03/27,19.847
2013/03/28,-2.186
2013/03/29,-1.149
2013/03/30,1.156
2013/03/31,23.669
2013/04/01,-4.04
2013/04/02,-6.077
2013/04/03,20.571
2013/04/04,41.558
2013/04/05,44.937
2013/04/06,33.129
2013/04/07,15.244
2013/04/08,-7.097
2013/04/09,-14.205
2013/04/10,-31.414
2013/04/11,14.375
2013/04/12,0.578
2013/04/13,3.593
2013/04/14,10.458
2013/04/15,20.732
2013/04/16,2.26
2013/04/17,2.339
2013/04/18,4.762
2013/04/19,15.328
2013/04/20,5.844
2013/04/21,-6.818
2013/04/22,1.307
2013/04/23,4.762
2013/04/24,17.901
2013/04/25,-6.977
2013/04/26,1.17
2013/04/27,13.605
2013/04/28,-13.559
2013/04/29,-5.747
2013/04/30,18.792
2013/05/01,13.245
2013/05/02,9.701
2013/05/03,0
2013/05/04,-3.145
2013/05/05,6.667
2013/05/06,-7.831
2013/05/07,0
2013/05/08,-1.818
2013/05/09,4.878
2013/05/10,-0.581
2013/05/11,-19.231
2013/05/12,5.357
2013/05/13,0
2013/05/14,-3.247
2013/05/15,7.092
2013/05/16,-9.459
2013/05/17,-14.907
2013/05/18,6.711
2013/05/19,5.769
2013/05/20,28.682
2013/05/21,11.258
2013/05/22,5.769
2013/05/23,-5.747
2013/05/24,1.775
2013/05/25,10.303
2013/05/26,3.067
2013/05/27,-1.136
2013/05/28,-2.532
2013/05/29,-16.071
2013/05/30,-17.318
2013/05/31,-8
2013/06/01,-30.047
2013/06/02,-21.608
2013/06/03,-39.437
2013/06/04,-29.108
2013/06/05,-15.217
2013/06/06,-3.867
2013/06/07,4.969
2013/06/08,-8.84
2013/06/09,2.516
2013/06/10,1.149
2013/06/11,-12.222
2013/06/12,-17.241
2013/06/13,-3.763
2013/06/14,-2.778
2013/06/15,23.121
2013/06/16,7.568
2013/06/17,46.897
2013/06/18,52.143
2013/06/19,35.294
2013/06/20,17.532
2013/06/21,-4.167
2013/06/22,2.841
2013/06/23,-3.636
2013/06/24,16
2013/06/25,14.65
2013/06/26,16.667
2013/06/27,11.377
2013/06/28,6.509
2013/06/29,2.367
2013/06/30,20.915
2013/07/01,-7.643
2013/07/02,-8.497
2013/07/03,-26.087
2013/07/04,-6.667
2013/07/05,-9.677
2013/07/06,-5.882
2013/07/07,-11.29
2013/07/08,-21.875
2013/07/09,-15.135
2013/07/10,-10.769
2013/07/11,-4.023
2013/07/12,9.74
2013/07/13,7.643
2013/07/14,-11.047
2013/07/15,-4.268
2013/07/16,-6.707
2013/07/17,0
2013/07/18,2.484
2013/07/19,8.772
2013/07/20,0.538
2013/07/21,-6.533
2013/07/22,16.364
2013/07/23,31.206
2013/07/24,22.642
2013/07/25,19.178
2013/07/26,-6.098
2013/07/27,-13.26
2013/07/28,2.381
2013/07/29,-7.865
2013/07/30,-16.751
2013/07/31,-3.158
2013/08/01,-9.04
2013/08/02,-10.937
2013/08/03,9.412
2013/08/04,11.173
2013/08/05,-12.698
2013/08/06,-25.789
2013/08/07,-14.516
2013/08/08,-28.78
2013/08/09,-15.897
2013/08/10,-13.81
2013/08/11,-22.222
2013/08/12,-17.593
2013/08/13,7.65
2013/08/14,13.095
2013/08/15,4.118
2013/08/16,14.286
2013/08/17,-10.526
2013/08/18,-7.732
2013/08/19,6.78
2013/08/20,0
2013/08/21,-5.102
2013/08/22,-5.093
2013/08/23,-0.51
2013/08/24,14.754
2013/08/25,43.046
2013/08/26,30.12
2013/08/27,8.284
2013/08/28,-5.618
2013/08/29,-10.053
2013/08/30,-18.049
2013/08/31,-14.798
2013/09/01,-12.217
2013/09/02,-17.674
2013/09/03,-2.062
2013/09/04,20.245
2013/09/05,20.67
2013/09/06,5.946
2013/09/07,26.207
2013/09/08,-3.822
2013/09/09,-18.227
2013/09/10,-11.518
2013/09/11,-11
2013/09/12,-11.268
2013/09/13,0.49
2013/09/14,2.294
2013/09/15,22.099
2013/09/16,39.61
2013/09/17,8.38
2013/09/18,-1.212
2013/09/19,-5.789
2013/09/20,-7.5
2013/09/21,-23.28
2013/09/22,-22.66
2013/09/23,-3.333
2013/09/24,-9.906
2013/09/25,-2.913
2013/09/26,31.481
2013/09/27,14.607
2013/09/28,23.164
2013/09/29,6.471
2013/09/30,-5.521
2013/10/01,-4.278
2013/10/02,-13.613
2013/10/03,-4.523
2013/10/04,11.111
2013/10/05,-13.699
2013/10/06,9.73
2013/10/07,34.615
2013/10/08,31.677
2013/10/09,15.084
2013/10/10,-15.625
2013/10/11,-3.784
2013/10/12,-17.29
2013/10/13,-23.077
2013/10/14,-34.8
2013/10/15,-28.077
2013/10/16,-9.048
2013/10/17,19.162
2013/10/18,-6.25
2013/10/19,-1.794
2013/10/20,-7.035
2013/10/21,-26.066
2013/10/22,-34.286
2013/10/23,-19.005
2013/10/24,-10.698
2013/10/25,-21.277
2013/10/26,17.582
2013/10/27,23.464
2013/10/28,42.857
2013/10/29,62.5
2013/10/30,7.692
2013/10/31,-20.853
2013/11/01,-7.692
2013/11/02,10.396
2013/11/03,3.646
2013/11/04,8.205
2013/11/05,40.805
2013/11/06,35.583
2013/11/07,49.306
2013/11/08,75.373
2013/11/09,22.973
2013/11/10,4.678
2013/11/11,-6.417
2013/11/12,-20.398
2013/11/13,16.071
2013/11/14,15.301
2013/11/15,25.301
2013/11/16,4.124
2013/11/17,3.226
2013/11/18,25
2013/11/19,8.075
