Date,transactionfees3rocUSD
2010/11/05,0
2010/11/06,0
2010/11/07,0
2010/11/08,0
2010/11/09,0
2010/11/10,0
2010/11/11,-100
2010/11/12,0
2010/11/13,0
2010/11/14,0
2010/11/15,0
2010/11/16,0
2010/11/17,0
2010/11/18,-100
2010/11/19,0
2010/11/20,0
2010/11/21,0
2010/11/22,37581
2010/11/23,2206
2010/11/24,-50.744
2010/11/25,-100
2010/11/26,-86.217
2010/11/27,49.7
2010/11/28,0
2010/11/29,-66.519
2010/11/30,-59.403
2010/12/01,0
2010/12/02,70.979
2010/12/03,47.8
2010/12/04,-50.794
2010/12/05,-40.797
2010/12/06,236.804
2010/12/07,295.416
2010/12/08,6.537
2010/12/09,-30.238
2010/12/10,19.208
2010/12/11,100.671
2010/12/12,123.152
2010/12/13,116.878
2010/12/14,-64.203
2010/12/15,-45.695
2010/12/16,-47.982
2010/12/17,702.294
2010/12/18,31.759
2010/12/19,8.95
2010/12/20,-88.652
2010/12/21,31.464
2010/12/22,13.522
2010/12/23,81.788
2010/12/24,-19.669
2010/12/25,-58.778
2010/12/26,40.415
2010/12/27,7.914
2010/12/28,58.835
2010/12/29,98.546
2010/12/30,17.218
2010/12/31,-68.816
2011/01/01,-50.427
2011/01/02,2.745
2011/01/03,1129
2011/01/04,-79.88
2011/01/05,-64.236
2011/01/06,-79.535
2011/01/07,73.804
2011/01/08,-81.372
2011/01/09,-4.892
2011/01/10,0.7
2011/01/11,158.579
2011/01/12,120.925
2011/01/13,-62.142
2011/01/14,89.132
2011/01/15,-45.635
2011/01/16,508.735
2011/01/17,316.012
2011/01/18,-64.01
2011/01/19,-53.302
2011/01/20,-37.659
2011/01/21,11.763
2011/01/22,662.142
2011/01/23,212.598
2011/01/24,325.484
2011/01/25,-54.181
2011/01/26,-68.402
2011/01/27,310.417
2011/01/28,-61.371
2011/01/29,198.303
2011/01/30,48.828
2011/01/31,1001
2011/02/01,254.375
2011/02/02,-90.98
2011/02/03,-39.241
2011/02/04,-78.671
2011/02/05,341.263
2011/02/06,-20.237
2011/02/07,229.111
2011/02/08,10.948
2011/02/09,-58.059
2011/02/10,18.768
2011/02/11,-0.266
2011/02/12,615.447
2011/02/13,-68.095
2011/02/14,577.118
2011/02/15,-71.625
2011/02/16,114.249
2011/02/17,-96.008
2011/02/18,116.361
2011/02/19,1.983
2011/02/20,62.089
2011/02/21,-30.671
2011/02/22,-68.645
2011/02/23,63.829
2011/02/24,-55.604
2011/02/25,98.046
2011/02/26,84.622
2011/02/27,477.285
2011/02/28,37.019
2011/03/01,-53.737
2011/03/02,-59.763
2011/03/03,651.162
2011/03/04,156.303
2011/03/05,522.859
2011/03/06,23.555
2011/03/07,725.264
2011/03/08,23.936
2011/03/09,-37.865
2011/03/10,-57.781
2011/03/11,116.973
2011/03/12,-70.329
2011/03/13,-53.027
2011/03/14,-81.113
2011/03/15,19.267
2011/03/16,-15.475
2011/03/17,-42.653
2011/03/18,-15.076
2011/03/19,-40.458
2011/03/20,32.171
2011/03/21,130.827
2011/03/22,1176
2011/03/23,614.857
2011/03/24,202.401
2011/03/25,-36.231
2011/03/26,-63.749
2011/03/27,-35.67
2011/03/28,-47.995
2011/03/29,-13.549
2011/03/30,-9.067
2011/03/31,26.095
2011/04/01,76.263
2011/04/02,-34.39
2011/04/03,24.886
2011/04/04,3.389
2011/04/05,43.027
2011/04/06,4.189
2011/04/07,-24.393
2011/04/08,0.949
2011/04/09,-6.809
2011/04/10,69.414
2011/04/11,-4.461
2011/04/12,1.75
2011/04/13,-33.136
2011/04/14,173.763
2011/04/15,-34.246
2011/04/16,13.055
2011/04/17,-77.777
2011/04/18,-1.253
2011/04/19,3.012
2011/04/20,161.224
2011/04/21,71.949
2011/04/22,86.262
2011/04/23,29.713
2011/04/24,140.885
2011/04/25,60.581
2011/04/26,-30.506
2011/04/27,-28.673
2011/04/28,-18.407
2011/04/29,113.974
2011/04/30,101.205
2011/05/01,107.809
2011/05/02,-7.678
2011/05/03,-25.092
2011/05/04,-14.332
2011/05/05,88.254
2011/05/06,44.184
2011/05/07,-23.627
2011/05/08,5.703
2011/05/09,52.066
2011/05/10,105.887
2011/05/11,49.646
2011/05/12,4.84
2011/05/13,64.22
2011/05/14,70.952
2011/05/15,119.714
2011/05/16,23.476
2011/05/17,-6.241
2011/05/18,-10.994
2011/05/19,-9.03
2011/05/20,-5.361
2011/05/21,1.426
2011/05/22,-1.616
2011/05/23,-4.027
2011/05/24,4.271
2011/05/25,15.924
2011/05/26,19.482
2011/05/27,-8.076
2011/05/28,-13.054
2011/05/29,-7.012
2011/05/30,22.486
2011/05/31,22.331
2011/06/01,37.831
2011/06/02,10.683
2011/06/03,34.037
2011/06/04,78.053
2011/06/05,46.305
2011/06/06,37.478
2011/06/07,12.271
2011/06/08,103.082
2011/06/09,95.506
2011/06/10,32.396
2011/06/11,-37.333
2011/06/12,-43.322
2011/06/13,-30.733
2011/06/14,-20.628
2011/06/15,4.286
2011/06/16,-27.263
2011/06/17,-10.62
2011/06/18,-34.956
2011/06/19,-14.607
2011/06/20,-31.042
2011/06/21,-21.474
2011/06/22,-32.351
2011/06/23,-22.533
2011/06/24,-19.094
2011/06/25,55.818
2011/06/26,79.435
2011/06/27,45.989
2011/06/28,-24.012
2011/06/29,-21.203
2011/06/30,-18.802
2011/07/01,-11.093
2011/07/02,-15.917
2011/07/03,-18.683
2011/07/04,-11.758
2011/07/05,-1.203
2011/07/06,-9.426
2011/07/07,-8.15
2011/07/08,-19.394
2011/07/09,6.262
2011/07/10,-2.811
2011/07/11,-9.245
2011/07/12,-6.732
2011/07/13,4.683
2011/07/14,4.669
2011/07/15,28.321
2011/07/16,-24.196
2011/07/17,-9.093
2011/07/18,-32.327
2011/07/19,27.427
2011/07/20,-15.781
2011/07/21,-21.535
2011/07/22,-6.767
2011/07/23,-13.218
2011/07/24,14.168
2011/07/25,-12.952
2011/07/26,-8.091
2011/07/27,-9.803
2011/07/28,-28.801
2011/07/29,0.619
2011/07/30,-19.38
2011/07/31,-10.991
2011/08/01,-5.607
2011/08/02,-15.41
2011/08/03,-0.144
2011/08/04,-24.81
2011/08/05,-15.994
2011/08/06,153.833
2011/08/07,-24.77
2011/08/08,-3.449
2011/08/09,-60.814
2011/08/10,82.749
2011/08/11,6.558
2011/08/12,-28.61
2011/08/13,-29.05
2011/08/14,57.816
2011/08/15,58.399
2011/08/16,24.476
2011/08/17,-33.942
2011/08/18,-31.501
2011/08/19,0.843
2011/08/20,-8.478
2011/08/21,-2.847
2011/08/22,-6.007
2011/08/23,20.146
2011/08/24,51.895
2011/08/25,-21.084
2011/08/26,-46.19
2011/08/27,-48.408
2011/08/28,-15.859
2011/08/29,5.591
2011/08/30,68.559
2011/08/31,-3.318
2011/09/01,7.212
2011/09/02,-26.236
2011/09/03,-19.636
2011/09/04,77.178
2011/09/05,-2.524
2011/09/06,8.679
2011/09/07,-28.697
2011/09/08,-38.559
2011/09/09,-0.121
2011/09/10,-45.472
2011/09/11,-14.723
2011/09/12,-18.369
2011/09/13,-13.831
2011/09/14,-16.762
2011/09/15,20.877
2011/09/16,2.003
2011/09/17,30.136
2011/09/18,-24.158
2011/09/19,22.881
2011/09/20,2.171
2011/09/21,-12.223
2011/09/22,-27.789
2011/09/23,-21.121
2011/09/24,63.729
2011/09/25,-7.306
2011/09/26,-27.278
2011/09/27,-41.932
2011/09/28,11.499
2011/09/29,9.307
2011/09/30,-18.955
2011/10/01,-1.754
2011/10/02,9.298
2011/10/03,129.259
2011/10/04,-9.331
2011/10/05,6.388
2011/10/06,-5.755
2011/10/07,8.647
2011/10/08,-24.71
2011/10/09,-66.713
2011/10/10,-31.898
2011/10/11,37.525
2011/10/12,43.501
2011/10/13,46.629
2011/10/14,-35.979
2011/10/15,-24.356
2011/10/16,-30.079
2011/10/17,1.089
2011/10/18,-37.448
2011/10/19,-37.328
2011/10/20,31.369
2011/10/21,-14.689
2011/10/22,5.368
2011/10/23,-41.856
2011/10/24,31.551
2011/10/25,-11.729
2011/10/26,-6.612
2011/10/27,0.069
2011/10/28,32.874
2011/10/29,29.21
2011/10/30,35.513
2011/10/31,6.581
2011/11/01,30.505
2011/11/02,-21.664
2011/11/03,-24.591
2011/11/04,-44.588
2011/11/05,5.218
2011/11/06,-5.631
2011/11/07,25.143
2011/11/08,13.146
2011/11/09,9.548
2011/11/10,-21.597
2011/11/11,-42.244
2011/11/12,-3.813
2011/11/13,7.937
2011/11/14,0.087
2011/11/15,-26.985
2011/11/16,-4.82
2011/11/17,14.293
2011/11/18,30.337
2011/11/19,-8.032
2011/11/20,22.091
2011/11/21,-6.972
2011/11/22,-10.983
2011/11/23,-13.795
2011/11/24,44.968
2011/11/25,55.168
2011/11/26,0.807
2011/11/27,-34.223
2011/11/28,-33.393
2011/11/29,22.486
2011/11/30,22.299
2011/12/01,66.865
2011/12/02,24.235
2011/12/03,60.899
2011/12/04,-30.836
2011/12/05,-38.668
2011/12/06,-35.942
2011/12/07,27.544
2011/12/08,2.572
2011/12/09,2.334
2011/12/10,-19.096
2011/12/11,9308
2011/12/12,7165
2011/12/13,57.164
2011/12/14,-98.365
2011/12/15,-95.62
2011/12/16,-30.642
2011/12/17,7.428
2011/12/18,-57.95
2011/12/19,43.354
2011/12/20,49.88
2011/12/21,39.168
2011/12/22,-4.347
2011/12/23,-47.603
2011/12/24,-35.98
2011/12/25,-0.497
2011/12/26,30.907
2011/12/27,21.967
2011/12/28,14.845
2011/12/29,39.624
2011/12/30,19.537
2011/12/31,32.277
2012/01/01,6.546
2012/01/02,93.358
2012/01/03,35.612
2012/01/04,263.822
2012/01/05,-5.813
2012/01/06,42.106
2012/01/07,-60.219
2012/01/08,-20.421
2012/01/09,4.979
2012/01/10,-10.132
2012/01/11,31.39
2012/01/12,501.195
2012/01/13,102.536
2012/01/14,132.151
2012/01/15,-65.349
2012/01/16,307.787
2012/01/17,-43.734
2012/01/18,-36.216
2012/01/19,-36.261
2012/01/20,236.799
2012/01/21,-48.895
2012/01/22,-85.381
2012/01/23,-77.899
2012/01/24,77.361
2012/01/25,61.697
2012/01/26,45.709
2012/01/27,128.154
2012/01/28,45.474
2012/01/29,2412
2012/01/30,34.124
2012/01/31,-32.357
2012/02/01,-97.764
2012/02/02,-61.989
2012/02/03,3.82
2012/02/04,67.419
2012/02/05,-63.078
2012/02/06,-34.129
2012/02/07,-25.656
2012/02/08,13.011
2012/02/09,45.074
2012/02/10,-45.393
2012/02/11,-28.78
2012/02/12,-45.688
2012/02/13,22.268
2012/02/14,169.137
2012/02/15,-7.116
2012/02/16,27.45
2012/02/17,-70.651
2012/02/18,-22.124
2012/02/19,-57.141
2012/02/20,22.7
2012/02/21,3.911
2012/02/22,7.229
2012/02/23,4.33
2012/02/24,38.679
2012/02/25,18.102
2012/02/26,-3.094
2012/02/27,29.995
2012/02/28,15.44
2012/02/29,-13.606
2012/03/01,16.107
2012/03/02,0.355
2012/03/03,-10.369
2012/03/04,-28.493
2012/03/05,28.904
2012/03/06,71.089
2012/03/07,-12.708
2012/03/08,-16.668
2012/03/09,-17.607
2012/03/10,32.507
2012/03/11,-10.35
2012/03/12,-3.442
2012/03/13,94.724
2012/03/14,46.929
2012/03/15,1.852
2012/03/16,-12.474
2012/03/17,-31.38
2012/03/18,-8.361
2012/03/19,-53.575
2012/03/20,22.494
2012/03/21,-17.302
2012/03/22,-22.577
2012/03/23,-3.815
2012/03/24,373.018
2012/03/25,110.418
2012/03/26,-25.371
2012/03/27,-72.546
2012/03/28,-36.321
2012/03/29,17.497
2012/03/30,2.902
2012/03/31,9.241
2012/04/01,17.955
2012/04/02,0.955
2012/04/03,-9.456
2012/04/04,1.614
2012/04/05,8.07
2012/04/06,9.281
2012/04/07,-13.49
2012/04/08,-7.893
2012/04/09,-20.672
2012/04/10,35.81
2012/04/11,3.709
2012/04/12,31.687
2012/04/13,-28.471
2012/04/14,15.079
2012/04/15,-33.19
2012/04/16,20.388
2012/04/17,13.998
2012/04/18,46.876
2012/04/19,10.294
2012/04/20,6.973
2012/04/21,0.472
2012/04/22,5.773
2012/04/23,-32.971
2012/04/24,17.548
2012/04/25,-7.097
2012/04/26,104.462
2012/04/27,13.557
2012/04/28,24.969
2012/04/29,-58.344
2012/04/30,-44.918
2012/05/01,-29.883
2012/05/02,33.67
2012/05/03,51.881
2012/05/04,14.452
2012/05/05,-12.456
2012/05/06,-18.506
2012/05/07,-1.156
2012/05/08,14.916
2012/05/09,23.04
2012/05/10,-0.491
2012/05/11,-10.887
2012/05/12,-28.807
2012/05/13,6.408
2012/05/14,54.061
2012/05/15,56.127
2012/05/16,-8.194
2012/05/17,-27.701
2012/05/18,-22.496
2012/05/19,25.898
2012/05/20,-8.132
2012/05/21,-11.865
2012/05/22,-39.656
2012/05/23,9.837
2012/05/24,18.762
2012/05/25,22.944
2012/05/26,-3.84
2012/05/27,-9.11
2012/05/28,-1.824
2012/05/29,-14.574
2012/05/30,11.428
2012/05/31,-7.975
2012/06/01,8.6
2012/06/02,-22.097
2012/06/03,-2.715
2012/06/04,3.101
2012/06/05,22.841
2012/06/06,29.269
2012/06/07,8.717
2012/06/08,6.788
2012/06/09,-0.69
2012/06/10,-3.791
2012/06/11,-20.162
2012/06/12,-9.052
2012/06/13,13.358
2012/06/14,19.696
2012/06/15,8.419
2012/06/16,5.73
2012/06/17,2.662
2012/06/18,17.643
2012/06/19,9.284
2012/06/20,16.433
2012/06/21,75.728
2012/06/22,29.53
2012/06/23,16.758
2012/06/24,-46.669
2012/06/25,-38.861
2012/06/26,-25.477
2012/06/27,-7.699
2012/06/28,10.82
2012/06/29,-10.878
2012/06/30,6.61
2012/07/01,-15.149
2012/07/02,42.233
2012/07/03,-12.335
2012/07/04,11.329
2012/07/05,-20.998
2012/07/06,26.658
2012/07/07,203.105
2012/07/08,-2.6
2012/07/09,-4.227
2012/07/10,-56.854
2012/07/11,17.032
2012/07/12,-4.883
2012/07/13,-7.372
2012/07/14,15.982
2012/07/15,21.749
2012/07/16,21.705
2012/07/17,-2.99
2012/07/18,43.186
2012/07/19,6.525
2012/07/20,78.729
2012/07/21,-30.661
2012/07/22,-23.329
2012/07/23,-36.671
2012/07/24,-4.468
2012/07/25,7.035
2012/07/26,-6.411
2012/07/27,17.389
2012/07/28,8.147
2012/07/29,-10.14
2012/07/30,-8.315
2012/07/31,-9.914
2012/08/01,31.431
2012/08/02,15.828
2012/08/03,106.348
2012/08/04,0.079
2012/08/05,40.574
2012/08/06,-20.534
2012/08/07,13.627
2012/08/08,72
2012/08/09,-16.009
2012/08/10,151.817
2012/08/11,-54.135
2012/08/12,-10.688
2012/08/13,-65.174
2012/08/14,9.197
2012/08/15,41.665
2012/08/16,31.881
2012/08/17,31.04
2012/08/18,-29.668
2012/08/19,-29.182
2012/08/20,-26.815
2012/08/21,0.889
2012/08/22,3.029
2012/08/23,-6.73
2012/08/24,6.763
2012/08/25,26.987
2012/08/26,14.053
2012/08/27,51.917
2012/08/28,22.093
2012/08/29,4.197
2012/08/30,-1.345
2012/08/31,-14.86
2012/09/01,12.887
2012/09/02,-0.629
2012/09/03,16.749
2012/09/04,-10.905
2012/09/05,-25.921
2012/09/06,-27.747
2012/09/07,-14.692
2012/09/08,15.987
2012/09/09,16.963
2012/09/10,19.876
2012/09/11,14.555
2012/09/12,7.066
2012/09/13,-3.323
2012/09/14,-28.421
2012/09/15,-23.299
2012/09/16,-19.921
2012/09/17,9.999
2012/09/18,29.865
2012/09/19,34.272
2012/09/20,0.413
2012/09/21,45.031
2012/09/22,3.079
2012/09/23,10.999
2012/09/24,-2.013
2012/09/25,-14.944
2012/09/26,-7.091
2012/09/27,-40.149
2012/09/28,209.077
2012/09/29,0.46
2012/09/30,-1.972
2012/10/01,-62.83
2012/10/02,57.945
2012/10/03,28.927
2012/10/04,523.114
2012/10/05,-17.402
2012/10/06,-2.571
2012/10/07,-82.154
2012/10/08,-12.693
2012/10/09,-0.831
2012/10/10,-2.423
2012/10/11,16.56
2012/10/12,0.283
2012/10/13,-15.847
2012/10/14,-25.12
2012/10/15,-4.506
2012/10/16,13.05
2012/10/17,236.586
2012/10/18,-12.77
2012/10/19,-14.094
2012/10/20,-72.044
2012/10/21,-1.036
2012/10/22,-7.505
2012/10/23,10.573
2012/10/24,8.789
2012/10/25,2.045
2012/10/26,14.466
2012/10/27,2.49
2012/10/28,7.101
2012/10/29,-1.642
2012/10/30,4.658
2012/10/31,22.695
2012/11/01,7.917
2012/11/02,18.783
2012/11/03,-9.234
2012/11/04,-7.388
2012/11/05,-12.198
2012/11/06,4.651
2012/11/07,1.372
2012/11/08,-1.426
2012/11/09,-3.265
2012/11/10,-1.257
2012/11/11,-5.147
2012/11/12,-2.769
2012/11/13,-3.689
2012/11/14,4.728
2012/11/15,14.203
2012/11/16,11.609
2012/11/17,9.589
2012/11/18,0.087
2012/11/19,-4.389
2012/11/20,-3.522
2012/11/21,-0.973
2012/11/22,-3.518
2012/11/23,13.805
2012/11/24,-1.731
2012/11/25,16.732
2012/11/26,-10.228
2012/11/27,299.771
2012/11/28,43.713
2012/11/29,7.671
2012/11/30,-73.835
2012/12/01,-30.896
2012/12/02,-5.579
2012/12/03,12.163
2012/12/04,14.117
2012/12/05,16.322
2012/12/06,4.527
2012/12/07,-10.502
2012/12/08,-3.095
2012/12/09,-8.755
2012/12/10,12.387
2012/12/11,10.701
2012/12/12,4.849
2012/12/13,27.468
2012/12/14,-3.122
2012/12/15,-4.492
2012/12/16,-27.764
2012/12/17,-4.33
2012/12/18,4.579
2012/12/19,0.092
2012/12/20,9.648
2012/12/21,5.259
2012/12/22,1.952
2012/12/23,-2.686
2012/12/24,-7.368
2012/12/25,1.392
2012/12/26,-6.431
2012/12/27,9.164
2012/12/28,-1.864
2012/12/29,-1.648
2012/12/30,-8.665
2012/12/31,2.652
2013/01/01,1.413
2013/01/02,3.689
2013/01/03,7.496
2013/01/04,-2.116
2013/01/05,-2.881
2013/01/06,17.845
2013/01/07,12.211
2013/01/08,7.838
2013/01/09,-25.568
2013/01/10,241.46
2013/01/11,0.148
2013/01/12,8.662
2013/01/13,-72.529
2013/01/14,-2.842
2013/01/15,-7.209
2013/01/16,-1.082
2013/01/17,6.75
2013/01/18,12.424
2013/01/19,58.623
2013/01/20,4.626
2013/01/21,-1.015
2013/01/22,-27.039
2013/01/23,32.383
2013/01/24,39.294
2013/01/25,13.764
2013/01/26,-2.993
2013/01/27,-7.789
2013/01/28,1.967
2013/01/29,13.288
2013/01/30,8.016
2013/01/31,24.745
2013/02/01,0.004
2013/02/02,68.973
2013/02/03,-6.726
2013/02/04,-7.057
2013/02/05,-41.273
2013/02/06,-8.91
2013/02/07,1.7
2013/02/08,11.435
2013/02/09,14.751
2013/02/10,10.763
2013/02/11,12.942
2013/02/12,12.005
2013/02/13,23.644
2013/02/14,6.947
2013/02/15,36.134
2013/02/16,13.85
2013/02/17,16.709
2013/02/18,-12.553
2013/02/19,-10.101
2013/02/20,-3.472
2013/02/21,13.557
2013/02/22,6.265
2013/02/23,-0.19
2013/02/24,-15.986
2013/02/25,14.085
2013/02/26,8.271
2013/02/27,17.921
2013/02/28,5.693
2013/03/01,33.919
2013/03/02,13.571
2013/03/03,-11.275
2013/03/04,-17.829
2013/03/05,9.026
2013/03/06,264.361
2013/03/07,28.327
2013/03/08,6.402
2013/03/09,-58.529
2013/03/10,-0.152
2013/03/11,7.906
2013/03/12,49.695
2013/03/13,7.892
2013/03/14,3.272
2013/03/15,-25.538
2013/03/16,2.343
2013/03/17,0.729
2013/03/18,-10.718
2013/03/19,41.546
2013/03/20,17.344
2013/03/21,44.753
2013/03/22,27.77
2013/03/23,36.548
2013/03/24,-12.072
2013/03/25,-14.92
2013/03/26,4.669
2013/03/27,74.19
2013/03/28,37.338
2013/03/29,27.425
2013/03/30,5.941
2013/03/31,8.04
2013/04/01,-8.219
2013/04/02,10.08
2013/04/03,42.924
2013/04/04,81.728
2013/04/05,15.109
2013/04/06,-24.116
2013/04/07,-14.361
2013/04/08,2.245
2013/04/09,42.589
2013/04/10,49.825
2013/04/11,-13.192
2013/04/12,-38.153
2013/04/13,-59.001
2013/04/14,-16.999
2013/04/15,33.595
2013/04/16,-22.276
2013/04/17,26.415
2013/04/18,-27.24
2013/04/19,72.169
2013/04/20,-1.908
2013/04/21,-1.425
2013/04/22,12.783
2013/04/23,9.431
2013/04/24,52.072
2013/04/25,20.964
2013/04/26,-18.539
2013/04/27,-14.185
2013/04/28,-28.096
2013/04/29,18.086
2013/04/30,16.32
2013/05/01,-5.296
2013/05/02,-8.768
2013/05/03,-29.772
2013/05/04,3.646
2013/05/05,-21.644
2013/05/06,23.585
2013/05/07,-4.797
2013/05/08,37.078
2013/05/09,-4.685
2013/05/10,15.123
2013/05/11,-16.376
2013/05/12,-9.679
2013/05/13,2.892
2013/05/14,-0.832
2013/05/15,1.98
2013/05/16,25.674
2013/05/17,11.178
2013/05/18,-13.216
2013/05/19,-17.701
2013/05/20,-3.342
2013/05/21,16.267
2013/05/22,0.568
2013/05/23,11.276
2013/05/24,9.393
2013/05/25,5.188
2013/05/26,-10.97
2013/05/27,9.448
2013/05/28,2.458
2013/05/29,20.02
2013/05/30,-11.565
2013/05/31,-13.114
2013/06/01,-19.441
2013/06/02,15.445
2013/06/03,21.051
2013/06/04,16.794
2013/06/05,5.13
2013/06/06,-28.94
2013/06/07,-23.401
2013/06/08,-17.19
2013/06/09,-4.73
2013/06/10,-7.551
2013/06/11,-3.228
2013/06/12,16.716
2013/06/13,27.008
2013/06/14,-27.199
2013/06/15,-7.707
2013/06/16,-27.802
2013/06/17,8.594
2013/06/18,-8.066
2013/06/19,14.24
2013/06/20,74.068
2013/06/21,14.024
2013/06/22,54.734
2013/06/23,-38.24
2013/06/24,-10.058
2013/06/25,-43.036
2013/06/26,-0.413
2013/06/27,-26.174
2013/06/28,21.553
2013/06/29,-31.103
2013/06/30,31.327
2013/07/01,-40.996
2013/07/02,25.229
2013/07/03,-23.52
2013/07/04,-1.677
2013/07/05,-14.175
2013/07/06,-8.642
2013/07/07,-18.279
2013/07/08,-4.904
2013/07/09,4.525
2013/07/10,20.647
2013/07/11,8.766
2013/07/12,-12.251
2013/07/13,52.387
2013/07/14,-12.599
2013/07/15,0.216
2013/07/16,5.039
2013/07/17,27.083
2013/07/18,44.677
2013/07/19,-41.158
2013/07/20,-22.215
2013/07/21,-25.901
2013/07/22,43.035
2013/07/23,-16.946
2013/07/24,24.849
2013/07/25,1.192
2013/07/26,2.033
2013/07/27,6.229
2013/07/28,-19.081
2013/07/29,36.799
2013/07/30,7.857
2013/07/31,69.074
2013/08/01,8.731
2013/08/02,-35.357
2013/08/03,-42.275
2013/08/04,-3.868
2013/08/05,-3.161
2013/08/06,34.749
2013/08/07,-23.169
2013/08/08,55.746
2013/08/09,12.105
2013/08/10,0.465
2013/08/11,-1.849
2013/08/12,-42.942
2013/08/13,-0.705
2013/08/14,3.366
2013/08/15,122.077
2013/08/16,19.646
2013/08/17,-39.912
2013/08/18,-25.165
2013/08/19,4.909
2013/08/20,10.34
2013/08/21,-29.32
2013/08/22,-6.793
2013/08/23,19.214
2013/08/24,1.451
2013/08/25,17.781
2013/08/26,21.373
2013/08/27,26.504
2013/08/28,532.978
2013/08/29,-32.867
2013/08/30,15.868
2013/08/31,-82.689
2013/09/01,25.96
2013/09/02,40.023
2013/09/03,-6.916
2013/09/04,-7.748
2013/09/05,-45.789
2013/09/06,-15.358
2013/09/07,-12.106
2013/09/08,4.159
2013/09/09,-1.438
2013/09/10,6.055
2013/09/11,-14.924
2013/09/12,15.089
2013/09/13,1.052
2013/09/14,3.305
2013/09/15,-11.267
2013/09/16,69.189
2013/09/17,859.365
2013/09/18,248.213
2013/09/19,91.213
2013/09/20,-89.988
2013/09/21,-72.173
2013/09/22,-66.573
2013/09/23,32.261
2013/09/24,-3.746
2013/09/25,10.788
2013/09/26,-20.837
2013/09/27,262.779
2013/09/28,8.554
2013/09/29,33.535
2013/09/30,-68.826
2013/10/01,11.805
2013/10/02,-6.22
2013/10/03,-0.764
2013/10/04,-33.901
2013/10/05,-5.739
2013/10/06,-11.554
2013/10/07,57.754
2013/10/08,-32.564
2013/10/09,24.91
2013/10/10,-23.387
2013/10/11,17.632
2013/10/12,9.596
2013/10/13,12.97
2013/10/14,37.888
2013/10/15,15.653
2013/10/16,66.088
2013/10/17,44.329
2013/10/18,-1.069
2013/10/19,-20.25
2013/10/20,-16.043
2013/10/21,11.158
2013/10/22,14.491
2013/10/23,74.677
2013/10/24,44.18
2013/10/25,30.396
2013/10/26,-19.197
2013/10/27,59.395
2013/10/28,-23.865
2013/10/29,4.029
2013/10/30,-49.129
2013/10/31,-12.087
2013/11/01,14.701
2013/11/02,0.02
2013/11/03,128.799
2013/11/04,59.413
2013/11/05,76.568
2013/11/06,184.661
2013/11/07,138.504
2013/11/08,153.308
2013/11/09,-48.267
2013/11/10,-60.004
2013/11/11,-36.637
2013/11/12,-61.761
2013/11/13,-43.645
2013/11/14,-60.752
2013/11/15,-10.002
2013/11/16,-3.341
2013/11/17,13.004
2013/11/18,61.93
2013/11/19,61.422
2013/11/20,6.684
2013/11/21,16.891
2013/11/22,-0.095
2013/11/23,32.746
2013/11/24,-8.632
2013/11/25,-3.4
2013/11/26,12.631
2013/11/27,40.041
2013/11/28,47.016
2013/11/29,17.919
2013/11/30,-0.411
2013/12/01,-17.417
2013/12/02,-9.681
2013/12/03,-8.38
2013/12/04,13.139
2013/12/05,4.485
2013/12/06,-5.646
2013/12/07,47.221
