Date,transactionvalue14rsiUSD
2010/10/24,48.566
2010/10/25,54.484
2010/10/26,56.942
2010/10/27,59.712
2010/10/28,61.913
2010/10/29,50.232
2010/10/30,48.118
2010/10/31,52.223
2010/11/01,47.299
2010/11/02,52.487
2010/11/03,49.58
2010/11/04,63.502
2010/11/05,47.408
2010/11/06,59.415
2010/11/07,55.427
2010/11/08,72.396
2010/11/09,47.906
2010/11/10,48.142
2010/11/11,47.466
2010/11/12,47.923
2010/11/13,48.103
2010/11/14,47.428
2010/11/15,46.609
2010/11/16,46.173
2010/11/17,48.702
2010/11/18,46.312
2010/11/19,45.438
2010/11/20,45.847
2010/11/21,45.71
2010/11/22,48.928
2010/11/23,50.315
2010/11/24,45.816
2010/11/25,45.828
2010/11/26,48.492
2010/11/27,47.926
2010/11/28,47.812
2010/11/29,48.701
2010/11/30,50.533
2010/12/01,49.452
2010/12/02,51.275
2010/12/03,48.214
2010/12/04,52.103
2010/12/05,46.668
2010/12/06,53.586
2010/12/07,51.09
2010/12/08,47.358
2010/12/09,48.45
2010/12/10,47.568
2010/12/11,51.394
2010/12/12,47.956
2010/12/13,57.012
2010/12/14,52.93
2010/12/15,52.973
2010/12/16,52.122
2010/12/17,50.783
2010/12/18,52.54
2010/12/19,53.171
2010/12/20,47.711
2010/12/21,52.224
2010/12/22,49.77
2010/12/23,49.564
2010/12/24,49.039
2010/12/25,53.554
2010/12/26,49.585
2010/12/27,53.498
2010/12/28,47.394
2010/12/29,56.827
2010/12/30,49.485
2010/12/31,49.467
2011/01/01,47.699
2011/01/02,47.577
2011/01/03,45.813
2011/01/04,44.425
2011/01/05,44.127
2011/01/06,45.081
2011/01/07,46.333
2011/01/08,44.973
2011/01/09,44.008
2011/01/10,48.267
2011/01/11,50.136
2011/01/12,46.796
2011/01/13,52.269
2011/01/14,49.889
2011/01/15,49.505
2011/01/16,51.263
2011/01/17,50.569
2011/01/18,57.478
2011/01/19,47.891
2011/01/20,47.669
2011/01/21,48.272
2011/01/22,48.162
2011/01/23,53.679
2011/01/24,48.813
2011/01/25,50.222
2011/01/26,50.981
2011/01/27,91.91
2011/01/28,47.992
2011/01/29,48.192
2011/01/30,50.808
2011/01/31,50.707
2011/02/01,51.13
2011/02/02,52.114
2011/02/03,49.914
2011/02/04,48.786
2011/02/05,51.067
2011/02/06,51.391
2011/02/07,56.917
2011/02/08,50.238
2011/02/09,52.589
2011/02/10,53.012
2011/02/11,52.977
2011/02/12,49.661
2011/02/13,48.626
2011/02/14,49.425
2011/02/15,47.069
2011/02/16,45.878
2011/02/17,47.307
2011/02/18,48.72
2011/02/19,53.611
2011/02/20,53.608
2011/02/21,53.19
2011/02/22,57.592
2011/02/23,58.423
2011/02/24,52.257
2011/02/25,49.591
2011/02/26,49.431
2011/02/27,49.186
2011/02/28,47.181
2011/03/01,71.821
2011/03/02,88.509
2011/03/03,47.68
2011/03/04,49.387
2011/03/05,47.506
2011/03/06,48.149
2011/03/07,48.505
2011/03/08,47.752
2011/03/09,49.22
2011/03/10,51.354
2011/03/11,49.19
2011/03/12,46.998
2011/03/13,47.736
2011/03/14,47.829
2011/03/15,46.616
2011/03/16,46.799
2011/03/17,46.721
2011/03/18,47.738
2011/03/19,46.267
2011/03/20,46.113
2011/03/21,45.799
2011/03/22,49.04
2011/03/23,47.541
2011/03/24,50.879
2011/03/25,52.49
2011/03/26,49.683
2011/03/27,47.412
2011/03/28,46.671
2011/03/29,46.309
2011/03/30,48.211
2011/03/31,47.931
2011/04/01,46.84
2011/04/02,47.159
2011/04/03,46.545
2011/04/04,47.691
2011/04/05,47.073
2011/04/06,46.483
2011/04/07,48.483
2011/04/08,49.145
2011/04/09,49.992
2011/04/10,46.625
2011/04/11,46.277
2011/04/12,49.637
2011/04/13,51.566
2011/04/14,48.663
2011/04/15,48.797
2011/04/16,63.703
2011/04/17,84.098
2011/04/18,47.931
2011/04/19,68.671
2011/04/20,79.461
2011/04/21,49.856
2011/04/22,47.866
2011/04/23,48.035
2011/04/24,47.581
2011/04/25,47.351
2011/04/26,47.793
2011/04/27,48.013
2011/04/28,48.028
2011/04/29,55.928
2011/04/30,51.035
2011/05/01,48.387
2011/05/02,48.168
2011/05/03,49.898
2011/05/04,52.41
2011/05/05,48.647
2011/05/06,51.332
2011/05/07,49.535
2011/05/08,58.276
2011/05/09,48.546
2011/05/10,58.576
2011/05/11,50.357
2011/05/12,50.934
2011/05/13,56.627
2011/05/14,73.632
2011/05/15,50.272
2011/05/16,49.615
2011/05/17,48.804
2011/05/18,47.806
2011/05/19,48.098
2011/05/20,49.687
2011/05/21,52.575
2011/05/22,54.897
2011/05/23,50.074
2011/05/24,49.067
2011/05/25,49.502
2011/05/26,49.716
2011/05/27,54.236
2011/05/28,48.233
2011/05/29,49.177
2011/05/30,48.83
2011/05/31,48.49
2011/06/01,48.187
2011/06/02,49.818
2011/06/03,54.909
2011/06/04,54.75
2011/06/05,57.911
2011/06/06,61.861
2011/06/07,57.419
2011/06/08,63.237
2011/06/09,63.974
2011/06/10,66.751
2011/06/11,70.46
2011/06/12,67.476
2011/06/13,62.602
2011/06/14,61.875
2011/06/15,83.279
2011/06/16,90.88
2011/06/17,49.585
2011/06/18,48.48
2011/06/19,58.879
2011/06/20,48.761
2011/06/21,55.265
2011/06/22,48.517
2011/06/23,49.714
2011/06/24,57.09
2011/06/25,68.8
2011/06/26,52.59
2011/06/27,48.24
2011/06/28,55.811
2011/06/29,49.926
2011/06/30,48.019
2011/07/01,47.188
2011/07/02,47.206
2011/07/03,46.58
2011/07/04,47.817
2011/07/05,46.164
2011/07/06,46.356
2011/07/07,46.354
2011/07/08,46.045
2011/07/09,51.099
2011/07/10,51.749
2011/07/11,47.348
2011/07/12,48.112
2011/07/13,48.678
2011/07/14,50.339
2011/07/15,46.7
2011/07/16,48.458
2011/07/17,46.556
2011/07/18,54.068
2011/07/19,52.416
2011/07/20,46.493
2011/07/21,49.154
2011/07/22,49.399
2011/07/23,46.984
2011/07/24,46.582
2011/07/25,49.35
2011/07/26,49.007
2011/07/27,49.604
2011/07/28,57.473
2011/07/29,47.386
2011/07/30,46.275
2011/07/31,46.938
2011/08/01,46.686
2011/08/02,45.97
2011/08/03,45.958
2011/08/04,45.489
2011/08/05,46.495
2011/08/06,45.788
2011/08/07,45.597
2011/08/08,48.399
2011/08/09,52.953
2011/08/10,49.175
2011/08/11,46.594
2011/08/12,45.976
2011/08/13,45.812
2011/08/14,46.853
2011/08/15,46.043
2011/08/16,45.943
2011/08/17,46.186
2011/08/18,46.965
2011/08/19,48.389
2011/08/20,45.768
2011/08/21,45.766
2011/08/22,45.97
2011/08/23,48.04
2011/08/24,49.329
2011/08/25,47.088
2011/08/26,45.627
2011/08/27,64.98
2011/08/28,46.798
2011/08/29,46.689
2011/08/30,46.716
2011/08/31,46.932
2011/09/01,47.333
2011/09/02,46.932
2011/09/03,47.063
2011/09/04,57.084
2011/09/05,59.727
2011/09/06,61.526
2011/09/07,47.687
2011/09/08,46.634
2011/09/09,46.137
2011/09/10,45.61
2011/09/11,49.569
2011/09/12,47.936
2011/09/13,46.421
2011/09/14,46.123
2011/09/15,45.874
2011/09/16,48.195
2011/09/17,46.574
2011/09/18,46.08
2011/09/19,46.284
2011/09/20,46.133
2011/09/21,46.695
2011/09/22,46.456
2011/09/23,46.704
2011/09/24,45.815
2011/09/25,46.599
2011/09/26,46.337
2011/09/27,47.733
2011/09/28,46.872
2011/09/29,46.841
2011/09/30,46.194
2011/10/01,49.126
2011/10/02,47.719
2011/10/03,47.591
2011/10/04,48.639
2011/10/05,48.31
2011/10/06,50.498
2011/10/07,47.319
2011/10/08,45.311
2011/10/09,45.538
2011/10/10,45.422
2011/10/11,45.572
2011/10/12,45.367
2011/10/13,46.597
2011/10/14,44.315
2011/10/15,47.756
2011/10/16,45.159
2011/10/17,47.803
2011/10/18,44.846
2011/10/19,43.625
2011/10/20,43.951
2011/10/21,49.518
2011/10/22,51.672
2011/10/23,51.64
2011/10/24,45.34
2011/10/25,46.152
2011/10/26,47.814
2011/10/27,52.267
2011/10/28,50.223
2011/10/29,49.652
2011/10/30,43.81
2011/10/31,49.134
2011/11/01,51.835
2011/11/02,47.767
2011/11/03,46.049
2011/11/04,46.619
2011/11/05,44.418
2011/11/06,43.643
2011/11/07,44.45
2011/11/08,64.372
2011/11/09,58.559
2011/11/10,46.203
2011/11/11,46.869
2011/11/12,46.136
2011/11/13,45.412
2011/11/14,46.312
2011/11/15,45.288
2011/11/16,67.897
2011/11/17,78.587
2011/11/18,82.786
2011/11/19,74.479
2011/11/20,51.013
2011/11/21,52.875
2011/11/22,61.128
2011/11/23,49.821
2011/11/24,50.578
2011/11/25,47.875
2011/11/26,51.999
2011/11/27,52.568
2011/11/28,61.052
2011/11/29,60.041
2011/11/30,68.704
2011/12/01,50.4
2011/12/02,61.14
2011/12/03,54.695
2011/12/04,52.583
2011/12/05,51.287
2011/12/06,58.555
2011/12/07,59.606
2011/12/08,56.458
2011/12/09,47.683
2011/12/10,44.907
2011/12/11,44.45
2011/12/12,44.236
2011/12/13,42.464
2011/12/14,42.758
2011/12/15,43.264
2011/12/16,43.298
2011/12/17,42.744
2011/12/18,42.703
2011/12/19,43.328
2011/12/20,43.823
2011/12/21,45.045
2011/12/22,43.72
2011/12/23,42.511
2011/12/24,43.766
2011/12/25,43.374
2011/12/26,48.062
2011/12/27,48.22
2011/12/28,43.842
2011/12/29,46.974
2011/12/30,44.372
2011/12/31,44.339
2012/01/01,46.526
2012/01/02,44.928
2012/01/03,44.619
2012/01/04,47.533
2012/01/05,52.789
2012/01/06,52.97
2012/01/07,47.225
2012/01/08,47.804
2012/01/09,50.218
2012/01/10,47.552
2012/01/11,47.385
2012/01/12,47.506
2012/01/13,48.219
2012/01/14,46.501
2012/01/15,45.533
2012/01/16,49.73
2012/01/17,48.924
2012/01/18,46.531
2012/01/19,47.708
2012/01/20,47.224
2012/01/21,45.75
2012/01/22,46.585
2012/01/23,45.566
2012/01/24,47.387
2012/01/25,46.733
2012/01/26,48.619
2012/01/27,46.016
2012/01/28,42.843
2012/01/29,46.622
2012/01/30,46.291
2012/01/31,45.26
2012/02/01,52.046
2012/02/02,48.164
2012/02/03,48.766
2012/02/04,47.004
2012/02/05,46.791
2012/02/06,46.677
2012/02/07,44.256
2012/02/08,43.767
2012/02/09,41.286
2012/02/10,42.606
2012/02/11,52.263
2012/02/12,46.208
2012/02/13,48.626
2012/02/14,68.08
2012/02/15,64.21
2012/02/16,67.215
2012/02/17,61.128
2012/02/18,52.764
2012/02/19,45.288
2012/02/20,45.978
2012/02/21,44.599
2012/02/22,53.754
2012/02/23,50.857
2012/02/24,51.395
2012/02/25,47.26
2012/02/26,45.645
2012/02/27,45.134
2012/02/28,45.125
2012/02/29,43.6
2012/03/01,55.394
2012/03/02,49.67
2012/03/03,49.233
2012/03/04,55.527
2012/03/05,45.931
2012/03/06,46.63
2012/03/07,46.702
2012/03/08,51.642
2012/03/09,54.081
2012/03/10,49.513
2012/03/11,51.732
2012/03/12,55.237
2012/03/13,49.7
2012/03/14,54.235
2012/03/15,51.75
2012/03/16,50.364
2012/03/17,48.772
2012/03/18,47.301
2012/03/19,48.144
2012/03/20,48.525
2012/03/21,48.865
2012/03/22,59.179
2012/03/23,64.704
2012/03/24,59.324
2012/03/25,45.768
2012/03/26,48.271
2012/03/27,49.857
2012/03/28,52.158
2012/03/29,62.96
2012/03/30,59.737
2012/03/31,59.505
2012/04/01,52.6
2012/04/02,52.097
2012/04/03,52.037
2012/04/04,52.077
2012/04/05,57.712
2012/04/06,47.414
2012/04/07,41.702
2012/04/08,63.424
2012/04/09,66.815
2012/04/10,48.255
2012/04/11,56.652
2012/04/12,53.094
2012/04/13,49.727
2012/04/14,50.302
2012/04/15,54.812
2012/04/16,56.091
2012/04/17,51.6
2012/04/18,49.306
2012/04/19,46.135
2012/04/20,65.932
2012/04/21,52.208
2012/04/22,50.667
2012/04/23,47.892
2012/04/24,47.04
2012/04/25,49.803
2012/04/26,53.159
2012/04/27,54.455
2012/04/28,48.139
2012/04/29,48.555
2012/04/30,47.79
2012/05/01,47.082
2012/05/02,47.369
2012/05/03,45.65
2012/05/04,45.016
2012/05/05,46.383
2012/05/06,43.239
2012/05/07,49.857
2012/05/08,58.415
2012/05/09,50.615
2012/05/10,47.637
2012/05/11,45.94
2012/05/12,53.664
2012/05/13,48.001
2012/05/14,46.533
2012/05/15,53.329
2012/05/16,54.954
2012/05/17,56.042
2012/05/18,45.949
2012/05/19,43.193
2012/05/20,45.656
2012/05/21,50.15
2012/05/22,53.927
2012/05/23,46.197
2012/05/24,44.686
2012/05/25,47.969
2012/05/26,56.198
2012/05/27,47.575
2012/05/28,47.292
2012/05/29,49.686
2012/05/30,48.805
2012/05/31,57.332
2012/06/01,49.631
2012/06/02,52.404
2012/06/03,46.213
2012/06/04,49.292
2012/06/05,49.495
2012/06/06,53.163
2012/06/07,52.493
2012/06/08,57.885
2012/06/09,45.626
2012/06/10,48.006
2012/06/11,48.819
2012/06/12,52.056
2012/06/13,45.982
2012/06/14,48.504
2012/06/15,47.705
2012/06/16,50.039
2012/06/17,45.633
2012/06/18,48.225
2012/06/19,47.91
2012/06/20,47.553
2012/06/21,46.33
2012/06/22,51.934
2012/06/23,55.146
2012/06/24,50.091
2012/06/25,48.107
2012/06/26,47.575
2012/06/27,48.539
2012/06/28,55.332
2012/06/29,53.017
2012/06/30,47.973
2012/07/01,48.845
2012/07/02,46.505
2012/07/03,48.353
2012/07/04,52.131
2012/07/05,51.689
2012/07/06,47.49
2012/07/07,58.553
2012/07/08,46.312
2012/07/09,50.631
2012/07/10,48.695
2012/07/11,46.398
2012/07/12,48.809
2012/07/13,53.616
2012/07/14,54.241
2012/07/15,47.876
2012/07/16,50.11
2012/07/17,51.264
2012/07/18,48.436
2012/07/19,47.154
2012/07/20,47.754
2012/07/21,51.446
2012/07/22,48.389
2012/07/23,50.832
2012/07/24,50.173
2012/07/25,46.437
2012/07/26,52.895
2012/07/27,53.702
2012/07/28,48.39
2012/07/29,45.609
2012/07/30,45.079
2012/07/31,53.108
2012/08/01,53.864
2012/08/02,50.519
2012/08/03,50.797
2012/08/04,50.328
2012/08/05,52.871
2012/08/06,51.963
2012/08/07,54.662
2012/08/08,47.939
2012/08/09,49.858
2012/08/10,52.997
2012/08/11,49.877
2012/08/12,49.702
2012/08/13,47.481
2012/08/14,49.704
2012/08/15,46.852
2012/08/16,51.713
2012/08/17,58.137
2012/08/18,52.923
2012/08/19,68.208
2012/08/20,76.163
2012/08/21,56.079
2012/08/22,62.866
2012/08/23,65.682
2012/08/24,72.887
2012/08/25,51.425
2012/08/26,49.999
2012/08/27,55.84
2012/08/28,58.501
2012/08/29,68.701
2012/08/30,61.25
2012/08/31,52.895
2012/09/01,52.015
2012/09/02,49.952
2012/09/03,45.717
2012/09/04,49.741
2012/09/05,53.572
2012/09/06,66.23
2012/09/07,67.495
2012/09/08,51.192
2012/09/09,46.492
2012/09/10,60.737
2012/09/11,59.746
2012/09/12,54.416
2012/09/13,64.113
2012/09/14,55.431
2012/09/15,48.84
2012/09/16,54.731
2012/09/17,55.746
2012/09/18,52.005
2012/09/19,64.081
2012/09/20,52.805
2012/09/21,58.616
2012/09/22,54.703
2012/09/23,47.45
2012/09/24,47.397
2012/09/25,43.959
2012/09/26,43.634
2012/09/27,43.551
2012/09/28,44.313
2012/09/29,43.799
2012/09/30,44.229
2012/10/01,44.137
2012/10/02,44.051
2012/10/03,43.689
2012/10/04,43.372
2012/10/05,44.813
2012/10/06,44.385
2012/10/07,43.989
2012/10/08,43.761
2012/10/09,43.456
2012/10/10,43.057
2012/10/11,44.027
2012/10/12,46.664
2012/10/13,46.157
2012/10/14,44.504
2012/10/15,43.316
2012/10/16,46.8
2012/10/17,48.437
2012/10/18,49.503
2012/10/19,48.526
2012/10/20,47.244
2012/10/21,45.092
2012/10/22,44.729
2012/10/23,47.292
2012/10/24,45.523
2012/10/25,44.978
2012/10/26,44.164
2012/10/27,49.045
2012/10/28,45.181
2012/10/29,44.839
2012/10/30,52.898
2012/10/31,53.28
2012/11/01,50.578
2012/11/02,43.637
2012/11/03,48.188
2012/11/04,49.417
2012/11/05,47.594
2012/11/06,46.507
2012/11/07,45.755
2012/11/08,44.794
2012/11/09,44.12
2012/11/10,42.212
2012/11/11,42.472
2012/11/12,42.851
2012/11/13,44.676
2012/11/14,46.623
2012/11/15,50.979
2012/11/16,54.752
2012/11/17,52.951
2012/11/18,49.323
2012/11/19,45.72
2012/11/20,46.629
2012/11/21,43.609
2012/11/22,48.259
2012/11/23,46.397
2012/11/24,47.353
2012/11/25,44.096
2012/11/26,46.229
2012/11/27,50.467
2012/11/28,50.308
2012/11/29,46.438
2012/11/30,45.283
2012/12/01,43.608
2012/12/02,51.171
2012/12/03,57.502
2012/12/04,57.43
2012/12/05,59.262
2012/12/06,60.001
2012/12/07,53.348
2012/12/08,45.059
2012/12/09,48.425
2012/12/10,45.04
2012/12/11,48.984
2012/12/12,59.853
2012/12/13,58.206
2012/12/14,54.428
2012/12/15,49.067
2012/12/16,48.749
2012/12/17,47.283
2012/12/18,48.211
2012/12/19,43.43
2012/12/20,43.68
2012/12/21,46.859
2012/12/22,44.409
2012/12/23,43.505
2012/12/24,45.336
2012/12/25,43.141
2012/12/26,42.175
2012/12/27,42.688
2012/12/28,44.324
2012/12/29,45.612
2012/12/30,42.589
2012/12/31,52.979
2013/01/01,53.315
2013/01/02,53.94
2013/01/03,50.8
2013/01/04,53.237
2013/01/05,54.981
2013/01/06,47.348
2013/01/07,48.815
2013/01/08,55.667
2013/01/09,49.982
2013/01/10,45.281
2013/01/11,45.398
2013/01/12,44.068
2013/01/13,42.785
2013/01/14,46.167
2013/01/15,54.647
2013/01/16,52.919
2013/01/17,52.089
2013/01/18,50.515
2013/01/19,47.538
2013/01/20,48.374
2013/01/21,48.602
2013/01/22,52.405
2013/01/23,61.742
2013/01/24,51.974
2013/01/25,50.487
2013/01/26,47.488
2013/01/27,48.092
2013/01/28,51.783
2013/01/29,59.746
2013/01/30,67.044
2013/01/31,50.227
2013/02/01,50.463
2013/02/02,47.838
2013/02/03,46.89
2013/02/04,53.364
2013/02/05,53.781
2013/02/06,56.785
2013/02/07,49.451
2013/02/08,53.627
2013/02/09,51.853
2013/02/10,48.294
2013/02/11,47.873
2013/02/12,47.333
2013/02/13,46.723
2013/02/14,53.322
2013/02/15,49.652
2013/02/16,50.883
2013/02/17,49.668
2013/02/18,50.844
2013/02/19,53.5
2013/02/20,48.459
2013/02/21,47.494
2013/02/22,53.561
2013/02/23,50.333
2013/02/24,56.465
2013/02/25,54.532
2013/02/26,52.793
2013/02/27,52.86
2013/02/28,52.371
2013/03/01,56.047
2013/03/02,57.305
2013/03/03,45.357
2013/03/04,43.962
2013/03/05,63.206
2013/03/06,66.475
2013/03/07,54.448
2013/03/08,52.173
2013/03/09,49.976
2013/03/10,48.886
2013/03/11,49.364
2013/03/12,61.23
2013/03/13,55.957
2013/03/14,50.627
2013/03/15,77.123
2013/03/16,67.052
2013/03/17,49.434
2013/03/18,64.877
2013/03/19,53.633
2013/03/20,54.496
2013/03/21,54.469
2013/03/22,50.395
2013/03/23,50.844
2013/03/24,48.063
2013/03/25,53.433
2013/03/26,56.182
2013/03/27,62.479
2013/03/28,53.405
2013/03/29,50.593
2013/03/30,53.822
2013/03/31,55.813
2013/04/01,52.81
2013/04/02,60.736
2013/04/03,61.039
2013/04/04,59.58
2013/04/05,60.026
2013/04/06,54.246
2013/04/07,48.521
2013/04/08,56.351
2013/04/09,63.864
2013/04/10,69.567
2013/04/11,51.94
2013/04/12,47.98
2013/04/13,46.76
2013/04/14,43.713
2013/04/15,44.791
2013/04/16,46.036
2013/04/17,47.631
2013/04/18,70.446
2013/04/19,49.581
2013/04/20,48.224
2013/04/21,48.088
2013/04/22,51.039
2013/04/23,49.383
2013/04/24,52.337
2013/04/25,50.304
2013/04/26,48.534
2013/04/27,47.151
2013/04/28,45.782
2013/04/29,53.377
2013/04/30,48.719
2013/05/01,49.285
2013/05/02,46.314
2013/05/03,45.832
2013/05/04,44.439
2013/05/05,45.665
2013/05/06,46.884
2013/05/07,47.225
2013/05/08,46.866
2013/05/09,44.68
2013/05/10,46.113
2013/05/11,44.582
2013/05/12,44.234
2013/05/13,49.234
2013/05/14,46.154
2013/05/15,45.852
2013/05/16,46.011
2013/05/17,47.897
2013/05/18,47.889
2013/05/19,44.791
2013/05/20,46.372
2013/05/21,47.464
2013/05/22,48.936
2013/05/23,47.304
2013/05/24,49.377
2013/05/25,50.187
2013/05/26,46.026
2013/05/27,48.995
2013/05/28,48.617
2013/05/29,50.954
2013/05/30,47.283
2013/05/31,48.826
2013/06/01,45.44
2013/06/02,44.896
2013/06/03,50.451
2013/06/04,47.799
2013/06/05,48.497
2013/06/06,50.504
2013/06/07,48.91
2013/06/08,43.68
2013/06/09,50.501
2013/06/10,46.338
2013/06/11,47.801
2013/06/12,48.418
2013/06/13,50.117
2013/06/14,50.01
2013/06/15,46.397
2013/06/16,47.019
2013/06/17,47.762
2013/06/18,50.109
2013/06/19,48.192
2013/06/20,51.093
2013/06/21,52.595
2013/06/22,44.551
2013/06/23,43.13
2013/06/24,49.689
2013/06/25,52.326
2013/06/26,49.511
2013/06/27,47.254
2013/06/28,48.004
2013/06/29,49.053
2013/06/30,47.461
2013/07/01,57.498
2013/07/02,52.116
2013/07/03,56.161
2013/07/04,56.715
2013/07/05,59.18
2013/07/06,48.371
2013/07/07,49.621
2013/07/08,50.691
2013/07/09,57.151
2013/07/10,57.813
2013/07/11,56.051
2013/07/12,52.641
2013/07/13,55.849
2013/07/14,47.437
2013/07/15,50.8
2013/07/16,56.616
2013/07/17,58.745
2013/07/18,54.948
2013/07/19,51.387
2013/07/20,43.506
2013/07/21,42.853
2013/07/22,52.388
2013/07/23,56.207
2013/07/24,51.186
2013/07/25,49.249
2013/07/26,51.56
2013/07/27,43.079
2013/07/28,47.374
2013/07/29,49.341
2013/07/30,55.538
2013/07/31,49.46
2013/08/01,54.254
2013/08/02,49.356
2013/08/03,46.7
2013/08/04,44.049
2013/08/05,49.139
2013/08/06,46.821
2013/08/07,47.146
2013/08/08,45.232
2013/08/09,45.005
2013/08/10,42.377
2013/08/11,43.855
2013/08/12,51.078
2013/08/13,58.82
2013/08/14,60.395
2013/08/15,47.627
2013/08/16,48.648
2013/08/17,51.266
2013/08/18,47.459
2013/08/19,49.44
2013/08/20,49.675
2013/08/21,56.571
2013/08/22,47.197
2013/08/23,49.825
2013/08/24,45.783
2013/08/25,47.766
2013/08/26,48.216
2013/08/27,51.002
2013/08/28,48.394
2013/08/29,72.642
2013/08/30,49.009
2013/08/31,52.135
2013/09/01,51.866
2013/09/02,50.762
2013/09/03,52.234
2013/09/04,51.27
2013/09/05,48.903
2013/09/06,46.622
2013/09/07,47.164
2013/09/08,44.688
2013/09/09,52.111
2013/09/10,48.103
2013/09/11,51.796
2013/09/12,49.286
2013/09/13,50.273
2013/09/14,49.152
2013/09/15,44.395
2013/09/16,49.718
2013/09/17,46.51
2013/09/18,50.476
2013/09/19,50.257
2013/09/20,48.889
2013/09/21,45.393
2013/09/22,46.572
2013/09/23,52.071
2013/09/24,52.046
2013/09/25,52.435
2013/09/26,49.707
2013/09/27,51.486
2013/09/28,49.478
2013/09/29,50.149
2013/09/30,55.346
2013/10/01,56.651
2013/10/02,54.913
2013/10/03,49.235
2013/10/04,50.629
2013/10/05,44.051
2013/10/06,43.984
2013/10/07,51.899
2013/10/08,52.743
2013/10/09,55.145
2013/10/10,48.943
2013/10/11,52.372
2013/10/12,49.815
2013/10/13,50.289
2013/10/14,53.597
2013/10/15,55.604
2013/10/16,60.51
2013/10/17,57.428
2013/10/18,54.367
2013/10/19,59.469
2013/10/20,53.002
2013/10/21,58.838
2013/10/22,62.617
2013/10/23,65.686
2013/10/24,56.956
2013/10/25,78.899
2013/10/26,49.037
2013/10/27,47.672
2013/10/28,48.869
2013/10/29,61.204
2013/10/30,50.055
2013/10/31,48.303
2013/11/01,49.7
2013/11/02,51.138
2013/11/03,51.288
2013/11/04,55.645
2013/11/05,56.362
2013/11/06,53.082
2013/11/07,57.765
2013/11/08,57.226
2013/11/09,56.907
2013/11/10,51.127
2013/11/11,51.279
2013/11/12,59.253
2013/11/13,61.392
2013/11/14,58.844
2013/11/15,77.633
2013/11/16,66.099
2013/11/17,58.498
2013/11/18,64.52
2013/11/19,64.341
2013/11/20,56.359
2013/11/21,65.724
2013/11/22,68.284
2013/11/23,58.612
2013/11/24,60.609
2013/11/25,55.964
2013/11/26,74.393
2013/11/27,64.85
2013/11/28,65.703
2013/11/29,61.44
2013/11/30,59.227
2013/12/01,51.785
2013/12/02,50.325
2013/12/03,48.073
2013/12/04,50.471
2013/12/05,51.38
2013/12/06,47.9
2013/12/07,57.078
2013/12/08,51.045
2013/12/09,49.152
2013/12/10,44.705
2013/12/11,47.835
2013/12/12,46.798
2013/12/13,46.845
2013/12/14,43.665
2013/12/15,41.3
2013/12/16,56.556
2013/12/17,49.793
2013/12/18,48.197
2013/12/19,46.825
2013/12/20,45.278
2013/12/21,45.73
2013/12/22,46.098
2013/12/23,43.806
2013/12/24,45.947
2013/12/25,46.136
2013/12/26,44.194
2013/12/27,43.863
2013/12/28,45.387
2013/12/29,48.632
2013/12/30,47.538
2013/12/31,43.423
2014/01/01,45.983
2014/01/02,46.941
2014/01/03,49.946
2014/01/04,47.079
2014/01/05,53.126
2014/01/06,53.191
2014/01/07,51.501
2014/01/08,47.619
