Date,price3rocUSD
2010/10/18,0.195
2010/10/19,-1.99
2010/10/20,-2.451
2010/10/21,-0.584
2010/10/22,6.858
2010/10/23,7.286
2010/10/24,9.212
2010/10/25,5.501
2010/10/26,32.693
2010/10/27,51.877
2010/10/28,61.016
2010/10/29,30.568
2010/10/30,14.113
2010/10/31,8.082
2010/11/01,4.893
2010/11/02,-0.181
2010/11/03,0.103
2010/11/04,10.541
2010/11/05,21.851
2010/11/06,68.519
2010/11/07,88.853
2010/11/08,25.271
2010/11/09,-27.301
2010/11/10,-44.444
2010/11/11,-23.077
2010/11/12,4.873
2010/11/13,25.111
2010/11/14,22.525
2010/11/15,10.087
2010/11/16,-12.735
2010/11/17,-18.402
2010/11/18,-10.478
2010/11/19,11.602
2010/11/20,24.312
2010/11/21,12.892
2010/11/22,2.187
2010/11/23,0.433
2010/11/24,2.329
2010/11/25,0.394
2010/11/26,-0.364
2010/11/27,0.258
2010/11/28,-1.689
2010/11/29,-9.672
2010/11/30,-22.788
2010/12/01,-20.976
2010/12/02,-5.089
2010/12/03,14.369
2010/12/04,5.263
2010/12/05,-15.114
2010/12/06,-14.38
2010/12/07,-7.217
2010/12/08,16.78
2010/12/09,-0.699
2010/12/10,-5.342
2010/12/11,-9.921
2010/12/12,0.469
2010/12/13,8.911
2010/12/14,10.269
2010/12/15,13.063
2010/12/16,10.902
2010/12/17,2.82
2010/12/18,1.197
2010/12/19,0.027
2010/12/20,3.701
2010/12/21,2.103
2010/12/22,1.209
2010/12/23,-1.795
2010/12/24,-0.4
2010/12/25,0.688
2010/12/26,3.394
2010/12/27,3.614
2010/12/28,9.369
2010/12/29,10.895
2010/12/30,14.535
2010/12/31,10.294
2011/01/01,3.678
2011/01/02,0.602
2011/01/03,-2.5
2011/01/04,0.5
2011/01/05,-0.942
2011/01/06,2.051
2011/01/07,3.788
2011/01/08,7.325
2011/01/09,8.193
2011/01/10,5.182
2011/01/11,3.335
2011/01/12,-0.094
2011/01/13,-2.035
2011/01/14,9.863
2011/01/15,21.804
2011/01/16,23.56
2011/01/17,2.605
2011/01/18,-15.714
2011/01/19,-20.378
2011/01/20,-4.523
2011/01/21,22.237
2011/01/22,36.474
2011/01/23,26.133
2011/01/24,6.482
2011/01/25,-2.856
2011/01/26,-6.594
2011/01/27,-3.665
2011/01/28,4.627
2011/01/29,6.734
2011/01/30,11.34
2011/01/31,15.147
2011/02/01,41.723
2011/02/02,54.179
2011/02/03,41.205
2011/02/04,22.203
2011/02/05,23.352
2011/02/06,28.891
2011/02/07,16.896
2011/02/08,2.786
2011/02/09,9.635
2011/02/10,15.122
2011/02/11,13.386
2011/02/12,4.757
2011/02/13,1.98
2011/02/14,2.926
2011/02/15,0.723
2011/02/16,-0.29
2011/02/17,-1.185
2011/02/18,-8.318
2011/02/19,-14.722
2011/02/20,-13.718
2011/02/21,-13.685
2011/02/22,-3.714
2011/02/23,0.612
2011/02/24,16.246
2011/02/25,9.352
2011/02/26,3.266
2011/02/27,-4.567
2011/02/28,-6.965
2011/03/01,-4.75
2011/03/02,0.655
2011/03/03,5.811
2011/03/04,1.724
2011/03/05,-2.14
2011/03/06,-2.273
2011/03/07,-3.091
2011/03/08,-3.587
2011/03/09,-5.188
2011/03/10,2.414
2011/03/11,0.854
2011/03/12,4.79
2011/03/13,-0.272
2011/03/14,0.982
2011/03/15,-1.841
2011/03/16,-3.71
2011/03/17,-6.544
2011/03/18,-5.582
2011/03/19,-10.718
2011/03/20,-9.844
2011/03/21,-8.759
2011/03/22,1.751
2011/03/23,10.208
2011/03/24,11.738
2011/03/25,11.65
2011/03/26,4.776
2011/03/27,-2.936
2011/03/28,-7.521
2011/03/29,-8.486
2011/03/30,-4.051
2011/03/31,-2.759
2011/04/01,-2.639
2011/04/02,-1.593
2011/04/03,-0.846
2011/04/04,-5.964
2011/04/05,-10.083
2011/04/06,-4.695
2011/04/07,3.075
2011/04/08,7.406
2011/04/09,-0.518
2011/04/10,-0.992
2011/04/11,0.213
2011/04/12,10.724
2011/04/13,19.88
2011/04/14,28.675
2011/04/15,21.432
2011/04/16,14.109
2011/04/17,11.413
2011/04/18,15.627
2011/04/19,16.013
2011/04/20,7.536
2011/04/21,2.226
2011/04/22,10.989
2011/04/23,33.064
2011/04/24,45.87
2011/04/25,21.802
2011/04/26,9.116
2011/04/27,7.287
2011/04/28,28.266
2011/04/29,50.934
2011/04/30,74.654
2011/05/01,59.668
2011/05/02,23.724
2011/05/03,2.815
2011/05/04,5.326
2011/05/05,6.914
2011/05/06,2.648
2011/05/07,3.051
2011/05/08,11.473
2011/05/09,13.038
2011/05/10,35.665
2011/05/11,50.528
2011/05/12,53.724
2011/05/13,50.916
2011/05/14,35.556
2011/05/15,18.653
2011/05/16,3.483
2011/05/17,-0.508
2011/05/18,0.585
2011/05/19,-10.065
2011/05/20,-18.665
2011/05/21,-15.29
2011/05/22,-5.045
2011/05/23,11.653
2011/05/24,22.235
2011/05/25,23.846
2011/05/26,23.181
2011/05/27,18.054
2011/05/28,6.045
2011/05/29,-2.042
2011/05/30,0.278
2011/05/31,4.1
2011/06/01,9.646
2011/06/02,17.113
2011/06/03,41.897
2011/06/04,80.225
2011/06/05,76.564
2011/06/06,41.622
2011/06/07,27.826
2011/06/08,50.283
2011/06/09,66.891
2011/06/10,25.329
2011/06/11,-27.983
2011/06/12,-43.401
2011/06/13,-27.39
2011/06/14,1.241
2011/06/15,16.44
2011/06/16,-4.918
2011/06/17,-16.374
2011/06/18,-15.167
2011/06/19,-5.863
2011/06/20,4.036
2011/06/21,3.375
2011/06/22,-1.048
2011/06/23,0
2011/06/24,0
2011/06/25,0
2011/06/26,-0.118
2011/06/27,-2.353
2011/06/28,-0.883
2011/06/29,-0.471
2011/06/30,-0.762
2011/07/01,-6.613
2011/07/02,-8.963
2011/07/03,-6.394
2011/07/04,-6.897
2011/07/05,-12.953
2011/07/06,-10.16
2011/07/07,0.592
2011/07/08,8.606
2011/07/09,3.563
2011/07/10,-0.676
2011/07/11,0.065
2011/07/12,-1.657
2011/07/13,-4.428
2011/07/14,-3.913
2011/07/15,-1.448
2011/07/16,-1.607
2011/07/17,-3.901
2011/07/18,-4.207
2011/07/19,-0.756
2011/07/20,2.583
2011/07/21,2.589
2011/07/22,-0.056
2011/07/23,-0.701
2011/07/24,1.246
2011/07/25,2.646
2011/07/26,1.943
2011/07/27,0.546
2011/07/28,-2.307
2011/07/29,-3.309
2011/07/30,-2.838
2011/07/31,-1.806
2011/08/01,-2.014
2011/08/02,-6.975
2011/08/03,-20.741
2011/08/04,-24.231
2011/08/05,-18.435
2011/08/06,-23.556
2011/08/07,-27.958
2011/08/08,-23.454
2011/08/09,9.206
2011/08/10,38.204
2011/08/11,24.527
2011/08/12,6.37
2011/08/13,-1.747
2011/08/14,7.034
2011/08/15,15.952
2011/08/16,12.844
2011/08/17,4.507
2011/08/18,-0.611
2011/08/19,1.633
2011/08/20,5.672
2011/08/21,4.385
2011/08/22,-1.218
2011/08/23,-5.454
2011/08/24,-4.277
2011/08/25,-7.649
2011/08/26,-18.365
2011/08/27,-23.042
2011/08/28,-13.88
2011/08/29,1.137
2011/08/30,5.908
2011/08/31,-3.803
2011/09/01,-9.034
2011/09/02,-4.911
2011/09/03,0.527
2011/09/04,1.411
2011/09/05,-6.901
2011/09/06,-15.254
2011/09/07,-15.576
2011/09/08,-12.687
2011/09/09,-20.132
2011/09/10,-30.289
2011/09/11,-22.506
2011/09/12,3.963
2011/09/13,20.994
2011/09/14,7.529
2011/09/15,-12.97
2011/09/16,-18.481
2011/09/17,-16.166
2011/09/18,-4.77
2011/09/19,10.373
2011/09/20,20.688
2011/09/21,17.961
2011/09/22,3.837
2011/09/23,-5.181
2011/09/24,-6.264
2011/09/25,-2.901
2011/09/26,-7.058
2011/09/27,-11.151
2011/09/28,-9.878
2011/09/29,-6.279
2011/09/30,1.139
2011/10/01,5.278
2011/10/02,5.233
2011/10/03,1.558
2011/10/04,-2.112
2011/10/05,-2.281
2011/10/06,-4.443
2011/10/07,-9.659
2011/10/08,-15.459
2011/10/09,-15.555
2011/10/10,-9.088
2011/10/11,-3.835
2011/10/12,-0.378
2011/10/13,0.075
2011/10/14,0.66
2011/10/15,-3.099
2011/10/16,-9.829
2011/10/17,-23.958
2011/10/18,-36.646
2011/10/19,-36.631
2011/10/20,-24.833
2011/10/21,-0.812
2011/10/22,22.602
2011/10/23,35.854
2011/10/24,15.276
2011/10/25,-7.908
2011/10/26,-11.523
2011/10/27,2.494
2011/10/28,17.676
2011/10/29,22.152
2011/10/30,17.857
2011/10/31,4.703
2011/11/01,-5.11
2011/11/02,-6.519
2011/11/03,-1.818
2011/11/04,-1.993
2011/11/05,-5.08
2011/11/06,-7.414
2011/11/07,-4.979
2011/11/08,-0.597
2011/11/09,1.542
2011/11/10,-2.462
2011/11/11,-2.03
2011/11/12,1.268
2011/11/13,3.59
2011/11/14,-11.898
2011/11/15,-25.396
2011/11/16,-18.871
2011/11/17,-7.621
2011/11/18,-5.119
2011/11/19,-13.817
2011/11/20,-8.681
2011/11/21,4.066
2011/11/22,9.543
2011/11/23,5.931
2011/11/24,5.951
2011/11/25,7.09
2011/11/26,5.903
2011/11/27,4.018
2011/11/28,1.733
2011/11/29,7.376
2011/11/30,15.505
2011/12/01,20.394
2011/12/02,16.467
2011/12/03,3.419
2011/12/04,-7.177
2011/12/05,-7.535
2011/12/06,-0.051
2011/12/07,7.059
2011/12/08,4.606
2011/12/09,0.677
2011/12/10,0.035
2011/12/11,5.7
2011/12/12,7.328
2011/12/13,6.696
2011/12/14,1.067
2011/12/15,-0.733
2011/12/16,-0.424
2011/12/17,0.339
2011/12/18,0.563
2011/12/19,4.961
2011/12/20,16.72
2011/12/21,22.512
2011/12/22,15.674
2011/12/23,4.908
2011/12/24,0.983
2011/12/25,5.146
2011/12/26,5.182
2011/12/27,2.603
2011/12/28,1.109
2011/12/29,1.492
2011/12/30,3.978
2011/12/31,8.656
2012/01/01,19.148
2012/01/02,24.531
2012/01/03,12.559
2012/01/04,4.883
2012/01/05,19.503
2012/01/06,35.139
2012/01/07,29.195
2012/01/08,11.009
2012/01/09,-1.724
2012/01/10,-6.056
2012/01/11,-3.965
2012/01/12,2.168
2012/01/13,3.953
2012/01/14,-1.341
2012/01/15,0.377
2012/01/16,3.738
2012/01/17,-6.849
2012/01/18,-16.59
2012/01/19,-10.259
2012/01/20,4.677
2012/01/21,10.528
2012/01/22,1.743
2012/01/23,-1.369
2012/01/24,-0.253
2012/01/25,-3.635
2012/01/26,-12.048
2012/01/27,-15.925
2012/01/28,-9.31
2012/01/29,-1.197
2012/01/30,2.243
2012/01/31,0.514
2012/02/01,5.481
2012/02/02,11.872
2012/02/03,9.884
2012/02/04,1.926
2012/02/05,-4.923
2012/02/06,-7.853
2012/02/07,-5.581
2012/02/08,-2.355
2012/02/09,2.857
2012/02/10,5.098
2012/02/11,1.924
2012/02/12,-2.496
2012/02/13,-8.243
2012/02/14,-15.505
2012/02/15,-21.145
2012/02/16,-20.377
2012/02/17,-11.016
2012/02/18,-2.09
2012/02/19,0.345
2012/02/20,0.816
2012/02/21,0.541
2012/02/22,1.029
2012/02/23,8.57
2012/02/24,16.1
2012/02/25,12.699
2012/02/26,2.376
2012/02/27,-1.651
2012/02/28,0.165
2012/02/29,0.34
2012/03/01,-0.979
2012/03/02,-1.952
2012/03/03,-3.976
2012/03/04,-3.547
2012/03/05,1.849
2012/03/06,6.827
2012/03/07,5.228
2012/03/08,0.647
2012/03/09,-1.877
2012/03/10,-2.35
2012/03/11,-1.262
2012/03/12,0.076
2012/03/13,4.805
2012/03/14,9.429
2012/03/15,9.395
2012/03/16,5.233
2012/03/17,-0.957
2012/03/18,-2.091
2012/03/19,-6.945
2012/03/20,-9.941
2012/03/21,-8.038
2012/03/22,-4.528
2012/03/23,-0.927
2012/03/24,-3.002
2012/03/25,-2.871
2012/03/26,-2.683
2012/03/27,0.792
2012/03/28,4.184
2012/03/29,4.366
2012/03/30,2.466
2012/03/31,1.506
2012/04/01,1.357
2012/04/02,0.901
2012/04/03,1.735
2012/04/04,1.654
2012/04/05,0.897
2012/04/06,-0.576
2012/04/07,-2.258
2012/04/08,-3.697
2012/04/09,-2.097
2012/04/10,0.741
2012/04/11,3.002
2012/04/12,1.919
2012/04/13,1.262
2012/04/14,1.385
2012/04/15,0.825
2012/04/16,0.712
2012/04/17,0.358
2012/04/18,1.662
2012/04/19,3.578
2012/04/20,5.562
2012/04/21,5.589
2012/04/22,2.031
2012/04/23,-3.085
2012/04/24,-5.626
2012/04/25,-2.215
2012/04/26,0.643
2012/04/27,1.48
2012/04/28,-1.489
2012/04/29,-3.384
2012/04/30,-3.372
2012/05/01,-1.293
2012/05/02,1.926
2012/05/03,3.499
2012/05/04,2.283
2012/05/05,0.699
2012/05/06,-0.79
2012/05/07,-0.651
2012/05/08,-0.067
2012/05/09,-0.333
2012/05/10,-1.981
2012/05/11,-3.236
2012/05/12,-1.956
2012/05/13,-0.303
2012/05/14,1.503
2012/05/15,1.632
2012/05/16,2.502
2012/05/17,2.328
2012/05/18,1.592
2012/05/19,0.958
2012/05/20,0.192
2012/05/21,-0.176
2012/05/22,-0.25
2012/05/23,0.295
2012/05/24,0.577
2012/05/25,0.648
2012/05/26,-0.19
2012/05/27,-0.162
2012/05/28,0.013
2012/05/29,0.696
2012/05/30,0.42
2012/05/31,0.48
2012/06/01,1.796
2012/06/02,2.322
2012/06/03,1.338
2012/06/04,0.107
2012/06/05,1.73
2012/06/06,4.276
2012/06/07,5.465
2012/06/08,4.835
2012/06/09,2.687
2012/06/10,-0.278
2012/06/11,-1.609
2012/06/12,0.913
2012/06/13,5.718
2012/06/14,7.606
2012/06/15,10.262
2012/06/16,10.645
2012/06/17,6.14
2012/06/18,0.449
2012/06/19,-0.707
2012/06/20,4.41
2012/06/21,6.716
2012/06/22,3.273
2012/06/23,-1.461
2012/06/24,-4.281
2012/06/25,-4.332
2012/06/26,-1.75
2012/06/27,2.559
2012/06/28,4.725
2012/06/29,3.974
2012/06/30,1.789
2012/07/01,0.499
2012/07/02,0.786
2012/07/03,-0.975
2012/07/04,-2.695
2012/07/05,-1.348
2012/07/06,0.819
2012/07/07,3.873
2012/07/08,2.891
2012/07/09,3.716
2012/07/10,5.641
2012/07/11,5.816
2012/07/12,8.118
2012/07/13,7.954
2012/07/14,5.523
2012/07/15,1.532
2012/07/16,5.403
2012/07/17,14.25
2012/07/18,18.114
2012/07/19,11.109
2012/07/20,0.52
2012/07/21,-2.82
2012/07/22,-3.959
2012/07/23,-2.946
2012/07/24,-2.063
2012/07/25,0.469
2012/07/26,4.872
2012/07/27,4.426
2012/07/28,2.531
2012/07/29,-0.574
2012/07/30,0.046
2012/07/31,3.602
2012/08/01,7.398
2012/08/02,12.781
2012/08/03,17.179
2012/08/04,16.208
2012/08/05,8.811
2012/08/06,0.604
2012/08/07,0.211
2012/08/08,1.379
2012/08/09,2.001
2012/08/10,2.617
2012/08/11,3.854
2012/08/12,4.397
2012/08/13,4.761
2012/08/14,5.295
2012/08/15,9.968
2012/08/16,13.053
2012/08/17,3.286
2012/08/18,-7.944
2012/08/19,-26.806
2012/08/20,-27.668
2012/08/21,-14.706
2012/08/22,0.728
2012/08/23,9.503
2012/08/24,3.629
2012/08/25,7.109
2012/08/26,7.013
2012/08/27,4.058
2012/08/28,3.674
2012/08/29,3.003
2012/08/30,0.112
2012/08/31,-4.397
2012/09/01,-7.925
2012/09/02,-6.307
2012/09/03,-0.941
2012/09/04,3.973
2012/09/05,5.842
2012/09/06,6.948
2012/09/07,6.13
2012/09/08,3.51
2012/09/09,-0.5
2012/09/10,-0.031
2012/09/11,1.568
2012/09/12,2.835
2012/09/13,1.972
2012/09/14,2.923
2012/09/15,3.544
2012/09/16,4.386
2012/09/17,2.684
2012/09/18,2.904
2012/09/19,5.011
2012/09/20,4.681
2012/09/21,2.42
2012/09/22,-1.179
2012/09/23,-1.773
2012/09/24,-2.087
2012/09/25,-0.873
2012/09/26,0.143
2012/09/27,1.764
2012/09/28,1.498
2012/09/29,1.418
2012/09/30,0.341
2012/10/01,0.361
2012/10/02,1.841
2012/10/03,3.905
2012/10/04,3.974
2012/10/05,0.911
2012/10/06,-1.691
2012/10/07,-5.551
2012/10/08,-7.149
2012/10/09,-6.57
2012/10/10,-1.193
2012/10/11,2.04
2012/10/12,2.052
2012/10/13,-0.641
2012/10/14,-2.318
2012/10/15,-2.918
2012/10/16,-0.725
2012/10/17,0.147
2012/10/18,1.433
2012/10/19,-0.055
2012/10/20,-0.654
2012/10/21,-1.595
2012/10/22,-1.41
2012/10/23,-0.366
2012/10/24,-0.304
2012/10/25,-3.554
2012/10/26,-10.13
2012/10/27,-12.311
2012/10/28,-6.891
2012/10/29,1.311
2012/10/30,5.119
2012/10/31,5.352
2012/11/01,2.111
2012/11/02,-2.043
2012/11/03,-4.396
2012/11/04,-1.377
2012/11/05,2.421
2012/11/06,2.448
2012/11/07,1.72
2012/11/08,1.374
2012/11/09,0.541
2012/11/10,-0.522
2012/11/11,-0.391
2012/11/12,0.474
2012/11/13,1.171
2012/11/14,0.879
2012/11/15,1.543
2012/11/16,4.516
2012/11/17,7.233
2012/11/18,5.657
2012/11/19,2.238
2012/11/20,-0.476
2012/11/21,0.127
2012/11/22,3.014
2012/11/23,5.503
2012/11/24,5.654
2012/11/25,2.987
2012/11/26,0.052
2012/11/27,-1.418
2012/11/28,-1.39
2012/11/29,0.284
2012/11/30,2.694
2012/12/01,2.36
2012/12/02,1.107
2012/12/03,0.307
2012/12/04,3.713
2012/12/05,6.812
2012/12/06,5.631
2012/12/07,2.835
2012/12/08,0.522
2012/12/09,0.786
2012/12/10,0.084
2012/12/11,0.51
2012/12/12,2.092
2012/12/13,2.154
2012/12/14,0.922
2012/12/15,-1.018
2012/12/16,-2.223
2012/12/17,-2.77
2012/12/18,-1.997
2012/12/19,0.403
2012/12/20,2.279
2012/12/21,2
2012/12/22,-0.099
2012/12/23,-1.365
2012/12/24,-1.21
2012/12/25,-0.378
2012/12/26,0.126
2012/12/27,0.496
2012/12/28,0.341
2012/12/29,0.306
2012/12/30,-0.086
2012/12/31,0.149
2013/01/01,-0.319
2013/01/02,-1.712
2013/01/03,-1.774
2013/01/04,-1.406
2013/01/05,-0.216
2013/01/06,-0.681
2013/01/07,-0.431
2013/01/08,1.773
2013/01/09,3.658
2013/01/10,4.479
2013/01/11,4.338
2013/01/12,2.783
2013/01/13,1.24
2013/01/14,-0.043
2013/01/15,-0.1
2013/01/16,1.99
2013/01/17,6.251
2013/01/18,9.562
2013/01/19,7.747
2013/01/20,3.224
2013/01/21,3.405
2013/01/22,8.782
2013/01/23,11.008
2013/01/24,7.044
2013/01/25,1.094
2013/01/26,0.843
2013/01/27,2.046
2013/01/28,5.284
2013/01/29,7.998
2013/01/30,9.781
2013/01/31,11.319
2013/02/01,9.057
2013/02/02,5.536
2013/02/03,1.529
2013/02/04,-0.507
2013/02/05,0.442
2013/02/06,2.273
2013/02/07,5.481
2013/02/08,9.344
2013/02/09,11.336
2013/02/10,9.629
2013/02/11,7.784
2013/02/12,5.751
2013/02/13,4.258
2013/02/14,6.155
2013/02/15,9.363
2013/02/16,9.451
2013/02/17,5.486
2013/02/18,0.613
2013/02/19,4.333
2013/02/20,9.026
2013/02/21,10.383
2013/02/22,5.639
2013/02/23,0.238
2013/02/24,-1.735
2013/02/25,-1.557
2013/02/26,0.453
2013/02/27,3.745
2013/02/28,8.91
2013/03/01,14.052
2013/03/02,10.954
2013/03/03,3.483
2013/03/04,0.352
2013/03/05,10.594
2013/03/06,20.124
2013/03/07,19.898
2013/03/08,12.733
2013/03/09,10.696
2013/03/10,11.074
2013/03/11,9.276
2013/03/12,2.195
2013/03/13,-3.674
2013/03/14,-4.027
2013/03/15,-1.161
2013/03/16,3.208
2013/03/17,1.449
2013/03/18,6.11
2013/03/19,16.357
2013/03/20,31.462
2013/03/21,38.326
2013/03/22,27.944
2013/03/23,10.154
2013/03/24,1.22
2013/03/25,5.18
2013/03/26,12.713
2013/03/27,22.337
2013/03/28,24.017
2013/03/29,20.762
2013/03/30,10.37
2013/03/31,3.846
2013/04/01,9.383
2013/04/02,23.206
2013/04/03,34.759
2013/04/04,30.456
2013/04/05,19.411
2013/04/06,11.759
2013/04/07,14.987
2013/04/08,27.122
2013/04/09,45.695
2013/04/10,25.633
2013/04/11,-29.69
2013/04/12,-52.688
2013/04/13,-44.854
2013/04/14,-20.131
2013/04/15,-5.774
2013/04/16,-23.764
2013/04/17,-15.368
2013/04/18,8.692
2013/04/19,42.186
2013/04/20,47.271
2013/04/21,20.718
2013/04/22,6.405
2013/04/23,5.503
2013/04/24,17.941
2013/04/25,23.082
2013/04/26,10.072
2013/04/27,-6.294
2013/04/28,-11.232
2013/04/29,-1.794
2013/04/30,6.451
2013/05/01,0.497
2013/05/02,-14.944
2013/05/03,-23.627
2013/05/04,-15.74
2013/05/05,2.174
2013/05/06,10.04
2013/05/07,5.079
2013/05/08,-3.41
2013/05/09,-4.057
2013/05/10,0.149
2013/05/11,2.653
2013/05/12,3.06
2013/05/13,1.539
2013/05/14,-3.438
2013/05/15,-6.41
2013/05/16,-4.669
2013/05/17,1.709
2013/05/18,7.88
2013/05/19,5.519
2013/05/20,2.451
2013/05/21,2.185
2013/05/22,3.348
2013/05/23,4.856
2013/05/24,8.089
2013/05/25,9.46
2013/05/26,8.47
2013/05/27,3.01
2013/05/28,-1.565
2013/05/29,-1.802
2013/05/30,-0.865
2013/05/31,0.556
2013/06/01,0.378
2013/06/02,-2.444
2013/06/03,-4.818
2013/06/04,-5.692
2013/06/05,-3.254
2013/06/06,-0.785
2013/06/07,-3.903
2013/06/08,-7.919
2013/06/09,-11.268
2013/06/10,-9.524
2013/06/11,-3.644
2013/06/12,1.997
2013/06/13,2.773
2013/06/14,-3.472
2013/06/15,-7.219
2013/06/16,-6.162
2013/06/17,-1.954
2013/06/18,3.404
2013/06/19,4.732
2013/06/20,4.939
2013/06/21,2.324
2013/06/22,-1.363
2013/06/23,-3.919
2013/06/24,-7.16
2013/06/25,-6.197
2013/06/26,-3.619
2013/06/27,-1.907
2013/06/28,-5.147
2013/06/29,-8.895
2013/06/30,-7.009
2013/07/01,-7.192
2013/07/02,-6.808
2013/07/03,-9.357
2013/07/04,-8.348
2013/07/05,-12.244
2013/07/06,-18.942
2013/07/07,-11.102
2013/07/08,0.729
2013/07/09,9.839
2013/07/10,8.943
2013/07/11,10.81
2013/07/12,17.251
2013/07/13,15.932
2013/07/14,8.168
2013/07/15,5.054
2013/07/16,2.077
2013/07/17,0.702
2013/07/18,-3.149
2013/07/19,-6.769
2013/07/20,-5.539
2013/07/21,-3
2013/07/22,0.313
2013/07/23,1.649
2013/07/24,3.023
2013/07/25,4.489
2013/07/26,4.637
2013/07/27,2.408
2013/07/28,0.543
2013/07/29,2.296
2013/07/30,5.134
2013/07/31,8.656
2013/08/01,5.079
2013/08/02,2.628
2013/08/03,-0.655
2013/08/04,-1.381
2013/08/05,-0.037
2013/08/06,1.594
2013/08/07,3.003
2013/08/08,0.494
2013/08/09,-2.801
2013/08/10,-4.116
2013/08/11,-3.016
2013/08/12,-0.201
2013/08/13,1.667
2013/08/14,3.498
2013/08/15,3.152
2013/08/16,1.691
2013/08/17,0.522
2013/08/18,-0.028
2013/08/19,1.505
2013/08/20,4.448
2013/08/21,8.445
2013/08/22,9.486
2013/08/23,4.959
2013/08/24,0.656
2013/08/25,0.343
2013/08/26,2.432
2013/08/27,5.743
2013/08/28,7.078
2013/08/29,6.523
2013/08/30,5.785
2013/08/31,5.887
2013/09/01,7.657
2013/09/02,6.118
2013/09/03,2.291
2013/09/04,-3.132
2013/09/05,-6.564
2013/09/06,-7.859
2013/09/07,-4.74
2013/09/08,-0.623
2013/09/09,2.428
2013/09/10,4.293
2013/09/11,4.39
2013/09/12,4.944
2013/09/13,3.426
2013/09/14,1.819
2013/09/15,0.019
2013/09/16,-0.218
2013/09/17,0.245
2013/09/18,1.086
2013/09/19,-1.028
2013/09/20,-2.61
2013/09/21,-3.141
2013/09/22,-0.81
2013/09/23,0.23
2013/09/24,0.166
2013/09/25,0.499
2013/09/26,1.126
2013/09/27,0.878
2013/09/28,0.868
2013/09/29,0.549
2013/09/30,0.552
2013/10/01,0.14
2013/10/02,-8.553
2013/10/03,-11.821
2013/10/04,-5.14
2013/10/05,5.793
2013/10/06,10.012
2013/10/07,2.883
2013/10/08,1.931
2013/10/09,2.953
2013/10/10,2.573
2013/10/11,1.823
2013/10/12,1.022
2013/10/13,2.687
2013/10/14,5.075
2013/10/15,8.531
2013/10/16,7.406
2013/10/17,6.6
2013/10/18,6.667
2013/10/19,12.973
2013/10/20,13.428
2013/10/21,14.672
2013/10/22,17.175
2013/10/23,21.672
2013/10/24,12.618
2013/10/25,-6.015
2013/10/26,-9.641
2013/10/27,-3.867
2013/10/28,10.959
2013/10/29,11.657
2013/10/30,9.607
2013/10/31,4.089
2013/11/01,2.452
2013/11/02,2.061
2013/11/03,3.489
2013/11/04,8.054
2013/11/05,15.933
2013/11/06,22.573
2013/11/07,28.165
2013/11/08,28.829
2013/11/09,34.919
2013/11/10,6.52
2013/11/11,5.332
2013/11/12,0.492
2013/11/13,26.428
2013/11/14,27.701
2013/11/15,22.317
2013/11/16,13.362
2013/11/17,13.032
2013/11/18,33.696
2013/11/19,43.873
2013/11/20,9.138
2013/11/21,8.909
2013/11/22,12.167
2013/11/23,49.32
2013/11/24,17.18
2013/11/25,7.107
2013/11/26,7.853
2013/11/27,26.867
