Date,sentinusd7rsiUSD
2010/10/23,36.311
2010/10/24,46.659
2010/10/25,52.925
2010/10/26,62.309
2010/10/27,69.072
2010/10/28,68.016
2010/10/29,45.366
2010/10/30,41.176
2010/10/31,42.831
2010/11/01,38.413
2010/11/02,44.365
2010/11/03,43.06
2010/11/04,67.399
2010/11/05,44.224
2010/11/06,63.549
2010/11/07,59.775
2010/11/08,84.319
2010/11/09,45.169
2010/11/10,45.369
2010/11/11,44.589
2010/11/12,44.339
2010/11/13,45.141
2010/11/14,44.853
2010/11/15,63.534
2010/11/16,49.095
2010/11/17,46.022
2010/11/18,46.191
2010/11/19,46.308
2010/11/20,57.22
2010/11/21,53.04
2010/11/22,43.364
2010/11/23,44.833
2010/11/24,44.365
2010/11/25,46.275
2010/11/26,52.513
2010/11/27,42.798
2010/11/28,42.71
2010/11/29,44.332
2010/11/30,47.812
2010/12/01,46.959
2010/12/02,49.687
2010/12/03,42.43
2010/12/04,50.997
2010/12/05,41.54
2010/12/06,56.065
2010/12/07,54.063
2010/12/08,43.953
2010/12/09,45.968
2010/12/10,42.611
2010/12/11,54.969
2010/12/12,47.872
2010/12/13,67.982
2010/12/14,57.596
2010/12/15,57.312
2010/12/16,51.251
2010/12/17,46.708
2010/12/18,51.435
2010/12/19,54.8
2010/12/20,51.471
2010/12/21,56.191
2010/12/22,49.709
2010/12/23,43.973
2010/12/24,43.278
2010/12/25,59.942
2010/12/26,47.435
2010/12/27,52.418
2010/12/28,44.481
2010/12/29,60.755
2010/12/30,48.053
2010/12/31,46.898
2011/01/01,45.423
2011/01/02,42.741
2011/01/03,50.755
2011/01/04,41.766
2011/01/05,45.503
2011/01/06,39.763
2011/01/07,51.131
2011/01/08,52.687
2011/01/09,44.006
2011/01/10,61.077
2011/01/11,67.117
2011/01/12,49.044
2011/01/13,63.597
2011/01/14,56.19
2011/01/15,49.004
2011/01/16,51.706
2011/01/17,47.844
2011/01/18,59.528
2011/01/19,45.24
2011/01/20,44.934
2011/01/21,51.218
2011/01/22,55.9
2011/01/23,60.87
2011/01/24,53.681
2011/01/25,46.101
2011/01/26,51.305
2011/01/27,95.573
2011/01/28,45.956
2011/01/29,46.737
2011/01/30,57.589
2011/01/31,50.714
2011/02/01,49.222
2011/02/02,49.705
2011/02/03,46.293
2011/02/04,45.69
2011/02/05,48.499
2011/02/06,49.907
2011/02/07,59.125
2011/02/08,47.373
2011/02/09,56.069
2011/02/10,65.666
2011/02/11,68.515
2011/02/12,51.144
2011/02/13,47.841
2011/02/14,51.46
2011/02/15,46.014
2011/02/16,41.873
2011/02/17,47.54
2011/02/18,50.354
2011/02/19,57.404
2011/02/20,62.417
2011/02/21,61.671
2011/02/22,73.613
2011/02/23,76.363
2011/02/24,53.689
2011/02/25,46.939
2011/02/26,45.349
2011/02/27,49.166
2011/02/28,39.259
2011/03/01,84.357
2011/03/02,93.584
2011/03/03,45.646
2011/03/04,46.605
2011/03/05,44.289
2011/03/06,45.267
2011/03/07,45.654
2011/03/08,45.245
2011/03/09,46.651
2011/03/10,49.717
2011/03/11,46.885
2011/03/12,44.178
2011/03/13,46.173
2011/03/14,46.261
2011/03/15,42.515
2011/03/16,44.212
2011/03/17,44.335
2011/03/18,45.048
2011/03/19,41.243
2011/03/20,42.676
2011/03/21,43.986
2011/03/22,49.766
2011/03/23,55.725
2011/03/24,56.047
2011/03/25,60.509
2011/03/26,63.819
2011/03/27,40.964
2011/03/28,39.905
2011/03/29,37.415
2011/03/30,39.228
2011/03/31,41.69
2011/04/01,34.83
2011/04/02,38.138
2011/04/03,36.423
2011/04/04,47.368
2011/04/05,42.992
2011/04/06,38.991
2011/04/07,44.403
2011/04/08,48.658
2011/04/09,51.265
2011/04/10,39.804
2011/04/11,40.707
2011/04/12,55.875
2011/04/13,65.595
2011/04/14,59.683
2011/04/15,47.955
2011/04/16,78.368
2011/04/17,94.437
2011/04/18,46.464
2011/04/19,77.605
2011/04/20,85.605
2011/04/21,45.937
2011/04/22,44.489
2011/04/23,44.827
2011/04/24,44.311
2011/04/25,44.18
2011/04/26,45.669
2011/04/27,47.427
2011/04/28,45.742
2011/04/29,62.789
2011/04/30,54.661
2011/05/01,46.681
2011/05/02,45.14
2011/05/03,48.306
2011/05/04,52.746
2011/05/05,46.861
2011/05/06,52.852
2011/05/07,50.199
2011/05/08,64.93
2011/05/09,46.306
2011/05/10,64.473
2011/05/11,48.871
2011/05/12,50.714
2011/05/13,64.215
2011/05/14,86.303
2011/05/15,48.033
2011/05/16,47.838
2011/05/17,46.716
2011/05/18,45.746
2011/05/19,45.602
2011/05/20,49.268
2011/05/21,55.929
2011/05/22,61.732
2011/05/23,50.691
2011/05/24,48.284
2011/05/25,50.389
2011/05/26,52.807
2011/05/27,58.143
2011/05/28,43.773
2011/05/29,45.654
2011/05/30,46.296
2011/05/31,47.282
2011/06/01,47.523
2011/06/02,56.257
2011/06/03,74.566
2011/06/04,75.315
2011/06/05,80.515
2011/06/06,87.848
2011/06/07,66.499
2011/06/08,81.52
2011/06/09,82.928
2011/06/10,84.395
2011/06/11,87.479
2011/06/12,88.731
2011/06/13,65.225
2011/06/14,73.002
2011/06/15,92.013
2011/06/16,96.422
2011/06/17,45.7
2011/06/18,44.688
2011/06/19,57.485
2011/06/20,45.601
2011/06/21,52.513
2011/06/22,45.704
2011/06/23,46.918
2011/06/24,58.317
2011/06/25,71.69
2011/06/26,50.464
2011/06/27,45.278
2011/06/28,56.895
2011/06/29,47.368
2011/06/30,44.547
2011/07/01,43.568
2011/07/02,42.94
2011/07/03,42.157
2011/07/04,45.006
2011/07/05,41.874
2011/07/06,42.657
2011/07/07,42.377
2011/07/08,41.616
2011/07/09,52.09
2011/07/10,54.246
2011/07/11,45.511
2011/07/12,45.717
2011/07/13,48.358
2011/07/14,52.229
2011/07/15,42.348
2011/07/16,47.842
2011/07/17,42.7
2011/07/18,61.143
2011/07/19,57.235
2011/07/20,42.83
2011/07/21,48.282
2011/07/22,49.821
2011/07/23,43.266
2011/07/24,42.869
2011/07/25,51.305
2011/07/26,48.884
2011/07/27,49.781
2011/07/28,66.566
2011/07/29,44.296
2011/07/30,42.119
2011/07/31,44.452
2011/08/01,43.971
2011/08/02,42.59
2011/08/03,42.122
2011/08/04,41.188
2011/08/05,43.558
2011/08/06,41.501
2011/08/07,40.976
2011/08/08,49.845
2011/08/09,65.256
2011/08/10,51.177
2011/08/11,44.25
2011/08/12,42.704
2011/08/13,42.451
2011/08/14,45.354
2011/08/15,43.763
2011/08/16,44.441
2011/08/17,43.618
2011/08/18,45.915
2011/08/19,51.174
2011/08/20,41.939
2011/08/21,42.499
2011/08/22,43.55
2011/08/23,50.252
2011/08/24,54.827
2011/08/25,46.154
2011/08/26,41.566
2011/08/27,78.593
2011/08/28,44.388
2011/08/29,45.076
2011/08/30,45.028
2011/08/31,45.279
2011/09/01,46.199
2011/09/02,45.111
2011/09/03,44.624
2011/09/04,67.643
2011/09/05,71.347
2011/09/06,76.091
2011/09/07,44.403
2011/09/08,42.435
2011/09/09,41.999
2011/09/10,40.593
2011/09/11,48.666
2011/09/12,45.722
2011/09/13,42.728
2011/09/14,41.964
2011/09/15,41.604
2011/09/16,47.132
2011/09/17,42.795
2011/09/18,42.167
2011/09/19,43.499
2011/09/20,44.787
2011/09/21,46.306
2011/09/22,43.279
2011/09/23,44.519
2011/09/24,40.883
2011/09/25,43.616
2011/09/26,42.627
2011/09/27,49.139
2011/09/28,45.67
2011/09/29,44.379
2011/09/30,42.786
2011/10/01,52.029
2011/10/02,45.615
2011/10/03,51.453
2011/10/04,52.123
2011/10/05,50.446
2011/10/06,59.201
2011/10/07,45.307
2011/10/08,38.506
2011/10/09,39.567
2011/10/10,41.045
2011/10/11,41.972
2011/10/12,41.231
2011/10/13,40.168
2011/10/14,36.872
2011/10/15,49.909
2011/10/16,37.571
2011/10/17,51.51
2011/10/18,39.177
2011/10/19,37.046
2011/10/20,36.452
2011/10/21,54.498
2011/10/22,59.003
2011/10/23,61.808
2011/10/24,44.381
2011/10/25,43.602
2011/10/26,48.394
2011/10/27,55.524
2011/10/28,53.515
2011/10/29,55.389
2011/10/30,36.32
2011/10/31,50.438
2011/11/01,59.333
2011/11/02,49.737
2011/11/03,46.273
2011/11/04,49.144
2011/11/05,40.962
2011/11/06,36.973
2011/11/07,41.047
2011/11/08,76.976
2011/11/09,68.766
2011/11/10,44.553
2011/11/11,43.19
2011/11/12,42.213
2011/11/13,41.516
2011/11/14,44.724
2011/11/15,42.99
2011/11/16,78.469
2011/11/17,85.779
2011/11/18,89.916
2011/11/19,71.239
2011/11/20,46.072
2011/11/21,47.763
2011/11/22,62.529
2011/11/23,46.646
2011/11/24,46.536
2011/11/25,43.489
2011/11/26,48.738
2011/11/27,50.822
2011/11/28,68.18
2011/11/29,68.994
2011/11/30,81.577
2011/12/01,47.803
2011/12/02,63.021
2011/12/03,51.908
2011/12/04,48.828
2011/12/05,49.119
2011/12/06,65.419
2011/12/07,58.932
2011/12/08,53.324
2011/12/09,42.026
2011/12/10,38.807
2011/12/11,37.974
2011/12/12,37.422
2011/12/13,35.46
2011/12/14,35.414
2011/12/15,36.569
2011/12/16,37.061
2011/12/17,35.914
2011/12/18,35.544
2011/12/19,38.965
2011/12/20,41.284
2011/12/21,43.395
2011/12/22,40.231
2011/12/23,36.735
2011/12/24,38.301
2011/12/25,38.062
2011/12/26,54.078
2011/12/27,52.747
2011/12/28,39.59
2011/12/29,48.941
2011/12/30,41.859
2011/12/31,41.626
2012/01/01,47.203
2012/01/02,44.008
2012/01/03,43.47
2012/01/04,53.428
2012/01/05,70.198
2012/01/06,62.537
2012/01/07,45.445
2012/01/08,49.14
2012/01/09,53.123
2012/01/10,49.057
2012/01/11,50.293
2012/01/12,47.818
2012/01/13,52.196
2012/01/14,46.938
2012/01/15,42.631
2012/01/16,56.191
2012/01/17,51.882
2012/01/18,45.865
2012/01/19,49.061
2012/01/20,46.814
2012/01/21,38.873
2012/01/22,36.577
2012/01/23,40.686
2012/01/24,53.548
2012/01/25,56.564
2012/01/26,53.912
2012/01/27,45.059
2012/01/28,35.251
2012/01/29,46.814
2012/01/30,43.992
2012/01/31,45.866
2012/02/01,60.906
2012/02/02,54.248
2012/02/03,54.231
2012/02/04,50.845
2012/02/05,49.409
2012/02/06,42.716
2012/02/07,41.909
2012/02/08,38.549
2012/02/09,33.519
2012/02/10,50.397
2012/02/11,67.827
2012/02/12,46.201
2012/02/13,56.577
2012/02/14,84.756
2012/02/15,76.475
2012/02/16,80.019
2012/02/17,53.655
2012/02/18,45.771
2012/02/19,38.467
2012/02/20,40.636
2012/02/21,39.286
2012/02/22,53.392
2012/02/23,51.75
2012/02/24,48.504
2012/02/25,41.194
2012/02/26,38.407
2012/02/27,41.197
2012/02/28,40.936
2012/02/29,38.935
2012/03/01,59.864
2012/03/02,52.863
2012/03/03,43.771
2012/03/04,57.138
2012/03/05,44.707
2012/03/06,43.908
2012/03/07,44.612
2012/03/08,53.126
2012/03/09,56.127
2012/03/10,44.453
2012/03/11,45.54
2012/03/12,55.993
2012/03/13,53.2
2012/03/14,58.924
2012/03/15,51.174
2012/03/16,52.799
2012/03/17,48.889
2012/03/18,41.029
2012/03/19,47.278
2012/03/20,49.608
2012/03/21,50.875
2012/03/22,68.335
2012/03/23,74.878
2012/03/24,65.085
2012/03/25,39.384
2012/03/26,46.873
2012/03/27,49.768
2012/03/28,57.084
2012/03/29,74.108
2012/03/30,62.055
2012/03/31,56.736
2012/04/01,45.507
2012/04/02,49.707
2012/04/03,55.538
2012/04/04,50.588
2012/04/05,59.137
2012/04/06,43.328
2012/04/07,35.537
2012/04/08,63.135
2012/04/09,69.965
2012/04/10,48.877
2012/04/11,60.56
2012/04/12,55.867
2012/04/13,47.124
2012/04/14,50.382
2012/04/15,56.259
2012/04/16,62.184
2012/04/17,50.523
2012/04/18,48.638
2012/04/19,41.468
2012/04/20,73.086
2012/04/21,49.913
2012/04/22,46.774
2012/04/23,44.64
2012/04/24,44.196
2012/04/25,48.65
2012/04/26,59.996
2012/04/27,53.512
2012/04/28,45.007
2012/04/29,46.234
2012/04/30,48.15
2012/05/01,48.094
2012/05/02,48.405
2012/05/03,52.014
2012/05/04,49.503
2012/05/05,51.794
2012/05/06,37.081
2012/05/07,67.262
2012/05/08,79.855
2012/05/09,56.656
2012/05/10,45.204
2012/05/11,48.525
2012/05/12,62.314
2012/05/13,47.379
2012/05/14,53.615
2012/05/15,62.922
2012/05/16,60.219
2012/05/17,60.352
2012/05/18,45.438
2012/05/19,40.595
2012/05/20,48.46
2012/05/21,61.857
2012/05/22,63.45
2012/05/23,44.529
2012/05/24,40.239
2012/05/25,50.813
2012/05/26,64.175
2012/05/27,46.706
2012/05/28,47.427
2012/05/29,53.725
2012/05/30,48.611
2012/05/31,61.747
2012/06/01,50.593
2012/06/02,45.285
2012/06/03,43.787
2012/06/04,60.308
2012/06/05,60.199
2012/06/06,47.18
2012/06/07,59.699
2012/06/08,62.777
2012/06/09,41.274
2012/06/10,50.26
2012/06/11,49.145
2012/06/12,47.045
2012/06/13,46.659
2012/06/14,61.065
2012/06/15,52.786
2012/06/16,56.202
2012/06/17,40.645
2012/06/18,47.743
2012/06/19,45.733
2012/06/20,43.347
2012/06/21,39.131
2012/06/22,49.943
2012/06/23,55.181
2012/06/24,46.035
2012/06/25,45.323
2012/06/26,44.593
2012/06/27,48.122
2012/06/28,62.308
2012/06/29,51.947
2012/06/30,42.215
2012/07/01,41.862
2012/07/02,40.164
2012/07/03,43.851
2012/07/04,53.994
2012/07/05,50.994
2012/07/06,43.188
2012/07/07,68.502
2012/07/08,42.271
2012/07/09,51.227
2012/07/10,51.899
2012/07/11,44.653
2012/07/12,46.781
2012/07/13,56.39
2012/07/14,56.37
2012/07/15,45.349
2012/07/16,53.842
2012/07/17,58.95
2012/07/18,48.81
2012/07/19,44.595
2012/07/20,49.617
2012/07/21,57.85
2012/07/22,49.077
2012/07/23,53.965
2012/07/24,48.865
2012/07/25,40.905
2012/07/26,56.497
2012/07/27,55.157
2012/07/28,49.259
2012/07/29,41.622
2012/07/30,40.008
2012/07/31,64.196
2012/08/01,55.586
2012/08/02,51.075
2012/08/03,47.822
2012/08/04,47.52
2012/08/05,56.737
2012/08/06,56.819
2012/08/07,56.786
2012/08/08,49.561
2012/08/09,44.852
2012/08/10,51.663
2012/08/11,49.162
2012/08/12,50.677
2012/08/13,59.54
2012/08/14,48.774
2012/08/15,58.274
2012/08/16,67.104
2012/08/17,75.303
2012/08/18,54.711
2012/08/19,79.384
2012/08/20,86.735
2012/08/21,59.098
2012/08/22,67.283
2012/08/23,66.757
2012/08/24,77.614
2012/08/25,46.595
2012/08/26,43.228
2012/08/27,54.303
2012/08/28,56.272
2012/08/29,73.804
2012/08/30,61.816
2012/08/31,53.159
2012/09/01,51.46
2012/09/02,44.137
2012/09/03,39.022
2012/09/04,48.358
2012/09/05,56.634
2012/09/06,76.723
2012/09/07,67.098
2012/09/08,45.89
2012/09/09,40.784
2012/09/10,61.261
2012/09/11,62.869
2012/09/12,49.018
2012/09/13,61.545
2012/09/14,55.887
2012/09/15,43.251
2012/09/16,51.662
2012/09/17,50.597
2012/09/18,50.777
2012/09/19,69.888
2012/09/20,50.912
2012/09/21,59.217
2012/09/22,48.416
2012/09/23,42.727
2012/09/24,42.999
2012/09/25,37.686
2012/09/26,37.656
2012/09/27,37.326
2012/09/28,39.632
2012/09/29,37.924
2012/09/30,38.225
2012/10/01,38.763
2012/10/02,40.051
2012/10/03,38.394
2012/10/04,38.226
2012/10/05,44.626
2012/10/06,42.192
2012/10/07,41.222
2012/10/08,40.86
2012/10/09,39.11
2012/10/10,36.902
2012/10/11,40.123
2012/10/12,50.817
2012/10/13,51.353
2012/10/14,41.644
2012/10/15,38.282
2012/10/16,53.629
2012/10/17,57.406
2012/10/18,57.847
2012/10/19,51.044
2012/10/20,50.877
2012/10/21,47.033
2012/10/22,46.154
2012/10/23,50.534
2012/10/24,42.05
2012/10/25,36.797
2012/10/26,32.484
2012/10/27,41.879
2012/10/28,35.178
2012/10/29,36.638
2012/10/30,67.954
2012/10/31,64.683
2012/11/01,51.759
2012/11/02,38.636
2012/11/03,47.587
2012/11/04,50.474
2012/11/05,50.988
2012/11/06,47.04
2012/11/07,46.715
2012/11/08,41.116
2012/11/09,36.599
2012/11/10,32.553
2012/11/11,32.424
2012/11/12,34.178
2012/11/13,41.937
2012/11/14,50.903
2012/11/15,68.24
2012/11/16,76.499
2012/11/17,60.621
2012/11/18,52.705
2012/11/19,44.688
2012/11/20,47.214
2012/11/21,40.039
2012/11/22,48.118
2012/11/23,44.476
2012/11/24,45.045
2012/11/25,39.381
2012/11/26,46.234
2012/11/27,51.537
2012/11/28,58.907
2012/11/29,46.829
2012/11/30,40.832
2012/12/01,38.256
2012/12/02,47.355
2012/12/03,59.388
2012/12/04,69.466
2012/12/05,73.379
2012/12/06,76.752
2012/12/07,53.852
2012/12/08,40.801
2012/12/09,46.398
2012/12/10,41.747
2012/12/11,50.211
2012/12/12,68.94
2012/12/13,70.856
2012/12/14,57.85
2012/12/15,44.74
2012/12/16,46.051
2012/12/17,45.597
2012/12/18,52.85
2012/12/19,39.741
2012/12/20,38.024
2012/12/21,48.337
2012/12/22,44.835
2012/12/23,39.39
2012/12/24,42.094
2012/12/25,36.971
2012/12/26,37.345
2012/12/27,40.959
2012/12/28,46.792
2012/12/29,45.794
2012/12/30,41.261
2012/12/31,52.303
2013/01/01,57.5
2013/01/02,64.427
2013/01/03,57.981
2013/01/04,68.707
2013/01/05,62.884
2013/01/06,42.16
2013/01/07,49.334
2013/01/08,60.081
2013/01/09,52.225
2013/01/10,46.146
2013/01/11,46.484
2013/01/12,39.478
2013/01/13,38.716
2013/01/14,45.477
2013/01/15,63.554
2013/01/16,66.757
2013/01/17,57.49
2013/01/18,54.575
2013/01/19,50.582
2013/01/20,41.902
2013/01/21,42.311
2013/01/22,53.235
2013/01/23,72.368
2013/01/24,50.599
2013/01/25,51.221
2013/01/26,47.382
2013/01/27,51.267
2013/01/28,56.208
2013/01/29,70.113
2013/01/30,55.833
2013/01/31,52.029
2013/02/01,58.116
2013/02/02,45.086
2013/02/03,46.153
2013/02/04,52.901
2013/02/05,61.936
2013/02/06,58.645
2013/02/07,55.981
2013/02/08,67.263
2013/02/09,53.537
2013/02/10,46.028
2013/02/11,45.295
2013/02/12,42.749
2013/02/13,40.005
2013/02/14,56.046
2013/02/15,50.555
2013/02/16,51.01
2013/02/17,42.847
2013/02/18,48.471
2013/02/19,57.557
2013/02/20,49.382
2013/02/21,44.828
2013/02/22,65.418
2013/02/23,47.498
2013/02/24,62.018
2013/02/25,65.652
2013/02/26,52.062
2013/02/27,55.499
2013/02/28,56.416
2013/03/01,59.905
2013/03/02,57.666
2013/03/03,36.032
2013/03/04,41.053
2013/03/05,68.802
2013/03/06,73.754
2013/03/07,54.944
2013/03/08,48.986
2013/03/09,44.768
2013/03/10,52.389
2013/03/11,46.188
2013/03/12,58.406
2013/03/13,56.924
2013/03/14,45.885
2013/03/15,84.715
2013/03/16,53.35
2013/03/17,44.084
2013/03/18,61.016
2013/03/19,50.809
2013/03/20,51.874
2013/03/21,53.934
2013/03/22,48.776
2013/03/23,47.433
2013/03/24,43.903
2013/03/25,51.836
2013/03/26,54.921
2013/03/27,67.79
2013/03/28,55.627
2013/03/29,50.712
2013/03/30,56.797
2013/03/31,52.556
2013/04/01,51.823
2013/04/02,70.608
2013/04/03,69.363
2013/04/04,62.852
2013/04/05,62.995
2013/04/06,46.833
2013/04/07,41.43
2013/04/08,57.135
2013/04/09,70.069
2013/04/10,77.559
2013/04/11,47.091
2013/04/12,42.691
2013/04/13,39.539
2013/04/14,36.502
2013/04/15,38.812
2013/04/16,45.602
2013/04/17,45.776
2013/04/18,76.913
2013/04/19,49.131
2013/04/20,44.657
2013/04/21,44.491
2013/04/22,49.738
2013/04/23,50.292
2013/04/24,55.022
2013/04/25,52.749
2013/04/26,45.933
2013/04/27,41.336
2013/04/28,38.565
2013/04/29,44.886
2013/04/30,41.526
2013/05/01,45.926
2013/05/02,43.467
2013/05/03,40.933
2013/05/04,37.137
2013/05/05,40.653
2013/05/06,46.597
2013/05/07,49.125
2013/05/08,45.696
2013/05/09,41.695
2013/05/10,46.375
2013/05/11,43.006
2013/05/12,39.604
2013/05/13,48.101
2013/05/14,47.477
2013/05/15,44.871
2013/05/16,44.442
2013/05/17,50.021
2013/05/18,45.846
2013/05/19,36.058
2013/05/20,43.431
2013/05/21,50.818
2013/05/22,54.59
2013/05/23,52.95
2013/05/24,59.865
2013/05/25,55.922
2013/05/26,36.485
2013/05/27,52.503
2013/05/28,54.261
2013/05/29,56.809
2013/05/30,49.642
2013/05/31,51.106
2013/06/01,39.84
2013/06/02,36.088
2013/06/03,57.248
2013/06/04,50.03
2013/06/05,52.08
2013/06/06,56.73
2013/06/07,49
2013/06/08,35.054
2013/06/09,50.118
2013/06/10,42.178
2013/06/11,47.295
2013/06/12,46.059
2013/06/13,48.947
2013/06/14,54.456
2013/06/15,38.617
2013/06/16,43.806
2013/06/17,48.423
2013/06/18,52.454
2013/06/19,48.87
2013/06/20,58.08
2013/06/21,55.24
2013/06/22,39.021
2013/06/23,34.734
2013/06/24,50.747
2013/06/25,55.79
2013/06/26,50.1
2013/06/27,46.019
2013/06/28,50.864
2013/06/29,42.385
2013/06/30,37.814
2013/07/01,58.982
2013/07/02,51.958
2013/07/03,55.116
2013/07/04,55.742
2013/07/05,57.702
2013/07/06,41.701
2013/07/07,41.297
2013/07/08,52.844
2013/07/09,63.854
2013/07/10,62.521
2013/07/11,64.542
2013/07/12,65.384
2013/07/13,55.168
2013/07/14,36.937
2013/07/15,46.151
2013/07/16,58.752
2013/07/17,62.398
2013/07/18,57.123
2013/07/19,46.223
2013/07/20,34.055
2013/07/21,34.37
2013/07/22,54.487
2013/07/23,57.593
2013/07/24,54.024
2013/07/25,50.307
2013/07/26,49.01
2013/07/27,34.141
2013/07/28,43.752
2013/07/29,52.513
2013/07/30,64.049
2013/07/31,55.748
2013/08/01,67.046
2013/08/02,53.498
2013/08/03,44.378
2013/08/04,39.23
2013/08/05,52.78
2013/08/06,49.943
2013/08/07,51.751
2013/08/08,47.517
2013/08/09,42.745
2013/08/10,38.27
2013/08/11,34.893
2013/08/12,56.386
2013/08/13,70.007
2013/08/14,71.34
2013/08/15,48.626
2013/08/16,56.99
2013/08/17,52.886
2013/08/18,47.021
2013/08/19,56.718
2013/08/20,53.099
2013/08/21,64.17
2013/08/22,47.817
2013/08/23,47.987
2013/08/24,39.589
2013/08/25,39.436
2013/08/26,46.571
2013/08/27,55.61
2013/08/28,50.214
2013/08/29,47.614
2013/08/30,55.4
2013/08/31,48.084
2013/09/01,43.977
2013/09/02,49.314
2013/09/03,59.742
2013/09/04,56.687
2013/09/05,49.853
2013/09/06,45.031
2013/09/07,41.51
2013/09/08,30.923
2013/09/09,44.811
2013/09/10,45.986
2013/09/11,50.425
2013/09/12,52.29
2013/09/13,50.052
2013/09/14,41.279
2013/09/15,33.068
2013/09/16,54.704
2013/09/17,51.541
2013/09/18,58.726
2013/09/19,63.678
2013/09/20,54.17
2013/09/21,38.426
2013/09/22,40.525
2013/09/23,65.039
2013/09/24,61.555
2013/09/25,53.612
2013/09/26,50.601
2013/09/27,48.351
2013/09/28,40.592
2013/09/29,40.467
2013/09/30,58.643
2013/10/01,69.187
2013/10/02,66.834
2013/10/03,49.873
2013/10/04,47.739
2013/10/05,34.472
2013/10/06,34.042
2013/10/07,49.963
2013/10/08,49.489
2013/10/09,57.957
2013/10/10,50.091
2013/10/11,53.021
2013/10/12,46.881
2013/10/13,48.733
2013/10/14,61.928
2013/10/15,63.876
2013/10/16,70.258
2013/10/17,56.376
2013/10/18,63.225
2013/10/19,69.693
2013/10/20,49.808
2013/10/21,65.867
2013/10/22,72.495
2013/10/23,71.033
2013/10/24,63.258
2013/10/25,88.469
2013/10/26,44.468
2013/10/27,42.546
2013/10/28,45.287
2013/10/29,61.397
2013/10/30,46.804
2013/10/31,46.037
2013/11/01,45.235
2013/11/02,44.351
2013/11/03,44.415
2013/11/04,54.363
2013/11/05,58.062
2013/11/06,55.241
2013/11/07,64.689
2013/11/08,63.145
2013/11/09,60.119
2013/11/10,48.922
2013/11/11,47.296
2013/11/12,64.42
2013/11/13,70.762
2013/11/14,68.313
2013/11/15,88.955
2013/11/16,59.344
2013/11/17,53.608
2013/11/18,70.034
2013/11/19,74.428
2013/11/20,55.672
2013/11/21,65.555
2013/11/22,71.511
2013/11/23,55.59
2013/11/24,53.935
2013/11/25,53.57
2013/11/26,81.463
2013/11/27,74.672
2013/11/28,76.137
2013/11/29,62.307
2013/11/30,51.593
2013/12/01,42.728
2013/12/02,41.921
2013/12/03,39.826
2013/12/04,44.85
2013/12/05,46.988
2013/12/06,38.832
2013/12/07,53.959
2013/12/08,39.851
2013/12/09,42.566
2013/12/10,38.183
2013/12/11,43.53
2013/12/12,40.073
2013/12/13,40.372
2013/12/14,35.006
2013/12/15,32.123
2013/12/16,62.083
2013/12/17,50.502
2013/12/18,50.988
2013/12/19,45.684
2013/12/20,41.321
2013/12/21,41.087
2013/12/22,40.707
2013/12/23,37.686
2013/12/24,42.664
2013/12/25,42.639
2013/12/26,37.734
2013/12/27,37.954
2013/12/28,37.959
2013/12/29,48.804
2013/12/30,47.614
2013/12/31,35.558
2014/01/01,39.852
2014/01/02,48.015
2014/01/03,57.932
2014/01/04,47.202
2014/01/05,60.725
2014/01/06,65.006
2014/01/07,58.015
