Date,transactionvalue7emaUSD
2010/10/23,24.98
2010/10/24,24.027
2010/10/25,28.176
2010/10/26,33.53
2010/10/27,40.193
2010/10/28,47.402
2010/10/29,44.074
2010/10/30,39.689
2010/10/31,39.981
2010/11/01,35.825
2010/11/02,37.411
2010/11/03,36
2010/11/04,51.58
2010/11/05,44.27
2010/11/06,59.377
2010/11/07,64.682
2010/11/08,119.9
2010/11/09,97.425
2010/11/10,81.364
2010/11/11,66.989
2010/11/12,57.561
2010/11/13,50.989
2010/11/14,44.148
2010/11/15,36.791
2010/11/16,30.143
2010/11/17,30.687
2010/11/18,25.454
2010/11/19,19.477
2010/11/20,15.759
2010/11/21,12.687
2010/11/22,15.927
2010/11/23,20.782
2010/11/24,16.28
2010/11/25,12.924
2010/11/26,14.469
2010/11/27,14.721
2010/11/28,14.738
2010/11/29,15.914
2010/11/30,19.143
2010/12/01,20.23
2010/12/02,23.212
2010/12/03,21.908
2010/12/04,25.401
2010/12/05,21.581
2010/12/06,27.26
2010/12/07,28.531
2010/12/08,24.791
2010/12/09,23.249
2010/12/10,21.044
2010/12/11,23.603
2010/12/12,21.678
2010/12/13,31.473
2010/12/14,34.194
2010/12/15,36.29
2010/12/16,36.952
2010/12/17,36.061
2010/12/18,37.25
2010/12/19,38.791
2010/12/20,34.747
2010/12/21,36.156
2010/12/22,34.857
2010/12/23,33.688
2010/12/24,32.348
2010/12/25,35.303
2010/12/26,34.196
2010/12/27,36.87
2010/12/28,33.477
2010/12/29,40.53
2010/12/30,38.446
2010/12/31,36.863
2011/01/01,33.851
2011/01/02,31.47
2011/01/03,27.985
2011/01/04,24.042
2011/01/05,20.809
2011/01/06,19.046
2011/01/07,18.564
2011/01/08,17.168
2011/01/09,15.403
2011/01/10,16.636
2011/01/11,18.73
2011/01/12,18.156
2011/01/13,21.154
2011/01/14,21.926
2011/01/15,22.271
2011/01/16,23.547
2011/01/17,24.131
2011/01/18,28.716
2011/01/19,26.64
2011/01/20,24.94
2011/01/21,23.999
2011/01/22,23.232
2011/01/23,25.638
2011/01/24,24.85
2011/01/25,25.01
2011/01/26,25.524
2011/01/27,146.959
2011/01/28,114.842
2011/01/29,91.678
2011/01/30,86.172
2011/01/31,81.609
2011/02/01,79.944
2011/02/02,82.602
2011/02/03,76.654
2011/02/04,68.153
2011/02/05,69.513
2011/02/06,71.609
2011/02/07,92.522
2011/02/08,87.204
2011/02/09,91.456
2011/02/10,96.105
2011/02/11,99.489
2011/02/12,92.613
2011/02/13,84.483
2011/02/14,80.478
2011/02/15,71.22
2011/02/16,61.113
2011/02/17,56.681
2011/02/18,56.407
2011/02/19,67.339
2011/02/20,75.531
2011/02/21,80.884
2011/02/22,94.68
2011/02/23,106.957
2011/02/24,105.371
2011/02/25,99.077
2011/02/26,94.055
2011/02/27,89.858
2011/02/28,83.277
2011/03/01,146.719
2011/03/02,391.963
2011/03/03,310.495
2011/03/04,267.421
2011/03/05,214.81
2011/03/06,181.49
2011/03/07,159.718
2011/03/08,136.528
2011/03/09,130.995
2011/03/10,144.048
2011/03/11,137.119
2011/03/12,114.739
2011/03/13,103.011
2011/03/14,94.812
2011/03/15,80.502
2011/03/16,70.798
2011/03/17,63.053
2011/03/18,62.288
2011/03/19,53.914
2011/03/20,46.852
2011/03/21,40.056
2011/03/22,47.969
2011/03/23,47.533
2011/03/24,60.359
2011/03/25,76.49
2011/03/26,78.174
2011/03/27,70.78
2011/03/28,62.441
2011/03/29,54.889
2011/03/30,54.927
2011/03/31,54.084
2011/04/01,50.199
2011/04/02,48.085
2011/04/03,44.864
2011/04/04,45.005
2011/04/05,43.657
2011/04/06,41.325
2011/04/07,43.377
2011/04/08,46.144
2011/04/09,49.724
2011/04/10,46.352
2011/04/11,43.195
2011/04/12,46.039
2011/04/13,51.255
2011/04/14,50.71
2011/04/15,50.493
2011/04/16,78.441
2011/04/17,214.403
2011/04/18,172.968
2011/04/19,346.882
2011/04/20,728.348
2011/04/21,612.544
2011/04/22,484.035
2011/04/23,390.806
2011/04/24,312.281
2011/04/25,249.276
2011/04/26,208.708
2011/04/27,181.402
2011/04/28,161.121
2011/04/29,260.689
2011/04/30,268.146
2011/05/01,234.683
2011/05/02,206.422
2011/05/03,207.727
2011/05/04,241.759
2011/05/05,219.932
2011/05/06,237.347
2011/05/07,228.638
2011/05/08,343.068
2011/05/09,298.927
2011/05/10,440.823
2011/05/11,411.181
2011/05/12,399.544
2011/05/13,501.845
2011/05/14,1152
2011/05/15,1008
2011/05/16,876.364
2011/05/17,748.529
2011/05/18,618.44
2011/05/19,529.596
2011/05/20,508.805
2011/05/21,577.889
2011/05/22,700.204
2011/05/23,663.144
2011/05/24,607.4
2011/05/25,576.711
2011/05/26,558.83
2011/05/27,656.717
2011/05/28,587.056
2011/05/29,557.111
2011/05/30,526.583
2011/05/31,496.228
2011/06/01,467.219
2011/06/02,475.611
2011/06/03,582.331
2011/06/04,659.699
2011/06/05,782.016
2011/06/06,962.258
2011/06/07,1030
2011/06/08,1219
2011/06/09,1380
2011/06/10,1576
2011/06/11,1835
2011/06/12,1988
2011/06/13,2032
2011/06/14,2054
2011/06/15,3166
2011/06/16,5511
2011/06/17,4700
2011/06/18,3972
2011/06/19,4687
2011/06/20,4020
2011/06/21,4465
2011/06/22,3837
2011/06/23,3539
2011/06/24,4513
2011/06/25,8084
2011/06/26,7782
2011/06/27,6497
2011/06/28,7570
2011/06/29,6850
2011/06/30,5778
2011/07/01,4745
2011/07/02,3974
2011/07/03,3243
2011/07/04,2949
2011/07/05,2364
2011/07/06,1960
2011/07/07,1657
2011/07/08,1373
2011/07/09,1978
2011/07/10,2541
2011/07/11,2254
2011/07/12,2153
2011/07/13,2157
2011/07/14,2390
2011/07/15,2052
2011/07/16,2023
2011/07/17,1743
2011/07/18,2532
2011/07/19,2916
2011/07/20,2398
2011/07/21,2356
2011/07/22,2356
2011/07/23,2046
2011/07/24,1762
2011/07/25,1851
2011/07/26,1880
2011/07/27,1962
2011/07/28,2901
2011/07/29,2494
2011/07/30,2047
2011/07/31,1782
2011/08/01,1555
2011/08/02,1308
2011/08/03,1121
2011/08/04,937.066
2011/08/05,874.848
2011/08/06,769.174
2011/08/07,674.889
2011/08/08,786.437
2011/08/09,1188
2011/08/10,1232
2011/08/11,1080
2011/08/12,921.864
2011/08/13,792.105
2011/08/14,751.101
2011/08/15,672.5
2011/08/16,607.905
2011/08/17,570.292
2011/08/18,574.876
2011/08/19,636.394
2011/08/20,567.528
2011/08/21,515.795
2011/08/22,483.898
2011/08/23,527.955
2011/08/24,602.903
2011/08/25,584.448
2011/08/26,521.754
2011/08/27,1283
2011/08/28,1035
2011/08/29,842.041
2011/08/30,698.919
2011/08/31,601.123
2011/09/01,544.48
2011/09/02,484.476
2011/09/03,444.198
2011/09/04,831.432
2011/09/05,1256
2011/09/06,1670
2011/09/07,1408
2011/09/08,1159
2011/09/09,947.416
2011/09/10,764.729
2011/09/11,782.746
2011/09/12,728.906
2011/09/13,626.534
2011/09/14,538.01
2011/09/15,462.361
2011/09/16,476.808
2011/09/17,433.984
2011/09/18,386.011
2011/09/19,355.295
2011/09/20,328.023
2011/09/21,320.302
2011/09/22,308.684
2011/09/23,304.89
2011/09/24,282.898
2011/09/25,280.119
2011/09/26,273.054
2011/09/27,289.692
2011/09/28,287.79
2011/09/29,285.868
2011/09/30,274.797
2011/10/01,303.837
2011/10/02,306.844
2011/10/03,307.472
2011/10/04,319.498
2011/10/05,324.855
2011/10/06,351.056
2011/10/07,338.02
2011/10/08,306.88
2011/10/09,285.471
2011/10/10,268.307
2011/10/11,256.553
2011/10/12,246.031
2011/10/13,246.252
2011/10/14,229.182
2011/10/15,237.906
2011/10/16,225.849
2011/10/17,232.895
2011/10/18,217.742
2011/10/19,197.794
2011/10/20,184.535
2011/10/21,204.752
2011/10/22,232.484
2011/10/23,253.111
2011/10/24,233.274
2011/10/25,222.446
2011/10/26,222.396
2011/10/27,245.001
2011/10/28,251.922
2011/10/29,254.378
2011/10/30,226.396
2011/10/31,230.044
2011/11/01,246.322
2011/11/02,238.367
2011/11/03,223.5
2011/11/04,214.803
2011/11/05,197.594
2011/11/06,180.951
2011/11/07,171.356
2011/11/08,268.795
2011/11/09,314.984
2011/11/10,275.669
2011/11/11,250.263
2011/11/12,226.343
2011/11/13,203.804
2011/11/14,191.463
2011/11/15,176.393
2011/11/16,337.027
2011/11/17,650.393
2011/11/18,1017
2011/11/19,1222
2011/11/20,1081
2011/11/21,1010
2011/11/22,1134
2011/11/23,1013
2011/11/24,939.256
2011/11/25,826.31
2011/11/26,827.128
2011/11/27,839.789
2011/11/28,1055
2011/11/29,1198
2011/11/30,1584
2011/12/01,1440
2011/12/02,1750
2011/12/03,1771
2011/12/04,1712
2011/12/05,1623
2011/12/06,1856
2011/12/07,2079
2011/12/08,2147
2011/12/09,1877
2011/12/10,1557
2011/12/11,1297
2011/12/12,1093
2011/12/13,871.654
2011/12/14,713.625
2011/12/15,608.424
2011/12/16,530.36
2011/12/17,454.961
2011/12/18,397.245
2011/12/19,366.486
2011/12/20,352.825
2011/12/21,364.799
2011/12/22,345.017
2011/12/23,304.385
2011/12/24,293.251
2011/12/25,277.463
2011/12/26,335.205
2011/12/27,380.896
2011/12/28,342.562
2011/12/29,357.67
2011/12/30,326.193
2011/12/31,302.048
2012/01/01,311.209
2012/01/02,295.162
2012/01/03,278.823
2012/01/04,298.765
2012/01/05,376.959
2012/01/06,437.864
2012/01/07,417.061
2012/01/08,407.782
2012/01/09,426.732
2012/01/10,411.773
2012/01/11,398.76
2012/01/12,390.094
2012/01/13,389.69
2012/01/14,373.995
2012/01/15,353.7
2012/01/16,370.233
2012/01/17,376.324
2012/01/18,362.323
2012/01/19,359.757
2012/01/20,354.4
2012/01/21,340.265
2012/01/22,334.367
2012/01/23,323.597
2012/01/24,324.847
2012/01/25,322.162
2012/01/26,329.097
2012/01/27,321.022
2012/01/28,297.915
2012/01/29,296.841
2012/01/30,294.402
2012/01/31,287.707
2012/02/01,311.389
2012/02/02,311.822
2012/02/03,314.68
2012/02/04,309.227
2012/02/05,304.25
2012/02/06,300.071
2012/02/07,287.665
2012/02/08,276.506
2012/02/09,258.77
2012/02/10,248.997
2012/02/11,271.152
2012/02/12,266.447
2012/02/13,270.962
2012/02/14,375.616
2012/02/15,439.14
2012/02/16,509.192
2012/02/17,537.055
2012/02/18,517.836
2012/02/19,458.487
2012/02/20,417.734
2012/02/21,378.609
2012/02/22,401.749
2012/02/23,402.306
2012/02/24,405.925
2012/02/25,384.863
2012/02/26,359.354
2012/02/27,337.237
2012/02/28,320.602
2012/02/29,300.079
2012/03/01,343.159
2012/03/02,345.542
2012/03/03,344.946
2012/03/04,380.149
2012/03/05,350.763
2012/03/06,332.65
2012/03/07,319.447
2012/03/08,336.331
2012/03/09,363.247
2012/03/10,359.224
2012/03/11,368.443
2012/03/12,395.595
2012/03/13,387.122
2012/03/14,407.237
2012/03/15,409.231
2012/03/16,403.431
2012/03/17,390.817
2012/03/18,373.808
2012/03/19,364.831
2012/03/20,359.719
2012/03/21,357.249
2012/03/22,403.846
2012/03/23,473.706
2012/03/24,504.378
2012/03/25,455.532
2012/03/26,433.023
2012/03/27,425.135
2012/03/28,432.313
2012/03/29,514.979
2012/03/30,559.833
2012/03/31,592.257
2012/04/01,578.51
2012/04/02,565.261
2012/04/03,554.997
2012/04/04,547.518
2012/04/05,574.782
2012/04/06,538.842
2012/04/07,471.697
2012/04/08,605.321
2012/04/09,752.386
2012/04/10,682.194
2012/04/11,746.435
2012/04/12,749.795
2012/04/13,707.448
2012/04/14,683.284
2012/04/15,726.756
2012/04/16,777.711
2012/04/17,763.52
2012/04/18,724.595
2012/04/19,654.798
2012/04/20,943.116
2012/04/21,933.096
2012/04/22,894.889
2012/04/23,810.273
2012/04/24,729.623
2012/04/25,718.517
2012/04/26,773.134
2012/04/27,838.973
2012/04/28,778.793
2012/04/29,740.753
2012/04/30,699.079
2012/05/01,656.172
2012/05/02,627.974
2012/05/03,581.16
2012/05/04,536.801
2012/05/05,519.301
2012/05/06,463.355
2012/05/07,498.82
2012/05/08,652.312
2012/05/09,661.033
2012/05/10,621.331
2012/05/11,564.588
2012/05/12,639.186
2012/05/13,605.309
2012/05/14,554.957
2012/05/15,627.456
2012/05/16,710.888
2012/05/17,792.642
2012/05/18,691.989
2012/05/19,563.218
2012/05/20,504.025
2012/05/21,531.818
2012/05/22,619.11
2012/05/23,548.308
2012/05/24,465.362
2012/05/25,456.626
2012/05/26,607.216
2012/05/27,552.92
2012/05/28,506.139
2012/05/29,516.041
2012/05/30,506.869
2012/05/31,673.731
2012/06/01,648.573
2012/06/02,690.245
2012/06/03,584.719
2012/06/04,570.862
2012/06/05,564.716
2012/06/06,637.432
2012/06/07,679.341
2012/06/08,829.804
2012/06/09,681.016
2012/06/10,621.943
2012/06/11,595.326
2012/06/12,646.31
2012/06/13,546.942
2012/06/14,526.043
2012/06/15,492.513
2012/06/16,514.405
2012/06/17,436.329
2012/06/18,427.67
2012/06/19,414.785
2012/06/20,398.302
2012/06/21,363.502
2012/06/22,431.823
2012/06/23,543.189
2012/06/24,542.394
2012/06/25,506.579
2012/06/26,470.48
2012/06/27,457.928
2012/06/28,560.066
2012/06/29,602.416
2012/06/30,554.213
2012/07/01,531.357
2012/07/02,477.129
2012/07/03,462.189
2012/07/04,505.539
2012/07/05,532.133
2012/07/06,494.722
2012/07/07,641.655
2012/07/08,547.997
2012/07/09,556.977
2012/07/10,527.362
2012/07/11,461.435
2012/07/12,452.518
2012/07/13,532.511
2012/07/14,604.213
2012/07/15,550.732
2012/07/16,548.621
2012/07/17,566.534
2012/07/18,534.261
2012/07/19,489.145
2012/07/20,463.744
2012/07/21,497.093
2012/07/22,478.601
2012/07/23,498.51
2012/07/24,504.732
2012/07/25,459.244
2012/07/26,510.878
2012/07/27,561.113
2012/07/28,530.308
2012/07/29,468.001
2012/07/30,413.818
2012/07/31,475.077
2012/08/01,531.621
2012/08/02,533.591
2012/08/03,538.477
2012/08/04,536.881
2012/08/05,564.251
2012/08/06,575.718
2012/08/07,613.456
2012/08/08,574.238
2012/08/09,564.33
2012/08/10,589.726
2012/08/11,578.316
2012/08/12,568.072
2012/08/13,539.451
2012/08/14,537.211
2012/08/15,509.851
2012/08/16,531.169
2012/08/17,612.337
2012/08/18,628.395
2012/08/19,863.539
2012/08/20,1253
2012/08/21,1262
2012/08/22,1451
2012/08/23,1682
2012/08/24,2148
2012/08/25,1958
2012/08/26,1767
2012/08/27,1839
2012/08/28,2002
2012/08/29,2674
2012/08/30,2926
2012/08/31,2773
2012/09/01,2618
2012/09/02,2412
2012/09/03,2060
2012/09/04,1969
2012/09/05,2079
2012/09/06,2976
2012/09/07,3757
2012/09/08,3490
2012/09/09,2959
2012/09/10,3776
2012/09/11,4319
2012/09/12,4334
2012/09/13,5448
2012/09/14,5529
2012/09/15,4892
2012/09/16,5124
2012/09/17,5429
2012/09/18,5267
2012/09/19,6963
2012/09/20,6802
2012/09/21,7743
2012/09/22,7877
2012/09/23,6759
2012/09/24,5912
2012/09/25,4656
2012/09/26,3655
2012/09/27,2891
2012/09/28,2412
2012/09/29,1976
2012/09/30,1697
2012/10/01,1475
2012/10/02,1298
2012/10/03,1125
2012/10/04,960.905
2012/10/05,951.056
2012/10/06,903.945
2012/10/07,833.762
2012/10/08,762.234
2012/10/09,684.767
2012/10/10,597.375
2012/10/11,583.236
2012/10/12,711.17
2012/10/13,777.114
2012/10/14,731.367
2012/10/15,629.37
2012/10/16,707.072
2012/10/17,839.329
2012/10/18,985.663
2012/10/19,1053
2012/10/20,1049
2012/10/21,954.441
2012/10/22,868.617
2012/10/23,888.924
2012/10/24,838.264
2012/10/25,780.424
2012/10/26,708.74
2012/10/27,794.238
2012/10/28,731.833
2012/10/29,673.652
2012/10/30,868.732
2012/10/31,1027
2012/11/01,1071
2012/11/02,882.007
2012/11/03,871.901
2012/11/04,901.012
2012/11/05,867.808
2012/11/06,810.532
2012/11/07,745.948
2012/11/08,670.845
2012/11/09,596.519
2012/11/10,490.567
2012/11/11,415.976
2012/11/12,366.707
2012/11/13,360.759
2012/11/14,389.189
2012/11/15,487.635
2012/11/16,634.623
2012/11/17,714.838
2012/11/18,712.664
2012/11/19,644.461
2012/11/20,607.712
2012/11/21,524.806
2012/11/22,533.945
2012/11/23,508.562
2012/11/24,503.607
2012/11/25,445.736
2012/11/26,431.333
2012/11/27,480.939
2012/11/28,515.885
2012/11/29,486.862
2012/11/30,448.086
2012/12/01,394.616
2012/12/02,449.347
2012/12/03,588.217
2012/12/04,691.482
2012/12/05,798.225
2012/12/06,889.963
2012/12/07,884.227
2012/12/08,765.094
2012/12/09,720.529
2012/12/10,636.094
2012/12/11,625.161
2012/12/12,800.491
2012/12/13,909.365
2012/12/14,937.996
2012/12/15,876.599
2012/12/16,825.449
2012/12/17,764.443
2012/12/18,731.219
2012/12/19,633.567
2012/12/20,563.347
2012/12/21,548.689
2012/12/22,503.198
2012/12/23,456.354
2012/12/24,440.673
2012/12/25,400.555
2012/12/26,358.008
2012/12/27,330.722
2012/12/28,324.482
2012/12/29,330.753
2012/12/30,304.25
2012/12/31,380.978
2013/01/01,442.091
2013/01/02,494.223
2013/01/03,506.349
2013/01/04,537.87
2013/01/05,577.791
2013/01/06,542.37
2013/01/07,528.34
2013/01/08,582.349
2013/01/09,571.944
2013/01/10,516.077
2013/01/11,475.189
2013/01/12,431.196
2013/01/13,385.54
2013/01/14,376.678
2013/01/15,444.58
2013/01/16,481.152
2013/01/17,501.864
2013/01/18,505.013
2013/01/19,483.541
2013/01/20,473.518
2013/01/21,467.573
2013/01/22,489.524
2013/01/23,586.882
2013/01/24,587.935
2013/01/25,576.287
2013/01/26,542.053
2013/01/27,521.015
2013/01/28,533.9
2013/01/29,617.605
2013/01/30,772.576
2013/01/31,730.715
2013/02/01,702.1
2013/02/02,650.681
2013/02/03,601.301
2013/02/04,634.599
2013/02/05,664.408
2013/02/06,721.665
2013/02/07,690.661
2013/02/08,715.282
2013/02/09,715.343
2013/02/10,677.301
2013/02/11,644.238
2013/02/12,613.938
2013/02/13,585.3
2013/02/14,624.092
2013/02/15,619.787
2013/02/16,627.854
2013/02/17,623.416
2013/02/18,629.847
2013/02/19,656.83
2013/02/20,637.452
2013/02/21,614.981
2013/02/22,646.456
2013/02/23,645.157
2013/02/24,698.224
2013/02/25,723.621
2013/02/26,729.793
2013/02/27,734.954
2013/02/28,735.57
2013/03/01,763.353
2013/03/02,793.882
2013/03/03,733.997
2013/03/04,677.382
2013/03/05,819.656
2013/03/06,975.077
2013/03/07,979.189
2013/03/08,957.103
2013/03/09,915.955
2013/03/10,873.007
2013/03/11,845.656
2013/03/12,972.795
2013/03/13,1013
2013/03/14,980.582
2013/03/15,1663
2013/03/16,1991
2013/03/17,1772
2013/03/18,2330
2013/03/19,2288
2013/03/20,2304
2013/03/21,2314
2013/03/22,2146
2013/03/23,2041
2013/03/24,1843
2013/03/25,1926
2013/03/26,2119
2013/03/27,2607
2013/03/28,2596
2013/03/29,2453
2013/03/30,2512
2013/03/31,2662
2013/04/01,2644
2013/04/02,3083
2013/04/03,3432
2013/04/04,3636
2013/04/05,3814
2013/04/06,3725
2013/04/07,3405
2013/04/08,3565
2013/04/09,4192
2013/04/10,5175
2013/04/11,4888
2013/04/12,4363
2013/04/13,3871
2013/04/14,3252
2013/04/15,2857
2013/04/16,2638
2013/04/17,2573
2013/04/18,4895
2013/04/19,4510
2013/04/20,4033
2013/04/21,3657
2013/04/22,3733
2013/04/23,3594
2013/04/24,3837
2013/04/25,3795
2013/04/26,3570
2013/04/27,3250
2013/04/28,2863
2013/04/29,3338
2013/04/30,3210
2013/05/01,3171
2013/05/02,2831
2013/05/03,2526
2013/05/04,2156
2013/05/05,1976
2013/05/06,1934
2013/05/07,1928
2013/05/08,1896
2013/05/09,1706
2013/05/10,1651
2013/05/11,1502
2013/05/12,1366
2013/05/13,1543
2013/05/14,1483
2013/05/15,1419
2013/05/16,1379
2013/05/17,1439
2013/05/18,1484
2013/05/19,1364
2013/05/20,1339
2013/05/21,1364
2013/05/22,1440
2013/05/23,1431
2013/05/24,1500
2013/05/25,1581
2013/05/26,1490
2013/05/27,1520
2013/05/28,1530
2013/05/29,1611
2013/05/30,1555
2013/05/31,1558
2013/06/01,1453
2013/06/02,1356
2013/06/03,1436
2013/06/04,1418
2013/06/05,1423
2013/06/06,1480
2013/06/07,1481
2013/06/08,1338
2013/06/09,1403
2013/06/10,1334
2013/06/11,1319
2013/06/12,1323
2013/06/13,1367
2013/06/14,1397
2013/06/15,1337
2013/06/16,1304
2013/06/17,1294
2013/06/18,1330
2013/06/19,1321
2013/06/20,1367
2013/06/21,1430
2013/06/22,1325
2013/06/23,1216
2013/06/24,1249
2013/06/25,1326
2013/06/26,1331
2013/06/27,1293
2013/06/28,1277
2013/06/29,1281
2013/06/30,1259
2013/07/01,1417
2013/07/02,1448
2013/07/03,1552
2013/07/04,1641
2013/07/05,1758
2013/07/06,1663
2013/07/07,1614
2013/07/08,1597
2013/07/09,1711
2013/07/10,1811
2013/07/11,1859
2013/07/12,1842
2013/07/13,1888
2013/07/14,1781
2013/07/15,1760
2013/07/16,1860
2013/07/17,1983
2013/07/18,2013
2013/07/19,1975
2013/07/20,1787
2013/07/21,1631
2013/07/22,1696
2013/07/23,1833
2013/07/24,1836
2013/07/25,1797
2013/07/26,1816
2013/07/27,1637
2013/07/28,1592
2013/07/29,1600
2013/07/30,1753
2013/07/31,1731
2013/08/01,1837
2013/08/02,1797
2013/08/03,1698
2013/08/04,1552
2013/08/05,1561
2013/08/06,1507
2013/08/07,1475
2013/08/08,1404
2013/08/09,1345
2013/08/10,1240
2013/08/11,1187
2013/08/12,1284
2013/08/13,1543
2013/08/14,1781
2013/08/15,1676
2013/08/16,1623
2013/08/17,1646
2013/08/18,1571
2013/08/19,1559
2013/08/20,1556
2013/08/21,1719
2013/08/22,1619
2013/08/23,1609
2013/08/24,1494
2013/08/25,1455
2013/08/26,1436
2013/08/27,1484
2013/08/28,1462
2013/08/29,2389
2013/08/30,2185
2013/08/31,2200
2013/09/01,2198
2013/09/02,2144
2013/09/03,2174
2013/09/04,2155
2013/09/05,2043
2013/09/06,1862
2013/09/07,1745
2013/09/08,1558
2013/09/09,1693
2013/09/10,1635
2013/09/11,1738
2013/09/12,1718
2013/09/13,1740
2013/09/14,1717
2013/09/15,1519
2013/09/16,1553
2013/09/17,1457
2013/09/18,1525
2013/09/19,1569
2013/09/20,1556
2013/09/21,1425
2013/09/22,1361
2013/09/23,1485
2013/09/24,1577
2013/09/25,1658
2013/09/26,1644
2013/09/27,1683
2013/09/28,1660
2013/09/29,1659
2013/09/30,1793
2013/10/01,1929
2013/10/02,1995
2013/10/03,1919
2013/10/04,1893
2013/10/05,1712
2013/10/06,1575
2013/10/07,1649
2013/10/08,1725
2013/10/09,1841
2013/10/10,1792
2013/10/11,1836
2013/10/12,1811
2013/10/13,1803
2013/10/14,1870
2013/10/15,1966
2013/10/16,2161
2013/10/17,2252
2013/10/18,2264
2013/10/19,2397
2013/10/20,2370
2013/10/21,2503
2013/10/22,2719
2013/10/23,2985
2013/10/24,3003
2013/10/25,4333
2013/10/26,3871
2013/10/27,3421
2013/10/28,3164
2013/10/29,4005
2013/10/30,3749
2013/10/31,3394
2013/11/01,3248
2013/11/02,3261
2013/11/03,3282
2013/11/04,3662
2013/11/05,4008
2013/11/06,4048
2013/11/07,4467
2013/11/08,4747
2013/11/09,4938
2013/11/10,4723
2013/11/11,4572
2013/11/12,5056
2013/11/13,5606
2013/11/14,5875
2013/11/15,8775
2013/11/16,9992
2013/11/17,10128
2013/11/18,11295
2013/11/19,12152
2013/11/20,11895
2013/11/21,13542
2013/11/22,15420
2013/11/23,15510
2013/11/24,16016
2013/11/25,15695
2013/11/26,21558
2013/11/27,23962
2013/11/28,26125
2013/11/29,26794
2013/11/30,26786
2013/12/01,24893
2013/12/02,23069
2013/12/03,21077
2013/12/04,20209
2013/12/05,19795
2013/12/06,18617
2013/12/07,20275
2013/12/08,19935
2013/12/09,19145
2013/12/10,17218
2013/12/11,16594
2013/12/12,15828
2013/12/13,15265
2013/12/14,13976
2013/12/15,12332
2013/12/16,15181
2013/12/17,15337
2013/12/18,14945
2013/12/19,14218
2013/12/20,13191
2013/12/21,12533
2013/12/22,12127
2013/12/23,11201
2013/12/24,10966
2013/12/25,10829
2013/12/26,10269
2013/12/27,9772
2013/12/28,9663
2013/12/29,10151
2013/12/30,10312
2013/12/31,9631
2014/01/01,9528
2014/01/02,9602
2014/01/03,10132
2014/01/04,10056
2014/01/05,10988
2014/01/06,11698
2014/01/07,11985
2014/01/08,11616
2014/01/09,10785
2014/01/10,10230
2014/01/11,9305
2014/01/12,8744
2014/01/13,8581
2014/01/14,9139
2014/01/15,8904
2014/01/16,8890
2014/01/17,8152
2014/01/18,7506
2014/01/19,8081
2014/01/20,8660
2014/01/21,8285
2014/01/22,7765
2014/01/23,7464
2014/01/24,7887
2014/01/25,7666
2014/01/26,7303
2014/01/27,8262
2014/01/28,8089
2014/01/29,7663
2014/01/30,7466
2014/01/31,6961
2014/02/01,6923
2014/02/02,7075
2014/02/03,7022
2014/02/04,7584
2014/02/05,8067
2014/02/06,7874
2014/02/07,8174
2014/02/08,7685
2014/02/09,7294
2014/02/10,7470
2014/02/11,7370
2014/02/12,7143
2014/02/13,6836
2014/02/14,6607
2014/02/15,7569
2014/02/16,7327
2014/02/17,6809
2014/02/18,6320
2014/02/19,5733
2014/02/20,5437
