Date,transactionvalue7wmaUSD
2010/10/23,23.865
2010/10/24,22.551
2010/10/25,26.21
2010/10/26,32.036
2010/10/27,39.753
2010/10/28,48.525
2010/10/29,47.328
2010/10/30,43.833
2010/10/31,43.29
2010/11/01,37.668
2010/11/02,37.367
2010/11/03,34.729
2010/11/04,49.744
2010/11/05,44.719
2010/11/06,60.702
2010/11/07,67.87
2010/11/08,124.857
2010/11/09,108.59
2010/11/10,93.554
2010/11/11,76.138
2010/11/12,62.735
2010/11/13,49.583
2010/11/14,37.142
2010/11/15,24.507
2010/11/16,20.417
2010/11/17,22.563
2010/11/18,19.099
2010/11/19,14.087
2010/11/20,10.829
2010/11/21,8.241
2010/11/22,11.917
2010/11/23,17.627
2010/11/24,14.296
2010/11/25,12.041
2010/11/26,14.093
2010/11/27,14.613
2010/11/28,14.572
2010/11/29,15.289
2010/11/30,18.576
2010/12/01,20.76
2010/12/02,24.371
2010/12/03,23.395
2010/12/04,26.93
2010/12/05,23.297
2010/12/06,28.374
2010/12/07,29.576
2010/12/08,25.958
2010/12/09,23.958
2010/12/10,21.392
2010/12/11,23.167
2010/12/12,21.262
2010/12/13,30.389
2010/12/14,34.3
2010/12/15,37.908
2010/12/16,39.57
2010/12/17,39.119
2010/12/18,39.847
2010/12/19,40.886
2010/12/20,35.741
2010/12/21,36.405
2010/12/22,34.782
2010/12/23,33.381
2010/12/24,31.828
2010/12/25,34.417
2010/12/26,33.563
2010/12/27,36.66
2010/12/28,33.564
2010/12/29,40.676
2010/12/30,39.315
2010/12/31,37.865
2011/01/01,34.453
2011/01/02,31.61
2011/01/03,27.303
2011/01/04,22.642
2011/01/05,18.103
2011/01/06,16.031
2011/01/07,15.458
2011/01/08,14.386
2011/01/09,13.02
2011/01/10,14.717
2011/01/11,17.483
2011/01/12,17.648
2011/01/13,21.051
2011/01/14,22.393
2011/01/15,23.246
2011/01/16,24.747
2011/01/17,25.259
2011/01/18,29.72
2011/01/19,28.042
2011/01/20,26.079
2011/01/21,24.818
2011/01/22,23.606
2011/01/23,25.46
2011/01/24,24.525
2011/01/25,24.463
2011/01/26,25.401
2011/01/27,147.151
2011/01/28,128.157
2011/01/29,110.183
2011/01/30,104.031
2011/01/31,96.131
2011/02/01,88.366
2011/02/02,82.741
2011/02/03,66.906
2011/02/04,63.19
2011/02/05,66.348
2011/02/06,68.745
2011/02/07,90.189
2011/02/08,87.511
2011/02/09,93.205
2011/02/10,99.873
2011/02/11,104.609
2011/02/12,97.536
2011/02/13,87.549
2011/02/14,80.29
2011/02/15,69.876
2011/02/16,57.293
2011/02/17,50.479
2011/02/18,49.097
2011/02/19,60.782
2011/02/20,71.456
2011/02/21,79.909
2011/02/22,97.126
2011/02/23,112.965
2011/02/24,113.975
2011/02/25,107.837
2011/02/26,100.519
2011/02/27,93.524
2011/02/28,83.912
2011/03/01,143.872
2011/03/02,394.316
2011/03/03,344.219
2011/03/04,313.383
2011/03/05,260.169
2011/03/06,213.88
2011/03/07,170.656
2011/03/08,119.469
2011/03/09,89.788
2011/03/10,113.499
2011/03/11,116.308
2011/03/12,102.714
2011/03/13,94.513
2011/03/14,87.398
2011/03/15,72.987
2011/03/16,60.653
2011/03/17,50.449
2011/03/18,50.409
2011/03/19,44.582
2011/03/20,38.645
2011/03/21,32.714
2011/03/22,41.598
2011/03/23,42.893
2011/03/24,57.178
2011/03/25,75.867
2011/03/26,81.825
2011/03/27,77.18
2011/03/28,68.924
2011/03/29,58.736
2011/03/30,55.66
2011/03/31,51.397
2011/04/01,45.57
2011/04/02,43.627
2011/04/03,41.529
2011/04/04,42.467
2011/04/05,41.665
2011/04/06,39.278
2011/04/07,41.432
2011/04/08,44.887
2011/04/09,49.278
2011/04/10,46.944
2011/04/11,43.945
2011/04/12,46.575
2011/04/13,51.755
2011/04/14,51.314
2011/04/15,51.08
2011/04/16,79.123
2011/04/17,218.529
2011/04/18,193.599
2011/04/19,373.126
2011/04/20,774.609
2011/04/21,709.695
2011/04/22,595.408
2011/04/23,482.536
2011/04/24,362.888
2011/04/25,258.615
2011/04/26,160.612
2011/04/27,93.644
2011/04/28,90.207
2011/04/29,207.435
2011/04/30,240.984
2011/05/01,229.07
2011/05/02,211.936
2011/05/03,215.11
2011/05/04,246.887
2011/05/05,222.585
2011/05/06,230.132
2011/05/07,225.546
2011/05/08,345.065
2011/05/09,314.904
2011/05/10,458.142
2011/05/11,441.927
2011/05/12,437.08
2011/05/13,535.753
2011/05/14,1189
2011/05/15,1108
2011/05/16,1006
2011/05/17,864.711
2011/05/18,706.732
2011/05/19,560.835
2011/05/20,464.409
2011/05/21,465.599
2011/05/22,620.011
2011/05/23,628.165
2011/05/24,605.817
2011/05/25,591.903
2011/05/26,573.965
2011/05/27,658.678
2011/05/28,582.317
2011/05/29,542.795
2011/05/30,516.626
2011/05/31,487.177
2011/06/01,452.736
2011/06/02,452.173
2011/06/03,552.193
2011/06/04,651.251
2011/06/05,796.253
2011/06/06,1005
2011/06/07,1109
2011/06/08,1321
2011/06/09,1502
2011/06/10,1710
2011/06/11,1985
2011/06/12,2157
2011/06/13,2212
2011/06/14,2233
2011/06/15,3317
2011/06/16,5744
2011/06/17,5219
2011/06/18,4571
2011/06/19,5214
2011/06/20,4496
2011/06/21,4729
2011/06/22,3869
2011/06/23,3345
2011/06/24,4371
2011/06/25,8053
2011/06/26,8148
2011/06/27,7183
2011/06/28,8232
2011/06/29,7578
2011/06/30,6294
2011/07/01,4785
2011/07/02,3486
2011/07/03,2646
2011/07/04,2269
2011/07/05,1547
2011/07/06,1224
2011/07/07,1042
2011/07/08,866.834
2011/07/09,1551
2011/07/10,2268
2011/07/11,2162
2011/07/12,2194
2011/07/13,2262
2011/07/14,2509
2011/07/15,2159
2011/07/16,2016
2011/07/17,1681
2011/07/18,2464
2011/07/19,2913
2011/07/20,2478
2011/07/21,2437
2011/07/22,2457
2011/07/23,2121
2011/07/24,1762
2011/07/25,1705
2011/07/26,1710
2011/07/27,1849
2011/07/28,2818
2011/07/29,2551
2011/07/30,2181
2011/07/31,1895
2011/08/01,1578
2011/08/02,1230
2011/08/03,929.557
2011/08/04,643.997
2011/08/05,624.942
2011/08/06,567.727
2011/08/07,504.571
2011/08/08,644.905
2011/08/09,1094
2011/08/10,1222
2011/08/11,1135
2011/08/12,995.275
2011/08/13,853.336
2011/08/14,769.472
2011/08/15,629.331
2011/08/16,507.987
2011/08/17,468.17
2011/08/18,493.556
2011/08/19,578.259
2011/08/20,534.607
2011/08/21,492.368
2011/08/22,466.585
2011/08/23,510.513
2011/08/24,587.562
2011/08/25,576.718
2011/08/26,519.15
2011/08/27,1287
2011/08/28,1122
2011/08/29,952.072
2011/08/30,788.352
2011/08/31,648.126
2011/09/01,543.177
2011/09/02,426.225
2011/09/03,315.04
2011/09/04,737.116
2011/09/05,1233
2011/09/06,1742
2011/09/07,1586
2011/09/08,1365
2011/09/09,1118
2011/09/10,847.439
2011/09/11,735.298
2011/09/12,597.101
2011/09/13,467.023
2011/09/14,417.703
2011/09/15,371.668
2011/09/16,403.065
2011/09/17,373.433
2011/09/18,324.773
2011/09/19,302.617
2011/09/20,287.091
2011/09/21,286.913
2011/09/22,280.026
2011/09/23,276.685
2011/09/24,262.293
2011/09/25,264.781
2011/09/26,261.226
2011/09/27,280.011
2011/09/28,281.08
2011/09/29,282.192
2011/09/30,273.45
2011/10/01,303.906
2011/10/02,309.373
2011/10/03,311.639
2011/10/04,323.406
2011/10/05,330.94
2011/10/06,358.556
2011/10/07,348.144
2011/10/08,314.321
2011/10/09,288.784
2011/10/10,265.518
2011/10/11,246.678
2011/10/12,230.926
2011/10/13,227.802
2011/10/14,213.971
2011/10/15,225.984
2011/10/16,217.591
2011/10/17,226.413
2011/10/18,213.467
2011/10/19,193.69
2011/10/20,178.347
2011/10/21,196.814
2011/10/22,224.728
2011/10/23,250.626
2011/10/24,236.741
2011/10/25,229.774
2011/10/26,230.246
2011/10/27,250.349
2011/10/28,254.419
2011/10/29,255.493
2011/10/30,228.669
2011/10/31,232.643
2011/11/01,247.757
2011/11/02,238.951
2011/11/03,221.52
2011/11/04,211.325
2011/11/05,193.444
2011/11/06,175.961
2011/11/07,161.774
2011/11/08,255.737
2011/11/09,313.31
2011/11/10,288.39
2011/11/11,268.307
2011/11/12,243.881
2011/11/13,214.549
2011/11/14,189.596
2011/11/15,158.404
2011/11/16,314.504
2011/11/17,650.445
2011/11/18,1066
2011/11/19,1344
2011/11/20,1266
2011/11/21,1204
2011/11/22,1297
2011/11/23,1127
2011/11/24,978.982
2011/11/25,805.028
2011/11/26,774.739
2011/11/27,792.517
2011/11/28,1008
2011/11/29,1173
2011/11/30,1613
2011/12/01,1544
2011/12/02,1883
2011/12/03,1932
2011/12/04,1871
2011/12/05,1740
2011/12/06,1922
2011/12/07,2120
2011/12/08,2218
2011/12/09,1947
2011/12/10,1615
2011/12/11,1309
2011/12/12,1030
2011/12/13,713.028
2011/12/14,488.28
2011/12/15,366.448
2011/12/16,318.981
2011/12/17,282.254
2011/12/18,257.431
2011/12/19,255.597
2011/12/20,270.62
2011/12/21,304.107
2011/12/22,303.074
2011/12/23,276.5
2011/12/24,273.327
2011/12/25,261.606
2011/12/26,319.254
2011/12/27,370.921
2011/12/28,342.625
2011/12/29,364.371
2011/12/30,339.119
2011/12/31,311.569
2012/01/01,312.37
2012/01/02,286.374
2012/01/03,265.411
2012/01/04,286.936
2012/01/05,367.018
2012/01/06,441.912
2012/01/07,436.438
2012/01/08,432.822
2012/01/09,453.64
2012/01/10,436.839
2012/01/11,413.349
2012/01/12,390.912
2012/01/13,383.408
2012/01/14,368.8
2012/01/15,346.66
2012/01/16,359.386
2012/01/17,368.08
2012/01/18,357.215
2012/01/19,355.693
2012/01/20,351.167
2012/01/21,338.316
2012/01/22,331.205
2012/01/23,316.895
2012/01/24,316.505
2012/01/25,314.848
2012/01/26,322.362
2012/01/27,316.678
2012/01/28,295.426
2012/01/29,292.903
2012/01/30,289.571
2012/01/31,281.523
2012/02/01,304.355
2012/02/02,307.42
2012/02/03,314.331
2012/02/04,312.701
2012/02/05,307.887
2012/02/06,302.781
2012/02/07,288.387
2012/02/08,272.753
2012/02/09,252.729
2012/02/10,240.077
2012/02/11,260.609
2012/02/12,258.22
2012/02/13,265.197
2012/02/14,373.55
2012/02/15,451.253
2012/02/16,537.555
2012/02/17,580.831
2012/02/18,569.671
2012/02/19,509.199
2012/02/20,451.482
2012/02/21,384.812
2012/02/22,385.925
2012/02/23,375.902
2012/02/24,380.342
2012/02/25,368.289
2012/02/26,351.469
2012/02/27,331.577
2012/02/28,312.518
2012/02/29,285.073
2012/03/01,324.41
2012/03/02,331.377
2012/03/03,338.249
2012/03/04,380.004
2012/03/05,358.724
2012/03/06,341.665
2012/03/07,324.716
2012/03/08,333.077
2012/03/09,358.742
2012/03/10,356.937
2012/03/11,367.224
2012/03/12,400.951
2012/03/13,398.183
2012/03/14,418.906
2012/03/15,419.833
2012/03/16,412.455
2012/03/17,398.883
2012/03/18,377.554
2012/03/19,362.625
2012/03/20,354.286
2012/03/21,347.929
2012/03/22,394.226
2012/03/23,470.85
2012/03/24,515.134
2012/03/25,478.875
2012/03/26,457.233
2012/03/27,443.6
2012/03/28,441.021
2012/03/29,512.012
2012/03/30,558.022
2012/03/31,602.419
2012/04/01,605.426
2012/04/02,597.341
2012/04/03,583.213
2012/04/04,564.922
2012/04/05,576.958
2012/04/06,536.408
2012/04/07,465.074
2012/04/08,592.697
2012/04/09,750.418
2012/04/10,703.79
2012/04/11,775.925
2012/04/12,788.451
2012/04/13,752.42
2012/04/14,718.65
2012/04/15,734.314
2012/04/16,773.651
2012/04/17,769.972
2012/04/18,729.109
2012/04/19,659.476
2012/04/20,941.738
2012/04/21,953.898
2012/04/22,924.928
2012/04/23,842.745
2012/04/24,756.736
2012/04/25,728.438
2012/04/26,760.325
2012/04/27,799.531
2012/04/28,756.735
2012/04/29,731.919
2012/04/30,699.444
2012/05/01,654.689
2012/05/02,612.496
2012/05/03,549.703
2012/05/04,495.385
2012/05/05,479.434
2012/05/06,425.358
2012/05/07,460.531
2012/05/08,621.485
2012/05/09,655.136
2012/05/10,637.408
2012/05/11,590.517
2012/05/12,661.115
2012/05/13,627.739
2012/05/14,561.985
2012/05/15,613.683
2012/05/16,704.004
2012/05/17,803.72
2012/05/18,722.336
2012/05/19,587.825
2012/05/20,515.203
2012/05/21,521.097
2012/05/22,585.893
2012/05/23,513.131
2012/05/24,432.856
2012/05/25,435.39
2012/05/26,593.623
2012/05/27,553.114
2012/05/28,504.276
2012/05/29,509.332
2012/05/30,509.763
2012/05/31,678.812
2012/06/01,663.349
2012/06/02,703.332
2012/06/03,615.238
2012/06/04,596.786
2012/06/05,576.74
2012/06/06,634.002
2012/06/07,665.198
2012/06/08,828.614
2012/06/09,705.105
2012/06/10,654.851
2012/06/11,615.976
2012/06/12,648.543
2012/06/13,534.468
2012/06/14,495.69
2012/06/15,451.261
2012/06/16,485.63
2012/06/17,413.168
2012/06/18,399.269
2012/06/19,383.042
2012/06/20,375.109
2012/06/21,341.166
2012/06/22,408.938
2012/06/23,528.091
2012/06/24,552.308
2012/06/25,529.24
2012/06/26,497.024
2012/06/27,479.83
2012/06/28,571.636
2012/06/29,607.498
2012/06/30,560.084
2012/07/01,542.668
2012/07/02,490.925
2012/07/03,467.938
2012/07/04,497.534
2012/07/05,513.522
2012/07/06,481.245
2012/07/07,636.351
2012/07/08,563.57
2012/07/09,577.003
2012/07/10,544.462
2012/07/11,467.45
2012/07/12,444.251
2012/07/13,514.379
2012/07/14,582.287
2012/07/15,552.334
2012/07/16,555.98
2012/07/17,580.608
2012/07/18,553.037
2012/07/19,498.348
2012/07/20,454.665
2012/07/21,477.131
2012/07/22,464.028
2012/07/23,483.529
2012/07/24,493.752
2012/07/25,457.28
2012/07/26,510.652
2012/07/27,564.393
2012/07/28,538.071
2012/07/29,478.232
2012/07/30,416.014
2012/07/31,466.655
2012/08/01,523.059
2012/08/02,525.508
2012/08/03,535.875
2012/08/04,546.649
2012/08/05,582.626
2012/08/06,596.496
2012/08/07,626.688
2012/08/08,586.936
2012/08/09,575.428
2012/08/10,596.922
2012/08/11,583.93
2012/08/12,568.825
2012/08/13,536.675
2012/08/14,529.341
2012/08/15,503.333
2012/08/16,520.193
2012/08/17,600.07
2012/08/18,628.347
2012/08/19,874.993
2012/08/20,1298
2012/08/21,1367
2012/08/22,1592
2012/08/23,1849
2012/08/24,2336
2012/08/25,2186
2012/08/26,1963
2012/08/27,1968
2012/08/28,2096
2012/08/29,2731
2012/08/30,3017
2012/08/31,2916
2012/09/01,2818
2012/09/02,2603
2012/09/03,2169
2012/09/04,1946
2012/09/05,1929
2012/09/06,2808
2012/09/07,3725
2012/09/08,3654
2012/09/09,3232
2012/09/10,4041
2012/09/11,4594
2012/09/12,4602
2012/09/13,5643
2012/09/14,5819
2012/09/15,5308
2012/09/16,5497
2012/09/17,5657
2012/09/18,5422
2012/09/19,7047
2012/09/20,6965
2012/09/21,8033
2012/09/22,8357
2012/09/23,7274
2012/09/24,6268
2012/09/25,4749
2012/09/26,3309
2012/09/27,2263
2012/09/28,1515
2012/09/29,1034
2012/09/30,871.048
2012/10/01,787.474
2012/10/02,784.87
2012/10/03,745.61
2012/10/04,674.271
2012/10/05,720.581
2012/10/06,729.068
2012/10/07,699.371
2012/10/08,659.165
2012/10/09,604.509
2012/10/10,531.847
2012/10/11,520.204
2012/10/12,644.542
2012/10/13,732.677
2012/10/14,718.024
2012/10/15,636.723
2012/10/16,717.632
2012/10/17,855.099
2012/10/18,1008
2012/10/19,1086
2012/10/20,1104
2012/10/21,1029
2012/10/22,935.473
2012/10/23,916.707
2012/10/24,831.705
2012/10/25,746.494
2012/10/26,662.185
2012/10/27,744.296
2012/10/28,699.374
2012/10/29,647.607
2012/10/30,838.558
2012/10/31,1024
2012/11/01,1104
2012/11/02,942.328
2012/11/03,918.14
2012/11/04,938.112
2012/11/05,887.2
2012/11/06,794.305
2012/11/07,708.898
2012/11/08,630.807
2012/11/09,561.667
2012/11/10,440.269
2012/11/11,347.633
2012/11/12,290.105
2012/11/13,283.199
2012/11/14,319.746
2012/11/15,436.194
2012/11/16,613.744
2012/11/17,736.194
2012/11/18,768.353
2012/11/19,715.584
2012/11/20,669.329
2012/11/21,562.208
2012/11/22,533.492
2012/11/23,480.453
2012/11/24,464.467
2012/11/25,410.995
2012/11/26,402.025
2012/11/27,455.309
2012/11/28,501.612
2012/11/29,480.373
2012/11/30,447.895
2012/12/01,394.625
2012/12/02,445.278
2012/12/03,581.56
2012/12/04,694.929
2012/12/05,824.323
2012/12/06,947.623
2012/12/07,969.048
2012/12/08,856.525
2012/12/09,782.591
2012/12/10,658.599
2012/12/11,609.217
2012/12/12,757.968
2012/12/13,876.666
2012/12/14,939.811
2012/12/15,914.484
2012/12/16,873.885
2012/12/17,807.602
2012/12/18,746.754
2012/12/19,611.774
2012/12/20,515.022
2012/12/21,487.824
2012/12/22,444.669
2012/12/23,400.421
2012/12/24,388.345
2012/12/25,354.619
2012/12/26,320.982
2012/12/27,295.908
2012/12/28,288.764
2012/12/29,299.679
2012/12/30,279.999
2012/12/31,360.178
2013/01/01,436.155
2013/01/02,506.099
2013/01/03,534.062
2013/01/04,573.955
2013/01/05,618.463
2013/01/06,585.179
2013/01/07,556.884
2013/01/08,597.581
2013/01/09,583.118
2013/01/10,524.516
2013/01/11,473.864
2013/01/12,419.882
2013/01/13,367.465
2013/01/14,347.126
2013/01/15,406.197
2013/01/16,454.347
2013/01/17,493.988
2013/01/18,513.548
2013/01/19,503.49
2013/01/20,495.231
2013/01/21,481.583
2013/01/22,490.788
2013/01/23,584.205
2013/01/24,595.368
2013/01/25,593.124
2013/01/26,564.424
2013/01/27,539.638
2013/01/28,543
2013/01/29,616.016
2013/01/30,770.035
2013/01/31,753.158
2013/02/01,738.562
2013/02/02,691.332
2013/02/03,631.248
2013/02/04,641.666
2013/02/05,651.137
2013/02/06,699.61
2013/02/07,686.425
2013/02/08,721.381
2013/02/09,731.757
2013/02/10,696.22
2013/02/11,652.224
2013/02/12,609.49
2013/02/13,569.085
2013/02/14,603.025
2013/02/15,598.465
2013/02/16,611.711
2013/02/17,616.734
2013/02/18,629.842
2013/02/19,661.391
2013/02/20,645.656
2013/02/21,619.13
2013/02/22,647.82
2013/02/23,646.819
2013/02/24,700.245
2013/02/25,730.435
2013/02/26,742.368
2013/02/27,754.456
2013/02/28,757.179
2013/03/01,780.442
2013/03/02,809.618
2013/03/03,747.29
2013/03/04,684.085
2013/03/05,816.055
2013/03/06,978.948
2013/03/07,1005
2013/03/08,996.23
2013/03/09,961.589
2013/03/10,918.181
2013/03/11,872.852
2013/03/12,966.031
2013/03/13,1000
2013/03/14,982.816
2013/03/15,1676
2013/03/16,2085
2013/03/17,1950
2013/03/18,2525
2013/03/19,2524
2013/03/20,2541
2013/03/21,2513
2013/03/22,2257
2013/03/23,2095
2013/03/24,1860
2013/03/25,1851
2013/03/26,2037
2013/03/27,2549
2013/03/28,2621
2013/03/29,2552
2013/03/30,2634
2013/03/31,2788
2013/04/01,2746
2013/04/02,3140
2013/04/03,3494
2013/04/04,3775
2013/04/05,4022
2013/04/06,3962
2013/04/07,3622
2013/04/08,3706
2013/04/09,4245
2013/04/10,5237
2013/04/11,5074
2013/04/12,4610
2013/04/13,4103
2013/04/14,3384
2013/04/15,2771
2013/04/16,2322
2013/04/17,2116
2013/04/18,4488
2013/04/19,4452
2013/04/20,4208
2013/04/21,3939
2013/04/22,3987
2013/04/23,3757
2013/04/24,3832
2013/04/25,3606
2013/04/26,3477
2013/04/27,3214
2013/04/28,2815
2013/04/29,3211
2013/04/30,3093
2013/05/01,3046
2013/05/02,2741
2013/05/03,2453
2013/05/04,2070
2013/05/05,1828
2013/05/06,1690
2013/05/07,1682
2013/05/08,1679
2013/05/09,1555
2013/05/10,1543
2013/05/11,1427
2013/05/12,1287
2013/05/13,1443
2013/05/14,1397
2013/05/15,1353
2013/05/16,1338
2013/05/17,1409
2013/05/18,1474
2013/05/19,1365
2013/05/20,1320
2013/05/21,1348
2013/05/22,1429
2013/05/23,1427
2013/05/24,1496
2013/05/25,1591
2013/05/26,1527
2013/05/27,1554
2013/05/28,1555
2013/05/29,1627
2013/05/30,1574
2013/05/31,1568
2013/06/01,1458
2013/06/02,1355
2013/06/03,1411
2013/06/04,1386
2013/06/05,1387
2013/06/06,1455
2013/06/07,1473
2013/06/08,1350
2013/06/09,1407
2013/06/10,1327
2013/06/11,1303
2013/06/12,1298
2013/06/13,1338
2013/06/14,1381
2013/06/15,1340
2013/06/16,1303
2013/06/17,1294
2013/06/18,1325
2013/06/19,1314
2013/06/20,1356
2013/06/21,1426
2013/06/22,1341
2013/06/23,1229
2013/06/24,1245
2013/06/25,1308
2013/06/26,1316
2013/06/27,1279
2013/06/28,1266
2013/06/29,1284
2013/06/30,1267
2013/07/01,1413
2013/07/02,1452
2013/07/03,1572
2013/07/04,1686
2013/07/05,1823
2013/07/06,1746
2013/07/07,1689
2013/07/08,1641
2013/07/09,1732
2013/07/10,1819
2013/07/11,1871
2013/07/12,1867
2013/07/13,1932
2013/07/14,1833
2013/07/15,1793
2013/07/16,1865
2013/07/17,1979
2013/07/18,2024
2013/07/19,2003
2013/07/20,1821
2013/07/21,1652
2013/07/22,1677
2013/07/23,1782
2013/07/24,1785
2013/07/25,1764
2013/07/26,1807
2013/07/27,1657
2013/07/28,1599
2013/07/29,1574
2013/07/30,1705
2013/07/31,1700
2013/08/01,1824
2013/08/02,1812
2013/08/03,1738
2013/08/04,1581
2013/08/05,1554
2013/08/06,1469
2013/08/07,1422
2013/08/08,1339
2013/08/09,1285
2013/08/10,1188
2013/08/11,1134
2013/08/12,1220
2013/08/13,1493
2013/08/14,1774
2013/08/15,1732
2013/08/16,1709
2013/08/17,1739
2013/08/18,1649
2013/08/19,1592
2013/08/20,1542
2013/08/21,1685
2013/08/22,1616
2013/08/23,1613
2013/08/24,1500
2013/08/25,1453
2013/08/26,1416
2013/08/27,1448
2013/08/28,1418
2013/08/29,2361
2013/08/30,2268
2013/08/31,2341
2013/09/01,2363
2013/09/02,2303
2013/09/03,2290
2013/09/04,2215
2013/09/05,2015
2013/09/06,1842
2013/09/07,1699
2013/09/08,1485
2013/09/09,1589
2013/09/10,1530
2013/09/11,1647
2013/09/12,1668
2013/09/13,1727
2013/09/14,1729
2013/09/15,1542
2013/09/16,1541
2013/09/17,1432
2013/09/18,1476
2013/09/19,1523
2013/09/20,1522
2013/09/21,1410
2013/09/22,1356
2013/09/23,1463
2013/09/24,1563
2013/09/25,1650
2013/09/26,1657
2013/09/27,1716
2013/09/28,1714
2013/09/29,1708
2013/09/30,1819
2013/10/01,1953
2013/10/02,2034
2013/10/03,1979
2013/10/04,1952
2013/10/05,1763
2013/10/06,1588
2013/10/07,1606
2013/10/08,1658
2013/10/09,1781
2013/10/10,1769
2013/10/11,1839
2013/10/12,1847
2013/10/13,1844
2013/10/14,1893
2013/10/15,1980
2013/10/16,2179
2013/10/17,2303
2013/10/18,2339
2013/10/19,2488
2013/10/20,2472
2013/10/21,2591
2013/10/22,2796
2013/10/23,3066
2013/10/24,3118
2013/10/25,4467
2013/10/26,4140
2013/10/27,3723
2013/10/28,3393
2013/10/29,4115
2013/10/30,3838
2013/10/31,3425
2013/11/01,3159
2013/11/02,3213
2013/11/03,3249
2013/11/04,3603
2013/11/05,3933
2013/11/06,4096
2013/11/07,4605
2013/11/08,4959
2013/11/09,5195
2013/11/10,4994
2013/11/11,4777
2013/11/12,5181
2013/11/13,5720
2013/11/14,6006
2013/11/15,8955
2013/11/16,10523
2013/11/17,11022
2013/11/18,12356
2013/11/19,13291
2013/11/20,13032
2013/11/21,14475
2013/11/22,16139
2013/11/23,16357
2013/11/24,16936
2013/11/25,16566
2013/11/26,22302
2013/11/27,25173
2013/11/28,27686
2013/11/29,28742
2013/11/30,29013
2013/12/01,27003
2013/12/02,24529
2013/12/03,21329
2013/12/04,19614
2013/12/05,18620
2013/12/06,17261
2013/12/07,18933
2013/12/08,19076
2013/12/09,18695
2013/12/10,17008
2013/12/11,16274
2013/12/12,15345
2013/12/13,14606
2013/12/14,13055
2013/12/15,11367
2013/12/16,14172
2013/12/17,14749
2013/12/18,14659
2013/12/19,14171
2013/12/20,13255
2013/12/21,12575
2013/12/22,11966
2013/12/23,10611
2013/12/24,10262
2013/12/25,10150
2013/12/26,9699
2013/12/27,9295
2013/12/28,9221
2013/12/29,9760
2013/12/30,10069
2013/12/31,9491
2014/01/01,9417
2014/01/02,9536
2014/01/03,10086
2014/01/04,10039
2014/01/05,10964
2014/01/06,11822
2014/01/07,12327
2014/01/08,12060
2014/01/09,11192
2014/01/10,10447
2014/01/11,9306
2014/01/12,8416
2014/01/13,8024
2014/01/14,8516
2014/01/15,8428
2014/01/16,8585
2014/01/17,7994
2014/01/18,7405
2014/01/19,7909
2014/01/20,8463
2014/01/21,8125
2014/01/22,7679
2014/01/23,7394
2014/01/24,7839
2014/01/25,7631
2014/01/26,7174
2014/01/27,8076
2014/01/28,8061
2014/01/29,7734
2014/01/30,7523
2014/01/31,6944
2014/02/01,6838
2014/02/02,6919
2014/02/03,6786
2014/02/04,7408
2014/02/05,8031
2014/02/06,7986
2014/02/07,8372
2014/02/08,7913
2014/02/09,7452
2014/02/10,7510
2014/02/11,7296
2014/02/12,7008
2014/02/13,6692
2014/02/14,6428
2014/02/15,7409
2014/02/16,7276
2014/02/17,6788
2014/02/18,6300
2014/02/19,5669
