Date,hashrate3mom
2010/11/06,3275328917
2010/11/07,6961150708
2010/11/08,6659567923
2010/11/09,14791036206
2010/11/10,6721134612
2010/11/11,11836474615
2010/11/12,-4226521367
2010/11/13,307210947
2010/11/14,3832802457
2010/11/15,7270249117
2010/11/16,-533335616
2010/11/17,-2595279355
2010/11/18,13530988723
2010/11/19,25463799103
2010/11/20,-9784702250
2010/11/21,-17742381844
2010/11/22,-16482751106
2010/11/23,9080100536
2010/11/24,10459794591
2010/11/25,2117910064
2010/11/26,16041168035
2010/11/27,9486860907
2010/11/28,3122934116
2010/11/29,-1408850163
2010/11/30,11080046660
2010/12/01,15330353986
2010/12/02,12390035361
2010/12/03,-404483024
2010/12/04,12842412061
2010/12/05,14786387736
2010/12/06,20351723017
2010/12/07,6795328411
2010/12/08,3289273925
2010/12/09,4930446607
2010/12/10,11619933642
2010/12/11,2575731836
2010/12/12,5723423078
2010/12/13,-6153983038
2010/12/14,-4479556195
2010/12/15,2235489785
2010/12/16,15497936523
2010/12/17,12317999686
2010/12/18,-11560987513
2010/12/19,-10228034966
2010/12/20,1621354651
2010/12/21,13864986730
2010/12/22,25352644060
2010/12/23,-4227837707
2010/12/24,-5046998724
2010/12/25,-15455298365
2010/12/26,4264372958
2010/12/27,5044077493
2010/12/28,12311835780
2010/12/29,13067667112
2010/12/30,5190062310
2010/12/31,-5544981367
2011/01/01,3360628093
2011/01/02,11802842581
2011/01/03,16234560962
2011/01/04,-6961442493
2011/01/05,-9590497375
2011/01/06,-9489801962
2011/01/07,529394952
2011/01/08,23647684810
2011/01/09,164720997
2011/01/10,20283016355
2011/01/11,-11182760439
2011/01/12,9599482922
2011/01/13,5031025542
2011/01/14,13203299671
2011/01/15,14586429671
2011/01/16,12155700712
2011/01/17,14269439917
2011/01/18,-3400769404
2011/01/19,-9308159914
2011/01/20,-1371411060
2011/01/21,26046030488
2011/01/22,-328167918
2011/01/23,1613663435
2011/01/24,-13612813972
2011/01/25,4654317025
2011/01/26,7747692943
2011/01/27,15664346113
2011/01/28,22724320439
2011/01/29,-117502719
2011/01/30,2862330177
2011/01/31,-6775087538
2011/02/01,27506808186
2011/02/02,-2241959613
2011/02/03,3979235588
2011/02/04,-256981796
2011/02/05,33022209981
2011/02/06,24054740954
2011/02/07,11979624159
2011/02/08,26716045028
2011/02/09,35942577634
2011/02/10,35655364203
2011/02/11,5952501404
2011/02/12,20461661011
2011/02/13,11921236602
2011/02/14,13528879487
2011/02/15,17304505420
2011/02/16,33769796021
2011/02/17,62609836366
2011/02/18,100922506131
2011/02/19,44166198958
2011/02/20,16079238825
2011/02/21,-19683912494
2011/02/22,43481266478
2011/02/23,71422083048
2011/02/24,57708716023
2011/02/25,26191899126
2011/02/26,44738733403
2011/02/27,220868594698
2011/02/28,91670050690
2011/03/01,-57731284241
2011/03/02,-198835083027
2011/03/03,-22612541494
2011/03/04,164392466716
2011/03/05,249228363473
2011/03/06,303681871986
2011/03/07,143848179466
2011/03/08,-133849334398
2011/03/09,-247915117962
2011/03/10,-194689261605
2011/03/11,-75017132317
2011/03/12,-31699256279
2011/03/13,-9839452254
2011/03/14,-44324840678
2011/03/15,-85944477738
2011/03/16,10461159562
2011/03/17,66080937496
2011/03/18,121246403186
2011/03/19,-73740683161
2011/03/20,-16748418982
2011/03/21,20884570417
2011/03/22,81555626358
2011/03/23,49126069310
2011/03/24,60663505317
2011/03/25,12269642356
2011/03/26,2713725320
2011/03/27,-101277453959
2011/03/28,-1711098804
2011/03/29,40915018862
2011/03/30,22281760419
2011/03/31,114936762680
2011/04/01,67051792638
2011/04/02,87170299656
2011/04/03,-46039321885
2011/04/04,-9698941917
2011/04/05,38496489085
2011/04/06,82852840417
2011/04/07,-6903464895
2011/04/08,-26045737473
2011/04/09,-8290572322
2011/04/10,55849128346
2011/04/11,29431444389
2011/04/12,11539953332
2011/04/13,105195146819
2011/04/14,44293871958
2011/04/15,-79523295125
2011/04/16,-129147223803
2011/04/17,-2498240497
2011/04/18,116148229889
2011/04/19,8394525147
2011/04/20,-9228372902
2011/04/21,-3820519970
2011/04/22,89020381602
2011/04/23,91550807216
2011/04/24,63661655752
2011/04/25,50722446219
2011/04/26,131571825116
2011/04/27,103168254566
2011/04/28,-49575005056
2011/04/29,-33143192291
2011/04/30,146337831175
2011/05/01,254799369208
2011/05/02,164409628427
2011/05/03,49994411572
2011/05/04,58292552615
2011/05/05,98954855672
2011/05/06,86486919579
2011/05/07,134107190406
2011/05/08,-5941883772
2011/05/09,202499522247
2011/05/10,469917096103
2011/05/11,320115156577
2011/05/12,17989770056
2011/05/13,-187821524266
2011/05/14,359489638194
2011/05/15,432483269245
2011/05/16,328412147807
2011/05/17,165395547355
2011/05/18,405062731114
2011/05/19,768493760880
2011/05/20,544000727896
2011/05/21,367144708627
2011/05/22,435598394123
2011/05/23,629611851758
2011/05/24,942136268966
2011/05/25,670162777839
2011/05/26,1152850745064
2011/05/27,1405447239421
2011/05/28,-113078231606
2011/05/29,-761554597420
2011/05/30,-1395428986631
2011/05/31,-235213330733
2011/06/01,74377202142
2011/06/02,642693930827
2011/06/03,982457766411
2011/06/04,922984136376
2011/06/05,408213854383
2011/06/06,1415712529194
2011/06/07,639102230662
2011/06/08,507160586648
2011/06/09,139399543686
2011/06/10,1090266742072
2011/06/11,1337552191153
2011/06/12,1011887307594
2011/06/13,252786679241
2011/06/14,213656925137
2011/06/15,2539442679804
2011/06/16,3331542492536
2011/06/17,1438071070233
2011/06/18,-1128594191861
2011/06/19,-553254896301
2011/06/20,1943047510567
2011/06/21,2126793865713
2011/06/22,2139458683648
2011/06/23,591755236479
2011/06/24,2795830696292
2011/06/25,-310668915357
2011/06/26,-211752331783
2011/06/27,-2454687735909
2011/06/28,-370744912229
2011/06/29,1278425620375
2011/06/30,1564413258188
2011/07/01,2040389021623
2011/07/02,275340554752
2011/07/03,-858792253174
2011/07/04,-1597080808818
2011/07/05,-1188415068039
2011/07/06,-804110272393
2011/07/07,10369520164
2011/07/08,252291116225
2011/07/09,1828328915307
2011/07/10,46792169287
2011/07/11,714033578615
2011/07/12,-1186143363108
2011/07/13,1857063933484
2011/07/14,1039657700516
2011/07/15,912359828166
2011/07/16,-163046863353
2011/07/17,-475836934924
2011/07/18,547808062270
2011/07/19,150918234003
2011/07/20,-555801824141
2011/07/21,111481702138
2011/07/22,-533212560893
2011/07/23,809424097622
2011/07/24,582384362251
2011/07/25,1267356752472
2011/07/26,1394681240347
2011/07/27,1932135348158
2011/07/28,280267631630
2011/07/29,-589365906128
2011/07/30,-2528756922289
2011/07/31,-51943692567
2011/08/01,2477240499496
2011/08/02,1697667199596
2011/08/03,481157264082
2011/08/04,-2352645374120
2011/08/05,-2079812145793
2011/08/06,-2149385940955
2011/08/07,-1699550834782
2011/08/08,-264365260594
2011/08/09,564078417651
2011/08/10,3194591180272
2011/08/11,816028450146
2011/08/12,-516531443359
2011/08/13,-2123130611471
2011/08/14,-1439679666281
2011/08/15,576893316752
2011/08/16,-986541998021
2011/08/17,976935694084
2011/08/18,269055621440
2011/08/19,512891789293
2011/08/20,69112957301
2011/08/21,113006024918
2011/08/22,3273067668859
2011/08/23,2391055131543
2011/08/24,-556295460391
2011/08/25,-3726044734761
2011/08/26,-1840719611058
2011/08/27,-1169028730368
2011/08/28,-1321576057428
2011/08/29,-1827066311835
2011/08/30,1262155648004
2011/08/31,3010847483171
2011/09/01,788572320339
2011/09/02,64466924253
2011/09/03,-532834037142
2011/09/04,-209663997387
2011/09/05,-116439227611
2011/09/06,208157425553
2011/09/07,1393615720863
2011/09/08,-1484351123955
2011/09/09,-1003351523732
2011/09/10,-327372984047
2011/09/11,687881711483
2011/09/12,-1251794417441
2011/09/13,-717669477798
2011/09/14,649598215233
2011/09/15,1688129976740
2011/09/16,-463906058545
2011/09/17,-1972662982637
2011/09/18,974084643002
2011/09/19,516196867988
2011/09/20,510577714812
2011/09/21,-857819039028
2011/09/22,594402900617
2011/09/23,1154343495587
2011/09/24,-1816828154066
2011/09/25,-795209365738
2011/09/26,-1032390390867
2011/09/27,975762418947
2011/09/28,-522839010069
2011/09/29,77847195801
2011/09/30,-1167404222478
2011/10/01,-1141177896288
2011/10/02,24886845659
2011/10/03,384140333560
2011/10/04,712430101543
2011/10/05,-929042495542
2011/10/06,715562837063
2011/10/07,-456562468825
2011/10/08,615532651876
2011/10/09,-1879037381359
2011/10/10,-332636759249
2011/10/11,-1913034951115
2011/10/12,-563287802024
2011/10/13,-2348257497565
2011/10/14,-123235396585
2011/10/15,928783700517
2011/10/16,1180202119807
2011/10/17,-582221259351
2011/10/18,-1587241283009
2011/10/19,67357801345
2011/10/20,116837410659
2011/10/21,544483533854
2011/10/22,-1515159402734
2011/10/23,-1215879369861
2011/10/24,-1150334836044
2011/10/25,1716191517551
2011/10/26,1420475644062
2011/10/27,-38360847055
2011/10/28,-2056399442185
2011/10/29,-423998395305
2011/10/30,-709030117852
2011/10/31,328655601995
2011/11/01,-193653916816
2011/11/02,1523761163662
2011/11/03,696755571850
2011/11/04,-273681937106
2011/11/05,151931194441
2011/11/06,344941714563
2011/11/07,-114310770033
2011/11/08,-844311808530
2011/11/09,715509309326
2011/11/10,1412499891542
2011/11/11,-666777345263
2011/11/12,-1682043705725
2011/11/13,-608276877322
2011/11/14,835730702886
2011/11/15,1526635391160
2011/11/16,-94277142141
2011/11/17,-220406179916
2011/11/18,-1448541185764
2011/11/19,-364216643749
2011/11/20,-1128922041907
2011/11/21,315774766853
2011/11/22,-358673168810
2011/11/23,996147282791
2011/11/24,-1072935543009
2011/11/25,-548801218595
2011/11/26,-698820205015
2011/11/27,-47500888851
2011/11/28,-166518281157
2011/11/29,326495234709
2011/11/30,669619896167
2011/12/01,2400266992532
2011/12/02,1678239127690
2011/12/03,-89523359598
2011/12/04,-1692215260532
2011/12/05,-1141118516993
2011/12/06,1100382928278
2011/12/07,529999513382
2011/12/08,-331059310509
2011/12/09,-587176907318
2011/12/10,200325945933
2011/12/11,-264837752917
2011/12/12,-300069921765
2011/12/13,-1297483021105
2011/12/14,611383627288
2011/12/15,-337480419200
2011/12/16,-391404192397
2011/12/17,-685576723613
2011/12/18,1078320805348
2011/12/19,1570426263179
2011/12/20,722070349425
2011/12/21,-198907315260
2011/12/22,-363642926023
2011/12/23,324929445586
2011/12/24,-425978811836
2011/12/25,859572514442
2011/12/26,1776601914496
2011/12/27,1570315767269
2011/12/28,-418889869209
2011/12/29,-1708445056944
2011/12/30,-2291315761914
2011/12/31,358731512157
2012/01/01,-110031385915
2012/01/02,1369325299315
2012/01/03,344020556562
2012/01/04,561923772106
2012/01/05,-561191714722
2012/01/06,403366667945
2012/01/07,1050094538721
2012/01/08,1783831702345
2012/01/09,484443070480
2012/01/10,-789394668665
2012/01/11,-713639643163
2012/01/12,151439025675
2012/01/13,-992159804716
2012/01/14,99994284161
2012/01/15,-896213008506
2012/01/16,1039842153308
2012/01/17,1036800361354
2012/01/18,-275477418490
2012/01/19,-1118253392518
2012/01/20,-1611898712078
2012/01/21,1165145638922
2012/01/22,1292913211667
2012/01/23,1595802593374
2012/01/24,-937631164546
2012/01/25,194124890538
2012/01/26,-1580002069696
2012/01/27,-159094715024
2012/01/28,-263285068196
2012/01/29,1417649581037
2012/01/30,1852894663310
2012/01/31,1128317403386
2012/02/01,-767085806953
2012/02/02,-1472953731674
2012/02/03,305394025877
2012/02/04,888410092787
2012/02/05,607264874989
2012/02/06,-974282565839
2012/02/07,-516694694387
2012/02/08,-666745721923
2012/02/09,-446956065953
2012/02/10,481874859370
2012/02/11,54366224222
2012/02/12,1217970760872
2012/02/13,267829097121
2012/02/14,-547298895144
2012/02/15,-1663182093106
2012/02/16,-808649141470
2012/02/17,539149705262
2012/02/18,2035038907978
2012/02/19,1943417938241
2012/02/20,918412818303
2012/02/21,-2412877660958
2012/02/22,-1399030678461
2012/02/23,706502281862
2012/02/24,1243498458148
2012/02/25,1213919579942
2012/02/26,-258644550913
2012/02/27,451684437130
2012/02/28,-893578123684
2012/02/29,1169520271574
2012/03/01,392386299050
2012/03/02,-38443919686
2012/03/03,-3552505639357
2012/03/04,-1356226790086
2012/03/05,-261433303116
2012/03/06,2329111522468
2012/03/07,1205139624152
2012/03/08,1541504869715
2012/03/09,954148017019
2012/03/10,2323007524274
2012/03/11,-1453140054151
2012/03/12,-117692565707
2012/03/13,-1105768598885
2012/03/14,746064934622
2012/03/15,-2371425597749
2012/03/16,-1582705966880
2012/03/17,1051773252421
2012/03/18,2981822796894
2012/03/19,1305877317534
2012/03/20,-936427035511
2012/03/21,-167150713767
2012/03/22,105614475552
2012/03/23,-1184569335039
2012/03/24,-247446729275
2012/03/25,1277342521638
2012/03/26,1453175146359
2012/03/27,-594554451807
2012/03/28,-1569286661725
2012/03/29,155943056145
2012/03/30,531648693558
2012/03/31,1683648288284
2012/04/01,499874759587
2012/04/02,-985942245927
2012/04/03,-2887989454733
2012/04/04,-837976095025
2012/04/05,-972920778162
2012/04/06,-282117920713
2012/04/07,-507577685930
2012/04/08,1330226941785
2012/04/09,2363016234429
2012/04/10,769185290061
2012/04/11,844559344040
2012/04/12,-1153735652666
2012/04/13,-1585676408943
2012/04/14,-1923531535523
2012/04/15,-1648858539128
2012/04/16,203491252664
2012/04/17,812073686614
2012/04/18,583488042651
2012/04/19,1240021284879
2012/04/20,1709336843523
2012/04/21,1560766194521
2012/04/22,237975237497
2012/04/23,-958567405139
2012/04/24,-1457755698916
2012/04/25,-1053241431848
2012/04/26,-633337931381
2012/04/27,102306123246
2012/04/28,760937071506
2012/04/29,1150707519544
2012/04/30,2591258192192
2012/05/01,1896003547135
2012/05/02,-56549249893
2012/05/03,-1253217620430
2012/05/04,-1061447983524
2012/05/05,-329693301659
2012/05/06,976195982108
2012/05/07,443930516518
2012/05/08,1883844700855
2012/05/09,873340980434
2012/05/10,438839084940
2012/05/11,-3272897428919
2012/05/12,-1166672447436
2012/05/13,-1498398302919
2012/05/14,1502301245203
2012/05/15,-561372393314
2012/05/16,-1463438227585
2012/05/17,-1497736306657
2012/05/18,-98184967211
2012/05/19,2250618193208
2012/05/20,1768225742371
2012/05/21,198081672673
2012/05/22,-2104889583402
2012/05/23,-1720478859935
2012/05/24,-972447269514
2012/05/25,-692612254736
2012/05/26,22285473144
2012/05/27,1405707517940
2012/05/28,2007988709904
2012/05/29,103943527444
2012/05/30,-2333566213945
2012/05/31,-138585409359
2012/06/01,291264028647
2012/06/02,2491267651945
2012/06/03,1322469404790
2012/06/04,1241983814061
2012/06/05,-1325562340746
2012/06/06,-169324985652
2012/06/07,-1134651711613
2012/06/08,133744743347
2012/06/09,99233674613
2012/06/10,1925623728175
2012/06/11,1668356174964
2012/06/12,-1705617352740
2012/06/13,-303982166876
2012/06/14,-1415123678843
2012/06/15,1754322924078
2012/06/16,-438594648482
2012/06/17,1315790863680
2012/06/18,-292737070242
2012/06/19,2470935937168
2012/06/20,-1968907071218
2012/06/21,-758112801482
2012/06/22,-3404715947931
2012/06/23,2878343590946
2012/06/24,1489357562983
2012/06/25,1253025823780
2012/06/26,-1053082714654
2012/06/27,443515426696
2012/06/28,-192991988301
2012/06/29,-574469904128
2012/06/30,-1705211671337
2012/07/01,-459001161945
2012/07/02,843388780179
2012/07/03,1013175452614
2012/07/04,1859079070117
2012/07/05,-281061625706
2012/07/06,76978787081
2012/07/07,439977708809
2012/07/08,1458849767184
2012/07/09,1109991999152
2012/07/10,-968268829587
2012/07/11,-1543912463621
2012/07/12,-1868693627423
2012/07/13,403125461615
2012/07/14,1430300476629
2012/07/15,1188681154129
2012/07/16,-874296418754
2012/07/17,532374091215
2012/07/18,1361028023697
2012/07/19,1214943009384
2012/07/20,-1606833852228
2012/07/21,-1409788386749
2012/07/22,-291056466760
2012/07/23,745907421113
2012/07/24,943788141127
2012/07/25,1123568442344
2012/07/26,2130613948079
2012/07/27,1022674123031
2012/07/28,1467218720125
2012/07/29,-2243758303112
2012/07/30,2648517464296
2012/07/31,-1445477096897
2012/08/01,-100626762898
2012/08/02,-2658185427119
2012/08/03,2238645364309
2012/08/04,2368173922968
2012/08/05,-143714690926
2012/08/06,-2629493192446
2012/08/07,-829151533816
2012/08/08,1143181618236
2012/08/09,2529895610753
2012/08/10,1547043009280
2012/08/11,463988238169
2012/08/12,303108295276
2012/08/13,433923564044
2012/08/14,814263226146
2012/08/15,608436221443
2012/08/16,591239410694
2012/08/17,-1767598210470
2012/08/18,-2252109989134
2012/08/19,-540380175432
2012/08/20,4639892657818
2012/08/21,4465207046083
2012/08/22,-585147754947
2012/08/23,-2596642595062
2012/08/24,-2191349339715
2012/08/25,103213736691
2012/08/26,1996366249169
2012/08/27,1366110182146
2012/08/28,1223382965571
2012/08/29,-85596957551
2012/08/30,311715090115
2012/08/31,-178443274203
2012/09/01,-597482780957
2012/09/02,-877208553667
2012/09/03,3011232226967
2012/09/04,-2168074604487
2012/09/05,2792248717520
2012/09/06,1666064345828
2012/09/07,5740609548158
2012/09/08,-675362938229
2012/09/09,-2695974259339
2012/09/10,-2298518640294
2012/09/11,241277970557
2012/09/12,-600945908157
2012/09/13,-1188964311178
2012/09/14,35234575968
2012/09/15,380804412465
2012/09/16,1096632099744
2012/09/17,1197460015443
2012/09/18,3868665148800
2012/09/19,517965598833
2012/09/20,-2030534902440
2012/09/21,-349664257165
2012/09/22,3692737960008
2012/09/23,1321544944277
2012/09/24,-1090668514099
2012/09/25,-2423013330783
2012/09/26,-2085247202535
2012/09/27,-1323556838056
2012/09/28,1580334773857
2012/09/29,3342355987780
2012/09/30,2562493371702
2012/10/01,-2803315345660
2012/10/02,-2950371680982
2012/10/03,-1543519896507
2012/10/04,-836751160800
2012/10/05,756409630679
2012/10/06,-302303097472
2012/10/07,1280822587055
2012/10/08,2896216954298
2012/10/09,1969293194301
2012/10/10,1265006450400
2012/10/11,-1148558856064
2012/10/12,-863725087176
2012/10/13,-658746226100
2012/10/14,-1201062090469
2012/10/15,547717311275
2012/10/16,1802690010884
2012/10/17,1667946983041
2012/10/18,-374501720803
2012/10/19,175873984945
2012/10/20,-1168884129943
2012/10/21,2397693715971
2012/10/22,-319507072858
2012/10/23,1291090958736
2012/10/24,-2303808122964
2012/10/25,-1520729935159
2012/10/26,446662609743
2012/10/27,4846127229264
2012/10/28,2579837424009
2012/10/29,2001381125881
2012/10/30,-2569367234621
2012/10/31,-1369449240637
2012/11/01,-2779365522232
2012/11/02,-1405030803949
2012/11/03,331110282062
2012/11/04,3240401190044
2012/11/05,1780432903700
2012/11/06,63582561347
2012/11/07,-1715631890025
2012/11/08,1339878049779
2012/11/09,653024275923
2012/11/10,1533341074657
2012/11/11,-3131887302436
2012/11/12,-700512109331
2012/11/13,-3532030188077
2012/11/14,1068558606790
2012/11/15,-202827770573
2012/11/16,1019885813967
2012/11/17,-204193070847
2012/11/18,2405282963622
2012/11/19,-1054811327992
2012/11/20,1185704914921
2012/11/21,-1076957187686
2012/11/22,3750408245296
2012/11/23,-1345937376350
2012/11/24,2116756646091
2012/11/25,-881276501763
2012/11/26,2461730476485
2012/11/27,-1092703017409
2012/11/28,2626264132395
2012/11/29,2503945483594
2012/11/30,-2153801304840
2012/12/01,-1984147935853
2012/12/02,-2831799606348
2012/12/03,1570322016779
2012/12/04,-3676723674788
2012/12/05,-6329558717420
2012/12/06,-2737955755306
2012/12/07,144791180786
2012/12/08,4011824807532
2012/12/09,-126644125515
2012/12/10,787836802069
2012/12/11,-350817250944
2012/12/12,1530893047888
2012/12/13,-939433511444
2012/12/14,-3919895768391
2012/12/15,-5816800480774
2012/12/16,-2243191740626
2012/12/17,302870745238
2012/12/18,3476605225393
2012/12/19,3527870935191
2012/12/20,-402567979402
2012/12/21,-1200130411839
2012/12/22,-949568643563
2012/12/23,5777835418824
2012/12/24,547000318394
2012/12/25,-567762322978
2012/12/26,-4346351876807
2012/12/27,2892134194450
2012/12/28,2769025274355
2012/12/29,1512085333068
2012/12/30,-1448064639620
2012/12/31,946916513719
2013/01/01,1762752079188
2013/01/02,421143821738
2013/01/03,-1708061156314
2013/01/04,-1723358391461
2013/01/05,-213952476944
2013/01/06,-2958296634802
2013/01/07,148395558806
2013/01/08,2128485326420
2013/01/09,396731204344
2013/01/10,345309257238
2013/01/11,-3404098067137
2013/01/12,-2257308358721
2013/01/13,-2657609058172
2013/01/14,2042218067471
2013/01/15,3292014686081
2013/01/16,-608337120575
2013/01/17,-2387754251314
2013/01/18,-3290289967626
2013/01/19,2322502520689
2013/01/20,705447788612
2013/01/21,3956785539391
2013/01/22,-444861063930
2013/01/23,-107102415803
2013/01/24,-1640535271589
2013/01/25,-202675699966
2013/01/26,-725976711675
2013/01/27,1504444503468
2013/01/28,965790329306
2013/01/29,1557256716053
2013/01/30,-30169079147
2013/01/31,3350048894528
2013/02/01,2614765653935
2013/02/02,1237102799018
2013/02/03,-2141878145338
2013/02/04,1631293824013
2013/02/05,2609684702520
2013/02/06,1577883009402
2013/02/07,-2582350160391
2013/02/08,-1868686595141
2013/02/09,-1605980845249
2013/02/10,1188594650293
2013/02/11,2316434935094
2013/02/12,17871401981
2013/02/13,-425021430437
2013/02/14,-122232350158
2013/02/15,3482156102633
2013/02/16,5396752471456
2013/02/17,4147143482241
2013/02/18,5230294743500
2013/02/19,-1368810235136
2013/02/20,152424797984
2013/02/21,2109567921798
2013/02/22,1108554698127
2013/02/23,-425764184137
2013/02/24,-4629330925087
2013/02/25,3140376677208
2013/02/26,366777930914
2013/02/27,4469397624451
2013/02/28,-762959487590
2013/03/01,117999675191
2013/03/02,-2123972773211
2013/03/03,606628717481
2013/03/04,6396427183279
2013/03/05,2106718408920
2013/03/06,815491877871
2013/03/07,-5279274586176
2013/03/08,468918457969
2013/03/09,1918557512887
2013/03/10,6739141661555
2013/03/11,3982100106158
2013/03/12,-6649126369430
2013/03/13,-5291345404651
2013/03/14,888047155069
2013/03/15,13418809790315
2013/03/16,7172914621963
2013/03/17,7098936259317
2013/03/18,5317164283347
2013/03/19,4494768608509
2013/03/20,-2057248685125
2013/03/21,4897093870292
2013/03/22,9246998703284
2013/03/23,7680302947618
2013/03/24,7598624404858
2013/03/25,-2604183747945
2013/03/26,-2145265141755
2013/03/27,-14565014526927
2013/03/28,1376270742335
2013/03/29,8835456044588
2013/03/30,12409544088019
2013/03/31,1072610344719
2013/04/01,6431393708788
2013/04/02,3737454649762
2013/04/03,5716892007375
2013/04/04,-10229656991704
2013/04/05,-10030142156358
2013/04/06,1557847201520
2013/04/07,7437559507776
2013/04/08,11532678823846
2013/04/09,3283429025417
2013/04/10,7496489193464
2013/04/11,2538645038635
2013/04/12,-1423364049179
2013/04/13,-7293632513137
2013/04/14,-4250107444746
2013/04/15,-1693893421292
2013/04/16,5141784860022
2013/04/17,6015946771029
2013/04/18,10156784778509
2013/04/19,-8135858856406
2013/04/20,-2888915113625
2013/04/21,4429659349806
2013/04/22,12594521623766
2013/04/23,8181190101789
2013/04/24,-2361467630802
2013/04/25,-1150289940853
2013/04/26,6216348552990
2013/04/27,-1273139055118
2013/04/28,-220308234489
2013/04/29,-144428665749
2013/04/30,6360100736581
2013/05/01,3888969788192
2013/05/02,-8415142261588
2013/05/03,-8672397671072
2013/05/04,-382449548104
2013/05/05,4806614291390
2013/05/06,16403986534340
2013/05/07,9534134440978
2013/05/08,10070974659055
2013/05/09,-4040263418795
2013/05/10,-570115103707
2013/05/11,2069534742702
2013/05/12,8484962315835
2013/05/13,11931413109300
2013/05/14,3337814958577
2013/05/15,-9748445588005
2013/05/16,-14419736193697
2013/05/17,-4702966149453
2013/05/18,-151260695607
2013/05/19,9189281152164
2013/05/20,-7352107559514
2013/05/21,-3348248206882
2013/05/22,-1871033111026
2013/05/23,11599922246533
2013/05/24,17048574294821
2013/05/25,6583907498662
2013/05/26,9128382665378
2013/05/27,9493290402951
2013/05/28,1312414529869
2013/05/29,1074481546805
2013/05/30,-1409572364512
2013/05/31,13857783424364
2013/06/01,15489283588734
2013/06/02,23874145235977
2013/06/03,14180808966517
2013/06/04,9160453307476
2013/06/05,11791906947107
2013/06/06,18011775326687
2013/06/07,-83024613822
2013/06/08,-7200317034899
2013/06/09,-6747607856569
2013/06/10,10661898948623
2013/06/11,-499563462044
2013/06/12,14682284101034
2013/06/13,19081852056562
2013/06/14,5842878220757
2013/06/15,-12653629748875
2013/06/16,-8011504021706
2013/06/17,21344121415690
2013/06/18,6445615485804
2013/06/19,-25260034317934
2013/06/20,-15317715027055
2013/06/21,7640045439198
2013/06/22,47377681794941
2013/06/23,25141227400375
2013/06/24,-4889152060948
2013/06/25,-20145133703473
2013/06/26,-260848407779
2013/06/27,6651343605750
2013/06/28,17111760449712
2013/06/29,-2526962678389
2013/06/30,21974001944071
2013/07/01,272574841457
2013/07/02,971789450304
2013/07/03,3363429883967
2013/07/04,20275464419923
2013/07/05,20318542655930
2013/07/06,10234851292078
2013/07/07,20487027358837
2013/07/08,12277696387504
2013/07/09,15190129926284
2013/07/10,-10233002681983
2013/07/11,41471960910107
2013/07/12,23336725255508
2013/07/13,-6222744545959
2013/07/14,-20407002933050
2013/07/15,-10769855346828
2013/07/16,29072649828725
