Date,activeaddresses7rsi
2011/05/22,56.404
2011/05/23,64.267
2011/05/24,69.79
2011/05/25,75.383
2011/05/26,74.379
2011/05/27,44.77
2011/05/28,50.011
2011/05/29,47.205
2011/05/30,57.047
2011/05/31,63.641
2011/06/01,63.074
2011/06/02,70.359
2011/06/03,77.939
2011/06/04,81.742
2011/06/05,68.383
2011/06/06,77.085
2011/06/07,63.871
2011/06/08,80.311
2011/06/09,75.38
2011/06/10,65.621
2011/06/11,63.929
2011/06/12,71.394
2011/06/13,65.518
2011/06/14,73.803
2011/06/15,63.734
2011/06/16,66.86
2011/06/17,55.102
2011/06/18,55.301
2011/06/19,60.786
2011/06/20,52.56
2011/06/21,48.468
2011/06/22,55.819
2011/06/23,45.55
2011/06/24,49.375
2011/06/25,39.463
2011/06/26,44.08
2011/06/27,65.996
2011/06/28,51.793
2011/06/29,46.36
2011/06/30,43.823
2011/07/01,62.388
2011/07/02,66.269
2011/07/03,41.516
2011/07/04,44.684
2011/07/05,44.131
2011/07/06,53.48
2011/07/07,44.036
2011/07/08,48.527
2011/07/09,43.972
2011/07/10,58.477
2011/07/11,51.064
2011/07/12,44.589
2011/07/13,54.499
2011/07/14,58.034
2011/07/15,46.814
2011/07/16,45.922
2011/07/17,47.819
2011/07/18,56.924
2011/07/19,47.866
2011/07/20,50.881
2011/07/21,49.358
2011/07/22,45.873
2011/07/23,37.79
2011/07/24,43.779
2011/07/25,57.333
2011/07/26,46.364
2011/07/27,45.267
2011/07/28,54.241
2011/07/29,42.026
2011/07/30,35.746
2011/07/31,50.954
2011/08/01,49.761
2011/08/02,43.36
2011/08/03,34.95
2011/08/04,37.344
2011/08/05,47.631
2011/08/06,43.447
2011/08/07,42.86
2011/08/08,59.796
2011/08/09,55.745
2011/08/10,42.044
2011/08/11,38.122
2011/08/12,35
2011/08/13,44.394
2011/08/14,53.281
2011/08/15,45.017
2011/08/16,51.781
2011/08/17,49.271
2011/08/18,50.655
2011/08/19,57.423
2011/08/20,51.499
2011/08/21,58.883
2011/08/22,67.29
2011/08/23,53.943
2011/08/24,51.27
2011/08/25,55.727
2011/08/26,47.589
2011/08/27,44.337
2011/08/28,34.649
2011/08/29,37.429
2011/08/30,32.203
2011/08/31,30.362
2011/09/01,30.182
2011/09/02,26.58
2011/09/03,21.141
2011/09/04,45.565
2011/09/05,49.738
2011/09/06,52.917
2011/09/07,41.659
2011/09/08,36.868
2011/09/09,53.85
2011/09/10,41.468
2011/09/11,39.418
2011/09/12,46.654
2011/09/13,38.798
2011/09/14,38.469
2011/09/15,43.31
2011/09/16,38.537
2011/09/17,31.948
2011/09/18,41.907
2011/09/19,52.977
2011/09/20,73.34
2011/09/21,54.582
2011/09/22,53.02
2011/09/23,61.125
2011/09/24,58.436
2011/09/25,57.407
2011/09/26,49.722
2011/09/27,54.228
2011/09/28,34.847
2011/09/29,32.254
2011/09/30,36.157
2011/10/01,34.535
2011/10/02,30.576
2011/10/03,43.632
2011/10/04,43.4
2011/10/05,42.616
2011/10/06,48.508
2011/10/07,43.867
2011/10/08,36.547
2011/10/09,35.33
2011/10/10,45.593
2011/10/11,48.824
2011/10/12,47.643
2011/10/13,33.671
2011/10/14,56.205
2011/10/15,47.187
2011/10/16,40.764
2011/10/17,54.154
2011/10/18,44.276
2011/10/19,45.785
2011/10/20,38.479
2011/10/21,45.113
2011/10/22,45.539
2011/10/23,53.576
2011/10/24,58.331
2011/10/25,51.278
2011/10/26,46.195
2011/10/27,39.371
2011/10/28,50.208
2011/10/29,51.55
2011/10/30,40.306
2011/10/31,46.093
2011/11/01,52.542
2011/11/02,55.45
2011/11/03,55.416
2011/11/04,72.901
2011/11/05,52.334
2011/11/06,40.975
2011/11/07,48.339
2011/11/08,54.888
2011/11/09,58.279
2011/11/10,58.406
2011/11/11,42.585
2011/11/12,42.897
2011/11/13,45.914
2011/11/14,55.585
2011/11/15,58.858
2011/11/16,49.322
2011/11/17,41.823
2011/11/18,44.145
2011/11/19,29.787
2011/11/20,42.268
2011/11/21,35.31
2011/11/22,46.221
2011/11/23,46.292
2011/11/24,42.269
2011/11/25,49.133
2011/11/26,38.91
2011/11/27,43.477
2011/11/28,58.172
2011/11/29,67.445
2011/11/30,71.84
2011/12/01,59.409
2011/12/02,53.986
2011/12/03,50.384
2011/12/04,43.317
2011/12/05,52.772
2011/12/06,65.011
2011/12/07,49.036
2011/12/08,55.339
2011/12/09,43.025
2011/12/10,44.089
2011/12/11,45.434
2011/12/12,40.734
2011/12/13,45.97
2011/12/14,45.895
2011/12/15,33.383
2011/12/16,39.399
2011/12/17,36.732
2011/12/18,34.52
2011/12/19,58.769
2011/12/20,64.066
2011/12/21,50.087
2011/12/22,51.127
2011/12/23,51.686
2011/12/24,38.449
2011/12/25,50.747
2011/12/26,53.368
2011/12/27,49.82
2011/12/28,42.583
2011/12/29,47.47
2011/12/30,41.288
2011/12/31,44.974
2012/01/01,50.841
2012/01/02,55.478
2012/01/03,65.416
2012/01/04,57.286
2012/01/05,73.866
2012/01/06,68.788
2012/01/07,54.983
2012/01/08,62.376
2012/01/09,63.328
2012/01/10,69.902
2012/01/11,73.83
2012/01/12,48.354
2012/01/13,52.166
2012/01/14,52.617
2012/01/15,45.194
2012/01/16,54.886
2012/01/17,50.225
2012/01/18,53.783
2012/01/19,56.538
2012/01/20,48.01
2012/01/21,42.451
2012/01/22,29.722
2012/01/23,45.893
2012/01/24,56.88
2012/01/25,64.854
2012/01/26,50.65
2012/01/27,50.607
2012/01/28,42.446
2012/01/29,51.314
2012/01/30,45.867
2012/01/31,58.259
2012/02/01,53.829
2012/02/02,59.983
2012/02/03,62.308
2012/02/04,60.553
2012/02/05,48.15
2012/02/06,41.764
2012/02/07,48.5
2012/02/08,47.6
2012/02/09,52.357
2012/02/10,61.857
2012/02/11,51.503
2012/02/12,42.82
2012/02/13,58.181
2012/02/14,68.455
2012/02/15,63.083
2012/02/16,67.294
2012/02/17,40.606
2012/02/18,42.294
2012/02/19,36.843
2012/02/20,43.87
2012/02/21,46.706
2012/02/22,56.19
2012/02/23,62.479
2012/02/24,54.932
2012/02/25,46.386
2012/02/26,37.282
2012/02/27,47.663
2012/02/28,55.335
2012/02/29,50.002
2012/03/01,54.107
2012/03/02,61.793
2012/03/03,37.06
2012/03/04,48.427
2012/03/05,53.328
2012/03/06,49.43
2012/03/07,48.978
2012/03/08,51.763
2012/03/09,52.33
2012/03/10,36.49
2012/03/11,35.449
2012/03/12,47.784
2012/03/13,60.417
2012/03/14,56.311
2012/03/15,49.839
2012/03/16,56.07
2012/03/17,54.905
2012/03/18,41.252
2012/03/19,51.66
2012/03/20,54.343
2012/03/21,55.781
2012/03/22,51.697
2012/03/23,41.421
2012/03/24,39.441
2012/03/25,43.53
2012/03/26,55.705
2012/03/27,53.264
2012/03/28,59.081
2012/03/29,64.66
2012/03/30,46.05
2012/03/31,39.489
2012/04/01,32.466
2012/04/02,49.764
2012/04/03,67.538
2012/04/04,55.196
2012/04/05,53.631
2012/04/06,53.23
2012/04/07,41.863
2012/04/08,40.169
2012/04/09,49.082
2012/04/10,60.753
2012/04/11,65.13
2012/04/12,66.691
2012/04/13,46.724
2012/04/14,54.88
2012/04/15,48.723
2012/04/16,61.613
2012/04/17,58.27
2012/04/18,61.82
2012/04/19,51.889
2012/04/20,59.382
2012/04/21,43.914
2012/04/22,37.793
2012/04/23,48.375
2012/04/24,51.204
2012/04/25,51.846
2012/04/26,60.274
2012/04/27,48.837
2012/04/28,42.885
2012/04/29,43.03
2012/04/30,59.804
2012/05/01,63.544
2012/05/02,64.251
2012/05/03,70.747
2012/05/04,73.513
2012/05/05,54.101
2012/05/06,63.354
2012/05/07,73.299
2012/05/08,62.593
2012/05/09,65.835
2012/05/10,46.072
2012/05/11,62.922
2012/05/12,51.749
2012/05/13,45.997
2012/05/14,69.009
2012/05/15,56.429
2012/05/16,52.951
2012/05/17,46.786
2012/05/18,54.29
2012/05/19,63.412
2012/05/20,58.268
2012/05/21,59.771
2012/05/22,52.138
2012/05/23,56.889
2012/05/24,52.412
2012/05/25,57.557
2012/05/26,45.135
2012/05/27,47.062
2012/05/28,56.233
2012/05/29,65.977
2012/05/30,50.064
2012/05/31,49.729
2012/06/01,51.52
2012/06/02,33.353
2012/06/03,54.845
2012/06/04,68.382
2012/06/05,67.108
2012/06/06,41.894
2012/06/07,55.053
2012/06/08,47.151
2012/06/09,50.929
2012/06/10,53.639
2012/06/11,51.855
2012/06/12,40.237
2012/06/13,64.138
2012/06/14,66.119
2012/06/15,65.311
2012/06/16,52.317
2012/06/17,52.327
2012/06/18,49.897
2012/06/19,46.912
2012/06/20,42.216
2012/06/21,38.695
2012/06/22,37.997
2012/06/23,40.659
2012/06/24,37.456
2012/06/25,51.389
2012/06/26,55.647
2012/06/27,61.654
2012/06/28,46.542
2012/06/29,47.452
2012/06/30,44.722
2012/07/01,44.149
2012/07/02,57.647
2012/07/03,51.983
2012/07/04,43.833
2012/07/05,35.881
2012/07/06,40.702
2012/07/07,45.988
2012/07/08,38.392
2012/07/09,51.799
2012/07/10,62.224
2012/07/11,57.131
2012/07/12,53.704
2012/07/13,45.548
2012/07/14,41.771
2012/07/15,43.575
2012/07/16,61.861
2012/07/17,68.326
2012/07/18,50.942
2012/07/19,55.417
2012/07/20,54.863
2012/07/21,53.122
2012/07/22,61.947
2012/07/23,68.303
2012/07/24,55.576
2012/07/25,39.376
2012/07/26,38.026
2012/07/27,42.674
2012/07/28,58.518
2012/07/29,51.564
2012/07/30,52.093
2012/07/31,79.735
2012/08/01,51.841
2012/08/02,53.323
2012/08/03,46.475
2012/08/04,45.903
2012/08/05,48.899
2012/08/06,55.519
2012/08/07,50.173
2012/08/08,65.684
2012/08/09,49.432
2012/08/10,47.34
2012/08/11,47.076
2012/08/12,48.175
2012/08/13,61.66
2012/08/14,52.157
2012/08/15,61.321
2012/08/16,71.031
2012/08/17,62.961
2012/08/18,55.32
2012/08/19,62.107
2012/08/20,48.097
2012/08/21,55.695
2012/08/22,49.765
2012/08/23,43.376
2012/08/24,45.199
2012/08/25,36.261
2012/08/26,34.459
2012/08/27,41.153
2012/08/28,43.78
2012/08/29,42.954
2012/08/30,35.387
2012/08/31,59.558
2012/09/01,52.868
2012/09/02,40.77
2012/09/03,38.781
2012/09/04,55.777
2012/09/05,50.177
2012/09/06,56.225
2012/09/07,52.389
2012/09/08,40.232
2012/09/09,48.869
2012/09/10,45.521
2012/09/11,55.436
2012/09/12,42.743
2012/09/13,43.911
2012/09/14,48.476
2012/09/15,38.942
2012/09/16,41.461
2012/09/17,44.05
2012/09/18,53.319
2012/09/19,58.992
2012/09/20,64.403
2012/09/21,50.198
2012/09/22,36.408
2012/09/23,38.599
2012/09/24,46.414
2012/09/25,58.909
2012/09/26,63.902
2012/09/27,54.364
2012/09/28,62.705
2012/09/29,47.838
2012/09/30,43.879
2012/10/01,48.252
2012/10/02,63.504
2012/10/03,59.373
2012/10/04,61.015
2012/10/05,50.807
2012/10/06,44.196
2012/10/07,50.213
2012/10/08,55.561
2012/10/09,60.911
2012/10/10,53.008
2012/10/11,44.606
2012/10/12,49.738
2012/10/13,42.67
2012/10/14,41.543
2012/10/15,54.327
2012/10/16,49.081
2012/10/17,52.029
2012/10/18,61.289
2012/10/19,50.58
2012/10/20,47.336
2012/10/21,40.531
2012/10/22,46.02
2012/10/23,45.961
2012/10/24,46.974
2012/10/25,41.851
2012/10/26,38.098
2012/10/27,25.796
2012/10/28,23.49
2012/10/29,45.332
2012/10/30,43.129
2012/10/31,39.031
2012/11/01,38.217
2012/11/02,42.683
2012/11/03,41.627
2012/11/04,36.507
2012/11/05,57.188
2012/11/06,64.203
2012/11/07,68.216
2012/11/08,51.532
2012/11/09,49.262
2012/11/10,44.415
2012/11/11,35.185
2012/11/12,39.648
2012/11/13,43.349
2012/11/14,57.094
2012/11/15,70.931
2012/11/16,73.282
2012/11/17,78.064
2012/11/18,53.781
2012/11/19,52.767
2012/11/20,55.278
2012/11/21,56.022
2012/11/22,48.929
2012/11/23,36.737
2012/11/24,41.922
2012/11/25,40.241
2012/11/26,53.533
2012/11/27,46.869
2012/11/28,58.391
2012/11/29,53.54
2012/11/30,42.9
2012/12/01,38.517
2012/12/02,28.585
2012/12/03,35.187
2012/12/04,58.547
2012/12/05,61.299
2012/12/06,54.281
2012/12/07,54.012
2012/12/08,48.419
2012/12/09,49.789
2012/12/10,43.012
2012/12/11,46.204
2012/12/12,59.699
2012/12/13,65.802
2012/12/14,53.502
2012/12/15,39.845
2012/12/16,42.618
2012/12/17,53.941
2012/12/18,64.932
2012/12/19,55.465
2012/12/20,47.661
2012/12/21,58.342
2012/12/22,68.581
2012/12/23,46.217
2012/12/24,46.343
2012/12/25,36.108
2012/12/26,47.064
2012/12/27,45.279
2012/12/28,53.136
2012/12/29,49.699
2012/12/30,57.409
2012/12/31,42.797
2013/01/01,47.211
2013/01/02,54.185
2013/01/03,63.033
2013/01/04,56.87
2013/01/05,63.34
2013/01/06,47.883
2013/01/07,59.939
2013/01/08,61.657
2013/01/09,61.792
2013/01/10,66.735
2013/01/11,66.473
2013/01/12,48.869
2013/01/13,55.256
2013/01/14,41.171
2013/01/15,56.546
2013/01/16,57.324
2013/01/17,57.872
2013/01/18,54.789
2013/01/19,43.588
2013/01/20,39.578
2013/01/21,39.384
2013/01/22,52.92
2013/01/23,43.669
2013/01/24,60.983
2013/01/25,46.939
2013/01/26,52.74
2013/01/27,46.795
2013/01/28,52.595
2013/01/29,54.227
2013/01/30,40.569
2013/01/31,45.363
2013/02/01,62.861
2013/02/02,53.427
2013/02/03,54.369
2013/02/04,54.185
2013/02/05,57.432
2013/02/06,47.768
2013/02/07,54.399
2013/02/08,56.994
2013/02/09,50.212
2013/02/10,52.332
2013/02/11,43.143
2013/02/12,42.437
2013/02/13,45.582
2013/02/14,42.106
2013/02/15,39.339
2013/02/16,33.5
2013/02/17,30.795
2013/02/18,37.189
2013/02/19,44.924
2013/02/20,49.556
2013/02/21,49.034
2013/02/22,60.851
2013/02/23,50.04
2013/02/24,52.307
2013/02/25,64.905
2013/02/26,69.398
2013/02/27,55.194
2013/02/28,65.589
2013/03/01,70.983
2013/03/02,39.984
2013/03/03,35.807
2013/03/04,50.145
2013/03/05,56.051
2013/03/06,69.079
2013/03/07,63.85
2013/03/08,48.741
2013/03/09,45.558
2013/03/10,49.984
2013/03/11,44.849
2013/03/12,54.601
2013/03/13,59.086
2013/03/14,55.36
2013/03/15,59.079
2013/03/16,39.041
2013/03/17,40.947
2013/03/18,52.61
2013/03/19,64.335
2013/03/20,54.88
2013/03/21,62.403
2013/03/22,67.259
2013/03/23,54.709
2013/03/24,57.095
2013/03/25,52.577
2013/03/26,61.171
2013/03/27,60.691
2013/03/28,77.878
2013/03/29,61.664
2013/03/30,55.381
2013/03/31,42.16
2013/04/01,53.06
2013/04/02,64.122
2013/04/03,71.534
2013/04/04,72.299
2013/04/05,62.394
2013/04/06,47.78
2013/04/07,50.952
2013/04/08,66.712
2013/04/09,65.057
2013/04/10,73.928
2013/04/11,65.86
2013/04/12,50.209
2013/04/13,39.919
2013/04/14,35.143
2013/04/15,52.03
2013/04/16,52.089
2013/04/17,54.8
2013/04/18,41.753
2013/04/19,54.312
2013/04/20,40.678
2013/04/21,38.949
2013/04/22,50.533
2013/04/23,51.254
2013/04/24,56.048
2013/04/25,48.983
2013/04/26,46.339
2013/04/27,41.762
2013/04/28,63.076
2013/04/29,47.298
2013/04/30,43.222
2013/05/01,46.788
2013/05/02,45.96
2013/05/03,46.556
2013/05/04,39.252
2013/05/05,41.06
2013/05/06,51.304
2013/05/07,64.486
2013/05/08,59.257
2013/05/09,45.926
2013/05/10,47.538
2013/05/11,45.292
2013/05/12,38.311
2013/05/13,49.003
2013/05/14,49.718
2013/05/15,50.62
2013/05/16,50.017
2013/05/17,44.146
2013/05/18,35.549
2013/05/19,32.512
2013/05/20,42.765
2013/05/21,54.548
2013/05/22,46.571
2013/05/23,54.944
2013/05/24,56.536
2013/05/25,41.181
2013/05/26,41.221
2013/05/27,46.78
2013/05/28,49.641
2013/05/29,55.103
2013/05/30,51.591
2013/05/31,47.43
2013/06/01,37.565
2013/06/02,35.353
2013/06/03,56.527
2013/06/04,54.704
2013/06/05,54.754
2013/06/06,45.874
2013/06/07,46.808
2013/06/08,28.839
2013/06/09,27.522
2013/06/10,36.438
2013/06/11,46.393
2013/06/12,42.48
2013/06/13,47.188
2013/06/14,60.848
2013/06/15,35.727
2013/06/16,32.179
2013/06/17,42.87
2013/06/18,50.361
2013/06/19,56.003
2013/06/20,54.075
2013/06/21,55.795
2013/06/22,42.394
2013/06/23,36.119
2013/06/24,52.294
2013/06/25,48.408
2013/06/26,52.67
2013/06/27,47.626
2013/06/28,56.839
2013/06/29,47.115
2013/06/30,36.973
2013/07/01,56.09
2013/07/02,51.557
2013/07/03,53.373
2013/07/04,47.619
2013/07/05,47.206
2013/07/06,42.447
2013/07/07,34.579
2013/07/08,53.25
2013/07/09,58.104
2013/07/10,53.965
2013/07/11,62.445
2013/07/12,66.73
2013/07/13,47.639
2013/07/14,36.082
2013/07/15,49.584
2013/07/16,52.836
2013/07/17,49.747
2013/07/18,49.929
2013/07/19,45.022
2013/07/20,38.644
2013/07/21,37.404
2013/07/22,50.704
2013/07/23,55.482
2013/07/24,57.405
2013/07/25,58.138
2013/07/26,51.485
2013/07/27,36.531
2013/07/28,33.598
2013/07/29,58.765
2013/07/30,61.023
2013/07/31,69.879
2013/08/01,83.292
2013/08/02,51.572
2013/08/03,44.445
2013/08/04,44.329
2013/08/05,52.41
2013/08/06,51.317
2013/08/07,54.146
2013/08/08,51.365
2013/08/09,45.016
2013/08/10,40.953
2013/08/11,37.157
2013/08/12,69.05
2013/08/13,51.478
2013/08/14,53.059
2013/08/15,51.563
2013/08/16,55.581
2013/08/17,42.685
2013/08/18,40.67
2013/08/19,54.341
2013/08/20,55.084
2013/08/21,56.878
2013/08/22,57.721
2013/08/23,55.628
2013/08/24,40.595
2013/08/25,44.8
2013/08/26,51.569
2013/08/27,65.023
2013/08/28,54.751
2013/08/29,47.66
2013/08/30,58.044
2013/08/31,56.753
2013/09/01,36.41
2013/09/02,40.995
2013/09/03,48.024
2013/09/04,51.485
2013/09/05,46.597
2013/09/06,49.082
2013/09/07,40.771
2013/09/08,36.631
2013/09/09,52.697
2013/09/10,49.894
2013/09/11,53.378
2013/09/12,55.5
2013/09/13,44.908
2013/09/14,35.456
2013/09/15,36.39
2013/09/16,52.447
2013/09/17,55.322
2013/09/18,60.476
2013/09/19,60.498
2013/09/20,57.489
2013/09/21,43.927
2013/09/22,41.001
2013/09/23,59.956
2013/09/24,57.251
2013/09/25,57.352
2013/09/26,56.834
2013/09/27,56.683
2013/09/28,41.872
2013/09/29,46.137
2013/09/30,59.459
2013/10/01,68.682
2013/10/02,78.453
2013/10/03,57.985
2013/10/04,46.592
2013/10/05,38.085
2013/10/06,35.214
2013/10/07,49.933
2013/10/08,49.661
2013/10/09,52.706
2013/10/10,53.791
2013/10/11,52.742
2013/10/12,38.676
2013/10/13,59.17
2013/10/14,53.911
2013/10/15,56.612
2013/10/16,62.89
2013/10/17,49.927
2013/10/18,54.189
2013/10/19,59.876
2013/10/20,42.1
2013/10/21,59.134
2013/10/22,65.857
2013/10/23,64.413
2013/10/24,66.688
2013/10/25,55.625
2013/10/26,37.509
2013/10/27,33.475
2013/10/28,49.186
2013/10/29,48.474
2013/10/30,55.425
2013/10/31,56.078
2013/11/01,47.908
2013/11/02,41.377
2013/11/03,46.442
2013/11/04,59.377
2013/11/05,68.272
2013/11/06,73.639
2013/11/07,72.692
2013/11/08,72.803
2013/11/09,71.521
2013/11/10,55.741
2013/11/11,54.891
2013/11/12,55.047
2013/11/13,61.818
2013/11/14,70.127
2013/11/15,52.857
2013/11/16,39.309
2013/11/17,43.346
2013/11/18,73.665
2013/11/19,82.109
2013/11/20,60.066
2013/11/21,65.944
2013/11/22,56.248
2013/11/23,50.828
2013/11/24,42.252
2013/11/25,49.241
2013/11/26,60.372
2013/11/27,65.192
2013/11/28,65.872
2013/11/29,59.777
2013/11/30,48.859
2013/12/01,49.843
2013/12/02,54.867
2013/12/03,52.823
2013/12/04,57.628
2013/12/05,57.469
2013/12/06,47.915
2013/12/07,38.454
2013/12/08,26.485
2013/12/09,48.107
2013/12/10,47.439
2013/12/11,46.722
2013/12/12,37.671
2013/12/13,46.046
2013/12/14,47.193
2013/12/15,43.694
2013/12/16,61.515
2013/12/17,51.633
2013/12/18,60.452
2013/12/19,49.431
2013/12/20,47.626
2013/12/21,37.617
2013/12/22,36.479
2013/12/23,51.177
2013/12/24,42.341
2013/12/25,42.229
2013/12/26,39.068
2013/12/27,41.589
2013/12/28,36.637
2013/12/29,46.16
2013/12/30,58.828
2013/12/31,42.237
2014/01/01,34.757
2014/01/02,52.783
2014/01/03,54.713
2014/01/04,44.262
2014/01/05,52.149
2014/01/06,64.805
