Date,transactionfees90rocUSD
2020/08/23,-22.399
2020/08/24,15.937
2020/08/25,41.815
2020/08/26,39.055
2020/08/27,34.156
2020/08/28,47.354
2020/08/29,14.723
2020/08/30,11.662
2020/08/31,10.887
2020/09/01,58.71
2020/09/02,144.603
2020/09/03,185.862
2020/09/04,400.437
2020/09/05,276.178
2020/09/06,114.602
2020/09/07,187.036
2020/09/08,121.97
2020/09/09,157.451
2020/09/10,272.423
2020/09/11,347.701
2020/09/12,260.729
2020/09/13,86.209
2020/09/14,58.756
2020/09/15,84.166
2020/09/16,66.811
2020/09/17,63.879
2020/09/18,136.786
2020/09/19,95.947
2020/09/20,22.291
2020/09/21,77.016
2020/09/22,93.313
2020/09/23,141.265
2020/09/24,186.604
2020/09/25,200.453
2020/09/26,138.9
2020/09/27,60.456
2020/09/28,58.774
2020/09/29,69.143
2020/09/30,91.428
2020/10/01,143.061
2020/10/02,305.523
2020/10/03,192.55
2020/10/04,119.504
2020/10/05,225.937
2020/10/06,196.964
2020/10/07,124.199
2020/10/08,159.473
2020/10/09,262.571
2020/10/10,256.014
2020/10/11,85.023
2020/10/12,68.506
2020/10/13,35.173
2020/10/14,27.88
2020/10/15,8.678
2020/10/16,-0.479
2020/10/17,-4.181
2020/10/18,-23.058
2020/10/19,-36.9
2020/10/20,-25.477
2020/10/21,21.482
2020/10/22,97.703
2020/10/23,97.183
2020/10/24,58.125
2020/10/25,-8.95
2020/10/26,-0.832
2020/10/27,82.252
2020/10/28,92.521
2020/10/29,132.21
2020/10/30,162.04
2020/10/31,213.004
2020/11/01,101.886
2020/11/02,232.927
2020/11/03,121.977
2020/11/04,37.359
2020/11/05,144.053
2020/11/06,237.714
2020/11/07,181.164
2020/11/08,16.03
2020/11/09,32.816
2020/11/10,89.052
2020/11/11,36.21
2020/11/12,47.142
2020/11/13,113.584
2020/11/14,38.019
2020/11/15,-20.075
2020/11/16,-21.154
2020/11/17,-14.81
2020/11/18,4.374
2020/11/19,6.495
2020/11/20,15.887
2020/11/21,18.45
2020/11/22,-22.195
2020/11/23,2.786
2020/11/24,27.803
2020/11/25,22.137
2020/11/26,66.402
2020/11/27,71.404
2020/11/28,21.001
2020/11/29,-22.946
2020/11/30,34.188
2020/12/01,59.151
2020/12/02,59.458
2020/12/03,49.577
2020/12/04,72.392
2020/12/05,70.477
2020/12/06,19.479
2020/12/07,70.282
2020/12/08,43.23
2020/12/09,24.94
2020/12/10,33.643
2020/12/11,106.576
2020/12/12,58.008
2020/12/13,21.23
2020/12/14,44.656
2020/12/15,71.209
2020/12/16,129.166
2020/12/17,409.994
2020/12/18,573.378
2020/12/19,485.403
2020/12/20,179.227
2020/12/21,381.148
2020/12/22,230.209
2020/12/23,265.738
2020/12/24,294.286
2020/12/25,352.656
2020/12/26,313.019
2020/12/27,285.442
2020/12/28,239.256
2020/12/29,188.861
2020/12/30,142.606
2020/12/31,132.401
2021/01/01,127.275
2021/01/02,272.581
2021/01/03,125.622
2021/01/04,142.56
2021/01/05,223.884
2021/01/06,236.124
2021/01/07,224.389
2021/01/08,421.923
2021/01/09,511.149
2021/01/10,303.608
2021/01/11,442.387
2021/01/12,544.563
2021/01/13,465.803
2021/01/14,615.182
2021/01/15,997.182
2021/01/16,487.556
2021/01/17,351.557
2021/01/18,253.613
2021/01/19,137.209
2021/01/20,64.463
2021/01/21,136.92
2021/01/22,182.877
2021/01/23,128.97
2021/01/24,26.826
2021/01/25,6.591
2021/01/26,-33.338
2021/01/27,-35.985
2021/01/28,-36.118
2021/01/29,30.769
2021/01/30,70.34
2021/01/31,-8.794
2021/02/01,30.604
2021/02/02,57.711
2021/02/03,18.522
2021/02/04,55.066
2021/02/05,95.736
2021/02/06,135.751
2021/02/07,70.847
2021/02/08,109.343
2021/02/09,382.561
2021/02/10,348.101
2021/02/11,415.103
2021/02/12,708.435
2021/02/13,654.512
2021/02/14,290.725
2021/02/15,326.746
2021/02/16,310.151
2021/02/17,318.607
2021/02/18,501.856
2021/02/19,785.787
2021/02/20,1092
2021/02/21,590.084
2021/02/22,418.005
2021/02/23,505.769
2021/02/24,372.325
2021/02/25,426.769
2021/02/26,577.064
2021/02/27,463.002
2021/02/28,174.552
2021/03/01,179.003
2021/03/02,150.645
2021/03/03,147.612
2021/03/04,195.309
2021/03/05,266.663
2021/03/06,266.732
2021/03/07,213.812
2021/03/08,280.941
2021/03/09,359.175
2021/03/10,316.406
2021/03/11,416.83
2021/03/12,556.704
2021/03/13,812.722
2021/03/14,380.646
2021/03/15,426.004
2021/03/16,276.057
2021/03/17,68.582
2021/03/18,103.223
2021/03/19,163.081
2021/03/20,180.979
2021/03/21,24.418
2021/03/22,71.424
2021/03/23,42.176
2021/03/24,61.945
2021/03/25,88.6
2021/03/26,129.334
2021/03/27,58.319
2021/03/28,49.905
2021/03/29,80.457
2021/03/30,100.767
2021/03/31,90.099
2021/04/01,206.043
2021/04/02,110.391
2021/04/03,118.102
2021/04/04,70.121
2021/04/05,83.88
2021/04/06,78.28
2021/04/07,54.025
2021/04/08,25.045
2021/04/09,50.154
2021/04/10,63.638
2021/04/11,7.593
2021/04/12,10.858
2021/04/13,37.575
2021/04/14,80.745
2021/04/15,69.402
2021/04/16,272.809
2021/04/17,492.265
2021/04/18,350.729
2021/04/19,427.836
2021/04/20,471.629
2021/04/21,360.454
2021/04/22,420.688
2021/04/23,464.849
2021/04/24,297.034
2021/04/25,120.519
2021/04/26,374.939
2021/04/27,271.214
2021/04/28,220.344
2021/04/29,74.92
2021/04/30,81.102
2021/05/01,93.984
2021/05/02,32.503
2021/05/03,59.733
2021/05/04,28.305
2021/05/05,5.825
2021/05/06,33.57
2021/05/07,36.533
2021/05/08,62.365
2021/05/09,0.046
2021/05/10,-24.412
2021/05/11,-35.186
2021/05/12,-49.009
2021/05/13,-53.805
2021/05/14,-31.846
2021/05/15,-23.226
2021/05/16,-40.24
2021/05/17,-31.932
2021/05/18,-40.815
2021/05/19,-24.616
2021/05/20,-7.367
2021/05/21,-12.725
2021/05/22,-28.968
2021/05/23,-41.831
2021/05/24,-51.488
2021/05/25,-46.915
2021/05/26,-43.365
2021/05/27,-47.099
2021/05/28,-23.872
2021/05/29,-42.358
2021/05/30,-65.031
2021/05/31,-61.96
2021/06/01,-63.226
2021/06/02,-60.506
2021/06/03,-56.195
2021/06/04,-49.484
2021/06/05,-59.328
2021/06/06,-72.175
2021/06/07,-72.182
2021/06/08,-73.492
2021/06/09,-74.337
2021/06/10,-67.361
2021/06/11,-71.952
2021/06/12,-67.208
2021/06/13,-79.721
2021/06/14,-67.77
2021/06/15,-67.899
2021/06/16,-74.826
2021/06/17,-76.241
2021/06/18,-70.154
2021/06/19,-68.306
2021/06/20,-70.647
2021/06/21,-53.98
2021/06/22,-47.758
2021/06/23,-41.035
2021/06/24,-52.821
2021/06/25,-47.072
2021/06/26,-60.862
2021/06/27,-53.024
2021/06/28,-52.328
2021/06/29,-49.17
2021/06/30,-41.628
2021/07/01,-38.548
2021/07/02,-37.712
2021/07/03,-45.754
2021/07/04,-53.034
2021/07/05,-63.94
2021/07/06,-60.689
2021/07/07,-68.549
2021/07/08,-79.989
2021/07/09,-78.249
2021/07/10,-76.743
2021/07/11,-80.079
2021/07/12,-78.458
2021/07/13,-84.383
2021/07/14,-87.387
2021/07/15,-91.82
2021/07/16,-95.232
2021/07/17,-95.011
2021/07/18,-95.925
2021/07/19,-95.634
2021/07/20,-96.323
2021/07/21,-96.74
2021/07/22,-95.642
2021/07/23,-90.642
2021/07/24,-90.857
2021/07/25,-94.812
2021/07/26,-91.009
2021/07/27,-91.173
2021/07/28,-91.8
2021/07/29,-91.677
2021/07/30,-89.927
2021/07/31,-89.029
2021/08/01,-90.368
2021/08/02,-87.794
2021/08/03,-88.902
2021/08/04,-87.848
2021/08/05,-87.616
2021/08/06,-87.866
2021/08/07,-86.993
2021/08/08,-88.17
2021/08/09,-83.577
2021/08/10,-82.994
2021/08/11,-82.031
2021/08/12,-83.356
2021/08/13,-68.264
2021/08/14,-78.339
2021/08/15,-81.982
2021/08/16,-78.346
2021/08/17,-84.694
2021/08/18,-87.846
2021/08/19,-89.836
2021/08/20,-83.882
2021/08/21,-82.64
2021/08/22,-80.465
2021/08/23,-81.119
2021/08/24,-79.009
2021/08/25,-80.327
2021/08/26,-81.831
2021/08/27,-73.744
2021/08/28,-66.836
2021/08/29,-69.455
2021/08/30,-67.443
2021/08/31,-68.512
2021/09/01,-59.962
2021/09/02,-48.5
2021/09/03,-41.943
2021/09/04,-39.832
2021/09/05,-51.147
2021/09/06,-29.432
2021/09/07,-39.42
2021/09/08,-62.872
2021/09/09,-65.662
2021/09/10,-56.432
2021/09/11,-50.119
2021/09/12,-67.076
2021/09/13,-58.493
2021/09/14,-58.189
2021/09/15,-40.793
2021/09/16,-42.524
2021/09/17,-44.166
2021/09/18,-48.483
2021/09/19,-69.856
2021/09/20,-70.515
2021/09/21,-68.421
2021/09/22,-68.818
2021/09/23,-66.51
2021/09/24,-50.825
2021/09/25,-75.942
2021/09/26,-77.862
2021/09/27,-76.546
2021/09/28,-77.96
2021/09/29,-81.641
2021/09/30,-80.059
2021/10/01,-68.451
2021/10/02,-77.452
2021/10/03,-69.631
2021/10/04,-65.163
2021/10/05,-58.629
2021/10/06,-15.001
2021/10/07,14.738
2021/10/08,16.21
2021/10/09,-13.403
2021/10/10,-24.446
2021/10/11,-7.666
2021/10/12,15.061
2021/10/13,1.149
2021/10/14,35.377
2021/10/15,86.112
2021/10/16,49.714
2021/10/17,22.396
2021/10/18,48.596
2021/10/19,57.571
2021/10/20,110.06
2021/10/21,51.014
2021/10/22,59.737
2021/10/23,58.636
2021/10/24,-3.337
2021/10/25,30.03
2021/10/26,18.009
2021/10/27,12.401
2021/10/28,16.981
2021/10/29,39.813
2021/10/30,18.146
2021/10/31,13.262
2021/11/01,59.955
2021/11/02,50.981
2021/11/03,45.396
2021/11/04,55.354
2021/11/05,76.762
2021/11/06,22.018
2021/11/07,10.074
2021/11/08,51.813
2021/11/09,101.188
2021/11/10,77.734
2021/11/11,-17.636
2021/11/12,37.927
2021/11/13,18.3
2021/11/14,-14.164
2021/11/15,2.416
2021/11/16,-6.649
2021/11/17,20.531
2021/11/18,-14.547
2021/11/19,3.864
2021/11/20,2.138
2021/11/21,-7.331
2021/11/22,-9.017
2021/11/23,4.565
2021/11/24,25.567
2021/11/25,35.807
2021/11/26,16.178
2021/11/27,-13.565
2021/11/28,-21.742
2021/11/29,-11.25
2021/11/30,-18.107
2021/12/01,19.591
2021/12/02,5.512
2021/12/03,-2.989
2021/12/04,31.245
2021/12/05,50.461
2021/12/06,-33.194
2021/12/07,-20.014
2021/12/08,-18.1
2021/12/09,-15.722
2021/12/10,-8.471
2021/12/11,-16.093
2021/12/12,-43.571
2021/12/13,-11.913
