Date,mining_profitability3mom
2013/12/16,-29.529
2013/12/17,-140.702
2013/12/18,-125.312
2013/12/19,-115.245
2013/12/20,-61.315
2013/12/21,-12.998
2013/12/22,-69.922
2013/12/23,-34.858
2013/12/24,-3.275
2013/12/25,-4.735
2013/12/26,49.221
2013/12/27,43.658
2013/12/28,4.614
2013/12/29,3.844
2013/12/30,-9.801
2013/12/31,48.222
2014/01/01,15.89
2014/01/02,-94.076
2014/01/03,-24.491
2014/01/04,-76.016
2014/01/05,135.754
2014/01/06,34.162
2014/01/07,36.05
2014/01/08,-49.27
2014/01/09,-8.4
2014/01/10,-32.351
2014/01/11,19.267
2014/01/12,4.201
2014/01/13,-71.623
2014/01/14,-90.266
2014/01/15,-71.228
2014/01/16,26.872
2014/01/17,-32.893
2014/01/18,-8.431
2014/01/19,-2.138
2014/01/20,66.396
2014/01/21,-37.183
2014/01/22,25.992
2014/01/23,-49.903
2014/01/24,-6.556
2014/01/25,-66.007
2014/01/26,-33.451
2014/01/27,1.064
2014/01/28,-23.845
2014/01/29,-5.718
2014/01/30,-3.098
2014/01/31,25.341
2014/02/01,5.615
2014/02/02,-14.826
2014/02/03,-16.537
2014/02/04,0.366
2014/02/05,-31.829
2014/02/06,-6.157
2014/02/07,-60.338
2014/02/08,-22.009
2014/02/09,-59.488
2014/02/10,9.89
2014/02/11,-16.541
2014/02/12,22.549
2014/02/13,-30.217
2014/02/14,-14.388
2014/02/15,-16.463
2014/02/16,12.311
2014/02/17,-19.636
2014/02/18,-10.388
2014/02/19,-14.525
2014/02/20,4.25
2014/02/21,-23.462
2014/02/22,-1.322
2014/02/23,-1.351
2014/02/24,15.204
2014/02/25,-32.388
2014/02/26,5.915
2014/02/27,-3.059
2014/02/28,9.497
2014/03/01,-32.415
2014/03/02,-23.088
2014/03/03,0.039
2014/03/04,25.632
2014/03/05,15.251
2014/03/06,14.377
2014/03/07,-11.23
2014/03/08,-5.282
2014/03/09,-7.56
2014/03/10,-6.781
2014/03/11,5.73
2014/03/12,1.365
2014/03/13,-4.746
2014/03/14,-16.748
2014/03/15,-13.017
2014/03/16,11.031
2014/03/17,-1.614
2014/03/18,-7.177
2014/03/19,-2.853
2014/03/20,5.615
2014/03/21,3.308
2014/03/22,-15.625
2014/03/23,-1.176
2014/03/24,-7.513
2014/03/25,-9.099
2014/03/26,-13.408
2014/03/27,-6.856
2014/03/28,-5.341
2014/03/29,-7.056
2014/03/30,-17.218
2014/03/31,3.191
2014/04/01,-6.53
2014/04/02,10.967
2014/04/03,-8.762
2014/04/04,-1.137
2014/04/05,-16.077
2014/04/06,-3.652
2014/04/07,-6.846
2014/04/08,-1.759
2014/04/09,0.046
2014/04/10,-5.255
2014/04/11,1.942
2014/04/12,-4.18
2014/04/13,2.225
2014/04/14,1.159
2014/04/15,4.152
2014/04/16,6.06
2014/04/17,2.733
2014/04/18,-2.832
2014/04/19,-5.765
2014/04/20,-2.146
2014/04/21,-1.502
2014/04/22,-0.825
2014/04/23,-3.664
2014/04/24,-1.404
2014/04/25,5.045
2014/04/26,-4.488
2014/04/27,1.636
2014/04/28,-10.262
2014/04/29,4.05
2014/04/30,-10.599
2014/05/01,5.084
2014/05/02,-8.265
2014/05/03,2.014
2014/05/04,-5.708
2014/05/05,-1.046
2014/05/06,6.24
2014/05/07,-3.407
2014/05/08,3.658
2014/05/09,-3.811
2014/05/10,4.942
2014/05/11,-4.324
2014/05/12,-0.239
2014/05/13,-5.034
2014/05/14,-0.124
2014/05/15,-1.937
2014/05/16,1.965
2014/05/17,-0.046
2014/05/18,0.256
2014/05/19,-1.234
2014/05/20,1.44
2014/05/21,2.003
2014/05/22,3.549
2014/05/23,4.313
2014/05/24,-2.92
2014/05/25,-0.204
2014/05/26,-2.866
2014/05/27,0.511
2014/05/28,0.714
2014/05/29,-0.992
2014/05/30,4.582
2014/05/31,0.163
2014/06/01,5.491
2014/06/02,2.643
2014/06/03,0.751
2014/06/04,-1.418
2014/06/05,-3.526
2014/06/06,-3.649
2014/06/07,-0.857
2014/06/08,-4.407
2014/06/09,3.983
2014/06/10,-1.589
2014/06/11,1.635
2014/06/12,-2.015
2014/06/13,-2.741
2014/06/14,-1.783
2014/06/15,-3.512
2014/06/16,0.333
2014/06/17,-0.097
2014/06/18,-3.775
2014/06/19,-1.469
2014/06/20,-1.692
2014/06/21,0.862
2014/06/22,-3.713
2014/06/23,-0.034
2014/06/24,0.197
2014/06/25,0.764
2014/06/26,-2.685
2014/06/27,1.373
2014/06/28,0.879
2014/06/29,-3.867
2014/06/30,-5.489
2014/07/01,-2.545
2014/07/02,2.404
2014/07/03,1.504
2014/07/04,1.549
2014/07/05,-1.641
2014/07/06,-1.014
2014/07/07,-1.532
2014/07/08,0.827
2014/07/09,0.754
2014/07/10,-1.392
2014/07/11,-0.037
2014/07/12,-0.275
2014/07/13,0.648
2014/07/14,-1.713
2014/07/15,1.29
2014/07/16,-2.833
2014/07/17,2.984
2014/07/18,-1.57
2014/07/19,2.624
2014/07/20,-3.303
2014/07/21,0.047
2014/07/22,-1.339
2014/07/23,1.968
2014/07/24,-1.997
2014/07/25,1.383
2014/07/26,-3.615
2014/07/27,-0.551
2014/07/28,-1.662
2014/07/29,0.701
2014/07/30,0.27
2014/07/31,-2.153
2014/08/01,0.728
2014/08/02,-0.327
2014/08/03,0.062
2014/08/04,-1.647
2014/08/05,-0.266
2014/08/06,2.818
2014/08/07,0.912
2014/08/08,-0.57
2014/08/09,-1.399
2014/08/10,-0.682
2014/08/11,0.091
2014/08/12,-2.598
2014/08/13,-2.174
2014/08/14,-0.324
2014/08/15,-0.989
2014/08/16,-0.537
2014/08/17,-1.532
2014/08/18,0.872
2014/08/19,-1.168
2014/08/20,-3.034
2014/08/21,-2.634
2014/08/22,-0.553
2014/08/23,0.595
2014/08/24,-1.071
2014/08/25,0.335
2014/08/26,0.898
2014/08/27,1.267
2014/08/28,-0.077
2014/08/29,-1.306
2014/08/30,0.269
2014/08/31,-0.293
2014/09/01,-3.258
2014/09/02,-2.221
2014/09/03,-0.913
2014/09/04,0.893
2014/09/05,-0.482
2014/09/06,0.641
2014/09/07,-0.182
2014/09/08,-0.494
2014/09/09,-1.111
2014/09/10,1.07
2014/09/11,1.465
2014/09/12,-1.004
2014/09/13,0.034
2014/09/14,-2.081
2014/09/15,0.468
2014/09/16,-1.037
2014/09/17,0.386
2014/09/18,-1.11
2014/09/19,-1.435
2014/09/20,-0.583
2014/09/21,-0.873
2014/09/22,0.383
2014/09/23,-0.816
2014/09/24,0.85
2014/09/25,-0.065
2014/09/26,-1.234
2014/09/27,-1.178
2014/09/28,-1.757
2014/09/29,0.411
2014/09/30,-0.005
2014/10/01,0.199
2014/10/02,-0.32
2014/10/03,-0.429
2014/10/04,-0.219
2014/10/05,-0.722
2014/10/06,-0.955
2014/10/07,-1.139
2014/10/08,0.609
2014/10/09,1.198
2014/10/10,1.073
2014/10/11,-0.377
2014/10/12,-0.468
2014/10/13,0.435
2014/10/14,0.581
2014/10/15,0.45
2014/10/16,-0.107
2014/10/17,0.14
2014/10/18,-0.055
2014/10/19,-0.44
2014/10/20,-0.006
2014/10/21,0.383
2014/10/22,0.202
2014/10/23,-0.26
2014/10/24,-1.177
2014/10/25,-0.243
2014/10/26,-0.984
2014/10/27,0.593
2014/10/28,-0.513
2014/10/29,0.968
2014/10/30,-0.686
2014/10/31,0.398
2014/11/01,-0.875
2014/11/02,-0.599
2014/11/03,0.014
2014/11/04,0.07
2014/11/05,-0.635
2014/11/06,-0.043
2014/11/07,-0.133
2014/11/08,0.883
2014/11/09,-0.237
2014/11/10,0.085
2014/11/11,-0.243
2014/11/12,0.723
2014/11/13,1.314
2014/11/14,0.844
2014/11/15,-0.742
2014/11/16,-0.629
2014/11/17,-0.258
2014/11/18,0.314
2014/11/19,-0.392
2014/11/20,-0.264
2014/11/21,-0.677
2014/11/22,-0.006
2014/11/23,-0.246
2014/11/24,0.494
2014/11/25,-0.253
2014/11/26,0.343
2014/11/27,0.035
2014/11/28,0.14
2014/11/29,0.315
2014/11/30,-0.029
2014/12/01,-0.419
2014/12/02,0.161
2014/12/03,-0.28
2014/12/04,0.822
2014/12/05,-0.255
2014/12/06,-0.229
2014/12/07,-0.382
2014/12/08,0.412
2014/12/09,0.151
2014/12/10,-0.616
2014/12/11,-0.515
2014/12/12,-0.259
2014/12/13,0.525
2014/12/14,-0.379
2014/12/15,0.056
2014/12/16,0.012
2014/12/17,-0.567
2014/12/18,-0.36
2014/12/19,-0.125
2014/12/20,0.036
2014/12/21,0.09
2014/12/22,0.718
2014/12/23,0.038
2014/12/24,0.276
2014/12/25,-1.162
2014/12/26,0.338
2014/12/27,-0.363
2014/12/28,0.376
2014/12/29,-0.374
2014/12/30,0.144
2014/12/31,-0.579
2015/01/01,0.146
2015/01/02,-0.067
2015/01/03,-0.009
2015/01/04,-0.463
2015/01/05,-0.758
2015/01/06,-0.242
2015/01/07,-0.337
2015/01/08,0.63
2015/01/09,-0.193
2015/01/10,0.318
2015/01/11,-0.246
2015/01/12,-0.249
2015/01/13,-0.76
2015/01/14,-1.271
2015/01/15,-0.497
2015/01/16,-0.553
2015/01/17,0.038
2015/01/18,-0.048
2015/01/19,-0.038
2015/01/20,-0.053
2015/01/21,0.357
2015/01/22,0.126
2015/01/23,0.268
2015/01/24,-0.019
2015/01/25,0.452
2015/01/26,0.718
2015/01/27,0.498
2015/01/28,0.467
2015/01/29,-0.446
2015/01/30,-0.77
2015/01/31,-0.128
2015/02/01,-0.403
2015/02/02,0.421
2015/02/03,-0.599
2015/02/04,0.505
2015/02/05,-0.075
2015/02/06,0.259
2015/02/07,-0.33
2015/02/08,-0.323
2015/02/09,0.025
2015/02/10,-0.282
2015/02/11,0.082
2015/02/12,-0.714
2015/02/13,0.58
2015/02/14,0.225
2015/02/15,0.74
2015/02/16,-0.215
2015/02/17,-0.26
2015/02/18,0.052
2015/02/19,-0.049
2015/02/20,0.048
2015/02/21,-0.132
2015/02/22,0.17
2015/02/23,-0.184
2015/02/24,-0.284
2015/02/25,-0.008
2015/02/26,0.027
2015/02/27,0.193
2015/02/28,-0.133
2015/03/01,0.102
2015/03/02,0.457
2015/03/03,0.292
2015/03/04,0.13
2015/03/05,-0.14
2015/03/06,0.04
2015/03/07,0.194
2015/03/08,0.063
2015/03/09,-0.072
2015/03/10,0.435
2015/03/11,-0.116
2015/03/12,0.034
2015/03/13,-0.104
2015/03/14,-0.108
2015/03/15,0.162
2015/03/16,-0.217
2015/03/17,0.058
2015/03/18,0.053
2015/03/19,-0.466
2015/03/20,-0.149
2015/03/21,-0.229
2015/03/22,0.352
2015/03/23,0.051
2015/03/24,-0.036
2015/03/25,-0.35
2015/03/26,-0.182
2015/03/27,-0.157
2015/03/28,-0.003
2015/03/29,0.083
2015/03/30,-0.107
2015/03/31,0.09
2015/04/01,-0.213
2015/04/02,0.366
2015/04/03,-0.112
2015/04/04,0.277
2015/04/05,-0.387
2015/04/06,-0.184
2015/04/07,-0.001
2015/04/08,-0.192
2015/04/09,0.025
2015/04/10,-0.046
2015/04/11,-0.129
2015/04/12,-0.179
2015/04/13,0.062
2015/04/14,-0.18
2015/04/15,-0.102
2015/04/16,-0.431
2015/04/17,0.109
2015/04/18,0.335
2015/04/19,-0.028
2015/04/20,0.249
2015/04/21,-0.194
2015/04/22,0.269
2015/04/23,-0.204
2015/04/24,0.179
2015/04/25,0.142
2015/04/26,-0.084
2015/04/27,-0.102
2015/04/28,-0.27
2015/04/29,0.033
2015/04/30,0.178
2015/05/01,0.124
2015/05/02,0.257
2015/05/03,-0.011
2015/05/04,-0.2
2015/05/05,0.218
2015/05/06,0.154
2015/05/07,-0.143
2015/05/08,-0.096
2015/05/09,-0.174
2015/05/10,0.301
2015/05/11,0.196
2015/05/12,-0.08
2015/05/13,0.159
2015/05/14,-0.264
2015/05/15,-0.029
2015/05/16,-0.304
2015/05/17,0.156
2015/05/18,0.071
2015/05/19,-0.156
2015/05/20,-0.125
2015/05/21,0.005
2015/05/22,0.144
2015/05/23,-0.483
2015/05/24,0.46
2015/05/25,-0.053
2015/05/26,0.51
2015/05/27,-0.497
2015/05/28,0.074
2015/05/29,-0.092
2015/05/30,0.126
2015/05/31,0.08
2015/06/01,-0.3
2015/06/02,0.041
2015/06/03,-0.202
2015/06/04,0.217
2015/06/05,-0.3
2015/06/06,0.458
2015/06/07,-0.27
2015/06/08,0.294
2015/06/09,-0.389
2015/06/10,0.46
2015/06/11,-0.535
2015/06/12,0.215
2015/06/13,-0.008
2015/06/14,0.228
2015/06/15,-0.216
2015/06/16,-0.369
2015/06/17,0.782
2015/06/18,0.17
2015/06/19,0.14
2015/06/20,-0.667
2015/06/21,-0.128
2015/06/22,0.387
2015/06/23,0.033
2015/06/24,0.139
2015/06/25,-0.286
2015/06/26,0.051
2015/06/27,-0.16
2015/06/28,0.089
2015/06/29,0.196
2015/06/30,0.335
2015/07/01,-0.117
2015/07/02,0.289
2015/07/03,-0.082
2015/07/04,0.215
2015/07/05,-0.432
2015/07/06,0.488
2015/07/07,-0.162
2015/07/08,0.453
2015/07/09,-0.601
2015/07/10,0.631
2015/07/11,-0.123
2015/07/12,0.399
2015/07/13,0.011
2015/07/14,-0.041
2015/07/15,0.099
2015/07/16,-0.531
2015/07/17,0.06
2015/07/18,-0.346
2015/07/19,0.159
2015/07/20,0.005
2015/07/21,-0.175
2015/07/22,0.221
2015/07/23,-0.309
2015/07/24,0.574
2015/07/25,-0.278
2015/07/26,0.237
2015/07/27,-0.259
2015/07/28,-0.082
2015/07/29,0.268
2015/07/30,-0.178
2015/07/31,0.36
2015/08/01,-0.431
2015/08/02,-0.006
2015/08/03,-0.04
2015/08/04,-0.215
2015/08/05,0.37
2015/08/06,-0.221
2015/08/07,0.107
2015/08/08,-0.123
2015/08/09,-0.222
2015/08/10,0.15
2015/08/11,-0.472
2015/08/12,-0.141
2015/08/13,-0.021
2015/08/14,0.109
2015/08/15,0.189
2015/08/16,-0.217
2015/08/17,0.162
2015/08/18,-0.186
2015/08/19,-0.153
2015/08/20,-0.528
2015/08/21,0.109
2015/08/22,-0.171
2015/08/23,-0.146
2015/08/24,-0.34
2015/08/25,-0.301
2015/08/26,0.341
2015/08/27,-0.215
2015/08/28,0.465
2015/08/29,-0.23
2015/08/30,0.176
2015/08/31,-0.167
2015/09/01,0.138
2015/09/02,0.075
2015/09/03,-0.054
2015/09/04,-0.142
2015/09/05,-0.186
2015/09/06,-0.021
2015/09/07,0.226
2015/09/08,0.06
2015/09/09,0.244
2015/09/10,-0.126
2015/09/11,-0.037
2015/09/12,-0.311
2015/09/13,0.06
2015/09/14,-0.083
2015/09/15,0.185
2015/09/16,-0.417
2015/09/17,0.218
2015/09/18,-0.145
2015/09/19,-0.025
2015/09/20,-0.09
2015/09/21,-0.07
2015/09/22,0.247
2015/09/23,-0.025
2015/09/24,-0.046
2015/09/25,0.059
2015/09/26,-0.186
2015/09/27,0.154
2015/09/28,-0.022
2015/09/29,0.298
2015/09/30,-0.191
2015/10/01,-0.12
2015/10/02,-0.049
2015/10/03,0.127
2015/10/04,-0.005
2015/10/05,-0.087
2015/10/06,-0.021
2015/10/07,0.009
2015/10/08,0.067
2015/10/09,-0.119
2015/10/10,0.415
2015/10/11,-0.193
2015/10/12,0.202
2015/10/13,-0.344
2015/10/14,0.266
2015/10/15,0.191
2015/10/16,-0.067
2015/10/17,0.078
2015/10/18,0.063
2015/10/19,0.278
2015/10/20,-0.196
2015/10/21,0.068
2015/10/22,-0.134
2015/10/23,0.328
2015/10/24,-0.05
2015/10/25,0.294
2015/10/26,0.187
2015/10/27,-0.05
2015/10/28,0.013
2015/10/29,0.19
2015/10/30,0.544
2015/10/31,-0.088
2015/11/01,-0.122
2015/11/02,-0.067
2015/11/03,0.708
2015/11/04,1.137
2015/11/05,0.471
2015/11/06,-0.032
2015/11/07,-0.65
2015/11/08,-0.255
2015/11/09,0.268
2015/11/10,-0.246
2015/11/11,-0.367
2015/11/12,-0.714
2015/11/13,-0.291
2015/11/14,-0.205
2015/11/15,0.148
2015/11/16,-0.074
2015/11/17,-0.131
2015/11/18,0.166
2015/11/19,-0.18
2015/11/20,0.433
2015/11/21,-0.327
2015/11/22,0.092
2015/11/23,-0.251
2015/11/24,-0.289
2015/11/25,-0.268
2015/11/26,0.229
2015/11/27,-0.168
2015/11/28,0.512
2015/11/29,-0.262
2015/11/30,0.78
2015/12/01,-0.296
2015/12/02,0.173
2015/12/03,-0.529
2015/12/04,0.255
2015/12/05,0.288
2015/12/06,0.201
2015/12/07,-0.223
2015/12/08,-0.025
2015/12/09,-0.014
2015/12/10,0.72
2015/12/11,-0.508
2015/12/12,0.232
2015/12/13,-0.554
2015/12/14,0.911
2015/12/15,0.037
2015/12/16,0.165
2015/12/17,-0.349
2015/12/18,0.164
2015/12/19,-0.209
2015/12/20,-0.419
2015/12/21,-0.771
2015/12/22,0.014
2015/12/23,-0.135
2015/12/24,0.038
2015/12/25,0.367
2015/12/26,-0.053
2015/12/27,0.168
2015/12/28,-0.911
2015/12/29,0.085
2015/12/30,-0.086
2015/12/31,0.083
2016/01/01,-0.31
2016/01/02,-0.077
2016/01/03,-0.031
2016/01/04,0.259
2016/01/05,-0.224
2016/01/06,0.029
2016/01/07,-0.127
2016/01/08,0.306
2016/01/09,0.02
2016/01/10,0.114
2016/01/11,-0.205
2016/01/12,0.086
2016/01/13,-0.509
2016/01/14,-0.215
2016/01/15,-0.411
2016/01/16,-0.054
2016/01/17,-0.033
2016/01/18,-0.05
2016/01/19,-0.205
2016/01/20,-0.064
2016/01/21,0.196
2016/01/22,0.424
2016/01/23,-0.022
2016/01/24,-0.093
2016/01/25,-0.346
2016/01/26,-0.102
2016/01/27,-0.127
2016/01/28,-0.037
2016/01/29,-0.049
2016/01/30,0.042
2016/01/31,0.045
2016/02/01,-0.204
2016/02/02,0.022
2016/02/03,-0.016
2016/02/04,-0.002
2016/02/05,0.027
2016/02/06,0.106
2016/02/07,-0.161
2016/02/08,-0.591
2016/02/09,-0.273
2016/02/10,-0.026
2016/02/11,0.296
2016/02/12,-0.151
2016/02/13,0.11
2016/02/14,-0.045
2016/02/15,0.089
2016/02/16,-0.054
2016/02/17,0.189
2016/02/18,0.126
2016/02/19,-0.008
2016/02/20,-0.24
2016/02/21,-0.211
2016/02/22,0.059
2016/02/23,-0.035
2016/02/24,-0.072
2016/02/25,0.149
2016/02/26,-0.13
2016/02/27,0.252
2016/02/28,-0.292
2016/02/29,0.116
2016/03/01,-0.012
2016/03/02,0.21
2016/03/03,-0.051
2016/03/04,-0.112
2016/03/05,-0.187
2016/03/06,0.055
2016/03/07,-0.183
2016/03/08,0.302
2016/03/09,0.021
2016/03/10,0.134
2016/03/11,-0.215
2016/03/12,-0.061
2016/03/13,0.002
2016/03/14,0.101
2016/03/15,0.085
2016/03/16,-0.044
2016/03/17,-0.113
2016/03/18,-0.131
2016/03/19,0
2016/03/20,-0.022
2016/03/21,0.04
2016/03/22,0.047
2016/03/23,0.01
2016/03/24,-0.032
2016/03/25,-0.033
2016/03/26,0.002
2016/03/27,-0.041
2016/03/28,0.234
2016/03/29,-0.094
2016/03/30,0.004
2016/03/31,-0.311
2016/04/01,0.211
2016/04/02,-0.048
2016/04/03,0.123
2016/04/04,-0.107
2016/04/05,0.102
2016/04/06,0.007
2016/04/07,-0.091
2016/04/08,0.024
2016/04/09,0.007
2016/04/10,0.054
2016/04/11,-0.04
2016/04/12,-0.066
2016/04/13,0.054
2016/04/14,0.029
2016/04/15,-0.157
2016/04/16,-0.131
2016/04/17,0.001
2016/04/18,0.038
2016/04/19,0.063
2016/04/20,0.093
2016/04/21,0.029
2016/04/22,0.019
2016/04/23,-0.144
2016/04/24,0.054
2016/04/25,0.014
2016/04/26,0.29
2016/04/27,-0.045
2016/04/28,0.006
2016/04/29,-0.124
2016/04/30,0.062
2016/05/01,-0.005
2016/05/02,-0.089
2016/05/03,-0.012
2016/05/04,0.028
2016/05/05,-0.048
2016/05/06,0.073
2016/05/07,-0.034
2016/05/08,0.093
2016/05/09,-0.034
2016/05/10,-0.02
2016/05/11,-0.252
2016/05/12,-0.056
2016/05/13,-0.047
2016/05/14,0.103
2016/05/15,-0.079
2016/05/16,0.018
2016/05/17,-0.064
2016/05/18,0.156
2016/05/19,-0.157
2016/05/20,0.057
2016/05/21,-0.093
2016/05/22,0.157
2016/05/23,-0.077
2016/05/24,-0.088
2016/05/25,-0.082
2016/05/26,0.012
2016/05/27,0.167
2016/05/28,0.022
2016/05/29,0.195
2016/05/30,0.181
2016/05/31,0.038
2016/06/01,0.218
2016/06/02,-0.181
2016/06/03,0.214
2016/06/04,-0.257
2016/06/05,0.456
2016/06/06,0.061
2016/06/07,0.115
2016/06/08,-0.27
2016/06/09,0.072
2016/06/10,0.041
2016/06/11,0.08
2016/06/12,0.03
2016/06/13,0.447
2016/06/14,0.018
2016/06/15,0.357
2016/06/16,-0.027
2016/06/17,0.384
2016/06/18,0.17
2016/06/19,0.083
2016/06/20,-0.082
2016/06/21,-0.461
2016/06/22,-0.471
2016/06/23,-0.392
2016/06/24,-0.067
2016/06/25,0.302
2016/06/26,0.033
2016/06/27,-0.057
2016/06/28,-0.187
2016/06/29,0.084
2016/06/30,0.03
2016/07/01,-0.052
2016/07/02,0.134
2016/07/03,0.093
2016/07/04,0.075
2016/07/05,-0.025
2016/07/06,-0.145
2016/07/07,-0.121
2016/07/08,-0.112
2016/07/09,-0.192
2016/07/10,-0.707
2016/07/11,-0.821
2016/07/12,-0.54
2016/07/13,-0.041
2016/07/14,0.085
2016/07/15,0.044
2016/07/16,0.079
2016/07/17,-0.069
2016/07/18,-0.019
2016/07/19,-0.064
2016/07/20,0.073
2016/07/21,-0.016
2016/07/22,0.024
2016/07/23,-0.022
2016/07/24,-0.024
2016/07/25,0.018
2016/07/26,-0.031
2016/07/27,0.043
2016/07/28,0.035
2016/07/29,0.017
2016/07/30,-0.088
2016/07/31,0.035
2016/08/01,-0.022
2016/08/02,-0.013
2016/08/03,-0.111
2016/08/04,-0.073
2016/08/05,0.055
2016/08/06,-0.048
2016/08/07,0.024
2016/08/08,0.023
2016/08/09,-0.058
2016/08/10,0.051
2016/08/11,0.049
2016/08/12,0.096
2016/08/13,-0.043
2016/08/14,-0.08
2016/08/15,-0.089
2016/08/16,-0.061
2016/08/17,-0.083
2016/08/18,0.102
2016/08/19,0.024
2016/08/20,0.001
2016/08/21,-0.051
2016/08/22,-0.032
2016/08/23,-0.01
2016/08/24,0.017
2016/08/25,-0.069
2016/08/26,0.039
2016/08/27,0.021
2016/08/28,0.062
2016/08/29,-0.072
2016/08/30,0.007
2016/08/31,-0.044
2016/09/01,0.051
2016/09/02,-0.071
2016/09/03,-0.003
2016/09/04,0.143
2016/09/05,-0.055
2016/09/06,0.081
2016/09/07,-0.087
2016/09/08,0.089
2016/09/09,0.022
2016/09/10,0.022
2016/09/11,0.038
2016/09/12,-0.08
2016/09/13,-0.009
2016/09/14,-0.078
2016/09/15,0.047
2016/09/16,-0.12
2016/09/17,0.066
2016/09/18,-0.015
2016/09/19,0.041
2016/09/20,-0.012
2016/09/21,0.065
2016/09/22,-0.078
2016/09/23,-0.037
2016/09/24,0.064
2016/09/25,0.031
2016/09/26,-0.087
2016/09/27,-0.107
2016/09/28,-0.022
2016/09/29,0.038
2016/09/30,-0.028
2016/10/01,0.042
2016/10/02,-0.049
2016/10/03,0.064
2016/10/04,0.012
2016/10/05,0.088
2016/10/06,-0.088
2016/10/07,-0.032
2016/10/08,0.002
2016/10/09,-0.048
2016/10/10,-0.09
2016/10/11,-0.013
2016/10/12,0.067
2016/10/13,0.092
2016/10/14,-0.037
2016/10/15,-0.002
2016/10/16,-0.01
2016/10/17,-0.003
2016/10/18,0.017
2016/10/19,-0.072
2016/10/20,0.088
2016/10/21,0.039
2016/10/22,0.023
2016/10/23,-0.038
2016/10/24,-0.071
2016/10/25,0.096
2016/10/26,0.047
2016/10/27,0.133
2016/10/28,0.024
2016/10/29,-0.005
2016/10/30,-0.012
2016/10/31,-0.052
2016/11/01,0.017
2016/11/02,-0.002
2016/11/03,0.131
2016/11/04,-0.097
2016/11/05,0.022
2016/11/06,-0.028
2016/11/07,0.065
2016/11/08,-0.019
2016/11/09,0.015
2016/11/10,0.048
2016/11/11,-0.071
2016/11/12,-0.011
2016/11/13,-0.108
2016/11/14,0.071
2016/11/15,-0.025
2016/11/16,0.097
2016/11/17,-0.061
2016/11/18,-0.01
2016/11/19,-0.059
2016/11/20,-0.066
2016/11/21,0.024
2016/11/22,0.005
2016/11/23,0.047
2016/11/24,0.044
2016/11/25,-0.015
2016/11/26,-0.008
2016/11/27,-0.132
2016/11/28,0.067
2016/11/29,-0.018
2016/11/30,0.028
2016/12/01,-0.075
2016/12/02,0.076
2016/12/03,0.087
2016/12/04,-0.033
2016/12/05,-0.044
2016/12/06,-0.023
2016/12/07,0.109
2016/12/08,-0.051
2016/12/09,-0.062
2016/12/10,-0.034
2016/12/11,0.149
2016/12/12,-0.025
2016/12/13,0.032
2016/12/14,-0.159
2016/12/15,0.005
2016/12/16,-0.066
2016/12/17,0.104
2016/12/18,-0.048
2016/12/19,0.025
2016/12/20,-0.084
2016/12/21,0.133
2016/12/22,0.022
2016/12/23,0.095
2016/12/24,0.004
2016/12/25,0.055
2016/12/26,-0.076
2016/12/27,0.09
2016/12/28,0.03
2016/12/29,0.11
2016/12/30,-0.028
2016/12/31,-0.08
2017/01/01,0.022
2017/01/02,0.125
2017/01/03,0.103
2017/01/04,0.119
2017/01/05,-0.148
2017/01/06,0.02
2017/01/07,-0.264
2017/01/08,0.068
2017/01/09,-0.214
2017/01/10,0.182
2017/01/11,-0.226
2017/01/12,0.016
2017/01/13,-0.299
2017/01/14,0.084
2017/01/15,-0.024
2017/01/16,0.087
2017/01/17,-0.023
2017/01/18,0.02
2017/01/19,0.124
2017/01/20,0.062
2017/01/21,0.03
2017/01/22,-0.063
2017/01/23,-0.213
2017/01/24,-0.007
2017/01/25,-0.083
2017/01/26,0.074
2017/01/27,-0.037
2017/01/28,-0.024
2017/01/29,0.062
2017/01/30,-0.057
2017/01/31,0.04
2017/02/01,0.059
2017/02/02,0.01
2017/02/03,0.141
2017/02/04,-0.099
2017/02/05,0.099
2017/02/06,-0.193
2017/02/07,0.143
2017/02/08,-0.045
2017/02/09,0.12
2017/02/10,-0.178
2017/02/11,-0.029
2017/02/12,-0.066
2017/02/13,0.08
2017/02/14,0.001
2017/02/15,-0.02
2017/02/16,0.004
2017/02/17,0.075
2017/02/18,0.035
2017/02/19,-0.084
2017/02/20,0.018
2017/02/21,0.014
2017/02/22,0.1
2017/02/23,0.079
2017/02/24,0.093
2017/02/25,0.04
2017/02/26,-0.065
2017/02/27,-0.101
2017/02/28,0.05
2017/03/01,0.018
2017/03/02,0.153
2017/03/03,0.071
2017/03/04,-0.05
2017/03/05,0.003
2017/03/06,-0.073
2017/03/07,0.121
2017/03/08,-0.13
2017/03/09,-0.045
2017/03/10,-0.044
2017/03/11,0.041
2017/03/12,-0.036
2017/03/13,-0.057
2017/03/14,0.079
2017/03/15,0.043
2017/03/16,0.082
2017/03/17,-0.149
2017/03/18,-0.16
2017/03/19,-0.136
2017/03/20,-0.077
2017/03/21,0.074
2017/03/22,0.025
2017/03/23,0.033
2017/03/24,-0.04
2017/03/25,-0.217
2017/03/26,0.014
2017/03/27,-0.11
2017/03/28,0.183
2017/03/29,-0.029
2017/03/30,0.122
2017/03/31,-0.097
2017/04/01,0
2017/04/02,0.008
2017/04/03,0.112
2017/04/04,-0.042
2017/04/05,0.069
2017/04/06,-0.018
2017/04/07,0.158
2017/04/08,-0.143
2017/04/09,0.045
