Date,mining_profitability3ema
2010/11/01,66654
2010/11/02,64563
2010/11/03,63963
2010/11/04,68032
2010/11/05,73790
2010/11/06,91936
2010/11/07,112180
2010/11/08,107979
2010/11/09,81305
2010/11/10,66858
2010/11/11,57815
2010/11/12,53418
2010/11/13,62473
2010/11/14,63716
2010/11/15,59159
2010/11/16,57489
2010/11/17,55590
2010/11/18,52523
2010/11/19,41202
2010/11/20,39902
2010/11/21,41039
2010/11/22,42337
2010/11/23,40427
2010/11/24,42430
2010/11/25,44589
2010/11/26,42558
2010/11/27,40666
2010/11/28,40986
2010/11/29,40632
2010/11/30,34695
2010/12/01,31435
2010/12/02,30194
2010/12/03,30566
2010/12/04,30640
2010/12/05,28463
2010/12/06,27572
2010/12/07,27565
2010/12/08,28546
2010/12/09,25937
2010/12/10,20096
2010/12/11,19572
2010/12/12,18294
2010/12/13,17060
2010/12/14,19279
2010/12/15,20440
2010/12/16,19517
2010/12/17,19251
2010/12/18,19661
2010/12/19,20701
2010/12/20,19638
2010/12/21,20694
2010/12/22,17932
2010/12/23,17621
2010/12/24,17419
2010/12/25,17939
2010/12/26,17567
2010/12/27,18338
2010/12/28,18327
2010/12/29,18847
2010/12/30,20071
2010/12/31,20166
2011/01/01,20800
2011/01/02,20477
2011/01/03,18617
2011/01/04,18193
2011/01/05,18587
2011/01/06,17599
2011/01/07,19478
2011/01/08,19124
2011/01/09,19937
2011/01/10,19442
2011/01/11,20365
2011/01/12,20055
2011/01/13,20421
2011/01/14,21397
2011/01/15,20912
2011/01/16,21416
2011/01/17,21158
2011/01/18,18488
2011/01/19,18258
2011/01/20,19471
2011/01/21,19877
2011/01/22,21976
2011/01/23,22791
2011/01/24,24056
2011/01/25,22742
2011/01/26,22504
2011/01/27,20707
2011/01/28,20223
2011/01/29,20747
2011/01/30,20476
2011/01/31,22962
2011/02/01,24668
2011/02/02,28304
2011/02/03,30668
2011/02/04,34420
2011/02/05,36008
2011/02/06,38648
2011/02/07,41316
2011/02/08,36740
2011/02/09,39101
2011/02/10,39333
2011/02/11,39360
2011/02/12,40046
2011/02/13,40490
2011/02/14,40478
2011/02/15,42270
2011/02/16,42242
2011/02/17,40043
2011/02/18,33857
2011/02/19,27758
2011/02/20,27200
2011/02/21,25143
2011/02/22,24655
2011/02/23,25880
2011/02/24,25230
2011/02/25,25786
2011/02/26,27210
2011/02/27,22573
2011/02/28,17938
2011/03/01,16337
2011/03/02,17259
2011/03/03,17782
2011/03/04,17872
2011/03/05,18221
2011/03/06,17117
2011/03/07,15166
2011/03/08,15112
2011/03/09,14076
2011/03/10,11922
2011/03/11,12086
2011/03/12,12403
2011/03/13,11484
2011/03/14,11622
2011/03/15,11856
2011/03/16,11718
2011/03/17,11846
2011/03/18,10639
2011/03/19,10435
2011/03/20,10648
2011/03/21,10435
2011/03/22,9757
2011/03/23,11106
2011/03/24,10836
2011/03/25,12607
2011/03/26,12000
2011/03/27,11780
2011/03/28,12367
2011/03/29,11896
2011/03/30,11743
2011/03/31,12053
2011/04/01,11397
2011/04/02,11352
2011/04/03,11426
2011/04/04,10902
2011/04/05,10611
2011/04/06,9373
2011/04/07,9152
2011/04/08,9513
2011/04/09,9075
2011/04/10,9310
2011/04/11,9297
2011/04/12,9560
2011/04/13,10329
2011/04/14,10667
2011/04/15,10967
2011/04/16,12251
2011/04/17,13036
2011/04/18,12459
2011/04/19,13132
2011/04/20,12595
2011/04/21,12361
2011/04/22,13892
2011/04/23,15409
2011/04/24,16657
2011/04/25,17927
2011/04/26,17930
2011/04/27,18545
2011/04/28,20484
2011/04/29,24646
2011/04/30,27140
2011/05/01,28155
2011/05/02,28875
2011/05/03,29493
2011/05/04,30715
2011/05/05,31435
2011/05/06,31631
2011/05/07,31686
2011/05/08,33855
2011/05/09,33726
2011/05/10,30085
2011/05/11,33514
2011/05/12,34779
2011/05/13,42834
2011/05/14,46889
2011/05/15,44661
2011/05/16,48039
2011/05/17,48689
2011/05/18,47186
2011/05/19,34831
2011/05/20,30906
2011/05/21,28144
2011/05/22,27516
2011/05/23,29434
2011/05/24,30165
2011/05/25,31671
2011/05/26,30481
2011/05/27,22528
2011/05/28,20431
2011/05/29,20812
2011/05/30,19808
2011/05/31,19800
2011/06/01,21798
2011/06/02,22397
2011/06/03,25802
2011/06/04,33272
2011/06/05,36881
2011/06/06,36401
2011/06/07,35538
2011/06/08,42199
2011/06/09,49019
2011/06/10,48063
2011/06/11,42978
2011/06/12,35634
2011/06/13,34549
2011/06/14,35474
2011/06/15,32130
2011/06/16,24421
2011/06/17,21637
2011/06/18,20613
2011/06/19,20619
2011/06/20,20241
2011/06/21,20455
2011/06/22,19892
2011/06/23,19560
2011/06/24,16737
2011/06/25,13843
2011/06/26,13018
2011/06/27,13047
2011/06/28,12799
2011/06/29,12631
2011/06/30,12709
2011/07/01,11680
2011/07/02,11283
2011/07/03,11198
2011/07/04,11163
2011/07/05,9912
2011/07/06,10067
2011/07/07,9344
2011/07/08,10121
2011/07/09,9347
2011/07/10,9131
2011/07/11,9440
2011/07/12,9127
2011/07/13,9661
2011/07/14,8777
2011/07/15,9007
2011/07/16,8678
2011/07/17,8987
2011/07/18,8935
2011/07/19,8174
2011/07/20,8464
2011/07/21,8269
2011/07/22,8239
2011/07/23,8102
2011/07/24,8323
2011/07/25,8342
2011/07/26,8576
2011/07/27,8224
2011/07/28,7871
2011/07/29,8079
2011/07/30,8036
2011/07/31,8200
2011/08/01,7546
2011/08/02,7101
2011/08/03,6426
2011/08/04,5611
2011/08/05,5684
2011/08/06,4852
2011/08/07,4357
2011/08/08,4366
2011/08/09,4690
2011/08/10,4878
2011/08/11,5011
2011/08/12,4996
2011/08/13,4977
2011/08/14,5472
2011/08/15,5455
2011/08/16,6155
2011/08/17,6038
2011/08/18,5973
2011/08/19,5962
2011/08/20,6458
2011/08/21,6625
2011/08/22,6311
2011/08/23,5975
2011/08/24,5830
2011/08/25,5817
2011/08/26,5395
2011/08/27,4887
2011/08/28,4859
2011/08/29,5170
2011/08/30,5091
2011/08/31,4964
2011/09/01,4662
2011/09/02,4863
2011/09/03,4798
2011/09/04,4737
2011/09/05,4748
2011/09/06,4430
2011/09/07,4008
2011/09/08,3945
2011/09/09,3784
2011/09/10,3145
2011/09/11,2947
2011/09/12,3284
2011/09/13,3355
2011/09/14,3315
2011/09/15,3261
2011/09/16,2847
2011/09/17,2915
2011/09/18,2894
2011/09/19,2820
2011/09/20,3206
2011/09/21,3273
2011/09/22,3221
2011/09/23,3077
2011/09/24,3150
2011/09/25,3092
2011/09/26,3044
2011/09/27,2878
2011/09/28,2972
2011/09/29,2787
2011/09/30,2787
2011/10/01,3134
2011/10/02,2889
2011/10/03,3070
2011/10/04,2785
2011/10/05,3077
2011/10/06,2827
2011/10/07,2864
2011/10/08,2536
2011/10/09,2549
2011/10/10,2487
2011/10/11,2245
2011/10/12,2400
2011/10/13,2437
2011/10/14,2744
2011/10/15,2631
2011/10/16,2508
2011/10/17,2306
2011/10/18,1995
2011/10/19,1836
2011/10/20,1679
2011/10/21,1633
2011/10/22,1722
2011/10/23,1988
2011/10/24,2088
2011/10/25,1943
2011/10/26,1880
2011/10/27,1827
2011/10/28,2013
2011/10/29,2132
2011/10/30,2336
2011/10/31,2543
2011/11/01,2722
2011/11/02,2730
2011/11/03,2547
2011/11/04,2714
2011/11/05,2569
2011/11/06,2496
2011/11/07,2495
2011/11/08,2601
2011/11/09,2573
2011/11/10,2388
2011/11/11,2346
2011/11/12,2562
2011/11/13,2528
2011/11/14,2363
2011/11/15,2183
2011/11/16,2051
2011/11/17,2039
2011/11/18,1925
2011/11/19,1749
2011/11/20,1977
2011/11/21,1793
2011/11/22,1922
2011/11/23,1921
2011/11/24,1899
2011/11/25,2088
2011/11/26,2040
2011/11/27,2011
2011/11/28,2120
2011/11/29,2239
2011/11/30,2606
2011/12/01,2743
2011/12/02,2566
2011/12/03,2743
2011/12/04,2585
2011/12/05,2652
2011/12/06,2762
2011/12/07,2616
2011/12/08,2845
2011/12/09,2754
2011/12/10,2636
2011/12/11,2920
2011/12/12,2777
2011/12/13,2839
2011/12/14,2888
2011/12/15,2617
2011/12/16,2673
2011/12/17,2910
2011/12/18,2782
2011/12/19,2963
2011/12/20,2982
2011/12/21,3212
2011/12/22,3375
2011/12/23,3292
2011/12/24,3427
2011/12/25,3690
2011/12/26,3591
2011/12/27,3324
2011/12/28,3530
2011/12/29,3417
2011/12/30,3753
2011/12/31,3774
2012/01/01,4096
2012/01/02,4329
2012/01/03,4331
2012/01/04,4287
2012/01/05,4981
2012/01/06,5508
2012/01/07,5788
2012/01/08,5756
2012/01/09,5586
2012/01/10,5160
2012/01/11,5361
2012/01/12,5269
2012/01/13,5366
2012/01/14,5346
2012/01/15,5217
2012/01/16,5772
2012/01/17,5220
2012/01/18,4622
2012/01/19,5067
2012/01/20,5214
2012/01/21,5131
2012/01/22,4761
2012/01/23,4993
2012/01/24,4846
2012/01/25,4681
2012/01/26,4545
2012/01/27,4314
2012/01/28,4219
2012/01/29,4434
2012/01/30,4337
2012/01/31,4087
2012/02/01,4227
2012/02/02,4639
2012/02/03,4478
2012/02/04,4504
2012/02/05,4267
2012/02/06,4149
2012/02/07,4039
2012/02/08,4169
2012/02/09,4240
2012/02/10,4101
2012/02/11,4304
2012/02/12,4184
2012/02/13,3851
2012/02/14,3786
2012/02/15,3499
2012/02/16,3279
2012/02/17,3357
2012/02/18,3320
2012/02/19,3122
2012/02/20,3017
2012/02/21,3095
2012/02/22,3237
2012/02/23,3375
2012/02/24,3551
2012/02/25,3542
2012/02/26,3434
2012/02/27,3530
2012/02/28,3626
2012/02/29,3612
2012/03/01,3503
2012/03/02,3286
2012/03/03,3186
2012/03/04,3290
2012/03/05,3379
2012/03/06,3260
2012/03/07,3411
2012/03/08,3338
2012/03/09,3407
2012/03/10,3235
2012/03/11,3196
2012/03/12,3334
2012/03/13,3369
2012/03/14,3332
2012/03/15,3401
2012/03/16,3675
2012/03/17,3686
2012/03/18,3546
2012/03/19,3297
2012/03/20,3347
2012/03/21,3241
2012/03/22,3214
2012/03/23,3089
2012/03/24,3354
2012/03/25,3065
2012/03/26,3041
2012/03/27,3147
2012/03/28,3143
2012/03/29,3023
2012/03/30,3082
2012/03/31,3116
2012/04/01,2978
2012/04/02,2792
2012/04/03,3002
2012/04/04,2997
2012/04/05,2955
2012/04/06,3156
2012/04/07,3020
2012/04/08,3094
2012/04/09,2974
2012/04/10,3032
2012/04/11,2943
2012/04/12,2867
2012/04/13,2951
2012/04/14,3172
2012/04/15,2976
2012/04/16,3315
2012/04/17,3189
2012/04/18,3213
2012/04/19,3371
2012/04/20,3281
2012/04/21,3394
2012/04/22,3270
2012/04/23,3101
2012/04/24,3245
2012/04/25,3157
2012/04/26,3371
2012/04/27,3351
2012/04/28,3363
2012/04/29,3491
2012/04/30,3452
2012/05/01,3322
2012/05/02,3215
2012/05/03,3324
2012/05/04,3344
2012/05/05,3462
2012/05/06,3372
2012/05/07,3389
2012/05/08,3322
2012/05/09,3210
2012/05/10,2829
2012/05/11,3095
2012/05/12,2830
2012/05/13,2911
2012/05/14,2909
2012/05/15,2842
2012/05/16,2939
2012/05/17,2885
2012/05/18,3028
2012/05/19,3061
2012/05/20,2975
2012/05/21,2840
2012/05/22,2853
2012/05/23,3015
2012/05/24,2977
2012/05/25,3117
2012/05/26,3285
2012/05/27,3295
2012/05/28,3226
2012/05/29,3142
2012/05/30,3258
2012/05/31,3188
2012/06/01,3420
2012/06/02,3395
2012/06/03,3269
2012/06/04,3311
2012/06/05,3423
2012/06/06,3370
2012/06/07,3433
2012/06/08,3469
2012/06/09,3625
2012/06/10,3585
2012/06/11,3285
2012/06/12,3651
2012/06/13,3562
2012/06/14,3795
2012/06/15,3849
2012/06/16,3992
2012/06/17,4010
2012/06/18,4211
2012/06/19,3714
2012/06/20,4051
2012/06/21,3977
2012/06/22,4018
2012/06/23,3942
2012/06/24,3563
2012/06/25,3730
2012/06/26,3734
2012/06/27,3832
2012/06/28,3760
2012/06/29,3872
2012/06/30,3788
2012/07/01,3887
2012/07/02,3900
2012/07/03,3997
2012/07/04,3771
2012/07/05,3753
2012/07/06,3865
2012/07/07,3913
2012/07/08,3788
2012/07/09,3892
2012/07/10,3971
2012/07/11,3893
2012/07/12,4237
2012/07/13,4421
2012/07/14,4381
2012/07/15,4171
2012/07/16,4474
2012/07/17,4790
2012/07/18,4749
2012/07/19,4555
2012/07/20,4766
2012/07/21,4681
2012/07/22,4795
2012/07/23,4569
2012/07/24,4684
2012/07/25,4693
2012/07/26,4708
2012/07/27,4939
2012/07/28,4568
2012/07/29,4970
2012/07/30,4667
2012/07/31,4362
2012/08/01,4529
2012/08/02,4971
2012/08/03,5059
2012/08/04,5230
2012/08/05,5123
2012/08/06,5208
2012/08/07,5606
2012/08/08,5634
2012/08/09,5601
2012/08/10,5467
2012/08/11,5615
2012/08/12,5479
2012/08/13,5525
2012/08/14,5468
2012/08/15,5720
2012/08/16,5790
2012/08/17,5631
2012/08/18,5655
2012/08/19,5439
2012/08/20,4647
2012/08/21,4482
2012/08/22,4577
2012/08/23,4579
2012/08/24,4437
2012/08/25,4419
2012/08/26,4601
2012/08/27,4337
2012/08/28,4494
2012/08/29,4570
2012/08/30,4415
2012/08/31,4292
2012/09/01,4263
2012/09/02,4357
2012/09/03,4156
2012/09/04,4434
2012/09/05,4465
2012/09/06,4361
2012/09/07,4232
2012/09/08,4051
2012/09/09,4265
2012/09/10,4170
2012/09/11,4030
2012/09/12,4331
2012/09/13,4077
2012/09/14,4268
2012/09/15,4316
2012/09/16,4494
2012/09/17,4491
2012/09/18,4419
2012/09/19,4307
2012/09/20,4494
2012/09/21,4536
2012/09/22,4227
2012/09/23,4356
2012/09/24,4309
2012/09/25,4062
2012/09/26,4235
2012/09/27,4542
2012/09/28,4337
2012/09/29,4456
2012/09/30,4363
2012/10/01,4120
2012/10/02,4391
2012/10/03,4186
2012/10/04,4230
2012/10/05,4225
2012/10/06,4426
2012/10/07,3995
2012/10/08,4244
2012/10/09,3936
2012/10/10,3948
2012/10/11,3843
2012/10/12,3937
2012/10/13,3980
2012/10/14,3764
2012/10/15,4048
2012/10/16,3958
2012/10/17,3833
2012/10/18,3991
2012/10/19,3665
2012/10/20,3977
2012/10/21,3882
2012/10/22,3883
2012/10/23,3602
2012/10/24,3893
2012/10/25,3768
2012/10/26,3741
2012/10/27,3500
2012/10/28,3512
2012/10/29,3415
2012/10/30,3255
2012/10/31,3335
2012/11/01,3318
2012/11/02,3266
2012/11/03,3264
2012/11/04,3263
2012/11/05,3343
2012/11/06,3214
2012/11/07,3386
2012/11/08,3279
2012/11/09,3337
2012/11/10,3194
2012/11/11,3304
2012/11/12,3177
2012/11/13,3328
2012/11/14,3268
2012/11/15,3246
2012/11/16,3426
2012/11/17,3411
2012/11/18,3363
2012/11/19,3625
2012/11/20,3505
2012/11/21,3556
2012/11/22,3465
2012/11/23,3822
2012/11/24,3653
2012/11/25,3652
2012/11/26,3654
2012/11/27,3596
2012/11/28,3391
2012/11/29,2584
2012/11/30,2126
2012/12/01,2093
2012/12/02,1901
2012/12/03,1871
2012/12/04,1775
2012/12/05,1918
2012/12/06,1979
2012/12/07,1975
2012/12/08,1962
2012/12/09,1931
2012/12/10,2022
2012/12/11,2050
2012/12/12,1962
2012/12/13,2017
2012/12/14,1937
2012/12/15,2062
2012/12/16,1983
2012/12/17,2113
2012/12/18,2029
2012/12/19,2052
2012/12/20,1954
2012/12/21,2035
2012/12/22,2183
2012/12/23,1904
2012/12/24,2015
2012/12/25,1970
2012/12/26,2220
2012/12/27,2220
2012/12/28,2279
2012/12/29,2221
2012/12/30,2366
2012/12/31,2234
2013/01/01,2240
2013/01/02,2236
2013/01/03,2256
2013/01/04,2258
2013/01/05,2166
2013/01/06,2239
2013/01/07,2345
2013/01/08,2083
2013/01/09,2096
2013/01/10,2188
2013/01/11,2067
2013/01/12,2175
2013/01/13,2233
2013/01/14,2302
2013/01/15,2113
2013/01/16,2243
2013/01/17,2118
2013/01/18,2298
2013/01/19,2500
2013/01/20,2411
2013/01/21,2358
2013/01/22,2571
2013/01/23,2546
2013/01/24,2847
2013/01/25,2779
2013/01/26,3015
2013/01/27,2961
2013/01/28,2946
2013/01/29,3128
2013/01/30,3177
2013/01/31,3449
2013/02/01,3231
2013/02/02,3246
2013/02/03,3610
2013/02/04,3370
2013/02/05,3283
2013/02/06,3134
2013/02/07,3286
2013/02/08,3347
2013/02/09,3418
2013/02/10,3584
2013/02/11,3559
2013/02/12,3573
2013/02/13,3902
2013/02/14,3739
2013/02/15,4069
2013/02/16,4132
2013/02/17,4097
2013/02/18,3715
2013/02/19,3787
2013/02/20,4157
2013/02/21,3968
2013/02/22,4085
2013/02/23,3999
2013/02/24,3900
2013/02/25,4197
2013/02/26,4069
2013/02/27,4155
2013/02/28,4144
2013/03/01,4130
2013/03/02,3955
2013/03/03,3982
2013/03/04,3999
2013/03/05,3881
2013/03/06,4269
2013/03/07,4645
2013/03/08,4725
2013/03/09,4949
2013/03/10,5109
2013/03/11,4969
2013/03/12,5099
2013/03/13,5068
2013/03/14,5006
2013/03/15,4744
2013/03/16,4747
2013/03/17,4843
2013/03/18,4740
2013/03/19,4801
2013/03/20,5832
2013/03/21,6258
2013/03/22,6609
2013/03/23,6631
2013/03/24,5876
2013/03/25,5356
2013/03/26,5405
2013/03/27,5594
2013/03/28,6514
2013/03/29,6490
2013/03/30,6548
2013/03/31,6760
2013/04/01,6990
2013/04/02,7490
2013/04/03,8171
2013/04/04,8474
2013/04/05,9212
2013/04/06,9068
2013/04/07,9240
2013/04/08,9682
2013/04/09,11517
2013/04/10,11911
2013/04/11,9502
2013/04/12,7931
2013/04/13,7263
2013/04/14,6521
2013/04/15,6193
2013/04/16,5565
2013/04/17,5285
2013/04/18,5082
2013/04/19,5640
2013/04/20,6263
2013/04/21,6440
2013/04/22,6251
2013/04/23,6653
2013/04/24,7061
2013/04/25,7800
2013/04/26,7524
2013/04/27,6978
2013/04/28,7375
2013/04/29,7319
2013/04/30,6856
2013/05/01,6598
2013/05/02,5975
2013/05/03,5510
2013/05/04,5584
2013/05/05,5923
2013/05/06,5690
2013/05/07,5629
2013/05/08,5492
2013/05/09,5467
2013/05/10,5618
2013/05/11,5772
2013/05/12,5486
2013/05/13,5332
2013/05/14,5001
2013/05/15,4794
2013/05/16,4888
2013/05/17,5060
2013/05/18,5133
2013/05/19,5034
2013/05/20,4864
2013/05/21,5247
2013/05/22,5229
2013/05/23,5506
2013/05/24,5547
2013/05/25,5578
2013/05/26,5444
2013/05/27,5447
2013/05/28,5337
2013/05/29,5339
2013/05/30,5453
2013/05/31,5262
2013/06/01,5563
2013/06/02,5232
2013/06/03,5221
2013/06/04,5180
2013/06/05,4603
2013/06/06,4216
2013/06/07,3975
2013/06/08,3904
2013/06/09,3519
2013/06/10,3438
2013/06/11,3564
2013/06/12,3621
2013/06/13,3429
2013/06/14,3415
2013/06/15,3294
2013/06/16,3237
2013/06/17,2783
2013/06/18,2664
2013/06/19,2817
2013/06/20,2857
2013/06/21,2911
2013/06/22,2822
2013/06/23,2667
2013/06/24,2604
2013/06/25,2595
2013/06/26,2577
2013/06/27,2612
2013/06/28,2493
2013/06/29,2392
2013/06/30,2183
2013/07/01,2108
2013/07/02,2018
2013/07/03,2063
2013/07/04,1904
2013/07/05,1867
2013/07/06,1754
2013/07/07,1664
2013/07/08,1724
2013/07/09,1689
2013/07/10,1791
2013/07/11,1638
2013/07/12,1544
2013/07/13,1687
2013/07/14,1709
2013/07/15,1703
2013/07/16,1698
2013/07/17,1800
2013/07/18,1672
2013/07/19,1657
2013/07/20,1651
2013/07/21,1691
2013/07/22,1514
2013/07/23,1385
2013/07/24,1468
2013/07/25,1415
2013/07/26,1433
2013/07/27,1491
2013/07/28,1408
2013/07/29,1505
2013/07/30,1550
2013/07/31,1540
2013/08/01,1490
2013/08/02,1550
2013/08/03,1411
2013/08/04,1381
2013/08/05,1332
2013/08/06,1348
2013/08/07,1324
2013/08/08,1356
2013/08/09,1267
2013/08/10,1304
2013/08/11,1286
2013/08/12,1260
2013/08/13,1196
2013/08/14,1071
2013/08/15,1030
2013/08/16,992.181
2013/08/17,993.544
2013/08/18,989.862
2013/08/19,967.996
2013/08/20,1004
2013/08/21,1015
2013/08/22,1077
2013/08/23,1022
2013/08/24,970.423
2013/08/25,881.034
2013/08/26,872.037
2013/08/27,871.288
2013/08/28,923.199
2013/08/29,902.905
2013/08/30,924.383
2013/08/31,965.808
2013/09/01,942.412
2013/09/02,940.409
2013/09/03,950.909
2013/09/04,804.701
2013/09/05,764.07
2013/09/06,720.738
2013/09/07,657.038
2013/09/08,674.068
2013/09/09,716.357
2013/09/10,701.042
2013/09/11,718.764
2013/09/12,721.811
2013/09/13,716.62
2013/09/14,726.084
2013/09/15,613.808
2013/09/16,554.744
2013/09/17,593.169
2013/09/18,601.467
2013/09/19,578.812
2013/09/20,573.434
2013/09/21,555.649
2013/09/22,552.199
2013/09/23,544.244
2013/09/24,545.43
2013/09/25,513.971
2013/09/26,437.173
2013/09/27,435.337
2013/09/28,437.568
2013/09/29,421.416
2013/09/30,419.079
2013/10/01,421.807
2013/10/02,416.638
2013/10/03,390.319
2013/10/04,384.363
2013/10/05,416.616
2013/10/06,369.81
2013/10/07,341.669
2013/10/08,334.996
2013/10/09,330.419
2013/10/10,338.946
2013/10/11,334.225
2013/10/12,350.062
2013/10/13,340.972
2013/10/14,350.987
2013/10/15,359.914
2013/10/16,318.321
2013/10/17,281.29
2013/10/18,289.036
2013/10/19,295.969
2013/10/20,290.694
2013/10/21,302.901
2013/10/22,329.395
2013/10/23,346.21
2013/10/24,348.003
2013/10/25,336.641
2013/10/26,266.966
2013/10/27,253.212
2013/10/28,243.583
2013/10/29,244.585
2013/10/30,257.389
2013/10/31,258.585
2013/11/01,264.004
2013/11/02,253.541
2013/11/03,254.176
2013/11/04,263.641
2013/11/05,270.011
2013/11/06,260.324
2013/11/07,255.879
2013/11/08,274.105
2013/11/09,317.92
2013/11/10,313.26
2013/11/11,311.194
2013/11/12,328.87
2013/11/13,325.152
2013/11/14,372.711
2013/11/15,390.832
2013/11/16,403.698
2013/11/17,406.363
2013/11/18,414.86
2013/11/19,469.191
2013/11/20,439.678
2013/11/21,461.068
2013/11/22,529.005
2013/11/23,568.018
2013/11/24,576.328
2013/11/25,585.269
2013/11/26,592.998
2013/11/27,697.394
2013/11/28,742.744
2013/11/29,737.6
2013/11/30,781.262
2013/12/01,716.2
2013/12/02,652.307
2013/12/03,718.77
2013/12/04,700.74
2013/12/05,703.126
2013/12/06,708.685
2013/12/07,603.968
2013/12/08,576.569
2013/12/09,560.027
2013/12/10,577.312
2013/12/11,531.963
2013/12/12,496.385
2013/12/13,496.319
2013/12/14,506.613
2013/12/15,465.803
2013/12/16,466.263
2013/12/17,421.235
2013/12/18,360.458
2013/12/19,355.969
2013/12/20,335.43
2013/12/21,311.056
2013/12/22,296.307
2013/12/23,288.17
2013/12/24,285.789
2013/12/25,281.306
2013/12/26,305.28
2013/12/27,316.173
2013/12/28,298.805
2013/12/29,315.951
2013/12/30,316.608
2013/12/31,323.133
2014/01/01,336.06
2014/01/02,279.625
2014/01/03,292.396
2014/01/04,282.684
2014/01/05,320.814
2014/01/06,330.071
2014/01/07,319.547
2014/01/08,314.61
2014/01/09,322.77
2014/01/10,299.72
2014/01/11,314.33
2014/01/12,324.73
2014/01/13,264.889
2014/01/14,251.782
2014/01/15,257.842
2014/01/16,244.881
2014/01/17,225.331
2014/01/18,240.401
2014/01/19,235.091
2014/01/20,253.634
2014/01/21,235.962
2014/01/22,245.867
2014/01/23,234.071
2014/01/24,222.902
2014/01/25,206.334
2014/01/26,197.578
2014/01/27,205.188
2014/01/28,185.554
2014/01/29,184.33
2014/01/30,197.015
2014/01/31,194.138
2014/02/01,191.429
2014/02/02,193.151
2014/02/03,183.938
2014/02/04,186.512
2014/02/05,174.778
2014/02/06,171.673
2014/02/07,150.211
2014/02/08,145.623
2014/02/09,127.352
2014/02/10,132.995
2014/02/11,128.744
2014/02/12,130.187
2014/02/13,119.303
2014/02/14,114.705
2014/02/15,114.935
2014/02/16,117.833
2014/02/17,104.151
2014/02/18,104.465
2014/02/19,105.335
2014/02/20,100.027
2014/02/21,90.672
2014/02/22,97.777
2014/02/23,95.573
2014/02/24,96.047
2014/02/25,84.271
2014/02/26,91.777
2014/02/27,92.619
2014/02/28,87.305
2014/03/01,77.087
2014/03/02,73.73
2014/03/03,77.88
2014/03/04,85.191
2014/03/05,85.408
2014/03/06,90.908
2014/03/07,86.089
2014/03/08,83.216
2014/03/09,86.032
2014/03/10,80.261
2014/03/11,83.167
2014/03/12,86.69
2014/03/13,78.217
2014/03/14,73.771
2014/03/15,75.483
2014/03/16,78.129
2014/03/17,72.92
2014/03/18,71.469
2014/03/19,74.695
2014/03/20,74.01
2014/03/21,73.668
2014/03/22,67.982
2014/03/23,70.066
2014/03/24,67.939
2014/03/25,60.568
2014/03/26,59.655
2014/03/27,59.306
2014/03/28,53.581
2014/03/29,52.633
2014/03/30,47.186
2014/03/31,49.117
2014/04/01,47.136
2014/04/02,49.921
2014/04/03,46.103
2014/04/04,45.06
2014/04/05,40.845
2014/04/06,39.739
2014/04/07,38.455
2014/04/08,36.663
2014/04/09,37.671
2014/04/10,34.794
2014/04/11,35.804
2014/04/12,35.151
2014/04/13,34.646
2014/04/14,36.309
2014/04/15,37.48
2014/04/16,38.84
2014/04/17,39.773
2014/04/18,37.795
2014/04/19,36.115
