Date,median_transaction_fee14smaUSD
2015/12/17,0.042
2015/12/18,0.043
2015/12/19,0.043
2015/12/20,0.044
2015/12/21,0.044
2015/12/22,0.044
2015/12/23,0.044
2015/12/24,0.045
2015/12/25,0.045
2015/12/26,0.045
2015/12/27,0.045
2015/12/28,0.045
2015/12/29,0.044
2015/12/30,0.044
2015/12/31,0.044
2016/01/01,0.044
2016/01/02,0.044
2016/01/03,0.043
2016/01/04,0.043
2016/01/05,0.043
2016/01/06,0.043
2016/01/07,0.043
2016/01/08,0.043
2016/01/09,0.043
2016/01/10,0.043
2016/01/11,0.044
2016/01/12,0.044
2016/01/13,0.044
2016/01/14,0.044
2016/01/15,0.044
2016/01/16,0.043
2016/01/17,0.043
2016/01/18,0.043
2016/01/19,0.042
2016/01/20,0.042
2016/01/21,0.042
2016/01/22,0.041
2016/01/23,0.041
2016/01/24,0.04
2016/01/25,0.04
2016/01/26,0.04
2016/01/27,0.039
2016/01/28,0.039
2016/01/29,0.039
2016/01/30,0.039
2016/01/31,0.039
2016/02/01,0.039
2016/02/02,0.039
2016/02/03,0.039
2016/02/04,0.038
2016/02/05,0.038
2016/02/06,0.038
2016/02/07,0.038
2016/02/08,0.038
2016/02/09,0.038
2016/02/10,0.038
2016/02/11,0.038
2016/02/12,0.038
2016/02/13,0.038
2016/02/14,0.038
2016/02/15,0.038
2016/02/16,0.038
2016/02/17,0.039
2016/02/18,0.039
2016/02/19,0.039
2016/02/20,0.04
2016/02/21,0.04
2016/02/22,0.041
2016/02/23,0.041
2016/02/24,0.041
2016/02/25,0.042
2016/02/26,0.042
2016/02/27,0.042
2016/02/28,0.042
2016/02/29,0.043
2016/03/01,0.043
2016/03/02,0.043
2016/03/03,0.043
2016/03/04,0.043
2016/03/05,0.044
2016/03/06,0.044
2016/03/07,0.044
2016/03/08,0.044
2016/03/09,0.044
2016/03/10,0.044
2016/03/11,0.044
2016/03/12,0.044
2016/03/13,0.044
2016/03/14,0.044
2016/03/15,0.044
2016/03/16,0.043
2016/03/17,0.043
2016/03/18,0.043
2016/03/19,0.042
2016/03/20,0.042
2016/03/21,0.041
2016/03/22,0.041
2016/03/23,0.041
2016/03/24,0.041
2016/03/25,0.041
2016/03/26,0.041
2016/03/27,0.041
2016/03/28,0.042
2016/03/29,0.042
2016/03/30,0.042
2016/03/31,0.041
2016/04/01,0.042
2016/04/02,0.042
2016/04/03,0.042
2016/04/04,0.042
2016/04/05,0.042
2016/04/06,0.042
2016/04/07,0.042
2016/04/08,0.042
2016/04/09,0.042
2016/04/10,0.042
2016/04/11,0.042
2016/04/12,0.042
2016/04/13,0.042
2016/04/14,0.042
2016/04/15,0.042
2016/04/16,0.042
2016/04/17,0.042
2016/04/18,0.042
2016/04/19,0.042
2016/04/20,0.042
2016/04/21,0.043
2016/04/22,0.043
2016/04/23,0.043
2016/04/24,0.043
2016/04/25,0.044
2016/04/26,0.044
2016/04/27,0.044
2016/04/28,0.044
2016/04/29,0.044
2016/04/30,0.045
2016/05/01,0.045
2016/05/02,0.045
2016/05/03,0.045
2016/05/04,0.045
2016/05/05,0.045
2016/05/06,0.045
2016/05/07,0.045
2016/05/08,0.045
2016/05/09,0.045
2016/05/10,0.045
2016/05/11,0.045
2016/05/12,0.045
2016/05/13,0.045
2016/05/14,0.045
2016/05/15,0.045
2016/05/16,0.045
2016/05/17,0.046
2016/05/18,0.046
2016/05/19,0.046
2016/05/20,0.047
2016/05/21,0.047
2016/05/22,0.047
2016/05/23,0.047
2016/05/24,0.047
2016/05/25,0.048
2016/05/26,0.048
2016/05/27,0.05
2016/05/28,0.051
2016/05/29,0.052
2016/05/30,0.053
2016/05/31,0.054
2016/06/01,0.055
2016/06/02,0.056
2016/06/03,0.057
2016/06/04,0.058
2016/06/05,0.059
2016/06/06,0.06
2016/06/07,0.061
2016/06/08,0.062
2016/06/09,0.063
2016/06/10,0.062
2016/06/11,0.062
2016/06/12,0.062
2016/06/13,0.063
2016/06/14,0.066
2016/06/15,0.07
2016/06/16,0.074
2016/06/17,0.078
2016/06/18,0.082
2016/06/19,0.087
2016/06/20,0.093
2016/06/21,0.095
2016/06/22,0.099
2016/06/23,0.101
2016/06/24,0.105
2016/06/25,0.108
2016/06/26,0.111
2016/06/27,0.112
2016/06/28,0.111
2016/06/29,0.109
2016/06/30,0.107
2016/07/01,0.105
2016/07/02,0.103
2016/07/03,0.099
2016/07/04,0.096
2016/07/05,0.095
2016/07/06,0.093
2016/07/07,0.092
2016/07/08,0.09
2016/07/09,0.089
2016/07/10,0.088
2016/07/11,0.087
2016/07/12,0.087
2016/07/13,0.087
2016/07/14,0.087
2016/07/15,0.086
2016/07/16,0.086
2016/07/17,0.086
2016/07/18,0.086
2016/07/19,0.086
2016/07/20,0.086
2016/07/21,0.087
2016/07/22,0.088
2016/07/23,0.089
2016/07/24,0.09
2016/07/25,0.091
2016/07/26,0.093
2016/07/27,0.095
2016/07/28,0.096
2016/07/29,0.098
2016/07/30,0.101
2016/07/31,0.104
2016/08/01,0.105
2016/08/02,0.107
2016/08/03,0.108
2016/08/04,0.109
2016/08/05,0.108
2016/08/06,0.106
2016/08/07,0.107
2016/08/08,0.107
2016/08/09,0.108
2016/08/10,0.108
2016/08/11,0.109
2016/08/12,0.109
2016/08/13,0.107
2016/08/14,0.105
2016/08/15,0.105
2016/08/16,0.104
2016/08/17,0.105
2016/08/18,0.105
2016/08/19,0.106
2016/08/20,0.108
2016/08/21,0.108
2016/08/22,0.107
2016/08/23,0.106
2016/08/24,0.106
2016/08/25,0.105
2016/08/26,0.105
2016/08/27,0.104
2016/08/28,0.103
2016/08/29,0.103
2016/08/30,0.102
2016/08/31,0.101
2016/09/01,0.101
2016/09/02,0.1
2016/09/03,0.098
2016/09/04,0.097
2016/09/05,0.097
2016/09/06,0.096
2016/09/07,0.096
2016/09/08,0.095
2016/09/09,0.095
2016/09/10,0.095
2016/09/11,0.095
2016/09/12,0.095
2016/09/13,0.095
2016/09/14,0.095
2016/09/15,0.095
2016/09/16,0.096
2016/09/17,0.096
2016/09/18,0.097
2016/09/19,0.098
2016/09/20,0.099
2016/09/21,0.1
2016/09/22,0.101
2016/09/23,0.1
2016/09/24,0.101
2016/09/25,0.101
2016/09/26,0.101
2016/09/27,0.1
2016/09/28,0.1
2016/09/29,0.1
2016/09/30,0.099
2016/10/01,0.099
2016/10/02,0.099
2016/10/03,0.098
2016/10/04,0.097
2016/10/05,0.097
2016/10/06,0.096
2016/10/07,0.096
2016/10/08,0.095
2016/10/09,0.096
2016/10/10,0.098
2016/10/11,0.099
2016/10/12,0.1
2016/10/13,0.101
2016/10/14,0.101
2016/10/15,0.102
2016/10/16,0.103
2016/10/17,0.105
2016/10/18,0.106
2016/10/19,0.107
2016/10/20,0.109
2016/10/21,0.11
2016/10/22,0.112
2016/10/23,0.113
2016/10/24,0.113
2016/10/25,0.114
2016/10/26,0.117
2016/10/27,0.119
2016/10/28,0.122
2016/10/29,0.125
2016/10/30,0.126
2016/10/31,0.127
2016/11/01,0.128
2016/11/02,0.128
2016/11/03,0.128
2016/11/04,0.13
2016/11/05,0.13
2016/11/06,0.131
2016/11/07,0.132
2016/11/08,0.13
2016/11/09,0.129
2016/11/10,0.127
2016/11/11,0.125
2016/11/12,0.123
2016/11/13,0.121
2016/11/14,0.12
2016/11/15,0.119
2016/11/16,0.118
2016/11/17,0.118
2016/11/18,0.117
2016/11/19,0.117
2016/11/20,0.118
2016/11/21,0.119
2016/11/22,0.122
2016/11/23,0.124
2016/11/24,0.127
2016/11/25,0.129
2016/11/26,0.132
2016/11/27,0.134
2016/11/28,0.137
2016/11/29,0.139
2016/11/30,0.142
2016/12/01,0.144
2016/12/02,0.146
2016/12/03,0.148
2016/12/04,0.15
2016/12/05,0.15
2016/12/06,0.15
2016/12/07,0.151
2016/12/08,0.151
2016/12/09,0.151
2016/12/10,0.152
2016/12/11,0.152
2016/12/12,0.152
2016/12/13,0.152
2016/12/14,0.153
2016/12/15,0.153
2016/12/16,0.153
2016/12/17,0.154
2016/12/18,0.154
2016/12/19,0.154
2016/12/20,0.155
2016/12/21,0.155
2016/12/22,0.157
2016/12/23,0.157
2016/12/24,0.159
2016/12/25,0.16
2016/12/26,0.163
2016/12/27,0.164
2016/12/28,0.167
2016/12/29,0.169
2016/12/30,0.172
2016/12/31,0.173
2017/01/01,0.174
2017/01/02,0.177
2017/01/03,0.181
2017/01/04,0.186
2017/01/05,0.191
2017/01/06,0.194
2017/01/07,0.195
2017/01/08,0.197
2017/01/09,0.199
2017/01/10,0.2
2017/01/11,0.2
2017/01/12,0.199
2017/01/13,0.199
2017/01/14,0.198
2017/01/15,0.197
2017/01/16,0.196
2017/01/17,0.195
2017/01/18,0.192
2017/01/19,0.189
2017/01/20,0.187
2017/01/21,0.186
2017/01/22,0.187
2017/01/23,0.188
2017/01/24,0.189
2017/01/25,0.191
2017/01/26,0.194
2017/01/27,0.196
2017/01/28,0.2
2017/01/29,0.204
2017/01/30,0.208
2017/01/31,0.214
2017/02/01,0.217
2017/02/02,0.225
2017/02/03,0.234
2017/02/04,0.241
2017/02/05,0.248
2017/02/06,0.258
2017/02/07,0.265
2017/02/08,0.273
2017/02/09,0.28
2017/02/10,0.287
2017/02/11,0.292
2017/02/12,0.295
2017/02/13,0.298
2017/02/14,0.299
2017/02/15,0.302
2017/02/16,0.306
2017/02/17,0.307
2017/02/18,0.311
2017/02/19,0.314
2017/02/20,0.313
2017/02/21,0.317
2017/02/22,0.326
2017/02/23,0.337
2017/02/24,0.35
2017/02/25,0.359
2017/02/26,0.37
2017/02/27,0.387
2017/02/28,0.405
2017/03/01,0.422
2017/03/02,0.438
2017/03/03,0.459
2017/03/04,0.479
2017/03/05,0.496
2017/03/06,0.518
2017/03/07,0.535
2017/03/08,0.542
2017/03/09,0.547
2017/03/10,0.556
2017/03/11,0.566
2017/03/12,0.578
2017/03/13,0.584
2017/03/14,0.59
2017/03/15,0.595
2017/03/16,0.599
2017/03/17,0.594
2017/03/18,0.587
2017/03/19,0.582
2017/03/20,0.573
2017/03/21,0.567
2017/03/22,0.566
2017/03/23,0.564
2017/03/24,0.556
2017/03/25,0.546
2017/03/26,0.536
2017/03/27,0.525
2017/03/28,0.514
2017/03/29,0.503
2017/03/30,0.49
2017/03/31,0.484
2017/04/01,0.478
2017/04/02,0.474
2017/04/03,0.469
2017/04/04,0.463
2017/04/05,0.458
2017/04/06,0.456
2017/04/07,0.455
2017/04/08,0.456
2017/04/09,0.456
2017/04/10,0.458
2017/04/11,0.46
2017/04/12,0.462
2017/04/13,0.468
2017/04/14,0.472
2017/04/15,0.475
2017/04/16,0.475
2017/04/17,0.477
2017/04/18,0.479
2017/04/19,0.482
2017/04/20,0.487
2017/04/21,0.489
2017/04/22,0.493
2017/04/23,0.499
2017/04/24,0.505
2017/04/25,0.515
2017/04/26,0.521
2017/04/27,0.532
2017/04/28,0.541
2017/04/29,0.55
2017/04/30,0.562
2017/05/01,0.575
2017/05/02,0.589
2017/05/03,0.606
2017/05/04,0.621
2017/05/05,0.644
2017/05/06,0.662
2017/05/07,0.68
2017/05/08,0.697
2017/05/09,0.715
2017/05/10,0.74
2017/05/11,0.763
2017/05/12,0.791
2017/05/13,0.812
2017/05/14,0.831
2017/05/15,0.855
2017/05/16,0.878
2017/05/17,0.941
2017/05/18,0.991
2017/05/19,1.041
2017/05/20,1.08
2017/05/21,1.121
2017/05/22,1.18
2017/05/23,1.235
2017/05/24,1.311
2017/05/25,1.396
2017/05/26,1.473
2017/05/27,1.541
2017/05/28,1.601
2017/05/29,1.669
2017/05/30,1.743
2017/05/31,1.78
2017/06/01,1.849
2017/06/02,1.916
2017/06/03,1.985
2017/06/04,2.059
2017/06/05,2.126
2017/06/06,2.218
2017/06/07,2.288
2017/06/08,2.328
2017/06/09,2.383
2017/06/10,2.446
2017/06/11,2.506
2017/06/12,2.555
2017/06/13,2.601
2017/06/14,2.635
2017/06/15,2.611
2017/06/16,2.588
2017/06/17,2.577
2017/06/18,2.552
2017/06/19,2.526
2017/06/20,2.482
2017/06/21,2.437
2017/06/22,2.428
2017/06/23,2.379
2017/06/24,2.348
2017/06/25,2.316
2017/06/26,2.283
2017/06/27,2.24
2017/06/28,2.212
2017/06/29,2.222
2017/06/30,2.223
2017/07/01,2.2
2017/07/02,2.171
2017/07/03,2.145
2017/07/04,2.113
2017/07/05,2.061
2017/07/06,2.002
2017/07/07,1.958
2017/07/08,1.887
2017/07/09,1.832
2017/07/10,1.772
2017/07/11,1.704
2017/07/12,1.629
2017/07/13,1.562
2017/07/14,1.506
2017/07/15,1.46
2017/07/16,1.411
2017/07/17,1.353
2017/07/18,1.298
2017/07/19,1.262
2017/07/20,1.224
2017/07/21,1.205
2017/07/22,1.207
2017/07/23,1.191
2017/07/24,1.175
2017/07/25,1.172
2017/07/26,1.162
2017/07/27,1.138
2017/07/28,1.114
2017/07/29,1.099
2017/07/30,1.102
2017/07/31,1.128
2017/08/01,1.099
2017/08/02,1.073
2017/08/03,1.045
2017/08/04,1.005
2017/08/05,0.973
2017/08/06,0.955
2017/08/07,0.942
2017/08/08,0.936
2017/08/09,0.937
2017/08/10,0.962
2017/08/11,1.002
2017/08/12,1.063
2017/08/13,1.122
2017/08/14,1.194
2017/08/15,1.339
2017/08/16,1.5
2017/08/17,1.645
2017/08/18,1.801
2017/08/19,1.924
2017/08/20,2.048
2017/08/21,2.192
2017/08/22,2.389
2017/08/23,2.612
2017/08/24,2.861
2017/08/25,3.109
2017/08/26,3.33
2017/08/27,3.467
2017/08/28,3.607
2017/08/29,3.736
2017/08/30,3.816
2017/08/31,3.914
2017/09/01,4.004
2017/09/02,4.086
2017/09/03,4.122
2017/09/04,4.146
2017/09/05,4.075
2017/09/06,3.975
2017/09/07,3.811
2017/09/08,3.583
2017/09/09,3.36
2017/09/10,3.212
2017/09/11,3.026
2017/09/12,2.805
2017/09/13,2.586
2017/09/14,2.356
2017/09/15,2.131
2017/09/16,1.942
2017/09/17,1.79
2017/09/18,1.662
2017/09/19,1.561
2017/09/20,1.467
2017/09/21,1.38
2017/09/22,1.335
2017/09/23,1.287
2017/09/24,1.241
2017/09/25,1.212
2017/09/26,1.204
2017/09/27,1.224
2017/09/28,1.244
2017/09/29,1.249
2017/09/30,1.25
2017/10/01,1.259
2017/10/02,1.259
2017/10/03,1.253
2017/10/04,1.249
2017/10/05,1.26
2017/10/06,1.275
2017/10/07,1.293
2017/10/08,1.309
2017/10/09,1.308
2017/10/10,1.32
2017/10/11,1.331
2017/10/12,1.355
2017/10/13,1.49
2017/10/14,1.615
2017/10/15,1.677
2017/10/16,1.732
2017/10/17,1.801
2017/10/18,1.855
2017/10/19,1.894
2017/10/20,1.931
2017/10/21,1.967
2017/10/22,2.007
2017/10/23,2.043
2017/10/24,2.07
2017/10/25,2.075
2017/10/26,2.068
2017/10/27,2.014
2017/10/28,2.02
2017/10/29,2.122
2017/10/30,2.21
2017/10/31,2.288
2017/11/01,2.388
2017/11/02,2.512
2017/11/03,2.669
2017/11/04,2.87
2017/11/05,3.035
2017/11/06,3.232
2017/11/07,3.403
2017/11/08,3.623
2017/11/09,3.865
2017/11/10,4.064
2017/11/11,4.294
2017/11/12,4.976
2017/11/13,5.499
2017/11/14,5.999
2017/11/15,6.286
2017/11/16,6.554
2017/11/17,6.568
2017/11/18,6.463
2017/11/19,6.389
2017/11/20,6.287
2017/11/21,6.197
2017/11/22,6.08
2017/11/23,5.948
2017/11/24,5.796
2017/11/25,5.562
2017/11/26,4.834
2017/11/27,4.3
2017/11/28,3.814
2017/11/29,3.564
2017/11/30,3.306
2017/12/01,3.262
2017/12/02,3.313
2017/12/03,3.366
2017/12/04,3.416
2017/12/05,3.457
2017/12/06,3.52
2017/12/07,4.018
2017/12/08,5.004
2017/12/09,5.83
2017/12/10,6.517
2017/12/11,7.292
2017/12/12,8.096
2017/12/13,8.832
2017/12/14,9.571
2017/12/15,10.476
2017/12/16,11.371
2017/12/17,12.329
2017/12/18,13.239
2017/12/19,14.402
2017/12/20,16.059
2017/12/21,17.721
2017/12/22,18.79
2017/12/23,20.196
2017/12/24,21.222
2017/12/25,21.987
2017/12/26,22.595
2017/12/27,23.21
2017/12/28,23.701
2017/12/29,23.848
2017/12/30,23.82
2017/12/31,23.682
2018/01/01,23.542
2018/01/02,23.02
2018/01/03,22.193
2018/01/04,20.922
2018/01/05,19.893
2018/01/06,18.708
2018/01/07,18.164
2018/01/08,17.649
2018/01/09,17.27
2018/01/10,16.803
2018/01/11,16.437
2018/01/12,16.254
2018/01/13,16.29
2018/01/14,16.222
2018/01/15,16.116
2018/01/16,16.122
2018/01/17,15.894
2018/01/18,15.726
2018/01/19,15.341
2018/01/20,14.962
2018/01/21,14.319
2018/01/22,13.564
2018/01/23,12.644
2018/01/24,11.887
2018/01/25,11.155
2018/01/26,10.414
2018/01/27,9.598
2018/01/28,8.934
2018/01/29,8.342
2018/01/30,7.768
2018/01/31,7.157
2018/02/01,6.488
2018/02/02,5.918
2018/02/03,5.311
2018/02/04,4.81
2018/02/05,4.484
2018/02/06,4.273
2018/02/07,4.035
2018/02/08,3.799
2018/02/09,3.574
2018/02/10,3.372
2018/02/11,3.16
2018/02/12,2.938
2018/02/13,2.728
2018/02/14,2.557
2018/02/15,2.406
2018/02/16,2.213
2018/02/17,2.026
2018/02/18,1.879
2018/02/19,1.752
2018/02/20,1.634
2018/02/21,1.468
2018/02/22,1.313
2018/02/23,1.19
2018/02/24,1.196
2018/02/25,1.145
2018/02/26,1.052
2018/02/27,0.966
2018/02/28,0.909
2018/03/01,0.837
2018/03/02,0.793
2018/03/03,0.756
2018/03/04,0.724
2018/03/05,0.705
2018/03/06,0.7
2018/03/07,0.707
2018/03/08,0.711
2018/03/09,0.677
2018/03/10,0.534
2018/03/11,0.46
2018/03/12,0.443
2018/03/13,0.466
2018/03/14,0.456
2018/03/15,0.423
2018/03/16,0.395
2018/03/17,0.363
2018/03/18,0.329
2018/03/19,0.302
2018/03/20,0.288
2018/03/21,0.28
2018/03/22,0.275
2018/03/23,0.273
2018/03/24,0.258
2018/03/25,0.249
2018/03/26,0.245
2018/03/27,0.198
2018/03/28,0.178
2018/03/29,0.173
2018/03/30,0.167
2018/03/31,0.165
2018/04/01,0.165
2018/04/02,0.163
2018/04/03,0.153
2018/04/04,0.149
2018/04/05,0.145
2018/04/06,0.144
2018/04/07,0.142
2018/04/08,0.139
2018/04/09,0.138
2018/04/10,0.136
2018/04/11,0.134
2018/04/12,0.146
2018/04/13,0.167
2018/04/14,0.18
2018/04/15,0.188
2018/04/16,0.193
2018/04/17,0.195
2018/04/18,0.196
2018/04/19,0.198
2018/04/20,0.199
2018/04/21,0.203
2018/04/22,0.206
2018/04/23,0.208
2018/04/24,0.244
2018/04/25,0.349
2018/04/26,0.423
2018/04/27,0.466
2018/04/28,0.502
2018/04/29,0.515
2018/04/30,0.521
2018/05/01,0.529
2018/05/02,0.542
2018/05/03,0.556
2018/05/04,0.572
2018/05/05,0.581
2018/05/06,0.59
2018/05/07,0.607
2018/05/08,0.591
2018/05/09,0.498
2018/05/10,0.421
2018/05/11,0.379
2018/05/12,0.344
2018/05/13,0.334
2018/05/14,0.346
2018/05/15,0.364
2018/05/16,0.368
2018/05/17,0.378
2018/05/18,0.433
2018/05/19,0.433
2018/05/20,0.424
2018/05/21,0.408
2018/05/22,0.393
2018/05/23,0.384
2018/05/24,0.376
2018/05/25,0.361
2018/05/26,0.348
2018/05/27,0.335
2018/05/28,0.316
2018/05/29,0.291
2018/05/30,0.276
2018/05/31,0.251
2018/06/01,0.179
2018/06/02,0.164
2018/06/03,0.159
2018/06/04,0.154
2018/06/05,0.147
2018/06/06,0.145
2018/06/07,0.147
2018/06/08,0.141
2018/06/09,0.138
2018/06/10,0.138
2018/06/11,0.138
2018/06/12,0.135
2018/06/13,0.143
2018/06/14,0.153
2018/06/15,0.159
2018/06/16,0.16
2018/06/17,0.159
2018/06/18,0.158
2018/06/19,0.162
2018/06/20,0.301
2018/06/21,0.391
2018/06/22,0.458
2018/06/23,0.468
2018/06/24,0.467
2018/06/25,0.465
2018/06/26,0.464
2018/06/27,0.455
2018/06/28,0.443
2018/06/29,0.433
2018/06/30,0.431
2018/07/01,0.43
2018/07/02,0.432
2018/07/03,0.43
2018/07/04,0.289
2018/07/05,0.194
2018/07/06,0.125
2018/07/07,0.114
2018/07/08,0.113
2018/07/09,0.112
2018/07/10,0.111
2018/07/11,0.107
2018/07/12,0.107
2018/07/13,0.109
2018/07/14,0.108
2018/07/15,0.111
2018/07/16,0.113
2018/07/17,0.112
2018/07/18,0.119
2018/07/19,0.125
2018/07/20,0.13
2018/07/21,0.133
2018/07/22,0.134
2018/07/23,0.137
2018/07/24,0.14
2018/07/25,0.144
2018/07/26,0.145
2018/07/27,0.144
2018/07/28,0.145
2018/07/29,0.144
2018/07/30,0.144
2018/07/31,0.144
2018/08/01,0.138
2018/08/02,0.134
2018/08/03,0.133
2018/08/04,0.131
2018/08/05,0.129
2018/08/06,0.126
2018/08/07,0.121
2018/08/08,0.116
2018/08/09,0.117
2018/08/10,0.118
2018/08/11,0.115
2018/08/12,0.111
2018/08/13,0.108
2018/08/14,0.108
2018/08/15,0.106
2018/08/16,0.106
2018/08/17,0.104
2018/08/18,0.103
2018/08/19,0.101
2018/08/20,0.106
2018/08/21,0.111
2018/08/22,0.115
2018/08/23,0.114
2018/08/24,0.115
2018/08/25,0.115
2018/08/26,0.116
2018/08/27,0.113
2018/08/28,0.118
2018/08/29,0.122
2018/08/30,0.125
2018/08/31,0.131
2018/09/01,0.136
2018/09/02,0.141
2018/09/03,0.137
2018/09/04,0.139
2018/09/05,0.149
2018/09/06,0.16
2018/09/07,0.169
2018/09/08,0.176
2018/09/09,0.184
2018/09/10,0.188
2018/09/11,0.183
2018/09/12,0.183
2018/09/13,0.179
2018/09/14,0.175
2018/09/15,0.173
2018/09/16,0.171
2018/09/17,0.168
2018/09/18,0.162
2018/09/19,0.146
2018/09/20,0.132
2018/09/21,0.124
2018/09/22,0.118
2018/09/23,0.111
2018/09/24,0.108
2018/09/25,0.105
2018/09/26,0.102
2018/09/27,0.108
2018/09/28,0.117
2018/09/29,0.117
2018/09/30,0.118
2018/10/01,0.121
2018/10/02,0.131
2018/10/03,0.14
2018/10/04,0.144
2018/10/05,0.149
2018/10/06,0.156
2018/10/07,0.158
2018/10/08,0.163
2018/10/09,0.165
2018/10/10,0.164
2018/10/11,0.157
2018/10/12,0.146
2018/10/13,0.144
2018/10/14,0.145
2018/10/15,0.145
2018/10/16,0.139
2018/10/17,0.135
2018/10/18,0.135
2018/10/19,0.131
2018/10/20,0.125
2018/10/21,0.124
2018/10/22,0.123
2018/10/23,0.122
2018/10/24,0.123
2018/10/25,0.126
2018/10/26,0.126
2018/10/27,0.127
2018/10/28,0.125
2018/10/29,0.125
2018/10/30,0.125
2018/10/31,0.122
2018/11/01,0.119
2018/11/02,0.118
2018/11/03,0.117
2018/11/04,0.117
2018/11/05,0.117
2018/11/06,0.118
2018/11/07,0.12
2018/11/08,0.125
2018/11/09,0.129
2018/11/10,0.134
2018/11/11,0.137
2018/11/12,0.137
2018/11/13,0.137
2018/11/14,0.144
2018/11/15,0.161
2018/11/16,0.179
2018/11/17,0.188
2018/11/18,0.194
2018/11/19,0.214
2018/11/20,0.243
2018/11/21,0.264
2018/11/22,0.275
2018/11/23,0.284
2018/11/24,0.29
2018/11/25,0.297
2018/11/26,0.308
2018/11/27,0.316
2018/11/28,0.322
2018/11/29,0.323
2018/11/30,0.32
2018/12/01,0.322
2018/12/02,0.323
2018/12/03,0.311
2018/12/04,0.287
2018/12/05,0.267
2018/12/06,0.251
2018/12/07,0.241
2018/12/08,0.23
2018/12/09,0.219
2018/12/10,0.207
2018/12/11,0.197
2018/12/12,0.183
2018/12/13,0.166
2018/12/14,0.149
2018/12/15,0.136
2018/12/16,0.127
2018/12/17,0.116
2018/12/18,0.11
2018/12/19,0.11
2018/12/20,0.111
2018/12/21,0.113
2018/12/22,0.114
2018/12/23,0.113
2018/12/24,0.113
2018/12/25,0.109
2018/12/26,0.106
2018/12/27,0.101
2018/12/28,0.097
2018/12/29,0.096
2018/12/30,0.093
2018/12/31,0.089
2019/01/01,0.082
2019/01/02,0.073
2019/01/03,0.066
2019/01/04,0.056
2019/01/05,0.05
2019/01/06,0.048
2019/01/07,0.046
2019/01/08,0.048
2019/01/09,0.051
2019/01/10,0.055
2019/01/11,0.06
2019/01/12,0.062
2019/01/13,0.064
2019/01/14,0.066
2019/01/15,0.069
2019/01/16,0.074
2019/01/17,0.077
2019/01/18,0.079
2019/01/19,0.08
2019/01/20,0.08
2019/01/21,0.077
2019/01/22,0.076
2019/01/23,0.074
2019/01/24,0.073
2019/01/25,0.072
2019/01/26,0.072
2019/01/27,0.073
2019/01/28,0.076
2019/01/29,0.077
2019/01/30,0.075
2019/01/31,0.074
2019/02/01,0.074
2019/02/02,0.075
2019/02/03,0.076
2019/02/04,0.076
2019/02/05,0.075
2019/02/06,0.072
2019/02/07,0.068
2019/02/08,0.067
2019/02/09,0.066
2019/02/10,0.065
2019/02/11,0.064
2019/02/12,0.072
2019/02/13,0.079
2019/02/14,0.08
2019/02/15,0.084
2019/02/16,0.086
2019/02/17,0.086
2019/02/18,0.091
2019/02/19,0.101
2019/02/20,0.114
2019/02/21,0.128
2019/02/22,0.138
2019/02/23,0.144
2019/02/24,0.154
2019/02/25,0.162
2019/02/26,0.16
2019/02/27,0.158
2019/02/28,0.16
2019/03/01,0.161
2019/03/02,0.163
2019/03/03,0.166
2019/03/04,0.169
2019/03/05,0.168
2019/03/06,0.17
2019/03/07,0.173
2019/03/08,0.174
2019/03/09,0.177
2019/03/10,0.175
2019/03/11,0.172
2019/03/12,0.174
2019/03/13,0.178
2019/03/14,0.185
2019/03/15,0.188
2019/03/16,0.191
2019/03/17,0.191
2019/03/18,0.187
2019/03/19,0.182
2019/03/20,0.176
2019/03/21,0.174
2019/03/22,0.167
2019/03/23,0.16
2019/03/24,0.155
2019/03/25,0.154
2019/03/26,0.155
2019/03/27,0.159
2019/03/28,0.163
2019/03/29,0.175
2019/03/30,0.19
2019/03/31,0.204
2019/04/01,0.226
2019/04/02,0.272
2019/04/03,0.335
2019/04/04,0.403
2019/04/05,0.451
2019/04/06,0.484
2019/04/07,0.523
2019/04/08,0.589
2019/04/09,0.642
2019/04/10,0.682
2019/04/11,0.723
2019/04/12,0.752
2019/04/13,0.747
2019/04/14,0.751
2019/04/15,0.758
2019/04/16,0.743
2019/04/17,0.711
2019/04/18,0.665
2019/04/19,0.649
2019/04/20,0.647
2019/04/21,0.623
2019/04/22,0.591
2019/04/23,0.59
2019/04/24,0.605
2019/04/25,0.604
2019/04/26,0.603
2019/04/27,0.614
2019/04/28,0.607
2019/04/29,0.609
2019/04/30,0.618
2019/05/01,0.607
2019/05/02,0.596
2019/05/03,0.6
2019/05/04,0.6
2019/05/05,0.621
2019/05/06,0.621
2019/05/07,0.618
2019/05/08,0.611
2019/05/09,0.626
2019/05/10,0.673
2019/05/11,0.748
2019/05/12,0.82
2019/05/13,0.867
2019/05/14,0.939
2019/05/15,1.072
2019/05/16,1.25
2019/05/17,1.389
2019/05/18,1.473
2019/05/19,1.559
2019/05/20,1.678
2019/05/21,1.793
2019/05/22,1.88
2019/05/23,1.946
2019/05/24,2.021
2019/05/25,2.051
2019/05/26,2.032
2019/05/27,2.127
2019/05/28,2.197
2019/05/29,2.199
2019/05/30,2.178
2019/05/31,2.233
2019/06/01,2.279
2019/06/02,2.319
2019/06/03,2.401
2019/06/04,2.411
2019/06/05,2.405
2019/06/06,2.367
2019/06/07,2.278
2019/06/08,2.212
2019/06/09,2.198
